
[00:00:00.000 --> 00:00:04.200]  今天我們講一個比較特別的題目
[00:07:05.480 --> 00:07:07.560]  所以我們首先去認定
[00:07:07.560 --> 00:07:13.000]  原來我們能夠有份去捐獻、幫助有需要的人
[00:07:13.000 --> 00:07:14.080]  是恩典
[00:07:14.080 --> 00:07:16.560]  所以我們繼續看第六到第九節
[00:07:16.560 --> 00:07:17.400]  我們一起讀
[00:07:17.400 --> 00:07:18.560]  一、二、三
[00:07:18.560 --> 00:07:21.160]  「因此我勸提多
[00:07:21.160 --> 00:07:25.320]  既然在你們中間開辦者詞彙的事
[00:07:25.320 --> 00:07:27.320]  就當辦成了
[00:07:27.320 --> 00:07:31.520]  你們既然在信心、口才、知識、熱心
[00:07:31.520 --> 00:07:36.400]  和待我們的愛心上都格外顯出滿足來
[00:07:36.400 --> 00:07:41.760]  就當在這詞彙的事上也格外顯出滿足來
[00:07:41.760 --> 00:07:45.000]  我說這話不是吩咐你們
[00:07:45.000 --> 00:07:50.040]  乃是藉著別人的熱心試驗你們愛心的實在
[00:07:50.040 --> 00:07:54.040]  你們知道我們主耶穌基督的恩典
[00:07:54.040 --> 00:07:58.080]  祂本來富足卻為你們成為貧窮
[00:07:58.080 --> 00:08:02.800]  叫你們因祂的貧窮可以成為富足」
[00:08:02.800 --> 00:08:03.880]  第六到第九節
[00:08:03.880 --> 00:08:05.240]  保羅跟哥倫多教會說
[00:08:05.240 --> 00:08:06.880]  「所以我勸提多」
[00:08:06.880 --> 00:08:13.080]  提多是將哥倫多教會的信的情況告訴保羅
[00:08:13.080 --> 00:08:16.920]  而保羅也即將差遣提多回到哥倫多教會
[00:08:16.920 --> 00:08:18.200]  差遣他做什麼呢?
[00:08:18.200 --> 00:08:20.520]  他說原來從提多的口中
[00:08:20.520 --> 00:08:23.640]  知道你們都開始了捐獻的事
[00:08:23.640 --> 00:08:26.760]  而他說你們既然已經開始了捐獻的事
[00:08:26.760 --> 00:08:28.760]  就應當完成了
[00:08:28.760 --> 00:08:30.120]  第七節很重要
[00:08:30.120 --> 00:08:32.920]  第七節說哥倫多教會你們在信心
[00:08:32.920 --> 00:08:35.320]  即是追求屬靈的恩賜上
[00:08:35.320 --> 00:08:36.160]  在口才
[00:08:36.160 --> 00:08:37.800]  這可以是傳福音的口才
[00:08:37.800 --> 00:08:39.320]  或者教導的口才
[00:08:39.320 --> 00:08:40.600]  在知識
[00:08:40.600 --> 00:08:42.120]  即是說這個世界的知識
[00:08:42.120 --> 00:08:43.800]  或者聖經裡面的知識
[00:08:43.800 --> 00:08:45.560]  他們的熱心
[00:08:45.560 --> 00:08:47.160]  即是說他們的侍奉
[00:08:47.160 --> 00:08:49.000]  或者是待我們的心
[00:08:49.000 --> 00:08:51.080]  即是對牧者的愛心裡面
[00:08:51.080 --> 00:08:52.680]  他說這些所有的東西
[00:08:52.680 --> 00:08:54.440]  你們都顯出了滿足
[00:08:54.440 --> 00:08:56.840]  即是說你們會去追求屬靈的恩賜
[00:08:56.840 --> 00:08:58.600]  你們會去追求口才
[00:08:58.600 --> 00:09:00.040]  你們會去追求知識
[00:09:00.040 --> 00:09:02.280]  你們會追求有熱心的服侍
[00:09:02.280 --> 00:09:04.280]  你們會追求愛你們的牧者
[00:09:04.280 --> 00:09:05.720]  但是
[00:09:05.720 --> 00:09:07.560]  你不要忘記
[00:09:07.560 --> 00:09:12.680]  你也要追求在捐獻的事上有份
[00:09:12.680 --> 00:09:13.720]  接著保羅說
[00:09:13.720 --> 00:09:17.080]  因為我們的主耶穌也是這樣
[00:09:17.080 --> 00:09:19.080]  因為我們的主耶穌本來是神
[00:09:19.080 --> 00:09:20.680]  祂本來富足
[00:09:20.680 --> 00:09:23.240]  但是祂為我們成了貧窮
[00:09:23.240 --> 00:09:25.080]  即是說祂在十字架上
[00:09:25.080 --> 00:09:26.520]  為我們成了貧窮
[00:09:26.520 --> 00:09:29.240]  但是因著祂的貧窮
[00:09:29.240 --> 00:09:33.160]  可以叫我們富足
[00:09:33.160 --> 00:09:36.040]  所以保羅跟哥倫多教會說
[00:09:36.040 --> 00:09:37.240]  你們開辦了
[00:09:37.240 --> 00:09:39.480]  開始了這個捐獻的事
[00:09:39.480 --> 00:09:42.120]  你們要好好地完成
[00:09:42.120 --> 00:09:45.880]  接著我們一起去看第十至第十五節
[00:09:45.880 --> 00:09:48.200]  首先第十節到第十二節
[00:09:48.200 --> 00:09:49.480]  一二三
[00:09:49.480 --> 00:09:53.800]  「我在這事上把我的意見告訴你們
[00:09:53.800 --> 00:09:55.880]  是與你們有益
[00:09:55.880 --> 00:09:58.520]  因為你們下手辦這事
[00:09:58.520 --> 00:10:02.680]  而且起此心意已經有一年了
[00:10:02.680 --> 00:10:05.400]  如今就當辦成這事
[00:10:05.400 --> 00:10:07.320]  既有願做的心
[00:10:07.320 --> 00:10:10.760]  也當照你們所有的去辦成
[00:10:10.760 --> 00:10:13.480]  因為人若有願做的心
[00:10:13.480 --> 00:10:15.000]  必蒙月立
[00:10:15.000 --> 00:10:17.240]  乃是照他所有的
[00:10:17.240 --> 00:10:19.800]  並不是照他所無的」
[00:10:19.800 --> 00:10:22.920]  所以保羅就勸哥倫多教會
[00:10:22.920 --> 00:10:25.320]  「我聽到你們有心捐獻
[00:10:25.320 --> 00:10:28.040]  知道你們有這個心已經一年了
[00:10:28.040 --> 00:10:30.440]  既然已經有這個心
[00:10:30.440 --> 00:10:33.640]  你們就要怎樣去完成這件事
[00:10:33.640 --> 00:10:36.440]  我們不只是說我們有一個甘心樂意的心
[00:10:36.440 --> 00:10:39.400]  很多時我們問「你願不願意」
[00:10:39.400 --> 00:10:40.360]  「我願意」
[00:10:40.360 --> 00:10:41.560]  我們很多時說願意
[00:10:41.560 --> 00:10:43.320]  願意之後有沒有行動呢
[00:10:43.320 --> 00:10:46.440]  保羅說你們有這個甘心樂意的心
[00:10:46.440 --> 00:10:50.280]  一定要有甘心樂意的行動
[00:10:50.280 --> 00:10:56.040]  所以今天哥倫多教會不單止應該開始有這個心
[00:10:56.040 --> 00:10:58.040]  他們要落實有行動
[00:10:58.040 --> 00:11:01.160]  我們繼續看第十三至第十五節
[00:11:01.160 --> 00:11:02.360]  一二三
[00:11:02.360 --> 00:11:05.400]  「我原不是叫別人輕散
[00:11:05.400 --> 00:11:07.000]  你們受累
[00:11:07.000 --> 00:11:08.760]  乃要均平
[00:11:08.760 --> 00:11:11.240]  就是要你們的婦孺
[00:11:11.240 --> 00:11:14.200]  現在可以補他們的不足
[00:11:14.200 --> 00:11:16.040]  使他們的婦孺
[00:11:16.040 --> 00:11:19.080]  將來也可以補你們的不足
[00:11:19.080 --> 00:11:21.160]  這就均平了
[00:11:21.160 --> 00:11:22.840]  如經上所記
[00:11:22.840 --> 00:11:25.160]  多收的也沒有餘
[00:11:25.160 --> 00:11:27.640]  少收的也沒有缺」
[00:11:27.640 --> 00:11:29.160]  保羅再進一步解釋
[00:11:29.160 --> 00:11:31.720]  他說我不是要你們辛苦
[00:11:31.720 --> 00:11:33.400]  別人就享受
[00:11:33.400 --> 00:11:34.760]  不是這樣的
[00:11:34.760 --> 00:11:38.920]  保羅說很重要是因為你們現在有餘
[00:11:38.920 --> 00:11:40.840]  如果你們現在有餘
[00:11:40.840 --> 00:11:44.120]  你們就可以補其他人的不足
[00:11:44.120 --> 00:11:47.720]  但他說如果將來你們不足的時候
[00:11:47.720 --> 00:11:49.400]  其他人的有餘
[00:11:49.400 --> 00:11:51.560]  也可以補你們的不足
[00:11:51.560 --> 00:11:53.560]  他說當我們這樣做的時候
[00:11:53.560 --> 00:11:55.880]  就均平了
[00:11:55.880 --> 00:11:58.520]  而這也做到一樣很重要的事情
[00:11:58.520 --> 00:12:00.600]  就是如經上所記
[00:12:00.600 --> 00:12:03.080]  多收的也沒有餘
[00:12:03.080 --> 00:12:04.680]  少收的也沒有缺
[00:12:04.680 --> 00:12:07.400]  其實我們知道今天這個世界
[00:12:07.400 --> 00:12:10.360]  資源本來是足夠所有人用的
[00:12:10.360 --> 00:12:12.920]  但因為有很多人積聚了很多
[00:12:12.920 --> 00:12:14.680]  又不願意拿出來
[00:12:14.680 --> 00:12:17.240]  叫世界有些有需要的人
[00:12:17.240 --> 00:12:19.720]  得不到足夠的供應
[00:12:19.720 --> 00:12:21.720]  所以保羅說得很清楚
[00:12:21.720 --> 00:12:23.480]  我們不是要你們辛苦
[00:12:23.480 --> 00:12:25.240]  叫其他人享受
[00:12:25.240 --> 00:12:27.160]  但今天當你有餘的時候
[00:12:27.160 --> 00:12:30.600]  你應該去幫助那些不足的
[00:12:30.600 --> 00:12:33.960]  而如果將來你自己不足的有餘的人
[00:12:33.960 --> 00:12:35.720]  也要成為你的幫助
[00:12:35.720 --> 00:12:36.840]  第十五節
[00:12:36.840 --> 00:12:39.880]  我們就能夠完成神的心意
[00:12:39.880 --> 00:12:41.880]  讓這些所有的資源
[00:12:41.880 --> 00:12:45.720]  讓每一個人都得到足夠的供應
[00:12:45.720 --> 00:12:47.640]  所以我們看聖經
[00:12:47.640 --> 00:12:50.040]  我們原來要首先認定
[00:12:50.040 --> 00:12:54.520]  去參與捐獻是恩典
[00:12:54.520 --> 00:12:57.960]  如果參與捐獻是神的恩典
[00:12:57.960 --> 00:12:59.560]  是神的禮物
[00:12:59.560 --> 00:13:05.400]  我們就應該渴望主動能夠在裡面有份
[00:13:05.400 --> 00:13:08.600]  我記得在籌募建堂奉獻的時候
[00:13:08.600 --> 00:13:11.400]  聽到很多弟兄姊妹很感動的見證
[00:13:11.400 --> 00:13:13.400]  有一個姿體是這樣說的
[00:13:13.400 --> 00:13:16.120]  他說我從前聽過其他人
[00:13:16.120 --> 00:13:19.160]  在他們的教會一起去做建堂奉獻
[00:13:19.160 --> 00:13:21.560]  然後經歷了很多神蹟奇事
[00:13:21.560 --> 00:13:23.560]  經歷了很多神奇的帶領
[00:13:23.560 --> 00:13:26.840]  這次終於輪到我有份了
[00:13:26.840 --> 00:13:29.160]  他不是說以前我聽到別人建堂
[00:13:29.160 --> 00:13:30.680]  最好就是我自己的那間不要建了
[00:13:30.680 --> 00:13:31.640]  誰知道我自己的那間建了
[00:13:31.640 --> 00:13:32.440]  不如我去另一間
[00:13:32.440 --> 00:13:33.320]  NO
[00:13:33.320 --> 00:13:36.600]  他說我聽過其他人建堂的經歷
[00:13:36.600 --> 00:13:37.480]  覺得他們很棒
[00:13:37.480 --> 00:13:41.160]  這次輪到我們有份了
[00:13:41.160 --> 00:13:42.680]  另外有一個姿體是這樣說的
[00:13:42.680 --> 00:13:43.640]  他說很感動
[00:13:43.640 --> 00:13:46.360]  因為他知道能夠有這個堂祠
[00:13:46.360 --> 00:13:48.440]  不只是為現在的人
[00:13:48.440 --> 00:13:51.560]  他說是叫下一代的人得著祝福
[00:13:51.560 --> 00:13:55.160]  更加是叫這個社區有需要的人得著祝福
[00:13:55.160 --> 00:13:58.280]  他說能夠去參與這件事
[00:13:58.280 --> 00:14:01.880]  能夠參與這件叫下一代得祝福的事
[00:14:01.880 --> 00:14:04.200]  叫這個社區的人得祝福的事
[00:14:04.200 --> 00:14:06.600]  原來他可以有份
[00:14:06.600 --> 00:14:11.320]  他說是福份是恩典
[00:14:11.320 --> 00:14:12.360]  感謝主
[00:14:12.360 --> 00:14:17.080]  原來我們可以捐獻福份是恩典
[00:14:17.080 --> 00:14:18.920]  而最近我們知道
[00:14:18.920 --> 00:14:21.640]  教會也呼籲弟兄姊妹
[00:14:21.640 --> 00:14:24.840]  如果你的能力是許可的話
[00:14:24.840 --> 00:14:29.240]  是可以在十一奉獻之間再額外奉獻
[00:14:29.240 --> 00:14:29.720]  為什麼?
[00:14:29.720 --> 00:14:32.440]  因為我們知道在疫情裡有很多有需要的人
[00:14:32.440 --> 00:14:35.640]  在疫情裡有很多得不到足夠供應的人
[00:14:35.640 --> 00:14:38.120]  如果今天神不給我們有餘
[00:14:38.120 --> 00:14:42.360]  我們就在十一奉獻以外再額外奉獻
[00:14:42.360 --> 00:14:44.600]  去幫助這些有需要的人
[00:14:44.600 --> 00:14:46.200]  教會我們很感動
[00:14:46.200 --> 00:14:49.640]  因為我們看到很多弟兄姊妹願意這樣去回應
[00:14:49.640 --> 00:14:52.200]  當你看到有人有需要的時候
[00:14:52.200 --> 00:14:56.280]  當你看到在疫情裡有很多人不足夠的時候
[00:14:56.280 --> 00:15:01.320]  你願意在這件能夠幫助人的事上有份
[00:15:01.320 --> 00:15:03.160]  當然我們明白的
[00:15:03.160 --> 00:15:05.880]  我們明白不是每一個弟兄姊妹
[00:15:05.880 --> 00:15:10.520]  都能夠有能力在十一奉獻以外再額外奉獻
[00:15:10.520 --> 00:15:13.960]  但是如果有能力的人去奉獻
[00:15:13.960 --> 00:15:17.480]  叫現在不足夠的人得著幫助
[00:15:17.480 --> 00:15:20.520]  其實我們就做到第十五節那裡說
[00:15:20.520 --> 00:15:23.720]  多收的有沒有餘
[00:15:23.720 --> 00:15:26.520]  少收的也不會不足夠
[00:15:26.520 --> 00:15:27.480]  所以你問我
[00:15:27.480 --> 00:15:29.000]  我看到一個很漂亮的圖畫
[00:15:29.000 --> 00:15:31.720]  當我們看到亞軍和弟兄姊妹願意這樣的時候
[00:15:31.720 --> 00:15:36.200]  其實我們是在做第十五節的事情
[00:15:36.200 --> 00:15:39.000]  我記得以前我在英國的時候
[00:15:39.000 --> 00:15:42.440]  有一晚我收到牧師打給我的電話
[00:15:42.440 --> 00:15:43.240]  他打給我一開始就說
[00:15:43.240 --> 00:15:45.800]  「Eugene 正啊」
[00:15:45.800 --> 00:15:47.640]  我說「有什麼正啊牧師」
[00:15:47.640 --> 00:15:48.920]  他說「你知不知道」
[00:15:48.920 --> 00:15:53.000]  「我們現在有機會在唐人街買一間教會」
[00:15:53.000 --> 00:15:54.840]  我在倫敦是回華人教會的
[00:15:54.840 --> 00:15:58.040]  「可以在唐人街買一間教會」
[00:15:58.040 --> 00:16:00.120]  「去成為華人社會的祝福」
[00:16:00.120 --> 00:16:01.720]  「不僅這間教會」
[00:16:01.720 --> 00:16:06.040]  「我們可以做一個華人的報道和支援中心」
[00:16:06.040 --> 00:16:08.120]  我說「嘩好啊」
[00:16:08.120 --> 00:16:09.000]  你問我的時候
[00:16:09.000 --> 00:16:11.960]  我自己已經覺得發光了
[00:16:11.960 --> 00:16:13.160]  接著他說了一件很重要的事情
[00:16:13.160 --> 00:16:15.160]  「Eugene 這件事我預了你」
[00:16:15.160 --> 00:16:17.240]  「有你份的」
[00:16:17.240 --> 00:16:19.320]  我不知道如果牧師這樣打給你的時候
[00:16:19.320 --> 00:16:20.360]  你會怎樣
[00:16:20.360 --> 00:16:21.720]  「有我份?」
[00:16:21.720 --> 00:16:24.680]  「對不起,這是電話錄音」
[00:16:24.680 --> 00:16:26.360]  「不是啊」
[00:16:26.360 --> 00:16:27.640]  「你問我」
[00:16:27.640 --> 00:16:28.840]  「我好感動」
[00:16:28.840 --> 00:16:30.120]  「我很興奮」
[00:16:30.120 --> 00:16:33.560]  「原來神讓我們可以在唐人街」
[00:16:33.560 --> 00:16:36.520]  「做一個華人的教會」
[00:16:36.520 --> 00:16:39.080]  「可以做一個華人的社區中心」
[00:16:39.080 --> 00:16:40.920]  「可以做一個華人的報道中心」
[00:16:40.920 --> 00:16:44.040]  「嘩,而我有份啊」
[00:16:44.040 --> 00:16:46.120]  直到今天我每一次回到英國的時候
[00:16:46.120 --> 00:16:48.520]  當我看到神怎樣去祝福這個地方
[00:16:48.520 --> 00:16:50.120]  神怎樣用這個地方的時候
[00:16:50.120 --> 00:16:52.280]  我自己心想
[00:16:52.280 --> 00:16:54.600]  「感謝主,我也有份啊」
[00:16:54.600 --> 00:16:58.440]  「原來今天能夠捐獻是恩典」
[00:16:58.440 --> 00:17:03.800]  我記得幾年前少年報第一次邀請斯達基金來港
[00:17:03.800 --> 00:17:06.440]  如果大家認識斯達基金
[00:17:06.440 --> 00:17:12.520]  知道他們是一個關心世界貧窮人的機構
[00:17:12.520 --> 00:17:18.440]  也是一個關心世界被不公義所欺壓的人的機構
[00:17:18.440 --> 00:17:23.000]  也是關心全球經濟體系的不公平
[00:17:23.000 --> 00:17:25.640]  而活在貧窮的機構
[00:17:25.640 --> 00:17:29.320]  也是關心世界的制度問題
[00:17:29.320 --> 00:17:32.040]  而活在困苦的人的機構
[00:17:32.040 --> 00:17:34.280]  當然他們藉著他們每一個事工
[00:17:34.280 --> 00:17:36.760]  都是在那裏建立教會
[00:17:36.760 --> 00:17:39.000]  我記得第一次結束的時候
[00:17:39.000 --> 00:17:42.440]  我代表少年報去感謝這位傳道
[00:17:42.440 --> 00:17:45.880]  我說「很感謝斯達基金今天來跟我們分享」
[00:17:45.880 --> 00:17:50.600]  「更感謝斯達基金讓我們藉著奉獻」
[00:17:50.600 --> 00:17:54.440]  「在你們這個事工上有份」
[00:17:54.440 --> 00:17:57.240]  我記得這個傳道他很感動
[00:17:57.240 --> 00:17:58.600]  他結束的時候跟我說
[00:17:58.600 --> 00:18:00.440]  「Eugene,我去很多教會」
[00:18:00.440 --> 00:18:03.160]  「很少有教會會這樣跟我說」
[00:18:03.160 --> 00:18:06.680]  大部分人都覺得斯達基金突然叫我奉獻
[00:18:06.680 --> 00:18:09.320]  「很少有教會說我們感謝斯達基金」
[00:18:09.320 --> 00:18:11.880]  「因為你讓我們在這件事上有份」
[00:18:11.880 --> 00:18:12.760]  然後他說
[00:18:12.760 --> 00:18:16.280]  「Eugene,其實這些只是聖經的教導而已」
[00:18:16.280 --> 00:18:17.400]  「我很同意」
[00:18:17.400 --> 00:18:19.640]  「我們雅庚堂有多厲害」
[00:18:19.640 --> 00:18:21.320]  其實只是聖經這樣說
[00:18:21.320 --> 00:18:25.880]  聖經說「原來你能夠有份是因典」
[00:18:25.880 --> 00:18:27.640]  今天我們要感謝斯達基金
[00:18:27.640 --> 00:18:29.800]  他們去承擔了這個工作
[00:18:29.800 --> 00:18:32.200]  但是原來在這個工作裡面
[00:18:32.200 --> 00:18:36.280]  藉著我們的連繫叫我們有份
[00:18:36.280 --> 00:18:37.640]  所以今天我們要問
[00:18:37.640 --> 00:18:40.600]  首先我們自己是否願意認定
[00:18:40.600 --> 00:18:43.240]  能夠參與捐獻是因典
[00:18:43.240 --> 00:18:45.800]  並且好像馬其頓教會一樣
[00:18:45.800 --> 00:18:50.040]  積極在捐獻的事上有份
