
[00:00:00.000 --> 00:00:03.000]  今天我們要從馬可福音第七章
[00:03:24.000 --> 00:03:26.000]  我們有小孩的
[00:03:26.000 --> 00:03:29.000]  特別是在美國長大的小孩子
[00:03:29.000 --> 00:03:30.000]  你去問他的話
[00:03:30.000 --> 00:03:31.000]  他會怎麼回答
[00:03:31.000 --> 00:03:32.000]  他會聳聳肩
[00:03:32.000 --> 00:03:33.000]  然後說
[00:03:33.000 --> 00:03:36.000]  I don't know
[00:03:36.000 --> 00:03:38.000]  是不是這樣子
[00:03:38.000 --> 00:03:40.000]  這個事情很普遍
[00:03:40.000 --> 00:03:43.000]  我們在小孩子的身上能夠看見
[00:03:43.000 --> 00:03:46.000]  我們在大人的身上看不看得見
[00:03:46.000 --> 00:03:48.000]  看得見
[00:03:48.000 --> 00:03:51.000]  不過我們很巧妙
[00:03:51.000 --> 00:03:55.000]  我們用很多的方法來掩飾
[00:03:55.000 --> 00:03:56.000]  如果你有聖經的話
[00:03:56.000 --> 00:04:00.000]  請你打開到真言第四章二十三節
[00:04:00.000 --> 00:04:02.000]  這是我們很多人都會背的
[00:04:02.000 --> 00:04:06.000]  真言第四章二十三節
[00:04:06.000 --> 00:04:10.000]  真言第四章二十三節
[00:04:10.000 --> 00:04:12.000]  如果你有聖經有手機的話
[00:04:12.000 --> 00:04:13.000]  請你打開
[00:04:13.000 --> 00:04:14.000]  我們一起來念
[00:04:14.000 --> 00:04:16.000]  我們一起來
[00:04:16.000 --> 00:04:18.000]  你要保守你的心
[00:04:18.000 --> 00:04:20.000]  勝過保守一切
[00:04:20.000 --> 00:04:22.000]  因為一生的果效
[00:04:22.000 --> 00:04:25.000]  是由心發出來的
[00:04:25.000 --> 00:04:26.000]  所以在這裡告訴我們
[00:04:26.000 --> 00:04:27.000]  一生的果效
[00:04:27.000 --> 00:04:28.000]  換句話講
[00:04:28.000 --> 00:04:30.000]  就是我們生命的泉源
[00:04:30.000 --> 00:04:32.000]  生命我們做很多的事情
[00:04:32.000 --> 00:04:33.000]  我們的決定
[00:04:33.000 --> 00:04:34.000]  我們所想的
[00:04:34.000 --> 00:04:36.000]  我們所要的都是從這裡出來的
[00:04:36.000 --> 00:04:42.000]  最後決定我們所做的事情
[00:04:42.000 --> 00:04:44.000]  今天我們要思想一個問題
[00:04:44.000 --> 00:04:46.000]  從心裡發出來的
[00:04:46.000 --> 00:04:47.000]  才會敗壞的
[00:04:47.000 --> 00:04:49.000]  這是主耶穌講的話
[00:04:49.000 --> 00:04:52.000]  那我們現在請翻到馬可福音
[00:04:52.000 --> 00:04:55.000]  回到馬可福音第七章第十四節
[00:04:55.000 --> 00:04:57.000]  一直到二十三節
[00:04:57.000 --> 00:05:00.000]  馬可福音第七章十四節到二十三節
[00:05:00.000 --> 00:05:02.000]  我們先一起來念
[00:05:02.000 --> 00:05:04.000]  耶穌又叫眾人來
[00:05:04.000 --> 00:05:05.000]  對他們說
[00:05:05.000 --> 00:05:08.000]  你們都要聽我的話
[00:05:08.000 --> 00:05:09.000]  也要明白
[00:05:09.000 --> 00:05:11.000]  從外面進去的
[00:05:11.000 --> 00:05:13.000]  不能誤會的人
[00:05:13.000 --> 00:05:15.000]  唯有從裡面出來的
[00:05:15.000 --> 00:05:17.000]  乃能誤會的
[00:05:17.000 --> 00:05:19.000]  耶穌離開眾人
[00:05:19.000 --> 00:05:20.000]  進了屋子
[00:05:20.000 --> 00:05:23.000]  門徒就問他這比喻的意思
[00:05:23.000 --> 00:05:25.000]  耶穌對他們說
[00:05:25.000 --> 00:05:28.000]  你們也是這樣不明白嗎
[00:05:28.000 --> 00:05:29.000]  豈不曉得
[00:05:29.000 --> 00:05:33.000]  從外面進去不能誤會人
[00:05:33.000 --> 00:05:35.000]  因為不是入他的心
[00:05:35.000 --> 00:05:38.000]  乃是入他的肚腑
[00:05:38.000 --> 00:05:40.000]  又落到茅廁裡
[00:05:40.000 --> 00:05:42.000]  則是說各樣的食物
[00:05:42.000 --> 00:05:44.000]  都是潔淨的
[00:05:44.000 --> 00:05:47.000]  又說從人裡面出來的
[00:05:47.000 --> 00:05:49.000]  那才能誤會人
[00:05:49.000 --> 00:05:51.000]  因為從裡面
[00:05:51.000 --> 00:05:53.000]  就是人
[00:05:53.000 --> 00:06:07.000]  走河、偷盜、兇殺、奸淫、貪婪、邪惡、詭詐、淫蕩、忌妒、妄賭、驕傲、狂妄
[00:06:07.000 --> 00:06:09.000]  這一切的惡
[00:06:09.000 --> 00:06:11.000]  都是從裡面出來
[00:06:11.000 --> 00:06:13.000]  且能誤會的
[00:06:13.000 --> 00:06:14.000]  我們一起禱告
[00:06:14.000 --> 00:06:16.000]  我們在天上的父神
[00:06:16.000 --> 00:06:18.000]  愛我們的主耶穌基督
[00:06:18.000 --> 00:06:19.000]  我們滿心的感謝您
[00:06:19.000 --> 00:06:22.000]  感謝您自己讓我們又過了
[00:06:22.000 --> 00:06:24.000]  又能夠有一個新的一天
[00:06:24.000 --> 00:06:27.000]  讓我們能夠更多的認識你
[00:06:27.000 --> 00:06:29.000]  讓我們也能夠為你而活
[00:06:29.000 --> 00:06:31.000]  今天我們來到你的面前
[00:06:31.000 --> 00:06:33.000]  我們願意聽你自己的話
[00:06:33.000 --> 00:06:34.000]  你告訴我們
[00:06:34.000 --> 00:06:38.000]  要用誠實的心來聽
[00:06:38.000 --> 00:06:40.000]  祝你讓我們能夠聽你的話
[00:06:40.000 --> 00:06:43.000]  而且能夠明白你的話
[00:06:43.000 --> 00:06:45.000]  而且能夠照著去做
[00:06:45.000 --> 00:06:46.000]  我們謝謝你
[00:06:46.000 --> 00:06:49.000]  我們把下面時間都仰望在你的手中
[00:06:49.000 --> 00:06:51.000]  禱告奉耶穌基督的聖名
[00:06:51.000 --> 00:06:54.000]  阿門
[00:06:54.000 --> 00:06:55.000]  這個比喻呢
[00:06:55.000 --> 00:06:58.000]  就是在第十五節
[00:06:58.000 --> 00:07:01.000]  他說:從外面進去的不能誤會人
[00:07:01.000 --> 00:07:02.000]  唯有從裡面出來的
[00:07:02.000 --> 00:07:04.000]  乃能誤會人
[00:07:04.000 --> 00:07:06.000]  你們聽得懂嗎
[00:07:06.000 --> 00:07:07.000]  對不對
[00:07:07.000 --> 00:07:09.000]  我們剛才念完了之後
[00:07:09.000 --> 00:07:10.000]  你們聽不聽得懂
[00:07:10.000 --> 00:07:12.000]  他這個比喻是什麼意思啊
[00:07:12.000 --> 00:07:15.000]  懂不懂
[00:07:15.000 --> 00:07:18.000]  懂了舉手
[00:07:18.000 --> 00:07:20.000]  你們都不敢舉手
[00:07:20.000 --> 00:07:22.000]  懂了就舉手吧
[00:07:22.000 --> 00:07:24.000]  誠實一點
[00:07:24.000 --> 00:07:26.000]  懂了就舉手
[00:07:26.000 --> 00:07:28.000]  其實是很簡單
[00:07:28.000 --> 00:07:31.000]  對不對
[00:07:31.000 --> 00:07:33.000]  那主耶穌為什麼要講這個比喻呢
[00:07:33.000 --> 00:07:36.000]  我們要回到第一節到第十四節
[00:07:36.000 --> 00:07:38.000]  在第一節到第十四節
[00:07:38.000 --> 00:07:39.000]  他就告訴我們
[00:07:39.000 --> 00:07:41.000]  有法利塞人和幾個文士
[00:07:41.000 --> 00:07:44.000]  法利塞人我們都知道他們是幹什麼的
[00:07:44.000 --> 00:07:46.000]  他們對於守律法
[00:07:46.000 --> 00:07:47.000]  守什麼樣的律法
[00:07:47.000 --> 00:07:49.000]  守所謂的遺傳
[00:07:49.000 --> 00:07:54.000]  就是說長老過去所傳留下來的
[00:07:54.000 --> 00:07:56.000]  那麼他們都守這些
[00:07:56.000 --> 00:07:59.000]  那麼他們來到耶穌的面前
[00:07:59.000 --> 00:08:00.000]  做了一件什麼事情呢
[00:08:00.000 --> 00:08:02.000]  他們就說他們曾看見
[00:08:02.000 --> 00:08:05.000]  他的門徒中有人用贖手
[00:08:05.000 --> 00:08:07.000]  就是沒有洗的手吃飯
[00:08:07.000 --> 00:08:10.000]  原來法利塞人和猶太人都居守古人的遺傳
[00:08:10.000 --> 00:08:12.000]  若不仔細洗手
[00:08:12.000 --> 00:08:13.000]  在這裡他形容出來了
[00:08:13.000 --> 00:08:15.000]  若不仔細洗手就不吃飯
[00:08:15.000 --> 00:08:18.000]  從世上來的若不洗浴也不吃飯
[00:08:18.000 --> 00:08:20.000]  還有好些別的規矩
[00:08:20.000 --> 00:08:24.000]  他們歷代居守就是洗杯灌紅器的
[00:08:24.000 --> 00:08:26.000]  我們今天我們中間有很多小孩子
[00:08:26.000 --> 00:08:28.000]  有很多小朋友
[00:08:28.000 --> 00:08:30.000]  小朋友們請你不要把這個
[00:08:30.000 --> 00:08:32.000]  用在你自己的身上
[00:08:32.000 --> 00:08:35.000]  回家之後告訴你爸爸說
[00:08:35.000 --> 00:08:37.000]  聖經上說不是說主耶穌
[00:08:37.000 --> 00:08:41.000]  他的門徒都不洗手就吃飯嗎
[00:08:41.000 --> 00:08:43.000]  所以你的父母親叫你洗手的時候
[00:08:43.000 --> 00:08:44.000]  你還是要去洗啊
[00:08:44.000 --> 00:08:48.000]  因為在這裡的洗手跟你在家裡面洗手不一樣
[00:08:48.000 --> 00:08:51.000]  我們中間如果有曾經在手術房待過的
[00:08:51.000 --> 00:08:52.000]  你就知道了
[00:08:52.000 --> 00:08:54.000]  你要去動手術的時候
[00:08:54.000 --> 00:08:56.000]  你要怎麼洗你的手對不對
[00:08:56.000 --> 00:08:58.000]  那在洗手的時候呢
[00:08:58.000 --> 00:09:00.000]  這個每一個指頭分成四面
[00:09:00.000 --> 00:09:02.000]  然後一直刷刷刷
[00:09:02.000 --> 00:09:03.000]  最起碼要刷十次
[00:09:03.000 --> 00:09:04.000]  刷完了之後呢
[00:09:04.000 --> 00:09:06.000]  然後再刷第二面
[00:09:06.000 --> 00:09:07.000]  所以弟兄姊妹你想想看
[00:09:07.000 --> 00:09:09.000]  那個刷真的是不一樣
[00:09:09.000 --> 00:09:11.000]  那麼在這裡呢
[00:09:11.000 --> 00:09:16.000]  這個猶太人講的照著他們的規矩洗手
[00:09:16.000 --> 00:09:18.000]  我很簡單的講一下
[00:09:18.000 --> 00:09:20.000]  他們的洗手呢
[00:09:20.000 --> 00:09:23.000]  就是分成兩個部分
[00:09:23.000 --> 00:09:26.000]  第一個部分是先洗你的手腕
[00:09:26.000 --> 00:09:28.000]  那麼就是用水沖
[00:09:28.000 --> 00:09:29.000]  那個水還是乾淨的
[00:09:29.000 --> 00:09:33.000]  不能夠說那個時候沒有水龍頭對不對
[00:09:33.000 --> 00:09:35.000]  那個時候就在他們家門口
[00:09:35.000 --> 00:09:36.000]  放了一個大石缸
[00:09:36.000 --> 00:09:37.000]  然後裡面就是水
[00:09:37.000 --> 00:09:39.000]  那個水就是用來潔淨的
[00:09:39.000 --> 00:09:41.000]  然後他就來沖洗
[00:09:41.000 --> 00:09:43.000]  沖洗之後呢
[00:09:43.000 --> 00:09:45.000]  沖這個手腕的時候
[00:09:45.000 --> 00:09:48.000]  那個水不能碰到手指頭的
[00:09:48.000 --> 00:09:49.000]  所以洗的時候
[00:09:49.000 --> 00:09:52.000]  要把手這樣子抬起來洗
[00:09:52.000 --> 00:09:53.000]  那麼洗完了之後呢
[00:09:53.000 --> 00:09:55.000]  就要洗前面的
[00:09:55.000 --> 00:09:56.000]  這個時候呢
[00:09:56.000 --> 00:09:59.000]  這個水不能碰到已經洗過的手腕
[00:09:59.000 --> 00:10:00.000]  那怎麼辦呢
[00:10:00.000 --> 00:10:02.000]  就要把手低下來
[00:10:02.000 --> 00:10:04.000]  然後這樣子洗
[00:10:04.000 --> 00:10:05.000]  洗完了之後夠不夠呢
[00:10:05.000 --> 00:10:06.000]  還不夠
[00:10:06.000 --> 00:10:07.000]  為什麼呢
[00:10:07.000 --> 00:10:10.000]  因為他留了很多剛才洗的水在上面
[00:10:10.000 --> 00:10:12.000]  所以現在要用水
[00:10:12.000 --> 00:10:15.000]  把他剛才洗的水把它沖掉
[00:10:15.000 --> 00:10:16.000]  我就在想
[00:10:16.000 --> 00:10:21.000]  那麼第二次洗的水怎麼辦
[00:10:21.000 --> 00:10:24.000]  這是他們所留下來的規矩
[00:10:24.000 --> 00:10:25.000]  那麼他們覺得說
[00:10:25.000 --> 00:10:27.000]  他們是照著聖經上的教導
[00:10:27.000 --> 00:10:30.000]  聖經上的確確告訴猶太人
[00:10:30.000 --> 00:10:33.000]  他們要有一個潔淨的洗禮
[00:10:33.000 --> 00:10:34.000]  水洗
[00:10:34.000 --> 00:10:37.000]  有的是要把整個手浸到水裡面去
[00:10:37.000 --> 00:10:38.000]  不過不管怎麼樣
[00:10:38.000 --> 00:10:42.000]  這是他們一個很煩惱的規矩
[00:10:42.000 --> 00:10:43.000]  但是他在這裡呢
[00:10:43.000 --> 00:10:44.000]  他告訴他的門徒
[00:10:44.000 --> 00:10:46.000]  所以他說他的門徒
[00:10:46.000 --> 00:10:49.000]  沒有用這個方法洗手就吃飯
[00:10:49.000 --> 00:10:50.000]  另外還有一點
[00:10:50.000 --> 00:10:52.000]  就是在這個之前
[00:10:52.000 --> 00:10:55.000]  主耶穌剛剛餵飽了五千個男人
[00:10:55.000 --> 00:10:58.000]  用五餅二魚餵飽了五千個男人
[00:10:58.000 --> 00:10:59.000]  所以你想想看
[00:10:59.000 --> 00:11:00.000]  在這種場合
[00:11:00.000 --> 00:11:01.000]  他們在吃東西的時候
[00:11:01.000 --> 00:11:03.000]  有沒有地方去洗手啊
[00:11:03.000 --> 00:11:06.000]  照著猶太人洗這個潔淨的規矩
[00:11:06.000 --> 00:11:07.000]  他們是沒有的
[00:11:07.000 --> 00:11:10.000]  所以他們就來到主耶穌面前
[00:11:10.000 --> 00:11:11.000]  就指責他
[00:11:11.000 --> 00:11:12.000]  他說你的門徒
[00:11:12.000 --> 00:11:14.000]  是你的教導他們的
[00:11:14.000 --> 00:11:15.000]  你是他們的領導
[00:11:15.000 --> 00:11:19.000]  為什麼你讓他們做這樣子的事情
[00:11:19.000 --> 00:11:22.000]  這是他們來到耶穌面前
[00:11:22.000 --> 00:11:24.000]  所以他們很顯然的
[00:11:24.000 --> 00:11:27.000]  他們想要用律法
[00:11:27.000 --> 00:11:30.000]  或者是道德規範
[00:11:30.000 --> 00:11:33.000]  他們來掩蓋他們自己心裡面的惡念
[00:11:33.000 --> 00:11:37.000]  或者是說他們的心態和他們的動機
[00:11:37.000 --> 00:11:40.000]  那耶穌就指出他們的問題是在哪裡
[00:11:40.000 --> 00:11:42.000]  真正的問題
[00:11:42.000 --> 00:11:44.000]  耶穌沒有說對不起啊
[00:11:44.000 --> 00:11:46.000]  我下次我就告訴我的門徒好好洗手
[00:11:46.000 --> 00:11:47.000]  沒有
[00:11:47.000 --> 00:11:48.000]  他也不承認
[00:11:48.000 --> 00:11:49.000]  他也不否認
[00:11:49.000 --> 00:11:51.000]  但是他就指出他們的問題來
[00:11:51.000 --> 00:11:54.000]  所以這個就到了第七章的第六節
[00:11:54.000 --> 00:11:55.000]  耶穌說
[00:11:55.000 --> 00:11:57.000]  以賽亞指著你們假冒為善之人
[00:11:57.000 --> 00:11:59.000]  所說的預言是不錯的
[00:11:59.000 --> 00:12:00.000]  如經上說
[00:12:00.000 --> 00:12:02.000]  這百姓用嘴唇尊敬我
[00:12:02.000 --> 00:12:04.000]  心卻遠離我
[00:12:04.000 --> 00:12:07.000]  他們將人的吩咐當作道理教導人
[00:12:07.000 --> 00:12:10.000]  所以拜我的也是枉然
[00:12:10.000 --> 00:12:12.000]  主耶穌在這裡直接了當的告訴他們
[00:12:12.000 --> 00:12:15.000]  他說你們是假冒為善
[00:12:15.000 --> 00:12:17.000]  你們外表看起來是進淺
[00:12:17.000 --> 00:12:20.000]  但是你們裡面是有問題的
[00:12:20.000 --> 00:12:21.000]  因為很多時候
[00:12:21.000 --> 00:12:23.000]  這裡牽涉到一個面子的問題
[00:12:23.000 --> 00:12:24.000]  我們從聖經上
[00:12:24.000 --> 00:12:25.000]  我們看見主耶穌跟這些人
[00:12:25.000 --> 00:12:26.000]  他們面對面
[00:12:26.000 --> 00:12:28.000]  在那邊encounter的時候
[00:12:28.000 --> 00:12:30.000]  在那邊面對面較量的時候
[00:12:30.000 --> 00:12:33.000]  主耶穌常常指責他們
[00:12:33.000 --> 00:12:34.000]  然後你也可以看見
[00:12:34.000 --> 00:12:36.000]  他們常常是怎麼樣
[00:12:36.000 --> 00:12:38.000]  因為面子的問題
[00:12:38.000 --> 00:12:41.000]  因為受律法
[00:12:41.000 --> 00:12:43.000]  主耶穌就很清楚地告訴他們
[00:12:43.000 --> 00:12:45.000]  他說你們是假冒為善
[00:12:45.000 --> 00:12:47.000]  他說你們守的是人遺傳下來的
[00:12:47.000 --> 00:12:50.000]  並不是真正摩西所頒布的律法
[00:12:50.000 --> 00:12:51.000]  所以他接下去
[00:12:51.000 --> 00:12:52.000]  他就說
[00:12:52.000 --> 00:12:55.000]  他說你們是離棄神的界面
[00:12:55.000 --> 00:12:57.000]  居守人的遺傳
[00:12:57.000 --> 00:12:59.000]  他說你們是廢棄神的界面
[00:12:59.000 --> 00:13:01.000]  要守自己的遺傳
[00:13:01.000 --> 00:13:02.000]  所以摩西在
[00:13:02.000 --> 00:13:04.000]  他說摩西說當孝敬父母
[00:13:04.000 --> 00:13:07.000]  又說凡咒罵父母的必至死他
[00:13:07.000 --> 00:13:09.000]  這是聖經上摩西所頒布的律法
[00:13:09.000 --> 00:13:11.000]  他說你們倒說人
[00:13:11.000 --> 00:13:13.000]  如果說對父母說
[00:13:13.000 --> 00:13:14.000]  我所當奉給你的
[00:13:14.000 --> 00:13:15.000]  已經做了個兒版
[00:13:15.000 --> 00:13:17.000]  個兒版就是貢獻的意思
[00:13:17.000 --> 00:13:18.000]  所以在那個時候
[00:13:18.000 --> 00:13:19.000]  當他們講說
[00:13:19.000 --> 00:13:20.000]  當這個猶太人
[00:13:20.000 --> 00:13:22.000]  當他們講說core版的時候
[00:13:22.000 --> 00:13:24.000]  意思就是說
[00:13:24.000 --> 00:13:25.000]  沒有人可以動他
[00:13:25.000 --> 00:13:28.000]  因為那個已經給神了
[00:13:28.000 --> 00:13:30.000]  即使父母有需要
[00:13:30.000 --> 00:13:32.000]  即使父母在很危險的當中
[00:13:32.000 --> 00:13:34.000]  仍然是不能碰的
[00:13:34.000 --> 00:13:36.000]  這個就是主耶穌就告訴他們
[00:13:36.000 --> 00:13:37.000]  這不是我們今天所要看的
[00:13:37.000 --> 00:13:39.000]  只是給你一個背景
[00:13:39.000 --> 00:13:41.000]  讓你能夠了解一下
[00:13:41.000 --> 00:13:43.000]  所以耶穌就講了這個比喻
[00:13:43.000 --> 00:13:44.000]  這個比喻是什麼呢
[00:13:44.000 --> 00:13:45.000]  他就告訴我們
[00:13:45.000 --> 00:13:47.000]  他說從外面進去的不能誤會人
[00:13:47.000 --> 00:13:49.000]  唯有從裡面出來的
[00:13:49.000 --> 00:13:51.000]  才能夠誤會人
[00:13:51.000 --> 00:13:52.000]  剛才我們講到了
[00:13:52.000 --> 00:13:55.000]  在之前他行了一個神蹟
[00:13:55.000 --> 00:13:58.000]  用無名鱷魚餵飽了五千個男人
[00:13:58.000 --> 00:14:01.000]  女人小孩都還沒有算進去
[00:14:01.000 --> 00:14:02.000]  那你想想看
[00:14:02.000 --> 00:14:04.000]  當時他們的情形
[00:14:04.000 --> 00:14:05.000]  但是這些法利賽人
[00:14:05.000 --> 00:14:06.000]  這些文士他們來
[00:14:06.000 --> 00:14:08.000]  是因為他們心裡面
[00:14:08.000 --> 00:14:11.000]  另外的事情
[00:14:11.000 --> 00:14:14.000]  剛才我們講到這裡了
[00:14:14.000 --> 00:14:16.000]  在這一段經文
[00:14:16.000 --> 00:14:18.000]  在馬太福音第十五章裡面
[00:14:18.000 --> 00:14:19.000]  也有提到
[00:14:19.000 --> 00:14:20.000]  那馬太福音第十五章
[00:14:20.000 --> 00:14:22.000]  第十二節裡面提到
[00:14:22.000 --> 00:14:24.000]  他說猶太人聽了不服
[00:14:24.000 --> 00:14:26.000]  他的門徒就告訴耶穌
[00:14:26.000 --> 00:14:27.000]  他說猶太人聽了不服
[00:14:27.000 --> 00:14:28.000]  你知道嗎
[00:14:28.000 --> 00:14:30.000]  為什麼他們不服呢
[00:14:30.000 --> 00:14:32.000]  因為在利味經第十一章裡面
[00:14:32.000 --> 00:14:34.000]  講了許許多多不潔淨的東西
[00:14:34.000 --> 00:14:36.000]  比方說鷹類
[00:14:36.000 --> 00:14:37.000]  老鷹之類的
[00:14:37.000 --> 00:14:39.000]  那這些鷹是不可以吃的
[00:14:39.000 --> 00:14:40.000]  烏鴉也不可以吃的
[00:14:40.000 --> 00:14:42.000]  還有其他的動物
[00:14:42.000 --> 00:14:43.000]  有很多是不潔淨的
[00:14:43.000 --> 00:14:44.000]  不可以吃的
[00:14:44.000 --> 00:14:48.000]  為什麼呢
[00:14:48.000 --> 00:14:50.000]  當然我們從現在的角度來看
[00:14:50.000 --> 00:14:52.000]  我們說烏鴉是吃屍的
[00:14:52.000 --> 00:14:53.000]  對不對
[00:14:53.000 --> 00:14:55.000]  我們說老鷹也是一樣的
[00:14:55.000 --> 00:14:57.000]  所以我們如果吃了的話
[00:14:57.000 --> 00:14:58.000]  對我們實在是不好
[00:14:58.000 --> 00:15:00.000]  可是到了新約的時候
[00:15:00.000 --> 00:15:01.000]  彼得
[00:15:01.000 --> 00:15:02.000]  記不記得彼得有一次
[00:15:02.000 --> 00:15:04.000]  主耶穌就從天上
[00:15:04.000 --> 00:15:06.000]  掉下來一個大布
[00:15:06.000 --> 00:15:08.000]  然後裡面有各式各樣的走獸
[00:15:08.000 --> 00:15:09.000]  然後就將它拿起來吃
[00:15:09.000 --> 00:15:10.000]  彼得說
[00:15:10.000 --> 00:15:11.000]  哈哈
[00:15:11.000 --> 00:15:12.000]  我是標準的猶太人
[00:15:12.000 --> 00:15:14.000]  我是不可以吃這些東西的
[00:15:14.000 --> 00:15:15.000]  主耶穌就告訴他
[00:15:15.000 --> 00:15:16.000]  神潔淨的東西
[00:15:16.000 --> 00:15:18.000]  你不可以當作不潔淨的
[00:15:18.000 --> 00:15:20.000]  所以我們現在在吃的東西
[00:15:20.000 --> 00:15:21.000]  常常有人會問
[00:15:21.000 --> 00:15:22.000]  哎呀
[00:15:22.000 --> 00:15:23.000]  這個東西潔淨不潔淨
[00:15:23.000 --> 00:15:24.000]  這個東西可以不可以吃
[00:15:24.000 --> 00:15:25.000]  弟兄姊妹
[00:15:25.000 --> 00:15:26.000]  你如果感謝的心
[00:15:26.000 --> 00:15:27.000]  你就吃
[00:15:27.000 --> 00:15:28.000]  對不對
[00:15:28.000 --> 00:15:29.000]  你如果心裡面覺得不潔淨
[00:15:29.000 --> 00:15:30.000]  那你最好不要吃
[00:15:30.000 --> 00:15:31.000]  為什麼
[00:15:31.000 --> 00:15:35.000]  因為你的心已經是不潔淨的
[00:15:35.000 --> 00:15:38.000]  那我們現在回到我們所講
[00:15:38.000 --> 00:15:39.000]  那麼依位記第十一章
[00:15:39.000 --> 00:15:41.000]  還有在舊約聖經裡面
[00:15:41.000 --> 00:15:42.000]  神所規定的很多
[00:15:42.000 --> 00:15:44.000]  關於潔淨的事情
[00:15:44.000 --> 00:15:45.000]  其實如果你
[00:15:45.000 --> 00:15:47.000]  從聖經上你仔細去看的時候
