
[00:00:00.000 --> 00:00:02.540]  今日同大家繼續嚟到睇
[00:01:34.300 --> 00:01:37.300]  佢所面對嘅都係極之困難嘅事
[00:01:37.300 --> 00:01:39.300]  但佢嘅態度係點樣
[00:01:39.300 --> 00:01:43.300]  呢個成為今日我哋嘅提醒
[00:01:43.300 --> 00:01:45.300]  佢幾咁積極樂觀嘅
[00:01:45.300 --> 00:01:47.300]  嚟到面對
[00:01:47.300 --> 00:01:49.300]  第十二節話
[00:01:49.300 --> 00:01:51.300]  大兄們我願意你們知道
[00:01:51.300 --> 00:01:53.300]  我所遭遇的事
[00:01:53.300 --> 00:01:56.300]  更是叫福音興旺
[00:01:56.300 --> 00:01:58.300]  以致我受嘅困所
[00:01:58.300 --> 00:02:01.300]  在御刑全軍和其餘的人中
[00:02:01.300 --> 00:02:04.300]  已經顯明是為基督的緣故
[00:02:04.300 --> 00:02:07.300]  並且那在處女的弟兄
[00:02:07.300 --> 00:02:09.300]  多半因我受嘅困所
[00:02:09.300 --> 00:02:11.300]  就篤信不疑
[00:02:11.300 --> 00:02:13.300]  如發放膽傳神的道
[00:02:13.300 --> 00:02:15.300]  無所畏懼
[00:02:15.300 --> 00:02:18.300]  有的傳福音是出於嫉妒紛爭
[00:02:18.300 --> 00:02:20.300]  也有的是出於好意
[00:02:20.300 --> 00:02:22.300]  這一等是出於愛心
[00:02:22.300 --> 00:02:25.300]  知道我是為辨明福音設立的
[00:02:25.300 --> 00:02:27.300]  那一等傳福音
[00:02:27.300 --> 00:02:30.300]  是出於結黨並不誠實
[00:02:30.300 --> 00:02:33.300]  以此要加深我困所的苦楚
[00:02:33.300 --> 00:02:35.300]  這又何妨呢
[00:02:35.300 --> 00:02:37.300]  或是假意或是真心
[00:02:37.300 --> 00:02:40.300]  無論怎樣究竟
[00:02:40.300 --> 00:02:43.300]  基督究竟被傳開了
[00:02:43.300 --> 00:02:45.300]  為此我就歡喜
[00:02:45.300 --> 00:02:47.300]  並且還要歡喜
[00:02:47.300 --> 00:02:48.300]  因為我知道
[00:02:48.300 --> 00:02:51.300]  這是藉著你們的禱告
[00:02:51.300 --> 00:02:53.300]  和耶穌基督之靈的幫助
[00:02:53.300 --> 00:02:55.300]  終必叫我得救
[00:02:55.300 --> 00:02:57.300]  照著所切務
[00:02:57.300 --> 00:02:58.300]  所盼望的
[00:02:58.300 --> 00:03:00.300]  沒有一事叫我羞愧
[00:03:00.300 --> 00:03:02.300]  只要凡事放膽
[00:03:02.300 --> 00:03:04.300]  無論是生是死
[00:03:04.300 --> 00:03:07.300]  總叫基督在我身上
[00:03:07.300 --> 00:03:09.300]  照常顯大
[00:03:09.300 --> 00:03:11.300]  那我想再
[00:03:11.300 --> 00:03:13.300]  很簡單
[00:03:13.300 --> 00:03:18.300]  從十二次到十二十次
[00:03:18.300 --> 00:03:19.300]  給大家看到
[00:03:19.300 --> 00:03:21.300]  保羅那種積極
[00:03:21.300 --> 00:03:24.300]  那種樂觀
[00:03:24.300 --> 00:03:28.300]  由我們懂得欣賞保羅生命
[00:03:28.300 --> 00:03:32.300]  是到了一個怎樣的境界
[00:03:32.300 --> 00:03:34.300]  不容易學得到
[00:03:34.300 --> 00:03:37.300]  但我們在同樣艱難的世代裏
[00:03:37.300 --> 00:03:39.300]  我們需要學習
[00:03:39.300 --> 00:03:41.300]  譬如你看看第十二節
[00:03:41.300 --> 00:03:43.300]  我所遭遇的事
[00:03:43.300 --> 00:03:44.300]  保羅遭遇甚麼事呢
[00:03:44.300 --> 00:03:47.300]  今天我們特別要講到這方面
[00:03:47.300 --> 00:03:48.300]  保羅遭遇的
[00:03:48.300 --> 00:03:51.300]  就是被人打
[00:03:51.300 --> 00:03:53.300]  為福音的緣故
[00:03:53.300 --> 00:03:55.300]  被人誤會他
[00:03:55.300 --> 00:03:58.300]  說他是傳義端等等
[00:03:58.300 --> 00:04:00.300]  在這一切的困難裏
[00:04:00.300 --> 00:04:02.300]  我所遭遇的事
[00:04:02.300 --> 00:04:05.300]  更是叫福音興旺
[00:04:05.300 --> 00:04:08.300]  不是成為福音的難所
[00:04:08.300 --> 00:04:11.300]  反而是叫福音更傳得好
[00:04:17.300 --> 00:04:21.300]  我們看第十五、第十六節
[00:04:21.300 --> 00:04:25.300]  保羅說他為福音教會的信徒
[00:04:25.300 --> 00:04:30.300]  有很多的紛爭
[00:04:30.300 --> 00:04:33.300]  教會很多時候都有紛爭
[00:04:33.300 --> 00:04:34.300]  教會有紛爭的時候
[00:04:34.300 --> 00:04:35.300]  保羅沒有說
[00:04:35.300 --> 00:04:36.300]  哎呀,真是很糟糕了
[00:04:36.300 --> 00:04:40.300]  我又不能離開這個監獄
[00:04:40.300 --> 00:04:42.300]  我不能幫助你們
[00:04:42.300 --> 00:04:44.300]  但教會有那麼多的混亂
[00:04:44.300 --> 00:04:46.300]  那麼多的紛爭
[00:04:46.300 --> 00:04:48.300]  保羅是看正面的
[00:04:48.300 --> 00:04:50.300]  在那麼多教會的紛爭裏面
[00:04:50.300 --> 00:04:55.300]  他仍然看到神有恩典
[00:04:55.300 --> 00:05:01.300]  這個才是他屬靈警戒高消的
[00:05:01.300 --> 00:05:04.300]  我們需要學習的
[00:05:04.300 --> 00:05:06.300]  第十八節他說
[00:05:06.300 --> 00:05:07.300]  這又何妨呢
[00:05:07.300 --> 00:05:10.300]  雖然有那麼多的紛爭
[00:05:10.300 --> 00:05:13.300]  有人傳福音是為了愛主
[00:05:13.300 --> 00:05:14.300]  有人傳福音
[00:05:14.300 --> 00:05:18.300]  是為了建立自己的名聲
[00:05:18.300 --> 00:05:19.300]  這又何妨呢
[00:05:19.300 --> 00:05:21.300]  或假意或真心
[00:05:21.300 --> 00:05:22.300]  無論怎樣
[00:05:22.300 --> 00:05:26.300]  基督究竟被傳開了
[00:05:26.300 --> 00:05:28.300]  為此我就歡喜
[00:05:28.300 --> 00:05:33.300]  並且還要歡喜
[00:05:33.300 --> 00:05:35.300]  其他的事情我不說了
[00:05:35.300 --> 00:05:38.300]  最重要是福音能夠傳開
[00:05:38.300 --> 00:05:41.300]  你們的假意是真心
[00:05:41.300 --> 00:05:45.300]  被傳開我就歡喜了
[00:05:45.300 --> 00:05:47.300]  保羅十九節我們看到
[00:05:47.300 --> 00:05:53.300]  他在羅馬受審
[00:05:53.300 --> 00:05:55.300]  這件事的前景
[00:05:55.300 --> 00:05:58.300]  他在羅馬受審
[00:05:58.300 --> 00:06:02.300]  不單是他自己生命的生死
[00:06:02.300 --> 00:06:07.300]  而且是福音的前途
[00:06:07.300 --> 00:06:08.300]  會是被扼殺
[00:06:08.300 --> 00:06:11.300]  又或者福音能夠很自由的
[00:06:11.300 --> 00:06:19.300]  在羅馬帝國傳開
[00:06:19.300 --> 00:06:21.300]  沒有人知道的
[00:06:21.300 --> 00:06:25.300]  但保羅沒有想到不好那方面
[00:06:25.300 --> 00:06:29.300]  只想到好的那方面
[00:06:29.300 --> 00:06:35.300]  就好像你兩三年沒工作了
[00:06:35.300 --> 00:06:38.300]  我有份工作找你
[00:06:38.300 --> 00:06:44.300]  叫你去接受別人的邀請
[00:06:44.300 --> 00:06:46.300]  跟你聊天的時候
[00:06:46.300 --> 00:06:50.300]  你還沒到別人叫你去聊天的時候
[00:06:50.300 --> 00:06:52.300]  就有很多的憂慮
[00:06:52.300 --> 00:06:53.300]  不知道行不行
[00:06:53.300 --> 00:06:54.300]  不知道他會不會寫我
[00:06:54.300 --> 00:06:56.300]  多數都不會的
[00:06:56.300 --> 00:06:57.300]  我這樣不行那樣不行
[00:06:57.300 --> 00:07:00.300]  我們想消極那方面
[00:07:00.300 --> 00:07:02.300]  但保羅不是的
[00:07:02.300 --> 00:07:03.300]  他怎麼說呢
[00:07:03.300 --> 00:07:10.300]  這是為他在羅馬受審的事
[00:07:10.300 --> 00:07:15.300]  只要大家肯祈禱
[00:07:15.300 --> 00:07:17.300]  就是靠著大家的祈禱
[00:07:17.300 --> 00:07:22.300]  又靠著基督的靈的幫助
[00:07:22.300 --> 00:07:25.300]  終必叫我得救
[00:07:25.300 --> 00:07:30.300]  如果得救不是重生得救的得救
[00:07:30.300 --> 00:07:32.300]  如果得救是保羅得釋放
[00:07:32.300 --> 00:07:34.300]  不用再坐牢
[00:07:34.300 --> 00:07:37.300]  能夠出去繼續的侍奉神
[00:07:37.300 --> 00:07:45.300]  歷史上證明保羅這種樂觀是有回報的
[00:07:45.300 --> 00:07:47.300]  第一次在羅馬受審
[00:07:47.300 --> 00:07:49.300]  他真的得到釋放
[00:07:49.300 --> 00:07:52.300]  但後來的事情我們不知道
[00:07:52.300 --> 00:07:56.300]  我們只知道很快他為福音
[00:07:56.300 --> 00:08:01.300]  在羅馬的地方殉道
[00:08:01.300 --> 00:08:09.300]  二十節我們看到他那種整體的人生觀
[00:08:09.300 --> 00:08:11.300]  是多麼積極和樂觀
[00:08:11.300 --> 00:08:15.300]  沒有任何事情能夠叫他懼怕
[00:08:15.300 --> 00:08:21.300]  沒有任何事情能夠叫他擔憂
[00:08:21.300 --> 00:08:23.300]  二十節
[00:08:23.300 --> 00:08:34.300]  照著我所切勿所盼望的沒有一事叫我羞愧
[00:08:34.300 --> 00:08:36.300]  只要凡事放膽
[00:08:36.300 --> 00:08:38.300]  無論是生是死
[00:08:38.300 --> 00:08:43.300]  總叫基督在我身上照常見大
[00:08:43.300 --> 00:08:51.300]  最重要的是耶穌基督在我身上得到榮耀
[00:08:51.300 --> 00:08:53.300]  多積極樂觀的
[00:08:53.300 --> 00:08:55.300]  這種人生觀
[00:08:55.300 --> 00:08:57.300]  求主幫助我們
[00:08:57.300 --> 00:08:59.300]  你有沒有這種人生觀呢?
[00:08:59.300 --> 00:09:00.300]  如果沒有的時候
[00:09:00.300 --> 00:09:02.300]  你經常閉上眼有很多的憂慮
[00:09:02.300 --> 00:09:06.300]  但耶穌基督在萬太福音第六章怎樣說呢?
[00:09:06.300 --> 00:09:09.300]  你能不能夠用你的憂慮
[00:09:09.300 --> 00:09:13.300]  叫你的愁愁
[00:09:13.300 --> 00:09:15.300]  加多少少呢?
[00:09:15.300 --> 00:09:17.300]  不能夠的
[00:09:17.300 --> 00:09:19.300]  只有叫你愁愁減少
[00:09:19.300 --> 00:09:21.300]  你的憂慮
[00:09:21.300 --> 00:09:23.300]  不能夠增加你的愁愁
[00:09:23.300 --> 00:09:25.300]  那憂慮來做什麼呢?
[00:09:25.300 --> 00:09:30.300]  擔心來做什麼呢?
[00:09:30.300 --> 00:09:32.300]  這個是耶穌基督的看法
[00:09:32.300 --> 00:09:37.300]  這個是保祿的看法
[00:09:37.300 --> 00:09:40.300]  好了我們開始來看這段經文
[00:09:40.300 --> 00:09:44.300]  今天我們集中在第十二節那裡
[00:09:44.300 --> 00:09:49.300]  隨時那裡說到環境雖然黑暗
[00:09:49.300 --> 00:09:55.300]  但福音的前景是一片光明的
[00:09:55.300 --> 00:09:56.300]  所以我們不用懼怕
[00:09:56.300 --> 00:09:57.300]  特別是在末世的時代
[00:09:57.300 --> 00:09:59.300]  很多人反對基督教
[00:09:59.300 --> 00:10:04.300]  很多人反對福音
[00:10:04.300 --> 00:10:10.300]  很多人誇口要消滅基督教
[00:10:10.300 --> 00:10:13.300]  我們不需要懼怕這些
[00:10:13.300 --> 00:10:15.300]  保祿一點都不懼怕
[00:10:15.300 --> 00:10:18.300]  特別是在當時初期教會
[00:10:18.300 --> 00:10:23.300]  教會是萌芽的時代
[00:10:23.300 --> 00:10:25.300]  教會開始生長
[00:10:25.300 --> 00:10:32.300]  非常幼小非常軟弱的時代
[00:10:32.300 --> 00:10:35.300]  保祿就在那個地方為福音
[00:10:35.300 --> 00:10:37.300]  在周圍很黑暗
[00:10:37.300 --> 00:10:39.300]  要攻擊教會
[00:10:39.300 --> 00:10:41.300]  要消滅教會的環境裡面
[00:10:41.300 --> 00:10:43.300]  受到掙扎
[00:10:43.300 --> 00:10:45.300]  環境雖然黑暗
[00:10:45.300 --> 00:10:49.300]  但福音的前景是一片光明的
[00:10:49.300 --> 00:10:51.300]  請聽我再讀第十二節
[00:10:51.300 --> 00:10:52.300]  弟兄們
[00:10:52.300 --> 00:10:53.300]  我願意令你們知道
[00:10:53.300 --> 00:10:58.300]  我所遭遇的事更是叫福音興旺
[00:10:58.300 --> 00:10:59.300]  這裡我們特別要留意的
[00:10:59.300 --> 00:11:04.300]  就是保祿說他所遭遇的事
[00:11:04.300 --> 00:11:07.300]  其實這裡包括了很多很多東西
[00:11:07.300 --> 00:11:10.300]  關於保祿的背景
[00:11:10.300 --> 00:11:13.300]  以前所做的事情
[00:11:13.300 --> 00:11:19.300]  引致他今天為福音受很多的逼迫
[00:11:19.300 --> 00:11:25.300]  為福音遭遇很多的困難
[00:11:25.300 --> 00:11:28.300]  我所遭遇的事
[00:11:28.300 --> 00:11:33.300]  去到教會的人知道保祿遭遇什麼事
[00:11:33.300 --> 00:11:34.300]  我們知不知道呢?
[00:11:34.300 --> 00:11:35.300]  如果不知道的時候
[00:11:35.300 --> 00:11:37.300]  我手橫在這裡提一提
[00:11:37.300 --> 00:11:42.300]  保祿出身是一個拉比
[00:11:42.300 --> 00:11:43.300]  拉比就是教師
[00:11:43.300 --> 00:11:48.300]  律法的教師
[00:11:48.300 --> 00:11:51.300]  當時猶太人有兩種的教師
[00:11:51.300 --> 00:11:53.300]  兩種拉比
[00:11:53.300 --> 00:11:56.300]  一種是聖殿裡面的祭司
[00:11:56.300 --> 00:11:58.300]  他們的拉比
[00:11:58.300 --> 00:12:01.300]  教導律法的
[00:12:01.300 --> 00:12:04.300]  但是在聖殿裡面的祭司
[00:12:04.300 --> 00:12:08.300]  拉比必須是亞倫的後代
[00:12:08.300 --> 00:12:11.300]  另一種是普通的信徒
[00:12:11.300 --> 00:12:13.300]  猶太教的信徒
[00:12:13.300 --> 00:12:18.300]  他們熱心跟師父學很多的律法
[00:12:18.300 --> 00:12:23.300]  很多的心理
[00:12:23.300 --> 00:12:25.300]  他們會堂
[00:12:25.300 --> 00:12:30.300]  以會堂為他們主要教導的地方
[00:12:30.300 --> 00:12:35.300]  多數會堂裡面的拉比
[00:12:35.300 --> 00:12:38.300]  是法利塞人
[00:12:38.300 --> 00:12:43.300]  法利塞人跟聖殿裡面的拉比
[00:12:43.300 --> 00:12:47.300]  有很大信仰上的不同
[00:12:47.300 --> 00:12:49.300]  最大不同的地方
[00:12:49.300 --> 00:12:53.300]  就是法利塞人的拉比
[00:12:53.300 --> 00:12:55.300]  會堂的拉比
[00:12:55.300 --> 00:12:59.300]  是相信神蹟和復活的事
[00:12:59.300 --> 00:13:01.300]  而這個聖殿的祭司
[00:13:01.300 --> 00:13:03.300]  多數是撒多戈人
[00:13:03.300 --> 00:13:05.300]  是當時的貴族
[00:13:05.300 --> 00:13:07.300]  他們的信仰很開放
[00:13:07.300 --> 00:13:09.300]  不相信神蹟
[00:13:09.300 --> 00:13:12.300]  也不相信有復活的事
[00:13:12.300 --> 00:13:17.300]  人死了就煙消雲散
[00:13:17.300 --> 00:13:21.300]  這個是聖殿裡面的拉比
[00:13:21.300 --> 00:13:23.300]  保羅年青的時候
[00:13:23.300 --> 00:13:29.300]  他是一個很熱心的猶太教的拉比
[00:13:29.300 --> 00:13:35.300]  突然間聽到有一班所謂信徒
[00:13:35.300 --> 00:13:37.300]  叫自己做基督徒的
[00:13:37.300 --> 00:13:41.300]  他們周圍傳福音
[00:13:41.300 --> 00:13:43.300]  說死人復活
[00:13:43.300 --> 00:13:46.300]  又這樣又那樣
[00:13:46.300 --> 00:13:49.300]  他聽起來很不舒服
[00:13:49.300 --> 00:13:55.300]  以為這班人是一些傳異端邪教的人
[00:13:55.300 --> 00:13:58.300]  所以他就立定心事
[00:13:58.300 --> 00:14:01.300]  要去捕捉這些基督徒
[00:14:01.300 --> 00:14:03.300]  不單是在耶路撒冷
[00:14:03.300 --> 00:14:06.300]  而且到處走
[00:14:06.300 --> 00:14:09.300]  要去捉在不同地方的基督徒
[00:14:09.300 --> 00:14:16.300]  要消滅他們
[00:14:16.300 --> 00:14:23.300]  當他最積極要去消滅基督徒的時候
[00:14:23.300 --> 00:14:26.300]  他所敵對的主耶穌基督
[00:14:26.300 --> 00:14:31.300]  在大馬骰路上呼召他
[00:14:31.300 --> 00:14:34.300]  改變他的生命
[00:14:34.300 --> 00:14:38.300]  突然間有個大光照著他
[00:14:38.300 --> 00:14:40.300]  耶穌向他說話
[00:14:40.300 --> 00:14:46.300]  你為什麼要逼迫我?
[00:14:46.300 --> 00:14:53.300]  原來耶穌使用當時的信徒來幫助他
[00:14:53.300 --> 00:14:57.300]  讓他知道福音的信仰
[00:14:57.300 --> 00:15:00.300]  保羅因此就信了耶穌
[00:15:00.300 --> 00:15:08.300]  而且是蒙召成為福音的宣教士
[00:15:08.300 --> 00:15:13.300]  成為使徒到處去建立教會
[00:15:13.300 --> 00:15:17.300]  保羅有個拉比的身份
[00:15:17.300 --> 00:15:21.300]  變成一個基督徒之後
[00:15:21.300 --> 00:15:27.300]  他並沒有放下他拉比的身份
[00:15:27.300 --> 00:15:31.300]  當時的拉比不單是有自己教導的工作
[00:15:31.300 --> 00:15:37.300]  他們有自己一份的世俗的職業
[00:15:37.300 --> 00:15:40.300]  而保羅有什麼的職業呢?
[00:15:40.300 --> 00:15:43.300]  這個《攝行傳十八章》第二第三節說
[00:15:43.300 --> 00:15:47.300]  他是織帳棚的
[00:15:47.300 --> 00:15:51.300]  他的專長就是織帳棚
[00:15:51.300 --> 00:15:55.300]  所以他信了主之後繼續織帳棚
[00:15:55.300 --> 00:16:00.300]  來養活自己去傳福音
[00:16:00.300 --> 00:16:02.300]  保羅的信念是什麼呢?
[00:16:02.300 --> 00:16:06.300]  他說原則上傳福音的
[00:16:06.300 --> 00:16:08.300]  可以靠福音養生
[00:16:08.300 --> 00:16:12.300]  這個是耶穌基督的教導
[00:16:12.300 --> 00:16:16.300]  但是因為他所傳福音的地方
[00:16:16.300 --> 00:16:18.300]  那些人多數都是敵對
[00:16:18.300 --> 00:16:22.300]  不相信的
[00:16:22.300 --> 00:16:24.300]  如果他經常跟人收錢
[00:16:24.300 --> 00:16:25.300]  我講福音給你聽
[00:16:25.300 --> 00:16:27.300]  但是你要捐錢給我
[00:16:27.300 --> 00:16:31.300]  那些人會反感
[00:16:31.300 --> 00:16:34.300]  以為他是靠福音謀生
[00:16:34.300 --> 00:16:37.300]  不知道會不會是騙人的
[00:16:37.300 --> 00:16:39.300]  所以他寧願不收一個
[00:16:39.300 --> 00:16:45.300]  先白白的傳福音給當時的人
[00:16:45.300 --> 00:16:49.300]  這個是當時的環境特別需要的
[00:16:49.300 --> 00:16:51.300]  等到這些信徒
[00:16:51.300 --> 00:16:53.300]  等到這些人信了主
[00:16:53.300 --> 00:16:55.300]  慢慢受領生命成長
[00:16:55.300 --> 00:17:00.300]  他們明白真理之後
[00:17:00.300 --> 00:17:06.300]  保羅會收他們的奉獻
[00:17:06.300 --> 00:17:10.300]  好像肥辣比較會一樣
[00:17:10.300 --> 00:17:12.300]  他們明白道理
[00:17:12.300 --> 00:17:14.300]  所以他們的奉獻給保羅
[00:17:14.300 --> 00:17:17.300]  支持保羅的工作的錢
[00:17:17.300 --> 00:17:20.300]  保羅收了它
[00:17:20.300 --> 00:17:23.300]  保羅在哥林多前書第九章怎樣講呢?
[00:17:23.300 --> 00:17:25.300]  主也是這樣命定
[00:17:25.300 --> 00:17:31.300]  叫傳福音的靠著福音養生
[00:17:31.300 --> 00:17:36.300]  但是權柄我全沒有用過
[00:17:36.300 --> 00:17:43.300]  這個權柄我全沒有用過
[00:17:43.300 --> 00:17:47.300]  保羅這個是簡單他的一些背景
[00:17:47.300 --> 00:17:53.300]  他是一個猶太人的拉比
[00:17:53.300 --> 00:17:56.300]  他繼續維持那個身份
[00:17:56.300 --> 00:18:01.300]  同時他是夢召要去傳福音
[00:18:01.300 --> 00:18:06.300]  全時間傳福音
[00:18:06.300 --> 00:18:08.300]  這個給我們看到
[00:18:08.300 --> 00:18:10.300]  保羅他在聖經裏面
[00:18:10.300 --> 00:18:12.300]  每次他寫信給人的時候
[00:18:12.300 --> 00:18:18.300]  他都著重他這個夢召的身份
[00:18:18.300 --> 00:18:20.300]  寫信很多時候一開始的時候
[00:18:20.300 --> 00:18:24.300]  我是夢召做使徒的
[00:18:24.300 --> 00:18:27.300]  我是一個夢召的人
[00:18:27.300 --> 00:18:31.300]  保羅的夢召的感覺
[00:18:31.300 --> 00:18:35.300]  給到他侍奉很大的動力
[00:18:35.300 --> 00:18:37.300]  我特別提這件事就是因為
[00:18:37.300 --> 00:18:41.300]  我們基督徒都是夢召的
[00:18:41.300 --> 00:18:43.300]  我們夢召的身份
[00:18:43.300 --> 00:18:47.300]  很多時候我們忘記
[00:18:47.300 --> 00:18:50.300]  很多時候我們覺得我的夢召
[00:18:50.300 --> 00:18:56.300]  成為我在世界賺錢的一個難阻
[00:18:56.300 --> 00:18:59.300]  多麼可惜
[00:18:59.300 --> 00:19:06.300]  保羅非常為他夢召傳道
[00:19:06.300 --> 00:19:09.300]  這個事實來感恩
[00:19:09.300 --> 00:19:13.300]  今天我們基督徒都是夢召的
[00:19:13.300 --> 00:19:17.300]  我們有沒有以這個為我們
[00:19:17.300 --> 00:19:20.300]  侍奉神的動力呢?
[00:19:20.300 --> 00:19:22.300]  講到我們基督徒的夢召
[00:19:22.300 --> 00:19:26.300]  這裏我和大家解釋一些真理
[00:19:26.300 --> 00:19:30.300]  我們第一次生的時候
[00:19:30.300 --> 00:19:32.300]  從媽媽的禱福生出來的時候
[00:19:32.300 --> 00:19:33.300]  第一次生
[00:19:33.300 --> 00:19:38.300]  神給我們有工作的才幹
[00:19:38.300 --> 00:19:41.300]  工作的才幹
[00:19:41.300 --> 00:19:43.300]  有些人有數學的才幹
[00:19:43.300 --> 00:19:46.300]  有些人有音樂的才幹
[00:19:46.300 --> 00:19:50.300]  有些人有打球的才幹
[00:19:50.300 --> 00:19:57.300]  都是才幹
[00:19:57.300 --> 00:19:59.300]  所以我們怎樣知道
[00:19:59.300 --> 00:20:02.300]  神要我在這個世界裏面做什麼呢?
[00:20:02.300 --> 00:20:06.300]  做醫生 做護士 做工程師 做教師
[00:20:06.300 --> 00:20:08.300]  做家庭主婦
[00:20:08.300 --> 00:20:11.300]  神要我做什麼呢?
[00:20:11.300 --> 00:20:14.300]  就是從神
[00:20:14.300 --> 00:20:25.300]  清楚神給我的工作的才幹去發現
[00:20:25.300 --> 00:20:28.300]  講到才幹的時候
[00:20:28.300 --> 00:20:30.300]  上一個世紀初
[00:20:30.300 --> 00:20:32.300]  西方的文化
[00:20:32.300 --> 00:20:36.300]  發現了一套測驗人
[00:20:36.300 --> 00:20:41.300]  是否聰明
[00:20:41.300 --> 00:20:45.300]  的一套測試的方式
[00:20:45.300 --> 00:20:48.300]  叫做「智商」
[00:20:48.300 --> 00:20:50.300]  測驗你的智商
[00:20:50.300 --> 00:20:54.300]  智商其實只是測驗兩樣東西
[00:20:54.300 --> 00:20:58.300]  一樣就是你數學的能力
[00:20:58.300 --> 00:21:04.300]  第二樣就是你語言的能力
[00:21:04.300 --> 00:21:07.300]  如果這兩樣的能力
[00:21:07.300 --> 00:21:09.300]  好的時候 成績好的時候
[00:21:09.300 --> 00:21:13.300]  就是你的智商高
[00:21:13.300 --> 00:21:19.300]  現在我們發現這種的看法是錯的
[00:21:19.300 --> 00:21:23.300]  因為人的所謂智能
[00:21:23.300 --> 00:21:29.300]  不只是數學和語言這兩方面
[00:21:29.300 --> 00:21:31.300]  現在他們發現的研究
[00:21:31.300 --> 00:21:35.300]  哈佛大學的研究發現
[00:21:35.300 --> 00:21:40.300]  有超過11樣不同的智能
[00:21:40.300 --> 00:21:42.300]  這個很重要
[00:21:42.300 --> 00:21:46.300]  很多父母給兒女去測試
[00:21:46.300 --> 00:21:49.300]  他的智商很低
[00:21:49.300 --> 00:21:55.300]  很傷心 很難過
[00:21:55.300 --> 00:22:00.300]  你知不知道愛因斯坦和愛迪生
[00:22:00.300 --> 00:22:05.300]  讀小學 初初去上學的時候
[00:22:05.300 --> 00:22:08.300]  愛迪生的老師寫張紙
[00:22:08.300 --> 00:22:12.300]  給愛迪生拿回家給他媽媽
[00:22:12.300 --> 00:22:15.300]  你的兒子太蠢了 不讀得書
[00:22:15.300 --> 00:22:20.300]  留他在家裡
[00:22:20.300 --> 00:22:24.300]  他太蠢了
[00:22:24.300 --> 00:22:31.300]  這個愛因斯坦語言的能力低
[00:22:31.300 --> 00:22:36.300]  很大個才會說話
[00:22:36.300 --> 00:22:43.300]  而且成績都是不好的 讀書
[00:22:43.300 --> 00:22:46.300]  最終這兩個人成為世界
[00:22:46.300 --> 00:22:52.300]  在科學界很出色的人物
[00:22:52.300 --> 00:22:55.300]  做家長的弟兄姊妹
[00:22:55.300 --> 00:22:58.300]  不要只說你的兒女蠢
[00:22:58.300 --> 00:23:02.300]  他可能在某些方面不是很厲害
[00:23:02.300 --> 00:23:05.300]  但你作為家長的責任
[00:23:05.300 --> 00:23:10.300]  去幫助他發掘他的智能
[00:23:10.300 --> 00:23:13.300]  數學不行嗎?不要緊
[00:23:13.300 --> 00:23:16.300]  語言能力不行嗎?不要緊
[00:23:16.300 --> 00:23:18.300]  發掘他其他的智能
[00:23:18.300 --> 00:23:23.300]  讓他能夠在那些智能上發揮
[00:23:23.300 --> 00:23:28.300]  而且很多家長失敗的地方
[00:23:28.300 --> 00:23:31.300]  就是不單他沒有幫助自己的兒女
[00:23:31.300 --> 00:23:33.300]  去發掘他的智能
[00:23:33.300 --> 00:23:42.300]  反而難了他的兒女去發揮他的智能
