
[00:00:00.000 --> 00:00:03.000]  如果大家來過我家的話
[00:05:20.500 --> 00:05:21.500]  他是一個猶太教徒
[00:05:21.500 --> 00:05:23.500]  很虔誠的
[00:05:23.500 --> 00:05:25.500]  但是他做了這麼多
[00:05:25.500 --> 00:05:28.500]  他仍然沒有把握
[00:05:28.500 --> 00:05:30.500]  可以進入神的國裡面
[00:05:30.500 --> 00:05:32.500]  所以他才來找耶穌
[00:05:32.500 --> 00:05:35.500]  為什麼他來找耶穌呢?
[00:05:35.500 --> 00:05:36.500]  為什麼他來找耶穌呢?
[00:05:36.500 --> 00:05:38.500]  我們一起看看這個故事
[00:05:38.500 --> 00:05:39.500]  聖經裡面
[00:05:39.500 --> 00:05:41.500]  記載了約翰福音第三章
[00:05:41.500 --> 00:05:42.500]  很快看看這個故事
[00:05:42.500 --> 00:05:43.500]  聖經說
[00:05:43.500 --> 00:05:45.500]  有一個法利菜人
[00:05:45.500 --> 00:05:46.500]  叫什麼名字?
[00:05:46.500 --> 00:05:47.500]  尼哥底姆
[00:05:47.500 --> 00:05:48.500]  是猶太人的官
[00:05:48.500 --> 00:05:52.500]  這個人夜裡來見耶穌
[00:05:52.500 --> 00:05:53.500]  就說
[00:05:53.500 --> 00:05:54.500]  拉比
[00:05:54.500 --> 00:05:58.500]  我們知道你是由神那裡來作師父的
[00:05:58.500 --> 00:06:00.500]  因為你所行的神蹟
[00:06:00.500 --> 00:06:02.500]  如果沒有神的同在
[00:06:02.500 --> 00:06:04.500]  沒有人能夠做到的
[00:06:04.500 --> 00:06:05.500]  第三節
[00:06:05.500 --> 00:06:06.500]  耶穌就回答了
[00:06:06.500 --> 00:06:09.500]  我實實在在地告訴你
[00:06:09.500 --> 00:06:11.500]  人若不重生
[00:06:11.500 --> 00:06:13.500]  就不能見神的國
[00:06:13.500 --> 00:06:14.500]  尼哥底姆說
[00:06:14.500 --> 00:06:16.500]  人已經老了
[00:06:16.500 --> 00:06:18.500]  如何能重生呢?
[00:06:18.500 --> 00:06:22.500]  豈能再盡母福生出來嗎?
[00:06:22.500 --> 00:06:23.500]  耶穌說
[00:06:23.500 --> 00:06:26.500]  我實實在在地告訴你
[00:06:26.500 --> 00:06:29.500]  人若不重水和聖靈生的
[00:06:29.500 --> 00:06:31.500]  就不能見神的國
[00:06:31.500 --> 00:06:35.500]  重肉身生的就是肉身
[00:06:35.500 --> 00:06:38.500]  重靈生的就是靈
[00:06:38.500 --> 00:06:39.500]  我說
[00:06:39.500 --> 00:06:41.500]  你們必須重生
[00:06:41.500 --> 00:06:43.500]  你不要以為稀奇
[00:06:43.500 --> 00:06:45.500]  風隨著意思吹
[00:06:45.500 --> 00:06:47.500]  你聽見風的聲音
[00:06:47.500 --> 00:06:51.500]  卻不曉得從那裡來往那裡去
[00:06:51.500 --> 00:06:53.500]  凡重聖靈生的
[00:06:53.500 --> 00:06:55.500]  也是如此
[00:06:55.500 --> 00:06:57.500]  聖經告訴我們
[00:06:57.500 --> 00:07:00.500]  尼哥底姆什麼時候來找耶穌?
[00:07:00.500 --> 00:07:01.500]  晚上
[00:07:01.500 --> 00:07:04.500]  晚上的時候來找耶穌
[00:07:04.500 --> 00:07:06.500]  為什麼晚上來找耶穌呢?
[00:07:06.500 --> 00:07:08.500]  你去學習是光天化日
[00:07:08.500 --> 00:07:10.500]  為什麼晚上來找耶穌?
[00:07:10.500 --> 00:07:11.500]  我猜
[00:07:11.500 --> 00:07:13.500]  聖經沒有明說
[00:07:13.500 --> 00:07:16.500]  是因為耶穌在當時
[00:07:16.500 --> 00:07:18.500]  是一個很controversial的人物
[00:07:18.500 --> 00:07:21.500]  是一個很具爭議性的人物
[00:07:21.500 --> 00:07:24.500]  那些當權的大祭司
[00:07:24.500 --> 00:07:26.500]  聖經的律法司
[00:07:26.500 --> 00:07:28.500]  聖經的老師
[00:07:28.500 --> 00:07:30.500]  還有很多跟他一樣
[00:07:30.500 --> 00:07:31.500]  法理賽人
[00:07:31.500 --> 00:07:33.500]  都不贊同
[00:07:33.500 --> 00:07:35.500]  或者不喜歡
[00:07:35.500 --> 00:07:37.500]  不贊同不喜歡
[00:07:37.500 --> 00:07:39.500]  耶穌的言論
[00:07:39.500 --> 00:07:41.500]  但是尼哥底姆
[00:07:41.500 --> 00:07:43.500]  仍然都來找耶穌
[00:07:43.500 --> 00:07:44.500]  所以我們看到
[00:07:44.500 --> 00:07:46.500]  這個尼哥底姆
[00:07:46.500 --> 00:07:50.500]  他對人生那種無奈
[00:07:50.500 --> 00:07:52.500]  那種不暢快不滿足
[00:07:52.500 --> 00:07:54.500]  已經到了一個極點
[00:07:54.500 --> 00:07:57.500]  所以迫使他要來找耶穌
[00:07:57.500 --> 00:07:59.500]  聖經說什麼呢?
[00:07:59.500 --> 00:08:01.500]  他看到耶穌的言行
[00:08:01.500 --> 00:08:03.500]  做了些什麼
[00:08:03.500 --> 00:08:06.500]  特別是耶穌所行的神蹟
[00:08:06.500 --> 00:08:08.500]  他說耶穌行這些神蹟
[00:08:08.500 --> 00:08:09.500]  沒有神童在
[00:08:09.500 --> 00:08:11.500]  不可能一個人
[00:08:11.500 --> 00:08:13.500]  可以做這些事情出來
[00:08:13.500 --> 00:08:16.500]  所以他就想來找耶穌
[00:08:16.500 --> 00:08:17.500]  做什麼呢?
[00:08:17.500 --> 00:08:19.500]  希望耶穌能夠指條路去行
[00:08:19.500 --> 00:08:24.500]  讓他能夠走出人生的無奈
[00:08:24.500 --> 00:08:25.500]  聖經說
[00:08:25.500 --> 00:08:27.500]  他叫耶穌做什麼?
[00:08:27.500 --> 00:08:28.500]  拉比
[00:08:28.500 --> 00:08:32.500]  拉比在希臘文裡的意思是什麼呢?
[00:08:32.500 --> 00:08:33.500]  是父子
[00:08:33.500 --> 00:08:35.500]  就是老師的意思
[00:08:35.500 --> 00:08:37.500]  聖經說這個人
[00:08:37.500 --> 00:08:38.500]  晚上來找耶穌
[00:08:38.500 --> 00:08:40.500]  就說拉比、耶穌、老師
[00:08:40.500 --> 00:08:43.500]  我知道你是由神那裡來的
[00:08:43.500 --> 00:08:45.500]  因為你所行的神蹟
[00:08:45.500 --> 00:08:47.500]  如果沒有神童在
[00:08:47.500 --> 00:08:50.500]  是沒有人能夠做到的
[00:08:50.500 --> 00:08:52.500]  你看到這個反映出
[00:08:52.500 --> 00:08:54.500]  這個尼哥底姆
[00:08:54.500 --> 00:08:56.500]  是一個很有智慧
[00:08:56.500 --> 00:08:57.500]  很名利的人
[00:08:57.500 --> 00:08:59.500]  就和當時
[00:08:59.500 --> 00:09:05.500]  代表宗教權威的祭司
[00:09:05.500 --> 00:09:07.500]  律法司
[00:09:07.500 --> 00:09:09.500]  和法尼塞人
[00:09:09.500 --> 00:09:11.500]  是很不一樣的
[00:09:11.500 --> 00:09:15.500]  雖然他自己也是法尼塞人
[00:09:15.500 --> 00:09:17.500]  剛才那幫人
[00:09:17.500 --> 00:09:20.500]  在宗教圈子裡是很有名望的
[00:09:20.500 --> 00:09:23.500]  但是他們看到耶穌行神蹟
[00:09:23.500 --> 00:09:25.500]  但是他們不相信
[00:09:25.500 --> 00:09:28.500]  是因為有神和耶穌同在
[00:09:28.500 --> 00:09:30.500]  但是尼哥底姆就相反了
[00:09:30.500 --> 00:09:31.500]  尼哥底姆是怎樣?
[00:09:31.500 --> 00:09:32.500]  他相信
[00:09:32.500 --> 00:09:33.500]  他肯定
[00:09:33.500 --> 00:09:35.500]  如果沒有神和耶穌同在
[00:09:35.500 --> 00:09:38.500]  根本這些神蹟是行不出來的
[00:09:38.500 --> 00:09:39.500]  雖然尼哥底姆
[00:09:39.500 --> 00:09:41.500]  很明顯年紀比耶穌大
[00:09:41.500 --> 00:09:44.500]  但是他是稱耶穌做什麼?
[00:09:44.500 --> 00:09:45.500]  老師
[00:09:45.500 --> 00:09:47.500]  稱他為夫子
[00:09:47.500 --> 00:09:50.500]  這個反映出什麼呢?
[00:09:50.500 --> 00:09:52.500]  他謙卑
[00:09:52.500 --> 00:09:54.500]  他是一個很謙卑的人
[00:09:54.500 --> 00:09:56.500]  他謙卑來找耶穌
[00:09:56.500 --> 00:09:58.500]  這種求問的態度
[00:09:58.500 --> 00:09:59.500]  我相信是
[00:09:59.500 --> 00:10:01.500]  以後他能夠明白真理
[00:10:01.500 --> 00:10:04.500]  和得到突破的基礎
[00:10:04.500 --> 00:10:06.500]  所以這個我們要給鼓勵
[00:10:06.500 --> 00:10:08.500]  無論你有多少pxd都好
[00:10:08.500 --> 00:10:11.500]  我們所知的仍然有限
[00:10:11.500 --> 00:10:14.500]  我相信尼哥底姆在那個時候
[00:10:14.500 --> 00:10:16.500]  都是pxd
[00:10:16.500 --> 00:10:20.500]  但是他竟然謙卑地來找耶穌
[00:10:20.500 --> 00:10:22.500]  希望能夠找到一個答案
[00:10:22.500 --> 00:10:23.500]  今天很多人
[00:10:23.500 --> 00:10:25.500]  我都說過了
[00:10:25.500 --> 00:10:28.500]  其實不是不認識耶穌
[00:10:28.500 --> 00:10:31.500]  也不是沒有聽過
[00:10:31.500 --> 00:10:34.500]  一些姜濤分享他們的見證
[00:10:34.500 --> 00:10:35.500]  生命的見證
[00:10:35.500 --> 00:10:37.500]  耶穌怎樣改變他們的生命
[00:10:37.500 --> 00:10:38.500]  祝福他們
[00:10:38.500 --> 00:10:40.500]  其實我們都聽過很多
[00:10:40.500 --> 00:10:42.500]  不單在教會裡面
[00:10:42.500 --> 00:10:43.500]  你朋友當了基督徒
[00:10:43.500 --> 00:10:44.500]  你有聽過嗎?
[00:10:44.500 --> 00:10:45.500]  去跟他講見證
[00:10:45.500 --> 00:10:47.500]  都有聽過的
[00:10:47.500 --> 00:10:48.500]  不過
[00:10:48.500 --> 00:10:51.500]  這些人心中還有疑惑
[00:10:51.500 --> 00:10:52.500]  可以的
[00:10:52.500 --> 00:10:53.500]  有疑惑沒問題的
[00:10:53.500 --> 00:10:55.500]  尼哥底姆有疑惑
[00:10:55.500 --> 00:10:56.500]  不過問題是
[00:10:56.500 --> 00:10:58.500]  這些人和尼哥底姆不同
[00:10:58.500 --> 00:11:00.500]  心中有疑惑
[00:11:00.500 --> 00:11:02.500]  但是不肯去找耶穌
[00:11:02.500 --> 00:11:04.500]  求答案
[00:11:04.500 --> 00:11:06.500]  這就是不同的地方
[00:11:06.500 --> 00:11:08.500]  尼哥底姆有疑惑
[00:11:08.500 --> 00:11:09.500]  他就找答案
[00:11:09.500 --> 00:11:10.500]  你才是一個明理
[00:11:10.500 --> 00:11:12.500]  追求真理的人
[00:11:12.500 --> 00:11:14.500]  所以我的意思是
[00:11:14.500 --> 00:11:15.500]  今天很多人
[00:11:15.500 --> 00:11:19.500]  不能像尼哥底姆一樣
[00:11:19.500 --> 00:11:21.500]  有一個謙卑的心
[00:11:21.500 --> 00:11:23.500]  去找答案
[00:11:23.500 --> 00:11:26.500]  甚至大家都看到
[00:11:26.500 --> 00:11:29.500]  有些人盲目地
[00:11:29.500 --> 00:11:31.500]  不相信耶穌是從神那裡來的
[00:11:31.500 --> 00:11:33.500]  迷信
[00:11:33.500 --> 00:11:35.500]  不信耶穌的人都會迷信
[00:11:35.500 --> 00:11:37.500]  不信神的人都會迷信
[00:11:37.500 --> 00:11:38.500]  迷信什麼?
[00:11:38.500 --> 00:11:40.500]  迷信母神
[00:11:40.500 --> 00:11:41.500]  迷信什麼?
[00:11:41.500 --> 00:11:44.500]  迷信人定聖天
[00:11:44.500 --> 00:11:45.500]  是不是?
[00:11:45.500 --> 00:11:46.500]  有沒有見過這種人?
[00:11:46.500 --> 00:11:49.500]  很多這種人
[00:11:49.500 --> 00:11:52.500]  所以我今天來
[00:11:52.500 --> 00:11:54.500]  不單單因為搬家這麼開心
[00:11:54.500 --> 00:11:55.500]  每次我回來
[00:11:55.500 --> 00:11:56.500]  我看下去
[00:11:56.500 --> 00:11:57.500]  我們參加聚會的
[00:11:57.500 --> 00:11:59.500]  第一次節目當中
[00:11:59.500 --> 00:12:00.500]  我看到
[00:12:00.500 --> 00:12:01.500]  我知道有些還不相信
[00:12:01.500 --> 00:12:03.500]  耶穌的人在這裡
[00:12:03.500 --> 00:12:05.500]  我很開心看到你們在這裡
[00:12:05.500 --> 00:12:07.500]  歡迎你們繼續來
[00:12:07.500 --> 00:12:08.500]  為什麼?
[00:12:08.500 --> 00:12:10.500]  因為你們有一個謙卑的心
[00:12:10.500 --> 00:12:11.500]  雖然你還沒相信
[00:12:11.500 --> 00:12:12.500]  但是你肯聽
[00:12:12.500 --> 00:12:14.500]  你肯了解
[00:12:14.500 --> 00:12:15.500]  你肯追求
[00:12:15.500 --> 00:12:16.500]  你肯尋問
[00:12:16.500 --> 00:12:19.500]  你的行動告訴我
[00:12:19.500 --> 00:12:22.500]  你們願意多些認識這個信仰
[00:12:22.500 --> 00:12:25.500]  多些去認識耶穌
[00:12:25.500 --> 00:12:27.500]  多些去認識神
[00:12:27.500 --> 00:12:28.500]  我鼓勵大家
[00:12:28.500 --> 00:12:30.500]  繼續打開你的心
[00:12:30.500 --> 00:12:33.500]  我希望
[00:12:33.500 --> 00:12:37.500]  我希望在你心靈的深處裡面
[00:12:37.500 --> 00:12:39.500]  能夠像尼哥底姆那樣
[00:12:39.500 --> 00:12:41.500]  也和很多人一樣
[00:12:41.500 --> 00:12:45.500]  希望耶穌能夠幫到你
[00:12:45.500 --> 00:12:49.500]  走出人生的無奈
[00:12:49.500 --> 00:12:50.500]  我們看看
[00:12:50.500 --> 00:12:53.500]  耶穌是神的兒子
[00:12:53.500 --> 00:12:54.500]  所以你看聖經裡面
[00:12:54.500 --> 00:12:57.500]  有很多很奇妙的
[00:12:57.500 --> 00:12:59.500]  很有意思的記載
[00:12:59.500 --> 00:13:01.500]  耶穌根本不用等
[00:13:01.500 --> 00:13:04.500]  這個尼哥底姆問一個問題
[00:13:04.500 --> 00:13:05.500]  耶穌
[00:13:05.500 --> 00:13:06.500]  尼哥底姆說什麼?
[00:13:06.500 --> 00:13:08.500]  哇!你做的事沒有神同在
[00:13:08.500 --> 00:13:10.500]  你們是行不通的
[00:13:10.500 --> 00:13:12.500]  有沒有問耶穌問題?
[00:13:12.500 --> 00:13:14.500]  還沒開口
[00:13:14.500 --> 00:13:15.500]  其實還沒開口
[00:13:15.500 --> 00:13:16.500]  耶穌已經知道
[00:13:16.500 --> 00:13:18.500]  祂的問題是什麼
[00:13:18.500 --> 00:13:22.500]  所以立刻給尼哥底姆一個答案
[00:13:22.500 --> 00:13:23.500]  耶穌的答案是什麼?
[00:13:23.500 --> 00:13:24.500]  耶穌回答說
[00:13:24.500 --> 00:13:26.500]  我實實在在地告訴你
[00:13:26.500 --> 00:13:28.500]  人若不從生
[00:13:28.500 --> 00:13:31.500]  就不能見神的國
[00:13:31.500 --> 00:13:32.500]  耶穌說
[00:13:32.500 --> 00:13:35.500]  我實實在在地告訴你
[00:13:35.500 --> 00:13:36.500]  什麼意思?
[00:13:36.500 --> 00:13:37.500]  我是很認真
[00:13:37.500 --> 00:13:39.500]  很誠懇地告訴你
[00:13:39.500 --> 00:13:40.500]  尼哥底姆
[00:13:40.500 --> 00:13:42.500]  人若不從生
[00:13:42.500 --> 00:13:45.500]  是沒有辦法去經歷
[00:13:45.500 --> 00:13:46.500]  或者去體會
[00:13:46.500 --> 00:13:49.500]  在神國裡面的生活
[00:13:49.500 --> 00:13:51.500]  就算你每個星期
[00:13:51.500 --> 00:13:53.500]  來教會參加崇拜
[00:13:53.500 --> 00:13:54.500]  又經常讀聖經
[00:13:54.500 --> 00:13:56.500]  經常祈禱
[00:13:56.500 --> 00:13:59.500]  或者你還會去幫忙辦教會
[00:13:59.500 --> 00:14:00.500]  OK
[00:14:00.500 --> 00:14:01.500]  做這樣做那樣
[00:14:01.500 --> 00:14:04.500]  甚至你可能已經受了浸
[00:14:04.500 --> 00:14:05.500]  受了水禮
[00:14:05.500 --> 00:14:10.500]  但是如果你還沒從生
[00:14:10.500 --> 00:14:12.500]  弟兄姊妹我告訴你
[00:14:12.500 --> 00:14:13.500]  我們可能還是
[00:14:13.500 --> 00:14:16.500]  站在天國的門外
[00:14:16.500 --> 00:14:18.500]  因為我們還沒有擁有
[00:14:18.500 --> 00:14:22.500]  這個屬靈的新生命
[00:14:22.500 --> 00:14:23.500]  所以主要是弟兄姊妹
[00:14:23.500 --> 00:14:24.500]  朋友
[00:14:24.500 --> 00:14:26.500]  我想告訴你
[00:14:26.500 --> 00:14:28.500]  對一個基督徒來說
[00:14:28.500 --> 00:14:31.500]  從生不是可有可無的
[00:14:31.500 --> 00:14:32.500]  雖然你在教會裡面
[00:14:32.500 --> 00:14:33.500]  很少聽
[00:14:33.500 --> 00:14:35.500]  但是如果看耶穌說
[00:14:35.500 --> 00:14:38.500]  從生原來不是可有可無的
[00:14:38.500 --> 00:14:41.500]  從生是進入神國的
[00:14:41.500 --> 00:14:44.500]  唯一途徑
[00:14:44.500 --> 00:14:45.500]  問題就是
[00:14:45.500 --> 00:14:46.500]  牧師你這樣說
[00:14:46.500 --> 00:14:48.500]  我從生了嗎?
[00:14:48.500 --> 00:14:49.500]  你從生了嗎?
[00:14:49.500 --> 00:14:52.500]  你知不知道你從生了嗎?
[00:14:52.500 --> 00:14:55.500]  我們是不是已經有一個
[00:14:55.500 --> 00:14:58.500]  新的屬靈生命了?
[00:14:58.500 --> 00:15:00.500]  敢不敢跟我說?
[00:15:00.500 --> 00:15:03.500]  可能我們也有
[00:15:03.500 --> 00:15:07.500]  好像尼哥底姆一樣的疑惑
[00:15:07.500 --> 00:15:10.500]  他根本不明白什麼叫從生
[00:15:10.500 --> 00:15:11.500]  尼哥底姆說
[00:15:11.500 --> 00:15:13.500]  人已經老了
[00:15:13.500 --> 00:15:15.500]  所以我一定給耶穌
[00:15:15.500 --> 00:15:16.500]  年紀大了
[00:15:16.500 --> 00:15:18.500]  如何能從生呢?
[00:15:18.500 --> 00:15:21.500]  豈能再進無福生出來呢?
[00:15:21.500 --> 00:15:22.500]  耶穌說
[00:15:22.500 --> 00:15:23.500]  我實在做不到你
[00:15:23.500 --> 00:15:26.500]  人若不從水和事成相
[00:15:26.500 --> 00:15:28.500]  就不能進神的國
[00:15:28.500 --> 00:15:31.500]  所以這是很嚴重的事
[00:15:31.500 --> 00:15:35.500]  從生到底是什麼意思?
[00:15:35.500 --> 00:15:39.500]  如果你按照尼哥底姆的理解
[00:15:39.500 --> 00:15:43.500]  就是他從人生理的角度
[00:15:43.500 --> 00:15:45.500]  去解讀從生的意思
[00:15:45.500 --> 00:15:46.500]  很明顯吧?
[00:15:46.500 --> 00:15:48.500]  他從生理的角度去解讀
[00:15:48.500 --> 00:15:50.500]  從生的意思
[00:15:50.500 --> 00:15:51.500]  但是耶穌說
[00:15:51.500 --> 00:15:54.500]  要從水和聖靈生的
[00:15:54.500 --> 00:15:56.500]  才叫做從生
[00:15:56.500 --> 00:15:58.500]  從生這個字
[00:15:58.500 --> 00:16:00.500]  在希臘文裡說
[00:16:00.500 --> 00:16:01.500]  就是再次出生
[00:16:01.500 --> 00:16:02.500]  這是其中一個意思
[00:16:02.500 --> 00:16:03.500]  還有一個意思就是
[00:16:03.500 --> 00:16:05.500]  從上頭而生
[00:16:05.500 --> 00:16:06.500]  從上面而生
[00:16:06.500 --> 00:16:07.500]  這個意思
[00:16:07.500 --> 00:16:09.500]  簡單的說
[00:16:09.500 --> 00:16:11.500]  是聖靈
[00:16:11.500 --> 00:16:14.500]  就是靈性上的復活和轉變
[00:16:14.500 --> 00:16:16.500]  從上頭而來的
[00:16:16.500 --> 00:16:21.500]  這是靈性上的復活和轉變
[00:16:21.500 --> 00:16:22.500]  耶穌說
[00:16:22.500 --> 00:16:26.500]  要透過水和聖靈而從生
[00:16:26.500 --> 00:16:28.500]  這個水到底是什麼意思呢?
