
[00:00:00.000 --> 00:00:03.000]  今天聚完會以後
[00:01:33.000 --> 00:01:35.000]  把你們的手張開
[00:01:35.000 --> 00:01:38.000]  最好的會把旁邊的叫醒
[00:01:38.000 --> 00:01:40.000]  打一下
[00:01:40.000 --> 00:01:42.000]  把手張開
[00:01:42.000 --> 00:01:44.000]  張大一點
[00:01:44.000 --> 00:01:47.000]  告訴你要張大一點
[00:01:47.000 --> 00:01:53.000]  慢慢往前
[00:01:53.000 --> 00:01:56.000]  好
[00:01:56.000 --> 00:01:59.000]  再一次
[00:01:59.000 --> 00:02:02.000]  這支機長大一點
[00:02:02.000 --> 00:02:03.000]  好
[00:02:03.000 --> 00:02:05.000]  然後呢
[00:02:05.000 --> 00:02:07.000]  往裡
[00:02:07.000 --> 00:02:08.000]  大力吹
[00:02:08.000 --> 00:02:09.000]  這個牆很高
[00:02:09.000 --> 00:02:12.000]  把大力吹掉
[00:02:12.000 --> 00:02:15.000]  然後就建立
[00:02:15.000 --> 00:02:17.000]  建立這個是什麼
[00:02:17.000 --> 00:02:18.000]  教會
[00:02:18.000 --> 00:02:25.000]  教會有一個使命
[00:02:25.000 --> 00:02:26.000]  好
[00:02:26.000 --> 00:02:27.000]  這個動作
[00:02:27.000 --> 00:02:29.000]  那這個動作就是這樣
[00:02:29.000 --> 00:02:31.000]  在舊約裡面
[00:02:31.000 --> 00:02:33.000]  從亞當
[00:02:33.000 --> 00:02:34.000]  摩亞
[00:02:34.000 --> 00:02:36.000]  然後摩西
[00:02:36.000 --> 00:02:37.000]  達味
[00:02:37.000 --> 00:02:39.000]  所有的縣市
[00:02:39.000 --> 00:02:41.000]  就慢慢慢慢的
[00:02:41.000 --> 00:02:43.000]  就指向一個人
[00:02:43.000 --> 00:02:45.000]  這個人是誰
[00:02:45.000 --> 00:02:46.000]  耶穌
[00:02:46.000 --> 00:02:48.000]  耶穌說
[00:02:48.000 --> 00:02:51.000]  摩西五經
[00:02:51.000 --> 00:02:53.000]  跟先知的話
[00:02:53.000 --> 00:02:55.000]  跟詩篇
[00:02:55.000 --> 00:02:57.000]  關於我的事情
[00:02:57.000 --> 00:02:59.000]  都要一一的定念
[00:02:59.000 --> 00:03:02.000]  所以猶太人把聖經
[00:03:02.000 --> 00:03:04.000]  分成三部分
[00:03:04.000 --> 00:03:06.000]  一個是摩西五經
[00:03:06.000 --> 00:03:08.000]  一個是先知的話
[00:03:08.000 --> 00:03:09.000]  一個是詩篇
[00:03:09.000 --> 00:03:13.000]  所以整本舊約聖經是指向誰
[00:03:13.000 --> 00:03:14.000]  指向耶穌
[00:03:14.000 --> 00:03:17.000]  所以剛開始不很清楚
[00:03:17.000 --> 00:03:18.000]  慢慢慢慢
[00:03:18.000 --> 00:03:20.000]  就越來越清楚
[00:03:20.000 --> 00:03:22.000]  就指向耶穌
[00:03:22.000 --> 00:03:24.000]  當耶穌來的時候
[00:03:24.000 --> 00:03:26.000]  他把一個高牆
[00:03:26.000 --> 00:03:28.000]  把他推開了
[00:03:28.000 --> 00:03:30.000]  這個高牆
[00:03:30.000 --> 00:03:32.000]  這邊是猶太人
[00:03:32.000 --> 00:03:35.000]  這邊是外邦人
[00:03:35.000 --> 00:03:38.000]  他們兩個是不能來往的
[00:03:38.000 --> 00:03:39.000]  因為舊約裡面
[00:03:39.000 --> 00:03:42.000]  猶太人是不能跟外邦人結婚的
[00:03:42.000 --> 00:03:45.000]  在以斯拉紀之後
[00:03:45.000 --> 00:03:48.000]  那些猶太人跟外邦人結婚
[00:03:48.000 --> 00:03:49.000]  以斯拉很生氣
[00:03:49.000 --> 00:03:52.000]  就把他們小孩子都處罰了
[00:03:52.000 --> 00:03:54.000]  他們都開了
[00:03:54.000 --> 00:03:55.000]  你記不記得
[00:03:55.000 --> 00:03:59.000]  當猶太人去找比拉多
[00:03:59.000 --> 00:04:02.000]  要跟比拉多談判的時候
[00:04:02.000 --> 00:04:06.000]  他們不能進去比拉多的住所地方
[00:04:06.000 --> 00:04:08.000]  比拉多知道猶太人的習慣
[00:04:08.000 --> 00:04:12.000]  他就出來要跟這些猶太人談論
[00:04:12.000 --> 00:04:16.000]  所以猶太人跟外邦人
[00:04:16.000 --> 00:04:18.000]  是有一個極大的牆
[00:04:18.000 --> 00:04:19.000]  聖殿
[00:04:19.000 --> 00:04:21.000]  就在舊約裡面的聖殿
[00:04:21.000 --> 00:04:23.000]  猶太人可以進去
[00:04:23.000 --> 00:04:26.000]  外邦人是要在外面
[00:04:26.000 --> 00:04:29.000]  所以這一道牆是非常的高
[00:04:29.000 --> 00:04:30.000]  非常的厚
[00:04:30.000 --> 00:04:32.000]  所以當耶穌來的時候
[00:04:32.000 --> 00:04:34.000]  就把這個牆就推開了
[00:04:34.000 --> 00:04:36.000]  就摧毀了
[00:04:36.000 --> 00:04:38.000]  以柏佐書說
[00:04:38.000 --> 00:04:40.000]  這個牆是一個愁悍的牆
[00:04:40.000 --> 00:04:43.000]  兩個有冤仇的
[00:04:43.000 --> 00:04:45.000]  而且是神也規定他們不能在一起
[00:04:45.000 --> 00:04:48.000]  但是耶穌來就把這個牆推開了
[00:04:48.000 --> 00:04:52.000]  然後猶太人跟外邦人就合而為一
[00:04:52.000 --> 00:04:55.000]  然後就建立教會
[00:04:55.000 --> 00:04:57.000]  這個教會就慢慢建立
[00:04:57.000 --> 00:04:59.000]  那教會建立以後
[00:04:59.000 --> 00:05:00.000]  有一個使命
[00:05:00.000 --> 00:05:03.000]  就是要把這個福音傳開
[00:05:03.000 --> 00:05:06.000]  教會歷史已經有兩千多年
[00:05:06.000 --> 00:05:07.000]  所以我們就認為
[00:05:07.000 --> 00:05:08.000]  反正就是教會嘛
[00:05:08.000 --> 00:05:10.000]  反正來教會
[00:05:10.000 --> 00:05:14.000]  其實這是神在整個救恩的計畫當中
[00:05:14.000 --> 00:05:16.000]  一個非常大的奧秘
[00:05:16.000 --> 00:05:19.000]  可是我們今天在這個奧秘的裡面
[00:05:19.000 --> 00:05:21.000]  我們覺得很沒什麼用
[00:05:21.000 --> 00:05:25.000]  其實這是神的一個偉大的計畫
[00:05:25.000 --> 00:05:28.000]  把這個奧秘彰顯出來
[00:05:28.000 --> 00:05:32.000]  所以當猶太人跟外邦人
[00:05:32.000 --> 00:05:34.000]  進到這個教會裡面
[00:05:34.000 --> 00:05:36.000]  他們的文化不足
[00:05:36.000 --> 00:05:38.000]  他們的言語不足
[00:05:38.000 --> 00:05:40.000]  那進來以後呢
[00:05:40.000 --> 00:05:42.000]  要怎麼能夠建立這個教會
[00:05:42.000 --> 00:05:44.000]  那是一個大問題
[00:05:44.000 --> 00:05:49.000]  當時的以伯索教會是羅馬帝國
[00:05:49.000 --> 00:05:51.000]  就是在亞洲
[00:05:51.000 --> 00:05:55.000]  亞洲的一個重要的政治中心
[00:05:55.000 --> 00:05:56.000]  經濟中心
[00:05:56.000 --> 00:05:58.000]  還有文化中心
[00:05:58.000 --> 00:06:03.000]  以伯索教會面對的挑戰是非常的大
[00:06:03.000 --> 00:06:09.000]  他們教會可以往山上一看
[00:06:09.000 --> 00:06:12.000]  就是達亞納人的廟
[00:06:12.000 --> 00:06:16.000]  達亞納人的廟當時是一個世界的起點
[00:06:16.000 --> 00:06:18.000]  所以當時的這些外邦人
[00:06:18.000 --> 00:06:20.000]  以前是在那裡拜拜
[00:06:20.000 --> 00:06:23.000]  然後現在進到教會裡面
[00:06:23.000 --> 00:06:26.000]  猶太人以前是要守律法的
[00:06:26.000 --> 00:06:28.000]  那現在又進到教會裡面
[00:06:28.000 --> 00:06:31.000]  所以現在教會有一批人進來以後
[00:06:31.000 --> 00:06:36.000]  這個教會怎麼樣能夠可以建造
[00:06:36.000 --> 00:06:40.000]  那今天我們看我們華人教會也是一樣
[00:06:40.000 --> 00:06:42.000]  有人從台灣來
[00:06:42.000 --> 00:06:44.000]  有人從香港來
[00:06:44.000 --> 00:06:46.000]  從中國大陸來
[00:06:46.000 --> 00:06:48.000]  所以我們的背景都不一樣
[00:06:48.000 --> 00:06:50.000]  我們有ABC
[00:06:50.000 --> 00:06:52.000]  你們知道OBC嗎
[00:06:52.000 --> 00:06:55.000]  Overseas for Chinese
[00:06:55.000 --> 00:07:01.000]  現在在國中就分有這個Baby Boom
[00:07:01.000 --> 00:07:03.000]  就是嬰兒潮
[00:07:03.000 --> 00:07:07.000]  嬰兒潮就是第二次世界大戰以後出生的嬰兒潮
[00:07:07.000 --> 00:07:10.000]  然後Generation X
[00:07:10.000 --> 00:07:13.000]  XYZ就是年代不同
[00:07:13.000 --> 00:07:16.000]  中國有一個叫老中青對不對
[00:07:16.000 --> 00:07:17.000]  老中青
[00:07:17.000 --> 00:07:19.000]  這個背景不一樣
[00:07:19.000 --> 00:07:23.000]  現在有時候80年後90年後
[00:07:23.000 --> 00:07:27.000]  所以當我們不同的背景進到教會來以後
[00:07:27.000 --> 00:07:30.000]  要怎麼樣能夠建立這個教會
[00:07:30.000 --> 00:07:35.000]  那是相當需要有很重要的交流
[00:07:35.000 --> 00:07:39.000]  保羅在這裡就說
[00:07:39.000 --> 00:07:42.000]  每一個基督徒
[00:07:42.000 --> 00:07:45.000]  要凡事謙虛
[00:07:45.000 --> 00:07:47.000]  溫柔忍耐
[00:07:47.000 --> 00:07:49.000]  就在以後的教會
[00:07:49.000 --> 00:07:51.000]  每一個人的背景都不一樣
[00:07:51.000 --> 00:07:55.000]  這個英文就叫做Completed Humble
[00:07:55.000 --> 00:08:00.000]  你們知道波士頓有一個華人教會
[00:08:00.000 --> 00:08:03.000]  叫做波士頓聖經教會
[00:08:03.000 --> 00:08:05.000]  是李秀全牧師建的
[00:08:05.000 --> 00:08:08.000]  波士頓很多這些高科技的
[00:08:08.000 --> 00:08:12.000]  李秀全牧師說這個龍鳳很多
[00:08:12.000 --> 00:08:14.000]  他們教會龍鳳就特別多
[00:08:14.000 --> 00:08:18.000]  當然也很不好代表
[00:08:18.000 --> 00:08:24.000]  我們華人教會一般在美國都是高科技的
[00:08:24.000 --> 00:08:27.000]  教育水準都很高
[00:08:27.000 --> 00:08:31.000]  人家說不是猛龍不過家
[00:08:31.000 --> 00:08:34.000]  有個猛龍過家的電影
[00:08:34.000 --> 00:08:38.000]  教官他家的知識都很豐富
[00:08:38.000 --> 00:08:40.000]  學問也很高
[00:08:40.000 --> 00:08:45.000]  但是保羅說我們要Completed Humble
[00:08:45.000 --> 00:08:50.000]  要用溫柔忍耐
[00:08:50.000 --> 00:08:53.000]  包括恩賜教會的弟兄姊妹也是一樣
[00:08:53.000 --> 00:08:55.000]  保羅這個時候是在監獄裡面
[00:08:55.000 --> 00:08:56.000]  羅馬監獄裡面
[00:08:56.000 --> 00:09:00.000]  他說我極力的懇求你們
[00:09:00.000 --> 00:09:04.000]  你們在教會裡面要凡事謙虛
[00:09:04.000 --> 00:09:06.000]  要凡事溫柔
[00:09:06.000 --> 00:09:07.000]  要忍耐
[00:09:07.000 --> 00:09:09.000]  要愛心寬容
[00:09:09.000 --> 00:09:14.000]  這個時候保羅還沒有提到各樣的恩賜
[00:09:14.000 --> 00:09:16.000]  在教會裡面有許多的恩賜
[00:09:16.000 --> 00:09:18.000]  每一個人有不同的恩賜
[00:09:18.000 --> 00:09:20.000]  但是在這個時候他先強調
[00:09:20.000 --> 00:09:23.000]  每一個人不只是有恩賜的
[00:09:23.000 --> 00:09:26.000]  每一個人在教會裡面要凡事謙虛
[00:09:26.000 --> 00:09:29.000]  忍耐溫柔
[00:09:29.000 --> 00:09:33.000]  這是一個大前提在這個教會裡面講
[00:09:33.000 --> 00:09:39.000]  然後保羅說我們每一個人
[00:09:39.000 --> 00:09:42.000]  就是要用和平彼此聯絡
[00:09:42.000 --> 00:09:44.000]  英文我特別喜歡
[00:09:44.000 --> 00:09:46.000]  我們一起來唸一下
[00:09:46.000 --> 00:10:00.000]  每一個人要盡我們的每一個努力
[00:10:00.000 --> 00:10:01.000]  每一分的努力
[00:10:01.000 --> 00:10:04.000]  盡我最大的努力
[00:10:04.000 --> 00:10:08.000]  使這個教會能夠合一
[00:10:08.000 --> 00:10:12.000]  能夠合一
[00:10:12.000 --> 00:10:15.000]  這個合一是非常的重要
[00:10:15.000 --> 00:10:19.000]  在教會裡面每一個人都要盡自己的責任
[00:10:19.000 --> 00:10:22.000]  你是不是一個peace maker
[00:10:22.000 --> 00:10:25.000]  讓這個教會帶來了這個合一
[00:10:25.000 --> 00:10:28.000]  帶來了這個和平
[00:10:28.000 --> 00:10:31.000]  我問你們幾位好了
[00:10:31.000 --> 00:10:33.000]  高聰
[00:10:33.000 --> 00:10:36.000]  假如說你今天要害了一個人
[00:10:36.000 --> 00:10:39.000]  你在找很多人來interview對不對
[00:10:39.000 --> 00:10:42.000]  而且他這個技術很好
[00:10:42.000 --> 00:10:48.000]  但是常常在寫這個reference介紹信的時候
[00:10:48.000 --> 00:10:53.000]  這個reference常常會在interview的過程當中就問說
[00:10:53.000 --> 00:10:58.000]  這個人能不能跟我們這個團隊一起合作
[00:10:58.000 --> 00:11:01.000]  你會不會問這個問題
[00:11:01.000 --> 00:11:05.000]  假如這個人有很高的能力
[00:11:05.000 --> 00:11:08.000]  但是他沒有辦法跟人家合作
[00:11:08.000 --> 00:11:11.000]  你會不會害他
[00:11:11.000 --> 00:11:14.000]  不會
[00:11:14.000 --> 00:11:20.000]  所以現在因為這個科技大家都要一起合作
[00:11:20.000 --> 00:11:23.000]  所以假如說那個人就說
[00:11:23.000 --> 00:11:24.000]  I am a peace maker
[00:11:24.000 --> 00:11:26.000]  我是這個team player
[00:11:26.000 --> 00:11:30.000]  就是說我在這個團隊能夠跟大家一起合作
[00:11:30.000 --> 00:11:36.000]  我是一個I will make every effort to keep the unity
[00:11:36.000 --> 00:11:38.000]  你會不會害他
[00:11:38.000 --> 00:11:40.000]  不會
[00:11:40.000 --> 00:11:42.000]  我們好像很有默契
[00:11:42.000 --> 00:11:44.000]  我們沒有先練習
[00:11:44.000 --> 00:11:46.000]  沒有先練習
[00:11:46.000 --> 00:11:49.000]  女姐你會不會這樣
[00:11:49.000 --> 00:11:51.000]  在interview的時候
[00:11:51.000 --> 00:11:54.000]  現在就是團隊的這個失控很多
[00:11:54.000 --> 00:11:57.000]  假如說有一個人去interview
[00:11:57.000 --> 00:11:59.000]  他技術也很好
[00:11:59.000 --> 00:12:02.000]  但是他說I am a peace maker
[00:12:02.000 --> 00:12:06.000]  I will make every effort to keep the unity of this team
[00:12:06.000 --> 00:12:12.000]  我相信可能當場你就雇用他了
[00:12:12.000 --> 00:12:13.000]  不用說你在外面
[00:12:13.000 --> 00:12:15.000]  當場合作
[00:12:15.000 --> 00:12:17.000]  這個人真是在這個團隊
[00:12:17.000 --> 00:12:22.000]  其實有時候在寫這個幫人家寫介紹信的時候
[00:12:22.000 --> 00:12:23.000]  我做牧師也是
[00:12:23.000 --> 00:12:26.000]  有時候幫人家寫介紹信的時候
[00:12:26.000 --> 00:12:29.000]  我就說這個人是一個team player
[00:12:29.000 --> 00:12:31.000]  他能夠跟大家一起
[00:12:31.000 --> 00:12:33.000]  人家一看到這一點
[00:12:33.000 --> 00:12:36.000]  其實很多人都注意看這一點
[00:12:36.000 --> 00:12:38.000]  今天在教會裡面
[00:12:38.000 --> 00:12:42.000]  每一個人make every effort
[00:12:42.000 --> 00:12:46.000]  使我們這個教會的團隊能夠合一
[00:12:46.000 --> 00:12:49.000]  所以在這個失控上
[00:12:49.000 --> 00:12:51.000]  有時候慢一點沒關係
[00:12:51.000 --> 00:12:57.000]  但是弟兄姊妹能夠竭力保守
[00:12:57.000 --> 00:12:58.000]  聖人的合一
[00:12:58.000 --> 00:13:01.000]  這是非常重要的
[00:13:01.000 --> 00:13:04.000]  保羅在這裡
[00:13:04.000 --> 00:13:07.000]  這很有意思
[00:13:07.000 --> 00:13:09.000]  你看他用一個有幾次
[00:13:09.000 --> 00:13:10.000]  一個聖體
[00:13:10.000 --> 00:13:11.000]  一個聖靈
[00:13:11.000 --> 00:13:12.000]  一個指望
[00:13:12.000 --> 00:13:13.000]  一個土
[00:13:13.000 --> 00:13:14.000]  一個信
[00:13:14.000 --> 00:13:15.000]  一個信
[00:13:15.000 --> 00:13:16.000]  一個神
[00:13:16.000 --> 00:13:17.000]  七次
[00:13:17.000 --> 00:13:21.000]  一一一一一一一一七次
[00:13:21.000 --> 00:13:23.000]  為什麼保羅要這麼強調
[00:13:23.000 --> 00:13:28.000]  今天猶太人跟外邦人進到教會以後
[00:13:28.000 --> 00:13:32.000]  成為一個聖體
[00:13:32.000 --> 00:13:34.000]  因為同一個聖靈
[00:13:34.000 --> 00:13:36.000]  感動弟兄姊妹們
[00:13:36.000 --> 00:13:38.000]  我們同有一個感冒
[00:13:38.000 --> 00:13:39.000]  救恩的感冒
[00:13:39.000 --> 00:13:43.000]  以後神在天上為我們預備一切的獎賞
[00:13:43.000 --> 00:13:45.000]  我們是有一個土
[00:13:45.000 --> 00:13:46.000]  就是主耶穌基督
[00:13:46.000 --> 00:13:48.000]  我們有一個信
[00:13:48.000 --> 00:13:50.000]  我們有受同樣一個敬禮
[00:13:50.000 --> 00:13:52.000]  同樣一個神
[00:13:52.000 --> 00:13:54.000]  所以在這個團隊裡面
[00:13:54.000 --> 00:13:57.000]  有這麼不同的複雜的人在一起的時候
[00:13:57.000 --> 00:13:59.000]  卻是一體
[00:13:59.000 --> 00:14:02.000]  那這是要強調的
[00:14:02.000 --> 00:14:04.000]  我在講的時候
[00:14:04.000 --> 00:14:05.000]  我們就是要明白
[00:14:05.000 --> 00:14:07.000]  這是神的一個奧秘
[00:14:07.000 --> 00:14:08.000]  我們剛才提到
[00:14:08.000 --> 00:14:10.000]  神的這個奧秘
[00:14:10.000 --> 00:14:13.000]  在保羅那個時代提示給我們
[00:14:13.000 --> 00:14:14.000]  所以在這個時候
[00:14:14.000 --> 00:14:16.000]  保羅就先強調
[00:14:16.000 --> 00:14:18.000]  每一個人應該盡的責任
[00:14:18.000 --> 00:14:20.000]  然後在教會裡面
[00:14:20.000 --> 00:14:25.000]  我們都是合而為一的
[00:14:25.000 --> 00:14:28.000]  接下來保羅就要談
[00:14:28.000 --> 00:14:32.000]  就是在有不同的恩賜
[00:14:32.000 --> 00:14:44.000]  祂說在基督升天以後
[00:14:44.000 --> 00:14:46.000]  擄掠了仇敵
[00:14:46.000 --> 00:14:48.000]  將各樣的恩賜賞給你們
[00:14:48.000 --> 00:14:50.000]  就好像一個軍隊
[00:14:50.000 --> 00:14:52.000]  一個國王去打仗
[00:14:52.000 --> 00:14:54.000]  他打勝了
[00:14:54.000 --> 00:14:55.000]  打勝了以後
[00:14:55.000 --> 00:14:59.000]  他回來就擄掠了很多仇敵的金銀財寶
[00:14:59.000 --> 00:15:02.000]  回來以後就捐給大家
[00:15:02.000 --> 00:15:04.000]  主耶穌也是一樣
[00:15:04.000 --> 00:15:07.000]  祂勝過了這個仇敵
[00:15:07.000 --> 00:15:11.000]  祂得到了一切的權宇
[00:15:11.000 --> 00:15:14.000]  然後把屬靈的恩賜
[00:15:14.000 --> 00:15:18.000]  捐給教會
[00:15:18.000 --> 00:15:24.000]  那主耶穌在升天之前
[00:15:24.000 --> 00:15:27.000]  也教會一個大使命
[00:15:27.000 --> 00:15:30.000]  祂說你們要去使萬人做我的盟主
[00:15:30.000 --> 00:15:33.000]  但是在大使命之前
[00:15:33.000 --> 00:15:35.000]  前面有一句話很重要
[00:15:35.000 --> 00:15:37.000]  祂說天上地下
[00:15:37.000 --> 00:15:38.000]  怎麼樣
[00:15:38.000 --> 00:15:41.000]  所有的權益都已經給我了
[00:15:41.000 --> 00:15:44.000]  假如沒有那個大前提
[00:15:44.000 --> 00:15:45.000]  沒有那個condition
[00:15:45.000 --> 00:15:47.000]  那就沒有這個大使命
[00:15:47.000 --> 00:15:51.000]  因為神已經得到天上地下的權益
[00:15:51.000 --> 00:15:54.000]  所以祂派我們出去
[00:15:54.000 --> 00:15:55.000]  所以在這裡也是一樣
[00:15:55.000 --> 00:15:58.000]  主耶穌已經得到了這一切的權宇
[00:15:58.000 --> 00:16:00.000]  勝過了仇敵
[00:16:00.000 --> 00:16:03.000]  祂今天把恩賜賞賜給我們
[00:16:03.000 --> 00:16:06.000]  那這個恩賜有很多
[00:16:06.000 --> 00:16:09.000]  在已婆所書裡面有提到
[00:16:09.000 --> 00:16:12.000]  有使徒、有先師、有團徽的
[00:16:12.000 --> 00:16:13.000]  有牧師、有教師
[00:16:13.000 --> 00:16:16.000]  各樣的恩賜
[00:16:16.000 --> 00:16:20.000]  在這個哥林多前書也提到這樣
[00:16:20.000 --> 00:16:23.000]  有這個各樣的恩賜
[00:16:23.000 --> 00:16:26.000]  比如說鼓勵人
[00:16:26.000 --> 00:16:28.000]  很會鼓勵人
[00:16:28.000 --> 00:16:30.000]  很會勸人
[00:16:30.000 --> 00:16:34.000]  很會醫治人、幫助人、治理、教導人
[00:16:34.000 --> 00:16:39.000]  我們教會最近有一個長跑隊
[00:16:39.000 --> 00:16:41.000]  我以前是打網球
[00:16:41.000 --> 00:16:45.000]  也覺得參加這個長跑隊滿好的
[00:16:45.000 --> 00:16:47.000]  我們大概有二十個人參加
[00:16:47.000 --> 00:16:48.000]  分兩組
[00:16:48.000 --> 00:16:51.000]  第一組是跑五個螞蟻
[00:16:51.000 --> 00:16:54.000]  第二組是跑十個螞蟻
[00:16:54.000 --> 00:16:57.000]  這個帶頭的叫Mike
[00:16:57.000 --> 00:17:00.000]  Mike就特別會鼓勵人
[00:17:00.000 --> 00:17:01.000]  哎呀你剛來
[00:17:01.000 --> 00:17:04.000]  幫助人都跑五個螞蟻
[00:17:04.000 --> 00:17:06.000]  他一說我不跑五個螞蟻了
[00:17:06.000 --> 00:17:08.000]  不好意思
[00:17:08.000 --> 00:17:10.000]  哎呀你真是行啊
[00:17:10.000 --> 00:17:11.000]  你怎麼不要跑五個螞蟻
[00:17:11.000 --> 00:17:14.000]  都要經過了三十個禮拜的訓練
[00:17:14.000 --> 00:17:15.000]  所以這個Mike
[00:17:15.000 --> 00:17:17.000]  跟他一起在跑的時候
[00:17:17.000 --> 00:17:19.000]  他就慢下來
[00:17:19.000 --> 00:17:21.000]  然後就跟我們一起跑
[00:17:21.000 --> 00:17:22.000]  一跑的時候
[00:17:22.000 --> 00:17:23.000]  他就一直鼓勵我們
[00:17:23.000 --> 00:17:26.000]  所以你看在Mike的帶領下
[00:17:26.000 --> 00:17:28.000]  人數越來越多
[00:17:28.000 --> 00:17:30.000]  因為他很會鼓勵人
[00:17:30.000 --> 00:17:32.000]  而且星期四、星期五
[00:17:32.000 --> 00:17:34.000]  就把這個Mike送給大家
[00:17:34.000 --> 00:17:35.000]  大家都知道
[00:17:35.000 --> 00:17:37.000]  而且每次跑
[00:17:37.000 --> 00:17:39.000]  都是跑不同的路線
[00:17:39.000 --> 00:17:41.000]  滿有challenge的
[00:17:41.000 --> 00:17:44.000]  所以他真是有鼓勵人的恩賜
[00:17:44.000 --> 00:17:46.000]  所以教會有很多恩賜
[00:17:46.000 --> 00:17:48.000]  我現在考考你們
[00:17:48.000 --> 00:17:49.000]  看你們旁邊的人
[00:17:49.000 --> 00:17:50.000]  看一下
[00:17:50.000 --> 00:17:54.000]  看你認識他多少人
[00:17:54.000 --> 00:17:56.000]  注意想想看
[00:17:56.000 --> 00:17:59.000]  這恩賜有一些是教導的恩賜
[00:17:59.000 --> 00:18:01.000]  有一些是幫助的
[00:18:01.000 --> 00:18:03.000]  很會關心的
[00:18:03.000 --> 00:18:05.000]  有一些可能會煮飯的
[00:18:05.000 --> 00:18:06.000]  有沒有
[00:18:06.000 --> 00:18:07.000]  這個勸勉的
[00:18:07.000 --> 00:18:09.000]  施捨的
[00:18:09.000 --> 00:18:10.000]  傳福音的
[00:18:10.000 --> 00:18:12.000]  鼓勵的
[00:18:12.000 --> 00:18:15.000]  假如你的旁邊的人
[00:18:15.000 --> 00:18:20.000]  有這個幫助的恩賜
[00:18:20.000 --> 00:18:21.000]  舉手
[00:18:21.000 --> 00:18:23.000]  你要舉旁邊的人
[00:18:23.000 --> 00:18:25.000]  舉你旁邊的人
[00:18:25.000 --> 00:18:27.000]  舉你旁邊的人
[00:18:27.000 --> 00:18:29.000]  旁邊沒有的
[00:18:29.000 --> 00:18:32.000]  旁邊沒有的
[00:18:32.000 --> 00:18:34.000]  很好
[00:18:34.000 --> 00:18:37.000]  你們教會真是
[00:18:37.000 --> 00:18:39.000]  有鼓勵人的恩賜的
[00:18:39.000 --> 00:18:42.000]  舉手一下
[00:18:42.000 --> 00:18:43.000]  感謝神
[00:18:43.000 --> 00:18:46.000]  很需要鼓勵的
[00:18:46.000 --> 00:18:48.000]  有沒有勸勉的
[00:18:48.000 --> 00:18:53.000]  你們兩位怎麼都不是一樣
[00:18:53.000 --> 00:18:59.000]  有沒有傳福音恩賜的
[00:18:59.000 --> 00:19:00.000]  我看看
[00:19:00.000 --> 00:19:01.000]  傳福音恩賜的
[00:19:01.000 --> 00:19:03.000]  很好
[00:19:03.000 --> 00:19:08.000]  你們好像包辦了所有的恩賜
[00:19:08.000 --> 00:19:12.000]  以後教會會有他們兩個來做就可以了
[00:19:12.000 --> 00:19:14.000]  這個
[00:19:14.000 --> 00:19:17.000]  有沒有人有教過恩賜
[00:19:17.000 --> 00:19:21.000]  旁邊的人有教過恩賜
[00:19:21.000 --> 00:19:24.000]  很好
[00:19:24.000 --> 00:19:26.000]  有沒有聽過恩賜的
[00:19:26.000 --> 00:19:28.000]  有沒有聽過恩賜的
[00:19:28.000 --> 00:19:36.000]  有沒有一致的
