
[00:00:00.000 --> 00:00:02.000]  (主席)各位親愛的姐妹們,早安!
[00:03:23.000 --> 00:03:31.000]  甚至他會覺得你是不好的人,他會覺得你是騙我們的,甚至他會覺得你是壞人
[00:03:31.000 --> 00:03:40.000]  所以,詩篇第一篇,我用什麼?其實是你選擇的,福是你選擇的
[00:03:40.000 --> 00:03:44.000]  這個福是什麼呢?福這個意思就是從神而來的福
[00:03:44.000 --> 00:03:52.000]  就不是說我們在這個世界裡面,你也挺好福氣,可以代表什麼意思,知不知道?
[00:03:52.000 --> 00:04:05.000]  Galif,Anna就沒份了,為什麼?Galif是醒目的,肥人有肥福,還有一種人也是有福的
[00:04:05.000 --> 00:04:15.000]  Anna也沒份的,傻人,是不是?這個世界原來肥就是福氣,傻也是福氣
[00:04:15.000 --> 00:04:24.000]  不知道你們想不想有福氣,是不是?這個世界和我們聖經裡面教導的是
[00:04:24.000 --> 00:04:31.000]  天與地,天離地有多高就有多高,東離西有多遠就有多遠
[00:04:31.000 --> 00:04:37.000]  還有一樣,看完節目,我告訴大家,當我去研讀,去研究詩篇第一篇
[00:04:37.000 --> 00:04:45.000]  再加上我最近找到一個檔案出來,是一個整個盒子,這麼大的盒子
[00:04:45.000 --> 00:04:51.000]  那些A4紙整盒子,我就用來做一個檔案盒子
[00:04:51.000 --> 00:04:58.000]  那個盒子裡面有差不多十本,有中文有英文的,是講到快樂的,開心快樂的
[00:04:58.000 --> 00:05:04.000]  有些是聖經的,有些是基督教的,也有些文章,也有些可能是中信的金燈台
[00:05:04.000 --> 00:05:10.000]  或者是有些牧師講過的道,總而言之,報紙也有,剪報也有
[00:05:10.000 --> 00:05:14.000]  我就全部放在那裡,有空的話我再處理
[00:05:14.000 --> 00:05:19.000]  幾年前我也曾經講過一些快樂的開心的道
[00:05:19.000 --> 00:05:22.000]  但是那是幾年前了,我最近找回了出來
[00:05:22.000 --> 00:05:26.000]  但是當我再一次看聖經,再看這些東西的時候
[00:05:26.000 --> 00:05:31.000]  我發覺,還有我自己身體力行的時候,再幾個禮拜前
[00:05:31.000 --> 00:05:36.000]  我覺得我每一天是有點困難
[00:05:36.000 --> 00:05:40.000]  我的心情原來不是經常都這麼開心的可以
[00:05:40.000 --> 00:05:42.000]  我希望能夠經常都這麼開心,是吧
[00:05:42.000 --> 00:05:45.000]  希望經常都這麼喜樂,所謂的
[00:05:45.000 --> 00:05:49.000]  總之就是希望經常都很開心,很開心
[00:05:49.000 --> 00:05:51.000]  原來是不行的
[00:05:51.000 --> 00:05:55.000]  我就用一個例子給你,你就明白我為什麼說不行了
[00:05:55.000 --> 00:06:00.000]  2月23號,有個弟兄的爸爸去世了
[00:06:00.000 --> 00:06:03.000]  2月26號,有另外一個弟兄的爸爸去世了
[00:06:03.000 --> 00:06:10.000]  這兩位,當他們,都是我在某個階段裡面
[00:06:10.000 --> 00:06:14.000]  一個就是可以跟他講福音,跟著跟他做水禮
[00:06:14.000 --> 00:06:18.000]  一個不是我講福音,另外有人跟他講福音,他信主
[00:06:18.000 --> 00:06:20.000]  但是我連跟他做水禮都沒辦法
[00:06:20.000 --> 00:06:26.000]  因為我去到,當本來約了後天,跟著就改做明天
[00:06:26.000 --> 00:06:30.000]  跟著就改做今天,本來說下午,突然間一個電話來
[00:06:30.000 --> 00:06:32.000]  不行了,牧師,他扯緊氣了
[00:06:32.000 --> 00:06:36.000]  家人都趕不及來了
[00:06:36.000 --> 00:06:42.000]  我就在銀禧那裡,一下去,跳上的士,飛過去醫院那裡
[00:06:42.000 --> 00:06:46.000]  去到,頭是冷的
[00:06:46.000 --> 00:06:49.000]  沒有人在,家人都還沒到
[00:06:49.000 --> 00:06:52.000]  又沒有護士,又沒有醫生,什麼人都沒有
[00:06:52.000 --> 00:06:57.000]  我摸摸他的頭,冷的,我也有些經驗的
[00:06:57.000 --> 00:07:00.000]  我也摸過不少離世的人
[00:07:00.000 --> 00:07:04.000]  摸摸他的手,脈搏都沒有,即時,眼睛還張大
[00:07:04.000 --> 00:07:08.000]  已經走了,跟著有個護士進來
[00:07:08.000 --> 00:07:11.000]  他是10點47分02秒走的
[00:07:11.000 --> 00:07:15.000]  醫生certify,我看下我的錶
[00:07:15.000 --> 00:07:17.000]  其實我一去到,我已經看過我的錶了
[00:07:17.000 --> 00:07:21.000]  是11點01分,就是我做不到水禮
[00:07:21.000 --> 00:07:23.000]  但是他仍然得罪救恩
[00:07:23.000 --> 00:07:28.000]  因為在幾天前,他缺志,還清醒,還沒昏迷的時候
[00:07:28.000 --> 00:07:33.000]  他缺志信主,是有另外一位同工帶領他缺志信主的
[00:07:33.000 --> 00:07:36.000]  所以我才趕去跟他做水禮
[00:07:36.000 --> 00:07:39.000]  你告訴我,我會不會開心?
[00:07:39.000 --> 00:07:43.000]  我會不會說,哦,走了?
[00:07:43.000 --> 00:07:45.000]  感謝主
[00:07:45.000 --> 00:07:49.000]  不過呢,我真的可以感謝神
[00:07:49.000 --> 00:07:53.000]  為什麼?因為這兩位弟兄的父親都是怎樣?
[00:07:53.000 --> 00:07:55.000]  他真的已經接受了主成為他的救主
[00:07:55.000 --> 00:07:59.000]  雖然他在人生最後最後最後的階段
[00:07:59.000 --> 00:08:01.000]  都是我們叫他搭尾班車
[00:08:01.000 --> 00:08:04.000]  但是都被他搭到尾班車,是做不到水禮
[00:08:04.000 --> 00:08:08.000]  不過做不做水禮跟得救是兩件事來的
[00:08:08.000 --> 00:08:11.000]  所以我說感謝主,為什麼他現在會去世上的勞苦
[00:08:11.000 --> 00:08:15.000]  兩個,一個就是腎衰竭得很厲害
[00:08:15.000 --> 00:08:20.000]  又說肺炎,又說發燒,等不到我了
[00:08:20.000 --> 00:08:23.000]  另外一個是癌病,又走了
[00:08:23.000 --> 00:08:27.000]  正如我說,我不會望見他,哦,很開心
[00:08:27.000 --> 00:08:29.000]  我開心不到的,是不是?
[00:08:29.000 --> 00:08:31.000]  但是我可以感謝神
[00:08:31.000 --> 00:08:33.000]  是有這個分別的
[00:08:33.000 --> 00:08:36.000]  不能夠開心,你可以能夠感謝神
[00:08:36.000 --> 00:08:38.000]  今天跟大家繼續去思想
[00:08:38.000 --> 00:08:41.000]  這個詩篇第一篇呢,就是講到什麼?
[00:08:41.000 --> 00:08:44.000]  福,由你選,這個福的意思,其實福這個詞的意思
[00:08:44.000 --> 00:08:47.000]  是有開心,有幸福
[00:08:47.000 --> 00:08:50.000]  所以英文有些的翻譯,happiness
[00:08:50.000 --> 00:08:54.000]  耶穌基督在這個新約裡面,其中一篇最出名的道
[00:08:54.000 --> 00:08:57.000]  有些人說是他第一篇講到,不過有些人又說不是
[00:08:57.000 --> 00:08:59.000]  我們不是討論這個
[00:08:59.000 --> 00:09:01.000]  就是什麼?就是什麼?就是什麼?
[00:09:01.000 --> 00:09:04.000]  很出名的,在山頭講的
[00:09:04.000 --> 00:09:07.000]  百福嘛,又是一個福字
[00:09:07.000 --> 00:09:11.000]  百福這個福字,在新約當然是希臘文
[00:09:11.000 --> 00:09:15.000]  這個舊約的詩篇就是希臘文
[00:09:15.000 --> 00:09:19.000]  都是有人將它翻譯成什麼?happiness
[00:09:19.000 --> 00:09:23.000]  但是正如我剛才講的,這個很重要的
[00:09:23.000 --> 00:09:27.000]  每一天我都希望能夠開心開心
[00:09:27.000 --> 00:09:29.000]  我跟自己說希望能夠開心開心
[00:09:29.000 --> 00:09:35.000]  但是到有一天,我覺得有時候我不開心
[00:09:35.000 --> 00:09:37.000]  那我怎樣做法可以令自己開心?
[00:09:37.000 --> 00:09:39.000]  我祈禱,我祈禱
[00:09:39.000 --> 00:09:41.000]  我祈禱,我祈禱,我祈禱
[00:09:41.000 --> 00:09:43.000]  我心裡覺得,咦,ok了
[00:09:43.000 --> 00:09:47.000]  但是我自己去想
[00:09:47.000 --> 00:09:49.000]  為什麼我不是應該從早上起床
[00:09:49.000 --> 00:09:51.000]  我就開心到睡覺嗎?
[00:09:51.000 --> 00:09:53.000]  連睡覺都笑著睡嗎?
[00:09:53.000 --> 00:09:55.000]  可以做夢?
[00:09:55.000 --> 00:09:57.000]  為什麼不是呢?
[00:09:57.000 --> 00:09:59.000]  我都要問自己
[00:09:59.000 --> 00:10:01.000]  啊,感謝神
[00:10:01.000 --> 00:10:03.000]  有一位牧師講了一篇道
[00:10:03.000 --> 00:10:07.000]  可能是十年前講的那篇道
[00:10:07.000 --> 00:10:09.000]  但是我腦裡記得那個題目
[00:10:09.000 --> 00:10:11.000]  內容我忘記了
[00:10:11.000 --> 00:10:13.000]  但是那個題目我記得
[00:10:13.000 --> 00:10:15.000]  那個題目很重要
[00:10:15.000 --> 00:10:17.000]  那個題目就總結了內容裡面很重要的是什麼?
[00:10:17.000 --> 00:10:19.000]  他說seek holiness
[00:10:19.000 --> 00:10:21.000]  不是seek happiness
[00:10:21.000 --> 00:10:25.000]  原來神要我們追求的是什麼?
[00:10:25.000 --> 00:10:27.000]  是追求聖潔
[00:10:27.000 --> 00:10:29.000]  不是追求開心快樂
[00:10:29.000 --> 00:10:31.000]  不過這個是外國牧師
[00:10:31.000 --> 00:10:33.000]  所以他用英文講
[00:10:33.000 --> 00:10:35.000]  他說我們是要尋求holiness
[00:10:35.000 --> 00:10:37.000]  不是尋求happiness
[00:10:37.000 --> 00:10:39.000]  這個牧師很厲害
[00:10:39.000 --> 00:10:41.000]  最厲害就是把字串在一起
[00:10:41.000 --> 00:10:43.000]  這樣你就會記得
[00:10:43.000 --> 00:10:45.000]  對不對?
[00:10:45.000 --> 00:10:47.000]  誰是誰?Rick Warren
[00:10:47.000 --> 00:10:49.000]  我很欣賞他
[00:10:49.000 --> 00:10:51.000]  有人攻擊他,有人罵他
[00:10:51.000 --> 00:10:53.000]  有人批評他膚淺
[00:10:53.000 --> 00:10:55.000]  真的批評他膚淺
[00:10:55.000 --> 00:10:57.000]  連這裡都講得這麼膚淺
[00:10:57.000 --> 00:10:59.000]  Well,他的匯種是膚淺的
[00:10:59.000 --> 00:11:01.000]  所以就要講膚淺一點
[00:11:01.000 --> 00:11:03.000]  不知道你們明白嗎?
[00:11:03.000 --> 00:11:05.000]  但是他那句話就進了我的腦
[00:11:05.000 --> 00:11:07.000]  seek holiness
[00:11:07.000 --> 00:11:09.000]  不是happiness
[00:11:09.000 --> 00:11:11.000]  當你seek holiness的時候
[00:11:11.000 --> 00:11:13.000]  就算有時候你真的沒有辦法
[00:11:13.000 --> 00:11:15.000]  happy的時候
[00:11:15.000 --> 00:11:17.000]  ultimately
[00:11:17.000 --> 00:11:19.000]  你會能夠可以happy
[00:11:19.000 --> 00:11:21.000]  為什麼?
[00:11:21.000 --> 00:11:23.000]  那個happy是代表什麼意思?
[00:11:23.000 --> 00:11:25.000]  happy是一個很大的字
[00:11:25.000 --> 00:11:27.000]  包括很多東西
[00:11:27.000 --> 00:11:29.000]  可以感恩
[00:11:29.000 --> 00:11:31.000]  一個人感恩的時候
[00:11:31.000 --> 00:11:33.000]  是不是開心?
[00:11:33.000 --> 00:11:35.000]  是不是?
[00:11:35.000 --> 00:11:37.000]  剛才阿珊雲那首歌是我的歌
[00:11:37.000 --> 00:11:39.000]  我大膽講
[00:11:39.000 --> 00:11:41.000]  是我的歌
[00:11:41.000 --> 00:11:43.000]  為什麼?
[00:11:43.000 --> 00:11:45.000]  一一服侍主,我心歡喜
[00:11:45.000 --> 00:11:47.000]  當一個人
[00:11:47.000 --> 00:11:49.000]  用神給他的才幹和恩賜
[00:11:49.000 --> 00:11:51.000]  去運用出來的時候
[00:11:51.000 --> 00:11:53.000]  我可以告訴大家
[00:11:53.000 --> 00:11:55.000]  是很開心的,對不對?
[00:11:55.000 --> 00:11:57.000]  愛因斯坦
[00:11:57.000 --> 00:11:59.000]  講話你要聽
[00:11:59.000 --> 00:12:01.000]  如果你要評論
[00:12:01.000 --> 00:12:03.000]  一隻鳥
[00:12:03.000 --> 00:12:05.000]  是不是天才的時候
[00:12:05.000 --> 00:12:07.000]  你居然叫一隻鳥
[00:12:07.000 --> 00:12:09.000]  去
[00:12:09.000 --> 00:12:11.000]  好像一條魚那樣游水
[00:12:11.000 --> 00:12:13.000]  你會說這隻鳥
[00:12:13.000 --> 00:12:15.000]  是無能,笨蛋,對不對?
[00:12:15.000 --> 00:12:17.000]  是不是?
[00:12:17.000 --> 00:12:19.000]  你叫一隻猴子
[00:12:19.000 --> 00:12:23.000]  同樣
[00:12:23.000 --> 00:12:25.000]  我也是想到一樣,去游水
[00:12:25.000 --> 00:12:27.000]  他肯定是蠢材
[00:12:27.000 --> 00:12:29.000]  他不懂
[00:12:29.000 --> 00:12:31.000]  但這條魚不教也懂
[00:12:31.000 --> 00:12:33.000]  所以當我們用神
[00:12:33.000 --> 00:12:35.000]  給我們的才幹
[00:12:35.000 --> 00:12:37.000]  是神給我們的
[00:12:37.000 --> 00:12:39.000]  神給我們的恩典
[00:12:39.000 --> 00:12:41.000]  是神給我們的
[00:12:41.000 --> 00:12:43.000]  或者我們講到
[00:12:43.000 --> 00:12:45.000]  是從屬靈的角度
[00:12:45.000 --> 00:12:47.000]  是神給我們的恩賜
[00:12:47.000 --> 00:12:49.000]  去運用出來
[00:12:49.000 --> 00:12:51.000]  我們會做得最好
[00:12:51.000 --> 00:12:53.000]  是不是?
[00:12:53.000 --> 00:12:55.000]  真的,你叫鯊魚去跳舞
[00:12:55.000 --> 00:12:57.000]  我不知道他跳成怎樣
[00:12:57.000 --> 00:12:59.000]  他一定不是
[00:12:59.000 --> 00:13:01.000]  Kenneth Dancer
[00:13:01.000 --> 00:13:03.000]  Kenneth表演過幾次
[00:13:03.000 --> 00:13:05.000]  他是我御用的Dancer
[00:13:05.000 --> 00:13:07.000]  我今天沒有叫你上來
[00:13:07.000 --> 00:13:09.000]  但你叫他彈琴
[00:13:09.000 --> 00:13:11.000]  What a big difference
[00:13:11.000 --> 00:13:13.000]  Right?
[00:13:13.000 --> 00:13:15.000]  所以神要我們
[00:13:15.000 --> 00:13:17.000]  是要seek for holiness
[00:13:17.000 --> 00:13:19.000]  Holiness這個題目
[00:13:19.000 --> 00:13:21.000]  是很大的
[00:13:21.000 --> 00:13:23.000]  Holiness這個詞
[00:13:23.000 --> 00:13:25.000]  歸根究底
[00:13:25.000 --> 00:13:27.000]  就是分開
[00:13:27.000 --> 00:13:29.000]  所以聖經裏面說
[00:13:29.000 --> 00:13:31.000]  你們如果與世俗做朋友
[00:13:31.000 --> 00:13:33.000]  你就是同神是敵人
[00:13:33.000 --> 00:13:35.000]  同神做敵人
[00:13:35.000 --> 00:13:37.000]  我告訴你
[00:13:37.000 --> 00:13:39.000]  你不會有好日子過
[00:13:39.000 --> 00:13:41.000]  你看有多少不信耶穌的人
[00:13:41.000 --> 00:13:43.000]  不信耶穌的
[00:13:43.000 --> 00:13:45.000]  他們肯定是同神是敵人
[00:13:45.000 --> 00:13:47.000]  你看他們多開心
[00:13:47.000 --> 00:13:49.000]  有沒有?有
[00:13:49.000 --> 00:13:51.000]  他賭錢賭得多high
[00:13:51.000 --> 00:13:53.000]  他賭錢賭得多high
[00:13:53.000 --> 00:13:55.000]  是不是?
[00:13:55.000 --> 00:13:57.000]  他去那些有顏色的價布
[00:13:57.000 --> 00:13:59.000]  他多開心
[00:13:59.000 --> 00:14:01.000]  是不是?
[00:14:01.000 --> 00:14:03.000]  然後他去到酒吧
[00:14:03.000 --> 00:14:05.000]  什麼時間去?
[00:14:05.000 --> 00:14:07.000]  Happy hour
[00:14:07.000 --> 00:14:09.000]  說明Happy hour
[00:14:09.000 --> 00:14:11.000]  是不是?
[00:14:11.000 --> 00:14:13.000]  你看他在馬場
[00:14:13.000 --> 00:14:15.000]  一號
[00:14:15.000 --> 00:14:17.000]  七號
[00:14:17.000 --> 00:14:19.000]  七號
[00:14:19.000 --> 00:14:21.000]  七號
[00:14:21.000 --> 00:14:23.000]  嘩!贏了!
[00:14:23.000 --> 00:14:25.000]  開心嗎?
[00:14:25.000 --> 00:14:27.000]  但這個是不是Holiness?
[00:14:27.000 --> 00:14:29.000]  不是Holiness
[00:14:29.000 --> 00:14:31.000]  我說到是這樣
[00:14:31.000 --> 00:14:33.000]  我腦袋會飛去
[00:14:33.000 --> 00:14:35.000]  最近有人在WhatsApp告訴我
[00:14:35.000 --> 00:14:37.000]  梁牧師
[00:14:37.000 --> 00:14:39.000]  如果今晚我一注獨贏
[00:14:39.000 --> 00:14:41.000]  我捐五千萬給
[00:14:41.000 --> 00:14:43.000]  真理基石浸信會
[00:14:43.000 --> 00:14:45.000]  你們有沒有收到這個訊息?
[00:14:45.000 --> 00:14:47.000]  有!我沒有說假的
[00:14:47.000 --> 00:14:49.000]  這個是男人
[00:14:49.000 --> 00:14:51.000]  因為他是男人的圈子
[00:14:51.000 --> 00:14:53.000]  當中來傳
[00:14:53.000 --> 00:14:55.000]  所以我收到
[00:14:55.000 --> 00:14:57.000]  Cancel你沒有收到
[00:14:57.000 --> 00:14:59.000]  因為你不是男人
[00:14:59.000 --> 00:15:01.000]  你要不要?
[00:15:01.000 --> 00:15:03.000]  不要?
[00:15:03.000 --> 00:15:05.000]  有沒有搞錯?不要?
[00:15:05.000 --> 00:15:07.000]  我告訴你我要
[00:15:07.000 --> 00:15:09.000]  我是要又不要
[00:15:09.000 --> 00:15:11.000]  梁牧師你要還是不要?
[00:15:11.000 --> 00:15:13.000]  我不會用真理基石浸信會的名義來拿
[00:15:13.000 --> 00:15:15.000]  我用Michael Leung的名義來拿
[00:15:15.000 --> 00:15:17.000]  Michael Leung的名義來拿
[00:15:17.000 --> 00:15:19.000]  不過
[00:15:19.000 --> 00:15:21.000]  我會將全數五千萬
[00:15:21.000 --> 00:15:23.000]  我現在也講給你聽
[00:15:23.000 --> 00:15:25.000]  不過他沒有中
[00:15:25.000 --> 00:15:27.000]  現在只有五個人中
[00:15:27.000 --> 00:15:29.000]  梁牧師你這麼清楚
[00:15:29.000 --> 00:15:31.000]  看報紙的
[00:15:31.000 --> 00:15:33.000]  我澄清我有沒有買
[00:15:33.000 --> 00:15:35.000]  有沒有人送票給我
[00:15:35.000 --> 00:15:37.000]  我會將這五千萬
[00:15:37.000 --> 00:15:39.000]  不要入我戶口
[00:15:39.000 --> 00:15:41.000]  我立即轉去三個機構
[00:15:41.000 --> 00:15:43.000]  一個是戒賭機構
[00:15:43.000 --> 00:15:45.000]  一個是戒毒機構
[00:15:45.000 --> 00:15:47.000]  一個是戒色情的機構
[00:15:47.000 --> 00:15:49.000]  好不好?我有沒有做錯?
[00:15:49.000 --> 00:15:51.000]  我將馬會
[00:15:51.000 --> 00:15:53.000]  這種對我來說是一個
[00:15:53.000 --> 00:15:55.000]  叫人墮落的機構
[00:15:55.000 --> 00:15:57.000]  他做很多好事
[00:15:57.000 --> 00:15:59.000]  用來遮掩他做壞事
[00:15:59.000 --> 00:16:01.000]  是不是?
[00:16:01.000 --> 00:16:03.000]  有什麼賽馬會什麼學校
[00:16:03.000 --> 00:16:05.000]  馬會又做什麼慈善的
[00:16:05.000 --> 00:16:07.000]  我告訴你講得很好聽
[00:16:07.000 --> 00:16:09.000]  這些就是魔鬼撒旦的詭計
[00:16:09.000 --> 00:16:11.000]  叫人做什麼?
[00:16:11.000 --> 00:16:13.000]  賽馬原來是一個運動
[00:16:13.000 --> 00:16:15.000]  運什麼動?
[00:16:15.000 --> 00:16:17.000]  你騎匹馬跑嗎?
[00:16:17.000 --> 00:16:19.000]  你看馬跑
[00:16:19.000 --> 00:16:21.000]  運動?這樣的運動
[00:16:21.000 --> 00:16:23.000]  看球
[00:16:23.000 --> 00:16:25.000]  運動是那些球員在運動
[00:16:25.000 --> 00:16:27.000]  你看他們坐在那裏
[00:16:27.000 --> 00:16:29.000]  越坐越像一隻Potato
[00:16:29.000 --> 00:16:31.000]  有些人是這樣講的
[00:16:31.000 --> 00:16:33.000]  是不是?
[00:16:33.000 --> 00:16:35.000]  我都不知道講什麼講到這些
[00:16:35.000 --> 00:16:37.000]  但全部是有關係的
[00:16:37.000 --> 00:16:39.000]  為什麼?因為當我去
[00:16:39.000 --> 00:16:41.000]  發現一個很重要的訊息
[00:16:41.000 --> 00:16:43.000]  比說去尋求快樂
[00:16:43.000 --> 00:16:45.000]  福氣的時候更重要
[00:16:45.000 --> 00:16:49.000]  這是什麼?
[00:16:49.000 --> 00:16:51.000]  是由你選擇的
[00:16:51.000 --> 00:16:53.000]  但我不是說我要選擇開心的
[00:16:53.000 --> 00:16:55.000]  我要選擇開心樂園餐
[00:16:55.000 --> 00:16:57.000]  麥當勞又有這樣的餐
[00:16:57.000 --> 00:16:59.000]  是不是叫開心樂園餐?
[00:16:59.000 --> 00:17:01.000]  吃了開心的嗎?
[00:17:01.000 --> 00:17:05.000]  原來我們講的
[00:17:05.000 --> 00:17:07.000]  福由你選擇
[00:17:07.000 --> 00:17:09.000]  當我們選擇跟從神
[00:17:09.000 --> 00:17:11.000]  而還要選擇不跟從那些
[00:17:11.000 --> 00:17:13.000]  來犧牲人的事情的時候
[00:17:13.000 --> 00:17:15.000]  我們會得到從神而來
[00:17:15.000 --> 00:17:17.000]  各樣屬靈的福氣
[00:17:17.000 --> 00:17:19.000]  弟兄姊妹還要聽清楚
[00:17:19.000 --> 00:17:21.000]  是各樣屬靈的福氣
[00:17:21.000 --> 00:17:23.000]  有些人真的會有
[00:17:23.000 --> 00:17:25.000]  物質上的福氣
[00:17:25.000 --> 00:17:27.000]  不過記得一件事
[00:17:27.000 --> 00:17:29.000]  如果你很富貴的話
[00:17:29.000 --> 00:17:31.000]  不要將錢自己放在自己的戶口
[00:17:31.000 --> 00:17:33.000]  就算數
[00:17:33.000 --> 00:17:35.000]  會死人的
[00:17:35.000 --> 00:17:37.000]  這件事是真人真事
[00:17:37.000 --> 00:17:39.000]  死人不是說
[00:17:39.000 --> 00:17:41.000]  多了錢就會死
[00:17:41.000 --> 00:17:43.000]  不是的,其實也會死的
[00:17:43.000 --> 00:17:45.000]  有錢沒錢也會死的
[00:17:45.000 --> 00:17:47.000]  當神給你有
[00:17:47.000 --> 00:17:49.000]  各樣的恩典
[00:17:49.000 --> 00:17:51.000]  甚至是錢財
[00:17:51.000 --> 00:17:53.000]  或者是智商
[00:17:53.000 --> 00:17:55.000]  或者是聲音很美
[00:17:55.000 --> 00:17:57.000]  甚至是樣子很美也有用
[00:17:57.000 --> 00:17:59.000]  樣子美吸引到人
[00:17:59.000 --> 00:18:01.000]  是吸引到人的
[00:18:01.000 --> 00:18:03.000]  你知道小朋友
[00:18:03.000 --> 00:18:05.000]  很喜歡那些美麗的哥哥姐姐
[00:18:05.000 --> 00:18:07.000]  你跟他講的時候
[00:18:07.000 --> 00:18:09.000]  他會留心一點
[00:18:09.000 --> 00:18:11.000]  你是用這個用途
[00:18:11.000 --> 00:18:13.000]  不是叫你走出去搞別的東西
[00:18:13.000 --> 00:18:15.000]  最重要就是用在
[00:18:15.000 --> 00:18:17.000]  神
[00:18:17.000 --> 00:18:19.000]  喜悅的事情上
[00:18:19.000 --> 00:18:21.000]  這個很重要
[00:18:21.000 --> 00:18:23.000]  昨天報紙
[00:18:23.000 --> 00:18:25.000]  在
[00:18:25.000 --> 00:18:27.000]  我忘了什麼地方
[00:18:27.000 --> 00:18:29.000]  總之東南亞地方有一個人
[00:18:29.000 --> 00:18:31.000]  他是做什麼的呢?他是十方者
[00:18:31.000 --> 00:18:33.000]  大家知道的
[00:18:33.000 --> 00:18:35.000]  很窮就走去十方
[00:18:35.000 --> 00:18:37.000]  這個人真的很厲害
[00:18:37.000 --> 00:18:39.000]  連中兩次
[00:18:39.000 --> 00:18:41.000]  什麼什麼獎
[00:18:41.000 --> 00:18:43.000]  連中兩次
[00:18:43.000 --> 00:18:45.000]  突然富貴
[00:18:45.000 --> 00:18:47.000]  結局
[00:18:47.000 --> 00:18:49.000]  他是單身的
[00:18:49.000 --> 00:18:51.000]  但是他是十方者
[00:18:51.000 --> 00:18:53.000]  所以他的朋友是什麼呢?
[00:18:53.000 --> 00:18:55.000]  就是很多那些文工
[00:18:55.000 --> 00:18:57.000]  結果
[00:18:57.000 --> 00:18:59.000]  他被人謀財害命
