
[00:00:00.000 --> 00:00:07.000]  讓我們一起祈禱,天父我們多謝祢給了我們一起去敬拜祢
[00:02:03.000 --> 00:02:09.000]  當時一個猶太人基本上是不會和撒瑪利亞人有交往
[00:02:09.000 --> 00:02:16.000]  而一個猶太男人和一個撒瑪利亞女人交談,更加匪夷所思
[00:02:16.000 --> 00:02:20.000]  今天我們很難想像,但當時的確是這樣
[00:02:22.000 --> 00:02:26.000]  撒瑪利亞人其實就是以前北國以色列的後裔
[00:02:26.000 --> 00:02:32.000]  後來被亞述滅了國之後,當中就夾雜了很多外邦的血統
[00:02:32.000 --> 00:02:40.000]  於是猶太人因為宗教、歷史和血統的問題,看不起撒瑪利亞人
[00:02:40.000 --> 00:02:44.000]  所以兩族之間,中間充滿了恩怨情仇
[00:02:44.000 --> 00:02:51.000]  而耶穌開始和撒瑪利亞人談到的時候,其實討論的是一個活水的問題
[00:02:52.000 --> 00:02:56.000]  但是撒瑪利亞夫人心中仍然想著地上的事
[00:02:56.000 --> 00:03:04.000]  所以在四章十五節,她就說:先生,請將你所說的水賜給我,令我不會再渴
[00:03:04.000 --> 00:03:07.000]  也叫她不需要去那裡打水
[00:03:07.000 --> 00:03:13.000]  去水井打水仍然是撒瑪利亞夫人心中的關注和焦點
[00:03:13.000 --> 00:03:19.000]  於是耶穌再出招,他就吩咐撒瑪利亞夫人叫她的丈夫來
[00:03:20.000 --> 00:03:24.000]  所以撒瑪利亞夫人便知道耶穌不是一個普通的猶太人
[00:03:24.000 --> 00:03:29.000]  因為在十七和十八節,耶穌說出了撒瑪利亞夫人的身世
[00:03:29.000 --> 00:03:33.000]  所以撒瑪利亞夫人說耶穌是先知
[00:03:33.000 --> 00:03:39.000]  而撒瑪利亞夫人在十九、二十節剛才讀過的經文,就說出了一個問題
[00:03:39.000 --> 00:03:42.000]  好像很無厘頭
[00:03:42.000 --> 00:03:49.000]  所以有些人覺得撒瑪利亞夫人是否為了轉移視線
[00:03:50.000 --> 00:03:54.000]  不想再提起以前不光彩的事情
[00:03:54.000 --> 00:03:57.000]  如果大家記得,撒瑪利亞夫人有很多的丈夫
[00:03:57.000 --> 00:04:00.000]  這是撒瑪利亞夫人不想再提起的
[00:04:00.000 --> 00:04:06.000]  所以才在中午的時間去打水,想避開其他人
[00:04:06.000 --> 00:04:14.000]  但這個問題的確分隔了猶太人和撒瑪利亞人
[00:04:15.000 --> 00:04:20.000]  而對於當時約翰福音當時的讀者來說
[00:04:20.000 --> 00:04:24.000]  這是一個很實際和很重要的問題
[00:04:24.000 --> 00:04:29.000]  因為他們敬拜的地方,耶路撒冷的聖殿已經被毀了
[00:04:29.000 --> 00:04:33.000]  所以撒瑪利亞夫人提出這個問題絕對不是偶然的
[00:04:33.000 --> 00:04:36.000]  特別記在約翰福音裡面
[00:04:36.000 --> 00:04:42.000]  究竟在哪裡敬拜是否真的那麼重要呢
[00:04:43.000 --> 00:04:45.000]  對於今天的我們
[00:04:45.000 --> 00:04:50.000]  今天我們是禍福,下星期我們可以去恩福
[00:04:50.000 --> 00:04:55.000]  之後的星期可能去祈福,再不然就在家裡
[00:04:55.000 --> 00:04:58.000]  但當時為何這個問題這麼重要呢
[00:04:58.000 --> 00:05:05.000]  原來在《生命記》第十二章五至六節裡
[00:05:05.000 --> 00:05:08.000]  有這樣的吩咐
[00:05:09.000 --> 00:05:14.000]  「你們的上帝在你們各支派中間會選擇一個地方成為立他名」
[00:05:14.000 --> 00:05:17.000]  即立耶和華名的居所
[00:05:17.000 --> 00:05:20.000]  「你們就要到那裡去求民」
[00:05:20.000 --> 00:05:25.000]  「將你們的繁祭、祭物、十一奉獻、手中的舉濟」
[00:05:25.000 --> 00:05:30.000]  「還願祭、金心祭和牛羊中的投身都帶到那裡」
[00:05:30.000 --> 00:05:34.000]  這是一個指定敬拜的地方
[00:05:35.000 --> 00:05:40.000]  但是在《生命記》卻沒有記載耶和華究竟選擇了什麼地方
[00:05:40.000 --> 00:05:44.000]  之後我們在其他的聖經裡看到
[00:05:44.000 --> 00:05:48.000]  聖殿就是耶和華的居所,建在耶路撒冷
[00:05:48.000 --> 00:05:52.000]  也是當時猶太人敬拜的地方
[00:05:52.000 --> 00:05:58.000]  但是撒瑪利亞人其實只是接受《摩西五經》
[00:05:58.000 --> 00:06:04.000]  所以他們認為基地深山就是神揀選的地方
[00:06:05.000 --> 00:06:09.000]  有人說可能是因為他們的先祖亞伯拉罕
[00:06:09.000 --> 00:06:14.000]  到了迦南的時候,第一個祝壇獻祭的地方就是事件
[00:06:14.000 --> 00:06:17.000]  而基地深山就在事件的附近
[00:06:17.000 --> 00:06:20.000]  而且在《生命記》也提到
[00:06:20.000 --> 00:06:25.000]  基地深山就是宣告神祝福的地方
[00:06:25.000 --> 00:06:29.000]  所以在撒瑪利亞人的傳統,基地深山就成為聖山
[00:06:29.000 --> 00:06:32.000]  他們就在那裡去敬拜上帝
[00:06:33.000 --> 00:06:36.000]  而且在之後的時間,在主前四世紀
[00:06:36.000 --> 00:06:41.000]  在基地深山上建造了撒瑪利亞人的聖殿
[00:06:41.000 --> 00:06:45.000]  不過之後,到了主前128年
[00:06:45.000 --> 00:06:49.000]  事件和附近的地方就被猶太人攻佔
[00:06:49.000 --> 00:06:53.000]  而基地深山的聖殿也被拆毀了
[00:06:53.000 --> 00:06:58.000]  雖然是這樣,但是撒瑪利亞人仍然在那裡敬拜
[00:06:58.000 --> 00:07:01.000]  所以究竟是耶路撒冷,還是基地深山呢?
[00:07:02.000 --> 00:07:05.000]  這就是撒瑪利亞夫人問的問題
[00:07:05.000 --> 00:07:11.000]  耶穌怎麼回答呢?21至24節
[00:07:11.000 --> 00:07:14.000]  不如我請大家再一次讀這段經文,好嗎?
[00:07:14.000 --> 00:07:16.000]  預備起
[00:07:33.000 --> 00:07:42.000]  耶穌回應
[00:07:42.000 --> 00:07:58.000]  其實耶穌這個回答是頗大顛覆性的
[00:07:58.000 --> 00:08:01.000]  如果我是撒瑪利亞夫人的話
[00:08:02.000 --> 00:08:04.000]  我會期待一位猶太人的先知
[00:08:04.000 --> 00:08:07.000]  向我解釋為什麼要在耶路撒冷去敬拜
[00:08:07.000 --> 00:08:09.000]  很自然的
[00:08:09.000 --> 00:08:12.000]  但是耶穌竟然說,女人也不是
[00:08:12.000 --> 00:08:16.000]  不是基地深山,也不是在耶路撒冷
[00:08:16.000 --> 00:08:19.000]  可能就是這樣,得罪了所有人都未定
[00:08:19.000 --> 00:08:23.000]  在這個頗顛覆性的答案裡
[00:08:23.000 --> 00:08:27.000]  其實裡面有一個關鍵,就是時候的問題
[00:08:27.000 --> 00:08:31.000]  究竟這個時候是什麼意思呢?
[00:08:32.000 --> 00:08:34.000]  如果是時候,就不是在這兩個地方敬拜了
[00:08:34.000 --> 00:08:37.000]  在約翰福音裡面
[00:08:37.000 --> 00:08:41.000]  指到耶穌的時候,其實出現了很多次
[00:08:41.000 --> 00:08:44.000]  我在大家講到蓋爾裡面,已經列出了經文
[00:08:44.000 --> 00:08:47.000]  大家可能還記得,之前第二章
[00:08:47.000 --> 00:08:50.000]  耶穌隨便走的神跡當中
[00:08:50.000 --> 00:08:53.000]  耶穌提到說:「我的時候還沒有到」
[00:08:53.000 --> 00:08:55.000]  這個時候
[00:08:55.000 --> 00:08:58.000]  之後,慢慢就清楚了一點
[00:08:59.000 --> 00:09:02.000]  第二章二十三節,就指出
[00:09:02.000 --> 00:09:05.000]  那是耶穌得榮耀的時候
[00:09:05.000 --> 00:09:08.000]  到了十三章第一節,更加指出
[00:09:08.000 --> 00:09:11.000]  這是耶穌離世歸附的時候
[00:09:11.000 --> 00:09:14.000]  所以這個時候,是指耶穌的死和復活
[00:09:14.000 --> 00:09:17.000]  其實在第二章
[00:09:17.000 --> 00:09:20.000]  講到潔淨聖殿的時候
[00:09:20.000 --> 00:09:23.000]  已經提到耶穌死和復活的事情
[00:09:23.000 --> 00:09:26.000]  但是到了第四章二十三節
[00:09:27.000 --> 00:09:30.000]  又是將來,但為什麼又是現在呢?
[00:09:30.000 --> 00:09:33.000]  大概是告訴我們
[00:09:33.000 --> 00:09:36.000]  這個特定的時候,或者這個事件
[00:09:36.000 --> 00:09:39.000]  雖然還沒有完成,但是已經展開了
[00:09:39.000 --> 00:09:42.000]  正在進入一個新的時代
[00:09:42.000 --> 00:09:44.000]  還有耶穌的死和復活
[00:09:44.000 --> 00:09:46.000]  關乎救恩
[00:09:46.000 --> 00:09:48.000]  所以在第二十二節裡面
[00:09:48.000 --> 00:09:51.000]  講到救恩是出於猶太人的
[00:09:51.000 --> 00:09:54.000]  為什麼撒瑪利亞人不知道呢?
[00:09:55.000 --> 00:09:57.000]  因為撒瑪利亞人只看摩世五經
[00:09:57.000 --> 00:10:00.000]  沒有其他聖經的啟示
[00:10:00.000 --> 00:10:03.000]  而猶太人就有一本完整的聖經
[00:10:03.000 --> 00:10:06.000]  就是我們的舊約聖經
[00:10:06.000 --> 00:10:09.000]  事後將到同時
[00:10:09.000 --> 00:10:12.000]  要用心靈和誠實去敬拜
[00:10:12.000 --> 00:10:15.000]  千乎其中一個重要的原因和條件
[00:10:15.000 --> 00:10:17.000]  也不單單是這樣
[00:10:17.000 --> 00:10:20.000]  還有因為上帝是靈,上帝是靈
[00:10:20.000 --> 00:10:23.000]  所以必須用心靈和誠實去敬拜
[00:10:25.000 --> 00:10:29.000]  而上帝是靈是什麼意思呢?
[00:10:29.000 --> 00:10:32.000]  有人會理解上帝是靈
[00:10:32.000 --> 00:10:35.000]  所以他不受時間空間的限制
[00:10:35.000 --> 00:10:37.000]  不需要一定在耶路撒冷
[00:10:37.000 --> 00:10:39.000]  或者在什麼地方去敬拜
[00:10:39.000 --> 00:10:42.000]  而且人要用心靈
[00:10:42.000 --> 00:10:44.000]  才可以去敬拜本身
[00:10:44.000 --> 00:10:46.000]  本質是靈的上帝
[00:10:46.000 --> 00:10:48.000]  聽起來是很有意思的
[00:10:48.000 --> 00:10:50.000]  也很合理
[00:10:51.000 --> 00:10:55.000]  但這裏可能約翰要說的
[00:10:55.000 --> 00:10:58.000]  不是要解釋上帝的屬性
[00:10:58.000 --> 00:11:02.000]  當我們看看約翰和一個作者
[00:11:02.000 --> 00:11:06.000]  他怎樣去理解同一種類似的表達
[00:11:06.000 --> 00:11:10.000]  上帝是光,上帝是愛
[00:11:10.000 --> 00:11:12.000]  這個類似的表達
[00:11:12.000 --> 00:11:14.000]  當我們看到約翰一書一章五節
[00:11:14.000 --> 00:11:16.000]  說到上帝是光的時候
[00:11:16.000 --> 00:11:19.000]  他要說的是我們要行在光明中
[00:11:20.000 --> 00:11:21.000]  而約翰一書四章十六節
[00:11:21.000 --> 00:11:23.000]  當約翰說到上帝是愛的時候
[00:11:23.000 --> 00:11:26.000]  他要說的是我們要住在愛的裏面
[00:11:26.000 --> 00:11:28.000]  即是住在神的裏面
[00:11:28.000 --> 00:11:31.000]  同樣上帝是靈
[00:11:31.000 --> 00:11:34.000]  所以我們要活在上帝的靈的裏面
[00:11:34.000 --> 00:11:39.000]  這樣和心靈和誠實有什麼關係呢?
[00:11:39.000 --> 00:11:43.000]  我們就要問心靈誠實是什麼意思
[00:11:47.000 --> 00:11:50.000]  耶穌說真正敬拜父的
[00:11:50.000 --> 00:11:52.000]  要用心靈和誠實去敬拜他
[00:11:52.000 --> 00:11:55.000]  耶穌提出了一個很重要的真理
[00:11:55.000 --> 00:11:58.000]  怎樣才可以成為真正的敬拜者呢?
[00:11:58.000 --> 00:12:00.000]  一個真正的敬拜者
[00:12:00.000 --> 00:12:03.000]  心靈和誠實就是關鍵
[00:12:03.000 --> 00:12:06.000]  很多時候我們祈禱都會這樣祈禱
[00:12:06.000 --> 00:12:08.000]  我們求上帝幫助我們
[00:12:08.000 --> 00:12:10.000]  讓我們可以用心靈誠實去敬拜
[00:12:10.000 --> 00:12:15.000]  事實上我們真的很需要用心靈誠實
[00:12:16.000 --> 00:12:17.000]  以致我們不會留於表面
[00:12:17.000 --> 00:12:19.000]  很形式化地去敬拜上帝
[00:12:19.000 --> 00:12:21.000]  好像我們每個星期天都回來
[00:12:21.000 --> 00:12:23.000]  會不會很形式化呢?
[00:12:23.000 --> 00:12:27.000]  我們需要在上帝面前有誠實的心
[00:12:27.000 --> 00:12:29.000]  而不是帶著虛偽
[00:12:29.000 --> 00:12:31.000]  我很不想來,但沒辦法了
[00:12:31.000 --> 00:12:36.000]  我聽過一個很有趣的故事
[00:12:36.000 --> 00:12:38.000]  很久以前了
[00:12:38.000 --> 00:12:40.000]  那個場景是在加拿大
[00:12:40.000 --> 00:12:43.000]  話說有個信徒參加崇拜
[00:12:44.000 --> 00:12:46.000]  奉獻的時候他放了二十元
[00:12:46.000 --> 00:12:48.000]  二十元是加拿大幣
[00:12:48.000 --> 00:12:52.000]  崇拜之後他就去找牧師
[00:12:52.000 --> 00:12:54.000]  他說我是一個很誠實的信徒
[00:12:54.000 --> 00:12:56.000]  其實奉獻的時候
[00:12:56.000 --> 00:12:58.000]  我心裏面在想奉獻五元而已
[00:12:58.000 --> 00:13:01.000]  於是就跟牧師說
[00:13:01.000 --> 00:13:03.000]  可不可以把十五元還給我
[00:13:03.000 --> 00:13:07.000]  這個信徒真的很誠實
[00:13:07.000 --> 00:13:09.000]  牧師就回答他
[00:13:09.000 --> 00:13:11.000]  你放心,神是看心靈的
[00:13:11.000 --> 00:13:13.000]  看你內心的
[00:13:15.000 --> 00:13:17.000]  所以不需要充錢這麼麻煩
[00:13:17.000 --> 00:13:21.000]  不知道這是真是假
[00:13:21.000 --> 00:13:25.000]  但想深一層是挺有意思的
[00:13:25.000 --> 00:13:27.000]  而且要知道
[00:13:27.000 --> 00:13:29.000]  人的心靈和誠實
[00:13:29.000 --> 00:13:31.000]  其實是很有限和不可靠
[00:13:31.000 --> 00:13:35.000]  其實心靈誠實是和修版的翻譯
[00:13:35.000 --> 00:13:39.000]  起碼是我從小到大
[00:13:39.000 --> 00:13:41.000]  熟悉的翻譯
[00:13:42.000 --> 00:13:44.000]  但當我們看其他版本的時候
[00:13:44.000 --> 00:13:46.000]  譬如看《環球聖經》《日本》
[00:13:46.000 --> 00:13:48.000]  它是這樣翻譯的
[00:13:48.000 --> 00:13:51.000]  它說靠聖靈按真理去敬拜父
[00:13:51.000 --> 00:13:53.000]  而《新漢語》《日本》
[00:13:53.000 --> 00:13:56.000]  就譯作以靈以真理的時候
[00:13:56.000 --> 00:13:58.000]  它就加了一個註釋
[00:13:58.000 --> 00:14:00.000]  它說靈可以指聖靈
[00:14:00.000 --> 00:14:04.000]  實際上在希臘文的原文裏面
[00:14:04.000 --> 00:14:06.000]  這個字可以指神的靈
[00:14:06.000 --> 00:14:08.000]  也可以指人的靈
[00:14:08.000 --> 00:14:10.000]  也可以指風
[00:14:11.000 --> 00:14:12.000]  所以我們決定
[00:14:12.000 --> 00:14:14.000]  第一我們要看看作者
[00:14:14.000 --> 00:14:16.000]  他用這個字的時候
[00:14:16.000 --> 00:14:18.000]  他在其他地方怎樣用法
[00:14:18.000 --> 00:14:20.000]  第二我們希望看看前文後理
[00:14:20.000 --> 00:14:22.000]  去了解
[00:14:22.000 --> 00:14:26.000]  靈這個字在《約翰福音》
[00:14:26.000 --> 00:14:28.000]  出現了24次
[00:14:28.000 --> 00:14:32.000]  當中其實沒有一次是說人的靈
[00:14:32.000 --> 00:14:34.000]  大部分是指聖靈
[00:14:34.000 --> 00:14:36.000]  說到神的靈 說到耶穌的靈
[00:14:36.000 --> 00:14:38.000]  有一次是指風
[00:14:39.000 --> 00:14:41.000]  有一次是指三章
[00:14:41.000 --> 00:14:43.000]  於是乎
[00:14:43.000 --> 00:14:47.000]  譯作聖靈就比較一致一點
[00:14:47.000 --> 00:14:49.000]  這也是其中一個
[00:14:49.000 --> 00:14:51.000]  我們理解聖經的原則
[00:14:51.000 --> 00:14:53.000]  但凡事都有例外
[00:14:53.000 --> 00:14:55.000]  所以我們也理解一下
[00:14:55.000 --> 00:14:57.000]  那個上文下理
[00:14:57.000 --> 00:14:59.000]  其實作者在第一章開始
[00:14:59.000 --> 00:15:03.000]  就說到聖靈降臨在耶穌身上
[00:15:03.000 --> 00:15:06.000]  又提到耶穌用聖靈去施洗
[00:15:07.000 --> 00:15:10.000]  耶穌和尼哥德姆討論重生的時候
[00:15:10.000 --> 00:15:13.000]  就說到從水和聖靈而生
[00:15:13.000 --> 00:15:16.000]  到了我們今天看的第四章
[00:15:16.000 --> 00:15:18.000]  其實上半段的時候
[00:15:18.000 --> 00:15:20.000]  說到活水
[00:15:20.000 --> 00:15:23.000]  其實這個活水其實是指聖靈
[00:15:23.000 --> 00:15:26.000]  因為作者在第七章
[00:15:26.000 --> 00:15:28.000]  三十七節三十九節
[00:15:28.000 --> 00:15:32.000]  其實給了我們一些提示
[00:15:32.000 --> 00:15:34.000]  當中是這樣記載的
[00:15:34.000 --> 00:15:36.000]  七章三十七節
[00:15:37.000 --> 00:15:41.000]  耶穌說人要學要到我者裡學
[00:15:41.000 --> 00:15:44.000]  信我的人就如經上所說
[00:15:44.000 --> 00:15:48.000]  從他腹中流出活水的江河來
[00:15:48.000 --> 00:15:51.000]  三十九節耶穌說者說
[00:15:51.000 --> 00:15:55.000]  是指信他的人要受聖靈說的
[00:15:55.000 --> 00:16:01.000]  其實我們在看的第四章
[00:16:01.000 --> 00:16:05.000]  耶穌和撒瑪利亞夫人談到
[00:16:06.000 --> 00:16:07.000]  其實是跟第三章
[00:16:07.000 --> 00:16:10.000]  耶穌和尼哥德姆談到重生
[00:16:10.000 --> 00:16:12.000]  其實我們應該是一起看的
[00:16:12.000 --> 00:16:15.000]  當中其實都是說到
[00:16:15.000 --> 00:16:17.000]  聖靈如何轉化生命
[00:16:17.000 --> 00:16:19.000]  讓我們有永生
[00:16:19.000 --> 00:16:22.000]  所以聖靈是關鍵
[00:16:22.000 --> 00:16:25.000]  剛才我們提到第七章三十九節裡面
[00:16:25.000 --> 00:16:28.000]  他說因為耶穌未得到榮耀
[00:16:28.000 --> 00:16:31.000]  所以未賜下聖靈
[00:16:31.000 --> 00:16:34.000]  大家記得剛才我們說到時候到了
[00:16:35.000 --> 00:16:36.000]  如今就事了
[00:16:36.000 --> 00:16:38.000]  一個新的時代的敬拜的時候
[00:16:38.000 --> 00:16:44.000]  在耶穌死和復活之後開始
[00:16:44.000 --> 00:16:47.000]  耶穌祂賜下聖靈
[00:16:47.000 --> 00:16:50.000]  於是信徒就可以在聖靈裡面
[00:16:50.000 --> 00:16:52.000]  去敬拜天父
[00:16:52.000 --> 00:17:00.000]  同樣誠實這個字應該譯為真理
[00:17:00.000 --> 00:17:03.000]  是Truth而不是Honesty
[00:17:04.000 --> 00:17:07.000]  同一個字同樣在讓復陰出現了25次
[00:17:07.000 --> 00:17:12.000]  其實每次都應該譯為真理
[00:17:12.000 --> 00:17:16.000]  而在十四章第六節在讓復陰
[00:17:16.000 --> 00:17:18.000]  他說到耶穌就是真理
[00:17:18.000 --> 00:17:21.000]  在第十七節十四章
[00:17:21.000 --> 00:17:25.000]  說到聖靈就是真理的靈
[00:17:25.000 --> 00:17:30.000]  所以在第四章二十二二十三節
[00:17:30.000 --> 00:17:32.000]  我們今天看的經文
[00:17:33.000 --> 00:17:34.000]  真正敬拜天父的
[00:17:34.000 --> 00:17:37.000]  是在聖靈和真理裡面去敬拜父
[00:17:37.000 --> 00:17:40.000]  而且在原文裡面
[00:17:40.000 --> 00:17:42.000]  聖靈和真理是放在一起的
[00:17:42.000 --> 00:17:44.000]  是In Spirit and Truth
[00:17:44.000 --> 00:17:47.000]  而不是In Spirit and In Truth
[00:17:47.000 --> 00:17:49.000]  所以聖靈和真理是放在一起的
[00:17:49.000 --> 00:17:52.000]  所以我們可以說
[00:17:52.000 --> 00:17:54.000]  在真理的靈裡面
[00:17:54.000 --> 00:17:56.000]  我們去敬拜天父
[00:17:56.000 --> 00:18:02.000]  要知道如何讓聖靈幫助我們
[00:18:03.000 --> 00:18:04.000]  成為真正的敬拜者
[00:18:04.000 --> 00:18:07.000]  當然首先就是要相信耶穌
[00:18:07.000 --> 00:18:10.000]  正如耶穌向撒瑪利亞夫人說
[00:18:10.000 --> 00:18:12.000]  祂說你要相信我
[00:18:12.000 --> 00:18:15.000]  事後將到耶穌賜下聖靈
[00:18:15.000 --> 00:18:17.000]  讓我們有新的生命
[00:18:17.000 --> 00:18:20.000]  讓我們成為天父的兒女
[00:18:20.000 --> 00:18:22.000]  和天父重建關係
[00:18:22.000 --> 00:18:24.000]  來到上帝的面前
[00:18:24.000 --> 00:18:26.000]  不是靠我們自己
[00:18:26.000 --> 00:18:28.000]  也不可能靠我們自己
[00:18:28.000 --> 00:18:30.000]  全部都是因為耶穌
[00:18:31.000 --> 00:18:33.000]  而聖靈就是耶穌復活升天之後
[00:18:33.000 --> 00:18:35.000]  賜給我們的保衛師
[00:18:35.000 --> 00:18:37.000]  為我們代求
[00:18:37.000 --> 00:18:39.000]  幫助我們親近上帝
[00:18:39.000 --> 00:18:44.000]  這就是成為真正敬拜者的
[00:18:44.000 --> 00:18:48.000]  最重要和最基本的一步
[00:18:48.000 --> 00:18:55.000]  如何在聖靈和真理裡面
[00:18:55.000 --> 00:18:57.000]  去敬拜父呢
[00:18:57.000 --> 00:19:00.000]  我們要了解什麼是敬拜
[00:19:02.000 --> 00:19:04.000]  一個我們經常說到的字
[00:19:04.000 --> 00:19:08.000]  敬拜這個字
[00:19:08.000 --> 00:19:10.000]  在希臘原文裡
[00:19:10.000 --> 00:19:13.000]  原本的意思是謙卑苦伏
[00:19:13.000 --> 00:19:15.000]  是由身體的姿態
[00:19:15.000 --> 00:19:18.000]  去表達謙卑和崇敬
[00:19:18.000 --> 00:19:21.000]  今天在我們的文化
[00:19:21.000 --> 00:19:24.000]  我們很少在教會看到崇拜的時候
[00:19:24.000 --> 00:19:27.000]  大家會苦伏地去敬拜
[00:19:27.000 --> 00:19:29.000]  甚至有時候我們讚美的時候
[00:19:30.000 --> 00:19:31.000]  我們舉手也很少
[00:19:31.000 --> 00:19:34.000]  我們大部份的人
[00:19:34.000 --> 00:19:36.000]  其實是很含蓄的
[00:19:36.000 --> 00:19:38.000]  也很冷靜
[00:19:38.000 --> 00:19:41.000]  你看我們旁邊的人就知道了
[00:19:41.000 --> 00:19:48.000]  一方面可能是性格使然
[00:19:48.000 --> 00:19:50.000]  好像我自己那樣
[00:19:50.000 --> 00:19:52.000]  另一方面
[00:19:52.000 --> 00:19:55.000]  又可能未真正地去體會
[00:19:55.000 --> 00:19:57.000]  和認識我們敬拜的對象
[00:19:57.000 --> 00:19:59.000]  他有多榮耀
[00:20:01.000 --> 00:20:04.000]  又或者不認識自己有多不配
[00:20:04.000 --> 00:20:06.000]  那個差別
[00:20:06.000 --> 00:20:14.000]  可能你會說
[00:20:14.000 --> 00:20:17.000]  其實我心裡是很苦伏的
[00:20:17.000 --> 00:20:19.000]  很謙卑的
[00:20:19.000 --> 00:20:21.000]  是不是真的呢
[00:20:21.000 --> 00:20:24.000]  可能其他宗教的人
[00:20:24.000 --> 00:20:26.000]  看到我們的崇拜
[00:20:26.000 --> 00:20:28.000]  可能很驚訝也不一定
[00:20:29.000 --> 00:20:30.000]  因為我們每個人都坐在那裡
[00:20:30.000 --> 00:20:34.000]  而且我們很多時候
[00:20:34.000 --> 00:20:36.000]  包括我自己
[00:20:36.000 --> 00:20:39.000]  我們會雙手雙腳
[00:20:39.000 --> 00:20:41.000]  有時候很舒服
[00:20:41.000 --> 00:20:44.000]  除了身體的語言之外
[00:20:44.000 --> 00:20:46.000]  看看手機
[00:20:46.000 --> 00:20:48.000]  不知道家裡的人是否在看手機
[00:20:48.000 --> 00:20:50.000]  看聖經的手機
[00:20:50.000 --> 00:20:53.000]  現在不看電郵了
[00:20:53.000 --> 00:20:55.000]  看WhatsApp或IG
[00:20:56.000 --> 00:20:59.000]  或者慣性的遲到早退
[00:20:59.000 --> 00:21:09.000]  記得在我太太Joyce的紀念集裡
[00:21:09.000 --> 00:21:11.000]  有一位姊妹寫道
[00:21:11.000 --> 00:21:13.000]  當然她寫給Joyce
[00:21:13.000 --> 00:21:17.000]  她說在窩福堂曾經有一次見到你
[00:21:17.000 --> 00:21:19.000]  在聚會時
[00:21:19.000 --> 00:21:24.000]  五體投地唱詩敬拜神
[00:21:26.000 --> 00:21:27.000]  你不在乎別人的眼光
[00:21:27.000 --> 00:21:31.000]  自由專注地去敬拜神
[00:21:31.000 --> 00:21:33.000]  讓我佩服不已
[00:21:33.000 --> 00:21:36.000]  當然今天Joyce在天上敬拜
[00:21:36.000 --> 00:21:39.000]  其實今天的題目
[00:21:39.000 --> 00:21:41.000]  這篇道也是她叫我說的
[00:21:41.000 --> 00:21:43.000]  當然是幾個月前
[00:21:43.000 --> 00:21:48.000]  相信有時候身體的姿態
[00:21:48.000 --> 00:21:50.000]  除了表達我們內心的謙卑
[00:21:50.000 --> 00:21:52.000]  和對上帝的崇敬之外
[00:21:52.000 --> 00:21:55.000]  還可以帶動我們的心
[00:21:57.000 --> 00:21:59.000]  只是在今天我們的環境
[00:21:59.000 --> 00:22:01.000]  我們的文化我們的習慣
[00:22:01.000 --> 00:22:04.000]  你要抵得住別人的眼光
[00:22:04.000 --> 00:22:07.000]  可能更加重要的是
[00:22:07.000 --> 00:22:10.000]  是我們內心的驕傲
[00:22:10.000 --> 00:22:15.000]  希望撫撫敬拜神
[00:22:15.000 --> 00:22:21.000]  不只是我們唱詩時的歌詞那麼簡單
[00:22:24.000 --> 00:22:27.000]  其實敬拜這個詞在新約聖經出現了六十次
[00:22:27.000 --> 00:22:29.000]  使徒約翰
