
[00:00:00.000 --> 00:00:05.000]  我們在上次的訊息裡面講到
[00:04:43.000 --> 00:04:46.000]  是不是一個獨一的真神
[00:04:46.000 --> 00:04:47.000]  是嗎
[00:04:47.000 --> 00:04:50.000]  但是這裡講說我們
[00:04:50.000 --> 00:04:54.000]  所以什麼意思
[00:04:54.000 --> 00:04:56.000]  所以這邊就已經帶出來了
[00:04:56.000 --> 00:04:58.000]  三位遺體有沒有
[00:04:58.000 --> 00:05:00.000]  那弟兄們你注意看
[00:05:00.000 --> 00:05:02.000]  在第一節的時候
[00:05:02.000 --> 00:05:03.000]  第二節的時候
[00:05:03.000 --> 00:05:06.000]  神的靈運行在水面上
[00:05:06.000 --> 00:05:07.000]  有沒有
[00:05:07.000 --> 00:05:08.000]  神的靈是什麼
[00:05:08.000 --> 00:05:10.000]  聖靈
[00:05:10.000 --> 00:05:12.000]  所以在創造的當中
[00:05:12.000 --> 00:05:13.000]  神起初
[00:05:13.000 --> 00:05:15.000]  他說神創造天地
[00:05:15.000 --> 00:05:17.000]  然後又說神的靈對不對
[00:05:17.000 --> 00:05:19.000]  所以聖靈也出來了
[00:05:19.000 --> 00:05:22.000]  那你說基督在哪裡呢
[00:05:22.000 --> 00:05:24.000]  記不記得上次我說的
[00:05:24.000 --> 00:05:27.000]  神用什麼來造這個世界
[00:05:27.000 --> 00:05:30.000]  神用祂的話對不對
[00:05:30.000 --> 00:05:31.000]  那這個話
[00:05:31.000 --> 00:05:33.000]  英文就叫做world
[00:05:33.000 --> 00:05:34.000]  是不是
[00:05:34.000 --> 00:05:37.000]  這個world
[00:05:37.000 --> 00:05:39.000]  就成了什麼
[00:05:39.000 --> 00:05:41.000]  道就成了什麼
[00:05:41.000 --> 00:05:42.000]  肉身
[00:05:42.000 --> 00:05:43.000]  有沒有
[00:05:43.000 --> 00:05:45.000]  道成了肉身住在我們中間
[00:05:45.000 --> 00:05:46.000]  從從慢慢有恩典有真理
[00:05:46.000 --> 00:05:47.000]  是不是
[00:05:47.000 --> 00:05:48.000]  所以這個道是誰呢
[00:05:48.000 --> 00:05:50.000]  這個道就是
[00:05:50.000 --> 00:05:51.000]  耶穌基督
[00:05:51.000 --> 00:05:52.000]  看到沒有
[00:05:52.000 --> 00:05:54.000]  因此你可以看見
[00:05:54.000 --> 00:05:56.000]  在創造宇宙之初
[00:05:56.000 --> 00:05:58.000]  三位遺體的神
[00:05:58.000 --> 00:05:59.000]  他們同心合意
[00:05:59.000 --> 00:06:01.000]  一起來創造了這一個
[00:06:01.000 --> 00:06:02.000]  美好的新世界
[00:06:02.000 --> 00:06:05.000]  阿門
[00:06:05.000 --> 00:06:06.000]  晴晴你看到
[00:06:06.000 --> 00:06:09.000]  這個世界真是被我們亂搞
[00:06:09.000 --> 00:06:11.000]  是不是
[00:06:11.000 --> 00:06:13.000]  但是這位創造的神
[00:06:13.000 --> 00:06:15.000]  耶穌基督在一開始就有了
[00:06:15.000 --> 00:06:18.000]  你看真言書第8章22到23節
[00:06:18.000 --> 00:06:20.000]  真言書第8章22到23節
[00:06:20.000 --> 00:06:22.000]  我們一起來讀這段正經好
[00:06:22.000 --> 00:06:23.000]  來預備請
[00:06:23.000 --> 00:06:25.000]  在耶和華造化的起頭
[00:06:25.000 --> 00:06:28.000]  在太初創造萬物之先
[00:06:28.000 --> 00:06:29.000]  就有了我
[00:06:29.000 --> 00:06:31.000]  從耿古從太初
[00:06:31.000 --> 00:06:32.000]  未有世界以前
[00:06:32.000 --> 00:06:34.000]  我已悲烈
[00:06:34.000 --> 00:06:35.000]  請問真言第8章
[00:06:35.000 --> 00:06:38.000]  這個地方講的是誰
[00:06:38.000 --> 00:06:40.000]  你如果去看真言第8章的話
[00:06:40.000 --> 00:06:42.000]  一開始他就提到誰
[00:06:42.000 --> 00:06:43.000]  他講了一個名稱
[00:06:43.000 --> 00:06:45.000]  他講了一個名詞
[00:06:45.000 --> 00:06:47.000]  這個人叫做智慧
[00:06:47.000 --> 00:06:50.000]  不是
[00:06:50.000 --> 00:06:53.000]  哎呀取這個名字太好了
[00:06:53.000 --> 00:06:58.000]  什麼時候都要提到一下智慧
[00:06:58.000 --> 00:07:04.000]  所以智慧應該改名叫智慧
[00:07:04.000 --> 00:07:06.000]  所以智慧你的智慧是
[00:07:06.000 --> 00:07:08.000]  不是這個智慧吧
[00:07:08.000 --> 00:07:10.000]  是你的智
[00:07:10.000 --> 00:07:15.000]  智氣的智
[00:07:15.000 --> 00:07:16.000]  智慧是誰啊
[00:07:16.000 --> 00:07:18.000]  其實真言這個地方你可以看見
[00:07:18.000 --> 00:07:20.000]  從整章你可以看見一切
[00:07:20.000 --> 00:07:23.000]  這一個智慧在創造萬物之先
[00:07:23.000 --> 00:07:24.000]  就有了我
[00:07:24.000 --> 00:07:26.000]  才起初在耿古
[00:07:26.000 --> 00:07:27.000]  在未有世界以前
[00:07:27.000 --> 00:07:28.000]  我已悲烈
[00:07:28.000 --> 00:07:30.000]  這個是誰呢
[00:07:30.000 --> 00:07:33.000]  這個地方就在預表基督
[00:07:33.000 --> 00:07:34.000]  所以聖經裡面
[00:07:34.000 --> 00:07:36.000]  舊約就已經講到基督了
[00:07:36.000 --> 00:07:38.000]  創世紀講到基督
[00:07:38.000 --> 00:07:40.000]  真言講到基督
[00:07:40.000 --> 00:07:42.000]  所以保羅在這裡
[00:07:42.000 --> 00:07:46.000]  把這個真理再更清楚的講出來
[00:07:46.000 --> 00:07:51.000]  基督就是萬有之手
[00:07:51.000 --> 00:07:54.000]  基督是萬有之手的意思就是
[00:07:54.000 --> 00:07:57.000]  祂就是那位創造者
[00:07:57.000 --> 00:08:01.000]  所以接下來這三次的
[00:08:01.000 --> 00:08:05.000]  整個地方講到萬有的時候
[00:08:05.000 --> 00:08:06.000]  我們要來看見
[00:08:06.000 --> 00:08:08.000]  祂用了這樣子的形容詞
[00:08:08.000 --> 00:08:11.000]  在十六節
[00:08:11.000 --> 00:08:14.000]  十六節
[00:08:14.000 --> 00:08:16.000]  祂說萬有
[00:08:16.000 --> 00:08:17.000]  by the way
[00:08:17.000 --> 00:08:18.000]  萬有是什麼呢
[00:08:18.000 --> 00:08:21.000]  其實萬有原文它就是什麼
[00:08:21.000 --> 00:08:22.000]  它就是all
[00:08:22.000 --> 00:08:23.000]  all things
[00:08:23.000 --> 00:08:24.000]  everything
[00:08:24.000 --> 00:08:25.000]  所有的
[00:08:25.000 --> 00:08:27.000]  所有的叫做萬有
[00:08:27.000 --> 00:08:29.000]  一切受造之物宇宙萬有
[00:08:29.000 --> 00:08:30.000]  這個就是萬有
[00:08:30.000 --> 00:08:32.000]  保羅用萬有這個詞
[00:08:32.000 --> 00:08:33.000]  中文把它翻成萬有
[00:08:33.000 --> 00:08:37.000]  就是一切的宇宙萬物的意思
[00:08:37.000 --> 00:08:39.000]  那麼保羅接著就說
[00:08:39.000 --> 00:08:40.000]  他說
[00:08:40.000 --> 00:08:41.000]  這個萬有呢
[00:08:41.000 --> 00:08:42.000]  他就說地上的
[00:08:42.000 --> 00:08:45.000]  天上的有沒有
[00:08:45.000 --> 00:08:46.000]  看到沒有
[00:08:46.000 --> 00:08:47.000]  他這裡十六節說
[00:08:47.000 --> 00:08:49.000]  因為萬有都是靠祂造的
[00:08:49.000 --> 00:08:51.000]  無論是天上的
[00:08:51.000 --> 00:08:52.000]  地上的
[00:08:52.000 --> 00:08:53.000]  天上地上的
[00:08:53.000 --> 00:08:55.000]  接著說什麼
[00:08:55.000 --> 00:08:56.000]  能看見的
[00:08:56.000 --> 00:08:57.000]  還有什麼
[00:08:57.000 --> 00:08:59.000]  不能看見的
[00:08:59.000 --> 00:09:00.000]  所以這是一個對比
[00:09:00.000 --> 00:09:01.000]  保羅說
[00:09:01.000 --> 00:09:03.000]  天上的對照是什麼
[00:09:03.000 --> 00:09:04.000]  不能看見的
[00:09:04.000 --> 00:09:06.000]  地上的對照什麼
[00:09:06.000 --> 00:09:09.000]  能看見的
[00:09:09.000 --> 00:09:11.000]  保羅在這邊講這些的時候
[00:09:11.000 --> 00:09:13.000]  他要表明一件事情就是什麼
[00:09:13.000 --> 00:09:16.000]  它就是一切所有的
[00:09:16.000 --> 00:09:17.000]  不管是看得見的
[00:09:17.000 --> 00:09:18.000]  看不見的
[00:09:18.000 --> 00:09:20.000]  不管是人間的
[00:09:20.000 --> 00:09:22.000]  或者是超人間的
[00:09:22.000 --> 00:09:23.000]  靈界的
[00:09:23.000 --> 00:09:26.000]  這一切的萬有的手是誰
[00:09:26.000 --> 00:09:28.000]  是誰
[00:09:28.000 --> 00:09:31.000]  基督
[00:09:31.000 --> 00:09:33.000]  你們要大聲的宣告
[00:09:33.000 --> 00:09:35.000]  一切萬有的手
[00:09:35.000 --> 00:09:37.000]  一切萬有的頭是誰
[00:09:37.000 --> 00:09:38.000]  是誰
[00:09:38.000 --> 00:09:39.000]  基督
[00:09:39.000 --> 00:09:46.000]  Amen
[00:09:46.000 --> 00:09:50.000]  在今天這個世界
[00:09:50.000 --> 00:09:51.000]  你會發現
[00:09:51.000 --> 00:09:54.000]  很多的宗教都會談到
[00:09:54.000 --> 00:09:56.000]  有一位至高的神
[00:09:56.000 --> 00:09:59.000]  是不是
[00:09:59.000 --> 00:10:01.000]  我們中國人講說
[00:10:01.000 --> 00:10:06.000]  這個至高的神是誰
[00:10:06.000 --> 00:10:08.000]  中國講的這個至高神
[00:10:08.000 --> 00:10:10.000]  一般來說
[00:10:10.000 --> 00:10:15.000]  講到盤古開天
[00:10:15.000 --> 00:10:17.000]  盤古開天
[00:10:17.000 --> 00:10:19.000]  所以據說盤古
[00:10:19.000 --> 00:10:21.000]  他死了之後
[00:10:21.000 --> 00:10:22.000]  他的身體
[00:10:22.000 --> 00:10:26.000]  就肢體化成萬物了
[00:10:26.000 --> 00:10:28.000]  這是中國的傳說
[00:10:28.000 --> 00:10:29.000]  而且這個中國傳說
[00:10:29.000 --> 00:10:33.000]  是從這個東漢時期開始的
[00:10:33.000 --> 00:10:34.000]  換句話表示
[00:10:34.000 --> 00:10:37.000]  那在這之前呢
[00:10:37.000 --> 00:10:39.000]  中國人不知道
[00:10:39.000 --> 00:10:42.000]  到底這個至高神是誰
[00:10:42.000 --> 00:10:45.000]  所以中國的神話裡面講是盤古
[00:10:45.000 --> 00:10:46.000]  印度呢
[00:10:46.000 --> 00:10:47.000]  印度
[00:10:47.000 --> 00:10:48.000]  他們的印度教
[00:10:48.000 --> 00:10:52.000]  他們崇拜的有超過三千萬個神
[00:10:52.000 --> 00:10:54.000]  但他最主要的有三個神
[00:10:54.000 --> 00:10:57.000]  那麼其中一個叫做梵天
[00:10:57.000 --> 00:10:59.000]  這個就是他們認為所謂的
[00:10:59.000 --> 00:11:01.000]  創造天地宇宙萬物的
[00:11:01.000 --> 00:11:02.000]  這一位神
[00:11:02.000 --> 00:11:05.000]  至高神
[00:11:05.000 --> 00:11:07.000]  那好了
[00:11:07.000 --> 00:11:08.000]  弟兄姊妹
[00:11:08.000 --> 00:11:09.000]  阿拉
[00:11:09.000 --> 00:11:10.000]  有沒有
[00:11:10.000 --> 00:11:13.000]  伊斯蘭教的
[00:11:13.000 --> 00:11:14.000]  所以你看這一個
[00:11:14.000 --> 00:11:16.000]  你看這一個
[00:11:16.000 --> 00:11:18.000]  你看這個
[00:11:18.000 --> 00:11:20.000]  這個是
[00:11:20.000 --> 00:11:22.000]  這阿拉伯文
[00:11:22.000 --> 00:11:24.000]  他沒有形象的
[00:11:24.000 --> 00:11:26.000]  有沒有注意
[00:11:26.000 --> 00:11:29.000]  他們不弄出一個形象來的
[00:11:29.000 --> 00:11:31.000]  因為這是他們非常的
[00:11:31.000 --> 00:11:33.000]  其實他們蠻著重的就是說
[00:11:33.000 --> 00:11:35.000]  神是沒有形象的
[00:11:35.000 --> 00:11:36.000]  所以在伊斯蘭教裡面
[00:11:36.000 --> 00:11:38.000]  他們是一神論
[00:11:38.000 --> 00:11:40.000]  他們所信的這一位阿拉
[00:11:40.000 --> 00:11:41.000]  或者有把他叫安拉
[00:11:41.000 --> 00:11:42.000]  這個阿拉
[00:11:42.000 --> 00:11:44.000]  他們認為他是至高神
[00:11:44.000 --> 00:11:46.000]  他們是創造宇宙萬物的
[00:11:46.000 --> 00:11:47.000]  他是唯一的
[00:11:47.000 --> 00:11:50.000]  他是獨一的神
[00:11:50.000 --> 00:11:52.000]  那親愛的兄姊妹
[00:11:52.000 --> 00:11:54.000]  在這一些所謂的
[00:11:54.000 --> 00:11:55.000]  都有在講到說
[00:11:55.000 --> 00:11:56.000]  這一位神
[00:11:56.000 --> 00:11:58.000]  他創造宇宙萬物的時候
[00:11:58.000 --> 00:11:59.000]  親愛的兄姊妹
[00:11:59.000 --> 00:12:02.000]  他到底哪一個是
[00:12:02.000 --> 00:12:07.000]  到底哪一個是
[00:12:07.000 --> 00:12:10.000]  你仔細去了解一件事情
[00:12:10.000 --> 00:12:13.000]  你會發現所有的宗教裡面
[00:12:13.000 --> 00:12:18.000]  沒有一個宗教講到三位一體
[00:12:18.000 --> 00:12:19.000]  除了講到有一位
[00:12:19.000 --> 00:12:21.000]  獨一的至高神之外
[00:12:21.000 --> 00:12:22.000]  同時又講到
[00:12:22.000 --> 00:12:23.000]  還有聖靈
[00:12:23.000 --> 00:12:24.000]  還有耶穌基督
[00:12:24.000 --> 00:12:26.000]  而且耶穌基督
[00:12:26.000 --> 00:12:27.000]  他取了人的樣子
[00:12:27.000 --> 00:12:28.000]  道成肉身
[00:12:28.000 --> 00:12:29.000]  死在世家上面
[00:12:29.000 --> 00:12:32.000]  這更是絕無僅有的
[00:12:32.000 --> 00:12:34.000]  因此對伊斯蘭教的人來講
[00:12:34.000 --> 00:12:36.000]  他們永遠不能夠明白
[00:12:36.000 --> 00:12:39.000]  所謂的天父的愛
[00:12:39.000 --> 00:12:41.000]  他們永遠不能夠去了解
[00:12:41.000 --> 00:12:43.000]  什麼叫做真正的愛
[00:12:43.000 --> 00:12:44.000]  為什麼
[00:12:44.000 --> 00:12:46.000]  因為在他們的信仰觀裡面
[00:12:46.000 --> 00:12:49.000]  那一位創造宇宙萬神是偉大的
[00:12:49.000 --> 00:12:50.000]  是真主
[00:12:50.000 --> 00:12:52.000]  所以他們要崇拜他
[00:12:52.000 --> 00:12:53.000]  他們敬畏他
[00:12:53.000 --> 00:12:55.000]  但是他們沒有辦法去體會到
[00:12:55.000 --> 00:12:56.000]  什麼叫做去愛他
[00:12:56.000 --> 00:12:59.000]  你懂我意思嗎
[00:12:59.000 --> 00:13:01.000]  親愛的兄姊妹
[00:13:01.000 --> 00:13:03.000]  那更不要說這些多神教的了
[00:13:03.000 --> 00:13:04.000]  是不是
[00:13:04.000 --> 00:13:05.000]  每一個都是神
[00:13:05.000 --> 00:13:07.000]  只不過其中有一個是最高神
[00:13:07.000 --> 00:13:08.000]  親愛的兄姊妹
[00:13:08.000 --> 00:13:11.000]  耶穌基督是所有一切
[00:13:11.000 --> 00:13:13.000]  寶樂在這裡要點明出來一些事情
[00:13:13.000 --> 00:13:14.000]  天上的
[00:13:14.000 --> 00:13:15.000]  看不見的
[00:13:15.000 --> 00:13:16.000]  靈界的
[00:13:16.000 --> 00:13:18.000]  所有一切的這些裡面
[00:13:18.000 --> 00:13:19.000]  耶穌基督是神
[00:13:19.000 --> 00:13:21.000]  Amen
[00:13:21.000 --> 00:13:23.000]  另外我們也看見
[00:13:23.000 --> 00:13:25.000]  這個地上也有頭對不對
[00:13:25.000 --> 00:13:26.000]  有沒有
[00:13:26.000 --> 00:13:27.000]  我不講你都知道
[00:13:27.000 --> 00:13:29.000]  這個頭是哪個頭
[00:13:29.000 --> 00:13:31.000]  這三巨頭
[00:13:31.000 --> 00:13:33.000]  也可以代表著今天
[00:13:33.000 --> 00:13:34.000]  現在目前
[00:13:34.000 --> 00:13:37.000]  全世界的這一個三大國家的
[00:13:37.000 --> 00:13:39.000]  這個最有權力的
[00:13:39.000 --> 00:13:41.000]  最有權柄的人
[00:13:41.000 --> 00:13:44.000]  是不是
[00:13:44.000 --> 00:13:47.000]  但是現在請你告訴我
[00:13:47.000 --> 00:13:49.000]  不管是拜登也好
[00:13:49.000 --> 00:13:51.000]  不管是普丁也好
[00:13:51.000 --> 00:13:52.000]  習近平也好
[00:13:52.000 --> 00:13:54.000]  請問
[00:13:54.000 --> 00:13:58.000]  他們有沒有辦法在全世界
[00:13:58.000 --> 00:14:03.000]  成為是萬國之首
[00:14:03.000 --> 00:14:06.000]  Maybe想要對不對
[00:14:06.000 --> 00:14:09.000]  但是實際上面是不是
[00:14:09.000 --> 00:14:11.000]  不是
[00:14:11.000 --> 00:14:13.000]  普丁打個烏克蘭
[00:14:13.000 --> 00:14:18.000]  就打得他很難看了
[00:14:18.000 --> 00:14:21.000]  那更不要說還打到美國來了
[00:14:21.000 --> 00:14:23.000]  把歐洲打下來
[00:14:23.000 --> 00:14:25.000]  是不是
[00:14:25.000 --> 00:14:28.000]  早年這個亞歷山大
[00:14:28.000 --> 00:14:31.000]  橫跨歐亞非山洲
[00:14:31.000 --> 00:14:33.000]  有多少的歷史上面的人
[00:14:33.000 --> 00:14:35.000]  想要像亞歷山大一樣
[00:14:35.000 --> 00:14:37.000]  打打打一直把這個世界打下來
[00:14:37.000 --> 00:14:40.000]  他就一統天下有沒有
[00:14:40.000 --> 00:14:41.000]  有沒有
[00:14:41.000 --> 00:14:43.000]  親愛的公子們
[00:14:43.000 --> 00:14:45.000]  這個世界上面歷史歷代裡面
[00:14:45.000 --> 00:14:47.000]  沒有任何的一個君王
[00:14:47.000 --> 00:14:50.000]  可以稱為這個世界的
[00:14:50.000 --> 00:14:53.000]  萬國之首
[00:14:53.000 --> 00:14:56.000]  誰是萬國之首
[00:14:56.000 --> 00:14:58.000]  耶穌基督是萬國之首
[00:14:58.000 --> 00:14:59.000]  Amen
[00:14:59.000 --> 00:15:00.000]  他是King of kings
[00:15:00.000 --> 00:15:02.000]  Lord of lords
[00:15:02.000 --> 00:15:04.000]  他是萬王之王
[00:15:04.000 --> 00:15:05.000]  親愛的公子們
[00:15:05.000 --> 00:15:07.000]  所以在韓德爾在寫這個筆記
[00:15:07.000 --> 00:15:09.000]  講到萬王之王的時候
[00:15:09.000 --> 00:15:10.000]  親愛的公子們那個唱起來
[00:15:10.000 --> 00:15:13.000]  那個音調就是非常有氣魄的
[00:15:13.000 --> 00:15:14.000]  他是萬王之王
[00:15:14.000 --> 00:15:16.000]  他是萬主主主
[00:15:16.000 --> 00:15:17.000]  Amen
[00:15:17.000 --> 00:15:18.000]  親愛的公子們
[00:15:18.000 --> 00:15:20.000]  你所信的你我所信的
[00:15:20.000 --> 00:15:21.000]  是這樣子的
[00:15:21.000 --> 00:15:22.000]  因為神
[00:15:22.000 --> 00:15:25.000]  你相信嗎
[00:15:25.000 --> 00:15:27.000]  你真相信
[00:15:27.000 --> 00:15:29.000]  你的人生一定不一樣
[00:15:29.000 --> 00:15:31.000]  我可以這樣講
[00:15:31.000 --> 00:15:33.000]  如果我們真相信
[00:15:33.000 --> 00:15:35.000]  我們面對人生當中
[00:15:35.000 --> 00:15:36.000]  所有一切的事情
[00:15:36.000 --> 00:15:38.000]  態度會不一樣
[00:15:38.000 --> 00:15:41.000]  因此耶穌接著保羅
[00:15:41.000 --> 00:15:42.000]  就在接下來
[00:15:42.000 --> 00:15:45.000]  他用三方面來講到
[00:15:45.000 --> 00:15:47.000]  萬有跟基督的關係
[00:15:47.000 --> 00:15:48.000]  第一方面是什麼
[00:15:48.000 --> 00:15:52.000]  萬有都是靠他造的
[00:15:52.000 --> 00:15:53.000]  原文是and
[00:15:53.000 --> 00:15:55.000]  就是in的意思
[00:15:55.000 --> 00:15:58.000]  in him
[00:15:58.000 --> 00:16:00.000]  這什麼意思
[00:16:00.000 --> 00:16:01.000]  這個意思就是說
[00:16:01.000 --> 00:16:05.000]  萬有都是在他的裡面
[00:16:05.000 --> 00:16:08.000]  親愛的公子們
[00:16:08.000 --> 00:16:10.000]  這個也許像這樣子
[00:16:10.000 --> 00:16:12.000]  比較能夠比例
[00:16:12.000 --> 00:16:15.000]  請問是baby在媽媽的裡面
[00:16:15.000 --> 00:16:18.000]  還是媽媽在baby的裡面
[00:16:18.000 --> 00:16:21.000]  哪一個
[00:16:21.000 --> 00:16:23.000]  所以是先有baby
[00:16:23.000 --> 00:16:25.000]  還是先有媽媽
[00:16:25.000 --> 00:16:27.000]  了解這個意思嗎
[00:16:27.000 --> 00:16:30.000]  萬有都在他的裡面
[00:16:30.000 --> 00:16:32.000]  所以呢
[00:16:32.000 --> 00:16:35.000]  基督在萬有之先
