
[00:00:00.000 --> 00:00:02.480]  撒尼托德斯班所唱的詩歌
[00:04:10.680 --> 00:04:12.040]  不同的人說不同的東西
[00:04:12.040 --> 00:04:15.360]  想幫助我們去理解我們面對的問題
[00:04:15.360 --> 00:04:17.000]  可能你會覺得很厭煩
[00:04:17.000 --> 00:04:19.560]  這些我都知道
[00:04:19.560 --> 00:04:20.520]  可能你患病的時候
[00:04:20.520 --> 00:04:21.400]  有人跟你說
[00:04:21.400 --> 00:04:22.960]  你不如去看哪個醫生
[00:04:22.960 --> 00:04:24.640]  或者你用哪個療法
[00:04:24.640 --> 00:04:25.040]  可能你說
[00:04:25.040 --> 00:04:25.600]  我都知道
[00:04:25.600 --> 00:04:26.280]  我病了很久
[00:04:26.280 --> 00:04:27.200]  其實我知道
[00:04:27.200 --> 00:04:30.040]  不過我要解決這個問題
[00:04:30.040 --> 00:04:33.080]  耶穌要解決我們受苦
[00:04:33.080 --> 00:04:37.320]  這個世界苦難的問題
[00:04:37.320 --> 00:04:38.760]  所以我們先看一下
[00:04:38.760 --> 00:04:41.680]  在他解決病患的苦裡面
[00:04:41.680 --> 00:04:43.160]  其實所帶來的
[00:04:43.160 --> 00:04:44.400]  更加重要的
[00:04:44.400 --> 00:04:47.200]  是一個復活的應許
[00:04:47.200 --> 00:04:48.400]  在這個故事裡面
[00:04:48.400 --> 00:04:49.760]  大家留意到
[00:04:49.760 --> 00:04:53.160]  這個女人有一個患病的苦
[00:04:53.160 --> 00:04:56.400]  她患了12年的血流症
[00:04:56.400 --> 00:04:59.120]  血流其實是一個苦科病
[00:04:59.120 --> 00:05:03.080]  代表了她的血經不停地流
[00:05:03.080 --> 00:05:04.520]  一個長期病患者
[00:05:04.520 --> 00:05:08.360]  12年不停地出血
[00:05:08.360 --> 00:05:09.920]  在當時沒有輸血的技術
[00:05:09.920 --> 00:05:12.520]  沒有補血藥可以服用
[00:05:12.520 --> 00:05:15.720]  一般的女性每個月發生幾天的事情
[00:05:15.720 --> 00:05:18.120]  這個女人面對了多久
[00:05:18.120 --> 00:05:22.240]  總共4380天
[00:05:22.240 --> 00:05:23.520]  可以想像
[00:05:23.520 --> 00:05:25.600]  這個女人不斷地流血
[00:05:25.600 --> 00:05:28.520]  她的身體是何等的虛弱
[00:05:28.520 --> 00:05:30.120]  還可能因為這個緣故
[00:05:30.120 --> 00:05:32.760]  受到其他疾病的纏擾
[00:05:32.760 --> 00:05:36.080]  實在是苦不堪言
[00:05:36.080 --> 00:05:38.040]  對於長期病患者的痛苦
[00:05:38.040 --> 00:05:40.560]  其實旁人你怎麼說明白
[00:05:40.560 --> 00:05:42.200]  除非你真的都病過
[00:05:42.200 --> 00:05:43.040]  都是長期病
[00:05:43.040 --> 00:05:45.200]  否則你真的不知道
[00:05:45.200 --> 00:05:47.000]  是很困難的事情
[00:05:47.000 --> 00:05:48.680]  不要說出血
[00:05:48.680 --> 00:05:50.560]  身體退化
[00:05:50.560 --> 00:05:52.200]  外表看不到
[00:05:52.200 --> 00:05:54.200]  其實你裡面在痛
[00:05:54.200 --> 00:05:55.920]  但可能你每走一步
[00:05:55.920 --> 00:05:57.880]  或者坐或者站或者睡
[00:05:57.880 --> 00:06:00.400]  可能都在痛
[00:06:00.400 --> 00:06:02.480]  皮膚的疾病
[00:06:02.480 --> 00:06:03.960]  很痕癢
[00:06:03.960 --> 00:06:05.440]  令到你表面覺得很難看
[00:06:05.440 --> 00:06:08.360]  很不想見人
[00:06:08.360 --> 00:06:10.000]  令人覺得很難受
[00:06:10.000 --> 00:06:12.600]  很多令人的困擾
[00:06:12.600 --> 00:06:16.240]  還有更多程度更加嚴重的病患
[00:06:16.240 --> 00:06:17.720]  影響日常生活
[00:06:17.720 --> 00:06:19.000]  行動不方便
[00:06:19.000 --> 00:06:20.680]  影響人的情緒
[00:06:20.680 --> 00:06:21.400]  人際關係
[00:06:21.400 --> 00:06:24.440]  甚至有些人一出生
[00:06:24.440 --> 00:06:26.040]  就在嚴重的疾病裡面
[00:06:26.040 --> 00:06:28.880]  一直這樣生活
[00:06:28.880 --> 00:06:32.200]  不單止是身體上有很多病徵
[00:06:32.200 --> 00:06:34.560]  也帶來很多情緒
[00:06:34.560 --> 00:06:37.480]  精神上的困擾
[00:06:37.480 --> 00:06:39.200]  弟兄姊妹
[00:06:39.200 --> 00:06:41.640]  你自己或者你所愛的人
[00:06:41.640 --> 00:06:42.560]  會否
[00:06:42.560 --> 00:06:47.320]  都在面對著不同的病患的困擾
[00:06:47.320 --> 00:06:50.760]  耶穌明白這種病患的苦
[00:06:50.760 --> 00:06:52.720]  祂要幫我們解決
[00:06:52.720 --> 00:06:56.080]  這個長年求醫而沒有希望的血流的婦人
[00:06:56.080 --> 00:06:59.400]  在耶穌身上看到希望
[00:06:59.400 --> 00:07:01.120]  她在眾人擁擠耶穌的時候
[00:07:01.120 --> 00:07:03.880]  就偷偷地摸耶穌的衣裳睡紙
[00:07:03.880 --> 00:07:05.000]  結果是怎樣呢?
[00:07:05.000 --> 00:07:06.520]  第四十四節說
[00:07:06.520 --> 00:07:09.680]  她的血就立即止住了
[00:07:09.680 --> 00:07:11.960]  為什麼血會立即止住呢?
[00:07:11.960 --> 00:07:13.760]  第四十六節裡面耶穌說
[00:07:13.760 --> 00:07:14.760]  必定是有人摸我
[00:07:14.760 --> 00:07:18.880]  因為我覺得有能力從我身上出去
[00:07:18.880 --> 00:07:21.680]  耶穌有醫治的大能
[00:07:21.680 --> 00:07:25.920]  這是神在救恩裡面所顯出來的能力
[00:07:25.920 --> 00:07:28.400]  有些人在今生裡面就經歷這種能力
[00:07:28.400 --> 00:07:30.560]  我們都聽過不少例子
[00:07:30.560 --> 00:07:31.960]  有些人本來患癌病
[00:07:31.960 --> 00:07:33.480]  照到有陰影
[00:07:33.480 --> 00:07:35.360]  預備排期做手術
[00:07:35.360 --> 00:07:37.640]  後來再做一些預備的檢查
[00:07:37.640 --> 00:07:39.600]  就發覺陰影沒有了
[00:07:39.600 --> 00:07:41.920]  腫瘤消失了
[00:07:41.920 --> 00:07:42.960]  有些其他的病
[00:07:42.960 --> 00:07:45.360]  也同樣地祈禱得到醫治
[00:07:45.360 --> 00:07:47.240]  不過我們要面對的是
[00:07:47.240 --> 00:07:48.720]  基督徒我們要學一件事
[00:07:48.720 --> 00:07:49.920]  很老實的
[00:07:49.920 --> 00:07:52.080]  我們傳福音是很老實的
[00:07:52.080 --> 00:07:55.440]  就是很多人都是祈禱不得醫治
[00:07:55.440 --> 00:07:57.800]  我們不去抹殺這些事情
[00:07:57.800 --> 00:07:59.200]  如果是這樣的話
[00:07:59.200 --> 00:08:03.000]  這個醫治的神蹟跟我們有什麼關係?
[00:08:03.000 --> 00:08:04.880]  在《讓福音》第五章裡面
[00:08:04.880 --> 00:08:06.040]  耶穌說
[00:08:06.040 --> 00:08:07.320]  因為我父的旨意
[00:08:07.320 --> 00:08:10.480]  是要使所有見到神的兒子
[00:08:10.480 --> 00:08:12.760]  而信的人有永生
[00:08:12.760 --> 00:08:16.880]  而且在末日裡面使他復活
[00:08:16.880 --> 00:08:19.160]  耶穌所給予這個血流的女人
[00:08:19.160 --> 00:08:20.960]  和一切相信祂的人
[00:08:20.960 --> 00:08:26.440]  一個更根本地解決苦難的問題的出路
[00:08:26.440 --> 00:08:28.560]  不只是當時的病得到醫治
[00:08:28.560 --> 00:08:30.840]  而是給予他復活的生命
[00:08:30.840 --> 00:08:32.640]  在耶穌基督再來的時候
[00:08:32.640 --> 00:08:34.240]  祂有一個復活的身體
[00:08:34.240 --> 00:08:36.000]  是一個再不會患病
[00:08:36.000 --> 00:08:37.920]  再不會進入死亡
[00:08:37.920 --> 00:08:41.760]  再沒有痛苦的身體
[00:08:41.760 --> 00:08:44.080]  保羅在《吾多前書》裡面說
[00:08:44.080 --> 00:08:46.760]  這位使徒去傳福音
[00:08:46.760 --> 00:08:51.080]  去兼顧那群已經信主的人的時候說
[00:08:51.080 --> 00:08:52.800]  你們要知道我們所種的
[00:08:52.800 --> 00:08:56.160]  原先這是一個屬血器的身體
[00:08:56.160 --> 00:08:57.600]  但我們復活的時候
[00:08:57.600 --> 00:09:00.000]  有一個屬靈的身體
[00:09:00.000 --> 00:09:02.480]  好像耶穌復活之後
[00:09:02.480 --> 00:09:04.480]  祂的身體很特別
[00:09:04.480 --> 00:09:07.680]  我們說好像有瞬間轉移的能力
[00:09:07.680 --> 00:09:09.240]  一瞬間在耶路撒冷
[00:09:09.240 --> 00:09:11.160]  一瞬間去了加利利海邊
[00:09:11.160 --> 00:09:12.160]  又穿過了門
[00:09:12.160 --> 00:09:15.480]  但同時又可以和門徒一起飲食
[00:09:15.480 --> 00:09:19.160]  可以和他BBQ
[00:09:19.160 --> 00:09:21.880]  一個再不受時空限制
[00:09:21.880 --> 00:09:25.920]  再不會受疾病纏累的身體
[00:09:25.920 --> 00:09:30.040]  才是耶穌給我們終極的解決
[00:09:30.040 --> 00:09:31.440]  病患的苦難
[00:09:31.440 --> 00:09:33.920]  在復活裡面得到終極的解決
[00:09:33.920 --> 00:09:34.880]  而保羅告訴我們
[00:09:34.880 --> 00:09:36.640]  當耶穌基督再來的時候
[00:09:36.640 --> 00:09:40.000]  我們一切相信耶穌基督的人的生命
[00:09:40.000 --> 00:09:42.600]  都要面對一件事情
[00:09:42.600 --> 00:09:44.000]  就是死人要復活
[00:09:44.000 --> 00:09:46.560]  成為不朽壞
[00:09:46.560 --> 00:09:48.480]  我們都要改變
[00:09:48.480 --> 00:09:51.840]  要得到像耶穌基督復活的身體一樣
[00:09:51.840 --> 00:09:54.800]  這樣的身體
[00:09:54.800 --> 00:09:57.320]  我們當中無論你已經信主了沒有
[00:09:57.320 --> 00:09:59.080]  身體和情緒
[00:09:59.080 --> 00:10:00.960]  精神的困擾
[00:10:00.960 --> 00:10:02.320]  有很多很多的病
[00:10:02.320 --> 00:10:04.040]  可能我們都會經歷過
[00:10:04.040 --> 00:10:06.000]  或者只是在經歷當中
[00:10:06.000 --> 00:10:08.680]  可能你用過很多不同的藥物
[00:10:08.680 --> 00:10:10.000]  見過很多不同的名醫
[00:10:10.000 --> 00:10:13.400]  做過大大小小不同的手術
[00:10:13.400 --> 00:10:15.920]  又或者你接受過很好的輔導
[00:10:15.920 --> 00:10:20.040]  看過一個很著名的精神科醫生
[00:10:20.040 --> 00:10:21.960]  不過可能你都覺得
[00:10:21.960 --> 00:10:23.200]  牧師啊
[00:10:23.200 --> 00:10:26.720]  這個病依然在我身上
[00:10:26.720 --> 00:10:30.560]  但是你可以放心
[00:10:30.560 --> 00:10:34.280]  雖然肉身在這一刻還沒有得到醫治
[00:10:34.280 --> 00:10:38.080]  但是耶穌給你永恆的生命
[00:10:38.080 --> 00:10:40.280]  復活的身體
[00:10:40.280 --> 00:10:43.320]  我們這個身體無論怎樣治療都好
[00:10:43.320 --> 00:10:46.720]  都會繼續衰殘下去的
[00:10:46.720 --> 00:10:49.560]  我每天會隔一段時間再檢查
[00:10:49.560 --> 00:10:50.920]  如果我不染髮
[00:10:50.920 --> 00:10:53.240]  大家都知道白頭髮有多厲害
[00:10:53.240 --> 00:10:56.640]  可能可以整個頭髮都白了
[00:10:56.640 --> 00:10:59.440]  你身體裡面會有很多記號告訴你
[00:10:59.440 --> 00:11:02.000]  你的生命是會衰殘的
[00:11:02.000 --> 00:11:03.960]  是不是
[00:11:03.960 --> 00:11:05.480]  但是
[00:11:05.480 --> 00:11:09.200]  你的生命的衰殘會有終結的時候
[00:11:09.200 --> 00:11:10.760]  因為在耶穌基督裡面
[00:11:10.760 --> 00:11:12.920]  有復活的生命
[00:11:12.920 --> 00:11:15.280]  而這個復活的生命不單止給你將來
[00:11:15.280 --> 00:11:17.120]  有一個復活的身體的盼望
[00:11:17.120 --> 00:11:20.080]  而在今天裡面就能夠幫你去面對
[00:11:20.080 --> 00:11:26.000]  一切在情緒、精神、身體的病患裡面的痛苦
[00:11:26.000 --> 00:11:31.360]  讓你不被這種苦困住你的生命
[00:11:31.360 --> 00:11:32.840]  頂姐妹
[00:11:32.840 --> 00:11:36.640]  你相不相信你已經得罪你的生命
[00:11:36.640 --> 00:11:37.680]  沒有反應
[00:11:37.680 --> 00:11:39.680]  你相不相信你已經得罪你的生命
[00:11:39.680 --> 00:11:41.000]  相信
[00:11:41.000 --> 00:11:42.400]  很重要
[00:11:42.400 --> 00:11:44.640]  耶穌基督在世上的日子
[00:11:44.640 --> 00:11:45.920]  醫治病人
[00:11:45.920 --> 00:11:48.160]  甚至使已經死的人復活
[00:11:48.160 --> 00:11:52.360]  而他親身的去復活
[00:11:52.360 --> 00:11:53.960]  在十字架上面
[00:11:53.960 --> 00:11:56.920]  眾目睽睽底下被釘
[00:11:56.920 --> 00:11:58.640]  然後斷氣
[00:11:58.640 --> 00:12:00.480]  降在陰間
[00:12:00.480 --> 00:12:04.520]  但是第三天門徒所找到的是一個空墳墓
[00:12:04.520 --> 00:12:05.960]  他們後來所見到的
[00:12:05.960 --> 00:12:08.560]  是一個復活的身體
[00:12:08.560 --> 00:12:12.160]  所以這個血漏婦人得到醫治的事情
[00:12:12.160 --> 00:12:16.160]  不只是指向今生的肉體得醫治
[00:12:16.160 --> 00:12:19.400]  而是指向我們有復活的生命
[00:12:19.400 --> 00:12:23.680]  這是第一個耶穌幫我們解決的苦的方向
[00:12:23.680 --> 00:12:26.000]  耶穌還解決另一個很重要的苦
[00:12:26.000 --> 00:12:29.600]  可能你說我都算是挺好的
[00:12:29.600 --> 00:12:31.600]  我又平時好好運動
[00:12:31.600 --> 00:12:33.480]  所以我都保持得身體挺好的
[00:12:33.480 --> 00:12:34.520]  我又年年檢查
[00:12:34.520 --> 00:12:35.760]  年年現身
[00:12:35.760 --> 00:12:37.240]  做好功夫
[00:12:37.240 --> 00:12:38.880]  所以我身體不錯
[00:12:38.880 --> 00:12:40.120]  不過有一樣苦
[00:12:40.120 --> 00:12:41.600]  可能就算你身體好
[00:12:41.600 --> 00:12:43.600]  你都一樣會有
[00:12:43.600 --> 00:12:45.440]  就是一種疏離
[00:12:45.440 --> 00:12:47.160]  孤獨的苦
[00:12:47.160 --> 00:12:48.800]  耶穌要幫我們解決
[00:12:48.800 --> 00:12:51.240]  那種疏離和孤獨的苦
[00:12:51.240 --> 00:12:53.720]  使我們能夠成為神的兒女
[00:12:53.720 --> 00:12:56.320]  有一個尊貴的生命
[00:12:56.320 --> 00:12:57.920]  疾病的苦剛才說了
[00:12:57.920 --> 00:13:00.440]  可以徹底解決
[00:13:00.440 --> 00:13:05.080]  耶穌如何解決這個婦人另一方面的痛苦呢?
[00:13:05.080 --> 00:13:07.600]  我們知道在這個故事開始的時候
[00:13:07.600 --> 00:13:09.320]  耶穌回到群眾當中
[00:13:09.320 --> 00:13:11.680]  很多人擠擁祂
[00:13:11.680 --> 00:13:13.160]  然後就有一個人
[00:13:13.160 --> 00:13:16.200]  去到一個會堂的主管叫做葉努
[00:13:16.200 --> 00:13:18.000]  他就說:我的女兒快要死了
[00:13:18.000 --> 00:13:19.280]  伏在耶穌面前
[00:13:19.280 --> 00:13:22.600]  你快點去救她吧
[00:13:22.600 --> 00:13:28.560]  但是耶穌當感受到有能力從祂身上出來之後
[00:13:28.560 --> 00:13:33.640]  祂沒有趕著去救那個快要死的女孩
[00:13:33.640 --> 00:13:37.520]  祂反而去問:是誰摸我?
[00:13:37.520 --> 00:13:39.840]  祂有門徒彼得的反應
[00:13:39.840 --> 00:13:41.760]  其實不客氣地說
[00:13:41.760 --> 00:13:43.520]  夫子你不要這麼多餘
[00:13:43.520 --> 00:13:45.080]  有重要的事你不做
[00:13:45.080 --> 00:13:46.840]  就去找一些無謂的事
[00:13:46.840 --> 00:13:49.360]  搞什麼?
[00:13:49.360 --> 00:13:50.880]  那麼多人在擠擁著
[00:13:50.880 --> 00:13:52.040]  你問誰摸你?
[00:13:52.040 --> 00:13:53.320]  是不是多餘?
[00:13:53.320 --> 00:13:54.920]  不過祂不敢這麼大膽地說
[00:13:54.920 --> 00:13:57.480]  意思是這樣
[00:13:57.480 --> 00:14:00.000]  但是耶穌為什麼
[00:14:00.000 --> 00:14:04.000]  為什麼不趕著去救一個瀕臨死亡
[00:14:04.000 --> 00:14:04.880]  快要死亡
[00:14:04.880 --> 00:14:05.840]  爭分奪秒
[00:14:05.840 --> 00:14:08.600]  在人眼中快點去救不回來的人
[00:14:08.600 --> 00:14:12.480]  而留下來去找誰去摸祂?
[00:14:12.480 --> 00:14:14.160]  而且大家要知道
[00:14:14.160 --> 00:14:16.120]  會堂的主管
[00:14:16.120 --> 00:14:18.000]  就是會堂是猶太人
[00:14:18.000 --> 00:14:19.640]  如果不是去聖殿的時候
[00:14:19.640 --> 00:14:21.680]  他就在會堂裡面去崇拜
[00:14:21.680 --> 00:14:23.200]  會堂的主管
[00:14:23.200 --> 00:14:24.600]  就是什麼?
[00:14:24.600 --> 00:14:28.040]  堂主任
[00:14:28.040 --> 00:14:30.400]  很了不起的
[00:14:30.400 --> 00:14:31.080]  很厲害的
[00:14:31.080 --> 00:14:32.320]  很有聲望
[00:14:32.320 --> 00:14:32.840]  很有地位
[00:14:32.840 --> 00:14:35.200]  很有影響力的
[00:14:35.200 --> 00:14:36.680]  我不是說他很了不起
[00:14:36.680 --> 00:14:39.760]  是說他很有權威
[00:14:39.760 --> 00:14:42.280]  甚至很有財富
[00:14:42.280 --> 00:14:44.040]  他不去救一個很有權威
[00:14:44.040 --> 00:14:46.880]  很有財富的人的女兒
[00:14:46.880 --> 00:14:50.080]  而去找血流的婦人出來
[00:14:50.080 --> 00:14:53.600]  很明顯他有很重大的事情要做
[00:14:53.600 --> 00:14:55.200]  耶穌要找這個婦人出來
[00:14:55.200 --> 00:14:58.880]  因為要解決這個女人被排斥
[00:14:58.880 --> 00:15:04.000]  以至要含在疏離和孤獨裡面的苦
[00:15:04.000 --> 00:15:05.520]  這個女人被排斥
[00:15:05.520 --> 00:15:07.800]  為什麼這麼說呢?
[00:15:07.800 --> 00:15:11.960]  在猶太人潔淨的規條裡面
[00:15:11.960 --> 00:15:14.920]  有月經的就是不潔淨的
[00:15:14.920 --> 00:15:18.360]  是不可以接觸任何人的
[00:15:18.360 --> 00:15:21.760]  這個女人
[00:15:21.760 --> 00:15:24.880]  四千三百八十天
[00:15:24.880 --> 00:15:26.560]  不斷地流血
[00:15:26.560 --> 00:15:27.760]  不潔淨
[00:15:27.760 --> 00:15:29.840]  所以她不可以接觸任何人
[00:15:29.840 --> 00:15:35.520]  她更加不可以進去聖殿裡敬拜祈禱
[00:15:35.520 --> 00:15:36.480]  對於猶太人來說
[00:15:36.480 --> 00:15:39.040]  進到聖殿裡去敬拜祈禱
[00:15:39.040 --> 00:15:42.120]  就是領受上帝恩典的機會
[00:15:42.120 --> 00:15:44.560]  就是親近上帝的時候
[00:15:44.560 --> 00:15:46.840]  她不能親近上帝
[00:15:46.840 --> 00:15:49.840]  而且她不能夠去接觸其他人
[00:15:49.840 --> 00:15:52.920]  包括她的家人
[00:15:52.920 --> 00:15:54.840]  她被隔離
[00:15:54.840 --> 00:15:58.800]  你們有沒有住過隔離病房?
[00:15:58.800 --> 00:16:01.360]  很可憐的
[00:16:01.360 --> 00:16:03.840]  我試過我太太生孩子的時候
[00:16:03.840 --> 00:16:06.120]  撞到沙士的時候
[00:16:06.120 --> 00:16:07.560]  那不是隔離病房
[00:16:07.560 --> 00:16:09.760]  那時候沙士尾聲
[00:16:09.760 --> 00:16:11.560]  但是她生了孩子
[00:16:11.560 --> 00:16:15.280]  每天很辛苦地要餵奶
[00:16:15.280 --> 00:16:17.240]  自己開刀很辛苦
[00:16:17.240 --> 00:16:20.640]  不過我不能進去見她
[00:16:20.640 --> 00:16:23.440]  因為要有一個安全的措施
[00:16:23.440 --> 00:16:25.120]  所以不能接觸她
[00:16:25.120 --> 00:16:29.360]  隔離幾天都很可憐
[00:16:29.360 --> 00:16:31.480]  四千三百八十天
[00:16:31.480 --> 00:16:33.400]  處於被隔離的狀態
[00:16:33.400 --> 00:16:35.880]  而且猶太人很容易憂妻
[00:16:35.880 --> 00:16:36.680]  你打爛杯子
[00:16:36.680 --> 00:16:38.600]  她都會說你行為不檢
[00:16:38.600 --> 00:16:40.640]  憂你
[00:16:40.640 --> 00:16:42.360]  如果她結了婚
[00:16:42.360 --> 00:16:44.480]  可能已經被丈夫憂了
[00:16:44.480 --> 00:16:46.960]  跟她的兒女
[00:16:46.960 --> 00:16:48.040]  跟她的娘家
[00:16:48.040 --> 00:16:49.840]  各方面都斷絕了
[00:16:49.840 --> 00:16:50.960]  十二年
[00:16:50.960 --> 00:16:51.880]  整整被隔離
[00:16:51.880 --> 00:16:53.120]  被排斥
[00:16:53.120 --> 00:16:54.560]  是一個跟神
[00:16:54.560 --> 00:16:57.040]  跟人都分隔的狀態
[00:16:57.040 --> 00:16:58.680]  是不是很苦?
[00:16:58.680 --> 00:17:01.200]  真的很苦
[00:17:01.200 --> 00:17:02.960]  當然大家要明白
[00:17:02.960 --> 00:17:06.400]  為什麼以前要有這個規條
[00:17:06.400 --> 00:17:07.760]  血其實
[00:17:07.760 --> 00:17:08.760]  做醫護就知道
