
[00:00:00.000 --> 00:00:02.640]  請我們先做一次同心的禱告
[00:03:53.400 --> 00:03:55.400]  可能你說
[00:03:55.400 --> 00:03:56.400]  擔心
[00:03:56.400 --> 00:03:58.400]  擔心年尾
[00:03:58.400 --> 00:04:00.400]  有些年尾就要擔心的
[00:04:00.400 --> 00:04:01.400]  有些可能要
[00:04:01.400 --> 00:04:02.400]  做老闆的要出糧
[00:04:02.400 --> 00:04:03.400]  做打工仔的要等糧出
[00:04:03.400 --> 00:04:05.400]  等雙糧有沒有呢?
[00:04:05.400 --> 00:04:07.400]  可能擔心令你不安
[00:04:07.400 --> 00:04:08.400]  政府出的那些條文
[00:04:08.400 --> 00:04:09.400]  很多事情令你不安
[00:04:09.400 --> 00:04:11.400]  看新聞可能令你不安
[00:04:11.400 --> 00:04:12.400]  打開電視
[00:04:12.400 --> 00:04:13.400]  H7N9
[00:04:13.400 --> 00:04:14.400]  不安啊不安啊
[00:04:14.400 --> 00:04:15.400]  接著還有什麼
[00:04:15.400 --> 00:04:16.400]  H10N8
[00:04:16.400 --> 00:04:17.400]  不知道是什麼來的
[00:04:17.400 --> 00:04:18.400]  總之這些數字
[00:04:18.400 --> 00:04:19.400]  總之就不安了
[00:04:19.400 --> 00:04:21.400]  接著再打開電視
[00:04:21.400 --> 00:04:23.400]  新來港市民
[00:04:23.400 --> 00:04:24.400]  又不知道多少年
[00:04:24.400 --> 00:04:26.400]  又不知道可以申請什麼綜援
[00:04:26.400 --> 00:04:27.400]  還是什麼
[00:04:27.400 --> 00:04:28.400]  哎呀我又不安了
[00:04:28.400 --> 00:04:29.400]  接著打開電視
[00:04:29.400 --> 00:04:30.400]  這個又說很多不同的話
[00:04:30.400 --> 00:04:31.400]  我又不安
[00:04:31.400 --> 00:04:32.400]  那個又說很多旋律說話
[00:04:32.400 --> 00:04:33.400]  我又不安
[00:04:33.400 --> 00:04:35.400]  可能今年連雞都不敢吃了
[00:04:35.400 --> 00:04:36.400]  今天早節
[00:04:36.400 --> 00:04:38.400]  因為不安是不是?
[00:04:38.400 --> 00:04:41.400]  人生很多時候充滿著很多的不安
[00:04:41.400 --> 00:04:43.400]  很多的擔心
[00:04:43.400 --> 00:04:44.400]  很多的憂慮
[00:04:44.400 --> 00:04:47.400]  很多不知道怎麼辦的事
[00:04:47.400 --> 00:04:49.400]  有時候真的坐立不安
[00:04:49.400 --> 00:04:50.400]  不知道怎麼辦
[00:04:50.400 --> 00:04:51.400]  怎麼好呢?
[00:04:51.400 --> 00:04:54.400]  很多很小的事情都令你很擔心
[00:04:54.400 --> 00:04:57.400]  有沒有試過為一些很小的事情很擔心?
[00:04:57.400 --> 00:04:58.400]  有沒有試過一睡醒的時候
[00:04:58.400 --> 00:04:59.400]  照一照鏡子
[00:04:59.400 --> 00:05:00.400]  發現自己多了一顆暗瘡
[00:05:00.400 --> 00:05:01.400]  很擔心
[00:05:01.400 --> 00:05:02.400]  怎麼辦呢?
[00:05:02.400 --> 00:05:03.400]  搞了很久搞不定
[00:05:03.400 --> 00:05:04.400]  可能你很擔心
[00:05:04.400 --> 00:05:07.400]  可能一些很小的事情令你很擔心
[00:05:07.400 --> 00:05:08.400]  我也有
[00:05:08.400 --> 00:05:09.400]  我常常都說很多事情很擔心
[00:05:09.400 --> 00:05:11.400]  我一個經常睡不著覺的人
[00:05:11.400 --> 00:05:12.400]  經常想很多事情
[00:05:12.400 --> 00:05:13.400]  當我知道要跟大家分享的時候
[00:05:13.400 --> 00:05:14.400]  我又預備
[00:05:14.400 --> 00:05:15.400]  又很緊張
[00:05:15.400 --> 00:05:17.400]  當我知道要跟大家聊天的時候
[00:05:17.400 --> 00:05:18.400]  我有很多事情擔心
[00:05:18.400 --> 00:05:20.400]  我一個很容易緊張的人
[00:05:20.400 --> 00:05:21.400]  說話又很快
[00:05:21.400 --> 00:05:22.400]  又怕別人聽不明白
[00:05:22.400 --> 00:05:23.400]  是不是?
[00:05:23.400 --> 00:05:24.400]  我又經常出很多手汗
[00:05:24.400 --> 00:05:25.400]  所以很怕
[00:05:25.400 --> 00:05:26.400]  突然間會覺得是不是很冷
[00:05:26.400 --> 00:05:27.400]  很奇怪
[00:05:27.400 --> 00:05:29.400]  人為著大大小小
[00:05:29.400 --> 00:05:30.400]  你的身體
[00:05:30.400 --> 00:05:31.400]  你的心靈
[00:05:31.400 --> 00:05:32.400]  你的工作
[00:05:32.400 --> 00:05:33.400]  你的學業
[00:05:33.400 --> 00:05:34.400]  你的家庭
[00:05:34.400 --> 00:05:35.400]  你的關係
[00:05:35.400 --> 00:05:39.400]  很多很多很多的不安
[00:05:39.400 --> 00:05:41.400]  有時忘記了
[00:05:41.400 --> 00:05:43.400]  有時暫時被忘記了
[00:05:43.400 --> 00:05:44.400]  或者假裝忘記了
[00:05:44.400 --> 00:05:46.400]  不過當你坐下來安靜下來的時候
[00:05:46.400 --> 00:05:50.400]  可能你的腦裡就出現很多很多的問題
[00:05:50.400 --> 00:05:51.400]  很多的限制
[00:05:51.400 --> 00:05:53.400]  很多的擔心
[00:05:53.400 --> 00:05:55.400]  下個月交租怎麼辦呢?
[00:05:55.400 --> 00:05:56.400]  過年了,利是怎麼辦呢?
[00:05:56.400 --> 00:05:58.400]  錢怎麼來,怎麼封利是錢呢?
[00:05:58.400 --> 00:06:01.400]  家裡又多了新成員,怎麼預備呢?
[00:06:01.400 --> 00:06:02.400]  教會又怎樣怎樣呢?
[00:06:02.400 --> 00:06:05.400]  可能有很多讓你擔心憂慮的事情
[00:06:05.400 --> 00:06:08.400]  聖經裡面說一個最大的平安
[00:06:08.400 --> 00:06:11.400]  是由一個最不安的環境開始
[00:06:11.400 --> 00:06:12.400]  馬達科音第一章
[00:06:12.400 --> 00:06:14.400]  一開始裡面說耶穌基督降生的事
[00:06:14.400 --> 00:06:15.400]  聖經裡面是這麼說的
[00:06:15.400 --> 00:06:16.400]  他說第十八節
[00:06:16.400 --> 00:06:19.400]  說耶穌基督降生的事記在下面
[00:06:19.400 --> 00:06:21.400]  記住了,這些就是耶穌基督降生的事
[00:06:21.400 --> 00:06:22.400]  先說他的母親
[00:06:22.400 --> 00:06:24.400]  他育身的母親瑪利亞
[00:06:24.400 --> 00:06:26.400]  當時已經許配了給約瑟
[00:06:26.400 --> 00:06:28.400]  簡單說就是約瑟是他未婚夫
[00:06:28.400 --> 00:06:30.400]  他是約瑟的未婚妻
[00:06:30.400 --> 00:06:31.400]  已經預備結婚了
[00:06:31.400 --> 00:06:33.400]  還沒認娶
[00:06:33.400 --> 00:06:34.400]  好了
[00:06:34.400 --> 00:06:38.400]  弟兄姊妹,當預備結婚還沒認娶的時候
[00:06:38.400 --> 00:06:39.400]  很多事情要搞的,是不是?
[00:06:39.400 --> 00:06:41.400]  很多事情很混亂的
[00:06:41.400 --> 00:06:44.400]  我上兩個星期才跟一對新人在這裡證婚的時候
[00:06:44.400 --> 00:06:46.400]  那對新人過去幾個月就很忙了
[00:06:46.400 --> 00:06:47.400]  買很多東西,預備很多東西
[00:06:47.400 --> 00:06:49.400]  我們都是這樣,是不是?
[00:06:49.400 --> 00:06:50.400]  預備結婚要怎樣?
[00:06:50.400 --> 00:06:52.400]  買房子,要找地方住
[00:06:52.400 --> 00:06:54.400]  要去註冊,要去登記
[00:06:54.400 --> 00:06:55.400]  要去拍婚紗照
[00:06:55.400 --> 00:06:57.400]  要去做很多很多的事情
[00:06:57.400 --> 00:07:00.400]  可能當時他們都在預備很多的事情
[00:07:00.400 --> 00:07:02.400]  但是死者裡面說的狀況
[00:07:02.400 --> 00:07:05.400]  這個狀況相信他們兩個都非常不安
[00:07:05.400 --> 00:07:10.400]  這個狀況就是瑪利亞從性命懷孕了
[00:07:10.400 --> 00:07:13.400]  一個預備結婚的少女
[00:07:13.400 --> 00:07:15.400]  她要進入婚姻
[00:07:15.400 --> 00:07:18.400]  突然發現自己懷孕了
[00:07:18.400 --> 00:07:21.400]  又知道沒有跟任何人發生過什麼行為
[00:07:21.400 --> 00:07:22.400]  我又沒有什麼糾合
[00:07:22.400 --> 00:07:25.400]  為什麼我會懷孕呢?
[00:07:25.400 --> 00:07:27.400]  更重要的就是這個丈夫
[00:07:27.400 --> 00:07:29.400]  死者裡面說這個丈夫是約瑟
[00:07:29.400 --> 00:07:32.400]  當約瑟知道這件事
[00:07:32.400 --> 00:07:35.400]  他心裡面是什麼想法呢?
[00:07:35.400 --> 00:07:36.400]  弟兄姊妹你們有沒有想過
[00:07:36.400 --> 00:07:41.400]  當約瑟發現瑪利亞懷孕了
[00:07:41.400 --> 00:07:43.400]  不知道他怎麼發現的
[00:07:43.400 --> 00:07:44.400]  可能是瑪利亞告訴他
[00:07:44.400 --> 00:07:46.400]  我好像懷孕了
[00:07:46.400 --> 00:07:47.400]  或者可能那時候
[00:07:47.400 --> 00:07:49.400]  不像現在這樣去看醫生,驗一下
[00:07:49.400 --> 00:07:51.400]  還是可能瑪利亞的肚子已經越來越大
[00:07:51.400 --> 00:07:52.400]  看到肚子了
[00:07:52.400 --> 00:07:54.400]  聖經沒有說時期是多少
[00:07:54.400 --> 00:07:55.400]  總之只是知道
[00:07:55.400 --> 00:07:57.400]  聖經裡面說
[00:07:57.400 --> 00:08:00.400]  當瑪利亞懷孕的時候
[00:08:00.400 --> 00:08:02.400]  約瑟知道了
[00:08:02.400 --> 00:08:03.400]  聖經裡面說
[00:08:03.400 --> 00:08:06.400]  當約瑟知道了之後
[00:08:06.400 --> 00:08:08.400]  約瑟怎麼做呢?
[00:08:08.400 --> 00:08:09.400]  在第十九節
[00:08:09.400 --> 00:08:11.400]  聖經裡面說
[00:08:11.400 --> 00:08:15.400]  約瑟是一個疑人
[00:08:15.400 --> 00:08:17.400]  約瑟是一個好人
[00:08:17.400 --> 00:08:20.400]  他說不願意當眾羞辱他
[00:08:20.400 --> 00:08:24.400]  想要暗暗地將他休了
[00:08:24.400 --> 00:08:26.400]  好,我們繼續
[00:08:26.400 --> 00:08:27.400]  聖經裡面說
[00:08:27.400 --> 00:08:30.400]  約瑟是一個好人
[00:08:30.400 --> 00:08:32.400]  他不想當眾羞辱
[00:08:32.400 --> 00:08:33.400]  當然我們很明白
[00:08:33.400 --> 00:08:34.400]  當時的社會
[00:08:34.400 --> 00:08:38.400]  其實跟我們的中國社會很相似
[00:08:38.400 --> 00:08:40.400]  當你發現有人要結婚
[00:08:40.400 --> 00:08:42.400]  當然很開心
[00:08:42.400 --> 00:08:46.400]  也做很多宣揚、分享
[00:08:46.400 --> 00:08:47.400]  或者因為要婚宴
[00:08:47.400 --> 00:08:50.400]  所以有很多的邀請
[00:08:50.400 --> 00:08:52.400]  我們一直預備的時候
[00:08:52.400 --> 00:08:53.400]  發現了
[00:08:53.400 --> 00:08:58.400]  未婚的婦人居然懷孕了
[00:08:58.400 --> 00:08:59.400]  結果怎麼辦呢?
[00:08:59.400 --> 00:09:01.400]  一般情況可能就是
[00:09:01.400 --> 00:09:03.400]  說不行
[00:09:03.400 --> 00:09:05.400]  婚約就要取消了
[00:09:05.400 --> 00:09:09.400]  所以男方可能就要公告天下
[00:09:09.400 --> 00:09:10.400]  結不了婚
[00:09:10.400 --> 00:09:11.400]  要解釋的
[00:09:11.400 --> 00:09:12.400]  就要跟人說
[00:09:12.400 --> 00:09:16.400]  因為女方未婚的婦人懷孕了
[00:09:16.400 --> 00:09:18.400]  所以我們就不可以結婚了
[00:09:18.400 --> 00:09:19.400]  當然了
[00:09:19.400 --> 00:09:21.400]  身邊的人就會覺得
[00:09:21.400 --> 00:09:22.400]  怎麼可以這樣
[00:09:22.400 --> 00:09:25.400]  一定是覺得這個婦人有問題
[00:09:25.400 --> 00:09:27.400]  覺得她真的不守婦道
[00:09:27.400 --> 00:09:29.400]  等等等等
[00:09:29.400 --> 00:09:31.400]  約瑟是一個好人
[00:09:31.400 --> 00:09:32.400]  聖經裡面說
[00:09:32.400 --> 00:09:33.400]  約瑟是一個很好的人
[00:09:33.400 --> 00:09:36.400]  所以他不想當眾羞辱他
[00:09:36.400 --> 00:09:42.400]  他寧願暗暗去休了瑪利亞
[00:09:42.400 --> 00:09:43.400]  首先我們想想
[00:09:43.400 --> 00:09:46.400]  當時約瑟的心情會是怎樣呢?
[00:09:46.400 --> 00:09:49.400]  或者約瑟身邊的家人、朋友
[00:09:49.400 --> 00:09:51.400]  心情會是怎樣呢?
[00:09:51.400 --> 00:09:53.400]  可能會有很多的擔心
[00:09:53.400 --> 00:09:54.400]  可能會覺得
[00:09:54.400 --> 00:09:55.400]  哎呀,為什麼會這樣?
[00:09:55.400 --> 00:09:56.400]  可能會有很多怨氣
[00:09:56.400 --> 00:09:58.400]  為什麼瑪利亞會這樣?
[00:09:58.400 --> 00:10:00.400]  很多的擔心
[00:10:00.400 --> 00:10:02.400]  很多的憂慮
[00:10:02.400 --> 00:10:04.400]  可能約瑟也會覺得很奇怪
[00:10:04.400 --> 00:10:07.400]  不是啊,我認識的瑪利亞不會這樣的
[00:10:07.400 --> 00:10:09.400]  我認識的瑪利亞不會做這樣的事
[00:10:09.400 --> 00:10:10.400]  為什麼會這樣?
[00:10:10.400 --> 00:10:12.400]  可能他有很多的疑惑
[00:10:12.400 --> 00:10:13.400]  但是可能他又看到狀況
[00:10:13.400 --> 00:10:14.400]  肚子越來越大
[00:10:14.400 --> 00:10:15.400]  沒理由啊
[00:10:15.400 --> 00:10:16.400]  一定是有問題
[00:10:16.400 --> 00:10:18.400]  所以他很不忍心
[00:10:18.400 --> 00:10:19.400]  他很愛瑪利亞
[00:10:19.400 --> 00:10:20.400]  但是他很不忍心
[00:10:20.400 --> 00:10:23.400]  他打算黯黯的休了她
[00:10:23.400 --> 00:10:27.400]  另外更加不安的可能就是瑪利亞自己
[00:10:27.400 --> 00:10:29.400]  你想想瑪利亞有多大的不安
[00:10:29.400 --> 00:10:31.400]  如果你是瑪利亞你會怎樣呢?
[00:10:31.400 --> 00:10:32.400]  我常常想
[00:10:32.400 --> 00:10:34.400]  如果我是瑪利亞怎麼辦呢?
[00:10:34.400 --> 00:10:35.400]  為什麼會這樣呢?
[00:10:35.400 --> 00:10:38.400]  發生一種完全想像不到的事是什麼呢?
[00:10:38.400 --> 00:10:39.400]  我要結婚,我要嫁人
[00:10:39.400 --> 00:10:41.400]  那怎麼辦呢?
[00:10:41.400 --> 00:10:43.400]  這種不安感
[00:10:43.400 --> 00:10:44.400]  相信在瑪利亞
[00:10:44.400 --> 00:10:45.400]  在約瑟
[00:10:45.400 --> 00:10:46.400]  在他們的家人身邊
[00:10:46.400 --> 00:10:49.400]  很大很大的存在
[00:10:49.400 --> 00:10:52.400]  頂尖的我們生命當中可能都遇到很多不安
[00:10:52.400 --> 00:10:54.400]  未必有這件事這麼大
[00:10:54.400 --> 00:10:56.400]  不過可能都令我們很纏繞
[00:10:56.400 --> 00:10:57.400]  怎麼解決呢?
[00:10:57.400 --> 00:10:59.400]  聖經裡面說
[00:10:59.400 --> 00:11:01.400]  當他們在考慮這件事
[00:11:01.400 --> 00:11:04.400]  約瑟在想怎麼黯黯休妻的時候
[00:11:04.400 --> 00:11:08.400]  突然間主的使者天使就向約瑟顯現
[00:11:08.400 --> 00:11:09.400]  說了一些話
[00:11:09.400 --> 00:11:11.400]  解了他的疑難
[00:11:11.400 --> 00:11:13.400]  並且將平安賜給他
[00:11:13.400 --> 00:11:16.400]  這個原來可能就是平安的要訣
[00:11:16.400 --> 00:11:18.400]  頂尖我們想想上帝可以怎樣賜我們平安
[00:11:18.400 --> 00:11:21.400]  或者平安原來有幾個要訣
[00:11:21.400 --> 00:11:23.400]  第一
[00:11:23.400 --> 00:11:26.400]  當天使和約瑟在夢裡顯現的時候
[00:11:26.400 --> 00:11:27.400]  他就說
[00:11:27.400 --> 00:11:31.400]  大衛的子孫約瑟不要怕
[00:11:31.400 --> 00:11:34.400]  原來上帝第一句很好的說話
[00:11:34.400 --> 00:11:35.400]  就是安慰
[00:11:35.400 --> 00:11:37.400]  他說不用怕
[00:11:37.400 --> 00:11:40.400]  這個說話不知道你覺得熟不熟悉
[00:11:40.400 --> 00:11:41.400]  如果我們熟悉聖經
[00:11:41.400 --> 00:11:42.400]  特別是在福音書裡面
[00:11:42.400 --> 00:11:44.400]  耶穌經常跟門徒這樣說
[00:11:44.400 --> 00:11:45.400]  當門徒很害怕的時候
[00:11:45.400 --> 00:11:46.400]  不用怕
[00:11:46.400 --> 00:11:47.400]  很大風浪
[00:11:47.400 --> 00:11:48.400]  不用怕
[00:11:48.400 --> 00:11:49.400]  有人有病了
[00:11:49.400 --> 00:11:50.400]  有人重病就死了
[00:11:50.400 --> 00:11:51.400]  不用怕
[00:11:51.400 --> 00:11:52.400]  甚至有人死了
[00:11:52.400 --> 00:11:53.400]  不用怕
[00:11:53.400 --> 00:11:56.400]  耶穌常常都用這句說話去說
[00:11:56.400 --> 00:12:01.400]  這句說話原來是天使和約瑟瑪利亞說的
[00:12:01.400 --> 00:12:02.400]  不用怕
[00:12:02.400 --> 00:12:05.400]  頂尖姐妹原來當我們最不安的時候
[00:12:05.400 --> 00:12:06.400]  第一樣很重要
[00:12:06.400 --> 00:12:09.400]  上帝給我們的一個安慰應許
[00:12:09.400 --> 00:12:10.400]  就是不用怕
[00:12:10.400 --> 00:12:12.400]  也很重要
[00:12:12.400 --> 00:12:13.400]  所以當你害怕的時候
[00:12:13.400 --> 00:12:15.400]  或者看到旁邊的人害怕的時候
[00:12:15.400 --> 00:12:16.400]  你學會第一句說話說什麼
[00:12:16.400 --> 00:12:17.400]  跟他說
[00:12:17.400 --> 00:12:18.400]  不用怕
[00:12:18.400 --> 00:12:19.400]  是不是
[00:12:19.400 --> 00:12:21.400]  我們很多當中做父母都是這樣的
[00:12:21.400 --> 00:12:23.400]  當小朋友嚇到很害怕的時候走過來
[00:12:23.400 --> 00:12:24.400]  你抱著他拍著他的時候
[00:12:24.400 --> 00:12:25.400]  你說的是什麼
[00:12:25.400 --> 00:12:26.400]  不用怕
[00:12:26.400 --> 00:12:27.400]  不用怕
[00:12:27.400 --> 00:12:28.400]  這句說話很重要
[00:12:28.400 --> 00:12:29.400]  不用怕
[00:12:29.400 --> 00:12:30.400]  告訴他
[00:12:30.400 --> 00:12:31.400]  不需要怕
[00:12:31.400 --> 00:12:33.400]  不需要擔心
[00:12:33.400 --> 00:12:36.400]  上帝第一句說話是安慰
[00:12:36.400 --> 00:12:37.400]  是幫助
[00:12:37.400 --> 00:12:38.400]  是讓他知道
[00:12:38.400 --> 00:12:40.400]  他不用怕
[00:12:40.400 --> 00:12:43.400]  原來這件事是在上帝手中
[00:12:43.400 --> 00:12:45.400]  這件事是在上帝計劃裡面
[00:12:45.400 --> 00:12:47.400]  這件事是上帝知道的
[00:12:47.400 --> 00:12:49.400]  所以不用怕
[00:12:49.400 --> 00:12:51.400]  頂尖姐妹你面對一切的難處
[00:12:51.400 --> 00:12:53.400]  一切的不安感的時候
[00:12:53.400 --> 00:12:54.400]  你記住第一件事
[00:12:54.400 --> 00:12:56.400]  上帝知道你一切的事
[00:12:56.400 --> 00:12:57.400]  上帝明白
[00:12:57.400 --> 00:12:59.400]  上帝准許它發生的
[00:12:59.400 --> 00:13:00.400]  因為上帝掌管的
[00:13:00.400 --> 00:13:01.400]  所以當上帝跟你說
[00:13:01.400 --> 00:13:03.400]  不用怕
[00:13:03.400 --> 00:13:05.400]  你真的可以不用怕
[00:13:05.400 --> 00:13:06.400]  你真的可以放心
[00:13:06.400 --> 00:13:07.400]  第一句說話
[00:13:07.400 --> 00:13:08.400]  不用怕
[00:13:08.400 --> 00:13:10.400]  好了,接著上帝第二句說話說什麼呢
[00:13:10.400 --> 00:13:12.400]  上帝第二句說話跟約瑟說
[00:13:12.400 --> 00:13:17.400]  將你的妻子瑪麗亞娶過來
[00:13:17.400 --> 00:13:19.400]  咦,這麼有趣
[00:13:19.400 --> 00:13:20.400]  為什麼這句說話這麼有趣
[00:13:20.400 --> 00:13:21.400]  到底說什麼呢
[00:13:21.400 --> 00:13:24.400]  他說儘管繼續娶瑪麗亞吧
[00:13:24.400 --> 00:13:27.400]  原來上帝的安慰
[00:13:27.400 --> 00:13:29.400]  除了第一句說話
[00:13:29.400 --> 00:13:30.400]  不用怕之外
[00:13:30.400 --> 00:13:32.400]  接著上帝有些指示
[00:13:32.400 --> 00:13:34.400]  頂尖姐妹原來我們生命當中
[00:13:34.400 --> 00:13:35.400]  當面對不安
[00:13:35.400 --> 00:13:36.400]  面對困難的時候
[00:13:36.400 --> 00:13:38.400]  上帝要賜我們平安
[00:13:38.400 --> 00:13:39.400]  除了安慰之外
[00:13:39.400 --> 00:13:41.400]  上帝有指示
[00:13:41.400 --> 00:13:43.400]  上帝除了說不用怕之外
[00:13:43.400 --> 00:13:45.400]  上帝接著會指示你怎麼做
[00:13:45.400 --> 00:13:47.400]  這個指示很清楚
[00:13:47.400 --> 00:13:51.400]  所以這裡上帝就跟約瑟說
[00:13:51.400 --> 00:13:52.400]  不用怕
[00:13:52.400 --> 00:13:56.400]  將你的妻子瑪麗亞娶過來吧
[00:13:56.400 --> 00:13:57.400]  聖經裡面說
[00:13:57.400 --> 00:13:58.400]  天使很簡單
[00:13:58.400 --> 00:14:00.400]  就是說你繼續娶瑪麗亞
[00:14:00.400 --> 00:14:03.400]  繼續辦婚事吧
[00:14:03.400 --> 00:14:06.400]  上帝的指示很清楚
[00:14:06.400 --> 00:14:07.400]  所以頂尖姐妹
[00:14:07.400 --> 00:14:08.400]  如果你在不安當中
[00:14:08.400 --> 00:14:09.400]  你不要混亂
[00:14:09.400 --> 00:14:11.400]  上帝安撫你的心情
