
[00:00:00.000 --> 00:00:02.000]  各位電視姐妹大家好
[00:03:33.000 --> 00:03:36.000]  做多一點的聯想
[00:03:36.000 --> 00:03:41.000]  究竟如果我們將我們的信仰和孝順
[00:03:41.000 --> 00:03:44.000]  和母親父親相處這件事
[00:03:44.000 --> 00:03:46.000]  結合在一起的時候
[00:03:46.000 --> 00:03:50.000]  我們會不會有更深一層的體會
[00:03:50.000 --> 00:03:54.000]  或者當我們去過母親節
[00:03:54.000 --> 00:03:56.000]  或者遲些有父親節的時候
[00:03:56.000 --> 00:03:58.000]  我們對我們的父母
[00:03:58.000 --> 00:04:01.000]  我們有多一點的體會呢
[00:04:01.000 --> 00:04:05.000]  今天我會和大家分享三段的聖經
[00:04:05.000 --> 00:04:07.000]  今天第一段會分享聖經
[00:04:07.000 --> 00:04:10.000]  我剛才說了我會多一點的延伸
[00:04:10.000 --> 00:04:13.000]  因為這幾段聖經都不是講孝順的
[00:04:13.000 --> 00:04:15.000]  不過我們看的時候
[00:04:15.000 --> 00:04:18.000]  我看的時候很多時候很有感受
[00:04:18.000 --> 00:04:20.000]  當我想起父母的時候
[00:04:20.000 --> 00:04:24.000]  第一段的聖經在約翰福音25章31至46節
[00:04:24.000 --> 00:04:27.000]  我不會讀完全部的經文
[00:04:27.000 --> 00:04:30.000]  我想在中間抽幾段讀給大家聽
[00:04:30.000 --> 00:04:32.000]  在第34節開始
[00:04:32.000 --> 00:04:34.000]  就是最底的部分
[00:04:34.000 --> 00:04:37.000]  於是王要向他右邊的說
[00:04:37.000 --> 00:04:39.000]  你們這夢我赴賜福的
[00:04:39.000 --> 00:04:44.000]  可來承受那滄西以來為你們所預備的國
[00:04:44.000 --> 00:04:46.000]  因為我餓了你們給我吃
[00:04:46.000 --> 00:04:48.000]  渴了你們給我喝
[00:04:48.000 --> 00:04:52.000]  我流浪在外你們留我住
[00:04:52.000 --> 00:04:54.000]  我赤身露體你們給我穿
[00:04:54.000 --> 00:04:56.000]  我病了你們看顧我
[00:04:56.000 --> 00:04:59.000]  我在監獄裡你們來看我
[00:04:59.000 --> 00:05:01.000]  二人就回答主
[00:05:01.000 --> 00:05:04.000]  我們什麼時候見你餓了
[00:05:04.000 --> 00:05:05.000]  給你吃
[00:05:05.000 --> 00:05:06.000]  渴了給你喝
[00:05:06.000 --> 00:05:09.000]  什麼時候見你流浪在外
[00:05:09.000 --> 00:05:10.000]  留你住
[00:05:10.000 --> 00:05:12.000]  或是赤身露體給你穿
[00:05:12.000 --> 00:05:14.000]  又什麼時候見你病了
[00:05:14.000 --> 00:05:17.000]  或是在監獄裡來看你呢
[00:05:17.000 --> 00:05:19.000]  王回答他們說
[00:05:19.000 --> 00:05:21.000]  我實在告訴你們
[00:05:21.000 --> 00:05:26.000]  這些事你們做在我弟兄中一個最小的身上
[00:05:26.000 --> 00:05:29.000]  就是做在我身上了
[00:05:29.000 --> 00:05:31.000]  這是一個耶穌的比喻
[00:05:31.000 --> 00:05:33.000]  他在說什麼呢
[00:05:33.000 --> 00:05:35.000]  前前後後我不和大家看了
[00:05:35.000 --> 00:05:36.000]  你們回家有時間看
[00:05:36.000 --> 00:05:39.000]  說一個王在審判的時候大概是這樣
[00:05:39.000 --> 00:05:41.000]  有一個僕人得到獎賞
[00:05:41.000 --> 00:05:44.000]  在35至36節說
[00:05:44.000 --> 00:05:46.000]  我餓了你們給我吃
[00:05:46.000 --> 00:05:47.000]  我口渴的時候你們給我喝
[00:05:47.000 --> 00:05:49.000]  我在四處漂流的時候你們給我住
[00:05:49.000 --> 00:05:50.000]  我沒衣服穿的時候你們給我穿
[00:05:50.000 --> 00:05:52.000]  我坐牢的時候你們看顧我
[00:05:52.000 --> 00:05:54.000]  那個僕人就很不明白
[00:05:54.000 --> 00:06:00.000]  大王我沒為你做過這樣的事
[00:06:00.000 --> 00:06:04.000]  我何時見你堂堂一個大哥
[00:06:04.000 --> 00:06:06.000]  你怎麼會赤身露體
[00:06:06.000 --> 00:06:08.000]  怎麼會坐牢
[00:06:08.000 --> 00:06:12.000]  40節相當關鍵
[00:06:12.000 --> 00:06:14.000]  我實在告訴你們
[00:06:14.000 --> 00:06:17.000]  這些事你們做在弟兄一個最小的身上
[00:06:17.000 --> 00:06:19.000]  就是做在我身上了
[00:06:19.000 --> 00:06:22.000]  請問經文我們經常說
[00:06:22.000 --> 00:06:23.000]  究竟經文說什麼呢
[00:06:23.000 --> 00:06:25.000]  我們經常說我們愛上帝
[00:06:25.000 --> 00:06:26.000]  有些時候我們說
[00:06:26.000 --> 00:06:28.000]  其實我們也見不到上帝
[00:06:28.000 --> 00:06:30.000]  我們說我們要愛上帝
[00:06:30.000 --> 00:06:32.000]  我們要愛耶穌
[00:06:32.000 --> 00:06:34.000]  但我們不是經常見到上帝
[00:06:34.000 --> 00:06:35.000]  我們也不知道
[00:06:35.000 --> 00:06:37.000]  有時候我們真的看不到
[00:06:37.000 --> 00:06:40.000]  所以我們怎麼去愛上帝呢
[00:06:40.000 --> 00:06:42.000]  很自然我們可能會說
[00:06:42.000 --> 00:06:44.000]  我們要傳福音
[00:06:44.000 --> 00:06:45.000]  我們要翻團契
[00:06:45.000 --> 00:06:46.000]  我們要教會侍奉
[00:06:46.000 --> 00:06:47.000]  當然各位弟兄姐妹
[00:06:47.000 --> 00:06:49.000]  這些是絕對正確的
[00:06:49.000 --> 00:06:50.000]  在愛上帝的表現上
[00:06:50.000 --> 00:06:51.000]  這些是絕對正確的
[00:06:51.000 --> 00:06:53.000]  但是這篇經文
[00:06:53.000 --> 00:06:55.000]  我挺喜歡說這篇經文
[00:06:55.000 --> 00:06:57.000]  大家仔細留意一下
[00:06:57.000 --> 00:06:59.000]  如果這篇經文前前後後鋪排
[00:06:59.000 --> 00:07:00.000]  你就知道
[00:07:00.000 --> 00:07:02.000]  前前後後說十個童女
[00:07:02.000 --> 00:07:04.000]  說耶穌在來
[00:07:04.000 --> 00:07:06.000]  其實整個組織
[00:07:06.000 --> 00:07:08.000]  去到最後這篇經文
[00:07:08.000 --> 00:07:11.000]  說主耶穌在來審判世人的時候
[00:07:11.000 --> 00:07:14.000]  耶穌問
[00:07:14.000 --> 00:07:16.000]  你在世這麼多年
[00:07:16.000 --> 00:07:17.000]  你做了什麼
[00:07:17.000 --> 00:07:19.000]  最後歸結在40節
[00:07:19.000 --> 00:07:20.000]  最後歸結在40節
[00:07:20.000 --> 00:07:22.000]  就是說你做在弟兄中
[00:07:22.000 --> 00:07:23.000]  一個最小的身上
[00:07:23.000 --> 00:07:24.000]  就是做在我身上
[00:07:24.000 --> 00:07:26.000]  所以這篇經文相當重要
[00:07:26.000 --> 00:07:27.000]  如果我們覺得
[00:07:27.000 --> 00:07:29.000]  我們之後要為耶穌交障的話
[00:07:29.000 --> 00:07:32.000]  這幾篇經文去到最後這個地方
[00:07:32.000 --> 00:07:33.000]  我們就要留意
[00:07:33.000 --> 00:07:35.000]  沒錯我們的傳福音
[00:07:35.000 --> 00:07:36.000]  我們的翻教會
[00:07:36.000 --> 00:07:37.000]  我們的教會侍奉是重要
[00:07:37.000 --> 00:07:39.000]  不過這裡更加提醒我們
[00:07:39.000 --> 00:07:41.000]  另一個很重要的元素
[00:07:41.000 --> 00:07:43.000]  或者不給我們傳福音
[00:07:43.000 --> 00:07:45.000]  不給我們教會侍奉
[00:07:45.000 --> 00:07:46.000]  小的
[00:07:46.000 --> 00:07:47.000]  各位弟兄
[00:07:47.000 --> 00:07:49.000]  我沒說過不用翻教會
[00:07:49.000 --> 00:07:50.000]  不用侍奉
[00:07:50.000 --> 00:07:52.000]  我說耶穌在這裡
[00:07:52.000 --> 00:07:55.000]  都給了另外一個很重要的元素
[00:07:55.000 --> 00:07:56.000]  我們看看
[00:07:56.000 --> 00:08:00.000]  就是說我們要服侍最小的一個
[00:08:00.000 --> 00:08:01.000]  有很多時候
[00:08:01.000 --> 00:08:03.000]  我們的侍奉是很外顯的
[00:08:03.000 --> 00:08:05.000]  我們做一些事
[00:08:05.000 --> 00:08:07.000]  我們會被人看到
[00:08:07.000 --> 00:08:08.000]  但是我們很多時候
[00:08:08.000 --> 00:08:10.000]  我們照顧一個最弱小
[00:08:10.000 --> 00:08:11.000]  最看不到的時候
[00:08:11.000 --> 00:08:14.000]  或者是其他人看不到
[00:08:14.000 --> 00:08:18.000]  但是可能那些人是最有需要
[00:08:18.000 --> 00:08:19.000]  當然
[00:08:19.000 --> 00:08:20.000]  各位弟兄姊妹
[00:08:20.000 --> 00:08:21.000]  聖經裡面講到很多時候
[00:08:21.000 --> 00:08:24.000]  我們會講到一些弱勢的群體
[00:08:24.000 --> 00:08:25.000]  一些在社會上
[00:08:25.000 --> 00:08:27.000]  我們有需要幫助的人
[00:08:27.000 --> 00:08:28.000]  不過很多時候
[00:08:28.000 --> 00:08:31.000]  我看亂聖經的時候
[00:08:31.000 --> 00:08:33.000]  我很多時候都經常
[00:08:33.000 --> 00:08:34.000]  跟我的弟兄姊妹說
[00:08:34.000 --> 00:08:36.000]  或者經常提醒自己
[00:08:36.000 --> 00:08:38.000]  我們的生命
[00:08:38.000 --> 00:08:41.000]  一定有一些最小的
[00:08:41.000 --> 00:08:42.000]  需要留意
[00:08:42.000 --> 00:08:43.000]  什麼是一些
[00:08:43.000 --> 00:08:44.000]  在我們生命裡面
[00:08:44.000 --> 00:08:46.000]  最小值得我們留意的呢
[00:08:46.000 --> 00:08:47.000]  我們推演一下
[00:08:47.000 --> 00:08:48.000]  我往往深信
[00:08:48.000 --> 00:08:52.000]  將感情擺在我們身上的人
[00:08:52.000 --> 00:08:54.000]  他在你生命裡面
[00:08:54.000 --> 00:08:56.000]  就是最弱小的一個
[00:08:56.000 --> 00:09:01.000]  他將感情擺在你身上的人
[00:09:01.000 --> 00:09:06.000]  他就是最弱小的一個
[00:09:06.000 --> 00:09:08.000]  有很多時候我們
[00:09:08.000 --> 00:09:10.000]  看我們的父母
[00:09:10.000 --> 00:09:11.000]  各位弟兄姊妹
[00:09:11.000 --> 00:09:12.000]  你試想一下
[00:09:12.000 --> 00:09:13.000]  他是不是最弱小的一個
[00:09:13.000 --> 00:09:15.000]  當然可能年少的那些
[00:09:15.000 --> 00:09:16.000]  會覺得不是
[00:09:16.000 --> 00:09:18.000]  他是最大的一個
[00:09:18.000 --> 00:09:20.000]  因為我回家的時候
[00:09:20.000 --> 00:09:23.000]  我不敢得罪他們
[00:09:23.000 --> 00:09:24.000]  但是各位弟兄姊妹
[00:09:24.000 --> 00:09:25.000]  當你年長的時候
[00:09:25.000 --> 00:09:27.000]  你想一下
[00:09:27.000 --> 00:09:29.000]  我用最簡單的去說
[00:09:29.000 --> 00:09:30.000]  在身體上面
[00:09:30.000 --> 00:09:34.000]  我們的父母日漸衰老
[00:09:34.000 --> 00:09:35.000]  有很多時候
[00:09:35.000 --> 00:09:37.000]  我每次和我媽媽見面的時候
[00:09:37.000 --> 00:09:39.000]  我都會見到
[00:09:39.000 --> 00:09:42.000]  她的背越來越寒背
[00:09:42.000 --> 00:09:44.000]  因為骨質疏鬆的關係
[00:09:44.000 --> 00:09:46.000]  有一次
[00:09:46.000 --> 00:09:48.000]  她前一陣子跌倒
[00:09:48.000 --> 00:09:49.000]  腰部歪得很厲害
[00:09:49.000 --> 00:09:50.000]  她叫我看一看
[00:09:50.000 --> 00:09:51.000]  我經常叫她去看醫生
[00:09:51.000 --> 00:09:52.000]  你去看吧
[00:09:52.000 --> 00:09:53.000]  她說不看了
[00:09:53.000 --> 00:09:55.000]  她經常叫我去看她的腰骨
[00:09:55.000 --> 00:09:57.000]  她說她的腰骨歪了
[00:09:57.000 --> 00:09:58.000]  原來那一次
[00:09:58.000 --> 00:10:01.000]  我很久沒有仔細去看媽媽的背部
[00:10:01.000 --> 00:10:04.000]  原來她的腰骨歪得很厲害
[00:10:04.000 --> 00:10:06.000]  不過她說老人家就是這樣
[00:10:06.000 --> 00:10:07.000]  我也明白
[00:10:07.000 --> 00:10:08.000]  不過可能
[00:10:08.000 --> 00:10:10.000]  我們看父母的身體
[00:10:10.000 --> 00:10:13.000]  其實已經是較弱小
[00:10:13.000 --> 00:10:16.000]  一直衰老下去
[00:10:16.000 --> 00:10:17.000]  在感情上
[00:10:17.000 --> 00:10:18.000]  各位頂姐妹
[00:10:18.000 --> 00:10:19.000]  在感情上
[00:10:19.000 --> 00:10:22.000]  她也是最弱小的一個
[00:10:22.000 --> 00:10:28.000]  一個爸爸一個媽媽
[00:10:28.000 --> 00:10:31.000]  可能她一生的努力
[00:10:31.000 --> 00:10:33.000]  所有的努力其實都是次要
[00:10:33.000 --> 00:10:36.000]  她最終想的是什麼呢
[00:10:36.000 --> 00:10:39.000]  最終想的是她的子女
[00:10:39.000 --> 00:10:42.000]  我媽媽經常有一句話掛在後面
[00:10:42.000 --> 00:10:44.000]  她說
[00:10:44.000 --> 00:10:49.000]  唉,上帝真的要保守我身體健健康康
[00:10:49.000 --> 00:10:51.000]  可能大家都會覺得
[00:10:51.000 --> 00:10:53.000]  老人家要身體健健康康
[00:10:53.000 --> 00:10:54.000]  可能大家都想到
[00:10:54.000 --> 00:10:57.000]  一個老人家為什麼要自己身體健健康康呢
[00:10:57.000 --> 00:10:59.000]  她說如果我身體不健康
[00:10:59.000 --> 00:11:01.000]  你兩兄弟就麻煩了
[00:11:01.000 --> 00:11:03.000]  即是我和我弟弟
[00:11:03.000 --> 00:11:05.000]  因為我們要照顧他更多
[00:11:05.000 --> 00:11:06.000]  有時候我會心想
[00:11:06.000 --> 00:11:09.000]  父母過了很多年
[00:11:09.000 --> 00:11:11.000]  他們的確很多時候要賺錢
[00:11:11.000 --> 00:11:13.000]  要工作要努力
[00:11:13.000 --> 00:11:14.000]  籌算很多的東西
[00:11:14.000 --> 00:11:15.000]  但這些一切
[00:11:15.000 --> 00:11:17.000]  有時候我會想都變成次要
[00:11:17.000 --> 00:11:21.000]  當她有她的子女的時候
[00:11:21.000 --> 00:11:24.000]  她的最終很多東西
[00:11:24.000 --> 00:11:28.000]  其實都是放在她子女的考慮上
[00:11:28.000 --> 00:11:31.000]  可能這裡有為人母親的
[00:11:31.000 --> 00:11:34.000]  可能很理解這句話
[00:11:34.000 --> 00:11:35.000]  你要賺錢
[00:11:35.000 --> 00:11:36.000]  你要為父母
[00:11:36.000 --> 00:11:38.000]  我媽媽要身體健康
[00:11:38.000 --> 00:11:43.000]  其實都是在考慮我和我弟弟的家庭
[00:11:43.000 --> 00:11:46.000]  因為她不想我們負擔這麼辛苦
[00:11:46.000 --> 00:11:49.000]  想我們的工作可以比較無牽掛的
[00:11:49.000 --> 00:11:53.000]  去發展或者承擔自己的家庭
[00:11:53.000 --> 00:11:56.000]  各位弟兄姊妹
[00:11:56.000 --> 00:12:01.000]  耶穌當然要求我們為祂工作
[00:12:01.000 --> 00:12:04.000]  但一個很重要很重要的地方
[00:12:04.000 --> 00:12:06.000]  或者我們很容易去遺忘的
[00:12:06.000 --> 00:12:09.000]  就是我們身邊或者
[00:12:09.000 --> 00:12:12.000]  有一個很弱小的一群
[00:12:12.000 --> 00:12:14.000]  很弱小的一個
[00:12:14.000 --> 00:12:17.000]  需要我們去照顧
[00:12:17.000 --> 00:12:21.000]  原來當日耶穌再來的時候
[00:12:21.000 --> 00:12:24.000]  我們照顧過弱小
[00:12:24.000 --> 00:12:27.000]  我們坐過在最小的身上
[00:12:27.000 --> 00:12:31.000]  其實是耶穌看我們在世
[00:12:31.000 --> 00:12:34.000]  生活一個很重要的原則
[00:12:34.000 --> 00:12:36.000]  我們這一刻
[00:12:36.000 --> 00:12:41.000]  我們有需要去照顧我們的父母
[00:12:41.000 --> 00:12:47.000]  這個也是主耶穌基督一個很重要的提醒
[00:12:47.000 --> 00:12:51.000]  我想在這個部分再用一段經文做一點總結
[00:12:51.000 --> 00:12:53.000]  我也很喜歡這段經文
[00:12:53.000 --> 00:12:57.000]  這段經文在路加福音18章15至17節
[00:12:57.000 --> 00:13:01.000]  路加福音18章15至17節
[00:13:01.000 --> 00:13:03.000]  我再一次給大家聽
[00:13:03.000 --> 00:13:06.000]  有人甚至連嬰孩也帶來見耶穌
[00:13:06.000 --> 00:13:07.000]  要他摸他們
[00:13:07.000 --> 00:13:10.000]  門徒看見就責備那些人
[00:13:10.000 --> 00:13:12.000]  耶穌卻叫他們來說
[00:13:12.000 --> 00:13:14.000]  讓小孩到我這裡來
[00:13:14.000 --> 00:13:16.000]  不要阻止他們
[00:13:16.000 --> 00:13:18.000]  因為在上帝國正是這樣的人
[00:13:18.000 --> 00:13:20.000]  我實在高訴你們
[00:13:20.000 --> 00:13:22.000]  凡要接受上帝國的
[00:13:22.000 --> 00:13:25.000]  若不讓小孩絕不能進去
[00:13:25.000 --> 00:13:27.000]  我們讀這段經文的時候
[00:13:27.000 --> 00:13:30.000]  就說有人抱一個小孩去見耶穌
[00:13:30.000 --> 00:13:32.000]  不知道大家知不知道這段經文
[00:13:32.000 --> 00:13:35.000]  抱一個小孩去見耶穌的是誰
[00:13:35.000 --> 00:13:39.000]  抱一個小孩去見耶穌的那個
[00:13:39.000 --> 00:13:42.000]  就是一個媽媽
[00:13:42.000 --> 00:13:44.000]  耶穌每次出現的時候
[00:13:44.000 --> 00:13:46.000]  圍著很多很多的人
[00:13:46.000 --> 00:13:47.000]  有一個媽媽
[00:13:47.000 --> 00:13:51.000]  堅持將她的小朋友抱去耶穌那裡
[00:13:51.000 --> 00:13:57.000]  讓耶穌去觸摸她的小朋友
[00:13:57.000 --> 00:14:00.000]  當然我們不知道母親是迷信
[00:14:00.000 --> 00:14:02.000]  也就是說她不知道
[00:14:02.000 --> 00:14:05.000]  她真正知道耶穌是那位彌賽亞
[00:14:05.000 --> 00:14:07.000]  但肯定那位媽媽排除萬難
[00:14:07.000 --> 00:14:09.000]  甚至門徒都趕開她
[00:14:09.000 --> 00:14:10.000]  她知道這個小孩
[00:14:10.000 --> 00:14:12.000]  在生命裡面最重要的一件事是什麼呢
[00:14:12.000 --> 00:14:14.000]  就是讓耶穌去觸摸
[00:14:14.000 --> 00:14:16.000]  讓耶穌去觸摸
[00:14:16.000 --> 00:14:17.000]  我為什麼用這段經文
[00:14:17.000 --> 00:14:18.000]  做我剛才的總結呢
[00:14:18.000 --> 00:14:19.000]  各位兄弟姐妹我不知道
[00:14:19.000 --> 00:14:21.000]  當我們回到家的時候
[00:14:21.000 --> 00:14:22.000]  我們很多時候
[00:14:22.000 --> 00:14:26.000]  我們都會為我們教會做一些事
[00:14:26.000 --> 00:14:28.000]  甚至為我們的弟兄姊妹做一些事
[00:14:28.000 --> 00:14:30.000]  有些同學未信主的
[00:14:30.000 --> 00:14:31.000]  我們會很緊張
[00:14:31.000 --> 00:14:32.000]  我帶你回教會吧
[00:14:32.000 --> 00:14:34.000]  我帶你回團計吧
[00:14:34.000 --> 00:14:35.000]  我們團計很開心的
[00:14:35.000 --> 00:14:36.000]  很好玩的
[00:14:36.000 --> 00:14:38.000]  我們這間教會很好的
[00:14:38.000 --> 00:14:39.000]  那些人很友善的
[00:14:39.000 --> 00:14:40.000]  回來崇拜吧
[00:14:40.000 --> 00:14:41.000]  可以選擇星期六
[00:14:41.000 --> 00:14:42.000]  可以選擇星期日
[00:14:42.000 --> 00:14:43.000]  星期六就唱得輕快一點
[00:14:43.000 --> 00:14:44.000]  星期日呢
[00:14:44.000 --> 00:14:45.000]  其實我不知道星期日是不是很輕快
[00:14:45.000 --> 00:14:46.000]  我沒來過星期日
[00:14:46.000 --> 00:14:48.000]  星期日就正經一點吧
[00:14:48.000 --> 00:14:49.000]  對不起收回
[00:14:49.000 --> 00:14:50.000]  這個錯這個錯
[00:14:50.000 --> 00:14:51.000]  這個收回
[00:14:51.000 --> 00:14:52.000]  政治不正確不是正經
[00:14:52.000 --> 00:14:53.000]  對不起我講錯了
[00:14:53.000 --> 00:14:55.000]  星期日可能可以坐定一點
[00:14:55.000 --> 00:14:57.000]  假設各適其適
[00:14:57.000 --> 00:14:59.000]  但是各位弟兄姊妹
[00:14:59.000 --> 00:15:00.000]  各位弟兄姊妹
[00:15:00.000 --> 00:15:02.000]  我們有沒有
[00:15:02.000 --> 00:15:04.000]  我們有沒有
[00:15:04.000 --> 00:15:07.000]  將主耶穌基督
[00:15:07.000 --> 00:15:09.000]  將上帝的祝福
[00:15:09.000 --> 00:15:11.000]  將上帝的愛
[00:15:11.000 --> 00:15:13.000]  視為最重要的
[00:15:13.000 --> 00:15:16.000]  帶去我們的家
[00:15:16.000 --> 00:15:20.000]  帶去我們的家人的上面呢
[00:15:20.000 --> 00:15:22.000]  我們很多時候
[00:15:22.000 --> 00:15:23.000]  我們將福氣
[00:15:23.000 --> 00:15:25.000]  將上帝的福音
[00:15:25.000 --> 00:15:27.000]  帶給很多人
[00:15:27.000 --> 00:15:29.000]  我們為很多人做很多的事
[00:15:29.000 --> 00:15:31.000]  但是我們有沒有
[00:15:31.000 --> 00:15:33.000]  將上帝的愛
[00:15:33.000 --> 00:15:34.000]  上帝的福氣
[00:15:34.000 --> 00:15:36.000]  上帝的福音
[00:15:36.000 --> 00:15:38.000]  帶到我們的家庭
[00:15:38.000 --> 00:15:40.000]  帶到我們父母那裡
[00:15:40.000 --> 00:15:41.000]  或者這個
[00:15:41.000 --> 00:15:43.000]  好像剛才我們講孔子的說話
[00:15:43.000 --> 00:15:44.000]  我們為我們的父母
[00:15:44.000 --> 00:15:45.000]  當然我們反過來
[00:15:45.000 --> 00:15:46.000]  這段聖經很多時候
[00:15:46.000 --> 00:15:47.000]  我都跟父母講
[00:15:47.000 --> 00:15:49.000]  我們為我們的親人
[00:15:49.000 --> 00:15:50.000]  預備很多很多的東西
[00:15:50.000 --> 00:15:51.000]  有得寫
[00:15:51.000 --> 00:15:52.000]  有得住
[00:15:52.000 --> 00:15:53.000]  好的學校
[00:15:53.000 --> 00:15:54.000]  好的班
[00:15:54.000 --> 00:15:56.000]  各位最忠心的是什麼呢
[00:15:56.000 --> 00:15:57.000]  這個婦人給我們看到
[00:15:57.000 --> 00:15:58.000]  最忠心的
[00:15:58.000 --> 00:16:01.000]  她讓她的家人
[00:16:01.000 --> 00:16:03.000]  去觸摸到上帝
[00:16:03.000 --> 00:16:05.000]  她讓上帝
[00:16:05.000 --> 00:16:09.000]  觸摸到她的家人
[00:16:09.000 --> 00:16:10.000]  我們的生命
[00:16:10.000 --> 00:16:12.000]  有最弱小的一個
[00:16:12.000 --> 00:16:16.000]  我們有沒有照顧她呢
[00:16:16.000 --> 00:16:18.000]  今天我也想分享
[00:16:18.000 --> 00:16:20.000]  另一段的經文
[00:16:20.000 --> 00:16:21.000]  這段經文記載在
[00:16:21.000 --> 00:16:22.000]  約翰福音十九章
[00:16:22.000 --> 00:16:25.000]  二十五至二十七節
[00:16:25.000 --> 00:16:27.000]  這段經文是這麼說
[00:16:27.000 --> 00:16:30.000]  站在耶穌十輛旁邊的
[00:16:30.000 --> 00:16:32.000]  有他的母親姨母
[00:16:32.000 --> 00:16:35.000]  格羅霸的妻子瑪利亞
[00:16:35.000 --> 00:16:37.000]  和莫大拉的瑪利亞
[00:16:37.000 --> 00:16:40.000]  耶穌見母親和她所愛的那門徒
[00:16:40.000 --> 00:16:41.000]  站在旁邊
[00:16:41.000 --> 00:16:43.000]  就對母親說
[00:16:43.000 --> 00:16:45.000]  母親看你的兒子
[00:16:45.000 --> 00:16:47.000]  又對那門徒說
[00:16:47.000 --> 00:16:49.000]  看你的母親
[00:16:49.000 --> 00:16:50.000]  從那刻起
