
[00:00:00.000 --> 00:00:07.000]  今天的講題是「祈求就給你滿」
[00:01:48.000 --> 00:01:50.000]  你不祈求反而有
[00:01:50.000 --> 00:01:52.000]  沒有祈禱神都給你
[00:01:52.000 --> 00:01:53.000]  第四
[00:01:53.000 --> 00:01:54.000]  你又不祈求
[00:01:54.000 --> 00:01:56.000]  結果又真的不得著
[00:01:56.000 --> 00:01:58.000]  有人就解釋
[00:01:58.000 --> 00:01:59.000]  神沒有答應我們的祈禱
[00:01:59.000 --> 00:02:01.000]  原因在哪裡呢
[00:02:01.000 --> 00:02:03.000]  雅各書就大派用場
[00:02:03.000 --> 00:02:05.000]  雅各書說你們得不著
[00:02:05.000 --> 00:02:07.000]  是因為你們不求
[00:02:07.000 --> 00:02:09.000]  你們求都得不著
[00:02:09.000 --> 00:02:11.000]  是因為你們妄求
[00:02:11.000 --> 00:02:12.000]  不是打那些
[00:02:12.000 --> 00:02:14.000]  我們知道是奢求
[00:02:14.000 --> 00:02:16.000]  要浪費在你們的言諾中
[00:02:16.000 --> 00:02:18.000]  就是這些經驗
[00:02:18.000 --> 00:02:20.000]  祈禱有時蒙英允
[00:02:20.000 --> 00:02:23.000]  有時不蒙英允的經驗
[00:02:23.000 --> 00:02:25.000]  使我們對祈禱
[00:02:25.000 --> 00:02:27.000]  是否真的會蒙英允
[00:02:27.000 --> 00:02:29.000]  越來越模糊
[00:02:29.000 --> 00:02:31.000]  甚至失去信心
[00:02:31.000 --> 00:02:32.000]  耶穌所說的
[00:02:32.000 --> 00:02:34.000]  祈求就給你們
[00:02:34.000 --> 00:02:36.000]  你也不敢相信這句話
[00:02:36.000 --> 00:02:38.000]  不過我們一定要確信
[00:02:38.000 --> 00:02:39.000]  為什麼呢
[00:02:39.000 --> 00:02:42.000]  耶穌允許禱告蒙英允
[00:02:42.000 --> 00:02:43.000]  是真實的
[00:02:43.000 --> 00:02:47.000]  否則我們的信仰很不穩定
[00:02:47.000 --> 00:02:48.000]  信心也會動搖
[00:02:48.000 --> 00:02:49.000]  因為這是耶穌所說的
[00:02:49.000 --> 00:02:50.000]  耶穌所說的也不可靠
[00:02:50.000 --> 00:02:52.000]  那有什麼可靠呢
[00:02:52.000 --> 00:02:53.000]  我們就說
[00:02:53.000 --> 00:02:55.000]  要麼是耶穌所說的話不真實
[00:02:55.000 --> 00:02:57.000]  所以我們的經驗是沒錯的
[00:02:57.000 --> 00:02:59.000]  要麼是我們的經驗出現問題
[00:02:59.000 --> 00:03:04.000]  當然很多時候
[00:03:04.000 --> 00:03:07.000]  我們的經驗好像沒有耶穌這樣說
[00:03:07.000 --> 00:03:09.000]  好像沒有耶穌這樣說
[00:03:09.000 --> 00:03:11.000]  你祈求就給你們
[00:03:11.000 --> 00:03:13.000]  沒有經驗到這樣的事情
[00:03:13.000 --> 00:03:15.000]  凡你所祈求的都給你們
[00:03:15.000 --> 00:03:18.000]  是因為我們看這段經文的時候
[00:03:18.000 --> 00:03:19.000]  也是看得很快
[00:03:19.000 --> 00:03:21.000]  所以今天就帶大家
[00:03:21.000 --> 00:03:23.000]  再看這段經文
[00:03:23.000 --> 00:03:26.000]  允呢
[00:03:26.000 --> 00:03:29.000]  耶穌允許你們祈求
[00:03:29.000 --> 00:03:30.000]  就給你們
[00:03:30.000 --> 00:03:32.000]  在說什麼
[00:03:32.000 --> 00:03:34.000]  在什麼情況下
[00:03:34.000 --> 00:03:35.000]  當你祈求的時候
[00:03:35.000 --> 00:03:39.000]  神就是這樣去應允你的禱告
[00:03:39.000 --> 00:03:42.000]  以致我們可以對耶穌在祈禱上的允許
[00:03:42.000 --> 00:03:43.000]  更加有把握
[00:03:43.000 --> 00:03:46.000]  我們認識一下這段經文的背景
[00:03:46.000 --> 00:03:48.000]  你們祈求就給你們
[00:03:48.000 --> 00:03:51.000]  尋見叩門就給你們開門
[00:03:51.000 --> 00:03:55.000]  不是一段獨立出來的經文
[00:03:55.000 --> 00:03:56.000]  它是放在哪裡呢
[00:03:56.000 --> 00:03:59.000]  它是放在馬太方第五章至第七章
[00:03:59.000 --> 00:04:01.000]  一段很重要的教訓
[00:04:01.000 --> 00:04:04.000]  這段經文五至七章被稱為
[00:04:04.000 --> 00:04:06.000]  是耶穌的教訓
[00:04:06.000 --> 00:04:08.000]  是耶穌在山上的教訓
[00:04:08.000 --> 00:04:11.000]  又稱為登山補訓
[00:04:11.000 --> 00:04:13.000]  是其中的一段
[00:04:13.000 --> 00:04:15.000]  馬太方第五至七章
[00:04:15.000 --> 00:04:19.000]  第五章一開始就說八福
[00:04:19.000 --> 00:04:22.000]  就是虛心的人有福了
[00:04:22.000 --> 00:04:24.000]  然後繼續說
[00:04:24.000 --> 00:04:26.000]  有些人甚至說九福
[00:04:26.000 --> 00:04:27.000]  然後就說
[00:04:27.000 --> 00:04:30.000]  你們是世上的炎和世上的光
[00:04:30.000 --> 00:04:31.000]  這段經文是說
[00:04:31.000 --> 00:04:33.000]  雕塗生命的特質
[00:04:33.000 --> 00:04:34.000]  雕塗生命的特質
[00:04:34.000 --> 00:04:37.000]  原來都是有福的人
[00:04:37.000 --> 00:04:42.000]  並且那些是光是炎是對這個世界有影響力的
[00:04:42.000 --> 00:04:44.000]  雕塗生命的特質就是這樣
[00:04:44.000 --> 00:04:46.000]  之後耶穌就很想門徒
[00:04:46.000 --> 00:04:48.000]  在日常生活裡面
[00:04:48.000 --> 00:04:51.000]  怎樣去實踐和流露這些生命的特質
[00:04:51.000 --> 00:04:54.000]  就在五章二十一節至七章二十九節
[00:04:54.000 --> 00:04:55.000]  你們的生命
[00:04:55.000 --> 00:04:57.000]  你們的生活要怎樣做
[00:04:57.000 --> 00:04:59.000]  就流露到這些生命的特質
[00:04:59.000 --> 00:05:00.000]  但中間有一段
[00:05:00.000 --> 00:05:03.000]  中間一段是五章十七節至二十節
[00:05:03.000 --> 00:05:06.000]  我不記得多少年前我說過這篇了
[00:05:06.000 --> 00:05:09.000]  就是說文字和法理賽人
[00:05:09.000 --> 00:05:13.000]  對律法和義行生活流露的美善
[00:05:13.000 --> 00:05:15.000]  有些誤解
[00:05:15.000 --> 00:05:17.000]  以致影響了他們的生活表現
[00:05:17.000 --> 00:05:21.000]  所以耶穌就特別在五章十七節至二十節
[00:05:21.000 --> 00:05:23.000]  做一番教導
[00:05:23.000 --> 00:05:26.000]  一方面他跟文字和法理賽人說
[00:05:26.000 --> 00:05:27.000]  也跟門徒說
[00:05:27.000 --> 00:05:28.000]  耶穌來不是要廢掉律法
[00:05:28.000 --> 00:05:30.000]  有沒有印象這段經文
[00:05:30.000 --> 00:05:31.000]  是要承傳的
[00:05:31.000 --> 00:05:34.000]  不要只是看了律法表面的意思
[00:05:34.000 --> 00:05:36.000]  看了律法本身的精神
[00:05:36.000 --> 00:05:40.000]  耶穌就是要將律法的精神活現出來
[00:05:40.000 --> 00:05:42.000]  但同時間
[00:05:42.000 --> 00:05:44.000]  他又要指出門徒
[00:05:44.000 --> 00:05:45.000]  法理賽人就是這樣看
[00:05:45.000 --> 00:05:48.000]  你們要比法理賽人有更高的義
[00:05:48.000 --> 00:05:50.000]  應該怎樣做呢
[00:05:50.000 --> 00:05:53.000]  就是能夠看得出律法的精義
[00:05:53.000 --> 00:05:54.000]  五章二十節
[00:05:54.000 --> 00:06:00.000]  耶穌要求門徒有高於文字和法理賽人的義
[00:06:00.000 --> 00:06:01.000]  往後的經文
[00:06:01.000 --> 00:06:05.000]  就按照文字和法理賽人的毛病而說
[00:06:05.000 --> 00:06:07.000]  他們的問題在哪裡呢
[00:06:07.000 --> 00:06:10.000]  你們古人有話說
[00:06:10.000 --> 00:06:12.000]  口傳的律法就是這樣
[00:06:12.000 --> 00:06:13.000]  或者律法就是這樣寫
[00:06:13.000 --> 00:06:16.000]  但其實背後的意思是什麼呢
[00:06:16.000 --> 00:06:18.000]  文字和法理賽人的毛病
[00:06:18.000 --> 00:06:22.000]  包括他們對摩西律法的字面的推敲
[00:06:22.000 --> 00:06:24.000]  漠視了神的心意
[00:06:24.000 --> 00:06:25.000]  在宗教生活
[00:06:25.000 --> 00:06:26.000]  他們自我炫耀
[00:06:26.000 --> 00:06:29.000]  就好像要站在十字架路口祈禱
[00:06:29.000 --> 00:06:31.000]  他們對錢財的貪戀
[00:06:31.000 --> 00:06:36.000]  耶穌一而再再而三的來做一些教導
[00:06:36.000 --> 00:06:39.000]  去到第七章一至十二節
[00:06:39.000 --> 00:06:41.000]  就是講關於論斷人
[00:06:41.000 --> 00:06:44.000]  所以本身七章七至十一節
[00:06:44.000 --> 00:06:47.000]  是放在一大段裡面
[00:06:47.000 --> 00:06:48.000]  再有一段
[00:06:48.000 --> 00:06:50.000]  再是那個小段
[00:06:50.000 --> 00:06:52.000]  讓我們來看七章一至十二節
[00:06:52.000 --> 00:06:55.000]  我很想弟兄姊妹跟我一起讀這段經文
[00:06:55.000 --> 00:06:56.000]  讀法是
[00:06:56.000 --> 00:06:57.000]  我左手邊的弟兄姊妹
[00:06:57.000 --> 00:06:58.000]  這一行的弟兄姊妹
[00:06:58.000 --> 00:06:59.000]  你讀第一至五節
[00:06:59.000 --> 00:07:02.000]  中間這一段的
[00:07:02.000 --> 00:07:05.000]  還有我們樓下的弟兄姊妹
[00:07:05.000 --> 00:07:08.000]  你讀第六節和第十二節
[00:07:08.000 --> 00:07:11.000]  最右手邊就讀七至十一節
[00:07:11.000 --> 00:07:12.000]  就是讀過那一段
[00:07:12.000 --> 00:07:15.000]  我們分這三段來讀
[00:07:15.000 --> 00:07:17.000]  請左手邊的弟兄姊妹跟我一起讀
[00:07:17.000 --> 00:07:18.000]  一二三
[00:07:18.000 --> 00:07:20.000]  你們不要論斷人
[00:07:20.000 --> 00:07:23.000]  免得你們被論斷
[00:07:23.000 --> 00:07:25.000]  因為你們怎樣論斷人
[00:07:25.000 --> 00:07:27.000]  也必怎樣被論斷
[00:07:27.000 --> 00:07:30.000]  你們用甚麼良器良給人
[00:07:30.000 --> 00:07:33.000]  也必用甚麼良器良給你們
[00:07:33.000 --> 00:07:37.000]  為甚麼看見你弟兄眼中有刺
[00:07:37.000 --> 00:07:40.000]  卻不想自己眼中有良目呢
[00:07:40.000 --> 00:07:43.000]  你自己眼中有良目
[00:07:43.000 --> 00:07:45.000]  怎能對你弟兄說
[00:07:45.000 --> 00:07:48.000]  用我去掉你眼中的刺呢
[00:07:48.000 --> 00:07:50.000]  你就是假冒為善的人
[00:07:50.000 --> 00:07:53.000]  先去掉自己眼中的良目
[00:07:53.000 --> 00:07:55.000]  然後才能看得清楚
[00:07:55.000 --> 00:07:58.000]  去掉你弟兄眼中的刺
[00:07:58.000 --> 00:08:00.000]  請中間和樓下的弟兄姊妹
[00:08:00.000 --> 00:08:01.000]  跟我一起讀第六節
[00:08:01.000 --> 00:08:03.000]  不要把聖物給狗
[00:08:03.000 --> 00:08:07.000]  也不要把你們的珍珠丟在豬前
[00:08:07.000 --> 00:08:10.000]  恐怕牠踐踏了珍珠
[00:08:10.000 --> 00:08:12.000]  轉過來咬你們
[00:08:12.000 --> 00:08:15.000]  你們祈求就給你們
[00:08:15.000 --> 00:08:17.000]  尋找就尋見
[00:08:17.000 --> 00:08:19.000]  叩門就給你們開門
[00:08:19.000 --> 00:08:22.000]  因為凡祈求的就得著
[00:08:22.000 --> 00:08:24.000]  尋找的就尋見
[00:08:24.000 --> 00:08:27.000]  叩門的就給他們開門
[00:08:27.000 --> 00:08:30.000]  你們中間誰有兒子求餅
[00:08:30.000 --> 00:08:32.000]  反給他石頭呢
[00:08:32.000 --> 00:08:34.000]  求魚反給他蛇呢
[00:08:34.000 --> 00:08:36.000]  你們雖然不好
[00:08:36.000 --> 00:08:39.000]  尚且知道那好東西給兒女
[00:08:39.000 --> 00:08:41.000]  何況你們在天上的父
[00:08:41.000 --> 00:08:45.000]  豈不更把好東西給求他的人嗎
[00:08:45.000 --> 00:08:46.000]  中間和樓下
[00:08:46.000 --> 00:08:48.000]  所以無論何事
[00:08:48.000 --> 00:08:51.000]  你們願意人怎樣待你們
[00:08:51.000 --> 00:08:53.000]  你們也要怎樣待人
[00:08:53.000 --> 00:08:57.000]  因為這就是律法和先知的道理
[00:08:57.000 --> 00:09:00.000]  全段經文是講不可論斷人
[00:09:00.000 --> 00:09:02.000]  來到十二節是一個結論
[00:09:02.000 --> 00:09:03.000]  無論何事
[00:09:03.000 --> 00:09:06.000]  你要人家怎樣待你
[00:09:06.000 --> 00:09:08.000]  你也要怎樣待人
[00:09:08.000 --> 00:09:09.000]  經文的文學
[00:09:09.000 --> 00:09:12.000]  七章一節上半節是一個主題
[00:09:12.000 --> 00:09:14.000]  講不要論斷人
[00:09:14.000 --> 00:09:17.000]  論斷是有審判的意思
[00:09:17.000 --> 00:09:19.000]  是定他人的罪
[00:09:19.000 --> 00:09:21.000]  是批評別人
[00:09:21.000 --> 00:09:23.000]  為何不能論斷人
[00:09:23.000 --> 00:09:25.000]  耶穌在七章一節下至第四節
[00:09:25.000 --> 00:09:26.000]  講了兩個理由
[00:09:26.000 --> 00:09:27.000]  第一個理由是
[00:09:27.000 --> 00:09:29.000]  己所不欲勿施於人
[00:09:29.000 --> 00:09:31.000]  即是你不想的東西
[00:09:31.000 --> 00:09:32.000]  不要給人
[00:09:32.000 --> 00:09:34.000]  因為你們怎樣論斷人
[00:09:34.000 --> 00:09:35.000]  人家也會這樣論斷你
[00:09:35.000 --> 00:09:37.000]  你們用甚麼良器良給人
[00:09:37.000 --> 00:09:39.000]  人家也用甚麼良器良給你
[00:09:39.000 --> 00:09:41.000]  即是你怎樣對人
[00:09:41.000 --> 00:09:43.000]  人就怎樣對你
[00:09:43.000 --> 00:09:45.000]  你不想人家論斷你
[00:09:45.000 --> 00:09:46.000]  不想人家審判你
[00:09:46.000 --> 00:09:48.000]  不想人家批評你
[00:09:48.000 --> 00:09:50.000]  不想人家定你的罪
[00:09:50.000 --> 00:09:52.000]  你就不要這樣對待人
[00:09:52.000 --> 00:09:53.000]  你不想這樣
[00:09:53.000 --> 00:09:55.000]  你就不要這樣對待人
[00:09:55.000 --> 00:09:57.000]  耶穌說的道理很簡單
[00:09:57.000 --> 00:09:58.000]  第二個理由是
[00:09:58.000 --> 00:10:00.000]  不能夠寬以待己
[00:10:00.000 --> 00:10:02.000]  嚴以律人
[00:10:02.000 --> 00:10:03.000]  甚麼意思呢
[00:10:03.000 --> 00:10:05.000]  第三第四節
[00:10:05.000 --> 00:10:07.000]  耶穌用了一個很生動的比喻
[00:10:07.000 --> 00:10:09.000]  講人的盲點
[00:10:09.000 --> 00:10:13.000]  別人眼中的刺很小
[00:10:13.000 --> 00:10:15.000]  自己眼中的良目
[00:10:15.000 --> 00:10:16.000]  不是良目師
[00:10:16.000 --> 00:10:19.000]  我們眼中不可以沒有良目師
[00:10:19.000 --> 00:10:22.000]  一塊木頭
[00:10:22.000 --> 00:10:25.000]  對比起刺是很大塊的
[00:10:25.000 --> 00:10:28.000]  你自己眼中有一塊大的木頭
[00:10:28.000 --> 00:10:31.000]  你不可以只看到人家眼中的小小的刺
[00:10:31.000 --> 00:10:33.000]  即是小小的毛病
[00:10:33.000 --> 00:10:37.000]  他是看不到自己大大的問題
[00:10:37.000 --> 00:10:40.000]  你不可以只挑剔別人小小的問題
[00:10:40.000 --> 00:10:43.000]  而對自己嚴重的過錯
[00:10:43.000 --> 00:10:45.000]  視若無睹
[00:10:45.000 --> 00:10:48.000]  這是耶穌說的意思
[00:10:48.000 --> 00:10:50.000]  你為甚麼要批評人呢
[00:10:50.000 --> 00:10:51.000]  論斷人呢
[00:10:51.000 --> 00:10:53.000]  你自己呢
[00:10:53.000 --> 00:10:55.000]  所以第五節
[00:10:55.000 --> 00:10:57.000]  耶穌做了一個小結
[00:10:57.000 --> 00:10:59.000]  你這些假冒為善的人
[00:10:59.000 --> 00:11:01.000]  你先去掉自己眼中的良目
[00:11:01.000 --> 00:11:03.000]  才可以看得清楚
[00:11:03.000 --> 00:11:05.000]  去掉你弟兄眼中的刺
[00:11:05.000 --> 00:11:08.000]  如果你真的打算去指證別人
[00:11:08.000 --> 00:11:10.000]  你就要先改正你自己
[00:11:10.000 --> 00:11:12.000]  因為只有這樣的態度
[00:11:12.000 --> 00:11:14.000]  才可以有正確的洞察力
[00:11:14.000 --> 00:11:15.000]  這樣你才看得清楚
[00:11:15.000 --> 00:11:17.000]  你不會錯判別人
[00:11:17.000 --> 00:11:19.000]  如果你真的很想去定人的罪
[00:11:19.000 --> 00:11:21.000]  看著那個人真的有問題
[00:11:21.000 --> 00:11:24.000]  那你就不如先檢視一下自己
[00:11:24.000 --> 00:11:25.000]  最後可能你會發現
[00:11:25.000 --> 00:11:27.000]  其實不是對方有問題
[00:11:27.000 --> 00:11:30.000]  是自己有問題
[00:11:30.000 --> 00:11:33.000]  不知道大家有沒有聽過一個這樣的例子
[00:11:33.000 --> 00:11:36.000]  有些人很喜歡批評別人
[00:11:36.000 --> 00:11:38.000]  其中一個的媽媽
[00:11:38.000 --> 00:11:39.000]  很喜歡批評別人
[00:11:39.000 --> 00:11:42.000]  看別人這裡有問題那裡也有問題
[00:11:42.000 --> 00:11:45.000]  有一天她坐在家裡的客廳
[00:11:45.000 --> 00:11:47.000]  就望向隔壁屋窗外
[00:11:47.000 --> 00:11:51.000]  看到隔壁的太太晾衣服
[00:11:51.000 --> 00:11:52.000]  晾衣服在那裡
[00:11:52.000 --> 00:11:53.000]  就跟女兒說
[00:11:53.000 --> 00:11:55.000]  旁邊這個什麼太太
[00:11:55.000 --> 00:11:56.000]  都不知道她怎麼洗衣服
[00:11:56.000 --> 00:11:57.000]  總之洗了的衣服
[00:11:57.000 --> 00:12:01.000]  白色的明明都有黑點
[00:12:01.000 --> 00:12:03.000]  怎麼做人的媽媽
[00:12:03.000 --> 00:12:05.000]  就這樣說著說著
[00:12:05.000 --> 00:12:07.000]  女兒就儘管看看
[00:12:07.000 --> 00:12:11.000]  看看隔壁晾出來的衣服
[00:12:11.000 --> 00:12:12.000]  是不是真的這麼髒
[00:12:12.000 --> 00:12:14.000]  看完之後
[00:12:14.000 --> 00:12:16.000]  有什麼發現呢
[00:12:16.000 --> 00:12:17.000]  就跟媽媽說
[00:12:17.000 --> 00:12:18.000]  媽媽
[00:12:18.000 --> 00:12:22.000]  其實不是別人的衣服洗得不乾淨
[00:12:22.000 --> 00:12:24.000]  是我們的窗很髒
[00:12:24.000 --> 00:12:26.000]  DSE是不是考你題
[00:12:26.000 --> 00:12:28.000]  哇 這麼巧
[00:12:28.000 --> 00:12:29.000]  你們自己懂得回答吧
[00:12:29.000 --> 00:12:30.000]  都不是回答的
[00:12:30.000 --> 00:12:31.000]  只是懂得分析
[00:12:31.000 --> 00:12:33.000]  昨天晚上跟年輕人說
[00:12:33.000 --> 00:12:39.000]  剛剛DSE考你題
[00:12:39.000 --> 00:12:40.000]  我們很多時候
[00:12:40.000 --> 00:12:41.000]  就看別人的問題
[00:12:41.000 --> 00:12:42.000]  他們看不到
[00:12:42.000 --> 00:12:44.000]  其實問題未必在對方那裡
[00:12:44.000 --> 00:12:47.000]  可能是在我們那裡
[00:12:47.000 --> 00:12:48.000]  來到這裡
[00:12:48.000 --> 00:12:50.000]  或者有些人會問
[00:12:50.000 --> 00:12:52.000]  不要論斷人
[00:12:52.000 --> 00:12:54.000]  是不是表示我們不應該判別
[00:12:54.000 --> 00:12:56.000]  一些是非對錯呢
[00:12:56.000 --> 00:12:58.000]  或者不應該指證別人
[00:12:58.000 --> 00:13:00.000]  一些的錯處呢
[00:13:00.000 --> 00:13:02.000]  如果我真的覺得
[00:13:02.000 --> 00:13:03.000]  看到了
[00:13:03.000 --> 00:13:04.000]  我都檢視了自己
[00:13:04.000 --> 00:13:06.000]  別人真的有錯處
[00:13:06.000 --> 00:13:07.000]  我真的指出的時候
[00:13:07.000 --> 00:13:10.000]  是不是都叫做論斷人呢
[00:13:10.000 --> 00:13:11.000]  有些時候
[00:13:11.000 --> 00:13:12.000]  他們都會來問
[00:13:12.000 --> 00:13:13.000]  牧師 我真的看到一些問題
[00:13:13.000 --> 00:13:15.000]  不知道該說還是不說呢
[00:13:15.000 --> 00:13:16.000]  說的又好像
[00:13:16.000 --> 00:13:19.000]  不知道是不是在說人壞話呢
[00:13:19.000 --> 00:13:23.000]  我多數叫他們先說給我聽
[00:13:23.000 --> 00:13:29.000]  儘管我們分析一下吧
[00:13:29.000 --> 00:13:31.000]  第二個問題是
[00:13:31.000 --> 00:13:33.000]  我們都是罪人
[00:13:33.000 --> 00:13:34.000]  其實我們根本看不到
[00:13:34.000 --> 00:13:35.000]  自己眼中的良目
[00:13:35.000 --> 00:13:36.000]  我們根本從來沒有發現
[00:13:36.000 --> 00:13:39.000]  自己的窗是髒的
[00:13:39.000 --> 00:13:41.000]  我們經常都看到別人的問題
[00:13:41.000 --> 00:13:43.000]  那我可以怎樣做呢
[00:13:43.000 --> 00:13:44.000]  我才可以看到
[00:13:44.000 --> 00:13:48.000]  自己眼中有沒有良目呢
[00:13:48.000 --> 00:13:50.000]  然後我可以真的幫一些人
[00:13:50.000 --> 00:13:52.000]  面對他們的小小的過失
[00:13:52.000 --> 00:13:56.000]  除去他們眼中的刺呢
[00:13:56.000 --> 00:13:58.000]  要回答這兩個問題
[00:13:58.000 --> 00:14:00.000]  首先 耶穌沒有否定
[00:14:00.000 --> 00:14:02.000]  別人可以指出別人的錯處
[00:14:02.000 --> 00:14:03.000]  祂沒有否定
[00:14:03.000 --> 00:14:05.000]  祂只是提醒
[00:14:05.000 --> 00:14:07.000]  第一 其實
[00:14:07.000 --> 00:14:09.000]  你不想別人這樣對你
[00:14:09.000 --> 00:14:11.000]  你先不要這樣做
[00:14:11.000 --> 00:14:13.000]  第二 如果你真的要這樣做
[00:14:13.000 --> 00:14:15.000]  你就要檢視清楚
[00:14:15.000 --> 00:14:17.000]  究竟你自己有沒有問題
[00:14:17.000 --> 00:14:21.000]  才來指證別人
[00:14:21.000 --> 00:14:24.000]  然後耶穌又再說
[00:14:24.000 --> 00:14:26.000]  那應該可以完結了
[00:14:26.000 --> 00:14:27.000]  但耶穌沒有完結
[00:14:27.000 --> 00:14:29.000]  祂繼續說
[00:14:29.000 --> 00:14:31.000]  夏文說了一個
[00:14:31.000 --> 00:14:33.000]  我們都不知道為什麼
[00:14:33.000 --> 00:14:34.000]  要放在這裡的說話
[00:14:34.000 --> 00:14:37.000]  不要把聖物給狗吃
[00:14:37.000 --> 00:14:39.000]  也不要把你們的珍珠丟在珠前
[00:14:39.000 --> 00:14:41.000]  恐怕他踐踏了珍珠
[00:14:41.000 --> 00:14:43.000]  轉過來咬你們
[00:14:43.000 --> 00:14:45.000]  好像格格不入
[00:14:45.000 --> 00:14:47.000]  和上文下理沒有什麼關係
[00:14:47.000 --> 00:14:49.000]  有些人認為
[00:14:49.000 --> 00:14:51.000]  抄寫聖經的人抄錯了
[00:14:51.000 --> 00:14:53.000]  放了進去
[00:14:53.000 --> 00:14:54.000]  等於我們不可以這樣看聖經
[00:14:54.000 --> 00:14:56.000]  你解不通就說抄錯了
[00:14:56.000 --> 00:14:58.000]  很多聖經你都解不通
[00:14:58.000 --> 00:15:00.000]  是不是又抄錯又放錯呢
[00:15:00.000 --> 00:15:02.000]  所以我們不可以帶著這樣的態度去看聖經
[00:15:02.000 --> 00:15:04.000]  解通為止
[00:15:04.000 --> 00:15:06.000]  想清楚為止
[00:15:06.000 --> 00:15:08.000]  所以這裡
[00:15:08.000 --> 00:15:10.000]  研究聖經的人告訴我們
[00:15:10.000 --> 00:15:12.000]  這段的經文
[00:15:12.000 --> 00:15:14.000]  耶穌也是用一個比喻
[00:15:14.000 --> 00:15:16.000]  來講我們如何小心判斷
[00:15:16.000 --> 00:15:18.000]  和指證別人
[00:15:18.000 --> 00:15:20.000]  我們不可以論斷別人
[00:15:20.000 --> 00:15:22.000]  不可以在沒有了解
[00:15:22.000 --> 00:15:24.000]  整件的事情
[00:15:24.000 --> 00:15:26.000]  之前
[00:15:26.000 --> 00:15:28.000]  我們去批評
[00:15:28.000 --> 00:15:30.000]  甚至定人罪
[00:15:30.000 --> 00:15:32.000]  不可以你自己也是一個大罪人
[00:15:32.000 --> 00:15:34.000]  然後去定別人的小問題
[00:15:34.000 --> 00:15:36.000]  不可以這樣
[00:15:36.000 --> 00:15:38.000]  那如何判別呢
[00:15:38.000 --> 00:15:40.000]  他舉了這個例子
[00:15:40.000 --> 00:15:42.000]  耶穌在這裡講的
[00:15:42.000 --> 00:15:44.000]  是很想講你覺得好的東西
[00:15:44.000 --> 00:15:46.000]  你做一些判別
[00:15:46.000 --> 00:15:48.000]  你覺得好的東西
