
[00:00:00.000 --> 00:00:02.800]  無獨有偶,今天唱的詩歌
[00:02:43.280 --> 00:02:45.880]  我們作為僕人不能夠大過主人
[00:02:45.880 --> 00:02:49.080]  所以一定會面對這些爭戰
[00:02:49.080 --> 00:02:53.080]  會面對這些與罪惡而來的爭戰
[00:02:53.080 --> 00:02:54.280]  所以今天我們見到
[00:02:54.280 --> 00:02:57.080]  耶穌基督在肉身的時候與罪爭戰
[00:02:57.080 --> 00:02:59.680]  但是他是得勝的
[00:02:59.680 --> 00:03:01.280]  所以我們作為基督徒
[00:03:01.280 --> 00:03:06.280]  我們要在彭酒天路與主同心
[00:03:06.280 --> 00:03:08.480]  向罪惡爭戰的時候
[00:03:08.480 --> 00:03:10.080]  能夠得勝
[00:03:10.080 --> 00:03:13.480]  真是關鍵在乎學校耶穌
[00:03:13.480 --> 00:03:16.280]  學校耶穌基督的榜樣
[00:03:16.280 --> 00:03:21.280]  所以在彼得前書轉入第四章的經文
[00:03:21.280 --> 00:03:24.080]  短短六節的經文當中
[00:03:24.080 --> 00:03:25.280]  我給一個題目是
[00:03:25.280 --> 00:03:28.480]  效法基督與罪爭戰
[00:03:28.480 --> 00:03:29.680]  卻而得勝
[00:03:29.680 --> 00:03:31.680]  這個就是最重要的
[00:03:31.680 --> 00:03:33.280]  我們讀讀這幾節經文
[00:03:33.280 --> 00:03:37.280]  在螢幕上或手上的聖經
[00:03:37.280 --> 00:03:39.880]  彼得前書四章一至六節
[00:03:39.880 --> 00:03:41.280]  我們同聲讀出
[00:03:41.280 --> 00:03:42.280]  請讀
[00:03:42.280 --> 00:03:50.680]  基督既有肉身受苦,你們也當將這樣的心智作為兵器。
[00:03:50.680 --> 00:03:57.680]  因為在肉身受過苦的,就已經與罪斷絕了。
[00:03:57.680 --> 00:04:04.480]  你們存這樣的心,從今以後就可以不從人的情慾,
[00:04:04.480 --> 00:04:10.480]  只從上的旨意,在世道如下的降音。
[00:04:10.480 --> 00:04:15.280]  因為往日隨從愛邦人的心意,
[00:04:15.280 --> 00:04:20.680]  憑邪淫、惡辱、醉酒、謊言群飲,
[00:04:20.680 --> 00:04:23.880]  並可惡拜偶像的事,
[00:04:23.880 --> 00:04:26.480]  事後已經夠了。
[00:04:26.480 --> 00:04:29.280]  他們在這些事上,
[00:04:29.280 --> 00:04:34.880]  見你們不與他們同奔那荒蕩無道的路,
[00:04:34.880 --> 00:04:38.480]  就以為怪,毀謗你們。
[00:04:38.480 --> 00:04:45.680]  他們必在那將要審判沒人死人的主面前教長。
[00:04:45.680 --> 00:04:50.680]  為此,就是死人也曾有福音傳給他們,
[00:04:50.680 --> 00:04:55.680]  要叫他們的肉體按照人的審判,
[00:04:55.680 --> 00:05:01.680]  他們的靈性卻靠上帝沒著。
[00:05:01.680 --> 00:05:04.880]  在這個短短六節的經文裏邊,
[00:05:04.880 --> 00:05:09.680]  不知大家有否留意到有三個時間性的用詞,
[00:05:09.680 --> 00:05:15.080]  不知大家是否還記得《十步言經》的方式,
[00:05:15.080 --> 00:05:18.680]  其中留意那些時間性的用詞。
[00:05:18.680 --> 00:05:20.280]  這裏有第一,
[00:05:20.280 --> 00:05:24.080]  它說「在世道如下的降音」,
[00:05:24.080 --> 00:05:25.280]  這是第二節,
[00:05:25.280 --> 00:05:27.680]  這可以指我們目前現在的,
[00:05:27.680 --> 00:05:30.480]  好像今天我們卓師的機會,
[00:05:30.480 --> 00:05:32.280]  我們現在把握的。
[00:05:32.280 --> 00:05:35.280]  第三節那裏說到往日,
[00:05:35.280 --> 00:05:37.880]  想起過往往日的時候,
[00:05:37.880 --> 00:05:39.880]  這是過去的,
[00:05:39.880 --> 00:05:41.680]  當然也有未來的,
[00:05:41.680 --> 00:05:47.080]  就是將要審判沒人死人的主面前來教長,
[00:05:47.080 --> 00:05:50.280]  這是指到將來在第五節。
[00:05:50.280 --> 00:05:52.080]  所以單單六節的經文,
[00:05:52.080 --> 00:05:55.880]  幫助我們帶回過去有甚麼事,
[00:05:55.880 --> 00:05:59.680]  展望前面和未來我們所需要面對的,
[00:05:59.680 --> 00:06:04.680]  就是這位主的審判我們要在他面前的教長。
[00:06:04.680 --> 00:06:08.480]  然後彼得在這段經文裏提醒我們,
[00:06:08.480 --> 00:06:11.680]  今天我們應該存著一個甚麼態度,
[00:06:11.680 --> 00:06:14.680]  到我們如下的降音呢?
[00:06:14.680 --> 00:06:19.280]  如下的降音即是我們還有前面今日的日子,
[00:06:19.280 --> 00:06:21.280]  不知弟兄姊妹你有沒有想過,
[00:06:21.280 --> 00:06:25.880]  究竟我們怎樣來到我們如下的降音呢?
[00:06:25.880 --> 00:06:29.680]  我們如下的降音可能是我們要面對死亡,
[00:06:29.680 --> 00:06:31.880]  我們每個人都要面對的,
[00:06:31.880 --> 00:06:35.680]  如下的降音可能就是我們要面對主回來,
[00:06:35.680 --> 00:06:36.880]  可能我們還未死,
[00:06:36.880 --> 00:06:39.080]  這個最希望有的,不用經過死亡,
[00:06:39.080 --> 00:06:43.080]  主回來我們就可以得著主被提,
[00:06:43.080 --> 00:06:45.880]  我們去到與主面對面,
[00:06:45.880 --> 00:06:48.280]  但同時間亦都是進入永恆,
[00:06:48.280 --> 00:06:51.280]  在主的審判台前,
[00:06:51.280 --> 00:06:58.480]  就是祂面對我們一切所作的來教我們的像,
[00:06:58.480 --> 00:06:59.680]  應該是歡喜快樂,
[00:06:59.680 --> 00:07:02.480]  因為要得著主的稱讚、獎賞,
[00:07:02.480 --> 00:07:05.880]  和向神讚美祂的救恩和保守,
[00:07:05.880 --> 00:07:08.680]  直到我們見祂的面。
[00:07:08.680 --> 00:07:12.280]  究竟在這個期間我們如下的降音,
[00:07:12.280 --> 00:07:14.280]  我們怎樣來到度過呢?
[00:07:14.280 --> 00:07:16.480]  我們怎樣來到去面對呢?
[00:07:16.480 --> 00:07:22.280]  我們怎樣來到善用、去投資呢?
[00:07:22.280 --> 00:07:24.280]  所以面對我們今天感謝神,
[00:07:24.280 --> 00:07:26.280]  有一個永恆活潑的盼望,
[00:07:26.280 --> 00:07:30.280]  這個就是進入新天新地,
[00:07:30.280 --> 00:07:32.680]  我們今天的態度是不同的,
[00:07:32.680 --> 00:07:36.680]  因為我們預備好自己來迎接未來,
[00:07:36.680 --> 00:07:40.880]  我們餘生之路應該培養什麼態度呢?
[00:07:40.880 --> 00:07:47.480]  就是彼得要講第四章的一些肺腑之言。
[00:07:47.480 --> 00:07:50.480]  首先第一方面就是今天我們要講的這六節,
[00:07:50.480 --> 00:07:53.880]  就是要和罪惡爭戰,
[00:07:53.880 --> 00:07:57.480]  所以我們要保守我們聖潔的生活,
[00:07:57.480 --> 00:08:03.680]  來面對罪惡,來忍耐罪人,
[00:08:03.680 --> 00:08:08.080]  帶領他們同時間認識真理。
[00:08:08.080 --> 00:08:10.880]  所以在這裡我們看到第一方面,
[00:08:10.880 --> 00:08:15.680]  我們有的態度可以說是效法基督與罪爭戰,
[00:08:15.680 --> 00:08:17.680]  因為第一節很清楚開始,
[00:08:17.680 --> 00:08:21.680]  他說基督既在肉身受苦,
[00:08:21.680 --> 00:08:24.280]  即是耶穌基督他親自成為人,
[00:08:24.280 --> 00:08:26.280]  來到這裡成為肉身,
[00:08:26.280 --> 00:08:28.880]  但是他經歷苦難,這個苦難是什麼?
[00:08:28.880 --> 00:08:31.480]  這個苦難是和罪爭戰,
[00:08:31.480 --> 00:08:33.680]  面對罪所帶來的咒咒,
[00:08:33.680 --> 00:08:36.480]  和罪所帶來的影響,
[00:08:36.480 --> 00:08:39.680]  耶穌親自來到這個罪惡世界成為肉身,
[00:08:39.680 --> 00:08:42.680]  他面對這種苦楚,
[00:08:42.680 --> 00:08:46.680]  所以他說你們也當將這樣的心智,
[00:08:46.680 --> 00:08:51.880]  即是面對罪惡爭戰而受苦的心智,
[00:08:51.880 --> 00:08:54.680]  作為兵器,可見是一場爭戰,
[00:08:54.680 --> 00:08:57.080]  因為在肉身受過苦的,
[00:08:57.080 --> 00:09:00.680]  就已經與罪斷絕了。
[00:09:00.680 --> 00:09:04.680]  所以我們看到這個好像一幅圖畫,
[00:09:04.680 --> 00:09:08.080]  講到一個士兵,他來預備他的兵器,
[00:09:08.080 --> 00:09:12.080]  準備在戰場上迎戰的一個畫面,
[00:09:12.080 --> 00:09:14.880]  究竟應該存什麼態度呢?
[00:09:14.880 --> 00:09:18.480]  我們知道如果我們的心情預備得不好,
[00:09:18.480 --> 00:09:21.680]  態度或者我們的警覺性不高,
[00:09:21.680 --> 00:09:23.480]  就很容易失敗,
[00:09:23.480 --> 00:09:26.280]  面對一場的爭戰,或者比賽也好,
[00:09:26.280 --> 00:09:29.280]  面對挑戰也好,如果我們心靈預備好,
[00:09:29.280 --> 00:09:32.480]  能夠有把握,和知道應該怎樣應付,
[00:09:32.480 --> 00:09:35.880]  我們就有得勝的秘訣。
[00:09:35.880 --> 00:09:40.280]  所以第一,這裡就是將受苦的心智作為兵器,
[00:09:40.280 --> 00:09:43.280]  即是我們要面對罪,這些苦難,
[00:09:43.280 --> 00:09:46.280]  這些掙扎,甚至有的逼迫,
[00:09:46.280 --> 00:09:47.680]  或者魔鬼的攻擊,
[00:09:47.680 --> 00:09:51.280]  或者我們裏面的罪性的懲辱,
[00:09:51.280 --> 00:09:55.080]  我們要來禁止它,來脫離它,
[00:09:55.080 --> 00:09:57.080]  要它劃清界線的時候,
[00:09:57.080 --> 00:10:00.280]  可能是面對困難的,會有痛苦的,
[00:10:00.280 --> 00:10:04.480]  但是我們靠著主,是可以勝過的。
[00:10:04.480 --> 00:10:08.480]  所以認清敵人,這個敵人就是罪惡,
[00:10:08.480 --> 00:10:11.680]  今天在種種各方面不同的,
[00:10:11.680 --> 00:10:14.080]  一些而來的,剛才我們講過的,
[00:10:14.080 --> 00:10:16.880]  一些罪帶來的影響。
[00:10:16.880 --> 00:10:19.080]  記得上兩次我們提過,
[00:10:19.080 --> 00:10:23.080]  他說我們要離惡行善,一心追趕,
[00:10:23.080 --> 00:10:25.480]  所以彼得接著去講第四章的時候,
[00:10:25.480 --> 00:10:27.080]  和上面的觀念是有關係的,
[00:10:27.080 --> 00:10:29.480]  因為這個離惡的意思,
[00:10:29.480 --> 00:10:32.480]  不單止遠離,而是一種厭惡,
[00:10:32.480 --> 00:10:37.280]  一種鄙視罪惡的意思。
[00:10:37.280 --> 00:10:43.680]  一位報導家,在十九世紀,
[00:10:43.680 --> 00:10:45.680]  他的名字叫Billy Sunday,
[00:10:45.680 --> 00:10:47.480]  他曾經講過一句話,
[00:10:47.480 --> 00:10:51.880]  他說我對罪是有決心與它為敵,
[00:10:51.880 --> 00:10:55.480]  決心能夠與它爭戰,
[00:10:55.480 --> 00:11:00.880]  他說我用我的腳來踢開它,以致它的行動,
[00:11:00.880 --> 00:11:05.680]  用我的拳頭來打退它,以致意思是它所作的,
[00:11:05.680 --> 00:11:11.280]  用我的頭來砍碎它,以致它的思想、它的意念,
[00:11:11.280 --> 00:11:15.680]  甚至我要咬牙切齒來咬死它,
[00:11:15.680 --> 00:11:18.080]  以致它的痛恨。
[00:11:18.080 --> 00:11:20.280]  他說如果當我老的時候,
[00:11:20.280 --> 00:11:27.480]  腳沒有力,手也沒有力,頭也不太清楚,
[00:11:27.480 --> 00:11:31.080]  牙齒也脫落了一些,沒甚麼牙力的時候,
[00:11:31.080 --> 00:11:32.280]  我要怎樣做呢?
[00:11:32.280 --> 00:11:36.080]  我要將它黏著,綁著,
[00:11:36.080 --> 00:11:40.080]  帶到準備面對上帝的時候,
[00:11:40.080 --> 00:11:42.680]  將它完全的粉碎。
[00:11:42.680 --> 00:11:45.080]  這當然是一種寓意的說法,
[00:11:45.080 --> 00:11:50.680]  但卻是表達出這個報道家對罪的恨惡,
[00:11:50.680 --> 00:11:57.280]  和斥責,和立志誓死的去得勝。
[00:11:57.280 --> 00:12:01.680]  今日,弟兄姊妹,我們成聖都是一個過程,
[00:12:01.680 --> 00:12:04.480]  因為我們每一下子就變成聖人,
[00:12:04.480 --> 00:12:05.880]  我們都會有掙扎,
[00:12:05.880 --> 00:12:08.680]  我們都會有面對罪惡的時候,
[00:12:08.680 --> 00:12:11.480]  有時甚至有軟弱,
[00:12:11.480 --> 00:12:16.280]  但我們記得我們要求主幫助,再次起來不斷的爭戰,
[00:12:16.280 --> 00:12:18.480]  這是一生之久的,
[00:12:18.480 --> 00:12:21.680]  是不斷的在我們成聖的過程裏面
[00:12:21.680 --> 00:12:26.480]  都需要來克服的一個與罪惡爭戰的過程,
[00:12:26.480 --> 00:12:30.880]  因為每一下子就完全沒有罪的影響,
[00:12:30.880 --> 00:12:33.480]  相反,我們每一天都要面對它。
[00:12:33.480 --> 00:12:34.680]  究竟我們是甚麼態度呢?
[00:12:34.680 --> 00:12:37.680]  這個態度就是我們要恨惡它,厭棄它,
[00:12:37.680 --> 00:12:40.280]  和決定以它為敵,
[00:12:40.280 --> 00:12:43.880]  即是說我們不要和它妥協,
[00:12:43.880 --> 00:12:47.080]  這個需要不斷的靠著主給我們的力量,
[00:12:47.080 --> 00:12:50.880]  和祂的救恩所帶給我們的安慰,
[00:12:50.880 --> 00:12:54.480]  和重新得力的秘訣。
[00:12:54.480 --> 00:12:56.480]  威斯比爾牧師舉了一個例子,
[00:12:56.480 --> 00:13:00.480]  他說如果這個罪惡是一把殺我們的刀,
[00:13:00.480 --> 00:13:03.080]  或者殺了我的兒子的刀,
[00:13:03.080 --> 00:13:06.880]  他說如果這把刀是曾經殺過我的兒子,
[00:13:06.880 --> 00:13:12.080]  意思是說如果神體罪惡殺死基督,
[00:13:12.080 --> 00:13:13.680]  如果是這樣的時候,
[00:13:13.680 --> 00:13:16.680]  我們不會把這把刀放在我們家裡,
[00:13:16.680 --> 00:13:19.280]  找個鏡架鑲著它,久不久看一下它,
[00:13:19.280 --> 00:13:22.680]  欣賞一下它,這把刀也挺漂亮的,
[00:13:22.680 --> 00:13:25.080]  我們會把它丟掉,
[00:13:25.080 --> 00:13:27.080]  我們不想再見到它,
[00:13:27.080 --> 00:13:28.080]  因為我們一見到它,
[00:13:28.080 --> 00:13:33.680]  就想到它殺我的兒子那種仇恨和痛苦,
[00:13:33.680 --> 00:13:38.680]  和這種極大的傷害。
[00:13:38.680 --> 00:13:40.680]  所以今天如果我們都是這樣看,
[00:13:40.680 --> 00:13:45.680]  既然罪洗基督在十誡來犧牲,
[00:13:45.680 --> 00:13:49.480]  所以我們也與罪爭戰到底,
[00:13:49.480 --> 00:13:52.680]  我們不會去羨慕、欣賞,
[00:13:52.680 --> 00:13:58.880]  或者再一次正正地把它擠回來,
[00:13:58.880 --> 00:14:01.080]  在我們自己的周圍。
[00:14:01.080 --> 00:14:02.480]  所以我們要再留意的,
[00:14:02.480 --> 00:14:05.880]  這是一種神的決心。
[00:14:05.880 --> 00:14:08.280]  我們知道十字架的救恩是為拯救罪人,
[00:14:08.280 --> 00:14:11.080]  所以我們每一個人都是神所愛的。
[00:14:11.080 --> 00:14:13.080]  我們知道在外面未信主,
[00:14:13.080 --> 00:14:17.080]  我們的親友,我們所認識也好,
[00:14:17.080 --> 00:14:18.080]  不認識的人,
[00:14:18.080 --> 00:14:20.280]  神仍然是愛他們的。
[00:14:20.280 --> 00:14:22.280]  神知道我們的罪惡,
[00:14:22.280 --> 00:14:25.280]  所以願意來到這個世界為我們擔當,
[00:14:25.280 --> 00:14:27.880]  祂寬容我們,願意拯救我們,
[00:14:27.880 --> 00:14:30.080]  祂願意幫助我們。
[00:14:30.080 --> 00:14:32.680]  但是對於罪的本身,
[00:14:32.680 --> 00:14:34.880]  祂是要致命一擊,
[00:14:34.880 --> 00:14:36.880]  甚至來犧牲祂的生命,
[00:14:36.880 --> 00:14:43.680]  在十字架上完全將罪惡敗壞,
[00:14:43.680 --> 00:14:45.480]  將它擊倒。
[00:14:45.480 --> 00:14:48.880]  這是神對罪人的憐憫,
[00:14:48.880 --> 00:14:55.280]  對罪惡的嫌棄和憎惡的一種態度。
[00:14:55.280 --> 00:14:58.280]  我們都需要愛我們周圍的人,
[00:14:58.280 --> 00:15:00.680]  因為雖然人犯罪,
[00:15:00.680 --> 00:15:04.080]  但是我們仍然愛他,以神的心愛他。
[00:15:04.080 --> 00:15:05.280]  我們要愛我們自己,
[00:15:05.280 --> 00:15:06.480]  雖然我們都不完全,
[00:15:06.480 --> 00:15:08.480]  我們都有罪性,
[00:15:08.480 --> 00:15:11.680]  但是我們用神的眼光來看我們自己,
[00:15:11.680 --> 00:15:15.080]  以致我們能夠感謝神的恩典,
[00:15:15.080 --> 00:15:18.680]  去繼續努力做神所喜悅的事。
[00:15:18.680 --> 00:15:22.480]  但同時我們也要去增驗這些罪惡,
[00:15:22.480 --> 00:15:25.480]  在我們周圍今天發生很多的事,
[00:15:25.480 --> 00:15:28.080]  不討神的喜悅,道德的敗壞,
[00:15:28.080 --> 00:15:30.680]  人慢慢地接受這些罪惡,
[00:15:30.680 --> 00:15:33.080]  但我們卻認清這些罪,
[00:15:33.080 --> 00:15:35.480]  是我們不可以接受的罪。
[00:15:35.480 --> 00:15:38.280]  我們也不接受我們自己
[00:15:38.280 --> 00:15:40.880]  捆綁或影響我們的罪,
[00:15:40.880 --> 00:15:43.280]  我們要以它為敵,對付它,
[00:15:43.280 --> 00:15:45.480]  將它致死。
[00:15:45.480 --> 00:15:48.280]  雖然我再說,這是一個過程。
[00:15:48.280 --> 00:15:50.880]  在John Piper,
[00:15:50.880 --> 00:15:52.680]  一位很出名的美國牧師,
[00:15:52.680 --> 00:15:54.480]  大家可能看過他的書,
[00:15:54.480 --> 00:15:56.880]  也可能聽過他的講道,
[00:15:56.880 --> 00:16:01.480]  是非常一位神所使用的現今世代的牧者。
[00:16:01.480 --> 00:16:05.880]  他曾經也分享過他的經驗,
[00:16:05.880 --> 00:16:10.880]  以及一個在港台的訊息,
[00:16:10.880 --> 00:16:13.880]  提到有時這些罪惡的影響,
[00:16:13.880 --> 00:16:15.880]  四方百面而來,
[00:16:15.880 --> 00:16:19.280]  甚至是我們肉體的情慾的敗壞,
[00:16:19.280 --> 00:16:22.280]  所帶來給我們痛苦的掙扎,
[00:16:22.280 --> 00:16:25.480]  好像狂徒洶湧一樣。
[00:16:25.480 --> 00:16:27.280]  有時他說我們很容易得勝,
[00:16:27.280 --> 00:16:30.080]  但也有些時候,我們有軟弱的時候,
[00:16:30.080 --> 00:16:32.480]  會面對一些掙扎,
[00:16:32.480 --> 00:16:36.080]  甚至我們感覺到自己無力去抵抗。
[00:16:36.080 --> 00:16:39.480]  但如何能夠在思想上得勝呢?
[00:16:39.480 --> 00:16:41.280]  他說有一個很重要的秘訣,
[00:16:41.280 --> 00:16:42.880]  也是他時常經歷到的,
[00:16:42.880 --> 00:16:45.480]  就是他說他來到神面前,
[00:16:45.480 --> 00:16:48.080]  默想十字架的救恩,
[00:16:48.080 --> 00:16:51.880]  就是再一次想到基督為罪
[00:16:51.880 --> 00:16:54.880]  釘在十字架上的那種痛苦,
[00:16:54.880 --> 00:16:57.080]  他忍受極大的煎熬,
[00:16:57.080 --> 00:17:00.480]  從頭到腳的創傷,
[00:17:00.480 --> 00:17:03.280]  他的劇痛,他的流血,
[00:17:03.280 --> 00:17:07.280]  他所受的一切的苦楚。
[00:17:07.280 --> 00:17:09.080]  他說很多時候將他的意念
[00:17:09.080 --> 00:17:11.480]  轉向基督的受苦,
[00:17:11.480 --> 00:17:14.480]  基督因罪而受苦,
[00:17:14.480 --> 00:17:16.080]  他不是自己犯罪,
[00:17:16.080 --> 00:17:17.880]  而是擔當我們的罪,
[00:17:17.880 --> 00:17:22.880]  擔當整個世界這些黑暗和醜陋的罪,
[00:17:22.880 --> 00:17:24.480]  在他的身上。
[00:17:24.480 --> 00:17:27.480]  所以他說當他思想基督,
[00:17:27.480 --> 00:17:29.280]  他的荊棘的頭,
[00:17:29.280 --> 00:17:30.680]  所流的血,
[00:17:30.680 --> 00:17:32.680]  他的身體的鞭傷,
[00:17:32.680 --> 00:17:36.080]  他手上所有的釘傷,
[00:17:36.080 --> 00:17:39.280]  以及他腳上釘著的這些痛苦,
[00:17:39.280 --> 00:17:41.880]  他說在這個過程中,
[00:17:41.880 --> 00:17:46.880]  他不知道能夠自自然然地幫助他,
[00:17:46.880 --> 00:17:50.880]  來將焦點再一次體會罪的可怕,
[00:17:50.880 --> 00:17:57.680]  以致他將意念放在基督十誡的受苦上,
[00:17:57.680 --> 00:18:01.080]  以致能夠跨越這些試探。
[00:18:01.080 --> 00:18:04.280]  我們正如羅馬書第六章的教導,
[00:18:04.280 --> 00:18:08.880]  我們與基督一同受苦,一同受死,
[00:18:08.880 --> 00:18:11.880]  以致我們能夠將我們的老我,
[00:18:11.880 --> 00:18:13.680]  將這個罪的本性,
[00:18:13.680 --> 00:18:16.280]  與基督同釘在十字架上。
[00:18:16.280 --> 00:18:18.080]  抱著這種態度,
[00:18:18.080 --> 00:18:19.880]  面對罪惡的爭戰,
[00:18:19.880 --> 00:18:24.480]  今天提醒我們要過一個聖潔的生活,
[00:18:24.480 --> 00:18:30.080]  一個與罪隔絕,與罪分開,
[00:18:30.080 --> 00:18:34.080]  來追求與主同心。
[00:18:34.080 --> 00:18:36.480]  與基督一同受苦,
[00:18:36.480 --> 00:18:40.480]  而且能夠與他同死,同復活,
[00:18:40.480 --> 00:18:43.680]  活出一個新生的樣式。
[00:18:43.680 --> 00:18:46.680]  在第二節講到,
[00:18:46.680 --> 00:18:51.280]  在這個態度下,我們如何導我們餘下的光陰呢?
[00:18:51.280 --> 00:18:53.880]  有一樣很重要的,與第一節相關的,
[00:18:53.880 --> 00:18:57.080]  「你們存這樣的心,
[00:18:57.080 --> 00:19:00.480]  從今以後就可以不從人的情慾,
[00:19:00.480 --> 00:19:03.080]  只從上帝的旨意,
[00:19:03.080 --> 00:19:06.880]  在世導餘下的光陰。」
[00:19:06.880 --> 00:19:10.080]  這個更加提出另一方面是積極的,
[00:19:10.080 --> 00:19:14.080]  就是不單止與基督一同受苦,
[00:19:14.080 --> 00:19:15.880]  學校是他的榜樣,
[00:19:15.880 --> 00:19:20.480]  同時我們也來遵行神的旨意,
[00:19:20.480 --> 00:19:23.080]  所以我們感謝神,我們要愛神,
[00:19:23.080 --> 00:19:24.680]  和愛祂的旨意,
[00:19:24.680 --> 00:19:31.480]  這正是一個正面的德性罪惡,
[00:19:31.480 --> 00:19:33.880]  以及我們導餘下的光陰,
[00:19:33.880 --> 00:19:36.480]  我們應該有的態度。
[00:19:36.480 --> 00:19:38.680]  因為這裡所指的神的旨意,
[00:19:38.680 --> 00:19:44.280]  意思就是表示神一切美善美好的旨意,
[00:19:44.280 --> 00:19:48.080]  他剛剛與罪相反,與惡相反,
[00:19:48.080 --> 00:19:50.680]  就是上帝對我們的愛。
[00:19:50.680 --> 00:19:53.480]  所以在剛才說到十字架的愛的時候,
[00:19:53.480 --> 00:19:57.480]  其實當我們想到基督為罪受苦的時候,
[00:19:57.480 --> 00:20:01.880]  但同時與我們的關係就是他無比的大愛,
[00:20:01.880 --> 00:20:05.080]  他在十字架上犧牲就是為了拯救我們,
[00:20:05.080 --> 00:20:11.080]  他犧牲就是為了要表明上帝的愛在我們的身上,
[00:20:11.080 --> 00:20:12.480]  我們雖然是不可愛的,
[00:20:12.480 --> 00:20:13.880]  我們本來是罪人來的,
[00:20:13.880 --> 00:20:16.880]  但是基督卻為我們成為罪,
[00:20:16.880 --> 00:20:19.080]  將新的生命賜給我們,
[00:20:19.080 --> 00:20:22.680]  將救恩叫我們能夠成為神的兒女,
[00:20:22.680 --> 00:20:26.880]  這種是神的最美善救恩的旨意,
[00:20:26.880 --> 00:20:28.680]  這是他愛的表達。
[00:20:28.680 --> 00:20:30.280]  所以當我們明白到
[00:20:30.280 --> 00:20:33.880]  神所有一切的旨意都是因著愛的緣故,
[00:20:33.880 --> 00:20:35.480]  都是叫我們得平安的,
[00:20:35.480 --> 00:20:36.880]  叫我們得到好處的,
[00:20:36.880 --> 00:20:39.080]  所以我們無論在什麼情況當中,
[00:20:39.080 --> 00:20:40.680]  就算在受苦的裏面,
[00:20:40.680 --> 00:20:43.680]  我們都知道既然在神的旨意的裏面,
[00:20:43.680 --> 00:20:45.480]  我們就可以安穩,
[00:20:45.480 --> 00:20:47.080]  我們就有把握,
