
[00:00:00.000 --> 00:00:04.000]  耶穌在此發出一個呼籲
[00:06:15.000 --> 00:06:19.000]  神耶穌對他說
[00:06:19.000 --> 00:06:22.000]  如果今晚我拿了你的命
[00:06:22.000 --> 00:06:24.000]  我收了你的命
[00:06:24.000 --> 00:06:28.000]  請問你的貨倉給誰
[00:06:28.000 --> 00:06:31.000]  你的貨倉你還可不可以享用
[00:06:31.000 --> 00:06:35.000]  所以今晚我要了你的生命
[00:06:35.000 --> 00:06:37.000]  你的貨倉
[00:06:38.000 --> 00:06:39.000]  其實都不屬於你的
[00:06:39.000 --> 00:06:41.000]  你只不過是零
[00:06:41.000 --> 00:06:43.000]  所以你以為你是豐富
[00:06:43.000 --> 00:06:45.000]  以為你是豐盛
[00:06:45.000 --> 00:06:47.000]  其實你是零
[00:06:47.000 --> 00:06:49.000]  所以耶穌說
[00:06:49.000 --> 00:06:51.000]  凡自己以為有財的
[00:06:51.000 --> 00:06:54.000]  凡以為自己是豐富的
[00:06:54.000 --> 00:06:56.000]  豐盛的
[00:06:56.000 --> 00:06:58.000]  在神的面前是不富足的
[00:06:58.000 --> 00:07:00.000]  是零來的
[00:07:00.000 --> 00:07:02.000]  所以聖經說
[00:07:02.000 --> 00:07:04.000]  人若賺得全世界
[00:07:04.000 --> 00:07:06.000]  賠上自己的生命
[00:07:07.000 --> 00:07:12.000]  人還能拿什麼來換生命呢
[00:07:12.000 --> 00:07:14.000]  這些都是零
[00:07:14.000 --> 00:07:17.000]  城中有位先生
[00:07:17.000 --> 00:07:23.000]  他是幫人破財、擋災、消災、解難的
[00:07:23.000 --> 00:07:25.000]  是名理學的專家
[00:07:25.000 --> 00:07:28.000]  他做工
[00:07:28.000 --> 00:07:30.000]  無端端不知為何
[00:07:30.000 --> 00:07:32.000]  他忽然發了財
[00:07:32.000 --> 00:07:36.000]  報道新聞說
[00:07:36.000 --> 00:07:37.000]  他有很多億
[00:07:37.000 --> 00:07:39.000]  四億、八億
[00:07:39.000 --> 00:07:43.000]  又說他差一點有千億
[00:07:43.000 --> 00:07:46.000]  千億是屬於他的
[00:07:46.000 --> 00:07:49.000]  後來我又跟報紙
[00:07:49.000 --> 00:07:51.000]  因為很有趣
[00:07:51.000 --> 00:07:53.000]  所以就看報紙
[00:07:53.000 --> 00:07:58.000]  有一次我很開心
[00:07:58.000 --> 00:08:02.000]  看完新聞後
[00:08:02.000 --> 00:08:04.000]  我和太太說
[00:08:05.000 --> 00:08:10.000]  我叫你姿姿
[00:08:10.000 --> 00:08:13.000]  證明所有東西是屬於她的
[00:08:13.000 --> 00:08:16.000]  因為叫姿姿
[00:08:16.000 --> 00:08:19.000]  財產是屬於她的
[00:08:19.000 --> 00:08:22.000]  證明這是我的姿姿
[00:08:22.000 --> 00:08:24.000]  我和太太說
[00:08:24.000 --> 00:08:26.000]  我叫你姿姿
[00:08:26.000 --> 00:08:28.000]  所有東西都是我的
[00:08:28.000 --> 00:08:30.000]  我真的很開心
[00:08:30.000 --> 00:08:32.000]  叫太太姿姿
[00:08:32.000 --> 00:08:34.000]  所有東西都是屬於我的
[00:08:34.000 --> 00:08:36.000]  報紙又告訴我
[00:08:36.000 --> 00:08:39.000]  我沒有現金
[00:08:39.000 --> 00:08:42.000]  這個人明明有很多億
[00:08:42.000 --> 00:08:44.000]  差一點有千億
[00:08:44.000 --> 00:08:46.000]  他又說他沒有現金
[00:08:46.000 --> 00:08:49.000]  我又跟報紙看
[00:08:49.000 --> 00:08:53.000]  我的物業全部都不能用
[00:08:53.000 --> 00:08:55.000]  全部都要丟了
[00:08:55.000 --> 00:08:57.000]  現在我沒有錢
[00:08:57.000 --> 00:08:59.000]  有幾億的人
[00:08:59.000 --> 00:09:01.000]  有千億的人
[00:09:01.000 --> 00:09:03.000]  現在他說我沒有錢
[00:09:03.000 --> 00:09:04.000]  我非常沒有現金
[00:09:04.000 --> 00:09:07.000]  這些就是家道豐富
[00:09:07.000 --> 00:09:09.000]  田產豐盛
[00:09:09.000 --> 00:09:11.000]  但是神話
[00:09:11.000 --> 00:09:13.000]  這些人只有零
[00:09:13.000 --> 00:09:17.000]  城中又有話說
[00:09:17.000 --> 00:09:22.000]  有個官很有才幹
[00:09:22.000 --> 00:09:24.000]  很得人心
[00:09:24.000 --> 00:09:28.000]  政府都稱讚他是個好人
[00:09:28.000 --> 00:09:30.000]  退休沒有千萬
[00:09:30.000 --> 00:09:32.000]  也有幾千萬吧
[00:09:32.000 --> 00:09:37.000]  後期就會升官發財
[00:09:37.000 --> 00:09:39.000]  不知為何
[00:09:39.000 --> 00:09:41.000]  忽然間說他很多年前
[00:09:41.000 --> 00:09:43.000]  有些事情搞不清楚
[00:09:43.000 --> 00:09:46.000]  有些事情是有問題的
[00:09:46.000 --> 00:09:48.000]  結果辭官了
[00:09:48.000 --> 00:09:50.000]  不知是否歸故里
[00:09:50.000 --> 00:09:52.000]  如果歸故里就好一點
[00:09:52.000 --> 00:09:54.000]  如果不是歸故里
[00:09:54.000 --> 00:09:56.000]  又是什麼都沒有
[00:09:56.000 --> 00:09:58.000]  所以耶穌說
[00:09:58.000 --> 00:10:00.000]  這些是家道豐富
[00:10:01.000 --> 00:10:02.000]  田產豐盛
[00:10:02.000 --> 00:10:05.000]  但是家道豐富
[00:10:05.000 --> 00:10:07.000]  田產豐盛
[00:10:07.000 --> 00:10:12.000]  你可能什麼都沒有
[00:10:12.000 --> 00:10:14.000]  你等於零
[00:10:14.000 --> 00:10:16.000]  只是零
[00:10:16.000 --> 00:10:18.000]  是零
[00:10:18.000 --> 00:10:20.000]  所以耶穌說
[00:10:20.000 --> 00:10:22.000]  我來了時要叫人得生命
[00:10:22.000 --> 00:10:26.000]  並且得得更豐盛
[00:10:26.000 --> 00:10:28.000]  所以耶穌就是一
[00:10:28.000 --> 00:10:30.000]  有了耶穌基督
[00:10:30.000 --> 00:10:31.000]  有了耶穌基督
[00:10:31.000 --> 00:10:33.000]  有了耶穌基督之後
[00:10:33.000 --> 00:10:36.000]  我後面只有一個零
[00:10:36.000 --> 00:10:38.000]  我都心滿意足
[00:10:38.000 --> 00:10:40.000]  有兩個零感謝主
[00:10:40.000 --> 00:10:42.000]  三個零哈哈大笑
[00:10:42.000 --> 00:10:44.000]  主你這麼賜福我
[00:10:44.000 --> 00:10:46.000]  有四個零有五個零有十個零
[00:10:46.000 --> 00:10:48.000]  嘩!真是開心到不得了
[00:10:48.000 --> 00:10:51.000]  所以有耶穌基督
[00:10:51.000 --> 00:10:54.000]  才能夠有意義的人生
[00:10:54.000 --> 00:10:56.000]  有永生的人生
[00:10:56.000 --> 00:10:58.000]  有盼望的人生
[00:10:59.000 --> 00:11:01.000]  所以豐盛的人生
[00:11:01.000 --> 00:11:03.000]  耶穌解釋得很清楚
[00:11:03.000 --> 00:11:05.000]  是有意義的人生
[00:11:05.000 --> 00:11:07.000]  什麼叫有意義?
[00:11:07.000 --> 00:11:10.000]  鑽石
[00:11:10.000 --> 00:11:12.000]  黃金
[00:11:12.000 --> 00:11:14.000]  這些就是有價值
[00:11:14.000 --> 00:11:16.000]  這些是有意義的
[00:11:16.000 --> 00:11:18.000]  因為可以存到永恆
[00:11:18.000 --> 00:11:20.000]  但這些都是物質
[00:11:20.000 --> 00:11:22.000]  所以唯有有耶穌基督
[00:11:22.000 --> 00:11:25.000]  唯有相信耶穌基督
[00:11:25.000 --> 00:11:27.000]  接受耶穌基督
[00:11:28.000 --> 00:11:29.000]  聽從耶穌基督
[00:11:29.000 --> 00:11:31.000]  就能夠得到
[00:11:31.000 --> 00:11:33.000]  耶穌基督所給我們
[00:11:33.000 --> 00:11:35.000]  有意義的人生
[00:11:35.000 --> 00:11:37.000]  有永遠的人生
[00:11:37.000 --> 00:11:39.000]  所以耶穌解釋
[00:11:39.000 --> 00:11:41.000]  我要叫人得生命
[00:11:41.000 --> 00:11:43.000]  並且得得更豐盛
[00:11:43.000 --> 00:11:45.000]  更有意義的人生
[00:11:45.000 --> 00:11:47.000]  更有意義的生活
[00:11:47.000 --> 00:11:49.000]  更有價值的人生
[00:11:49.000 --> 00:11:51.000]  更有永恆的人生
[00:11:51.000 --> 00:11:54.000]  可以存留到永遠的人生
[00:11:54.000 --> 00:11:57.000]  或者我們就問
[00:11:57.000 --> 00:11:59.000]  為什麼大多數人
[00:11:59.000 --> 00:12:03.000]  都得不到豐盛的人生呢?
[00:12:03.000 --> 00:12:05.000]  大部分人都得到
[00:12:05.000 --> 00:12:07.000]  豐富的人生
[00:12:07.000 --> 00:12:09.000]  富足的人生
[00:12:09.000 --> 00:12:11.000]  在香港
[00:12:11.000 --> 00:12:13.000]  窮人
[00:12:13.000 --> 00:12:15.000]  可能
[00:12:15.000 --> 00:12:20.000]  沒有37吋的電視
[00:12:20.000 --> 00:12:22.000]  香港的窮人
[00:12:22.000 --> 00:12:24.000]  可能
[00:12:25.000 --> 00:12:27.000]  他不夠多
[00:12:27.000 --> 00:12:29.000]  窮人
[00:12:29.000 --> 00:12:31.000]  都可以去泰國旅行
[00:12:31.000 --> 00:12:34.000]  可以去吃很豐富的一餐
[00:12:34.000 --> 00:12:36.000]  只不過是不夠大
[00:12:36.000 --> 00:12:38.000]  不夠多
[00:12:38.000 --> 00:12:40.000]  所以香港窮人
[00:12:40.000 --> 00:12:42.000]  是不少的
[00:12:42.000 --> 00:12:45.000]  但香港有錢人是更多
[00:12:45.000 --> 00:12:47.000]  但很多人
[00:12:47.000 --> 00:12:49.000]  是很豐富
[00:12:49.000 --> 00:12:51.000]  很豐盛
[00:12:51.000 --> 00:12:54.000]  但卻不能過一個豐盛的人生
[00:12:54.000 --> 00:12:56.000]  有意義的人生
[00:12:56.000 --> 00:13:00.000]  因為他們是在
[00:13:00.000 --> 00:13:06.000]  物質裏面去尋找豐盛
[00:13:06.000 --> 00:13:10.000]  在權力裏面去尋找豐盛
[00:13:10.000 --> 00:13:14.000]  在榮華富貴裏面去尋找意義
[00:13:14.000 --> 00:13:18.000]  結果到頭來都是沒有意義
[00:13:18.000 --> 00:13:21.000]  為什麼我們得不到豐盛的人生呢?
[00:13:22.000 --> 00:13:24.000]  在剛才我們所讀的那一段聖經
[00:13:24.000 --> 00:13:26.000]  我不斷讀給大家聽
[00:13:26.000 --> 00:13:29.000]  是讀十章的第二段
[00:13:29.000 --> 00:13:31.000]  B段
[00:13:31.000 --> 00:13:34.000]  耶穌說:我來了是要叫人得生命
[00:13:34.000 --> 00:13:36.000]  並且得得更豐盛
[00:13:36.000 --> 00:13:38.000]  得得更有意義的人生
[00:13:38.000 --> 00:13:41.000]  在這十章的A段裏面說
[00:13:41.000 --> 00:13:45.000]  盜賊來無非是要偷竊
[00:13:45.000 --> 00:13:48.000]  毀壞
[00:13:48.000 --> 00:13:50.000]  殺害
[00:13:51.000 --> 00:13:52.000]  我們得不到豐盛的人生
[00:13:52.000 --> 00:13:55.000]  是因為有賊來偷
[00:13:55.000 --> 00:13:58.000]  有賊來毀壞
[00:13:58.000 --> 00:14:01.000]  有賊來殺害
[00:14:01.000 --> 00:14:05.000]  所以我們就得不到豐盛
[00:14:05.000 --> 00:14:08.000]  得不到有意義的人生
[00:14:08.000 --> 00:14:12.000]  基督徒相信聖經
[00:14:12.000 --> 00:14:16.000]  聖經創世紀第二章第三章
[00:14:16.000 --> 00:14:18.000]  那裏告訴我們
[00:14:19.000 --> 00:14:22.000]  世界的來源是神所創造的
[00:14:22.000 --> 00:14:25.000]  這個世界所有的一切
[00:14:25.000 --> 00:14:27.000]  是神所做的
[00:14:27.000 --> 00:14:29.000]  神創造世界
[00:14:29.000 --> 00:14:31.000]  然後創造人類
[00:14:31.000 --> 00:14:33.000]  亞當.霞娃
[00:14:33.000 --> 00:14:35.000]  對亞當.霞娃說
[00:14:35.000 --> 00:14:39.000]  現在全世界天上空中的飛鳥
[00:14:39.000 --> 00:14:43.000]  地上的走獸
[00:14:43.000 --> 00:14:46.000]  地底裏的礦物
[00:14:47.000 --> 00:14:49.000]  和海裏的魚類
[00:14:49.000 --> 00:14:52.000]  全世界所有的一切
[00:14:52.000 --> 00:14:54.000]  包括空氣裏面所存有的
[00:14:54.000 --> 00:14:56.000]  都是屬於你的
[00:14:56.000 --> 00:14:58.000]  屬於我們人類的
[00:14:58.000 --> 00:15:01.000]  所以我們人類是一個環保專家
[00:15:01.000 --> 00:15:03.000]  要保護大自然
[00:15:03.000 --> 00:15:05.000]  我們是管理大自然
[00:15:05.000 --> 00:15:07.000]  叫亞當.霞娃去管理
[00:15:07.000 --> 00:15:10.000]  所以亞當.霞娃身為元主
[00:15:10.000 --> 00:15:12.000]  我們是亞當.霞娃的後裔
[00:15:12.000 --> 00:15:14.000]  是管理整個世界
[00:15:14.000 --> 00:15:16.000]  今天大家工作
[00:15:16.000 --> 00:15:17.000]  今天大家生活
[00:15:17.000 --> 00:15:19.000]  其實都是管理這個世界
[00:15:19.000 --> 00:15:21.000]  只不過人的貪婪
[00:15:21.000 --> 00:15:23.000]  破壞了這個世界
[00:15:23.000 --> 00:15:25.000]  所以基督徒更環保
[00:15:25.000 --> 00:15:27.000]  基督徒更要好好工作
[00:15:27.000 --> 00:15:30.000]  基督徒更要好好地去管治這個世界
[00:15:30.000 --> 00:15:32.000]  不要浪費不要破壞
[00:15:32.000 --> 00:15:35.000]  因為這個世界是被亞當.霞娃管理
[00:15:35.000 --> 00:15:37.000]  你和我是亞當.霞娃的後裔
[00:15:37.000 --> 00:15:39.000]  是要管理這個世界
[00:15:39.000 --> 00:15:41.000]  亞當.霞娃說
[00:15:41.000 --> 00:15:43.000]  這隻是豬
[00:15:43.000 --> 00:15:45.000]  這隻是狼
[00:15:45.000 --> 00:15:46.000]  這隻是樹
[00:15:46.000 --> 00:15:48.000]  這隻是蘋果
[00:15:48.000 --> 00:15:51.000]  亞當.霞娃就管理這個世界
[00:15:51.000 --> 00:15:54.000]  讓這個世界來到明明
[00:15:54.000 --> 00:15:57.000]  朕就對亞當.霞娃說
[00:15:57.000 --> 00:16:01.000]  全世界所有都屬於你的
[00:16:01.000 --> 00:16:04.000]  但是有分別善惡處的說
[00:16:04.000 --> 00:16:06.000]  你不可吃
[00:16:06.000 --> 00:16:10.000]  你吃的日子就必定死
[00:16:12.000 --> 00:16:15.000]  聖經第三章的第一節
[00:16:15.000 --> 00:16:17.000]  告訴我們
[00:16:17.000 --> 00:16:19.000]  神所創造的萬物當中
[00:16:19.000 --> 00:16:21.000]  蛇是最狡猾
[00:16:21.000 --> 00:16:23.000]  蛇其實就是被撒旦魔鬼
[00:16:23.000 --> 00:16:25.000]  來到負在當中
[00:16:25.000 --> 00:16:28.000]  成為一個狡猾的蛇
[00:16:28.000 --> 00:16:31.000]  那就引誘亞當.霞娃
[00:16:31.000 --> 00:16:33.000]  神對亞當.霞娃說
[00:16:33.000 --> 00:16:38.000]  不可吃果子樹
[00:16:38.000 --> 00:16:40.000]  園中所有的果子樹
[00:16:41.000 --> 00:16:45.000]  唯有這棵分別善惡處的果
[00:16:45.000 --> 00:16:47.000]  你不可吃
[00:16:47.000 --> 00:16:50.000]  吃的日子一定死
[00:16:50.000 --> 00:16:53.000]  蛇就引誘亞當.霞娃
[00:16:53.000 --> 00:16:55.000]  對亞當.霞娃說
[00:16:55.000 --> 00:16:57.000]  特別是引誘霞娃
[00:16:57.000 --> 00:17:00.000]  趁亞當不在就引誘霞娃
[00:17:00.000 --> 00:17:02.000]  因為女人特別心軟
[00:17:02.000 --> 00:17:04.000]  應該也是
[00:17:04.000 --> 00:17:06.000]  心軟的
[00:17:06.000 --> 00:17:08.000]  為什麼女人心軟
[00:17:09.000 --> 00:17:11.000]  因為每個男人都向女人求婚
[00:17:11.000 --> 00:17:14.000]  很少女人向男人求婚
[00:17:14.000 --> 00:17:16.000]  所以女人是心軟一點
[00:17:16.000 --> 00:17:18.000]  你向她求婚
[00:17:18.000 --> 00:17:20.000]  她就會說嫁給你
[00:17:20.000 --> 00:17:22.000]  所以女人是心軟一點
[00:17:22.000 --> 00:17:24.000]  如果你不出聲
[00:17:24.000 --> 00:17:26.000]  大家等五十年
[00:17:26.000 --> 00:17:28.000]  後悔莫及
[00:17:28.000 --> 00:17:30.000]  所以快快和女士說
[00:17:30.000 --> 00:17:32.000]  嫁給我吧
[00:17:32.000 --> 00:17:34.000]  對女朋友說
[00:17:34.000 --> 00:17:36.000]  她就會心軟
[00:17:36.000 --> 00:17:38.000]  蛇對霞娃說
[00:17:38.000 --> 00:17:42.000]  為什麼那棵樹的果子你不吃
[00:17:42.000 --> 00:17:44.000]  吃所有的
[00:17:44.000 --> 00:17:46.000]  這個可以吃的
[00:17:46.000 --> 00:17:48.000]  你吃吧
[00:17:48.000 --> 00:17:50.000]  霞娃說
[00:17:50.000 --> 00:17:52.000]  神說不可吃
[00:17:52.000 --> 00:17:54.000]  吃的日子一定死
[00:17:54.000 --> 00:17:56.000]  蛇就說
[00:17:56.000 --> 00:17:58.000]  你吃的日子
[00:17:58.000 --> 00:18:00.000]  不一定死
[00:18:00.000 --> 00:18:03.000]  神真的有說不可吃嗎
[00:18:03.000 --> 00:18:05.000]  所以「不」字出來了
[00:18:06.000 --> 00:18:08.000]  所以「不」字很重要
[00:18:08.000 --> 00:18:11.000]  今天的政客
[00:18:11.000 --> 00:18:13.000]  今天的傳媒
[00:18:13.000 --> 00:18:15.000]  教人們說話
[00:18:15.000 --> 00:18:17.000]  你不用學那麼多
[00:18:17.000 --> 00:18:19.000]  只學一個字
[00:18:19.000 --> 00:18:21.000]  「不」就行了
[00:18:21.000 --> 00:18:23.000]  說你沒有誠信
[00:18:23.000 --> 00:18:25.000]  是不涉及誠信
[00:18:25.000 --> 00:18:27.000]  這樣就搞定了
[00:18:27.000 --> 00:18:30.000]  說你沒有公義
[00:18:30.000 --> 00:18:35.000]  這個是不構成不公義
[00:18:35.000 --> 00:18:36.000]  這樣就行了
[00:18:36.000 --> 00:18:38.000]  說著說著
[00:18:38.000 --> 00:18:41.000]  這個人就搞亂了
[00:18:41.000 --> 00:18:43.000]  究竟是不可吃
[00:18:43.000 --> 00:18:45.000]  不一定不可吃
[00:18:45.000 --> 00:18:47.000]  他也搞不定
[00:18:47.000 --> 00:18:51.000]  吃的時候一定死
[00:18:51.000 --> 00:18:53.000]  不一定死
[00:18:53.000 --> 00:18:55.000]  他也搞不清楚
[00:18:55.000 --> 00:18:57.000]  因為多了「不」字
[00:18:57.000 --> 00:18:59.000]  所以「不」字的威力很大
[00:18:59.000 --> 00:19:01.000]  所以城中的傳媒也好
[00:19:01.000 --> 00:19:03.000]  長官也好
[00:19:04.000 --> 00:19:07.000]  也學了蛇的狡猾
[00:19:07.000 --> 00:19:09.000]  所以為什麼那麼狡猾
[00:19:09.000 --> 00:19:11.000]  就是多了「不」字
[00:19:11.000 --> 00:19:16.000]  這個「不」字令到夏娃搞不清楚
[00:19:16.000 --> 00:19:18.000]  所以夏娃就吃了
[00:19:18.000 --> 00:19:21.000]  分別善惡樹的果
[00:19:21.000 --> 00:19:25.000]  吃了之後覺得真的輕飄飄
[00:19:25.000 --> 00:19:28.000]  覺得眼睛眨眨眨
[00:19:28.000 --> 00:19:31.000]  人生精彩了很多
[00:19:32.000 --> 00:19:35.000]  然後就拿給她的丈夫吃
[00:19:35.000 --> 00:19:37.000]  丈夫就說
[00:19:37.000 --> 00:19:39.000]  神說不准吃
[00:19:39.000 --> 00:19:41.000]  吃了一定死
[00:19:41.000 --> 00:19:43.000]  夏娃就用了最精簡的一句話
[00:19:43.000 --> 00:19:45.000]  不一定死
[00:19:45.000 --> 00:19:47.000]  不一定不可吃
[00:19:47.000 --> 00:19:50.000]  不一定不可吃
[00:19:50.000 --> 00:19:52.000]  不一定死
[00:19:52.000 --> 00:19:54.000]  夏娃也搞亂了
[00:19:54.000 --> 00:19:56.000]  給她的太太
[00:19:56.000 --> 00:19:58.000]  不一定死不一定吃
[00:19:58.000 --> 00:20:00.000]  結果就吃了
[00:20:01.000 --> 00:20:02.000]  她已經告訴我們
[00:20:02.000 --> 00:20:04.000]  覺得很冷
[00:20:04.000 --> 00:20:06.000]  所以說謊的人
