
[00:00:00.000 --> 00:00:03.000]  再一次在港台和大家見面
[00:04:35.000 --> 00:04:37.000]  可以獨力去做這件事
[00:04:37.000 --> 00:04:39.000]  一定要有一個教會的群體
[00:04:39.000 --> 00:04:40.000]  才可以做
[00:04:40.000 --> 00:04:42.000]  所以上帝建立這個教會
[00:04:42.000 --> 00:04:43.000]  主要的理由
[00:04:43.000 --> 00:04:46.000]  是要我們這個群體
[00:04:46.000 --> 00:04:47.000]  一起去做
[00:04:47.000 --> 00:04:48.000]  同心去做
[00:04:48.000 --> 00:04:51.000]  一起去走這條責路
[00:04:51.000 --> 00:04:52.000]  這個天國的責路
[00:04:52.000 --> 00:04:54.000]  我們互相去支援
[00:04:54.000 --> 00:04:56.000]  因為沒有一個人的能力
[00:04:56.000 --> 00:04:58.000]  是可以做得到的
[00:04:58.000 --> 00:05:00.000]  是要大家團結才可以做得到
[00:05:00.000 --> 00:05:02.000]  這個就是歷代教會
[00:05:02.000 --> 00:05:04.000]  那個歷史的來源
[00:05:04.000 --> 00:05:05.000]  就是這樣
[00:05:05.000 --> 00:05:06.000]  到今時今日
[00:05:06.000 --> 00:05:07.000]  我們不知道主耶穌基督
[00:05:07.000 --> 00:05:08.000]  什麼時候再回來
[00:05:08.000 --> 00:05:09.000]  我們又不知道
[00:05:09.000 --> 00:05:10.000]  自己的壽命有多長
[00:05:10.000 --> 00:05:12.000]  但我們仍然是繼續去做
[00:05:12.000 --> 00:05:14.000]  大家剛才看過《已忽所書》
[00:05:14.000 --> 00:05:15.000]  是四章
[00:05:15.000 --> 00:05:17.000]  之前有一段金句
[00:05:17.000 --> 00:05:18.000]  我太長沒有讀
[00:05:18.000 --> 00:05:20.000]  就是十一至十三節
[00:05:20.000 --> 00:05:21.000]  它就說
[00:05:21.000 --> 00:05:22.000]  上帝今日所賜
[00:05:22.000 --> 00:05:23.000]  或者耶穌所賜的
[00:05:23.000 --> 00:05:25.000]  在教會裡面有使徒
[00:05:25.000 --> 00:05:26.000]  有先知
[00:05:26.000 --> 00:05:27.000]  有傳福音
[00:05:27.000 --> 00:05:28.000]  有牧師
[00:05:28.000 --> 00:05:29.000]  有教師
[00:05:29.000 --> 00:05:30.000]  大家都很熟了
[00:05:30.000 --> 00:05:32.000]  先知可能就神化一點
[00:05:32.000 --> 00:05:33.000]  以前我說過
[00:05:33.000 --> 00:05:35.000]  不要以為先知就是你未知他知
[00:05:35.000 --> 00:05:37.000]  他是未卜先知
[00:05:37.000 --> 00:05:38.000]  他中合彩
[00:05:38.000 --> 00:05:39.000]  他就中了
[00:05:39.000 --> 00:05:40.000]  不是那種
[00:05:40.000 --> 00:05:42.000]  先知就是他跟神的關係很好
[00:05:42.000 --> 00:05:44.000]  神親自跟他說話
[00:05:44.000 --> 00:05:45.000]  而他將這些說話
[00:05:45.000 --> 00:05:47.000]  是來安慰或者警惕我們的
[00:05:47.000 --> 00:05:48.000]  那就是先知
[00:05:48.000 --> 00:05:49.000]  今天有沒有先知
[00:05:49.000 --> 00:05:50.000]  我不敢說
[00:05:50.000 --> 00:05:51.000]  我肯定不是
[00:05:51.000 --> 00:05:52.000]  我不知道你們是不是
[00:05:52.000 --> 00:05:53.000]  我不敢說有沒有
[00:05:53.000 --> 00:05:54.000]  有些教會說有
[00:05:54.000 --> 00:05:55.000]  有些教會說沒有
[00:05:55.000 --> 00:05:57.000]  但我們不需要爭拗這件事
[00:05:57.000 --> 00:06:00.000]  主要就是有不同的職責
[00:06:00.000 --> 00:06:01.000]  有傳福音的
[00:06:01.000 --> 00:06:03.000]  其實傳福音個個都要傳
[00:06:03.000 --> 00:06:04.000]  有牧師
[00:06:04.000 --> 00:06:05.000]  有教師
[00:06:05.000 --> 00:06:06.000]  有些人做教導的
[00:06:06.000 --> 00:06:07.000]  有些人做牧養的
[00:06:07.000 --> 00:06:08.000]  有些是一個使徒
[00:06:08.000 --> 00:06:10.000]  使徒就坐在那裡
[00:06:10.000 --> 00:06:11.000]  不用做事的那班
[00:06:11.000 --> 00:06:12.000]  不是
[00:06:12.000 --> 00:06:14.000]  使徒更加要去做
[00:06:14.000 --> 00:06:15.000]  他說要成全聖徒
[00:06:15.000 --> 00:06:16.000]  各盡其職
[00:06:16.000 --> 00:06:18.000]  建立基督的身體
[00:06:18.000 --> 00:06:20.000]  基督的身體就是教會
[00:06:20.000 --> 00:06:22.000]  我們今天做這麼多事
[00:06:22.000 --> 00:06:24.000]  就是建立基督的身體
[00:06:24.000 --> 00:06:26.000]  直等到我們眾人在真道上
[00:06:26.000 --> 00:06:28.000]  同歸於一
[00:06:28.000 --> 00:06:30.000]  同歸於主耶穌基督
[00:06:30.000 --> 00:06:31.000]  一信一洗
[00:06:31.000 --> 00:06:32.000]  一神
[00:06:32.000 --> 00:06:33.000]  大家知道
[00:06:33.000 --> 00:06:34.000]  我們同一個信仰
[00:06:34.000 --> 00:06:35.000]  同一個洗禮
[00:06:35.000 --> 00:06:37.000]  歸入同一個教會
[00:06:37.000 --> 00:06:39.000]  當然你說不是
[00:06:39.000 --> 00:06:40.000]  Bristol有教會
[00:06:40.000 --> 00:06:41.000]  牛津有教會
[00:06:41.000 --> 00:06:44.000]  但都是同一個主的角度的教會
[00:06:44.000 --> 00:06:45.000]  不過這個是地區
[00:06:45.000 --> 00:06:47.000]  分開來有不同的教會
[00:06:47.000 --> 00:06:48.000]  接著怎樣?
[00:06:48.000 --> 00:06:50.000]  認識神的兒子
[00:06:50.000 --> 00:06:51.000]  很重要
[00:06:51.000 --> 00:06:52.000]  認識神的兒子
[00:06:52.000 --> 00:06:53.000]  認識耶穌基督
[00:06:53.000 --> 00:06:55.000]  得以長大成人
[00:06:55.000 --> 00:06:57.000]  滿有基督長成的新娘
[00:06:57.000 --> 00:07:00.000]  就是說我們長大成人
[00:07:00.000 --> 00:07:02.000]  滿有基督的新娘
[00:07:02.000 --> 00:07:03.000]  新娘不是基督有多高
[00:07:03.000 --> 00:07:05.000]  基督應該不是很高
[00:07:05.000 --> 00:07:08.000]  應該沒有我的外甥那麼高
[00:07:08.000 --> 00:07:09.000]  她高過我很多
[00:07:09.000 --> 00:07:10.000]  但是
[00:07:10.000 --> 00:07:13.000]  基督的新娘的意思是什麼呢?
[00:07:13.000 --> 00:07:17.000]  我們要有基督那種的樣式
[00:07:17.000 --> 00:07:18.000]  走出來
[00:07:18.000 --> 00:07:19.000]  你知道你是基督徒的
[00:07:19.000 --> 00:07:20.000]  有愛心的
[00:07:20.000 --> 00:07:22.000]  有好的見證的
[00:07:22.000 --> 00:07:23.000]  勤力的
[00:07:23.000 --> 00:07:25.000]  不是懶惰的
[00:07:25.000 --> 00:07:27.000]  就是基督的新娘
[00:07:27.000 --> 00:07:29.000]  在教會有好的侍奉
[00:07:29.000 --> 00:07:30.000]  這就是基督的新娘
[00:07:30.000 --> 00:07:32.000]  得以長大成人
[00:07:32.000 --> 00:07:33.000]  就不是保羅所說的
[00:07:33.000 --> 00:07:34.000]  哥倫多教會
[00:07:34.000 --> 00:07:36.000]  他們是喝奶的
[00:07:36.000 --> 00:07:37.000]  是不是?
[00:07:37.000 --> 00:07:39.000]  今天奇異弟兄不在
[00:07:39.000 --> 00:07:41.000]  但是他兒子
[00:07:41.000 --> 00:07:42.000]  奧比祈禱
[00:07:42.000 --> 00:07:43.000]  不要叫他姐姐
[00:07:43.000 --> 00:07:45.000]  他祈禱就說
[00:07:45.000 --> 00:07:46.000]  祝福他
[00:07:46.000 --> 00:07:47.000]  因為他上星期生日
[00:07:47.000 --> 00:07:48.000]  一歲
[00:07:48.000 --> 00:07:51.000]  一歲真的我們父母很開心
[00:07:51.000 --> 00:07:52.000]  有一個里程碑剛剛適行
[00:07:52.000 --> 00:07:53.000]  是不是?
[00:07:53.000 --> 00:07:54.000]  他給我看一些影片
[00:07:54.000 --> 00:07:56.000]  我等他開心
[00:07:56.000 --> 00:07:57.000]  因為不是容易
[00:07:57.000 --> 00:07:58.000]  現在照顧小朋友
[00:07:58.000 --> 00:08:00.000]  大家有就拍小朋友就知道
[00:08:00.000 --> 00:08:02.000]  但是如果一輩子的小朋友
[00:08:02.000 --> 00:08:04.000]  都是喝奶的
[00:08:04.000 --> 00:08:05.000]  不能長大的
[00:08:05.000 --> 00:08:07.000]  你會怎樣呢?
[00:08:07.000 --> 00:08:08.000]  是不是?
[00:08:08.000 --> 00:08:09.000]  就好像我們這班使徒
[00:08:09.000 --> 00:08:11.000]  一輩子就坐在教會
[00:08:11.000 --> 00:08:13.000]  不出來侍奉
[00:08:13.000 --> 00:08:15.000]  上帝會怎樣想我們?
[00:08:15.000 --> 00:08:16.000]  是不是?
[00:08:16.000 --> 00:08:18.000]  這個就是要我們長大成人
[00:08:18.000 --> 00:08:20.000]  滿有基督長成的新娘
[00:08:20.000 --> 00:08:21.000]  這個就是基督
[00:08:21.000 --> 00:08:25.000]  是神要我們今天教會去做到的
[00:08:25.000 --> 00:08:26.000]  上帝一
[00:08:26.000 --> 00:08:28.000]  這個恩典是什麼?
[00:08:28.000 --> 00:08:29.000]  大家很熟悉了
[00:08:29.000 --> 00:08:32.000]  因為恩典有幾樣的特徵
[00:08:32.000 --> 00:08:34.000]  不是普通的恩典
[00:08:34.000 --> 00:08:36.000]  不是隨口說的
[00:08:36.000 --> 00:08:39.000]  上帝的恩典真的很奇妙
[00:08:39.000 --> 00:08:43.000]  第一是免費的
[00:08:43.000 --> 00:08:44.000]  免費的
[00:08:44.000 --> 00:08:46.000]  今天上教會要不要給錢?
[00:08:46.000 --> 00:08:47.000]  不用的
[00:08:47.000 --> 00:08:48.000]  千萬不要誤會說要給錢
[00:08:48.000 --> 00:08:49.000]  要奉獻
[00:08:49.000 --> 00:08:50.000]  不關事
[00:08:50.000 --> 00:08:52.000]  這個是你回報上帝的恩情
[00:08:52.000 --> 00:08:53.000]  你願意有些犧牲
[00:08:53.000 --> 00:08:55.000]  願意付出
[00:08:55.000 --> 00:08:58.000]  不是入場費
[00:08:58.000 --> 00:08:59.000]  完全免費
[00:08:59.000 --> 00:09:01.000]  不是我們賺回來的
[00:09:01.000 --> 00:09:03.000]  不是說神跟我們講條件
[00:09:03.000 --> 00:09:05.000]  不是說你相信我
[00:09:05.000 --> 00:09:06.000]  我給你多些恩典
[00:09:06.000 --> 00:09:07.000]  你奉獻多些
[00:09:07.000 --> 00:09:08.000]  我給你多些恩典
[00:09:08.000 --> 00:09:09.000]  我不相信這件事
[00:09:09.000 --> 00:09:10.000]  我相信當然
[00:09:10.000 --> 00:09:11.000]  你愛主的
[00:09:11.000 --> 00:09:12.000]  主一定是看好你
[00:09:12.000 --> 00:09:13.000]  這個不用說
[00:09:13.000 --> 00:09:15.000]  但是你仍然要經歷苦難
[00:09:15.000 --> 00:09:17.000]  不要以為日日難通信
[00:09:17.000 --> 00:09:21.000]  但是這個不是跟上帝開的條件
[00:09:21.000 --> 00:09:24.000]  上帝的恩情是無條件的
[00:09:24.000 --> 00:09:27.000]  是無功都受祿
[00:09:27.000 --> 00:09:29.000]  因為不應該無功不受祿
[00:09:29.000 --> 00:09:30.000]  我沒有幫你做事
[00:09:30.000 --> 00:09:31.000]  為什麼要給我東西
[00:09:31.000 --> 00:09:32.000]  不是
[00:09:32.000 --> 00:09:33.000]  上帝說你不用做什麼
[00:09:33.000 --> 00:09:35.000]  我都給了你
[00:09:35.000 --> 00:09:37.000]  是完全免費
[00:09:37.000 --> 00:09:38.000]  不是賺回來
[00:09:38.000 --> 00:09:40.000]  不是有條件的代價
[00:09:40.000 --> 00:09:42.000]  有姊妹跟我說
[00:09:42.000 --> 00:09:43.000]  下星期一去outlet
[00:09:43.000 --> 00:09:46.000]  買東西就有30%off
[00:09:46.000 --> 00:09:47.000]  我不說哪個姊妹
[00:09:47.000 --> 00:09:48.000]  有姊妹
[00:09:48.000 --> 00:09:50.000]  後來發覺原來這樣
[00:09:50.000 --> 00:09:52.000]  她說買個250磅
[00:09:52.000 --> 00:09:55.000]  就是有條件的
[00:09:55.000 --> 00:09:56.000]  不是沒有條件
[00:09:56.000 --> 00:09:58.000]  上帝給我們的恩情
[00:09:58.000 --> 00:10:00.000]  不是說我給永生你
[00:10:00.000 --> 00:10:01.000]  我給救贖你
[00:10:01.000 --> 00:10:03.000]  不是說你要怎樣怎樣
[00:10:03.000 --> 00:10:04.000]  是要我們信他
[00:10:04.000 --> 00:10:06.000]  你要信這件事才行
[00:10:06.000 --> 00:10:08.000]  你不信就不要了
[00:10:08.000 --> 00:10:09.000]  你不拿
[00:10:09.000 --> 00:10:11.000]  但是不是說要做一些功德
[00:10:11.000 --> 00:10:13.000]  不是說你要捐多少錢
[00:10:13.000 --> 00:10:15.000]  不是說你要傳多少福音
[00:10:15.000 --> 00:10:17.000]  不是說你在教會做多少侍奉
[00:10:17.000 --> 00:10:18.000]  祂才給你
[00:10:18.000 --> 00:10:20.000]  是當我們是罪人的時候
[00:10:20.000 --> 00:10:21.000]  祂已經給了我
[00:10:21.000 --> 00:10:22.000]  這個無條件
[00:10:22.000 --> 00:10:23.000]  八百
[00:10:23.000 --> 00:10:24.000]  八百兩個字
[00:10:24.000 --> 00:10:25.000]  大家很熟
[00:10:25.000 --> 00:10:28.000]  聖經有兩道地方是很突出的
[00:10:28.000 --> 00:10:30.000]  第一就是《馬太福音》十章八節
[00:10:30.000 --> 00:10:31.000]  主耶穌基督說
[00:10:31.000 --> 00:10:34.000]  你們八百地得來也要八百地捨去
[00:10:34.000 --> 00:10:35.000]  今天很多東西
[00:10:35.000 --> 00:10:36.000]  其實我們八百
[00:10:36.000 --> 00:10:38.000]  是毫無條件上帝給了我們
[00:10:38.000 --> 00:10:39.000]  當我們奉獻的時候
[00:10:39.000 --> 00:10:40.000]  我們都心想
[00:10:40.000 --> 00:10:41.000]  或者我們不是奉獻
[00:10:41.000 --> 00:10:42.000]  我們是侍奉的時候
[00:10:42.000 --> 00:10:43.000]  有時候你會說
[00:10:43.000 --> 00:10:44.000]  很浪費我的時間
[00:10:44.000 --> 00:10:45.000]  我很累
[00:10:45.000 --> 00:10:47.000]  又或者我工作已經很繁忙
[00:10:47.000 --> 00:10:49.000]  又或者我剛剛從香港過來
[00:10:49.000 --> 00:10:50.000]  我又未找到屋
[00:10:50.000 --> 00:10:51.000]  又未找到車
[00:10:51.000 --> 00:10:52.000]  又未找到學校
[00:10:52.000 --> 00:10:53.000]  什麼都沒有
[00:10:53.000 --> 00:10:54.000]  你要我侍奉什麼
[00:10:54.000 --> 00:10:55.000]  但不是
[00:10:55.000 --> 00:10:59.000]  八百得來也要八百地捨去
[00:10:59.000 --> 00:11:02.000]  這個是神要跟我們說的話
[00:11:02.000 --> 00:11:05.000]  另外一道就是《羅馬書》三章二十四節
[00:11:05.000 --> 00:11:07.000]  如今卻蒙神的恩典
[00:11:07.000 --> 00:11:08.000]  因基督耶穌的救贖
[00:11:08.000 --> 00:11:10.000]  就八百清然
[00:11:10.000 --> 00:11:11.000]  八百清然
[00:11:11.000 --> 00:11:13.000]  本來我們是壞人
[00:11:13.000 --> 00:11:14.000]  是罪人
[00:11:14.000 --> 00:11:15.000]  是得罪神的
[00:11:15.000 --> 00:11:16.000]  是不認祂做主的
[00:11:16.000 --> 00:11:18.000]  但是因為祂的恩典
[00:11:18.000 --> 00:11:19.000]  祂的Grace
[00:11:19.000 --> 00:11:20.000]  知不知道
[00:11:20.000 --> 00:11:21.000]  祂的Grace
[00:11:21.000 --> 00:11:22.000]  我的姊妹叫Grace
[00:11:22.000 --> 00:11:23.000]  我知道
[00:11:23.000 --> 00:11:24.000]  非常好的
[00:11:24.000 --> 00:11:25.000]  Amazing Grace
[00:11:25.000 --> 00:11:27.000]  這個真是奇妙的恩典
[00:11:27.000 --> 00:11:28.000]  為什麼
[00:11:28.000 --> 00:11:30.000]  我們可以本來是很壞的
[00:11:30.000 --> 00:11:34.000]  但是神仍然派主耶穌基督來救贖我們
[00:11:34.000 --> 00:11:36.000]  這是很基本的基督教的信義
[00:11:36.000 --> 00:11:38.000]  大家在座大部分的基督徒應該很明白
[00:11:38.000 --> 00:11:40.000]  但是要提醒我們自己
[00:11:40.000 --> 00:11:42.000]  不是我們賺回來的
[00:11:42.000 --> 00:11:44.000]  不是有條件的
[00:11:44.000 --> 00:11:46.000]  不是說Buy one get one free
[00:11:46.000 --> 00:11:47.000]  沒有這件事
[00:11:47.000 --> 00:11:48.000]  不需要買什麼
[00:11:48.000 --> 00:11:49.000]  不需要給什麼出來
[00:11:49.000 --> 00:11:50.000]  祂已經給了我們
[00:11:50.000 --> 00:11:52.000]  第二就是Exceptionally Generous
[00:11:52.000 --> 00:11:55.000]  祂這個是非常慷慨
[00:11:55.000 --> 00:11:58.000]  神給我們恩典是很慷慨的
[00:11:58.000 --> 00:11:59.000]  怎麼慷慨呢
[00:11:59.000 --> 00:12:01.000]  祂派祂的兒子來
[00:12:01.000 --> 00:12:02.000]  到這個世界上
[00:12:02.000 --> 00:12:05.000]  為我們的罪的緣故犧牲
[00:12:05.000 --> 00:12:06.000]  我們唸口往唸慣了
[00:12:06.000 --> 00:12:07.000]  我們全部都是這麼說
[00:12:07.000 --> 00:12:09.000]  有沒有想過內宗的意思
[00:12:09.000 --> 00:12:11.000]  真的意思是很大的
