
[00:00:00.000 --> 00:00:04.680]  今天講到的講題是
[00:03:32.440 --> 00:03:33.560]  什麼特尼斯
[00:03:33.560 --> 00:03:35.320]  之前的烏克蘭
[00:03:35.320 --> 00:03:36.760]  泰國
[00:03:36.760 --> 00:03:38.960]  所有的政局越來越亂
[00:03:38.960 --> 00:03:42.280]  還有很多國家陷入民粹主義
[00:03:42.280 --> 00:03:43.960]  民粹主義大概就是說
[00:03:43.960 --> 00:03:45.960]  一群人說什麼就是什麼
[00:03:45.960 --> 00:03:47.800]  誰大聲說什麼就是什麼
[00:03:47.800 --> 00:03:48.880]  所以變成了
[00:03:48.880 --> 00:03:51.040]  所有的國家開始陷入混亂
[00:03:51.040 --> 00:03:53.200]  特別是沒有方向
[00:03:53.200 --> 00:03:54.480]  不知道發生什麼事
[00:03:54.480 --> 00:03:55.760]  還要在裡面
[00:03:55.760 --> 00:03:57.120]  不同的意見
[00:03:57.120 --> 00:04:00.240]  都在爭拗
[00:04:00.240 --> 00:04:02.440]  所以你會看到其實這個世界越來越亂
[00:04:02.440 --> 00:04:03.160]  但是
[00:04:03.160 --> 00:04:05.160]  耶穌有一天要來到這個世界
[00:04:05.160 --> 00:04:06.360]  去掌權
[00:04:06.360 --> 00:04:08.760]  解決所有人類
[00:04:08.760 --> 00:04:10.800]  在一切制度
[00:04:10.800 --> 00:04:12.520]  罪性等等
[00:04:12.520 --> 00:04:15.920]  裡面所帶來的一個問題
[00:04:15.920 --> 00:04:16.880]  所以其實
[00:04:16.880 --> 00:04:19.000]  聖經也說
[00:04:19.000 --> 00:04:21.000]  全世界所有受造之物
[00:04:21.000 --> 00:04:23.920]  都同樣等候這一刻的來臨
[00:04:23.920 --> 00:04:25.240]  不僅是我們等
[00:04:25.240 --> 00:04:27.040]  而是全世界一起等
[00:04:27.040 --> 00:04:29.840]  在《羅馬書八章》十九個二十三節裡面這麼說
[00:04:29.840 --> 00:04:30.720]  受造之物
[00:04:30.720 --> 00:04:32.800]  切忘等候神的眾子顯出來
[00:04:32.800 --> 00:04:33.960]  因為受造之物
[00:04:33.960 --> 00:04:35.080]  伏在虛空之下
[00:04:35.080 --> 00:04:36.360]  不是自己願意
[00:04:36.360 --> 00:04:38.600]  那叫他如是的
[00:04:38.600 --> 00:04:41.800]  但受造之物仍然指望脫離敗壞的痕跡
[00:04:41.800 --> 00:04:44.040]  得享神而屢自下的榮耀
[00:04:44.040 --> 00:04:45.960]  我們知道一切受造之物
[00:04:45.960 --> 00:04:47.720]  一同嘆息勞苦
[00:04:47.720 --> 00:04:48.760]  直到如今
[00:04:48.760 --> 00:04:49.560]  不但如此
[00:04:49.560 --> 00:04:51.960]  我們也有聖靈初見
[00:04:51.960 --> 00:04:53.800]  果子也也是自己心裡嘆息
[00:04:53.800 --> 00:04:55.440]  等候得著如此的名分
[00:04:55.440 --> 00:04:57.080]  乃是我們的身體得贖
[00:04:57.080 --> 00:04:58.080]  就是說
[00:04:58.080 --> 00:05:00.320]  不論我們等
[00:05:00.320 --> 00:05:02.240]  全世界所有的受造之物
[00:05:02.240 --> 00:05:03.520]  都同樣等候
[00:05:03.520 --> 00:05:05.520]  耶穌真正作王
[00:05:05.520 --> 00:05:06.600]  掌權那一天
[00:05:06.600 --> 00:05:07.280]  到來
[00:05:07.280 --> 00:05:08.720]  不過其實
[00:05:08.720 --> 00:05:11.640]  耶穌真正掌權作王那一天
[00:05:11.640 --> 00:05:14.040]  其實在世界地上
[00:05:14.040 --> 00:05:17.040]  未真正出現在我們現在眼見這一刻
[00:05:17.040 --> 00:05:17.880]  未真正出現
[00:05:17.880 --> 00:05:20.600]  但我們不是被動等那一天來
[00:05:20.600 --> 00:05:21.400]  我們不是被動
[00:05:21.400 --> 00:05:25.480]  因為耶穌還未在全世界掌權之前
[00:05:25.480 --> 00:05:30.360]  其實祂要首先在你和我生命裡面掌權
[00:05:30.360 --> 00:05:34.080]  耶穌未來這個世界掌權之前
[00:05:34.080 --> 00:05:36.400]  其實祂要在你和我生命裡面
[00:05:36.400 --> 00:05:38.200]  首先掌權
[00:05:38.200 --> 00:05:41.920]  以神成為你一切的中心
[00:05:41.920 --> 00:05:43.000]  所以今年我們百合
[00:05:43.000 --> 00:05:44.120]  我們主題是什麼呢?
[00:05:44.120 --> 00:05:47.400]  以神為中心的生活
[00:05:47.400 --> 00:05:48.680]  其實說真的不是今年
[00:05:48.680 --> 00:05:50.240]  難道今年是以神為中心
[00:05:50.240 --> 00:05:51.360]  明年是以什麼為中心
[00:05:51.360 --> 00:05:51.960]  不是
[00:05:51.960 --> 00:05:56.240]  我們一生都是以神為中心的生活
[00:05:56.240 --> 00:05:58.240]  一生都是以神為中心的生活
[00:05:58.240 --> 00:06:02.120]  很多人會這麼覺得
[00:06:02.120 --> 00:06:03.920]  當我們相信耶穌那一刻
[00:06:03.920 --> 00:06:07.640]  我們就自動活在神掌權的狀態之下
[00:06:07.640 --> 00:06:08.120]  是不是?
[00:06:08.120 --> 00:06:09.040]  就是神作王了
[00:06:09.040 --> 00:06:09.360]  是不是?
[00:06:09.360 --> 00:06:12.360]  我們很自然地活在神的掌管裡面
[00:06:12.360 --> 00:06:16.080]  以及我們自動以神為我們的中心
[00:06:16.080 --> 00:06:17.400]  這句話
[00:06:17.400 --> 00:06:17.760]  好了
[00:06:17.760 --> 00:06:18.840]  是非題
[00:06:18.840 --> 00:06:20.000]  對還是錯呢?
[00:06:20.000 --> 00:06:21.280]  誰覺得對的
[00:06:21.280 --> 00:06:22.080]  請你舉手
[00:06:22.080 --> 00:06:25.080]  當我們相信了耶穌那一刻的時候
[00:06:25.080 --> 00:06:29.360]  我們的生命自然活在耶穌掌權的底下
[00:06:29.360 --> 00:06:33.520]  以及我們會自動活在以神為中心的生活裡面
[00:06:33.520 --> 00:06:36.280]  所以如果你覺得這句話
[00:06:36.280 --> 00:06:37.720]  現在考DSE
[00:06:37.720 --> 00:06:39.960]  教會的DSE
[00:06:39.960 --> 00:06:44.000]  想問問你覺得這句話是對的
[00:06:44.000 --> 00:06:44.680]  請你舉手
[00:06:44.680 --> 00:06:46.040]  如果你覺得是十分對的
[00:06:46.040 --> 00:06:47.160]  請你站起來
[00:06:47.160 --> 00:06:47.840]  有沒有?
[00:06:47.840 --> 00:06:50.160]  有沒有人覺得是對的?
[00:06:50.160 --> 00:06:51.560]  有沒有人覺得是十分對的?
[00:06:51.560 --> 00:06:51.760]  沒有
[00:06:51.760 --> 00:06:52.520]  OK
[00:06:52.520 --> 00:06:52.880]  好
[00:06:52.880 --> 00:06:56.640]  有沒有人覺得是錯的?
[00:06:56.640 --> 00:06:58.160]  你覺得是十分錯
[00:06:58.160 --> 00:06:59.000]  超錯
[00:06:59.000 --> 00:07:00.360]  你也可以站起來
[00:07:00.360 --> 00:07:02.960]  OK
[00:07:02.960 --> 00:07:03.680]  我也覺得是錯的
[00:07:03.680 --> 00:07:04.520]  為什麼?
[00:07:04.520 --> 00:07:06.840]  為什麼?
[00:07:06.840 --> 00:07:10.160]  為什麼?
[00:07:10.160 --> 00:07:12.640]  如果是真的話
[00:07:12.640 --> 00:07:16.360]  教會不會有這麼多問題出現
[00:07:16.360 --> 00:07:20.960]  我們的生命不會出現這麼多令神丟架的事情
[00:07:20.960 --> 00:07:22.600]  絕對不會的
[00:07:22.600 --> 00:07:25.480]  因為當我們活在耶穌掌權的裡面
[00:07:25.480 --> 00:07:28.200]  我們的生命是彰顯著誰呢?
[00:07:28.200 --> 00:07:29.640]  耶穌
[00:07:29.640 --> 00:07:31.840]  如果我們是彰顯著耶穌
[00:07:31.840 --> 00:07:33.240]  不會有這麼多問題出現
[00:07:33.240 --> 00:07:34.040]  所有的問題
[00:07:34.040 --> 00:07:36.120]  因為耶穌已經幫你解決了
[00:07:36.120 --> 00:07:38.520]  所以這個世界應該會覺得
[00:07:38.520 --> 00:07:39.320]  基督徒很棒
[00:07:39.320 --> 00:07:39.960]  基督徒很好
[00:07:39.960 --> 00:07:42.960]  因為你信的神在你生命裡面活出來的時候
[00:07:42.960 --> 00:07:43.800]  是非常好
[00:07:43.800 --> 00:07:46.960]  但是可惜不是
[00:07:46.960 --> 00:07:48.600]  可惜不是
[00:07:48.600 --> 00:07:49.000]  是不是?
[00:07:49.000 --> 00:07:51.440]  所以在人類歷史裡面
[00:07:51.440 --> 00:07:53.640]  真的讓我們看到這個就是
[00:07:53.640 --> 00:07:55.400]  就算你說在教會裡面
[00:07:55.400 --> 00:07:56.680]  以前曾經有一段時間
[00:07:56.680 --> 00:07:58.120]  十字軍東征
[00:07:58.120 --> 00:07:59.800]  這個在教會歷史裡面
[00:07:59.800 --> 00:08:02.680]  這麼多事情的其中一樣
[00:08:02.680 --> 00:08:06.160]  其實是令到神是非常
[00:08:06.160 --> 00:08:06.600]  第一
[00:08:06.600 --> 00:08:07.120]  丟架
[00:08:07.120 --> 00:08:07.920]  第二
[00:08:07.920 --> 00:08:11.880]  其實基本上都不是神要我們去做的
[00:08:11.880 --> 00:08:13.840]  神沒有叫我們去殺那些異教徒
[00:08:13.840 --> 00:08:14.920]  殺那些回教徒
[00:08:14.920 --> 00:08:16.000]  甚至殺猶太人
[00:08:16.000 --> 00:08:17.280]  神沒有叫過我們
[00:08:17.280 --> 00:08:19.000]  但是
[00:08:19.000 --> 00:08:22.360]  當時的基督徒奉神之命
[00:08:22.360 --> 00:08:23.360]  奉神之命
[00:08:23.360 --> 00:08:27.800]  講得很有道理
[00:08:27.800 --> 00:08:29.600]  然後就走去殺這些人
[00:08:29.600 --> 00:08:30.800]  所以其實
[00:08:30.800 --> 00:08:31.520]  都感恩
[00:08:31.520 --> 00:08:32.880]  就是最近有
[00:08:32.880 --> 00:08:33.600]  不是最近
[00:08:33.600 --> 00:08:35.720]  幾年前我看國土保險報
[00:08:35.720 --> 00:08:37.760]  有些基督徒開始
[00:08:37.760 --> 00:08:41.080]  沿著十字軍東征的路線
[00:08:41.080 --> 00:08:42.920]  去到那些地方
[00:08:42.920 --> 00:08:44.080]  向當地的人
[00:08:44.080 --> 00:08:46.840]  當然死了的人不能夠去處理什麼
[00:08:46.840 --> 00:08:47.400]  但是
[00:08:47.400 --> 00:08:49.000]  至少去到那些地方
[00:08:49.000 --> 00:08:51.680]  為著當年十字軍所做的一切
[00:08:51.680 --> 00:08:52.520]  去道歉
[00:08:52.520 --> 00:08:53.200]  去復和
[00:08:53.200 --> 00:08:54.840]  去處理這個關係
[00:08:54.840 --> 00:08:56.200]  所以你會看到其實
[00:08:56.200 --> 00:09:00.440]  當我們以自己來掌權
[00:09:00.440 --> 00:09:02.160]  問題就出現了
[00:09:02.160 --> 00:09:04.160]  甚至很多時候
[00:09:04.160 --> 00:09:06.080]  當我們以自己來掌權的時候
[00:09:06.080 --> 00:09:07.080]  最慘
[00:09:07.080 --> 00:09:09.120]  人是非常狡猾
[00:09:09.120 --> 00:09:12.360]  他還要懂得砌一些經文出來
[00:09:12.360 --> 00:09:15.600]  我出師有名
[00:09:15.600 --> 00:09:18.040]  所以你看到其實人是真的
[00:09:18.040 --> 00:09:20.520]  聖經講得非常之白
[00:09:20.520 --> 00:09:22.880]  非常之清楚
[00:09:22.880 --> 00:09:25.120]  人是壞到極處
[00:09:25.120 --> 00:09:28.080]  還有人是非常狡猾
[00:09:28.080 --> 00:09:30.160]  所以其實
[00:09:30.160 --> 00:09:31.360]  我們不是
[00:09:31.360 --> 00:09:32.720]  我們相信耶穌那一刻
[00:09:32.720 --> 00:09:36.000]  我們不是自然就活在這樣的狀態
[00:09:36.000 --> 00:09:36.840]  還有
[00:09:36.840 --> 00:09:39.360]  耶穌是很特別的
[00:09:39.360 --> 00:09:39.920]  就是說
[00:09:39.920 --> 00:09:41.840]  在聖經裡面你會看到其實
[00:09:41.840 --> 00:09:44.240]  在人類歷史
[00:09:44.240 --> 00:09:46.120]  很多做皇帝
[00:09:46.120 --> 00:09:49.920]  通常皇帝被人革命之後
[00:09:49.920 --> 00:09:52.520]  然後就薪王上場
[00:09:52.520 --> 00:09:55.920]  對於平民來講有什麼改動呢?
[00:09:58.600 --> 00:10:03.320]  以前向皇帝A交稅
[00:10:03.320 --> 00:10:05.200]  但是現在皇帝A被人殺了
[00:10:05.200 --> 00:10:06.040]  革命了
[00:10:06.040 --> 00:10:08.400]  現在就向皇帝B交稅了
[00:10:08.400 --> 00:10:09.920]  其實他們是很被動的
[00:10:09.920 --> 00:10:10.720]  完全被動
[00:10:10.720 --> 00:10:12.880]  就是說你們哪一個王做什麼
[00:10:12.880 --> 00:10:13.880]  我們都是
[00:10:13.880 --> 00:10:17.080]  其實那個改動都是看誰來的
[00:10:17.080 --> 00:10:19.480]  我們都一樣活在你的皇權底下
[00:10:19.480 --> 00:10:20.480]  沒有改變
[00:10:20.480 --> 00:10:22.960]  但是耶穌很特別
[00:10:22.960 --> 00:10:23.960]  耶穌
[00:10:23.960 --> 00:10:25.560]  祂來到這個世界
[00:10:25.560 --> 00:10:27.960]  祂不是透過革命去換一個王
[00:10:27.960 --> 00:10:32.120]  令你被動的活在祂的皇權的掌管底下
[00:10:32.120 --> 00:10:34.560]  所以換言之你會覺得很奇怪一件事情就是
[00:10:34.560 --> 00:10:35.760]  當我們很奇怪
[00:10:35.760 --> 00:10:38.920]  我們相信耶穌那一刻我們接受了這個王
[00:10:38.920 --> 00:10:40.560]  我們還要口口聲聲說主
[00:10:40.560 --> 00:10:43.800]  我們接受你為生命的主和救主
[00:10:43.800 --> 00:10:46.520]  但是生命裡面
[00:10:46.520 --> 00:10:48.800]  好像你比較像主
[00:10:48.800 --> 00:10:50.240]  你仍然是主
[00:10:50.240 --> 00:10:51.960]  耶穌是你的朋友
[00:10:51.960 --> 00:10:54.360]  只不過可能甚至是同屋主
[00:10:54.360 --> 00:10:57.800]  對於你的生命來講沒有一個改變
[00:10:57.800 --> 00:10:59.080]  其實耶穌很特別
[00:10:59.080 --> 00:11:02.600]  我覺得有一件事就是在《約翰福音》一章九至十二節裡面
[00:11:02.600 --> 00:11:04.600]  有一段是很有趣的經文
[00:11:04.600 --> 00:11:05.680]  那些經文就說
[00:11:05.680 --> 00:11:06.600]  那光是真光
[00:11:06.600 --> 00:11:07.600]  即是指耶穌
[00:11:07.600 --> 00:11:10.800]  是照亮一切生在世上的人
[00:11:10.800 --> 00:11:11.960]  祂在世界
[00:11:11.960 --> 00:11:13.800]  世界也是藉著祂做的
[00:11:13.800 --> 00:11:15.480]  世界卻不認識祂
[00:11:15.480 --> 00:11:16.760]  祂到自己的地方來
[00:11:16.760 --> 00:11:18.160]  自己的人倒不接載祂
[00:11:18.160 --> 00:11:20.120]  凡接載祂的就是信祂名的人
[00:11:20.120 --> 00:11:22.720]  祂就似祂名權並作神的兒女
[00:11:22.720 --> 00:11:25.360]  就是說其實整個世界是耶穌做的
[00:11:25.360 --> 00:11:27.800]  耶穌是王,是屬於祂的
[00:11:27.800 --> 00:11:28.760]  但是很奇怪
[00:11:28.760 --> 00:11:30.440]  當耶穌來到這個世界
[00:11:30.440 --> 00:11:32.960]  那些人可以不接載祂
[00:11:32.960 --> 00:11:34.520]  可以拒絕祂
[00:11:34.520 --> 00:11:37.040]  甚至殺了祂
[00:11:37.040 --> 00:11:43.320]  不過祂也沒有因為這樣而剿平整個城市
[00:11:43.320 --> 00:11:45.000]  殺一個人
[00:11:45.000 --> 00:11:47.080]  或者甚至剿平整個世界
[00:11:47.080 --> 00:11:47.960]  祂沒有
[00:11:47.960 --> 00:11:53.600]  耶穌就是要用愛去感動我們
[00:11:53.600 --> 00:11:55.600]  雖然是的
[00:11:55.600 --> 00:11:57.080]  祂是一個王
[00:11:57.080 --> 00:12:01.080]  但是祂不要只是來到這裡
[00:12:01.080 --> 00:12:03.080]  所謂的「硬食」
[00:12:03.080 --> 00:12:06.360]  你是王,我接受你
[00:12:06.360 --> 00:12:08.560]  你就要成為我的王
[00:12:08.560 --> 00:12:10.040]  你說了算
[00:12:10.040 --> 00:12:13.120]  祂不是欺騙你
[00:12:13.120 --> 00:12:17.360]  祂要你自己將這個王權交出來
[00:12:17.360 --> 00:12:20.280]  祂要你甘心
[00:12:20.280 --> 00:12:24.760]  因著祂的愛將你的王權交出來
[00:12:24.760 --> 00:12:27.000]  交出來,讓祂進入
[00:12:27.000 --> 00:12:29.320]  將你生命的主權交給祂
[00:12:29.320 --> 00:12:31.240]  然後在祂生命裡面
[00:12:31.240 --> 00:12:33.960]  祂坐在這個位置
[00:12:33.960 --> 00:12:36.280]  你做什麼,祂做什麼
[00:12:36.280 --> 00:12:39.000]  祂做什麼,你做什麼
[00:12:39.000 --> 00:12:41.320]  並且祂叫你做什麼,你就做
[00:12:41.320 --> 00:12:44.680]  沒有叫你做,你就不要做
[00:12:44.680 --> 00:12:48.440]  我們這樣才活在主權裡面
[00:12:48.440 --> 00:12:51.040]  所以可能你會問
[00:12:51.040 --> 00:12:54.640]  那怎樣才能活在神的王權裡面呢?
[00:12:54.640 --> 00:12:56.600]  怎樣才能活在神的王權裡面呢?
[00:12:56.600 --> 00:13:00.080]  就是說以耶穌為中心的生活
[00:13:00.080 --> 00:13:02.080]  耶穌說出的
[00:13:02.080 --> 00:13:03.320]  第一
[00:13:03.320 --> 00:13:04.720]  不是口說的
[00:13:04.720 --> 00:13:06.320]  口說無憑
[00:13:06.320 --> 00:13:07.880]  因為在聖經裡面說
[00:13:07.880 --> 00:13:09.520]  你們為什麼稱呼我主呀主呀
[00:13:09.520 --> 00:13:11.200]  卻不遵行我的話呢?
[00:13:11.200 --> 00:13:13.200]  以及凡稱呼我主呀主呀的人
[00:13:13.200 --> 00:13:14.600]  不能都進天國
[00:13:14.600 --> 00:13:17.360]  唯獨遵行我天父旨意的才能進去
[00:13:17.360 --> 00:13:18.920]  就是耶穌跟我們說
[00:13:18.920 --> 00:13:20.320]  好啊
[00:13:20.320 --> 00:13:22.240]  你說稱我為主
[00:13:22.240 --> 00:13:25.560]  你不要以為只是口說就行
[00:13:25.560 --> 00:13:28.320]  而是你的生命你真的活出
[00:13:28.320 --> 00:13:30.240]  活出耶穌為主的一個生活
[00:13:30.240 --> 00:13:32.000]  所以在聖經裡面說
[00:13:32.000 --> 00:13:33.560]  就是去行
[00:13:33.560 --> 00:13:34.840]  英文聖經說
[00:13:34.840 --> 00:13:36.280]  Put into practice
[00:13:36.280 --> 00:13:38.280]  就是說你真的走出來
[00:13:38.280 --> 00:13:44.600]  然後你才算是真的活在神的主權裡面
[00:13:44.600 --> 00:13:49.400]  那可能你說怎樣才算是以神為中心的生活呢?
[00:13:49.400 --> 00:13:51.920]  我怎麼知道自己是否活在神的中心呢?
[00:13:51.920 --> 00:13:54.240]  我看到聖經裡面有幾個例子
[00:13:54.240 --> 00:13:55.600]  第一個例子就說
[00:13:55.600 --> 00:13:58.840]  如果你是一個以神為中心的
[00:13:58.840 --> 00:14:00.720]  以神為生命中心的人
[00:14:00.720 --> 00:14:01.360]  第一
[00:14:01.360 --> 00:14:03.280]  你做任何事情的時候
[00:14:03.280 --> 00:14:06.280]  你都會首先考慮神的感受
[00:14:06.280 --> 00:14:07.520]  你在情感上面
[00:14:07.520 --> 00:14:09.160]  你會首先想神的感受
[00:14:09.160 --> 00:14:12.000]  在舊約聖經有一個人叫約瑟
[00:14:12.000 --> 00:14:14.920]  約瑟其實他的人生是很坎坷的
[00:14:14.920 --> 00:14:16.640]  他自小出生
[00:14:16.640 --> 00:14:18.840]  因為他父親偏心
[00:14:18.840 --> 00:14:20.040]  就是雅各偏心
[00:14:20.040 --> 00:14:22.880]  使得其他這麼多的兄弟
[00:14:22.880 --> 00:14:25.040]  都很嫉妒他
[00:14:25.040 --> 00:14:26.320]  以及很不喜歡他
[00:14:26.320 --> 00:14:27.480]  巴不得他死
[00:14:27.480 --> 00:14:30.360]  最後兄弟們一場交手交腳
[00:14:30.360 --> 00:14:31.160]  怎麼樣呢?
[00:14:31.160 --> 00:14:32.080]  賣了他
[00:14:32.080 --> 00:14:33.400]  賣了他去埃及
[00:14:33.400 --> 00:14:34.320]  在埃及裡面
[00:14:34.320 --> 00:14:36.200]  去了一個叫波提弗的
[00:14:36.200 --> 00:14:38.880]  就是護衛長波提弗的家
[00:14:38.880 --> 00:14:40.480]  然後在裡面做什麼呢?
[00:14:41.480 --> 00:14:42.520]  做上賓?
[00:14:42.520 --> 00:14:43.200]  不是
[00:14:43.200 --> 00:14:44.320]  是做奴隸
[00:14:44.320 --> 00:14:45.760]  做奴隸
[00:14:45.760 --> 00:14:46.360]  沒有的
[00:14:46.360 --> 00:14:49.640]  就是已經不是任何的東西
[00:14:49.640 --> 00:14:50.760]  不是再屬於你
[00:14:50.760 --> 00:14:52.040]  以前他是兒子
[00:14:52.040 --> 00:14:53.640]  但是現在在做奴隸
[00:14:53.640 --> 00:14:55.000]  後來有一件
[00:14:55.000 --> 00:14:56.200]  就是在他家裡
[00:14:56.200 --> 00:14:59.320]  就是在波提弗的內臣
[00:14:59.320 --> 00:15:00.480]  法老的內臣
[00:15:00.480 --> 00:15:02.320]  在他家裡發生了一件事
[00:15:02.320 --> 00:15:02.960]  就是說
[00:15:02.960 --> 00:15:05.120]  波提弗的太太勾引他
[00:15:05.120 --> 00:15:08.160]  然後說你跟我發生關係了
[00:15:08.160 --> 00:15:09.080]  怎樣怎樣
[00:15:09.080 --> 00:15:10.560]  說了幾次
[00:15:10.560 --> 00:15:11.560]  但是
[00:15:11.560 --> 00:15:13.160]  如果以弱失
[00:15:13.160 --> 00:15:16.160]  一個人生這麼坎坷的
[00:15:16.160 --> 00:15:17.640]  現在做了奴隸
