
[00:00:00.000 --> 00:00:03.480]  我想問大家有沒有試過一種這樣的經驗
[00:03:19.800 --> 00:03:20.800]  加伯列
[00:03:20.800 --> 00:03:23.800]  就來到加利利的拿撒勒城裏面找到
[00:03:23.800 --> 00:03:28.800]  這位已經許配了大衛家族的約瑟
[00:03:28.800 --> 00:03:30.800]  這位同女的瑪利亞
[00:03:30.800 --> 00:03:33.800]  告訴她一個很震撼的事情
[00:03:33.800 --> 00:03:38.800]  對於一個還沒有出嫁的女孩來說
[00:03:38.800 --> 00:03:41.800]  她要懷孕生子
[00:03:41.800 --> 00:03:44.800]  但這個孩子叫耶穌
[00:03:44.800 --> 00:03:48.800]  更加是稱為至高者的兒子
[00:03:48.800 --> 00:03:51.800]  並且她的國是無窮無盡的
[00:03:51.800 --> 00:03:54.800]  你想想瑪利亞聽到這個消息
[00:03:54.800 --> 00:03:57.800]  完全消化不來
[00:03:57.800 --> 00:04:00.800]  未婚又要懷孕生子
[00:04:00.800 --> 00:04:02.800]  然後那個兒子
[00:04:02.800 --> 00:04:06.800]  你想不到他的地位
[00:04:06.800 --> 00:04:08.800]  他的重要性
[00:04:08.800 --> 00:04:11.800]  想不到無窮無盡的國位
[00:04:11.800 --> 00:04:14.800]  所以瑪利亞中間一段說話
[00:04:14.800 --> 00:04:18.800]  怎麼會有這樣的事呢?
[00:04:18.800 --> 00:04:21.800]  我今天講題就用裏面的經文
[00:04:21.800 --> 00:04:23.800]  怎麼有這事呢?
[00:04:23.800 --> 00:04:27.800]  我就用這個經文去幫助大家
[00:04:27.800 --> 00:04:29.800]  或者幫助我自己
[00:04:29.800 --> 00:04:33.800]  人生總有擔憂和驚惶的時候
[00:04:33.800 --> 00:04:35.800]  總有這樣的時候
[00:04:35.800 --> 00:04:40.800]  我們都要理解這個震撼的消息
[00:04:40.800 --> 00:04:43.800]  理解這件事情的來龍去脈
[00:04:43.800 --> 00:04:47.800]  我們都會追求知道什麼事情
[00:04:47.800 --> 00:04:50.800]  但接著更加重要的
[00:04:50.800 --> 00:04:53.800]  可能這些都是完全想不通的話
[00:04:53.800 --> 00:04:56.800]  唯有是跟隨聖靈而行
[00:04:56.800 --> 00:04:59.800]  跟隨聖靈而行
[00:04:59.800 --> 00:05:02.800]  其實在這段經文裏面
[00:05:02.800 --> 00:05:06.800]  你就單單去思想
[00:05:06.800 --> 00:05:12.800]  瑪利亞和天使賈伯列的對談
[00:05:12.800 --> 00:05:14.800]  看他們的對話
[00:05:14.800 --> 00:05:16.800]  已經可以幫助我們
[00:05:16.800 --> 00:05:20.800]  真的面對一些擔憂的事情
[00:05:20.800 --> 00:05:24.800]  心裏面都可以藉著這個對話學習
[00:05:24.800 --> 00:05:26.800]  能夠平靜下來
[00:05:26.800 --> 00:05:28.800]  能夠安穩下來
[00:05:28.800 --> 00:05:30.800]  我們首先第一方面
[00:05:30.800 --> 00:05:33.800]  人生總有擔憂驚惶的時候
[00:05:33.800 --> 00:05:36.800]  這是二十六節到二十九節
[00:05:36.800 --> 00:05:38.800]  我不再讀一次了
[00:05:38.800 --> 00:05:41.800]  一開始賈伯列說
[00:05:41.800 --> 00:05:43.800]  蒙大恩的女子我問你安
[00:05:43.800 --> 00:05:46.800]  主和你同在了
[00:05:46.800 --> 00:05:52.800]  這句話是賈伯列對瑪利亞所說
[00:05:52.800 --> 00:05:55.800]  接著二十九節瑪利亞就很驚惶
[00:05:55.800 --> 00:06:01.800]  你會問賈伯列為何令瑪利亞那麼驚惶
[00:06:01.800 --> 00:06:03.800]  你會說當然了
[00:06:03.800 --> 00:06:06.800]  天使出現都不知道是甚麼
[00:06:06.800 --> 00:06:08.800]  當然會令她很害怕
[00:06:08.800 --> 00:06:10.800]  可能她未遇過
[00:06:10.800 --> 00:06:12.800]  但瑪利亞後面說
[00:06:12.800 --> 00:06:16.800]  他反覆思想問候是甚麼
[00:06:16.800 --> 00:06:19.800]  為何連問候都令她那麼害怕
[00:06:19.800 --> 00:06:25.800]  在《華本修訂版》的說法
[00:06:25.800 --> 00:06:29.800]  跟瑪利亞說
[00:06:29.800 --> 00:06:31.800]  蒙大恩的女子你好
[00:06:31.800 --> 00:06:33.800]  主和你同在
[00:06:33.800 --> 00:06:37.800]  一般在街上見面或打個招呼
[00:06:37.800 --> 00:06:38.800]  你好
[00:06:38.800 --> 00:06:40.800]  你會不會驚到顫抖
[00:06:40.800 --> 00:06:41.800]  會嗎
[00:06:41.800 --> 00:06:42.800]  不會的
[00:06:42.800 --> 00:06:43.800]  很平常
[00:06:43.800 --> 00:06:44.800]  你好
[00:06:44.800 --> 00:06:47.800]  為何問候說話令她那麼驚恐
[00:06:47.800 --> 00:06:53.800]  當然我們看了很多不同的中文翻譯
[00:06:53.800 --> 00:06:58.800]  《華本修訂版》是願你平安
[00:06:58.800 --> 00:07:00.800]  好像平安
[00:07:00.800 --> 00:07:01.800]  你好的意思
[00:07:01.800 --> 00:07:04.800]  那些譯本就說
[00:07:04.800 --> 00:07:06.800]  恭喜
[00:07:06.800 --> 00:07:07.800]  是否很不同
[00:07:07.800 --> 00:07:08.800]  一說恭喜
[00:07:08.800 --> 00:07:10.800]  一說恭喜就好像甚麼
[00:07:10.800 --> 00:07:12.800]  有些事發生
[00:07:12.800 --> 00:07:14.800]  有些事好像好東西給你
[00:07:14.800 --> 00:07:18.800]  但恭喜那些是否你可以承受到的
[00:07:18.800 --> 00:07:20.800]  那些好處
[00:07:20.800 --> 00:07:24.800]  甚至在天主教的聖經
[00:07:24.800 --> 00:07:26.800]  會說萬福
[00:07:26.800 --> 00:07:29.800]  很好的一個
[00:07:29.800 --> 00:07:32.800]  好像一個很
[00:07:32.800 --> 00:07:35.800]  你的感覺是你跟別人打招呼
[00:07:35.800 --> 00:07:38.800]  有不同的人有不同的說法
[00:07:38.800 --> 00:07:43.800]  對長輩對後輩對平輩都有點不同
[00:07:43.800 --> 00:07:47.800]  萬福好像很有敬畏的感覺
[00:07:47.800 --> 00:07:49.800]  跟瑪麗亞說
[00:07:49.800 --> 00:07:53.800]  瑪麗亞感覺到很驚惶
[00:07:53.800 --> 00:07:56.800]  所以瑪麗亞究竟
[00:07:56.800 --> 00:07:59.800]  她不知道究竟是因為很高度被恩寵
[00:07:59.800 --> 00:08:03.800]  還是這個大大的祝福令她驚起來
[00:08:03.800 --> 00:08:05.800]  無論如何
[00:08:05.800 --> 00:08:06.800]  她是驚惶不安
[00:08:06.800 --> 00:08:09.800]  聖經是這樣形容她
[00:08:09.800 --> 00:08:13.800]  但是瑪麗亞不是停在這裡
[00:08:13.800 --> 00:08:15.800]  有時我們害怕就閉上眼睛
[00:08:15.800 --> 00:08:19.800]  特別是看那些恐怖片、鬼片
[00:08:19.800 --> 00:08:20.800]  我小時候就會閉上眼睛
[00:08:20.800 --> 00:08:21.800]  甚麼都不看
[00:08:21.800 --> 00:08:23.800]  蓋上耳朵聽不聽
[00:08:23.800 --> 00:08:25.800]  當沒事發生
[00:08:25.800 --> 00:08:27.800]  但不可以的時候
[00:08:27.800 --> 00:08:29.800]  瑪麗亞怎麼做
[00:08:29.800 --> 00:08:31.800]  她仍然很鎮定
[00:08:31.800 --> 00:08:33.800]  她反覆思想
[00:08:33.800 --> 00:08:35.800]  問安的含義
[00:08:35.800 --> 00:08:36.800]  都要想一想
[00:08:36.800 --> 00:08:38.800]  這次她無言以對
[00:08:38.800 --> 00:08:40.800]  因為她聽完消息後
[00:08:40.800 --> 00:08:42.800]  嘔了嘴
[00:08:42.800 --> 00:08:44.800]  但不是停在嘔嘴裡
[00:08:44.800 --> 00:08:46.800]  她也會想一想
[00:08:46.800 --> 00:08:49.800]  為甚麼這樣問安呢?
[00:08:49.800 --> 00:08:50.800]  為甚麼會這樣說呢?
[00:08:50.800 --> 00:08:51.800]  我都不知道用哪句說話
[00:08:51.800 --> 00:08:54.800]  說你好還是恭喜你
[00:08:54.800 --> 00:08:56.800]  還是我問你安
[00:08:56.800 --> 00:08:58.800]  或者願你平安
[00:08:58.800 --> 00:08:59.800]  但無論如何
[00:08:59.800 --> 00:09:01.800]  瑪麗亞就在想
[00:09:01.800 --> 00:09:03.800]  為甚麼這樣跟我說呢?
[00:09:03.800 --> 00:09:07.800]  所以反覆思考問候的意思
[00:09:07.800 --> 00:09:10.800]  其實她心裡是不安的
[00:09:10.800 --> 00:09:12.800]  她心裡聽到這個說話
[00:09:12.800 --> 00:09:14.800]  就覺得大件事了
[00:09:14.800 --> 00:09:16.800]  不知道發生了甚麼事
[00:09:16.800 --> 00:09:19.800]  令她不能夠專注下來
[00:09:19.800 --> 00:09:21.800]  其實有時我都發覺
[00:09:21.800 --> 00:09:24.800]  當我去讀經祈禱的時候
[00:09:24.800 --> 00:09:27.800]  其實是一個安靜的時候
[00:09:27.800 --> 00:09:28.800]  但不知道你們有沒有試過
[00:09:28.800 --> 00:09:30.800]  當你想安靜的時候
[00:09:30.800 --> 00:09:32.800]  靜不了下來
[00:09:32.800 --> 00:09:34.800]  想去讀經、默想、禱告
[00:09:34.800 --> 00:09:36.800]  想去跟神說話
[00:09:36.800 --> 00:09:38.800]  心裡就一直在想
[00:09:38.800 --> 00:09:41.800]  很多千百樣的事情
[00:09:41.800 --> 00:09:45.800]  想到都不是想神和我同在
[00:09:45.800 --> 00:09:47.800]  或者是思想神的事情
[00:09:47.800 --> 00:09:49.800]  原來是自己的擔心
[00:09:49.800 --> 00:09:50.800]  自己的憂慮
[00:09:50.800 --> 00:09:53.800]  自己的盤算
[00:09:53.800 --> 00:09:55.800]  或者是各樣的事情
[00:09:55.800 --> 00:09:57.800]  充斥在這裡
[00:09:57.800 --> 00:10:00.800]  因為其實你也是想為那些事情去禱告
[00:10:00.800 --> 00:10:01.800]  但你就一直在想
[00:10:01.800 --> 00:10:04.800]  一直在想怎樣辦
[00:10:04.800 --> 00:10:08.800]  仍然不是將自己放在神的面前
[00:10:08.800 --> 00:10:09.800]  我們沒有錯
[00:10:09.800 --> 00:10:12.800]  人會擔心、擔憂很多的事情
[00:10:12.800 --> 00:10:14.800]  會擔憂很多的未來
[00:10:14.800 --> 00:10:15.800]  因為這些擔憂
[00:10:15.800 --> 00:10:17.800]  甚至成為我們生活裡面
[00:10:17.800 --> 00:10:19.800]  很大的沉重
[00:10:19.800 --> 00:10:22.800]  真的,令到我們不起勁
[00:10:22.800 --> 00:10:24.800]  令到我們很沉重
[00:10:24.800 --> 00:10:27.800]  甚麼都不想做都會擔心
[00:10:27.800 --> 00:10:29.800]  因為擔心的意思
[00:10:29.800 --> 00:10:33.800]  是跟一個不確定的關係
[00:10:33.800 --> 00:10:36.800]  對於前面的事情是沒有把握
[00:10:36.800 --> 00:10:38.800]  不確定
[00:10:38.800 --> 00:10:40.800]  我們對未來越來越不確定的時候
[00:10:40.800 --> 00:10:43.800]  就越來越不擔心
[00:10:43.800 --> 00:10:47.800]  所以這些不確定性
[00:10:47.800 --> 00:10:49.800]  我們不能克服的時候
[00:10:49.800 --> 00:10:52.800]  我們就會更加
[00:10:52.800 --> 00:10:53.800]  好像受到一些擔憂
[00:10:53.800 --> 00:10:55.800]  在折磨自己
[00:10:55.800 --> 00:10:57.800]  有時候就很混亂
[00:10:57.800 --> 00:10:59.800]  有時候就坐立不安
[00:10:59.800 --> 00:11:01.800]  這些不確定性
[00:11:01.800 --> 00:11:04.800]  其實在我們人生裡面
[00:11:04.800 --> 00:11:06.800]  是常有的事情
[00:11:06.800 --> 00:11:08.800]  因為我們沒有辦法去
[00:11:08.800 --> 00:11:11.800]  掌管我們自己的健康
[00:11:11.800 --> 00:11:13.800]  面對這個疫情裡面
[00:11:13.800 --> 00:11:17.800]  真的不知道自己會不會中招
[00:11:17.800 --> 00:11:19.800]  有時咳一聲
[00:11:19.800 --> 00:11:22.800]  說你們很擔心
[00:11:22.800 --> 00:11:23.800]  我咳一聲
[00:11:23.800 --> 00:11:24.800]  人家很擔心
[00:11:24.800 --> 00:11:27.800]  我記得昨天好像在街上
[00:11:27.800 --> 00:11:28.800]  我咳一聲
[00:11:28.800 --> 00:11:30.800]  誰知那個人彈虛很遠
[00:11:30.800 --> 00:11:32.800]  最後跟一架巴士坐
[00:11:32.800 --> 00:11:34.800]  沒辦法避開
[00:11:34.800 --> 00:11:37.800]  我有時候喉嚨不太好
[00:11:37.800 --> 00:11:42.800]  很容易吹到風痕就會咳
[00:11:42.800 --> 00:11:46.800]  所以有時都很不好意思
[00:11:46.800 --> 00:11:48.800]  有時在巴士裡面
[00:11:48.800 --> 00:11:49.800]  都會的
[00:11:49.800 --> 00:11:51.800]  風吹到會咳
[00:11:51.800 --> 00:11:53.800]  有時大家知道我廣道都會
[00:11:53.800 --> 00:11:55.800]  有時受到風影響都會咳
[00:11:55.800 --> 00:11:57.800]  現在戴口罩可能好一點
[00:11:57.800 --> 00:11:59.800]  因為沒那麼直接受風
[00:11:59.800 --> 00:12:03.800]  都會為了健康擔憂
[00:12:03.800 --> 00:12:06.800]  我們更加沒辦法去掌管
[00:12:06.800 --> 00:12:08.800]  我們自己的未來
[00:12:08.800 --> 00:12:09.800]  更加沒辦法掌管
[00:12:09.800 --> 00:12:12.800]  我們自己生命的長短
[00:12:12.800 --> 00:12:14.800]  但今日很多香港人都很擔心
[00:12:14.800 --> 00:12:17.800]  很多西人都很擔心
[00:12:17.800 --> 00:12:20.800]  擔心未來究竟會怎樣
[00:12:20.800 --> 00:12:26.800]  但我覺得瑪麗亞是會反覆思量
[00:12:26.800 --> 00:12:28.800]  反覆思量的意思是什麼呢
[00:12:28.800 --> 00:12:32.800]  她在神的面前的思量
[00:12:32.800 --> 00:12:36.800]  第一是會將一種轉化
[00:12:36.800 --> 00:12:40.800]  一種擔憂成為一種信任
[00:12:40.800 --> 00:12:43.800]  將自己的擔心轉化為一種信任
[00:12:43.800 --> 00:12:44.800]  信任誰呢
[00:12:44.800 --> 00:12:45.800]  就是信任神
[00:12:45.800 --> 00:12:48.800]  交託給神
[00:12:48.800 --> 00:12:51.800]  這個轉化是充滿了愛的
[00:12:51.800 --> 00:12:53.800]  因為她知道神是愛她
[00:12:53.800 --> 00:12:54.800]  她亦愛神
[00:12:54.800 --> 00:12:56.800]  所以她會相信
[00:12:56.800 --> 00:12:58.800]  什麼事臨到她身上都好
[00:12:58.800 --> 00:13:01.800]  神的愛是不會離開她的
[00:13:01.800 --> 00:13:04.800]  所以這些事情發生在她身上
[00:13:04.800 --> 00:13:06.800]  甚至不可思議
[00:13:06.800 --> 00:13:07.800]  不可理解
[00:13:07.800 --> 00:13:08.800]  不能接受
[00:13:08.800 --> 00:13:10.800]  但她都知道神愛她
[00:13:10.800 --> 00:13:12.800]  是看著她的
[00:13:12.800 --> 00:13:13.800]  她有一種信任
[00:13:13.800 --> 00:13:16.800]  轉化成一種信任
[00:13:16.800 --> 00:13:17.800]  當然這個很重要
[00:13:17.800 --> 00:13:20.800]  就是她自己願意去開放自己
[00:13:20.800 --> 00:13:21.800]  躺開自己
[00:13:21.800 --> 00:13:23.800]  雖然是無言以對
[00:13:23.800 --> 00:13:27.800]  但她有這樣的心理準備
[00:13:27.800 --> 00:13:28.800]  躺開自己
[00:13:28.800 --> 00:13:32.800]  她可以去反覆思量
[00:13:32.800 --> 00:13:37.800]  準備自己去理解更多
[00:13:37.800 --> 00:13:40.800]  接著那段經文
[00:13:40.800 --> 00:13:43.800]  她要準備去理解更多
[00:13:43.800 --> 00:13:46.800]  要聽到一個更加震撼的消息
[00:13:46.800 --> 00:13:47.800]  究竟是什麼呢
[00:13:47.800 --> 00:13:49.800]  三十到三十四節
[00:13:49.800 --> 00:13:54.800]  天使交白來跟她說
[00:13:54.800 --> 00:13:55.800]  瑪利亞你不用怕
[00:13:55.800 --> 00:13:58.800]  你在神面前已經蒙恩了
[00:13:58.800 --> 00:14:01.800]  打定一個心理準備
[00:14:01.800 --> 00:14:03.800]  怕了不用再怕了
[00:14:03.800 --> 00:14:07.800]  所以那時我經常聽一個童工說
[00:14:07.800 --> 00:14:09.800]  我們做事見過鬼
[00:14:09.800 --> 00:14:11.800]  都怕黑
[00:14:11.800 --> 00:14:12.800]  她相反說
[00:14:12.800 --> 00:14:13.800]  不是啊
[00:14:13.800 --> 00:14:15.800]  見過鬼還用怕黑嗎
[00:14:15.800 --> 00:14:16.800]  鬼都見過了
[00:14:16.800 --> 00:14:20.800]  所以有時我們要從不同的角度去看
[00:14:20.800 --> 00:14:26.800]  當然瑪利亞交白來跟她說
[00:14:26.800 --> 00:14:27.800]  不用怕
[00:14:27.800 --> 00:14:29.800]  因為我說的話
[00:14:29.800 --> 00:14:34.800]  你要慢慢去心理準備去接受
[00:14:34.800 --> 00:14:36.800]  你要懷孕生子
[00:14:36.800 --> 00:14:38.800]  要給他起名為耶穌
[00:14:38.800 --> 00:14:40.800]  他是至大
[00:14:40.800 --> 00:14:42.800]  稱為至高者的兒子
[00:14:42.800 --> 00:14:48.800]  主神已經將祖先大位的王位給他了
[00:14:48.800 --> 00:14:50.800]  他的國是無窮盡
[00:14:50.800 --> 00:14:51.800]  剛才我說過
[00:14:51.800 --> 00:14:52.800]  這個情況
[00:14:52.800 --> 00:14:58.800]  原來這個未婚懷孕已經很震撼了
[00:14:58.800 --> 00:15:01.800]  但是那個兒子已經是神的兒子
[00:15:01.800 --> 00:15:06.800]  這個怎麼能夠理解呢
[00:15:06.800 --> 00:15:08.800]  怎麼能夠去面對呢
[00:15:08.800 --> 00:15:12.800]  一般來說瑪利亞說
[00:15:12.800 --> 00:15:13.800]  未婚生子
[00:15:13.800 --> 00:15:15.800]  我怎麼跟他約瑟交代呢
[00:15:15.800 --> 00:15:17.800]  她更加要理解
[00:15:17.800 --> 00:15:19.800]  這件事怎麼成就
[00:15:19.800 --> 00:15:21.800]  這件事怎麼做
[00:15:21.800 --> 00:15:22.800]  所以瑪利亞說
[00:15:22.800 --> 00:15:23.800]  我還沒出嫁
[00:15:23.800 --> 00:15:25.800]  怎麼會有這樣的事呢
[00:15:25.800 --> 00:15:27.800]  天使跟瑪利亞說了
[00:15:27.800 --> 00:15:32.800]  這件對她來說是很恐怖的事
[00:15:32.800 --> 00:15:35.800]  是一件完全不是浪漫的事情
[00:15:35.800 --> 00:15:37.800]  十幾歲的女孩子
[00:15:37.800 --> 00:15:39.800]  你聽到這樣的消息
[00:15:39.800 --> 00:15:41.800]  真的影響一生
[00:15:41.800 --> 00:15:44.800]  還有搞亂將來的人生
[00:15:44.800 --> 00:15:47.800]  但是瑪利亞雖然充滿了恐懼
[00:15:47.800 --> 00:15:49.800]  我相信一定是恐懼
[00:15:49.800 --> 00:15:50.800]  恐懼之後
[00:15:50.800 --> 00:15:52.800]  心裡面沉了
[00:15:52.800 --> 00:15:55.800]  但是她仍然剛才說開放自己
[00:15:55.800 --> 00:15:57.800]  她已經有準備
[00:15:57.800 --> 00:16:00.800]  她的轉化不單止是信任
[00:16:00.800 --> 00:16:03.800]  然後她會細心去理解
[00:16:03.800 --> 00:16:05.800]  細心地去明白
[00:16:05.800 --> 00:16:08.800]  有時我們就將我們擔心
[00:16:08.800 --> 00:16:10.800]  要慢慢轉化
[00:16:10.800 --> 00:16:13.800]  轉化到一個細心的
[00:16:13.800 --> 00:16:14.800]  謹慎的處理
[00:16:14.800 --> 00:16:16.800]  小心的去做
[00:16:16.800 --> 00:16:18.800]  或者有什麼防禦的措施
[00:16:18.800 --> 00:16:20.800]  你很擔心這個疫情
[00:16:20.800 --> 00:16:22.800]  會侵害你的身體
[00:16:22.800 --> 00:16:24.800]  那就停在這裡
[00:16:24.800 --> 00:16:27.800]  你轉化成一個謹慎的行動
[00:16:27.800 --> 00:16:29.800]  我就要很好的
[00:16:29.800 --> 00:16:30.800]  有衛生
[00:16:30.800 --> 00:16:32.800]  清洗自己的手
[00:16:32.800 --> 00:16:34.800]  戴口罩
[00:16:34.800 --> 00:16:37.800]  做足防禦的措施
[00:16:37.800 --> 00:16:39.800]  這個你要這樣做
[00:16:39.800 --> 00:16:42.800]  這是一個基本的安排
[00:16:42.800 --> 00:16:44.800]  瑪利亞會這樣去準備自己
[00:16:44.800 --> 00:16:45.800]  去聽
[00:16:45.800 --> 00:16:47.800]  去理解這件事情
[00:16:47.800 --> 00:16:49.800]  但是仍然有些不明白的
[00:16:49.800 --> 00:16:51.800]  就問一句
[00:16:51.800 --> 00:16:52.800]  怎麼會有這樣的事情呢?
[00:16:52.800 --> 00:16:54.800]  我還沒出嫁
[00:16:54.800 --> 00:16:56.800]  她不是衝口而出的
[00:16:56.800 --> 00:16:59.800]  她是期望有答案的
[00:16:59.800 --> 00:17:00.800]  我還沒出嫁
[00:17:00.800 --> 00:17:02.800]  怎麼會有這樣的事情呢?
[00:17:02.800 --> 00:17:03.800]  她說還沒出嫁
[00:17:03.800 --> 00:17:05.800]  她的意思是什麼呢?
[00:17:05.800 --> 00:17:07.800]  如果在詩高譯本裡面
[00:17:07.800 --> 00:17:11.800]  是說得比較貼原文的想法
[00:17:11.800 --> 00:17:12.800]  她說這件事情
[00:17:12.800 --> 00:17:14.800]  怎麼能夠做到呢?
[00:17:14.800 --> 00:17:17.800]  因為我不認識男人
[00:17:17.800 --> 00:17:18.800]  她的意思是這樣
[00:17:18.800 --> 00:17:19.800]  我不認識男人
[00:17:19.800 --> 00:17:21.800]  什麼叫不認識男人呢?
[00:17:21.800 --> 00:17:24.800]  當時是說一些比較婉轉的說法
[00:17:24.800 --> 00:17:28.800]  我還沒有發生性關係
[00:17:28.800 --> 00:17:30.800]  這是一個婉轉的說法
[00:17:30.800 --> 00:17:32.800]  我不認識這些東西
[00:17:32.800 --> 00:17:34.800]  她的意思是這樣
[00:17:34.800 --> 00:17:35.800]  怎麼能夠做到呢?
[00:17:35.800 --> 00:17:37.800]  我也不認識男人
[00:17:37.800 --> 00:17:41.800]  我也沒有這種經驗
[00:17:41.800 --> 00:17:43.800]  或者我也不知道這是什麼
[00:17:43.800 --> 00:17:44.800]  好了
[00:17:44.800 --> 00:17:48.800]  所以對於一個還沒出嫁的女孩來說
[00:17:48.800 --> 00:17:49.800]  是一件很震撼
[00:17:49.800 --> 00:17:51.800]  不可思議的事情
[00:17:51.800 --> 00:17:54.800]  再加上要這樣
[00:17:54.800 --> 00:17:56.800]  怎麼會有這樣的事情呢?
[00:17:56.800 --> 00:17:59.800]  但是瑪利亞的心仍然是敞開
[00:17:59.800 --> 00:18:00.800]  仍然是信任
[00:18:00.800 --> 00:18:05.800]  仍然是讓自己不要捆綁在一個恐懼裡面
[00:18:05.800 --> 00:18:10.800]  自由地聽到這些聲音
[00:18:10.800 --> 00:18:11.800]  她聽到的
[00:18:11.800 --> 00:18:12.800]  知道沒有辦法
[00:18:12.800 --> 00:18:15.800]  超越了她自己所理解的說話
[00:18:15.800 --> 00:18:17.800]  但是她聽到的是來自天使的聲音
[00:18:17.800 --> 00:18:18.800]  是來自神的
[00:18:18.800 --> 00:18:21.800]  她搞清楚這些是神的說話
[00:18:21.800 --> 00:18:23.800]  她也知道
[00:18:23.800 --> 00:18:25.800]  這個做法
[00:18:25.800 --> 00:18:26.800]  接著這樣做
[00:18:26.800 --> 00:18:29.800]  她的一生有很大的改變
