
[00:00:00.000 --> 00:00:01.560]  我們今天所看的聖經
[00:01:53.560 --> 00:01:54.840]  私底下問耶穌
[00:01:54.840 --> 00:01:57.200]  耶穌你剛才講的不要說別人
[00:01:57.200 --> 00:01:58.200]  我們都不明白
[00:01:58.200 --> 00:01:59.760]  你說甚麼
[00:01:59.760 --> 00:02:01.080]  的確是
[00:02:01.080 --> 00:02:03.000]  殺種比喻教我們甚麼呢?
[00:02:03.000 --> 00:02:04.400]  弟兄姊妹
[00:02:04.400 --> 00:02:08.360]  是否教我們如何耕田
[00:02:08.360 --> 00:02:09.960]  表面上是
[00:02:09.960 --> 00:02:11.400]  教你殺種
[00:02:11.400 --> 00:02:13.840]  殺在石頭地
[00:02:13.840 --> 00:02:14.640]  路旁
[00:02:14.640 --> 00:02:15.520]  荊棘多處
[00:02:15.520 --> 00:02:16.520]  還有土壤
[00:02:16.520 --> 00:02:18.160]  有不同的結果
[00:02:18.160 --> 00:02:20.000]  如果當中有農夫聽見
[00:02:20.000 --> 00:02:20.920]  都不知道開不開心
[00:02:20.920 --> 00:02:21.640]  不知道多不多
[00:02:21.640 --> 00:02:22.480]  耶穌
[00:02:22.480 --> 00:02:24.520]  你講教人如何殺種
[00:02:24.520 --> 00:02:26.080]  很淺易的道理
[00:02:26.080 --> 00:02:27.360]  我們不用教都懂得
[00:02:27.360 --> 00:02:29.400]  何必教耶穌
[00:02:29.400 --> 00:02:31.640]  還是耶穌在講其他事呢?
[00:02:31.640 --> 00:02:35.400]  門徒知道祂不是在講教人如何耕田
[00:02:35.400 --> 00:02:37.760]  於是就和耶穌去問
[00:02:37.760 --> 00:02:39.960]  起碼他們都懂得問耶穌
[00:02:39.960 --> 00:02:41.440]  耶穌回答很特別
[00:02:41.440 --> 00:02:45.160]  我想大家幫我再讀出第十一至十二節
[00:02:45.160 --> 00:02:47.400]  第十一至十二節請讀出
[00:02:47.400 --> 00:02:49.400]  耶穌對他們說
[00:02:49.400 --> 00:02:50.960]  神國的奧秘
[00:02:50.960 --> 00:02:52.600]  只要你們知道
[00:02:52.600 --> 00:02:54.400]  一次罪惡的謊
[00:02:54.400 --> 00:02:56.280]  下一次就要給予
[00:02:56.280 --> 00:02:58.560]  要他們開始謊言
[00:02:58.560 --> 00:02:59.800]  就該了得
[00:02:59.800 --> 00:03:01.120]  聽之聽見
[00:03:01.120 --> 00:03:02.320]  就得明白
[00:03:02.320 --> 00:03:04.520]  恐怕他們會阻我
[00:03:04.520 --> 00:03:05.840]  就得正義
[00:03:05.840 --> 00:03:06.760]  好,謝謝
[00:03:06.760 --> 00:03:08.480]  我再問
[00:03:08.480 --> 00:03:10.480]  耶穌說比喻說出來
[00:03:10.480 --> 00:03:12.480]  究竟是叫人明白
[00:03:12.480 --> 00:03:15.480]  還是不明白呢?
[00:03:15.480 --> 00:03:19.480]  沒有人回答,沒有人看著我
[00:03:19.480 --> 00:03:24.480]  耶穌說比喻是叫人明白還是不明白呢?
[00:03:24.480 --> 00:03:26.480]  是不明白的
[00:03:26.480 --> 00:03:29.480]  嘩,這個真是奧秘
[00:03:29.480 --> 00:03:31.480]  耶穌說得很生動
[00:03:31.480 --> 00:03:34.480]  祂不像我們傳道人
[00:03:34.480 --> 00:03:37.480]  學多少東西就說很多人不明白的東西
[00:03:37.480 --> 00:03:40.480]  雖然我們所說的結果也是
[00:03:40.480 --> 00:03:41.480]  因為說完之後
[00:03:41.480 --> 00:03:43.480]  通常人們出去都不明白祂說什麼
[00:03:43.480 --> 00:03:45.480]  但我們不是因為學了耶穌這麼厲害
[00:03:45.480 --> 00:03:46.480]  耶穌說到
[00:03:46.480 --> 00:03:49.480]  將一些很生活性的例子
[00:03:49.480 --> 00:03:52.480]  花草樹木、鳥鳥、飛禽走獸
[00:03:52.480 --> 00:03:53.480]  都可以說出來
[00:03:53.480 --> 00:03:54.480]  每個人都見到
[00:03:54.480 --> 00:03:55.480]  當時來說都接觸到
[00:03:55.480 --> 00:03:57.480]  一說就有故事圖畫
[00:03:57.480 --> 00:03:59.480]  好像電影一樣走出來
[00:03:59.480 --> 00:04:02.480]  讀完一次就記得故事說什麼
[00:04:02.480 --> 00:04:05.480]  不過不代表你有頭腦這份知識
[00:04:05.480 --> 00:04:08.480]  你知道耶穌在說什麼
[00:04:08.480 --> 00:04:12.480]  因為耶穌說原來比喻所說
[00:04:12.480 --> 00:04:15.480]  是說神國的奧秘
[00:04:15.480 --> 00:04:17.480]  神國的奧秘就像珍珠珠寶
[00:04:17.480 --> 00:04:19.480]  不是隨便拿去浪費給別人
[00:04:19.480 --> 00:04:20.480]  雖然我們都要殺種
[00:04:20.480 --> 00:04:22.480]  叫別人明白福音
[00:04:22.480 --> 00:04:24.480]  但是耶穌說比喻
[00:04:24.480 --> 00:04:27.480]  是要分辨兩類人
[00:04:27.480 --> 00:04:28.480]  耶穌說
[00:04:28.480 --> 00:04:30.480]  上帝的奧秘只叫你們
[00:04:30.480 --> 00:04:32.480]  你們就是跟隨耶穌的門徒
[00:04:32.480 --> 00:04:34.480]  包括我們今天跟隨耶穌
[00:04:34.480 --> 00:04:37.480]  信耶穌的人在內
[00:04:37.480 --> 00:04:42.480]  但是用比喻向什麼人說
[00:04:42.480 --> 00:04:46.480]  是向那些外面的人說
[00:04:46.480 --> 00:04:52.480]  神國以外的人
[00:04:52.480 --> 00:04:54.480]  他對神國的福音沒什麼興趣
[00:04:54.480 --> 00:04:57.480]  或者很反抗的人
[00:04:57.480 --> 00:05:01.480]  就去說比喻
[00:05:01.480 --> 00:05:04.480]  原來說到比喻
[00:05:04.480 --> 00:05:05.480]  是耶穌引用
[00:05:05.480 --> 00:05:09.480]  甚至以賽亞書第六章第九至第十節
[00:05:09.480 --> 00:05:12.480]  這個咒話是叫他們聽完之後
[00:05:12.480 --> 00:05:13.480]  看是看見不曉得
[00:05:13.480 --> 00:05:14.480]  聽是聽見但不明白
[00:05:14.480 --> 00:05:16.480]  恐怕迴轉過來要得赦免
[00:05:16.480 --> 00:05:18.480]  不是神的福音叫人聽明白
[00:05:18.480 --> 00:05:21.480]  接受沒有赦罪嗎
[00:05:21.480 --> 00:05:24.480]  原來以賽亞當時是怎樣呢
[00:05:24.480 --> 00:05:25.480]  神向以賽亞說
[00:05:25.480 --> 00:05:27.480]  你去到以色列人
[00:05:27.480 --> 00:05:29.480]  猶大國的人中
[00:05:29.480 --> 00:05:32.480]  當時這個神的子民
[00:05:32.480 --> 00:05:33.480]  由上的皇室
[00:05:33.480 --> 00:05:35.480]  到下面的平民百姓
[00:05:35.480 --> 00:05:37.480]  都拜偶像彌禧神
[00:05:37.480 --> 00:05:39.480]  有什麼災難的時候
[00:05:39.480 --> 00:05:41.480]  一是拜偶像求賈神
[00:05:41.480 --> 00:05:45.480]  一是找外邦給錢人
[00:05:45.480 --> 00:05:48.480]  叫隔離的國家派兵來幫忙
[00:05:48.480 --> 00:05:49.480]  不去依靠神
[00:05:49.480 --> 00:05:51.480]  忘記這個請求他們離開埃及
[00:05:51.480 --> 00:05:52.480]  進入迦南地
[00:05:52.480 --> 00:05:54.480]  讓他們能夠成為國家
[00:05:54.480 --> 00:05:57.480]  保守他們的耶和華獨一真神
[00:05:57.480 --> 00:05:58.480]  神就說
[00:05:58.480 --> 00:06:00.480]  先知你去跟他們說
[00:06:00.480 --> 00:06:01.480]  不過先告訴他們
[00:06:01.480 --> 00:06:02.480]  你有心理準備
[00:06:02.480 --> 00:06:03.480]  你告訴他們
[00:06:03.480 --> 00:06:05.480]  他們聽了不會明白
[00:06:05.480 --> 00:06:07.480]  不會跟你去做
[00:06:07.480 --> 00:06:08.480]  為什麼因為以賽亞說
[00:06:08.480 --> 00:06:09.480]  這個審判的訊息
[00:06:09.480 --> 00:06:11.480]  就是你們若不悔改歸
[00:06:11.480 --> 00:06:13.480]  向神彌起這些偶像
[00:06:13.480 --> 00:06:15.480]  回去依靠神的時候
[00:06:15.480 --> 00:06:17.480]  我就要派巴比倫
[00:06:17.480 --> 00:06:19.480]  迦勒底人來到
[00:06:19.480 --> 00:06:22.480]  去將猶大國攻取
[00:06:22.480 --> 00:06:24.480]  要你們亡國
[00:06:24.480 --> 00:06:26.480]  然後你們要去秘魯
[00:06:26.480 --> 00:06:28.480]  去到外邦
[00:06:28.480 --> 00:06:29.480]  然後你們現在
[00:06:29.480 --> 00:06:31.480]  所敬拜很宏偉的聖殿
[00:06:31.480 --> 00:06:32.480]  要被銷毀
[00:06:32.480 --> 00:06:34.480]  這個聖殿我都不要
[00:06:34.480 --> 00:06:35.480]  要讓你們知道
[00:06:35.480 --> 00:06:37.480]  我離開了你們
[00:06:37.480 --> 00:06:39.480]  但是當時的以色列人聽見
[00:06:39.480 --> 00:06:41.480]  猶大王聽見
[00:06:41.480 --> 00:06:42.480]  你幹什麼
[00:06:42.480 --> 00:06:43.480]  這個呢
[00:06:43.480 --> 00:06:45.480]  為什麼這麼不愛國的一個
[00:06:45.480 --> 00:06:46.480]  他才知道
[00:06:46.480 --> 00:06:47.480]  不聽你的話
[00:06:47.480 --> 00:06:48.480]  怎麼會這樣呢
[00:06:48.480 --> 00:06:49.480]  現在聖殿畝地
[00:06:49.480 --> 00:06:50.480]  我們國家都不錯
[00:06:50.480 --> 00:06:51.480]  每個國家都這樣做
[00:06:51.480 --> 00:06:53.480]  有什麼就去拜一下神
[00:06:53.480 --> 00:06:54.480]  找一下隔離國
[00:06:54.480 --> 00:06:55.480]  拿一些錢
[00:06:55.480 --> 00:06:57.480]  叫人來幫一下忙
[00:06:57.480 --> 00:06:58.480]  所以原來聖經說到
[00:06:58.480 --> 00:07:02.480]  這班人是心無滋憂
[00:07:02.480 --> 00:07:04.480]  耳朵閉塞
[00:07:04.480 --> 00:07:06.480]  雖然聽見先知的訊息
[00:07:06.480 --> 00:07:08.480]  但是根本沒有聽入耳
[00:07:08.480 --> 00:07:10.480]  他們就反彈了
[00:07:10.480 --> 00:07:12.480]  耶穌就引用了這段聖經
[00:07:12.480 --> 00:07:14.480]  甚至到了耶穌時代
[00:07:14.480 --> 00:07:15.480]  到了今天
[00:07:15.480 --> 00:07:18.480]  我們雖然向人說神的話
[00:07:18.480 --> 00:07:21.480]  但是不是每個人都願意聽入耳
[00:07:21.480 --> 00:07:26.480]  不是每個人都放下防火牆去接受
[00:07:26.480 --> 00:07:28.480]  於是再解釋的時候
[00:07:28.480 --> 00:07:30.480]  我們看到原來比喻
[00:07:30.480 --> 00:07:32.480]  可以歸納為有兩個目的
[00:07:32.480 --> 00:07:33.480]  第一
[00:07:33.480 --> 00:07:34.480]  剛才說
[00:07:34.480 --> 00:07:36.480]  向人隱藏神的奧秘
[00:07:36.480 --> 00:07:38.480]  去分辨那些聽得明的
[00:07:38.480 --> 00:07:40.480]  就是神國裏面願意接受耶穌
[00:07:40.480 --> 00:07:41.480]  接受福音的人
[00:07:41.480 --> 00:07:44.480]  聽不明白的就是神國外面的人
[00:07:44.480 --> 00:07:46.480]  當然
[00:07:46.480 --> 00:07:49.480]  神國裏面的人有些聽不明白
[00:07:49.480 --> 00:07:51.480]  在座中誰不知道呢
[00:07:51.480 --> 00:07:55.480]  去年政府派六千元給我們
[00:07:55.480 --> 00:07:57.480]  沒有人回答
[00:07:57.480 --> 00:07:59.480]  但是不足為奇
[00:07:59.480 --> 00:08:01.480]  可能有些人住在香港
[00:08:01.480 --> 00:08:03.480]  每個人都拿了六千元
[00:08:03.480 --> 00:08:04.480]  吃了玩了
[00:08:04.480 --> 00:08:06.480]  原來每個人都過期了
[00:08:06.480 --> 00:08:07.480]  有這件事嗎?我不知道
[00:08:07.480 --> 00:08:09.480]  原來可能我們有人已經入了神國
[00:08:09.480 --> 00:08:10.480]  順著耶穌
[00:08:10.480 --> 00:08:11.480]  順著耶穌才能得救
[00:08:11.480 --> 00:08:12.480]  但是在神國裏面
[00:08:12.480 --> 00:08:14.480]  很多神的豐盛恩惠
[00:08:14.480 --> 00:08:17.480]  或者神要求我們要悔改的一些地方
[00:08:17.480 --> 00:08:19.480]  我們還蒙查查
[00:08:19.480 --> 00:08:21.480]  身份是神國的人
[00:08:21.480 --> 00:08:23.480]  但事實上我們活著
[00:08:23.480 --> 00:08:25.480]  不是一個神國
[00:08:25.480 --> 00:08:28.480]  是一個局外人
[00:08:28.480 --> 00:08:29.480]  聖經說
[00:08:29.480 --> 00:08:33.480]  如果這些比喻你聽不明白的時候
[00:08:33.480 --> 00:08:34.480]  可能你要溫習一下
[00:08:34.480 --> 00:08:35.480]  要了解一下
[00:08:35.480 --> 00:08:37.480]  你在信仰上的生命是怎樣
[00:08:37.480 --> 00:08:42.480]  另外一個比喻的目的
[00:08:42.480 --> 00:08:44.480]  就是去逼人埋牆
[00:08:44.480 --> 00:08:47.480]  要人作出一個回應
[00:08:47.480 --> 00:08:50.480]  因為裏面比喻很多時候所說的
[00:08:50.480 --> 00:08:51.480]  包含了一些角色
[00:08:51.480 --> 00:08:53.480]  其實就是耶穌基督自己
[00:08:53.480 --> 00:08:55.480]  當時的人接受耶穌
[00:08:55.480 --> 00:08:56.480]  是神所差派
[00:08:56.480 --> 00:08:58.480]  舊約所預言的尼塞亞神的兒子
[00:08:58.480 --> 00:09:00.480]  他們排斥耶穌
[00:09:00.480 --> 00:09:02.480]  於是甚至有些比喻
[00:09:02.480 --> 00:09:03.480]  法利塞人
[00:09:03.480 --> 00:09:04.480]  文士
[00:09:04.480 --> 00:09:05.480]  祭司
[00:09:05.480 --> 00:09:08.480]  是聽得明白耶穌的比喻
[00:09:08.480 --> 00:09:10.480]  但他們不是神國的人
[00:09:10.480 --> 00:09:11.480]  為什麼?因為他們聽得明白
[00:09:11.480 --> 00:09:14.480]  他們覺得耶穌說的比喻是針對他們
[00:09:14.480 --> 00:09:17.480]  所以他們聽得明白的時候
[00:09:17.480 --> 00:09:18.480]  他們聽得明白
[00:09:18.480 --> 00:09:21.480]  神透過耶穌要求他們悔改歸向神
[00:09:21.480 --> 00:09:23.480]  離棄不義的時候
[00:09:23.480 --> 00:09:25.480]  他們聽不入耳
[00:09:25.480 --> 00:09:28.480]  他們最後就決心將耶穌釘上十字架
[00:09:28.480 --> 00:09:30.480]  原來神的比喻發出
[00:09:30.480 --> 00:09:32.480]  不是你聽完就走了去
[00:09:32.480 --> 00:09:34.480]  當沒事發生過
[00:09:34.480 --> 00:09:35.480]  是要我們作出回應
[00:09:35.480 --> 00:09:36.480]  而且那個回應
[00:09:36.480 --> 00:09:39.480]  是會影響以後我們在神國裏面的位置
[00:09:39.480 --> 00:09:40.480]  我們的靈性
[00:09:40.480 --> 00:09:42.480]  或者神怎樣去對待我們
[00:09:42.480 --> 00:09:43.480]  就像什麼呢?
[00:09:43.480 --> 00:09:46.480]  大家可能都會去過隔壁中環
[00:09:46.480 --> 00:09:47.480]  有一座很漂亮的教堂
[00:09:47.480 --> 00:09:49.480]  聖約翰座堂
[00:09:49.480 --> 00:09:50.480]  或者尖沙咀
[00:09:50.480 --> 00:09:51.480]  有個聖安德烈堂
[00:09:51.480 --> 00:09:53.480]  都有一些Stained Glass
[00:09:53.480 --> 00:09:55.480]  有些彩色的玻璃
[00:09:55.480 --> 00:09:57.480]  彩色玻璃我問大家
[00:09:57.480 --> 00:09:59.480]  在教堂裏面看
[00:09:59.480 --> 00:10:00.480]  還是在教會
[00:10:00.480 --> 00:10:02.480]  教堂外面看才漂亮?
[00:10:02.480 --> 00:10:07.480]  裏面看才漂亮?
[00:10:07.480 --> 00:10:09.480]  其實在外面看的Stained Glass
[00:10:09.480 --> 00:10:10.480]  這些彩色玻璃
[00:10:10.480 --> 00:10:11.480]  你見不到什麼
[00:10:11.480 --> 00:10:13.480]  因為總是覺得很黃
[00:10:13.480 --> 00:10:15.480]  顏色都不太能分辨
[00:10:15.480 --> 00:10:17.480]  總是有些暗淡淡的走過來
[00:10:17.480 --> 00:10:18.480]  你都不要理
[00:10:18.480 --> 00:10:19.480]  但是進入教堂
[00:10:19.480 --> 00:10:20.480]  你看見
[00:10:20.480 --> 00:10:21.480]  甚至有陽光射進來的時候
[00:10:21.480 --> 00:10:23.480]  你會發覺很漂亮
[00:10:23.480 --> 00:10:27.480]  原來這些色彩的圖案
[00:10:27.480 --> 00:10:29.480]  你會見到有個故事在裏面
[00:10:29.480 --> 00:10:30.480]  耶穌聽十字架
[00:10:30.480 --> 00:10:31.480]  牧羊人去找耶穌
[00:10:31.480 --> 00:10:33.480]  剛出生的耶穌
[00:10:33.480 --> 00:10:35.480]  有些文字裏面看得很清楚
[00:10:35.480 --> 00:10:36.480]  在外面就麻煩了
[00:10:36.480 --> 00:10:37.480]  反轉了
[00:10:37.480 --> 00:10:38.480]  你不知道在說什麼
[00:10:38.480 --> 00:10:40.480]  譬如就是這樣
[00:10:40.480 --> 00:10:43.480]  你在神國裏面去了解比喻
[00:10:43.480 --> 00:10:46.480]  你就清楚耶穌在說什麼
[00:10:46.480 --> 00:10:48.480]  但是如果你
[00:10:48.480 --> 00:10:50.480]  在神國外面去了解比喻
[00:10:50.480 --> 00:10:52.480]  你會覺得耶穌在說什麼呢?
[00:10:52.480 --> 00:10:53.480]  耕田?
[00:10:53.480 --> 00:10:56.480]  這麼有趣?
[00:10:56.480 --> 00:10:58.480]  又或者比喻
[00:10:58.480 --> 00:11:01.480]  就好像火警鐘一樣
[00:11:01.480 --> 00:11:03.480]  近來
[00:11:03.480 --> 00:11:05.480]  海兒半島
[00:11:05.480 --> 00:11:06.480]  有火警鐘
[00:11:06.480 --> 00:11:08.480]  是一個很大的新聞
[00:11:08.480 --> 00:11:10.480]  我想問問大家
[00:11:10.480 --> 00:11:11.480]  如果是你住的大廈
[00:11:11.480 --> 00:11:13.480]  有一晚你睡到很晚
[00:11:13.480 --> 00:11:14.480]  突然間
[00:11:14.480 --> 00:11:16.480]  火警鐘
[00:11:16.480 --> 00:11:17.480]  響
[00:11:17.480 --> 00:11:19.480]  吵醒你
[00:11:19.480 --> 00:11:21.480]  我想問誠實一點的舉手
[00:11:21.480 --> 00:11:23.480]  誰真的會起來
[00:11:23.480 --> 00:11:24.480]  然後立刻
[00:11:24.480 --> 00:11:25.480]  什麼都不理了
[00:11:25.480 --> 00:11:26.480]  連拖鞋都不穿
[00:11:26.480 --> 00:11:27.480]  就走到街上
[00:11:27.480 --> 00:11:32.480]  請舉手
[00:11:32.480 --> 00:11:33.480]  好
[00:11:33.480 --> 00:11:35.480]  請放下手
[00:11:35.480 --> 00:11:36.480]  感謝神
[00:11:36.480 --> 00:11:37.480]  我們都要絕大多數
[00:11:37.480 --> 00:11:41.480]  頂尖的信主已經可以了
[00:11:41.480 --> 00:11:45.480]  永生的
[00:11:45.480 --> 00:11:47.480]  誰會打電話下去
[00:11:47.480 --> 00:11:48.480]  又沒有火洩
[00:11:48.480 --> 00:11:50.480]  又沒有濃煙的味道
[00:11:50.480 --> 00:11:51.480]  什麼事啊管理處
[00:11:51.480 --> 00:11:52.480]  是不是不明白
[00:11:52.480 --> 00:11:54.480]  誰會這樣做的
[00:11:54.480 --> 00:11:55.480]  都多些人
[00:11:55.480 --> 00:11:56.480]  誰不理三七一
[00:11:56.480 --> 00:11:57.480]  就蓋上棉袋
[00:11:57.480 --> 00:11:58.480]  早上睡
[00:11:58.480 --> 00:11:59.480]  舉手
[00:11:59.480 --> 00:12:00.480]  有沒有啊
[00:12:00.480 --> 00:12:01.480]  誠實一點
[00:12:01.480 --> 00:12:02.480]  都有啊
[00:12:02.480 --> 00:12:06.480]  我為你祈禱
[00:12:06.480 --> 00:12:09.480]  原來神的比喻都是這樣的
[00:12:09.480 --> 00:12:12.480]  他講出來是要逼你做一個抉擇
[00:12:12.480 --> 00:12:13.480]  就好像你聽見火警鐘
[00:12:13.480 --> 00:12:15.480]  你就立刻要做一個抉擇
[00:12:15.480 --> 00:12:18.480]  究竟你回不回應
[00:12:18.480 --> 00:12:24.480]  而這個回應是影響你的生命
[00:12:24.480 --> 00:12:27.480]  比喻是有這麼大的力量
[00:12:27.480 --> 00:12:28.480]  我們繼續看回
[00:12:28.480 --> 00:12:30.480]  耶穌講這個殺種比喻是講什麼
[00:12:30.480 --> 00:12:33.480]  我們看第十三節
[00:12:33.480 --> 00:12:36.480]  耶穌又說你們不明白自己的比喻嗎
[00:12:36.480 --> 00:12:39.480]  怎樣明白一切的比喻呢
[00:12:39.480 --> 00:12:42.480]  原來這個算是耶穌講第一個的比喻
[00:12:42.480 --> 00:12:47.480]  而且是一個我們叫做典範式paradigm的比喻
[00:12:47.480 --> 00:12:51.480]  是將以後我們明白比喻的一些重要的元素
[00:12:51.480 --> 00:12:53.480]  在裡面已經讓我們知道了
[00:12:53.480 --> 00:12:54.480]  所以明白這個比喻
[00:12:54.480 --> 00:12:57.480]  以後再看比喻就明白多一點
[00:12:57.480 --> 00:13:01.480]  剛才講到比喻不是單單一個抽離現實的故事
[00:13:01.480 --> 00:13:04.480]  而是和講比喻的人
[00:13:04.480 --> 00:13:06.480]  就是耶穌基督自己有關係
[00:13:06.480 --> 00:13:11.480]  是逼人對耶穌這個人的一種回應
[00:13:11.480 --> 00:13:12.480]  比如這裡所講
[00:13:12.480 --> 00:13:14.480]  比喻說有一個人出來殺種
[00:13:14.480 --> 00:13:18.480]  我想問其實耶穌在講這個殺種的人是誰呢
[00:13:18.480 --> 00:13:20.480]  就是耶穌自己
[00:13:20.480 --> 00:13:22.480]  這個種就是天國的道理
[00:13:22.480 --> 00:13:23.480]  就是福音
[00:13:23.480 --> 00:13:26.480]  神拯救的恩惠
[00:13:26.480 --> 00:13:28.480]  講到耶穌出來傳道
[00:13:28.480 --> 00:13:29.480]  好像殺種一樣
[00:13:29.480 --> 00:13:31.480]  所有你肯聽的人坐在那裡我就講
[00:13:31.480 --> 00:13:33.480]  然後講了出來
[00:13:33.480 --> 00:13:35.480]  人有不同的回應
[00:13:35.480 --> 00:13:37.480]  不同的回應是在於什麼呢
[00:13:37.480 --> 00:13:39.480]  我們再看溫雜一點
[00:13:39.480 --> 00:13:41.480]  當耶穌講了比喻的時候
[00:13:41.480 --> 00:13:42.480]  一開始怎麼講呢
[00:13:42.480 --> 00:13:45.480]  我們看回第三節也麻煩
[00:13:45.480 --> 00:13:48.480]  第三節一開始耶穌說什麼
[00:13:48.480 --> 00:13:50.480]  說什麼
[00:13:50.480 --> 00:13:52.480]  你們要聽英文
[00:13:52.480 --> 00:13:54.480]  Listen
[00:13:54.480 --> 00:13:55.480]  不足為奇
[00:13:55.480 --> 00:13:59.480]  老師教小朋友有些睡不著
[00:13:59.480 --> 00:14:01.480]  有些心不在焉
[00:14:01.480 --> 00:14:03.480]  有些在玩手機
[00:14:03.480 --> 00:14:05.480]  聽著Listen
[00:14:05.480 --> 00:14:06.480]  留心
[00:14:06.480 --> 00:14:08.480]  是不是這麼簡單呢
[00:14:08.480 --> 00:14:09.480]  我們再看下去一點
[00:14:09.480 --> 00:14:11.480]  當耶穌講完這個比喻的時候
[00:14:11.480 --> 00:14:14.480]  第九節
[00:14:14.480 --> 00:14:16.480]  耶穌又說什麼
[00:14:16.480 --> 00:14:20.480]  有耳可聽就應當聽
[00:14:20.480 --> 00:14:22.480]  好像說耶穌你這麼多餘的說話
[00:14:22.480 --> 00:14:24.480]  我當然知道有耳的人會聽
[00:14:24.480 --> 00:14:26.480]  但有些人是不聽的
[00:14:26.480 --> 00:14:28.480]  有耳不代表他聽得到
[00:14:28.480 --> 00:14:30.480]  所以你要聽
[00:14:30.480 --> 00:14:32.480]  原來整個比喻是教導我們
[00:14:32.480 --> 00:14:33.480]  要用聆聽
[00:14:33.480 --> 00:14:35.480]  甚至是一個領受聆聽的心
[00:14:35.480 --> 00:14:37.480]  去聽神的道
[00:14:37.480 --> 00:14:38.480]  我們看看
[00:14:38.480 --> 00:14:40.480]  聽道不同的態度
[00:14:40.480 --> 00:14:42.480]  會帶出四種不同的人
[00:14:42.480 --> 00:14:45.480]  第一種就是在路旁
[00:14:45.480 --> 00:14:46.480]  路旁的那些種
[00:14:46.480 --> 00:14:48.480]  有鳥就叮了牠
[00:14:48.480 --> 00:14:49.480]  形容是殺彈很快
[00:14:49.480 --> 00:14:51.480]  走去聽見道之後
[00:14:51.480 --> 00:14:52.480]  把道種拿走了
[00:14:52.480 --> 00:14:53.480]  好像沒有來過
[00:14:53.480 --> 00:14:54.480]  左耳入右耳出
[00:14:54.480 --> 00:14:56.480]  這些可能是什麼人呢
[00:14:56.480 --> 00:14:58.480]  可能他根本不想來
[00:14:58.480 --> 00:14:59.480]  你不知道為什麼
[00:14:59.480 --> 00:15:00.480]  是威逼他來
[00:15:00.480 --> 00:15:01.480]  坐在這裡
