
[00:00:00.000 --> 00:00:06.000]  今天繼續我們看耶穌基督在登山寶訓裡面的教導
[00:04:38.000 --> 00:04:41.000]  尤其是婚姻家庭方面
[00:04:41.000 --> 00:04:43.000]  但是很可惜
[00:04:43.000 --> 00:04:45.000]  其實他們傳統
[00:04:45.000 --> 00:04:48.000]  也有一個優妻的制度在裡面
[00:04:48.000 --> 00:04:50.000]  在優妻的制度
[00:04:50.000 --> 00:04:52.000]  他們的演繹底下
[00:04:52.000 --> 00:04:57.000]  可以說會破壞了夫妻的關係
[00:04:57.000 --> 00:04:59.000]  會破壞了家庭
[00:04:59.000 --> 00:05:01.000]  男人無理的優妻
[00:05:01.000 --> 00:05:04.000]  可以成為了變相的姦淫
[00:05:04.000 --> 00:05:07.000]  所以這段經文之後
[00:05:07.000 --> 00:05:09.000]  耶穌就論優妻
[00:05:09.000 --> 00:05:13.000]  其實是一體的兩面
[00:05:13.000 --> 00:05:16.000]  會看到其實他們有些矛盾的地方
[00:05:16.000 --> 00:05:18.000]  總之他們自己
[00:05:18.000 --> 00:05:20.000]  而帶下來的演繹
[00:05:20.000 --> 00:05:23.000]  就是按著他們所喜好去演繹
[00:05:23.000 --> 00:05:24.000]  看回字面
[00:05:24.000 --> 00:05:27.000]  當然希伯來文的意思
[00:05:27.000 --> 00:05:31.000]  不可姦淫背後有一個意思
[00:05:31.000 --> 00:05:33.000]  就是一個男人
[00:05:33.000 --> 00:05:36.000]  可能跟一個已婚的婦人
[00:05:36.000 --> 00:05:39.000]  有些不正常的關係
[00:05:39.000 --> 00:05:41.000]  這個不正當的關係
[00:05:41.000 --> 00:05:44.000]  就產生一個問題在這裡
[00:05:44.000 --> 00:05:47.000]  因為這個已婚的婦人
[00:05:47.000 --> 00:05:50.000]  她是代表一個家庭
[00:05:50.000 --> 00:05:53.000]  就是說這個誡命是告訴你
[00:05:53.000 --> 00:05:58.000]  我們不可以介入別人的家庭裡
[00:05:58.000 --> 00:06:01.000]  我們不可以破壞別人的家庭
[00:06:01.000 --> 00:06:06.000]  這個同時間就是在保護家庭
[00:06:06.000 --> 00:06:10.000]  所以不可以破壞婚姻的制度裡
[00:06:10.000 --> 00:06:14.000]  所以姦淫本身並不是說
[00:06:14.000 --> 00:06:16.000]  性方面違法的行為
[00:06:16.000 --> 00:06:18.000]  更重要的是
[00:06:18.000 --> 00:06:21.000]  我們沒有背叛這個關係
[00:06:21.000 --> 00:06:23.000]  我們沒有背叛對方
[00:06:23.000 --> 00:06:25.000]  這個是重點
[00:06:25.000 --> 00:06:28.000]  記得我們有時做親前輔導
[00:06:28.000 --> 00:06:30.000]  有一個問卷
[00:06:30.000 --> 00:06:32.000]  問卷就是究竟你的婚姻
[00:06:32.000 --> 00:06:35.000]  你結婚的目的是為了什麼
[00:06:35.000 --> 00:06:38.000]  很多的答案你選擇一二三四
[00:06:38.000 --> 00:06:41.000]  很多人選擇婚姻是
[00:06:41.000 --> 00:06:44.000]  我們兩個人走一條共同的路
[00:06:44.000 --> 00:06:50.000]  或者婚姻是我們要去建立一個家庭
[00:06:50.000 --> 00:06:54.000]  其中一個是因為性的緣故我結婚
[00:06:54.000 --> 00:06:56.000]  這個就是很低的
[00:06:56.000 --> 00:06:58.000]  一般人就會填很低
[00:06:58.000 --> 00:07:01.000]  不會說因為性的緣故我結婚
[00:07:01.000 --> 00:07:05.000]  但是在離婚的個案的統計裡
[00:07:05.000 --> 00:07:10.000]  就會什麼因素令到你的婚姻破裂
[00:07:10.000 --> 00:07:14.000]  而這個性的因素就會大大提高了
[00:07:14.000 --> 00:07:15.000]  為什麼呢
[00:07:15.000 --> 00:07:19.000]  當然也不是說親密行為的問題
[00:07:19.000 --> 00:07:21.000]  而是本身的關係已經破裂了
[00:07:21.000 --> 00:07:23.000]  本身的關係已經不美好
[00:07:23.000 --> 00:07:26.000]  怎麼會有親密的關係呢
[00:07:26.000 --> 00:07:29.000]  所以自然他們寫回這個答案的時候
[00:07:29.000 --> 00:07:34.000]  我們當然性的關係當然是不理想
[00:07:34.000 --> 00:07:39.000]  所以耶穌基督或者神
[00:07:39.000 --> 00:07:43.000]  在講不可姦淫的提醒裡
[00:07:43.000 --> 00:07:51.000]  就是提醒當天神去愛這班的以色列人
[00:07:51.000 --> 00:07:54.000]  他們的關係是很密切
[00:07:54.000 --> 00:07:58.000]  神是充滿一個情感
[00:07:58.000 --> 00:08:00.000]  是愛慕這班的以色列人
[00:08:00.000 --> 00:08:03.000]  而同樣是要讓他們理解
[00:08:03.000 --> 00:08:07.000]  丈夫妻子都要彼此的愛慕
[00:08:07.000 --> 00:08:12.000]  直到耶穌基督在講他和教會的關係
[00:08:12.000 --> 00:08:14.000]  新約裡面不所須講及
[00:08:14.000 --> 00:08:18.000]  都是仍然一脈相傳是一種愛去維繫
[00:08:18.000 --> 00:08:22.000]  同時間也是丈夫和妻子的維繫
[00:08:22.000 --> 00:08:25.000]  正如耶穌基督是愛教會
[00:08:25.000 --> 00:08:27.000]  為教會社己
[00:08:27.000 --> 00:08:31.000]  說回現在來說
[00:08:31.000 --> 00:08:35.000]  當然我們來說對於姦淫
[00:08:35.000 --> 00:08:39.000]  或者在聖經裡面所講的情況
[00:08:39.000 --> 00:08:43.000]  好像已經不再是很重視
[00:08:43.000 --> 00:08:45.000]  因為在今天的社會裡面
[00:08:45.000 --> 00:08:48.000]  我們會說一句
[00:08:48.000 --> 00:08:50.000]  我們有愛就可以了
[00:08:50.000 --> 00:08:52.000]  我們愛無罪的嘛
[00:08:52.000 --> 00:08:56.000]  所以在不同的情況下
[00:08:56.000 --> 00:09:02.000]  出軌、分愛情都是充滿愛的
[00:09:02.000 --> 00:09:04.000]  都是充滿意義的
[00:09:04.000 --> 00:09:08.000]  令到我們扭曲了那種神聖的關係
[00:09:08.000 --> 00:09:11.000]  夫妻本身那種神聖的愛
[00:09:11.000 --> 00:09:14.000]  所以在現在的人的婚姻裡面
[00:09:14.000 --> 00:09:19.000]  結婚真的是簽婚書一張紙
[00:09:19.000 --> 00:09:21.000]  那張紙是沒有什麼可能
[00:09:21.000 --> 00:09:23.000]  去保護到你的婚姻的
[00:09:23.000 --> 00:09:26.000]  或者沒有什麼很大的承諾
[00:09:26.000 --> 00:09:28.000]  就是簽了一個名
[00:09:28.000 --> 00:09:34.000]  大家可能都有些印象
[00:09:34.000 --> 00:09:36.000]  看粵語長片
[00:09:36.000 --> 00:09:37.000]  我小時候也會看粵語長片
[00:09:37.000 --> 00:09:42.000]  很有印象的是那些捉姦在床的情況
[00:09:42.000 --> 00:09:46.000]  一個個太太帶著一班婦女
[00:09:46.000 --> 00:09:49.000]  衝進酒店裡面
[00:09:49.000 --> 00:09:51.000]  又拿掃把
[00:09:51.000 --> 00:09:56.000]  又捉狐狸精、打狐狸精
[00:09:56.000 --> 00:09:58.000]  但是最重要是什麼呢?
[00:09:58.000 --> 00:09:59.000]  有個人去拍照
[00:09:59.000 --> 00:10:01.000]  有沒有留意到?
[00:10:01.000 --> 00:10:03.000]  有人拍照為什麼呢?
[00:10:03.000 --> 00:10:05.000]  因為那個照片是很重要的證據
[00:10:05.000 --> 00:10:07.000]  有了證據之後
[00:10:07.000 --> 00:10:11.000]  就可以提出離婚、婚家產等等
[00:10:11.000 --> 00:10:15.000]  這些叫做有錯離婚
[00:10:15.000 --> 00:10:17.000]  就是說有一方犯錯了
[00:10:17.000 --> 00:10:19.000]  所以我們提出離婚
[00:10:19.000 --> 00:10:22.000]  但是現在是不需要的了
[00:10:22.000 --> 00:10:24.000]  現在叫做無錯離婚
[00:10:24.000 --> 00:10:26.000]  不需要指證某方犯錯
[00:10:26.000 --> 00:10:28.000]  我們才可以離婚
[00:10:28.000 --> 00:10:30.000]  現在很簡單離婚怎麼樣?
[00:10:30.000 --> 00:10:31.000]  就算雙方
[00:10:31.000 --> 00:10:32.000]  或者我想離婚
[00:10:32.000 --> 00:10:34.000]  對方不肯離婚
[00:10:34.000 --> 00:10:35.000]  還有什麼方法呢?
[00:10:35.000 --> 00:10:36.000]  分居
[00:10:36.000 --> 00:10:37.000]  我分開了
[00:10:37.000 --> 00:10:38.000]  分開一年
[00:10:38.000 --> 00:10:39.000]  大家同意
[00:10:39.000 --> 00:10:40.000]  兩年你不肯
[00:10:40.000 --> 00:10:41.000]  我兩年分開了
[00:10:41.000 --> 00:10:44.000]  都已經可以提出離婚了
[00:10:44.000 --> 00:10:47.000]  所以變成了沒什麼理由之下
[00:10:47.000 --> 00:10:50.000]  沒什麼說是對錯之下
[00:10:50.000 --> 00:10:52.000]  其實就是我不喜歡
[00:10:52.000 --> 00:10:53.000]  我就離婚
[00:10:53.000 --> 00:10:56.000]  有點像當時耶穌所說的
[00:10:56.000 --> 00:10:59.000]  那些意識人休妻那種情況
[00:10:59.000 --> 00:11:02.000]  甚至在一些文獻裡面說
[00:11:02.000 --> 00:11:04.000]  他們對於太太的不滿意
[00:11:04.000 --> 00:11:06.000]  很芝麻綠豆
[00:11:06.000 --> 00:11:07.000]  就去休妻
[00:11:07.000 --> 00:11:08.000]  其實反過來
[00:11:08.000 --> 00:11:11.000]  他們都是一種期望
[00:11:11.000 --> 00:11:13.000]  貪新厭舊
[00:11:13.000 --> 00:11:18.000]  一種同樣是犯姦淫的變相情況
[00:11:18.000 --> 00:11:21.000]  但是當然我們一直強調
[00:11:21.000 --> 00:11:22.000]  不要犯姦淫
[00:11:22.000 --> 00:11:25.000]  這個是容易破壞了自己的婚姻
[00:11:25.000 --> 00:11:27.000]  或者別人的婚姻
[00:11:27.000 --> 00:11:30.000]  但是重點就是
[00:11:30.000 --> 00:11:33.000]  幸福的婚姻是怎樣來的呢
[00:11:33.000 --> 00:11:35.000]  幸福的婚姻不是必然的
[00:11:35.000 --> 00:11:37.000]  當兩個人相處的時候
[00:11:37.000 --> 00:11:40.000]  是有時候越走越艱難的
[00:11:40.000 --> 00:11:42.000]  所以有些學者說
[00:11:42.000 --> 00:11:48.000]  婚姻是進入婚姻
[00:11:48.000 --> 00:11:53.000]  是一個冒險來的
[00:11:53.000 --> 00:11:55.000]  當然有人說
[00:11:55.000 --> 00:12:00.000]  愛情的墳墓就是進入婚姻裡面
[00:12:00.000 --> 00:12:02.000]  但是無論如何
[00:12:02.000 --> 00:12:04.000]  好像有很多困難在當中
[00:12:04.000 --> 00:12:06.000]  於是有些人會覺得
[00:12:06.000 --> 00:12:10.000]  我的婚姻好像很不幸福
[00:12:10.000 --> 00:12:12.000]  在很不幸福裡面
[00:12:12.000 --> 00:12:14.000]  我要找回一些幸福感
[00:12:14.000 --> 00:12:17.000]  於是就找到第二春
[00:12:17.000 --> 00:12:19.000]  我們用了很好的形容
[00:12:19.000 --> 00:12:20.000]  第二春
[00:12:20.000 --> 00:12:22.000]  找回一個幸福感
[00:12:22.000 --> 00:12:25.000]  這個美化了一些婚外情
[00:12:25.000 --> 00:12:29.000]  一些出軌的情況
[00:12:29.000 --> 00:12:31.000]  但是耶穌基督
[00:12:31.000 --> 00:12:35.000]  在這一道不可加淫這個誡命裡面
[00:12:35.000 --> 00:12:38.000]  它是擴大了一個範圍
[00:12:38.000 --> 00:12:42.000]  是為了保護我們的婚姻
[00:12:42.000 --> 00:12:47.000]  能夠讓從我們的心裡面開始
[00:12:47.000 --> 00:12:52.000]  提醒我們如何保守婚姻
[00:12:52.000 --> 00:12:55.000]  或者我們一對夫婦
[00:12:55.000 --> 00:12:57.000]  如何能夠在相愛的兩人裡面
[00:12:57.000 --> 00:12:59.000]  建造一個空間裡面
[00:12:59.000 --> 00:13:03.000]  大家能夠繼續有一個空間去成長
[00:13:03.000 --> 00:13:06.000]  這個是裡面提及的
[00:13:06.000 --> 00:13:11.000]  當然到了心靈的解讀的時候
[00:13:11.000 --> 00:13:12.000]  我們就會明白
[00:13:12.000 --> 00:13:14.000]  這個是屬靈的真理
[00:13:14.000 --> 00:13:17.000]  這個是屬靈的層面裡面
[00:13:17.000 --> 00:13:22.000]  同樣夫婦應該有屬靈的層面的相交
[00:13:22.000 --> 00:13:24.000]  那個關係在當中
[00:13:24.000 --> 00:13:27.000]  一起在一個信仰裡面
[00:13:27.000 --> 00:13:29.000]  一起在聖經裡面的追求
[00:13:29.000 --> 00:13:32.000]  一起明白神的心意
[00:13:32.000 --> 00:13:33.000]  一起去禱告
[00:13:33.000 --> 00:13:36.000]  一起去跟隨主
[00:13:36.000 --> 00:13:40.000]  這個能夠在當中建立了一個關係
[00:13:40.000 --> 00:13:43.000]  可以說是一個美好的三角關係
[00:13:43.000 --> 00:13:46.000]  因為你加在神裡面
[00:13:46.000 --> 00:13:49.000]  真的是另一種三位一體的體會
[00:13:49.000 --> 00:13:55.000]  而這種靈裡面的相通是美麗的
[00:13:55.000 --> 00:13:57.000]  靈裡面的相通是可愛的
[00:13:57.000 --> 00:14:00.000]  這個是更加能夠有成長
[00:14:00.000 --> 00:14:03.000]  即使婚姻婚齡越來越長
[00:14:03.000 --> 00:14:04.000]  年紀越來越大
[00:14:04.000 --> 00:14:07.000]  但是靈裡面的密切
[00:14:07.000 --> 00:14:10.000]  密契更加會增加
[00:14:10.000 --> 00:14:13.000]  而不是令到我們生命在婚姻裡面
[00:14:13.000 --> 00:14:15.000]  好像大家在互相的折磨
[00:14:15.000 --> 00:14:18.000]  互相的慢慢的枯萎
[00:14:18.000 --> 00:14:22.000]  我們的生命好像不再跳躍
[00:14:22.000 --> 00:14:26.000]  我們的生命好像沉睡了一樣
[00:14:26.000 --> 00:14:30.000]  婚姻就令到一個人好像沒有生氣那樣
[00:14:30.000 --> 00:14:33.000]  但是神在這裡提醒我們
[00:14:33.000 --> 00:14:36.000]  我們可以去保守我們的婚姻
[00:14:36.000 --> 00:14:40.000]  但是當然我們知道是困難
[00:14:40.000 --> 00:14:41.000]  是困難的時候
[00:14:41.000 --> 00:14:46.000]  但是素來一直在說十戒
[00:14:46.000 --> 00:14:48.000]  不是容易守的
[00:14:48.000 --> 00:14:50.000]  有時根本是守不住的
[00:14:50.000 --> 00:14:51.000]  是吧
[00:14:51.000 --> 00:14:52.000]  守得住就不是十戒
[00:14:52.000 --> 00:14:54.000]  更加重要的是什麼呢
[00:14:54.000 --> 00:14:59.000]  因為只要律法讓我們知道有罪
[00:14:59.000 --> 00:15:00.000]  只要有罪
[00:15:00.000 --> 00:15:03.000]  我們意識到和察覺到
[00:15:03.000 --> 00:15:07.000]  和我們知道原來我們犯了罪
[00:15:07.000 --> 00:15:09.000]  更加令到我們
[00:15:09.000 --> 00:15:13.000]  能夠去知道福音的重要
[00:15:13.000 --> 00:15:17.000]  知道耶穌基督拯救恩典的重要
[00:15:17.000 --> 00:15:19.000]  所以婚姻都不例外的
[00:15:19.000 --> 00:15:22.000]  婚姻都是需要神去拯救我們的
[00:15:22.000 --> 00:15:24.000]  都要去保守
[00:15:24.000 --> 00:15:25.000]  都要去有恩典
[00:15:25.000 --> 00:15:27.000]  有愛是充滿我們的
[00:15:27.000 --> 00:15:29.000]  所以我們都要去
[00:15:29.000 --> 00:15:31.000]  將我們的婚姻交託給神
[00:15:31.000 --> 00:15:34.000]  神給我們的救恩是昨日
[00:15:34.000 --> 00:15:35.000]  今天
[00:15:35.000 --> 00:15:37.000]  直到永恆
[00:15:37.000 --> 00:15:40.000]  就是說我們什麼時候都要更新我們的生命
[00:15:40.000 --> 00:15:42.000]  什麼時候我們都會發覺罪
[00:15:42.000 --> 00:15:45.000]  仍然在我們的生命裡面滋生出來
[00:15:45.000 --> 00:15:47.000]  什麼時候我們都要去
[00:15:47.000 --> 00:15:48.000]  隨時捉緊神
[00:15:48.000 --> 00:15:51.000]  在耶穌基督面前認罪悔改
[00:15:51.000 --> 00:15:53.000]  在婚姻裡面都會有這樣的情況
[00:15:53.000 --> 00:15:57.000]  但是我們什麼時候都要能夠在神的面前
[00:15:57.000 --> 00:15:58.000]  可以去迴轉
[00:15:58.000 --> 00:16:00.000]  可以讓婚姻能夠挽救
[00:16:00.000 --> 00:16:02.000]  可以讓我們的婚姻能夠
[00:16:02.000 --> 00:16:05.000]  能夠在神的面前得到祝福
[00:16:05.000 --> 00:16:08.000]  第二方面就是保守我心
[00:16:08.000 --> 00:16:12.000]  保守我心就是耶穌加了一句
[00:16:12.000 --> 00:16:13.000]  在二十八節裡面
[00:16:13.000 --> 00:16:14.000]  他說
[00:16:14.000 --> 00:16:15.000]  我告訴你
[00:16:15.000 --> 00:16:19.000]  凡看見婦女就動淫憐的
[00:16:19.000 --> 00:16:24.000]  這人心裡已經與他犯姦淫了
[00:16:24.000 --> 00:16:27.000]  這句話是跟什麼人說的
[00:16:27.000 --> 00:16:30.000]  是跟什麼人說的
[00:16:30.000 --> 00:16:32.000]  是跟男人說的
[00:16:32.000 --> 00:16:34.000]  姐妹可以先休息一會
[00:16:34.000 --> 00:16:37.000]  男人就要聽著
[00:16:37.000 --> 00:16:38.000]  不過不是的
[00:16:38.000 --> 00:16:41.000]  原來中間跟男人說
[00:16:41.000 --> 00:16:43.000]  就是保守
[00:16:43.000 --> 00:16:44.000]  保守自己的心
[00:16:44.000 --> 00:16:46.000]  不要動淫憐
[00:16:46.000 --> 00:16:49.000]  但是動淫憐就會傷害了婦女
[00:16:49.000 --> 00:16:51.000]  所以姐妹要留意
[00:16:51.000 --> 00:16:55.000]  這個裡面有一個含義
[00:16:55.000 --> 00:16:57.000]  也是很尊重人
[00:16:57.000 --> 00:16:59.000]  神在十誡裡面
[00:16:59.000 --> 00:17:03.000]  其實是讓人看到神的神性
[00:17:03.000 --> 00:17:06.000]  對神是要盡心盡性
[00:17:06.000 --> 00:17:08.000]  盡意去愛他
[00:17:08.000 --> 00:17:09.000]  但在十誡裡面
[00:17:09.000 --> 00:17:10.000]  跟人的關係
[00:17:10.000 --> 00:17:14.000]  第六誡敬愛父母
[00:17:14.000 --> 00:17:15.000]  孝敬父母
[00:17:15.000 --> 00:17:16.000]  不可殺人
[00:17:16.000 --> 00:17:17.000]  不可奸淫
[00:17:17.000 --> 00:17:18.000]  不可偷渡
[00:17:18.000 --> 00:17:19.000]  不可貪污人
[00:17:19.000 --> 00:17:20.000]  一直講下去
[00:17:20.000 --> 00:17:21.000]  跟人的關係
[00:17:21.000 --> 00:17:23.000]  但是對人的關係很尊重
[00:17:23.000 --> 00:17:28.000]  而且很保護那個人的自由
[00:17:28.000 --> 00:17:30.000]  那個人的生命
[00:17:30.000 --> 00:17:33.000]  所以這裡說的時候
[00:17:33.000 --> 00:17:35.000]  雖然向著男人說
[00:17:35.000 --> 00:17:39.000]  同時間說要保護女人
[00:17:39.000 --> 00:17:40.000]  要保護女性
[00:17:40.000 --> 00:17:41.000]  犯罕見
[00:17:41.000 --> 00:17:43.000]  婦女就動淫憐
[00:17:43.000 --> 00:17:45.000]  如果每個人都這樣說
[00:17:45.000 --> 00:17:46.000]  每個人都是這樣
[00:17:46.000 --> 00:17:48.000]  每個男人都是這樣
[00:17:48.000 --> 00:17:51.000]  我作為婦女你怕不怕
[00:17:51.000 --> 00:17:53.000]  怕不怕說隔離鄰舍
[00:17:53.000 --> 00:17:55.000]  你的同事周圍的男人
[00:17:55.000 --> 00:17:56.000]  都是這樣的眼光
[00:17:56.000 --> 00:17:58.000]  這樣的心態
[00:17:58.000 --> 00:18:00.000]  你都會怕是不是
[00:18:00.000 --> 00:18:03.000]  好像進了狼群裡面
[00:18:03.000 --> 00:18:05.000]  當然了
[00:18:05.000 --> 00:18:07.000]  這個是人性
[00:18:07.000 --> 00:18:09.000]  罪性是會這樣的情況
[00:18:09.000 --> 00:18:13.000]  但是神是要教導我們提醒
[00:18:13.000 --> 00:18:14.000]  不過奸淫
[00:18:14.000 --> 00:18:17.000]  我們從這個想法都不好
[00:18:17.000 --> 00:18:18.000]  因為這個想法
[00:18:18.000 --> 00:18:21.000]  我們能夠去拒絕
[00:18:21.000 --> 00:18:24.000]  等於我們去尊重女性
[00:18:24.000 --> 00:18:27.000]  我們能夠去保護女性
[00:18:27.000 --> 00:18:30.000]  我們都不想她受到這種傷害
[00:18:30.000 --> 00:18:32.000]  為什麼傷害
[00:18:32.000 --> 00:18:33.000]  想想而已
[00:18:33.000 --> 00:18:35.000]  我又不是讓她知道
[00:18:35.000 --> 00:18:37.000]  但是有時候我們想想
[00:18:37.000 --> 00:18:38.000]  我們看著看著
[00:18:38.000 --> 00:18:40.000]  有時候走著走著
[00:18:40.000 --> 00:18:42.000]  這樣轉轉轉轉
[00:18:42.000 --> 00:18:45.000]  原來是一個美麗的女士走過
[00:18:45.000 --> 00:18:48.000]  我們不期然就這樣跟著她
[00:18:48.000 --> 00:18:50.000]  這些都很自然的情況
[00:18:50.000 --> 00:18:51.000]  當然
[00:18:51.000 --> 00:18:54.000]  經常都說這些誘惑
[00:18:54.000 --> 00:18:55.000]  來到是會有的
[00:18:55.000 --> 00:18:56.000]  你沒有辦法立刻避免
[00:18:56.000 --> 00:18:58.000]  但是你不要讓它停留下去
[00:18:58.000 --> 00:19:01.000]  但是這些情況是會發生
[00:19:01.000 --> 00:19:04.000]  但是我們就不要過分
[00:19:04.000 --> 00:19:05.000]  一直去想下去
[00:19:05.000 --> 00:19:08.000]  不要去幻想下去
[00:19:08.000 --> 00:19:13.000]  這個在聖經的意思裡面說
[00:19:13.000 --> 00:19:16.000]  一個男人看到一個女人
[00:19:16.000 --> 00:19:20.000]  如果故意有種
[00:19:20.000 --> 00:19:23.000]  色慾的一種企圖
[00:19:23.000 --> 00:19:25.000]  一種情慾的企圖
[00:19:25.000 --> 00:19:27.000]  你就得罪了神了
[00:19:27.000 --> 00:19:30.000]  你就犯了一個姦淫的罪了
[00:19:30.000 --> 00:19:33.000]  所以這個提醒我們
[00:19:33.000 --> 00:19:37.000]  不要去用你的意念
[00:19:37.000 --> 00:19:39.000]  或者用你的眼神
[00:19:39.000 --> 00:19:43.000]  去挑起對方的情慾
[00:19:43.000 --> 00:19:45.000]  當然這方面來說
[00:19:45.000 --> 00:19:47.000]  男女都需要去理解
[00:19:47.000 --> 00:19:50.000]  都需要去知道不可以這樣做
[00:19:50.000 --> 00:19:53.000]  這是神不喜悅的事情
[00:19:53.000 --> 00:19:56.000]  當然剛才所說
