
[00:00:00.000 --> 00:00:01.800]  聽到這見證的時候
[00:03:45.800 --> 00:03:49.600]  甘心甘願地為主作見證
[00:03:49.600 --> 00:03:52.200]  我們先繼續開始
[00:03:52.200 --> 00:03:54.200]  當然也要看一看經文
[00:03:54.200 --> 00:03:57.400]  我們主要看到羅馬書這裏
[00:03:57.400 --> 00:04:01.000]  剛才大家都聽到主席讀出一至六節
[00:04:01.000 --> 00:04:02.200]  在這裏的時候
[00:04:02.200 --> 00:04:05.200]  保羅一開始就用「我們」
[00:04:05.200 --> 00:04:07.600]  即是表明保羅他自己
[00:04:07.600 --> 00:04:08.800]  羅馬書是保羅寫的
[00:04:08.800 --> 00:04:11.200]  他表明他自己計算在
[00:04:11.200 --> 00:04:14.000]  他屬於堅固人的裏面
[00:04:14.000 --> 00:04:16.600]  他知道自己就是堅固人
[00:04:16.600 --> 00:04:17.800]  「堅固」這個字
[00:04:17.800 --> 00:04:21.400]  原文其實可以說是有能力
[00:04:21.400 --> 00:04:23.400]  是同意思的
[00:04:23.400 --> 00:04:25.000]  而在這裏的話
[00:04:25.000 --> 00:04:28.400]  也可以說是一個堅強的意思
[00:04:28.400 --> 00:04:30.200]  即是這句是講到
[00:04:30.200 --> 00:04:35.200]  是有關信心堅強和信心軟弱的人
[00:04:35.200 --> 00:04:37.600]  保羅提出信心堅強的人
[00:04:37.600 --> 00:04:42.200]  是應該要擔待信心軟弱的人
[00:04:42.200 --> 00:04:45.600]  這裏用了一個應該連接著
[00:04:45.600 --> 00:04:49.000]  「應該」是一個很有力的字
[00:04:49.000 --> 00:04:52.800]  表達著一種道德或者靈性方面的義務
[00:04:52.800 --> 00:04:56.200]  這就是我們基督徒應盡的本分的一部分
[00:04:56.200 --> 00:05:00.400]  可以說是不可以逃脫的責任
[00:05:00.400 --> 00:05:03.000]  是應當行的
[00:05:03.000 --> 00:05:06.400]  「擔待」是指著要擔負一些重擔
[00:05:06.400 --> 00:05:11.200]  而這個字原文有時候也會譯作「容忍」
[00:05:11.200 --> 00:05:16.800]  不過這裏沒有用「容忍」這個中文字來翻譯
[00:05:16.800 --> 00:05:20.600]  因為其實原文保羅的意思
[00:05:20.600 --> 00:05:24.400]  是想讓「容忍」有一個更積極的意思
[00:05:24.400 --> 00:05:28.800]  所以中文字「容忍」是不能夠表達到當中的意思
[00:05:28.800 --> 00:05:32.000]  所以因為「容忍」給人的感覺都是比較被動
[00:05:32.000 --> 00:05:35.600]  所以保羅其實想指出的意思
[00:05:35.600 --> 00:05:37.000]  在經文的意思
[00:05:37.000 --> 00:05:39.600]  就是指出一個屬靈的強者
[00:05:39.600 --> 00:05:42.400]  應該要更多的承擔
[00:05:42.400 --> 00:05:46.000]  所以保羅提出屬靈的強者
[00:05:46.000 --> 00:05:50.200]  應該會最終做到一個警惕
[00:05:50.200 --> 00:05:53.400]  就是不求自己的喜悅
[00:05:53.400 --> 00:05:59.800]  這一點正正跟我們世俗文化的價值觀完全不一樣
[00:05:59.800 --> 00:06:03.600]  我們世俗通常一般會怎樣想呢?
[00:06:03.600 --> 00:06:07.600]  「太若留強,適者生存」
[00:06:07.600 --> 00:06:12.600]  我們的社會文化就是高舉強者,貶低弱者
[00:06:12.600 --> 00:06:19.200]  結果就是軟弱的人很多時候往往會被忽視
[00:06:19.200 --> 00:06:21.600]  甚至乎被強者踐踏
[00:06:21.600 --> 00:06:24.000]  亦都說得合情合理
[00:06:24.000 --> 00:06:27.400]  但是在我們基督教的信仰裏
[00:06:27.400 --> 00:06:30.600]  原來要走的是一條不一樣的路
[00:06:30.600 --> 00:06:34.800]  作為一個堅固者是要特別的責任的
[00:06:34.800 --> 00:06:38.800]  就是要以愛心去承傳不堅固的人
[00:06:38.800 --> 00:06:42.600]  擔待他們的軟弱去承傳對方
[00:06:42.600 --> 00:06:47.000]  我們不是要求自己的喜悅
[00:06:47.000 --> 00:06:51.800]  但是我們可以叫「淪卸喜悅」
[00:06:51.800 --> 00:06:53.600]  但叫人「喜悅」
[00:06:53.600 --> 00:06:55.800]  很多人都懂得「哄人開心」
[00:06:55.800 --> 00:06:57.800]  嘴上有過油的人
[00:06:57.800 --> 00:06:59.400]  但這裏不一定
[00:06:59.400 --> 00:07:03.000]  所以你會看到保羅在後面要加一個「哄人開心」
[00:07:03.000 --> 00:07:06.600]  而在那樣讓他喜悅的過程裏
[00:07:06.600 --> 00:07:10.600]  是使他得益處、建立德行
[00:07:10.600 --> 00:07:12.200]  這裏所說的益處
[00:07:12.200 --> 00:07:16.200]  當然亦都是指在屬靈上的生命得著益處
[00:07:16.200 --> 00:07:18.800]  不是單單一種討人喜歡
[00:07:18.800 --> 00:07:22.800]  去奉承說話的一些技藝
[00:07:22.800 --> 00:07:25.200]  因為根本都沒有意義
[00:07:25.200 --> 00:07:28.400]  在建造屬靈生命的工程裏
[00:07:28.400 --> 00:07:30.400]  是有意義得多的
[00:07:30.400 --> 00:07:34.400]  而在我們屬靈上的成長是重要得多
[00:07:34.400 --> 00:07:36.600]  所以這裏要指出
[00:07:36.600 --> 00:07:39.000]  這是個人生命的建造
[00:07:39.000 --> 00:07:41.600]  原來不單止是個人生命的建造
[00:07:41.600 --> 00:07:43.800]  其實圓文多次出現的時候
[00:07:43.800 --> 00:07:45.800]  是指到一個群體性
[00:07:45.800 --> 00:07:49.200]  即是希望最終的結果
[00:07:49.200 --> 00:07:52.800]  在教會裏整體可以得到造就
[00:07:52.800 --> 00:07:56.200]  讓一些不太堅強的頂姐妹
[00:07:56.200 --> 00:07:59.200]  最終可以長大成熟
[00:07:59.200 --> 00:08:01.200]  她不是永遠都軟弱
[00:08:01.200 --> 00:08:03.000]  她經過我們去建立
[00:08:03.000 --> 00:08:07.000]  經過一些堅固人去努力去成就的時候
[00:08:07.000 --> 00:08:09.600]  同樣她都可以在教會裏面
[00:08:09.600 --> 00:08:16.600]  成為另一些有力量的堅固的肢體
[00:08:16.600 --> 00:08:19.200]  這裏經文出現了鄰舍
[00:08:19.200 --> 00:08:21.600]  相信鄰舍我們在聖經
[00:08:21.600 --> 00:08:24.200]  甚至剛才舊約裏面都出現過
[00:08:24.200 --> 00:08:30.600]  亦都很明白耶穌非常重視鄰舍
[00:08:30.600 --> 00:08:34.200]  這裏令我想起聖經裏面
[00:08:34.200 --> 00:08:37.000]  曾經有人問過一句說話
[00:08:37.000 --> 00:08:40.800]  「誰是我的鄰舍?」
[00:08:40.800 --> 00:08:42.800]  於是有人問完的時候
[00:08:42.800 --> 00:08:46.800]  大家記不記得耶穌說了一個故事
[00:08:46.800 --> 00:08:50.600]  就是好撒瑪利亞人的比喻
[00:08:50.600 --> 00:08:51.800]  不知道大家記不記得
[00:08:51.800 --> 00:08:55.800]  說一下有一個人落在強盜的手裏
[00:08:55.800 --> 00:09:00.400]  當時他已經被人搶劫
[00:09:00.400 --> 00:09:03.200]  傷了在路邊
[00:09:03.200 --> 00:09:09.200]  他連祭司和利未人路過都沒有幫過他
[00:09:09.200 --> 00:09:13.800]  但結果幫助他的是一個撒瑪利亞人
[00:09:13.800 --> 00:09:18.400]  經過他身邊的時候看到他動了持心
[00:09:18.400 --> 00:09:23.600]  於是他就用油和酒倒在傷口上替他包紮
[00:09:23.600 --> 00:09:26.600]  然後將他扶在他的身上
[00:09:26.600 --> 00:09:28.600]  帶到他一家客棧
[00:09:28.600 --> 00:09:31.400]  在那裏照顧了他一晚
[00:09:31.400 --> 00:09:36.000]  第二天亦都交下兩個銀幣給客棧的主人
[00:09:36.000 --> 00:09:37.400]  請你照顧他
[00:09:37.400 --> 00:09:39.800]  當我再回來這裏的時候
[00:09:39.800 --> 00:09:42.000]  我亦都會如果還欠的時候
[00:09:42.000 --> 00:09:45.600]  我都會付清所餘的費用
[00:09:45.600 --> 00:09:49.200]  我相信這個故事很多人都聽過
[00:09:49.200 --> 00:09:52.600]  撒瑪利亞人如果我們知道當時的背景
[00:09:52.600 --> 00:09:57.000]  其實都是一群被人看低的一群人
[00:09:57.000 --> 00:10:02.400]  他的身份一定不會比當時的祭司或利未人高
[00:10:02.400 --> 00:10:05.000]  但這個撒瑪利亞人
[00:10:05.000 --> 00:10:10.200]  在耶穌的眼中是一個屬靈的強者
[00:10:10.200 --> 00:10:15.400]  因為他願意承擔不堅固人的軟弱
[00:10:15.400 --> 00:10:18.000]  當我們看到有困難的人
[00:10:18.000 --> 00:10:22.000]  我們就要如同看到我們的鄰舍一樣
[00:10:22.000 --> 00:10:26.800]  要做到堅固人擔待不堅固人的軟弱
[00:10:26.800 --> 00:10:30.200]  其實如果你看回聖經裏面
[00:10:30.200 --> 00:10:32.200]  講這個故事之前
[00:10:32.200 --> 00:10:37.000]  其實耶穌正正在講聖經裏面一個大的誡命
[00:10:37.000 --> 00:10:39.800]  講到大的誡命大家記不記得
[00:10:39.800 --> 00:10:45.400]  「你要盡心盡性盡力盡意愛主你的神
[00:10:45.400 --> 00:10:49.200]  又要愛鄰舍如同自己」
[00:10:49.200 --> 00:10:54.200]  今天誰是我們的鄰舍呢?
[00:10:54.200 --> 00:10:58.400]  我們願不願意去承擔祂的軟弱?
[00:10:58.400 --> 00:11:00.800]  我們會不會看祂是鄰舍
[00:11:00.800 --> 00:11:05.400]  以至愛祂們如同自己呢?
[00:11:05.400 --> 00:11:10.400]  開始的時候我也有提過什麼叫做生命師傅
[00:11:10.400 --> 00:11:13.800]  一個生命師傅我相信他就是擁有這一份
[00:11:13.800 --> 00:11:18.600]  願意去擔待、願意去堅固人的心
[00:11:18.600 --> 00:11:20.200]  擁有這個心
[00:11:20.200 --> 00:11:22.400]  不單止單單如剛才所分享過
[00:11:22.400 --> 00:11:25.600]  一些我們的工作裏面出現的
[00:11:25.600 --> 00:11:28.400]  例如有司計劃、年青有為
[00:11:28.400 --> 00:11:30.800]  這些都是一個生命工作
[00:11:30.800 --> 00:11:33.200]  一個需要生命導師
[00:11:33.200 --> 00:11:34.600]  其實在我們的歷代歷世
[00:11:34.600 --> 00:11:36.000]  在我們的教會裏面
[00:11:36.000 --> 00:11:39.000]  這種師傅的角色、關係
[00:11:39.000 --> 00:11:41.600]  根本從來都沒有斷過
[00:11:41.600 --> 00:11:43.800]  都是出現過的
[00:11:43.800 --> 00:11:47.800]  一想就一定想到耶穌和祂的門徒
[00:11:47.800 --> 00:11:51.200]  也想起書卷的作者保羅
[00:11:51.200 --> 00:11:52.800]  自然想起祂視祂
[00:11:52.800 --> 00:11:55.600]  如祂的兒子一樣的提摩泰
[00:11:55.600 --> 00:11:56.600]  還有如果是舊約
[00:11:56.600 --> 00:11:58.400]  我們也會想起一些
[00:11:58.400 --> 00:12:00.600]  譬如屬靈的偉人
[00:12:00.600 --> 00:12:03.600]  摩西和約書
[00:12:03.600 --> 00:12:06.600]  又例如我們回到現代
[00:12:06.600 --> 00:12:07.600]  教會裏面
[00:12:07.600 --> 00:12:10.600]  也有我們團契的導師
[00:12:10.600 --> 00:12:13.600]  兒童級的讀者
[00:12:13.600 --> 00:12:14.600]  自然也會想起
[00:12:14.600 --> 00:12:17.600]  我們兒童級也有很多很好的導師
[00:12:17.600 --> 00:12:18.600]  某程度上
[00:12:18.600 --> 00:12:22.200]  其實大家都是扮演一個
[00:12:22.200 --> 00:12:24.400]  生命的師傅的角色
[00:12:24.400 --> 00:12:26.800]  因為他們都是以生命
[00:12:26.800 --> 00:12:28.200]  建立著生命
[00:12:28.200 --> 00:12:29.800]  影響著生命
[00:12:29.800 --> 00:12:31.400]  是飾演著一個建立
[00:12:31.400 --> 00:12:34.200]  和造就人生命的角色
[00:12:34.200 --> 00:12:35.800]  正如之前所說
[00:12:35.800 --> 00:12:37.000]  生命的師傅
[00:12:37.000 --> 00:12:39.600]  有時候可能連他自己的
[00:12:39.600 --> 00:12:41.000]  一舉一動也不為意
[00:12:41.000 --> 00:12:43.000]  原來有人成為了
[00:12:43.000 --> 00:12:47.400]  他的學習的榜樣
[00:12:47.400 --> 00:12:49.200]  究竟怎樣可以
[00:12:49.200 --> 00:12:52.000]  承擔軟弱者的軟弱呢
[00:12:52.000 --> 00:12:54.800]  真是談何容易
[00:12:54.800 --> 00:12:58.000]  昔日原來神也曾經提醒過
[00:12:58.000 --> 00:13:01.600]  教過摩西一個秘訣
[00:13:01.600 --> 00:13:03.800]  當然摩西所承擔的
[00:13:03.800 --> 00:13:05.800]  真是很多軟弱人
[00:13:05.800 --> 00:13:07.400]  一群百姓
[00:13:07.400 --> 00:13:10.400]  而這群百姓有很多埋怨
[00:13:10.400 --> 00:13:12.800]  以致有時候摩西也忍不住
[00:13:12.800 --> 00:13:14.400]  有一刻他埋怨神
[00:13:14.400 --> 00:13:16.000]  他說這群百姓
[00:13:16.000 --> 00:13:18.200]  豈是我所懷的胎
[00:13:18.200 --> 00:13:20.000]  豈是我生下來的
[00:13:20.000 --> 00:13:21.400]  你竟對我說
[00:13:21.400 --> 00:13:23.200]  把他抱在懷裡
[00:13:23.200 --> 00:13:26.200]  如養育之父抱起吃奶的孩子
[00:13:26.200 --> 00:13:27.800]  直抱到你起死
[00:13:27.800 --> 00:13:30.200]  應許他們祖宗之地去
[00:13:30.200 --> 00:13:33.000]  原來神要教摩西
[00:13:33.000 --> 00:13:35.000]  當時摩西也覺得很難做
[00:13:35.000 --> 00:13:38.000]  原來你要我把這些對象
[00:13:38.000 --> 00:13:41.000]  如同親生的孩子一樣
[00:13:41.000 --> 00:13:44.200]  如果在座的父母一定明白
[00:13:44.200 --> 00:13:46.000]  你有時候也會覺得
[00:13:46.000 --> 00:13:48.000]  我一個兩個都這麼難教
[00:13:48.000 --> 00:13:51.000]  現在我教會裡這麼多個孩子
[00:13:51.000 --> 00:13:52.600]  這麼多個年輕人
[00:13:52.600 --> 00:13:55.800]  我都要視他們如同己出
[00:13:55.800 --> 00:14:00.800]  原來當你有這份心的時候
[00:14:00.800 --> 00:14:02.800]  你就可以做到
[00:14:02.800 --> 00:14:06.800]  怎樣去承擔著這群軟弱人
[00:14:06.800 --> 00:14:08.800]  如同自己己出
[00:14:08.800 --> 00:14:11.800]  所以如果我們真的可以
[00:14:11.800 --> 00:14:13.800]  當他們是孩子一樣的時候
[00:14:13.800 --> 00:14:16.800]  我們就可以實踐到
[00:14:16.800 --> 00:14:18.800]  耶穌基督愛的誡命
[00:14:18.800 --> 00:14:20.800]  這群鄰舍
[00:14:20.800 --> 00:14:22.800]  也是愛他們一樣
[00:14:22.800 --> 00:14:24.800]  如同自己一樣
[00:14:24.800 --> 00:14:27.800]  相信是不容易的
[00:14:27.800 --> 00:14:29.800]  擦作一個生命的師傅
[00:14:29.800 --> 00:14:31.800]  也挺辛勞的
[00:14:31.800 --> 00:14:34.800]  剛才也聽到分享的見證
[00:14:34.800 --> 00:14:40.800]  要時間 要心力 要愛心
[00:14:40.800 --> 00:14:42.800]  但換來的
[00:14:42.800 --> 00:14:46.800]  我相信那份喜樂滿足
[00:14:46.800 --> 00:14:50.800]  因為它是承受著別人的生命
[00:14:50.800 --> 00:14:53.800]  以致我深信付出的一方
[00:14:53.800 --> 00:14:55.800]  它那份同樣得著
[00:14:55.800 --> 00:14:57.800]  它自己也會有成長
[00:14:57.800 --> 00:14:59.800]  它自己也會有滿足
[00:14:59.800 --> 00:15:01.800]  雖然你剛才分享的時候
[00:15:01.800 --> 00:15:03.800]  雖然作出邀請
[00:15:03.800 --> 00:15:05.800]  但你一時會想
[00:15:05.800 --> 00:15:07.800]  我們負面一點可能會想
[00:15:07.800 --> 00:15:09.800]  一做做十幾二十年
[00:15:09.800 --> 00:15:10.800]  我行嗎?
[00:15:10.800 --> 00:15:12.800]  不過我想他們從來都沒有要求過
[00:15:12.800 --> 00:15:13.800]  一做要做十年
[00:15:13.800 --> 00:15:14.800]  否則不讓做
[00:15:14.800 --> 00:15:15.800]  不是
[00:15:15.800 --> 00:15:17.800]  我們應該反過來想
[00:15:17.800 --> 00:15:20.800]  為何他們做了十年二十年
[00:15:20.800 --> 00:15:22.800]  都不放棄呢?
[00:15:22.800 --> 00:15:24.800]  是嗎?
[00:15:24.800 --> 00:15:30.800]  有甚麼吸引著他們不放棄這份使命?
[00:15:30.800 --> 00:15:32.800]  不是你一聽到
[00:15:32.800 --> 00:15:33.800]  是否要做十幾年
[00:15:33.800 --> 00:15:35.800]  我想你做私有計劃完結了
[00:15:35.800 --> 00:15:37.800]  我期望是你們
[00:15:37.800 --> 00:15:38.800]  很想再做多點
[00:15:38.800 --> 00:15:40.800]  並不是說夠了
[00:15:40.800 --> 00:15:42.800]  而是你得著那份滿足
[00:15:42.800 --> 00:15:44.800]  我很想繼續做
[00:15:44.800 --> 00:15:46.800]  因為建立人的生命
[00:15:46.800 --> 00:15:49.800]  原來真的自己也得著成長
[00:15:49.800 --> 00:15:51.800]  也得著滿足
[00:15:51.800 --> 00:15:54.800]  而經文接著提到
[00:15:54.800 --> 00:15:57.800]  其實耶穌也是我們的榜樣
[00:15:57.800 --> 00:15:59.800]  縱然祂是天地的君王
[00:15:59.800 --> 00:16:02.800]  當祂來到世上受到凌辱的時候
[00:16:02.800 --> 00:16:05.800]  祂也堅持要扶持弱者
[00:16:05.800 --> 00:16:07.800]  承擔軟弱者的軟弱
[00:16:07.800 --> 00:16:10.800]  去關心稅利和罪人
[00:16:10.800 --> 00:16:13.800]  但是祂會被人笑祂
[00:16:13.800 --> 00:16:14.800]  譏笑祂
[00:16:14.800 --> 00:16:16.800]  說祂貪食好酒
[00:16:16.800 --> 00:16:20.800]  居然和這些罪人做朋友
[00:16:20.800 --> 00:16:22.800]  當祂醫病講鬼的時候
[00:16:22.800 --> 00:16:23.800]  我們覺得其實挺好
[00:16:23.800 --> 00:16:25.800]  但是又會被人說
[00:16:25.800 --> 00:16:30.800]  這個也是靠著鬼王去講鬼
[00:16:30.800 --> 00:16:32.800]  甚至他們釘十字架
[00:16:32.800 --> 00:16:37.800]  也要被隔離的強盜去譏笑
[00:16:37.800 --> 00:16:39.800]  所以這裡你看到
[00:16:39.800 --> 00:16:41.800]  他引用了詩篇第69篇
[00:16:41.800 --> 00:16:44.800]  指出他辱罵人的辱罵
[00:16:44.800 --> 00:16:46.800]  歸到我們的主身上
[00:16:46.800 --> 00:16:52.800]  但是他仍然堅持去做
[00:16:52.800 --> 00:16:55.800]  去扶持軟弱者
[00:16:55.800 --> 00:16:57.800]  所以我們看到
[00:16:57.800 --> 00:16:59.800]  無論在舊約裡面的摩西
[00:16:59.800 --> 00:17:01.800]  或者新約裡面的耶穌
[00:17:01.800 --> 00:17:04.800]  都是一個兼顧人擔待
[00:17:04.800 --> 00:17:07.800]  不兼顧人軟弱的一個榜樣
[00:17:07.800 --> 00:17:10.800]  所以作為主耶穌的門徒
[00:17:10.800 --> 00:17:14.800]  我們應該和世人有不同的目標
[00:17:14.800 --> 00:17:17.800]  世上的看法是怎樣呢
[00:17:17.800 --> 00:17:18.800]  很多時候
[00:17:18.800 --> 00:17:23.800]  軟弱者是屬於強者成功的踏腳石
[00:17:23.800 --> 00:17:25.800]  屬世的強者會認為
[00:17:25.800 --> 00:17:27.800]  犧牲多少個生命都不要緊
[00:17:27.800 --> 00:17:29.800]  最終能夠打勝仗
[00:17:29.800 --> 00:17:32.800]  領袖得到榮耀得到光榮就可以了
[00:17:32.800 --> 00:17:35.800]  好像電影裡也聽過一句話
[00:17:35.800 --> 00:17:38.800]  一將功成萬骨枯
[00:17:38.800 --> 00:17:41.800]  不過我們的基督徒不是這樣
[00:17:41.800 --> 00:17:43.800]  我們的信仰不是這樣
[00:17:43.800 --> 00:17:45.800]  這裡告訴我們
[00:17:45.800 --> 00:17:49.800]  我們要願意去扶持
[00:17:49.800 --> 00:17:52.800]  去擔待這些軟弱者
[00:17:52.800 --> 00:17:55.800]  因為我們最終是有不一樣的目標
[00:17:55.800 --> 00:17:57.800]  我們最終的目標是怎樣呢
[00:17:57.800 --> 00:17:58.800]  經文所提到
[00:17:58.800 --> 00:18:00.800]  一心一口榮耀神
[00:18:00.800 --> 00:18:05.800]  一心的意思是有同心合意的意思
[00:18:05.800 --> 00:18:07.800]  就是說我們要有同一個目標
[00:18:07.800 --> 00:18:11.800]  要建立一個同一的合一的教會
[00:18:11.800 --> 00:18:14.800]  大家最終是可以一同坐直
[00:18:14.800 --> 00:18:16.800]  一同敬拜神
[00:18:16.800 --> 00:18:19.800]  在主內我們可以彼此的相愛
[00:18:19.800 --> 00:18:20.800]  彼此的守望
[00:18:20.800 --> 00:18:22.800]  效法基督
[00:18:22.800 --> 00:18:24.800]  並且要扶持軟弱者
[00:18:24.800 --> 00:18:26.800]  叫他們都能夠認識到主
[00:18:26.800 --> 00:18:28.800]  親近主
[00:18:28.800 --> 00:18:30.800]  讓他們從此教著主
[00:18:30.800 --> 00:18:33.800]  可以由軟弱都變成剛強
[00:18:33.800 --> 00:18:38.800]  我相信每個人都有自己生命成長的故事
[00:18:38.800 --> 00:18:40.800]  正如我剛才也說過
[00:18:40.800 --> 00:18:41.800]  一聽見見證
[00:18:41.800 --> 00:18:45.800]  也想起自己以前昔日的日子
[00:18:45.800 --> 00:18:49.800]  記得上次大堂也說過自己的得救見證
[00:18:49.800 --> 00:18:51.800]  不知道大家還記不記得
[00:18:51.800 --> 00:18:52.800]  因為已經很久了
[00:18:52.800 --> 00:18:56.800]  應該是上次說到去年年尾的事
[00:18:56.800 --> 00:18:59.800]  因為自己也是在中學的階段
[00:18:59.800 --> 00:19:02.800]  有機會認識到耶穌
[00:19:02.800 --> 00:19:03.800]  回想的時候
[00:19:03.800 --> 00:19:06.800]  也在中學的階段裡
