
[00:00:00.000 --> 00:00:03.000]  我們一直在讀舊約的聖經
[00:01:56.000 --> 00:01:58.600]  但是還有一點盼望
[00:01:58.600 --> 00:02:01.400]  上帝沒有拒絕他們
[00:02:01.400 --> 00:02:03.400]  上帝在等待他們的迴轉
[00:02:03.400 --> 00:02:06.800]  所以這個是一個故意的重複
[00:02:06.800 --> 00:02:08.200]  在這個故意重複裏面
[00:02:08.200 --> 00:02:11.200]  你會留意到有一些君王很奇怪
[00:02:11.200 --> 00:02:15.000]  他以前有做好的事情壞的事情
[00:02:15.000 --> 00:02:16.800]  但是壞的事情又不寫
[00:02:16.800 --> 00:02:21.000]  有一些君王是他以前只是寫的都是壞的東西
[00:02:21.000 --> 00:02:24.000]  但是突然間又有一些好的東西
[00:02:24.000 --> 00:02:26.000]  等一下你看下去就知道
[00:02:26.000 --> 00:02:30.800]  因爲他做的這一些不是加一個新的東西
[00:02:30.800 --> 00:02:32.800]  也不是說從前寫的不對
[00:02:32.800 --> 00:02:35.600]  而是他用不同的觀點與角度
[00:02:35.600 --> 00:02:39.200]  因爲他要跟你講一個神學的故事
[00:02:39.200 --> 00:02:42.000]  他要跟你講一個屬靈的故事
[00:02:42.000 --> 00:02:45.800]  所以到你去看到整個歷代志的時候
[00:02:45.800 --> 00:02:49.200]  你知道他最後是等待着一個將來
[00:02:49.200 --> 00:02:51.000]  他這故事還沒有完結
[00:02:51.000 --> 00:02:53.600]  他在故事當中他們在黑暗的當中
[00:02:53.600 --> 00:02:55.400]  在這故事完結的時候
[00:02:55.400 --> 00:02:56.800]  在歷代志完結的時候
[00:02:56.800 --> 00:02:58.200]  他們還在等待
[00:02:58.200 --> 00:03:02.600]  但是他們相信與完美的君王必來
[00:03:02.600 --> 00:03:05.000]  他們相信永遠的聖殿必來
[00:03:05.000 --> 00:03:08.800]  所以這個是兩個在歷代志裏面一個很大的主題
[00:03:08.800 --> 00:03:11.200]  你看家譜你就知道大衛的家譜
[00:03:11.200 --> 00:03:15.200]  你看家譜裏面特別講立衛人祭司
[00:03:15.200 --> 00:03:20.200]  爲什麼呀?因爲他們對永遠的聖殿非常重要
[00:03:20.200 --> 00:03:25.800]  當然我們知道這一切最後是在耶穌基督聖上實現
[00:03:25.800 --> 00:03:28.600]  不是在舊約裏面的君王
[00:03:28.600 --> 00:03:32.400]  是大衛的後裔大衛的兒子耶穌基督
[00:03:32.400 --> 00:03:35.000]  四百多年之後再來
[00:03:35.000 --> 00:03:36.200]  你有了這個大圖的話
[00:03:36.200 --> 00:03:40.000]  我們現在可以進去看歷代志
[00:03:40.000 --> 00:03:41.800]  今天我們要看的
[00:03:41.800 --> 00:03:47.800]  首先我要給你看兩節是歷代志下第十一章
[00:03:47.800 --> 00:03:49.800]  我們開始看一個君王
[00:03:49.800 --> 00:03:51.400]  他的名字叫羅伯安
[00:03:51.400 --> 00:03:53.600]  我不知道你記不記得羅伯安是誰
[00:03:53.600 --> 00:03:54.800]  或者是知不知道
[00:03:54.800 --> 00:03:58.200]  羅伯安其實是所羅門的兒子
[00:03:58.200 --> 00:03:59.800]  那這個羅伯安好不好
[00:03:59.800 --> 00:04:02.400]  如果你回去看獵王記
[00:04:02.400 --> 00:04:05.000]  你發覺這個是一個大壞蛋
[00:04:05.000 --> 00:04:07.000]  真的不是一個好人來的
[00:04:07.000 --> 00:04:09.800]  他不是一個好君王at all
[00:04:09.800 --> 00:04:15.400]  這裏講到所羅門的位置皇位傳給羅伯安
[00:04:15.400 --> 00:04:20.200]  如果你有機會回去看歷代志下第九章的時候
[00:04:20.200 --> 00:04:21.600]  講到所羅門
[00:04:21.600 --> 00:04:26.600]  其實我們知道所羅門在獵王記上不是一個好的皇帝
[00:04:26.600 --> 00:04:29.000]  因爲他貪愛外邦的女子
[00:04:29.000 --> 00:04:30.800]  他也敬拜外邦的假神
[00:04:30.800 --> 00:04:32.600]  於是因爲這樣的緣故
[00:04:32.600 --> 00:04:33.800]  上帝的憤怒
[00:04:33.800 --> 00:04:36.800]  而把這個國分一分爲二
[00:04:36.800 --> 00:04:38.200]  北國跟南國
[00:04:38.200 --> 00:04:40.200]  但是你去到歷代志的時候
[00:04:40.200 --> 00:04:42.000]  你突然間發覺
[00:04:42.000 --> 00:04:44.800]  所羅門的壞東西全部沒寫的
[00:04:44.800 --> 00:04:48.200]  當然大魏的壞的東西也沒有寫的
[00:04:48.200 --> 00:04:51.200]  不是他們把它變好了
[00:04:51.200 --> 00:04:54.200]  而是他假釋你已經看過
[00:04:54.200 --> 00:04:59.600]  你已經看過了前面的獵代志
[00:04:59.600 --> 00:05:03.000]  你知道所羅門不是一個好的皇帝
[00:05:03.000 --> 00:05:04.400]  不是一個完美的皇帝
[00:05:04.400 --> 00:05:09.200]  然而因爲將來的君王會出於大魏所羅門之後
[00:05:09.200 --> 00:05:11.400]  所以他在這裏
[00:05:11.400 --> 00:05:15.000]  他把所羅門用另外一個角度去看
[00:05:15.000 --> 00:05:18.200]  我開始讀第十一章第十三節
[00:05:18.200 --> 00:05:21.000]  這樣說全以色列的祭司和立位人
[00:05:21.000 --> 00:05:24.200]  都從四方來歸羅伯安
[00:05:24.200 --> 00:05:25.800]  這個你想到
[00:05:25.800 --> 00:05:27.000]  你記得在這個故事
[00:05:27.000 --> 00:05:30.000]  在歷代志裏面
[00:05:30.000 --> 00:05:32.200]  祭司跟立位人是非常重要的
[00:05:32.200 --> 00:05:37.600]  因爲他們是講到將來的聖殿
[00:05:37.600 --> 00:05:39.200]  所以這裏講到什麼呢
[00:05:39.200 --> 00:05:43.000]  如果你會去看前面一段或者是第十章
[00:05:43.000 --> 00:05:46.600]  其實北國有一個人叫耶羅伯安
[00:05:46.600 --> 00:05:48.800]  在《獵王記》裏面
[00:05:48.800 --> 00:05:53.400]  他的出現是因爲對所羅門的一個審判
[00:05:53.400 --> 00:05:54.400]  在這裏的出現
[00:05:54.400 --> 00:05:55.600]  他好像就是一個壞蛋
[00:05:55.600 --> 00:05:57.400]  他就是一個叛國
[00:05:57.400 --> 00:06:01.000]  所以他統領了北國之後
[00:06:01.000 --> 00:06:03.800]  他把所有的祭司立位人都趕出去
[00:06:03.800 --> 00:06:06.800]  因爲他要創造很多的祭壇
[00:06:06.800 --> 00:06:08.200]  是拜其他的假聖
[00:06:08.200 --> 00:06:11.600]  於是這些所謂好的祭司立位人
[00:06:11.600 --> 00:06:14.600]  就來南方去歸羅伯安
[00:06:14.600 --> 00:06:18.600]  所以說羅伯安一出來是一個好的皇帝
[00:06:18.600 --> 00:06:19.400]  第十七節
[00:06:19.400 --> 00:06:23.000]  所羅門的兒子羅伯安強盛
[00:06:23.000 --> 00:06:24.400]  參加三年
[00:06:24.400 --> 00:06:25.600]  只是強盛三年
[00:06:25.600 --> 00:06:28.600]  因爲在這三年
[00:06:28.600 --> 00:06:32.200]  他們遵行大魏和所羅門的道
[00:06:32.200 --> 00:06:34.600]  遵行大魏和所羅門的道
[00:06:34.600 --> 00:06:37.000]  因爲大魏所羅門在這裏都是好
[00:06:37.000 --> 00:06:39.000]  三年三年之後怎麼樣
[00:06:39.000 --> 00:06:40.600]  十二章進入十二章
[00:06:40.600 --> 00:06:42.600]  我們今天要讀的十二章第一節
[00:06:42.600 --> 00:06:45.200]  羅伯安的王國穩定
[00:06:45.200 --> 00:06:49.600]  他強盛的時候就離棄耶和華的律法
[00:06:49.600 --> 00:06:51.400]  他還沒有穩定的時候
[00:06:51.400 --> 00:06:53.000]  他沒有離棄他要跟隨
[00:06:53.000 --> 00:06:55.200]  他穩定了之後
[00:06:55.200 --> 00:06:57.800]  他穩固之後他離棄耶和華的律法
[00:06:57.800 --> 00:07:00.000]  全以色列人都跟隨他
[00:07:00.000 --> 00:07:01.600]  羅伯安第五年
[00:07:01.600 --> 00:07:06.600]  埃及王士沙上來攻打耶路撒冷
[00:07:06.600 --> 00:07:10.000]  因爲他們背叛了耶和華
[00:07:10.000 --> 00:07:13.000]  我想你知道發生什麼事情
[00:07:13.000 --> 00:07:16.000]  這裏其實是一個將來
[00:07:16.000 --> 00:07:21.000]  巴比倫要攻打南國猶大
[00:07:21.000 --> 00:07:28.000]  巴比倫佔領耶路撒冷的一個前奏
[00:07:28.000 --> 00:07:29.800]  或者一個預言
[00:07:29.800 --> 00:07:31.600]  但這裏時間還沒有到
[00:07:31.600 --> 00:07:35.600]  到最後巴比倫真的要攻打耶路撒冷
[00:07:35.600 --> 00:07:37.400]  這一次是他嘗試來攻打
[00:07:37.400 --> 00:07:40.200]  但是他沒有成功
[00:07:40.200 --> 00:07:45.000]  這裏強調爲什麼埃及人會攻打耶路撒冷
[00:07:45.000 --> 00:07:49.200]  因爲你看第一節是因爲離棄了耶和華
[00:07:49.200 --> 00:07:51.400]  第二節是因爲他們背叛了耶和華
[00:07:51.400 --> 00:07:52.200]  這非常重要
[00:07:52.200 --> 00:07:57.000]  不是兩個王國的經濟武力的問題
[00:07:57.000 --> 00:07:59.800]  而是上帝在處罰以色列人
[00:07:59.800 --> 00:08:03.800]  於是以色列的領袖和王都謙卑說
[00:08:03.800 --> 00:08:06.600]  沒想到他們會謙卑
[00:08:06.600 --> 00:08:08.600]  耶和華是公義的
[00:08:08.600 --> 00:08:10.000]  我們該死
[00:08:10.000 --> 00:08:11.400]  耶和華是公義的
[00:08:11.400 --> 00:08:12.400]  他們謙卑
[00:08:12.400 --> 00:08:17.000]  我也知道謙卑這個字非常重要
[00:08:17.000 --> 00:08:19.600]  在歷代字裏面非常重要
[00:08:19.600 --> 00:08:22.000]  這個是在歷代字裏面
[00:08:22.000 --> 00:08:23.800]  謙卑第二次
[00:08:23.800 --> 00:08:28.000]  講到人謙卑在上帝面前第二次的出現
[00:08:28.000 --> 00:08:29.400]  前面還有哪些呢
[00:08:29.400 --> 00:08:31.400]  等一下我再帶你去看
[00:08:31.400 --> 00:08:35.400]  他們謙卑在耶和華的公義的面前
[00:08:35.400 --> 00:08:37.200]  說耶和華我們該死
[00:08:37.200 --> 00:08:38.200]  你是公義的
[00:08:38.200 --> 00:08:40.800]  耶和華見他們謙卑
[00:08:40.800 --> 00:08:43.600]  耶和華的話就臨到司馬鴉
[00:08:43.600 --> 00:08:46.400]  司馬鴉大概是一個先知說
[00:08:46.400 --> 00:08:49.600]  我想你停留在這一節一下子
[00:08:49.600 --> 00:08:52.400]  耶和華看見了他們謙卑
[00:08:52.400 --> 00:08:53.600]  做了什麼東西
[00:08:53.600 --> 00:08:56.400]  他的話就馬上臨到
[00:08:56.400 --> 00:08:58.400]  這是一個不可思議的事情
[00:08:58.400 --> 00:09:02.000]  你要知道當時他們寫這本書之後
[00:09:02.000 --> 00:09:04.800]  或是那時候有什麼問題
[00:09:04.800 --> 00:09:06.200]  因爲他們的叛逆
[00:09:06.200 --> 00:09:09.400]  上帝結果後來四百年
[00:09:09.400 --> 00:09:11.600]  四百年再不跟他們說話了
[00:09:11.600 --> 00:09:15.200]  所以無論你是看歷代字
[00:09:15.200 --> 00:09:17.000]  或者是馬拉基書
[00:09:17.000 --> 00:09:18.600]  基本上就沒有了
[00:09:18.600 --> 00:09:19.400]  再沒有書了
[00:09:19.400 --> 00:09:21.400]  上帝已經跟他們不說話
[00:09:21.400 --> 00:09:27.000]  上帝再不拆遣新的先知
[00:09:27.000 --> 00:09:29.400]  然而這一節告訴我們
[00:09:29.400 --> 00:09:32.600]  如果上帝看到我們謙卑的話
[00:09:32.600 --> 00:09:34.200]  你知道什麼東西會來
[00:09:34.200 --> 00:09:35.200]  上帝的話會來
[00:09:35.200 --> 00:09:36.800]  所以你想這一節聖經
[00:09:36.800 --> 00:09:39.800]  對於後來等待上帝來的人
[00:09:39.800 --> 00:09:41.800]  是多麼的寶貴
[00:09:41.800 --> 00:09:43.800]  第七節十二章
[00:09:43.800 --> 00:09:45.600]  他們既謙卑
[00:09:45.600 --> 00:09:48.200]  我必不滅絕他們
[00:09:48.200 --> 00:09:52.200]  你想如果歷代字是一個滅國的時候
[00:09:52.200 --> 00:09:54.600]  他們一直在想我們還有希望嗎
[00:09:54.600 --> 00:09:56.200]  我們的國還有希望嗎
[00:09:56.200 --> 00:09:58.000]  我們會不會全死
[00:09:58.000 --> 00:10:00.200]  我們會不會再沒有拯救
[00:10:00.200 --> 00:10:02.000]  他回答了這個答案
[00:10:02.000 --> 00:10:03.200]  他用這個主題
[00:10:03.200 --> 00:10:05.200]  他說你們既謙卑
[00:10:05.200 --> 00:10:07.200]  我必不滅絕你們
[00:10:07.200 --> 00:10:10.800]  我要使你們暫時的拯救
[00:10:10.800 --> 00:10:14.200]  不借着士拿的手將我的怒氣
[00:10:14.200 --> 00:10:15.600]  倒在耶路撒冷
[00:10:15.600 --> 00:10:18.400]  那我想你知道這集
[00:10:18.400 --> 00:10:20.400]  這個故事不是告訴你
[00:10:20.400 --> 00:10:23.800]  這個羅伯安是一個好皇帝
[00:10:23.800 --> 00:10:25.000]  他謙卑
[00:10:25.000 --> 00:10:26.000]  你也不要想
[00:10:26.000 --> 00:10:28.000]  如果有一天我們上去上了天堂
[00:10:28.000 --> 00:10:30.800]  我們會看見羅伯安你在這裏
[00:10:30.800 --> 00:10:34.400]  其實這個故事是講到
[00:10:34.400 --> 00:10:37.400]  上帝是一個救恩的圖畫
[00:10:37.400 --> 00:10:39.400]  這個圖畫只是在這個
[00:10:39.400 --> 00:10:42.200]  小小的故事裏面有一個影子
[00:10:42.200 --> 00:10:43.600]  所以這裏是講到
[00:10:43.600 --> 00:10:44.600]  當他們謙卑
[00:10:44.600 --> 00:10:45.600]  一個羅伯安
[00:10:45.600 --> 00:10:48.000]  一個那麼不好的一個君王
[00:10:48.000 --> 00:10:49.000]  只要他謙卑
[00:10:49.000 --> 00:10:51.800]  上帝居然馬上不會滅絕他們
[00:10:51.800 --> 00:10:54.000]  而且還給他們暫時的拯救
[00:10:54.000 --> 00:10:55.000]  爲什麼暫時的拯救
[00:10:55.000 --> 00:10:57.000]  我相信其中一個原因是因爲
[00:10:57.000 --> 00:11:00.200]  羅伯安真的是一個壞的君王
[00:11:00.200 --> 00:11:03.200]  所以他的謙卑可能也是暫時
[00:11:03.200 --> 00:11:05.400]  所以上帝也沒有
[00:11:05.400 --> 00:11:08.200]  另外一個暫時的原因是
[00:11:08.200 --> 00:11:12.000]  因爲他們會繼續往下走
[00:11:12.000 --> 00:11:14.800]  以致到最後巴比倫要把他滅了
[00:11:14.800 --> 00:11:15.600]  第十八節
[00:11:15.600 --> 00:11:19.000]  然而他們必做四殺的僕人
[00:11:19.000 --> 00:11:20.600]  好教他們知道
[00:11:20.600 --> 00:11:24.600]  服侍我和服侍地上邦國有什麼分別
[00:11:24.600 --> 00:11:25.800]  有什麼分別
[00:11:25.800 --> 00:11:27.200]  上帝是公義的神
[00:11:27.200 --> 00:11:28.800]  上帝是審判的神
[00:11:28.800 --> 00:11:31.400]  如果我們理解他的道
[00:11:31.400 --> 00:11:33.800]  如果我們不相信他不迴轉的話
[00:11:33.800 --> 00:11:35.800]  他必定處罰我們
[00:11:35.800 --> 00:11:38.200]  這個是他跟其他的
[00:11:38.200 --> 00:11:40.800]  他要他們知道
[00:11:40.800 --> 00:11:41.800]  好教他們知道
[00:11:41.800 --> 00:11:43.200]  你要服侍我
[00:11:43.200 --> 00:11:44.800]  如果你又離棄我的話
[00:11:44.800 --> 00:11:47.800]  我必然去處罰你
[00:11:47.800 --> 00:11:50.400]  因爲上帝是公義的上帝
[00:11:50.400 --> 00:11:52.000]  王謙卑的時候
[00:11:52.000 --> 00:11:54.600]  耶和華的怒氣就轉消了
[00:11:54.600 --> 00:11:57.000]  你想想這個又是何等大的
[00:11:57.000 --> 00:11:59.000]  應許只要我們是謙卑
[00:11:59.000 --> 00:12:00.200]  我想你留意
[00:12:00.200 --> 00:12:02.600]  這個是第二次的謙卑
[00:12:02.600 --> 00:12:05.600]  謙卑我其實是第三次
[00:12:05.600 --> 00:12:08.800]  第一次第十二章第六節
[00:12:08.800 --> 00:12:10.200]  他們謙卑
[00:12:10.200 --> 00:12:13.000]  第十二章第七節說
[00:12:13.000 --> 00:12:15.800]  你們既謙卑我就被滅絕
[00:12:15.800 --> 00:12:17.800]  然後第十二章十二節
[00:12:17.800 --> 00:12:19.000]  又在講謙卑
[00:12:19.000 --> 00:12:20.600]  連續三次講謙卑
[00:12:20.600 --> 00:12:22.200]  王謙卑的時候
[00:12:22.200 --> 00:12:24.800]  耶和華的怒氣就轉消了
[00:12:24.800 --> 00:12:27.200]  他不全然滅絕
[00:12:27.200 --> 00:12:30.400]  所以當你謙卑的時候
[00:12:30.400 --> 00:12:31.200]  上帝怎麼樣
[00:12:31.200 --> 00:12:32.600]  你怒氣會轉消
[00:12:32.600 --> 00:12:34.000]  他不會滅絕你
[00:12:34.000 --> 00:12:38.400]  並且在猶大中情況好轉
[00:12:38.400 --> 00:12:42.000]  最後一節的一個小小的總結
[00:12:42.000 --> 00:12:43.400]  羅伯安這個王帝
[00:12:43.400 --> 00:12:46.000]  羅伯安王自強
[00:12:46.000 --> 00:12:47.200]  這個自強是什麼意思
[00:12:47.200 --> 00:12:50.800]  不是說他很努力的去建造
[00:12:50.800 --> 00:12:52.800]  他的經濟或者軍事力量
[00:12:52.800 --> 00:12:55.400]  自強是說他轉向耶和華
[00:12:55.400 --> 00:12:57.600]  他跟隨耶和華的律法
[00:12:57.600 --> 00:13:00.600]  在耶路撒冷做王
[00:13:00.600 --> 00:13:02.800]  你說這個故事在講什麼
[00:13:02.800 --> 00:13:06.800]  羅伯安一個那麼不好的王帝
[00:13:06.800 --> 00:13:10.000]  如果他只要做一個小動作
[00:13:10.000 --> 00:13:11.800]  謙卑的話
[00:13:11.800 --> 00:13:12.800]  上帝會怎麼樣
[00:13:12.800 --> 00:13:14.400]  上帝會做幾個事情
[00:13:14.400 --> 00:13:17.600]  他的怒氣會轉消了
[00:13:17.600 --> 00:13:19.800]  他不會滅絕他們
[00:13:19.800 --> 00:13:22.200]  他會給我們拯救
[00:13:22.200 --> 00:13:24.400]  在這個故事裏面是一個暫時的拯救
[00:13:24.400 --> 00:13:26.800]  但是在將來的故事
[00:13:26.800 --> 00:13:29.000]  如果我們的謙卑是持續的
[00:13:29.000 --> 00:13:33.000]  我們的謙卑是真實的
[00:13:33.000 --> 00:13:36.000]  上帝一定會把他的救恩
[00:13:36.000 --> 00:13:37.200]  他的拯救帶到我們身上
[00:13:37.200 --> 00:13:40.600]  這是一個指向將來的預言
[00:13:40.600 --> 00:13:42.000]  我剛纔有說過
[00:13:42.000 --> 00:13:45.800]  這裏的謙卑是歷代治下的
[00:13:45.800 --> 00:13:47.600]  第二次、三次、第四次
[00:13:47.600 --> 00:13:51.000]  歷代治下後來還有好幾次的謙卑
[00:13:51.000 --> 00:13:52.800]  想到其他君王的一個謙卑
[00:13:52.800 --> 00:13:55.200]  但是我要帶你回去看
[00:13:55.200 --> 00:14:00.200]  歷代治上下的第一次謙卑的出現
[00:14:00.200 --> 00:14:03.200]  如果你要找一節聖經
[00:14:03.200 --> 00:14:06.000]  去總結整個歷代治的信息
[00:14:06.000 --> 00:14:06.800]  那會是怎麼呢
[00:14:06.800 --> 00:14:08.400]  那我通常我都鼓勵大家
[00:14:08.400 --> 00:14:12.200]  不要用經據去認識聖經
[00:14:12.200 --> 00:14:17.000]  但是歷代治的這個主題
[00:14:17.000 --> 00:14:18.200]  真的是可以
[00:14:18.200 --> 00:14:21.600]  可能說可以說是用一兩節聖經來
[00:14:21.600 --> 00:14:23.800]  你就看到它的中心思想在哪裏
[00:14:23.800 --> 00:14:25.400]  在哪裏?在這裏
[00:14:25.400 --> 00:14:28.400]  歷代治下第七章第十四節
[00:14:28.400 --> 00:14:30.000]  那我想你知道這個背景
[00:14:30.000 --> 00:14:32.400]  這個背景是
[00:14:32.400 --> 00:14:34.600]  是所羅門在獻他的聖殿
[00:14:34.600 --> 00:14:35.800]  他已經建了這個聖殿
[00:14:35.800 --> 00:14:37.200]  然後獻這個聖殿
[00:14:37.200 --> 00:14:39.400]  你記得在歷代治裏面
[00:14:39.400 --> 00:14:41.800]  有兩個很重要的主題
[00:14:41.800 --> 00:14:45.600]  一個是國度、君王、寶座
[00:14:45.600 --> 00:14:49.200]  另外一個是聖殿、立位、祭祀
[00:14:49.200 --> 00:14:51.600]  所以你在這一段聖經裏面
[00:14:51.600 --> 00:14:54.600]  你看見這個君王他建了一個聖殿
[00:14:54.600 --> 00:14:56.400]  然後他獻給上帝
[00:14:56.400 --> 00:14:58.800]  然後上帝跟他說
[00:14:58.800 --> 00:15:00.600]  一個很寶貝的音訊
[00:15:00.600 --> 00:15:03.400]  所以你看這個是整個故事的高潮
[00:15:03.400 --> 00:15:05.400]  因爲之後就越來越不好了
[00:15:05.400 --> 00:15:08.600]  這是整個歷代治的高潮
[00:15:08.600 --> 00:15:10.400]  非常寶貝的音訊
[00:15:10.400 --> 00:15:12.200]  上帝在那一刻這樣回應
[00:15:12.200 --> 00:15:15.600]  他說這稱爲我名下的使命
[00:15:15.600 --> 00:15:17.000]  若是謙卑之意
[00:15:17.000 --> 00:15:19.200]  這是假設了一個將來
[00:15:19.200 --> 00:15:21.200]  或者預言他們將來他們會叛逆
[00:15:21.200 --> 00:15:23.800]  但是在叛逆的當中
[00:15:23.800 --> 00:15:28.200]  如果他們還會謙卑自己
[00:15:28.200 --> 00:15:31.200]  會禱告、尋求我的名
[00:15:31.200 --> 00:15:33.000]  轉離他們的惡行
[00:15:33.000 --> 00:15:33.800]  這非常重要
[00:15:33.800 --> 00:15:35.200]  你不是謙卑
[00:15:35.200 --> 00:15:37.600]  不是隨隨便便表面上說
[00:15:37.600 --> 00:15:41.000]  哎呀我錯了求求你救我
[00:15:41.000 --> 00:15:43.400]  不是那個是假的
[00:15:43.400 --> 00:15:48.000]  真的謙卑是真的轉離他們的惡行
[00:15:48.000 --> 00:15:49.200]  這叫Repentance
[00:15:49.200 --> 00:15:51.200]  這個叫真正的悔改
[00:15:51.200 --> 00:15:53.600]  我必從天上垂聽
[00:15:53.600 --> 00:15:55.000]  上帝很遠
[00:15:55.000 --> 00:15:57.400]  但是他的耳朵很靈
[00:15:57.400 --> 00:15:59.400]  他一直等待着
[00:15:59.400 --> 00:16:04.000]  他指明謙卑的禱告、尋求
[00:16:04.000 --> 00:16:07.600]  他說我必定赦免他們的罪
[00:16:07.600 --> 00:16:10.200]  這是最寶貝的東西
[00:16:10.200 --> 00:16:14.000]  依止他們的地
[00:16:14.000 --> 00:16:14.800]  第十五節
[00:16:14.800 --> 00:16:16.400]  我必睜眼看
[00:16:16.400 --> 00:16:20.800]  我必知耳而聽你們的禱告
[00:16:20.800 --> 00:16:22.200]  但是你看看
[00:16:22.200 --> 00:16:23.800]  中間還有一個是什麼
[00:16:23.800 --> 00:16:24.800]  我必睜眼看
[00:16:24.800 --> 00:16:27.400]  我必知耳而聽
[00:16:27.400 --> 00:16:30.200]  在此處所現的禱告
[00:16:30.200 --> 00:16:31.800]  此處是什麼
[00:16:31.800 --> 00:16:34.600]  是所羅門的聖殿
[00:16:34.600 --> 00:16:38.400]  現在我已經選擇這殿分別爲聖
[00:16:38.400 --> 00:16:39.200]  這一殿
[00:16:39.200 --> 00:16:41.400]  這個殿跟其他的殿不一樣
[00:16:41.400 --> 00:16:43.400]  禱告總要在聖殿
[00:16:43.400 --> 00:16:45.400]  你要記着這個東西
[00:16:45.400 --> 00:16:46.400]  你說靈巫師
[00:16:46.400 --> 00:16:47.600]  你說什麼意思
[00:16:47.600 --> 00:16:50.000]  是不是我上去教會里面
[00:16:50.000 --> 00:16:51.000]  禱歌特別靈
[00:16:51.000 --> 00:16:51.800]  或者是
[00:16:51.800 --> 00:16:53.800]  那如果我教會只是一個
[00:16:53.800 --> 00:16:55.000]  普通的一個房間
[00:16:55.000 --> 00:16:56.000]  那怎麼樣呢
[00:16:56.000 --> 00:16:57.600]  還是我要去一個
[00:16:57.600 --> 00:17:00.600]  真的有一個比較像教堂的一個教會
[00:17:00.600 --> 00:17:01.600]  這樣纔會比較靈
[00:17:01.600 --> 00:17:03.400]  不是
[00:17:03.400 --> 00:17:04.000]  這裏
[00:17:04.000 --> 00:17:06.800]  如果你在當時這個舊恩歷史裏面
[00:17:06.800 --> 00:17:09.400]  你還是在看着一座殿
[00:17:09.400 --> 00:17:11.800]  但是你知道今天我不會教你
[00:17:11.800 --> 00:17:13.000]  你有機會
[00:17:13.000 --> 00:17:16.600]  你就買一個飛機票回去耶路撒冷裏面
[00:17:16.600 --> 00:17:18.200]  雖然那個聖殿已經被圍了
[00:17:18.200 --> 00:17:19.200]  剩下這個枯牆
[00:17:19.200 --> 00:17:20.200]  你還在那邊
[00:17:20.200 --> 00:17:21.200]  禱歌特別靈
[00:17:21.200 --> 00:17:22.400]  很多人以爲這樣
[00:17:22.400 --> 00:17:23.800]  其實完全不是
[00:17:23.800 --> 00:17:27.600]  他說我已經選擇了這個殿分別爲聖
[00:17:27.600 --> 00:17:30.400]  使我的名湧在其中
[00:17:30.400 --> 00:17:31.400]  我的眼
[00:17:31.400 --> 00:17:33.600]  我的心也藏在那裏
[00:17:33.600 --> 00:17:34.800]  藏在這個殿
