
[00:00:00.000 --> 00:00:04.820]  我們繼續去迎接張林奇,Evan的時辰
[00:01:39.240 --> 00:01:43.240]  以前那個羅馬帝國
[00:01:43.240 --> 00:01:47.240]  羅馬帝國有一個慶祝太陽神的節日
[00:01:47.240 --> 00:01:49.240]  而太陽神的節日
[00:01:49.240 --> 00:01:52.240]  就是剛剛這個時間
[00:01:52.240 --> 00:01:58.240]  所以到教會開始在歐洲或者西方世界
[00:01:58.240 --> 00:02:01.240]  受到人重視的時候
[00:02:01.240 --> 00:02:05.240]  他們就拿這個節日去取締了
[00:02:05.240 --> 00:02:10.240]  將耶穌的降生取締了太陽神的節日
[00:02:10.240 --> 00:02:12.240]  當時他們會送禮
[00:02:12.240 --> 00:02:15.240]  教會的傳統將它取締了之後
[00:02:15.240 --> 00:02:19.240]  又會將一些民間裡面有的
[00:02:19.240 --> 00:02:23.240]  這些的做法
[00:02:23.240 --> 00:02:25.240]  他們會拿出來
[00:02:25.240 --> 00:02:27.240]  所以如果是這樣看的話
[00:02:27.240 --> 00:02:32.240]  聖誕節是一個 Counter Cultural 的 Celebration
[00:02:32.240 --> 00:02:34.240]  就是說世界怎樣去慶祝
[00:02:34.240 --> 00:02:37.240]  慶祝的就是太陽神那個假的神
[00:02:37.240 --> 00:02:40.240]  但是基督教的教會
[00:02:40.240 --> 00:02:42.240]  就拿了這個節日
[00:02:42.240 --> 00:02:47.240]  去慶祝真正的救主
[00:02:47.240 --> 00:02:49.240]  耶穌的來臨
[00:02:49.240 --> 00:02:51.240]  這是另一個說法
[00:02:51.240 --> 00:02:54.240]  另一個說法為什麼會有聖誕節這個節日
[00:02:54.240 --> 00:02:58.240]  就是初期教父
[00:02:58.240 --> 00:03:00.240]  或者初期的 Church Fathers
[00:03:00.240 --> 00:03:04.240]  他們去計算耶穌出生那一天
[00:03:04.240 --> 00:03:05.240]  是什麼時候呢
[00:03:05.240 --> 00:03:07.240]  他們當時就想
[00:03:07.240 --> 00:03:09.240]  一定是 Passover 的時候
[00:03:09.240 --> 00:03:12.240]  精女瑪利亞錦人
[00:03:12.240 --> 00:03:14.240]  所以一算就是九個月
[00:03:14.240 --> 00:03:16.240]  他們當時計算九個月
[00:03:16.240 --> 00:03:17.240]  不是十月懷胎
[00:03:17.240 --> 00:03:18.240]  九個月懷胎
[00:03:18.240 --> 00:03:20.240]  所以就是十二月二十五號
[00:03:20.240 --> 00:03:23.240]  就是耶穌正式出生的時候
[00:03:23.240 --> 00:03:25.240]  所以有一些著作就講到
[00:03:25.240 --> 00:03:27.240]  討論到聖誕節是什麼時候
[00:03:27.240 --> 00:03:29.240]  他們由 Passover 一路計算
[00:03:29.240 --> 00:03:31.240]  就是計算九個月
[00:03:31.240 --> 00:03:33.240]  正因為這樣的緣故
[00:03:33.240 --> 00:03:35.240]  所以就有十二月二十五號
[00:03:35.240 --> 00:03:37.240]  但是當然另外一個問題就是
[00:03:37.240 --> 00:03:39.240]  到底 Passover 是什麼時候
[00:03:39.240 --> 00:03:41.240]  所以有不同的說法
[00:03:41.240 --> 00:03:43.240]  就說 Passover 是前前後後
[00:03:43.240 --> 00:03:44.240]  差一點點
[00:03:44.240 --> 00:03:46.240]  所以今天就不只是十月二十五號
[00:03:46.240 --> 00:03:48.240]  是某些教會來慶祝聖誕節
[00:03:48.240 --> 00:03:51.240]  譬如東方的教會 Orthodox Church
[00:03:51.240 --> 00:03:55.240]  他們就會在一月的時候才會慶祝聖誕節
[00:03:55.240 --> 00:03:58.240]  因為大家計算 Passover 那一天開始
[00:03:58.240 --> 00:03:59.240]  就是有點不同
[00:03:59.240 --> 00:04:02.240]  我們可以用這些問題
[00:04:02.240 --> 00:04:04.240]  來討論一下聖誕節
[00:04:04.240 --> 00:04:06.240]  但是一樣東西一定要做的
[00:04:06.240 --> 00:04:08.240]  就是看一下聖誕
[00:04:08.240 --> 00:04:10.240]  聖經是怎麼說的
[00:04:10.240 --> 00:04:11.240]  但是你想起聖誕節
[00:04:11.240 --> 00:04:12.240]  想起什麼
[00:04:12.240 --> 00:04:14.240]  聖誕節
[00:04:14.240 --> 00:04:16.240]  好像一些童話故事那樣
[00:04:16.240 --> 00:04:18.240]  就是有一些很可愛的東西
[00:04:18.240 --> 00:04:23.240]  或者有一些很安詳的衣景
[00:04:23.240 --> 00:04:24.240]  你看看聖誕節
[00:04:24.240 --> 00:04:26.240]  聖經裡面是怎麼說的
[00:04:26.240 --> 00:04:27.240]  你越看的時候
[00:04:27.240 --> 00:04:29.240]  你就越發現
[00:04:29.240 --> 00:04:31.240]  不是一個這麼簡單的故事
[00:04:31.240 --> 00:04:33.240]  我們看幾節經文今天
[00:04:33.240 --> 00:04:36.240]  《路加福音》第一章
[00:04:36.240 --> 00:04:37.240]  第五節
[00:04:37.240 --> 00:04:38.240]  《路加福音》第一章
[00:04:38.240 --> 00:04:40.240]  第二章是講聖誕的
[00:04:40.240 --> 00:04:42.240]  你記得在聖經裡面
[00:04:42.240 --> 00:04:44.240]  只有兩本書
[00:04:44.240 --> 00:04:46.240]  兩本福音書
[00:04:46.240 --> 00:04:48.240]  是講聖誕節的
[00:04:48.240 --> 00:04:51.240]  第一本是
[00:04:51.240 --> 00:04:52.240]  哪一本
[00:04:52.240 --> 00:04:54.240]  《馬太福音》
[00:04:54.240 --> 00:04:56.240]  第二本就是《路加福音》
[00:04:56.240 --> 00:04:58.240]  《The Gospel of Luke》
[00:04:58.240 --> 00:05:00.240]  第一章第五節
[00:05:00.240 --> 00:05:03.240]  當希律作猶太王的時候
[00:05:03.240 --> 00:05:06.240]  亞比亞班裡面有一個祭司
[00:05:06.240 --> 00:05:09.240]  叫做撒加利亞
[00:05:09.240 --> 00:05:12.240]  他的妻子是亞倫的後代
[00:05:12.240 --> 00:05:14.240]  叫做伊利薩伯
[00:05:14.240 --> 00:05:16.240]  伊利薩伯
[00:05:16.240 --> 00:05:19.240]  他們兩個人在神的面前都是義人
[00:05:19.240 --> 00:05:24.240]  進行主一切的誡命和條例
[00:05:24.240 --> 00:05:26.240]  會有可知澤的
[00:05:26.240 --> 00:05:28.240]  只是他們沒有孩子
[00:05:28.240 --> 00:05:31.240]  伊利薩伯是畢生的
[00:05:31.240 --> 00:05:34.240]  兩個人也是年紀老邁
[00:05:34.240 --> 00:05:38.240]  這裏第一次講聖誕節的故事
[00:05:38.240 --> 00:05:41.240]  就介紹那個場景
[00:05:41.240 --> 00:05:43.240]  這裏講到大希律
[00:05:43.240 --> 00:05:45.240]  Hell the Great
[00:05:45.240 --> 00:05:46.240]  他作王的時候
[00:05:46.240 --> 00:05:47.240]  發生了一件事
[00:05:47.240 --> 00:05:51.240]  就是有兩個夫婦
[00:05:51.240 --> 00:05:53.240]  是年紀老邁的
[00:05:53.240 --> 00:05:55.240]  是沒有兒子的
[00:05:55.240 --> 00:05:57.240]  這是第一個的介紹
[00:05:57.240 --> 00:06:00.240]  第二個介紹就是第二章第一節
[00:06:00.240 --> 00:06:05.240]  講到聖誕節附近發生的一些事跡
[00:06:05.240 --> 00:06:07.240]  第二章第一節
[00:06:07.240 --> 00:06:09.240]  當那些日子
[00:06:09.240 --> 00:06:13.240]  凱撒、奧古斯都、阿戈斯特
[00:06:13.240 --> 00:06:15.240]  有意旨下來
[00:06:15.240 --> 00:06:18.240]  叫天下人民都報名上冊
[00:06:18.240 --> 00:06:19.240]  這個時候
[00:06:19.240 --> 00:06:21.240]  也是居里諾作
[00:06:21.240 --> 00:06:23.240]  Syria
[00:06:23.240 --> 00:06:26.240]  敘利亞巡撫的時候
[00:06:26.240 --> 00:06:30.240]  是第一次報名上冊的事
[00:06:30.240 --> 00:06:34.240]  眾人各歸各城報名上冊
[00:06:34.240 --> 00:06:36.240]  我們看了兩節經文
[00:06:36.240 --> 00:06:38.240]  兩節經文提到
[00:06:38.240 --> 00:06:42.240]  當時一些歷史的人物
[00:06:42.240 --> 00:06:45.240]  歷史人物當然不只是聖經提過
[00:06:45.240 --> 00:06:48.240]  聖經以外很多歷史著作
[00:06:48.240 --> 00:06:50.240]  或者傳記都會提到
[00:06:50.240 --> 00:06:52.240]  有哪幾個?
[00:06:52.240 --> 00:06:55.240]  有大希律第一章第五節
[00:06:55.240 --> 00:06:57.240]  有奧古斯都
[00:06:57.240 --> 00:06:59.240]  有居里諾
[00:06:59.240 --> 00:07:02.240]  這三個都是當時的歷史人物
[00:07:02.240 --> 00:07:04.240]  不只是這樣
[00:07:04.240 --> 00:07:07.240]  也都是當時有權有勢的人
[00:07:07.240 --> 00:07:09.240]  很大權力的人
[00:07:09.240 --> 00:07:11.240]  甚至是有絕對權力的人
[00:07:11.240 --> 00:07:15.240]  大希律當然是管理猶大地
[00:07:15.240 --> 00:07:19.240]  巴勒斯坦以色列這個地方
[00:07:19.240 --> 00:07:25.240]  當時Roman Empire的東面的防線
[00:07:25.240 --> 00:07:27.240]  另外就是奧古斯都
[00:07:27.240 --> 00:07:32.240]  奧古斯都就是整個地中海世界統一天下的Emperor
[00:07:32.240 --> 00:07:35.240]  第三個就是居里諾
[00:07:35.240 --> 00:07:37.240]  居里諾就是管
[00:07:37.240 --> 00:07:40.240]  剛才提到以色列巴勒斯坦地
[00:07:40.240 --> 00:07:42.240]  屬於一個大一點的省份
[00:07:42.240 --> 00:07:44.240]  叫做敘利亞的Syria
[00:07:44.240 --> 00:07:47.240]  這一個官就是居里諾
[00:07:47.240 --> 00:07:49.240]  三個都是歷史人物
[00:07:49.240 --> 00:07:51.240]  三個都是有權有勢
[00:07:51.240 --> 00:07:54.240]  可以呼風喚雨的人
[00:07:54.240 --> 00:07:59.240]  當以前提到
[00:07:59.240 --> 00:08:01.240]  某些人出生的時候
[00:08:01.240 --> 00:08:04.240]  特別是一些歷史著作
[00:08:04.240 --> 00:08:06.240]  特別是名人
[00:08:06.240 --> 00:08:10.240]  才會有一些所謂的birth story 可以說
[00:08:10.240 --> 00:08:13.240]  他出生的時候很厲害
[00:08:13.240 --> 00:08:15.240]  出生的時候有人提過
[00:08:15.240 --> 00:08:17.240]  出生的時候發生了什麼事
[00:08:17.240 --> 00:08:20.240]  這些所謂birth story都是給一些heroes
[00:08:20.240 --> 00:08:23.240]  或者給當時最重要的人
[00:08:23.240 --> 00:08:25.240]  譬如奧古斯都
[00:08:25.240 --> 00:08:29.240]  當時有absolute power
[00:08:29.240 --> 00:08:33.240]  是管理整個地中海的世界
[00:08:33.240 --> 00:08:38.240]  在他出生的記載
[00:08:38.240 --> 00:08:40.240]  那些birth story那裡
[00:08:40.240 --> 00:08:43.240]  講到他哪年哪月出生
[00:08:43.240 --> 00:08:45.240]  講到他出生的時候
[00:08:45.240 --> 00:08:47.240]  他就帶來福音書
[00:08:47.240 --> 00:08:49.240]  講到他出生的時候
[00:08:49.240 --> 00:08:51.240]  就帶來有大的喜樂
[00:08:51.240 --> 00:08:53.240]  joy
[00:08:53.240 --> 00:08:55.240]  good tidings
[00:08:55.240 --> 00:08:57.240]  他出生的時候
[00:08:57.240 --> 00:09:00.240]  也是眾民
[00:09:00.240 --> 00:09:05.240]  整個天下的人民的救主
[00:09:05.240 --> 00:09:07.240]  savior
[00:09:07.240 --> 00:09:10.240]  也是當時帝國的主宰
[00:09:10.240 --> 00:09:14.240]  甚至有一些文獻說他就是son of gods
[00:09:14.240 --> 00:09:19.240]  就是眾神的兒子天子
[00:09:19.240 --> 00:09:24.240]  奧古斯都也是那一位帶來有平安的peace
[00:09:24.240 --> 00:09:26.240]  他們叫做Roman peace
[00:09:26.240 --> 00:09:27.240]  Pax Romana
[00:09:27.240 --> 00:09:29.240]  帶來一個新的kingdom
[00:09:29.240 --> 00:09:31.240]  一個新的國度
[00:09:31.240 --> 00:09:33.240]  所以奧古斯都的生日
[00:09:33.240 --> 00:09:35.240]  是每年都會慶祝的
[00:09:35.240 --> 00:09:40.240]  例如一個名人我們每年都會記得
[00:09:40.240 --> 00:09:41.240]  某年某月某日
[00:09:41.240 --> 00:09:44.240]  就是他的birth day
[00:09:44.240 --> 00:09:46.240]  就是他的生日
[00:09:46.240 --> 00:09:49.240]  是一些世界舞台上的主角
[00:09:49.240 --> 00:09:53.240]  《兩枝經文》我們看了這些重要的人物
[00:09:53.240 --> 00:09:54.240]  但是很奇怪
[00:09:54.240 --> 00:09:56.240]  《路加》介紹的時候
[00:09:56.240 --> 00:09:58.240]  這些人呢
[00:09:58.240 --> 00:10:01.240]  就有什麼地位呢
[00:10:01.240 --> 00:10:04.240]  他們就不在舞台的中間
[00:10:04.240 --> 00:10:08.240]  他們變成了舞台的背景
[00:10:08.240 --> 00:10:09.240]  不是foreground
[00:10:09.240 --> 00:10:11.240]  是background
[00:10:11.240 --> 00:10:14.240]  當時人人聽見這個名字
[00:10:14.240 --> 00:10:15.240]  都會想起他的事蹟
[00:10:15.240 --> 00:10:17.240]  想起他的故事
[00:10:17.240 --> 00:10:21.240]  這些有勢有權的男人
[00:10:21.240 --> 00:10:24.240]  有absolute power的人
[00:10:24.240 --> 00:10:25.240]  每每提到他們的時候就說
[00:10:25.240 --> 00:10:28.240]  他們世界上當然是舞台的中間
[00:10:28.240 --> 00:10:30.240]  foreground
[00:10:30.240 --> 00:10:32.240]  《路加福音》
[00:10:32.240 --> 00:10:37.240]  去介紹耶穌出世的事蹟
[00:10:37.240 --> 00:10:38.240]  講到獅子約翰
[00:10:38.240 --> 00:10:40.240]  作為他的前鋒
[00:10:40.240 --> 00:10:41.240]  他的pioneer
[00:10:41.240 --> 00:10:43.240]  講到耶穌的出世
[00:10:43.240 --> 00:10:47.240]  都是把他們反過來
[00:10:47.240 --> 00:10:48.240]  《路加福音》第一章
[00:10:48.240 --> 00:10:49.240]  剛才我們講過
[00:10:49.240 --> 00:10:53.240]  大希律作為背景
[00:10:53.240 --> 00:10:54.240]  有什麼人呢
[00:10:54.240 --> 00:10:57.240]  有伊利沙伯
[00:10:57.240 --> 00:11:03.240]  伊利沙伯是兩夫婦和撒加利亞
[00:11:03.240 --> 00:11:05.240]  兩夫婦都是不生育
[00:11:05.240 --> 00:11:08.240]  和年紀老邁
[00:11:08.240 --> 00:11:12.240]  如果你去查《聖經》的時候
[00:11:12.240 --> 00:11:13.240]  你當這些statement
[00:11:13.240 --> 00:11:16.240]  是一些social statement
[00:11:16.240 --> 00:11:18.240]  就是告訴你一些描述
[00:11:18.240 --> 00:11:22.240]  是講到他們社會的地位
[00:11:22.240 --> 00:11:24.240]  你就知道不生育和年紀老邁
[00:11:24.240 --> 00:11:27.240]  並非是一些註腳
[00:11:27.240 --> 00:11:28.240]  其實就是講清楚
[00:11:28.240 --> 00:11:30.240]  他們在社會在世界
[00:11:30.240 --> 00:11:33.240]  是一種怎樣的人
[00:11:33.240 --> 00:11:35.240]  小人物
[00:11:35.240 --> 00:11:37.240]  這個of course
[00:11:37.240 --> 00:11:38.240]  但同時
[00:11:38.240 --> 00:11:39.240]  年紀老邁
[00:11:39.240 --> 00:11:41.240]  甚至是不生育
[00:11:41.240 --> 00:11:43.240]  就是當時
[00:11:43.240 --> 00:11:44.240]  近東的社會
[00:11:44.240 --> 00:11:46.240]  古代的社會
[00:11:46.240 --> 00:11:47.240]  是受咒咒的
[00:11:47.240 --> 00:11:49.240]  cursed
[00:11:49.240 --> 00:11:50.240]  甚至是今天
[00:11:50.240 --> 00:11:54.240]  我們可以稱之為低端人口
[00:11:54.240 --> 00:11:56.240]  無權無能的
[00:11:56.240 --> 00:11:59.240]  但是他們在上帝面前
[00:11:59.240 --> 00:12:01.240]  是作為異人
[00:12:01.240 --> 00:12:04.240]  在上帝面前
[00:12:04.240 --> 00:12:07.240]  他們是去依靠他
[00:12:07.240 --> 00:12:08.240]  去信靠他
[00:12:08.240 --> 00:12:12.240]  這些人反而不是一些背景的人
[00:12:12.240 --> 00:12:13.240]  在老家的筆下
[00:12:13.240 --> 00:12:17.240]  就變成是主角
[00:12:17.240 --> 00:12:22.240]  神居然是向他們顯然啟示
[00:12:22.240 --> 00:12:24.240]  因為你看到這個故事繼續下去
[00:12:24.240 --> 00:12:26.240]  我們不看很多細節
[00:12:26.240 --> 00:12:29.240]  就是薩加利亞本身是一個祭司
[00:12:29.240 --> 00:12:31.240]  輪到他輪班
[00:12:31.240 --> 00:12:33.240]  他能夠進到聖所裡面
[00:12:33.240 --> 00:12:35.240]  去功績的時候
[00:12:35.240 --> 00:12:39.240]  無論是如何登台
[00:12:39.240 --> 00:12:43.240]  或者打理聖所裡面的事務
[00:12:43.240 --> 00:12:45.240]  輪到他的時候
[00:12:45.240 --> 00:12:46.240]  輪到他班次的時候
[00:12:46.240 --> 00:12:49.240]  他就進了去聖所
[00:12:49.240 --> 00:12:50.240]  然後在裡面
[00:12:50.240 --> 00:12:52.240]  就上帝向他顯然
[00:12:52.240 --> 00:12:55.240]  就是天使向他顯然
[00:12:55.240 --> 00:12:56.240]  跟他告訴他
[00:12:56.240 --> 00:12:58.240]  現在有說話
[00:12:58.240 --> 00:12:59.240]  你也可以臨到你
[00:12:59.240 --> 00:13:02.240]  你說有什麼特別
[00:13:02.240 --> 00:13:04.240]  你記得我上個禮拜說過
[00:13:04.240 --> 00:13:06.240]  在舊約完結之後
[00:13:06.240 --> 00:13:08.240]  到新約未開始
[00:13:08.240 --> 00:13:10.240]  有多少年時間
[00:13:10.240 --> 00:13:12.240]  大概有三百多四百年時間
[00:13:12.240 --> 00:13:14.240]  三百多四百年時間
[00:13:14.240 --> 00:13:16.240]  那段時間叫什麼
[00:13:16.240 --> 00:13:18.240]  我們叫silent period
[00:13:18.240 --> 00:13:20.240]  因為舊約最後一個才知道
[00:13:20.240 --> 00:13:22.240]  是Malachi
[00:13:22.240 --> 00:13:23.240]  對嗎
[00:13:23.240 --> 00:13:24.240]  最後那個的
[00:13:24.240 --> 00:13:29.240]  Malachi中文是什麼
[00:13:29.240 --> 00:13:31.240]  是馬拉基
[00:13:31.240 --> 00:13:32.240]  不好意思
[00:13:32.240 --> 00:13:33.240]  有很多東西要記
[00:13:33.240 --> 00:13:34.240]  馬拉基那些
[00:13:34.240 --> 00:13:35.240]  結束之後
[00:13:35.240 --> 00:13:37.240]  到新約未開始的時候
[00:13:37.240 --> 00:13:39.240]  有大概三百多年的時間
[00:13:39.240 --> 00:13:42.240]  是沒有上帝的啟示
[00:13:42.240 --> 00:13:44.240]  甚至你看看當時
[00:13:44.240 --> 00:13:46.240]  那幾百年猶太人的著作
[00:13:46.240 --> 00:13:47.240]  他們都認定
[00:13:47.240 --> 00:13:49.240]  上帝好像沒有說話
[00:13:49.240 --> 00:13:50.240]  上帝沒錯
[00:13:50.240 --> 00:13:52.240]  之前有promise過一些東西
[00:13:52.240 --> 00:13:53.240]  但是這幾百年
[00:13:53.240 --> 00:13:54.240]  好像靜了下來
[00:13:54.240 --> 00:13:56.240]  沉默的時期
[00:13:56.240 --> 00:13:59.240]  所以到路加福音第一章
[00:13:59.240 --> 00:14:02.240]  天使突然間顯然的時候
[00:14:02.240 --> 00:14:04.240]  上帝講說話了
[00:14:04.240 --> 00:14:05.240]  然後他出來的時候
[00:14:05.240 --> 00:14:07.240]  其他的人民
[00:14:07.240 --> 00:14:09.240]  見到他進了很久
[00:14:09.240 --> 00:14:11.240]  然後出來的時候
[00:14:11.240 --> 00:14:12.240]  他就啞了
[00:14:12.240 --> 00:14:13.240]  說不了話
[00:14:13.240 --> 00:14:14.240]  換句話說
[00:14:14.240 --> 00:14:16.240]  就是上帝對他有啟示
[00:14:16.240 --> 00:14:18.240]  對他再有說話
[00:14:18.240 --> 00:14:20.240]  這是一件很大的事情
[00:14:20.240 --> 00:14:22.240]  所以為什麼路加福音第一章
[00:14:22.240 --> 00:14:23.240]  一開始就說
[00:14:23.240 --> 00:14:24.240]  上帝有啟示到
[00:14:24.240 --> 00:14:25.240]  上帝的計劃
[00:14:25.240 --> 00:14:28.240]  繼續開展
[00:14:28.240 --> 00:14:29.240]  繼續去前進
[00:14:29.240 --> 00:14:30.240]  繼續向前
[00:14:30.240 --> 00:14:32.240]  雖然有沉默過的時候
[00:14:32.240 --> 00:14:33.240]  但是上帝
[00:14:33.240 --> 00:14:35.240]  現在又開始說話
[00:14:35.240 --> 00:14:36.240]  所以你看第一章的時候
[00:14:36.240 --> 00:14:37.240]  你有什麼背景
[00:14:37.240 --> 00:14:38.240]  你就發現
[00:14:38.240 --> 00:14:40.240]  原來是一件很大很大的事
[00:14:40.240 --> 00:14:41.240]  沒有說話很久
[00:14:41.240 --> 00:14:43.240]  突然間現在又再說話
[00:14:43.240 --> 00:14:47.240]  並且是和救主降生有關
[00:14:47.240 --> 00:14:49.240]  路加福音第一章
[00:14:49.240 --> 00:14:51.240]  到第二章了
[00:14:51.240 --> 00:14:54.240]  我們看這個故事的時候
[00:14:54.240 --> 00:14:56.240]  他就說什麼呢
[00:14:56.240 --> 00:14:58.240]  說了施捨約翰的出生
[00:14:58.240 --> 00:14:59.240]  第一章
[00:14:59.240 --> 00:15:00.240]  然後第二章
[00:15:00.240 --> 00:15:02.240]  就是交代耶穌的出生
[00:15:02.240 --> 00:15:04.240]  聖誕節的故事
[00:15:04.240 --> 00:15:07.240]  第二章第四節
[00:15:07.240 --> 00:15:12.240]  約瑟就從加里的那沙阿城
[00:15:12.240 --> 00:15:14.240]  上猶太去
[00:15:14.240 --> 00:15:18.240]  到了大衛的城叫做伯里行
[00:15:18.240 --> 00:15:21.240]  因他本是大衛一族一家的人
[00:15:21.240 --> 00:15:23.240]  要和他所聘之妻
[00:15:23.240 --> 00:15:27.240]  瑪麗亞一同報名上冊
[00:15:27.240 --> 00:15:29.240]  那時瑪麗亞的新人已經重了
[00:15:29.240 --> 00:15:31.240]  他們在那裡的時候
[00:15:31.240 --> 00:15:33.240]  瑪麗亞的產期已經到了
[00:15:33.240 --> 00:15:34.240]  生了頭胎的兒子
[00:15:34.240 --> 00:15:37.240]  用布包起來放在馬槽裡面
[00:15:37.240 --> 00:15:40.240]  因為客店裡面沒有地方
[00:15:40.240 --> 00:15:41.240]  前前後後
[00:15:41.240 --> 00:15:43.240]  第二章第一節到現在
[00:15:43.240 --> 00:15:46.240]  有好幾次說到報名上冊
[00:15:46.240 --> 00:15:49.240]  四次說到報名上冊
[00:15:49.240 --> 00:15:51.240]  什麼回事
[00:15:51.240 --> 00:15:53.240]  那時的羅馬帝國
[00:15:53.240 --> 00:15:55.240]  他們去收稅的時候
[00:15:55.240 --> 00:15:57.240]  就是叫那些人下聖旨
[00:15:57.240 --> 00:15:59.240]  然後他們回到他們的原居地
[00:15:59.240 --> 00:16:01.240]  回到他們的家
[00:16:01.240 --> 00:16:03.240]  來報名上冊
[00:16:03.240 --> 00:16:05.240]  跟我們今天不同
[00:16:05.240 --> 00:16:07.240]  IRS我們就要報稅
[00:16:07.240 --> 00:16:09.240]  三四月的時候
[00:16:09.240 --> 00:16:11.240]  他們都是一樣
[00:16:11.240 --> 00:16:13.240]  十年十四年左右
[00:16:13.240 --> 00:16:16.240]  就來一次報名上冊
[00:16:16.240 --> 00:16:18.240]  所以我們發現這個故事
[00:16:18.240 --> 00:16:21.240]  他們這些小民
[00:16:21.240 --> 00:16:23.240]  約瑟瑪麗亞
[00:16:23.240 --> 00:16:26.240]  本身是在拿薩納
[00:16:26.240 --> 00:16:30.240]  然後他們因為接納了聖旨
[00:16:30.240 --> 00:16:31.240]  聖旨下了之後
[00:16:31.240 --> 00:16:33.240]  他們就要回到自己的家
[00:16:33.240 --> 00:16:35.240]  換句話說約瑟瑪麗亞是什麼人
[00:16:35.240 --> 00:16:37.240]  他是百里行的人
[00:16:37.240 --> 00:16:38.240]  他的鄉下是百里行
[00:16:38.240 --> 00:16:43.240]  所以他就回到那裡報稅
[00:16:43.240 --> 00:16:44.240]  但在羅馬帝國
[00:16:44.240 --> 00:16:48.240]  一說到報名上冊報稅的時候
[00:16:48.240 --> 00:16:49.240]  就很大件事
[00:16:49.240 --> 00:16:52.240]  因為一報稅的時候就是加稅
[00:16:52.240 --> 00:16:54.240]  好像我們最近《芝加哥》
[00:16:54.240 --> 00:16:57.240]  我們經常說地稅加
[00:16:57.240 --> 00:17:00.240]  地稅加大不大件事
[00:17:00.240 --> 00:17:01.240]  很大件事是吧
[00:17:01.240 --> 00:17:04.240]  所以每個人都想去博取
[00:17:04.240 --> 00:17:06.240]  低一點點地稅
[00:17:06.240 --> 00:17:07.240]  當時
[00:17:07.240 --> 00:17:09.240]  如果今天的地稅
[00:17:09.240 --> 00:17:11.240]  再加多十倍
[00:17:11.240 --> 00:17:13.240]  就是當時羅馬帝國
[00:17:13.240 --> 00:17:15.240]  要下聖旨
[00:17:15.240 --> 00:17:19.240]  每人要報名上冊的政策
[00:17:19.240 --> 00:17:20.240]  是一件很大件事
[00:17:20.240 --> 00:17:23.240]  所以每逢十年半載
[00:17:23.240 --> 00:17:25.240]  他們要報名上冊的時候
[00:17:25.240 --> 00:17:27.240]  很多地方就會有暴動
[00:17:27.240 --> 00:17:30.240]  因為是一種強制的加稅
[00:17:30.240 --> 00:17:32.240]  其實跟之前所謂
[00:17:32.240 --> 00:17:36.240]  就是一些很強硬的政策
[00:17:36.240 --> 00:17:38.240]  所以每逢報名上冊的時候
[00:17:38.240 --> 00:17:40.240]  就是一些政治上
[00:17:40.240 --> 00:17:44.240]  和社會上很不安的一段時間
[00:17:44.240 --> 00:17:46.240]  各地都會有暴動
[00:17:46.240 --> 00:17:48.240]  在這個小故事裡面
[00:17:48.240 --> 00:17:50.240]  馬里亞和約瑟
