
[00:00:00.000 --> 00:00:04.020]  今天我們就要宣告你是殲滅社區浸信會的神
[00:01:22.020 --> 00:01:24.800]  拒絕上帝的幫助的阿哈斯王
[00:01:24.800 --> 00:01:28.600]  是帶領了以色列國面對更大的危機
[00:01:28.600 --> 00:01:30.600]  但是希西加
[00:01:30.600 --> 00:01:32.200]  當整個國家面對危機
[00:01:32.200 --> 00:01:34.980]  亞述國的大軍臨到的時候
[00:01:34.980 --> 00:01:38.280]  要滅國的危機存在的時候
[00:01:38.280 --> 00:01:41.060]  因為希西加信靠上帝的緣故
[00:01:41.060 --> 00:01:45.740]  整個國家是能夠脫離了這次的災害
[00:01:45.740 --> 00:01:47.500]  我們見到希西加的信心
[00:01:47.500 --> 00:01:50.200]  透過兩段經文
[00:01:50.200 --> 00:01:52.100]  竟然是兩段經文
[00:01:52.100 --> 00:01:58.740]  是透過亞述王派使者來罵戰的一些說話
[00:01:58.740 --> 00:01:59.940]  我們覺得很奇怪
[00:01:59.940 --> 00:02:02.380]  為什麼這些說話是這樣記載下來
[00:02:02.380 --> 00:02:03.380]  它的目的何在呢?
[00:02:03.380 --> 00:02:06.220]  我們先看36章13到15節
[00:02:06.220 --> 00:02:11.220]  於是拉伯沙基就是亞述王派來的使者
[00:02:11.220 --> 00:02:13.740]  是用猶大語大聲喊叫說
[00:02:13.740 --> 00:02:14.860]  是方式他們聽不明白
[00:02:14.860 --> 00:02:16.380]  是用他們聽得明白的言語
[00:02:16.380 --> 00:02:17.620]  去喊叫這樣說
[00:02:17.620 --> 00:02:19.660]  你們當聽亞述王的話
[00:02:19.660 --> 00:02:22.780]  王如此說你們不要被希西加欺控了
[00:02:22.780 --> 00:02:24.140]  因為他不能夠拯救你們
[00:02:24.140 --> 00:02:27.580]  也不要聽希西加使你們倚靠耶和華說
[00:02:27.580 --> 00:02:29.100]  耶和華必要拯救我們
[00:02:29.100 --> 00:02:31.820]  這誠必不交在亞述王的手中
[00:02:31.820 --> 00:02:33.940]  恐怕希西加誤導你們說
[00:02:33.940 --> 00:02:35.860]  耶和華必拯救我們
[00:02:35.860 --> 00:02:38.460]  這是一個很大的挑戰
[00:02:38.460 --> 00:02:46.220]  是要震動以色列國的國民對希西加的信任
[00:02:46.220 --> 00:02:48.700]  也是對上帝的信任
[00:02:49.900 --> 00:02:53.940]  轉眼37章第9至第10節
[00:02:53.940 --> 00:02:55.380]  再一次的
[00:02:55.380 --> 00:02:59.140]  希西加是要面對這個挑戰
[00:02:59.140 --> 00:03:00.620]  因為亞述王聽見之後
[00:03:00.620 --> 00:03:02.220]  就打發使者去見希西加說
[00:03:02.220 --> 00:03:05.380]  你們對猶大王希西加如此說
[00:03:05.380 --> 00:03:08.500]  不要聽你所倚靠的神欺控你
[00:03:08.500 --> 00:03:12.060]  指耶路撒冷必不交在亞述王的手中
[00:03:12.060 --> 00:03:15.060]  兩次的重點都是一樣
[00:03:15.060 --> 00:03:16.740]  但是兩次的挑戰
[00:03:16.740 --> 00:03:19.500]  是很清楚告訴我們
[00:03:19.500 --> 00:03:23.820]  是要動搖希西加和以色列人的信心
[00:03:23.820 --> 00:03:25.300]  聖經很有趣
[00:03:25.300 --> 00:03:26.260]  我們開始問
[00:03:26.260 --> 00:03:27.660]  為什麼要記述這個事跡
[00:03:27.660 --> 00:03:29.940]  和希西加的信心有什麼關係呢
[00:03:29.940 --> 00:03:33.460]  原來信心是這裡間接告訴了我
[00:03:33.460 --> 00:03:35.300]  在當事人來說
[00:03:35.300 --> 00:03:40.020]  信心不是他宣之以口的一個口號
[00:03:40.020 --> 00:03:41.540]  有些基督徒會說
[00:03:41.540 --> 00:03:43.460]  我對神很有信心
[00:03:43.460 --> 00:03:45.700]  或者我需要神給我有信心
[00:03:45.700 --> 00:03:47.900]  我相信神
[00:03:47.900 --> 00:03:48.700]  老實說
[00:03:48.700 --> 00:03:51.300]  當一個人自己去宣告的時候
[00:03:51.300 --> 00:03:54.220]  其實是他沒有信心的時候
[00:03:54.220 --> 00:03:56.260]  在這裡告訴你
[00:03:56.260 --> 00:03:59.660]  是誰證明我們有信心還是沒有信心
[00:03:59.660 --> 00:04:02.500]  是第三者述說出來的
[00:04:02.500 --> 00:04:06.180]  是別人說誰很有信心
[00:04:06.180 --> 00:04:08.820]  不是我們自己說我們很有信心
[00:04:08.820 --> 00:04:09.380]  為什麼
[00:04:09.380 --> 00:04:13.500]  因為當事人不是憑口說他沒有信心
[00:04:13.500 --> 00:04:16.780]  當事人是要活出信心
[00:04:16.780 --> 00:04:20.700]  和你教弟子說一聲你要活出信心
[00:04:20.700 --> 00:04:22.180]  我上次已經說了
[00:04:22.180 --> 00:04:23.620]  當我們在危難的時候
[00:04:23.620 --> 00:04:26.220]  當我們面對人生問題的時候
[00:04:26.220 --> 00:04:28.340]  那一段時間已經不是祈禱的時候
[00:04:28.340 --> 00:04:29.700]  不是查經的時候
[00:04:29.700 --> 00:04:31.500]  是我們自然反應的時候
[00:04:31.500 --> 00:04:32.860]  我意思是說什麼呢
[00:04:32.860 --> 00:04:35.940]  在我們未遇到危難和問題之前
[00:04:35.940 --> 00:04:37.940]  我們的查經、我們的祈禱
[00:04:37.940 --> 00:04:39.540]  是很不自然的
[00:04:39.540 --> 00:04:41.500]  這些不自然的舉動
[00:04:41.500 --> 00:04:44.300]  要練成一個自然的反應
[00:04:44.300 --> 00:04:46.100]  一個自然反應就是當我們危難的時候
[00:04:46.100 --> 00:04:49.420]  我們自然反應究竟會做些什麼
[00:04:49.420 --> 00:04:50.820]  我們自然反應做些什麼
[00:04:50.820 --> 00:04:53.940]  就反映了我們在信靠些什麼
[00:04:53.940 --> 00:04:56.420]  希西加面對危難的時候
[00:04:56.420 --> 00:04:59.460]  他不是說他有信心
[00:04:59.460 --> 00:05:02.540]  他是活出了信心
[00:05:02.540 --> 00:05:05.460]  這是一個很重要的事情
[00:05:05.460 --> 00:05:08.260]  你要看到的
[00:05:08.260 --> 00:05:11.140]  信心不是我們憑口說
[00:05:11.140 --> 00:05:12.580]  而是我們的生命
[00:05:12.580 --> 00:05:14.020]  是我們的行為
[00:05:14.020 --> 00:05:15.820]  我們對上帝的回應
[00:05:15.820 --> 00:05:17.020]  第二,我們看到
[00:05:17.020 --> 00:05:18.020]  在面對危難的時候
[00:05:18.020 --> 00:05:21.420]  希西加信靠天下萬國的神
[00:05:21.420 --> 00:05:24.020]  如果你問我今天教會最大的問題
[00:05:24.020 --> 00:05:25.700]  信徒最大的問題是什麼
[00:05:25.700 --> 00:05:28.580]  信徒最大的問題不是不信靠神
[00:05:28.580 --> 00:05:31.940]  大部分信徒都信靠上帝
[00:05:31.940 --> 00:05:33.220]  但問題是
[00:05:33.220 --> 00:05:34.700]  他所信靠的上帝
[00:05:34.700 --> 00:05:36.460]  不是希西加所信的上帝
[00:05:36.460 --> 00:05:38.580]  不是聖經所說的上帝
[00:05:38.580 --> 00:05:39.540]  在希西加
[00:05:39.540 --> 00:05:41.140]  他要回應一件事
[00:05:41.140 --> 00:05:43.420]  因為當時要記住在舊約裡面打仗
[00:05:43.420 --> 00:05:45.660]  國與國之間的戰爭
[00:05:45.660 --> 00:05:47.180]  不是說國力
[00:05:47.180 --> 00:05:49.620]  不是說你有多少兵馬這麼簡單
[00:05:49.620 --> 00:05:51.700]  而是我的國家能夠贏你
[00:05:51.700 --> 00:05:53.500]  是除了我的國力
[00:05:53.500 --> 00:05:56.220]  我的兵馬強壯之外
[00:05:56.220 --> 00:06:00.180]  是因為我背後的神賜福給我
[00:06:00.180 --> 00:06:03.220]  所以當我贏你這個國家的時候
[00:06:03.220 --> 00:06:04.700]  是與同時我告訴你
[00:06:04.700 --> 00:06:08.580]  我的神都贏了你的神
[00:06:08.580 --> 00:06:09.820]  這是舊約裡面
[00:06:09.820 --> 00:06:12.500]  在戰事裡面常常出現的情況
[00:06:12.500 --> 00:06:15.260]  你見到無論在大衛去打哥利亞
[00:06:15.260 --> 00:06:18.100]  或者在撒姆爾記的記載裡面
[00:06:18.100 --> 00:06:19.580]  很多場戰爭裡面
[00:06:19.580 --> 00:06:21.300]  都揭示了這件事情
[00:06:21.300 --> 00:06:23.620]  所以亞述王就在挑戰我
[00:06:23.620 --> 00:06:25.420]  希西加一個很嚴重的問題
[00:06:25.420 --> 00:06:26.660]  你所拜的神
[00:06:26.660 --> 00:06:28.420]  以色列一個這麼小的國家
[00:06:28.420 --> 00:06:29.940]  與亞述國相比
[00:06:29.940 --> 00:06:30.980]  無論人口
[00:06:30.980 --> 00:06:32.100]  無論版圖
[00:06:32.100 --> 00:06:33.700]  無論兵力
[00:06:33.700 --> 00:06:35.300]  無論居馬
[00:06:35.300 --> 00:06:36.660]  你都不及我眾多
[00:06:36.660 --> 00:06:38.900]  我們拜的是眾多的神
[00:06:38.900 --> 00:06:41.020]  這些眾多的神賜福給我們亞述國
[00:06:41.020 --> 00:06:42.580]  成為強大的國家
[00:06:42.580 --> 00:06:45.820]  你以色列算得了什麼呢?
[00:06:45.820 --> 00:06:46.340]  弟兄姊妹
[00:06:46.340 --> 00:06:48.460]  今天我們的信仰
[00:06:48.460 --> 00:06:50.140]  往往出現問題的
[00:06:50.140 --> 00:06:51.900]  不是我不信靠神
[00:06:51.900 --> 00:06:55.380]  是我們信靠著一個國家的神
[00:06:55.380 --> 00:06:56.260]  為什麼這麼說?
[00:06:56.260 --> 00:06:57.460]  因為我們信靠的神
[00:06:57.460 --> 00:06:59.140]  不是希西加所說的
[00:06:59.140 --> 00:07:00.060]  在37章16節
[00:07:00.060 --> 00:07:00.700]  希西加說
[00:07:00.700 --> 00:07:01.900]  以色列的上帝
[00:07:01.900 --> 00:07:02.660]  你
[00:07:02.660 --> 00:07:06.100]  唯有你在地上萬國的上帝
[00:07:06.100 --> 00:07:09.620]  你創造了天和地
[00:07:09.620 --> 00:07:10.940]  我們所信的上帝
[00:07:10.940 --> 00:07:13.460]  是那位創造了天和地
[00:07:13.460 --> 00:07:16.700]  是萬國的上帝
[00:07:16.700 --> 00:07:17.660]  問題在這裡
[00:07:17.660 --> 00:07:18.140]  弟兄姊妹
[00:07:18.140 --> 00:07:20.660]  今天我們往往產生的問題是什麼?
[00:07:20.660 --> 00:07:21.740]  我們會發覺
[00:07:21.740 --> 00:07:23.420]  我們有問題的時候
[00:07:23.420 --> 00:07:25.460]  我們會找某些人去幫助我們
[00:07:25.460 --> 00:07:27.460]  其實那個人
[00:07:27.460 --> 00:07:29.540]  是代替了上帝
[00:07:29.540 --> 00:07:30.660]  我們有問題的時候
[00:07:30.660 --> 00:07:32.220]  在商業社會裡面說
[00:07:32.220 --> 00:07:33.940]  所有問題都不是問題
[00:07:33.940 --> 00:07:35.420]  只要錢能夠解決問題
[00:07:35.420 --> 00:07:36.860]  就不是問題
[00:07:36.860 --> 00:07:37.780]  問題是我沒有錢
[00:07:37.780 --> 00:07:39.100]  是不是?
[00:07:39.100 --> 00:07:40.260]  如果是這樣的話
[00:07:40.260 --> 00:07:41.500]  如果你用這個哲學
[00:07:41.500 --> 00:07:43.820]  去傷害你人生的這個哲學
[00:07:43.820 --> 00:07:45.300]  你的哲學信念的話
[00:07:45.300 --> 00:07:46.420]  在你生命裡面
[00:07:46.420 --> 00:07:50.220]  錢是比上帝還要大
[00:07:50.220 --> 00:07:50.980]  你說
[00:07:50.980 --> 00:07:52.580]  有些人
[00:07:52.580 --> 00:07:53.740]  會飛到老遠
[00:07:53.740 --> 00:07:55.940]  坐飛機去到一個地方
[00:07:55.940 --> 00:07:57.980]  去找一個先知跟他說話
[00:07:57.980 --> 00:07:58.620]  因為覺得
[00:07:58.620 --> 00:08:00.660]  上帝會使用這些先知跟他說話
[00:08:00.660 --> 00:08:01.940]  一個先知跟他說話
[00:08:01.940 --> 00:08:02.460]  說完之後
[00:08:02.460 --> 00:08:03.540]  他會飛回香港
[00:08:03.540 --> 00:08:05.980]  接著他又再飛到這個地方
[00:08:05.980 --> 00:08:06.700]  去找一個先知
[00:08:06.700 --> 00:08:07.460]  又跟他說話
[00:08:07.460 --> 00:08:08.180]  我告訴你
[00:08:08.180 --> 00:08:08.780]  久而久之
[00:08:08.780 --> 00:08:10.220]  那些先知不是一個問題
[00:08:10.220 --> 00:08:12.740]  而是去找這個先知這個人有問題
[00:08:12.740 --> 00:08:13.660]  久而久之
[00:08:13.660 --> 00:08:14.540]  我們的信心
[00:08:14.540 --> 00:08:16.620]  就不是再建立在上帝裡面
[00:08:16.620 --> 00:08:19.300]  而是建立在這個先知那裡
[00:08:19.300 --> 00:08:20.140]  所以你開始知道
[00:08:20.140 --> 00:08:20.860]  你要明白
[00:08:20.860 --> 00:08:22.180]  為什麼在這個教會
[00:08:22.180 --> 00:08:23.580]  每一天的神土會
[00:08:23.580 --> 00:08:25.020]  有先知在這裡
[00:08:25.020 --> 00:08:27.180]  對每一個信徒去發預言的時候
[00:08:27.180 --> 00:08:28.420]  這些教會會不斷增長
[00:08:28.420 --> 00:08:29.060]  我告訴你
[00:08:29.060 --> 00:08:30.020]  這些教會
[00:08:30.020 --> 00:08:31.820]  是道人迷信的教會
[00:08:31.820 --> 00:08:34.180]  因為將人的信心偷走了
[00:08:34.180 --> 00:08:36.220]  人的信心再不是信上帝
[00:08:36.220 --> 00:08:38.060]  而是信先知
[00:08:38.060 --> 00:08:43.620]  弟兄姊妹
[00:08:43.620 --> 00:08:47.100]  我們在不經意的裡面
[00:08:47.100 --> 00:08:50.620]  將我們的信心轉移了
[00:08:50.620 --> 00:08:52.060]  不是說牧師
[00:08:52.060 --> 00:08:54.580]  上帝是透過這個先知跟我們說話
[00:08:54.580 --> 00:08:56.820]  所以這個先知說話很靈的
[00:08:56.820 --> 00:08:57.940]  很準確的
[00:08:57.940 --> 00:08:58.740]  我想問你
[00:08:58.740 --> 00:09:00.420]  我想問你的問題
[00:09:00.420 --> 00:09:02.180]  究竟先知說的話靈
[00:09:02.180 --> 00:09:03.820]  導致你要去找他
[00:09:03.820 --> 00:09:08.860]  還是你聽不到上帝的聲音
[00:09:08.860 --> 00:09:10.700]  弟兄姊妹
[00:09:10.700 --> 00:09:14.780]  今天我們往往不肯聽上帝的聲音
[00:09:14.780 --> 00:09:16.380]  不肯直接聽上帝的聲音
[00:09:16.380 --> 00:09:18.180]  我們覺得聽上帝的聲音是抽象的
[00:09:18.180 --> 00:09:19.460]  是不可能的
[00:09:19.460 --> 00:09:20.780]  但是有一個先知
[00:09:20.780 --> 00:09:22.580]  他成為了上帝的代言人
[00:09:22.580 --> 00:09:23.780]  他常常聽到的聲音
[00:09:23.780 --> 00:09:25.580]  我會找這個先知
[00:09:25.580 --> 00:09:28.380]  跟找神婆
[00:09:28.380 --> 00:09:29.780]  廟祝公
[00:09:29.780 --> 00:09:30.660]  有什麼分別
[00:09:30.660 --> 00:09:32.100]  弟兄姊妹
[00:09:32.100 --> 00:09:34.380]  我們好像很屬靈
[00:09:34.380 --> 00:09:36.780]  這一切屬靈的舉動
[00:09:36.780 --> 00:09:37.860]  慢慢慢慢
[00:09:37.860 --> 00:09:41.020]  我們將我們的神矮化了
[00:09:41.020 --> 00:09:44.340]  我們將我們的神給了優惠
[00:09:44.340 --> 00:09:45.820]  祂不是全國的神
[00:09:45.820 --> 00:09:47.180]  不是萬國的神
[00:09:47.180 --> 00:09:50.340]  祂都不是那位創天造地的上帝
[00:09:50.340 --> 00:09:53.580]  你知不知道在近代的色經學裡面
[00:09:53.580 --> 00:09:56.180]  很危險的事情發生什麼事
[00:09:56.180 --> 00:09:58.340]  繞個彎將聖經解了
[00:09:58.340 --> 00:09:59.980]  繞個彎解完之後
[00:09:59.980 --> 00:10:02.380]  接著我們相信了
[00:10:02.380 --> 00:10:03.340]  我們聽了
[00:10:03.340 --> 00:10:04.380]  我們接受了
[00:10:04.380 --> 00:10:05.340]  但是我們不知道
[00:10:05.340 --> 00:10:08.220]  原來將上帝已經打折了
[00:10:08.220 --> 00:10:13.740]  例如創世紀是講上帝創造天地萬物
[00:10:13.740 --> 00:10:14.980]  用了六天的時間
[00:10:14.980 --> 00:10:16.340]  六天即是幾天
[00:10:16.340 --> 00:10:17.820]  一天是不是24小時
[00:10:17.820 --> 00:10:19.380]  24小時可以創造
[00:10:19.380 --> 00:10:20.940]  創造了這麼多東西
[00:10:20.940 --> 00:10:22.660]  六天裡面成24小時
[00:10:22.660 --> 00:10:24.980]  在這麼多小時裡面可以創造整個宇宙
[00:10:24.980 --> 00:10:25.740]  你知不知道
[00:10:25.740 --> 00:10:26.900]  這個是無知來的
[00:10:26.900 --> 00:10:29.020]  宇宙是以億計的
[00:10:29.020 --> 00:10:30.900]  年份是以億計的
[00:10:30.900 --> 00:10:33.100]  怎會以日計的
[00:10:33.100 --> 00:10:35.100]  當我們沒辦法回答天文學
[00:10:35.100 --> 00:10:39.860]  這個科學的回應的證據的時候
[00:10:39.860 --> 00:10:41.900]  我們就繞個彎開始說話
[00:10:41.900 --> 00:10:43.660]  哦 聖經裡面講的日
[00:10:43.660 --> 00:10:46.180]  不是24小時
[00:10:46.180 --> 00:10:49.580]  那個日是一個很長很長很長很長
[00:10:49.580 --> 00:10:50.260]  即是多長
[00:10:50.260 --> 00:10:50.740]  不知道
[00:10:50.740 --> 00:10:52.460]  轉了很長
[00:10:52.460 --> 00:10:53.860]  開始大家接受這個說法了
[00:10:53.860 --> 00:10:57.460]  大家接受創世紀一字首章是一個神話來的
[00:10:57.460 --> 00:10:59.260]  其實有沒有洪水滅世
[00:10:59.260 --> 00:11:00.060]  是沒有的
[00:11:00.060 --> 00:11:01.140]  講一下而已
[00:11:01.140 --> 00:11:03.220]  這個故事用來警世而已
[00:11:03.220 --> 00:11:04.020]  重點
[00:11:04.020 --> 00:11:06.180]  你不要問我重點有沒有發生洪水
[00:11:06.180 --> 00:11:08.380]  重點不要問我有沒有羅亞方舟
[00:11:08.380 --> 00:11:10.260]  重點不要問我有沒有羅亞
[00:11:10.260 --> 00:11:13.900]  重點是這個故事想講什麼
[00:11:13.900 --> 00:11:15.620]  這個故事想告訴你
[00:11:15.620 --> 00:11:17.420]  原來我們不信服上帝
[00:11:17.420 --> 00:11:18.580]  是會滅亡的
[00:11:18.580 --> 00:11:20.740]  我們抓到這個教訓就可以了
[00:11:20.740 --> 00:11:21.940]  所以有沒有方舟
[00:11:21.940 --> 00:11:23.060]  有沒有洪水滅世
[00:11:23.060 --> 00:11:24.380]  不重要的
[00:11:24.380 --> 00:11:25.300]  我想告訴你
[00:11:25.300 --> 00:11:27.140]  當我接受這種解經的時候
[00:11:27.140 --> 00:11:31.020]  我將上帝抵抗了
[00:11:31.020 --> 00:11:35.180]  我們打了七折再七折
[00:11:35.180 --> 00:11:37.500]  但我們很願意接受這些說話
[00:11:37.500 --> 00:11:37.900]  為什麼
[00:11:37.900 --> 00:11:40.420]  因為這些說話好聽容易聽
[00:11:40.420 --> 00:11:42.620]  我們傳方事容易傳
[00:11:42.620 --> 00:11:44.220]  弟兄姊妹
[00:11:44.220 --> 00:11:45.620]  這是一個危機
[00:11:45.620 --> 00:11:48.660]  危機就是究竟今天我們信的上帝
[00:11:48.660 --> 00:11:51.140]  是怎樣的上帝
[00:11:51.140 --> 00:11:53.380]  當你信的上帝是怎樣的上帝
[00:11:53.380 --> 00:11:56.060]  他就成就怎樣的事
[00:11:56.060 --> 00:11:59.820]  希西加華在37章19-20節
[00:11:59.820 --> 00:12:02.140]  將列國的神明拎在火裏面
[00:12:02.140 --> 00:12:03.500]  因為他們不是神明是人
[00:12:03.500 --> 00:12:05.460]  所以所做的是木頭石頭
[00:12:05.460 --> 00:12:07.260]  所以被滅絕了
[00:12:07.260 --> 00:12:09.340]  耶和華我們的上帝現在求你
[00:12:09.340 --> 00:12:11.380]  交我們敦尼亞術王一手
[00:12:11.380 --> 00:12:13.220]  實在地上萬國都知道
[00:12:13.220 --> 00:12:16.820]  唯有你是耶和華
[00:12:16.820 --> 00:12:18.380]  我們必須要信靠
[00:12:18.380 --> 00:12:20.700]  這位創天造地的耶和華
[00:12:20.700 --> 00:12:22.300]  這個日子我打錯了
[00:12:22.300 --> 00:12:24.060]  在8月28號上個星期
[00:12:24.060 --> 00:12:25.500]  前幾天應該這樣說
[00:12:25.500 --> 00:12:28.700]  我剛剛在台灣參加
[00:12:28.700 --> 00:12:31.660]  有一晚我們報道會請來分享見證的
[00:12:31.660 --> 00:12:33.580]  黑社會大佬Teddy Hung
[00:12:33.580 --> 00:12:35.700]  洪漢義弟兄在台北
[00:12:35.700 --> 00:12:38.380]  在那天會宣佈
[00:12:38.380 --> 00:12:40.620]  將會在台北成立一間教會
[00:12:40.620 --> 00:12:42.460]  這間教會將會是
[00:12:42.460 --> 00:12:44.060]  牧養一批從
[00:12:44.060 --> 00:12:48.380]  黑道信主悔改回來教會的人
[00:12:48.380 --> 00:12:50.940]  是很感動的一個場面
[00:12:50.940 --> 00:12:54.300]  因為Teddy在一年前去台北
[00:12:54.300 --> 00:12:57.660]  一個人都不認識
[00:12:57.660 --> 00:12:59.340]  一年後
[00:12:59.340 --> 00:13:00.580]  去到台北那一晚
[00:13:00.580 --> 00:13:04.140]  我們開這個感恩會和發佈會的時候
[00:13:04.140 --> 00:13:06.140]  有五十位的人
[00:13:06.140 --> 00:13:08.740]  超過五百人來到我們當中
[00:13:08.740 --> 00:13:11.100]  包括有大部份是教牧童工
[00:13:11.100 --> 00:13:13.340]  而在台北最有影響力的
[00:13:13.340 --> 00:13:16.340]  州神座牧師都來參與
[00:13:16.340 --> 00:13:19.420]  我們見到神的作為很偉大
[00:13:19.420 --> 00:13:22.140]  神不只是香港的神
[00:13:22.140 --> 00:13:24.500]  神不只是台灣的神
[00:13:24.500 --> 00:13:26.700]  神不只是中國的神
[00:13:26.700 --> 00:13:31.140]  神是全地萬國的神
[00:13:31.140 --> 00:13:32.780]  這是很重要的事情
[00:13:32.780 --> 00:13:35.740]  如果我們不接受這個說法的話
[00:13:35.740 --> 00:13:37.420]  我們會局限了上帝的工作
[00:13:37.420 --> 00:13:38.580]  寫在我們的小組
[00:13:38.580 --> 00:13:40.060]  寫在我們組員的身上
[00:13:40.060 --> 00:13:41.420]  我們見不到上帝的作為
[00:13:41.420 --> 00:13:42.420]  為什麼要做這麼多
[00:13:42.420 --> 00:13:43.580]  教會為什麼要做這麼多
[00:13:43.580 --> 00:13:44.740]  牧師為什麼要到處飛
[00:13:44.740 --> 00:13:45.900]  不需要做這麼多
[00:13:45.900 --> 00:13:46.740]  我們做好這裡
[00:13:46.740 --> 00:13:48.300]  搞好這裡
[00:13:48.300 --> 00:13:50.140]  弟兄姊妹
[00:13:50.140 --> 00:13:52.580]  如果我們的神是這麼合宜的話
[00:13:52.580 --> 00:13:54.940]  難怪我們所信的
[00:13:54.940 --> 00:13:56.380]  能夠成就的
[00:13:56.380 --> 00:13:58.580]  是這麼小的事情
[00:13:58.580 --> 00:13:59.660]  我們見到的
[00:13:59.660 --> 00:14:05.260]  在上星期有一隊人來跟我喝東西聊天
[00:14:05.260 --> 00:14:06.580]  很奇怪的感覺
[00:14:06.580 --> 00:14:07.860]  坐在我前面的
[00:14:07.860 --> 00:14:09.660]  在餐廳坐在我前面的右手邊
[00:14:09.660 --> 00:14:12.980]  是一個基督教的宣教士在埃及
[00:14:12.980 --> 00:14:14.100]  在我左手邊
[00:14:14.100 --> 00:14:16.220]  是一個地地道道的埃及人
[00:14:16.220 --> 00:14:17.540]  講英文的埃及人
[00:14:17.540 --> 00:14:18.900]  一個是基督徒
[00:14:18.900 --> 00:14:20.740]  一個是回教徒
[00:14:20.740 --> 00:14:21.980]  坐在那裡跟我說
[00:14:21.980 --> 00:14:25.940]  牧師你知不知道我們埃及經歷了四年的革命
[00:14:25.940 --> 00:14:28.340]  我們稱為阿拉伯之春
[00:14:28.340 --> 00:14:30.500]  剛剛前天
[00:14:30.500 --> 00:14:32.500]  香港政府才宣佈
[00:14:32.500 --> 00:14:39.660]  將去埃及的黑色旅遊警告改為紅色的旅遊警告
[00:14:39.660 --> 00:14:40.580]  轉眼間
[00:14:40.580 --> 00:14:41.500]  掛了四年了
[00:14:41.500 --> 00:14:43.660]  這個警告
[00:14:43.660 --> 00:14:45.420]  在我們一直聽的新聞
[00:14:45.420 --> 00:14:46.660]  聽的傳媒的報導
[00:14:46.660 --> 00:14:49.500]  全部都是負面的消息
[00:14:49.500 --> 00:14:51.100]  跟你隔壁的網友說
[00:14:51.100 --> 00:14:54.980]  你不要這麼相信傳媒
[00:14:54.980 --> 00:14:57.460]  我發覺現在的基督徒很離奇
[00:14:57.460 --> 00:14:59.820]  傳媒講什麼他都相信
[00:14:59.820 --> 00:15:03.500]  聖經講什麼他都挑戰
[00:15:03.500 --> 00:15:06.060]  傳媒講的他直接傳遞
[00:15:06.060 --> 00:15:09.260]  聖經講的話他會轉個彎來說
[00:15:09.260 --> 00:15:12.060]  聖經可能不是這樣的
[00:15:12.060 --> 00:15:13.220]  但那個人是這樣的
[00:15:13.220 --> 00:15:15.820]  因為報紙這樣講
[00:15:15.820 --> 00:15:17.380]  很恐怖現在的信徒
[00:15:17.380 --> 00:15:18.860]  越年輕的那一批
[00:15:18.860 --> 00:15:20.940]  是越相信傳媒的
[00:15:20.940 --> 00:15:23.420]  而且那個傳媒還不是正統傳媒
[00:15:23.420 --> 00:15:26.140]  自己傳著傳著就是傳媒了
[00:15:26.140 --> 00:15:26.740]  很奇怪
[00:15:26.740 --> 00:15:27.540]  大家WhatsApp
[00:15:27.540 --> 00:15:28.820]  我給個資料你給個資料
[00:15:28.820 --> 00:15:30.500]  我聽聞有這樣的資料
