
[00:00:00.000 --> 00:00:03.020]  真言二十二章第六節 只有一節的聖經
[00:09:07.860 --> 00:09:10.280]  第三個要遵行神所吩咐
[00:09:10.280 --> 00:09:11.560]  跟你們說要遵行神所吩咐
[00:09:11.560 --> 00:09:14.060]  跟他說
[00:09:14.060 --> 00:09:17.320]  我們看這三件最基本的事情
[00:09:17.320 --> 00:09:18.900]  每天讀神的話
[00:09:18.900 --> 00:09:20.440]  學習聽神的聲音
[00:09:20.440 --> 00:09:22.100]  遵行神的吩咐
[00:09:22.100 --> 00:09:23.460]  當你這樣做的時候
[00:09:23.460 --> 00:09:24.040]  我告訴你
[00:09:24.040 --> 00:09:26.800]  不但能夠為你自己帶來祝福
[00:09:26.800 --> 00:09:30.880]  你也能為你的家人帶來祝福的
[00:09:30.880 --> 00:09:32.640]  所以第一個一定要主動來跟隨神
[00:09:32.640 --> 00:09:34.720]  第二個做父親的
[00:09:34.720 --> 00:09:38.780]  一定要教導你的孩子來面對人生
[00:09:38.780 --> 00:09:43.520]  跟你說要教導你的孩子面對人生
[00:09:43.520 --> 00:09:45.760]  教導些什麼呢
[00:09:45.760 --> 00:09:47.000]  第一
[00:09:47.000 --> 00:09:49.800]  要教導你的孩子來認識神
[00:09:49.800 --> 00:09:54.240]  跟你說要教導你的孩子認識神
[00:09:54.240 --> 00:09:58.240]  你知道當然教養孩子是我們做父母應當有的責任
[00:09:58.240 --> 00:10:00.240]  但做一個基督徒
[00:10:00.240 --> 00:10:05.000]  到底什麼是我們教養孩子的目標
[00:10:05.000 --> 00:10:06.940]  我相信我們教導孩子的目標
[00:10:06.940 --> 00:10:10.480]  應當不是只是叫他出人頭地而已
[00:10:10.480 --> 00:10:12.220]  聖經很清楚地教導
[00:10:12.220 --> 00:10:14.180]  我們要教導我們的孩子
[00:10:14.180 --> 00:10:17.460]  讓他成為一個屬靈的人
[00:10:17.460 --> 00:10:19.360]  什麼是屬靈的人
[00:10:19.360 --> 00:10:22.420]  跟著前書第二章十五節
[00:10:22.420 --> 00:10:24.860]  我們看一個屬靈的人
[00:10:24.860 --> 00:10:26.600]  看透萬事
[00:10:26.600 --> 00:10:29.660]  卻沒有一個人能夠看透了他
[00:10:29.660 --> 00:10:30.760]  要注意
[00:10:30.760 --> 00:10:33.700]  這裡沒有說一個屬靈的是看破萬事
[00:10:33.700 --> 00:10:35.240]  好像看破紅塵
[00:10:35.240 --> 00:10:37.240]  不是
[00:10:37.240 --> 00:10:40.140]  是看透萬事
[00:10:40.140 --> 00:10:43.680]  換句話說能夠有神的眼睛
[00:10:43.680 --> 00:10:46.080]  能夠有神的智慧
[00:10:46.080 --> 00:10:48.460]  能夠明白神的心意
[00:10:48.460 --> 00:10:52.020]  能夠按著神的心意來行事
[00:10:52.020 --> 00:10:55.960]  你知道今天我們生活在這個錯綜複雜的社會當中
[00:10:55.960 --> 00:11:00.460]  難道這不正是我們所需要的智慧嗎
[00:11:00.460 --> 00:11:02.500]  為什麼要這樣教導他們
[00:11:02.500 --> 00:11:04.800]  因為有一天你的孩子會長大
[00:11:04.800 --> 00:11:09.500]  他自己必須獨立去面對人生各樣的選擇
[00:11:09.500 --> 00:11:11.880]  很多時候你的兒女所面對的選擇是
[00:11:11.880 --> 00:11:13.680]  你我愛莫能助
[00:11:13.680 --> 00:11:15.680]  幫不上忙
[00:11:15.680 --> 00:11:19.920]  無論你要把他送到多好的學區
[00:11:19.920 --> 00:11:23.160]  無論你把他送到多好的學校
[00:11:23.160 --> 00:11:26.460]  私校、名校、基督教學校
[00:11:26.460 --> 00:11:30.460]  無論你是把他放在家裡自己homeschooling
[00:11:30.460 --> 00:11:32.560]  沒有一件事情
[00:11:32.560 --> 00:11:37.100]  能夠保證他一生當中來跟隨神
[00:11:37.100 --> 00:11:40.200]  只有當他認識神
[00:11:40.200 --> 00:11:43.400]  當他心中有神的同在的時候
[00:11:43.400 --> 00:11:46.740]  神的聖靈才能夠在他每天的生活當中
[00:11:46.740 --> 00:11:49.280]  親自來引導你的孩子
[00:11:49.280 --> 00:11:51.480]  讓他走在神的道路上
[00:11:51.480 --> 00:11:52.720]  Amen
[00:11:52.720 --> 00:11:53.720]  所以做父母的
[00:11:53.720 --> 00:11:57.220]  我們一定要鼓勵我們的孩子來到教會了
[00:11:57.220 --> 00:12:01.160]  不要因為課業的緣故攔阻他來
[00:12:01.160 --> 00:12:04.960]  你一定要讓他從小的時候能夠經歷神的同在
[00:12:04.960 --> 00:12:07.960]  不只是有一大堆屬靈的知識而已
[00:12:07.960 --> 00:12:10.400]  你讓他在教會當中經歷神的同在
[00:12:10.400 --> 00:12:12.300]  一旦他經歷了神
[00:12:12.300 --> 00:12:14.840]  他的價值觀會被神所調整
[00:12:14.840 --> 00:12:18.240]  他就不會轉向這個世界
[00:12:18.240 --> 00:12:23.280]  而且你要讓他主動積極來參與教會的服事
[00:12:23.280 --> 00:12:26.820]  不要說服事會花太多的時間
[00:12:26.820 --> 00:12:28.420]  想想看
[00:12:28.420 --> 00:12:28.960]  做父母
[00:12:28.960 --> 00:12:30.620]  特別中國父母
[00:12:30.620 --> 00:12:33.760]  我們多少時候勉強我們的孩子
[00:12:33.760 --> 00:12:36.520]  花時間學鋼琴
[00:12:36.520 --> 00:12:38.860]  花時間學游泳
[00:12:38.860 --> 00:12:40.900]  花時間踢足球
[00:12:40.900 --> 00:12:43.540]  最重要花時間學中文
[00:12:43.540 --> 00:12:44.640]  你勉強他
[00:12:44.640 --> 00:12:47.940]  花多少時間勉強你的孩子做這些事情
[00:12:47.940 --> 00:12:49.500]  你都不覺得花時間
[00:12:49.500 --> 00:12:51.100]  奇怪了
[00:12:51.100 --> 00:12:53.200]  但為什麼你孩子要服事
[00:12:53.200 --> 00:12:55.840]  你覺得他花時間呢
[00:12:55.840 --> 00:12:58.440]  難道服事不是很重要一件事情嗎
[00:12:58.440 --> 00:13:00.380]  在一個孩子身上
[00:13:00.380 --> 00:13:01.860]  在服事的過程當中
[00:13:01.860 --> 00:13:03.260]  他屬靈生命才能成長
[00:13:03.260 --> 00:13:05.520]  不是一大堆知識而已
[00:13:05.520 --> 00:13:07.320]  如果你只讓他孩子來教會
[00:13:07.320 --> 00:13:09.420]  只是一大堆知識沒有用的
[00:13:09.420 --> 00:13:11.120]  在服事的過程當中
[00:13:11.120 --> 00:13:12.760]  他生命才能被改變
[00:13:12.760 --> 00:13:14.360]  才能體會神的心意
[00:13:14.360 --> 00:13:16.400]  一個心智成熟的孩子
[00:13:16.400 --> 00:13:19.600]  他就不容易受這個世界所影響了
[00:13:19.600 --> 00:13:22.640]  你更是要你的孩子參加小組
[00:13:22.640 --> 00:13:24.600]  因為孩子在成長的過程當中
[00:13:24.600 --> 00:13:27.080]  朋友是很重要的
[00:13:27.080 --> 00:13:28.940]  若是好的屬靈同伴
[00:13:28.940 --> 00:13:30.440]  就能在組的道路上
[00:13:30.440 --> 00:13:32.920]  一同快跑跟隨神
[00:13:32.920 --> 00:13:33.820]  Amen
[00:13:33.820 --> 00:13:35.820]  所以要教導孩子認識神
[00:13:35.820 --> 00:13:36.780]  第二個
[00:13:36.780 --> 00:13:39.480]  要教導孩子認識自己
[00:13:39.480 --> 00:13:43.260]  更重要要教導孩子認識自己
[00:13:43.260 --> 00:13:46.560]  我觀察了很久在北美的華人
[00:13:46.560 --> 00:13:48.960]  我們的下一代
[00:13:48.960 --> 00:13:52.540]  自我形象都很低的
[00:13:52.540 --> 00:13:54.280]  我們真的需要做父親的
[00:13:54.280 --> 00:13:57.180]  要幫助我們的孩子認識自己
[00:13:57.180 --> 00:14:01.140]  而且建立一個正確的自我形象
[00:14:01.140 --> 00:14:03.080]  怎麼樣要建立正確的自我形象
[00:14:03.080 --> 00:14:03.780]  第一個
[00:14:03.780 --> 00:14:06.780]  一定要關心他們所關心的啦
[00:14:06.780 --> 00:14:09.860]  跟你朋友說要關心他們所關心的
[00:14:09.860 --> 00:14:11.960]  特別是我們做父親的人
[00:14:11.960 --> 00:14:12.980]  有時候我們做父親的
[00:14:12.980 --> 00:14:13.520]  我告訴你
[00:14:13.520 --> 00:14:16.860]  真的不大關心我們的孩子
[00:14:16.860 --> 00:14:17.800]  或者應當說
[00:14:17.800 --> 00:14:20.760]  我們只是關心我們自己想關心的
[00:14:20.760 --> 00:14:23.240]  只要他們上學讀書沒問題
[00:14:23.240 --> 00:14:24.840]  下課做好功課
[00:14:24.840 --> 00:14:26.060]  有的吃有的睡就好了
[00:14:26.060 --> 00:14:27.900]  還什麼問題呢
[00:14:27.900 --> 00:14:29.800]  我們只是關心我們所關心的
[00:14:29.800 --> 00:14:34.640]  我們卻不大關心孩子所關心的
[00:14:34.640 --> 00:14:37.180]  曾經聽到一個初中生這樣說
[00:14:37.180 --> 00:14:40.520]  我爸爸從來不知道我在學校裡做什麼
[00:14:40.520 --> 00:14:43.560]  他從來沒有注意過我所畫的畫
[00:14:43.560 --> 00:14:47.520]  他也從來沒有聽過我喜歡聽的歌
[00:14:47.520 --> 00:14:51.520]  不關心就代表不看重
[00:14:51.520 --> 00:14:52.660]  所以對孩子的心理
[00:14:52.660 --> 00:14:55.460]  也不覺得自己是有價值的
[00:14:55.460 --> 00:14:58.060]  不覺得自己是有意義的
[00:14:58.060 --> 00:15:00.460]  只有當你關心他的時候
[00:15:00.460 --> 00:15:03.380]  他才覺得自己被看重
[00:15:03.380 --> 00:15:04.240]  第二
[00:15:04.240 --> 00:15:05.600]  要常常鼓勵他們
[00:15:05.600 --> 00:15:08.340]  跟你說要常常鼓勵他們
[00:15:08.340 --> 00:15:10.820]  因為人都是需要鼓勵的
[00:15:10.820 --> 00:15:12.620]  不但做得好都是要鼓勵
[00:15:12.620 --> 00:15:15.880]  做得不好的時候也要鼓勵一下
[00:15:15.880 --> 00:15:18.020]  就像打球的啦啦隊一樣
[00:15:18.020 --> 00:15:19.080]  球隊的啦啦隊
[00:15:19.080 --> 00:15:19.680]  打得好的時候
[00:15:19.680 --> 00:15:21.460]  哇 棒啊 加油
[00:15:21.460 --> 00:15:22.720]  打得不好的時候也沒關係
[00:15:22.720 --> 00:15:24.920]  下次再來沒問題
[00:15:24.920 --> 00:15:27.100]  我們一定要常常學習鼓勵
[00:15:27.100 --> 00:15:28.940]  千萬不要把你的孩子
[00:15:28.940 --> 00:15:32.040]  一天到晚跟別人來比較
[00:15:32.040 --> 00:15:34.640]  人這個比人怎麼樣
[00:15:34.640 --> 00:15:36.340]  氣死人
[00:15:36.340 --> 00:15:38.880]  而且傷他們的自尊心
[00:15:38.880 --> 00:15:41.780]  所以一定要常常鼓勵
[00:15:41.780 --> 00:15:42.940]  第三
[00:15:42.940 --> 00:15:45.020]  要給他們適當的責任
[00:15:45.020 --> 00:15:48.620]  跟你們說要給他們適當的責任
[00:15:48.620 --> 00:15:49.860]  因為只有當一個人
[00:15:49.860 --> 00:15:51.880]  有責任在身的時候
[00:15:51.880 --> 00:15:53.660]  他才覺得自己有重要
[00:15:53.660 --> 00:15:55.920]  才覺得自己重要
[00:15:55.920 --> 00:15:57.360]  在家庭裡面也是一樣
[00:15:57.360 --> 00:16:00.560]  我們一定要學習給孩子一些責任
[00:16:00.560 --> 00:16:01.400]  很簡單的
[00:16:01.400 --> 00:16:02.660]  就算洗個碗也好
[00:16:02.660 --> 00:16:03.900]  就算倒個垃圾也好
[00:16:03.900 --> 00:16:06.340]  他固定的責任
[00:16:06.340 --> 00:16:07.900]  一個人有責任在身
[00:16:07.900 --> 00:16:09.900]  才覺得自己重要
[00:16:09.900 --> 00:16:13.940]  他覺得自己是家中不可少的一環
[00:16:13.940 --> 00:16:17.220]  所以我們要學習幫助孩子有責任感
[00:16:17.220 --> 00:16:19.720]  事實上一個孩子懂得自己有責任的時候
[00:16:19.720 --> 00:16:23.220]  表示他也才是成長的過程當中
[00:16:23.220 --> 00:16:24.280]  所以我們看見第二
[00:16:24.280 --> 00:16:26.560]  你一定要教導孩子認識自己
[00:16:26.560 --> 00:16:27.900]  第三
[00:16:27.900 --> 00:16:31.860]  要教導孩子認識他的社會責任
[00:16:31.860 --> 00:16:32.860]  跟你媽媽說要教導孩子認識
[00:16:32.860 --> 00:16:37.560]  他的社會責任跟他說
[00:16:37.560 --> 00:16:40.600]  事實上我也常常看見在北美
[00:16:40.600 --> 00:16:43.640]  我發現我們中國人的教育
[00:16:43.640 --> 00:16:46.640]  有一個很缺乏的一環
