
[00:00:00.000 --> 00:00:02.000]  各位大嬸姐妹平安
[00:04:18.360 --> 00:04:20.960]  很艱難、很幽暗的處境
[00:04:20.960 --> 00:04:23.960]  剛才主席為我們讀出的經文《菲律比書》
[00:04:23.960 --> 00:04:25.560]  他寫《菲律比書》的時候
[00:04:25.560 --> 00:04:28.160]  其實他是在獄中的
[00:04:28.160 --> 00:04:30.560]  在身心都受困的情況
[00:04:30.560 --> 00:04:33.960]  在行動上都受困的情況
[00:04:33.960 --> 00:04:35.960]  除了《菲律比書》之外
[00:04:35.960 --> 00:04:38.560]  還有《以弗所書》、《哥羅西書》
[00:04:38.560 --> 00:04:40.760]  和《肥利門書》
[00:04:40.760 --> 00:04:42.760]  寫作的時候都是在獄中的
[00:04:42.760 --> 00:04:45.560]  所以這四本書我們有時候稱呼它
[00:04:45.560 --> 00:04:49.560]  是叫做監獄書信
[00:04:49.560 --> 00:04:51.560]  是在監獄那裡寫的
[00:04:51.560 --> 00:04:54.760]  他有沒有困難?他當然有困難
[00:04:54.760 --> 00:04:56.960]  《菲律比書》寫的時候
[00:04:56.960 --> 00:05:01.360]  他也都受到其他童工的攻擊
[00:05:01.360 --> 00:05:03.560]  因為他指出了童工
[00:05:03.560 --> 00:05:05.960]  他面對異教勢力之前
[00:05:05.960 --> 00:05:07.760]  是來慰肅的
[00:05:07.760 --> 00:05:09.560]  所以保羅斥責他們
[00:05:09.560 --> 00:05:10.960]  或者糾正他們
[00:05:10.960 --> 00:05:14.560]  依附那些童工就攻擊了他
[00:05:14.560 --> 00:05:17.960]  保羅也都對菲律比教會
[00:05:17.960 --> 00:05:20.360]  受到周圍異端侵襲
[00:05:20.360 --> 00:05:23.360]  他很困擾
[00:05:23.360 --> 00:05:25.960]  但你也都看到教會
[00:05:25.960 --> 00:05:27.960]  一些信徒
[00:05:27.960 --> 00:05:30.560]  是對一種菲律比書裡面所提到的
[00:05:30.560 --> 00:05:32.760]  叫做十字架的仇敵
[00:05:32.760 --> 00:05:34.160]  他們變質了
[00:05:34.160 --> 00:05:35.760]  他們受異端影響了
[00:05:35.760 --> 00:05:38.760]  所以他不如信仰都讓步
[00:05:38.760 --> 00:05:40.960]  信仰都改一改
[00:05:40.960 --> 00:05:43.960]  所以保羅其實很憂心
[00:05:43.960 --> 00:05:45.960]  如果你詳細看《菲律比書》
[00:05:45.960 --> 00:05:48.960]  其實他受很多的艱難
[00:05:48.960 --> 00:05:50.760]  不過你有印象嗎?
[00:05:50.760 --> 00:05:52.560]  《菲律比書》
[00:05:52.560 --> 00:05:55.160]  馬上就講喜樂
[00:05:55.160 --> 00:05:56.760]  只是剛才我們讀的經文
[00:05:56.760 --> 00:05:59.760]  到最後那兩節都是這樣說
[00:05:59.760 --> 00:06:01.160]  他說信徒啊信徒啊
[00:06:01.160 --> 00:06:01.960]  其實很好
[00:06:01.960 --> 00:06:03.760]  你們這樣的生命力
[00:06:03.760 --> 00:06:05.760]  是我又令到你
[00:06:05.760 --> 00:06:07.560]  我成為你們的喜樂
[00:06:07.560 --> 00:06:08.960]  然後你們成長
[00:06:08.960 --> 00:06:10.960]  又成為我的喜樂
[00:06:10.960 --> 00:06:12.160]  他在這麼多困難裡面
[00:06:12.160 --> 00:06:14.160]  為什麼還講喜樂?
[00:06:14.160 --> 00:06:16.560]  他的心靈和生活
[00:06:16.560 --> 00:06:18.560]  是真的喜樂和平安
[00:06:18.560 --> 00:06:20.560]  在第十七和第十八節都有說
[00:06:20.560 --> 00:06:22.560]  整本《菲律比書》
[00:06:22.560 --> 00:06:28.960]  出現喜樂、歡樂、歡喜、平安
[00:06:28.960 --> 00:06:32.760]  這些字是超過了二十次
[00:06:32.760 --> 00:06:34.960]  四張聖經
[00:06:34.960 --> 00:06:36.960]  超過了二十次
[00:06:36.960 --> 00:06:39.960]  是表達保羅
[00:06:39.960 --> 00:06:41.560]  他可以在這麼多困難
[00:06:41.560 --> 00:06:44.760]  被人攻擊、憂心的裡面
[00:06:44.760 --> 00:06:46.960]  仍然有一種秘訣
[00:06:46.960 --> 00:06:50.160]  這個是神藉保羅的啟示
[00:06:50.160 --> 00:06:52.560]  也是對我們的啟示
[00:06:52.560 --> 00:06:56.160]  我稱這種秘訣叫做簡樸
[00:06:56.160 --> 00:06:59.960]  簡樸即是簡單、樸實
[00:06:59.960 --> 00:07:02.360]  簡單的但是樸實的
[00:07:02.360 --> 00:07:03.560]  英文是simple
[00:07:03.560 --> 00:07:05.360]  就是一個simple
[00:07:05.360 --> 00:07:07.360]  在這裡我看到保羅
[00:07:07.360 --> 00:07:09.960]  他為什麼可以在這麼艱難的時候
[00:07:09.960 --> 00:07:14.360]  他仍然可以生活得這麼快樂
[00:07:14.360 --> 00:07:15.760]  最少有三方面
[00:07:15.760 --> 00:07:16.760]  樸實
[00:07:16.760 --> 00:07:18.360]  簡樸的目標
[00:07:18.360 --> 00:07:21.560]  因為他專注在達成神的旨意
[00:07:21.560 --> 00:07:23.360]  神旨達成
[00:07:23.360 --> 00:07:26.160]  第二是樸實的動機
[00:07:26.160 --> 00:07:28.760]  他要保持一種純潔無遺
[00:07:28.760 --> 00:07:31.760]  第三是樸實的堅持
[00:07:31.760 --> 00:07:34.360]  堅持是生命之道
[00:07:34.360 --> 00:07:35.960]  樸實的目標
[00:07:35.960 --> 00:07:39.360]  他可以有很多人生的目標
[00:07:39.360 --> 00:07:40.360]  生活的目標
[00:07:40.360 --> 00:07:42.760]  但是他最終仍然是
[00:07:42.760 --> 00:07:45.960]  想神的旨意能夠達成
[00:07:45.960 --> 00:07:48.960]  他衡量做一些事還是不做
[00:07:48.960 --> 00:07:50.360]  不是出於自利
[00:07:50.360 --> 00:07:51.960]  不是出於虛榮
[00:07:51.960 --> 00:07:54.960]  只是在於我是否能夠順服
[00:07:54.960 --> 00:07:56.360]  上帝的旨意
[00:07:56.360 --> 00:07:58.160]  完成自己的得救
[00:07:58.160 --> 00:07:59.760]  在第十二節說
[00:07:59.760 --> 00:08:02.160]  然後是否能夠成就神的美意
[00:08:02.160 --> 00:08:03.360]  在第十三節
[00:08:03.360 --> 00:08:04.560]  在第十四節說
[00:08:04.560 --> 00:08:05.760]  其實你的生命
[00:08:05.760 --> 00:08:07.560]  或者生活的目標是什麼呢?
[00:08:07.560 --> 00:08:08.760]  最多人到目前
[00:08:08.760 --> 00:08:09.560]  在前面
[00:08:09.560 --> 00:08:10.560]  剛剛來臨的
[00:08:10.560 --> 00:08:13.160]  你的生活目標是什麼呢?
[00:08:13.160 --> 00:08:13.960]  會不會是
[00:08:13.960 --> 00:08:17.360]  都想生活舒服一點
[00:08:17.360 --> 00:08:18.360]  會不會是
[00:08:18.360 --> 00:08:21.360]  希望子女有更美好的教育成績
[00:08:21.360 --> 00:08:22.960]  更加好一點
[00:08:22.960 --> 00:08:23.760]  會不會是
[00:08:23.760 --> 00:08:25.960]  我自己都希望是
[00:08:25.960 --> 00:08:26.760]  進修多一點
[00:08:26.760 --> 00:08:29.760]  所以我可以賺到多一點錢
[00:08:29.760 --> 00:08:30.960]  又或者你的目標是
[00:08:30.960 --> 00:08:33.760]  我們家庭希望和好一點
[00:08:33.760 --> 00:08:35.960]  溫暖一點
[00:08:35.960 --> 00:08:36.760]  如果是這樣
[00:08:36.760 --> 00:08:38.560]  其實都不壞的
[00:08:38.560 --> 00:08:41.360]  剛才所說的都不一定是壞事
[00:08:41.360 --> 00:08:43.560]  都可能是好的事
[00:08:43.560 --> 00:08:44.760]  不過當然中間
[00:08:44.760 --> 00:08:48.760]  可能有些互相不能夠兼容
[00:08:48.760 --> 00:08:51.160]  譬如說我想家庭溫暖一點
[00:08:51.160 --> 00:08:54.160]  但是我又想子女的成績好一點
[00:08:54.160 --> 00:08:56.160]  有時候都不一定可以
[00:08:56.160 --> 00:08:57.760]  當你覺得
[00:08:57.760 --> 00:09:00.360]  子女的成績要好一點
[00:09:00.360 --> 00:09:02.360]  如果去到那個地步
[00:09:02.360 --> 00:09:05.560]  太過壓迫子女的話
[00:09:05.560 --> 00:09:07.960]  家庭怎麼能溫暖呢?
[00:09:07.960 --> 00:09:11.360]  就是說有時候這些目標
[00:09:11.360 --> 00:09:14.560]  其實中間可能是不能夠兼容的
[00:09:14.560 --> 00:09:16.760]  或者甚至是抵觸的
[00:09:16.760 --> 00:09:17.960]  不過你看看
[00:09:17.960 --> 00:09:20.760]  保羅都一樣有很多不同的目標
[00:09:20.760 --> 00:09:23.960]  他當然是想福音更加廣傳
[00:09:23.960 --> 00:09:26.160]  然後教會和諧
[00:09:26.160 --> 00:09:29.960]  然後就是上帝的福音去到地極
[00:09:29.960 --> 00:09:31.360]  很多不同的目標
[00:09:31.360 --> 00:09:33.160]  但是這麼多的目標裡面
[00:09:33.160 --> 00:09:34.560]  其實最核心最核心
[00:09:34.560 --> 00:09:36.560]  是哪一種的目標
[00:09:36.560 --> 00:09:39.760]  成為最高的目標呢?
[00:09:39.760 --> 00:09:42.760]  在這裡說就是順服
[00:09:42.760 --> 00:09:44.960]  順服
[00:09:44.960 --> 00:09:46.960]  好,那我們就一起讀吧
[00:09:46.960 --> 00:09:51.760]  第十二節和第十三節
[00:09:51.760 --> 00:09:53.360]  預備起
[00:09:53.360 --> 00:09:54.960]  我親愛的
[00:09:54.960 --> 00:09:56.560]  這樣看來
[00:09:56.560 --> 00:09:59.560]  你們向來是順服的
[00:09:59.560 --> 00:10:02.160]  我親愛的
[00:10:02.160 --> 00:10:04.360]  就像我心愛的
[00:10:04.360 --> 00:10:05.760]  就像我心愛的
[00:10:05.760 --> 00:10:08.560]  我親愛的
[00:10:08.560 --> 00:10:11.160]  就像我心愛的
[00:10:11.160 --> 00:10:14.360]  就像我心愛的
[00:10:14.360 --> 00:10:16.760]  我親愛的
[00:10:16.760 --> 00:10:18.360]  就像我心愛的
[00:10:18.360 --> 00:10:21.560]  我親愛的
[00:10:21.560 --> 00:10:25.360]  就像我心愛的
[00:10:25.360 --> 00:10:26.560]  這個一定不容易
[00:10:26.560 --> 00:10:31.560]  只不過這個似乎都是一個最終的出發點
[00:10:31.560 --> 00:10:32.360]  順服
[00:10:32.360 --> 00:10:34.760]  一開始第十二節就已經是順服
[00:10:34.760 --> 00:10:35.960]  我不在你們裡面
[00:10:35.960 --> 00:10:37.760]  你都繼續順服
[00:10:37.760 --> 00:10:38.560]  順服什麼?
[00:10:38.560 --> 00:10:40.560]  順服的話結果是什麼?
[00:10:40.560 --> 00:10:43.360]  能夠完成自己得救的事
[00:10:43.360 --> 00:10:46.160]  一方面用了自己得救
[00:10:46.160 --> 00:10:47.760]  其實這裡顯明
[00:10:47.760 --> 00:10:49.560]  其實原來我們每個人
[00:10:49.560 --> 00:10:52.360]  都是要向自己
[00:10:52.360 --> 00:10:56.360]  為自己的屬靈生命來負責
[00:10:56.360 --> 00:10:58.960]  當我們當然要為家庭負責
[00:10:58.960 --> 00:11:02.360]  為自己能夠肩負自己做父母
[00:11:02.360 --> 00:11:04.360]  或者做子女等等的角色
[00:11:04.360 --> 00:11:06.360]  或者在職場裡面
[00:11:06.360 --> 00:11:09.560]  我都要向在我工作的地方負責
[00:11:09.560 --> 00:11:10.960]  這個固然是
[00:11:10.960 --> 00:11:12.560]  不過最終是去哪裡負責?
[00:11:12.560 --> 00:11:14.760]  作為一個上帝的兒女
[00:11:14.760 --> 00:11:19.560]  最終仍然是為你自己的屬靈生命來負責
[00:11:19.560 --> 00:11:20.960]  這個意思不是說
[00:11:20.960 --> 00:11:23.360]  其他人不用理會
[00:11:23.360 --> 00:11:24.360]  沒有人理會我
[00:11:24.360 --> 00:11:26.360]  我自己孤軍作戰
[00:11:26.360 --> 00:11:28.960]  在屬靈上面自己一個人自己成長
[00:11:28.960 --> 00:11:29.760]  當然不是
[00:11:29.760 --> 00:11:31.360]  而是大家都一起
[00:11:31.360 --> 00:11:33.960]  互相支持、互相抵禮
[00:11:33.960 --> 00:11:35.360]  不過最終最終
[00:11:35.360 --> 00:11:38.160]  你不可以因為我不成長
[00:11:38.160 --> 00:11:39.960]  因為教會不好
[00:11:39.960 --> 00:11:43.160]  或者教會沒有開珠河給我
[00:11:43.160 --> 00:11:44.560]  最終仍然是
[00:11:44.560 --> 00:11:46.960]  我要在神的面前
[00:11:46.960 --> 00:11:48.760]  為自己的屬靈生命負責
[00:11:48.760 --> 00:11:50.960]  就是說我們每天的生活
[00:11:50.960 --> 00:11:52.760]  其實都是一個向導
[00:11:52.760 --> 00:11:55.560]  就是神希望我
[00:11:55.560 --> 00:11:57.560]  無論做這件事、做那件事
[00:11:57.560 --> 00:12:00.760]  是令到我的屬靈生命成長的
[00:12:00.760 --> 00:12:01.560]  我做這些事
[00:12:01.560 --> 00:12:03.160]  是否令到我的屬靈生命成長?
[00:12:03.160 --> 00:12:04.560]  如果是的,我做
[00:12:04.560 --> 00:12:05.760]  如果不是的
[00:12:05.760 --> 00:12:09.360]  如果是會破碎我的信望愛的
[00:12:09.360 --> 00:12:10.960]  我要考慮了
[00:12:10.960 --> 00:12:13.360]  甚至乎我要放下
[00:12:13.360 --> 00:12:16.760]  當然這個更重要的
[00:12:16.760 --> 00:12:18.360]  就是第十三節
[00:12:18.360 --> 00:12:19.960]  第十三節
[00:12:19.960 --> 00:12:22.760]  「因為是神在你們心裡運行
[00:12:22.760 --> 00:12:25.360]  使你們又立志又實行
[00:12:25.360 --> 00:12:28.960]  為要成就他的美意」
[00:12:28.960 --> 00:12:31.960]  最終我想生命成長
[00:12:31.960 --> 00:12:34.760]  但是同時我想發展
[00:12:34.760 --> 00:12:36.160]  我想發展自己的興趣
[00:12:36.160 --> 00:12:37.760]  我想發展自己的才能
[00:12:37.760 --> 00:12:38.760]  可以嗎?
[00:12:38.760 --> 00:12:40.960]  可以
[00:12:40.960 --> 00:12:42.160]  只要你知道
[00:12:42.160 --> 00:12:45.360]  我的興趣和才能都是從上帝而來
[00:12:45.360 --> 00:12:46.360]  你也知道
[00:12:46.360 --> 00:12:48.360]  我發展自己的興趣和才能
[00:12:48.360 --> 00:12:51.360]  是為了要榮耀上帝
[00:12:51.360 --> 00:12:54.160]  以至是榮耀到上帝的旨意
[00:12:54.160 --> 00:12:56.360]  這個就很清晰了
[00:12:56.360 --> 00:12:57.360]  所以
[00:12:57.360 --> 00:12:59.360]  可不可以我們生活舒適一點?
[00:12:59.360 --> 00:13:00.560]  當然可以
[00:13:00.560 --> 00:13:04.160]  不過希望我們多問一句
[00:13:04.160 --> 00:13:06.360]  我這樣舒適一點
[00:13:06.360 --> 00:13:09.360]  是否能夠榮耀到上帝呢?
[00:13:09.360 --> 00:13:11.760]  如果要想生活舒適一點的話
[00:13:11.760 --> 00:13:12.960]  我可以做些什麼
[00:13:12.960 --> 00:13:14.760]  才叫神得榮耀
[00:13:14.760 --> 00:13:16.760]  神的旨意達成呢?
[00:13:16.760 --> 00:13:17.760]  是嗎?
[00:13:17.760 --> 00:13:18.760]  在這個疫情裡面
[00:13:18.760 --> 00:13:21.360]  可能我們也要繼續問
[00:13:21.360 --> 00:13:22.560]  神啊,在這個疫情裡面
[00:13:22.560 --> 00:13:23.960]  我可以做些什麼
[00:13:23.960 --> 00:13:26.560]  能夠叫神得榮耀呢?
[00:13:26.560 --> 00:13:29.360]  祢的旨意能夠達成呢?
[00:13:29.360 --> 00:13:31.760]  在這個社會的景況當中
[00:13:31.760 --> 00:13:33.360]  我們也可以問
[00:13:33.360 --> 00:13:36.760]  神啊,我在這個景況的變動裡面
[00:13:36.760 --> 00:13:38.160]  我可以做些什麼
[00:13:38.160 --> 00:13:41.160]  然後那些東西就可以榮耀到上帝
[00:13:41.160 --> 00:13:44.360]  以至神的旨意能夠達成
[00:13:44.360 --> 00:13:49.960]  甚至你已經多了一萬元在銀行
[00:13:49.960 --> 00:13:51.360]  或者將會有了
[00:13:51.360 --> 00:13:53.160]  可能我們也要繼續問
[00:13:53.160 --> 00:13:55.560]  神啊,現在又多了一萬元
[00:13:55.560 --> 00:13:57.560]  祢想我做些什麼
[00:13:57.560 --> 00:13:58.960]  能夠榮耀祢呢?
[00:13:58.960 --> 00:14:01.360]  是真的家庭有需要
[00:14:01.360 --> 00:14:02.760]  所以我要儲蓄?
[00:14:02.760 --> 00:14:07.760]  或者不如拿些錢去大吃一餐?
[00:14:07.760 --> 00:14:09.560]  又或者是
[00:14:09.560 --> 00:14:11.160]  這樣吧,我都已經OK的
[00:14:11.160 --> 00:14:13.560]  不過我要捐助
[00:14:13.560 --> 00:14:16.960]  透過教會來捐助在這個天國裡面
[00:14:16.960 --> 00:14:19.760]  或者透過一些其他的社福機構
[00:14:19.760 --> 00:14:24.360]  來捐助給一些更有需要的人
[00:14:24.360 --> 00:14:26.160]  只是一萬元怎麼用?
[00:14:26.160 --> 00:14:29.160]  其實我們都要回到上帝的裡面
[00:14:29.160 --> 00:14:32.160]  繼續順服上帝祂的旨意
[00:14:32.160 --> 00:14:33.560]  因為我們很想
[00:14:33.560 --> 00:14:35.160]  不單止我們得到益處
[00:14:35.160 --> 00:14:39.160]  其實是上帝的榮耀得到高舉
[00:14:39.160 --> 00:14:42.360]  在這裡以下我想介紹一個人給你認識
[00:14:42.360 --> 00:14:46.360]  這個又麻煩我們投影片的弟兄姊妹幫我
[00:14:46.360 --> 00:14:48.560]  謝謝,謝謝
[00:14:48.560 --> 00:14:51.760]  這個我想介紹一個宣教士給你認識
[00:14:51.760 --> 00:14:53.560]  叫羅海倫
[00:14:53.560 --> 00:14:56.960]  當然他不是中國人
[00:14:56.960 --> 00:15:03.760]  他的英文名字是Helen
[00:15:03.760 --> 00:15:05.960]  字看不到
[00:15:05.960 --> 00:15:07.360]  Rosenfield
[00:15:07.360 --> 00:15:08.560]  可能是這樣
[00:15:08.560 --> 00:15:09.560]  不要緊
[00:15:09.560 --> 00:15:12.760]  好,我們姑且叫他羅海倫
[00:15:12.760 --> 00:15:16.760]  其實羅海倫是一個英國的信徒
[00:15:16.760 --> 00:15:21.360]  他是劍橋大學的醫科畢業的
[00:15:21.360 --> 00:15:22.760]  然後做醫生
[00:15:22.760 --> 00:15:26.160]  他在28歲的時候就已經成為宣教士了
[00:15:26.160 --> 00:15:27.760]  他特意去到
[00:15:27.760 --> 00:15:29.760]  那時候是1953年
[00:15:29.760 --> 00:15:33.760]  剛剛是所謂二次大戰之後
[00:15:33.760 --> 00:15:36.960]  那個階段的非洲其實都是很混亂
[00:15:36.960 --> 00:15:39.560]  也都相對比較落後
[00:15:39.560 --> 00:15:43.160]  他特意去到非洲的中部
[00:15:43.160 --> 00:15:46.760]  有一個當時叫做扎伊爾的地方
[00:15:46.760 --> 00:15:48.560]  一個國家
[00:15:48.560 --> 00:15:51.160]  年輕一代可能沒聽過扎伊爾
[00:15:51.160 --> 00:15:54.160]  因為他們去到70年代
[00:15:54.160 --> 00:15:56.760]  就已經經過很多內戰
[00:15:56.760 --> 00:15:57.560]  然後獨立
[00:15:57.560 --> 00:15:59.360]  獨立之後就叫
[00:15:59.360 --> 00:16:02.360]  光果民主共和國
[00:16:02.360 --> 00:16:04.160]  在非洲的中部
[00:16:04.160 --> 00:16:05.960]  剛剛在赤道那裡
[00:16:05.960 --> 00:16:07.760]  他在那裡做醫療宣教
[00:16:07.760 --> 00:16:10.360]  做了20年
[00:16:10.360 --> 00:16:11.560]  OK
[00:16:11.560 --> 00:16:13.760]  好了,他去到非洲
[00:16:13.760 --> 00:16:15.960]  這樣行醫傳道
[00:16:15.960 --> 00:16:17.560]  不過慢慢想不到
[00:16:17.560 --> 00:16:21.760]  他的信仰就在那裡遭受重重的考驗
[00:16:21.760 --> 00:16:22.960]  他要考驗什麼叫做
[00:16:22.960 --> 00:16:25.560]  盡心盡性盡意盡力的愛
[00:16:25.560 --> 00:16:28.760]  其實他都經歷過迷惑
[00:16:28.760 --> 00:16:30.360]  其實發生什麼事呢
[00:16:30.360 --> 00:16:33.760]  當他在扎伊爾發生內戰的時候
[00:16:33.760 --> 00:16:36.560]  在那時候大概1964年
[00:16:36.560 --> 00:16:38.960]  這個國家就獨立了
[00:16:38.960 --> 00:16:39.760]  獨立
[00:16:39.760 --> 00:16:42.760]  所以就稱為光果民主共和國
[00:16:42.760 --> 00:16:43.960]  不過就算獨立
[00:16:43.960 --> 00:16:44.960]  其實很混亂
[00:16:44.960 --> 00:16:47.760]  國家的暴亂四起
[00:16:47.760 --> 00:16:48.760]  OK
[00:16:48.760 --> 00:16:51.360]  這位羅海倫醫生
[00:16:51.360 --> 00:16:53.360]  他在那裡其實已經有一段時間了
[00:16:53.360 --> 00:16:55.760]  但是他是因為這個內亂
[00:16:55.760 --> 00:16:57.360]  是飽受很多的折磨
[00:16:57.360 --> 00:16:59.360]  曾經被人打
[00:16:59.360 --> 00:17:02.160]  打到牙都爛了
[00:17:02.160 --> 00:17:04.160]  甚至乎一個更慘的就是
[00:17:04.160 --> 00:17:08.560]  他被一些暴徒強姦
[00:17:08.560 --> 00:17:09.960]  被人抓了
[00:17:09.960 --> 00:17:11.760]  然後輪姦等等
[00:17:11.760 --> 00:17:13.760]  他是被捕之後
[00:17:13.760 --> 00:17:16.760]  五個月之後才被救了出來
[00:17:16.760 --> 00:17:19.960]  然後送回英國
[00:17:19.960 --> 00:17:22.360]  這樣的遭遇艱難嗎
[00:17:22.360 --> 00:17:23.560]  當然很艱難
