
[00:00:00.000 --> 00:00:02.000]  各位頂尖媒員,晚安
[00:01:24.000 --> 00:01:27.000]  該人這個人的本質
[00:01:27.000 --> 00:01:31.000]  他對上帝是一個怎樣的心態
[00:01:31.000 --> 00:01:34.000]  從而或者我們用另一個角度來說
[00:01:34.000 --> 00:01:37.000]  就是究竟上帝在該人的心目中
[00:01:37.000 --> 00:01:39.000]  佔有什麼位置
[00:01:39.000 --> 00:01:43.000]  我們可以透過該人的身體語言
[00:01:43.000 --> 00:01:45.000]  甚至他和上帝的對話
[00:01:45.000 --> 00:01:48.000]  在這個段落裡面呈現的現象
[00:01:48.000 --> 00:01:52.000]  來了解這個人對上帝的心態
[00:01:52.000 --> 00:01:55.000]  而我整個講論的重心就是
[00:01:55.000 --> 00:01:58.000]  透過該人的自我中心的表現
[00:01:58.000 --> 00:02:02.000]  來看看上帝是怎樣看待一個人
[00:02:02.000 --> 00:02:05.000]  好 讓我們一起同心祈禱
[00:02:05.000 --> 00:02:10.000]  作為願主你來到此限的聖靈在當中
[00:02:10.000 --> 00:02:12.000]  也藉著這個不配的僕人
[00:02:12.000 --> 00:02:15.000]  來傳講你奇妙的作為
[00:02:15.000 --> 00:02:18.000]  讓我們一同去探索上帝你在當中
[00:02:18.000 --> 00:02:20.000]  給我們的啟發和感動
[00:02:20.000 --> 00:02:23.000]  讓我們更好的來認識你 認識自己
[00:02:23.000 --> 00:02:25.000]  更加來認識寶貴的恩典
[00:02:25.000 --> 00:02:27.000]  求主賜福 讓我們同在
[00:02:27.000 --> 00:02:29.000]  禱告奉耶穌基督聖名祈求
[00:02:29.000 --> 00:02:30.000]  阿們
[00:02:30.000 --> 00:02:35.000]  我將整個情節1至16節分為三幕
[00:02:35.000 --> 00:02:39.000]  就好像戲劇形式去演繹
[00:02:39.000 --> 00:02:41.000]  而這三幕情節裡面
[00:02:41.000 --> 00:02:45.000]  也有五個焦點去鋪排出來
[00:02:45.000 --> 00:02:47.000]  讓我們去了解
[00:02:47.000 --> 00:02:51.000]  在整個該人和上帝互動之間的過程裡面
[00:02:51.000 --> 00:02:55.000]  有什麼值得我們提醒和反省的地方
[00:02:55.000 --> 00:02:57.000]  我們先來看第一幕
[00:02:57.000 --> 00:02:59.000]  就是這個背景
[00:02:59.000 --> 00:03:01.000]  1至2節就交代這個背景
[00:03:01.000 --> 00:03:05.000]  如果大家還記得亞當和夏娃的遭遇的話
[00:03:05.000 --> 00:03:06.000]  我們就看得到
[00:03:06.000 --> 00:03:09.000]  自從他們因為敵不過引誘
[00:03:09.000 --> 00:03:11.000]  或者追求心裡面的渴求
[00:03:11.000 --> 00:03:13.000]  而放下了 忘記了
[00:03:13.000 --> 00:03:15.000]  忽略了上帝的吩咐之後
[00:03:15.000 --> 00:03:20.000]  換來的結局就是被逐出伊甸園
[00:03:20.000 --> 00:03:22.000]  他們離開了伊甸園之後
[00:03:22.000 --> 00:03:24.000]  很努力地來生活
[00:03:24.000 --> 00:03:26.000]  沒多久就生了第一個兒子
[00:03:26.000 --> 00:03:29.000]  媽媽夏娃為了這個誕生的兒子
[00:03:29.000 --> 00:03:31.000]  改了一個很有意思的名字
[00:03:31.000 --> 00:03:32.000]  就叫做該人
[00:03:32.000 --> 00:03:34.000]  得了
[00:03:34.000 --> 00:03:38.000]  因為夏娃是從上帝裡面得了一個兒子
[00:03:38.000 --> 00:03:40.000]  我們如果嘗試一下
[00:03:40.000 --> 00:03:45.000]  用文字玩弄RED PLAY的方法去讀一讀該人的兒子
[00:03:45.000 --> 00:03:47.000]  這個希伯來文的時候
[00:03:47.000 --> 00:03:52.000]  原來這個字本身和工具刀刃的發音是相似的
[00:03:52.000 --> 00:03:56.000]  我們再次從這個作為媽媽的表達上面
[00:03:56.000 --> 00:03:58.000]  從語氣來推斷
[00:03:58.000 --> 00:04:02.000]  也可以發現夏娃在取得這個兒子之後
[00:04:02.000 --> 00:04:06.000]  她帶著一種成功感 成就感
[00:04:06.000 --> 00:04:10.000]  但似乎少的就是一種感恩的心
[00:04:10.000 --> 00:04:12.000]  而更加有意思
[00:04:12.000 --> 00:04:14.000]  我們再看一下第二個兒子
[00:04:14.000 --> 00:04:15.000]  第二個兒子說
[00:04:15.000 --> 00:04:18.000]  他又生了該人的弟弟亞伯
[00:04:18.000 --> 00:04:22.000]  亞伯這個字充滿了哲學意義
[00:04:22.000 --> 00:04:27.000]  在希伯來文的名字的原意就是呼吸和氣息
[00:04:27.000 --> 00:04:29.000]  要明白呼吸和氣息
[00:04:29.000 --> 00:04:32.000]  本身帶著一個意思就是短暫
[00:04:32.000 --> 00:04:38.000]  這口氣不斷不斷循環
[00:04:38.000 --> 00:04:46.000]  兩個名字裡面都有作為長輩的心意
[00:04:46.000 --> 00:04:52.000]  這個是媽媽對這兩個孩子的人生理解
[00:04:52.000 --> 00:04:56.000]  對這兩個孩子的將來的期盼
[00:04:56.000 --> 00:04:59.000]  如果按照兩兄弟的遭遇來看
[00:04:59.000 --> 00:05:03.000]  這兩個名字也可以說是別有心思
[00:05:03.000 --> 00:05:05.000]  從整體來說
[00:05:05.000 --> 00:05:08.000]  從故事的結束角度來說
[00:05:08.000 --> 00:05:13.000]  該人似乎指出了人性中的滿足感
[00:05:13.000 --> 00:05:16.000]  是源於擁有和成功
[00:05:16.000 --> 00:05:17.000]  得到了
[00:05:17.000 --> 00:05:20.000]  得到是需要有具體的東西出來
[00:05:20.000 --> 00:05:26.000]  而亞伯也反映了人生裡面有不可掌握的生命的現實
[00:05:26.000 --> 00:05:28.000]  呼吸氣息
[00:05:28.000 --> 00:05:30.000]  亞伯這個字的希伯來文
[00:05:30.000 --> 00:05:36.000]  正正和傳道書裡面的虛空這個字一模一樣
[00:05:36.000 --> 00:05:39.000]  短暫 不可掌握
[00:05:39.000 --> 00:05:42.000]  而兩個孩子的交集也預示了
[00:05:42.000 --> 00:05:50.000]  人類離開了上帝之後爭鬥不斷的人生寫照
[00:05:50.000 --> 00:05:53.000]  兩個生命 兩個遭遇
[00:05:53.000 --> 00:05:58.000]  耕地的 牧羊的 各有他們的位置
[00:05:58.000 --> 00:06:03.000]  這就是這個家庭的描述
[00:06:03.000 --> 00:06:07.000]  我們再來看三節七節這一幕的情節
[00:06:07.000 --> 00:06:10.000]  上帝對這兩兄弟的心意
[00:06:10.000 --> 00:06:13.000]  引發了一個很重要的神學問題
[00:06:13.000 --> 00:06:18.000]  那就是上帝在人的心理位置是一回事
[00:06:18.000 --> 00:06:21.000]  很多人會問上帝是否偏心
[00:06:21.000 --> 00:06:25.000]  喜愛亞伯的祭物多於該認的祭物
[00:06:25.000 --> 00:06:27.000]  是否因為祭物不夠好
[00:06:27.000 --> 00:06:29.000]  所以看中了亞伯呢
[00:06:29.000 --> 00:06:34.000]  不過如果我們細心來從故事裡面的形容
[00:06:34.000 --> 00:06:36.000]  我們看到上帝是先看人
[00:06:36.000 --> 00:06:40.000]  然後先看祭物的次序
[00:06:40.000 --> 00:06:42.000]  聖經怎麼說
[00:06:42.000 --> 00:06:45.000]  他說 過了一些日子
[00:06:45.000 --> 00:06:49.000]  該引拿地裡的出產為貢物獻給耶和華
[00:06:49.000 --> 00:06:54.000]  亞伯也把他羊群中投生的和羊的脂肪獻上
[00:06:54.000 --> 00:06:56.000]  耶和華看中亞伯的貢物
[00:06:56.000 --> 00:06:59.000]  卻看不中該引和他的貢物
[00:06:59.000 --> 00:07:02.000]  該引就非常生氣 沉下念來
[00:07:02.000 --> 00:07:05.000]  我們留意上帝看中什麼呢
[00:07:05.000 --> 00:07:09.000]  看中人先 然後輪到祭物
[00:07:09.000 --> 00:07:13.000]  我們可以看到在這個過程裡面
[00:07:13.000 --> 00:07:19.000]  可以解釋到上帝看人的內心看得很準
[00:07:19.000 --> 00:07:23.000]  而事實上 我們可以透過該引的反應
[00:07:23.000 --> 00:07:28.000]  也明白到上帝看中的是什麼
[00:07:28.000 --> 00:07:31.000]  看得準的是在哪裡
[00:07:31.000 --> 00:07:34.000]  該引他知道自己不被看中之後的反應是
[00:07:34.000 --> 00:07:38.000]  發怒和沉下念來
[00:07:38.000 --> 00:07:42.000]  情緒的強烈程度就反映在他的面上
[00:07:42.000 --> 00:07:44.000]  雖然他沒有說話
[00:07:44.000 --> 00:07:47.000]  不過他的身體語言就告訴了我們
[00:07:47.000 --> 00:07:50.000]  讓我們知道他是怎麼想的
[00:07:50.000 --> 00:07:52.000]  我的不夠好?
[00:07:52.000 --> 00:07:54.000]  他又有多好?
[00:07:54.000 --> 00:07:56.000]  為什麼你這樣對我?
[00:07:56.000 --> 00:07:58.000]  你有沒有想過我的感受?
[00:07:58.000 --> 00:08:01.000]  不公道 為什麼你這樣對我?
[00:08:01.000 --> 00:08:08.000]  或者很多很多為自己解釋的說話
[00:08:08.000 --> 00:08:11.000]  自己的情緒反應
[00:08:11.000 --> 00:08:14.000]  可能大家都會說正常
[00:08:14.000 --> 00:08:19.000]  自己被人家否定 被人家拒絕
[00:08:19.000 --> 00:08:21.000]  都是人之常情
[00:08:21.000 --> 00:08:26.000]  你不重視我 我是這樣的
[00:08:26.000 --> 00:08:29.000]  我們從另一個角度去推斷
[00:08:29.000 --> 00:08:34.000]  也反映了該引很重視上帝
[00:08:34.000 --> 00:08:37.000]  他重視上帝對他的看法
[00:08:37.000 --> 00:08:42.000]  的確 如果上帝對那個人的對待是真實的
[00:08:42.000 --> 00:08:43.000]  是正確的話
[00:08:43.000 --> 00:08:45.000]  我們就可以從另一個角度來理解
[00:08:45.000 --> 00:08:50.000]  這個重視的嚴重性
[00:08:50.000 --> 00:08:53.000]  如果上帝對那個人說
[00:08:53.000 --> 00:08:56.000]  你做得好的話
[00:08:56.000 --> 00:09:00.000]  就會得到我的重視
[00:09:00.000 --> 00:09:04.000]  我應該要怎樣的表現呢?
[00:09:04.000 --> 00:09:07.000]  我們有時候被我們的情緒支配
[00:09:07.000 --> 00:09:13.000]  我們沒有聽清楚對方的說話
[00:09:13.000 --> 00:09:16.000]  如果我們只看到自己的心情
[00:09:16.000 --> 00:09:18.000]  看不到事情的話
[00:09:18.000 --> 00:09:24.000]  我們往往就會錯過了對方要表達的內容
[00:09:24.000 --> 00:09:27.000]  或者我們怎樣來看看
[00:09:27.000 --> 00:09:31.000]  究竟該引的重視是一個什麼內容
[00:09:31.000 --> 00:09:34.000]  他重視上帝去到哪裡呢?
[00:09:34.000 --> 00:09:38.000]  我們看看如果耶和華對上帝給那個人的對待是真實的話
[00:09:38.000 --> 00:09:39.000]  是正確的
[00:09:39.000 --> 00:09:40.000]  即是說說得對的話
[00:09:40.000 --> 00:09:42.000]  他應該用怎樣的回應
[00:09:42.000 --> 00:09:47.000]  才能夠合情合理地反映了應該有的表現呢?
[00:09:47.000 --> 00:09:50.000]  對上帝應該的表現
[00:09:50.000 --> 00:09:54.000]  他的表現正正就是反映他的性格出來
[00:09:54.000 --> 00:09:55.000]  因為他發怒
[00:09:55.000 --> 00:09:56.000]  他不接受
[00:09:56.000 --> 00:09:58.000]  他不接受失敗
[00:09:58.000 --> 00:10:00.000]  不接受被上帝否定
[00:10:00.000 --> 00:10:02.000]  我們看看聖經怎麼說
[00:10:02.000 --> 00:10:06.000]  耶和華向上帝看見該引的反應的時候
[00:10:06.000 --> 00:10:07.000]  他問他
[00:10:07.000 --> 00:10:08.000]  你為什麼生氣呢?
[00:10:08.000 --> 00:10:12.000]  你為什麼沉下念來呢?
[00:10:12.000 --> 00:10:16.000]  上帝不是要那個人回答他的問題
[00:10:16.000 --> 00:10:17.000]  上帝這樣問
[00:10:17.000 --> 00:10:21.000]  是要他自己有個空間來整理一下心情
[00:10:21.000 --> 00:10:23.000]  提醒他發怒的理由
[00:10:23.000 --> 00:10:25.000]  在哪裡呢?
[00:10:25.000 --> 00:10:27.000]  因為他的面色很沉
[00:10:27.000 --> 00:10:31.000]  明顯反映了他心裡的那種恨意很重
[00:10:31.000 --> 00:10:33.000]  我們細心去理解
[00:10:33.000 --> 00:10:35.000]  沉下這個預警
[00:10:35.000 --> 00:10:36.000]  跌下來了
[00:10:36.000 --> 00:10:37.000]  在這個時候
[00:10:37.000 --> 00:10:39.000]  他的心跌下來了
[00:10:39.000 --> 00:10:40.000]  他的面跌下來了
[00:10:40.000 --> 00:10:43.000]  那個人沒有抬起頭來面對上帝
[00:10:43.000 --> 00:10:45.000]  他是自己心裡的菇
[00:10:45.000 --> 00:10:47.000]  在嘰哩咕嚕
[00:10:47.000 --> 00:10:48.000]  上帝的提問目的
[00:10:48.000 --> 00:10:51.000]  正正就是不是要斥責他
[00:10:51.000 --> 00:10:52.000]  而是要他留心
[00:10:52.000 --> 00:10:54.000]  給他空間去想一想
[00:10:54.000 --> 00:10:56.000]  他要正視上帝的說話
[00:10:56.000 --> 00:11:00.000]  留心自己的問題
[00:11:00.000 --> 00:11:03.000]  在這裡上帝要提醒該人
[00:11:03.000 --> 00:11:04.000]  在他心裡
[00:11:04.000 --> 00:11:07.000]  你留意有一個黑暗面
[00:11:07.000 --> 00:11:10.000]  這個就是罪的潛伏之處
[00:11:10.000 --> 00:11:12.000]  亦都是在第七節裡
[00:11:12.000 --> 00:11:14.000]  上帝提醒他
[00:11:14.000 --> 00:11:15.000]  他說
[00:11:15.000 --> 00:11:17.000]  你若做得對
[00:11:17.000 --> 00:11:19.000]  豈不仰起頭來嗎?
[00:11:19.000 --> 00:11:20.000]  你若做得不對
[00:11:20.000 --> 00:11:22.000]  罪就伏在門前
[00:11:22.000 --> 00:11:23.000]  想要控制你
[00:11:23.000 --> 00:11:25.000]  你卻要制伏他
[00:11:25.000 --> 00:11:28.000]  在這個所謂黑暗面裡
[00:11:28.000 --> 00:11:30.000]  那個罪的潛伏之處
[00:11:30.000 --> 00:11:33.000]  那個罪是什麼一回事?
[00:11:33.000 --> 00:11:34.000]  就是自己
[00:11:34.000 --> 00:11:35.000]  是我自己
[00:11:35.000 --> 00:11:36.000]  為什麼我會說
[00:11:36.000 --> 00:11:38.000]  我自己是一個黑暗面?
[00:11:38.000 --> 00:11:40.000]  因為我自己很容易
[00:11:40.000 --> 00:11:42.000]  很容易在這個
[00:11:42.000 --> 00:11:45.000]  自我沉溯發展的過程裡
[00:11:45.000 --> 00:11:49.000]  展示出來
[00:11:49.000 --> 00:11:50.000]  我
[00:11:50.000 --> 00:11:53.000]  我怎樣呈現在人的面前呢?
[00:11:53.000 --> 00:11:54.000]  我的成就
[00:11:54.000 --> 00:11:55.000]  我的學業
[00:11:55.000 --> 00:11:58.000]  我的一切一切擁有的東西
[00:11:58.000 --> 00:12:00.000]  展示著我自己
[00:12:00.000 --> 00:12:02.000]  如果從心理學的角度來講
[00:12:02.000 --> 00:12:04.000]  就是實現自我
[00:12:04.000 --> 00:12:07.000]  實現自我是正常的
[00:12:07.000 --> 00:12:08.000]  是理所當然的
[00:12:08.000 --> 00:12:09.000]  追求卓越
[00:12:09.000 --> 00:12:13.000]  亦都是上帝給我們人類的一個本質
[00:12:13.000 --> 00:12:16.000]  亞當為動物起名
[00:12:16.000 --> 00:12:18.000]  在園裡管理一切
[00:12:18.000 --> 00:12:21.000]  這些都是實現自我的表現
[00:12:21.000 --> 00:12:22.000]  所以
[00:12:22.000 --> 00:12:23.000]  我們再想一想
[00:12:23.000 --> 00:12:25.000]  有時候在我們生活當中
[00:12:25.000 --> 00:12:26.000]  曾經流行過一句話
[00:12:26.000 --> 00:12:28.000]  就是做好這份工作
[00:12:28.000 --> 00:12:31.000]  也是成就的表現
[00:12:31.000 --> 00:12:32.000]  所以
[00:12:32.000 --> 00:12:36.000]  當該人得不到上帝的看重的時候
[00:12:36.000 --> 00:12:39.000]  他的內心就產生了負面情緒
[00:12:39.000 --> 00:12:44.000]  他的自我開始受到衝擊
[00:12:44.000 --> 00:12:46.000]  這個負面情緒出來
[00:12:46.000 --> 00:12:48.000]  最重要的原因是因為
[00:12:48.000 --> 00:12:50.000]  他只是看到自己的需要
[00:12:50.000 --> 00:12:51.000]  我需要被滿足
[00:12:51.000 --> 00:12:53.000]  我需要被肯定
[00:12:53.000 --> 00:12:56.000]  為什麼我不能夠得到滿足
[00:12:56.000 --> 00:12:59.000]  上帝你為什麼不看重我
[00:12:59.000 --> 00:13:02.000]  這個只是基於自己的觀點來看事情
[00:13:02.000 --> 00:13:07.000]  但沒有很清楚地看清楚事情的全貌
[00:13:07.000 --> 00:13:11.000]  正正就是人自我的時候所帶來的結果
[00:13:11.000 --> 00:13:14.000]  人開始變得偏激
[00:13:14.000 --> 00:13:16.000]  發怒了
[00:13:16.000 --> 00:13:20.000]  上帝提醒該人的重點也在這裡
[00:13:20.000 --> 00:13:22.000]  當人的自我不斷膨脹
[00:13:22.000 --> 00:13:25.000]  甚至乎不理上帝罪
[00:13:25.000 --> 00:13:27.000]  罪是發揮功效的
[00:13:27.000 --> 00:13:29.000]  罪的意思就是離開上帝
[00:13:29.000 --> 00:13:31.000]  不當上帝在這裡
[00:13:31.000 --> 00:13:34.000]  罪支配了我們的心思意念
[00:13:34.000 --> 00:13:38.000]  再不是上帝的說話支配我們的心思意念
[00:13:38.000 --> 00:13:41.000]  我們再留心看看第七節
[00:13:41.000 --> 00:13:43.000]  上帝怎樣說罪的問題
[00:13:43.000 --> 00:13:46.000]  他說罪會亂冒人
[00:13:46.000 --> 00:13:50.000]  人要好好自理、管治好罪
[00:13:50.000 --> 00:13:54.000]  我們如果記憶還是準確的話
[00:13:54.000 --> 00:13:58.000]  這裡的描述正正就是此曾相識
[00:13:58.000 --> 00:14:02.000]  正正就是之前上帝在此早犯罪之後的懲罰
[00:14:02.000 --> 00:14:04.000]  對人的懲罰
[00:14:04.000 --> 00:14:06.000]  女人將會亂冒丈夫
[00:14:06.000 --> 00:14:08.000]  丈夫要管轄女人
[00:14:08.000 --> 00:14:11.000]  我們看看第三章的結束部分
[00:14:11.000 --> 00:14:14.000]  和這段段落裡的一種互相呼應
[00:14:14.000 --> 00:14:16.000]  兩組經文的用字的意思
[00:14:16.000 --> 00:14:19.000]  在彼此共鳴著
[00:14:19.000 --> 00:14:22.000]  正正提醒了或者呈現了
[00:14:22.000 --> 00:14:25.000]  這個很重要的意念出來
[00:14:25.000 --> 00:14:28.000]  當事人的情緒未平復的時候
[00:14:28.000 --> 00:14:30.000]  他沒有發覺
[00:14:30.000 --> 00:14:33.000]  其實這是罪的問題
[00:14:33.000 --> 00:14:36.000]  是離開上帝的問題
[00:14:36.000 --> 00:14:40.000]  亞當夏娃因為追求自己的卓越
[00:14:40.000 --> 00:14:44.000]  姓叻就像上帝一樣離開了上帝
[00:14:44.000 --> 00:14:49.000]  如今那個人同樣要追求自己被肯定
[00:14:49.000 --> 00:14:53.000]  同樣都離開了上帝
[00:14:53.000 --> 00:14:55.000]  我們可以看到
[00:14:55.000 --> 00:14:59.000]  當人自己內心的世界被自己的情感
[00:14:59.000 --> 00:15:02.000]  或者被自己的慾望支配的時候
[00:15:02.000 --> 00:15:05.000]  我們就會放下了上帝
[00:15:05.000 --> 00:15:07.000]  我們要留心
[00:15:07.000 --> 00:15:13.000]  我們會不會又會同樣重蹈覆轍
[00:15:13.000 --> 00:15:18.000]  跟我們這群始祖一樣呢
[00:15:18.000 --> 00:15:20.000]  在這裡我們看到
[00:15:20.000 --> 00:15:23.000]  如果不好好管理自己的情緒
[00:15:23.000 --> 00:15:26.000]  很容易造成很大的大錯
[00:15:26.000 --> 00:15:31.000]  我們甚至可以細心思想一下
[00:15:31.000 --> 00:15:35.000]  如果昔日那個人聽過上帝這番說話之後
[00:15:35.000 --> 00:15:38.000]  他多加思考反省
[00:15:38.000 --> 00:15:40.000]  做一個正確的抉擇
[00:15:40.000 --> 00:15:43.000]  你覺得我不好嗎
[00:15:43.000 --> 00:15:45.000]  好啊 我做好一點
[00:15:45.000 --> 00:15:50.000]  會不會他的人生將會好不一樣呢
[00:15:50.000 --> 00:15:52.000]  上帝說 你若做得對
[00:15:52.000 --> 00:15:55.000]  豈不仰起頭來嗎
[00:15:55.000 --> 00:15:57.000]  這句話提醒他
[00:15:57.000 --> 00:15:59.000]  心中潛伏著的危機
[00:15:59.000 --> 00:16:01.000]  同時也要鼓勵著他
[00:16:01.000 --> 00:16:04.000]  要克服軟弱 重新振作
[00:16:04.000 --> 00:16:07.000]  仰起頭來是一個鼓勵的說話
[00:16:07.000 --> 00:16:13.000]  你還有機會的 你可以的
[00:16:13.000 --> 00:16:16.000]  小心 小心就可以了
[00:16:16.000 --> 00:16:20.000]  留心你自己的問題就可以了
[00:16:20.000 --> 00:16:24.000]  上帝一番憐惜 愛惜的說話
[00:16:24.000 --> 00:16:27.000]  就對著這個自尊心受損
[00:16:27.000 --> 00:16:31.000]  被怒氣沖失的人 那個人
[00:16:31.000 --> 00:16:35.000]  雖然有他生命的軟弱和限制
[00:16:35.000 --> 00:16:39.000]  但上帝說 你還有機會
[00:16:39.000 --> 00:16:41.000]  在上帝的眼中
[00:16:41.000 --> 00:16:44.000]  所有人都還有機會
[00:16:44.000 --> 00:16:50.000]  不過你要自己好好選擇
[00:16:50.000 --> 00:16:54.000]  第二幕結束就在這裡
[00:16:54.000 --> 00:17:00.000]  該人的危機呈現在我們眼前
[00:17:00.000 --> 00:17:03.000]  我們來到第三幕的發展
[00:17:03.000 --> 00:17:08.000]  我們看到上帝提醒那個人
[00:17:08.000 --> 00:17:11.000]  可惜那個人選擇了
[00:17:11.000 --> 00:17:15.000]  給他自己情緒不斷擴張的方向
[00:17:15.000 --> 00:17:18.000]  容讓自己的情緒支配他的理智
[00:17:18.000 --> 00:17:20.000]  也沒有反省自己不足
[00:17:20.000 --> 00:17:25.000]  結果他約了弟弟伯伯
[00:17:25.000 --> 00:17:28.000]  可能是他自己的地頭田間裡
[00:17:28.000 --> 00:17:29.000]  然後打死了他
[00:17:29.000 --> 00:17:31.000]  伯伯在整個故事裡面
[00:17:31.000 --> 00:17:34.000]  我們聽不到他講任何的對白
[00:17:34.000 --> 00:17:37.000]  不過上帝就跟那個人說
[00:17:37.000 --> 00:17:40.000]  你弟弟血的聲音從地裡向我哀號
[00:17:40.000 --> 00:17:43.000]  血在猶太人的文化當中
[00:17:43.000 --> 00:17:45.000]  在聖經裡面代表著生命
[00:17:45.000 --> 00:17:47.000]  弟弟雖然死了
[00:17:47.000 --> 00:17:50.000]  仍然有話要說
[00:17:50.000 --> 00:17:54.000]  活生生地呈現出他的冤情
[00:17:54.000 --> 00:17:55.000]  他向上帝哭訴
[00:17:55.000 --> 00:17:58.000]  他向上帝哀號喊叫
[00:17:58.000 --> 00:18:02.000]  上帝你要為我主持公道
[00:18:02.000 --> 00:18:06.000]  於是上帝就審判該人
[00:18:06.000 --> 00:18:08.000]  我們看到地受咒助
[00:18:08.000 --> 00:18:11.000]  你耕種土地再不給你效力
[00:18:11.000 --> 00:18:14.000]  你必流離飄蕩在地上
[00:18:14.000 --> 00:18:21.000]  這個是該人犯罪之後的結局
[00:18:21.000 --> 00:18:22.000]  由現在開始
[00:18:22.000 --> 00:18:25.000]  該人要為生存而到處漂流
[00:18:25.000 --> 00:18:30.000]  不能靠土地來換取安寧的生活
[00:18:30.000 --> 00:18:33.000]  該人有沒有知錯知罪呢
[00:18:33.000 --> 00:18:35.000]  我們再看看本段落裡面
[00:18:35.000 --> 00:18:38.000]  幾句出自該人的說話
[00:18:38.000 --> 00:18:40.000]  來去掌握一下他的心態
[00:18:40.000 --> 00:18:41.000]  當上帝問他
[00:18:41.000 --> 00:18:44.000]  阿伯的下落的時候他怎樣回答
[00:18:44.000 --> 00:18:45.000]  我不知道
[00:18:45.000 --> 00:18:48.000]  我豈是看守我弟弟的媽
[00:18:48.000 --> 00:18:50.000]  如果這兩個說話聽起來
[00:18:50.000 --> 00:18:52.000]  不知道大家有什麼感覺
[00:18:52.000 --> 00:18:55.000]  我們嘗試一下換個場景去理解
[00:18:55.000 --> 00:18:58.000]  如果你問一位你認識的人
[00:18:58.000 --> 00:19:01.000]  你問他關於他都知道的事情的話
[00:19:01.000 --> 00:19:03.000]  或者跟他有關的事情的話
[00:19:03.000 --> 00:19:05.000]  他說我怎麼知道
[00:19:05.000 --> 00:19:06.000]  關我什麼事
[00:19:06.000 --> 00:19:08.000]  你有什麼看法
[00:19:08.000 --> 00:19:10.000]  如果這樣
[00:19:10.000 --> 00:19:14.000]  你很容易就會有個自然的反應
[00:19:14.000 --> 00:19:16.000]  用不用這麼大聲
[00:19:16.000 --> 00:19:18.000]  用不用這麼大反應
[00:19:18.000 --> 00:19:19.000]  正正是這樣
[00:19:19.000 --> 00:19:21.000]  該人的反應很強烈
[00:19:21.000 --> 00:19:25.000]  強烈感來傳遞一種不滿
[00:19:25.000 --> 00:19:27.000]  一種厭煩的感覺
[00:19:27.000 --> 00:19:34.000]  他充分地反映出他對上帝的態度
[00:19:34.000 --> 00:19:35.000]  不夠尊敬
[00:19:35.000 --> 00:19:38.000]  不夠尊重
[00:19:38.000 --> 00:19:40.000]  如果正常地回答
[00:19:40.000 --> 00:19:42.000]  應該會是怎樣呢
[00:19:42.000 --> 00:19:43.000]  正常的情況之下
[00:19:43.000 --> 00:19:44.000]  我會回答
[00:19:44.000 --> 00:19:45.000]  我不知道
[00:19:45.000 --> 00:19:48.000]  這是直接地回應
[00:19:48.000 --> 00:19:49.000]  我真的不知道
[00:19:49.000 --> 00:19:50.000]  就說不知道
[00:19:50.000 --> 00:19:51.000]  不好意思
[00:19:51.000 --> 00:19:52.000]  我不知道
