
[00:00:00.000 --> 00:00:03.360]  多謝施班帶領我們用一首美麗的詩歌
[00:02:50.600 --> 00:02:53.600]  「和珊娜歸於大衛之子
[00:02:53.600 --> 00:02:57.600]  奉主名來的是應當稱頌的
[00:02:57.600 --> 00:03:00.600]  至高無上的和珊娜」
[00:03:00.600 --> 00:03:01.600]  我們再看一次福音
[00:03:01.600 --> 00:03:05.600]  「和珊娜奉主名來的是應當稱頌的
[00:03:05.600 --> 00:03:09.600]  那將要來的我祖大衛之國
[00:03:09.600 --> 00:03:11.600]  是應當稱頌的
[00:03:11.600 --> 00:03:14.600]  至高無上的和珊娜」
[00:03:14.600 --> 00:03:16.600]  福音這樣記載
[00:03:16.600 --> 00:03:18.600]  第二天有一大群人上來
[00:03:18.600 --> 00:03:21.600]  過節的人聽見耶穌要來耶路撒冷
[00:03:21.600 --> 00:03:23.600]  就拿著鐘樹枝出去迎接祂
[00:03:23.600 --> 00:03:24.600]  喊著說
[00:03:24.600 --> 00:03:27.600]  「和珊娜以色列的王
[00:03:27.600 --> 00:03:32.600]  奉主名來的是應當稱頌的」
[00:03:32.600 --> 00:03:36.600]  三段的經文
[00:03:36.600 --> 00:03:38.600]  三國的名字
[00:03:38.600 --> 00:03:39.600]  大衛之子
[00:03:39.600 --> 00:03:40.600]  大衛之國
[00:03:40.600 --> 00:03:41.600]  以色列的王
[00:03:41.600 --> 00:03:43.600]  很明顯地耶路撒冷的居民
[00:03:43.600 --> 00:03:47.600]  這麼雀躍歡迎耶穌進入耶路撒冷的原因
[00:03:47.600 --> 00:03:48.600]  是他們認為
[00:03:48.600 --> 00:03:50.600]  這位以色列的王
[00:03:50.600 --> 00:03:52.600]  現在要進入他的京城
[00:03:52.600 --> 00:03:53.600]  他來了
[00:03:53.600 --> 00:03:54.600]  我們渴求很久
[00:03:54.600 --> 00:03:55.600]  他來做我們的王
[00:03:55.600 --> 00:03:56.600]  他終於來了
[00:03:56.600 --> 00:03:59.600]  所以我們帶著雀躍的心迎接他進來
[00:03:59.600 --> 00:04:01.600]  我當然知道
[00:04:01.600 --> 00:04:04.600]  當耶穌說我不是來做王之後
[00:04:04.600 --> 00:04:06.600]  情況急轉直下
[00:04:06.600 --> 00:04:09.600]  群眾說釘死他
[00:04:09.600 --> 00:04:10.600]  釘死他
[00:04:10.600 --> 00:04:11.600]  釘死他
[00:04:11.600 --> 00:04:14.600]  因為他不是我們心目當中想的那個人
[00:04:17.600 --> 00:04:19.600]  後來耶穌復活
[00:04:19.600 --> 00:04:21.600]  他又再來見門徒
[00:04:21.600 --> 00:04:24.600]  門徒念念不忘
[00:04:24.600 --> 00:04:26.600]  主阿里就要在這個時候
[00:04:26.600 --> 00:04:28.600]  復興以色列國
[00:04:28.600 --> 00:04:31.600]  耶穌復活
[00:04:31.600 --> 00:04:32.600]  經過危難
[00:04:32.600 --> 00:04:34.600]  門徒四散躲起來
[00:04:34.600 --> 00:04:35.600]  見到耶穌
[00:04:35.600 --> 00:04:37.600]  想的仍然是這件事
[00:04:37.600 --> 00:04:39.600]  門徒的意思仍然沒有改變
[00:04:39.600 --> 00:04:40.600]  心裡想著
[00:04:40.600 --> 00:04:41.600]  耶穌既然這麼厲害
[00:04:41.600 --> 00:04:43.600]  有能力從死亡中復活過來
[00:04:43.600 --> 00:04:46.600]  而且又再一次將我們分散的人聚集在一起
[00:04:46.600 --> 00:04:47.600]  想做些什麼呢?
[00:04:47.600 --> 00:04:48.600]  當然做一件事
[00:04:48.600 --> 00:04:49.600]  就是用他的大能
[00:04:49.600 --> 00:04:52.600]  幫我們重建地上以色列的王國
[00:04:52.600 --> 00:04:54.600]  耶穌死了都可以復活這麼大的能力
[00:04:54.600 --> 00:04:58.600]  還不是幫我們建立地上的王國
[00:04:58.600 --> 00:05:02.600]  然後耶穌就告訴我們
[00:05:02.600 --> 00:05:04.600]  聚集他們的目的
[00:05:04.600 --> 00:05:07.600]  就是要他們去到普天之下傳福音
[00:05:07.600 --> 00:05:11.600]  然後耶穌就被接升天
[00:05:11.600 --> 00:05:13.600]  當耶穌被接升天的時候
[00:05:13.600 --> 00:05:15.600]  聖經這樣記載
[00:05:15.600 --> 00:05:19.600]  他說「加里里人啊!你們為什麼站著望天呢?
[00:05:19.600 --> 00:05:21.600]  即離開你們被接升天的耶穌
[00:05:21.600 --> 00:05:24.600]  你們要看他怎樣升上天去
[00:05:24.600 --> 00:05:27.600]  他也要怎樣來臨」
[00:05:27.600 --> 00:05:31.600]  這就是二千年來基督教信仰當中
[00:05:31.600 --> 00:05:32.600]  我們常常提到的
[00:05:32.600 --> 00:05:35.600]  就是主必定再回來
[00:05:35.600 --> 00:05:41.600]  這是我們作主門徒很期盼的一件事
[00:05:42.600 --> 00:05:46.600]  丁小妹,你預備好迎接耶穌回來了嗎?
[00:05:46.600 --> 00:05:50.600]  如果耶穌今天站在我前面
[00:05:50.600 --> 00:05:51.600]  真的不知道該怎麼說
[00:05:51.600 --> 00:05:53.600]  還不能說
[00:05:53.600 --> 00:06:00.600]  丁小妹,我們有沒有預備好迎接耶穌回來?
[00:06:00.600 --> 00:06:06.600]  今天這段經文
[00:06:06.600 --> 00:06:07.600]  我相信第一段
[00:06:07.600 --> 00:06:08.600]  他對我們說的就是
[00:06:08.600 --> 00:06:09.600]  在來基督的身份
[00:06:09.600 --> 00:06:11.600]  他是一個德性的凱旋者
[00:06:13.600 --> 00:06:14.600]  今天我們看的啟示錄
[00:06:14.600 --> 00:06:16.600]  十九章十一到二十一節
[00:06:16.600 --> 00:06:20.600]  正正就是描述基督再回來的情況
[00:06:20.600 --> 00:06:25.600]  其實從上一次李文耀博士所講的講道
[00:06:25.600 --> 00:06:27.600]  就是十九章前面那十節的經文
[00:06:27.600 --> 00:06:30.600]  約翰已經很清楚地告訴我們
[00:06:30.600 --> 00:06:33.600]  他說他聽到有聲音告訴他
[00:06:33.600 --> 00:06:39.600]  「Hallelujah!我們的主全能者作王了」
[00:06:39.600 --> 00:06:41.600]  他聽到有聲音告訴他
[00:06:41.600 --> 00:06:43.600]  神要作王了
[00:06:43.600 --> 00:06:44.600]  在今天的經文
[00:06:44.600 --> 00:06:45.600]  約翰就告訴我們
[00:06:45.600 --> 00:06:47.600]  他不單止聽到
[00:06:47.600 --> 00:06:50.600]  他看到一個景象
[00:06:50.600 --> 00:06:52.600]  就是這位永生的神
[00:06:52.600 --> 00:06:55.600]  是真的要來作王
[00:06:55.600 --> 00:06:59.600]  所以我們先看啟示錄十九章十一到十六節
[00:06:59.600 --> 00:07:01.600]  這幾天聖經告訴我們
[00:07:01.600 --> 00:07:02.600]  這位再來的耶穌
[00:07:02.600 --> 00:07:05.600]  他的身份和他第一次到城肉身來到地上
[00:07:05.600 --> 00:07:07.600]  是完全的不同
[00:07:07.600 --> 00:07:10.600]  耶穌第一次的來臨
[00:07:10.600 --> 00:07:14.600]  是要做受苦的袋贖者
[00:07:14.600 --> 00:07:17.600]  整個生命都是一個受苦者
[00:07:17.600 --> 00:07:19.600]  但是他是一個袋贖者
[00:07:19.600 --> 00:07:21.600]  這次他要來作王
[00:07:21.600 --> 00:07:24.600]  做世界的統治者
[00:07:24.600 --> 00:07:27.600]  不如我們一起讀這幾個經文
[00:07:27.600 --> 00:07:28.600]  我們一起讀
[00:07:28.600 --> 00:07:30.600]  後來我看見天開了
[00:07:30.600 --> 00:07:33.600]  有一匹白馬騎在馬上的
[00:07:33.600 --> 00:07:35.600]  稱為誠信真實
[00:07:35.600 --> 00:07:39.600]  他審判和爭戰都憑著公義
[00:07:39.600 --> 00:07:41.600]  他的眼睛如火焰
[00:07:41.600 --> 00:07:44.600]  頭上戴著許多冠冕
[00:07:44.600 --> 00:07:46.600]  他身上寫著一個名詞
[00:07:46.600 --> 00:07:49.600]  除了他自己沒有人知道
[00:07:49.600 --> 00:07:52.600]  他穿著浸過血的衣服
[00:07:52.600 --> 00:07:54.600]  他的名稱為神之道
[00:07:54.600 --> 00:07:57.600]  眾天君都抬著白馬
[00:07:57.600 --> 00:08:01.600]  穿著又白又潔淨的細麻衣跟隨他
[00:08:01.600 --> 00:08:03.600]  有利劍從他口中出來
[00:08:03.600 --> 00:08:05.600]  用來擊打列國
[00:08:05.600 --> 00:08:08.600]  他要用鐵杖管轄他們
[00:08:08.600 --> 00:08:12.600]  並且要穿全能神列路的駕走池
[00:08:12.600 --> 00:08:15.600]  他的衣服和大腿上寫著
[00:08:15.600 --> 00:08:19.600]  萬王之王、萬主之主的名號
[00:08:19.600 --> 00:08:26.600]  約翰說:我看見天開了
[00:08:26.600 --> 00:08:27.600]  在聖經裏面
[00:08:27.600 --> 00:08:30.600]  我們見到通常這個講法
[00:08:30.600 --> 00:08:34.600]  都是表達他見到的一個神的啟示
[00:08:34.600 --> 00:08:35.600]  在這個啟示當中
[00:08:35.600 --> 00:08:37.600]  約翰見到耶穌基督
[00:08:37.600 --> 00:08:39.600]  騎著白馬
[00:08:39.600 --> 00:08:42.600]  以德勝戰士的身份來出現
[00:08:42.600 --> 00:08:44.600]  約翰一見這個意象
[00:08:44.600 --> 00:08:46.600]  他很快就體會到一件事
[00:08:46.600 --> 00:08:47.600]  因為在第一世紀
[00:08:47.600 --> 00:08:48.600]  猶太信仰
[00:08:48.600 --> 00:08:50.600]  當時的猶太人相信
[00:08:50.600 --> 00:08:52.600]  在末後的日子
[00:08:52.600 --> 00:08:55.600]  尼塞亞會以戰士的身份來出現
[00:08:55.600 --> 00:08:58.600]  他要帶領大軍和神國的敵人
[00:08:58.600 --> 00:09:00.600]  作最後的爭戰
[00:09:00.600 --> 00:09:01.600]  並且是德勝
[00:09:01.600 --> 00:09:03.600]  所以當約翰見到騎著白馬
[00:09:03.600 --> 00:09:07.600]  或者後面跟著一大班的天軍
[00:09:07.600 --> 00:09:09.600]  他就知道這個意象
[00:09:09.600 --> 00:09:13.600]  是講勝利者要凱旋來進入
[00:09:13.600 --> 00:09:19.600]  白色在古代世界代表勝利
[00:09:19.600 --> 00:09:21.600]  而當時的羅馬將軍凱旋
[00:09:21.600 --> 00:09:22.600]  通常都是騎白馬
[00:09:22.600 --> 00:09:24.600]  其他的軍兵不是
[00:09:24.600 --> 00:09:27.600]  要凸顯他那種的身份
[00:09:27.600 --> 00:09:29.600]  他將自己的名字
[00:09:29.600 --> 00:09:30.600]  當時的將軍是這樣的
[00:09:30.600 --> 00:09:31.600]  就是將自己的名字
[00:09:31.600 --> 00:09:33.600]  刻在衣服上和大腿上
[00:09:33.600 --> 00:09:35.600]  為什麼這麼奇怪呢?
[00:09:35.600 --> 00:09:36.600]  很容易就知道
[00:09:36.600 --> 00:09:38.600]  你站在那裡騎著馬就知道
[00:09:38.600 --> 00:09:39.600]  馬走過來
[00:09:39.600 --> 00:09:40.600]  離遠
[00:09:40.600 --> 00:09:41.600]  在胸口那裡
[00:09:41.600 --> 00:09:42.600]  你會看到他的名字
[00:09:42.600 --> 00:09:44.600]  提多將軍
[00:09:44.600 --> 00:09:45.600]  那你就知道這是誰
[00:09:45.600 --> 00:09:46.600]  是將軍
[00:09:46.600 --> 00:09:47.600]  兩隻大腿
[00:09:47.600 --> 00:09:49.600]  騎馬一路向你走過
[00:09:49.600 --> 00:09:50.600]  你在旁邊
[00:09:50.600 --> 00:09:51.600]  你的視角剛好看到
[00:09:51.600 --> 00:09:52.600]  就是他兩隻大腿
[00:09:52.600 --> 00:09:53.600]  在馬那裡
[00:09:53.600 --> 00:09:55.600]  又看到原來是什麼將軍
[00:09:55.600 --> 00:09:57.600]  凱旋回來
[00:09:57.600 --> 00:09:59.600]  所以約翰見到這個意象
[00:09:59.600 --> 00:10:00.600]  絕對很快就知道
[00:10:00.600 --> 00:10:02.600]  究竟這個意象
[00:10:02.600 --> 00:10:04.600]  表達的是什麼
[00:10:04.600 --> 00:10:07.600]  羅馬將軍就是這樣
[00:10:07.600 --> 00:10:08.600]  坐著白馬
[00:10:08.600 --> 00:10:10.600]  寫著他的名字進入羅馬城
[00:10:10.600 --> 00:10:13.600]  接受民眾的歡呼和皇帝的獎賞
[00:10:13.600 --> 00:10:15.600]  所以約翰一見到
[00:10:15.600 --> 00:10:17.600]  就知道這個意象
[00:10:17.600 --> 00:10:18.600]  神給他見到的
[00:10:18.600 --> 00:10:22.600]  是指示一個得勝者的形象
[00:10:22.600 --> 00:10:24.600]  經文又提到
[00:10:24.600 --> 00:10:25.600]  這位基督身上
[00:10:25.600 --> 00:10:27.600]  寫了一個名字
[00:10:27.600 --> 00:10:28.600]  他的名字
[00:10:28.600 --> 00:10:29.600]  很有趣
[00:10:29.600 --> 00:10:31.600]  如果我們留意這段經文
[00:10:31.600 --> 00:10:32.600]  十九章十二節
[00:10:32.600 --> 00:10:35.600]  他身上寫了一個名字
[00:10:35.600 --> 00:10:37.600]  但大家不知道那個是什麼名字
[00:10:37.600 --> 00:10:38.600]  但十三節又說
[00:10:38.600 --> 00:10:40.600]  他的名稱為神之道
[00:10:40.600 --> 00:10:42.600]  然後在十九章十六節
[00:10:42.600 --> 00:10:44.600]  我們剛才讀最後那裡
[00:10:44.600 --> 00:10:45.600]  又說他的衣服和太腿上
[00:10:45.600 --> 00:10:46.600]  寫了萬王之王
[00:10:46.600 --> 00:10:49.600]  萬主之主的名號
[00:10:49.600 --> 00:10:53.600]  又說不知道叫什麼名
[00:10:53.600 --> 00:10:55.600]  又說叫神之道
[00:10:55.600 --> 00:10:56.600]  接著就說他是萬王之王
[00:10:56.600 --> 00:10:57.600]  萬主之主
[00:10:57.600 --> 00:10:59.600]  是他的名號
[00:10:59.600 --> 00:11:01.600]  既然聖經說
[00:11:01.600 --> 00:11:02.600]  第一個名字不知道
[00:11:02.600 --> 00:11:03.600]  我們不去猜
[00:11:03.600 --> 00:11:04.600]  因為都說了是個奧秘
[00:11:04.600 --> 00:11:05.600]  猜來做什麼
[00:11:05.600 --> 00:11:07.600]  雖然這個世界很多人很喜歡猜
[00:11:07.600 --> 00:11:09.600]  如果我們看很多的聖經書
[00:11:09.600 --> 00:11:11.600]  都有人和我們猜是什麼
[00:11:11.600 --> 00:11:12.600]  不要理他
[00:11:12.600 --> 00:11:13.600]  但這三個名號
[00:11:13.600 --> 00:11:14.600]  我看的時候
[00:11:14.600 --> 00:11:16.600]  我覺得他分別描述了三樣東西
[00:11:16.600 --> 00:11:17.600]  第一
[00:11:17.600 --> 00:11:19.600]  就說這位基督
[00:11:19.600 --> 00:11:20.600]  沒有人知道他的名字
[00:11:20.600 --> 00:11:22.600]  代表他充滿奧秘
[00:11:22.600 --> 00:11:24.600]  也沒有人有能力
[00:11:24.600 --> 00:11:25.600]  完全掌控他
[00:11:25.600 --> 00:11:27.600]  操控他
[00:11:27.600 --> 00:11:28.600]  因為他沒有名字
[00:11:28.600 --> 00:11:29.600]  讓你去表述
[00:11:29.600 --> 00:11:31.600]  沒有名字讓你去決定
[00:11:31.600 --> 00:11:34.600]  第二
[00:11:34.600 --> 00:11:36.600]  他的名是神之道
[00:11:36.600 --> 00:11:37.600]  我們記得
[00:11:37.600 --> 00:11:38.600]  若人福音一章一節
[00:11:38.600 --> 00:11:39.600]  是太初有道
[00:11:39.600 --> 00:11:40.600]  道與神同在
[00:11:40.600 --> 00:11:41.600]  道就是神
[00:11:41.600 --> 00:11:42.600]  所以我們相信
[00:11:42.600 --> 00:11:43.600]  第二個名號
[00:11:43.600 --> 00:11:44.600]  是告訴我們
[00:11:44.600 --> 00:11:45.600]  這位見到的
[00:11:45.600 --> 00:11:47.600]  就是基督
[00:11:47.600 --> 00:11:49.600]  是神的兒子
[00:11:49.600 --> 00:11:50.600]  第三
[00:11:50.600 --> 00:11:51.600]  他是萬王之王
[00:11:51.600 --> 00:11:52.600]  萬主之主
[00:11:52.600 --> 00:11:53.600]  是告訴我們
[00:11:53.600 --> 00:11:54.600]  這位基督是普天下的王
[00:11:54.600 --> 00:11:56.600]  擁有終極的王權
[00:11:56.600 --> 00:11:58.600]  因此
[00:11:58.600 --> 00:12:00.600]  若翰所見到的這個視像
[00:12:00.600 --> 00:12:01.600]  是告訴我們
[00:12:01.600 --> 00:12:02.600]  這裡說的
[00:12:02.600 --> 00:12:03.600]  基督三寶重要的身份
[00:12:03.600 --> 00:12:04.600]  就是他獨一個神
[00:12:04.600 --> 00:12:06.600]  是受苦的袋鼠羔羊
[00:12:06.600 --> 00:12:08.600]  也是得勝
[00:12:08.600 --> 00:12:10.600]  和凱旋的基督
[00:12:10.600 --> 00:12:12.600]  獨一個神
[00:12:12.600 --> 00:12:15.600]  無始無終
[00:12:15.600 --> 00:12:17.600]  最尊貴的
[00:12:17.600 --> 00:12:19.600]  他是袋鼠的羔羊
[00:12:19.600 --> 00:12:20.600]  他來到這個地上
[00:12:20.600 --> 00:12:21.600]  他是神的兒子
[00:12:21.600 --> 00:12:22.600]  不過他為我和你
[00:12:22.600 --> 00:12:24.600]  站在這個十字架上
[00:12:24.600 --> 00:12:26.600]  但是他在死亡當中
[00:12:26.600 --> 00:12:27.600]  復活升天
[00:12:27.600 --> 00:12:28.600]  最後他得勝
[00:12:28.600 --> 00:12:30.600]  凱旋回來
[00:12:30.600 --> 00:12:34.600]  這位得勝的
[00:12:34.600 --> 00:12:36.600]  凱旋的基督
[00:12:36.600 --> 00:12:38.600]  被稱為誠信真實
[00:12:38.600 --> 00:12:40.600]  誠信真實
[00:12:40.600 --> 00:12:41.600]  是復活的基督
[00:12:41.600 --> 00:12:42.600]  如果我們記得
[00:12:42.600 --> 00:12:44.600]  在啟示錄三章十四節
[00:12:44.600 --> 00:12:46.600]  寫給老弟家教會的時候
[00:12:46.600 --> 00:12:48.600]  他所用的稱號
[00:12:48.600 --> 00:12:50.600]  我們記得七教會
[00:12:50.600 --> 00:12:52.600]  耶穌基督在不同的教會
[00:12:52.600 --> 00:12:53.600]  用不同的名號
[00:12:53.600 --> 00:12:54.600]  在老弟家的教會
[00:12:54.600 --> 00:12:56.600]  他用這個稱號
[00:12:56.600 --> 00:13:00.600]  這個稱號
[00:13:00.600 --> 00:13:02.600]  正好和那個充滿謊言道之人
[00:13:02.600 --> 00:13:04.600]  伴逆神的龍和喪
[00:13:04.600 --> 00:13:06.600]  作出一個很大的對比
[00:13:06.600 --> 00:13:08.600]  獸是說謊者之父
[00:13:08.600 --> 00:13:12.600]  但是神卻是誠信真實之父
[00:13:12.600 --> 00:13:14.600]  他本身就是誠信真實
[00:13:14.600 --> 00:13:17.600]  有人說誠信真實
[00:13:17.600 --> 00:13:19.600]  可以意義為可信的
[00:13:19.600 --> 00:13:21.600]  和真正相符的
[00:13:21.600 --> 00:13:24.600]  他的眼目如同火焰
[00:13:24.600 --> 00:13:26.600]  是表達他目光銳利
[00:13:26.600 --> 00:13:28.600]  沒有人可以避過他的審判
[00:13:28.600 --> 00:13:30.600]  這個形象表達了
[00:13:30.600 --> 00:13:32.600]  在約翰的視角當中
[00:13:32.600 --> 00:13:34.600]  耶穌基督對敵人所犯的罪
[00:13:34.600 --> 00:13:37.600]  所作的判斷和懲治
[00:13:37.600 --> 00:13:39.600]  是合乎公義也公平
[00:13:39.600 --> 00:13:41.600]  這位再來的皇
[00:13:41.600 --> 00:13:43.600]  他的審判
[00:13:43.600 --> 00:13:44.600]  不是隨隨便便的
[00:13:44.600 --> 00:13:46.600]  不是事事難難的
[00:13:46.600 --> 00:13:48.600]  沒有法官可以這樣做
[00:13:49.600 --> 00:13:51.600]  你們兩個犯罪了
[00:13:51.600 --> 00:13:53.600]  什麼罪不用說了
[00:13:53.600 --> 00:13:54.600]  你們就這樣判了
[00:13:54.600 --> 00:13:55.600]  你們走吧
[00:13:55.600 --> 00:13:56.600]  無罪釋放了
[00:13:56.600 --> 00:13:57.600]  沒有的
[00:13:57.600 --> 00:13:59.600]  耶穌基督的目光銳利
[00:13:59.600 --> 00:14:01.600]  所有的人在他面前
[00:14:01.600 --> 00:14:04.600]  都是受到合乎他的公義
[00:14:04.600 --> 00:14:06.600]  合乎公義的判斷
[00:14:06.600 --> 00:14:08.600]  頭上戴著很多冠冕
[00:14:08.600 --> 00:14:10.600]  表達基督在臨的時候
[00:14:10.600 --> 00:14:12.600]  撒旦被消滅
[00:14:12.600 --> 00:14:15.600]  世界的皇權重歸於他的身上
[00:14:15.600 --> 00:14:17.600]  而他所擁有的皇權
[00:14:17.600 --> 00:14:20.600]  是超越世上所有的君王
[00:14:20.600 --> 00:14:21.600]  沒有地上
[00:14:21.600 --> 00:14:23.600]  在歷史上任何一個君王
[00:14:23.600 --> 00:14:25.600]  可以跟他比喻
[00:14:25.600 --> 00:14:27.600]  沒有
[00:14:27.600 --> 00:14:29.600]  任何一個都沒有
[00:14:29.600 --> 00:14:31.600]  而天使殉道者德性的信徒
[00:14:31.600 --> 00:14:33.600]  聖經說騎著白馬
[00:14:33.600 --> 00:14:35.600]  穿著又白又潔淨細麻衣那班人
[00:14:35.600 --> 00:14:37.600]  很多人就相信
[00:14:37.600 --> 00:14:40.600]  天使是殉道者和所有德性的信徒
[00:14:40.600 --> 00:14:41.600]  他們跟隨基督
[00:14:41.600 --> 00:14:43.600]  不過他們不是參與戰爭
[00:14:43.600 --> 00:14:46.600]  所以放心我們不用打仗的
[00:14:46.600 --> 00:14:48.600]  他們不是參與戰爭
[00:14:48.600 --> 00:14:50.600]  而是他們要一起
[00:14:50.600 --> 00:14:52.600]  跟隨這位德性的基督
[00:14:52.600 --> 00:14:55.600]  見證基督審判和他救贖的工作
[00:14:55.600 --> 00:14:58.600]  見證至終邪惡勢力的崩潰
[00:14:58.600 --> 00:15:00.600]  這個就在基督教安息禮拜當中
[00:15:00.600 --> 00:15:01.600]  我們常常提到
[00:15:01.600 --> 00:15:03.600]  就是以死的基督徒
[00:15:03.600 --> 00:15:05.600]  在耶穌基督再來的時候
[00:15:05.600 --> 00:15:08.600]  他們會和耶穌一齊回來
[00:15:08.600 --> 00:15:10.600]  而如果到時
[00:15:10.600 --> 00:15:12.600]  耶穌如果這個時候再來
[00:15:12.600 --> 00:15:14.600]  他應該不是在這裡出現的
[00:15:14.600 --> 00:15:16.600]  聖經說他會將我們提到空中
[00:15:16.600 --> 00:15:18.600]  和他相會
[00:15:18.600 --> 00:15:21.600]  所以這裡說到在天君當中
[00:15:21.600 --> 00:15:23.600]  我相信
[00:15:23.600 --> 00:15:25.600]  應該有你和我在裡面
[00:15:25.600 --> 00:15:27.600]  沒有就很大件事了
[00:15:27.600 --> 00:15:29.600]  如果我們在這裡見到
[00:15:29.600 --> 00:15:30.600]  耶穌帶著天使天君來
[00:15:30.600 --> 00:15:32.600]  那就很大件事了
[00:15:32.600 --> 00:15:34.600]  我們不要期盼那件事
[00:15:34.600 --> 00:15:36.600]  不要期盼看一些很偉大的景象
[00:15:36.600 --> 00:15:38.600]  我們應該參與在那個偉大的景象裡面
[00:15:38.600 --> 00:15:41.600]  而按照猶太人的信仰背景
[00:15:41.600 --> 00:15:43.600]  若翰爽見的基督
[00:15:43.600 --> 00:15:45.600]  穿著浸過血的衣服
[00:15:45.600 --> 00:15:48.600]  都是一種得勝戰士的形象
[00:15:48.600 --> 00:15:51.600]  表達基督在征戰中海盛歸來
[00:15:51.600 --> 00:15:56.600]  在《耳塞俠書》63章
[00:15:56.600 --> 00:15:59.600]  第三節是這樣記載
[00:15:59.600 --> 00:16:01.600]  「我獨自揣渣走遲
[00:16:01.600 --> 00:16:04.600]  萬民中並無一人與我同在
[00:16:04.600 --> 00:16:07.600]  我發怒將他們揣下
[00:16:07.600 --> 00:16:09.600]  發烈怒將他們踐踏
[00:16:09.600 --> 00:16:12.600]  他們的血踐在我的衣服上
[00:16:12.600 --> 00:16:16.600]  玷污了我一切的衣裳」
[00:16:16.600 --> 00:16:18.600]  在歷史上曾經有人說
[00:16:18.600 --> 00:16:20.600]  耶穌基督這件白色袍子上的血
[00:16:20.600 --> 00:16:22.600]  是代表祂為我們流的血
[00:16:22.600 --> 00:16:24.600]  我相信不是
[00:16:24.600 --> 00:16:26.600]  因為很清楚這裡是說
[00:16:26.600 --> 00:16:28.600]  祂是出來征戰
[00:16:28.600 --> 00:16:30.600]  所以按《耳塞俠書》這裡所說
