
[00:00:00.000 --> 00:00:02.480]  今日就講一個聖潔的群體
[00:02:40.000 --> 00:02:42.480]  我們就要怎樣
[00:02:42.480 --> 00:02:45.440]  這是在說打橫的那種恩愛
[00:02:45.440 --> 00:02:46.880]  好,2章第一節說
[00:02:46.880 --> 00:02:49.440]  所以你們記除去一切的惡毒
[00:02:49.440 --> 00:02:51.120]  這是過程,還沒完
[00:02:51.120 --> 00:02:52.560]  不過在這個過程裡
[00:02:52.560 --> 00:02:55.600]  你們要怎樣去到第2章的第2節
[00:02:55.600 --> 00:02:56.560]  聖潔怎麼說呢
[00:02:56.560 --> 00:02:59.920]  他說就要愛慕那純正的靈奶
[00:02:59.920 --> 00:03:01.840]  既然是這樣,我們就要是這樣
[00:03:01.840 --> 00:03:04.000]  其實這兩個段落都相當的清楚
[00:03:04.000 --> 00:03:06.320]  是在說兩個特徵
[00:03:06.320 --> 00:03:08.960]  可以說在一個聖潔群體裡面
[00:03:08.960 --> 00:03:12.800]  我們要讓人看到一個屬於神的群體
[00:03:12.800 --> 00:03:13.920]  有兩個特徵
[00:03:13.920 --> 00:03:17.760]  彰顯了兩種不同特色的愛的呈現
[00:03:17.760 --> 00:03:19.360]  第一種的愛是打橫的
[00:03:19.360 --> 00:03:21.680]  第二種我稱它為打動的愛
[00:03:21.680 --> 00:03:23.680]  其實聽起來很簡單
[00:03:23.680 --> 00:03:24.880]  打橫的愛是什麼呢
[00:03:24.880 --> 00:03:27.120]  就是說既然你們信從了真理
[00:03:27.120 --> 00:03:28.320]  結證了自己的心
[00:03:28.320 --> 00:03:30.240]  以致愛弟兄沒有虛假
[00:03:30.240 --> 00:03:32.560]  就當從心裡彼此切實相愛
[00:03:32.560 --> 00:03:34.000]  其實這一節已經說完了
[00:03:34.000 --> 00:03:35.360]  打橫的愛是什麼呢
[00:03:35.360 --> 00:03:36.960]  一個人屬神的人
[00:03:36.960 --> 00:03:41.760]  他們經歷了救恩,心被結證了
[00:03:41.760 --> 00:03:42.960]  那還要怎樣
[00:03:42.960 --> 00:03:45.040]  就要在弟兄姊妹中間
[00:03:45.040 --> 00:03:46.240]  在這個群體裡面
[00:03:46.240 --> 00:03:49.440]  就要彼此的切實相愛
[00:03:49.440 --> 00:03:50.640]  這是第一個吩咐
[00:03:50.640 --> 00:03:52.880]  就是彼得告訴我們這個群體
[00:03:52.880 --> 00:03:55.200]  在耶穌基督的救恩裡面
[00:03:55.200 --> 00:03:57.040]  心被結證了之後
[00:03:57.040 --> 00:04:00.880]  我們已經有一種從神而來的真實
[00:04:00.880 --> 00:04:01.840]  不是虛假的
[00:04:01.840 --> 00:04:03.360]  真實的愛弟兄的心
[00:04:03.360 --> 00:04:04.720]  這個做基礎之下
[00:04:04.720 --> 00:04:08.800]  我們就要彼此的切實相愛
[00:04:08.800 --> 00:04:11.440]  在彼得前書裡面
[00:04:11.440 --> 00:04:15.280]  說彼此相愛的經文有三處
[00:04:15.280 --> 00:04:16.720]  其實很多的
[00:04:16.720 --> 00:04:18.080]  只是這本書都有三處
[00:04:18.080 --> 00:04:20.400]  第一章尾就有一個
[00:04:20.400 --> 00:04:21.360]  第三章又有一次
[00:04:21.360 --> 00:04:22.400]  第四章又有一次
[00:04:22.400 --> 00:04:24.880]  原來彼此相愛這件事
[00:04:24.880 --> 00:04:26.640]  其實有很多的面可以說
[00:04:26.640 --> 00:04:27.840]  很多層面的
[00:04:27.840 --> 00:04:31.200]  在這裡他說彼此相愛
[00:04:31.200 --> 00:04:33.200]  他強調一個什麼層面呢
[00:04:33.200 --> 00:04:34.400]  大家留意一下
[00:04:34.400 --> 00:04:36.960]  他說如果我們都是屬神的子民
[00:04:36.960 --> 00:04:38.800]  我們的心經歷了救恩
[00:04:38.800 --> 00:04:40.400]  順從了真理之後
[00:04:40.400 --> 00:04:42.400]  我們心被結證了
[00:04:42.400 --> 00:04:43.920]  我們的心結證了之後
[00:04:43.920 --> 00:04:45.520]  我們能夠有一種能力
[00:04:45.520 --> 00:04:47.440]  我們可以不虛假的
[00:04:47.440 --> 00:04:48.640]  很真誠的
[00:04:48.640 --> 00:04:51.760]  去表達對弟兄姊妹的愛心
[00:04:51.760 --> 00:04:53.680]  接著就要彼此相愛
[00:04:53.680 --> 00:04:54.400]  大家留意一下
[00:04:54.400 --> 00:04:59.040]  接著他由第23節到25節
[00:04:59.040 --> 00:05:01.840]  這三節聖經說什麼呢
[00:05:01.840 --> 00:05:04.080]  好像跟彼此相愛沒有什麼關係
[00:05:04.080 --> 00:05:06.400]  其實他是在說一個基礎
[00:05:06.400 --> 00:05:08.160]  就是說能夠彼此相愛
[00:05:08.160 --> 00:05:13.280]  是有一個很重要的根基
[00:05:13.280 --> 00:05:16.000]  你如果回一間公司工作
[00:05:16.000 --> 00:05:17.120]  一間生理機構
[00:05:17.120 --> 00:05:18.640]  你第一次進去公司工作
[00:05:18.640 --> 00:05:20.560]  見到一些人你是不認識的
[00:05:20.560 --> 00:05:22.400]  你能不能跟自己說
[00:05:22.400 --> 00:05:26.960]  我要跟這些人彼此相愛
[00:05:26.960 --> 00:05:29.760]  你想對方也未必想
[00:05:29.760 --> 00:05:31.920]  就是說你要做這件事
[00:05:31.920 --> 00:05:33.760]  其實要有一個基礎
[00:05:33.760 --> 00:05:34.960]  基礎是什麼呢
[00:05:34.960 --> 00:05:37.360]  就是我們的心要先被結證
[00:05:37.360 --> 00:05:39.120]  在主的救恩裡面
[00:05:39.120 --> 00:05:41.120]  先被結證才成為基礎
[00:05:41.120 --> 00:05:43.360]  否則人的罪性
[00:05:43.360 --> 00:05:44.960]  人的醜惡那一面
[00:05:44.960 --> 00:05:47.520]  就會令到這件事發生不了
[00:05:47.520 --> 00:05:50.480]  所以他在23節到25節
[00:05:50.480 --> 00:05:52.480]  他用了很長的聖經
[00:05:52.480 --> 00:05:54.560]  用三節聖經去解釋這件事
[00:05:54.560 --> 00:05:55.120]  解釋什麼呢
[00:05:55.120 --> 00:05:57.360]  就是說我們的救恩是怎樣的呢
[00:05:57.360 --> 00:05:59.680]  我們蒙了重生是一回事
[00:05:59.680 --> 00:06:03.360]  是因為那些不能夠壞的種子
[00:06:03.360 --> 00:06:05.840]  種子通常是
[00:06:05.840 --> 00:06:07.040]  種子是帶來生命的
[00:06:07.040 --> 00:06:08.080]  在植物來說
[00:06:08.080 --> 00:06:09.600]  種下去它就長出生命
[00:06:09.600 --> 00:06:11.280]  一棵植物
[00:06:11.280 --> 00:06:13.760]  但是所有的種子都是有限的
[00:06:13.760 --> 00:06:15.040]  如果你放在不合適的地方
[00:06:15.040 --> 00:06:18.240]  可能很快就會毀壞、腐爛
[00:06:18.240 --> 00:06:20.560]  它是長大不了的
[00:06:20.560 --> 00:06:22.240]  我說我們能夠重生
[00:06:22.240 --> 00:06:24.480]  是因為那些不會壞的
[00:06:24.480 --> 00:06:26.080]  不會扭壞的種子
[00:06:26.080 --> 00:06:27.680]  這個種子是由於
[00:06:27.680 --> 00:06:30.000]  是怎樣藉著神活潑常存的道
[00:06:30.000 --> 00:06:31.040]  福音
[00:06:31.040 --> 00:06:32.240]  後面這個是福音
[00:06:32.240 --> 00:06:33.680]  神傳給我們的福音
[00:06:33.680 --> 00:06:35.680]  那裡而來的福音
[00:06:35.680 --> 00:06:38.000]  是上帝那個活潑
[00:06:38.000 --> 00:06:39.600]  就是有生命力的
[00:06:39.600 --> 00:06:40.320]  Living的
[00:06:40.320 --> 00:06:41.120]  有生命力
[00:06:41.120 --> 00:06:44.160]  和是永存的、常存的
[00:06:44.160 --> 00:06:45.520]  即是永恆的
[00:06:45.520 --> 00:06:46.720]  不會扭壞的
[00:06:46.720 --> 00:06:48.080]  這個道、這個福音
[00:06:48.080 --> 00:06:50.480]  帶給我們有這個生命
[00:06:50.480 --> 00:06:52.400]  重生的生命
[00:06:52.400 --> 00:06:53.520]  然後他再說
[00:06:53.520 --> 00:06:55.600]  引究了聖經
[00:06:55.600 --> 00:06:56.320]  說什麼呢
[00:06:56.320 --> 00:06:57.680]  他說你看一下
[00:06:57.680 --> 00:07:00.000]  「凡有血氣的盡都如草」
[00:07:00.000 --> 00:07:01.280]  你看看我旁邊那個
[00:07:01.280 --> 00:07:04.320]  「凡有血氣的盡都如草」
[00:07:04.320 --> 00:07:05.520]  他說他的美容
[00:07:05.520 --> 00:07:06.720]  他很漂亮的樣子
[00:07:06.720 --> 00:07:09.200]  一下子就沒有了
[00:07:09.200 --> 00:07:11.760]  你千萬不要跟裴岸這樣說
[00:07:11.760 --> 00:07:12.560]  你一向
[00:07:12.560 --> 00:07:14.640]  你永遠在我心中都是這麼漂亮的
[00:07:14.640 --> 00:07:18.560]  這樣說就對了
[00:07:18.560 --> 00:07:21.760]  把錢塞進你口袋
[00:07:21.760 --> 00:07:23.200]  但是聖經裡面是說什麼呢
[00:07:23.200 --> 00:07:24.560]  他就說
[00:07:24.560 --> 00:07:26.320]  「凡有血氣的盡都如草」
[00:07:26.320 --> 00:07:27.200]  是說什麼呢
[00:07:27.200 --> 00:07:29.360]  以色列的地方是乾旱的
[00:07:29.360 --> 00:07:30.960]  曠野的地方
[00:07:30.960 --> 00:07:33.120]  那裡其實也有很多花草
[00:07:33.120 --> 00:07:33.760]  也有的
[00:07:33.760 --> 00:07:34.800]  特別是在早上
[00:07:34.800 --> 00:07:37.600]  早上神光初現的時候
[00:07:37.600 --> 00:07:38.480]  當地就
[00:07:38.480 --> 00:07:40.160]  因為水分缺少
[00:07:40.160 --> 00:07:41.360]  乾旱
[00:07:41.360 --> 00:07:43.600]  所以很重要的就是露水
[00:07:43.600 --> 00:07:46.960]  早上有很多露水在地面上
[00:07:46.960 --> 00:07:48.000]  很多草
[00:07:48.000 --> 00:07:51.120]  花就在那裡生出來了
[00:07:51.120 --> 00:07:51.920]  很多很漂亮的
[00:07:51.920 --> 00:07:53.360]  很小棵很漂亮的
[00:07:53.360 --> 00:07:55.760]  不過他說當太陽慢慢升高之後
[00:07:55.760 --> 00:07:57.520]  很快就會水分蒸發了
[00:07:57.520 --> 00:07:59.120]  可能到近中午
[00:07:59.120 --> 00:08:00.560]  這些曝曬之下
[00:08:00.560 --> 00:08:02.640]  這些花草全部都凋謝了
[00:08:02.640 --> 00:08:04.400]  就是說這個現象
[00:08:04.400 --> 00:08:05.920]  他就說你看看
[00:08:05.920 --> 00:08:07.440]  我們看到這些花這麼漂亮
[00:08:07.440 --> 00:08:10.000]  不過一會兒就沒有了
[00:08:10.000 --> 00:08:11.040]  我們的生命也是這樣
[00:08:11.040 --> 00:08:12.240]  好像這些花草一樣
[00:08:12.240 --> 00:08:13.520]  很快就會凋謝
[00:08:13.520 --> 00:08:15.120]  很快就會過去
[00:08:15.120 --> 00:08:16.400]  那和對比什麼呢
[00:08:16.400 --> 00:08:19.440]  對比說原來神的道是永存的
[00:08:19.440 --> 00:08:20.880]  有主的說話
[00:08:20.880 --> 00:08:21.760]  主的福音
[00:08:21.760 --> 00:08:24.080]  這個道是永存的
[00:08:24.080 --> 00:08:26.880]  就是在對比短暫和永久
[00:08:26.880 --> 00:08:28.160]  主的道是永存的
[00:08:28.160 --> 00:08:30.640]  在這個主的永存的道裡面
[00:08:30.640 --> 00:08:32.800]  我們得到一個生命
[00:08:32.800 --> 00:08:33.760]  重生了
[00:08:33.760 --> 00:08:34.880]  裡面有這個生命
[00:08:34.880 --> 00:08:35.920]  被潔淨了
[00:08:35.920 --> 00:08:37.440]  這麼多篇幅
[00:08:37.440 --> 00:08:38.240]  目的是說什麼呢
[00:08:38.240 --> 00:08:39.440]  老友
[00:08:39.440 --> 00:08:42.080]  我是長大了才相信主的
[00:08:42.080 --> 00:08:44.240]  我不是在教會長大那些
[00:08:44.240 --> 00:08:47.600]  我信耶穌的時候已經二十多歲了
[00:08:47.600 --> 00:08:49.120]  才回教會的
[00:08:49.120 --> 00:08:52.960]  因為我覺得我信耶穌的決定
[00:08:52.960 --> 00:08:55.120]  是很沉熟的一段時間
[00:08:55.120 --> 00:08:56.160]  又很認真
[00:08:56.160 --> 00:08:57.440]  決定去信的
[00:08:57.440 --> 00:08:58.960]  想了很久的思考
[00:08:58.960 --> 00:09:00.320]  決定了禱告之後
[00:09:00.320 --> 00:09:01.040]  相信的
[00:09:01.040 --> 00:09:02.320]  所以我會覺得
[00:09:02.320 --> 00:09:03.520]  所有信耶穌的人
[00:09:03.520 --> 00:09:05.120]  都應該很清楚的
[00:09:05.120 --> 00:09:06.320]  我會覺得所有信耶穌的人
[00:09:06.320 --> 00:09:08.000]  都應該好像我這麼認真的
[00:09:08.000 --> 00:09:09.520]  我覺得回到教會裡面
[00:09:09.520 --> 00:09:12.160]  那些人的樣子應該是比較不一樣的
[00:09:12.160 --> 00:09:13.280]  真的這麼相信的
[00:09:13.280 --> 00:09:14.480]  所以回到教會
[00:09:14.480 --> 00:09:16.080]  當時在講堂
[00:09:16.080 --> 00:09:17.120]  我就會覺得
[00:09:17.120 --> 00:09:18.480]  雖然那些人我不是很熟
[00:09:18.480 --> 00:09:19.920]  因為不是在教會長大
[00:09:19.920 --> 00:09:20.800]  不過我望著大家
[00:09:20.800 --> 00:09:22.000]  我就會相信
[00:09:22.000 --> 00:09:23.200]  你的心和我的心
[00:09:23.200 --> 00:09:25.280]  有一個共同的地方被潔淨了
[00:09:25.280 --> 00:09:27.760]  我們的心應該是可以坦然的
[00:09:27.760 --> 00:09:28.560]  不虛假
[00:09:28.560 --> 00:09:30.480]  坦然的可以表白
[00:09:30.480 --> 00:09:32.080]  可以將我的真我顯現出來
[00:09:32.080 --> 00:09:34.480]  然後在那裡可以學習相愛
[00:09:34.480 --> 00:09:36.880]  這是我的感覺和我的體會
[00:09:36.880 --> 00:09:38.640]  我不知道你會不會也是這樣
[00:09:38.640 --> 00:09:39.760]  聖經是這樣講的
[00:09:39.760 --> 00:09:42.240]  這種共同的重生的經驗
[00:09:42.240 --> 00:09:43.920]  讓我們的心被潔淨之後
[00:09:43.920 --> 00:09:45.200]  這個就成為基礎
[00:09:45.200 --> 00:09:47.280]  我們可以切實相愛
[00:09:47.280 --> 00:09:48.560]  如果沒有這個基礎
[00:09:48.560 --> 00:09:50.320]  其實是很難的
[00:09:50.320 --> 00:09:53.920]  沒有這個基礎是很難的
[00:09:53.920 --> 00:09:55.760]  特別最近
[00:09:55.760 --> 00:09:57.520]  香港的社會
[00:09:57.520 --> 00:09:58.720]  你看新聞
[00:09:58.720 --> 00:10:01.680]  碰到很多人的面孔
[00:10:01.680 --> 00:10:02.320]  你會覺得
[00:10:02.320 --> 00:10:05.520]  是不是人心都很難估計
[00:10:05.520 --> 00:10:07.440]  他說贊成你
[00:10:07.440 --> 00:10:08.880]  後來就反過來
[00:10:08.880 --> 00:10:10.720]  轉了態
[00:10:10.720 --> 00:10:11.840]  他寫了一本書
[00:10:11.840 --> 00:10:12.800]  說贊成這件事
[00:10:12.800 --> 00:10:16.160]  誰知道行動上就不是講這件事
[00:10:16.160 --> 00:10:17.360]  如果大家明白就明白
[00:10:17.360 --> 00:10:21.520]  不明白不要緊
[00:10:21.520 --> 00:10:25.120]  我想沒有這個潔淨
[00:10:25.120 --> 00:10:27.280]  沒有這個重生的話
[00:10:27.280 --> 00:10:28.240]  其實我們的心
[00:10:28.240 --> 00:10:32.480]  是很難和別人可以彼此切實相愛
[00:10:32.480 --> 00:10:34.480]  就是因為有
[00:10:34.480 --> 00:10:35.280]  我們每一個人
[00:10:35.280 --> 00:10:36.720]  在耶穌裡面的弟兄姊妹
[00:10:36.720 --> 00:10:37.600]  我們的心
[00:10:37.600 --> 00:10:39.120]  無論我們過去怎樣也好
[00:10:39.120 --> 00:10:43.120]  但是經歷了這種真實的信仰之後
[00:10:43.120 --> 00:10:43.920]  心被潔淨
[00:10:43.920 --> 00:10:44.640]  這裡說
[00:10:44.640 --> 00:10:46.960]  我們潔淨了自己的心
[00:10:46.960 --> 00:10:49.520]  以至愛弟兄沒有虛假
[00:10:49.520 --> 00:10:51.200]  是可能的
[00:10:51.200 --> 00:10:52.400]  是可以沒有虛假
[00:10:52.400 --> 00:10:54.880]  真實的可以去發生愛
[00:10:54.880 --> 00:10:56.720]  的話就要怎樣
[00:10:56.720 --> 00:10:58.320]  就要從心裡面
[00:10:58.320 --> 00:11:01.680]  是要彼此的切實相愛
[00:11:01.680 --> 00:11:03.760]  彼此相愛是很豐富的
[00:11:03.760 --> 00:11:06.400]  我們今年會用不同的段落
[00:11:06.400 --> 00:11:07.680]  會講這個主題
[00:11:07.680 --> 00:11:09.360]  這裡我想講的是什麼
[00:11:09.360 --> 00:11:10.000]  除了說
[00:11:10.000 --> 00:11:12.160]  他有一個很重要的基礎之外
[00:11:12.160 --> 00:11:15.920]  這裡說的是要彼此的切實相愛
[00:11:15.920 --> 00:11:18.400]  那條十字架打橫那條
[00:11:18.400 --> 00:11:19.760]  打橫那條
[00:11:19.760 --> 00:11:21.040]  彼此的切實相愛
[00:11:21.040 --> 00:11:22.720]  第一他要彼此
[00:11:22.720 --> 00:11:24.880]  彼此是什麼意思
[00:11:24.880 --> 00:11:25.840]  彼此就是說
[00:11:25.840 --> 00:11:28.880]  你不能夠只是去愛人
[00:11:28.880 --> 00:11:30.240]  你都要怎樣
[00:11:30.240 --> 00:11:31.360]  打開自己的心
[00:11:31.360 --> 00:11:33.840]  給別人去愛你
[00:11:33.840 --> 00:11:35.920]  你要去愛人
[00:11:35.920 --> 00:11:36.960]  你要去愛人
[00:11:36.960 --> 00:11:39.760]  你就要看到你的弟兄姊妹的需要
[00:11:39.760 --> 00:11:41.600]  看到她的軟弱
[00:11:41.600 --> 00:11:44.080]  看到她的困難
[00:11:44.080 --> 00:11:44.960]  然後怎樣
[00:11:44.960 --> 00:11:48.880]  你要伸出你的憐憫的手
[00:11:48.880 --> 00:11:50.080]  援手
[00:11:50.080 --> 00:11:52.080]  心裡面不單只是心
[00:11:52.080 --> 00:11:53.280]  是要手的
[00:11:53.280 --> 00:11:54.560]  因為聖經說
[00:11:54.560 --> 00:11:56.640]  愛人不單只是在舌頭上面
[00:11:56.640 --> 00:11:58.640]  都要在行為上面
[00:11:58.640 --> 00:12:01.280]  所以如果我們說要去愛人的話
[00:12:01.280 --> 00:12:03.360]  我們要看到別人的需要
[00:12:03.360 --> 00:12:04.640]  特別弟兄姊妹的需要
[00:12:04.640 --> 00:12:05.840]  困難、軟弱
[00:12:05.840 --> 00:12:09.360]  然後願意獻出我們的努力
[00:12:09.360 --> 00:12:10.960]  可能是支持她代禱
[00:12:10.960 --> 00:12:12.800]  甚至是伸出援手
[00:12:12.800 --> 00:12:14.640]  甚至可能是實際行動上面
[00:12:14.640 --> 00:12:15.840]  經濟戰等等
[00:12:15.840 --> 00:12:18.160]  這些都是在愛人裡面
[00:12:18.160 --> 00:12:20.720]  我們可以見到可以這樣做的
[00:12:20.720 --> 00:12:22.560]  另外愛一個人
[00:12:22.560 --> 00:12:25.120]  有時候甚至看到她的問題
[00:12:25.120 --> 00:12:27.040]  看到她的不好
[00:12:27.040 --> 00:12:28.000]  看到她的危險
[00:12:28.000 --> 00:12:29.040]  看到她的試探
[00:12:29.040 --> 00:12:32.960]  我有一種勇氣能夠提出你的意見
[00:12:32.960 --> 00:12:34.640]  甚至提出你的督責
[00:12:34.640 --> 00:12:36.880]  提出你的提醒、警告
[00:12:36.880 --> 00:12:40.000]  這個都是愛
[00:12:40.000 --> 00:12:42.080]  這種愛其實是難度高一點的
[00:12:42.080 --> 00:12:45.200]  因為她是冒犯著對方
[00:12:45.200 --> 00:12:48.320]  冒著冒犯著對方的危險之下
[00:12:48.320 --> 00:12:51.200]  你發出這些言語和訊息
[00:12:51.200 --> 00:12:52.640]  愛是這樣的
[00:12:52.640 --> 00:12:53.600]  有一面
[00:12:53.600 --> 00:12:55.120]  愛了另一面
[00:12:55.120 --> 00:12:56.800]  即是接受
[00:12:56.800 --> 00:12:58.000]  接受是甚麼意思呢
[00:12:58.000 --> 00:12:58.880]  接受別人的愛
[00:12:58.880 --> 00:13:01.920]  即是我願意向弟兄姊妹打開
[00:13:01.920 --> 00:13:03.040]  打開我的心
[00:13:03.040 --> 00:13:05.840]  告訴別人其實我有這個軟弱
[00:13:05.840 --> 00:13:06.960]  我有這個困難
[00:13:06.960 --> 00:13:09.520]  我有這個需要
[00:13:09.520 --> 00:13:12.640]  然後讓弟兄姊妹介入在我的生命裡面
[00:13:12.640 --> 00:13:14.800]  幫助我、扶持我、帶領我
[00:13:14.800 --> 00:13:18.160]  甚至如果我有甚麼罪
[00:13:18.160 --> 00:13:20.560]  有甚麼危險
[00:13:20.560 --> 00:13:22.480]  有甚麼試探我正在面對的時候
[00:13:22.480 --> 00:13:24.160]  我都願意打開
[00:13:24.160 --> 00:13:24.880]  讓別人
[00:13:24.880 --> 00:13:26.320]  弟兄姊妹因為愛的緣故
[00:13:26.320 --> 00:13:27.680]  介入我生命裡面
[00:13:27.680 --> 00:13:30.560]  給我提醒、給我督責、給我守望
[00:13:30.560 --> 00:13:33.920]  這就是愛的特性
[00:13:33.920 --> 00:13:34.960]  彼此相愛
[00:13:34.960 --> 00:13:39.040]  要包括愛別人和讓別人愛你
[00:13:39.040 --> 00:13:42.320]  弟兄姊妹你覺得哪一個難一點
[00:13:42.320 --> 00:13:43.440]  我想做個統計
[00:13:43.440 --> 00:13:44.880]  你覺得愛別人難一點
[00:13:44.880 --> 00:13:47.360]  還是讓別人愛難一點
[00:13:47.360 --> 00:13:49.360]  愛別人難一點的時候
[00:13:49.360 --> 00:13:52.880]  在這個比較之下
[00:13:52.880 --> 00:13:56.880]  讓別人愛難一點
[00:13:56.880 --> 00:13:58.320]  嘩,請你跟隔壁那個說
[00:13:58.320 --> 00:14:01.680]  你真的很要面子
[00:14:01.680 --> 00:14:03.040]  讓別人愛
[00:14:03.040 --> 00:14:03.840]  普遍來說
[00:14:03.840 --> 00:14:06.080]  我想對越大個人來說
[00:14:06.080 --> 00:14:07.040]  難度高一點
[00:14:07.040 --> 00:14:08.000]  我問那些
[00:14:08.000 --> 00:14:09.200]  昨天問那些年輕人
[00:14:09.200 --> 00:14:10.960]  通常兩個手差不多
[00:14:10.960 --> 00:14:12.240]  但在這裡我發覺
[00:14:12.240 --> 00:14:17.760]  讓別人愛是難度大一點
[00:14:17.760 --> 00:14:20.480]  但是我想如果這個教會群體
[00:14:20.480 --> 00:14:23.760]  能夠彰顯那種性別的特性的話
[00:14:23.760 --> 00:14:27.440]  有橫向和橫向的愛
[00:14:27.440 --> 00:14:30.560]  所以唯有我們能夠同時間去愛別人
[00:14:30.560 --> 00:14:32.240]  同時間讓別人去愛
[00:14:32.240 --> 00:14:34.560]  兩種東西同時發生的情況下
[00:14:34.560 --> 00:14:37.440]  這個群體才有那種
[00:14:37.440 --> 00:14:38.560]  我叫bonding
[00:14:38.560 --> 00:14:42.000]  彼此相愛的那種連結
[00:14:42.000 --> 00:14:44.720]  就是透過這一種可以是真實的
[00:14:44.720 --> 00:14:46.640]  將自己的生命向別人顯露
[00:14:46.640 --> 00:14:48.400]  也可以向別人發出
[00:14:48.400 --> 00:14:53.520]  你自己能夠顯著的幫助
[00:14:53.520 --> 00:14:56.480]  過去在教會裡面這麼多年
[00:14:56.480 --> 00:14:58.720]  其實我都見到很多很美麗的圖畫
[00:14:58.720 --> 00:15:00.640]  就在這個彼此相愛裡面
[00:15:00.640 --> 00:15:03.360]  我預備的時候想起其中一幅圖畫
[00:15:03.360 --> 00:15:04.720]  就是這樣有一個小組
[00:15:04.720 --> 00:15:06.320]  一個小組裡面有一個組員
[00:15:06.320 --> 00:15:09.280]  他不介意將自己的問題打開
[00:15:09.280 --> 00:15:10.480]  第一,他失業
[00:15:10.480 --> 00:15:12.080]  第二,他找不到工作
[00:15:12.080 --> 00:15:13.120]  第三,他沒錢
[00:15:13.120 --> 00:15:14.720]  第四,他家裡有很多問題
