
[00:00:00.000 --> 00:00:02.820]  (主席)我們再次低頭祈禱弟兄姊妹
[00:02:33.200 --> 00:02:34.400]  我不知道你怎樣描述
[00:02:34.400 --> 00:02:36.700]  我無法描述
[00:02:36.700 --> 00:02:39.100]  甚至做一個比較具體的基督徒
[00:02:39.100 --> 00:02:42.500]  將神的話放在心裡面
[00:02:42.500 --> 00:02:44.500]  如果不是
[00:02:44.500 --> 00:02:47.300]  別人說空談
[00:02:47.300 --> 00:02:51.300]  我就空唱主活在我心
[00:02:51.300 --> 00:02:55.700]  今天想和大家看一個很基本的問題
[00:02:55.700 --> 00:02:57.400]  就是蒙召
[00:02:57.400 --> 00:03:01.400]  今年我們的主題是蒙召和使命
[00:03:01.400 --> 00:03:03.000]  在過去幾次裡面
[00:03:03.000 --> 00:03:06.300]  和大家看以弗所書第一章
[00:03:06.300 --> 00:03:07.900]  一直下來的時候
[00:03:07.900 --> 00:03:12.700]  我們看到蒙召我們成為聖徒
[00:03:12.700 --> 00:03:16.200]  蒙召我們有聖靈的確具
[00:03:16.200 --> 00:03:19.100]  蒙召使我們有指望
[00:03:19.100 --> 00:03:21.300]  蒙召使我們得到救恩
[00:03:21.300 --> 00:03:23.400]  因為恩順清義
[00:03:23.400 --> 00:03:25.400]  這都是我們得到的東西
[00:03:25.400 --> 00:03:27.100]  我們有沒有看到一件事情
[00:03:27.100 --> 00:03:32.400]  蒙召原來是從神那裡給我們呼聲
[00:03:32.400 --> 00:03:35.300]  叫我們做什麼呢?
[00:03:35.300 --> 00:03:37.600]  做什麼呢?
[00:03:37.600 --> 00:03:41.300]  今早有首詩歌
[00:03:41.300 --> 00:03:44.200]  懇求神呼召我
[00:03:44.200 --> 00:03:48.300]  我不知道大家唱的時候有什麼感覺
[00:03:48.300 --> 00:03:51.200]  很多時候我們懇求神賜福給我
[00:03:51.200 --> 00:03:52.900]  但你有沒有想到
[00:03:52.900 --> 00:03:55.800]  如果上帝不叫你
[00:03:55.800 --> 00:03:58.600]  你在哪裡?
[00:03:58.600 --> 00:04:00.100]  回到伊甸園的時候
[00:04:00.100 --> 00:04:01.500]  當人犯罪
[00:04:01.500 --> 00:04:03.400]  當夏娃犯罪之後
[00:04:03.400 --> 00:04:08.000]  他們就極力的躲避神
[00:04:08.000 --> 00:04:09.600]  然後天起了涼風
[00:04:09.600 --> 00:04:13.000]  耶和華在伊甸園裡面行走的時候
[00:04:13.000 --> 00:04:15.800]  耶和華知道他們在哪裡
[00:04:15.800 --> 00:04:18.900]  全知全在全靈的神知道的
[00:04:18.900 --> 00:04:21.700]  不過耶和華仍然做了一件事
[00:04:21.700 --> 00:04:25.700]  是用行動去呼喚他們
[00:04:25.700 --> 00:04:28.300]  是不是叫他們的名字我不知道
[00:04:28.300 --> 00:04:30.200]  總之就是叫他們
[00:04:30.200 --> 00:04:31.700]  叫他們做什麼?
[00:04:31.700 --> 00:04:33.200]  出來吧
[00:04:33.200 --> 00:04:37.000]  悔改吧
[00:04:37.000 --> 00:04:39.600]  我們很多時候看到呼喚
[00:04:39.600 --> 00:04:40.800]  呼召
[00:04:40.800 --> 00:04:42.300]  蒙召
[00:04:42.300 --> 00:04:44.600]  馬上聯想到一件事
[00:04:44.600 --> 00:04:45.800]  是特殊的人
[00:04:45.800 --> 00:04:47.200]  特殊的事
[00:04:47.200 --> 00:04:48.700]  但沒有想到
[00:04:48.700 --> 00:04:54.400]  聖經所記載呼喚是對所有人
[00:04:54.400 --> 00:04:56.500]  耶穌也說我叫我的羊
[00:04:56.500 --> 00:04:58.600]  我的羊認識我
[00:04:58.600 --> 00:05:00.600]  不單止今時今日
[00:05:00.600 --> 00:05:03.600]  過去歷史上神呼喚過你
[00:05:03.600 --> 00:05:06.500]  你有沒有跟隨他是另一件事情
[00:05:06.500 --> 00:05:09.400]  希望你明白之後你會跟隨
[00:05:09.400 --> 00:05:10.200]  是不是?
[00:05:10.200 --> 00:05:12.000]  如果不是我們俗語說
[00:05:12.000 --> 00:05:15.400]  阿崩叫狗越叫越走那就是為家火了
[00:05:15.400 --> 00:05:16.500]  是不是?
[00:05:16.500 --> 00:05:18.600]  你如果跟隨他的時候
[00:05:18.600 --> 00:05:21.500]  不單止今時今日他呼喚你
[00:05:21.500 --> 00:05:22.800]  到有一天
[00:05:22.800 --> 00:05:24.500]  他也會呼喚你
[00:05:24.500 --> 00:05:25.800]  我很喜歡一首詩歌
[00:05:25.800 --> 00:05:29.800]  就是在哪邊點名的時候
[00:05:29.800 --> 00:05:32.100]  點名的時候就要叫你的名字
[00:05:32.100 --> 00:05:33.000]  你在這裡就在這裡
[00:05:33.000 --> 00:05:36.100]  不在這裡就不在這裡了
[00:05:36.100 --> 00:05:37.600]  對生命堂的弟兄妹來說
[00:05:37.600 --> 00:05:39.300]  我重申再提一次
[00:05:39.300 --> 00:05:41.000]  不要以為你的名字
[00:05:41.000 --> 00:05:43.000]  在生命堂的冊子上面
[00:05:43.000 --> 00:05:46.500]  你將來點名一定有你的份
[00:05:46.500 --> 00:05:49.800]  這是第一步你必須經過的
[00:05:49.800 --> 00:05:52.500]  但若然你的名字不在上面的時候
[00:05:52.500 --> 00:05:54.300]  到那天不叫你的名字
[00:05:54.300 --> 00:05:56.400]  大件事了
[00:05:56.400 --> 00:05:58.900]  我在學校工作了四十年
[00:05:58.900 --> 00:06:01.500]  之後都點名沒有你的名字
[00:06:01.500 --> 00:06:05.000]  你是冒牌的
[00:06:05.000 --> 00:06:07.700]  你是亂闖進來的
[00:06:07.700 --> 00:06:11.100]  是從洋圈裡面進入洋圈裡面的時候
[00:06:11.100 --> 00:06:14.000]  神給他們一個身份
[00:06:14.000 --> 00:06:15.800]  剛才所讀的經文裡面
[00:06:15.800 --> 00:06:17.200]  我們再看多一段經文
[00:06:17.200 --> 00:06:22.000]  是《耳福碩書》第一章十五到十九節
[00:06:22.000 --> 00:06:23.000]  我讀給大家聽
[00:06:23.000 --> 00:06:27.000]  因此我既聽見你們順從主耶穌
[00:06:27.000 --> 00:06:29.200]  親愛的聖徒
[00:06:29.200 --> 00:06:30.600]  親愛眾聖徒
[00:06:30.600 --> 00:06:33.100]  就為你們不懼的感謝神
[00:06:33.100 --> 00:06:35.600]  禱告的時候上提到你們
[00:06:35.600 --> 00:06:39.100]  求我們主耶穌基督的神榮耀的父
[00:06:39.100 --> 00:06:43.300]  將那賜人智慧和啟示的靈賞給你們
[00:06:43.300 --> 00:06:46.000]  使你們真知道祂
[00:06:46.000 --> 00:06:48.700]  並且照明你們心中的眼睛
[00:06:48.700 --> 00:06:52.900]  使你們知道祂的恩兆是何等的指望
[00:06:52.900 --> 00:06:57.600]  這個恩兆就是祂恩典的呼召
[00:06:57.600 --> 00:07:00.700]  是我們夢上帝叫你
[00:07:00.700 --> 00:07:04.000]  然後回應給祂很大的指望
[00:07:04.000 --> 00:07:06.200]  為在聖徒中間得的基業
[00:07:06.200 --> 00:07:09.300]  有何等豐盛的榮耀
[00:07:09.300 --> 00:07:10.200]  呼召我們之後
[00:07:10.200 --> 00:07:12.900]  我在過去幾次我講過
[00:07:12.900 --> 00:07:16.800]  我們是成為神的兒女之後
[00:07:16.800 --> 00:07:18.300]  我們是得到基業
[00:07:18.300 --> 00:07:21.500]  我們是神的基業
[00:07:21.500 --> 00:07:24.100]  並知道祂向我們這信的人
[00:07:24.100 --> 00:07:26.900]  所顯現的能力是何等的豪大
[00:07:26.900 --> 00:07:29.400]  這個能力是拯救我們的能力
[00:07:29.400 --> 00:07:31.800]  今日給我們活在世上的能力
[00:07:31.800 --> 00:07:34.400]  還有一個能力是未兌現的
[00:07:34.400 --> 00:07:37.000]  將來必定兌現的就是
[00:07:37.000 --> 00:07:43.500]  神要用洗耶穌基督從死裡復活的大能
[00:07:43.500 --> 00:07:47.600]  必定在每一個相信祂的人身上
[00:07:47.600 --> 00:07:50.100]  叫我們從死裡復活
[00:07:50.100 --> 00:07:52.400]  同樣的靈
[00:07:52.400 --> 00:07:54.600]  已經印證了
[00:07:54.600 --> 00:07:56.000]  所以弟兄姊妹
[00:07:56.000 --> 00:07:56.900]  有沒有留意到
[00:07:56.900 --> 00:07:59.800]  剛才我們無論在耶穌基督第二章所讀的
[00:07:59.800 --> 00:08:01.500]  和第一章所讀的裏面
[00:08:01.500 --> 00:08:03.900]  看到我們原來是甚麼
[00:08:03.900 --> 00:08:10.000]  我們原來是外邦人
[00:08:10.000 --> 00:08:11.700]  第二章第十一節說
[00:08:11.700 --> 00:08:14.100]  所以你們應當紀念
[00:08:14.100 --> 00:08:18.900]  你們從前按肉體是外邦人
[00:08:18.900 --> 00:08:22.700]  是稱為沒受割禮的
[00:08:22.700 --> 00:08:26.800]  今日不會詳細去講關於割禮的問題
[00:08:26.800 --> 00:08:29.200]  神揀選了阿伯拉罕
[00:08:29.200 --> 00:08:30.900]  所以阿伯拉罕的子孫
[00:08:30.900 --> 00:08:33.700]  在身體上要受割禮
[00:08:33.700 --> 00:08:35.400]  這班人去到埃及之後
[00:08:35.400 --> 00:08:37.300]  淪為奴隸
[00:08:37.300 --> 00:08:38.800]  當他離開埃及之後
[00:08:38.800 --> 00:08:40.600]  很多都忘記了
[00:08:40.600 --> 00:08:42.300]  所以當他們過了約旦河
[00:08:42.300 --> 00:08:44.300]  他們吉甲的時候
[00:08:44.300 --> 00:08:50.000]  所有的男丁都要受割禮
[00:08:50.000 --> 00:08:51.600]  面對耶利哥
[00:08:51.600 --> 00:08:53.200]  過了約旦河
[00:08:53.200 --> 00:08:55.800]  還要在這裡痛苦等幾天
[00:08:55.800 --> 00:08:57.700]  等啊
[00:08:57.700 --> 00:09:01.600]  這些策略沒人明白
[00:09:01.600 --> 00:09:03.000]  用句不好聽的說話
[00:09:03.000 --> 00:09:05.900]  說出自殘
[00:09:05.900 --> 00:09:07.700]  你真是拼死
[00:09:07.700 --> 00:09:11.300]  就是要等
[00:09:11.300 --> 00:09:13.200]  弟兄姊妹
[00:09:13.200 --> 00:09:17.100]  割禮是以色列人在神面前
[00:09:17.100 --> 00:09:18.700]  神與他們納約
[00:09:18.700 --> 00:09:23.300]  一個身體上受的記號
[00:09:23.300 --> 00:09:25.000]  那姊妹呢
[00:09:25.000 --> 00:09:26.100]  我說不是
[00:09:26.100 --> 00:09:28.100]  在聖經裡面說到割禮的時候
[00:09:28.100 --> 00:09:30.900]  是要我們每一個屬於神的人
[00:09:30.900 --> 00:09:33.500]  要分別為聖
[00:09:33.500 --> 00:09:37.700]  成為神的兒女一個個跡象
[00:09:37.700 --> 00:09:39.900]  所以在這個聖經裡面記載到
[00:09:39.900 --> 00:09:43.200]  我們本來是外邦人
[00:09:43.200 --> 00:09:44.100]  第一
[00:09:44.100 --> 00:09:46.000]  與基督無關的
[00:09:46.000 --> 00:09:46.900]  第十二節說
[00:09:46.900 --> 00:09:49.000]  你們與基督無關的
[00:09:49.000 --> 00:09:51.800]  是在以色列國民以外
[00:09:51.800 --> 00:09:54.400]  無關的
[00:09:54.400 --> 00:09:57.400]  神今天叫你回來
[00:09:57.400 --> 00:10:00.700]  是給你一個身份
[00:10:00.700 --> 00:10:02.000]  這個身份
[00:10:02.000 --> 00:10:03.900]  以前與我們無關
[00:10:03.900 --> 00:10:05.000]  因此
[00:10:05.000 --> 00:10:06.300]  弟兄姊妹
[00:10:06.300 --> 00:10:09.500]  你覺得耶穌與你有什麼關係?
[00:10:09.500 --> 00:10:12.000]  基督與你有什麼關係?
[00:10:12.000 --> 00:10:15.000]  很多人在知識上認知
[00:10:15.000 --> 00:10:16.300]  認知什麼?
[00:10:16.300 --> 00:10:17.700]  我信耶穌
[00:10:17.700 --> 00:10:20.700]  因為耶穌很偉大
[00:10:20.700 --> 00:10:21.600]  是不是?
[00:10:21.600 --> 00:10:24.800]  事實上耶穌真的很偉大
[00:10:24.800 --> 00:10:29.500]  人類歷史上三個很偉大的
[00:10:29.500 --> 00:10:31.100]  猶太人
[00:10:31.100 --> 00:10:32.400]  一個最近大家
[00:10:32.400 --> 00:10:34.800]  可能電視上頻頻聽到他的名字
[00:10:34.800 --> 00:10:36.600]  叫做
[00:10:36.600 --> 00:10:38.500]  什麼名字知不知道?
[00:10:38.500 --> 00:10:39.500]  不知道?
[00:10:39.500 --> 00:10:43.300]  一個政治經濟學理論專家
[00:10:43.300 --> 00:10:45.700]  還不知道?
[00:10:45.700 --> 00:10:49.300]  馬克思
[00:10:49.300 --> 00:10:51.700]  偉不偉大?
[00:10:51.700 --> 00:10:53.000]  很偉大
[00:10:53.000 --> 00:10:55.000]  在目前這個世界來說
[00:10:55.000 --> 00:10:58.300]  他的理論思想都很成功
[00:10:58.300 --> 00:11:00.500]  都很成功
[00:11:00.500 --> 00:11:02.800]  另外一個是物理科學家
[00:11:02.800 --> 00:11:04.300]  叫做愛因斯坦
[00:11:04.300 --> 00:11:05.600]  偉不偉大?
[00:11:05.600 --> 00:11:06.800]  很偉大
[00:11:06.800 --> 00:11:08.100]  在他們兩個之前
[00:11:08.100 --> 00:11:09.900]  有一個人的名字叫做耶穌
[00:11:09.900 --> 00:11:11.100]  偉不偉大?
[00:11:11.100 --> 00:11:11.900]  偉大
[00:11:11.900 --> 00:11:13.700]  所以認識耶穌是偉大
[00:11:13.700 --> 00:11:16.700]  絕對與我們同等
[00:11:16.700 --> 00:11:18.100]  是不是?
[00:11:18.100 --> 00:11:19.700]  所以你這樣信耶穌
[00:11:19.700 --> 00:11:20.400]  我告訴你
[00:11:20.400 --> 00:11:22.700]  和那些人信物理的理論
[00:11:22.700 --> 00:11:25.100]  信一些政治的理論來說
[00:11:25.100 --> 00:11:27.000]  沒有分別的
[00:11:27.000 --> 00:11:29.200]  那些一定會過去的
[00:11:29.200 --> 00:11:30.700]  我估計愛因斯坦的理論
[00:11:30.700 --> 00:11:33.400]  將來可能有人推翻他也不一定
[00:11:33.400 --> 00:11:34.000]  是不是?
[00:11:34.000 --> 00:11:35.700]  經濟政治理論
[00:11:35.700 --> 00:11:37.600]  在地球上可以建立大同世界
[00:11:37.600 --> 00:11:39.300]  烏托邦世界嗎?
[00:11:39.300 --> 00:11:40.400]  永恆的國度嗎?
[00:11:40.400 --> 00:11:44.000]  一定不行的
[00:11:44.000 --> 00:11:44.800]  所以
[00:11:44.800 --> 00:11:47.100]  鄧小平你和耶穌的關係是什麼?
[00:11:47.100 --> 00:11:49.600]  不是理論偉大你相信他
[00:11:49.600 --> 00:11:51.600]  而是他為你死
[00:11:51.600 --> 00:11:53.400]  承擔了你罪的刑罰
[00:11:53.400 --> 00:11:54.600]  救贖你
[00:11:54.600 --> 00:11:55.900]  這個救恩臨到你
[00:11:55.900 --> 00:11:58.000]  你和他發生真正的關係
[00:11:58.000 --> 00:12:01.100]  是救贖主的關係
[00:12:01.100 --> 00:12:02.900]  我們不是教主
[00:12:02.900 --> 00:12:07.000]  我們是救贖主
[00:12:07.000 --> 00:12:08.600]  所以你和基督的關係
[00:12:08.600 --> 00:12:11.400]  你必須從聖經裏面看清看楚
[00:12:11.400 --> 00:12:13.900]  然後你才知道你的身份
[00:12:13.900 --> 00:12:14.800]  第二
[00:12:14.800 --> 00:12:16.100]  聖經裏面說
[00:12:16.100 --> 00:12:18.900]  外邦人是英許以外的
[00:12:18.900 --> 00:12:22.500]  英許是局外人
[00:12:22.500 --> 00:12:24.800]  神對阿不拉可立之英許
[00:12:24.800 --> 00:12:27.500]  所以阿不拉的子孫一定蒙福
[00:12:27.500 --> 00:12:28.700]  照上帝的英許說
[00:12:28.700 --> 00:12:31.700]  只要他的子孫肯遵行神的道
[00:12:31.700 --> 00:12:34.600]  一定蒙恩
[00:12:34.600 --> 00:12:36.800]  甚至乎聖經有些解經家說到
[00:12:36.800 --> 00:12:39.400]  將來得救的日子
[00:12:39.400 --> 00:12:40.500]  將來得救的日子
[00:12:40.500 --> 00:12:41.900]  只要以色列人悔改
[00:12:41.900 --> 00:12:42.400]  都蒙恩
[00:12:42.400 --> 00:12:45.000]  因為上帝向阿不拉英許了
[00:12:45.000 --> 00:12:46.900]  我很相信這一點
[00:12:46.900 --> 00:12:48.500]  凡是今時今日
[00:12:48.500 --> 00:12:50.200]  你立志在神面前
[00:12:50.200 --> 00:12:52.400]  為你的子孫禱告
[00:12:52.400 --> 00:12:55.200]  我講明是為你的子孫禱告
[00:12:55.200 --> 00:12:57.600]  只要他們行了神的道中
[00:12:57.600 --> 00:12:58.900]  他一定蒙恩
[00:12:58.900 --> 00:13:02.300]  如果上帝聽你的禱告話
[00:13:02.300 --> 00:13:06.100]  我們80週年很多歷史回憶
[00:13:06.100 --> 00:13:09.900]  我們看回上帝的英許
[00:13:09.900 --> 00:13:12.100]  80、70那些
[00:13:12.100 --> 00:13:14.300]  現在已經第二期了
[00:13:14.300 --> 00:13:17.300]  看看我們80週年的歷史見證人
[00:13:17.300 --> 00:13:18.400]  見證一件事
[00:13:18.400 --> 00:13:20.800]  神是信實的
[00:13:20.800 --> 00:13:21.900]  你向他禱告
[00:13:21.900 --> 00:13:24.500]  神一定英穩
[00:13:24.500 --> 00:13:27.000]  條件必須的就是
[00:13:27.000 --> 00:13:29.100]  那些蒙福的人
[00:13:29.100 --> 00:13:31.900]  必須遵行神的道
[00:13:31.900 --> 00:13:33.400]  就是這麼簡單
[00:13:33.400 --> 00:13:34.500]  悔改遵行神的道
[00:13:34.500 --> 00:13:35.900]  一定蒙恩
[00:13:35.900 --> 00:13:39.900]  但我們本來在這個英許以外的局外人無關
[00:13:39.900 --> 00:13:40.700]  但感謝神
[00:13:40.700 --> 00:13:42.200]  耶穌基督
[00:13:42.200 --> 00:13:44.400]  將我們本來是局外人
[00:13:44.400 --> 00:13:46.400]  引了他而拉了我們進去
[00:13:46.400 --> 00:13:48.200]  成為局內人
[00:13:48.200 --> 00:13:49.300]  第三點
[00:13:49.300 --> 00:13:52.000]  剛才聖經裡面二弗所第二章所講的就是
[00:13:52.000 --> 00:13:55.600]  我們沒有指望
[00:13:55.600 --> 00:13:59.400]  信耶穌單單只是幫你改善生活
[00:13:59.400 --> 00:14:02.900]  你是仍然沒有永恆指望的
[00:14:02.900 --> 00:14:06.400]  信耶穌是可以幫你改善生活的
[00:14:06.400 --> 00:14:08.400]  因為給了你智慧
[00:14:08.400 --> 00:14:12.400]  你懂得怎樣用時間、金錢、體力
[00:14:12.400 --> 00:14:14.700]  是可以幫助你改善生活的
[00:14:14.700 --> 00:14:16.200]  但是
[00:14:16.200 --> 00:14:20.100]  生活活完之後就死了
[00:14:20.100 --> 00:14:22.600]  一死就白了
[00:14:22.600 --> 00:14:23.900]  但感謝神
[00:14:23.900 --> 00:14:26.800]  因為耶穌基督的緣故使我們靈活過來之後
[00:14:26.800 --> 00:14:28.700]  我們成為有永生的人
[00:14:28.700 --> 00:14:33.600]  我們不單單只活在今生
[00:14:33.600 --> 00:14:35.500]  更加能夠活到永恆
[00:14:35.500 --> 00:14:40.000]  這個指望是我們信仰最重要的一件事
[00:14:40.000 --> 00:14:41.000]  各位姐妹
[00:14:41.000 --> 00:14:45.400]  不要單單求神
[00:14:45.400 --> 00:14:47.800]  只是改善生活
[00:14:47.800 --> 00:14:50.300]  你要求的是神
[00:14:50.300 --> 00:14:53.000]  給你有永恆的盼望
[00:14:53.000 --> 00:14:57.100]  當你有這個永生裡面有豐富生命的時候
[00:14:57.100 --> 00:14:59.700]  你不用擔心
[00:14:59.700 --> 00:15:01.600]  不用太擔心
[00:15:01.600 --> 00:15:03.100]  生活上面
[00:15:03.100 --> 00:15:04.700]  因為為什麼?
[00:15:04.700 --> 00:15:06.900]  耶和華是我們的什麼?
[00:15:06.900 --> 00:15:08.100]  牧者
[00:15:08.100 --> 00:15:10.200]  我必不至什麼?
[00:15:10.200 --> 00:15:13.100]  缺乏
[00:15:13.100 --> 00:15:16.600]  最近我寫了一小篇文章講到
[00:15:16.600 --> 00:15:18.100]  今時今日
[00:15:18.100 --> 00:15:22.300]  我們中國人的生活改善了很多
[00:15:22.300 --> 00:15:24.400]  我用中國人這個字
[00:15:24.400 --> 00:15:26.200]  當然包括香港在內
[00:15:26.200 --> 00:15:28.800]  但是為什麼人的不滿
[00:15:28.800 --> 00:15:30.600]  人的呼求
[00:15:30.600 --> 00:15:32.800]  人的那種
[00:15:32.800 --> 00:15:35.800]  我不敢說探納那種聲音
[00:15:35.800 --> 00:15:36.800]  越來越嘈
[00:15:36.800 --> 00:15:37.500]  越來越多
[00:15:37.500 --> 00:15:40.100]  越來越煩
[00:15:40.100 --> 00:15:42.300]  正正應驗了聖經所講的
[00:15:42.300 --> 00:15:46.800]  人飢渴不是因為沒有餅
[00:15:46.800 --> 00:15:48.800]  飢餓不是因為沒有餅
[00:15:48.800 --> 00:15:50.800]  乾渴不是因為沒有水
[00:15:50.800 --> 00:15:55.800]  而是因為不聽到上帝的說話
[00:15:55.800 --> 00:15:57.200]  相信各位姐妹
[00:15:57.200 --> 00:16:00.100]  今天你有指望或者沒有指望
[00:16:00.100 --> 00:16:02.200]  不是活著望明天
[00:16:02.200 --> 00:16:04.200]  一班小朋友有沒有指望?
[00:16:04.200 --> 00:16:05.700]  如果他們不用信心
[00:16:05.700 --> 00:16:08.000]  不是走整個道中活下去
[00:16:08.000 --> 00:16:10.000]  我告訴你他們沒有指望
[00:16:10.000 --> 00:16:12.400]  他們的日子比你更難過
[00:16:12.400 --> 00:16:14.100]  所以你不需要太為他擔心
[00:16:14.100 --> 00:16:16.200]  你只要將他帶到神的面前
[00:16:16.200 --> 00:16:19.400]  將他安穩交在耶穌的手裡
[00:16:19.400 --> 00:16:20.900]  你擔心什麼?
[00:16:20.900 --> 00:16:22.900]  在你的手裡安全一點
[00:16:22.900 --> 00:16:28.500]  還是在他的手中安全一點?
[00:16:28.500 --> 00:16:31.600]  你們沒經歷過
[00:16:31.600 --> 00:16:32.800]  我女兒小時候
[00:16:32.800 --> 00:16:36.000]  媽媽親身帶她去遊樂場
[00:16:36.000 --> 00:16:39.000]  都幾乎跌死
[00:16:39.000 --> 00:16:42.000]  媽媽看著
[00:16:42.000 --> 00:16:43.800]  不是她大意
[00:16:43.800 --> 00:16:47.300]  是人可以照顧這麼多
[00:16:47.300 --> 00:16:50.100]  我兒子在外國讀書的時候
[00:16:50.100 --> 00:16:51.800]  一邊來香港一邊回去
[00:16:51.800 --> 00:16:53.800]  那邊打電話給我說
[00:16:53.800 --> 00:16:55.600]  爸爸很危險
[00:16:55.600 --> 00:16:58.200]  旁邊的退伍軍人試槍
[00:16:58.200 --> 00:17:02.600]  槍子彈打穿牆壁打到他身上
[00:17:02.600 --> 00:17:04.900]  你怎麼保護他?
[00:17:04.900 --> 00:17:07.400]  最重要是在神的手中
[00:17:07.400 --> 00:17:08.400]  是不是?
[00:17:08.400 --> 00:17:09.400]  所以各位弟妹
[00:17:09.400 --> 00:17:12.800]  好好地將你的子女帶到神的面前
[00:17:12.800 --> 00:17:16.200]  從小用聖經教導他們
[00:17:16.200 --> 00:17:19.400]  安穩在耶穌的手中
[00:17:19.400 --> 00:17:20.300]  是不是?
[00:17:20.300 --> 00:17:22.600]  否則世俗思想侵擾
[00:17:22.600 --> 00:17:24.800]  那種無厘頭的東西
[00:17:24.800 --> 00:17:26.500]  他離開神的道
[00:17:26.500 --> 00:17:34.000]  你怎麼保護他?
[00:17:34.000 --> 00:17:38.800]  拿十個五家家
[00:17:38.800 --> 00:17:40.200]  是不是?
[00:17:40.200 --> 00:17:41.200]  入水能游
[00:17:41.200 --> 00:17:42.400]  出水能跳
[00:17:42.400 --> 00:17:43.100]  是不是?
[00:17:43.100 --> 00:17:45.400]  十八般本藝全備
[00:17:45.400 --> 00:17:48.700]  So what?
[00:17:48.700 --> 00:17:50.900]  我不是說風涼話
