
[00:00:00.000 --> 00:00:05.000]  與一些不同教會的「大英姊妹」領袖聊天
[00:02:58.000 --> 00:03:00.000]  去完成這個工作呢
[00:03:00.000 --> 00:03:03.000]  我們就從一個個案裡面
[00:03:03.000 --> 00:03:05.000]  看看能不能夠學到一些功課
[00:03:05.000 --> 00:03:07.000]  給使徒去提醒
[00:03:07.000 --> 00:03:09.000]  這件事其實就
[00:03:09.000 --> 00:03:12.000]  是在《舌頭行轉》的第六章
[00:03:12.000 --> 00:03:13.000]  那你記得
[00:03:13.000 --> 00:03:15.000]  第六章的時候發生了什麼事呢
[00:03:15.000 --> 00:03:19.000]  發生了很多人
[00:03:19.000 --> 00:03:20.000]  忽然之間
[00:03:20.000 --> 00:03:22.000]  原來教會開始沒多久
[00:03:22.000 --> 00:03:23.000]  人多了的緣故
[00:03:23.000 --> 00:03:26.000]  就有些大興之末有人需要照顧
[00:03:26.000 --> 00:03:28.000]  特別是那些孤兒寡婦
[00:03:28.000 --> 00:03:29.000]  是需要人照顧的
[00:03:29.000 --> 00:03:31.000]  如果大家記得
[00:03:31.000 --> 00:03:32.000]  上次同大家看
[00:03:32.000 --> 00:03:33.000]  第二章的時候
[00:03:33.000 --> 00:03:34.000]  就說了很多人
[00:03:34.000 --> 00:03:35.000]  哇!看到教會發展
[00:03:35.000 --> 00:03:36.000]  還有人需要
[00:03:36.000 --> 00:03:37.000]  有些人做什麼
[00:03:37.000 --> 00:03:39.000]  賣了那些房產
[00:03:39.000 --> 00:03:40.000]  就將那些錢
[00:03:40.000 --> 00:03:42.000]  拿到使徒的腳前
[00:03:42.000 --> 00:03:45.000]  你們使徒去分配
[00:03:45.000 --> 00:03:47.000]  看看哪個人需要你幫他們
[00:03:47.000 --> 00:03:50.000]  當然是包括了這些寡婦
[00:03:50.000 --> 00:03:52.000]  孤兒這些人
[00:03:52.000 --> 00:03:54.000]  但是那段時間之後
[00:03:54.000 --> 00:03:55.000]  問題出現了
[00:03:55.000 --> 00:03:56.000]  有人投訴
[00:03:56.000 --> 00:03:57.000]  投訴什麼呢
[00:03:57.000 --> 00:03:58.000]  就是說
[00:03:58.000 --> 00:04:01.000]  我們那些說希臘話的
[00:04:01.000 --> 00:04:04.000]  那些是像我們ABC那樣
[00:04:04.000 --> 00:04:06.000]  那些寡婦被忽略
[00:04:06.000 --> 00:04:08.000]  就想試圖投訴
[00:04:08.000 --> 00:04:10.000]  可能這個其實
[00:04:10.000 --> 00:04:13.000]  由於耶路撒冷大部分居民
[00:04:13.000 --> 00:04:15.000]  都是說希伯來話的
[00:04:15.000 --> 00:04:17.000]  要跟我們那些說希臘話的
[00:04:17.000 --> 00:04:19.000]  就是我們跟ABC溝通
[00:04:19.000 --> 00:04:20.000]  是不是有時候也有些隔膜呢
[00:04:20.000 --> 00:04:21.000]  在比較隔膜的時候
[00:04:21.000 --> 00:04:25.000]  可能就有些溝通上的不清楚
[00:04:25.000 --> 00:04:26.000]  或者是什麼原因呢
[00:04:26.000 --> 00:04:29.000]  以至到就有些是說
[00:04:29.000 --> 00:04:31.000]  希臘話的寡婦就被忽略
[00:04:31.000 --> 00:04:33.000]  這個投訴就來到
[00:04:33.000 --> 00:04:36.000]  這些使徒的面前了
[00:04:36.000 --> 00:04:39.000]  今天那個故事就是說那樣東西的
[00:04:39.000 --> 00:04:40.000]  其實我們可以看到
[00:04:40.000 --> 00:04:43.000]  試圖面對這件事情的時候
[00:04:43.000 --> 00:04:45.000]  其實可以很簡單的處理
[00:04:45.000 --> 00:04:46.000]  是不是
[00:04:46.000 --> 00:04:47.000]  忽略了他們
[00:04:47.000 --> 00:04:49.000]  那就找一些人去
[00:04:49.000 --> 00:04:52.000]  按照怎樣去照顧猶太人的寡婦
[00:04:52.000 --> 00:04:55.000]  同樣照顧這些希臘人的寡婦
[00:04:55.000 --> 00:04:57.000]  那就搞定了
[00:04:57.000 --> 00:04:59.000]  但是我發覺不是
[00:04:59.000 --> 00:05:02.000]  試圖看這件事情是很嚴重的
[00:05:02.000 --> 00:05:04.000]  為什麼我這樣說呢
[00:05:04.000 --> 00:05:06.000]  因為他竟然開了一個
[00:05:06.000 --> 00:05:08.000]  全教會的會員大會
[00:05:08.000 --> 00:05:12.000]  就是把所有的使徒聚集在一起
[00:05:12.000 --> 00:05:14.000]  去討論這件事情
[00:05:14.000 --> 00:05:17.000]  為什麼他會這樣做呢
[00:05:17.000 --> 00:05:18.000]  我在想
[00:05:18.000 --> 00:05:20.000]  其實應該是很簡單的事情
[00:05:20.000 --> 00:05:22.000]  這麼多事情去做
[00:05:22.000 --> 00:05:24.000]  你找幾個人搞定就行了
[00:05:24.000 --> 00:05:26.000]  用不著去會員大會
[00:05:26.000 --> 00:05:29.000]  我覺得有幾樣東西值得我們考慮的
[00:05:29.000 --> 00:05:30.000]  第一樣東西
[00:05:30.000 --> 00:05:34.000]  這幫的使徒沒有小看這幫寡婦
[00:05:34.000 --> 00:05:36.000]  這幫寡婦裡面來說
[00:05:36.000 --> 00:05:39.000]  其實在那個時候是男權社會
[00:05:39.000 --> 00:05:40.000]  大家知道
[00:05:40.000 --> 00:05:41.000]  特別猶太人社區裡面
[00:05:41.000 --> 00:05:44.000]  那些女人是有地位的
[00:05:44.000 --> 00:05:45.000]  特別是寡婦
[00:05:45.000 --> 00:05:47.000]  哪有人理他們
[00:05:47.000 --> 00:05:49.000]  但是使徒竟然
[00:05:49.000 --> 00:05:52.000]  開了一個會員大會
[00:05:52.000 --> 00:05:54.000]  就是為了處理這件事情
[00:05:54.000 --> 00:05:55.000]  給我的感覺就是說
[00:05:55.000 --> 00:05:56.000]  他很看緊
[00:05:56.000 --> 00:06:00.000]  很看重這幫寡婦的需要
[00:06:00.000 --> 00:06:01.000]  另一方面來說
[00:06:01.000 --> 00:06:02.000]  他也很看重
[00:06:02.000 --> 00:06:05.000]  上帝交付給他的責任
[00:06:05.000 --> 00:06:06.000]  為什麼呢
[00:06:06.000 --> 00:06:08.000]  人們很信任這幫使徒
[00:06:08.000 --> 00:06:13.000]  把賣屋的錢都交給他們
[00:06:13.000 --> 00:06:14.000]  你怎樣去處理
[00:06:14.000 --> 00:06:15.000]  你怎樣去用
[00:06:15.000 --> 00:06:16.000]  你怎樣去分配
[00:06:16.000 --> 00:06:18.000]  那時候沒有什麼平衡
[00:06:18.000 --> 00:06:19.000]  沒有
[00:06:19.000 --> 00:06:20.000]  就是怎樣去
[00:06:20.000 --> 00:06:23.000]  有沒有劣納苗的錢諸如此類
[00:06:23.000 --> 00:06:24.000]  都沒有
[00:06:24.000 --> 00:06:25.000]  完全信任
[00:06:25.000 --> 00:06:28.000]  由於這幫警察這麼信任他們的時候
[00:06:28.000 --> 00:06:30.000]  我覺得這是另外一個原因
[00:06:30.000 --> 00:06:32.000]  他覺得他更加要去慎重的
[00:06:32.000 --> 00:06:34.000]  去處理工作
[00:06:34.000 --> 00:06:37.000]  而且寡婦
[00:06:37.000 --> 00:06:39.000]  在一般人眼中
[00:06:39.000 --> 00:06:40.000]  正如我當時所說
[00:06:40.000 --> 00:06:41.000]  是沒有什麼人去理會
[00:06:41.000 --> 00:06:44.000]  或者覺得這幫人都不用怎麼理會
[00:06:44.000 --> 00:06:45.000]  沒什麼地位
[00:06:45.000 --> 00:06:46.000]  沒什麼身份的人
[00:06:46.000 --> 00:06:48.000]  而這幫使徒這樣做
[00:06:48.000 --> 00:06:51.000]  而且他做事的方式
[00:06:51.000 --> 00:06:52.000]  給我們看到
[00:06:52.000 --> 00:06:56.000]  可能就不是單單派食物這麼簡單
[00:06:56.000 --> 00:06:58.000]  中文說就是管理飯吃
[00:06:58.000 --> 00:06:59.000]  好像很簡單
[00:06:59.000 --> 00:07:01.000]  沒什麼吃就給他吃
[00:07:01.000 --> 00:07:03.000]  沒錢就給他錢去花
[00:07:03.000 --> 00:07:06.000]  好像就這麼簡單的一些詞彙的工作
[00:07:06.000 --> 00:07:07.000]  但是如果我們看看
[00:07:07.000 --> 00:07:10.000]  這幫使徒為這樣而開會員大會
[00:07:10.000 --> 00:07:12.000]  現在我們看到
[00:07:12.000 --> 00:07:14.000]  他選的那些人是有條件的
[00:07:14.000 --> 00:07:16.000]  我們發覺
[00:07:16.000 --> 00:07:19.000]  使徒是很認真的去看他們
[00:07:19.000 --> 00:07:22.000]  這個從上帝所領受的職事
[00:07:22.000 --> 00:07:23.000]  剛才我講過
[00:07:23.000 --> 00:07:25.000]  早期教會裡面來說
[00:07:25.000 --> 00:07:27.000]  透過聖靈的帶領和幫助
[00:07:27.000 --> 00:07:29.000]  就發展得很快
[00:07:29.000 --> 00:07:32.000]  但是如果當日的弟兄姊妹
[00:07:32.000 --> 00:07:33.000]  這些使徒帶領之下
[00:07:33.000 --> 00:07:34.000]  大家不同心
[00:07:34.000 --> 00:07:37.000]  大家不能夠給予合作的話
[00:07:37.000 --> 00:07:41.000]  其實也是很難去完成這個使命的
[00:07:41.000 --> 00:07:43.000]  這個故事大家都知道
[00:07:43.000 --> 00:07:46.000]  使徒既然開會員大會
[00:07:46.000 --> 00:07:48.000]  就有一個建議
[00:07:48.000 --> 00:07:49.000]  首先講一講
[00:07:49.000 --> 00:07:50.000]  如果是這樣
[00:07:50.000 --> 00:07:53.000]  我們就選七個人出來
[00:07:53.000 --> 00:07:57.000]  這七個人專門負責去處理
[00:07:57.000 --> 00:07:58.000]  這些分派食物
[00:07:58.000 --> 00:08:01.000]  生活需要那些東西
[00:08:01.000 --> 00:08:03.000]  這是第一次我們看到
[00:08:03.000 --> 00:08:06.000]  教會早期開始有組織
[00:08:06.000 --> 00:08:07.000]  以前沒有的
[00:08:07.000 --> 00:08:09.000]  使徒帶領一班人
[00:08:09.000 --> 00:08:11.000]  開始教會傳福音
[00:08:11.000 --> 00:08:13.000]  各人去做見證
[00:08:13.000 --> 00:08:14.000]  諸如此類的東西
[00:08:14.000 --> 00:08:16.000]  有需要就去幫
[00:08:16.000 --> 00:08:18.000]  當時沒有什麼組織性
[00:08:18.000 --> 00:08:20.000]  但是從這件事開始
[00:08:20.000 --> 00:08:22.000]  我們看到教會開始有組織
[00:08:22.000 --> 00:08:24.000]  這七個人就成為一個
[00:08:24.000 --> 00:08:28.000]  專門負責慈慰工作的團隊
[00:08:28.000 --> 00:08:30.000]  而這七個團隊裡面來說
[00:08:30.000 --> 00:08:32.000]  向誰問責呢?
[00:08:32.000 --> 00:08:33.000]  跟誰配合呢?
[00:08:33.000 --> 00:08:35.000]  跟使徒
[00:08:35.000 --> 00:08:36.000]  所以我們發覺
[00:08:36.000 --> 00:08:38.000]  這七個人在團隊
[00:08:38.000 --> 00:08:40.000]  而他們跟使徒之間
[00:08:40.000 --> 00:08:43.000]  又成為另外一個團隊
[00:08:43.000 --> 00:08:46.000]  這些事奉團隊
[00:08:46.000 --> 00:08:48.000]  開始成立了
[00:08:48.000 --> 00:08:51.000]  而當他們能夠開始組織起來
[00:08:51.000 --> 00:08:52.000]  大家你做一樣東西
[00:08:52.000 --> 00:08:53.000]  我做一樣東西
[00:08:53.000 --> 00:08:56.000]  大家給自己的配搭去服侍
[00:08:56.000 --> 00:08:59.000]  將力量整理團結起來的時候
[00:08:59.000 --> 00:09:00.000]  聖經告訴我們
[00:09:00.000 --> 00:09:02.000]  帶來的結果是什麼呢?
[00:09:02.000 --> 00:09:05.000]  神的道就興旺起來了
[00:09:05.000 --> 00:09:07.000]  耶路撒冷門徒的數目
[00:09:07.000 --> 00:09:09.000]  是加增的很多
[00:09:09.000 --> 00:09:10.000]  所以別逢我說
[00:09:10.000 --> 00:09:11.000]  那幾樣東西
[00:09:11.000 --> 00:09:13.000]  我應該怎樣團結合作
[00:09:13.000 --> 00:09:14.000]  私底裡來說
[00:09:14.000 --> 00:09:17.000]  我前面一開始就說給你聽
[00:09:17.000 --> 00:09:19.000]  如果你還沒有機會
[00:09:19.000 --> 00:09:21.000]  參與教會的服侍的話
[00:09:21.000 --> 00:09:23.000]  你沒有加入使徒的團隊的話
[00:09:23.000 --> 00:09:26.000]  我希望今天你聽完這個訊息之後
[00:09:26.000 --> 00:09:29.000]  我都希望能夠幫一下忙
[00:09:29.000 --> 00:09:30.000]  你說我什麼都不懂
[00:09:30.000 --> 00:09:31.000]  我做不到的
[00:09:31.000 --> 00:09:32.000]  你覺得而已
[00:09:32.000 --> 00:09:34.000]  你找不到一個崗位的話
[00:09:34.000 --> 00:09:35.000]  我們會幫你的
[00:09:35.000 --> 00:09:36.000]  跟活色聊聊天
[00:09:36.000 --> 00:09:38.000]  跟我們九領袖聊聊天
[00:09:38.000 --> 00:09:40.000]  其實教會越發展
[00:09:40.000 --> 00:09:42.000]  就需要越多人幫忙
[00:09:42.000 --> 00:09:43.000]  而在幫忙裡面
[00:09:43.000 --> 00:09:45.000]  就不是一盤散沙亂七八糟的
[00:09:45.000 --> 00:09:47.000]  我們會慢慢幫助大家組織起來
[00:09:47.000 --> 00:09:50.000]  建立不同的服侍團隊
[00:09:50.000 --> 00:09:52.000]  以致我們能夠更加有效的
[00:09:52.000 --> 00:09:55.000]  在一個充滿挑戰的世代當中
[00:09:55.000 --> 00:09:59.000]  去完成神交付給我們的使命
[00:09:59.000 --> 00:10:01.000]  所以第一樣東西
[00:10:01.000 --> 00:10:04.000]  如果我們成為一個團隊
[00:10:04.000 --> 00:10:06.000]  如何能夠成為一個好的團隊呢
[00:10:06.000 --> 00:10:08.000]  第一樣東西我覺得就是
[00:10:08.000 --> 00:10:10.000]  大家要建立互信
[00:10:10.000 --> 00:10:12.000]  大家要建立互信
[00:10:12.000 --> 00:10:14.000]  互信互賴相當重要
[00:10:14.000 --> 00:10:15.000]  要講到Trust
[00:10:15.000 --> 00:10:16.000]  我們看看
[00:10:16.000 --> 00:10:20.000]  使徒就叫人去選七個人
[00:10:20.000 --> 00:10:21.000]  但不是亂選的
[00:10:21.000 --> 00:10:23.000]  這個不是popularity role
[00:10:23.000 --> 00:10:25.000]  就是誰多的人friend
[00:10:25.000 --> 00:10:27.000]  你就說出來吧
[00:10:27.000 --> 00:10:28.000]  不是的
[00:10:28.000 --> 00:10:29.000]  有條件的
[00:10:29.000 --> 00:10:30.000]  有資格的
[00:10:30.000 --> 00:10:31.000]  我們看看
[00:10:31.000 --> 00:10:35.000]  第六章的第三第四節
[00:10:35.000 --> 00:10:38.000]  這個就是使徒跟那幫匯眾說的
[00:10:38.000 --> 00:10:39.000]  主要兩個朋友們
[00:10:39.000 --> 00:10:42.000]  要從你們當中選出七個
[00:10:42.000 --> 00:10:43.000]  有名望的
[00:10:43.000 --> 00:10:44.000]  有明星的
[00:10:44.000 --> 00:10:45.000]  很明星的
[00:10:45.000 --> 00:10:47.000]  受聖靈充滿的
[00:10:47.000 --> 00:10:49.000]  又有智慧的人
[00:10:49.000 --> 00:10:51.000]  就讓他們來負責這個事務
[00:10:51.000 --> 00:10:53.000]  第四節這個很重要的
[00:10:53.000 --> 00:10:54.000]  至於我們
[00:10:54.000 --> 00:10:59.000]  我們要專心於禱告和傳道的任務
[00:10:59.000 --> 00:11:02.000]  這個「我們」就是指使徒
[00:11:02.000 --> 00:11:07.000]  我們要專心於禱告和傳道的工作上
[00:11:07.000 --> 00:11:09.000]  我剛才講過了
[00:11:09.000 --> 00:11:11.000]  管理飯吃而已
[00:11:11.000 --> 00:11:14.000]  我們有沒有管理飯吃
[00:11:14.000 --> 00:11:16.000]  我們都有的
[00:11:16.000 --> 00:11:17.000]  要看看
[00:11:17.000 --> 00:11:19.000]  有好明星的任務
[00:11:19.000 --> 00:11:21.000]  有沒有?都有
[00:11:21.000 --> 00:11:23.000]  聖靈充滿?有沒有?
[00:11:23.000 --> 00:11:24.000]  不太清楚
[00:11:24.000 --> 00:11:26.000]  有的
[00:11:26.000 --> 00:11:27.000]  有沒有智慧?
[00:11:27.000 --> 00:11:28.000]  都要有的
[00:11:28.000 --> 00:11:29.000]  好像我們說
[00:11:29.000 --> 00:11:30.000]  這麼簡單的事
[00:11:30.000 --> 00:11:32.000]  都要要求這麼高
[00:11:32.000 --> 00:11:33.000]  這樣的事
[00:11:33.000 --> 00:11:34.000]  一會兒你會看到
[00:11:34.000 --> 00:11:36.000]  其實有原因在當中
[00:11:36.000 --> 00:11:39.000]  所以我們看到
[00:11:39.000 --> 00:11:43.000]  這幫人要有這樣的條件和資格
[00:11:43.000 --> 00:11:47.000]  因為如果這幫人有這樣的條件資格的時候
[00:11:47.000 --> 00:11:51.000]  是代表著這幫人是值得我們去信賴的
[00:11:51.000 --> 00:11:52.000]  我們相信這幫人
[00:11:52.000 --> 00:11:55.000]  會很公平很公正地處理這些事
[00:11:55.000 --> 00:11:56.000]  因為其實
[00:11:56.000 --> 00:11:59.000]  他不只是負責分派食物這麼簡單
[00:11:59.000 --> 00:12:01.000]  現在我投訴的是什麼?
[00:12:01.000 --> 00:12:02.000]  說你不公平
[00:12:02.000 --> 00:12:05.000]  投訴說你忽略了某些人的需要
[00:12:05.000 --> 00:12:07.000]  那你要處理的
[00:12:07.000 --> 00:12:09.000]  就不單單是分派飲食的問題
[00:12:09.000 --> 00:12:12.000]  你還要主持一些人事之間
[00:12:12.000 --> 00:12:14.000]  一些的紛爭
[00:12:14.000 --> 00:12:17.000]  一些的誤會等等
[00:12:17.000 --> 00:12:19.000]  那你是不是需要有智慧?
[00:12:19.000 --> 00:12:20.000]  但有智慧是不行的
[00:12:20.000 --> 00:12:22.000]  怎樣用屬靈的原則
[00:12:22.000 --> 00:12:24.000]  去處理才是恰當的呢?
[00:12:24.000 --> 00:12:26.000]  所以就是聖靈充滿
[00:12:26.000 --> 00:12:28.000]  所以這幫人要有屬靈的智慧
[00:12:28.000 --> 00:12:29.000]  要有見識
[00:12:29.000 --> 00:12:31.000]  以及是大家信得過的
[00:12:31.000 --> 00:12:32.000]  又很明星的
[00:12:32.000 --> 00:12:33.000]  是認真的
[00:12:33.000 --> 00:12:35.000]  我們交給他的時候
[00:12:35.000 --> 00:12:37.000]  這幫人是會負責的
[00:12:37.000 --> 00:12:38.000]  那所以呢
[00:12:38.000 --> 00:12:43.000]  這幫人原來是值得會眾去信賴
[00:12:43.000 --> 00:12:45.000]  不會做事脫臂
[00:12:45.000 --> 00:12:46.000]  說過不算數
[00:12:46.000 --> 00:12:48.000]  或者又不記得了
[00:12:48.000 --> 00:12:51.000]  特別在教會裡面侍奉
[00:12:51.000 --> 00:12:53.000]  教會都是義工
[00:12:53.000 --> 00:12:54.000]  除了牧師之外
[00:12:54.000 --> 00:12:55.000]  大家都是義工
[00:12:55.000 --> 00:12:57.000]  又不是收錢的
[00:12:57.000 --> 00:12:59.000]  有時候我們就輕率了
[00:12:59.000 --> 00:13:01.000]  我不是說責備大家
[00:13:01.000 --> 00:13:02.000]  我們教會是很好的
[00:13:02.000 --> 00:13:04.000]  我特別是聖靈天主教堂
[00:13:04.000 --> 00:13:05.000]  我很感謝頂新姊妹
[00:13:05.000 --> 00:13:06.000]  為什麼呢?
[00:13:06.000 --> 00:13:07.000]  他們除非不做
[00:13:07.000 --> 00:13:09.000]  一做就很認真
[00:13:09.000 --> 00:13:11.000]  我希望這個成為我們的一個傳統
[00:13:11.000 --> 00:13:12.000]  因為我們知道什麼?
[00:13:12.000 --> 00:13:14.000]  我們是侍奉上來
[00:13:14.000 --> 00:13:15.000]  但是有時候我發覺
[00:13:15.000 --> 00:13:18.000]  有些人覺得教會是義務
[00:13:18.000 --> 00:13:20.000]  是義工
[00:13:20.000 --> 00:13:21.000]  所以有空就去做
[00:13:21.000 --> 00:13:22.000]  沒空就算了
[00:13:22.000 --> 00:13:25.000]  很多時候做事是沒什麼交代的
[00:13:25.000 --> 00:13:27.000]  做事有頭沒尾
[00:13:27.000 --> 00:13:30.000]  這些就不是我們可以信賴的人
[00:13:30.000 --> 00:13:32.000]  當我們說有好明星
[00:13:32.000 --> 00:13:34.000]  其中這些是其中一部分
[00:13:34.000 --> 00:13:37.000]  我覺得我們需要考慮的東西
[00:13:37.000 --> 00:13:40.000]  聖經有一樣東西提醒我們
[00:13:40.000 --> 00:13:42.000]  老家昏第十六章
[00:13:42.000 --> 00:13:46.000]  它講到一個人在小事上靠得住
[00:13:46.000 --> 00:13:48.000]  在大事上也靠得住
[00:13:48.000 --> 00:13:51.000]  一個人在小事上不誠實
[00:13:51.000 --> 00:13:53.000]  在大事上也不誠實
[00:13:53.000 --> 00:13:56.000]  這個教導其實是提醒我們
[00:13:56.000 --> 00:13:59.000]  很多時候當我們服侍教會裡面
[00:13:59.000 --> 00:14:01.000]  有不同類型的工作和事工
[00:14:01.000 --> 00:14:04.000]  但是教會裡面每一個事工都很重要
[00:14:04.000 --> 00:14:07.000]  因為我們經常說是配搭侍奉
[00:14:07.000 --> 00:14:11.000]  所以每一個事工都很重要的時候
[00:14:11.000 --> 00:14:14.000]  無論你覺得是大與小
[00:14:14.000 --> 00:14:17.000]  聖經要求過我們的是什麼呢
[00:14:17.000 --> 00:14:18.000]  要忠心
[00:14:18.000 --> 00:14:20.000]  要靠得住
[00:14:20.000 --> 00:14:25.000]  要認真去做神交付給我們的工作
[00:14:25.000 --> 00:14:35.000]  上兩個月有一對夫婦來探望我
[00:14:35.000 --> 00:14:38.000]  這對夫婦其實我在紐約讀書的時候
[00:14:38.000 --> 00:14:42.000]  我曾經在教會裡面做他們的代理牧師
[00:14:42.000 --> 00:14:43.000]  牧師放假
[00:14:43.000 --> 00:14:45.000]  我去幫助他們一年的時間
[00:14:45.000 --> 00:14:47.000]  這個教會很特別
[00:14:47.000 --> 00:14:49.000]  八成以上都是大學生
[00:14:49.000 --> 00:14:51.000]  在大學城裡面
[00:14:51.000 --> 00:14:54.000]  儘管那些執事都是研究於學生
[00:14:54.000 --> 00:14:55.000]  是這麼多的
[00:14:55.000 --> 00:14:57.000]  很少家庭在當中
[00:14:57.000 --> 00:15:01.000]  我去到就一群年輕人在讀書
[00:15:01.000 --> 00:15:03.000]  不過那時候上帝給我的感動就是說
[00:15:03.000 --> 00:15:06.000]  這個過渡期間你們可能讀書會走
[00:15:06.000 --> 00:15:09.000]  但是你在這裡要學習侍奉上帝
[00:15:09.000 --> 00:15:11.000]  我那時候我的使命就是說
[00:15:11.000 --> 00:15:13.000]  因為你是整個流動不同的
[00:15:13.000 --> 00:15:15.000]  每一年都有學生轉來轉去的
[00:15:15.000 --> 00:15:17.000]  但是我希望在這裡裝備你
[00:15:17.000 --> 00:15:20.000]  以致以後無論去哪個教會
[00:15:20.000 --> 00:15:22.000]  你都能夠學習去侍奉神
[00:15:22.000 --> 00:15:25.000]  我記得當時我去做這個學生工作的時候
[00:15:25.000 --> 00:15:27.000]  我自己抱過的態度和我的心態
