
[00:00:00.000 --> 00:00:03.100]  請問姐妹平安
[00:03:05.740 --> 00:03:07.620]  還有耶穌在這個神蹟裡面
[00:03:07.620 --> 00:03:09.980]  真正提醒我們的是什麼
[00:03:09.980 --> 00:03:13.460]  所以今天早晨我想從這個題目叫
[00:03:13.460 --> 00:03:17.860]  被祝福的生命跟各位一起來思想
[00:03:17.860 --> 00:03:19.860]  那這一段經文有一個背景
[00:03:19.860 --> 00:03:22.220]  我們先來往前看一下好不好
[00:03:22.220 --> 00:03:26.980]  我們看馬可福音第六章
[00:03:26.980 --> 00:03:34.380]  馬可福音第六章第十二節
[00:03:34.380 --> 00:03:39.700]  其實馬可福音第六章一開始就特別記載
[00:03:39.700 --> 00:03:42.460]  耶穌叫了十二個門徒來
[00:03:42.460 --> 00:03:43.900]  在第七節你看
[00:03:43.900 --> 00:03:46.060]  差遣他們兩個兩個的出去
[00:03:46.060 --> 00:03:49.220]  賜給他們權柄 制服巫鬼
[00:03:49.220 --> 00:03:51.300]  也就是說耶穌在這個以先
[00:03:51.300 --> 00:03:53.660]  耶穌有一個動作就是把這些門徒
[00:03:53.660 --> 00:03:55.580]  兩個兩個的打發出去
[00:03:55.580 --> 00:03:57.060]  讓他們出去怎麼樣
[00:03:57.060 --> 00:03:59.380]  傳福音 有沒有
[00:03:59.380 --> 00:04:02.100]  醫病 趕鬼好不好 很好 對不對
[00:04:02.100 --> 00:04:07.220]  好 我們接著往下看第十 十二節
[00:04:07.220 --> 00:04:09.980]  門徒就出去傳道 叫人悔改
[00:04:09.980 --> 00:04:12.420]  又趕出許多的鬼
[00:04:12.420 --> 00:04:15.780]  用油抹了許多的病人 治好他們
[00:04:15.780 --> 00:04:18.740]  所以你會發現 好像這個果孝不錯的
[00:04:18.740 --> 00:04:19.940]  門徒出去了
[00:04:19.940 --> 00:04:24.500]  而且怎麼樣 門徒傳道 叫人悔改
[00:04:24.500 --> 00:04:27.780]  趕出許多的鬼 抹油禱告
[00:04:27.780 --> 00:04:29.020]  可能他們病得醫治
[00:04:29.020 --> 00:04:33.460]  我們看見好像都有很多的神蹟 對不對
[00:04:33.460 --> 00:04:35.060]  好 那接著我們來看
[00:04:35.060 --> 00:04:38.900]  今天我們讀的這段經文一開始的記載
[00:04:38.900 --> 00:04:41.540]  剛才我們讀的這段經文
[00:04:41.540 --> 00:04:47.940]  那麼到了第三十節
[00:04:47.940 --> 00:04:49.860]  使徒聚集到耶穌那裡
[00:04:49.860 --> 00:04:55.260]  將一切所做的事所傳的道全告訴他們
[00:04:55.260 --> 00:04:59.020]  但是你留意 馬可並沒有太多的去好像
[00:04:59.020 --> 00:05:03.540]  記載他們到底做什麼事 到底傳什麼道
[00:05:03.540 --> 00:05:06.340]  那當然 如果我們從經文的上文看
[00:05:06.340 --> 00:05:09.660]  你可以看見門徒的工作是很有果孝的
[00:05:09.660 --> 00:05:11.380]  我們覺得可以開一個
[00:05:11.380 --> 00:05:14.780]  用今天的來說可以開一個感恩會
[00:05:14.780 --> 00:05:16.500]  當然我們不敢講慶功宴 對不對
[00:05:16.500 --> 00:05:18.260]  我們說感恩會 對不對
[00:05:18.260 --> 00:05:20.860]  我們說開一個感恩會好不好
[00:05:20.860 --> 00:05:23.460]  但是耶穌做一個事情很奇怪
[00:05:23.460 --> 00:05:24.860]  你看聖經怎麼說呢
[00:05:24.860 --> 00:05:26.700]  耶穌知道他們很辛苦
[00:05:26.700 --> 00:05:30.580]  所以耶穌對他們說
[00:05:30.580 --> 00:05:37.380]  你們來 同我暗暗的到曠野的地方去歇一歇
[00:05:37.380 --> 00:05:38.980]  很多時候我們在侍奉中
[00:05:38.980 --> 00:05:41.820]  有一些高潮的時候 一個高峰的時候
[00:05:41.820 --> 00:05:45.380]  我們用一句話 我們人很亢奮 你知道嗎
[00:05:45.380 --> 00:05:47.140]  很high的
[00:05:47.140 --> 00:05:51.060]  但是這個時候 耶穌知道門徒最需要的是什麼
[00:05:51.060 --> 00:05:52.700]  是需要休息
[00:05:52.700 --> 00:05:56.220]  是需要重新安靜在上帝的面前
[00:05:56.220 --> 00:05:58.380]  好好的來尋求
[00:05:58.380 --> 00:06:00.580]  但是說巧不巧呢
[00:06:00.580 --> 00:06:03.540]  今天這個神蹟是很有畫面的
[00:06:03.540 --> 00:06:05.500]  我們接著來看
[00:06:05.500 --> 00:06:06.780]  耶穌的動機是什麼
[00:06:06.780 --> 00:06:09.780]  耶穌是希望讓門徒好好的去歇一歇
[00:06:09.780 --> 00:06:13.260]  我相信包括耶穌在內 耶穌也很疲憊
[00:06:13.260 --> 00:06:16.340]  所以他們到曠野的地方去歇一歇
[00:06:16.340 --> 00:06:18.980]  因為來往的人多
[00:06:18.980 --> 00:06:20.780]  他們連吃飯都沒有工夫
[00:06:20.780 --> 00:06:24.020]  聖經形容就是連吃飯的時間都沒有
[00:06:24.020 --> 00:06:25.140]  有時候你忙一些事情
[00:06:25.140 --> 00:06:26.820]  你會有這樣的經驗對不對
[00:06:26.820 --> 00:06:30.460]  忙忙忙忙到一點了
[00:06:30.460 --> 00:06:32.500]  都還沒吃飯 肚子餓了
[00:06:32.500 --> 00:06:34.060]  兩點了還沒有吃飯
[00:06:34.060 --> 00:06:35.340]  有的時候算了 過去了
[00:06:35.340 --> 00:06:37.140]  吃飯的工夫都沒有
[00:06:37.140 --> 00:06:39.420]  是這樣的一個情形
[00:06:39.420 --> 00:06:43.380]  但是接下來好像生活的步調
[00:06:43.380 --> 00:06:45.260]  不是像我們所安排這樣的
[00:06:45.260 --> 00:06:48.180]  那聖經怎麼說呢
[00:06:48.180 --> 00:06:52.660]  他們坐船暗暗的往曠野地方去
[00:06:52.660 --> 00:06:54.300]  然後眾人看見他們去
[00:06:54.300 --> 00:06:55.620]  有許多人認識他們了
[00:06:55.620 --> 00:06:57.060]  就從各城步行
[00:06:57.060 --> 00:07:00.460]  一同跑到那裡比他們先趕到了
[00:07:00.460 --> 00:07:05.020]  耶穌原本是希望帶著門徒去好好休息的
[00:07:05.020 --> 00:07:08.100]  好好去禱告的
[00:07:08.100 --> 00:07:11.500]  通常因為聖經講到暗暗的曠野去歇一歇
[00:07:11.500 --> 00:07:12.420]  除了休息以外
[00:07:12.420 --> 00:07:14.540]  我相信很多時候是希望他們有一點時間
[00:07:14.540 --> 00:07:17.100]  安靜的禱告 對不對
[00:07:17.100 --> 00:07:20.780]  可是為什麼計畫突然改變呢
[00:07:20.780 --> 00:07:23.820]  為什麼耶穌明明是要門徒去休息的
[00:07:23.820 --> 00:07:27.580]  可是為什麼接下來就有神蹟出現了呢
[00:07:27.580 --> 00:07:29.380]  我們來看聖經
[00:07:29.380 --> 00:07:31.300]  聖經說
[00:07:34.500 --> 00:07:40.980]  耶穌出來見有許多的人就憐憫他們
[00:07:40.980 --> 00:07:45.500]  因為他們如同羊沒有目人一般
[00:07:45.500 --> 00:07:47.340]  我覺得在這一節經文中間
[00:07:47.340 --> 00:07:54.300]  是這個神蹟裡面一個最重要最關鍵的一個動機
[00:07:54.300 --> 00:07:57.780]  耶穌出來見許多的人
[00:07:57.780 --> 00:08:00.420]  耶穌看見這些許多的人怎麼樣
[00:08:00.420 --> 00:08:02.540]  因為他們困苦流離
[00:08:02.540 --> 00:08:06.100]  如同羊怎麼樣 沒有目人一般
[00:08:06.100 --> 00:08:09.660]  各位姐妹 很多時候我們看神蹟的時候
[00:08:09.660 --> 00:08:10.900]  我們都是希望說
[00:08:10.900 --> 00:08:13.740]  上帝如果在我生命中行一個神蹟
[00:08:13.740 --> 00:08:16.580]  來滿足我的需要 那就好了
[00:08:16.580 --> 00:08:18.620]  但是你看耶穌行神蹟裡面
[00:08:18.620 --> 00:08:21.660]  在這個神蹟裡面有一些很重要的原則
[00:08:21.660 --> 00:08:23.780]  是值得我們去思想的
[00:08:23.780 --> 00:08:25.020]  那神蹟的目的
[00:08:25.020 --> 00:08:30.900]  真的不是只是為了滿足我們的好奇而已
[00:08:30.900 --> 00:08:32.660]  門徒在這個神蹟裡面
[00:08:32.660 --> 00:08:35.580]  耶穌行這個神蹟主要要教導門徒
[00:08:35.580 --> 00:08:37.980]  或者說今天我們可以問自己
[00:08:37.980 --> 00:08:41.260]  到底要讓我們學習什麼樣的功課呢
[00:08:41.260 --> 00:08:43.940]  兩千多年以前耶穌行的這個神蹟
[00:08:43.940 --> 00:08:47.780]  跟今天你我又有什麼關係呢
[00:08:47.780 --> 00:08:52.860]  我覺得在這裡我們可以從接下來行的這個神蹟
[00:08:52.860 --> 00:08:56.860]  我們可以思想三方面很重要的真理
[00:08:56.860 --> 00:08:58.660]  當然時間的關係
[00:08:58.660 --> 00:09:01.700]  我相信這個神蹟我們都非常熟悉的
[00:09:01.700 --> 00:09:06.580]  那麼耶穌就行了這個五餅二魚的神蹟
[00:09:06.580 --> 00:09:08.100]  叫五千人吃飽
[00:09:08.100 --> 00:09:10.300]  聖經告訴我們其實不止五千
[00:09:10.300 --> 00:09:12.220]  吃餅的男人就有五千
[00:09:12.220 --> 00:09:13.860]  所以很多聖經的學者算
[00:09:13.860 --> 00:09:15.820]  如果把婦女把孩子算進去
[00:09:15.820 --> 00:09:19.100]  大概那天超過一萬人
[00:09:19.100 --> 00:09:20.900]  這是一個保守的估計
[00:09:20.900 --> 00:09:23.460]  你有沒有想過一萬人呢
[00:09:23.460 --> 00:09:25.860]  那是一個什麼樣的畫面
[00:09:25.860 --> 00:09:29.220]  我們可能想香港球場不知道能夠容納多少人
[00:09:29.220 --> 00:09:30.260]  馬上有步道會
[00:09:30.260 --> 00:09:31.860]  如果今年有幾萬人
[00:09:31.860 --> 00:09:33.260]  哇 不得了的
[00:09:33.260 --> 00:09:36.100]  一萬多人
[00:09:36.100 --> 00:09:40.620]  但是這個重點不在於這個神蹟的這個過程
[00:09:40.620 --> 00:09:42.100]  重點在於這個神蹟
[00:09:42.100 --> 00:09:46.540]  他真正耶穌行這個神蹟他的目的是什麼
[00:09:46.540 --> 00:09:51.300]  首先我們來看真正很重要的一個動機
[00:09:51.300 --> 00:09:53.100]  很重要的一個動機
[00:09:53.100 --> 00:09:55.740]  剛才我說了耶穌為什麼要行這個神蹟
[00:09:55.740 --> 00:09:57.820]  耶穌不是心血來潮
[00:09:57.820 --> 00:10:00.060]  門徒回來工作很有果效
[00:10:00.060 --> 00:10:03.580]  那麼老師也來行一個神蹟給你們看一看
[00:10:03.580 --> 00:10:05.980]  學生不能夠高過先生嘛 對不對
[00:10:05.980 --> 00:10:09.860]  所以耶穌的神蹟工作肯定比學生更大
[00:10:09.860 --> 00:10:11.460]  是不是這個意思 不是的
[00:10:11.460 --> 00:10:14.540]  聖經告訴我們在這裡有一個很重要的經文就是
[00:10:14.540 --> 00:10:18.140]  耶穌出來看見這些人
[00:10:18.140 --> 00:10:20.340]  這些人是知道耶穌要來
[00:10:20.340 --> 00:10:24.860]  他們比耶穌更早的先趕到那個地方等耶穌
[00:10:24.860 --> 00:10:26.420]  他們等耶穌幹什麼
[00:10:26.420 --> 00:10:27.900]  當然你可以有很多的想像
[00:10:27.900 --> 00:10:31.420]  他們可能要聽耶穌講道
[00:10:31.420 --> 00:10:33.300]  還有一個很大的可能是什麼
[00:10:33.300 --> 00:10:38.100]  他們中間一定有很多有病的
[00:10:38.100 --> 00:10:41.300]  他們希望耶穌怎麼樣 能夠醫治他們
[00:10:41.300 --> 00:10:45.220]  但是耶穌出來看見他們憐憫他們
[00:10:45.220 --> 00:10:46.780]  然後聖經怎麼說呢
[00:10:46.780 --> 00:10:51.660]  聖經說他們如同羊沒有目人一般
[00:10:51.660 --> 00:10:56.620]  於是開口教訓他們許多的道理
[00:10:56.620 --> 00:10:58.460]  但是很特別 馬可也並沒有記載
[00:10:58.460 --> 00:11:00.620]  耶穌到底講了什麼道
[00:11:00.620 --> 00:11:02.100]  沒有記載 好像其他福音書
[00:11:02.100 --> 00:11:05.580]  耶穌講天國的比喻有沒有
[00:11:05.580 --> 00:11:10.620]  但是重點在耶穌出來見許多的人
[00:11:10.620 --> 00:11:13.020]  耶穌怎麼樣 憐憫他們
[00:11:13.020 --> 00:11:14.580]  這個憐憫這個字很特別
[00:11:14.580 --> 00:11:18.140]  這個字在福音書裡面常常用來形容
[00:11:18.140 --> 00:11:22.300]  耶穌的事公裡面一個很重要的動機
[00:11:22.300 --> 00:11:24.100]  在馬太福音那邊講到說
[00:11:24.100 --> 00:11:26.540]  耶穌走遍各城各鄉
[00:11:26.540 --> 00:11:28.460]  看見許多的人怎麼樣
[00:11:28.460 --> 00:11:31.460]  困苦流離 如同羊沒有目人一般
[00:11:31.460 --> 00:11:33.140]  耶穌憐憫他們
[00:11:33.140 --> 00:11:34.420]  這個憐憫這個字
[00:11:34.420 --> 00:11:36.580]  在路加福音用一個字很特別
[00:11:36.580 --> 00:11:37.580]  就是記得嗎
[00:11:37.580 --> 00:11:40.260]  路加福音講到那個浪子的比喻
[00:11:40.260 --> 00:11:45.140]  那個浪子當他要回到家的時候 有沒有
[00:11:45.140 --> 00:11:46.340]  那個有一個老父親
[00:11:46.340 --> 00:11:50.100]  他的父親遠遠地看見這個浪子
[00:11:50.100 --> 00:11:51.340]  聖經講一句話
[00:11:51.340 --> 00:11:52.860]  各位你去讀路加福音
[00:11:52.860 --> 00:11:55.500]  那邊講到說這個父親動了什麼
[00:11:55.500 --> 00:11:57.860]  慈心 有沒有
[00:11:57.860 --> 00:12:00.780]  那個慈心這個字就是憐憫這個字
[00:12:00.780 --> 00:12:02.700]  所以這個憐憫不是一種好像
[00:12:02.700 --> 00:12:05.140]  看你很髒 很可憐而已
[00:12:05.140 --> 00:12:07.980]  那個憐憫是這個字在醫學的用詞
[00:12:07.980 --> 00:12:12.500]  是講到人裡面那種心腸那種很
[00:12:12.500 --> 00:12:15.940]  就好像那種五臟六腑被攪動一樣
[00:12:15.940 --> 00:12:18.900]  那種慈心 那種憐憫的心
[00:12:18.900 --> 00:12:20.780]  所以耶穌看見的是什麼
[00:12:20.780 --> 00:12:23.580]  耶穌看見不是一些吵雜的人群
[00:12:23.580 --> 00:12:30.660]  耶穌看見的是他們如同羊沒有牧人一般
[00:12:30.660 --> 00:12:34.820]  19世紀有一個非常著名的布道家
[00:12:34.820 --> 00:12:37.060]  穆迪先生
[00:12:37.060 --> 00:12:39.380]  他的講道有很多人悔改
[00:12:39.380 --> 00:12:41.580]  所以那個時候英國的教會
[00:12:41.580 --> 00:12:45.300]  就請穆迪先生去開布道會
[00:12:45.300 --> 00:12:47.100]  他們就覺得很好奇
[00:12:47.100 --> 00:12:49.980]  你不過是一個邪將
[00:12:49.980 --> 00:12:54.260]  也沒有什麼讀過太多的書
[00:12:54.260 --> 00:12:57.100]  也沒有很多什麼神學博士的學位
[00:12:57.100 --> 00:13:00.540]  可是為什麼你的講道這麼有能力
[00:13:00.540 --> 00:13:01.540]  他們覺得很好奇
[00:13:01.540 --> 00:13:04.700]  所以他們就請穆迪去英國開布道會
[00:13:04.700 --> 00:13:06.580]  就很多人信耶穌
[00:13:06.580 --> 00:13:08.700]  所以英國的傳道人他們就覺得很好奇
[00:13:08.700 --> 00:13:11.820]  他們就想請教一下穆迪先生說
[00:13:11.820 --> 00:13:15.180]  究竟你的那個秘訣在什麼地方
[00:13:15.180 --> 00:13:16.940]  你知道大牌講員
[00:13:16.940 --> 00:13:22.340]  常常大家都希望能夠找一些秘籍對不對
[00:13:22.340 --> 00:13:24.500]  所以這些英國的傳道人
[00:13:24.500 --> 00:13:28.700]  有一次就到穆迪住的酒店裡面
[00:13:28.700 --> 00:13:30.860]  跟穆迪先生有一些對話
[00:13:30.860 --> 00:13:32.100]  他們就問穆迪先生說
[00:13:32.100 --> 00:13:37.300]  穆迪先生請問你為什麼你的講道這麼有能力
[00:13:37.300 --> 00:13:41.140]  能夠有這麼多人悔改認識主
[00:13:41.140 --> 00:13:43.460]  你的秘訣在哪裡
[00:13:43.460 --> 00:13:45.140]  穆迪先生也沒有說什麼話
[00:13:45.140 --> 00:13:48.700]  他就走到窗前把窗簾拉開
[00:13:48.700 --> 00:13:49.980]  他說你們來你們來
[00:13:49.980 --> 00:13:51.420]  他把這些牧師叫到窗邊
[00:13:51.420 --> 00:13:52.980]  他說你們看
[00:13:52.980 --> 00:13:55.140]  你們往外看你看見什麼
[00:13:55.140 --> 00:13:57.500]  有的牧師說不錯啊
[00:13:57.500 --> 00:14:00.140]  當然那個時候沒有摩天大樓那個年代
[00:14:00.140 --> 00:14:02.180]  我看到有公園
[00:14:02.180 --> 00:14:04.820]  公園有很多人
[00:14:04.820 --> 00:14:07.740]  然後另外他問另外一個傳道人說
[00:14:07.740 --> 00:14:09.540]  那你看到什麼
[00:14:09.540 --> 00:14:10.300]  他說我看到什麼
[00:14:10.300 --> 00:14:11.780]  他說我看到公園
[00:14:11.780 --> 00:14:15.420]  公園有很多人我看到有一個老人坐在那裡曬太陽
[00:14:15.420 --> 00:14:19.260]  我看見有一個媽媽推的孩子在那裡散步
[00:14:19.260 --> 00:14:22.340]  我看見有的人在那裡遛狗
[00:14:22.340 --> 00:14:24.820]  他說你們看到的都是景色
[00:14:24.820 --> 00:14:26.900]  你們看到的都是景致
[00:14:26.900 --> 00:14:30.740]  大家就問穆迪先生說那你看見什麼
[00:14:30.740 --> 00:14:33.140]  穆迪先生那個時候他站在窗口
[00:14:33.140 --> 00:14:34.660]  他說我看見的是
[00:14:34.660 --> 00:14:37.860]  這些人如果沒有耶穌
[00:14:37.860 --> 00:14:42.460]  他們一個一個是走向滅亡
[00:14:42.460 --> 00:14:44.060]  各位姐妹你發現沒有
[00:14:44.060 --> 00:14:46.020]  這個不是一種高調
[00:14:46.020 --> 00:14:49.900]  而是那種的眼光看見許多人
[00:14:49.900 --> 00:14:52.940]  耶穌出來看見這些人的時候
[00:14:52.940 --> 00:14:54.580]  聖經告訴我們耶穌怎麼樣
[00:14:54.580 --> 00:14:56.060]  憐憫他們
[00:14:56.060 --> 00:14:58.660]  因為他們如同羊沒有目人一般
[00:14:58.660 --> 00:14:59.500]  所以各位姐妹
[00:14:59.500 --> 00:15:01.820]  第一方面我覺得在這裡
[00:15:01.820 --> 00:15:04.340]  還沒有看這個神蹟以先
[00:15:04.340 --> 00:15:07.540]  我覺得有一個很重要的前提就是
[00:15:07.540 --> 00:15:11.940]  我們能不能夠體會耶穌的那個憐憫的心腸
[00:15:11.940 --> 00:15:16.660]  能不能夠體會耶穌的那種恩慈的心腸
[00:15:16.660 --> 00:15:18.860]  我們常常說做一些事情
[00:15:18.860 --> 00:15:22.460]  有心是最重要的
[00:15:22.460 --> 00:15:25.740]  我們常常說一個人做這些事情有沒有心
[00:15:25.740 --> 00:15:26.740]  心是最重要
[00:15:26.740 --> 00:15:29.940]  技巧、方法各方面那還是其次
[00:15:29.940 --> 00:15:33.220]  最關鍵的還是有沒有心對不對
[00:15:33.220 --> 00:15:36.260]  耶穌要教門徒的第一個很重要的功課是
[00:15:36.260 --> 00:15:38.860]  當你面對這些人群的時候
[00:15:38.860 --> 00:15:40.300]  耶穌的心是什麼
[00:15:40.300 --> 00:15:42.940]  耶穌的心是一顆憐憫的心
[00:15:42.940 --> 00:15:47.420]  耶穌要門徒體會祂的憐憫、祂的恩慈
[00:15:47.420 --> 00:15:53.060]  如同羊沒有目人一般
[00:15:53.060 --> 00:15:55.300]  各位姐妹
[00:15:55.300 --> 00:15:58.380]  今天我們在這裡開這個步道所
[00:15:58.380 --> 00:16:00.580]  我相信神給我們一個託付
[00:16:00.580 --> 00:16:03.740]  神給我們一個使命、意向
[00:16:03.740 --> 00:16:07.780]  就是我們希望能夠在這個地區接觸到一些
[00:16:07.780 --> 00:16:10.380]  說普通話的也好、廣東話的也好
[00:16:10.380 --> 00:16:14.140]  希望讓這些人有機會能夠認識主
[00:16:14.140 --> 00:16:18.500]  但是教會的事工除了事工以外
[00:16:18.500 --> 00:16:19.980]  我覺得有一點很重要的
[00:16:19.980 --> 00:16:24.540]  就是我們自己有沒有一顆憐憫人的心
[00:16:24.540 --> 00:16:27.020]  各位姐妹你有沒有一顆憐憫人的心
[00:16:27.020 --> 00:16:30.220]  當你看見人沒有信耶穌的時候
[00:16:30.220 --> 00:16:33.940]  你的裡面有沒有一顆憐憫人的心
[00:16:33.940 --> 00:16:34.820]  這是很重要的
[00:16:34.820 --> 00:16:35.660]  這是第一方面
[00:16:35.660 --> 00:16:38.140]  第二方面我們來往下看
[00:16:38.140 --> 00:16:40.340]  然後聖經告訴我們
[00:16:40.340 --> 00:16:41.380]  天已經晚了
[00:16:41.380 --> 00:16:43.620]  門徒進前來說這是野地
[00:16:43.620 --> 00:16:44.700]  天已經晚了
[00:16:44.700 --> 00:16:47.220]  請叫眾人散開
[00:16:47.220 --> 00:16:49.940]  他們好往四面鄉村裡去
[00:16:49.940 --> 00:16:51.660]  自己買什麼吃
[00:16:51.660 --> 00:16:52.740]  耶穌回答說
[00:16:52.740 --> 00:16:54.700]  你們給他們吃吧
[00:16:54.700 --> 00:16:56.580]  門徒說
[00:16:56.580 --> 00:17:01.660]  我們可以去買二十兩銀子餅給他們吃嗎
[00:17:01.660 --> 00:17:04.340]  耶穌在這裡講了一句話
[00:17:04.340 --> 00:17:07.380]  你們給他們吃吧
[00:17:07.380 --> 00:17:08.380]  你留意
[00:17:08.380 --> 00:17:09.820]  這個你們給他們吃
[00:17:09.820 --> 00:17:15.460]  在原文、在文法上用的是一個命令語氣
[00:17:15.460 --> 00:17:17.180]  你們給他們吃
[00:17:17.180 --> 00:17:20.620]  意思是說耶穌命令門徒給他們吃
[00:17:20.620 --> 00:17:23.140]  但是更諷刺的就是
[00:17:23.140 --> 00:17:25.020]  在前面這邊講到說
[00:17:25.020 --> 00:17:29.740]  門徒進前來對耶穌說天已經晚了
[00:17:29.740 --> 00:17:32.460]  祂說請叫眾人散開
[00:17:32.460 --> 00:17:34.260]  那個請叫眾人散開
[00:17:34.260 --> 00:17:37.020]  用的也是一個命令語氣
[00:17:37.020 --> 00:17:41.500]  好像門徒是希望耶穌發一個命令說
[00:17:41.500 --> 00:17:42.500]  天已經晚了
[00:17:42.500 --> 00:17:45.020]  請叫眾人散開
[00:17:45.020 --> 00:17:47.220]  但是耶穌說不用他們去
[00:17:47.220 --> 00:17:49.500]  你們給他們吃吧
[00:17:49.500 --> 00:17:50.900]  其實在這個神蹟裡面
[00:17:50.900 --> 00:17:52.660]  這一句話 弟兄姊妹
[00:17:52.660 --> 00:17:55.420]  是一句非常重要的一句話
[00:17:55.420 --> 00:17:57.620]  耶穌說不用他們去
[00:17:57.620 --> 00:17:59.940]  你們給他們吃吧
[00:17:59.940 --> 00:18:02.780]  剛才我說了在沒有看這個神蹟以前
[00:18:02.780 --> 00:18:04.660]  我們要先認識在這個神蹟裡面
[00:18:04.660 --> 00:18:06.660]  一個很重要的核心
[00:18:06.660 --> 00:18:08.740]  一個很重要的這節經文
[00:18:08.740 --> 00:18:10.980]  就是耶穌憐憫的心
[00:18:10.980 --> 00:18:13.700]  耶穌為什麼說你們給他們吃
[00:18:13.700 --> 00:18:15.620]  難道耶穌要刁難門徒嗎
[00:18:15.620 --> 00:18:18.740]  那天告訴我們說吃餅的人就有多少
[00:18:18.740 --> 00:18:21.380]  南丁就有五千 對不對
