
[00:00:00.000 --> 00:00:04.880]  在開始之前,不知道大家剛才有沒有拜一個早年啊,同隔壁
[00:06:15.680 --> 00:06:19.760]  一開始是說拆圍
[00:06:19.760 --> 00:06:21.360]  就是圍章那些拆一拆一
[00:06:21.360 --> 00:06:22.960]  現在是說拆十
[00:06:22.960 --> 00:06:24.080]  聽不聽到分別?
[00:06:24.080 --> 00:06:26.880]  總之是逢十字架就拆了
[00:06:26.880 --> 00:06:27.600]  如果沒有記錯
[00:06:27.600 --> 00:06:30.480]  是說超過二千的教堂的十字架已經被拆了
[00:06:30.480 --> 00:06:33.040]  甚至當裡面有一個牧師
[00:06:33.040 --> 00:06:35.520]  如果大家有留意網上的一些資料
[00:06:35.520 --> 00:06:38.000]  其實無線新聞都有報導
[00:06:38.000 --> 00:06:43.440]  是被審查
[00:06:43.440 --> 00:06:44.400]  有一些罪名
[00:06:44.400 --> 00:06:46.400]  我們都有一些為他祈禱
[00:06:46.400 --> 00:06:47.520]  我就在想
[00:06:47.520 --> 00:06:48.720]  我們今天在這裡崇拜
[00:06:48.720 --> 00:06:49.600]  我們在這裡年宵
[00:06:49.600 --> 00:06:51.040]  我們在這裡告嘉年華會
[00:06:51.040 --> 00:06:52.320]  好像很必然一樣
[00:06:52.320 --> 00:06:54.160]  但是會不會有一天
[00:06:54.160 --> 00:06:56.000]  耶穌事主的牌
[00:06:56.000 --> 00:06:57.840]  都不能夠再放上去呢?
[00:06:57.840 --> 00:07:00.080]  會不會有一天維園
[00:07:00.080 --> 00:07:02.160]  我們都不能夠再這樣做年宵呢?
[00:07:02.160 --> 00:07:03.360]  會不會有一天
[00:07:03.360 --> 00:07:07.120]  我們都不能夠這麼安然地敬拜呢?
[00:07:07.120 --> 00:07:08.160]  然後
[00:07:08.160 --> 00:07:09.680]  到這樣的情況發生的時候
[00:07:09.680 --> 00:07:11.840]  會不會就是原來同福堂的DNA
[00:07:11.840 --> 00:07:12.640]  就是年宵
[00:07:12.640 --> 00:07:13.360]  就是嘉年華
[00:07:13.360 --> 00:07:15.520]  我們這些東西都沒有了
[00:07:15.520 --> 00:07:18.880]  於是我就祈禱
[00:07:18.880 --> 00:07:19.600]  OK
[00:07:19.600 --> 00:07:22.640]  上帝究竟要說什麼訊息呢?
[00:07:22.640 --> 00:07:24.320]  你留意今天說的道
[00:07:24.320 --> 00:07:25.600]  法國不在馬阿福音
[00:07:25.600 --> 00:07:27.840]  是出自哪一本書呢?
[00:07:27.840 --> 00:07:29.360]  《出埃及記》十八章
[00:07:29.360 --> 00:07:30.720]  十九到二十三節
[00:07:30.720 --> 00:07:32.400]  是短短五節經文
[00:07:32.400 --> 00:07:35.760]  這個經文就是我們最近在看的TWA裡面的經文
[00:07:35.760 --> 00:07:37.680]  我就拿了裡面其中的五節
[00:07:37.680 --> 00:07:41.360]  去說這個代代相傳的課題
[00:07:41.360 --> 00:07:43.440]  我們要能夠掌握到這五節經文
[00:07:43.440 --> 00:07:45.520]  其實我們一定要看清楚
[00:07:45.520 --> 00:07:48.000]  整個《出埃及記》十八章的結構
[00:07:48.000 --> 00:07:49.280]  以致我們掌握得到
[00:07:49.280 --> 00:07:51.200]  這個經文的脈絡
[00:07:51.200 --> 00:07:52.560]  大概是分了兩部分
[00:07:52.560 --> 00:07:53.840]  上一部分是說什麼呢?
[00:07:53.840 --> 00:07:56.080]  葉蒂羅就是摩西的岳父
[00:07:56.080 --> 00:08:00.000]  就是帶著摩西的老婆子女
[00:08:00.000 --> 00:08:02.960]  去找摩西和他家庭團聚
[00:08:02.960 --> 00:08:03.920]  為什麼會這樣呢?
[00:08:03.920 --> 00:08:06.560]  如果我們一直有跟著TWA看《出埃及記》的時候
[00:08:06.560 --> 00:08:11.440]  我們就知道當時神父趙摩西帶領伊斯蘭人出埃及
[00:08:11.440 --> 00:08:15.760]  要經常面對著法老和他砌的
[00:08:15.760 --> 00:08:17.040]  然後又十災
[00:08:17.040 --> 00:08:18.320]  有很多事情發生
[00:08:18.320 --> 00:08:22.800]  摩西知道他有什麼要做的時候
[00:08:22.800 --> 00:08:25.680]  他就將他的母女
[00:08:25.680 --> 00:08:29.440]  將他的太太和兩個兒子先交託給岳父
[00:08:29.440 --> 00:08:31.120]  然後到《出埃及記》的時候
[00:08:31.120 --> 00:08:35.760]  岳父葉蒂羅就將他的妻兒
[00:08:35.760 --> 00:08:39.760]  帶回抗爺那裡去見摩西
[00:08:39.760 --> 00:08:41.440]  於是下半部分
[00:08:41.440 --> 00:08:45.040]  就是在說葉蒂羅見到摩西的時候
[00:08:45.040 --> 00:08:46.560]  就對他一枝忠鞠
[00:08:46.560 --> 00:08:48.000]  為什麼對他有忠鞠呢?
[00:08:48.000 --> 00:08:49.200]  我不知道大家知不知道
[00:08:49.200 --> 00:08:51.520]  其實摩西當時帶領伊斯蘭人出埃及
[00:08:51.520 --> 00:08:54.400]  是一件極之艱難的事情
[00:08:54.400 --> 00:08:55.680]  《聖經》有提到
[00:08:55.680 --> 00:09:00.000]  摩西帶領的伊斯蘭人出埃及的男人約莫有多少呢?
[00:09:00.000 --> 00:09:01.360]  是這麼多
[00:09:01.360 --> 00:09:03.200]  記不記得是多少?
[00:09:03.200 --> 00:09:04.640]  不是說六千
[00:09:04.640 --> 00:09:05.920]  不是說六萬
[00:09:05.920 --> 00:09:08.560]  只是男人是說六十萬
[00:09:08.560 --> 00:09:10.800]  所以我們大概估計
[00:09:10.800 --> 00:09:13.920]  可能當時出埃及的人是說二百萬人
[00:09:13.920 --> 00:09:14.720]  你明白嗎?
[00:09:14.720 --> 00:09:17.360]  二百萬人的遊客究竟是怎麼大呢?
[00:09:17.360 --> 00:09:19.040]  於是其實葉蒂羅
[00:09:19.040 --> 00:09:21.280]  他的岳父見到摩西的時候
[00:09:21.280 --> 00:09:23.680]  他就自然去看看他怎麼做
[00:09:23.680 --> 00:09:24.480]  哎呀
[00:09:24.480 --> 00:09:25.600]  不看又自可
[00:09:25.600 --> 00:09:27.600]  一看發覺不是太好
[00:09:27.600 --> 00:09:29.840]  於是就出了下半部分的經文
[00:09:29.840 --> 00:09:33.680]  我們今天重點要看十九到二十三節
[00:09:33.680 --> 00:09:36.080]  葉蒂羅就講了一些方法給他聽
[00:09:36.080 --> 00:09:38.320]  不過我們要知道這些方法為什麼會這樣
[00:09:38.320 --> 00:09:41.040]  大概我們都要知道前面發生什麼事
[00:09:41.040 --> 00:09:42.640]  還有知道這些方法
[00:09:42.640 --> 00:09:43.920]  摩西怎麼回應
[00:09:43.920 --> 00:09:47.040]  所以我們會先看看前文和下理
[00:09:47.040 --> 00:09:48.960]  然後再看這些方法
[00:09:48.960 --> 00:09:51.760]  由於今天的重點我們主要不是看背景
[00:09:51.760 --> 00:09:53.280]  但是我們也想認識一下
[00:09:53.280 --> 00:09:57.120]  我們首先讀一讀第十三節之後的背景
[00:09:57.120 --> 00:09:57.680]  預備
[00:09:57.680 --> 00:09:58.960]  一二三
[00:09:58.960 --> 00:10:00.000]  第二天
[00:10:00.000 --> 00:10:02.800]  摩西坐著審判百姓
[00:10:02.800 --> 00:10:07.920]  百姓從早到晚都站在摩西的左右
[00:10:07.920 --> 00:10:09.360]  情況是什麼呢?
[00:10:09.360 --> 00:10:11.840]  原來摩西坐著審判百姓
[00:10:11.840 --> 00:10:15.280]  然後百姓從早到晚站在那裡
[00:10:15.280 --> 00:10:17.440]  不過你不要以為就是你有得坐
[00:10:17.440 --> 00:10:18.480]  我要站一整天
[00:10:18.480 --> 00:10:22.240]  那我就很不值得
[00:10:22.240 --> 00:10:23.360]  或者有問題出現
[00:10:23.360 --> 00:10:24.720]  問題並不是這樣
[00:10:24.720 --> 00:10:25.920]  經文你繼續看下去
[00:10:25.920 --> 00:10:28.560]  第十四節是怎麼形容他坐呢?
[00:10:28.560 --> 00:10:31.360]  摩西紅色的字是怎麼坐的呢?
[00:10:31.360 --> 00:10:32.080]  獨自
[00:10:32.080 --> 00:10:34.240]  原來是說一個人在那裡
[00:10:34.240 --> 00:10:37.680]  去獨自坐在那裡審判這麼多人
[00:10:37.680 --> 00:10:38.400]  你留意一下
[00:10:38.400 --> 00:10:42.480]  同樣繼續說從早到晚百姓站在那裡的時候
[00:10:42.480 --> 00:10:44.640]  一直前面都是說百姓而已
[00:10:44.640 --> 00:10:46.960]  來到這裡說什麼百姓呢?
[00:10:46.960 --> 00:10:48.000]  眾百姓
[00:10:48.000 --> 00:10:51.360]  百姓和眾百姓有什麼分別呢?
[00:10:51.360 --> 00:10:52.960]  中文是沒有分別的
[00:10:52.960 --> 00:10:55.040]  因為中文不會加個"眾"字
[00:10:55.040 --> 00:10:57.520]  百姓就已經是眾數了
[00:10:57.520 --> 00:10:58.240]  但是
[00:10:58.240 --> 00:11:01.040]  俄羅斯的翻譯者很聰明
[00:11:01.040 --> 00:11:03.120]  因為看到那裡原本有個字是什麼呢?
[00:11:03.120 --> 00:11:05.600]  他是指所有和全部
[00:11:05.600 --> 00:11:06.480]  所以他說
[00:11:06.480 --> 00:11:10.800]  原來所有百姓都站在那裡等摩西去審
[00:11:10.800 --> 00:11:11.760]  於是
[00:11:11.760 --> 00:11:13.680]  原來不是坐的問題
[00:11:13.680 --> 00:11:15.600]  不是站的問題
[00:11:15.600 --> 00:11:16.080]  是什麼呢?
[00:11:16.080 --> 00:11:17.360]  這件事太繁重
[00:11:17.360 --> 00:11:19.200]  獨自一個人搞不定
[00:11:19.200 --> 00:11:21.280]  說到搞不定是什麼情況呢?
[00:11:21.280 --> 00:11:22.080]  十八節
[00:11:22.080 --> 00:11:23.680]  減低了啡色那一句
[00:11:23.680 --> 00:11:24.480]  我們一起讀一讀
[00:11:24.480 --> 00:11:24.880]  預備
[00:11:24.880 --> 00:11:25.920]  一二三
[00:11:25.920 --> 00:11:29.920]  你和這些百姓必都疲敗
[00:11:29.920 --> 00:11:31.440]  站著累不累?
[00:11:31.440 --> 00:11:33.280]  坐著呢?
[00:11:33.280 --> 00:11:33.920]  累
[00:11:33.920 --> 00:11:35.360]  你有沒有做祝福覺?
[00:11:35.360 --> 00:11:37.360]  坐著祝福覺很累
[00:11:37.360 --> 00:11:38.880]  什麼累你知道嗎?
[00:11:38.880 --> 00:11:40.480]  嘴巴累
[00:11:40.480 --> 00:11:41.360]  不是屁股累
[00:11:41.360 --> 00:11:42.160]  是嘴巴累
[00:11:42.160 --> 00:11:43.840]  不斷這樣說
[00:11:43.840 --> 00:11:44.960]  所以
[00:11:44.960 --> 00:11:46.080]  這件事太大了
[00:11:46.080 --> 00:11:47.040]  一個人搞不定
[00:11:47.040 --> 00:11:48.640]  事實上我們看回中間
[00:11:48.640 --> 00:11:50.320]  夾住十五、十六節的時候
[00:11:50.320 --> 00:11:54.720]  摩西在回應他岳父的提問的時候
[00:11:54.720 --> 00:11:55.440]  他是這麼說的
[00:11:55.440 --> 00:11:56.080]  是啊
[00:11:56.080 --> 00:11:58.400]  這些百姓到我那裡去求問神
[00:11:58.400 --> 00:12:00.960]  然後有事的時候就來我那裡
[00:12:00.960 --> 00:12:04.960]  我又要在他們兩個人中間做和事佬
[00:12:04.960 --> 00:12:06.000]  私人審判
[00:12:06.000 --> 00:12:10.320]  我又要去教他們知道神的律例和法道
[00:12:10.320 --> 00:12:12.320]  你有沒有留意我剛才讀的那兩節經文
[00:12:12.320 --> 00:12:14.320]  哪個字是經常出現的?
[00:12:14.320 --> 00:12:15.040]  是啊
[00:12:15.040 --> 00:12:17.040]  我問你的問題早就給了你答案了
[00:12:17.040 --> 00:12:17.600]  是不是?
[00:12:17.600 --> 00:12:18.800]  你看到有個「我」字
[00:12:18.800 --> 00:12:20.400]  不斷在說「我」
[00:12:20.400 --> 00:12:23.920]  他整天將所有問題放在「我」那裡
[00:12:23.920 --> 00:12:25.440]  以他這樣去處理問題
[00:12:25.440 --> 00:12:26.720]  他就搞不定
[00:12:26.720 --> 00:12:28.400]  結果
[00:12:28.400 --> 00:12:30.560]  當然就是
[00:12:30.560 --> 00:12:31.280]  聶剔羅
[00:12:31.280 --> 00:12:32.160]  我們一會兒會看的
[00:12:32.160 --> 00:12:34.480]  就是他的岳父給了他一些建議
[00:12:34.480 --> 00:12:35.680]  然後
[00:12:35.680 --> 00:12:37.440]  我很想和你先看結果
[00:12:37.440 --> 00:12:38.800]  那些建議就是
[00:12:38.800 --> 00:12:41.280]  原來摩西聽了岳父說的話
[00:12:41.280 --> 00:12:44.800]  他就照著他所說的一切
[00:12:44.800 --> 00:12:46.880]  他說做什麼都好
[00:12:46.880 --> 00:12:48.400]  他就照著一切
[00:12:48.400 --> 00:12:51.760]  這個和合本沒有將一切這些字出來去做
[00:12:51.760 --> 00:12:52.400]  然後
[00:12:52.400 --> 00:12:54.240]  這件事大概我們後來就是
[00:12:54.240 --> 00:12:56.000]  摩西就設立了
[00:12:56.000 --> 00:12:58.080]  我們如果有看過經文的就知道
[00:12:58.080 --> 00:13:00.080]  有千夫長、百夫長
[00:13:00.080 --> 00:13:02.560]  大的事就找他們自己搞定
[00:13:02.560 --> 00:13:04.000]  小的事自己搞定
[00:13:04.000 --> 00:13:06.000]  大的事就去審判
[00:13:06.000 --> 00:13:06.720]  接著
[00:13:06.720 --> 00:13:10.080]  27節摩西的岳父就走了
[00:13:10.080 --> 00:13:11.200]  回到本地去
[00:13:11.200 --> 00:13:12.800]  這裡也是最後一次
[00:13:12.800 --> 00:13:16.080]  在《出埃及記》出現摩西岳父的事件
[00:13:16.080 --> 00:13:17.600]  大概我們知道完背景之後
[00:13:17.600 --> 00:13:20.240]  我們開始進入整篇的篇章裡面
[00:13:20.240 --> 00:13:21.600]  從這代到那代
[00:13:21.600 --> 00:13:22.400]  代代相傳
[00:13:22.400 --> 00:13:23.680]  第一個重點是什麼呢?
[00:13:23.680 --> 00:13:24.800]  我們一起讀
[00:13:24.800 --> 00:13:25.600]  我們要
[00:13:25.600 --> 00:13:27.040]  1、2、3
[00:13:27.040 --> 00:13:30.320]  承傳禱告
[00:13:30.320 --> 00:13:33.680]  為什麼說承傳祈禱呢?
[00:13:33.680 --> 00:13:36.080]  其實十八章是在整個《出埃及記》裡面
[00:13:36.080 --> 00:13:38.400]  是一個很特別的篇章
[00:13:38.400 --> 00:13:39.520]  第一
[00:13:39.520 --> 00:13:42.800]  猶太人讀聖經很喜歡數一下文字
[00:13:42.800 --> 00:13:45.520]  如果你真的數一下
[00:13:45.520 --> 00:13:48.560]  我們大概知道他的岳父叫葉蒂羅
[00:13:48.560 --> 00:13:50.960]  再出葉蒂羅的時候可以用葉蒂羅這個名字
[00:13:50.960 --> 00:13:53.040]  或者用一個代名詞卡去代他
[00:13:53.040 --> 00:13:54.480]  但是你回去看看
[00:13:54.480 --> 00:13:55.680]  他不是這麼說的
[00:13:55.680 --> 00:14:00.000]  他經常提葉蒂羅已經是用摩西的岳父這樣說他
[00:14:00.000 --> 00:14:02.160]  而這個字剛好出現七次
[00:14:02.160 --> 00:14:05.200]  你也知道七在猶太人裡面是一個特別的數字
[00:14:05.200 --> 00:14:08.640]  如果我們用文學來說就是一個文學的技巧
[00:14:08.640 --> 00:14:10.320]  你要特別在這裡注意
[00:14:10.320 --> 00:14:11.360]  事實上
[00:14:11.360 --> 00:14:15.760]  岳父的字在整個十八章裡面就出現了十三次
[00:14:15.760 --> 00:14:16.560]  但是我想告訴你
[00:14:16.560 --> 00:14:19.200]  舊約的岳父大部分都在這裡
[00:14:19.200 --> 00:14:20.000]  為什麼呢?
[00:14:20.000 --> 00:14:22.000]  因為整個舊約都只有二十一次
[00:14:22.000 --> 00:14:22.560]  是不是?
[00:14:22.560 --> 00:14:24.240]  一大半的岳父都在這裡
[00:14:24.240 --> 00:14:26.240]  你說重不重要?
[00:14:26.240 --> 00:14:30.640]  為什麼我說這篇章是在說承傳呢?
[00:14:30.640 --> 00:14:31.600]  另一個原因就是
[00:14:31.600 --> 00:14:33.600]  原來你回去看《出埃及記》
[00:14:33.600 --> 00:14:34.960]  整個《出埃及記》
[00:14:34.960 --> 00:14:36.800]  其實耶和華上帝經常說話
[00:14:36.800 --> 00:14:38.400]  經常做事
[00:14:38.400 --> 00:14:39.680]  常常是這樣的
[00:14:39.680 --> 00:14:40.960]  如果你今天有TWA
[00:14:40.960 --> 00:14:43.840]  我們大概看到二十六二十七章
[00:14:43.840 --> 00:14:45.920]  說的是做會幕、做約櫃
[00:14:45.920 --> 00:14:47.600]  做裡面不同的東西
[00:14:47.600 --> 00:14:49.440]  是不是?
[00:14:49.440 --> 00:14:51.600]  耶和華會吩咐摩西怎麼做
[00:14:51.600 --> 00:14:53.760]  摩西有沒有跟耶和華聊天?
[00:14:53.760 --> 00:14:54.960]  有沒有?
[00:14:54.960 --> 00:14:56.000]  有還是沒有?
[00:14:56.000 --> 00:14:56.800]  有
[00:14:56.800 --> 00:14:58.960]  記不記得耶和華呼召摩西
[00:14:58.960 --> 00:15:00.800]  你領我的子民出埃及的時候
[00:15:00.800 --> 00:15:02.000]  摩西怎麼回答?
[00:15:02.000 --> 00:15:03.600]  四個字
[00:15:03.600 --> 00:15:04.960]  「不要搞我」
[00:15:04.960 --> 00:15:05.600]  不是
[00:15:05.600 --> 00:15:06.640]  那四個字是什麼?
[00:15:06.640 --> 00:15:07.680]  「絕口笨舌」
[00:15:07.680 --> 00:15:08.160]  OK
[00:15:08.160 --> 00:15:09.680]  「不要搞我」是這個意思
[00:15:09.680 --> 00:15:11.280]  他說不行,說不出口
[00:15:11.280 --> 00:15:12.080]  對不對?
[00:15:12.080 --> 00:15:14.080]  但是我想告訴你
[00:15:14.080 --> 00:15:15.280]  這裡是很奇怪的
[00:15:15.280 --> 00:15:16.080]  很奇怪的是什麼呢?
[00:15:16.080 --> 00:15:19.120]  整個十八章裡面
[00:15:19.120 --> 00:15:22.160]  完全是摩西的岳父在說話
[00:15:22.160 --> 00:15:24.000]  沒有提過耶和華說話
[00:15:24.000 --> 00:15:24.960]  甚至什麼呢?
[00:15:24.960 --> 00:15:28.640]  摩西的岳父說了這麼多之後
[00:15:28.640 --> 00:15:30.800]  摩西問都沒有問過上帝
[00:15:30.800 --> 00:15:32.960]  然後他就跟著去做
[00:15:32.960 --> 00:15:34.480]  為什麼會這樣呢?
[00:15:34.480 --> 00:15:36.080]  經文沒有說為什麼
[00:15:36.080 --> 00:15:38.800]  不過我們要有一個概念
[00:15:38.800 --> 00:15:40.640]  經文沒有提
[00:15:40.640 --> 00:15:42.160]  上帝說話或者做事
[00:15:42.160 --> 00:15:44.640]  卻不代表上帝沒有做事、沒有說話
[00:15:44.640 --> 00:15:46.000]  聽到這個分別嗎?
[00:15:46.000 --> 00:15:47.280]  你回去看第一、二章
