
[00:00:00.000 --> 00:00:04.800]  六個月前我來這裡講過宇宙探索的上集
[00:01:26.100 --> 00:01:29.400]  我找到他在瑞士的一個法律辦公室
[00:01:29.400 --> 00:01:30.300]  一個法律辦公室
[00:01:30.300 --> 00:01:34.800]  做Clerk of the Third Class
[00:01:34.800 --> 00:01:35.600]  很逗賴的
[00:01:35.600 --> 00:01:38.100]  做個文員
[00:01:38.100 --> 00:01:39.500]  阿諾就帶了他出來
[00:01:39.500 --> 00:01:42.600]  讓他在一間大學裡面做教物理學
[00:01:42.600 --> 00:01:46.000]  1915年的時候
[00:01:46.000 --> 00:01:47.300]  安斯坦寫了一些工具
[00:01:47.300 --> 00:01:49.500]  我們人可以探索宇宙
[00:01:49.500 --> 00:01:54.000]  我們知道宇宙有很多東西
[00:01:54.000 --> 00:01:58.600]  這個就是著重於地心吸力
[00:01:58.600 --> 00:02:00.600]  安斯坦說牛頓的地心吸力
[00:02:00.600 --> 00:02:04.900]  It's right only some of the time
[00:02:04.900 --> 00:02:06.700]  那些光能的band
[00:02:06.700 --> 00:02:08.900]  那些光能去到星球會轉彎的
[00:02:08.900 --> 00:02:13.700]  不是因為地心吸力
[00:02:13.700 --> 00:02:15.900]  牛頓那套東西就是地心吸力
[00:02:15.900 --> 00:02:17.900]  What goes up must come down
[00:02:17.900 --> 00:02:20.300]  That's not always true
[00:02:20.300 --> 00:02:26.700]  Your age can go up and it won't come down
[00:02:26.700 --> 00:02:29.500]  安斯坦就著重這個宇宙
[00:02:29.500 --> 00:02:31.300]  是看地心吸力
[00:02:31.300 --> 00:02:36.700]  他說這個宇宙是有curve的
[00:02:36.700 --> 00:02:38.800]  譬如這個宇宙用什麼來講呢
[00:02:38.800 --> 00:02:40.400]  宇宙叫時空
[00:02:40.400 --> 00:02:42.200]  科學家叫time space
[00:02:42.200 --> 00:02:43.500]  中國人叫宇宙
[00:02:43.500 --> 00:02:44.800]  宇是什麼呢
[00:02:44.800 --> 00:02:45.700]  宇是空間
[00:02:45.700 --> 00:02:46.800]  上下四方
[00:02:46.800 --> 00:02:48.100]  我問一個小學生
[00:02:48.100 --> 00:02:49.800]  什麼叫四方
[00:02:49.800 --> 00:02:53.800]  他說四方就是東南西北中八八
[00:02:53.800 --> 00:02:55.800]  我問你家裡做什麼
[00:02:55.800 --> 00:03:00.500]  我大約都知道
[00:03:00.500 --> 00:03:02.800]  三度空間
[00:03:02.800 --> 00:03:03.800]  古往今來
[00:03:03.800 --> 00:03:05.100]  就字就是古往今來
[00:03:05.100 --> 00:03:06.800]  即是時間
[00:03:06.800 --> 00:03:10.100]  所以科學家叫時間叫時空
[00:03:10.100 --> 00:03:11.800]  這個時空是一個網
[00:03:11.800 --> 00:03:14.300]  兩度的dimension
[00:03:14.300 --> 00:03:16.400]  兩個corner
[00:03:16.400 --> 00:03:17.100]  不是平的
[00:03:17.100 --> 00:03:19.400]  是彎的
[00:03:19.400 --> 00:03:21.600]  如何彎呢
[00:03:21.600 --> 00:03:25.700]  這個宇宙的光線去到星球會轉彎
[00:03:25.700 --> 00:03:27.600]  會bend
[00:03:27.600 --> 00:03:30.300]  光子photon是沒有質量的
[00:03:30.300 --> 00:03:32.300]  地心吸力對它沒有影響
[00:03:32.300 --> 00:03:34.800]  這就是牛頓錯的地方
[00:03:34.800 --> 00:03:36.600]  安斯坦說這個宇宙是bend的
[00:03:36.600 --> 00:03:39.500]  怎麼bend呢
[00:03:39.500 --> 00:03:40.600]  不是直的
[00:03:40.600 --> 00:03:42.600]  是一個凸凸的
[00:03:42.600 --> 00:03:45.300]  有一個很出名的名言就是這句話
[00:03:45.300 --> 00:03:48.500]  object tells space how to curve
[00:03:48.500 --> 00:03:52.100]  space tells object how to move
[00:03:52.100 --> 00:03:53.900]  我喜歡愛因斯坦的legacy
[00:03:53.900 --> 00:03:56.600]  我經常儲那些東西來說話
[00:03:56.600 --> 00:03:58.400]  有一次
[00:03:58.400 --> 00:04:01.400]  有個人跟我搞
[00:04:01.400 --> 00:04:03.200]  IT這樣跟我搞
[00:04:03.200 --> 00:04:04.700]  不行不行reboot
[00:04:04.700 --> 00:04:06.000]  第三次第四次reboot
[00:04:06.000 --> 00:04:07.400]  我don't do that
[00:04:07.400 --> 00:04:08.200]  愛因斯坦說
[00:04:08.200 --> 00:04:10.600]  insanity is defined as doing the same thing over and over
[00:04:10.600 --> 00:04:12.700]  but expecting a different result
[00:04:12.700 --> 00:04:14.800]  你每次reboot是不是有些不同的東西出來
[00:04:14.800 --> 00:04:18.000]  沒可能
[00:04:18.000 --> 00:04:20.000]  I like the way he thinks
[00:04:20.000 --> 00:04:23.100]  這個宇宙就是spend time
[00:04:23.100 --> 00:04:26.400]  光線去到一個星球就會bend
[00:04:26.400 --> 00:04:28.300]  不是因為地心吸力
[00:04:28.300 --> 00:04:34.100]  是因為這個宇宙是curve的
[00:04:34.100 --> 00:04:39.200]  凡是科學家做事當然有數據
[00:04:39.200 --> 00:04:42.300]  有experiment 有數據
[00:04:42.300 --> 00:04:44.300]  安斯坦1915年說
[00:04:44.300 --> 00:04:47.600]  光去到星球裡面會轉彎
[00:04:47.600 --> 00:04:49.200]  要證明才行
[00:04:49.200 --> 00:04:51.700]  他用了七年時間去證明
[00:04:51.700 --> 00:04:54.200]  拿了證明之後才拿諾貝爾獎金
[00:04:54.200 --> 00:04:58.200]  所以他1915年寫廣義的相對論
[00:04:58.200 --> 00:05:02.600]  1922年才拿物理學諾貝爾獎金
[00:05:02.600 --> 00:05:04.800]  他就找那個日蝕
[00:05:04.800 --> 00:05:08.500]  日蝕就是月球在太陽和地球中間
[00:05:08.500 --> 00:05:09.500]  遮住日頭
[00:05:09.500 --> 00:05:10.900]  但不是全球都看到的
[00:05:10.900 --> 00:05:11.700]  是某些地方
[00:05:11.700 --> 00:05:13.000]  所以安斯坦去過印度
[00:05:13.000 --> 00:05:13.800]  去過澳洲
[00:05:13.800 --> 00:05:15.800]  又去過San Jose California
[00:05:15.800 --> 00:05:18.200]  因為那裡有一個Mount Hamilton的鐵紋台
[00:05:18.200 --> 00:05:19.000]  有一個望遠鏡
[00:05:19.000 --> 00:05:21.600]  當時最大的
[00:05:21.600 --> 00:05:24.200]  遮住日頭
[00:05:24.200 --> 00:05:26.400]  日頭看不到太光
[00:05:26.400 --> 00:05:27.400]  遮住日頭就看到
[00:05:27.400 --> 00:05:28.700]  看到什麼呢
[00:05:28.700 --> 00:05:31.200]  看到29顆星球
[00:05:31.200 --> 00:05:33.500]  是太陽後面的
[00:05:33.500 --> 00:05:35.600]  因為這樣證明了
[00:05:35.600 --> 00:05:37.200]  光是會curve
[00:05:37.200 --> 00:05:39.600]  是因為宇宙會curve
[00:05:39.600 --> 00:05:41.300]  不是因為地心吸力
[00:05:41.300 --> 00:05:43.900]  因為這樣他才拿諾貝爾獎金
[00:05:43.900 --> 00:05:46.500]  70年前愛因斯坦離開世界
[00:05:46.500 --> 00:05:48.800]  這70年裡曾經有3、4個諾貝爾獎金
[00:05:48.800 --> 00:05:52.000]  是因為證明愛因斯坦是正確的
[00:05:52.000 --> 00:05:55.300]  拿諾貝爾獎金在物理學上
[00:05:55.300 --> 00:05:58.300]  所有科學家都有實驗
[00:05:58.300 --> 00:05:58.900]  都有數據
[00:05:58.900 --> 00:06:01.800]  除了Charles Darwin
[00:06:01.800 --> 00:06:05.100]  達爾文沒有實驗
[00:06:05.100 --> 00:06:06.300]  沒有數據
[00:06:06.300 --> 00:06:08.700]  這是達爾文本身的筆記簿
[00:06:08.700 --> 00:06:09.600]  其中一頁
[00:06:09.600 --> 00:06:10.900]  我就找到兩個字
[00:06:10.900 --> 00:06:12.800]  I think
[00:06:12.800 --> 00:06:15.000]  That's what he think
[00:06:15.000 --> 00:06:16.200]  他當時沒有工具
[00:06:16.200 --> 00:06:19.300]  Cytology未有知識
[00:06:19.300 --> 00:06:20.400]  Genetic未有
[00:06:20.400 --> 00:06:23.200]  25年後達爾文才有Gregory Mandel
[00:06:23.200 --> 00:06:24.400]  弄了一個孟德爾定律
[00:06:24.400 --> 00:06:26.100]  他說遺傳基因是一對一對
[00:06:26.100 --> 00:06:28.000]  而且是幽顯裂隱
[00:06:28.000 --> 00:06:29.800]  Darwin不知道
[00:06:29.800 --> 00:06:31.400]  過去幾百年
[00:06:31.400 --> 00:06:32.400]  達爾文寫過
[00:06:32.400 --> 00:06:34.400]  On the origin of species
[00:06:34.400 --> 00:06:36.600]  物種的來源
[00:06:36.600 --> 00:06:38.100]  裡面沒有進化這個字眼
[00:06:38.100 --> 00:06:39.600]  後來有人加上去
[00:06:39.600 --> 00:06:42.100]  裡面也沒有識者生存的字眼
[00:06:42.100 --> 00:06:43.300]  有物競天擇
[00:06:43.300 --> 00:06:44.300]  Natural Selection
[00:06:44.300 --> 00:06:45.300]  有這個字眼
[00:06:45.300 --> 00:06:46.800]  但是Survival of the fittest
[00:06:46.800 --> 00:06:47.900]  沒有
[00:06:47.900 --> 00:06:48.500]  過去幾百年
[00:06:48.500 --> 00:06:51.800]  多數人失去永生的機會
[00:06:51.800 --> 00:06:53.000]  不是因為他錯
[00:06:53.000 --> 00:06:55.000]  其實他在想事情
[00:06:55.000 --> 00:06:56.700]  他自己本身是基督徒
[00:06:56.700 --> 00:06:57.900]  到年紀老的時候他後悔
[00:06:57.900 --> 00:06:58.900]  我弄這些東西
[00:06:58.900 --> 00:07:00.200]  這樣都可以
[00:07:00.200 --> 00:07:01.000]  我又沒有做實驗
[00:07:01.000 --> 00:07:02.100]  又沒有數據
[00:07:02.100 --> 00:07:06.500]  I think that's all I think
[00:07:06.500 --> 00:07:08.400]  宇宙是星球
[00:07:08.400 --> 00:07:15.400]  還有氣體只佔4%
[00:07:15.400 --> 00:07:18.100]  其他的都是暗物質暗能量
[00:07:18.100 --> 00:07:20.900]  上一節已經說了
[00:07:20.900 --> 00:07:23.100]  普通物質就是Atom
[00:07:23.100 --> 00:07:24.900]  有Neutron, Proton, Electron
[00:07:24.900 --> 00:07:26.700]  我們普通物質
[00:07:26.700 --> 00:07:28.100]  四度空間
[00:07:28.100 --> 00:07:30.300]  就是被暗物質控制
[00:07:30.300 --> 00:07:32.100]  暗物質的Dark Matter
[00:07:32.100 --> 00:07:33.300]  科學家發現在宇宙
[00:07:33.300 --> 00:07:35.700]  有25%是Dark Matter
[00:07:35.700 --> 00:07:38.700]  Dark Matter是控制Normal Matter
[00:07:38.700 --> 00:07:40.300]  每一秒鐘可以碰觸
[00:07:40.300 --> 00:07:43.100]  你的腦袋幾千次
[00:07:43.100 --> 00:07:44.600]  有沒有發生過你想事情
[00:07:44.600 --> 00:07:46.000]  神不知道
[00:07:46.000 --> 00:07:47.300]  你還沒想他已經知道
[00:07:47.300 --> 00:07:48.400]  透過時間
[00:07:48.400 --> 00:07:50.200]  透過空間
[00:07:50.200 --> 00:07:51.100]  暗物質是什麼
[00:07:51.100 --> 00:07:53.100]  暗物質不是Proton, Neutron, Electron
[00:07:53.100 --> 00:07:54.900]  是沒有這些東西的
[00:07:54.900 --> 00:07:57.000]  將來我們的身體
[00:07:57.000 --> 00:07:58.900]  就是這些暗物質
[00:07:58.900 --> 00:08:00.200]  我們現在有內臟
[00:08:00.200 --> 00:08:01.700]  心肝脾肺胃
[00:08:01.700 --> 00:08:02.900]  有個人問我
[00:08:02.900 --> 00:08:05.100]  我需要換肝去哪裡
[00:08:05.100 --> 00:08:07.700]  我說去英國
[00:08:07.700 --> 00:08:08.500]  英國有很多肝
[00:08:08.500 --> 00:08:11.500]  有個地方叫Liverpool
[00:08:11.500 --> 00:08:12.700]  你不是抱很多肝
[00:08:12.700 --> 00:08:15.900]  不是Liverpool
[00:08:15.900 --> 00:08:18.700]  這是個爛笑話
[00:08:18.700 --> 00:08:20.100]  科學
[00:08:20.100 --> 00:08:21.700]  在暗物質是不可行的
[00:08:21.700 --> 00:08:24.300]  將來我們的身體是暗物質
[00:08:24.300 --> 00:08:26.200]  第一世紀保羅沒有那麼多知識
[00:08:26.200 --> 00:08:26.700]  他就說
[00:08:26.700 --> 00:08:27.600]  我們將來的身體
[00:08:27.600 --> 00:08:28.700]  是一個榮耀的身體
[00:08:28.700 --> 00:08:31.200]  哥倫多前書就是15章
[00:08:31.200 --> 00:08:32.400]  我們教會被提的時候
[00:08:32.400 --> 00:08:33.700]  活在地上的基督徒
[00:08:33.700 --> 00:08:36.700]  經過改變由柳壞變成不柳壞
[00:08:36.700 --> 00:08:37.900]  以今天的角度來看
[00:08:37.900 --> 00:08:40.600]  是由普通物質變成暗物質
[00:08:40.600 --> 00:08:41.500]  科學定律是不可行的
[00:08:41.500 --> 00:08:43.000]  你上到那麼高空
[00:08:43.000 --> 00:08:43.700]  溫度是多少
[00:08:43.700 --> 00:08:44.600]  氣壓等於零
[00:08:44.600 --> 00:08:47.700]  溫度是零下90度
[00:08:47.700 --> 00:08:49.100]  一定要經過改變
[00:08:49.100 --> 00:08:52.300]  那時候沒有那麼多知識
[00:08:52.300 --> 00:08:53.000]  沒有Decay
[00:08:53.000 --> 00:08:57.800]  沒有Aging
[00:08:57.800 --> 00:08:59.700]  這是美國NASA拍的照片
[00:08:59.700 --> 00:09:01.500]  他說這個宇宙在膨脹中
[00:09:01.500 --> 00:09:03.300]  有很多新星
[00:09:03.300 --> 00:09:03.900]  就像香港一樣
[00:09:03.900 --> 00:09:05.300]  很多新星出現
[00:09:05.300 --> 00:09:07.700]  每年都有新星
[00:09:07.700 --> 00:09:09.300]  每秒鐘都有新星加入
[00:09:09.300 --> 00:09:10.600]  這個宇宙在膨脹中
[00:09:10.600 --> 00:09:11.600]  有暗物質
[00:09:11.600 --> 00:09:12.600]  有正常物質
[00:09:12.600 --> 00:09:15.500]  我們屬於正常物質
[00:09:15.500 --> 00:09:17.800]  這張圖上一次也說過了
[00:09:17.800 --> 00:09:19.200]  有三個途徑
[00:09:19.200 --> 00:09:21.700]  神給我們啟示這張聖經
[00:09:21.700 --> 00:09:22.900]  第二個就是道成肉身
[00:09:22.900 --> 00:09:25.100]  現在我們向上的箭咀
[00:09:25.100 --> 00:09:26.800]  是說敬拜
[00:09:26.800 --> 00:09:30.000]  我們不可以拜邪靈
[00:09:30.000 --> 00:09:33.500]  也不可以拜好的天使
[00:09:33.500 --> 00:09:36.900]  啟示錄說得很清楚
[00:09:36.900 --> 00:09:39.500]  示錄約翰給天使啟示
[00:09:39.500 --> 00:09:41.400]  他寫成啟示錄之後
[00:09:41.400 --> 00:09:42.600]  他要拜天使
[00:09:42.600 --> 00:09:44.000]  天使說萬民不可
[00:09:44.000 --> 00:09:45.100]  我和你
[00:09:45.100 --> 00:09:48.100]  還有很多在教會裡工作的
[00:09:48.100 --> 00:09:48.900]  神的僕人們
[00:09:48.900 --> 00:09:49.700]  都是神的僕人
[00:09:49.700 --> 00:09:51.800]  你要拜那個創造者
[00:09:51.800 --> 00:09:53.200]  千萬不要拜天使
[00:09:53.200 --> 00:09:54.800]  天使給我們高級的課程
[00:09:54.800 --> 00:09:55.800]  他們十一道空間
[00:09:55.800 --> 00:09:57.500]  他有能力的
[00:09:57.500 --> 00:09:58.400]  但是我們不可以拜他
[00:09:58.400 --> 00:10:00.400]  因為他不是創造者
[00:10:00.400 --> 00:10:01.500]  天使不是創造者
[00:10:01.500 --> 00:10:03.000]  只是三位一體的真神
[00:10:03.000 --> 00:10:05.500]  是創造者
[00:10:05.500 --> 00:10:06.300]  在星期二晚
[00:10:06.300 --> 00:10:10.100]  查經班有一個弟兄問我一個問題
[00:10:10.100 --> 00:10:11.300]  他說科學家說
[00:10:11.300 --> 00:10:12.900]  宇宙是有正常物質
[00:10:12.900 --> 00:10:13.600]  有黑暗物質
[00:10:13.600 --> 00:10:15.300]  那這裡呢
[00:10:15.300 --> 00:10:16.400]  宇宙有限
[00:10:16.400 --> 00:10:17.300]  宇宙在膨脹中
[00:10:17.300 --> 00:10:18.100]  那這裡是什麼
[00:10:18.100 --> 00:10:20.600]  我就是擔心你問這個問題
[00:10:20.600 --> 00:10:22.200]  不過你不是第一個問
[00:10:22.200 --> 00:10:23.700]  你是第二個問
[00:10:23.700 --> 00:10:24.400]  他說誰是第一個問
[00:10:24.400 --> 00:10:26.600]  第一個問是唐頌永
[00:10:26.600 --> 00:10:28.600]  他說這是什麼
[00:10:28.600 --> 00:10:31.500]  我說那不是空間
[00:10:31.500 --> 00:10:33.400]  如果有人問你
[00:10:33.400 --> 00:10:34.900]  你信了主這麼久
[00:10:34.900 --> 00:10:36.900]  聖經有沒有說神在哪裡
[00:10:36.900 --> 00:10:39.000]  你回答我是yes or no
[00:10:39.000 --> 00:10:42.600]  答案應該是yes
[00:10:42.600 --> 00:10:45.200]  在以上書第57章第15節
[00:10:45.200 --> 00:10:46.500]  可不可以大家一起讀
[00:10:46.500 --> 00:10:54.700]  所以他們問這個問題
[00:10:54.700 --> 00:10:55.900]  那個不是空間
[00:10:55.900 --> 00:10:58.400]  我人沒有這個字去形容
[00:10:58.400 --> 00:11:01.200]  我只是說這是永生神的領域
[00:11:01.200 --> 00:11:02.400]  它不是空間
[00:11:02.400 --> 00:11:04.300]  神創造這個空間
[00:11:04.300 --> 00:11:06.400]  因為宇宙不是時間空間
[00:11:06.400 --> 00:11:08.400]  那時間空間什麼時候做的呢
[00:11:08.400 --> 00:11:09.600]  創世紀第一章第一節
[00:11:09.600 --> 00:11:11.600]  起初神創造天地
[00:11:11.600 --> 00:11:12.600]  這個是空間
[00:11:12.600 --> 00:11:13.800]  第一天做光
[00:11:13.800 --> 00:11:16.500]  神做光的原因不是代替黑暗
[00:11:16.500 --> 00:11:18.600]  反過來將光暗分開了
[00:11:18.600 --> 00:11:19.600]  神看光是好的
[00:11:19.600 --> 00:11:20.700]  就把光暗分開了
[00:11:20.700 --> 00:11:21.600]  神以光為晝
[00:11:21.600 --> 00:11:22.300]  清暗為夜
[00:11:22.300 --> 00:11:23.600]  有晚上有早晨
[00:11:23.600 --> 00:11:26.000]  每次頭一天一光暗
[00:11:26.000 --> 00:11:27.200]  這個就是時間的產生
[00:11:27.200 --> 00:11:28.500]  中國人叫時間叫光陰
[00:11:28.500 --> 00:11:29.900]  就是這樣來的
[00:11:29.900 --> 00:11:32.100]  一早就叫光陰了
[00:11:32.100 --> 00:11:33.700]  而這裡不是空間
[00:11:33.700 --> 00:11:36.300]  是神的領域是什麼我就不知道了
[00:11:36.300 --> 00:11:39.300]  是無限的空間的地方
[00:11:39.300 --> 00:11:40.600]  如果有人能夠明白
[00:11:40.600 --> 00:11:43.300]  這個神的領域是什麼
[00:11:43.300 --> 00:11:44.800]  你就不會難明白
[00:11:44.800 --> 00:11:48.400]  神為什麼說祂是自有永有
[00:11:48.400 --> 00:11:49.400]  必自由
[00:11:49.400 --> 00:11:51.900]  這句話真是厲害
[00:11:51.900 --> 00:11:54.600]  在讀聖經的時候我真的口服心服
[00:11:54.600 --> 00:11:57.200]  神是只有你才可以這樣說話的
[00:11:57.200 --> 00:11:58.300]  你創造這個宇宙
[00:11:58.300 --> 00:12:00.100]  這個宇宙就是時空
[00:12:00.100 --> 00:12:03.000]  外面就不可能是空間
[00:12:03.000 --> 00:12:04.500]  霍金一生的工作
[00:12:04.500 --> 00:12:05.700]  我今天不說了
[00:12:05.700 --> 00:12:06.700]  因為時間有限
[00:12:06.700 --> 00:12:08.300]  他有Parallel Universe
[00:12:08.300 --> 00:12:11.000]  霍金就去尋找這個靈界的所在
[00:12:11.000 --> 00:12:12.700]  另外還有一個宇宙
[00:12:12.700 --> 00:12:13.800]  是怎樣他不知道
[00:12:13.800 --> 00:12:16.400]  不過他時間有限
[00:12:16.400 --> 00:12:19.600]  他已經expired了
[00:12:19.600 --> 00:12:22.000]  在醫學上一個人病死
[00:12:22.000 --> 00:12:23.800]  一個人死了叫做expiration
[00:12:23.800 --> 00:12:25.000]  就是過期
[00:12:25.000 --> 00:12:26.800]  藥物過期你不要吃
[00:12:26.800 --> 00:12:28.400]  食物過期你也不要吃
[00:12:28.400 --> 00:12:29.800]  一個人過期有什麼用
[00:12:29.800 --> 00:12:31.000]  沒用的過期了
[00:12:31.000 --> 00:12:33.000]  就是說他死了的意思
[00:12:33.000 --> 00:12:35.600]  霍金就說黑洞
[00:12:35.600 --> 00:12:37.600]  宇宙證明了黑洞
[00:12:37.600 --> 00:12:39.400]  他說Black hole is not black
[00:12:39.400 --> 00:12:40.600]  你可以說一句話
[00:12:40.600 --> 00:12:41.900]  Black hole is not even a hole
[00:12:41.900 --> 00:12:43.500]  在這個宇宙哪裡有洞
[00:12:43.500 --> 00:12:46.600]  是那些star很大的地心吸力
[00:12:46.600 --> 00:12:47.800]  燒完燃料了
[00:12:47.800 --> 00:12:48.600]  不發光了
[00:12:48.600 --> 00:12:49.300]  黑漆漆的
[00:12:49.300 --> 00:12:52.200]  其他的東西進去就被它吸進去了
[00:12:52.200 --> 00:12:53.000]  叫做Black hole
[00:12:53.000 --> 00:12:55.100]  其實是not a hole
[00:12:55.100 --> 00:12:58.000]  我今天說人死後去哪裡
[00:12:58.000 --> 00:12:58.800]  天堂地獄
[00:12:58.800 --> 00:13:02.300]  樂園陰間在哪裡
[00:13:02.300 --> 00:13:04.400]  這些東西不是我想出來的
[00:13:04.400 --> 00:13:05.500]  科學家也不可以想
[00:13:05.500 --> 00:13:07.600]  這些一定要創造者自己說
[00:13:07.600 --> 00:13:09.600]  是從耶穌說的short story
[00:13:09.600 --> 00:13:10.400]  所謂說故事
[00:13:10.400 --> 00:13:11.700]  其實耶穌不是說故事
[00:13:11.700 --> 00:13:13.200]  他是說parables
[00:13:13.200 --> 00:13:13.900]  是說比喻
[00:13:13.900 --> 00:13:15.800]  比喻是將靈界的東西告訴我們
[00:13:15.800 --> 00:13:17.200]  舊約聖經沒有的
[00:13:17.200 --> 00:13:19.800]  舊約聖經先知說將來要發生的事
[00:13:19.800 --> 00:13:21.100]  末後要發生的事
[00:13:21.100 --> 00:13:23.300]  但靈界的事只有耶穌才有資格說
[00:13:23.300 --> 00:13:24.800]  所以耶穌是神
[00:13:24.800 --> 00:13:26.500]  without a doubt
[00:13:26.500 --> 00:13:29.000]  我們怎麼看人死後去哪裡
[00:13:29.000 --> 00:13:31.800]  如果你看格撒布爾記下
[00:13:31.800 --> 00:13:34.300]  當時第一個王叫做塑羅
[00:13:34.300 --> 00:13:36.700]  這個人神高神大
[00:13:36.700 --> 00:13:37.700]  個個選他做王
[00:13:37.700 --> 00:13:39.200]  神就安納了塑羅做王
[00:13:39.200 --> 00:13:40.600]  但是四十年裡面
[00:13:40.600 --> 00:13:42.000]  塑羅做很多錯事
[00:13:42.000 --> 00:13:44.200]  最糟糕的就是想殺了大衛
[00:13:44.200 --> 00:13:45.900]  因為大衛比他厲害
[00:13:45.900 --> 00:13:49.300]  神就安納了一個先知叫做撒布爾
[00:13:49.300 --> 00:13:51.500]  撒布爾經常指著他背
[00:13:51.500 --> 00:13:53.200]  人家指著你背
[00:13:53.200 --> 00:13:55.400]  如果人家說得對的話
[00:13:55.400 --> 00:13:57.200]  忠言逆耳
[00:13:57.200 --> 00:13:58.800]  你聽了就記住了
[00:13:58.800 --> 00:14:00.400]  叫你不要做
[00:14:00.400 --> 00:14:04.000]  塑羅聽命勝於賢濟
[00:14:04.000 --> 00:14:07.600]  服從勝於羔羊的自由
[00:14:07.600 --> 00:14:09.800]  撒布爾先死
[00:14:09.800 --> 00:14:11.700]  塑羅的心就很難受
[00:14:11.700 --> 00:14:13.200]  他經常被人指著背
[00:14:13.200 --> 00:14:14.000]  如果他說得對的話
[00:14:14.000 --> 00:14:14.800]  你應該尊重他
[00:14:14.800 --> 00:14:16.300]  撒布爾其實尊重塑羅
[00:14:16.300 --> 00:14:20.300]  尊重塑羅尊重撒布爾
[00:14:20.300 --> 00:14:21.200]  到了末期
[00:14:21.200 --> 00:14:23.200]  神將他廢了
[00:14:23.200 --> 00:14:24.200]  神可以興起一個人
[00:14:24.200 --> 00:14:25.600]  也可以廢一個人
[00:14:25.600 --> 00:14:27.500]  他就找撒布爾跟他說幾句
[00:14:27.500 --> 00:14:28.400]  反正你指著我背
[00:14:28.400 --> 00:14:29.700]  現在就指著紙
[00:14:29.700 --> 00:14:32.500]  國家就下了命令
[00:14:32.500 --> 00:14:36.000]  不准跟那些交軌的婦人
[00:14:36.000 --> 00:14:37.400]  Medium
[00:14:37.400 --> 00:14:38.700]  那些交軌的婦人
[00:14:38.700 --> 00:14:39.700]  有天眼
[00:14:39.700 --> 00:14:42.700]  可以看到靈界的東西
[00:14:42.700 --> 00:14:45.300]  我就不想看到靈界的東西
[00:14:45.300 --> 00:14:46.100]  他下了命令
[00:14:46.100 --> 00:14:47.700]  他自己又想找那個交軌的婦人
[00:14:47.700 --> 00:14:49.400]  那就化妝
[00:14:49.400 --> 00:14:50.500]  戴上頭盔
[00:14:50.500 --> 00:14:52.100]  或者是
[00:14:52.100 --> 00:14:53.200]  怎樣化妝那個婦人
[00:14:53.200 --> 00:14:54.800]  我一看你就知道你是塑羅
[00:14:54.800 --> 00:14:55.500]  神高神大
[00:14:55.500 --> 00:14:56.300]  意識你有多少個人
[00:14:56.300 --> 00:14:58.500]  這麼高這麼大
[00:14:58.500 --> 00:14:59.500]  你想找誰
[00:14:59.500 --> 00:15:01.800]  他說我想找撒布爾
[00:15:01.800 --> 00:15:03.400]  他就不知道用什麼方法
[00:15:03.400 --> 00:15:05.400]  那些交軌的婦人用什麼方法
[00:15:05.400 --> 00:15:06.500]  他說看到看到
[00:15:06.500 --> 00:15:07.400]  是從地
