
[00:00:00.000 --> 00:00:04.000]  大英姐妹平安,讓我們再一次同心祈禱
[00:05:29.000 --> 00:05:31.000]  也幫助教會做很多不同的事工
[00:05:31.000 --> 00:05:33.000]  當時在1517年
[00:05:33.000 --> 00:05:35.000]  有一些叫做大贖罪券
[00:05:35.000 --> 00:05:37.000]  就是一張贖罪券可以刪掉所有罪
[00:05:37.000 --> 00:05:38.000]  說很吸引
[00:05:38.000 --> 00:05:39.000]  其實當時教會的背景
[00:05:39.000 --> 00:05:41.000]  因為它要建一些教堂
[00:05:41.000 --> 00:05:44.000]  當時的主教等等就要收集一些錢
[00:05:44.000 --> 00:05:46.000]  這是當時的情況
[00:05:46.000 --> 00:05:48.000]  也都可以覺得是有些腐敗
[00:05:48.000 --> 00:05:50.000]  所以因為人要賺很多的錢
[00:05:50.000 --> 00:05:52.000]  收取很多的錢去建聖堂
[00:05:52.000 --> 00:05:54.000]  去令教會富裕
[00:05:54.000 --> 00:05:57.000]  所以提出贖罪券並且大量的銷售
[00:05:57.000 --> 00:05:59.000]  所以我們記得
[00:05:59.000 --> 00:06:01.000]  在1517年10月31日
[00:06:01.000 --> 00:06:04.000]  馬丁路德就在教會的門口
[00:06:04.000 --> 00:06:06.000]  去釘出95條
[00:06:06.000 --> 00:06:08.000]  其實95條就是當時馬丁路德
[00:06:08.000 --> 00:06:10.000]  對反贖罪券一些的論點
[00:06:10.000 --> 00:06:13.000]  擺出來和當時的人去分享去討論
[00:06:13.000 --> 00:06:15.000]  如果你仔細去看有興趣去看一下
[00:06:15.000 --> 00:06:17.000]  當時馬丁路德不是完全反罪
[00:06:17.000 --> 00:06:19.000]  不過是在反思一些問題
[00:06:19.000 --> 00:06:20.000]  馬丁路德一開始的時候
[00:06:20.000 --> 00:06:23.000]  不是要改教會或者要改革
[00:06:23.000 --> 00:06:25.000]  而是在教會裏面有些改變
[00:06:25.000 --> 00:06:28.000]  提醒 再思考 因為他是一個神學家
[00:06:28.000 --> 00:06:30.000]  這95條當時用拉丁文寫
[00:06:30.000 --> 00:06:33.000]  慢慢因為當時的人很想去討論
[00:06:33.000 --> 00:06:34.000]  將它翻譯成為德文
[00:06:34.000 --> 00:06:35.000]  結果就流傳得很快
[00:06:35.000 --> 00:06:36.000]  因為當時印刷術
[00:06:36.000 --> 00:06:38.000]  這都是當時宗教改革的開始
[00:06:38.000 --> 00:06:39.000]  很重要的一點
[00:06:39.000 --> 00:06:40.000]  所以我們紀念宗教改革
[00:06:40.000 --> 00:06:42.000]  一般我們就會用1517年
[00:06:42.000 --> 00:06:45.000]  這個時間的一點成為一個紀念
[00:06:45.000 --> 00:06:46.000]  我們回頭想想
[00:06:46.000 --> 00:06:49.000]  究竟為什麼馬丁路德突然間會這麼緊張
[00:06:49.000 --> 00:06:51.000]  要去提出 要去解決
[00:06:51.000 --> 00:06:53.000]  要去處理贖罪券的問題
[00:06:53.000 --> 00:06:54.000]  甚至不斷地高舉
[00:06:54.000 --> 00:06:56.000]  因信稱義這個道理
[00:06:56.000 --> 00:06:59.000]  其實馬丁路德是一個什麼人呢
[00:06:59.000 --> 00:07:01.000]  他的生命裏面都有些很特別的經歷
[00:07:01.000 --> 00:07:03.000]  原來他是由經歷開始的
[00:07:03.000 --> 00:07:06.000]  他不只是由頭腦思想神學開始的
[00:07:06.000 --> 00:07:07.000]  在1505年的時候
[00:07:07.000 --> 00:07:08.000]  馬丁路德有一次
[00:07:08.000 --> 00:07:11.000]  接近死亡的邊緣的經驗
[00:07:11.000 --> 00:07:13.000]  有一次差點被雷擊中
[00:07:13.000 --> 00:07:15.000]  他就跟上帝說
[00:07:15.000 --> 00:07:16.000]  如果我沒有死
[00:07:16.000 --> 00:07:18.000]  我就願意毀身
[00:07:18.000 --> 00:07:20.000]  這個其實都是很多信徒的經驗
[00:07:20.000 --> 00:07:22.000]  當我們有很大的限制
[00:07:22.000 --> 00:07:23.000]  上帝你救我
[00:07:23.000 --> 00:07:25.000]  你救我我就會奉獻更多了
[00:07:25.000 --> 00:07:27.000]  馬丁路德當時就是這樣去求上帝
[00:07:27.000 --> 00:07:29.000]  而上帝就是這樣救了他
[00:07:29.000 --> 00:07:30.000]  所以他就願意毀身
[00:07:30.000 --> 00:07:31.000]  雖然家人很不喜歡
[00:07:31.000 --> 00:07:32.000]  他都願意毀身
[00:07:32.000 --> 00:07:34.000]  進入神學
[00:07:34.000 --> 00:07:35.000]  進入到牧會
[00:07:35.000 --> 00:07:37.000]  進入到復仕教會
[00:07:37.000 --> 00:07:39.000]  1512年他拿到神學博士學位之後
[00:07:39.000 --> 00:07:43.000]  他就開始在維藤貝格大學裏面做教授
[00:07:43.000 --> 00:07:44.000]  他做大學教授
[00:07:44.000 --> 00:07:48.000]  同時他也是聖奧斯丁的修會的修士
[00:07:48.000 --> 00:07:49.000]  管理修院
[00:07:49.000 --> 00:07:51.000]  又是教會堂會裏面的師仔
[00:07:51.000 --> 00:07:52.000]  去幫手主理崇拜
[00:07:52.000 --> 00:07:55.000]  所以當時他是神學院的教授
[00:07:55.000 --> 00:07:56.000]  他是修會的修士
[00:07:56.000 --> 00:07:59.000]  同時也是教會當中的師仔
[00:07:59.000 --> 00:08:00.000]  在這樣的背景當中
[00:08:00.000 --> 00:08:03.000]  有一個瀕臨死亡邊緣的經驗
[00:08:03.000 --> 00:08:06.000]  讓他去反思他的生命
[00:08:06.000 --> 00:08:08.000]  他講出一個很重要的重點
[00:08:08.000 --> 00:08:10.000]  在羅馬書一章17節這一節經文
[00:08:10.000 --> 00:08:12.000]  成為他生命很重要的重點
[00:08:12.000 --> 00:08:14.000]  這段經文是這麼說的
[00:08:14.000 --> 00:08:15.000]  因為上帝的義
[00:08:15.000 --> 00:08:17.000]  正在這個呼喚上面顯明出來
[00:08:17.000 --> 00:08:20.000]  這個義本於信 以至於信
[00:08:20.000 --> 00:08:21.000]  正如經上所說
[00:08:21.000 --> 00:08:25.000]  義人必因信得生
[00:08:25.000 --> 00:08:27.000]  馬丁路德曾經這樣去提
[00:08:27.000 --> 00:08:29.000]  在他一個很重要的著作
[00:08:29.000 --> 00:08:30.000]  就是《者成的立場》裏面
[00:08:30.000 --> 00:08:31.000]  應該這麼說
[00:08:31.000 --> 00:08:33.000]  後人幫他寫一本叫《者成的立場》
[00:08:33.000 --> 00:08:35.000]  提回他當時一些的文字去描述
[00:08:35.000 --> 00:08:36.000]  他會這樣說的
[00:08:36.000 --> 00:08:37.000]  馬丁路德說
[00:08:37.000 --> 00:08:39.000]  我極其盼望能夠去理解
[00:08:39.000 --> 00:08:40.000]  整個羅馬書
[00:08:40.000 --> 00:08:42.000]  保羅的羅馬書的內容
[00:08:42.000 --> 00:08:44.000]  一路都很順利的
[00:08:44.000 --> 00:08:45.000]  唯一解決不了的
[00:08:45.000 --> 00:08:48.000]  就是上帝的義這個用詞
[00:08:48.000 --> 00:08:49.000]  我一直以為上帝的義
[00:08:49.000 --> 00:08:51.000]  就是上帝大公無私
[00:08:51.000 --> 00:08:54.000]  凡行不義的拒必懲罰的意思
[00:08:54.000 --> 00:08:55.000]  我雖然是一個
[00:08:55.000 --> 00:08:58.000]  可以說是無可指責的修道士
[00:08:58.000 --> 00:08:59.000]  但在上帝面前
[00:08:59.000 --> 00:09:00.000]  我仍然有良心不安
[00:09:00.000 --> 00:09:02.000]  我是一個罪人
[00:09:02.000 --> 00:09:03.000]  我也不知道我的善行
[00:09:03.000 --> 00:09:05.000]  能不能夠平息上帝的怒氣
[00:09:05.000 --> 00:09:08.000]  因此我不喜歡這個
[00:09:08.000 --> 00:09:10.000]  公義而震怒的上帝
[00:09:10.000 --> 00:09:11.000]  反而有點憎他
[00:09:11.000 --> 00:09:13.000]  並且經常向他發怨言
[00:09:13.000 --> 00:09:16.000]  但我仍是在找保羅所要說的話
[00:09:16.000 --> 00:09:18.000]  誓要弄清楚上帝在這句話
[00:09:18.000 --> 00:09:20.000]  上帝的義是什麼意思
[00:09:20.000 --> 00:09:22.000]  我日以繼日地去探索
[00:09:22.000 --> 00:09:23.000]  上帝的義這個問題
[00:09:23.000 --> 00:09:24.000]  直到我看出
[00:09:24.000 --> 00:09:26.000]  聖經裡面這一句
[00:09:26.000 --> 00:09:28.000]  剛才讀的羅馬書一章十七節說
[00:09:28.000 --> 00:09:31.000]  義人必因信得生的關係
[00:09:31.000 --> 00:09:32.000]  慢慢我就明白到
[00:09:32.000 --> 00:09:33.000]  正是靠著上帝的義
[00:09:33.000 --> 00:09:35.000]  上帝通過恩典和憐憫
[00:09:35.000 --> 00:09:38.000]  使我們因信清義
[00:09:38.000 --> 00:09:40.000]  我立刻感到自己已經重生
[00:09:40.000 --> 00:09:42.000]  樂園的門大開讓我進入
[00:09:42.000 --> 00:09:45.000]  聖經一切的話語變成有意思
[00:09:45.000 --> 00:09:46.000]  從前上帝的義
[00:09:46.000 --> 00:09:47.000]  令我感覺很生厭
[00:09:47.000 --> 00:09:50.000]  現在他使我在更大的愛裡面
[00:09:50.000 --> 00:09:52.000]  有說不出的甜蜜
[00:09:52.000 --> 00:09:53.000]  保羅這段話
[00:09:53.000 --> 00:09:55.000]  令我進入了天堂
[00:09:55.000 --> 00:09:58.000]  如果你真的相信基督是你的救主
[00:09:58.000 --> 00:10:01.000]  你就立刻有一位恩典的上帝
[00:10:01.000 --> 00:10:03.000]  因為信心帶領你進入
[00:10:03.000 --> 00:10:05.000]  並且打開上帝的心思意念
[00:10:05.000 --> 00:10:07.000]  你能夠看見完全的恩典
[00:10:07.000 --> 00:10:08.000]  和豐盛的愛
[00:10:08.000 --> 00:10:11.000]  在信心裡面看見上帝
[00:10:11.000 --> 00:10:13.000]  他為父為友的心腸
[00:10:13.000 --> 00:10:14.000]  其中就沒有憤怒
[00:10:14.000 --> 00:10:16.000]  全是恩典
[00:10:16.000 --> 00:10:17.000]  這樣看上帝的憤怒
[00:10:17.000 --> 00:10:19.000]  沒有正確地看見上帝
[00:10:19.000 --> 00:10:21.000]  而是好像一層簾一樣
[00:10:21.000 --> 00:10:23.000]  遮蓋了上帝的念
[00:10:23.000 --> 00:10:25.000]  這個描述很有趣
[00:10:25.000 --> 00:10:26.000]  可能我們常常想起
[00:10:26.000 --> 00:10:27.000]  宗教改革者馬丁路德
[00:10:27.000 --> 00:10:29.000]  當然是很有神學理念
[00:10:29.000 --> 00:10:30.000]  推動很重要的改革
[00:10:30.000 --> 00:10:31.000]  這個是真的
[00:10:31.000 --> 00:10:32.000]  但是這段經文
[00:10:32.000 --> 00:10:33.000]  這段分享
[00:10:33.000 --> 00:10:34.000]  特別是馬丁路德的真心
[00:10:34.000 --> 00:10:35.000]  心情的分享
[00:10:35.000 --> 00:10:36.000]  是不是都在反映你
[00:10:36.000 --> 00:10:38.000]  和我的感受呢
[00:10:38.000 --> 00:10:39.000]  講起上帝的義
[00:10:39.000 --> 00:10:42.000]  可能我們就想起一個很惡的上帝
[00:10:42.000 --> 00:10:43.000]  曾經有很多導演姐妹
[00:10:43.000 --> 00:10:44.000]  和我聊天
[00:10:44.000 --> 00:10:45.000]  我都覺得教會好
[00:10:45.000 --> 00:10:47.000]  不過我覺得教會的人不錯
[00:10:47.000 --> 00:10:49.000]  不過上帝我有點害怕
[00:10:49.000 --> 00:10:50.000]  那我敬畏上帝就好了
[00:10:50.000 --> 00:10:51.000]  不然我覺得
[00:10:51.000 --> 00:10:53.000]  為什麼他這麼惡呢
[00:10:53.000 --> 00:10:55.000]  為什麼他這麼多
[00:10:55.000 --> 00:10:56.000]  《舊約聖經》裡面說
[00:10:56.000 --> 00:10:58.000]  上帝這麼有憤怒
[00:10:58.000 --> 00:10:59.000]  這麼有威嚴
[00:10:59.000 --> 00:11:00.000]  原來很多時候
[00:11:00.000 --> 00:11:01.000]  我們腦裡面的上帝
[00:11:01.000 --> 00:11:02.000]  就是高高在上
[00:11:02.000 --> 00:11:03.000]  坐在那裡
[00:11:03.000 --> 00:11:04.000]  說很有威嚴
[00:11:04.000 --> 00:11:05.000]  很有權威
[00:11:05.000 --> 00:11:06.000]  甚至就捉住你
[00:11:06.000 --> 00:11:07.000]  你不義
[00:11:07.000 --> 00:11:08.000]  你不義
[00:11:08.000 --> 00:11:10.000]  結果有時候人就覺得
[00:11:10.000 --> 00:11:11.000]  是這樣的
[00:11:11.000 --> 00:11:12.000]  你創造我
[00:11:12.000 --> 00:11:13.000]  我這個世上這麼多限制
[00:11:13.000 --> 00:11:15.000]  肯定是很多問題的
[00:11:15.000 --> 00:11:17.000]  馬丁路德這個分享
[00:11:17.000 --> 00:11:19.000]  這個反思
[00:11:19.000 --> 00:11:20.000]  告訴我們
[00:11:20.000 --> 00:11:22.000]  原來上帝的義
[00:11:22.000 --> 00:11:23.000]  不是令人憤怒
[00:11:23.000 --> 00:11:25.000]  而是令人覺得很可愛
[00:11:25.000 --> 00:11:26.000]  能夠很親近
[00:11:26.000 --> 00:11:28.000]  甚至在那裡看到上帝
[00:11:28.000 --> 00:11:30.000]  因此馬丁路德就很想
[00:11:30.000 --> 00:11:31.000]  將這個信仰的核心
[00:11:31.000 --> 00:11:33.000]  很清晰地和人家分享
[00:11:33.000 --> 00:11:35.000]  當他翻譯《聖經》
[00:11:35.000 --> 00:11:36.000]  將《聖經》翻譯成為德文的時候
[00:11:36.000 --> 00:11:38.000]  他在「恩信清義」這幾個字
[00:11:38.000 --> 00:11:39.000]  前面加了一個字
[00:11:39.000 --> 00:11:40.000]  是「唯獨」
[00:11:40.000 --> 00:11:43.000]  所以變成「唯獨恩信清義」
[00:11:43.000 --> 00:11:45.000]  這個「唯獨」是什麼意思呢
[00:11:45.000 --> 00:11:46.000]  如果大家知道
[00:11:46.000 --> 00:11:47.000]  改革教會的傳統
[00:11:47.000 --> 00:11:48.000]  我們都會用五個「唯獨」
[00:11:48.000 --> 00:11:49.000]  去說我們的信仰
[00:11:49.000 --> 00:11:50.000]  我們的核心
[00:11:50.000 --> 00:11:51.000]  唯獨信心
[00:11:51.000 --> 00:11:52.000]  這個叫做「Solar Freeday」
[00:11:52.000 --> 00:11:53.000]  我會說多一點
[00:11:53.000 --> 00:11:54.000]  唯獨聖經
[00:11:54.000 --> 00:11:55.000]  「Solar Sculpture」
[00:11:55.000 --> 00:11:56.000]  唯獨恩典
[00:11:56.000 --> 00:11:57.000]  「Solar Sgracy」
[00:11:57.000 --> 00:11:58.000]  唯獨基督
[00:11:58.000 --> 00:11:59.000]  「Solar Crystal」
[00:11:59.000 --> 00:12:01.000]  和唯獨上帝的榮耀
[00:12:01.000 --> 00:12:03.000]  「Solar Deo Gloria」
[00:12:03.000 --> 00:12:05.000]  裡面說的這五個「唯獨」
[00:12:05.000 --> 00:12:06.000]  就是告訴我們
[00:12:06.000 --> 00:12:07.000]  原來我們信仰追求的忠心
[00:12:07.000 --> 00:12:09.000]  是應該這些這些的
[00:12:09.000 --> 00:12:10.000]  當然了
[00:12:10.000 --> 00:12:11.000]  其他那四個
[00:12:11.000 --> 00:12:13.000]  有機會可以慢慢跟大家再分享
[00:12:13.000 --> 00:12:14.000]  不過今天我們實心說
[00:12:14.000 --> 00:12:16.000]  什麼叫做「唯獨信心」
[00:12:16.000 --> 00:12:17.000]  當「恩信清義」
[00:12:17.000 --> 00:12:20.000]  變成「唯獨恩信清義」之後
[00:12:20.000 --> 00:12:23.000]  我們就要好好地認識
[00:12:23.000 --> 00:12:25.000]  究竟羅馬書
[00:12:25.000 --> 00:12:26.000]  西奧保羅所說的「恩信清義」
[00:12:26.000 --> 00:12:28.000]  是什麼來的呢
[00:12:28.000 --> 00:12:30.000]  究竟怎樣才是「恩信清義」呢
[00:12:30.000 --> 00:12:33.000]  我們是不是「恩信清義」的人呢
[00:12:33.000 --> 00:12:35.000]  什麼是「清義」呢
[00:12:35.000 --> 00:12:36.000]  如果你有聖經
[00:12:36.000 --> 00:12:37.000]  我鼓勵你打開
[00:12:37.000 --> 00:12:38.000]  羅馬書
[00:12:38.000 --> 00:12:39.000]  剛才我們看的五章
[00:12:39.000 --> 00:12:40.000]  一到五節
[00:12:40.000 --> 00:12:41.000]  你可以打開你的手機
[00:12:41.000 --> 00:12:42.000]  或者打開你的聖經
[00:12:42.000 --> 00:12:43.000]  羅馬書除了第五章
[00:12:43.000 --> 00:12:44.000]  一到五節
[00:12:44.000 --> 00:12:45.000]  一開始說
[00:12:45.000 --> 00:12:46.000]  我們的「恩信清義」
[00:12:46.000 --> 00:12:49.000]  其實前面第四章
[00:12:49.000 --> 00:12:51.000]  保羅說了一個很重要
[00:12:51.000 --> 00:12:53.000]  整章第四章的故事
[00:12:53.000 --> 00:12:54.000]  你打開的話
[00:12:54.000 --> 00:12:55.000]  你可以一直聽著我
[00:12:55.000 --> 00:12:57.000]  說第四章這個故事
[00:12:57.000 --> 00:12:59.000]  因為第四章這個故事裡面
[00:12:59.000 --> 00:13:01.000]  是在說一個例子
[00:13:01.000 --> 00:13:02.000]  第四章
[00:13:02.000 --> 00:13:04.000]  羅馬書四章一節這樣說
[00:13:04.000 --> 00:13:05.000]  如此說來
[00:13:05.000 --> 00:13:06.000]  我們的祖宗阿巴拉罕
[00:13:06.000 --> 00:13:09.000]  憑著肉體得了些什麼呢
[00:13:09.000 --> 00:13:12.000]  倘若阿巴拉罕是因行為清義
[00:13:12.000 --> 00:13:14.000]  就有可誇
[00:13:14.000 --> 00:13:16.000]  只是在上帝面前
[00:13:16.000 --> 00:13:17.000]  沒有可誇的
[00:13:17.000 --> 00:13:19.000]  經常怎樣說呢
[00:13:19.000 --> 00:13:20.000]  經常說阿巴拉罕
[00:13:20.000 --> 00:13:23.000]  信上帝者就算為他的義
[00:13:23.000 --> 00:13:25.000]  做工的人得工價
[00:13:25.000 --> 00:13:26.000]  不算是恩典
[00:13:26.000 --> 00:13:27.000]  是應得的
[00:13:27.000 --> 00:13:29.000]  唯有不做工的人
[00:13:29.000 --> 00:13:33.000]  只信稱罪人為義的上帝
[00:13:33.000 --> 00:13:36.000]  他的信就算為義了
[00:13:36.000 --> 00:13:37.000]  正如大衛清那些
[00:13:37.000 --> 00:13:38.000]  在行為義
[00:13:38.000 --> 00:13:39.000]  愛夢上帝
[00:13:39.000 --> 00:13:40.000]  算為義的人
[00:13:40.000 --> 00:13:42.000]  是有福的
[00:13:42.000 --> 00:13:44.000]  他說到得赦免其過
[00:13:44.000 --> 00:13:46.000]  遮蓋其罪的
[00:13:46.000 --> 00:13:48.000]  這個人是有福的
