
[00:00:00.000 --> 00:00:02.000]  今天是什麼日子啊
[00:04:16.000 --> 00:04:18.000]  我基本上都做
[00:04:18.000 --> 00:04:20.000]  我就是不會炒飯炒菜
[00:04:20.000 --> 00:04:22.000]  所以吃人嘴軟
[00:04:22.000 --> 00:04:24.000]  拿人手軟
[00:04:24.000 --> 00:04:26.000]  所以我這個父親也就理虧了
[00:04:26.000 --> 00:04:28.000]  也就蠻心安理得了
[00:04:28.000 --> 00:04:30.000]  第三
[00:04:30.000 --> 00:04:32.000]  剩菜全部吃
[00:04:32.000 --> 00:04:34.000]  有的時候想說男人嘛
[00:04:34.000 --> 00:04:36.000]  胖一點有什麼關係嘛
[00:04:36.000 --> 00:04:38.000]  再說你多做的院子
[00:04:38.000 --> 00:04:40.000]  不也就瘦下來了嘛
[00:04:40.000 --> 00:04:42.000]  讚美主
[00:04:42.000 --> 00:04:44.000]  然後呢
[00:04:44.000 --> 00:04:46.000]  我們父親呢不但是如此
[00:04:46.000 --> 00:04:48.000]  有錯全部要認
[00:04:48.000 --> 00:04:50.000]  是不是
[00:04:50.000 --> 00:04:52.000]  天錯地錯都是我的錯
[00:04:52.000 --> 00:04:54.000]  是不是
[00:04:54.000 --> 00:04:56.000]  還有一個
[00:04:56.000 --> 00:04:58.000]  有氣全部要受
[00:04:58.000 --> 00:05:00.000]  姐妹們按讚
[00:05:00.000 --> 00:05:02.000]  弟兄們臉都綠了
[00:05:02.000 --> 00:05:04.000]  哈勒勒亞
[00:05:04.000 --> 00:05:06.000]  讓我們低頭打個阿爸富
[00:05:06.000 --> 00:05:08.000]  我感謝你我讚美你
[00:05:08.000 --> 00:05:10.000]  神有活的神
[00:05:10.000 --> 00:05:12.000]  我們來到你的面前
[00:05:12.000 --> 00:05:14.000]  為今天這個父親節
[00:05:14.000 --> 00:05:16.000]  我們要來尊崇我們地上的父親
[00:05:16.000 --> 00:05:18.000]  我們要來尊崇我們天上的阿爸富
[00:05:18.000 --> 00:05:20.000]  一切榮耀歸根
[00:05:20.000 --> 00:05:22.000]  禱告奉主耶穌基督的名
[00:05:22.000 --> 00:05:24.000]  阿們
[00:05:24.000 --> 00:05:26.000]  各地方人是怎麼稱呼父親啊
[00:05:26.000 --> 00:05:28.000]  北京話是爸爸
[00:05:28.000 --> 00:05:30.000]  是不是
[00:05:30.000 --> 00:05:32.000]  我昨天才學了
[00:05:32.000 --> 00:05:34.000]  蒙古話也是阿爸
[00:05:34.000 --> 00:05:36.000]  對不對
[00:05:36.000 --> 00:05:38.000]  阿媽是阿姐
[00:05:38.000 --> 00:05:40.000]  剛剛學會
[00:05:40.000 --> 00:05:42.000]  日本話是お父さんお母さん
[00:05:42.000 --> 00:05:44.000]  我以前在讀大學的時候
[00:05:44.000 --> 00:05:46.000]  我住在
[00:05:46.000 --> 00:05:48.000]  學生公寓
[00:05:48.000 --> 00:05:50.000]  就是菜場裡面
[00:05:50.000 --> 00:05:52.000]  那麼
[00:05:52.000 --> 00:05:54.000]  我這個人很喜歡早起來
[00:05:54.000 --> 00:05:56.000]  睡覺也很早
[00:05:56.000 --> 00:05:58.000]  那麼有一次
[00:05:58.000 --> 00:06:00.000]  一個老先生跑來找我
[00:06:00.000 --> 00:06:02.000]  他說
[00:06:02.000 --> 00:06:04.000]  我看你很有慧根
[00:06:04.000 --> 00:06:06.000]  我想要教你日文
[00:06:06.000 --> 00:06:08.000]  日本語
[00:06:08.000 --> 00:06:10.000]  他就教我了
[00:06:10.000 --> 00:06:12.000]  他說便宜一個月一百塊
[00:06:12.000 --> 00:06:14.000]  不過你先付我六個月
[00:06:14.000 --> 00:06:16.000]  我就先付他六個月
[00:06:16.000 --> 00:06:18.000]  然後他就教我
[00:06:18.000 --> 00:06:20.000]  我就是跟他學了一個月
[00:06:20.000 --> 00:06:22.000]  什麼那個
[00:06:22.000 --> 00:06:24.000]  阿姨
[00:06:24.000 --> 00:06:26.000]  媽咪
[00:06:26.000 --> 00:06:28.000]  我通通都會了
[00:06:28.000 --> 00:06:30.000]  那時候我太太的時候
[00:06:30.000 --> 00:06:32.000]  我的丈母娘是老台灣人
[00:06:32.000 --> 00:06:34.000]  她會講日文話
[00:06:34.000 --> 00:06:36.000]  我就說
[00:06:36.000 --> 00:06:38.000]  她很高興
[00:06:38.000 --> 00:06:40.000]  現在是幾點鐘
[00:06:40.000 --> 00:06:42.000]  學了幾句就常常來
[00:06:42.000 --> 00:06:44.000]  唬人的
[00:06:44.000 --> 00:06:46.000]  但是過了一個月忽然間
[00:06:46.000 --> 00:06:48.000]  他不見
[00:06:48.000 --> 00:06:50.000]  我都不知道為什麼
[00:06:50.000 --> 00:06:52.000]  後來問房東
[00:06:52.000 --> 00:06:54.000]  房東才說
[00:06:54.000 --> 00:06:56.000]  那個老先生你不要小看他
[00:06:56.000 --> 00:06:58.000]  他是
[00:06:58.000 --> 00:07:00.000]  台南林姓大戶的
[00:07:00.000 --> 00:07:02.000]  唯一倖存的長者
[00:07:02.000 --> 00:07:04.000]  全家裡面主長
[00:07:04.000 --> 00:07:06.000]  兒女吵得要
[00:07:06.000 --> 00:07:08.000]  分財產
[00:07:08.000 --> 00:07:10.000]  吵得他頭昏腦脹
[00:07:10.000 --> 00:07:12.000]  乾脆逃出來了
[00:07:12.000 --> 00:07:14.000]  不願意簽
[00:07:14.000 --> 00:07:16.000]  不願意分主產
[00:07:16.000 --> 00:07:18.000]  所以他落魄到跟我同住
[00:07:18.000 --> 00:07:20.000]  還教我了日文話
[00:07:20.000 --> 00:07:22.000]  感謝主 讚美主
[00:07:22.000 --> 00:07:24.000]  是的 我們的北京話
[00:07:24.000 --> 00:07:26.000]  是講爸爸
[00:07:26.000 --> 00:07:28.000]  寧波話講Dada
[00:07:28.000 --> 00:07:30.000]  那個廣東話
[00:07:30.000 --> 00:07:32.000]  是老豆子
[00:07:32.000 --> 00:07:34.000]  又是爸爸
[00:07:34.000 --> 00:07:36.000]  福州話也是阿爸
[00:07:36.000 --> 00:07:38.000]  西部來話是
[00:07:38.000 --> 00:07:40.000]  阿爸 ABA
[00:07:40.000 --> 00:07:42.000]  哈雷諾亞 讚美神
[00:07:42.000 --> 00:07:44.000]  因為我們的話
[00:07:44.000 --> 00:07:46.000]  我們的爸爸
[00:07:46.000 --> 00:07:48.000]  是最尊貴的名字
[00:07:48.000 --> 00:07:50.000]  我們先紀念的
[00:07:50.000 --> 00:07:52.000]  創世紀第十七章
[00:07:52.000 --> 00:07:54.000]  一到八節
[00:07:54.000 --> 00:07:56.000]  他是神與亞伯拉罕
[00:07:56.000 --> 00:07:58.000]  立約
[00:07:58.000 --> 00:08:00.000]  他說神呼召亞伯蘭
[00:08:00.000 --> 00:08:02.000]  Abram
[00:08:02.000 --> 00:08:04.000]  或者是Abram
[00:08:04.000 --> 00:08:06.000]  為什麼叫Abram
[00:08:06.000 --> 00:08:08.000]  A-B-R-H-A-M
[00:08:08.000 --> 00:08:10.000]  Abram
[00:08:10.000 --> 00:08:12.000]  因為是
[00:08:12.000 --> 00:08:14.000]  尊貴的父
[00:08:14.000 --> 00:08:16.000]  那麼神就呼召他
[00:08:16.000 --> 00:08:18.000]  然後跟他說
[00:08:18.000 --> 00:08:20.000]  你要改名字
[00:08:20.000 --> 00:08:22.000]  改名字要叫Abraham
[00:08:22.000 --> 00:08:24.000]  意思是
[00:08:24.000 --> 00:08:26.000]  多國的父
[00:08:26.000 --> 00:08:28.000]  所以這個Abram
[00:08:28.000 --> 00:08:30.000]  或者是Aba
[00:08:30.000 --> 00:08:32.000]  就是父親的意思
[00:08:32.000 --> 00:08:34.000]  所以他們西部來人
[00:08:34.000 --> 00:08:36.000]  叫父親叫Aba
[00:08:36.000 --> 00:08:38.000]  這是一個尊貴的名字
[00:08:38.000 --> 00:08:40.000]  從一個尊貴的父
[00:08:40.000 --> 00:08:42.000]  成為多國的父
[00:08:42.000 --> 00:08:44.000]  神跟他說
[00:08:44.000 --> 00:08:46.000]  你的子孫要多如天上的星
[00:08:46.000 --> 00:08:48.000]  海邊的沙
[00:08:48.000 --> 00:08:50.000]  我要賜福於你
[00:08:50.000 --> 00:08:52.000]  等等
[00:08:52.000 --> 00:08:54.000]  耶穌在克西瑪利岩禱告
[00:08:54.000 --> 00:08:56.000]  他說什麼
[00:08:56.000 --> 00:08:58.000]  Aba父啊
[00:08:58.000 --> 00:09:00.000]  求你將這杯撤去
[00:09:00.000 --> 00:09:02.000]  但是不要照我的意思
[00:09:02.000 --> 00:09:04.000]  照你的意思
[00:09:04.000 --> 00:09:06.000]  所以我們的Aba父
[00:09:06.000 --> 00:09:08.000]  真正是我們的父
[00:09:08.000 --> 00:09:10.000]  Hallelujah
[00:09:10.000 --> 00:09:12.000]  就是父親的意思
[00:09:12.000 --> 00:09:14.000]  Hallelujah
[00:09:14.000 --> 00:09:16.000]  所以我們要尊榮我們地上的父親
[00:09:16.000 --> 00:09:18.000]  我們要尊榮
[00:09:18.000 --> 00:09:20.000]  我們天上的父親
[00:09:20.000 --> 00:09:22.000]  有一首歌叫做Aba父
[00:09:22.000 --> 00:09:24.000]  Aba father
[00:09:24.000 --> 00:09:26.000]  他說Aba父哦Aba父
[00:09:26.000 --> 00:09:28.000]  我的心向你呼求
[00:09:28.000 --> 00:09:30.000]  懇求你來救濟我
[00:09:30.000 --> 00:09:32.000]  使我靈得安息
[00:09:32.000 --> 00:09:34.000]  我的心
[00:09:34.000 --> 00:09:36.000]  刻慕你
[00:09:36.000 --> 00:09:38.000]  見到你的容面
[00:09:38.000 --> 00:09:40.000]  讓你愛將我
[00:09:40.000 --> 00:09:42.000]  澆灌環繞
[00:09:42.000 --> 00:09:44.000]  Aba父哦Aba父
[00:09:44.000 --> 00:09:46.000]  在你腳前我等候
[00:09:46.000 --> 00:09:48.000]  父親有多尊貴
[00:09:48.000 --> 00:09:50.000]  父親有多尊貴
[00:09:50.000 --> 00:09:52.000]  我自己以前不覺得
[00:09:52.000 --> 00:09:54.000]  這個
[00:09:54.000 --> 00:09:56.000]  神跟亞伯蘭說
[00:09:56.000 --> 00:09:58.000]  你在我面前
[00:09:58.000 --> 00:10:00.000]  做完全人我就與你立約
[00:10:00.000 --> 00:10:02.000]  要做完全人
[00:10:02.000 --> 00:10:04.000]  不是五相全能
[00:10:04.000 --> 00:10:06.000]  您知道嗎
[00:10:06.000 --> 00:10:08.000]  所以我們做父親的
[00:10:08.000 --> 00:10:10.000]  神給我們極大的期許
[00:10:10.000 --> 00:10:12.000]  非常大的盼望
[00:10:12.000 --> 00:10:14.000]  非常大的盼望
[00:10:14.000 --> 00:10:16.000]  要我們做天大的事情
[00:10:16.000 --> 00:10:18.000]  我自己第一次感覺到
[00:10:18.000 --> 00:10:20.000]  做父親是多尊貴
[00:10:20.000 --> 00:10:22.000]  是當我嫁女兒的時候
[00:10:22.000 --> 00:10:24.000]  我玩著她的手
[00:10:24.000 --> 00:10:26.000]  帶她
[00:10:26.000 --> 00:10:28.000]  走過那地毯
[00:10:28.000 --> 00:10:30.000]  然後把她交給
[00:10:30.000 --> 00:10:32.000]  我的女婿
[00:10:32.000 --> 00:10:34.000]  然後
[00:10:34.000 --> 00:10:36.000]  婚禮完了
[00:10:36.000 --> 00:10:38.000]  跳第一支舞的時候
[00:10:38.000 --> 00:10:40.000]  我女兒邀請我來跳
[00:10:40.000 --> 00:10:42.000]  跳到一半
[00:10:42.000 --> 00:10:44.000]  她那個先生就
[00:10:44.000 --> 00:10:46.000]  爸爸可不可以我來接
[00:10:46.000 --> 00:10:48.000]  哈雷洛亞
[00:10:48.000 --> 00:10:50.000]  所以你想想看
[00:10:50.000 --> 00:10:52.000]  阿爸是何等的尊貴
[00:10:52.000 --> 00:10:54.000]  哈雷洛亞
[00:10:54.000 --> 00:10:56.000]  但是我們做阿爸的
[00:10:56.000 --> 00:10:58.000]  你要記得
[00:10:58.000 --> 00:11:00.000]  我們也有天賦
[00:11:00.000 --> 00:11:02.000]  我們也有我們的天職
[00:11:02.000 --> 00:11:04.000]  我們有責任我們也有義務
[00:11:04.000 --> 00:11:06.000]  我們也有我們的尊榮
[00:11:06.000 --> 00:11:08.000]  家庭完全供應完全需要
[00:11:08.000 --> 00:11:10.000]  這是我們的天職
[00:11:10.000 --> 00:11:12.000]  所以一般尤其在美國
[00:11:12.000 --> 00:11:14.000]  離婚的家庭是
[00:11:14.000 --> 00:11:16.000]  小孩子媽媽看
[00:11:16.000 --> 00:11:18.000]  爸爸出錢
[00:11:18.000 --> 00:11:20.000]  是不是
[00:11:20.000 --> 00:11:22.000]  因為完全的
[00:11:22.000 --> 00:11:24.000]  供應
[00:11:24.000 --> 00:11:26.000]  如果你的太太開車開不好
[00:11:26.000 --> 00:11:28.000]  怪誰啊怪你
[00:11:28.000 --> 00:11:30.000]  因為你沒有把她教好
[00:11:30.000 --> 00:11:32.000]  你太太帶孩子
[00:11:32.000 --> 00:11:34.000]  帶不好怪誰啊怪爸爸
[00:11:34.000 --> 00:11:36.000]  為什麼
[00:11:36.000 --> 00:11:38.000]  沒有請個保姆
[00:11:38.000 --> 00:11:40.000]  太太菜炒不好怪誰啊怪爸爸
[00:11:40.000 --> 00:11:42.000]  因為你沒有幫她炒菜
[00:11:42.000 --> 00:11:44.000]  或者是讓她學炒菜
[00:11:44.000 --> 00:11:46.000]  當然啦
[00:11:46.000 --> 00:11:48.000]  太太打電腦永遠打不好怪誰啊
[00:11:48.000 --> 00:11:50.000]  怪你
[00:11:50.000 --> 00:11:52.000]  你沒有教她好好的教她把電腦教好
[00:11:52.000 --> 00:11:54.000]  常常看到太太
[00:11:54.000 --> 00:11:56.000]  在電話上面打一打就
[00:11:56.000 --> 00:11:58.000]  打得連換三支手機
[00:11:58.000 --> 00:12:00.000]  打得沒電了怪誰啊
[00:12:00.000 --> 00:12:02.000]  怪你
[00:12:02.000 --> 00:12:04.000]  因為你沒陪她聊天嘛
[00:12:04.000 --> 00:12:06.000]  所以我們做男人的
[00:12:06.000 --> 00:12:08.000]  做阿爸的要完全的
[00:12:08.000 --> 00:12:10.000]  供應家庭的需要
[00:12:10.000 --> 00:12:12.000]  這是我們的天職
[00:12:12.000 --> 00:12:14.000]  我現在愈想
[00:12:14.000 --> 00:12:16.000]  感謝神
[00:12:16.000 --> 00:12:18.000]  天職意思是說
[00:12:18.000 --> 00:12:20.000]  天所賦予我們的責任
[00:12:20.000 --> 00:12:22.000]  天賦的權柄不是嗎
[00:12:22.000 --> 00:12:24.000]  如果我們的孩子不聽話
[00:12:24.000 --> 00:12:26.000]  怪誰啊怪我們嘛
[00:12:26.000 --> 00:12:28.000]  是不是
[00:12:28.000 --> 00:12:30.000]  因為你沒有讓她好好的學聽話
[00:12:30.000 --> 00:12:32.000]  沒有把她帶好功課不好
[00:12:32.000 --> 00:12:34.000]  沒禮貌不好好吃飯
[00:12:34.000 --> 00:12:36.000]  脾氣壞
[00:12:36.000 --> 00:12:38.000]  都要怪我們做爸爸
[00:12:38.000 --> 00:12:40.000]  因為我們要完完全全的
[00:12:40.000 --> 00:12:42.000]  如神所說
[00:12:42.000 --> 00:12:44.000]  做完全人
[00:12:44.000 --> 00:12:46.000]  有一個小孩子
[00:12:46.000 --> 00:12:48.000]  他的脾氣很壞
[00:12:48.000 --> 00:12:50.000]  他爸爸就
[00:12:50.000 --> 00:12:52.000]  給他一袋釘子
[00:12:52.000 --> 00:12:54.000]  說你下次發脾氣
[00:12:54.000 --> 00:12:56.000]  你就去到院子
[00:12:56.000 --> 00:12:58.000]  那個圍牆上面
[00:12:58.000 --> 00:13:00.000]  去釘一個釘子
[00:13:00.000 --> 00:13:02.000]  這個小孩就照著做了
[00:13:02.000 --> 00:13:04.000]  感謝主
[00:13:04.000 --> 00:13:06.000]  就在圍牆上面釘了三十七根釘子
[00:13:06.000 --> 00:13:08.000]  後來過了一段時間
[00:13:08.000 --> 00:13:10.000]  這個脾氣
[00:13:10.000 --> 00:13:12.000]  越來越好了
[00:13:12.000 --> 00:13:14.000]  幾乎不需要再釘釘子了
[00:13:14.000 --> 00:13:16.000]  他爸爸說
[00:13:16.000 --> 00:13:18.000]  你現在沒忍了一次氣
[00:13:18.000 --> 00:13:20.000]  你去把一根釘子拔出來
[00:13:20.000 --> 00:13:22.000]  所以
[00:13:22.000 --> 00:13:24.000]  他就第一天
[00:13:24.000 --> 00:13:26.000]  就拔了好多釘子
[00:13:26.000 --> 00:13:28.000]  最後整個圍牆上面的釘子
[00:13:28.000 --> 00:13:30.000]  通通拔出來了
[00:13:30.000 --> 00:13:32.000]  但是
[00:13:32.000 --> 00:13:34.000]  那個泥巴
[00:13:34.000 --> 00:13:36.000]  留下了稀釋多多的釘痕
[00:13:36.000 --> 00:13:38.000]  稀釋多多的洞
[00:13:38.000 --> 00:13:40.000]  你知道嗎
[00:13:40.000 --> 00:13:42.000]  我們做爸爸
[00:13:42.000 --> 00:13:44.000]  尤其要注意
[00:13:44.000 --> 00:13:46.000]  當我們供應我們家庭生活許許
[00:13:46.000 --> 00:13:48.000]  有的時候我們在外面做工作
[00:13:48.000 --> 00:13:50.000]  有的時候我們在外面打老闆打官腔
[00:13:50.000 --> 00:13:52.000]  心裡面好難過好痛苦的時候
[00:13:52.000 --> 00:13:54.000]  回家禁不住要吼兩聲
[00:13:54.000 --> 00:13:56.000]  不是嗎
[00:13:56.000 --> 00:13:58.000]  你就再釘一根釘子
[00:13:58.000 --> 00:14:00.000]  就算說你彌補了
[00:14:00.000 --> 00:14:02.000]  留下了洞
[00:14:02.000 --> 00:14:04.000]  所以
[00:14:04.000 --> 00:14:06.000]  唯一能夠解決
[00:14:06.000 --> 00:14:08.000]  唯一能夠再一次
[00:14:08.000 --> 00:14:10.000]  讓我們的生命
[00:14:10.000 --> 00:14:12.000]  雖然我們做錯了許多的事情
[00:14:12.000 --> 00:14:14.000]  雖然我們常常有我們的洩氣
[00:14:14.000 --> 00:14:16.000]  我們的肉體
[00:14:16.000 --> 00:14:18.000]  甚至於我們常常
[00:14:18.000 --> 00:14:20.000]  依我們大男人主義
[00:14:20.000 --> 00:14:22.000]  不得了嘛
[00:14:22.000 --> 00:14:24.000]  是不是
[00:14:24.000 --> 00:14:26.000]  但是
[00:14:26.000 --> 00:14:28.000]  家人孩子造成許多的傷害
[00:14:28.000 --> 00:14:30.000]  是永遠
[00:14:30.000 --> 00:14:32.000]  沒有辦法彌補的
[00:14:32.000 --> 00:14:34.000]  除非
[00:14:34.000 --> 00:14:36.000]  我們還有完全
[00:14:36.000 --> 00:14:38.000]  樹齡的增長
[00:14:38.000 --> 00:14:40.000]  各位弟兄姊妹朋友們
[00:14:40.000 --> 00:14:42.000]  在我們
[00:14:42.000 --> 00:14:44.000]  生長的過程中間
[00:14:44.000 --> 00:14:46.000]  我們的爸爸
[00:14:46.000 --> 00:14:48.000]  或者有缺席的
[00:14:48.000 --> 00:14:50.000]  或者有失職的
[00:14:50.000 --> 00:14:52.000]  或者有
[00:14:52.000 --> 00:14:54.000]  做不好的
[00:14:54.000 --> 00:14:56.000]  就要像我一樣
[00:14:56.000 --> 00:14:58.000]  當我來到
[00:14:58.000 --> 00:15:00.000]  美國的時候
[00:15:00.000 --> 00:15:02.000]  三四十年前的時候
[00:15:02.000 --> 00:15:04.000]  無情無故的
[00:15:04.000 --> 00:15:06.000]  那麼要辦身份
[00:15:06.000 --> 00:15:08.000]  老闆要炸我
[00:15:08.000 --> 00:15:10.000]  那麼要做許多的事情
[00:15:10.000 --> 00:15:12.000]  要求表現
[00:15:12.000 --> 00:15:14.000]  常常心裡面
[00:15:14.000 --> 00:15:16.000]  很多的壓迫
[00:15:16.000 --> 00:15:18.000]  什麼的人都沒有辦法幫的時候
[00:15:18.000 --> 00:15:22.000]  常常會發
[00:15:22.000 --> 00:15:24.000]  許多的脾氣
[00:15:24.000 --> 00:15:26.000]  我自己知道
[00:15:26.000 --> 00:15:28.000]  在孩子
[00:15:28.000 --> 00:15:30.000]  在家人心裡面
[00:15:30.000 --> 00:15:32.000]  我常常也是
[00:15:32.000 --> 00:15:34.000]  失職的
[00:15:34.000 --> 00:15:36.000]  常常是在他們生命中
[00:15:36.000 --> 00:15:38.000]  空缺的
