
[00:00:00.000 --> 00:00:04.660]  一個人的身份是直接影響我們的生活的
[00:02:09.700 --> 00:02:11.880]  就好像我們要去交稅那樣
[00:02:11.880 --> 00:02:14.160]  是君尊的祭司
[00:02:14.160 --> 00:02:17.000]  君尊的祭司就是有君王身份的祭司
[00:02:17.000 --> 00:02:19.000]  以及是服侍君王
[00:02:19.000 --> 00:02:22.000]  但是我們是君王身份的祭司
[00:02:22.000 --> 00:02:25.000]  那祭司是站在人和神的中間
[00:02:25.000 --> 00:02:27.300]  是代表神去教導指紋
[00:02:27.300 --> 00:02:30.000]  也都代表人向神去獻祭
[00:02:30.000 --> 00:02:34.000]  就是說我們是要在未信的人中間
[00:02:34.000 --> 00:02:37.200]  我們要好好地把福音傳出去
[00:02:37.200 --> 00:02:39.900]  去宣揚我們出黑暗
[00:02:39.900 --> 00:02:42.200]  入奇妙光明者的美德
[00:02:42.200 --> 00:02:46.800]  而大祭司他的胸牌有12顆寶石
[00:02:46.800 --> 00:02:48.000]  那是代表什麼呢?
[00:02:48.000 --> 00:02:50.900]  他是記掛著他那12個支派的人
[00:02:50.900 --> 00:02:52.400]  他要為他們代討的
[00:02:52.400 --> 00:02:56.400]  所以代討是我們一個很重要的侍奉
[00:02:56.400 --> 00:03:00.200]  我們過去就看了這五個教導
[00:03:00.200 --> 00:03:03.000]  大家可以看回以前我的筆記
[00:03:03.000 --> 00:03:06.700]  或者已經錄影了放在YouTube那裡
[00:03:06.700 --> 00:03:08.700]  今天我們會看另外一個身份
[00:03:08.700 --> 00:03:12.000]  就是「黑女寄居者」
[00:03:12.000 --> 00:03:15.200]  我們先來看看這一段經文
[00:03:15.200 --> 00:03:19.400]  今晚我們只會看第11、第12兩節
[00:03:19.400 --> 00:03:21.400]  好 我們請二汪給我們讀出來
[00:03:44.400 --> 00:03:46.700]  今晚我們只會看這兩節的經文
[00:03:46.700 --> 00:03:49.600]  他說親愛的弟兄們 你們是「黑女」
[00:03:49.600 --> 00:03:53.600]  我想大家最熟悉的就是這個身份
[00:03:53.600 --> 00:03:56.400]  試問在我們當中今天參加的弟兄姊妹
[00:03:56.400 --> 00:03:58.800]  有誰沒有去過旅行的?
[00:03:58.800 --> 00:04:01.700]  甚至我們今天如果在英國的話
[00:04:01.700 --> 00:04:04.400]  我們根本就是某個程度都是「黑女」
[00:04:04.400 --> 00:04:06.400]  特別我們還沒有拿到5+1
[00:04:06.400 --> 00:04:10.000]  還沒有拿到那個叫做權利
[00:04:10.000 --> 00:04:12.000]  成為這裡的國民
[00:04:12.000 --> 00:04:14.600]  我們經常都會出外去旅行的
[00:04:14.600 --> 00:04:17.600]  現在好像是平均90天
[00:04:17.600 --> 00:04:20.600]  我都已經差不多爆了
[00:04:20.600 --> 00:04:24.100]  因為又會去以色列、約旦
[00:04:24.100 --> 00:04:26.600]  又會去希臘和土耳其
[00:04:26.600 --> 00:04:29.200]  這個下一年4月、5月
[00:04:29.200 --> 00:04:30.900]  接著是怎麼樣呢?
[00:04:30.900 --> 00:04:34.800]  我又會在年底的時候去伊朗
[00:04:34.800 --> 00:04:37.600]  就算下兩個星期我都會去美國
[00:04:37.600 --> 00:04:40.000]  所以這個「黑女」的身份
[00:04:40.000 --> 00:04:41.200]  是我們大家很熟悉的
[00:04:41.200 --> 00:04:43.800]  我們經常都會去旅行
[00:04:43.800 --> 00:04:46.400]  特別有時候大家都會回到鄉下
[00:04:46.400 --> 00:04:47.400]  很渴望是不是?
[00:04:47.400 --> 00:04:48.600]  就去日本了
[00:04:48.600 --> 00:04:50.500]  我們身在外的時候
[00:04:50.500 --> 00:04:51.700]  就是說什麼呢?
[00:04:51.700 --> 00:04:54.000]  我們不是長久的
[00:04:54.000 --> 00:04:56.500]  在那個地方裡面居住
[00:04:56.500 --> 00:04:58.000]  最終有一天
[00:04:58.000 --> 00:05:01.900]  我們會回到自己長久居住的地方
[00:05:01.900 --> 00:05:03.700]  彼得他指出
[00:05:03.700 --> 00:05:05.900]  我們另外一個身份是什麼呢?
[00:05:05.900 --> 00:05:09.400]  就是世上的「黑女」
[00:05:09.400 --> 00:05:11.100]  是寄居的
[00:05:11.100 --> 00:05:13.500]  是暫時在那裡的
[00:05:13.500 --> 00:05:17.100]  因為我們是一個永恆的家鄉
[00:05:17.100 --> 00:05:20.200]  而我們是另類的個客
[00:05:20.200 --> 00:05:22.300]  所以我們有幾本護照的
[00:05:22.300 --> 00:05:24.300]  可能你有特區護照
[00:05:24.300 --> 00:05:26.200]  你有英國的護照
[00:05:26.200 --> 00:05:29.100]  你不是孟晚舟
[00:05:29.100 --> 00:05:32.100]  所以你應該只有兩本或者三本護照
[00:05:32.100 --> 00:05:33.500]  但原來我們還有一本
[00:05:33.500 --> 00:05:35.800]  我們看不到的護照是什麼呢?
[00:05:35.800 --> 00:05:38.200]  就是天國的護照
[00:05:38.200 --> 00:05:41.200]  這個時候我們是另類的個客
[00:05:41.200 --> 00:05:42.600]  雖然這樣
[00:05:42.600 --> 00:05:46.300]  但是我們不是很無奈地
[00:05:46.300 --> 00:05:48.000]  在那裡
[00:05:48.000 --> 00:05:50.500]  被困於這個世界
[00:05:50.500 --> 00:05:52.700]  然後等候上天堂
[00:05:52.700 --> 00:05:55.200]  我們絕對不應該有這個心態
[00:05:55.200 --> 00:05:56.500]  如果是這樣的時候
[00:05:56.500 --> 00:05:59.200]  我們不會盡上任何的責任
[00:05:59.200 --> 00:06:01.200]  我們就會躺平的
[00:06:01.200 --> 00:06:04.300]  不知道大家最近有沒有看過一個視頻
[00:06:04.300 --> 00:06:06.500]  或者一些分享
[00:06:06.500 --> 00:06:10.200]  有一個在國內十多歲就已經大學畢業的
[00:06:10.200 --> 00:06:11.900]  被視為神童
[00:06:11.900 --> 00:06:13.900]  但是現在二十多歲
[00:06:13.900 --> 00:06:15.900]  但是他就什麼都不做了
[00:06:15.900 --> 00:06:18.400]  他說我不需要做任何的事
[00:06:18.400 --> 00:06:20.400]  自己做生意是很痛苦的
[00:06:20.400 --> 00:06:21.600]  也不想打工
[00:06:21.600 --> 00:06:24.000]  但是要爸爸媽媽養他
[00:06:24.000 --> 00:06:25.800]  那麼你留意到
[00:06:25.800 --> 00:06:28.300]  這樣的生活其實對我來說是很痛苦的
[00:06:28.300 --> 00:06:30.600]  我覺得不做事是很痛苦的
[00:06:30.600 --> 00:06:32.800]  那麼這段經文就告訴我們
[00:06:32.800 --> 00:06:37.600]  我們絕對不是很無辜地困在這個世界
[00:06:37.600 --> 00:06:39.400]  然後什麼都不做
[00:06:39.400 --> 00:06:42.600]  反而指出我們應有的公民責任
[00:06:42.600 --> 00:06:44.600]  我們的工作態度
[00:06:44.600 --> 00:06:47.500]  和夫婦之間怎麼相處
[00:06:47.500 --> 00:06:51.100]  這個就是以後我們會繼續去探討了
[00:06:51.100 --> 00:06:54.500]  下個星期有一個非常敏感的課題
[00:06:54.500 --> 00:06:56.100]  就是我們的公民責任
[00:06:56.100 --> 00:06:58.800]  我們是不是什麼都要信服政府呢?
[00:06:58.800 --> 00:07:03.700]  接著那個訊息更加難說
[00:07:03.700 --> 00:07:07.500]  就是說有一個很壞的老闆
[00:07:07.500 --> 00:07:10.400]  是乖僻的僱主
[00:07:10.400 --> 00:07:11.800]  但是你仍然要信服他
[00:07:11.800 --> 00:07:14.200]  說這個是一個我們很難接受的
[00:07:14.200 --> 00:07:16.200]  還有接著港夫婦相處之道
[00:07:16.200 --> 00:07:18.200]  就是說原來我們在這個地上
[00:07:18.200 --> 00:07:20.500]  我們都有很多不同的責任
[00:07:20.500 --> 00:07:24.000]  我們不是被棄於這個世界
[00:07:24.000 --> 00:07:26.400]  不是被遺棄在這個世界之內
[00:07:26.400 --> 00:07:28.200]  拉斯頓差遣我們
[00:07:28.200 --> 00:07:31.100]  我們要帶著使命
[00:07:31.100 --> 00:07:33.000]  在這個社會
[00:07:33.000 --> 00:07:34.800]  在這個世界上面活著
[00:07:34.800 --> 00:07:37.000]  我們是有使命
[00:07:37.000 --> 00:07:40.200]  我們要好好的去完成這個使命
[00:07:40.200 --> 00:07:46.000]  這個世界是我們基督徒實踐我們的信仰
[00:07:46.000 --> 00:07:48.800]  彰顯基督的場景來的
[00:07:48.800 --> 00:07:50.400]  是很重要的
[00:07:50.400 --> 00:07:53.800]  因為我們絕對不能夠在這個世界之外
[00:07:53.800 --> 00:07:55.500]  月球火星
[00:07:55.500 --> 00:07:58.700]  或者我們的社會環境之外
[00:07:58.700 --> 00:08:00.900]  去傳講我們所信的
[00:08:00.900 --> 00:08:04.100]  我們也不可能在世界以外的地方
[00:08:04.100 --> 00:08:06.600]  再來為主作見證
[00:08:06.600 --> 00:08:08.800]  所以這個世界對我們來說
[00:08:08.800 --> 00:08:12.200]  是有意義有價值的
[00:08:12.200 --> 00:08:13.800]  我行常都會說
[00:08:13.800 --> 00:08:17.900]  特別我在喪禮裡面會說
[00:08:17.900 --> 00:08:21.500]  我們是赤身出於母胎
[00:08:21.500 --> 00:08:23.200]  我們出生的時候
[00:08:23.200 --> 00:08:26.000]  沒有帶任何的財富來
[00:08:26.000 --> 00:08:30.600]  但是我們都說赤身歸回
[00:08:30.600 --> 00:08:31.500]  不是的
[00:08:31.500 --> 00:08:33.000]  我們有穿衣服的
[00:08:33.000 --> 00:08:35.100]  但是這件衣服不代表什麼
[00:08:35.100 --> 00:08:36.500]  意思我們是
[00:08:36.500 --> 00:08:40.900]  縱使你在地上擁有千億的財富
[00:08:40.900 --> 00:08:44.200]  但是原來你一仙一雄都帶不走
[00:08:44.200 --> 00:08:45.900]  這個時候
[00:08:45.900 --> 00:08:50.600]  縱使有些人他很有錢
[00:08:50.600 --> 00:08:54.500]  但是他葬的墓穴非常大
[00:08:54.500 --> 00:08:57.700]  我未見過非常大的墓穴
[00:08:57.700 --> 00:09:01.400]  但是我記得在香港仔那個華人永遠墳場
[00:09:01.400 --> 00:09:04.900]  我去負責骨灰的上位
[00:09:04.900 --> 00:09:06.100]  但是看下去
[00:09:06.100 --> 00:09:08.700]  原來那裡有些是私人的墓地
[00:09:08.700 --> 00:09:11.300]  是非常非常大的
[00:09:11.300 --> 00:09:12.300]  但是我在想
[00:09:12.300 --> 00:09:13.800]  這麼大的地圖
[00:09:13.800 --> 00:09:16.800]  它都是送在一個很狹隘的棺木裡面
[00:09:16.800 --> 00:09:18.200]  是不是?
[00:09:18.200 --> 00:09:20.400]  所以其實很可悲
[00:09:20.400 --> 00:09:23.200]  但是並不等於我們活在這個世界
[00:09:23.200 --> 00:09:25.100]  是沒有意義的
[00:09:25.100 --> 00:09:29.700]  所以我們一定要很清楚地去知道
[00:09:29.700 --> 00:09:33.700]  今天我們活在這個世界是有意義的
[00:09:33.700 --> 00:09:34.700]  有價值
[00:09:34.700 --> 00:09:39.200]  我們是有使命地活下去的
[00:09:39.200 --> 00:09:41.200]  這個是很重要的
[00:09:41.200 --> 00:09:44.200]  所以求神來幫助我們
[00:09:44.200 --> 00:09:45.400]  好了
[00:09:45.400 --> 00:09:47.000]  但是作為一個客女
[00:09:47.000 --> 00:09:48.900]  一個個客
[00:09:48.900 --> 00:09:53.100]  有些什麼東西值得我們理大人去反思呢?
[00:09:53.100 --> 00:09:55.100]  我們在這個世界
[00:09:55.100 --> 00:09:57.100]  雖然帶不了很多東西走
[00:09:57.100 --> 00:10:01.400]  但是我們可以留下很美麗的足印
[00:10:01.400 --> 00:10:04.400]  甚至影響到後世很多的人
[00:10:04.400 --> 00:10:05.900]  正如很簡單
[00:10:05.900 --> 00:10:09.700]  你會想起德蘭修女
[00:10:09.700 --> 00:10:11.700]  她離開世界很多年了
[00:10:11.700 --> 00:10:14.100]  如果沒有記錯是1997年離開的
[00:10:14.100 --> 00:10:15.600]  但是到了今天
[00:10:15.600 --> 00:10:17.600]  她的影響力仍然很大
[00:10:17.600 --> 00:10:22.600]  正正因為她愛這些被人視為賤人的
[00:10:22.600 --> 00:10:25.600]  就是貧民、人道的人
[00:10:25.600 --> 00:10:28.200]  於是就建立了這個仁愛修會
[00:10:28.200 --> 00:10:31.200]  怕還有很多人去服侍她們
[00:10:31.200 --> 00:10:32.700]  她離開了
[00:10:32.700 --> 00:10:35.700]  但是仍然有很多人在心坎裡面
[00:10:35.700 --> 00:10:37.700]  是記得這個的人
[00:10:37.700 --> 00:10:41.700]  在演藝界裡面喬宏叔也離開了很久了
[00:10:41.700 --> 00:10:44.500]  但是也建立了那個藝人之家
[00:10:44.500 --> 00:10:46.500]  也都影響到很多的藝人
[00:10:46.500 --> 00:10:48.500]  所以作為一個黑女
[00:10:48.500 --> 00:10:50.500]  我們不是沒有意義
[00:10:50.500 --> 00:10:52.000]  我們有一天都會離開
[00:10:52.000 --> 00:10:54.000]  但是我們留下的是什麼呢?
[00:10:54.000 --> 00:10:56.000]  至少我們看幾方面
[00:10:56.000 --> 00:10:57.500]  作為一個黑女
[00:10:57.500 --> 00:10:59.500]  你是沒有權利的
[00:10:59.500 --> 00:11:03.500]  黑女不是當地的居民
[00:11:03.500 --> 00:11:05.500]  所以沒有合法的權利
[00:11:05.500 --> 00:11:07.500]  正如你去旅行
[00:11:07.500 --> 00:11:09.500]  我經常都說一定要買旅遊保險的
[00:11:09.500 --> 00:11:10.500]  為什麼呢?
[00:11:10.500 --> 00:11:13.000]  如果你在那個地方裡面你受傷
[00:11:13.000 --> 00:11:15.500]  或者你不舒服就去醫院
[00:11:15.500 --> 00:11:17.500]  那怎麼辦呢?
[00:11:17.500 --> 00:11:19.500]  你可能跟當地的人
[00:11:19.500 --> 00:11:21.500]  睡同一間病房
[00:11:21.500 --> 00:11:25.500]  但是你收取的費用是非常昂貴的
[00:11:25.500 --> 00:11:29.500]  在香港有很多國內人走下來就走數
[00:11:29.500 --> 00:11:32.500]  因為他們沒有香港的身份證
[00:11:32.500 --> 00:11:35.500]  如果他們是住醫院的話
[00:11:35.500 --> 00:11:36.500]  特別是生寶寶
[00:11:36.500 --> 00:11:38.500]  他們要給很多的錢
[00:11:38.500 --> 00:11:43.500]  但是本地人因為他們已經有交稅
[00:11:43.500 --> 00:11:46.500]  所以他們給的錢就會便宜很多
[00:11:46.500 --> 00:11:48.500]  好了
[00:11:48.500 --> 00:11:51.500]  所以今天我們知道
[00:11:51.500 --> 00:11:54.500]  我們原來是黑女
[00:11:54.500 --> 00:11:55.500]  這個意思是什麼呢?
[00:11:55.500 --> 00:11:57.500]  我們在這個世界上面
[00:11:57.500 --> 00:12:00.500]  某個程度我們是沒有任何的權利的
[00:12:00.500 --> 00:12:03.500]  從舊約的法律裡面
[00:12:03.500 --> 00:12:06.500]  我們就會看到神的愛
[00:12:06.500 --> 00:12:08.500]  神是要求我們
[00:12:08.500 --> 00:12:11.500]  不能夠剝削外傭的
[00:12:11.500 --> 00:12:13.500]  要給他們溫飽
[00:12:13.500 --> 00:12:15.500]  好 我們一起來看看
[00:12:15.500 --> 00:12:19.500]  生命記24章14、15兩節
[00:12:19.500 --> 00:12:22.500]  困苦窮乏的故宮
[00:12:22.500 --> 00:12:24.500]  無論是你的弟兄
[00:12:24.500 --> 00:12:26.500]  或是在你城裡寄居的
[00:12:26.500 --> 00:12:28.500]  你不可欺負他
[00:12:28.500 --> 00:12:30.500]  要當日給他公嫁
[00:12:30.500 --> 00:12:32.500]  不可等到日落
[00:12:32.500 --> 00:12:33.500]  因為他窮苦
[00:12:33.500 --> 00:12:36.500]  窮苦把心放在公嫁上
[00:12:36.500 --> 00:12:39.500]  恐怕他因你求高夜和華
[00:12:39.500 --> 00:12:41.500]  罪變歸你了
[00:12:41.500 --> 00:12:43.500]  這裡就很清楚講到
[00:12:43.500 --> 00:12:44.500]  那些外傭
[00:12:44.500 --> 00:12:45.500]  外地勞工
[00:12:45.500 --> 00:12:46.500]  你不可以剝削他們
[00:12:46.500 --> 00:12:48.500]  否則他們很慘的
[00:12:48.500 --> 00:12:50.500]  這個會在10月11日
[00:12:50.500 --> 00:12:53.500]  那個《茶經》裡面再一次提及
[00:12:53.500 --> 00:12:55.500]  但是至少給我們看到
[00:12:55.500 --> 00:12:57.500]  原來我們不是屬於這個世界
[00:12:57.500 --> 00:13:00.500]  我們會經常受到不公平的對待
[00:13:00.500 --> 00:13:03.500]  是無可奈何的一個事實
[00:13:03.500 --> 00:13:04.500]  在世上
[00:13:04.500 --> 00:13:07.500]  我們會因為我們的信仰的緣故
[00:13:07.500 --> 00:13:11.500]  可能遭受到很多不公平的對待
[00:13:11.500 --> 00:13:13.500]  我們在英國已經算好了
[00:13:13.500 --> 00:13:15.500]  最近大家有沒有看過一些片段
[00:13:15.500 --> 00:13:17.500]  就是在印度
[00:13:17.500 --> 00:13:18.500]  或者阿拉伯國家裡面
[00:13:18.500 --> 00:13:22.500]  很多基督徒是受著迫害
[00:13:22.500 --> 00:13:24.500]  甚至他們要逃亡的
[00:13:24.500 --> 00:13:27.500]  原來當我們相信了主
[00:13:27.500 --> 00:13:29.500]  有時候輕則的
[00:13:29.500 --> 00:13:31.500]  就是會受著別人的嬌笑
[00:13:31.500 --> 00:13:32.500]  辱罵
[00:13:32.500 --> 00:13:36.500]  其實這個情況已經是好的了
[00:13:36.500 --> 00:13:40.500]  再受苦的又怎樣呢
[00:13:40.500 --> 00:13:42.500]  就是有些人會受到逼迫
[00:13:42.500 --> 00:13:44.500]  家財被奪去
[00:13:44.500 --> 00:13:46.500]  是不再給他們
[00:13:46.500 --> 00:13:47.500]  但是去工作
[00:13:47.500 --> 00:13:51.500]  甚至肉體上是會受著這些煎熬
[00:13:51.500 --> 00:13:54.500]  如果我們積極投入我們的信仰
[00:13:54.500 --> 00:13:55.500]  對我們所信的
[00:13:55.500 --> 00:13:57.500]  有所堅持的時候
[00:13:57.500 --> 00:14:01.500]  很可能做了很多世人認為愚蠢
[00:14:01.500 --> 00:14:03.500]  甚至會失去了很多
[00:14:03.500 --> 00:14:05.500]  自己得到利益的機會
[00:14:05.500 --> 00:14:10.500]  但是我們不應該因為這個原因而憤憤不平
[00:14:10.500 --> 00:14:13.500]  我們既然放棄了我們世界的會籍
[00:14:13.500 --> 00:14:15.500]  就會是這樣的了
[00:14:15.500 --> 00:14:17.500]  很簡單舉個例子
[00:14:17.500 --> 00:14:18.500]  當一些同事
[00:14:18.500 --> 00:14:20.500]  可能他和劉合污的時候
[00:14:20.500 --> 00:14:23.500]  這樣你不肯
[00:14:23.500 --> 00:14:26.500]  可能你又會被針對被排斥
[00:14:26.500 --> 00:14:29.500]  同樣我們去想一想
[00:14:29.500 --> 00:14:31.500]  有些人可能犯錯
[00:14:31.500 --> 00:14:33.500]  可能會得到好處
[00:14:33.500 --> 00:14:36.500]  但是我們不會享受這個最終之樂
[00:14:36.500 --> 00:14:38.500]  這時候你會怎樣
[00:14:38.500 --> 00:14:40.500]  所以我們要去接受
[00:14:40.500 --> 00:14:43.500]  最簡單舉一個例子
[00:14:43.500 --> 00:14:45.500]  我們香港人
[00:14:45.500 --> 00:14:48.500]  很多年前就覺得澳門很差
[00:14:48.500 --> 00:14:50.500]  但是過了這十幾年
[00:14:50.500 --> 00:14:52.500]  很多香港人都說我寧願做澳門人
[00:14:52.500 --> 00:14:53.500]  為什麼
[00:14:53.500 --> 00:14:57.500]  澳門每年都派錢的
[00:14:57.500 --> 00:14:59.500]  而且派不少的
[00:14:59.500 --> 00:15:04.500]  澳門原來有歐盟的護照
[00:15:04.500 --> 00:15:07.500]  他們去歐洲就不需要什麼
[00:15:07.500 --> 00:15:09.500]  直接就去到歐洲
[00:15:09.500 --> 00:15:13.500]  我們香港派少少錢都要弄很久
[00:15:13.500 --> 00:15:15.500]  你不可以羨慕
[00:15:15.500 --> 00:15:17.500]  因為你不是澳門人
[00:15:17.500 --> 00:15:18.500]  你就沒有了這個權利
[00:15:18.500 --> 00:15:19.500]  所以第一點
[00:15:19.500 --> 00:15:22.500]  原來我們是沒有這個權利的
[00:15:22.500 --> 00:15:24.500]  你不要來帶去憤憤不平
[00:15:24.500 --> 00:15:28.500]  第二就是世事是很短暫
[00:15:28.500 --> 00:15:30.500]  作為黑女
[00:15:30.500 --> 00:15:32.500]  或者那個地方不得不承認
[00:15:32.500 --> 00:15:35.500]  有很多很美好的東西吸引你們
[00:15:35.500 --> 00:15:38.500]  風光明媚
[00:15:38.500 --> 00:15:43.500]  或者貨物是很便宜
[00:15:43.500 --> 00:15:45.500]  有很多人喜歡日本
[00:15:45.500 --> 00:15:48.500]  因為跌到5.2元多對港幣
[00:15:48.500 --> 00:15:50.500]  買東西很划算
[00:15:50.500 --> 00:15:54.500]  還有很美的風景
[00:15:54.500 --> 00:15:58.500]  吃魚生有很多刺激的玩意
[00:15:58.500 --> 00:16:00.500]  吸引著我們
[00:16:00.500 --> 00:16:02.500]  但無論如何
[00:16:02.500 --> 00:16:04.500]  你都是短暫停留
[00:16:04.500 --> 00:16:08.500]  最終你回到自己的家
[00:16:08.500 --> 00:16:10.500]  回到自己居住的地方
[00:16:10.500 --> 00:16:12.500]  一切都是很短暫
[00:16:12.500 --> 00:16:14.500]  都是迅速過去
[00:16:14.500 --> 00:16:16.500]  當然我們活在這個世界上
[00:16:16.500 --> 00:16:18.500]  因為工作很辛苦
[00:16:18.500 --> 00:16:19.500]  很累
[00:16:19.500 --> 00:16:22.500]  於是出去旅遊
[00:16:22.500 --> 00:16:25.500]  自然就不想再回來工作
[00:16:25.500 --> 00:16:27.500]  這是我們的心態
[00:16:27.500 --> 00:16:29.500]  寧願長居的地方
[00:16:29.500 --> 00:16:31.500]  特別是不用工作
[00:16:31.500 --> 00:16:34.500]  但不要忘記我們是客戶女
[00:16:34.500 --> 00:16:37.500]  我們有一個永恆的家鄉
[00:16:37.500 --> 00:16:39.500]  這個世界不得不承認
[00:16:39.500 --> 00:16:41.500]  有很多東西很吸引我們
[00:16:41.500 --> 00:16:43.500]  但我們心裡有沒有
[00:16:43.500 --> 00:16:45.500]  像希伯雷斯所說的
[00:16:45.500 --> 00:16:48.500]  我們羨慕一個更美的家鄉呢
[00:16:48.500 --> 00:16:50.500]  不得不承認
[00:16:50.500 --> 00:16:52.500]  我們當中可能
[00:16:52.500 --> 00:16:54.500]  不是很多人那麼想羨慕
[00:16:54.500 --> 00:16:55.500]  這個更美的家鄉
[00:16:55.500 --> 00:16:57.500]  因為我們沒有去過
[00:16:57.500 --> 00:16:59.500]  但我告訴你
[00:16:59.500 --> 00:17:01.500]  這個地方是更加美麗
[00:17:01.500 --> 00:17:03.500]  是沒有痛苦
[00:17:03.500 --> 00:17:06.500]  是不再有罪惡在我們當中
[00:17:06.500 --> 00:17:09.500]  那對我們來說
[00:17:09.500 --> 00:17:11.500]  仍然好像很遙遠
[00:17:11.500 --> 00:17:13.500]  很抽象
[00:17:13.500 --> 00:17:15.500]  太遙不可及了
[00:17:15.500 --> 00:17:18.500]  我們正在享受這個世界上的樂趣
[00:17:18.500 --> 00:17:20.500]  所以你和我都承認
[00:17:20.500 --> 00:17:22.500]  我們都不想這麼快
[00:17:22.500 --> 00:17:24.500]  立刻離開這個世界 是不是
[00:17:24.500 --> 00:17:26.500]  正如我們旅行
[00:17:26.500 --> 00:17:29.500]  都不太想回到我們住的地方
[00:17:29.500 --> 00:17:30.500]  這個時候
[00:17:30.500 --> 00:17:33.500]  就是要有信心的眺望
[00:17:33.500 --> 00:17:36.500]  才能夠有這個心態
[00:17:36.500 --> 00:17:39.500]  所以如果我們在困苦
[00:17:39.500 --> 00:17:41.500]  沒有出路
[00:17:41.500 --> 00:17:42.500]  壓迫之下
[00:17:42.500 --> 00:17:46.500]  我們自然就更加渴望這件事
[00:17:46.500 --> 00:17:49.500]  正如當你做事做得很辛苦
[00:17:49.500 --> 00:17:51.500]  你就很想休息
[00:17:51.500 --> 00:17:53.500]  然後去玩 是不是
[00:17:53.500 --> 00:17:55.500]  這個不是錯的
[00:17:55.500 --> 00:17:57.500]  但是有偏差的
[00:17:57.500 --> 00:18:00.500]  昔日的先聖先賢
[00:18:00.500 --> 00:18:02.500]  他們在困苦逼迫裡面
[00:18:02.500 --> 00:18:05.500]  是盼望有更美好的家鄉
[00:18:05.500 --> 00:18:07.500]  我們看看希伯來書
[00:18:07.500 --> 00:18:09.500]  第11章第16節
[00:18:09.500 --> 00:18:13.500]  他們卻羨慕一個更美的家鄉
[00:18:13.500 --> 00:18:15.500]  就是在天上的
[00:18:15.500 --> 00:18:17.500]  這位神被稱為他們的神
[00:18:17.500 --> 00:18:19.500]  並不以為此
