
[00:00:00.000 --> 00:00:01.160]  《撒加利亞書》
[00:06:12.640 --> 00:06:16.920]  他的父親的名字比利加是同一個名字
[00:06:16.920 --> 00:06:19.120]  但是有兩個不同的翻譯
[00:06:19.120 --> 00:06:22.800]  因為是希伯來文希臘文的翻譯有少許不同
[00:06:22.800 --> 00:06:25.680]  但是這兩個名字都是指同一個人
[00:06:25.680 --> 00:06:30.960]  就是今天撒加利亞寫撒加利亞書的這位作者的父親
[00:06:30.960 --> 00:06:33.840]  另外有一個原因
[00:06:34.000 --> 00:06:40.640]  就是耶穌基督用阿伯和撒加利亞在這段經文裡面
[00:06:40.640 --> 00:06:44.000]  有一個很重要的意思在裡面
[00:06:44.000 --> 00:06:48.920]  因為我們知道阿伯是第一位在舊約殉道的人
[00:06:48.920 --> 00:06:54.320]  而撒加利亞就是舊約書裡面最後一位殉道的人
[00:06:54.320 --> 00:06:58.640]  所以耶穌基督是用阿伯和撒加利亞來做例子
[00:06:58.640 --> 00:07:01.960]  而這位撒加利亞正是我們今天的主角
[00:07:02.120 --> 00:07:04.520]  是撒加利亞書的作者
[00:07:04.520 --> 00:07:07.960]  耶穌基督講到這位撒加利亞的時候
[00:07:07.960 --> 00:07:10.600]  他沒有講到是第幾個撒加利亞
[00:07:10.600 --> 00:07:13.720]  意思就是說在耶穌基督的心目當中
[00:07:13.720 --> 00:07:16.520]  撒加利亞書的作者只有一位
[00:07:16.520 --> 00:07:18.920]  就是撒加利亞先知
[00:07:18.920 --> 00:07:26.120]  撒加利亞書被認為是末日的寓言書
[00:07:26.120 --> 00:07:28.840]  在舊約裡面末世的寓言書
[00:07:29.000 --> 00:07:33.800]  我們知道新約末世的寓言書就是啟示錄
[00:07:33.800 --> 00:07:38.680]  但是在舊約撒加利亞書就是其中一部
[00:07:38.680 --> 00:07:41.320]  另外一部是以賽亞書
[00:07:41.320 --> 00:07:47.560]  以賽亞書比撒加利亞書講耶穌基督的寓言比較多
[00:07:47.560 --> 00:07:49.960]  但除了以賽亞書之後
[00:07:49.960 --> 00:07:55.080]  撒加利亞書講得耶穌基督的寓言是最多的一部舊約書
[00:07:55.240 --> 00:07:59.880]  以賽亞書我們知道是有66章的經文
[00:07:59.880 --> 00:08:03.400]  但是撒加利亞書就只有14章的經文
[00:08:03.400 --> 00:08:09.000]  由於撒加利亞書講耶穌基督寓言的準確性
[00:08:09.000 --> 00:08:12.360]  有很多人認為撒加利亞書成書的日期
[00:08:12.360 --> 00:08:15.720]  其實是耶穌基督道成肉身來到世上
[00:08:15.720 --> 00:08:19.000]  甚至是釘了十字架之後所寫成
[00:08:19.000 --> 00:08:22.120]  但是這個是絕對不可能的事
[00:08:22.280 --> 00:08:25.560]  因為我們知道在公元前300年
[00:08:25.560 --> 00:08:28.200]  就是在耶穌基督出世前的300年
[00:08:28.200 --> 00:08:33.560]  撒加利亞書已經是被人從希伯來文譯作希臘文
[00:08:33.560 --> 00:08:36.520]  而放進了七十事譯本裡面
[00:08:36.520 --> 00:08:40.440]  所以撒加利亞書裡面講耶穌基督的寓言
[00:08:40.440 --> 00:08:43.880]  絕對是寓言而不是後人加上去
[00:08:43.880 --> 00:08:48.520]  撒加利亞書是可以分成三個部份
[00:08:48.520 --> 00:08:51.000]  第一個部份就是1至6章
[00:08:51.160 --> 00:08:53.400]  就是剛才所講的八個異象
[00:08:53.400 --> 00:08:59.320]  全部八個異象神都在一個晚上給撒加利亞才知道
[00:08:59.320 --> 00:09:01.560]  在11月24日
[00:09:01.560 --> 00:09:05.080]  有很多人說是撒加利亞做夢
[00:09:05.080 --> 00:09:07.960]  這裡不是做夢 其實是異象
[00:09:07.960 --> 00:09:10.520]  異象和做夢有什麼不同
[00:09:10.520 --> 00:09:13.320]  異象就是一個人還清醒在那裡
[00:09:13.320 --> 00:09:16.200]  他是看到這些事 這個是異象
[00:09:16.200 --> 00:09:20.760]  在經文裡面是屢次出現說撒加利亞舉目觀看
[00:09:20.920 --> 00:09:22.680]  我們知道他是清醒在那裡
[00:09:22.680 --> 00:09:27.000]  甚至天使都要來拼命不讓他睡覺
[00:09:27.000 --> 00:09:29.400]  叫醒他來看這些異象
[00:09:29.400 --> 00:09:32.360]  我們知道這些絕對不是夢境
[00:09:32.360 --> 00:09:35.560]  有很多學者都注意到
[00:09:35.560 --> 00:09:39.720]  八個異象前面六章的經文
[00:09:39.720 --> 00:09:44.680]  撒加利亞才知道的手法和其他的經文很不同
[00:09:44.680 --> 00:09:46.840]  這個是當然的
[00:09:47.000 --> 00:09:52.120]  因為你想想寫異象的手法當然和其他的經文很不同
[00:09:52.120 --> 00:09:54.040]  絕對是不足為奇
[00:09:54.040 --> 00:09:58.520]  撒加利亞書第二個部分是七至八章
[00:09:58.520 --> 00:10:01.000]  是講到有四個訊息
[00:10:01.000 --> 00:10:06.200]  而第三個部分九至十四章是講兩個密士
[00:10:06.200 --> 00:10:11.800]  這兩個密士都和耶穌基督第一次來臨第二次來臨有關
[00:10:11.960 --> 00:10:18.840]  萬鈞之耶和華在撒加利亞書裡面出現了五十二次
[00:10:18.840 --> 00:10:21.560]  就好像一年有五十二個禮拜一樣
[00:10:21.560 --> 00:10:25.720]  單單在第八章已經出現了十八次
[00:10:25.720 --> 00:10:30.680]  撒加利亞書和四字有很大的淵源
[00:10:30.680 --> 00:10:34.760]  是充滿了四字在撒加利亞書裡面
[00:10:34.760 --> 00:10:40.440]  有四騎士有四輛馬車有四角有四象人有四風
[00:10:40.600 --> 00:10:44.920]  甚至我們說的八個異象你們等等都能夠看到
[00:10:44.920 --> 00:10:49.560]  是四對的異象四對的異象
[00:10:49.560 --> 00:10:54.120]  而在這裡七至八章我們說是有四個訊息
[00:10:54.120 --> 00:10:58.680]  在這裡九至十四章雖然只有兩個密士
[00:10:58.680 --> 00:11:02.600]  但是每個密士都能夠分開有兩個部分
[00:11:02.600 --> 00:11:05.240]  所以也都是一共有四個訊息
[00:11:05.240 --> 00:11:10.520]  撒加利亞書其實和這個啟示錄是很相似
[00:11:10.680 --> 00:11:13.160]  都是說了很多末世的預言
[00:11:13.160 --> 00:11:17.080]  但是裡面所用的象徵比喻字眼
[00:11:17.080 --> 00:11:22.120]  和其他聖經書本裡面都是很一致性
[00:11:22.120 --> 00:11:26.840]  所以當我們解釋啟示錄或者撒加利亞書的時候
[00:11:26.840 --> 00:11:31.160]  我們不妨做的就是將這些相同的字眼
[00:11:31.160 --> 00:11:35.400]  這些象徵比喻來解釋這些預言
[00:11:35.400 --> 00:11:39.080]  因為六十六部書四十位的作者
[00:11:39.240 --> 00:11:42.440]  後面都有同一位的聖靈來到密士
[00:11:42.440 --> 00:11:47.080]  如果我們這樣來解經我們就是用聖經來解釋聖經
[00:11:47.080 --> 00:11:50.920]  是會幫助我們解經的準確程度
[00:11:50.920 --> 00:11:58.840]  撒加利亞書頭六章八個異象其實都是一個首尾的結構
[00:11:58.840 --> 00:12:02.280]  當我們注意到是一個首尾的結構的時候
[00:12:02.280 --> 00:12:06.120]  就比較容易我們可以一對一對的來看它
[00:12:06.280 --> 00:12:11.640]  我們知道首尾結構就是首和尾是有一個呼應
[00:12:11.640 --> 00:12:15.000]  然後第二層的首和尾又有一個呼應
[00:12:15.000 --> 00:12:18.120]  如果是這樣的時候如此類推
[00:12:18.120 --> 00:12:22.360]  第一個異象和第八個異象是有連帶的關係
[00:12:22.360 --> 00:12:26.520]  第二和第七個異象也都有連帶的關係
[00:12:26.520 --> 00:12:34.040]  第三和第六第四和第五一共是有四對的異象
[00:12:34.200 --> 00:12:37.800]  我們先來看看第一個和第八個異象
[00:12:37.800 --> 00:12:44.600]  第一個異象是有關四個騎士在翻石榴的樹林當中
[00:12:44.600 --> 00:12:47.080]  我們見到是有四個騎士
[00:12:47.080 --> 00:12:50.840]  有很多的聖經學者一見到四個騎士
[00:12:50.840 --> 00:12:53.480]  就會想起啟示錄的第六章
[00:12:53.480 --> 00:12:56.600]  因為那裡都是有四個騎士
[00:12:56.600 --> 00:13:01.080]  但是雖然我不否認有這樣的可能性
[00:13:01.080 --> 00:13:03.560]  但是要指出是有不同的地方
[00:13:03.720 --> 00:13:05.720]  因為在翻石榴裡面的騎士
[00:13:05.720 --> 00:13:09.160]  那些馬的顏色是有兩個紅色
[00:13:09.160 --> 00:13:11.400]  一個黃色和一個白色
[00:13:11.400 --> 00:13:18.360]  而在啟示錄就是有白色紅色黑色和灰色
[00:13:18.360 --> 00:13:22.520]  所以我們見到馬的顏色騎士的顏色是很不同
[00:13:22.520 --> 00:13:25.640]  翻石榴又有什麼意思呢?
[00:13:25.640 --> 00:13:30.920]  英文是myrtle tree在撒加利亞書的一張十字
[00:13:31.080 --> 00:13:34.040]  在聖經裡面是出現過有十次那麼多
[00:13:34.040 --> 00:13:37.880]  有四次那麼多
[00:13:37.880 --> 00:13:44.200]  每一次的出現都是和神保證對以色列人的應許
[00:13:44.200 --> 00:13:46.120]  對他們的祝福是有關的
[00:13:46.120 --> 00:13:49.320]  在這裡這個經文也不例外
[00:13:49.320 --> 00:13:52.360]  第八個異象又是說什麼呢?
[00:13:52.360 --> 00:13:55.240]  第八個異象是有四輛的馬車
[00:13:55.240 --> 00:13:57.160]  我們見到是連帶的關係
[00:13:57.160 --> 00:13:59.080]  四個騎士四個馬車
[00:13:59.240 --> 00:14:01.320]  在哪裡呢?
[00:14:01.320 --> 00:14:03.320]  撒加利亞書的六章一節
[00:14:03.320 --> 00:14:06.680]  說他們是從兩座山的中間出來
[00:14:06.680 --> 00:14:08.840]  這些山是同山
[00:14:08.840 --> 00:14:13.640]  同座的山同在聖經裡面代表審判
[00:14:13.640 --> 00:14:19.480]  其實這兩個異象加在一起不是很難解釋
[00:14:19.480 --> 00:14:23.240]  我們見到神是差派他的騎士他的車輛
[00:14:23.240 --> 00:14:26.760]  是四處在地上巡行
[00:14:26.920 --> 00:14:31.640]  接著回來的報告就是說全地都安息平靜
[00:14:31.640 --> 00:14:35.880]  一切都是照著神的指示在進行
[00:14:35.880 --> 00:14:38.760]  神的計劃神的指示是什麼呢?
[00:14:38.760 --> 00:14:40.600]  我們見到就是祝福
[00:14:40.600 --> 00:14:43.800]  就是這個翻石榴樹祝福以色列人
[00:14:43.800 --> 00:14:47.320]  和審判是代表審判
[00:14:47.320 --> 00:14:48.760]  審判列國
[00:14:48.760 --> 00:14:52.200]  這個我們等一下會見到去到九至十四章
[00:14:52.200 --> 00:14:53.320]  都是說一樣的東西
[00:14:53.480 --> 00:14:58.280]  神最後是復興以色列人審判列國
[00:14:58.280 --> 00:15:05.000]  第二和第七個異象又是有連帶的關係
[00:15:05.000 --> 00:15:07.240]  我們先看看第二個異象
[00:15:07.240 --> 00:15:11.400]  第二個異象在撒加利亞書一章十八節
[00:15:11.400 --> 00:15:14.920]  說撒加利亞先知舉目觀看
[00:15:14.920 --> 00:15:16.760]  見到有四個角
[00:15:16.760 --> 00:15:19.960]  我剛才說這些不是夢境
[00:15:19.960 --> 00:15:22.760]  是異象就是因為這樣
[00:15:22.920 --> 00:15:25.000]  撒加利亞是舉目觀看
[00:15:25.000 --> 00:15:27.000]  他見到有四個角
[00:15:27.000 --> 00:15:29.320]  四個角是代表什麼呢?
[00:15:29.320 --> 00:15:33.400]  在撒加利亞書的一章十九節是有解釋給我們聽
[00:15:33.400 --> 00:15:35.800]  是天使自己解釋給我們聽
[00:15:35.800 --> 00:15:41.480]  說這些角是要打散猶大、以色列和耶路撒冷的角
[00:15:41.480 --> 00:15:48.120]  我們見到這些就是會攻擊以色列、耶路撒冷的敵人
[00:15:48.120 --> 00:15:51.160]  在猶太人的經典他咁
[00:15:51.320 --> 00:15:56.120]  他們都說角是代表不同的國家、不同的國度
[00:15:56.120 --> 00:15:58.120]  其實這裡很簡單
[00:15:58.120 --> 00:16:01.560]  我們見到四個角代表四個國家
[00:16:01.560 --> 00:16:04.760]  和但爾利書裡面所說的一樣
[00:16:04.760 --> 00:16:10.040]  第二章但爾利是用了一個銅像來代表四個國家
[00:16:10.040 --> 00:16:16.840]  在第七章但爾利書是用了四隻野獸來代表這些國家
[00:16:17.000 --> 00:16:24.280]  這些國家就是巴比倫、馬黛伯、馬黛波斯、希臘和羅馬
[00:16:24.280 --> 00:16:29.400]  接著經文去到撒加利亞書的一章二十節
[00:16:29.400 --> 00:16:31.320]  是說到有匠人
[00:16:31.320 --> 00:16:33.560]  匠人又是什麼意思呢?
[00:16:33.560 --> 00:16:37.960]  我們中國人文言文匠人解釋什麼呢?
[00:16:37.960 --> 00:16:39.560]  是外輔的意思
[00:16:39.560 --> 00:16:43.720]  這裡相信不是說有四個外輔
[00:16:43.720 --> 00:16:46.440]  這個匠人是有其他的意思
[00:16:46.600 --> 00:16:49.000]  其實這裡是說到公匠
[00:16:49.000 --> 00:16:51.960]  因為你看看一章二十節說什麼呢?
[00:16:51.960 --> 00:16:56.520]  這些匠人是會打散猶大的國使人不能抬頭
[00:16:56.520 --> 00:17:02.280]  但這些匠人來要威嚇列國打掉他們的國
[00:17:02.280 --> 00:17:06.200]  這些匠人不單止是打散猶大國
[00:17:06.200 --> 00:17:08.840]  他連其他的國家都會打散
[00:17:08.840 --> 00:17:12.440]  這裡給我們見到的就是這裡所說的匠人
[00:17:12.600 --> 00:17:17.400]  其實就是國家的元首、國家的領袖、國家的王
[00:17:17.400 --> 00:17:19.960]  就好像尼泊格尼撒一樣
[00:17:19.960 --> 00:17:25.400]  甚至尼泊格尼撒都是成為神手上的一粒棋子
[00:17:25.400 --> 00:17:29.080]  在這裡以賽亞書的四十五章一節我們見到
[00:17:29.080 --> 00:17:33.480]  經文說我耶和華所立所高的古列
[00:17:33.480 --> 00:17:38.360]  我才扶他的右手使列國降伏在他的面前
[00:17:38.520 --> 00:17:46.040]  古列是波斯王都是被神賜他權柄
[00:17:46.040 --> 00:17:49.320]  以致他能夠打敗列國
[00:17:49.320 --> 00:17:52.680]  我們見到這一切都操縱在神的手裡面
[00:17:52.680 --> 00:17:57.480]  就好像第一個異象和第八個異象告訴我們
[00:17:57.480 --> 00:18:01.240]  一切都是照著神的旨意在進行著
[00:18:01.240 --> 00:18:05.160]  第七個異象又是說什麼呢?
[00:18:05.320 --> 00:18:09.160]  第七個異象其實和第二個異象是有連帶關係
[00:18:09.160 --> 00:18:14.040]  第七個異象是說到有一個婦人在一個大的糧器裡面
[00:18:14.040 --> 00:18:17.800]  那個糧器很大連人都能坐在裡面
[00:18:17.800 --> 00:18:20.440]  接著天使又要來解經了
[00:18:20.440 --> 00:18:22.760]  說這個是代表罪惡
[00:18:22.760 --> 00:18:25.400]  接著有兩個婦人出來
[00:18:25.400 --> 00:18:26.840]  兩個婦人有翅膀的
[00:18:26.840 --> 00:18:31.960]  將這個糧器搬了去善那地這個地方
[00:18:31.960 --> 00:18:34.200]  你說善那地在哪裡呢?
[00:18:34.360 --> 00:18:36.600]  善那地就是代表巴比倫
[00:18:36.600 --> 00:18:42.120]  我們見到善那地就是所有的假的宗教
[00:18:42.120 --> 00:18:44.360]  就是由巴比倫那裡出來
[00:18:44.360 --> 00:18:52.040]  我們知道當時舊時的巴別塔就是在善那地這個地方
[00:18:52.040 --> 00:18:55.480]  而說到善那地我們說到巴比倫
[00:18:55.480 --> 00:18:59.480]  令我們想起啟示錄第十七章第十八章
[00:18:59.480 --> 00:19:02.200]  所說的大淫婦巴比倫
[00:19:02.360 --> 00:19:06.680]  這個大淫婦巴比倫就是代表在這裡末世
[00:19:06.680 --> 00:19:12.120]  有一個普世的政治經濟宗教的一個政府
[00:19:12.120 --> 00:19:18.520]  突然間我們一見到這些啟示錄第十八章所說的
[00:19:18.520 --> 00:19:20.680]  突然間我們就能夠明白了
[00:19:20.680 --> 00:19:23.640]  為什麼會是一個婦人坐在一個糧器裡面
[00:19:23.640 --> 00:19:26.200]  因為是大淫婦巴比倫
[00:19:26.200 --> 00:19:30.520]  為什麼去善那地就是巴比倫這樣的意思
[00:19:30.680 --> 00:19:33.000]  連同那兩個婦人有翅膀
[00:19:33.000 --> 00:19:35.240]  你不要以為她們是天使
[00:19:35.240 --> 00:19:38.120]  她們的翅膀是灌尿的翅膀
[00:19:38.120 --> 00:19:43.000]  灌尿使我們想起啟示錄第十八章所說
[00:19:43.000 --> 00:19:46.360]  有污穢可憎的雀鳥
[00:19:46.360 --> 00:19:51.400]  所以全部加在一起我們見到很清楚的一幅圖畫
[00:19:51.400 --> 00:19:56.120]  就是在說啟示錄十七十八章的大淫婦巴比倫
[00:19:56.280 --> 00:20:01.080]  我們見到這裡所說的第二和第七個異象
[00:20:01.080 --> 00:20:04.600]  就告訴我們無論在世上的列國
[00:20:04.600 --> 00:20:10.200]  好像巴比倫、馬黛波斯、希臘、羅馬
[00:20:10.200 --> 00:20:12.360]  這些國家一個跟著一個
[00:20:12.360 --> 00:20:14.520]  抑或是去到末世
[00:20:14.520 --> 00:20:21.880]  好像大淫婦巴比倫這樣的一個普世的政治宗教的勢力
[00:20:22.040 --> 00:20:26.680]  全部都是在神的掌管之下
[00:20:26.680 --> 00:20:33.720]  是神給她們的力量、權柄來得到這個勢力
[00:20:33.720 --> 00:20:38.120]  但是一切都是操縱在神的掌握之下
[00:20:38.120 --> 00:20:44.280]  這個就是第二和第七個異象告訴我們
[00:20:44.280 --> 00:20:48.200]  而第一和第八個異象都有連帶關係
[00:20:48.200 --> 00:20:51.160]  就是神掌握一切
[00:20:52.360 --> 00:20:55.880]  第三和第六個異象又是說什麼呢?
[00:20:55.880 --> 00:20:58.920]  第三個異象是說到準繩
[00:20:58.920 --> 00:21:02.200]  我們說阿摩斯書的時候也有說過
[00:21:02.200 --> 00:21:06.920]  準繩就是神要來量度人的標準
[00:21:06.920 --> 00:21:11.000]  所以可以說是神量度人的標準、他的準則
[00:21:11.000 --> 00:21:16.120]  而第六個異象是說有飛行的書卷
[00:21:16.120 --> 00:21:21.080]  這個飛行的書卷是長二十爪、是闊十爪
[00:21:21.240 --> 00:21:27.000]  這個尺寸剛剛就是在會幕裡面致勝鎖的大小
[00:21:27.000 --> 00:21:28.920]  二十爪乘十爪
[00:21:28.920 --> 00:21:33.880]  所以這裡所說的這個書卷是由致勝鎖是由神那裡出來
[00:21:33.880 --> 00:21:39.400]  也是一樣神要用他的話語來審判人
[00:21:39.400 --> 00:21:43.000]  在撒卡利亞書五章三節講得很清楚
[00:21:43.000 --> 00:21:49.080]  有人犯罪的時候就要按著卷上的話來除滅他
[00:21:49.240 --> 00:21:53.400]  所以我們看到第三個異象、第六個異象
[00:21:53.400 --> 00:21:56.120]  都是說到神的準則、他的標準
[00:21:56.120 --> 00:22:00.360]  怎樣才能夠被神接納、被神接受
[00:22:00.360 --> 00:22:04.280]  但是你說這個不是新約的教導
[00:22:04.280 --> 00:22:08.200]  新約的教導不是靠我們的行為來被神接受的
[00:22:08.200 --> 00:22:13.560]  所以我們要看第四、第五個異象是說什麼
[00:22:13.560 --> 00:22:18.520]  第四個異象是說到大祭司約書雅
[00:22:18.680 --> 00:22:20.760]  她站在神的面前
[00:22:20.760 --> 00:22:24.440]  有撒旦在她的右手邊指控她
[00:22:24.440 --> 00:22:28.040]  而約書雅是穿著污穢的衣服
[00:22:28.040 --> 00:22:31.480]  神叫天使除去她污穢的衣服
[00:22:31.480 --> 00:22:33.400]  幫她穿上華美的衣服
[00:22:33.400 --> 00:22:36.280]  其實約書雅是代表以色列人
[00:22:36.280 --> 00:22:38.680]  污穢的衣服是代表他們的罪
[00:22:38.680 --> 00:22:44.120]  這裡除了污穢的衣服
[00:22:44.280 --> 00:22:49.240]  是代表要脫離罪孽
[00:22:49.240 --> 00:22:51.320]  是要赦免他們的罪孽
[00:22:51.320 --> 00:22:53.240]  是救贖的意思
[00:22:53.240 --> 00:22:55.800]  而在撒加利亞書三章二節
