
[00:00:00.000 --> 00:00:01.720]  都讓我們一起有個禱告
[00:04:19.840 --> 00:04:22.920]  而神所創造裡面的無論是昆蟲或者動物
[00:04:22.920 --> 00:04:24.040]  甚至我們人類都好
[00:04:24.040 --> 00:04:26.120]  你看到我們是永遠改變的
[00:04:26.120 --> 00:04:28.600]  當你不改變的時候就大件事了
[00:04:28.600 --> 00:04:31.080]  就是代表我們已經開始是壞人
[00:04:31.080 --> 00:04:34.760]  所以更生是成長的另一個看法
[00:04:34.760 --> 00:04:36.360]  也是我們需要學習的
[00:04:36.360 --> 00:04:38.120]  就是我們要接受改變
[00:04:38.120 --> 00:04:39.960]  如果你不接受改變的時候
[00:04:39.960 --> 00:04:42.160]  其實你已經開始老化了
[00:04:42.160 --> 00:04:44.000]  做人是沒有辦法的
[00:04:44.000 --> 00:04:45.600]  無論你有心無心也好
[00:04:45.600 --> 00:04:47.800]  我們都是隨著年日的出現
[00:04:47.800 --> 00:04:49.600]  我們就開始長大
[00:04:49.600 --> 00:04:53.280]  不知道你眷戀的是你哪一個時代的你
[00:04:53.280 --> 00:04:54.720]  但是無論如何也好
[00:04:54.720 --> 00:04:57.480]  你多不捨得,你要跟他們說再見
[00:04:57.480 --> 00:05:01.680]  因為我們人生總會是向下走的
[00:05:01.680 --> 00:05:03.200]  你回到教會多久呢?
[00:05:03.200 --> 00:05:05.520]  特別是尖墨的頂姐妹
[00:05:05.520 --> 00:05:06.880]  我們都頗有福的
[00:05:06.880 --> 00:05:08.960]  我覺得整個尖墨神帶領我們走的位置
[00:05:08.960 --> 00:05:12.440]  我們都頗好仔細和好專心
[00:05:12.440 --> 00:05:15.240]  去看我們自己人生的生命歷程
[00:05:15.240 --> 00:05:17.400]  所以所有進入尖墨教會的頂姐妹
[00:05:17.400 --> 00:05:20.000]  都會去到經濟神營會
[00:05:20.000 --> 00:05:21.480]  經濟神營會其實所做的事
[00:05:21.480 --> 00:05:24.480]  只不過是讓我們有一個身體檢查
[00:05:24.480 --> 00:05:26.000]  知道我們未信主之前
[00:05:26.000 --> 00:05:29.240]  原來我們都曾經在很多問題上面
[00:05:29.240 --> 00:05:32.160]  是受罪的禍害
[00:05:32.160 --> 00:05:33.640]  所以我們很多時候
[00:05:33.640 --> 00:05:35.440]  無論我們對於身體的狀態
[00:05:35.440 --> 00:05:37.480]  或者我們情感上面的狀態
[00:05:37.480 --> 00:05:39.000]  我們都有很多眼淚
[00:05:39.000 --> 00:05:41.120]  所以去參加經濟神營會
[00:05:41.120 --> 00:05:43.160]  就不用戴睡衣的
[00:05:43.160 --> 00:05:45.000]  因為我們都不會過夜的
[00:05:45.000 --> 00:05:48.280]  但是你記住一定要戴刺紙
[00:05:48.280 --> 00:05:51.080]  很多姐妹說不要穿裙子
[00:05:51.080 --> 00:05:53.560]  其實你應該提醒別人不要化妝
[00:05:53.560 --> 00:05:56.400]  或者化妝要找一些不要脫色的
[00:05:56.400 --> 00:05:58.880]  因為不知道為什麼在經濟神營會裏面
[00:05:58.880 --> 00:06:00.840]  無論我們面對我們肉身的問題
[00:06:00.840 --> 00:06:03.160]  或者我們在情感上面的歷史
[00:06:03.160 --> 00:06:04.760]  我們都有很多眼淚
[00:06:04.760 --> 00:06:05.720]  但是當我們經歷到
[00:06:05.720 --> 00:06:07.480]  耶穌基督的醫治的時候
[00:06:07.480 --> 00:06:09.280]  我們就好像一個新做的人
[00:06:09.280 --> 00:06:12.360]  重新進入一個愛的群體
[00:06:12.360 --> 00:06:14.880]  以及在上帝的愛裏面去成長
[00:06:14.880 --> 00:06:16.360]  是不是就是幸福呢
[00:06:16.360 --> 00:06:17.880]  其實我們都經歷過的
[00:06:17.880 --> 00:06:18.880]  其實不是的
[00:06:18.880 --> 00:06:19.960]  好像幸福一會而已
[00:06:19.960 --> 00:06:21.040]  為什麼呢
[00:06:21.040 --> 00:06:22.640]  因為當我們慢慢去認識主的時候
[00:06:22.640 --> 00:06:24.880]  我們發覺好像很多東西要改變
[00:06:24.880 --> 00:06:27.000]  特別在上一季度我們已經在說
[00:06:27.000 --> 00:06:28.800]  我們很多熟悉的價值觀
[00:06:28.800 --> 00:06:30.640]  是前面發出很久的
[00:06:30.640 --> 00:06:33.440]  在我們一遇到錯立錯敗困難的時候
[00:06:33.440 --> 00:06:34.680]  第一個反應
[00:06:34.680 --> 00:06:37.240]  我們都是跟回我們近時的樣子
[00:06:37.240 --> 00:06:39.280]  當我們在跟上帝的話語裏面
[00:06:39.280 --> 00:06:41.360]  互相的來比拼的時候
[00:06:41.360 --> 00:06:43.960]  心裏面是很多很多的掙扎
[00:06:43.960 --> 00:06:46.440]  再加上如果我們真的要去立志
[00:06:46.440 --> 00:06:48.600]  去更新去改變
[00:06:48.600 --> 00:06:51.200]  那我們就發現是很困難的
[00:06:51.200 --> 00:06:53.040]  所以這就是為什麼
[00:06:53.040 --> 00:06:56.320]  我們常常說我們需要在小組裏面
[00:06:56.320 --> 00:06:59.400]  因為小組是一個很重要的場景
[00:06:59.400 --> 00:07:02.360]  讓我們真的去實踐和鍛鍊
[00:07:02.360 --> 00:07:05.160]  回來崇拜去聽道好不好呢
[00:07:05.160 --> 00:07:07.320]  聽培靈會好不好呢
[00:07:07.320 --> 00:07:08.400]  是好的
[00:07:08.400 --> 00:07:09.640]  但是這個只可以增加
[00:07:09.640 --> 00:07:11.600]  我們頭裏面的知識
[00:07:11.600 --> 00:07:15.040]  知道原來這樣是不對的
[00:07:15.040 --> 00:07:17.040]  但是問題要去改變
[00:07:17.040 --> 00:07:19.760]  是需要一個很安全的環境
[00:07:19.760 --> 00:07:22.640]  讓我們重新去學習的
[00:07:22.640 --> 00:07:25.040]  為什麼我們在家裏的樣子
[00:07:25.040 --> 00:07:27.120]  會跟在外面不同呢
[00:07:27.120 --> 00:07:28.000]  某程度來講
[00:07:28.000 --> 00:07:30.520]  家裏是一個我們比較安全的地方
[00:07:30.520 --> 00:07:32.040]  所以我們多壞的樣子
[00:07:32.040 --> 00:07:34.640]  我們都是可以讓家裏的人看見的
[00:07:34.640 --> 00:07:37.120]  但是反過來人長大了
[00:07:37.120 --> 00:07:39.000]  我們順著主教會
[00:07:39.000 --> 00:07:41.120]  認識了一班新的頂子會
[00:07:41.120 --> 00:07:44.920]  這個感覺我們都是想好來好去的
[00:07:44.920 --> 00:07:48.040]  我們都不是很想將自己很差的東西
[00:07:48.040 --> 00:07:51.040]  去讓別人看見的
[00:07:51.040 --> 00:07:52.960]  但是在小組裏面是很慘的
[00:07:52.960 --> 00:07:55.360]  因為很多東西太近身了
[00:07:55.360 --> 00:07:57.240]  於是我們將我們的「老我」
[00:07:57.240 --> 00:07:59.120]  很容易逼出來
[00:07:59.120 --> 00:08:02.080]  有很多人很容易放棄
[00:08:02.080 --> 00:08:04.120]  因為第一可能不喜歡對方
[00:08:04.120 --> 00:08:07.120]  第二其實骨子裏面不喜歡自己
[00:08:07.120 --> 00:08:09.200]  不滿意自己的表現
[00:08:09.200 --> 00:08:10.480]  為什麼我要這樣呢
[00:08:10.480 --> 00:08:13.080]  讓別人知道我覺得我不好
[00:08:13.080 --> 00:08:14.040]  所以很介意
[00:08:14.040 --> 00:08:15.880]  很多時候就會逃避
[00:08:15.880 --> 00:08:18.200]  但是第二我真的要鼓勵你
[00:08:18.200 --> 00:08:20.360]  我們是需要有一個安全的環境
[00:08:20.360 --> 00:08:22.680]  我們才可以蛻變的
[00:08:22.680 --> 00:08:23.480]  意思就是說
[00:08:23.480 --> 00:08:26.840]  我們裏面所面對的人際關係的問題
[00:08:26.840 --> 00:08:28.800]  其實它根本是存在的
[00:08:28.800 --> 00:08:33.040]  我們只不過是很虛偽地表現良好
[00:08:33.040 --> 00:08:36.360]  我們沒有解決到內心的所有問題
[00:08:36.360 --> 00:08:37.400]  但是當你在小組
[00:08:37.400 --> 00:08:38.920]  在神的家裏面
[00:08:38.920 --> 00:08:41.800]  我們大家是互相地去連結
[00:08:41.800 --> 00:08:44.160]  要去營造一個環境
[00:08:44.160 --> 00:08:47.040]  所以請你給一點掌聲你的組長
[00:08:47.040 --> 00:08:49.320]  那些核心的好嗎
[00:08:49.320 --> 00:08:51.040]  所有做牧羊工作的
[00:08:51.040 --> 00:08:53.360]  都是含著眼淚去做的
[00:08:53.360 --> 00:08:54.760]  原因是什麼呢
[00:08:54.760 --> 00:08:56.480]  就是某程度來講
[00:08:56.480 --> 00:08:59.360]  我們要一次兩次三次
[00:08:59.360 --> 00:09:01.720]  去接受不同的頂姐妹
[00:09:01.720 --> 00:09:03.840]  在這個蛻變過程裏面
[00:09:03.840 --> 00:09:06.080]  帶出來很多是令人驚恐
[00:09:06.080 --> 00:09:08.080]  以及不知所措的環境
[00:09:08.080 --> 00:09:09.560]  所以服侍你的
[00:09:09.560 --> 00:09:12.960]  他們自己都是不斷地去被更新
[00:09:12.960 --> 00:09:14.440]  但是只要我們相信
[00:09:14.440 --> 00:09:16.720]  上帝是在我們當中的時候
[00:09:16.720 --> 00:09:19.800]  我們很快一次兩次三次
[00:09:19.800 --> 00:09:22.920]  你的生命是一定有成長的
[00:09:22.920 --> 00:09:25.400]  剛剛上個禮拜我們有浸禮
[00:09:25.400 --> 00:09:26.320]  這次很厲害
[00:09:26.320 --> 00:09:29.080]  有一個是九個月已經可以浸禮了
[00:09:29.080 --> 00:09:29.960]  所以跟隔離友說
[00:09:29.960 --> 00:09:32.280]  不用一年就可以浸禮了
[00:09:32.280 --> 00:09:33.640]  你要好好地讀書就可以了
[00:09:33.640 --> 00:09:35.400]  我們只需要讀兩個課程
[00:09:35.400 --> 00:09:36.360]  你不要嚇到別人
[00:09:36.360 --> 00:09:38.600]  基督心並不關他們的事
[00:09:38.600 --> 00:09:39.760]  所以頂姐妹
[00:09:39.760 --> 00:09:41.760]  當我們發覺他們的分享
[00:09:41.760 --> 00:09:43.680]  給我們很多的鼓勵
[00:09:43.680 --> 00:09:44.960]  因為有
[00:09:44.960 --> 00:09:46.000]  這次很有趣
[00:09:46.000 --> 00:09:47.920]  這次有兩三個人都是這樣說
[00:09:47.920 --> 00:09:49.600]  有一個是九個月很開心
[00:09:49.600 --> 00:09:52.520]  但是有些是在教會上十年了
[00:09:52.520 --> 00:09:53.600]  他都未去到受浸
[00:09:53.600 --> 00:09:54.560]  為什麼這麼有趣呢
[00:09:54.560 --> 00:09:56.240]  其實是因為他喜歡坐在那裏
[00:09:56.240 --> 00:09:57.520]  不想被人地鬥
[00:09:57.520 --> 00:09:59.120]  但是近這一兩年
[00:09:59.120 --> 00:10:00.560]  可能疫情太嚴重了
[00:10:00.560 --> 00:10:02.720]  神都感動他不如你入小組吧
[00:10:02.720 --> 00:10:03.760]  他突然間就發覺
[00:10:03.760 --> 00:10:07.080]  哇 原來入了小組真是兩個世界來的
[00:10:07.080 --> 00:10:08.960]  原因就是因為在當中
[00:10:08.960 --> 00:10:11.000]  我們有一班人一起
[00:10:11.000 --> 00:10:14.000]  來給子健立護遺之體
[00:10:14.000 --> 00:10:16.040]  當我們「石仔磨石仔」的時候
[00:10:16.040 --> 00:10:19.040]  我們的生命就越磨越靚
[00:10:19.040 --> 00:10:22.080]  香港人很有目標的做事
[00:10:22.080 --> 00:10:23.520]  但是你成不成功呢
[00:10:23.520 --> 00:10:25.760]  是在於你可不可以去堅持
[00:10:25.760 --> 00:10:27.800]  所以當我們說到數寧生命的更新
[00:10:27.800 --> 00:10:29.360]  或者是成長的時候
[00:10:29.360 --> 00:10:30.480]  我們也要想一下
[00:10:30.480 --> 00:10:32.200]  其實如果能夠做得到的
[00:10:32.200 --> 00:10:34.320]  有幾個很客觀的條件
[00:10:34.320 --> 00:10:36.320]  是我們自己要去預備的
[00:10:36.320 --> 00:10:37.200]  第一就是說
[00:10:37.200 --> 00:10:40.240]  你究竟對自己你不理解
[00:10:40.240 --> 00:10:42.680]  你沒有花時間去認識自己
[00:10:42.680 --> 00:10:45.360]  為什麼今次小小事我就會發脾氣
[00:10:45.360 --> 00:10:48.360]  小小事我會這麼緊張
[00:10:48.360 --> 00:10:50.600]  裏面當然是一有一點的東西
[00:10:50.600 --> 00:10:53.160]  特別如果你覺得自己不夠好
[00:10:53.160 --> 00:10:55.360]  你不滿意自己的時候
[00:10:55.360 --> 00:10:57.640]  你不要中了魔鬼的詭計
[00:10:57.640 --> 00:10:59.600]  因為聖靈都會令我們知罪
[00:10:59.600 --> 00:11:01.400]  都會令我們對自己
[00:11:01.400 --> 00:11:03.440]  是有一些評價的
[00:11:03.440 --> 00:11:05.320]  但是聖靈帶給你的
[00:11:05.320 --> 00:11:07.000]  不是一個罪疚感
[00:11:07.000 --> 00:11:08.400]  以致你離開神
[00:11:08.400 --> 00:11:10.000]  離開小組的
[00:11:10.000 --> 00:11:11.200]  神應該給你一個
[00:11:11.200 --> 00:11:14.600]  我們叫做神聖的不滿足
[00:11:14.600 --> 00:11:15.640]  意思就是說
[00:11:15.640 --> 00:11:18.040]  我知道我自己是不夠的
[00:11:18.040 --> 00:11:22.320]  但是我渴求我會更加好
[00:11:22.320 --> 00:11:25.080]  今天我和丁子沒可能吵大架
[00:11:25.080 --> 00:11:26.360]  不知道怎麼辦收科
[00:11:26.360 --> 00:11:28.040]  覺得自己很噁心
[00:11:28.040 --> 00:11:31.280]  但是我知道我是可以
[00:11:31.280 --> 00:11:33.080]  下次做得好一點
[00:11:33.080 --> 00:11:36.240]  我下次是可以表現得冷靜一點
[00:11:36.240 --> 00:11:39.680]  我相信神會幫我是越變越好的
[00:11:39.680 --> 00:11:40.360]  第二就是說
[00:11:40.360 --> 00:11:43.000]  當我們知道自己有問題的時候
[00:11:43.000 --> 00:11:45.320]  我們願意用開放的態度
[00:11:45.320 --> 00:11:47.800]  去承認自己的需要
[00:11:47.800 --> 00:11:49.840]  我們要謙卑下來和神講
[00:11:49.840 --> 00:11:51.600]  上帝我真的搞不定
[00:11:51.600 --> 00:11:53.640]  我不知道為什麼
[00:11:53.640 --> 00:11:55.640]  總之一撞火就是撞火
[00:11:55.640 --> 00:11:57.560]  火了之後我才覺得不對
[00:11:57.560 --> 00:11:59.360]  我不知道怎麼去處理
[00:11:59.360 --> 00:12:01.360]  然後的時候我們究竟
[00:12:01.360 --> 00:12:02.560]  見到一個問題
[00:12:02.560 --> 00:12:04.880]  我們有沒有真的很認真的
[00:12:04.880 --> 00:12:06.160]  去想一下
[00:12:06.160 --> 00:12:09.120]  有什麼具體可行的策略
[00:12:09.120 --> 00:12:12.800]  很多時候要改變壞習慣是很辛苦的
[00:12:12.800 --> 00:12:14.720]  不是說一下就可以的
[00:12:14.720 --> 00:12:17.680]  所以如果你不仔細去想的時候
[00:12:17.680 --> 00:12:20.040]  是很難去開始的
[00:12:20.040 --> 00:12:22.440]  但是最重要的是第四第五點
[00:12:22.440 --> 00:12:27.600]  就是你願不願意去接受監察
[00:12:27.600 --> 00:12:29.280]  在小組的生活裡面
[00:12:29.280 --> 00:12:31.160]  最難受的就是這件事
[00:12:31.160 --> 00:12:33.560]  好像生命還沒開放
[00:12:33.560 --> 00:12:36.040]  自己是被人看著
[00:12:36.040 --> 00:12:37.560]  但是原來
[00:12:37.560 --> 00:12:40.000]  你問一下所有做運動員
[00:12:40.000 --> 00:12:41.840]  他要提升他的技巧
[00:12:41.840 --> 00:12:43.720]  他要提升他的速度
[00:12:43.720 --> 00:12:46.360]  他們是需要有教練的
[00:12:46.360 --> 00:12:48.200]  你看帶是沒用的
[00:12:48.200 --> 00:12:50.440]  你看完之後你做出來的時候
[00:12:50.440 --> 00:12:53.880]  要第三者旁觀才看到你是不是有進步
[00:12:53.880 --> 00:12:56.160]  你的手提的位置是否夠高
[00:12:56.160 --> 00:12:58.760]  你的呼吸是否正常
[00:12:58.760 --> 00:13:00.760]  所以我們是需要
[00:13:00.760 --> 00:13:03.480]  將自己放在一個被監察的環境
[00:13:03.480 --> 00:13:06.480]  我們才會有進步的
[00:13:06.480 --> 00:13:09.480]  當然認清楚我們的目標
[00:13:09.480 --> 00:13:11.880]  咬緊牙關的
[00:13:11.880 --> 00:13:13.600]  向著目標走
[00:13:13.600 --> 00:13:15.960]  失敗其實不重要的
[00:13:15.960 --> 00:13:17.880]  我這個月都是在分區裡面
[00:13:17.880 --> 00:13:19.280]  我都鼓勵弟兄姊妹
[00:13:19.280 --> 00:13:22.640]  很多時候你回大陸投入一個小組
[00:13:22.640 --> 00:13:25.960]  你以為你所有美好的東西都在當中找不到
[00:13:25.960 --> 00:13:27.320]  其實不一定的
[00:13:27.320 --> 00:13:29.480]  我們看到很多生命是經過一個小組
[00:13:29.480 --> 00:13:30.600]  兩個小組
[00:13:30.600 --> 00:13:32.800]  甚至有些人去了一個分區
[00:13:32.800 --> 00:13:34.920]  要去第二個分區
[00:13:34.920 --> 00:13:36.560]  他們在不同的環境裡面
[00:13:36.560 --> 00:13:37.800]  是否失敗呢
[00:13:37.800 --> 00:13:40.520]  不是
[00:13:40.520 --> 00:13:41.720]  是因為
[00:13:41.720 --> 00:13:43.720]  上帝是會藉著不同的環境
[00:13:43.720 --> 00:13:44.800]  不同的人
[00:13:44.800 --> 00:13:47.160]  繼續地去奪亡我們
[00:13:47.160 --> 00:13:51.800]  讓我們能夠活出上帝所賜給我們一切的美好
[00:13:51.800 --> 00:13:54.480]  這朵花有沒有人見過
[00:13:54.480 --> 00:13:55.480]  你見過的
[00:13:55.480 --> 00:13:57.120]  其實你不是見到它
[00:13:57.120 --> 00:13:58.520]  因為你見到這樣的東西
[00:13:58.520 --> 00:14:00.360]  你會不會覺得它很美麗
[00:14:00.360 --> 00:14:01.800]  當然不會
[00:14:01.800 --> 00:14:03.560]  但我相信很多人見過
[00:14:03.560 --> 00:14:06.000]  它開花的時間
[00:14:06.000 --> 00:14:07.400]  這個在臉書很出名的
[00:14:07.400 --> 00:14:09.240]  它叫「聖靈之花」
[00:14:09.240 --> 00:14:10.760]  因為是基督徒見到的這個樣子
[00:14:10.760 --> 00:14:11.680]  嘩
[00:14:11.680 --> 00:14:12.520]  很美麗
[00:14:12.520 --> 00:14:12.840]  是不是
[00:14:12.840 --> 00:14:13.720]  很吸引
[00:14:13.720 --> 00:14:17.000]  它好像聖靈的格子一樣
[00:14:17.000 --> 00:14:18.800]  但是很坦白
[00:14:18.800 --> 00:14:19.800]  很多基督徒
[00:14:19.800 --> 00:14:22.120]  我們的生命其實是這樣的
[00:14:22.120 --> 00:14:25.320]  一柱菜一樣
[00:14:25.320 --> 00:14:26.520]  上帝說
[00:14:26.520 --> 00:14:29.280]  祂將祂豐盛的生命賜給我們
[00:14:29.280 --> 00:14:30.440]  我們信主的時候說
[00:14:30.440 --> 00:14:32.880]  信主我們有平安有喜樂
[00:14:32.880 --> 00:14:34.200]  但是為什麼我們的生命
[00:14:34.200 --> 00:14:37.960]  卻常常是一柱菜一樣呢
[00:14:37.960 --> 00:14:40.080]  為什麼我們明明是一朵花
[00:14:40.080 --> 00:14:42.080]  可以開得這麼美
[00:14:42.080 --> 00:14:44.600]  但是我們卻永遠堅持在一個
[00:14:44.600 --> 00:14:47.680]  這麼負面這麼開心的狀態呢
[00:14:47.680 --> 00:14:48.680]  其實
[00:14:48.680 --> 00:14:49.720]  講聖靈的事
[00:14:49.720 --> 00:14:51.200]  我們就小心留意
[00:14:51.200 --> 00:14:52.320]  唯有那惡者
[00:14:52.320 --> 00:14:55.560]  祂最喜歡的就是弄黑我們的心眼
[00:14:55.560 --> 00:14:57.760]  基督徒為什麼不會越變越美
[00:14:57.760 --> 00:14:59.280]  越變越好呢
[00:14:59.280 --> 00:15:00.600]  是因為
[00:15:00.600 --> 00:15:03.920]  我們自己以為自己已經很好
[00:15:03.920 --> 00:15:05.120]  所以任何的時間
[00:15:05.120 --> 00:15:07.160]  你覺得自己OK的時候
[00:15:07.160 --> 00:15:10.200]  就正正是最不OK的時候
[00:15:10.200 --> 00:15:12.600]  我喜歡「屬靈不滿足」這個詞語
[00:15:12.600 --> 00:15:16.120]  這是在一次世界的領袖大會聽到出來的
[00:15:16.120 --> 00:15:19.000]  總是成為自己一個很大的提醒
[00:15:19.000 --> 00:15:20.880]  每件事都發展得好的時候
[00:15:20.880 --> 00:15:21.400]  你是不是覺得
[00:15:21.400 --> 00:15:21.760]  唉
[00:15:21.760 --> 00:15:23.040]  OK的了
[00:15:23.040 --> 00:15:24.680]  原來你說OK的時候
[00:15:24.680 --> 00:15:27.080]  就正正不是OK的時間
[00:15:27.080 --> 00:15:28.840]  唯有真的上帝的靈去感動我們
[00:15:28.840 --> 00:15:29.960]  告訴我們知道
[00:15:29.960 --> 00:15:30.560]  唉
[00:15:30.560 --> 00:15:31.760]  你今天很好
[00:15:31.760 --> 00:15:32.760]  但是你明天
[00:15:32.760 --> 00:15:34.640]  你可能活得更加精彩
[00:15:34.640 --> 00:15:35.840]  我們就會在神的裡面
[00:15:35.840 --> 00:15:39.720]  去渴求不斷的更新和改變
[00:15:39.720 --> 00:15:42.000]  我小時候就很喜歡有五年計劃的
[00:15:42.000 --> 00:15:44.600]  我不知道現在的學生還喜歡不喜歡這些呢
