
[00:00:00.000 --> 00:00:03.000]  我不知道你參加了這麼久的教會
[00:07:29.520 --> 00:07:32.680]  一起唱歌,一起讚美,互相拍拍肩膀
[00:07:32.680 --> 00:07:35.840]  然後抱著就很開心,好像在天國一樣,不是
[00:07:35.840 --> 00:07:40.480]  他告訴你教會有最真實的問題
[00:07:40.480 --> 00:07:42.640]  憎勁、鄙
[00:07:42.640 --> 00:07:46.080]  有人棄人,即是煽人
[00:07:46.080 --> 00:07:48.360]  中間的弟兄姊妹會犯錯
[00:07:48.360 --> 00:07:52.000]  我們會得罪身邊的人
[00:07:52.000 --> 00:07:55.680]  很想和你們一起去讀這三節的經文
[00:07:55.680 --> 00:07:57.240]  預備,一二三
[00:08:05.840 --> 00:08:09.760]  哈日聽理,你就亦就要理弟兄
[00:08:09.760 --> 00:08:14.560]  哈日不聽,你就另外帶一個或兩個人同去
[00:08:14.560 --> 00:08:21.080]  因為任何子孫都要憑兩個或三個聽人的口述才能成立
[00:08:21.080 --> 00:08:25.160]  哈日子不聽貪污,就去告訴教會
[00:08:25.160 --> 00:08:30.160]  日子不聽教會,就把貪污作怪,幫人無需理
[00:08:30.160 --> 00:08:31.840]  好了,讀完這段經文
[00:08:31.840 --> 00:08:37.960]  你發不發覺和我剛才一開始問的問題有分別?
[00:08:37.960 --> 00:08:42.520]  一開始的問題是問,如果你的弟兄犯錯
[00:08:42.520 --> 00:08:45.720]  如果你的弟兄做得不對,你應該怎樣?
[00:08:45.720 --> 00:08:48.400]  這段經文說什麼?
[00:08:48.400 --> 00:08:53.440]  如果這個弟兄得罪你
[00:08:53.440 --> 00:08:58.160]  犯錯和得罪你有沒有分別?
[00:08:58.160 --> 00:09:01.040]  有沒有分別?我聽到有
[00:09:01.040 --> 00:09:02.920]  有些分別
[00:09:02.920 --> 00:09:06.320]  如果一個人得罪你,那件事是很過癮的
[00:09:06.320 --> 00:09:08.840]  可能他未必犯錯,你明白我的意思嗎?
[00:09:08.840 --> 00:09:11.360]  他可能沒有犯錯,但得罪你
[00:09:11.360 --> 00:09:15.040]  可能他說話的語氣、態度、用字
[00:09:15.040 --> 00:09:18.920]  甚至他對著你不笑,他都會得罪你
[00:09:18.920 --> 00:09:22.600]  有些人天生的樣子是惡的,他會到處得罪別人
[00:09:22.600 --> 00:09:25.880]  但嚴格來說,那個人沒有犯錯,你明白我的意思嗎?
[00:09:25.880 --> 00:09:33.520]  但我想問,犯錯是什麼?犯錯可能是弟兄所做的事
[00:09:33.520 --> 00:09:36.560]  其實他沒有傷害你,不個人的
[00:09:36.560 --> 00:09:41.360]  但卻是聖經看在一個罪裡面
[00:09:41.360 --> 00:09:44.480]  舉個例,譬如你身邊有個弟兄
[00:09:44.480 --> 00:09:48.480]  他去拜四變佛,他是不是得罪你?
[00:09:48.480 --> 00:09:50.720]  不是,但他是犯錯
[00:09:50.720 --> 00:09:55.280]  如果他殺人,除非他殺你,否則他也不是得罪你
[00:09:55.280 --> 00:09:58.600]  他只是犯錯,我想分析一下
[00:09:58.600 --> 00:10:01.640]  當我自己看這段經文的時候
[00:10:01.640 --> 00:10:04.960]  我覺得第一個我很難明白的地方
[00:10:04.960 --> 00:10:09.120]  就是為何他會說,如果你的弟兄得罪你
[00:10:09.120 --> 00:10:12.440]  你就要去首先跟他私底下說
[00:10:12.440 --> 00:10:15.040]  接著他不聽,就多找幾個人說
[00:10:15.040 --> 00:10:17.640]  如果他不聽,就告訴教會
[00:10:17.640 --> 00:10:22.280]  如果他也不聽教會,就將他當作外邦人和稅吏
[00:10:22.960 --> 00:10:28.680]  到底,你明不明白這段經文其實不是很能解釋的?
[00:10:28.680 --> 00:10:34.040]  很小器,他踩著你,接著跟組長說
[00:10:34.040 --> 00:10:36.720]  他不肯認錯,接著跟牧師說
[00:10:36.720 --> 00:10:38.720]  跟牧師說完,就趕他走
[00:10:38.720 --> 00:10:43.320]  方丈為人很小器,是不是這樣呢?
[00:10:43.320 --> 00:10:48.360]  在我們進入這段經文之前,我想解釋一下
[00:10:48.360 --> 00:10:50.680]  和合本修訂版的翻譯就是
[00:10:50.680 --> 00:10:56.640]  如果弟兄得罪你,英文版本比較貼近原文的ESV是這樣翻譯的
[00:10:56.640 --> 00:11:00.080]  If your brother sins against you
[00:11:00.080 --> 00:11:03.720]  against you那裡有個括號,代表什麼呢?
[00:11:03.720 --> 00:11:08.600]  代表在原文,不是原文,有很多早期的抄本
[00:11:08.600 --> 00:11:12.480]  是沒有against you這個字的,行不行?
[00:11:12.480 --> 00:11:16.240]  變成了,其實這句經文就可以翻譯了
[00:11:16.240 --> 00:11:23.200]  如果你的弟兄得罪你,或者如果你的弟兄犯罪都可以
[00:11:23.200 --> 00:11:26.640]  你明白我的意思吧?就是有沒有against you這個字
[00:11:26.640 --> 00:11:29.640]  OK,如果從上文下理,你剛才也說了
[00:11:29.640 --> 00:11:36.040]  如果我們翻譯弟兄得罪你,其實不是很通的
[00:11:36.040 --> 00:11:41.200]  但如果翻譯弟兄犯罪,其實是很合理的
[00:11:41.200 --> 00:11:42.800]  你明白我的意思吧?
[00:11:42.800 --> 00:11:49.640]  可能你對聖經研究有多一點興趣,多說一點
[00:11:49.640 --> 00:11:55.720]  我就在想,為什麼有些文士抄抄下又要這麼多首加上
[00:11:55.720 --> 00:11:58.800]  得罪你,against you這個字呢?
[00:11:58.800 --> 00:11:59.880]  你明白我的意思吧?
[00:11:59.880 --> 00:12:05.040]  我預計,我估計,在馬太方寫的時候
[00:12:05.040 --> 00:12:07.560]  是他犯罪而已,沒有得罪你的
[00:12:07.560 --> 00:12:14.320]  為什麼抄下抄下,有些人這麼有趣又要抄下得罪你這幾個字呢?
[00:12:14.320 --> 00:12:20.920]  想和你看多一節的經文,我們就正式入今天的三節,很簡單的經文
[00:12:20.920 --> 00:12:23.480]  馬太福音十八章二十一節
[00:12:23.480 --> 00:12:26.080]  就是今天這段經文之後的講段
[00:12:26.080 --> 00:12:28.200]  就是要說要饒恕人多少次
[00:12:28.200 --> 00:12:31.680]  這段經文這麼說,他說那時彼得進前來對耶穌說
[00:12:31.680 --> 00:12:36.440]  主啊,我的弟兄得罪我,我應該饒恕他多少次呢?
[00:12:36.440 --> 00:12:38.120]  七次夠了沒有呢?
[00:12:38.120 --> 00:12:40.240]  有印象這段經文吧?
[00:12:40.240 --> 00:12:46.200]  在原文,甚至早期的抄本,都有得罪我這個字的
[00:12:46.200 --> 00:12:51.040]  我自己在想,可能文士一邊抄的時候
[00:12:51.040 --> 00:12:53.440]  為了呼應這段經文
[00:12:53.440 --> 00:12:57.200]  之前是說得罪你,現在是得罪我
[00:12:57.200 --> 00:13:00.880]  等他在說同一個課題
[00:13:00.880 --> 00:13:05.120]  可能你聽不明白的,不要緊,我都下了
[00:13:05.120 --> 00:13:08.680]  但我很想你明白,因為當我去演繹這段經文的時候
[00:13:08.680 --> 00:13:11.560]  我就翻譯了「若弟兄犯錯」
[00:13:11.560 --> 00:13:13.960]  不是弟兄得罪你,不個人的
[00:13:13.960 --> 00:13:15.920]  是他做了一些錯事,行不行?
[00:13:15.920 --> 00:13:18.800]  這是我自己對這段經文的理解
[00:13:18.800 --> 00:13:22.600]  第一點,當我們見到弟兄犯錯,我們要做些什麼呢?
[00:13:22.600 --> 00:13:25.000]  有三部曲,剛才都說了
[00:13:25.000 --> 00:13:27.760]  趁著一個人的時候就跟他說
[00:13:27.760 --> 00:13:30.800]  若果他聽,你就贏回弟兄
[00:13:30.800 --> 00:13:35.000]  若果他不聽,你就帶一兩個弟兄去
[00:13:35.000 --> 00:13:38.880]  帶一兩個人去,原因是什麼呢?
[00:13:38.880 --> 00:13:42.280]  拖馬,輸人不要輸陣
[00:13:42.280 --> 00:13:45.440]  一個人未必夠他爭辯的,尤其是他嘴巴那麼聰明
[00:13:45.440 --> 00:13:49.360]  多拿兩個人就嚇一跳他,是不是這個意思呢?
[00:13:49.360 --> 00:13:54.600]  不是,你是多拿兩個人的意見、期望去convince他
[00:13:54.600 --> 00:13:58.160]  去令他知道他自己真的做錯
[00:13:58.160 --> 00:14:04.880]  讓他多些證人,以致他容易些承認自己真的做得不對
[00:14:04.880 --> 00:14:08.400]  他說若果他都不聽他們的話,就去告訴教會
[00:14:08.400 --> 00:14:13.040]  若果不聽教會的話,就當他是外邦人和稅吏
[00:14:13.040 --> 00:14:19.000]  在這個很簡單的三部曲,其實我們發現了兩件很重要的事
[00:14:19.000 --> 00:14:23.160]  第一,你提醒不提醒弟兄
[00:14:23.160 --> 00:14:25.840]  這個不是我們要問的問題
[00:14:25.840 --> 00:14:27.720]  我們一定要提醒他
[00:14:27.720 --> 00:14:30.520]  有很多人就想,說不說好,他做錯
[00:14:30.520 --> 00:14:32.640]  說不說不是問題,是一定要說
[00:14:32.640 --> 00:14:35.600]  問題是怎麼說
[00:14:35.600 --> 00:14:38.800]  第二個原則,你會見到在這段經文裡面
[00:14:38.800 --> 00:14:42.680]  就是一級一級來的,由小到大
[00:14:42.680 --> 00:14:48.040]  希望用最小,即是不希望將他那些錯養出來
[00:14:48.040 --> 00:14:50.360]  個個都知道,有時候我們是反過來的
[00:14:50.360 --> 00:14:52.640]  個個都知道,是他不知道
[00:14:52.640 --> 00:14:55.280]  你就到處唱,但你卻不跟他說
[00:14:55.280 --> 00:14:58.240]  這段經文對我們很大提醒
[00:14:58.240 --> 00:15:01.160]  當你見到身邊有弟兄做錯的時候
[00:15:01.160 --> 00:15:04.360]  你第一件事,應該去祈禱,問一下
[00:15:04.360 --> 00:15:06.040]  喂,其實他是不是真的錯
[00:15:06.040 --> 00:15:09.080]  如果是的話,我邀請你主動告訴他
[00:15:09.080 --> 00:15:13.560]  而不是到處跟隔壁那些,你覺不覺得他這樣不是很好
[00:15:13.560 --> 00:15:16.320]  接著一路說,越說越遠
[00:15:16.320 --> 00:15:19.440]  可能說了兩年,弟兄都還不知道自己錯了什麼
[00:15:19.440 --> 00:15:20.720]  你明白我的意思嗎?
[00:15:20.720 --> 00:15:23.800]  這是一個很大的提醒
[00:15:23.800 --> 00:15:27.960]  什麼叫做當作外邦人和稅吏呢?
[00:15:27.960 --> 00:15:32.280]  簡單來說,當他當他是外邦人,即是他不再是弟兄
[00:15:32.280 --> 00:15:34.640]  不再是這個群體裡面
[00:15:34.640 --> 00:15:36.360]  而如果你對四方這麼熟悉
[00:15:36.360 --> 00:15:40.480]  每一次我們說到稅吏,都等同罪人的
[00:15:40.480 --> 00:15:43.040]  就是在說罪人的意思
[00:15:43.040 --> 00:15:44.520]  那為什麼要這樣做呢?
[00:15:44.520 --> 00:15:47.760]  很簡單,就是要保護教會這個群體
[00:15:47.760 --> 00:15:52.720]  我很想你們一起去讀提摩太前書,五章二十節
[00:15:52.720 --> 00:15:54.720]  好嗎?預備,一二三
[00:15:54.720 --> 00:15:58.880]  繼續犯罪的人,要在眾人面前責其他
[00:15:58.880 --> 00:16:01.840]  此其一的人,大有所不欲
[00:16:01.840 --> 00:16:05.440]  這個是我們要處理罪
[00:16:05.440 --> 00:16:09.000]  我們要處理不單止是那個人的錯
[00:16:09.000 --> 00:16:12.520]  還要怕他的錯影響了其他人
[00:16:12.520 --> 00:16:14.520]  我舉個例,我自己帶組的
[00:16:14.520 --> 00:16:17.960]  其實我都很怕跟人去處理一些
[00:16:17.960 --> 00:16:22.520]  我都很怕罵人,縱然我都罵得很常
[00:16:22.520 --> 00:16:24.880]  經常都罵人,但我都不喜歡
[00:16:24.880 --> 00:16:28.160]  舉個例,有時我帶組,我見到一些組員
[00:16:28.160 --> 00:16:30.640]  一個很典型的例子
[00:16:30.640 --> 00:16:35.520]  兩個在拍拖的人一起去旅行
[00:16:35.520 --> 00:16:38.400]  你出不出聲?
[00:16:38.400 --> 00:16:41.200]  你出聲,他會生氣
[00:16:41.200 --> 00:16:42.880]  出不出聲?
[00:16:42.880 --> 00:16:45.200]  問題不是出不出聲,你明白嗎?
[00:16:45.200 --> 00:16:47.880]  是怎樣去告訴他
[00:16:47.880 --> 00:16:50.760]  第一,你要告訴他,因為這件事不合義
[00:16:50.760 --> 00:16:52.760]  第二,如果你不出聲
[00:16:52.760 --> 00:16:55.520]  第三、第四組去,你出不出聲?
[00:16:55.520 --> 00:16:58.440]  你第一組不說,第二組說不了
[00:16:58.440 --> 00:17:01.880]  第三、第四組,可能全班人一起去
[00:17:01.880 --> 00:17:04.800]  同房,你都沒話可說
[00:17:04.800 --> 00:17:05.680]  你明白我的意思嗎?
[00:17:05.680 --> 00:17:07.720]  其實這段經文就是提醒我們
[00:17:07.720 --> 00:17:10.720]  我們做弟兄姊妹,或者我做組長
[00:17:10.720 --> 00:17:12.880]  我們要對罪有敏感
[00:17:12.880 --> 00:17:15.280]  有時我們為了保住關係
[00:17:15.280 --> 00:17:19.000]  我們將性結放低了,行不行?
[00:17:19.000 --> 00:17:21.280]  好,有人會想
[00:17:21.280 --> 00:17:25.160]  提醒的三部曲是不是等於三次機會呢?
[00:17:25.160 --> 00:17:29.200]  第一次、第二次、第三次都不聽
[00:17:29.200 --> 00:17:31.120]  拜拜
[00:17:31.120 --> 00:17:33.080]  以後你不要回來了
[00:17:33.080 --> 00:17:35.920]  是不是這個意思呢?
[00:17:35.920 --> 00:17:38.320]  當我自己去領受這段聖經
[00:17:38.320 --> 00:17:39.840]  我想了很久
[00:17:39.840 --> 00:17:44.120]  有時我們誤解了,好像是三次機會
[00:17:44.120 --> 00:17:48.240]  但其實這裡說到最後,去到教會的層次
[00:17:48.240 --> 00:17:51.080]  其實說的是一個最後的選擇
[00:17:51.080 --> 00:17:54.360]  做到這個地步,其實我們都沒什麼其他可以做
[00:17:54.360 --> 00:17:58.720]  唯一可以做,我們也不期望這樣做的就是
[00:17:58.720 --> 00:18:02.960]  將他從這個群體抽走
[00:18:02.960 --> 00:18:04.240]  OK
[00:18:04.240 --> 00:18:09.120]  當我們這樣做,趕他走,是不是一了百了呢?
[00:18:09.120 --> 00:18:12.240]  沒有眼屎乾淨,等於絕交
[00:18:12.240 --> 00:18:15.800]  以後那個弟兄可能都不會在銅鑼灣出現了
[00:18:15.800 --> 00:18:19.400]  他見到那些人都不知面子放在哪裡
[00:18:19.400 --> 00:18:21.360]  有時我們都會
[00:18:21.360 --> 00:18:23.760]  但聖經的教導是不是這樣呢?
[00:18:23.760 --> 00:18:26.280]  還是我們有些誤解呢?
[00:18:26.280 --> 00:18:30.080]  什麼叫做看作愛邦人和瑞利呢?
[00:18:30.080 --> 00:18:32.640]  The Message有一個翻譯
[00:18:32.640 --> 00:18:35.680]  當我自己將這段經文去對比的時候
[00:18:35.680 --> 00:18:38.440]  我覺得很奇怪
[00:18:38.440 --> 00:18:42.840]  這段經文,中文就只有八個字
[00:18:42.840 --> 00:18:44.640]  看作愛邦人和瑞利
[00:18:44.640 --> 00:18:46.800]  The Message的翻譯就是下面那一段
[00:18:46.800 --> 00:18:49.680]  你不要問我為什麼他會由八個字變成這個
[00:18:49.680 --> 00:18:52.000]  但他的意思是
[00:18:52.000 --> 00:18:56.160]  你要由頭開始,當他是一個未信的
[00:18:56.160 --> 00:18:58.280]  邀請他回轉
[00:18:58.280 --> 00:19:05.400]  用上帝的遙恕的愛再一次邀請他回到神的身邊
[00:19:05.400 --> 00:19:08.520]  你看不看到很大的分別?
[00:19:08.520 --> 00:19:11.920]  你好像中文怎麼看都看不到英文的意思
[00:19:11.920 --> 00:19:16.200]  如果有人用翻譯那八個字翻譯成這樣
[00:19:16.200 --> 00:19:18.600]  你應該不給他合格
[00:19:18.600 --> 00:19:21.000]  我自己在想,到底
[00:19:21.000 --> 00:19:25.720]  為什麼The Message有這樣的翻譯?
[00:19:25.720 --> 00:19:30.280]  第一,愛邦人和瑞利是真的
[00:19:30.280 --> 00:19:32.520]  不再是我們自己人
[00:19:32.520 --> 00:19:35.520]  不再是我們的一分子
[00:19:35.520 --> 00:19:40.480]  瑞利等於罪人一樣
[00:19:40.480 --> 00:19:42.680]  但我們留意一下在四福音裡面
[00:19:42.680 --> 00:19:46.600]  耶穌和這群人的關係是怎樣的
[00:19:46.600 --> 00:19:48.720]  見到街頭,見到街尾就走?
[00:19:48.720 --> 00:19:49.800]  不是的
[00:19:49.800 --> 00:19:51.400]  耶穌和他們吃飯
[00:19:51.400 --> 00:19:53.800]  耶穌接納他們
