
[00:00:00.000 --> 00:00:02.600]  丁永子妹,我們很高興
[00:03:43.040 --> 00:03:44.440]  他們真是不怕死的
[00:03:44.440 --> 00:03:48.640]  就在各個地方來為主做見證傳福音
[00:03:48.640 --> 00:03:53.040]  那丟什麼,在這三年半的當中
[00:03:53.040 --> 00:03:56.440]  他說,你可以看見
[00:03:56.440 --> 00:03:59.440]  當他們做完見證之後
[00:03:59.440 --> 00:04:03.640]  接著他們就有這個無底坑上來的手
[00:04:03.640 --> 00:04:05.840]  這個就是指的到後面就提到
[00:04:05.840 --> 00:04:09.240]  這個狄濟都,這個成倫之子
[00:04:09.240 --> 00:04:11.840]  那你可以看見,這已經是到了最後決戰了
[00:04:11.840 --> 00:04:13.440]  狄濟都出來了,是不是?
[00:04:13.440 --> 00:04:17.840]  但是這兩個見證人還沒有辦法把這個狄濟都解決掉
[00:04:17.840 --> 00:04:20.040]  這最後是誰勝得呢?
[00:04:20.040 --> 00:04:25.440]  是這個無底坑上來的手
[00:04:25.440 --> 00:04:31.040]  那見證會,實際上這裡提到說他們做完見證
[00:04:31.040 --> 00:04:36.640]  做完見證,他們完成了他們的工作
[00:04:36.640 --> 00:04:41.240]  他們完成了他們在世上神託付給他們的使命
[00:04:41.240 --> 00:04:44.640]  finish will
[00:04:44.640 --> 00:04:47.640]  至死忠心
[00:04:47.640 --> 00:04:49.440]  在起訴論裡面你可以看見
[00:04:49.440 --> 00:04:53.840]  第二章二十節
[00:04:53.840 --> 00:04:58.840]  主對施美娜的教會就講了這一段話
[00:04:58.840 --> 00:05:02.040]  這是對施美娜的教會的得勝者講的
[00:05:02.040 --> 00:05:04.040]  我們一起來讀這段聖經好不好
[00:05:04.040 --> 00:05:06.440]  我以前沒有實體聚會的時候
[00:05:06.440 --> 00:05:08.640]  每次我都是憑信心相信
[00:05:08.640 --> 00:05:10.840]  當我說我們大家一起來讀的時候
[00:05:10.840 --> 00:05:13.440]  就會有我聽不見的聲音在讀
[00:05:13.440 --> 00:05:15.640]  但今天我希望能夠聽得見的聲音
[00:05:15.640 --> 00:05:16.640]  跟著我一起來讀好不好
[00:05:16.640 --> 00:05:18.240]  來,預備,請
[00:05:18.240 --> 00:05:21.440]  你將要受的苦,你不要怕
[00:05:21.440 --> 00:05:25.240]  魔鬼要把你們中間幾個人架在肩裡
[00:05:25.240 --> 00:05:27.040]  叫你們被試煉
[00:05:27.040 --> 00:05:29.840]  你們必受苦患難十日
[00:05:29.840 --> 00:05:32.440]  你勿要至死忠心
[00:05:32.440 --> 00:05:35.640]  我就賜給你那生命的冠冕
[00:05:35.640 --> 00:05:36.840]  弟兄姊妹,請你注意
[00:05:36.840 --> 00:05:38.240]  聖經上講的冠冕
[00:05:38.240 --> 00:05:40.840]  我在逐日記經期講了很多次
[00:05:40.840 --> 00:05:43.640]  講的冠冕是什麼呢
[00:05:43.640 --> 00:05:45.440]  誰有冠冕
[00:05:45.440 --> 00:05:46.440]  皇帝
[00:05:46.440 --> 00:05:47.640]  古代的,對不對
[00:05:47.640 --> 00:05:49.040]  王,是不是
[00:05:49.040 --> 00:05:50.440]  得勝者
[00:05:50.440 --> 00:05:53.640]  所以這個地方就是講的得勝者
[00:05:53.640 --> 00:05:54.640]  保羅也提了說
[00:05:54.640 --> 00:05:57.640]  將來我們要跟他一同做王
[00:05:57.640 --> 00:06:00.640]  那就等於做王不是沒有條件的
[00:06:00.640 --> 00:06:03.240]  信耶穌是白白的救恩
[00:06:03.240 --> 00:06:05.440]  你相信就得救
[00:06:05.440 --> 00:06:08.440]  但是做得勝者與主同做王
[00:06:08.440 --> 00:06:09.840]  這是有條件的
[00:06:09.840 --> 00:06:12.240]  而這個條件在這裡就提到說
[00:06:12.240 --> 00:06:13.040]  是什麼
[00:06:13.040 --> 00:06:15.440]  他說至死忠心
[00:06:15.440 --> 00:06:16.440]  跟你旁邊說
[00:06:16.440 --> 00:06:18.440]  你要至死忠心
[00:06:18.440 --> 00:06:26.440]  說的聲音好像不是很熱烈
[00:06:26.440 --> 00:06:29.640]  好像大家不太敢提到中間那個字
[00:06:29.640 --> 00:06:30.240]  沒有關係
[00:06:30.240 --> 00:06:31.240]  我們基督徒不怕死
[00:06:31.240 --> 00:06:33.040]  跟你旁邊死的時候講大一點
[00:06:33.040 --> 00:06:36.640]  你說你一定要至死忠心
[00:06:36.640 --> 00:06:41.440]  丁子妃啊
[00:06:41.440 --> 00:06:42.240]  丁子妃
[00:06:42.240 --> 00:06:44.240]  你記得一件事情
[00:06:44.240 --> 00:06:45.840]  聖經上說
[00:06:45.840 --> 00:06:48.040]  神要釋放我們
[00:06:48.040 --> 00:06:50.040]  主耶穌藉著祂的死
[00:06:50.040 --> 00:06:53.240]  敗壞了長此前的魔鬼
[00:06:53.240 --> 00:06:58.640]  為要教那些一生因為怕死而為奴隸的
[00:06:58.640 --> 00:07:00.440]  怎麼樣
[00:07:00.440 --> 00:07:02.840]  今天他要把我們釋放出來
[00:07:02.840 --> 00:07:04.640]  不再懼怕死亡
[00:07:04.640 --> 00:07:09.840]  死亡是魔鬼對基督徒對世人最大的一個威脅
[00:07:09.840 --> 00:07:11.840]  當我們不怕死的時候
[00:07:11.840 --> 00:07:15.440]  你就沒有什麼可怕的
[00:07:15.440 --> 00:07:20.040]  所以這個斯美拉教會的這些得勝者
[00:07:20.040 --> 00:07:22.040]  他們的有一個特徵就是什麼
[00:07:22.040 --> 00:07:25.240]  他們是至死忠心的
[00:07:25.240 --> 00:07:27.040]  講到至死忠心
[00:07:27.040 --> 00:07:30.040]  前面上下文你可以看見跟什麼有關係
[00:07:30.040 --> 00:07:32.040]  跟苦難
[00:07:32.040 --> 00:07:33.840]  你將要受的苦
[00:07:33.840 --> 00:07:36.240]  丁子妃
[00:07:36.240 --> 00:07:39.840]  約翰用這一節聖經也對歷世歷代
[00:07:39.840 --> 00:07:41.040]  神的兒女說
[00:07:41.040 --> 00:07:45.640]  你將要受的苦
[00:07:45.640 --> 00:07:49.440]  丁子妃今天成功神學的問題在哪裡
[00:07:49.440 --> 00:07:53.040]  你不會聽到他告訴你要受苦
[00:07:53.040 --> 00:07:54.840]  你會聽到他告訴你說
[00:07:54.840 --> 00:07:57.240]  你要得福
[00:07:57.240 --> 00:07:59.440]  上帝要大大的祝福你
[00:07:59.440 --> 00:08:01.040]  上帝要恩待你
[00:08:01.040 --> 00:08:02.640]  上帝要這樣子的祝福
[00:08:02.640 --> 00:08:03.640]  那樣子的祝福
[00:08:03.640 --> 00:08:05.440]  特別是金氏的祝福
[00:08:05.440 --> 00:08:07.240]  但是丁子妃
[00:08:07.240 --> 00:08:11.440]  很多人活在這樣子不合聖經的信仰的裡面
[00:08:11.440 --> 00:08:14.240]  等到真正碰到問題的時候
[00:08:14.240 --> 00:08:16.240]  他就倒下去了
[00:08:16.240 --> 00:08:19.240]  因為在你人生的歷程當中你會發現
[00:08:19.240 --> 00:08:23.840]  你碰到苦難不是每一次
[00:08:23.840 --> 00:08:25.240]  就是這麼容易就過去的
[00:08:25.240 --> 00:08:27.440]  是嗎
[00:08:27.440 --> 00:08:29.640]  很多時候神容許那個苦難
[00:08:29.640 --> 00:08:32.040]  甚至持久
[00:08:32.040 --> 00:08:37.240]  有人在婚姻當中持久
[00:08:37.240 --> 00:08:40.240]  有人在兒女的問題上面持久
[00:08:40.240 --> 00:08:42.840]  持久受到這樣子的苦
[00:08:42.840 --> 00:08:44.240]  但切勒路基督基德醫師
[00:08:44.240 --> 00:08:47.440]  不管你在人生當中碰到什麼樣子的苦難
[00:08:47.440 --> 00:08:52.240]  只要你是一個為主的心
[00:08:52.240 --> 00:08:54.040]  主恩典夠用
[00:08:54.040 --> 00:08:55.240]  主的力量夠用
[00:08:55.240 --> 00:08:57.440]  祂會把你帶過去
[00:08:57.440 --> 00:09:00.440]  但是上帝從來沒有允許說
[00:09:00.440 --> 00:09:04.440]  你不會經歷這些苦
[00:09:04.440 --> 00:09:06.240]  上帝從來沒有允許說
[00:09:06.240 --> 00:09:10.640]  你一輩子平平安安順順利利的
[00:09:10.640 --> 00:09:14.240]  因此今天神讓我們看見說
[00:09:14.240 --> 00:09:16.240]  這兩個見證人
[00:09:16.240 --> 00:09:21.440]  他們是至死忠心的在那邊傳道
[00:09:21.440 --> 00:09:25.240]  而且他們死無葬身之地
[00:09:25.240 --> 00:09:28.440]  聽不出來我們中國人講到死亡的時候
[00:09:28.440 --> 00:09:31.040]  什麼叫做死都死的是祝福
[00:09:31.040 --> 00:09:34.840]  有沒有什麼成語形容一個人死都死的是祝福
[00:09:34.840 --> 00:09:41.840]  我們稱它叫做壽終正寢
[00:09:41.840 --> 00:09:44.640]  那我們講一個人死無葬身之地
[00:09:44.640 --> 00:09:46.640]  這是什麼意思
[00:09:46.640 --> 00:09:48.640]  這是祝福嗎
[00:09:48.640 --> 00:09:51.240]  不是
[00:09:51.240 --> 00:09:55.440]  這兩個見證人死無葬身之地
[00:09:55.440 --> 00:09:57.840]  那就是因為你知道嗎
[00:09:57.840 --> 00:10:01.040]  在聖經上講的這兩個見證人
[00:10:01.040 --> 00:10:02.640]  他不是用傳道人
[00:10:02.640 --> 00:10:06.040]  他是講這兩個見證人
[00:10:06.040 --> 00:10:09.040]  The two witnesses
[00:10:09.040 --> 00:10:10.840]  見證人是什麼意思
[00:10:10.840 --> 00:10:14.440]  見證人如果你去查他的希臘原文裡面
[00:10:14.440 --> 00:10:16.640]  其實他有一個翻譯就是
[00:10:16.640 --> 00:10:24.040]  是指的martyr就是殉道者
[00:10:24.040 --> 00:10:25.840]  所以死都行傳一章八節說
[00:10:25.840 --> 00:10:27.440]  但是你將在你們身上就必得到
[00:10:27.440 --> 00:10:29.840]  那必要在耶路撒冷猶太全體撒瑪利亞
[00:10:29.840 --> 00:10:34.440]  直到地極做我的見證兄姊妹
[00:10:34.440 --> 00:10:36.440]  你知道那句話很嚴肅的
[00:10:36.440 --> 00:10:38.640]  那個意思是什麼
[00:10:38.640 --> 00:10:41.040]  你做主的什麼人
[00:10:41.040 --> 00:10:44.040]  殉道者
[00:10:44.040 --> 00:10:47.640]  兄姊妹你真是為主要來做見證的話
[00:10:47.640 --> 00:10:49.240]  你要傳揚福音的話
[00:10:49.240 --> 00:10:50.640]  你要有一個心就是說
[00:10:50.640 --> 00:10:52.240]  我為著福音的緣故
[00:10:52.240 --> 00:10:54.240]  我可能會怎麼樣
[00:10:54.240 --> 00:10:55.040]  我可能會受苦
[00:10:55.040 --> 00:10:59.440]  我可能甚至會殉道
[00:10:59.440 --> 00:11:02.240]  講到這裡會覺得很heavy
[00:11:02.240 --> 00:11:05.640]  但是親愛的兄姊妹
[00:11:05.640 --> 00:11:08.640]  只有真正的了解到人生
[00:11:08.640 --> 00:11:11.240]  你才會知道說在這樣子的一個
[00:11:11.240 --> 00:11:14.640]  在這樣子的一個heavy的一個message裡面
[00:11:14.640 --> 00:11:19.440]  帶著接下來我們要談到榮耀的盼望
[00:11:19.440 --> 00:11:21.840]  他們不僅僅是死無葬身之地
[00:11:21.840 --> 00:11:24.240]  而且怎麼樣
[00:11:24.240 --> 00:11:25.140]  我們中國人講說
[00:11:25.140 --> 00:11:29.640]  輕則痛對不對
[00:11:29.640 --> 00:11:34.640]  稠則快
[00:11:34.640 --> 00:11:36.240]  好丟這邊你看
[00:11:36.240 --> 00:11:39.240]  在這裡聖經講什麼呢
[00:11:39.240 --> 00:11:42.640]  他說從各民各族各方各國中
[00:11:42.640 --> 00:11:46.040]  都有人觀看他們的廝守三天半
[00:11:46.040 --> 00:11:48.240]  又不許把廝守放在墳墓裡
[00:11:48.240 --> 00:11:49.640]  好慘
[00:11:49.640 --> 00:11:52.840]  住在地上的人就為他們怎麼樣
[00:11:52.840 --> 00:11:55.240]  歡喜快樂放鞭炮
[00:11:55.240 --> 00:11:56.640]  互相送禮物
[00:11:56.640 --> 00:11:58.040]  好像是過年一樣
[00:11:58.040 --> 00:12:00.840]  好像是那個聖誕節送禮物一樣
[00:12:00.840 --> 00:12:02.640]  陳良高興啊
[00:12:02.640 --> 00:12:04.440]  來我送你禮物
[00:12:04.440 --> 00:12:05.640]  為什麼送我禮物
[00:12:05.640 --> 00:12:06.640]  我們家女兒結婚
[00:12:06.640 --> 00:12:11.240]  不是那兩個人死了
[00:12:11.240 --> 00:12:13.040]  你說怎麼會有這種事情啊
[00:12:13.040 --> 00:12:15.440]  人家死了你還這麼高興啊
[00:12:15.440 --> 00:12:19.440]  如果今天一個
[00:12:19.440 --> 00:12:23.440]  好像說的一個殺人不眨眼的魔王
[00:12:23.440 --> 00:12:26.040]  那個什麼恐怖主義分子
[00:12:26.040 --> 00:12:29.440]  那個頭頭被美國的特種部隊打死了
[00:12:29.440 --> 00:12:31.040]  大家會怎麼樣
[00:12:31.040 --> 00:12:33.840]  好好高興啊是不是
[00:12:33.840 --> 00:12:35.840]  這兩個見證人
[00:12:35.840 --> 00:12:39.240]  這兩個人是在傳天國的福音
[00:12:39.240 --> 00:12:41.240]  他們傳福音竟然死了
[00:12:41.240 --> 00:12:43.840]  而且死在這個大街上面
[00:12:43.840 --> 00:12:45.040]  還被人家觀看
[00:12:45.040 --> 00:12:46.240]  全世界的人
[00:12:46.240 --> 00:12:50.640]  我們很難了解全世界人怎麼看
[00:12:50.640 --> 00:12:52.440]  但是真心上講各民各族各方
[00:12:52.440 --> 00:12:57.040]  顯然這個代表的意思不是兩個人
[00:12:57.040 --> 00:12:59.040]  是各地的見證人
[00:12:59.040 --> 00:13:00.440]  在這裡是一個象徵性
[00:13:00.440 --> 00:13:02.240]  啟示錄是象徵性的說法
[00:13:02.240 --> 00:13:05.640]  那我們看見說他們死的那個光景是
[00:13:05.640 --> 00:13:08.040]  當時候的人恨惡他們
[00:13:08.040 --> 00:13:09.440]  你注意看這些聖經上說
[00:13:09.440 --> 00:13:12.040]  他說住在地上的人
[00:13:12.040 --> 00:13:13.640]  因為這兩位先知
[00:13:13.640 --> 00:13:16.240]  成教住在地上的人怎麼樣
[00:13:16.240 --> 00:13:19.040]  受痛苦啊
[00:13:19.040 --> 00:13:22.240]  哇這跟我們平常讀聖經讀的不太一樣啊
[00:13:22.240 --> 00:13:24.040]  基督徒應該是做好事
[00:13:24.040 --> 00:13:25.840]  基督徒應該常常幫助別人
[00:13:25.840 --> 00:13:27.240]  別人因為基督徒的關係
[00:13:27.240 --> 00:13:29.440]  常常會覺得很高興的對不對
[00:13:29.440 --> 00:13:32.440]  這兩個人怎麼會讓人家恨到一個地步
[00:13:32.440 --> 00:13:39.240]  死了還要普天同慶呢
[00:13:39.240 --> 00:13:43.040]  就是說其實你去了解
[00:13:43.040 --> 00:13:45.840]  一個人如果是在罪惡當中
[00:13:45.840 --> 00:13:47.640]  他不願意悔改
[00:13:47.640 --> 00:13:49.240]  當你告訴他
[00:13:49.240 --> 00:13:51.640]  當你指出他他錯來的時候
[00:13:51.640 --> 00:13:54.240]  他怎麼反應
[00:13:54.240 --> 00:13:57.440]  他怎麼反應
[00:13:57.440 --> 00:14:00.440]  就好像施洗約翰有沒有
[00:14:00.440 --> 00:14:04.240]  施洗約翰指責希律
[00:14:04.240 --> 00:14:06.640]  他怎麼樣子把他自己哥哥的
[00:14:06.640 --> 00:14:09.640]  這個這個這個太太娶過來
[00:14:09.640 --> 00:14:11.640]  是不是
[00:14:11.640 --> 00:14:13.240]  所以
[00:14:13.240 --> 00:14:14.440]  親愛的牛子妹
[00:14:14.440 --> 00:14:17.240]  當人被指出他的罪的時候呢
[00:14:17.240 --> 00:14:18.440]  他會生氣
[00:14:18.440 --> 00:14:20.640]  甚至他想要把你殺掉
[00:14:20.640 --> 00:14:22.240]  因為別人不知道我的問題
[00:14:22.240 --> 00:14:24.840]  你竟然把我的問題挑出來
[00:14:24.840 --> 00:14:26.440]  而這兩位見證人
[00:14:26.440 --> 00:14:28.440]  他們在那個地方勇敢的傳福音
[00:14:28.440 --> 00:14:31.040]  傳福音勇敢的宣講信息的時候
[00:14:31.040 --> 00:14:32.440]  告訴當事人
[00:14:32.440 --> 00:14:34.040]  告訴他們要離開罪惡
[00:14:34.040 --> 00:14:35.040]  悔改信耶穌
[00:14:35.040 --> 00:14:39.640]  所以人不喜歡這樣子的道
[00:14:39.640 --> 00:14:40.840]  牛子妹
[00:14:40.840 --> 00:14:43.840]  耶穌在世上傳道的時候
[00:14:43.840 --> 00:14:48.240]  是不是也是如此
[00:14:48.240 --> 00:14:51.040]  你可以看見歷史歷代
[00:14:51.040 --> 00:14:55.240]  讓我們看見一個屬靈的原子
[00:14:55.240 --> 00:14:58.440]  你就會發現今天這個世界
[00:14:58.440 --> 00:15:01.840]  有許多抵擋基督的人
[00:15:01.840 --> 00:15:03.840]  在初代教會的時候
[00:15:03.840 --> 00:15:07.640]  羅馬皇帝曾經有人統計過
[00:15:07.640 --> 00:15:10.840]  至少有十次的逼迫
[00:15:10.840 --> 00:15:12.040]  那麼在尼祿的時代
[00:15:12.040 --> 00:15:15.640]  也就是在耶穌的那個時代
[00:15:15.640 --> 00:15:22.040]  當時候基督徒被這個逼迫
[00:15:22.040 --> 00:15:24.040]  逼迫到一個什麼程度呢
[00:15:24.040 --> 00:15:27.240]  這個羅馬皇帝尼祿
[00:15:27.240 --> 00:15:29.240]  他是一個很
[00:15:29.240 --> 00:15:33.240]  根據教會的歷史裡面的研究
[00:15:33.240 --> 00:15:35.640]  他是一個同性戀者
[00:15:35.640 --> 00:15:39.240]  這個人性情又很暴力很古怪
[00:15:39.240 --> 00:15:42.440]  所以他當時候
[00:15:42.440 --> 00:15:46.240]  想要把整個羅馬城要把它改進
[00:15:46.240 --> 00:15:49.240]  他就放火把羅馬城燒了
[00:15:49.240 --> 00:15:51.240]  但是他又怕別人怪罪他
[00:15:51.240 --> 00:15:55.240]  所以他就把這個責任都推卸到哪裡
[00:15:55.240 --> 00:15:57.040]  推卸到基督徒身上
[00:15:57.040 --> 00:16:01.040]  然後就開始用殘忍的方法去逼迫基督徒
[00:16:01.040 --> 00:16:03.240]  譬如說這張圖片
[00:16:03.240 --> 00:16:06.240]  就是教會在這個歷史上面很有名的
[00:16:06.240 --> 00:16:08.440]  就是你如果今天到羅馬去
[00:16:08.440 --> 00:16:09.840]  你到羅馬去看的話
[00:16:09.840 --> 00:16:12.840]  你到那個鬥獸場
[00:16:12.840 --> 00:16:16.440]  你還可以看到他保留的那個情況
[00:16:16.440 --> 00:16:20.240]  當時候這個鬥獸場是在做什麼用呢
[00:16:20.240 --> 00:16:24.440]  很多的基督徒被放進身上穿上獸皮
[00:16:24.440 --> 00:16:25.840]  然後把他放出來
[00:16:25.840 --> 00:16:28.640]  然後就讓這些獅子讓這些狼
[00:16:28.640 --> 00:16:32.440]  讓這些豹這些野獸去跟他們去搏鬥
[00:16:32.440 --> 00:16:34.240]  你想想看
[00:16:34.240 --> 00:16:39.440]  跟這些野獸搏鬥最後的結果是什麼
[00:16:39.440 --> 00:16:42.240]  這很多的基督徒就在這個鬥獸場
[00:16:42.240 --> 00:16:47.240]  被野獸活活地咬死
[00:16:47.240 --> 00:16:48.440]  諸如此類的
[00:16:48.440 --> 00:16:52.840]  很多這些很悲慘的事情在那個當中發生
[00:16:52.840 --> 00:16:56.040]  據說彼得在主厚六十四年
[00:16:56.040 --> 00:16:58.040]  是倒定十字架而死
[00:16:58.040 --> 00:17:02.640]  保羅在主厚六十六年為主殉道
[00:17:02.640 --> 00:17:04.640]  我到羅馬去的時候
[00:17:04.640 --> 00:17:11.440]  我看到他們天主教蓋了一座
[00:17:11.440 --> 00:17:12.840]  不是廟
[00:17:12.840 --> 00:17:15.440]  那叫什麼
[00:17:15.440 --> 00:17:18.640]  就蓋了一個好像是一個小教堂一樣
[00:17:18.640 --> 00:17:22.840]  那個地方據說就是保羅殉道的地方
[00:17:22.840 --> 00:17:24.840]  天主教傳說什麼呢
[00:17:24.840 --> 00:17:29.840]  據說天主教很多這些
[00:17:29.840 --> 00:17:30.840]  就是說怎麼說
[00:17:30.840 --> 00:17:34.640]  就是很戲劇化的傳說
[00:17:34.640 --> 00:17:37.640]  就是說保羅被砍頭的時候
[00:17:37.640 --> 00:17:41.440]  他的頭連跳了三下
[00:17:41.440 --> 00:17:45.640]  所以他們就在那個地方給他建了一個小教堂
[00:17:45.640 --> 00:17:47.640]  然後就紀念他
[00:17:47.640 --> 00:17:50.440]  然後那個保羅被關監牢的地方
[00:17:50.440 --> 00:17:52.440]  在那個地方有一個小小的
[00:17:52.440 --> 00:17:54.240]  你可以看見有一個監牢在那個地方
[00:17:54.240 --> 00:18:00.440]  然後那個地方就說是保羅的頭在這邊跳了三下
[00:18:00.440 --> 00:18:02.040]  但那個東西不重要
[00:18:02.040 --> 00:18:04.240]  那個東西那些都可能是一個傳說
[00:18:04.240 --> 00:18:05.240]  或怎麼樣都不重要
[00:18:05.240 --> 00:18:08.640]  重要的是保羅為主殉道
[00:18:08.640 --> 00:18:11.440]  親愛的教友們
[00:18:11.440 --> 00:18:16.440]  你看初代教會裡面這些使徒們
[00:18:16.440 --> 00:18:18.440]  保羅彼得等等這些
[00:18:18.440 --> 00:18:24.240]  你看他們一個一個的都是最後為主殉道的
[00:18:24.240 --> 00:18:26.440]  親愛的教友們
[00:18:26.440 --> 00:18:29.040]  這不是聖經的時代而已
[00:18:29.040 --> 00:18:31.640]  馬丁路德1517年改教的時候
[00:18:31.640 --> 00:18:33.040]  也是面臨到逼迫
[00:18:33.040 --> 00:18:37.240]  你知道當年馬丁路德為了逃跑
[00:18:37.240 --> 00:18:39.840]  他躲到處跑
[00:18:39.840 --> 00:18:41.840]  我們到德國的人都知道
[00:18:41.840 --> 00:18:44.840]  你一定會有機會去看這個德國
[00:18:44.840 --> 00:18:46.040]  你看見那個
[00:18:46.040 --> 00:18:47.840]  我記得我有一次到德國去的時候
[00:18:47.840 --> 00:18:51.840]  那個洪牧師就帶我去一個地方
[00:18:51.840 --> 00:18:58.040]  他說這個地方就是馬丁路德被關在這裡的地方
[00:18:58.040 --> 00:18:59.640]  我們想到馬丁路德的時候
[00:18:59.640 --> 00:19:01.440]  想到很風光
[00:19:01.440 --> 00:19:03.640]  改教
[00:19:03.640 --> 00:19:07.040]  整個路德宗信義宗都是以他的名字
[00:19:07.040 --> 00:19:08.240]  但是你知道嗎
[00:19:08.240 --> 00:19:13.440]  馬丁路德他並不想要這樣出名的
[00:19:13.440 --> 00:19:14.640]  當他改教的時候
[00:19:14.640 --> 00:19:16.440]  他沒有想到
[00:19:16.440 --> 00:19:19.840]  竟然會帶來這麼大的一個軒然大波
[00:19:19.840 --> 00:19:23.440]  教皇下令要追殺他
