
[00:00:00.000 --> 00:00:03.540]  今日和大家分享的人物
[00:02:35.400 --> 00:02:38.920]  都是有其他人在中間做人道
[00:02:38.920 --> 00:02:41.000]  有人做轉介
[00:02:41.000 --> 00:02:43.000]  或者有人是帶過去
[00:02:43.000 --> 00:02:46.040]  或者最低限度
[00:02:46.040 --> 00:02:49.640]  他都是聽過別人關於耶穌的事
[00:02:49.640 --> 00:02:50.800]  於是乎他好奇
[00:02:50.800 --> 00:02:52.320]  他就去到耶穌的面前
[00:02:52.320 --> 00:02:55.320]  但都是有其他人的不同程度的參與
[00:02:55.320 --> 00:02:58.120]  最深刻的一個例子
[00:02:58.120 --> 00:02:59.640]  就是一個人癱了
[00:02:59.640 --> 00:03:02.000]  癱了,他去得依次
[00:03:02.000 --> 00:03:04.000]  那些朋友很關心他
[00:03:04.000 --> 00:03:06.000]  聽到耶穌
[00:03:06.000 --> 00:03:07.200]  哇,應該可以的
[00:03:07.200 --> 00:03:08.440]  於是乎怎樣呢?
[00:03:08.440 --> 00:03:09.640]  就將這個癱的人
[00:03:09.640 --> 00:03:11.040]  因為太多人去到耶穌
[00:03:11.040 --> 00:03:12.320]  太多人包圍著耶穌
[00:03:12.320 --> 00:03:13.160]  那怎樣呢?
[00:03:13.160 --> 00:03:14.560]  這四個朋友
[00:03:14.560 --> 00:03:17.360]  就抬著這個癱子走到屋頂
[00:03:19.000 --> 00:03:21.000]  大家不要想中國古代那些
[00:03:21.000 --> 00:03:22.000]  瓦面的屋頂
[00:03:22.000 --> 00:03:23.000]  不是的,是平頂
[00:03:23.000 --> 00:03:24.720]  OK,都是這樣的
[00:03:24.720 --> 00:03:26.720]  爬上去之後就弄爛屋頂
[00:03:26.720 --> 00:03:27.440]  你記住
[00:03:27.440 --> 00:03:29.440]  這個行動其實都很冒險的
[00:03:29.440 --> 00:03:31.440]  你想想要不要賠償的問題
[00:03:31.440 --> 00:03:34.680]  將這個癱的朋友吊下去
[00:03:34.680 --> 00:03:36.200]  剛剛耶穌在屋裡
[00:03:36.200 --> 00:03:37.200]  吊在他面前
[00:03:37.200 --> 00:03:38.600]  讓他得到
[00:03:38.600 --> 00:03:41.960]  耶穌說因為你們的信心
[00:03:41.960 --> 00:03:44.400]  是總數來的
[00:03:44.400 --> 00:03:45.920]  是因為他周圍的人
[00:03:45.920 --> 00:03:48.120]  以及他包括了信心的緣故
[00:03:48.120 --> 00:03:49.520]  他是這個罪得赦
[00:03:49.520 --> 00:03:50.560]  他的病
[00:03:50.560 --> 00:03:53.120]  這個癱的病得到醫治
[00:03:53.120 --> 00:03:55.120]  所以我想
[00:03:55.120 --> 00:04:00.400]  如果我們看回施洗約翰的生命的話
[00:04:00.400 --> 00:04:03.120]  我想他都是一個中介人來的
[00:04:03.120 --> 00:04:05.120]  他是一個耶穌的先鋒
[00:04:05.120 --> 00:04:10.400]  他為醫人能夠去到耶穌的面前
[00:04:10.400 --> 00:04:11.520]  他鋪了一條路
[00:04:11.520 --> 00:04:12.520]  好的路
[00:04:12.520 --> 00:04:13.640]  直的路
[00:04:13.640 --> 00:04:14.640]  對的路
[00:04:14.640 --> 00:04:18.320]  所以我覺得我們很應該
[00:04:18.320 --> 00:04:19.880]  當我們看這個人的時候
[00:04:19.880 --> 00:04:21.080]  我們應該去看看
[00:04:21.080 --> 00:04:22.120]  我們作為基督徒
[00:04:22.120 --> 00:04:23.120]  看這個人
[00:04:23.120 --> 00:04:24.720]  我們從他的生命
[00:04:24.720 --> 00:04:25.920]  他的表現裡面
[00:04:25.920 --> 00:04:28.560]  如果我們都要鋪一條路
[00:04:28.560 --> 00:04:30.360]  讓人去到耶穌的面前
[00:04:30.360 --> 00:04:31.760]  領受救恩的話
[00:04:31.760 --> 00:04:34.160]  這個施洗的約翰
[00:04:34.160 --> 00:04:36.360]  有什麼東西是值得我們去參考的
[00:04:36.360 --> 00:04:38.120]  值得我們去細味的
[00:04:38.120 --> 00:04:40.320]  所以今天跟大家說的
[00:04:40.320 --> 00:04:42.320]  路加福音第三章
[00:04:42.320 --> 00:04:45.320]  一至二十節就從這個角度去看
[00:04:45.320 --> 00:04:47.320]  施洗約翰的記錄
[00:04:47.320 --> 00:04:49.320]  我們打開這篇經文
[00:04:49.320 --> 00:04:52.320]  路加福音第三章一至二十節
[00:04:52.320 --> 00:04:54.320]  大概分成三段
[00:04:54.320 --> 00:04:56.320]  都是很清楚的
[00:04:56.320 --> 00:04:58.320]  一至六節是第一段
[00:04:58.320 --> 00:05:00.320]  七至十四節第二段
[00:05:00.320 --> 00:05:02.320]  十五至二十節是第三段
[00:05:02.320 --> 00:05:04.320]  我們先試試讀第一段
[00:05:04.320 --> 00:05:06.320]  OK 請
[00:05:10.320 --> 00:05:13.320]  這個好像是一個引誡
[00:05:13.320 --> 00:05:16.320]  去說約翰的施洗約翰
[00:05:16.320 --> 00:05:18.320]  大家知道聖經裡面有幾個約翰
[00:05:18.320 --> 00:05:21.320]  施洗約翰的出現
[00:05:21.320 --> 00:05:23.320]  聖經裡面
[00:05:23.320 --> 00:05:25.320]  如果你看路加的寫法
[00:05:25.320 --> 00:05:26.320]  你就會發覺
[00:05:26.320 --> 00:05:28.320]  他說這個是歷史學家
[00:05:28.320 --> 00:05:30.320]  他講了
[00:05:30.320 --> 00:05:32.320]  我可以想像一下
[00:05:32.320 --> 00:05:34.320]  他這段經文
[00:05:34.320 --> 00:05:36.320]  他前面講了在什麼時間
[00:05:36.320 --> 00:05:38.320]  在什麼地點上
[00:05:38.320 --> 00:05:40.320]  出現了這件事
[00:05:40.320 --> 00:05:43.320]  後面就講一個舊約的應許
[00:05:43.320 --> 00:05:45.320]  舊約的一個預言
[00:05:45.320 --> 00:05:47.320]  這個施洗約翰是怎樣出現的
[00:05:47.320 --> 00:05:48.320]  一個是
[00:05:48.320 --> 00:05:49.320]  當日來說
[00:05:49.320 --> 00:05:51.320]  是一個現今的世界
[00:05:51.320 --> 00:05:53.320]  一個是真實的歷史的世界
[00:05:53.320 --> 00:05:55.320]  一個就是古代的預言
[00:05:55.320 --> 00:05:57.320]  在這個場景的中間
[00:05:57.320 --> 00:05:59.320]  這個約翰
[00:05:59.320 --> 00:06:01.320]  就在那裡出現了
[00:06:01.320 --> 00:06:02.320]  開始工作
[00:06:02.320 --> 00:06:04.320]  我就想起
[00:06:04.320 --> 00:06:06.320]  不知道大家有沒有人喜歡
[00:06:06.320 --> 00:06:08.320]  Google Earth
[00:06:08.320 --> 00:06:10.320]  有沒有人
[00:06:10.320 --> 00:06:12.320]  電話電腦都可以
[00:06:12.320 --> 00:06:14.320]  地球
[00:06:14.320 --> 00:06:16.320]  你打個地名
[00:06:16.320 --> 00:06:18.320]  然後整個地球
[00:06:18.320 --> 00:06:20.320]  去到那個位置
[00:06:20.320 --> 00:06:22.320]  去到那個城市
[00:06:22.320 --> 00:06:24.320]  甚至那個街道都可以
[00:06:24.320 --> 00:06:26.320]  由一個很闊的地方
[00:06:26.320 --> 00:06:28.320]  去到一個很細微的地方
[00:06:28.320 --> 00:06:30.320]  聚焦在那裡
[00:06:30.320 --> 00:06:32.320]  他好像這樣的形容
[00:06:32.320 --> 00:06:34.320]  在當時來說
[00:06:34.320 --> 00:06:36.320]  他是羅馬帝國的皇帝
[00:06:36.320 --> 00:06:38.320]  大家記得
[00:06:38.320 --> 00:06:40.320]  在聖經的年代裡面
[00:06:40.320 --> 00:06:42.320]  世界就是羅馬帝國
[00:06:42.320 --> 00:06:44.320]  就是全世界
[00:06:44.320 --> 00:06:46.320]  當然他們沒有什麼
[00:06:46.320 --> 00:06:48.320]  亞洲中國的概念
[00:06:48.320 --> 00:06:50.320]  當然也沒有美洲的概念
[00:06:50.320 --> 00:06:52.320]  全世界就是羅馬帝國統治的領域
[00:06:52.320 --> 00:06:54.320]  在這個世界裡面
[00:06:54.320 --> 00:06:56.320]  由蓋薩
[00:06:56.320 --> 00:06:58.320]  其中一個皇帝叫提比劉
[00:06:58.320 --> 00:07:00.320]  在他代位第十五年
[00:07:00.320 --> 00:07:02.320]  然後從這個羅馬帝國這麼大的版圖
[00:07:02.320 --> 00:07:04.320]  一直聚焦在那裡
[00:07:04.320 --> 00:07:06.320]  聚焦在那裡
[00:07:06.320 --> 00:07:08.320]  然後去到猶太地區
[00:07:08.320 --> 00:07:10.320]  再去到約旦河
[00:07:10.320 --> 00:07:12.320]  身邊有個人在抗議
[00:07:12.320 --> 00:07:14.320]  出來大聲喊
[00:07:14.320 --> 00:07:16.320]  你們要悔改了
[00:07:16.320 --> 00:07:18.320]  好了
[00:07:18.320 --> 00:07:20.320]  這個歷史的真實記載
[00:07:20.320 --> 00:07:22.320]  所以
[00:07:22.320 --> 00:07:24.320]  聖經裡面
[00:07:24.320 --> 00:07:26.320]  四方裡面很少
[00:07:26.320 --> 00:07:28.320]  會寫得這麼詳細
[00:07:28.320 --> 00:07:30.320]  這麼仔細
[00:07:30.320 --> 00:07:32.320]  這個人在哪個地區
[00:07:32.320 --> 00:07:34.320]  做皇
[00:07:34.320 --> 00:07:36.320]  哪個人在那個地區
[00:07:36.320 --> 00:07:38.320]  做巡撫
[00:07:38.320 --> 00:07:40.320]  就是總督
[00:07:40.320 --> 00:07:42.320]  巡撫就是羅馬
[00:07:42.320 --> 00:07:44.320]  派去那裡
[00:07:44.320 --> 00:07:46.320]  做官統治那個地區
[00:07:46.320 --> 00:07:48.320]  希律
[00:07:48.320 --> 00:07:50.320]  分封皇
[00:07:50.320 --> 00:07:52.320]  在那個地區裡面
[00:07:52.320 --> 00:07:54.320]  有猶太人的代表
[00:07:54.320 --> 00:07:56.320]  因為羅馬皇要統治這個地方
[00:07:56.320 --> 00:07:58.320]  當時整個猶太地方
[00:07:58.320 --> 00:08:00.320]  已經被
[00:08:00.320 --> 00:08:02.320]  皇國國家沒有了
[00:08:02.320 --> 00:08:04.320]  只是一個省
[00:08:04.320 --> 00:08:06.320]  其中一部分
[00:08:06.320 --> 00:08:08.320]  不過羅馬統治的時候
[00:08:08.320 --> 00:08:10.320]  他就知道猶太人的宗教
[00:08:10.320 --> 00:08:12.320]  信仰的傳統很深厚
[00:08:12.320 --> 00:08:14.320]  所以他就不想直接搞
[00:08:14.320 --> 00:08:16.320]  除非當地人搞不定
[00:08:16.320 --> 00:08:18.320]  所以就自治
[00:08:18.320 --> 00:08:20.320]  派一些人
[00:08:20.320 --> 00:08:22.320]  在那裡做皇
[00:08:22.320 --> 00:08:24.320]  用他們去治理他們的百姓
[00:08:24.320 --> 00:08:26.320]  因為他熟悉他們的律法
[00:08:26.320 --> 00:08:28.320]  熟悉他們的民情
[00:08:28.320 --> 00:08:30.320]  除非那些皇搞不定
[00:08:30.320 --> 00:08:32.320]  他就直接派人去管
[00:08:32.320 --> 00:08:34.320]  所以就有幾個不同地區的分封皇
[00:08:34.320 --> 00:08:36.320]  希律是其中一個皇
[00:08:36.320 --> 00:08:38.320]  他的兄弟家族
[00:08:38.320 --> 00:08:40.320]  就被派去不同的地區
[00:08:40.320 --> 00:08:42.320]  管理這個地方
[00:08:42.320 --> 00:08:48.320]  如果你再看得深入一點
[00:08:48.320 --> 00:08:50.320]  你再想得多一點
[00:08:50.320 --> 00:08:52.320]  這個紀錄
[00:08:52.320 --> 00:08:54.320]  無論是那些皇
[00:08:54.320 --> 00:08:56.320]  那些巡撫
[00:08:56.320 --> 00:08:58.320]  還有兩個大祭司
[00:08:58.320 --> 00:09:00.320]  阿那和戈阿發
[00:09:00.320 --> 00:09:02.320]  其實他都是在說一個
[00:09:02.320 --> 00:09:04.320]  政治和宗教的處境
[00:09:04.320 --> 00:09:06.320]  我們要明白
[00:09:06.320 --> 00:09:08.320]  在一個政治上
[00:09:08.320 --> 00:09:10.320]  統治他們的是什麼人
[00:09:10.320 --> 00:09:12.320]  其實是一個很複雜的處境
[00:09:12.320 --> 00:09:14.320]  當時來說
[00:09:14.320 --> 00:09:16.320]  宗教也複雜
[00:09:16.320 --> 00:09:18.320]  為什麼是兩個大祭司
[00:09:18.320 --> 00:09:20.320]  在舊宗教的傳統裡面
[00:09:20.320 --> 00:09:22.320]  很少同一時間有兩個大祭司
[00:09:22.320 --> 00:09:24.320]  是什麼人
[00:09:24.320 --> 00:09:26.320]  這個值得我們去看
[00:09:26.320 --> 00:09:28.320]  簡單來說
[00:09:28.320 --> 00:09:30.320]  那幾位皇
[00:09:30.320 --> 00:09:32.320]  該薩就是全地羅馬帝國的
[00:09:32.320 --> 00:09:34.320]  大皇帝統治者
[00:09:34.320 --> 00:09:36.320]  巡撫就是他們派去的總督
[00:09:36.320 --> 00:09:38.320]  那些希律是什麼人
[00:09:38.320 --> 00:09:40.320]  他說他是分封的皇
[00:09:40.320 --> 00:09:42.320]  你有沒有想過
[00:09:42.320 --> 00:09:44.320]  猶太人的皇通常是什麼人
[00:09:44.320 --> 00:09:46.320]  如果按照舊約
[00:09:46.320 --> 00:09:48.320]  裡面的紀錄
[00:09:48.320 --> 00:09:50.320]  做得皇的猶太人的皇
[00:09:50.320 --> 00:09:52.320]  應該是
[00:09:52.320 --> 00:09:54.320]  大衛的後代
[00:09:54.320 --> 00:09:56.320]  這樣才是正統的
[00:09:56.320 --> 00:09:58.320]  特別是南國的年代
[00:09:58.320 --> 00:10:00.320]  大衛的後代才是正統的皇
[00:10:00.320 --> 00:10:02.320]  希律是什麼人
[00:10:02.320 --> 00:10:04.320]  他是不是大衛之派
[00:10:04.320 --> 00:10:06.320]  猶太之派
[00:10:06.320 --> 00:10:08.320]  有人找了一找
[00:10:08.320 --> 00:10:10.320]  原來希律的家族是什麼人
[00:10:10.320 --> 00:10:12.320]  根本上都不是以色列人
[00:10:12.320 --> 00:10:14.320]  他是什麼人
[00:10:14.320 --> 00:10:16.320]  其實他是屬於
[00:10:16.320 --> 00:10:18.320]  他的宗族叫以土賣人
[00:10:18.320 --> 00:10:20.320]  以土賣其實就是
[00:10:20.320 --> 00:10:22.320]  以東的後代
[00:10:22.320 --> 00:10:24.320]  就是以素的後代
[00:10:24.320 --> 00:10:26.320]  換言之他是屬於
[00:10:26.320 --> 00:10:28.320]  阿伯拉罕的兒子
[00:10:28.320 --> 00:10:30.320]  以薩就是瓦國
[00:10:30.320 --> 00:10:32.320]  瓦國的兄弟 孿生兄弟叫以素
[00:10:32.320 --> 00:10:34.320]  阿哥是以素
[00:10:34.320 --> 00:10:36.320]  他屬於以素的後代
[00:10:36.320 --> 00:10:38.320]  如果按照傳統
[00:10:38.320 --> 00:10:40.320]  按照猶太人的看法
[00:10:40.320 --> 00:10:42.320]  根本上有什麼可能他可以做皇
[00:10:42.320 --> 00:10:44.320]  沒可能
[00:10:44.320 --> 00:10:46.320]  輪都不能輪到他
[00:10:46.320 --> 00:10:48.320]  猶太之派你都講12之派
[00:10:48.320 --> 00:10:50.320]  眼角的後代
[00:10:50.320 --> 00:10:52.320]  為什麼你選擇這個
[00:10:52.320 --> 00:10:54.320]  不過對於當時來說
[00:10:54.320 --> 00:10:56.320]  這些皇無論在金錢上
[00:10:56.320 --> 00:10:58.320]  勢力上 經濟上
[00:10:58.320 --> 00:11:00.320]  他都和羅馬有很大的關係
[00:11:00.320 --> 00:11:02.320]  所以羅馬可能給錢他
[00:11:02.320 --> 00:11:04.320]  他覺得他聽的話
[00:11:04.320 --> 00:11:06.320]  於是在這樣的關係裏
[00:11:06.320 --> 00:11:08.320]  他做到地區的皇
[00:11:08.320 --> 00:11:10.320]  換言之在人的心目中
[00:11:10.320 --> 00:11:12.320]  人民的心目中
[00:11:12.320 --> 00:11:14.320]  這些希律皇其實不得人心
[00:11:14.320 --> 00:11:16.320]  他們都不是覺得
[00:11:16.320 --> 00:11:18.320]  他們是很正式的
[00:11:18.320 --> 00:11:20.320]  很正統的
[00:11:20.320 --> 00:11:22.320]  他們只不過是
[00:11:22.320 --> 00:11:24.320]  我們的羅馬帝國裏面
[00:11:24.320 --> 00:11:26.320]  其中一些人太管理我們
[00:11:26.320 --> 00:11:28.320]  OK
[00:11:28.320 --> 00:11:30.320]  但他們又要被統治 稱他們為皇
[00:11:30.320 --> 00:11:32.320]  你想想其實
[00:11:32.320 --> 00:11:34.320]  是很複雜的一個
[00:11:34.320 --> 00:11:36.320]  如果你說政治處境
[00:11:36.320 --> 00:11:38.320]  是很複雜的政治處境
[00:11:38.320 --> 00:11:40.320]  還有阿那和大祭司
[00:11:40.320 --> 00:11:42.320]  這兩個大祭司是什麼呢
[00:11:42.320 --> 00:11:44.320]  一個是外父
[00:11:44.320 --> 00:11:46.320]  一個就是女婿
[00:11:46.320 --> 00:11:48.320]  阿那年紀大了 權力已經退休了
[00:11:48.320 --> 00:11:50.320]  他已經不是正式崗位了
[00:11:50.320 --> 00:11:52.320]  國立法已經上去做了
[00:11:52.320 --> 00:11:54.320]  不過因為他仍然很有權
[00:11:54.320 --> 00:11:56.320]  很有威望 在當時中間
[00:11:56.320 --> 00:11:58.320]  仍然都叫他做大祭司
[00:11:58.320 --> 00:12:00.320]  最後審耶穌的時候
[00:12:00.320 --> 00:12:02.320]  他們兩個都有份審的
[00:12:02.320 --> 00:12:04.320]  在這個這麼複雜的
[00:12:04.320 --> 00:12:06.320]  無論是政治
[00:12:06.320 --> 00:12:08.320]  無論是宗教的信仰環境裏
[00:12:08.320 --> 00:12:10.320]  約翰出世
[00:12:10.320 --> 00:12:12.320]  在曠野裏面誕生
[00:12:12.320 --> 00:12:14.320]  神的說話
[00:12:14.320 --> 00:12:16.320]  淋到他的身上
[00:12:16.320 --> 00:12:18.320]  他就開始工作了
[00:12:18.320 --> 00:12:20.320]  約翰有什麼工作呢
[00:12:20.320 --> 00:12:22.320]  其實很特別的
[00:12:22.320 --> 00:12:24.320]  以創下書的記載
[00:12:24.320 --> 00:12:26.320]  其實是一首詩歌形式的記載
[00:12:26.320 --> 00:12:28.320]  約翰來做什麼呢
[00:12:28.320 --> 00:12:30.320]  做修路的
[00:12:30.320 --> 00:12:32.320]  即是維修道路
[00:12:32.320 --> 00:12:34.320]  道路怎樣 道路有什麼洞
[00:12:34.320 --> 00:12:36.320]  浸了雨水
[00:12:36.320 --> 00:12:38.320]  怎樣 先填平
[00:12:38.320 --> 00:12:40.320]  先整走 道路太彎的話
[00:12:40.320 --> 00:12:42.320]  先拉直 太高的話
[00:12:42.320 --> 00:12:44.320]  先整低 令道路
[00:12:44.320 --> 00:12:46.320]  可以由很彎曲
[00:12:46.320 --> 00:12:48.320]  很高高低低
[00:12:48.320 --> 00:12:50.320]  變得平整 其實是順利
[00:12:50.320 --> 00:12:52.320]  鋪了一條好的路
[00:12:52.320 --> 00:12:54.320]  目的是什麼
[00:12:54.320 --> 00:12:56.320]  第六節就說
[00:12:56.320 --> 00:12:58.320]  以致所有有血氣的人
[00:12:58.320 --> 00:13:00.320]  都要見到
[00:13:00.320 --> 00:13:02.320]  神的救恩
[00:13:02.320 --> 00:13:04.320]  這是先知對
[00:13:04.320 --> 00:13:06.320]  對這個
[00:13:06.320 --> 00:13:08.320]  施洗約翰的
[00:13:08.320 --> 00:13:10.320]  一個預言 換言之
[00:13:10.320 --> 00:13:12.320]  他要做一個鋪路者的角色
[00:13:12.320 --> 00:13:14.320]  他要將人
[00:13:14.320 --> 00:13:16.320]  帶到神的救恩的面前
[00:13:16.320 --> 00:13:18.320]  他要將路鋪好
[00:13:18.320 --> 00:13:20.320]  有一個詩歌的說法
[00:13:20.320 --> 00:13:22.320]  路鋪得好一點
[00:13:22.320 --> 00:13:24.320]  讓人能夠順利的 暢通的
[00:13:24.320 --> 00:13:26.320]  去到神的救恩的面前
[00:13:26.320 --> 00:13:28.320]  認識這位
[00:13:28.320 --> 00:13:30.320]  主 認識這位
[00:13:30.320 --> 00:13:32.320]  利塞亞
[00:13:32.320 --> 00:13:34.320]  所以我想
[00:13:34.320 --> 00:13:36.320]  這六節的經文是告訴我們一件事
[00:13:36.320 --> 00:13:38.320]  原來施洗約翰
[00:13:38.320 --> 00:13:40.320]  他的生命 他的出現
[00:13:40.320 --> 00:13:42.320]  是怎樣呢
[00:13:42.320 --> 00:13:44.320]  他是可以將神的救恩
[00:13:44.320 --> 00:13:46.320]  落實在一個很真實
[00:13:46.320 --> 00:13:48.320]  而且複雜的處境裏
[00:13:48.320 --> 00:13:50.320]  他能夠在一個
[00:13:50.320 --> 00:13:52.320]  很不容易解決
[00:13:52.320 --> 00:13:54.320]  有很多問號
[00:13:54.320 --> 00:13:56.320]  的一個環境裏
[00:13:56.320 --> 00:13:58.320]  他能夠將神的救恩
[00:13:58.320 --> 00:14:00.320]  鋪好
[00:14:00.320 --> 00:14:02.320]  讓人可以去到救恩的面前
[00:14:02.320 --> 00:14:04.320]  他沒有嘗試
[00:14:04.320 --> 00:14:06.320]  去解決政治的問題
[00:14:06.320 --> 00:14:08.320]  在那裏
[00:14:08.320 --> 00:14:10.320]  當然他都不會去做那些工作
[00:14:10.320 --> 00:14:12.320]  推翻羅馬政權
[00:14:12.320 --> 00:14:14.320]  他都不會做這些事
[00:14:14.320 --> 00:14:16.320]  他沒有做這些事
[00:14:16.320 --> 00:14:18.320]  不是表示他沒有想法
[00:14:18.320 --> 00:14:20.320]  而是他知道他的工作
[00:14:20.320 --> 00:14:22.320]  他的任務是甚麼呢
[00:14:22.320 --> 00:14:24.320]  在這個這麼複雜的裏面
[00:14:24.320 --> 00:14:26.320]  他知道神的救恩淋在甚麼人身上呢
[00:14:26.320 --> 00:14:28.320]  凡有血氣的
[00:14:28.320 --> 00:14:30.320]  每一個有生命有氣息的人
[00:14:30.320 --> 00:14:32.320]  都要見到神的救恩
[00:14:32.320 --> 00:14:34.320]  他的工作就是鋪路
[00:14:34.320 --> 00:14:36.320]  讓人可以不要受阻礙
[00:14:36.320 --> 00:14:38.320]  不要受影響
[00:14:38.320 --> 00:14:40.320]  去到救恩的面前
[00:14:40.320 --> 00:14:42.320]  我想
[00:14:42.320 --> 00:14:44.320]  如果我們要看
[00:14:44.320 --> 00:14:46.320]  約翰的使命
[00:14:46.320 --> 00:14:48.320]  或者是約翰的生命的話
[00:14:48.320 --> 00:14:50.320]  我們都同樣有一個角色
[00:14:50.320 --> 00:14:52.320]  每一個信耶穌的人
[00:14:52.320 --> 00:14:54.320]  其實我們都可能是其他人
[00:14:54.320 --> 00:14:56.320]  去到主的面前
[00:14:56.320 --> 00:14:58.320]  他們看到神救恩的
[00:14:58.320 --> 00:15:00.320]  其實是一條鋪路
[00:15:00.320 --> 00:15:02.320]  你有沒有想過你鋪路的
[00:15:02.320 --> 00:15:04.320]  你的朋友
[00:15:04.320 --> 00:15:06.320]  說真的他的處境很複雜
[00:15:06.320 --> 00:15:08.320]  我都不懂得處理
[00:15:08.320 --> 00:15:10.320]  他又
[00:15:10.320 --> 00:15:12.320]  他又和人結了婚
[00:15:12.320 --> 00:15:14.320]  比如說結了婚
[00:15:14.320 --> 00:15:16.320]  誰知道他的配偶
[00:15:16.320 --> 00:15:18.320]  他老公又有一個姨姨
[00:15:18.320 --> 00:15:20.320]  他的兒子有很多問題
[00:15:20.320 --> 00:15:22.320]  又不上學
[00:15:22.320 --> 00:15:24.320]  他自己又有很多背景的問題
[00:15:24.320 --> 00:15:26.320]  兩夫妻經常都吵架
[00:15:26.320 --> 00:15:28.320]  搞不定
[00:15:28.320 --> 00:15:30.320]  但我可以怎樣做呢
[00:15:30.320 --> 00:15:32.320]  我知道如果我能夠將他
[00:15:32.320 --> 00:15:34.320]  帶到神的救恩的面前
[00:15:34.320 --> 00:15:36.320]  他這些問題
[00:15:36.320 --> 00:15:38.320]  神就要幫他解決
[00:15:38.320 --> 00:15:40.320]  不是我幫他解決
