
[00:00:00.000 --> 00:00:02.000]  各位靚姐妹 早晨
[00:01:51.000 --> 00:01:57.000]  這就是今天我想和大家去思考這段經文的方向
[00:01:57.000 --> 00:02:01.000]  先來說一個無聊的故事
[00:02:01.000 --> 00:02:05.000]  話說有兩個大學生在飯檯裡吃飯
[00:02:05.000 --> 00:02:07.000]  吃飯當中閒聊
[00:02:07.000 --> 00:02:11.000]  其中一個就說今天飯不錯,很美味
[00:02:11.000 --> 00:02:13.000]  另一個同學就說
[00:02:13.000 --> 00:02:16.000]  不就是植物纖維和碳水化合物
[00:02:16.000 --> 00:02:22.000]  再加上一些維生素和蛋白質氨基酸的東西混在一起
[00:02:22.000 --> 00:02:24.000]  另一個同學聽完這樣說就說
[00:02:24.000 --> 00:02:26.000]  用不著這樣吧
[00:02:26.000 --> 00:02:30.000]  只是吃飯而已,搞得像吃藥一樣
[00:02:30.000 --> 00:02:32.000]  沒錯,在我們日常生活中
[00:02:32.000 --> 00:02:35.000]  我們很少這麼細緻地去理解
[00:02:35.000 --> 00:02:39.000]  處理一些跟我們有關的生活
[00:02:39.000 --> 00:02:41.000]  特別是吃一頓飯
[00:02:41.000 --> 00:02:43.000]  你們不要這樣去想
[00:02:43.000 --> 00:02:45.000]  我們很少這麼認真
[00:02:45.000 --> 00:02:50.000]  不過如果你自己的健康出現問題
[00:02:50.000 --> 00:02:54.000]  你就可能會細心想一想
[00:02:54.000 --> 00:02:57.000]  什麼東西吃進肚子裡
[00:02:57.000 --> 00:03:01.000]  吃了有什麼反應
[00:03:01.000 --> 00:03:04.000]  以上的故事純屬虛構
[00:03:04.000 --> 00:03:07.000]  不過事實上我們會問一個問題
[00:03:07.000 --> 00:03:10.000]  在我們的生活中我們什麼時候認真
[00:03:10.000 --> 00:03:12.000]  什麼時候輕率
[00:03:12.000 --> 00:03:15.000]  當我們面對一些東西跟我們有切身關係
[00:03:15.000 --> 00:03:17.000]  甚至可以說是生死攸關的時候
[00:03:17.000 --> 00:03:20.000]  很重要的時候我們就會很認真
[00:03:20.000 --> 00:03:21.000]  但是對於一些東西
[00:03:21.000 --> 00:03:24.000]  無所謂,隨便吧,可以了的時候
[00:03:24.000 --> 00:03:26.000]  我們就沒這麼認真
[00:03:26.000 --> 00:03:28.000]  無所謂的
[00:03:28.000 --> 00:03:31.000]  吃個麵包也好,叉燒包也好
[00:03:31.000 --> 00:03:33.000]  漢堡包也好,都是麵包而已
[00:03:33.000 --> 00:03:37.000]  但是有時候我們同樣問一個問題
[00:03:37.000 --> 00:03:39.000]  在我們的信仰裡面
[00:03:39.000 --> 00:03:42.000]  我們會不會有時候
[00:03:42.000 --> 00:03:45.000]  要輕率的時候
[00:03:45.000 --> 00:03:47.000]  要認真的時候
[00:03:47.000 --> 00:03:49.000]  我們都分不清楚
[00:03:49.000 --> 00:03:51.000]  什麼時候是重要呢
[00:03:51.000 --> 00:03:56.000]  特別當我們遇到困難挑戰的時候
[00:03:56.000 --> 00:03:58.000]  我們就有些感覺就是
[00:03:58.000 --> 00:04:00.000]  臨急抱耶穌的腳
[00:04:00.000 --> 00:04:01.000]  於是我們就很認真
[00:04:01.000 --> 00:04:03.000]  查聖經,祈禱
[00:04:03.000 --> 00:04:05.000]  看看怎樣處理這個問題
[00:04:05.000 --> 00:04:09.000]  我們似乎對這位耶穌有一個印象
[00:04:09.000 --> 00:04:10.000]  就是
[00:04:10.000 --> 00:04:12.000]  恕我用這句話
[00:04:12.000 --> 00:04:14.000]  消災解難的耶穌
[00:04:14.000 --> 00:04:16.000]  可能這個話
[00:04:16.000 --> 00:04:18.000]  應該落樓下會更加貼切
[00:04:18.000 --> 00:04:22.000]  不過我正正是想挑戰大家去想一想
[00:04:22.000 --> 00:04:24.000]  我們在我們的日常生活裡面
[00:04:24.000 --> 00:04:27.000]  會不會在不經意之間
[00:04:27.000 --> 00:04:30.000]  輕看了耶穌基督的恩典
[00:04:30.000 --> 00:04:32.000]  我希望透過今天的分享
[00:04:32.000 --> 00:04:37.000]  拉近我們對耶穌的距離
[00:04:37.000 --> 00:04:39.000]  更近的來認識這位
[00:04:39.000 --> 00:04:41.000]  滿有大能的三一上帝
[00:04:41.000 --> 00:04:42.000]  聖子耶穌基督
[00:04:42.000 --> 00:04:45.000]  祂豐豐富富的恩典
[00:04:45.000 --> 00:04:46.000]  以致我們的信心
[00:04:46.000 --> 00:04:50.000]  不只是留在一個初信的階段
[00:04:50.000 --> 00:04:52.000]  享受那些很美妙的
[00:04:52.000 --> 00:04:56.000]  和上帝經歷生命改變的感覺
[00:04:56.000 --> 00:04:58.000]  甚至乎
[00:04:58.000 --> 00:05:00.000]  算了,我上到天堂
[00:05:00.000 --> 00:05:02.000]  就可以了
[00:05:02.000 --> 00:05:04.000]  不用那麼認真的
[00:05:04.000 --> 00:05:05.000]  這些留給你牧師吧
[00:05:05.000 --> 00:05:06.000]  牧師級的人才可以
[00:05:06.000 --> 00:05:08.000]  他們是異人
[00:05:08.000 --> 00:05:10.000]  奇異的那些
[00:05:10.000 --> 00:05:12.000]  這樣就可以了
[00:05:12.000 --> 00:05:14.000]  這個正正就是我想今天
[00:05:14.000 --> 00:05:17.000]  在這裡和大家一起分享的內容
[00:05:17.000 --> 00:05:19.000]  讓我們同心祈禱
[00:05:19.000 --> 00:05:24.000]  七主求聖靈進入我們心裡面
[00:05:24.000 --> 00:05:27.000]  引導我們近距離的
[00:05:27.000 --> 00:05:30.000]  進入歷史當中
[00:05:30.000 --> 00:05:32.000]  進入場景當中
[00:05:32.000 --> 00:05:34.000]  去經驗主你的真實
[00:05:34.000 --> 00:05:37.000]  經驗主你的同在
[00:05:37.000 --> 00:05:40.000]  讓我們更好的人來到這裡
[00:05:40.000 --> 00:05:43.000]  看到你豐胸富富的恩典
[00:05:43.000 --> 00:05:44.000]  今天怎樣來到這裡
[00:05:44.000 --> 00:05:47.000]  一樣帶著我們過每一天
[00:05:47.000 --> 00:05:49.000]  沿著這裡去賜福我們
[00:05:49.000 --> 00:05:51.000]  我們祈禱奉耶穌基督成名祈求
[00:05:51.000 --> 00:05:53.000]  阿門
[00:05:53.000 --> 00:05:56.000]  第六章的開始
[00:05:56.000 --> 00:05:59.000]  是以一個場景
[00:05:59.000 --> 00:06:01.000]  加利利的地區
[00:06:01.000 --> 00:06:04.000]  裡面的提比利亞海
[00:06:04.000 --> 00:06:07.000]  一個小山丘上面
[00:06:07.000 --> 00:06:09.000]  當時耶穌正在向一群
[00:06:09.000 --> 00:06:11.000]  慕名而來的人
[00:06:11.000 --> 00:06:14.000]  宣講真理
[00:06:14.000 --> 00:06:18.000]  聖經很清楚地
[00:06:18.000 --> 00:06:20.000]  給了這群人一個註腳
[00:06:20.000 --> 00:06:24.000]  他們是因為看到耶穌神跡致病
[00:06:24.000 --> 00:06:26.000]  他們很有興趣
[00:06:26.000 --> 00:06:28.000]  在那個時候
[00:06:28.000 --> 00:06:32.000]  正是如意節將要來臨的時候
[00:06:32.000 --> 00:06:33.000]  這個註腳
[00:06:33.000 --> 00:06:35.000]  或者可以給我們多一點了解
[00:06:35.000 --> 00:06:37.000]  為什麼這麼多人
[00:06:37.000 --> 00:06:40.000]  來到接近耶穌
[00:06:40.000 --> 00:06:43.000]  可能是因為當時的人會去過節
[00:06:43.000 --> 00:06:45.000]  所以人口會多
[00:06:45.000 --> 00:06:48.000]  流動人口周圍去
[00:06:48.000 --> 00:06:49.000]  人群眾多
[00:06:49.000 --> 00:06:51.000]  再加上耶穌在安息日
[00:06:51.000 --> 00:06:53.000]  致病的消息傳開了
[00:06:53.000 --> 00:06:56.000]  很多人就趁著這個機會
[00:06:56.000 --> 00:06:57.000]  來看看耶路撒冷
[00:06:57.000 --> 00:07:02.000]  看看耶穌還有什麼所謂的本事
[00:07:02.000 --> 00:07:08.000]  看看祂如何繼續有神跡致病
[00:07:08.000 --> 00:07:10.000]  如意節近了
[00:07:10.000 --> 00:07:12.000]  這個時間性的註腳
[00:07:12.000 --> 00:07:15.000]  同樣也讓我們看到
[00:07:15.000 --> 00:07:18.000]  約翰在記載整個耶穌的生平裡面
[00:07:18.000 --> 00:07:20.000]  有一個意思
[00:07:20.000 --> 00:07:23.000]  第一次來記載如意節的時間
[00:07:23.000 --> 00:07:26.000]  是在第二章的十三節
[00:07:26.000 --> 00:07:29.000]  約翰當時記載了這個事蹟
[00:07:29.000 --> 00:07:33.000]  是耶穌去潔淨聖殿
[00:07:33.000 --> 00:07:36.000]  然後第二次如意節的記載
[00:07:36.000 --> 00:07:37.000]  就來到這個地方
[00:07:37.000 --> 00:07:40.000]  六章的四節
[00:07:40.000 --> 00:07:41.000]  由六章開始
[00:07:41.000 --> 00:07:43.000]  裡面有一個很大的段落
[00:07:43.000 --> 00:07:45.000]  緊接著前面第五章
[00:07:45.000 --> 00:07:48.000]  關於耶穌身份的論證之後
[00:07:48.000 --> 00:07:50.000]  在第六章裡面
[00:07:50.000 --> 00:07:52.000]  當中出現了兩個神跡
[00:07:52.000 --> 00:07:53.000]  一個宣告
[00:07:53.000 --> 00:07:56.000]  三場對話
[00:07:56.000 --> 00:07:57.000]  接下來的六章裡面
[00:07:57.000 --> 00:08:01.000]  就很豐富地一步一步地去推演
[00:08:01.000 --> 00:08:04.000]  讓我們看到這位奇妙的
[00:08:04.000 --> 00:08:08.000]  豐富的耶穌基督
[00:08:08.000 --> 00:08:10.000]  第一至四節裡面
[00:08:10.000 --> 00:08:12.000]  交代了這個場景之後
[00:08:12.000 --> 00:08:17.000]  就進入了第五節至十節裡面的對話
[00:08:17.000 --> 00:08:20.000]  這段經文的衝突面也是在這裡
[00:08:20.000 --> 00:08:24.000]  衝突的對象就是門徒
[00:08:24.000 --> 00:08:26.000]  耶穌基督的明知顧問
[00:08:26.000 --> 00:08:28.000]  讓我們看到
[00:08:28.000 --> 00:08:31.000]  強調了耶穌向肥力的指示
[00:08:31.000 --> 00:08:33.000]  是要試驗他
[00:08:33.000 --> 00:08:36.000]  試驗這位很有屬靈智慧的人
[00:08:36.000 --> 00:08:41.000]  曾經認出了耶穌就是尼塞亞的一個門徒
[00:08:41.000 --> 00:08:45.000]  現在他要回應著耶穌基督的挑戰
[00:08:45.000 --> 00:08:48.000]  買食物給這群人
[00:08:48.000 --> 00:08:54.000]  這裡大概有一萬人左右
[00:08:54.000 --> 00:08:55.000]  聖經說
[00:08:55.000 --> 00:08:58.000]  只是男人已經差不多有五千
[00:08:58.000 --> 00:09:00.000]  拖男帶女
[00:09:00.000 --> 00:09:01.000]  打個小小折頭
[00:09:01.000 --> 00:09:02.000]  一萬人
[00:09:02.000 --> 00:09:05.000]  我相信都跑不掉了
[00:09:05.000 --> 00:09:07.000]  肥力見到老師的挑戰就說
[00:09:07.000 --> 00:09:08.000]  喂 老友
[00:09:08.000 --> 00:09:09.000]  不是 老師
[00:09:09.000 --> 00:09:13.000]  這裡哪夠吃啊
[00:09:13.000 --> 00:09:16.000]  找兩年工資都不夠招呼他們
[00:09:16.000 --> 00:09:18.000]  一萬人
[00:09:18.000 --> 00:09:21.000]  肥力數口精
[00:09:21.000 --> 00:09:24.000]  計算速度高
[00:09:24.000 --> 00:09:26.000]  這個挑戰的難度
[00:09:26.000 --> 00:09:28.000]  馬上擺了出來
[00:09:28.000 --> 00:09:32.000]  肥力看到的是環境的限制
[00:09:32.000 --> 00:09:34.000]  他心中有數
[00:09:34.000 --> 00:09:35.000]  搞不定的
[00:09:35.000 --> 00:09:36.000]  開環試什麼啊 老師
[00:09:36.000 --> 00:09:39.000]  而另一個門徒安德烈
[00:09:39.000 --> 00:09:40.000]  也一樣
[00:09:40.000 --> 00:09:42.000]  不過他稍微多做一點點
[00:09:42.000 --> 00:09:44.000]  就找了一個小朋友
[00:09:44.000 --> 00:09:47.000]  這裡有一個小朋友
[00:09:47.000 --> 00:09:48.000]  我不知道這個小朋友心情如何
[00:09:48.000 --> 00:09:50.000]  突然被人抓了出來
[00:09:50.000 --> 00:09:52.000]  他有五個餅 兩條魚
[00:09:52.000 --> 00:09:55.000]  不過安德烈的反應都是
[00:09:55.000 --> 00:09:56.000]  沒辦法啊 老師
[00:09:56.000 --> 00:09:58.000]  有限制啊
[00:09:58.000 --> 00:10:03.000]  很少東西可以做
[00:10:03.000 --> 00:10:06.000]  於是我就要問一個問題
[00:10:06.000 --> 00:10:09.000]  如果耶穌要試驗門徒
[00:10:09.000 --> 00:10:13.000]  那試驗的目的是什麼呢
[00:10:13.000 --> 00:10:16.000]  是不是要試驗他們的管理才幹呢
[00:10:16.000 --> 00:10:19.000]  很明顯不是
[00:10:19.000 --> 00:10:20.000]  我看到的就是
[00:10:20.000 --> 00:10:23.000]  去試驗他們的屬靈的眼光
[00:10:23.000 --> 00:10:25.000]  什麼叫屬靈眼光啊
[00:10:25.000 --> 00:10:27.000]  就是人計算不到
[00:10:27.000 --> 00:10:29.000]  超越了我們所見
[00:10:29.000 --> 00:10:30.000]  所看到的東西
[00:10:30.000 --> 00:10:32.000]  所掌握的東西
[00:10:32.000 --> 00:10:36.000]  背後那份信心
[00:10:36.000 --> 00:10:39.000]  正靠主耶穌的信心
[00:10:39.000 --> 00:10:40.000]  在這裡
[00:10:40.000 --> 00:10:43.000]  主耶穌是教導我們處理問題
[00:10:43.000 --> 00:10:46.000]  提醒我們不要看環境
[00:10:46.000 --> 00:10:51.000]  看環境有時候會令你絕望困苦
[00:10:51.000 --> 00:10:53.000]  起碼今天的天氣
[00:10:53.000 --> 00:10:56.000]  跟前幾天的天氣完全不同
[00:10:56.000 --> 00:10:59.000]  你願不願意做抗日英雄呢
[00:10:59.000 --> 00:11:00.000]  就是白天這麼熱
[00:11:00.000 --> 00:11:01.000]  你就走出街呢
[00:11:01.000 --> 00:11:02.000]  你不會的
[00:11:02.000 --> 00:11:05.000]  你看環境會有改變
[00:11:05.000 --> 00:11:07.000]  你會去選擇
[00:11:07.000 --> 00:11:09.000]  但如果上帝的心意告訴你
[00:11:09.000 --> 00:11:10.000]  你出去吧
[00:11:10.000 --> 00:11:13.000]  在烈日之下向人傳福音呢
[00:11:13.000 --> 00:11:14.000]  你會怎樣呢
[00:11:14.000 --> 00:11:16.000]  就是這個意思
[00:11:16.000 --> 00:11:17.000]  耶穌教我們
[00:11:17.000 --> 00:11:19.000]  要看的是上帝的心意
[00:11:19.000 --> 00:11:22.000]  要按照著上帝的吩咐
[00:11:22.000 --> 00:11:23.000]  上帝的想法
[00:11:23.000 --> 00:11:29.000]  上帝的心思意念來處理問題
[00:11:29.000 --> 00:11:32.000]  或者可以清楚一點的說
[00:11:32.000 --> 00:11:35.000]  按照著聖經給我們的原則
[00:11:35.000 --> 00:11:38.000]  行事為人的原則來處理問題
[00:11:38.000 --> 00:11:44.000]  這次這兩位門徒失落了焦點
[00:11:44.000 --> 00:11:48.000]  雖然他們為這個不能解決問題提供了答案
[00:11:48.000 --> 00:11:50.000]  答案就是沒有符
[00:11:50.000 --> 00:11:52.000]  不能解決
[00:11:52.000 --> 00:11:53.000]  這個是對的
[00:11:53.000 --> 00:11:54.000]  是真的
[00:11:54.000 --> 00:11:56.000]  在人的確是真的
[00:11:56.000 --> 00:11:58.000]  所以都有50分
[00:11:58.000 --> 00:12:01.000]  不過作為信耶穌的人
[00:12:01.000 --> 00:12:03.000]  如果我們只是停留在
[00:12:03.000 --> 00:12:05.000]  看環境去計算的話
[00:12:05.000 --> 00:12:06.000]  我們就看不到
[00:12:06.000 --> 00:12:09.000]  我們信仰那個有意思的地方
[00:12:09.000 --> 00:12:15.000]  信仰給我們的那種威力
[00:12:15.000 --> 00:12:16.000]  所差的
[00:12:16.000 --> 00:12:18.000]  就是我們會不會都相信
[00:12:18.000 --> 00:12:20.000]  耶穌能夠解決我們
[00:12:20.000 --> 00:12:23.000]  不能夠解決的問題
[00:12:23.000 --> 00:12:26.000]  這個就是贖靈眼光的挑戰
[00:12:26.000 --> 00:12:30.000]  這個也是耶穌要試驗肥力的意思
[00:12:30.000 --> 00:12:33.000]  我相信肥力的經驗
[00:12:33.000 --> 00:12:35.000]  同樣放在我們身上
[00:12:35.000 --> 00:12:37.000]  一樣有意思
[00:12:37.000 --> 00:12:40.000]  耶穌要我們知道
[00:12:40.000 --> 00:12:44.000]  不要只是看到自己的限制
[00:12:44.000 --> 00:12:47.000]  不要整天自己去計算
[00:12:47.000 --> 00:12:49.000]  計算完之後
[00:12:49.000 --> 00:12:51.000]  你都要問一下上帝
[00:12:51.000 --> 00:12:55.000]  你知道上帝的無限更加重要
[00:12:55.000 --> 00:12:57.000]  在上主的手裡面
[00:12:57.000 --> 00:12:59.000]  可以從無到有
[00:12:59.000 --> 00:13:05.000]  也可以從少到無限大
[00:13:05.000 --> 00:13:07.000]  第五至第十節裡
[00:13:07.000 --> 00:13:09.000]  這個對話
[00:13:09.000 --> 00:13:11.000]  接下來的
[00:13:11.000 --> 00:13:14.000]  我相信是門徒的靜默
[00:13:14.000 --> 00:13:19.000]  然後就輪到耶穌的行動
[00:13:19.000 --> 00:13:22.000]  我們在第十一至十五節裡
[00:13:22.000 --> 00:13:25.000]  就看到耶穌的連串行動
[00:13:25.000 --> 00:13:27.000]  耶穌接收了餅之後
[00:13:27.000 --> 00:13:29.000]  就用一個主人的身份
[00:13:29.000 --> 00:13:32.000]  拿起餅來祝謝
[00:13:32.000 --> 00:13:35.000]  情況就好像邀請了一班人客
[00:13:35.000 --> 00:13:38.000]  來到家裡開飯
[00:13:38.000 --> 00:13:39.000]  吃飯之前
[00:13:39.000 --> 00:13:42.000]  主人家就為了食物感恩
[00:13:42.000 --> 00:13:44.000]  祝謝
[00:13:44.000 --> 00:13:46.000]  然後開餐
[00:13:46.000 --> 00:13:48.000]  不過場地不同
[00:13:48.000 --> 00:13:51.000]  人數不同
[00:13:51.000 --> 00:13:53.000]  上萬的數目人客
[00:13:53.000 --> 00:13:55.000]  現在就坐在草地上
[00:13:55.000 --> 00:13:59.000]  享受主耶穌的招待
[00:13:59.000 --> 00:14:02.000]  如果你熟悉舊約聖經的故事的話
[00:14:02.000 --> 00:14:04.000]  你會想起什麼?
[00:14:04.000 --> 00:14:07.000]  你會想起昔日摩西
[00:14:07.000 --> 00:14:10.000]  在抗日裡面仰望上主的公認
[00:14:10.000 --> 00:14:13.000]  然後他傳話給以色列人知道
[00:14:13.000 --> 00:14:14.000]  你留意
[00:14:14.000 --> 00:14:17.000]  不是摩西弄些東西出來給以色列人吃
[00:14:17.000 --> 00:14:19.000]  是告訴以色列人
[00:14:19.000 --> 00:14:20.000]  有東西吃
[00:14:20.000 --> 00:14:24.000]  是上主耶和華上帝給我們的食物
[00:14:24.000 --> 00:14:30.000]  如今主耶穌所做的不同的地方
[00:14:30.000 --> 00:14:33.000]  是主耶穌親自來供應食物
[00:14:33.000 --> 00:14:36.000]  來照顧這班人
[00:14:36.000 --> 00:14:39.000]  在這裡我們可以看到
[00:14:39.000 --> 00:14:42.000]  主耶穌所展現出來
[00:14:42.000 --> 00:14:47.000]  比摩西更高的超越地位
[00:14:47.000 --> 00:14:51.000]  祂就是那位供應人需要的上帝
[00:14:51.000 --> 00:14:53.000]  令人飽足的上帝
[00:14:53.000 --> 00:14:55.000]  我們可以繼續在這個段落裡面看到
[00:14:55.000 --> 00:14:58.000]  當中記載的情景是多麼奇妙
[00:14:58.000 --> 00:15:02.000]  成萬的人在草地上吃飽了之後
[00:15:02.000 --> 00:15:03.000]  還有剩餘
[00:15:03.000 --> 00:15:07.000]  還撿回了十二欄的碎屑
[00:15:07.000 --> 00:15:11.000]  耶穌為這個碎屑說了一句很有意思的話
[00:15:11.000 --> 00:15:14.000]  他說免得糟蹋了
[00:15:14.000 --> 00:15:16.000]  很環保耶穌說的
[00:15:16.000 --> 00:15:17.000]  很節儉
[00:15:17.000 --> 00:15:20.000]  還是究竟耶穌想他們留下一場
[00:15:20.000 --> 00:15:21.000]  你們不夠吃了
[00:15:21.000 --> 00:15:24.000]  神職一次 下次不會有
[00:15:24.000 --> 00:15:29.000]  我想如果我們從豐富的角度來說
[00:15:29.000 --> 00:15:31.000]  耶穌要我們學的是珍惜
[00:15:31.000 --> 00:15:33.000]  珍惜這個恩典
[00:15:33.000 --> 00:15:36.000]  我們可以從糟蹋的字可以看到
[00:15:36.000 --> 00:15:38.000]  祂要我們去留心
[00:15:38.000 --> 00:15:41.000]  那些不是普通的食物
[00:15:41.000 --> 00:15:43.000]  不是7-11裡面買回來的麵包
[00:15:43.000 --> 00:15:48.000]  是上帝的恩典給我們的供應
[00:15:48.000 --> 00:15:53.000]  十三節裡面有一個很特別的記載
[00:15:53.000 --> 00:15:56.000]  就是說這些碎屑撿起來的時候
[00:15:56.000 --> 00:15:59.000]  有十二個欄子
[00:15:59.000 --> 00:16:01.000]  有不同的說法
[00:16:01.000 --> 00:16:06.000]  關於十二欄子的意義
[00:16:06.000 --> 00:16:10.000]  不過我會簡單來說
[00:16:10.000 --> 00:16:12.000]  它會代表了豐富
[00:16:12.000 --> 00:16:16.000]  但是同樣在十二個欄子的背後
[00:16:16.000 --> 00:16:20.000]  我會想起在十二個門徒
[00:16:20.000 --> 00:16:21.000]  撿著撿著
[00:16:21.000 --> 00:16:23.000]  每個人都有份撿
[00:16:23.000 --> 00:16:25.000]  或者在整個鋪排裡面
[00:16:25.000 --> 00:16:29.000]  我自己有這樣的體會
[00:16:29.000 --> 00:16:31.000]  在場的十二個門徒和所有人
[00:16:31.000 --> 00:16:35.000]  都經歷了這個神蹟
[00:16:35.000 --> 00:16:37.000]  門徒親身看著
[00:16:37.000 --> 00:16:40.000]  由少變到倍增
[00:16:40.000 --> 00:16:43.000]  豐富這個轉變
[00:16:43.000 --> 00:16:46.000]  其他人所經歷的
[00:16:46.000 --> 00:16:48.000]  可能是看到這個爆竹
[00:16:48.000 --> 00:16:49.000]  可以吃的
[00:16:49.000 --> 00:16:50.000]  怎麼來的
[00:16:50.000 --> 00:16:53.000]  可能他們未必知道
[00:16:53.000 --> 00:16:54.000]  或者應該這樣說
[00:16:54.000 --> 00:16:55.000]  有些人知道
[00:16:55.000 --> 00:16:58.000]  有些人就不知道
[00:16:58.000 --> 00:17:00.000]  不過很明顯的
[00:17:00.000 --> 00:17:03.000]  是耶穌自己將所有的東西
[00:17:03.000 --> 00:17:06.000]  分給所有的人
[00:17:06.000 --> 00:17:08.000]  是祂的豐富
[00:17:08.000 --> 00:17:09.000]  分給所有人
[00:17:09.000 --> 00:17:12.000]  包括門徒
[00:17:12.000 --> 00:17:16.000]  為什麼群眾這麼喜歡耶穌
[00:17:16.000 --> 00:17:19.000]  因為在祂身上找到滿足
[00:17:19.000 --> 00:17:21.000]  找到需要
[00:17:21.000 --> 00:17:23.000]  可以吃
[00:17:23.000 --> 00:17:25.000]  很自然
[00:17:25.000 --> 00:17:28.000]  你做我們的王
[00:17:28.000 --> 00:17:30.000]  或者這個就是猶太人
[00:17:30.000 --> 00:17:33.000]  在他們心目中期盼的利塞亞
[00:17:33.000 --> 00:17:35.000]  那個的意義
[00:17:35.000 --> 00:17:37.000]  那個的角色
[00:17:37.000 --> 00:17:38.000]  在生活上滿足
[00:17:38.000 --> 00:17:40.000]  讓我們有安穩的生活
[00:17:40.000 --> 00:17:42.000]  甚至脫離政治裡面
[00:17:42.000 --> 00:17:44.000]  給我們的迫害
[00:17:44.000 --> 00:17:46.000]  革命家
[00:17:46.000 --> 00:17:49.000]  在這裡我們看到一個
[00:17:49.000 --> 00:17:51.000]  量禽擇木而棲的
[00:17:51.000 --> 00:17:54.000]  實用主義的一個演繹
[00:17:54.000 --> 00:17:56.000]  有得吃我就跟你了
[00:17:56.000 --> 00:17:58.000]  在白色的眼中
[00:17:58.000 --> 00:18:00.000]  耶穌的地位
[00:18:00.000 --> 00:18:03.000]  可能只是跟摩西和以利沙一樣
[00:18:03.000 --> 00:18:06.000]  可以在生活裡面的需要
[00:18:06.000 --> 00:18:09.000]  得到豐富和供應
[00:18:09.000 --> 00:18:12.000]  他們對於利塞亞
[00:18:12.000 --> 00:18:14.000]  這個王的角色
[00:18:14.000 --> 00:18:16.000]  還未能夠準確地
[00:18:16.000 --> 00:18:18.000]  從聖經裡面
[00:18:18.000 --> 00:18:20.000]  從上帝的吩咐裡面去掌握
[00:18:20.000 --> 00:18:23.000]  我想問
[00:18:23.000 --> 00:18:25.000]  如果你是當日的其中一位
[00:18:25.000 --> 00:18:28.000]  你看到這位奇妙的救主
[00:18:28.000 --> 00:18:30.000]  耶穌
[00:18:30.000 --> 00:18:32.000]  有聽過祂的講道
[00:18:32.000 --> 00:18:34.000]  論述之後
[00:18:34.000 --> 00:18:35.000]  你對這位耶穌
[00:18:35.000 --> 00:18:37.000]  會有一個怎樣的印象
[00:18:37.000 --> 00:18:39.000]  有什麼感覺呢
[00:18:39.000 --> 00:18:41.000]  甚至你剛剛吃飽了
[00:18:41.000 --> 00:18:43.000]  還要聽祂講話
[00:18:43.000 --> 00:18:45.000]  會不會
[00:18:45.000 --> 00:18:47.000]  感覺還是沉醉於
[00:18:47.000 --> 00:18:49.000]  飽的那種感覺
[00:18:49.000 --> 00:18:51.000]  摸著肚腩
[00:18:51.000 --> 00:18:53.000]  好像我很多時候回家
[00:18:53.000 --> 00:18:55.000]  吃完飯我就會坐著
[00:18:55.000 --> 00:18:56.000]  歇一歇
[00:18:56.000 --> 00:18:58.000]  享受飽的感覺
