
[00:00:00.000 --> 00:00:03.000]  各位大軒姐妹早晨
[00:01:09.600 --> 00:01:10.440]  撈亂咗仔喎
[00:01:10.440 --> 00:01:12.320]  六年之後才發現
[00:01:12.320 --> 00:01:14.400]  嘩呢個故事好好感人嘅
[00:01:14.400 --> 00:01:16.480]  其實大家返去睇返有機會睇
[00:01:16.480 --> 00:01:18.400]  就點樣點樣去
[00:01:18.400 --> 00:01:21.080]  喺兩個嘅小朋友前面兩個小朋友呢
[00:01:21.080 --> 00:01:23.040]  原來就撈亂咗父母
[00:01:23.040 --> 00:01:25.680]  咁就喺佢自己屋企度喺度長大
[00:01:25.680 --> 00:01:28.040]  咁就喺個修養
[00:01:28.040 --> 00:01:30.640]  以為自己親嘅企度長大
[00:01:30.640 --> 00:01:32.800]  咁呢個故事都好特別啦
[00:01:32.800 --> 00:01:34.080]  咁即係原來
[00:01:34.080 --> 00:01:36.880]  原來屋企做父親
[00:01:36.880 --> 00:01:39.400]  會影響到下一代
[00:01:39.400 --> 00:01:40.960]  點樣去影響下一代
[00:01:40.960 --> 00:01:43.120]  啱啱嗰個禮拜我哋喺
[00:01:43.120 --> 00:01:45.240]  做咗個鞋盒收集
[00:01:45.240 --> 00:01:47.280]  咁其中一對夫婦呢
[00:01:47.280 --> 00:01:48.440]  就帶埋個女嚟
[00:01:48.440 --> 00:01:50.840]  帶埋個個嘅女婿嚟
[00:01:50.840 --> 00:01:53.280]  一齊去執鞋盒
[00:01:53.280 --> 00:01:54.560]  包裝鞋盒
[00:01:54.560 --> 00:01:56.440]  咁就問呢個女兒
[00:01:56.440 --> 00:01:58.720]  究竟似爸爸定似媽媽呢
[00:01:58.720 --> 00:02:00.800]  呢啲有時都會喺度討論
[00:02:00.800 --> 00:02:01.800]  但係原來咁樣嘅
[00:02:01.800 --> 00:02:03.880]  原來啲仔女呢
[00:02:03.880 --> 00:02:07.320]  除咗係有所謂嘅基因
[00:02:07.320 --> 00:02:10.240]  即係從父母當中有DNA攞到返嚟
[00:02:10.240 --> 00:02:11.480]  似爸爸定似媽媽
[00:02:11.480 --> 00:02:13.600]  或者一忽似爸爸忽似媽媽都好
[00:02:13.600 --> 00:02:16.600]  但係佢啲成長階段
[00:02:16.600 --> 00:02:19.800]  都係受到佢父母影響
[00:02:19.800 --> 00:02:22.680]  好似我哋如果喺屋企行為見證
[00:02:22.680 --> 00:02:24.240]  啲仔就會有樣學樣
[00:02:24.240 --> 00:02:26.360]  越細個就越鍾意學
[00:02:26.360 --> 00:02:28.120]  學到有樣學樣
[00:02:28.120 --> 00:02:30.120]  就算就算呢個家庭都係
[00:02:30.120 --> 00:02:33.360]  雖然佢係呢六年裏面
[00:02:33.360 --> 00:02:38.520]  佢喺另一個父母嘅環境當中嘅成長
[00:02:38.520 --> 00:02:40.400]  結果佢自己都會學咗
[00:02:40.400 --> 00:02:42.920]  雖然冇DNA嘅影響
[00:02:42.920 --> 00:02:43.960]  冇遺傳基因
[00:02:43.960 --> 00:02:45.280]  但都會學咗佢
[00:02:45.280 --> 00:02:48.640]  同佢生活嗰對夫婦嘅行為
[00:02:48.640 --> 00:02:50.880]  嚟學習佢點樣去做人
[00:02:50.880 --> 00:02:54.280]  所以有時就我哋嘅行為見證
[00:02:54.280 --> 00:02:56.360]  係會影響到下一代
[00:02:56.360 --> 00:03:00.360]  我哋有時啲家庭未必咁美滿
[00:03:00.360 --> 00:03:01.680]  唔係個個都好似
[00:03:01.680 --> 00:03:02.720]  Picture Perfect咁樣
[00:03:02.720 --> 00:03:05.760]  我屋企呢啲模範家庭唔係
[00:03:05.760 --> 00:03:08.080]  如果你同弟兄姊妹相交得耐嘅時候
[00:03:08.080 --> 00:03:11.040]  發現啲家庭都係有啲破碎家庭
[00:03:11.040 --> 00:03:17.440]  有啲係可能個丈夫就去賭錢飲酒又好
[00:03:17.440 --> 00:03:19.800]  或者個太太唔知做嘅乜嘢又好
[00:03:19.800 --> 00:03:23.600]  咁家庭唔係咁美滿
[00:03:23.600 --> 00:03:27.640]  賭錢飲酒賭博各樣嘅事情
[00:03:27.640 --> 00:03:30.960]  或者係婚外情各樣嘅事情
[00:03:30.960 --> 00:03:34.080]  呢啲嘅事情唔係淨係我哋知道
[00:03:34.080 --> 00:03:36.040]  下一代都見到
[00:03:36.040 --> 00:03:38.120]  咁呢個下一代見到嘅時候
[00:03:38.120 --> 00:03:41.040]  佢哋嘅生命係受到嚴重嘅影響
[00:03:41.040 --> 00:03:44.680]  究竟係點樣將呢個嘅情況
[00:03:44.680 --> 00:03:48.480]  係會點樣可以扭轉呢
[00:03:48.480 --> 00:03:52.040]  其實喺《實務異記》下嗰度
[00:03:52.040 --> 00:03:55.440]  喺《實務異記》下第七章嘅時候
[00:03:55.440 --> 00:03:57.520]  我哋今日會睇十一章同十四章
[00:03:57.520 --> 00:03:59.680]  如果你要明白十一章同十四章
[00:03:59.680 --> 00:04:01.920]  嗰件事情究竟發生咩事呢
[00:04:01.920 --> 00:04:03.520]  十一章至十四章就話
[00:04:03.520 --> 00:04:08.200]  大衛就行淫 姦淫咗別時巴
[00:04:08.200 --> 00:04:10.040]  跟住佢個仔暗戀
[00:04:10.040 --> 00:04:16.480]  又喺度污辱咗佢個同父異母嘅妹妹
[00:04:16.480 --> 00:04:20.360]  跟住就發生家裏面家庭嘅廝殺
[00:04:20.360 --> 00:04:23.840]  呢啲事情係好嚴重
[00:04:23.840 --> 00:04:25.840]  但係原來如果睇返
[00:04:25.840 --> 00:04:28.560]  《實務異記》第七章嘅時候
[00:04:28.560 --> 00:04:32.080]  原來神一度都應去咗大衛
[00:04:32.080 --> 00:04:34.480]  佢點樣去扭轉呢件事
[00:04:34.480 --> 00:04:38.480]  喺《實務異記》第七章一開頭嘅時候
[00:04:38.480 --> 00:04:41.280]  耶和華神就直著先知拿丹
[00:04:41.280 --> 00:04:43.880]  就同大衛講
[00:04:43.880 --> 00:04:52.320]  佢話耶和華神會應去咗大衛
[00:04:52.320 --> 00:04:56.560]  問大衛點解唔同我建一個香柏木嘅殿宇
[00:04:56.560 --> 00:04:59.400]  大衛就應承佢建殿宇
[00:04:59.400 --> 00:05:02.600]  耶和華神直著拿丹咁應去大衛
[00:05:02.600 --> 00:05:06.120]  話耶和華會與佢同在
[00:05:06.120 --> 00:05:08.920]  剪除佢一切嘅仇敵
[00:05:08.920 --> 00:05:10.280]  建立佢嘅家室
[00:05:10.280 --> 00:05:12.640]  兼顧佢嘅國直到永遠
[00:05:12.640 --> 00:05:14.360]  又令到佢受宋滿足
[00:05:14.360 --> 00:05:17.520]  呢個嘅慈愛係唔會離開佢
[00:05:17.520 --> 00:05:23.240]  但係喺第七章第十四節咁樣講
[00:05:23.240 --> 00:05:25.440]  我要作他的父
[00:05:25.440 --> 00:05:26.480]  他就係大衛
[00:05:26.480 --> 00:05:28.360]  因為佢同拿丹講
[00:05:28.360 --> 00:05:30.160]  我要作大衛嘅父
[00:05:30.160 --> 00:05:32.320]  大衛要作我嘅兒子
[00:05:32.320 --> 00:05:34.800]  如果大衛犯了罪
[00:05:34.800 --> 00:05:37.760]  我必用人的仗責打他
[00:05:37.760 --> 00:05:41.080]  用人的鞭責罰他
[00:05:41.080 --> 00:05:43.600]  但我的慈愛仍不離開他
[00:05:43.600 --> 00:05:47.640]  將離開在你面前所廢的數來一樣
[00:05:47.640 --> 00:05:51.160]  你的家和你的國必在我面前永遠建立
[00:05:51.160 --> 00:05:55.960]  你的國為也堅定直到永遠
[00:05:55.960 --> 00:05:59.440]  咁之後大衛就作一個禱告
[00:05:59.440 --> 00:06:01.280]  禱告去感謝耶和華神
[00:06:01.280 --> 00:06:03.200]  呢個禱告當中最尾嘅時候
[00:06:03.200 --> 00:06:05.880]  就寫咗喺呢度投影咗喺度
[00:06:05.880 --> 00:06:07.200]  佢個禱告就話
[00:06:07.200 --> 00:06:10.800]  完嗰陣就話第七章第二十七節咁樣講
[00:06:10.800 --> 00:06:13.440]  耶和華神啊 以色列嘅神啊
[00:06:13.440 --> 00:06:15.480]  因為你啟示僕人嘅說
[00:06:15.480 --> 00:06:20.480]  你必為你建立你的家室
[00:06:20.480 --> 00:06:23.680]  所以僕人就大膽向你如此禱告
[00:06:23.680 --> 00:06:24.800]  主耶和華啊
[00:06:24.800 --> 00:06:26.320]  呢個就大衛嘅禱告
[00:06:26.320 --> 00:06:27.840]  唯有你是神
[00:06:27.840 --> 00:06:29.960]  你的話是真實的
[00:06:29.960 --> 00:06:33.720]  你也應去將這福氣賜給人
[00:06:33.720 --> 00:06:37.720]  呢個係大衛喺第七章嗰時同耶和華神嘅禱告
[00:06:37.720 --> 00:06:42.040]  現在求你賜福於僕人嘅家
[00:06:42.040 --> 00:06:45.320]  可以永遠永存在你面前
[00:06:45.320 --> 00:06:46.560]  主耶和華啊
[00:06:46.560 --> 00:06:48.160]  這是你所應許的
[00:06:48.160 --> 00:06:52.480]  願你永遠賜福於僕人的家
[00:06:52.480 --> 00:06:55.040]  呢度就好似有個互相衝
[00:06:55.040 --> 00:06:57.800]  好似有啲前後矛盾
[00:06:57.800 --> 00:06:59.120]  又罰又賜福
[00:06:59.120 --> 00:07:00.400]  究竟係發生咩事呢
[00:07:00.400 --> 00:07:04.240]  原來神係話一定會係責罰大衛
[00:07:04.240 --> 00:07:07.840]  同樣大衛喺度祈求話
[00:07:07.840 --> 00:07:09.040]  將呢個福氣
[00:07:09.040 --> 00:07:12.400]  因為耶和華神應許過佢嗰四幾樣嘢
[00:07:12.400 --> 00:07:14.640]  佢嘅國永遠堅定喺你
[00:07:14.640 --> 00:07:18.160]  究竟呢個永遠福氣點樣去到佢哋僕人嘅家呢
[00:07:18.160 --> 00:07:21.080]  呢個福氣係佢去過House of your servant
[00:07:21.080 --> 00:07:23.520]  係去大衛嘅家
[00:07:23.520 --> 00:07:27.440]  唔係淨係當陣時嗰一刻嘅家
[00:07:27.440 --> 00:07:29.640]  係一代傳一代
[00:07:29.640 --> 00:07:32.680]  世世代代嘅福氣一路傳落去
[00:07:32.680 --> 00:07:35.400]  所以我哋今日從《薩姆爾記》下
[00:07:35.400 --> 00:07:40.080]  第十一章至第十四節睇一個嘅主題
[00:07:40.080 --> 00:07:42.720]  究竟呢個嘅禍
[00:07:42.720 --> 00:07:47.800]  大衛廠嘅禍去姦淫咗別時巴呢件事情
[00:07:47.800 --> 00:07:49.760]  神係會罰佢
[00:07:49.760 --> 00:07:53.360]  佢都見到佢嘅家庭好混亂
[00:07:53.360 --> 00:07:57.760]  但係點樣可以從呢個禍及家人嗰個嘅情況
[00:07:57.760 --> 00:07:59.320]  因為犯罪嘅原因
[00:07:59.320 --> 00:08:04.400]  令到佢個家庭世世代代都可以無福
[00:08:04.400 --> 00:08:07.600]  我哋就從呢個嘅故事當中
[00:08:07.600 --> 00:08:09.800]  去從神嘅話語去明白
[00:08:09.800 --> 00:08:14.360]  點樣可以導致呢件事情有一個扭轉嘅機會
[00:08:14.360 --> 00:08:16.440]  我哋一齊低頭祈禱
[00:08:16.440 --> 00:08:17.320]  愛你的天父上帝
[00:08:17.320 --> 00:08:18.360]  我哋感謝你
[00:08:18.360 --> 00:08:20.120]  感謝你藉著你嘅先知
[00:08:20.120 --> 00:08:22.400]  拿單去同大衛說話
[00:08:22.400 --> 00:08:24.280]  藉著聖經你嘅話語
[00:08:24.280 --> 00:08:30.600]  將你嘅應許寫得清清楚楚俾我哋睇到
[00:08:30.600 --> 00:08:32.120]  求神你開我眼睛
[00:08:32.120 --> 00:08:34.000]  開我哋耳朵細嚟睇得清楚
[00:08:34.000 --> 00:08:35.880]  看得明白你嘅心意
[00:08:35.880 --> 00:08:37.520]  好使我哋能夠遵從
[00:08:37.520 --> 00:08:40.320]  去教導我哋點樣行
[00:08:40.320 --> 00:08:44.680]  所以能夠有個無福嘅家庭嘅生活
[00:08:44.680 --> 00:08:45.960]  求神你幫助我哋
[00:08:45.960 --> 00:08:48.680]  以上嘅禱告係奉主耶穌得聖嘅名字祈求
[00:08:48.680 --> 00:08:49.480]  阿們
[00:08:55.080 --> 00:08:55.600]  阿
[00:08:55.600 --> 00:09:00.840]  耶和華藉著先知拿單同大衛去說話
[00:09:00.840 --> 00:09:02.680]  咁喺第一節嗰度呢我哋冇寫出嚟
[00:09:02.680 --> 00:09:04.440]  但係第一節嗰度就話
[00:09:04.440 --> 00:09:06.240]  拿單就去見大衛啦
[00:09:06.240 --> 00:09:09.280]  拿單就同佢講咗個比喻喎
[00:09:09.280 --> 00:09:11.480]  比喻呢大家都聽過比喻
[00:09:11.480 --> 00:09:15.680]  好多時就借用一啲故事去解釋個
[00:09:15.680 --> 00:09:17.920]  婉轉咁解釋個真理出嚟
[00:09:17.920 --> 00:09:19.680]  好 拿單就話
[00:09:19.680 --> 00:09:20.880]  講個比喻話
[00:09:20.880 --> 00:09:23.040]  有一座城有兩個人喎
[00:09:23.040 --> 00:09:25.240]  有一個好有錢嘅 有一個好窮嘅
[00:09:25.240 --> 00:09:28.800]  好有錢嗰個家庭就有好多隻牛羊
[00:09:28.800 --> 00:09:32.680]  窮嗰隻呢就係得一隻小母羊羔嘅啫
[00:09:32.680 --> 00:09:34.000]  佢就乜都冇㗎喇
[00:09:34.000 --> 00:09:36.960]  就係靠嗰隻羊羔同佢嘅兒女一同咁長大
[00:09:36.960 --> 00:09:38.800]  食佢嘅 喝佢嘅
[00:09:38.800 --> 00:09:40.160]  一同瞓覺添
[00:09:40.160 --> 00:09:42.760]  即係好似當佢家庭嘅份子
[00:09:42.760 --> 00:09:45.000]  咁結果呢有個客人
[00:09:45.000 --> 00:09:47.360]  有個朋友去探呢個富戶喇
[00:09:47.360 --> 00:09:51.160]  嗰個富戶又唔捨得將佢啲牛羊呢就殺咗佢
[00:09:51.160 --> 00:09:53.760]  擺設賢席喎 我哋有時去
[00:09:53.760 --> 00:09:55.200]  Fansgiving都開大餐喇
[00:09:55.200 --> 00:09:56.280]  佢又開大餐喇
[00:09:56.280 --> 00:09:58.080]  呢個富戶就開大餐喇
[00:09:58.080 --> 00:10:03.240]  咁就話佢唔捨得宰殺佢自己嘅羊
[00:10:03.240 --> 00:10:05.480]  結果佢就點樣喇
[00:10:05.480 --> 00:10:09.760]  佢搶咗呢個窮人嗰個羊羔
[00:10:09.760 --> 00:10:12.080]  去畀佢嘅客人去食
[00:10:12.080 --> 00:10:16.040]  咁當大衛聽到拿單講呢個比喻嘅時候
[00:10:16.040 --> 00:10:17.160]  佢就發嬲喇
[00:10:17.160 --> 00:10:18.240]  有冇搞錯
[00:10:18.240 --> 00:10:21.960]  就對人家講喇 我指著永生嘅耶和華起誓
[00:10:21.960 --> 00:10:23.520]  恨這事嘅人
[00:10:23.520 --> 00:10:24.800]  做呢件事嘅人
[00:10:24.800 --> 00:10:27.200]  要死 該死
[00:10:27.200 --> 00:10:29.480]  同埋佢要還呢啲羊羔四倍
[00:10:29.480 --> 00:10:31.120]  因為佢恨呢件事
[00:10:31.120 --> 00:10:34.920]  冇一個連續嘅心
[00:10:34.920 --> 00:10:38.000]  咁拿單就對大衛咁講第七節
[00:10:38.000 --> 00:10:41.280]  呢個人就係你呀 大衛
[00:10:41.280 --> 00:10:42.720]  耶和華神如此說
[00:10:42.720 --> 00:10:46.040]  我高咗你大衛做以色列王
[00:10:46.040 --> 00:10:49.160]  救你脫離掃羅嘅手
[00:10:49.160 --> 00:10:52.880]  我將主人嘅家業賜咗畀你
[00:10:52.880 --> 00:10:53.800]  將掃羅家業賜咗
[00:10:53.800 --> 00:10:57.800]  將你主人掃羅嘅妻又交咗你手裏面
[00:10:57.800 --> 00:11:00.280]  又將以色列由大家都賜埋畀佢
[00:11:00.280 --> 00:11:02.680]  做咗皇帝 做咗君主
[00:11:02.680 --> 00:11:05.600]  你若以為不足
[00:11:05.600 --> 00:11:07.880]  好似嗰副會一樣
[00:11:07.880 --> 00:11:09.080]  我就應該會交畀你
[00:11:09.080 --> 00:11:11.280]  但係為什麼你藐視
[00:11:11.280 --> 00:11:17.120]  耶和華嘅命令恨眼中為惡嘅事情呢
[00:11:17.120 --> 00:11:24.040]  你借阿門人嘅刀去殺咗烏尼亞
[00:11:24.040 --> 00:11:26.400]  借阿扎弟弟以為冇人知
[00:11:26.400 --> 00:11:33.240]  嗰陣時佢因為好色同彼時巴克行淫
[00:11:33.240 --> 00:11:37.960]  就借呢場嘅戰爭同阿門人打仗嘅事情
[00:11:37.960 --> 00:11:41.280]  派烏尼亞上去靠近聖槍
[00:11:41.280 --> 00:11:43.120]  結果就被殺
[00:11:43.120 --> 00:11:45.680]  畀阿門人嘅士兵殺死咗
[00:11:45.680 --> 00:11:47.000]  以為冇人知
[00:11:47.000 --> 00:11:48.120]  但係神知道
[00:11:48.120 --> 00:11:50.600]  佢就藉咗牙丹去同佢講
[00:11:50.600 --> 00:11:53.680]  去教導佢
[00:11:53.680 --> 00:11:54.560]  話畀你聽
[00:11:54.560 --> 00:11:59.800]  你借阿門人嘅刀去殺害咗烏尼亞
[00:11:59.800 --> 00:12:02.160]  又搶咗佢個太太
[00:12:02.160 --> 00:12:04.760]  彼時巴克返嚟為自己嘅妻子
[00:12:04.760 --> 00:12:05.480]  第十支
[00:12:05.480 --> 00:12:06.280]  你藐視我
[00:12:06.280 --> 00:12:09.640]  藐視耶和華娶咗烏尼亞嘅妻子為妻
[00:12:09.640 --> 00:12:13.840]  所以刀劍永不離開你嘅家
[00:12:13.840 --> 00:12:14.680]  你睇到嗎
[00:12:14.680 --> 00:12:16.520]  你見到第七
[00:12:16.520 --> 00:12:19.080]  睇返撒姆爾基下
[00:12:19.080 --> 00:12:20.240]  頭先第七仗
[00:12:20.240 --> 00:12:21.600]  神係會罰佢
[00:12:21.600 --> 00:12:25.160]  係會用仗佢邊去擊打大衛
[00:12:25.160 --> 00:12:26.520]  因為佢犯罪
[00:12:26.520 --> 00:12:27.800]  耶和華如此說
[00:12:27.800 --> 00:12:29.400]  第十一節
[00:12:29.400 --> 00:12:30.320]  耶和華如此說
[00:12:30.320 --> 00:12:33.360]  我必從你家中興起禍患攻擊你
[00:12:33.360 --> 00:12:35.600]  也必喺你眼前
[00:12:35.600 --> 00:12:38.800]  把你的飛賓刺激別人
[00:12:38.800 --> 00:12:40.120]  呢個別人點呀
[00:12:40.120 --> 00:12:42.720]  他在日光之下就與他同寢
[00:12:42.720 --> 00:12:44.360]  同他們同寢
[00:12:44.360 --> 00:12:46.200]  你在暗中所行嘅事
[00:12:46.200 --> 00:12:48.960]  我卻要在異色戀人面前
[00:12:48.960 --> 00:12:49.760]  眾人面前
[00:12:49.760 --> 00:12:53.000]  在日光之下去報應佢
[00:12:53.000 --> 00:12:54.360]  呢件嘅事情
[00:12:54.360 --> 00:12:57.240]  大衛行淫
[00:12:57.240 --> 00:13:00.160]  佢搶咗彼時巴克
[00:13:00.160 --> 00:13:01.720]  搶咗烏尼亞嘅妻子
[00:13:01.720 --> 00:13:03.200]  佢以為冇人知
[00:13:03.200 --> 00:13:05.640]  以為自己啲人知冇公開出嚟
[00:13:05.640 --> 00:13:08.320]  但耶和神係清清楚楚知道
[00:13:08.320 --> 00:13:10.520]  那神就藉著拿丹
[00:13:10.520 --> 00:13:12.440]  講咗呢個比喻畀佢聽
[00:13:12.440 --> 00:13:13.280]  呢個比喻
[00:13:13.280 --> 00:13:14.480]  聖經嘅比喻係咁樣
[00:13:14.480 --> 00:13:15.640]  我哋聽過好多比喻
[00:13:15.640 --> 00:13:16.640]  新約好多比喻
[00:13:16.640 --> 00:13:17.840]  耶穌比喻
[00:13:17.840 --> 00:13:19.280]  我哋成日都讀耶穌嘅比喻
[00:13:19.280 --> 00:13:20.760]  但係舊日都有比喻
[00:13:20.760 --> 00:13:22.480]  呢個就其中一個
[00:13:22.480 --> 00:13:23.880]  其實比喻係咁樣
[00:13:23.880 --> 00:13:26.880]  係好似一塊鏡咁樣
[00:13:26.880 --> 00:13:28.520]  你走去近嗰陣時
[00:13:28.520 --> 00:13:30.760]  就見到自己嘅真面目
[00:13:30.760 --> 00:13:39.840]  一樣 神就藉著主耶穌嘅比喻
[00:13:39.840 --> 00:13:42.280]  畀我哋見到我哋自己嘅真面目
[00:13:42.280 --> 00:13:46.720]  同樣 神就藉著拿丹講嘅說話
[00:13:46.720 --> 00:13:50.240]  畀大衛見到佢自己嘅真正嘅景況
[00:13:50.240 --> 00:13:51.840]  係乜嘢
[00:13:51.840 --> 00:13:53.920]  有好多人會睇到呢個嘅比喻
[00:13:53.920 --> 00:13:55.160]  或者睇到耶穌嘅比喻
[00:13:55.160 --> 00:13:56.440]  就會行返開
[00:13:56.440 --> 00:13:58.560]  對我冇關係
[00:13:58.560 --> 00:14:02.280]  以為自己好似一個聖人咁
[00:14:02.280 --> 00:14:04.360]  呢啲對我冇關係
[00:14:04.360 --> 00:14:06.600]  地位高嘛
[00:14:06.600 --> 00:14:09.200]  咁我哋喺基督徒嘅生命裏面都會有
[00:14:09.200 --> 00:14:11.720]  以為自己真係做咗基督徒好多年喎
[00:14:11.720 --> 00:14:14.360]  睇聖經 呢啲比喻對我冇關係
[00:14:14.360 --> 00:14:18.200]  大衛做咗一國嘅君主
[00:14:18.200 --> 00:14:20.560]  從耶和華神
[00:14:20.560 --> 00:14:23.640]  從佢喺羊圈裏面睇羊嘅
[00:14:23.640 --> 00:14:27.880]  結果佢成為以色列民全國嘅君主
[00:14:27.880 --> 00:14:30.280]  係一直咁樣去同佢同在
[00:14:30.280 --> 00:14:32.240]  被過數落嘅攻擊
[00:14:32.240 --> 00:14:34.400]  以為自己係乜都有
[00:14:34.400 --> 00:14:36.200]  但係佢喺犯罪嘅時候
[00:14:36.200 --> 00:14:39.600]  神就直著呢塊鏡話畀佢聽
[00:14:39.600 --> 00:14:43.320]  你係犯咗嚴重嘅罪
[00:14:43.320 --> 00:14:44.840]  咁佢點樣處理
[00:14:44.840 --> 00:14:48.400]  佢點樣去面對呢件事情呢
[00:14:48.400 --> 00:14:52.160]  喺第十二章嗰度佢繼續去講話佢後悔
[00:14:52.160 --> 00:14:56.360]  但係耶和華神話佢嘅兒子必定會死
[00:14:56.360 --> 00:14:58.400]  喺詩篇五十一篇嗰陣時
[00:14:58.400 --> 00:15:01.200]  大家一齊讀嗰篇嘅詩篇
[00:15:01.200 --> 00:15:05.120]  喺五十一篇 呢篇嘅詩篇就係
[00:15:05.120 --> 00:15:10.120]  大衛聽到呢個嘅比喻之後
[00:15:10.120 --> 00:15:12.320]  喺耶和華神面前悔改
[00:15:12.320 --> 00:15:16.200]  凝聚悔改 迴轉嘅詩篇
[00:15:16.200 --> 00:15:18.520]  大家 頭先大家讀咗頭四節
[00:15:18.520 --> 00:15:20.680]  大家如果可以返去睇其餘嗰幾節
[00:15:20.680 --> 00:15:22.200]  睇埋全篇嘅詩篇
[00:15:22.200 --> 00:15:25.080]  呢個係大衛嘅真心悔改
[00:15:25.080 --> 00:15:27.320]  佢願意去迴轉
[00:15:27.320 --> 00:15:33.400]  所以耶和華神就接納咗佢嘅禱告
[00:15:33.400 --> 00:15:35.160]  佢願意悔改起嚟
[00:15:35.160 --> 00:15:38.360]  佢就從呢個禍患呢個層面當中
[00:15:38.360 --> 00:15:41.080]  佢得到呢個 繼續得到呢個祝福
[00:15:41.080 --> 00:15:43.880]  咁頭先睇到頭先個問題
[00:15:43.880 --> 00:15:45.120]  我哋今日嘅主題就話
[00:15:45.120 --> 00:15:47.440]  我哋點樣從過犯裏面
[00:15:47.440 --> 00:15:49.240]  能夠無福呢
[00:15:49.240 --> 00:15:51.200]  第一點係咁樣
[00:15:51.200 --> 00:15:54.040]  第一點就要好似大衛一樣
[00:15:54.040 --> 00:15:58.160]  願意喺神面前真心認罪悔改
[00:15:58.160 --> 00:16:01.240]  無論我哋以前所作犯嘅過犯都好
[00:16:01.240 --> 00:16:04.480]  大衛所犯嘅過犯好嚴重
[00:16:04.480 --> 00:16:05.640]  但係到一個地步
[00:16:05.640 --> 00:16:09.760]  但係我哋當中嘅主內嘅大兄姐妹
[00:16:09.760 --> 00:16:13.880]  我哋有心禮嗰時都有呢個禱告
[00:16:13.880 --> 00:16:15.360]  有個見證
[00:16:15.360 --> 00:16:18.080]  就算我哋喺我哋當中嘅誤導嘅朋友
[00:16:18.080 --> 00:16:20.600]  未信靠主耶穌基督嘅朋友
[00:16:20.600 --> 00:16:21.760]  呢啲我哋都係
[00:16:21.760 --> 00:16:23.840]  無論我哋以前所犯嘅罪
[00:16:23.840 --> 00:16:25.360]  係幾嚴重
[00:16:25.360 --> 00:16:28.920]  我哋願意去真心認罪悔改嘅話
[00:16:28.920 --> 00:16:32.240]  我哋都會神係願意去接受我哋
[00:16:32.240 --> 00:16:34.960]  喺羅馬書嘅經文咁樣講法
[00:16:34.960 --> 00:16:38.200]  羅馬書第八章第十五節話
[00:16:38.200 --> 00:16:40.840]  裡面所受嘅我哋所受到嘅聖靈
[00:16:40.840 --> 00:16:42.600]  接受咗聖靈為我哋嘅
[00:16:42.600 --> 00:16:43.600]  係我哋接受咗聖靈
[00:16:43.600 --> 00:16:45.600]  係進入我哋心裏面嘅時候
[00:16:45.600 --> 00:16:47.120]  我哋當中嘅基督徒
[00:16:47.120 --> 00:16:49.200]  我哋唔係一個盧卜嘅心
[00:16:49.200 --> 00:16:51.320]  乃係唔需要再害怕
[00:16:51.320 --> 00:16:53.200]  因為我哋所受嘅
[00:16:53.200 --> 00:16:56.880]  英文係我鍾意英文翻譯得好啲
[00:16:56.880 --> 00:17:00.280]  係 Adoption to Sonship
[00:17:00.280 --> 00:17:01.920]  中文話兒子嘅心
