
[00:00:00.000 --> 00:00:03.240]  下個禮拜我知道大家都應該都很開心
[00:04:15.560 --> 00:04:20.440]  我們都應該想一下故事是怎樣
[00:04:20.440 --> 00:04:24.920]  在《聖經》裡面福音書
[00:04:24.920 --> 00:04:31.800]  只有兩本福音書提到耶穌出生的事情
[00:04:31.800 --> 00:04:33.560]  在舊日裡面就提了很多
[00:04:33.560 --> 00:04:36.120]  但是新的裡面是很特別的
[00:04:36.120 --> 00:04:37.480]  只有兩本
[00:04:37.480 --> 00:04:38.600]  一本是馬太福音
[00:04:38.600 --> 00:04:42.960]  一本是路加福音
[00:04:42.960 --> 00:04:47.480]  而路加福音是特別長的
[00:04:47.480 --> 00:04:51.440]  馬太福音前面就少很多
[00:04:51.440 --> 00:04:53.640]  很短 很壞
[00:04:53.640 --> 00:04:56.680]  當我看的時候我覺得很奇怪
[00:04:56.680 --> 00:04:58.480]  特別是想到一件事
[00:04:58.480 --> 00:05:03.880]  馬太福音是猶太人
[00:05:03.880 --> 00:05:06.280]  馬太福音的背景是利美人
[00:05:06.280 --> 00:05:09.040]  但是路加福音不是
[00:05:09.040 --> 00:05:10.080]  路加福音不是
[00:05:10.080 --> 00:05:14.680]  路加福音是唯一新的裡面一個作者
[00:05:14.680 --> 00:05:17.520]  不是猶太人
[00:05:17.520 --> 00:05:18.960]  路加福音是怎樣
[00:05:18.960 --> 00:05:21.640]  有時候回想的時候
[00:05:21.640 --> 00:05:26.920]  路加福音是去寫一些記錄
[00:05:26.920 --> 00:05:30.120]  路加不止單單寫在福音書
[00:05:30.120 --> 00:05:33.240]  我們跟著下去下低使路行船
[00:05:33.240 --> 00:05:34.760]  很長很長
[00:05:34.760 --> 00:05:37.400]  路加還有一樣很特別
[00:05:37.400 --> 00:05:39.600]  我想我們先記住
[00:05:39.600 --> 00:05:43.920]  他是一個專業的
[00:05:43.920 --> 00:05:45.240]  就是職業的
[00:05:45.240 --> 00:05:49.480]  他是醫生
[00:05:49.480 --> 00:05:52.560]  是一個很特別的情形
[00:05:52.560 --> 00:05:56.400]  我想我們應該去想一下
[00:05:56.400 --> 00:06:01.360]  看到耶穌出生的時候
[00:06:01.360 --> 00:06:07.040]  我想用三個層次我們看到
[00:06:07.040 --> 00:06:14.080]  一個就是馬利亞自己所經歷的
[00:06:14.080 --> 00:06:16.880]  第二我想我們看的就是
[00:06:16.880 --> 00:06:20.440]  跟著他跟他的親戚
[00:06:20.440 --> 00:06:23.440]  伊利沙伯和撒加利亞的
[00:06:23.440 --> 00:06:26.880]  一個第二次的接觸的時候
[00:06:26.880 --> 00:06:30.840]  第三最後我們看的是
[00:06:30.840 --> 00:06:35.480]  牧羊人和那幾個東方的博士
[00:06:35.480 --> 00:06:39.960]  來到他們當中去朝拜
[00:06:39.960 --> 00:06:47.920]  或者去找新生的嬰孩
[00:06:47.920 --> 00:06:53.560]  其實昨天有人問
[00:06:53.560 --> 00:07:00.680]  我們剛才唱了很多關於聖誕的事情
[00:07:00.680 --> 00:07:05.640]  但是在路加福音書裡面
[00:07:05.640 --> 00:07:08.520]  真的是很長很長
[00:07:08.520 --> 00:07:12.440]  我想我們不會逐項逐項去講
[00:07:12.440 --> 00:07:14.360]  但是我想最低限度
[00:07:14.360 --> 00:07:22.200]  有幾樣東西我覺得應該我們去看看
[00:07:22.200 --> 00:07:25.960]  這個公仔給小朋友看
[00:07:25.960 --> 00:07:28.160]  在聖誕福音書裡面
[00:07:28.160 --> 00:07:30.920]  有一樣東西我們不知道
[00:07:30.920 --> 00:07:35.680]  馬利亞的背景不是講了很多
[00:07:35.680 --> 00:07:40.200]  但是有兩本書特別提到
[00:07:40.200 --> 00:07:41.960]  是他們的家譜
[00:07:41.960 --> 00:07:43.360]  他提到家譜
[00:07:43.360 --> 00:07:46.000]  為什麼要提到家譜呢
[00:07:46.000 --> 00:07:48.720]  我想我們可以再去想想
[00:07:48.720 --> 00:07:51.680]  因為在馬太福音那裡
[00:07:51.680 --> 00:07:54.040]  先講去阿巴拉罕
[00:07:54.040 --> 00:07:57.360]  阿巴拉罕一路講起一路講下去
[00:07:57.360 --> 00:08:01.080]  然後到最後就講到
[00:08:01.080 --> 00:08:03.600]  耶穌基督是從馬利亞生的
[00:08:03.600 --> 00:08:07.080]  這個是很特別是從阿巴拉罕開始講
[00:08:07.080 --> 00:08:12.040]  因為阿巴拉罕是猶太人的正公認是祖先
[00:08:12.040 --> 00:08:17.480]  但是阿巴拉罕之前不是重誘人的
[00:08:17.480 --> 00:08:21.320]  所以在路加福音是反過來的
[00:08:21.320 --> 00:08:22.040]  很有趣的
[00:08:22.040 --> 00:08:26.240]  路加福音是從耶穌一路講講講
[00:08:26.240 --> 00:08:34.840]  講回去一路開始講到最開始
[00:08:34.840 --> 00:08:37.760]  不單止是阿巴拉罕一路上去
[00:08:37.760 --> 00:08:41.240]  去到亞當去到人的開始
[00:08:41.240 --> 00:08:45.600]  我想兩處是很特別的
[00:08:45.600 --> 00:08:50.640]  記得路加福音是路加社
[00:08:50.640 --> 00:08:54.760]  他不是猶太人
[00:08:54.760 --> 00:08:59.240]  所以阿巴拉罕對他來說是
[00:08:59.240 --> 00:09:00.640]  不可以說沒什麼意思
[00:09:00.640 --> 00:09:03.360]  但是他的重點
[00:09:03.360 --> 00:09:08.440]  他要一路去到回去人的開始
[00:09:08.440 --> 00:09:14.520]  耶穌因為不是單是為了猶太人
[00:09:14.520 --> 00:09:15.640]  我們要記住
[00:09:15.640 --> 00:09:18.120]  耶穌來我想
[00:09:18.120 --> 00:09:23.080]  最後天使給馬利亞都知道
[00:09:23.080 --> 00:09:25.360]  萬人因為他得福
[00:09:25.360 --> 00:09:27.640]  不只是給他的猶太人
[00:09:27.640 --> 00:09:31.760]  猶太人覺得神是他的
[00:09:31.760 --> 00:09:32.360]  沒錯
[00:09:32.360 --> 00:09:34.960]  但是也是世人
[00:09:34.960 --> 00:09:38.360]  我們每一個
[00:09:38.360 --> 00:09:44.520]  在看這個家譜的時候
[00:09:44.520 --> 00:09:47.640]  我想我們都可以留意到
[00:09:47.640 --> 00:09:54.320]  因為這些家譜是要回去舊約裡面
[00:09:54.320 --> 00:09:57.560]  去找很多的事情
[00:09:57.560 --> 00:09:59.600]  一代一代的傳下來
[00:09:59.600 --> 00:10:01.280]  一代一代的傳下來
[00:10:01.280 --> 00:10:06.600]  我都很開心明年
[00:10:06.600 --> 00:10:09.080]  有人我們都看舊約
[00:10:09.080 --> 00:10:10.480]  去看回聖經
[00:10:10.480 --> 00:10:12.160]  舊約不是好看
[00:10:12.160 --> 00:10:15.040]  但是我想應該都要回去一段時間
[00:10:15.040 --> 00:10:16.600]  去看看
[00:10:16.600 --> 00:10:19.880]  因為耶穌的事情
[00:10:19.880 --> 00:10:21.840]  很多都在舊約裡面
[00:10:21.840 --> 00:10:26.560]  我想我不敢說有多少處
[00:10:26.560 --> 00:10:31.920]  我想可能過一百處的聖經是有提到
[00:10:31.920 --> 00:10:33.400]  因為章節提到
[00:10:33.400 --> 00:10:34.600]  耶穌基督
[00:10:34.600 --> 00:10:36.880]  但是他們期待猶太人
[00:10:36.880 --> 00:10:38.480]  期待是另一件事
[00:10:38.480 --> 00:10:39.520]  他們的微祟
[00:10:39.520 --> 00:10:41.800]  他們的救主
[00:10:41.800 --> 00:10:44.360]  耶穌對他們來說
[00:10:44.360 --> 00:10:48.720]  他們不知道是怎麼回事
[00:10:48.720 --> 00:10:51.200]  到最後才知道是怎麼回事
[00:10:51.200 --> 00:10:55.800]  但是在舊約裡面已經說了很多很多
[00:10:55.800 --> 00:11:00.360]  關於他們將來要來的這個救主
[00:11:00.360 --> 00:11:04.840]  在瑪利亞懷仁的時候
[00:11:04.840 --> 00:11:07.600]  開始一樣一樣的展現出來
[00:11:07.600 --> 00:11:12.120]  讓他們知道
[00:11:12.120 --> 00:11:15.280]  在看這個家譜的時候
[00:11:15.280 --> 00:11:17.560]  我想我們都看到一樣東西
[00:11:17.560 --> 00:11:21.400]  就是一代人一代傳一代
[00:11:21.400 --> 00:11:23.920]  但是有一件事我想我們要知道
[00:11:23.920 --> 00:11:28.080]  在瑪利亞懷仁這件事
[00:11:28.080 --> 00:11:35.680]  它不是人的一代傳一代的事情這麼簡單
[00:11:35.680 --> 00:11:38.640]  瑪利亞懷仁的時候
[00:11:38.640 --> 00:11:49.360]  它是已經許配了給約瑟
[00:11:49.360 --> 00:11:52.560]  我想如果我們說是訂了婚也好
[00:11:52.560 --> 00:11:54.720]  用我們今天的名字
[00:11:54.720 --> 00:12:00.480]  但是他還沒出嫁
[00:12:00.480 --> 00:12:01.760]  我想大家都明白
[00:12:01.760 --> 00:12:07.560]  如果還沒出嫁而有懷仁的時候
[00:12:07.560 --> 00:12:10.160]  是一件很大的事情
[00:12:10.160 --> 00:12:14.200]  不是說不同今天的事情
[00:12:14.200 --> 00:12:24.240]  但是當天是一件不太見得人的事情
[00:12:24.240 --> 00:12:30.800]  在這件事情發生的時候
[00:12:30.800 --> 00:12:35.320]  約瑟知道之後
[00:12:35.320 --> 00:12:37.800]  他不知道怎麼辦
[00:12:37.800 --> 00:12:43.320]  但是神讓他知道
[00:12:43.320 --> 00:12:46.960]  這個瑪利亞懷仁的事情
[00:12:46.960 --> 00:12:52.640]  不是人自己所生的一件事
[00:12:52.640 --> 00:12:58.360]  約瑟就叫他把瑪利亞娶過來
[00:12:58.360 --> 00:13:00.720]  還告訴他要生一個孩子
[00:13:00.720 --> 00:13:05.440]  而且也告訴他這個孩子是怎樣
[00:13:05.440 --> 00:13:06.760]  是什麼事情
[00:13:06.760 --> 00:13:09.920]  這個在《華太夫音》裡特別記載
[00:13:09.920 --> 00:13:12.400]  但是到了《路加夫音》的時候
[00:13:12.400 --> 00:13:20.320]  是特別針對瑪利亞自己
[00:13:20.320 --> 00:13:23.120]  瑪利亞自己也知道
[00:13:23.120 --> 00:13:26.160]  為什麼會這樣發生
[00:13:26.160 --> 00:13:27.360]  不明白的
[00:13:27.360 --> 00:13:29.720]  我想用一句話
[00:13:29.720 --> 00:13:31.760]  他自己不明白
[00:13:31.760 --> 00:13:34.520]  因為他是許配了給約瑟
[00:13:34.520 --> 00:13:36.920]  但是事實他知道
[00:13:36.920 --> 00:13:39.440]  因為約瑟也知道
[00:13:39.440 --> 00:13:41.960]  這件事對瑪利亞來說
[00:13:41.960 --> 00:13:45.720]  是一個很震驚的一件事
[00:13:45.720 --> 00:13:47.480]  瑪利亞是很害怕的
[00:13:47.480 --> 00:13:51.960]  因為如果他這件事說得出來
[00:13:51.960 --> 00:13:55.880]  在當時的情形是可大可小的
[00:13:55.880 --> 00:14:00.960]  他可以在社會上不可以再活下去
[00:14:00.960 --> 00:14:02.160]  別人不要他
[00:14:02.160 --> 00:14:03.480]  他家裡
[00:14:03.480 --> 00:14:06.520]  或者不是他夫家不要
[00:14:06.520 --> 00:14:08.920]  不只是約瑟不要他這麼簡單
[00:14:08.920 --> 00:14:13.080]  還有如果再說差一點
[00:14:13.080 --> 00:14:16.000]  他會被人用石頭扔死
[00:14:16.000 --> 00:14:19.720]  在當時這個不只是猶太人
[00:14:19.720 --> 00:14:25.000]  我想我們中國人也在這件事上
[00:14:25.000 --> 00:14:28.760]  是一件很嚴肅的事情
[00:14:28.760 --> 00:14:35.840]  但是神特別給瑪利亞這個訊息
[00:14:35.840 --> 00:14:39.840]  但是瑪利亞就算聽了這個事
[00:14:39.840 --> 00:14:43.360]  他也是害怕的
[00:14:43.360 --> 00:14:50.120]  他先是告訴她
[00:14:50.120 --> 00:14:55.880]  不只是告訴她這個孩子是怎麼來的
[00:14:55.880 --> 00:15:01.120]  而且叫她起了名字
[00:15:01.120 --> 00:15:03.520]  起了名字不是很簡單
[00:15:03.520 --> 00:15:05.960]  因為這個名字是有意思的
[00:15:05.960 --> 00:15:15.960]  也告訴她她的耶穌的日後身份是怎樣的
[00:15:15.960 --> 00:15:23.160]  但是瑪利亞和天使也有一些溝通
[00:15:23.160 --> 00:15:24.720]  就是她問他為什麼
[00:15:24.720 --> 00:15:28.680]  天使從一件事告訴她
[00:15:28.680 --> 00:15:31.120]  就是關於伊利沙伯的事情
[00:15:31.120 --> 00:15:34.320]  伊利沙伯是瑪利亞的親戚
[00:15:34.320 --> 00:15:37.080]  是媽媽那邊的親戚
[00:15:37.080 --> 00:15:47.880]  因為伊利沙伯嫁在利美人的家族裡面
[00:15:47.880 --> 00:15:50.400]  利美人做家族為什麼呢
[00:15:50.400 --> 00:15:56.400]  因為伊利沙伯和她先生是在殿裡面的侍奉
[00:15:56.400 --> 00:16:00.000]  這是一個很特別要知道的事情
[00:16:00.000 --> 00:16:06.680]  所以天使告訴她不只是她自己
[00:16:06.680 --> 00:16:11.480]  而且也告訴她她的親戚伊利沙伯的事情
[00:16:11.480 --> 00:16:16.400]  瑪利亞生長
[00:16:16.400 --> 00:16:21.280]  我想她家裡的歷史我們看不到很多
[00:16:21.280 --> 00:16:31.000]  但是我們知道瑪利亞應該是在他們生命裡面
[00:16:31.000 --> 00:16:32.560]  就是在他們開始的時候
[00:16:32.560 --> 00:16:37.080]  他們是一個對神有一個認識
[00:16:37.080 --> 00:16:39.280]  不是就是這樣一個普普通通
[00:16:39.280 --> 00:16:42.600]  因為他們家裡的事情
[00:16:42.600 --> 00:16:45.840]  所以在這個事情發生的時候
[00:16:45.840 --> 00:16:54.720]  瑪利亞都是知道應該去和伊利沙伯和她的親戚
[00:16:54.720 --> 00:17:00.000]  去有一些溝通或者是怎樣
[00:17:00.000 --> 00:17:06.320]  伊利沙伯又是另外一個故事
[00:17:06.320 --> 00:17:12.120]  主要是伊利沙伯和她先生
[00:17:12.120 --> 00:17:15.600]  兩個人都是聖經說的如意人
[00:17:15.600 --> 00:17:19.520]  因為他們也是在神面前的侍奉
[00:17:19.520 --> 00:17:23.840]  但是他們年老一直沒有孩子
[00:17:23.840 --> 00:17:26.560]  就是沒有兒子
[00:17:26.560 --> 00:17:29.120]  我不說粗一點的沒有兒子生
[00:17:29.120 --> 00:17:31.840]  但是為什麼不生呢
[00:17:31.840 --> 00:17:34.480]  但是到年紀老的時候
[00:17:34.480 --> 00:17:41.200]  大家記得在舊約裡面有兩個例子很特別
[00:17:41.200 --> 00:17:44.720]  第一個是阿巴拉罕
[00:17:44.720 --> 00:17:46.960]  是開始在阿巴拉罕發生
[00:17:46.960 --> 00:17:54.240]  第二個是在薩姆爾的事情
[00:17:54.240 --> 00:17:56.320]  這兩個人的事情
[00:17:56.320 --> 00:18:00.720]  我想在神面前侍奉的人
[00:18:00.720 --> 00:18:04.720]  是有一些應該會去明白的
[00:18:04.720 --> 00:18:15.040]  那麼當他們在神面前
[00:18:15.040 --> 00:18:18.240]  撒加利亞和伊利沙伯在神面前
[00:18:18.240 --> 00:18:22.720]  他們知道當然他們想要有孩子
[00:18:22.720 --> 00:18:27.440]  但是沒有的時候怎麼辦呢
[00:18:27.440 --> 00:18:30.640]  但是天使到最後
[00:18:30.640 --> 00:18:33.840]  神用天使告訴他們
[00:18:33.840 --> 00:18:36.880]  他們在神面前他們禱告
[00:18:36.880 --> 00:18:39.440]  但是他們是會有一個孩子
[00:18:39.440 --> 00:18:42.240]  而且還要約翰
[00:18:42.240 --> 00:18:46.640]  約翰的名字不是他們想起的
[00:18:46.640 --> 00:18:49.200]  是神要他們約翰
[00:18:49.200 --> 00:18:51.600]  約翰的名字和耶穌的名字
[00:18:51.600 --> 00:18:55.520]  那些名字全部有相同意思在裡面
[00:18:55.520 --> 00:18:59.600]  我想我不是讀舊約的文字
[00:18:59.600 --> 00:19:02.160]  但是我想我提一提這個東西
[00:19:02.160 --> 00:19:04.080]  我知道當中有沒有人
[00:19:04.080 --> 00:19:07.440]  你可以找到希伯來文這些字
[00:19:07.440 --> 00:19:09.760]  那約翰還有一樣東西
[00:19:09.760 --> 00:19:14.720]  約翰的出生在舊約裡面
[00:19:14.720 --> 00:19:20.160]  也有很特別的預言在那裡
[00:19:20.160 --> 00:19:23.120]  因為約翰是耶穌的先鋒
[00:19:23.120 --> 00:19:29.520]  是為耶穌做一個鋪路的工作
[00:19:29.520 --> 00:19:32.560]  做預供 如我今天所說
[00:19:32.560 --> 00:19:36.560]  就是做預備的工作在那裡
[00:19:36.560 --> 00:19:42.160]  這件事對以利沙伯和撒加利來講
[00:19:42.160 --> 00:19:44.480]  因為約翰的出生
[00:19:44.480 --> 00:19:50.000]  到最後的出生是神給他們的應許
[00:19:50.000 --> 00:19:55.440]  而且特別是應驗了舊約
[00:19:55.440 --> 00:20:01.200]  早期的 當年先知的預言
[00:20:01.200 --> 00:20:03.760]  我想我們可以在撒加
[00:20:03.760 --> 00:20:07.440]  如果大家有後再回去讀書
[00:20:07.440 --> 00:20:09.760]  多些去讀書
[00:20:09.760 --> 00:20:13.360]  就會看到這些預言
[00:20:13.360 --> 00:20:14.720]  詩篇也好
[00:20:14.720 --> 00:20:16.720]  這些我留待明年
[00:20:16.720 --> 00:20:19.520]  看大家可不可以撐起心安
[00:20:19.520 --> 00:20:23.920]  或者可以回到舊約
[00:20:23.920 --> 00:20:28.720]  這個我們可以去看
[00:20:28.720 --> 00:20:35.120]  當日我相信撒加利亞和以利沙伯
[00:20:35.120 --> 00:20:36.960]  他們在神面前侍奉
[00:20:36.960 --> 00:20:42.000]  他們應該都看到不少神的話
[00:20:42.000 --> 00:20:45.360]  我不知道他們的讀經計劃是什麼
[00:20:45.360 --> 00:20:50.720]  但是在殿裡面他們應該有先知書
[00:20:50.720 --> 00:20:57.840]  我想瑪利亞應該都因為他們家族的影響
[00:20:57.840 --> 00:21:02.320]  會幫他們讀到這些東西
[00:21:02.320 --> 00:21:04.080]  當他們讀到這些東西
[00:21:04.080 --> 00:21:06.720]  讀到先知書的時候
[00:21:06.720 --> 00:21:10.000]  我想他們應該明白
[00:21:10.000 --> 00:21:13.760]  因為這些事情不是人可以想到的事情
[00:21:13.760 --> 00:21:16.000]  如果不是神預備他們
[00:21:16.000 --> 00:21:22.400]  他們沒有辦法去承受這些事情
[00:21:22.400 --> 00:21:30.160]  不單止是以利沙伯在這件事情上的發生
[00:21:30.160 --> 00:21:35.520]  但是當以利沙伯看到瑪利亞的時候
[00:21:35.520 --> 00:21:42.880]  他不知道為什麼瑪利亞會這樣
[00:21:42.880 --> 00:21:48.640]  但在那時候聖靈讓他感動
[00:21:48.640 --> 00:21:52.480]  讓他知道瑪利亞的壞人是什麼事情
[00:21:52.480 --> 00:22:00.640]  而且他的壞人和他自己的壞人是同在一起的
[00:22:00.640 --> 00:22:03.360]  不是巧合
[00:22:03.360 --> 00:22:05.920]  結果瑪利亞就在他那裡
[00:22:05.920 --> 00:22:11.040]  和以利沙伯住了幾個月
[00:22:11.040 --> 00:22:13.600]  然後才回去
[00:22:13.600 --> 00:22:20.000]  在這段時間結束之後
[00:22:20.000 --> 00:22:24.000]  瑪利亞唱了一首詩
[00:22:24.000 --> 00:22:28.640]  就是我們剛才讀的那段經文
[00:22:28.640 --> 00:22:33.440]  那段經文不單止是詩
[00:22:33.440 --> 00:22:40.240]  我想我們都可以考慮它是一個禱告
[00:22:40.240 --> 00:22:46.400]  有些人的詩和他的禱告不是亂來亂去
[00:22:46.400 --> 00:22:48.960]  我想我們讀詩篇的時候
[00:22:48.960 --> 00:22:50.800]  我們都會想到
[00:22:50.800 --> 00:22:52.640]  詩篇事實上是唱的
[00:22:52.640 --> 00:22:56.560]  但是詩篇裡面是很多的禱告
[00:22:56.560 --> 00:22:58.800]  是香神的禱告
[00:22:58.800 --> 00:23:00.480]  因為是讚美神
[00:23:00.480 --> 00:23:06.080]  又怎樣用詩歌去唱
[00:23:06.080 --> 00:23:10.400]  這件事我想我們將來可以回去
[00:23:10.400 --> 00:23:11.840]  在舊約讀舊約的時候
[00:23:11.840 --> 00:23:15.360]  我們可以多留意一些
[00:23:15.360 --> 00:23:24.240]  好
[00:23:24.240 --> 00:23:31.440]  我想很快要去到第三個環節
[00:23:31.440 --> 00:23:32.880]  當瑪利亞回去了
[00:23:32.880 --> 00:23:43.760]  當然瑪利亞和約瑟去到伯利恆的時候
[00:23:43.760 --> 00:23:47.600]  耶穌也要出生
[00:23:47.600 --> 00:23:54.480]  最後在那裡就有兩組人特別
[00:23:54.480 --> 00:23:57.120]  是有神特別給他們的顯面
[00:23:57.120 --> 00:24:02.560]  就是牧羊人和那幾個從東方來的博士
[00:24:02.560 --> 00:24:16.640]  我們牧羊人和東方博士的故事
[00:24:16.640 --> 00:24:19.680]  我想我們經常都是看的
[00:24:19.680 --> 00:24:22.720]  做戲小朋友叫做扮容易一點
[00:24:22.720 --> 00:24:24.960]  但是我們要留意
[00:24:24.960 --> 00:24:35.840]  要想想為什麼神只是要特別給這兩組人去知道
[00:24:35.840 --> 00:24:40.720]  牧羊人在曠野裡面
[00:24:40.720 --> 00:24:42.960]  看羊吧
[00:24:42.960 --> 00:24:51.120]  耶穌的出生對他們來說有什麼關係
[00:24:51.120 --> 00:24:56.560]  另外一個是東方的有幾個博士是東方來的
[00:24:56.560 --> 00:24:59.120]  我不知道東方在哪裡
[00:24:59.120 --> 00:25:04.960]  但是我想那些不是當地的以色列人
[00:25:04.960 --> 00:25:08.960]  這些博士是或者有學問的
[00:25:08.960 --> 00:25:12.880]  要看著星來到追星
[00:25:12.880 --> 00:25:16.480]  不是為什麼追星
[00:25:16.480 --> 00:25:23.360]  但是這幫人的利是很不一樣的
[00:25:23.360 --> 00:25:25.440]  牧羊人因為他們是猶太人
[00:25:25.440 --> 00:25:27.040]  就是他們是當地人
[00:25:27.040 --> 00:25:30.720]  我只是說他們是猶太人
[00:25:30.720 --> 00:25:33.280]  因為他們是在當地
[00:25:33.280 --> 00:25:41.520]  所以他們知道將來耶穌的誕生有什麼事情
[00:25:41.520 --> 00:25:46.960]  因為他們在當時是一個環境
[00:25:46.960 --> 00:25:50.080]  在羅馬人的下地的時候
[00:25:50.080 --> 00:25:56.960]  他們是知道他們期待有一個新的王在他們當中
[00:25:56.960 --> 00:26:00.560]  但是東方的博士來到又怎樣呢
[00:26:00.560 --> 00:26:03.840]  這個是另外一個想法
[00:26:03.840 --> 00:26:08.400]  另外除了這兩組人之外
[00:26:08.400 --> 00:26:10.960]  不少的另外一個就是希律王
[00:26:10.960 --> 00:26:12.560]  希律王當時是統治
[00:26:12.560 --> 00:26:16.240]  是管著猶太那個地方
[00:26:16.240 --> 00:26:20.240]  但是希律王不是猶太人
[00:26:20.240 --> 00:26:21.440]  應該是阿拉伯
[00:26:21.440 --> 00:26:29.600]  就是當地以前本土的人的出生
[00:26:29.600 --> 00:26:31.840]  希律王聽到這個王
[00:26:31.840 --> 00:26:34.320]  就是有個新的王出來
[00:26:34.320 --> 00:26:36.240]  我想他心裡不知道怎麼想的
[00:26:36.240 --> 00:26:38.720]  那當然是什麼
[00:26:38.720 --> 00:26:43.440]  那在如果我們回去看詩篇的時候
[00:26:43.440 --> 00:26:46.320]  我們都會看到
[00:26:46.320 --> 00:26:53.040]  詩篇一開始就講到人的王對神
[00:26:53.040 --> 00:26:57.600]  所第一差派來耶穌的這件事情
[00:26:57.600 --> 00:27:04.880]  耶穌不單是被那些外邦的王或者來攻擊追殺
