
[00:00:00.000 --> 00:00:01.280]  鄭姊妹,平安
[00:08:19.000 --> 00:08:21.560]  我們很害怕,不要去,不要去
[00:08:21.560 --> 00:08:23.100]  但是這個時候
[00:08:23.100 --> 00:08:25.400]  在窺探的人當中
[00:08:25.400 --> 00:08:27.960]  我們記得約書亞和
[00:08:28.740 --> 00:08:31.300]  耶穌尼的兒子加勒
[00:08:31.300 --> 00:08:33.860]  聖經那裡說
[00:08:33.860 --> 00:08:37.460]  他們撕裂衣服,對以色列全體說
[00:08:37.460 --> 00:08:39.760]  我們去的地方是很美好
[00:08:39.760 --> 00:08:44.620]  但是不用怕,因為耶和華是起源我們的時候
[00:08:44.620 --> 00:08:48.720]  就一定帶領我們進入那個地方,將這個流淚與物資地
[00:08:48.720 --> 00:08:50.000]  給了我們
[00:08:50.000 --> 00:08:52.300]  只要我們不背叛耶和華
[00:08:52.300 --> 00:08:54.080]  就不用怕那裡的人
[00:08:54.080 --> 00:08:58.180]  因為那些人是我們的食物,神一定會任避我們
[00:08:58.440 --> 00:09:01.260]  耶和華會與我們同在,我們不用怕
[00:09:01.260 --> 00:09:04.580]  所以他是很大膽,很大膽去
[00:09:04.580 --> 00:09:07.140]  說一些大部分的人
[00:09:07.140 --> 00:09:08.680]  都不是這樣說的話
[00:09:08.680 --> 00:09:14.060]  這裡說到全體的人幾乎想用石頭去扔死他們
[00:09:14.060 --> 00:09:16.880]  在人多勢眾之下
[00:09:16.880 --> 00:09:18.160]  約書亞
[00:09:18.160 --> 00:09:19.180]  和加勒
[00:09:19.180 --> 00:09:21.480]  他們可以獨排眾議
[00:09:21.480 --> 00:09:23.020]  承受很大的壓力
[00:09:24.300 --> 00:09:29.160]  在這樣的情況下,一點都不容易,他隨時可以面對著被人中傷
[00:09:29.160 --> 00:09:30.180]  甚至乎
[00:09:30.180 --> 00:09:31.720]  攻擊
[00:09:31.720 --> 00:09:35.300]  在這樣的處境下,弟兄姊妹,換了是你
[00:09:35.300 --> 00:09:36.580]  你會選擇
[00:09:36.580 --> 00:09:39.920]  既然是這樣,大家都不想去,那就算了,不要去
[00:09:39.920 --> 00:09:43.240]  還是你仍然是有那份的信心
[00:09:43.240 --> 00:09:46.580]  你不埋堆,不妥協呢
[00:09:46.580 --> 00:09:49.380]  我發覺這件事其實真的很難
[00:09:49.380 --> 00:09:53.740]  我自己除了傳恩之外,也在總會有些侍奉
[00:09:54.000 --> 00:09:56.060]  有時會有很多的會議
[00:09:56.060 --> 00:10:00.920]  其實有時會商討很多的事情,總不可能每一樣都這麼一致
[00:10:00.920 --> 00:10:03.480]  試過好幾次
[00:10:03.480 --> 00:10:06.300]  在大圍的意見
[00:10:06.300 --> 00:10:07.580]  都是很一致
[00:10:07.580 --> 00:10:09.620]  但是我自己有不同的看法
[00:10:09.620 --> 00:10:14.480]  我覺得要去表達你自己的看法很不容易
[00:10:14.480 --> 00:10:17.300]  還有那些東西不是人家喜歡聽的
[00:10:17.300 --> 00:10:19.080]  但是我覺得
[00:10:19.080 --> 00:10:21.640]  我不能夠為了討好人
[00:10:21.900 --> 00:10:27.280]  而去講一些違反我自己信念,或者我覺得在神裡面給我的領受的東西
[00:10:27.280 --> 00:10:30.100]  可能我是錯的,但是我交給上帝
[00:10:30.100 --> 00:10:33.420]  我不能夠為了討好人而放棄
[00:10:33.420 --> 00:10:36.240]  失去了自己應有的原則和堅持
[00:10:36.240 --> 00:10:40.580]  雖然這個過程是不容易,但是我至少
[00:10:40.580 --> 00:10:43.400]  我覺得我對得住自己,我無愧自己
[00:10:43.400 --> 00:10:44.940]  和無愧於神
[00:10:44.940 --> 00:10:47.500]  我就將我結果交給神就好了
[00:10:48.520 --> 00:10:52.860]  上面提到的這些熬年,當然不是約書亞的全部
[00:10:52.860 --> 00:10:55.680]  我相信他在曠野漂流的那段日子
[00:10:55.680 --> 00:10:58.760]  和在跟隨摩西整個的歷程裡面
[00:10:58.760 --> 00:11:01.820]  他經歷了很多很多大大小小的磨練
[00:11:01.820 --> 00:11:04.640]  甚至有時他也有錯誤的時候
[00:11:04.640 --> 00:11:07.980]  而摩西也很用心的去糾正他
[00:11:07.980 --> 00:11:10.280]  弟兄姊妹,或者
[00:11:10.280 --> 00:11:11.300]  我不知道
[00:11:11.300 --> 00:11:12.580]  可能你這一刻
[00:11:12.580 --> 00:11:13.860]  都在經歷
[00:11:13.860 --> 00:11:15.660]  不同的磨練
[00:11:15.920 --> 00:11:19.760]  可能在你工作上,也有很多很辛苦
[00:11:19.760 --> 00:11:21.300]  很難受的事情
[00:11:21.300 --> 00:11:24.380]  請你不要灰心
[00:11:24.380 --> 00:11:30.260]  有時這些的熬年,它可以令到你的生命更加堅壯,更加美麗
[00:11:30.260 --> 00:11:34.100]  並且在熬年的裡面,你不要忘記一件事就是
[00:11:34.100 --> 00:11:35.380]  你有神
[00:11:35.380 --> 00:11:36.920]  你有家人
[00:11:36.920 --> 00:11:38.460]  你有弟兄姊妹
[00:11:38.460 --> 00:11:39.980]  和你一起同行
[00:11:39.980 --> 00:11:42.040]  所以我都鼓勵你
[00:11:42.040 --> 00:11:43.320]  不要灰心
[00:11:44.600 --> 00:11:47.940]  第二,約書亞的一個很大的特點就是
[00:11:47.940 --> 00:11:49.980]  他是蒙神揀選的
[00:11:49.980 --> 00:11:53.040]  在米利巴那個
[00:11:53.040 --> 00:11:56.380]  米利巴那個水的爭鬧的事件裡面
[00:11:56.380 --> 00:11:57.400]  摩西
[00:11:57.400 --> 00:12:01.500]  真的都受不住這幫以色列人,實在太麻煩了
[00:12:01.500 --> 00:12:05.840]  摩西沒有好像神吩咐他,神叫他
[00:12:05.840 --> 00:12:12.000]  你舉起像,你去吩咐石出水,但是摩西因為被那些以色列人挑起
[00:12:12.260 --> 00:12:16.100]  激起他的那份怒氣,他就用像敲打那個盤石
[00:12:16.100 --> 00:12:18.140]  但是因為這件事
[00:12:18.140 --> 00:12:19.420]  摩西
[00:12:19.420 --> 00:12:23.780]  你可以說很慘,他一直都很盡忠,就在這件事上
[00:12:23.780 --> 00:12:27.120]  就因為這樣,上帝說你不能夠進入
[00:12:27.120 --> 00:12:29.420]  這個英許地
[00:12:29.420 --> 00:12:31.460]  你會死在約旦河東
[00:12:31.460 --> 00:12:38.620]  但是當摩西知道自己這個命運之後,他就請求耶和華去立一個
[00:12:38.620 --> 00:12:41.700]  人帶領以色列人進入英許地
[00:12:41.960 --> 00:12:46.320]  在這裡耶和華跟他說,你要揀選亂的兒子約書亞
[00:12:46.320 --> 00:12:48.360]  他心裡有聖靈
[00:12:48.360 --> 00:12:51.680]  你去在眾人面前去按手委派他
[00:12:51.680 --> 00:12:56.040]  可見其實是上帝親自的來揀選他
[00:12:56.040 --> 00:12:59.880]  而我相信摩西對約書亞的認識
[00:12:59.880 --> 00:13:01.920]  都是一個的印證
[00:13:01.920 --> 00:13:03.200]  那到
[00:13:03.200 --> 00:13:06.800]  摩西死了之後,耶和華都直接
[00:13:06.800 --> 00:13:09.600]  跟約書亞說
[00:13:09.600 --> 00:13:11.400]  我的僕人摩西死了
[00:13:11.660 --> 00:13:13.960]  你現在要起來
[00:13:13.960 --> 00:13:15.760]  現在你就要起來
[00:13:15.760 --> 00:13:21.140]  所以約書亞的被提升,不是出於他自己
[00:13:21.140 --> 00:13:24.460]  我走來,我自己來帶領這班以色列人
[00:13:24.460 --> 00:13:28.300]  他不是出於己義,而是神親自的揀選
[00:13:28.300 --> 00:13:32.140]  當然今天我們可能說,你有一個領袖,那今天
[00:13:32.140 --> 00:13:33.420]  神是否直接
[00:13:33.420 --> 00:13:37.260]  在我們面前說,我要揀選誰,我要揀選誰
[00:13:37.260 --> 00:13:40.840]  可能我們今天不會好像舊約的時候那樣
[00:13:41.100 --> 00:13:41.620]  直接
[00:13:41.620 --> 00:13:43.400]  神這樣跟我們說話
[00:13:43.400 --> 00:13:45.700]  但是
[00:13:45.700 --> 00:13:51.600]  神也都會透過今天一些敬畏神,認識神的人
[00:13:51.600 --> 00:13:54.920]  來去印證他對某些人的揀選
[00:13:54.920 --> 00:13:56.200]  當然
[00:13:56.200 --> 00:14:02.860]  當神要去揀選一個人的時候,他同樣會在那個被揀選的人心裡面有
[00:14:02.860 --> 00:14:04.400]  感動的工作,以致
[00:14:04.400 --> 00:14:09.780]  眾人都是同感一鈴,來確認神的揀選
[00:14:10.040 --> 00:14:14.380]  就好像摩西一樣,他一生以神為中心,他很認識神
[00:14:14.380 --> 00:14:15.920]  他也都認識
[00:14:15.920 --> 00:14:20.020]  約書亞,他看到這個約書亞,他一路的忠誠
[00:14:20.020 --> 00:14:23.340]  以致最後神都透過摩西
[00:14:23.340 --> 00:14:24.880]  來揀選他
[00:14:24.880 --> 00:14:26.680]  成為摩西的接班人
[00:14:26.680 --> 00:14:35.380]  接著我有幾點會集中來說,我們在約書亞身上,你會看到他那份
[00:14:35.380 --> 00:14:36.920]  承擔的勇氣
[00:14:37.180 --> 00:14:41.280]  又看到他有信心的表現,和一個順暴的生命
[00:14:41.280 --> 00:14:43.060]  剛才我們說到
[00:14:43.060 --> 00:14:44.860]  摩西死了之後
[00:14:44.860 --> 00:14:46.660]  神就來到
[00:14:46.660 --> 00:14:49.220]  叫約書亞起來,要揀選他
[00:14:49.220 --> 00:14:51.000]  首先
[00:14:51.000 --> 00:14:55.360]  面對神這個迫切的呼召,因為摩西死了,你
[00:14:55.360 --> 00:15:01.760]  立刻面對著這麼大班以色列人,你真的要有一個領袖出來,否則群龍無首就亂了
[00:15:01.760 --> 00:15:04.320]  所以他要立刻就要起來
[00:15:04.820 --> 00:15:10.460]  約書亞在這裏,他沒有拖手撐神,你讓我回去想三個月先,我騎一下肚子
[00:15:10.460 --> 00:15:11.220]  想一下
[00:15:11.220 --> 00:15:13.020]  行不行先
[00:15:13.020 --> 00:15:16.340]  他即時就領受這個使命
[00:15:16.340 --> 00:15:21.460]  他立刻就吩咐那些以色列人要作好過河的準備
[00:15:21.460 --> 00:15:28.620]  還有在經文裏面刺激這個詞,在原文,它是一個現在式
[00:15:29.660 --> 00:15:35.040]  它是要說,帶出就是說,神不是接下來要做事,而是神這一刻
[00:15:35.040 --> 00:15:38.620]  他就要做了,他今天就要來到這裏工作
[00:15:38.620 --> 00:15:42.200]  在以色列人未過約旦河以先
[00:15:42.200 --> 00:15:46.040]  神就說,我已經將加南的地賜給你們
[00:15:46.040 --> 00:15:48.100]  只要你捉住
[00:15:48.100 --> 00:15:52.180]  神的話,你過約旦河去,你就行了
[00:15:52.180 --> 00:15:53.980]  你的腳走多遠
[00:15:53.980 --> 00:15:57.820]  你就得到那些地,你走那一步,那個地就是你的了
[00:15:58.080 --> 00:16:00.140]  你走得越遠,就越多土地
[00:16:00.140 --> 00:16:06.280]  大家知不知道,當這一段經文說到,從曠野和黎巴嫩一路去到大河
[00:16:06.280 --> 00:16:10.620]  就是有法拉底河,黑人的全地,以至大海日落的地方
[00:16:10.620 --> 00:16:13.700]  都是他們的疆界,這個地方有多大
[00:16:13.700 --> 00:16:19.080]  其實這個的面積,大概有30萬平方英里那麼大
[00:16:19.080 --> 00:16:24.460]  嘩,上帝說這麼大的地方給了你,你有沒有信心真的得到
[00:16:26.760 --> 00:16:28.540]  約書亞的信心
[00:16:28.540 --> 00:16:35.200]  反映在他跟著就對那個留便人、加德人和馬拿西半個支派的人說
[00:16:35.200 --> 00:16:40.580]  他跟他們說,你們要記住耶和的僕人摩西吩咐你們的話
[00:16:40.580 --> 00:16:44.160]  就是耶和說你們的神賜你們安息
[00:16:44.160 --> 00:16:48.260]  他必把這地賜給你們,原來
[00:16:48.260 --> 00:16:49.540]  上帝怎麼說
[00:16:49.540 --> 00:16:52.620]  約書亞他都怎樣,就覺得
[00:16:52.620 --> 00:16:56.200]  就是這樣了,他必把這地賜給我們
[00:16:57.220 --> 00:17:00.540]  可以看到約書亞那份的信心
[00:17:00.540 --> 00:17:01.840]  流露
[00:17:01.840 --> 00:17:04.400]  自然地流露出來
[00:17:04.400 --> 00:17:06.440]  很多時候我們
[00:17:06.440 --> 00:17:09.780]  會想,神想我們去做某些事的時候
[00:17:09.780 --> 00:17:11.820]  通常都不是順功的
[00:17:11.820 --> 00:17:16.160]  因為呢,順功應該大把人去做,爭著去做了,是不是
[00:17:16.160 --> 00:17:19.240]  但是神要我們做的
[00:17:19.240 --> 00:17:22.060]  一定是有意思,一定是有價值
[00:17:22.060 --> 00:17:23.340]  以及
[00:17:23.340 --> 00:17:25.640]  一定是可以做的
[00:17:26.420 --> 00:17:28.720]  因為不是我們靠我們自己做
[00:17:28.720 --> 00:17:33.340]  但如果是這樣的話,神叫你去做一份不是順功的功
[00:17:33.340 --> 00:17:35.120]  你去不去做
[00:17:35.120 --> 00:17:36.920]  你願不願意信服呢
[00:17:36.920 --> 00:17:39.220]  我記得
[00:17:39.220 --> 00:17:40.500]  很多年前
[00:17:40.500 --> 00:17:46.900]  帶我信主的老師,他從加拿大寄了一封信給我,當時email都未流行的
[00:17:46.900 --> 00:17:48.180]  還在寫信的年代
[00:17:48.180 --> 00:17:53.560]  信裡面他問我,你有沒有真的去考慮過奉獻做傳道呢
[00:17:53.560 --> 00:17:55.860]  並且他勉勵我
[00:17:56.120 --> 00:17:57.900]  他提醒我一件事,他說
[00:17:57.900 --> 00:17:59.180]  奉獻自己
[00:17:59.180 --> 00:18:00.460]  就不是做
[00:18:00.460 --> 00:18:03.280]  不是說我可以為神去做些什麼
[00:18:03.280 --> 00:18:04.300]  而是
[00:18:04.300 --> 00:18:06.620]  神想我去做什麼
[00:18:06.620 --> 00:18:08.660]  我一直很記住這件事
[00:18:08.660 --> 00:18:14.300]  我奉獻的生命是神想我去做什麼,不是我想去做什麼
[00:18:14.300 --> 00:18:17.880]  摩西作為一位很偉大的先知
[00:18:17.880 --> 00:18:21.460]  聖經說,他是耶和華面對面認識的
[00:18:21.460 --> 00:18:25.300]  他一直在神的家裡面盡忠
[00:18:25.560 --> 00:18:26.320]  並且
[00:18:26.320 --> 00:18:29.140]  他一生
[00:18:29.140 --> 00:18:30.940]  都是以神為中心
[00:18:30.940 --> 00:18:32.720]  但是一個這樣的人
[00:18:32.720 --> 00:18:36.820]  他尚且未能夠帶領以色列人進入加南地
[00:18:36.820 --> 00:18:38.880]  我們都很替他可惜
[00:18:38.880 --> 00:18:41.940]  而且約書亞
[00:18:41.940 --> 00:18:46.800]  其實一直跟著,在這個漂流過程裡面一直跟著的時候
[00:18:46.800 --> 00:18:47.820]  其實
[00:18:47.820 --> 00:18:51.660]  約書亞見證著這群以色列人是多麼的博弈
[00:18:51.660 --> 00:18:52.700]  多麼的
[00:18:52.700 --> 00:18:53.980]  難搞的
[00:18:54.480 --> 00:18:57.820]  你要起來承擔帶領著這群這樣的人
[00:18:57.820 --> 00:19:02.940]  你和我如果換了我們,可能我們都未必好上的
[00:19:02.940 --> 00:19:05.740]  要帶領一群
[00:19:05.740 --> 00:19:07.020]  這樣的人
[00:19:07.020 --> 00:19:07.800]  真是
[00:19:07.800 --> 00:19:09.340]  自找苦吃
[00:19:09.340 --> 00:19:10.860]  不單是這樣
[00:19:10.860 --> 00:19:12.920]  如果要進入加南地
[00:19:12.920 --> 00:19:15.480]  你還要先過那條約旦河
[00:19:15.480 --> 00:19:17.260]  約旦河
[00:19:17.260 --> 00:19:21.360]  他是由在北面
[00:19:21.360 --> 00:19:24.440]  黑門山的西北部一路
[00:19:24.680 --> 00:19:26.740]  經過加利里海流入死海
[00:19:26.740 --> 00:19:30.060]  他全長如果有一條直線就150公里
[00:19:30.060 --> 00:19:32.880]  但是因為他彎彎曲曲彎彎曲曲
[00:19:32.880 --> 00:19:35.180]  繞行了差不多300公里
[00:19:35.180 --> 00:19:37.480]  平時那個河
[00:19:37.480 --> 00:19:39.280]  闊度
[00:19:39.280 --> 00:19:41.580]  大概不夠200公尺
[00:19:41.580 --> 00:19:45.680]  但是春季當他泛濫,洪水泛濫的時候
[00:19:45.680 --> 00:19:47.720]  他可以去到1000公尺
[00:19:47.720 --> 00:19:49.780]  而且那些水流是很急促
[00:19:49.780 --> 00:19:51.820]  所以你要過約旦河
[00:19:51.820 --> 00:19:53.360]  都不是那麼容易
[00:19:54.120 --> 00:19:56.160]  想到這種種的處境
[00:19:56.160 --> 00:19:57.700]  如果你是約旦河
[00:19:57.700 --> 00:19:59.760]  你願不願意接受呢
[00:19:59.760 --> 00:20:04.620]  這裏告訴我們約旦河他選擇了信服
[00:20:04.620 --> 00:20:11.520]  所以在這些事件裏面我們看到這個領袖他那份的承擔
[00:20:11.520 --> 00:20:14.860]  他那份的信心和對神那份信服
[00:20:14.860 --> 00:20:15.880]  的生命
[00:20:15.880 --> 00:20:17.920]  最後
[00:20:17.920 --> 00:20:22.020]  我要說的就是我們在他身上都看到神的同在
[00:20:22.280 --> 00:20:25.860]  在經文第五到第九節出現了三次的同在
[00:20:25.860 --> 00:20:27.920]  神應許約書
[00:20:27.920 --> 00:20:31.760]  一生與他同在,好像同摩西同在一樣
[00:20:31.760 --> 00:20:36.360]  但是你說同在很抽象,怎麼看到呢
[00:20:36.360 --> 00:20:39.940]  在這個經文裏面,我相信這個
[00:20:39.940 --> 00:20:41.220]  神的同在
[00:20:41.220 --> 00:20:43.280]  是體現在幾個方面
