
[00:00:00.000 --> 00:00:04.940]  我們讀一段聖經在停不待後書第一章第六節到第七節
[00:02:38.540 --> 00:02:41.660]  這裡說約瑟是多節國子的庶子
[00:02:41.660 --> 00:02:44.420]  是全旁多節國的織子
[00:02:44.420 --> 00:02:47.620]  他的織條探出牆外
[00:02:47.620 --> 00:02:48.820]  Hallelujah
[00:02:48.820 --> 00:02:53.780]  所以今年你一定要抓住神的運使來做宣告
[00:02:53.780 --> 00:02:56.980]  今年必然是個多節國子的一年
[00:02:56.980 --> 00:02:57.700]  Amen
[00:02:57.700 --> 00:03:02.940]  跟你們說今年是多節國子的一年
[00:03:02.940 --> 00:03:05.180]  當然一方面我們是要憑信心來宣告
[00:03:05.180 --> 00:03:07.620]  但另一方面你也需要明白
[00:03:07.620 --> 00:03:10.700]  我們若是要經歷多節國子的恩典
[00:03:10.700 --> 00:03:13.980]  首先我們的靈命需要先被更新
[00:03:13.980 --> 00:03:17.580]  我們的靈命不可能停留在過去的光景裡面
[00:03:17.580 --> 00:03:19.860]  我們必須要不斷的成長
[00:03:19.860 --> 00:03:22.260]  我們才能夠突破困境
[00:03:22.260 --> 00:03:25.100]  也才能夠經歷成豐盛的恩典
[00:03:25.100 --> 00:03:25.940]  Amen
[00:03:25.940 --> 00:03:27.460]  所以這為什麼保羅在
[00:03:27.460 --> 00:03:29.780]  題目單後書第一章第六節裡面
[00:03:29.780 --> 00:03:33.300]  他說為此我提醒你
[00:03:33.300 --> 00:03:37.340]  今天我們的生命是需要被提醒的弟兄姊妹
[00:03:37.340 --> 00:03:40.180]  否則我們很容易就落入在灰心
[00:03:40.180 --> 00:03:43.500]  失望跟軟弱的光景當中
[00:03:43.500 --> 00:03:46.180]  我們的生命是需要被提醒的
[00:03:46.180 --> 00:03:49.500]  否則我們的靈命常常會停滯不前
[00:03:49.500 --> 00:03:53.660]  而且我們愛主的心也會漸漸的冷淡
[00:03:53.660 --> 00:03:57.060]  今天我們若想要經歷多節國子的恩典的話
[00:03:57.060 --> 00:04:00.260]  我們生命就必須要重新出發
[00:04:00.260 --> 00:04:01.300]  Amen
[00:04:01.300 --> 00:04:03.860]  我們的靈命需要不斷的成長
[00:04:03.860 --> 00:04:05.140]  能夠突破
[00:04:05.140 --> 00:04:08.820]  好讓我們能夠在神的面前經歷神的豐盛
[00:04:08.820 --> 00:04:10.700]  那你說我們怎麼樣能夠經歷
[00:04:10.700 --> 00:04:14.060]  屬靈生命的成長跟突破呢
[00:04:14.060 --> 00:04:15.860]  今天我要從三方面跟大家來分享
[00:04:15.860 --> 00:04:17.300]  首先第一個
[00:04:17.300 --> 00:04:19.740]  一定要重新眺望生命的火
[00:04:19.740 --> 00:04:24.060]  跟你們說重新眺望生命的火
[00:04:24.060 --> 00:04:25.860]  提門南侯書第一章第六節這裡說
[00:04:25.860 --> 00:04:27.140]  為此我提醒你
[00:04:27.140 --> 00:04:33.700]  使你將神界我暗所所給你的恩賜再如火眺望起來
[00:04:33.700 --> 00:04:35.260]  這裡的恩賜
[00:04:35.260 --> 00:04:39.580]  不只是指的俠義上來講是服侍的能力
[00:04:39.580 --> 00:04:41.060]  更是廣義的
[00:04:41.060 --> 00:04:44.180]  是指的神所給我們每一個人
[00:04:44.180 --> 00:04:46.860]  一切屬靈的恩典
[00:04:46.860 --> 00:04:49.860]  保羅在這裡說要將我們生命的火
[00:04:49.860 --> 00:04:53.140]  要重新眺望起來
[00:04:53.140 --> 00:04:56.420]  生命的火是需要不斷被眺望
[00:04:56.420 --> 00:04:57.220]  否則的話
[00:04:57.220 --> 00:05:00.780]  我們的生命很容易就漸漸冷淡
[00:05:00.780 --> 00:05:02.020]  至少像我想我們很多地方
[00:05:02.020 --> 00:05:05.100]  姐妹都有露營的經驗
[00:05:05.100 --> 00:05:07.900]  每次當你去露營都要生營火
[00:05:07.900 --> 00:05:09.100]  每次生營火的時候
[00:05:09.100 --> 00:05:12.660]  你就會發現一開始火很旺
[00:05:12.660 --> 00:05:17.220]  可是慢慢的一層層的爐灰就會蓋住火焰
[00:05:17.220 --> 00:05:20.500]  讓氧氣不能夠繼續供應
[00:05:20.500 --> 00:05:23.540]  所以我們就需要不斷的去除去爐灰
[00:05:23.540 --> 00:05:26.020]  讓火能夠繼續燃燒
[00:05:26.020 --> 00:05:27.540]  其實在原文裡面
[00:05:27.540 --> 00:05:34.180]  這個眺望這個字就是除去爐灰的意思
[00:05:34.180 --> 00:05:37.780]  意思是同樣在我們屬靈的生命當中也是如此
[00:05:37.780 --> 00:05:38.980]  在我們屬靈生命當中
[00:05:38.980 --> 00:05:45.460]  我們也常常在生活當中有很多生命中的爐灰籠罩我們
[00:05:45.460 --> 00:05:48.460]  讓我們裡面的生命就不能夠繼續
[00:05:48.460 --> 00:05:52.220]  生命的火就不能夠繼續在燃燒
[00:05:52.220 --> 00:05:54.940]  那你說牧師在我們生命當中
[00:05:54.940 --> 00:05:59.940]  我們常常所面對一些生命的爐灰是什麼呢
[00:05:59.940 --> 00:06:03.820]  我發現兩種生命的爐灰是我們常常遇見的
[00:06:03.820 --> 00:06:07.700]  第一個我叫做環境的爐灰
[00:06:07.700 --> 00:06:09.700]  環境的爐灰
[00:06:09.700 --> 00:06:12.020]  很多這些困難的環境
[00:06:12.020 --> 00:06:18.300]  會像爐灰一樣籠罩著我們裡面對神的信心跟愛心
[00:06:18.300 --> 00:06:23.980]  特別是當這些困難的環境持續沒有改變的時候
[00:06:23.980 --> 00:06:26.860]  我們的心常常卻變得苦澀
[00:06:26.860 --> 00:06:29.460]  而且開始懷疑神
[00:06:29.460 --> 00:06:32.540]  就好像斯洗約翰一樣
[00:06:32.540 --> 00:06:37.380]  你還記得斯洗約翰被犀利王捉拿放在監獄裡面
[00:06:37.380 --> 00:06:39.700]  馬上就要被殺害的時候
[00:06:39.700 --> 00:06:44.020]  斯洗約翰就差派他的門徒去找耶穌
[00:06:44.020 --> 00:06:45.660]  就問耶穌一個問題
[00:06:45.660 --> 00:06:48.500]  說那要來的是你嗎
[00:06:48.500 --> 00:06:51.100]  還是我們要等候別人
[00:06:51.100 --> 00:06:53.420]  哇 這個斯洗約翰
[00:06:53.420 --> 00:06:56.100]  就是那位曾經指的耶穌說
[00:06:56.100 --> 00:07:00.660]  他是神的羔羊出去施人罪孽的
[00:07:00.660 --> 00:07:03.820]  這個斯洗約翰也是指的耶穌曾經說
[00:07:03.820 --> 00:07:07.140]  他必興旺 我必衰為內衛
[00:07:07.140 --> 00:07:11.700]  可是如今在各樣的困難患難當中
[00:07:11.700 --> 00:07:16.220]  他對神的信心就慢慢的冷淡下來
[00:07:16.220 --> 00:07:18.740]  我們看耶穌怎麼回答呢
[00:07:18.740 --> 00:07:21.300]  耶穌帶他到門桌回去跟你老實說
[00:07:21.300 --> 00:07:23.260]  瞎眼還是得看見
[00:07:23.260 --> 00:07:25.900]  那些瘸腿的還是得醫治
[00:07:25.900 --> 00:07:28.340]  換句話說神仍然在掌權
[00:07:28.340 --> 00:07:30.540]  神的手仍然在工作
[00:07:30.540 --> 00:07:33.380]  然後耶穌接下來說一句話很重要
[00:07:33.380 --> 00:07:38.340]  也就是說凡不因我跌倒的人就有福了
[00:07:38.340 --> 00:07:41.860]  哇 你說怎麼會有人因主跌倒呢
[00:07:41.860 --> 00:07:43.220]  是會的
[00:07:43.220 --> 00:07:46.460]  我告訴你當神的工作
[00:07:46.460 --> 00:07:50.180]  跟你所預期的不一樣的時候
[00:07:50.180 --> 00:07:53.820]  我在說當神所做的工作
[00:07:53.820 --> 00:07:57.700]  跟你所預期的不大一樣的時候
[00:07:57.700 --> 00:08:01.700]  我們很容易就會因主而跌倒
[00:08:01.700 --> 00:08:06.580]  特別在這樣一個經濟不穩定的大環境當中
[00:08:06.580 --> 00:08:09.380]  很多時候我們的眼目只是看環境不是嗎
[00:08:09.380 --> 00:08:11.980]  你越看環境越低沉
[00:08:11.980 --> 00:08:14.020]  越看奴婢越多
[00:08:14.020 --> 00:08:17.180]  我們的心就漸漸冷淡下來
[00:08:17.180 --> 00:08:19.300]  我們常常埋怨神
[00:08:19.300 --> 00:08:21.500]  好像神為什麼不幫助我們
[00:08:21.500 --> 00:08:25.300]  而且就算我們禱告神好像還是不幫助我們
[00:08:25.300 --> 00:08:28.900]  我們的心就會落入苦澀當中
[00:08:28.900 --> 00:08:31.020]  我還記得有一次
[00:08:31.020 --> 00:08:32.740]  當我在為一件事情禱告的時候
[00:08:32.740 --> 00:08:34.540]  禱告了很久
[00:08:34.540 --> 00:08:37.100]  神好像都一直沒有成就
[00:08:37.100 --> 00:08:39.140]  我的心就變得很不耐煩
[00:08:39.140 --> 00:08:41.300]  而且充滿苦澀
[00:08:41.300 --> 00:08:42.180]  因為我覺得
[00:08:42.180 --> 00:08:46.580]  神明明這件事情是很合你心意的
[00:08:46.580 --> 00:08:49.180]  我又不是為我自己的私慾在禱告
[00:08:49.180 --> 00:08:50.460]  為我的益處禱告
[00:08:50.460 --> 00:08:53.580]  神為什麼不成就呢
[00:08:53.580 --> 00:08:57.300]  直到有一天我讀到一本書
[00:08:57.300 --> 00:08:59.620]  書上面講一句話
[00:08:59.620 --> 00:09:03.900]  他說當我們在禱告當中變得苦澀的時候
[00:09:03.900 --> 00:09:09.100]  是因為我們以為我們所求的是我們所應得的
[00:09:09.100 --> 00:09:14.580]  我們以為我們所求的是我們所應得的
[00:09:14.580 --> 00:09:17.380]  忽然間我明白這就是我
[00:09:17.380 --> 00:09:20.460]  我以為這一切都是我應得的
[00:09:20.460 --> 00:09:25.260]  但事實上有哪一件事情不是神的恩典呢
[00:09:25.260 --> 00:09:28.620]  我記得那一天我就在神面前流淚禱告
[00:09:28.620 --> 00:09:30.860]  我牽背下來伏伏在神面前說
[00:09:30.860 --> 00:09:35.540]  主啊 不再是按照我的意思了
[00:09:35.540 --> 00:09:38.660]  來願祝祢的旨意成就
[00:09:38.660 --> 00:09:40.060]  哈利路亞
[00:09:40.060 --> 00:09:42.580]  我就發現當我的心一降伏下來
[00:09:42.580 --> 00:09:45.620]  我心靈的眼睛好像就被神打開
[00:09:45.620 --> 00:09:48.980]  看見神今天仍坐在寶座上
[00:09:48.980 --> 00:09:51.820]  神的手繼續不斷在工作
[00:09:51.820 --> 00:09:52.500]  哈利路亞
[00:09:52.500 --> 00:09:58.620]  你們我心裡的火焰再一次被主眺望起來
[00:09:58.620 --> 00:10:01.700]  我們看見環境的蘆灰
[00:10:01.700 --> 00:10:04.780]  常常讓我們心中變得苦澀
[00:10:04.780 --> 00:10:11.100]  卻不明白神仍然繼續在我們生命當中掌權
[00:10:11.100 --> 00:10:14.100]  第二種蘆灰我叫做人情的蘆灰
[00:10:14.100 --> 00:10:16.700]  人情的蘆灰
[00:10:16.700 --> 00:10:19.780]  很多時候人情的冷漠跟傷害
[00:10:19.780 --> 00:10:22.020]  也常常像蘆灰一樣
[00:10:22.020 --> 00:10:24.780]  會重重地籠罩我們
[00:10:24.780 --> 00:10:26.980]  讓我們好像失去了信心
[00:10:26.980 --> 00:10:29.340]  失去了盼望不是嗎
[00:10:29.340 --> 00:10:32.660]  你知道我們人從小都渴望被接納
[00:10:32.660 --> 00:10:34.820]  渴望被父母接納
[00:10:34.820 --> 00:10:36.340]  被老師接納
[00:10:36.340 --> 00:10:38.700]  渴望被同學接納
[00:10:38.700 --> 00:10:41.820]  可是常常就很失望
[00:10:41.820 --> 00:10:45.300]  我們之所以在地上追求功成名就
[00:10:45.300 --> 00:10:48.100]  追求驕豔美麗為什麼
[00:10:48.100 --> 00:10:50.900]  不是渴望被接納
[00:10:50.900 --> 00:10:55.700]  但是常常我們一次又一次的失望
[00:10:55.700 --> 00:10:57.580]  在教會也是一樣
[00:10:57.580 --> 00:10:58.940]  我們服侍神很容易
[00:10:58.940 --> 00:11:02.740]  可是服侍人真的就很不容易
[00:11:02.740 --> 00:11:07.660]  多少時候你期待得到別人的稱讚跟鼓勵
[00:11:07.660 --> 00:11:10.060]  可是就是沒有得到
[00:11:10.060 --> 00:11:13.580]  你所付出的犧牲跟代價
[00:11:13.580 --> 00:11:15.940]  就是沒有得到回報
[00:11:15.940 --> 00:11:21.060]  再加上有多少的批評論斷誤會
[00:11:21.060 --> 00:11:22.900]  再加上傷害
[00:11:22.900 --> 00:11:26.380]  久而久之你就好像失去了信心
[00:11:26.380 --> 00:11:28.420]  也失去了愛心
[00:11:28.420 --> 00:11:30.700]  但丁宏傑雖然是如此
[00:11:30.700 --> 00:11:32.780]  讓我提醒你
[00:11:32.780 --> 00:11:34.060]  今天在你生命當中
[00:11:34.060 --> 00:11:37.220]  無論有多少的挫折跟失望
[00:11:37.220 --> 00:11:40.540]  你仍然是一位愛你的主的
[00:11:40.540 --> 00:11:42.660]  他完全接納你
[00:11:42.660 --> 00:11:45.220]  而且愛你就愛你到底
[00:11:45.220 --> 00:11:46.500]  Amen
[00:11:46.500 --> 00:11:48.300]  你以為海枯石爛的愛
[00:11:48.300 --> 00:11:50.340]  只有在電影上有嗎
[00:11:50.340 --> 00:11:51.620]  No 我告訴你
[00:11:51.620 --> 00:11:54.220]  主的愛遠比海枯石爛的愛
[00:11:54.220 --> 00:11:56.780]  更堅定更長久
[00:11:56.780 --> 00:11:59.940]  我們的神是用永遠的慈愛來愛你的
[00:11:59.940 --> 00:12:02.180]  Amen
[00:12:02.180 --> 00:12:05.900]  想想看在你每天的生活當中
[00:12:05.900 --> 00:12:07.660]  就算有再多的困境
[00:12:07.660 --> 00:12:09.780]  再多的難處
[00:12:09.780 --> 00:12:13.460]  如果你知道有一個人深愛著你
[00:12:13.460 --> 00:12:16.180]  難道你不想到這件事情
[00:12:16.180 --> 00:12:18.580]  心裡就得安慰嗎
[00:12:18.580 --> 00:12:20.180]  就算再多的困難
[00:12:20.180 --> 00:12:21.580]  再多的困境
[00:12:21.580 --> 00:12:23.340]  當你想到有一個人
[00:12:23.340 --> 00:12:24.580]  真的深愛著你
[00:12:24.580 --> 00:12:26.740]  你不是有一種新的力量
[00:12:26.740 --> 00:12:28.380]  重新來面對你的困難嗎
[00:12:28.380 --> 00:12:30.220]  不是嗎
[00:12:30.220 --> 00:12:33.460]  更何況你有一位真神
[00:12:33.460 --> 00:12:35.220]  祂是真實的愛你
[00:12:35.220 --> 00:12:38.540]  隨時與你同在 與你同行
[00:12:38.540 --> 00:12:41.140]  你的心不應該更加有盼望嗎
[00:12:41.140 --> 00:12:42.700]  Amen
[00:12:42.700 --> 00:12:44.420]  所以不要灰心
[00:12:44.420 --> 00:12:46.460]  無論環境是如何
[00:12:46.460 --> 00:12:48.780]  要重新求聖靈
[00:12:48.780 --> 00:12:51.300]  把你生命的火眺望起來
[00:12:51.300 --> 00:12:52.420]  Amen
[00:12:52.420 --> 00:12:54.300]  Hallelujah
[00:12:54.300 --> 00:12:55.500]  第二
[00:12:55.500 --> 00:12:58.540]  要拒絕天然生命的瑕疵
[00:12:58.540 --> 00:13:04.340]  跟著要拒絕天然生命的瑕疵
[00:13:04.340 --> 00:13:06.100]  在第七節裡面說
[00:13:06.100 --> 00:13:08.980]  因為神賜給我們不是膽怯的心
[00:13:08.980 --> 00:13:14.180]  乃是剛強 仁愛 謹守的心
[00:13:14.180 --> 00:13:17.860]  可見得當時的提摩太
[00:13:17.860 --> 00:13:20.860]  他是面對一個膽怯的問題 不是嗎
[00:13:20.860 --> 00:13:23.860]  為什麼提摩太會膽怯
[00:13:23.860 --> 00:13:25.500]  我相信最主要的原因就是
[00:13:25.500 --> 00:13:30.420]  他看見他天然生命中的軟弱
[00:13:30.420 --> 00:13:33.540]  你要知道提摩太不像保羅
[00:13:33.540 --> 00:13:36.820]  保羅是一個天生領袖型的人物
[00:13:36.820 --> 00:13:39.180]  而且保羅學識又好
[00:13:39.180 --> 00:13:40.380]  出身又好
[00:13:40.380 --> 00:13:42.140]  加上身體又好
[00:13:42.140 --> 00:13:45.780]  你說穆斯林怎麼知道保羅身體很好
[00:13:45.780 --> 00:13:49.100]  光看他三次旅行步道你就知道了
[00:13:49.100 --> 00:13:51.060]  你知道我們現在宣教多容易
[00:13:51.060 --> 00:13:53.340]  坐個飛機就可以到得了
[00:13:53.340 --> 00:13:56.940]  那個時候又要坐船又要坐騎馬
[00:13:56.940 --> 00:13:59.140]  顛都把你顛死 我告訴你
[00:13:59.140 --> 00:14:01.020]  到個地方要講到講完
[00:14:01.020 --> 00:14:03.980]  那還要被人家打個半死
[00:14:03.980 --> 00:14:05.220]  你說他身體好不好
[00:14:05.220 --> 00:14:08.780]  他身體非常好 我告訴你
[00:14:08.780 --> 00:14:13.020]  可是提摩太不但是天生內向
[00:14:13.020 --> 00:14:15.220]  條件又沒有保羅那麼好
[00:14:15.220 --> 00:14:17.020]  而且身體也不好
[00:14:17.020 --> 00:14:19.300]  你說穆斯林怎麼知道他身體不好
[00:14:19.300 --> 00:14:21.220]  因為保羅說他腸胃不好
[00:14:21.220 --> 00:14:24.140]  多喝點酒嘛 不是嗎
[00:14:24.140 --> 00:14:26.220]  所以我們看見提摩太的膽怯
[00:14:26.220 --> 00:14:28.780]  就是因為他看見他天然生命中
[00:14:28.780 --> 00:14:30.980]  很多的軟弱
[00:14:30.980 --> 00:14:34.060]  但保羅再去提醒他說
[00:14:34.060 --> 00:14:36.900]  這只是你天然生命的軟弱
[00:14:36.900 --> 00:14:40.540]  卻不是神所給你的生命
[00:14:40.540 --> 00:14:43.380]  今天我們很容易在跟隨神的時候
[00:14:43.380 --> 00:14:44.900]  還是按照我們過去
[00:14:44.900 --> 00:14:47.860]  天然的生命來跟隨神
[00:14:47.860 --> 00:14:48.660]  可是我告訴你
[00:14:48.660 --> 00:14:51.020]  當你按照你天然生命
[00:14:51.020 --> 00:14:52.540]  來跟隨神的時候
[00:14:52.540 --> 00:14:55.500]  你就會發現仇敵一定會利用
[00:14:55.500 --> 00:14:59.340]  每一個你天然生命的軟弱
[00:14:59.340 --> 00:15:02.020]  來瑕疵你 來困住你
[00:15:02.020 --> 00:15:05.500]  來捆綁你 讓你的生命無法成長
[00:15:05.500 --> 00:15:08.340]  讓你的生命也無法突破
[00:15:08.340 --> 00:15:10.540]  所以當保羅看見提摩太
[00:15:10.540 --> 00:15:12.940]  還是想按照天然的生命
[00:15:12.940 --> 00:15:14.220]  來跟隨神的時候
[00:15:14.220 --> 00:15:17.420]  保羅就提醒說 嘿 提摩太
[00:15:17.420 --> 00:15:18.860]  你說你很膽怯
[00:15:18.860 --> 00:15:21.700]  這個不能做 那個也不可能
[00:15:21.700 --> 00:15:23.460]  可是我就要告訴你
[00:15:23.460 --> 00:15:27.460]  其實神根本沒有給你一個膽怯的心
[00:15:27.460 --> 00:15:30.300]  所以你不要以為你以前可以膽怯
[00:15:30.300 --> 00:15:32.420]  現在可以照樣短怯
[00:15:32.420 --> 00:15:33.500]  no no no no no
[00:15:33.500 --> 00:15:36.340]  事實上一旦你開始跟隨神
[00:15:36.340 --> 00:15:40.780]  你就根本連膽怯的權利都沒有了
[00:15:40.780 --> 00:15:43.100]  因為在跟隨神的道路上
[00:15:43.100 --> 00:15:46.980]  是根本沒有膽怯的選項的
[00:15:46.980 --> 00:15:49.300]  第二點 今天在你的生命當中
[00:15:49.300 --> 00:15:53.300]  你是否也常常因為天然生命中的軟弱
[00:15:53.300 --> 00:15:54.700]  叫你膽怯
[00:15:54.700 --> 00:15:59.420]  以至於你不敢能夠為主而活呢
[00:15:59.420 --> 00:16:00.660]  這些天然軟弱
[00:16:00.660 --> 00:16:05.300]  可能是從你的出生 你的家世
[00:16:05.300 --> 00:16:09.780]  是你的背景 是你生活的環境
[00:16:09.780 --> 00:16:11.420]  這些天然的一些軟弱
[00:16:11.420 --> 00:16:13.820]  也可能是你身體上的缺陷
[00:16:13.820 --> 00:16:14.980]  你的疾病
[00:16:14.980 --> 00:16:18.260]  也可能是你個性上的軟弱
[00:16:18.260 --> 00:16:22.300]  有什麼是你天生覺得就是如此
[00:16:22.300 --> 00:16:25.420]  而且你也以為也只能用這樣的方式
[00:16:25.420 --> 00:16:28.060]  如此來跟隨神的呢
[00:16:28.060 --> 00:16:30.180]  神今天要對你說
[00:16:30.180 --> 00:16:34.060]  那卻不是我所給你的生命
[00:16:34.060 --> 00:16:36.300]  就好像我自己
[00:16:36.300 --> 00:16:38.260]  我的血型是A型
[00:16:38.260 --> 00:16:41.500]  而且我是那種典型的A型
[00:16:41.500 --> 00:16:43.860]  所以從小就是內向
[00:16:43.860 --> 00:16:45.660]  膽怯 優柔 寡斷
[00:16:45.660 --> 00:16:46.620]  你跟我相處久
[00:16:46.620 --> 00:16:50.580]  你也看得出我這種A型的本性在我裡面
[00:16:50.580 --> 00:16:55.580]  可是自從做了生命和靈良堂主任牧師之後
[00:16:55.580 --> 00:16:59.340]  我就發現我沒有優柔寡斷的權利了
[00:16:59.340 --> 00:17:01.340]  因為大家都等著你做決定
[00:17:01.340 --> 00:17:04.340]  不做決定 誰做決定
[00:17:04.340 --> 00:17:08.620]  而且我也發現我也根本沒有膽小的權利了
[00:17:08.620 --> 00:17:12.180]  跨文化宣教 你不去 誰去
[00:17:12.180 --> 00:17:16.780]  多少次當我進入一些陌生的國家
[00:17:16.780 --> 00:17:18.940]  面對陌生的環境
[00:17:18.940 --> 00:17:20.900]  以及陌生的人群
[00:17:20.900 --> 00:17:24.100]  我真的不知道要怎麼去面對
[00:17:24.100 --> 00:17:28.500]  我還記得我們剛剛開始在非洲池塘工作的時候
[00:17:28.500 --> 00:17:31.780]  那個時候我們經費不是很充足
[00:17:31.780 --> 00:17:33.980]  所以教會既沒有汽車
[00:17:33.980 --> 00:17:35.700]  連摩托車都沒有
[00:17:35.700 --> 00:17:37.860]  只有腳踏車
[00:17:37.860 --> 00:17:40.900]  每次晚上講完道的時候
[00:17:40.900 --> 00:17:43.860]  同工們都會騎著腳踏車出去
[00:17:43.860 --> 00:17:47.500]  在外面隨便拿一個摩托車進來
[00:17:47.500 --> 00:17:50.420]  叫那個人把我帶回到旅館去
[00:17:50.420 --> 00:17:53.260]  我每次在那時候看了我心都很掙扎
[00:17:53.260 --> 00:17:56.060]  我到底要不要上去
[00:17:56.060 --> 00:17:58.180]  我話也不懂 路也不熟
[00:17:58.180 --> 00:18:01.460]  那個人是好人壞人我也不知道
[00:18:01.460 --> 00:18:05.140]  萬一在半路上把我賣掉怎麼辦
[00:18:05.140 --> 00:18:09.940]  真的 我在那時候真的是不知道該怎麼辦
[00:18:09.940 --> 00:18:13.300]  那時候真的只有憑硬的頭皮
[00:18:13.300 --> 00:18:15.420]  一邊謝謝同工
[00:18:15.420 --> 00:18:19.860]  一邊憑信心勇敢的跨上去
[00:18:19.860 --> 00:18:22.060]  我告訴你 這些年的宣教施工
[00:18:22.060 --> 00:18:24.180]  我真的學會保羅所說的
[00:18:24.180 --> 00:18:28.140]  功課起身 叫聲扶我
[00:18:28.140 --> 00:18:32.340]  感謝神 這些人就是靠祖奮勇向前
[00:18:32.340 --> 00:18:35.020]  我就看見世奉所帶來的果效
[00:18:35.020 --> 00:18:36.740]  哈利路亞
[00:18:36.740 --> 00:18:39.580]  第二點 今天當我們在跟隨主的道路的時候
[00:18:39.580 --> 00:18:42.060]  我們一定不能讓仇敵
[00:18:42.060 --> 00:18:47.180]  藉著我們天然生命的軟弱來挾制我們
[00:18:47.180 --> 00:18:51.180]  我們要奉主得勝的名 抵擋仇敵
[00:18:51.180 --> 00:18:53.220]  仇敵就要逃跑了
[00:18:53.220 --> 00:18:56.380]  你們就像保羅一樣
[00:18:56.380 --> 00:19:01.380]  你還記得當保羅他正在坐船要回到羅馬去的時候
[00:19:01.380 --> 00:19:06.540]  一路上大風浪船就觸礁就壞了
[00:19:06.540 --> 00:19:09.980]  他們就逃到一個荒島上
[00:19:09.980 --> 00:19:13.180]  當地的土人們就生火取暖
[00:19:13.180 --> 00:19:16.060]  保羅也在那裡想靠著火取暖
[00:19:16.060 --> 00:19:18.740]  就在保羅靠近火取暖的時候
[00:19:18.740 --> 00:19:23.340]  沒想到一條毒蛇就從火中穿出來咬住了保羅
