
[00:00:00.000 --> 00:00:04.740]  好,很開心,今天在大家當中分享一個訊息
[00:03:13.100 --> 00:03:17.300]  今天講人生優先次序
[00:03:17.300 --> 00:03:19.940]  人生內容一定會選擇
[00:03:19.940 --> 00:03:23.220]  十誡很特別
[00:03:23.220 --> 00:03:29.980]  是神給我們選擇時間可以依據的東西
[00:03:29.980 --> 00:03:35.820]  有些人說十誡就像神做了一個人
[00:03:35.820 --> 00:03:39.140]  用現今我們電子人的觀念來想
[00:03:39.140 --> 00:03:41.900]  然後放一套軟件進去
[00:03:41.900 --> 00:03:43.900]  就是開機的Windows
[00:03:43.900 --> 00:03:51.580]  然後這十誡就幫我們定我們人生內有各樣的事去做
[00:03:51.580 --> 00:03:53.900]  而且用一種程式很簡單
[00:03:53.900 --> 00:03:55.580]  YES NO
[00:03:55.580 --> 00:04:00.060]  就是電腦內的語言程式0或1
[00:04:00.060 --> 00:04:01.660]  電腦就是這樣想的
[00:04:01.660 --> 00:04:03.380]  這裡有,這裡沒有
[00:04:03.380 --> 00:04:07.580]  你看耶穌基督在登山補訓上都是用這種很簡單
[00:04:07.580 --> 00:04:10.140]  你是有,清心的人有福了
[00:04:10.140 --> 00:04:12.260]  不然就沒有,就是這麼簡單
[00:04:12.260 --> 00:04:15.340]  十誡裡面就說我們人生的選擇
[00:04:15.340 --> 00:04:18.900]  就是要選擇的時間
[00:04:18.900 --> 00:04:20.660]  我們一定要選擇的
[00:04:20.660 --> 00:04:26.060]  例如在很細微的事情上我們都表達了這種做人的態度
[00:04:26.060 --> 00:04:28.060]  有沒有人喜歡下棋的?
[00:04:28.060 --> 00:04:30.060]  現在還有沒有人喜歡下棋的?
[00:04:30.060 --> 00:04:34.300]  個個都做了掃機王
[00:04:34.300 --> 00:04:37.020]  我們有時有很多種形容
[00:04:37.020 --> 00:04:41.940]  我有一次在地鐵裡面聽到有兩個男生說
[00:04:41.940 --> 00:04:43.340]  現在的掃機王
[00:04:43.340 --> 00:04:44.940]  還有一個說不是掃機王
[00:04:44.940 --> 00:04:47.660]  是抹機王,不斷抹乾淨螢幕
[00:04:47.660 --> 00:04:52.180]  還有一個叫做什麼「捉機王」等等都有的
[00:04:52.180 --> 00:04:53.780]  很多種形容那個
[00:04:53.780 --> 00:04:55.980]  現在都沒有定論究竟是怎樣的
[00:04:55.980 --> 00:05:00.580]  我只知道十個八個都是頸部這樣駝背
[00:05:00.580 --> 00:05:04.380]  是這樣看著手機的
[00:05:04.380 --> 00:05:06.380]  人生裡面有很多選擇
[00:05:06.380 --> 00:05:09.940]  下棋以前是我們上一代很喜歡玩的東西
[00:05:09.940 --> 00:05:12.180]  我們開始老化的時間
[00:05:12.180 --> 00:05:15.660]  下棋你第一個級別的下棋
[00:05:15.660 --> 00:05:18.740]  就是吃人一隻子
[00:05:18.740 --> 00:05:20.500]  吃到人家的兵很開心
[00:05:20.500 --> 00:05:22.500]  吃到人家的車很開心
[00:05:22.500 --> 00:05:25.780]  但你知不知道下棋也有等級二的
[00:05:25.780 --> 00:05:27.820]  不計較吃多少隻子
[00:05:27.820 --> 00:05:30.420]  你站一個位置
[00:05:30.420 --> 00:05:33.780]  例如你的炮去到中間站在那裡
[00:05:33.780 --> 00:05:37.380]  那一局棋人家很難先攻到你
[00:05:37.380 --> 00:05:39.500]  我學下棋的時間學過
[00:05:39.500 --> 00:05:41.500]  然後還有第三個等級
[00:05:41.500 --> 00:05:43.180]  就是我這些等級會輸給他
[00:05:43.180 --> 00:05:44.700]  因為我等級二而已
[00:05:44.700 --> 00:05:45.700]  就是站一個位置
[00:05:45.700 --> 00:05:47.300]  那些就是報一個局的
[00:05:47.300 --> 00:05:48.300]  很厲害
[00:05:48.300 --> 00:05:51.460]  世界上有一個很出名的人
[00:05:51.460 --> 00:05:56.420]  他下國際象棋是由十一歲十二歲開始
[00:05:56.420 --> 00:05:58.460]  他已經是棋王的了
[00:05:58.460 --> 00:05:59.460]  這麼厲害
[00:05:59.460 --> 00:06:01.940]  這個卡斯柏諾夫
[00:06:01.940 --> 00:06:02.980]  蘇聯名是這樣的
[00:06:02.980 --> 00:06:04.260]  XX夫XX夫
[00:06:04.260 --> 00:06:05.740]  全部都是諾夫
[00:06:05.740 --> 00:06:08.260]  不是諾夫就是死雞
[00:06:08.260 --> 00:06:10.260]  是這樣的形式
[00:06:10.260 --> 00:06:11.340]  這個不是死雞
[00:06:11.340 --> 00:06:12.980]  這個是諾夫
[00:06:12.980 --> 00:06:16.380]  卡斯柏諾夫
[00:06:16.380 --> 00:06:18.780]  但有一次他輸得很慘
[00:06:18.780 --> 00:06:21.860]  你看旁邊那裡有部電腦
[00:06:21.860 --> 00:06:27.740]  1997年他輸了給IBM那部電腦
[00:06:27.740 --> 00:06:29.340]  再之前他也贏的
[00:06:29.340 --> 00:06:31.140]  他試過贏了電腦
[00:06:31.140 --> 00:06:32.900]  這次是rematch
[00:06:32.900 --> 00:06:33.900]  他輸了
[00:06:33.900 --> 00:06:36.780]  而且輸得很離譜
[00:06:36.780 --> 00:06:39.140]  因為現在的電腦更快
[00:06:39.140 --> 00:06:42.500]  我相信現在2017年又20年之後
[00:06:42.500 --> 00:06:46.220]  他再下棋我猜輸得更慘
[00:06:46.220 --> 00:06:50.220]  當年他也不知在七局裡贏了一兩局
[00:06:50.220 --> 00:06:54.780]  但我相信現在七戰七敗都可以
[00:06:54.780 --> 00:06:57.060]  因為現在的電腦第一不會過熱
[00:06:57.060 --> 00:07:00.300]  你知道早期的電腦是整個房間這麼大
[00:07:00.300 --> 00:07:02.180]  如果要下棋的話
[00:07:02.180 --> 00:07:03.780]  然後還會過熱
[00:07:03.780 --> 00:07:07.820]  下了這麼久過熱就像我們一樣瘋了
[00:07:07.820 --> 00:07:09.860]  如果太熱就會瘋了
[00:07:09.860 --> 00:07:11.140]  這樣東西
[00:07:11.140 --> 00:07:14.220]  好了 但我問你一個問題
[00:07:14.220 --> 00:07:16.420]  有一次一個年輕人
[00:07:16.420 --> 00:07:18.860]  二十多歲在拍拖
[00:07:18.860 --> 00:07:21.340]  跟著女朋友去見岳父
[00:07:21.340 --> 00:07:24.100]  然後他們岳父家裡說
[00:07:24.100 --> 00:07:27.380]  我們過兩天入營
[00:07:27.380 --> 00:07:29.500]  就是一起家庭營
[00:07:29.500 --> 00:07:31.700]  去大嶼山那些渡假屋
[00:07:31.700 --> 00:07:33.020]  你跟著來吧
[00:07:33.020 --> 00:07:34.540]  嘩 當然很開心
[00:07:34.540 --> 00:07:35.300]  去了
[00:07:35.300 --> 00:07:37.460]  好了 去到入營之後
[00:07:37.460 --> 00:07:39.140]  第一件事
[00:07:39.140 --> 00:07:42.940]  入營的時候那個未來岳父
[00:07:42.940 --> 00:07:44.420]  可能未來岳父
[00:07:44.420 --> 00:07:45.420]  應該這樣說
[00:07:45.420 --> 00:07:48.540]  就說你跟我下棋吧
[00:07:48.540 --> 00:07:53.620]  你猜那個年輕人要贏還是輸呢
[00:07:53.620 --> 00:07:54.620]  輸嗎
[00:07:54.620 --> 00:07:55.460]  如果輸的話
[00:07:55.460 --> 00:07:56.660]  嘩 你這麼差勁
[00:07:56.660 --> 00:07:59.740]  你有沒有智慧
[00:07:59.740 --> 00:08:00.860]  那你幫幫我
[00:08:00.860 --> 00:08:04.260]  那個年輕人其實是我
[00:08:04.260 --> 00:08:07.180]  當時在追師母
[00:08:07.180 --> 00:08:10.660]  去到竹棋 我連頭都戴上了
[00:08:10.660 --> 00:08:11.660]  怎麼辦呢
[00:08:11.660 --> 00:08:13.540]  輸 後來終於
[00:08:13.540 --> 00:08:14.660]  幸好感謝神
[00:08:14.660 --> 00:08:17.580]  我那幾晚都睡得很夠
[00:08:17.580 --> 00:08:20.780]  所以答案是對的
[00:08:20.780 --> 00:08:22.260]  輸的 一定要輸的
[00:08:22.260 --> 00:08:23.460]  這是必然的
[00:08:23.460 --> 00:08:25.220]  但你又要輸得不著行跡
[00:08:25.220 --> 00:08:28.340]  頭頭就要贏的形式
[00:08:28.340 --> 00:08:32.420]  去到最後突然間走錯了一些位置
[00:08:32.420 --> 00:08:33.260]  又不著行跡
[00:08:33.260 --> 00:08:34.740]  最後就輸了
[00:08:34.740 --> 00:08:37.060]  這樣才是上策
[00:08:37.060 --> 00:08:39.220]  電腦就不會這樣下棋
[00:08:39.220 --> 00:08:40.700]  電腦不會這樣下棋
[00:08:40.700 --> 00:08:45.500]  電腦只是根據它擺出來的程式去下棋
[00:08:45.500 --> 00:08:46.580]  我之前說過
[00:08:46.580 --> 00:08:49.340]  十誡其實是一種程式
[00:08:49.340 --> 00:08:51.540]  擺在我們的生命裏面
[00:08:51.540 --> 00:08:55.060]  如果想大家全世界都贏
[00:08:55.060 --> 00:08:56.340]  每個人都贏
[00:08:56.340 --> 00:08:58.060]  我的看法
[00:08:58.060 --> 00:08:59.620]  我作為一個牧師的看法
[00:08:59.620 --> 00:09:04.900]  如果全世界人跟足十誡裏面所說的去做
[00:09:04.900 --> 00:09:09.780]  這個世界就很多問題都能夠解決
[00:09:09.780 --> 00:09:13.220]  特別我希望我們的特首跟足十誡去做
[00:09:13.220 --> 00:09:15.140]  就真的世界和平
[00:09:15.140 --> 00:09:18.340]  起碼香港和平
[00:09:18.340 --> 00:09:20.580]  例如裏面有些什麼呢
[00:09:20.580 --> 00:09:22.380]  我反過來看
[00:09:22.380 --> 00:09:25.260]  我用的經文就是生命記裏面
[00:09:25.260 --> 00:09:31.740]  生命記第五章由第七節
[00:09:31.740 --> 00:09:35.100]  其實由第一節開始到二十一節很長
[00:09:35.100 --> 00:09:39.780]  我選擇後面那幾節來說
[00:09:39.780 --> 00:09:41.100]  後面那幾節是什麼呢
[00:09:41.100 --> 00:09:43.300]  就是不可殺人
[00:09:43.300 --> 00:09:44.740]  不可姦淫
[00:09:44.740 --> 00:09:46.140]  不可偷渡
[00:09:46.140 --> 00:09:48.980]  不可作假見證陷害人
[00:09:48.980 --> 00:09:50.540]  不可貪戀人的妻子
[00:09:50.540 --> 00:09:52.980]  也不可貪戀人的房屋
[00:09:52.980 --> 00:09:53.980]  田地
[00:09:53.980 --> 00:09:54.580]  瀑皮
[00:09:54.580 --> 00:09:55.180]  牛奴
[00:09:55.180 --> 00:09:58.100]  並他一切所有的
[00:09:58.100 --> 00:10:02.380]  其實這幾件事聽在現今這個商業界裏面
[00:10:02.380 --> 00:10:04.220]  是不是很難做
[00:10:04.220 --> 00:10:05.580]  是蠻難的
[00:10:05.580 --> 00:10:08.100]  但裏面的意思是什麼呢
[00:10:08.100 --> 00:10:09.500]  我就寫了出來
[00:10:09.500 --> 00:10:13.260]  是維護他人生存的權利
[00:10:13.260 --> 00:10:15.580]  而不是一己的利益
[00:10:15.580 --> 00:10:17.540]  現在很多什麼運動
[00:10:17.540 --> 00:10:19.340]  我都很想跟他們說
[00:10:19.340 --> 00:10:21.340]  就是所有運動也好
[00:10:21.340 --> 00:10:23.820]  或者所有的主義裏面也好
[00:10:23.820 --> 00:10:24.860]  例如共產主義
[00:10:24.860 --> 00:10:27.300]  例如資本主義裏面也好
[00:10:27.300 --> 00:10:29.860]  能夠維護他人的生存權利
[00:10:29.860 --> 00:10:31.580]  而非一己的利益
[00:10:31.580 --> 00:10:36.140]  是神特別的教訓我們去做的
[00:10:36.140 --> 00:10:39.660]  這件事真的很嚴重的一件事
[00:10:39.660 --> 00:10:42.060]  但其中一件事
[00:10:42.060 --> 00:10:42.940]  我要提一提
[00:10:42.940 --> 00:10:43.500]  解經
[00:10:43.500 --> 00:10:45.260]  我做牧師負責解經
[00:10:45.260 --> 00:10:46.140]  解了出來
[00:10:46.140 --> 00:10:47.300]  大家去遵守
[00:10:47.300 --> 00:10:49.540]  或者你自己可以做個選擇
[00:10:49.540 --> 00:10:51.780]  裏面特別是第十屆裏面
[00:10:51.780 --> 00:10:54.540]  不可貪戀人的妻子
[00:10:54.540 --> 00:10:56.620]  不可貪戀人的房屋
[00:10:56.620 --> 00:10:58.380]  不可貪戀人的田地
[00:10:58.380 --> 00:11:01.620]  貪戀這個字的原文
[00:11:01.620 --> 00:11:04.900]  是惡念的意思
[00:11:04.900 --> 00:11:06.700]  這件事很嚴重
[00:11:06.700 --> 00:11:08.380]  有一次有個做爸爸的
[00:11:08.380 --> 00:11:09.060]  他的兒子
[00:11:09.060 --> 00:11:10.940]  你知道兒子已經五六歲了
[00:11:10.940 --> 00:11:12.940]  很喜歡問很多的問題
[00:11:12.940 --> 00:11:15.700]  我以前教會裏面有個小朋友
[00:11:15.700 --> 00:11:18.260]  他還沒有升小一的時間
[00:11:18.260 --> 00:11:21.940]  每個星期日都會走來問我一條很難回答的問題
[00:11:21.940 --> 00:11:28.260]  例如:小鳥為什麼向南飛?
[00:11:28.260 --> 00:11:29.540]  為什麼你回答後
[00:11:29.540 --> 00:11:31.940]  他說:因為原來腳太短
[00:11:31.940 --> 00:11:33.180]  所以走路太慢
[00:11:33.180 --> 00:11:34.940]  所以他要飛
[00:11:34.940 --> 00:11:38.420]  那些搞笑的爛笑問題
[00:11:38.420 --> 00:11:40.020]  聖經裏面有多少個字?
[00:11:40.020 --> 00:11:41.900]  聖經裏面當然有兩個字
[00:11:41.900 --> 00:11:43.420]  聖經嘛
[00:11:43.420 --> 00:11:47.140]  這樣的問題
[00:11:47.140 --> 00:11:49.940]  他有一次問他爸爸
[00:11:49.940 --> 00:11:51.540]  他爸爸很頭痛
[00:11:51.540 --> 00:11:53.020]  因為他兒子問他
[00:11:53.020 --> 00:11:56.460]  爸爸你有沒有惡念?
[00:11:56.460 --> 00:11:58.300]  嘩
[00:11:58.300 --> 00:12:01.340]  幸好他不懂英文
[00:12:01.340 --> 00:12:02.540]  英文更恐怖
[00:12:02.540 --> 00:12:04.620]  Evil Desire
[00:12:04.620 --> 00:12:09.220]  很邪惡的那種貪念
[00:12:09.220 --> 00:12:15.420]  神提醒我們千萬不可以有這件事
[00:12:15.420 --> 00:12:18.900]  究竟這件事有多邪惡多惡呢?
[00:12:18.900 --> 00:12:21.620]  試過有一次
[00:12:21.620 --> 00:12:23.020]  遲一點就是10月8日
[00:12:23.020 --> 00:12:27.100]  10月8日我們教會的英文課開始賣廣告
[00:12:27.100 --> 00:12:29.540]  我經常都笑說那天是好日子
[00:12:29.540 --> 00:12:30.340]  為什麼呢?
[00:12:30.340 --> 00:12:31.580]  我的同工就知道
[00:12:31.580 --> 00:12:32.940]  那天是我的生日
[00:12:32.940 --> 00:12:34.540]  當然是好日子
[00:12:34.540 --> 00:12:36.420]  好日子神就送禮物給我
[00:12:36.420 --> 00:12:39.060]  我們廣福堂開始英文課
[00:12:39.060 --> 00:12:41.540]  但是有一年10月8日
[00:12:41.540 --> 00:12:42.900]  2010年
[00:12:42.900 --> 00:12:47.180]  香港發生了一件很慘的案件
[00:12:47.180 --> 00:12:50.620]  我一聽見都驚訝了
[00:12:50.620 --> 00:12:52.700]  當時我還在三藩市
[00:12:52.700 --> 00:12:55.180]  我很八卦
[00:12:55.180 --> 00:12:56.340]  我都很關心香港
[00:12:56.340 --> 00:12:59.540]  每天晚上都看香港的新聞
[00:12:59.540 --> 00:13:03.700]  他說有三個未成年的男女被捉了
[00:13:03.700 --> 00:13:04.580]  為什麼呢?
[00:13:04.580 --> 00:13:09.500]  因為在山邊發現了一個棄嬰
[00:13:09.500 --> 00:13:12.020]  那條屍體在那裡
[00:13:12.020 --> 00:13:14.780]  當然大家聽了就明白
[00:13:14.780 --> 00:13:19.300]  是其中一對女孩子懷孕
[00:13:19.300 --> 00:13:22.660]  一生下來就被殺了
[00:13:22.660 --> 00:13:27.100]  究竟她一出生自己死還是她殺死呢?
[00:13:27.100 --> 00:13:28.740]  就查了一陣子
[00:13:28.740 --> 00:13:31.220]  當時我聽見都還不知道
[00:13:31.220 --> 00:13:33.580]  後來都確認原來是她
[00:13:33.580 --> 00:13:36.860]  逼死她
[00:13:36.860 --> 00:13:40.380]  然後那個男的當然很緊張
[00:13:40.380 --> 00:13:42.940]  自己男的十多歲
[00:13:42.940 --> 00:13:45.020]  三個都還未成年
[00:13:45.020 --> 00:13:47.060]  就找另一個男的幫忙
[00:13:47.060 --> 00:13:48.980]  那個男的因為與自己無關
[00:13:48.980 --> 00:13:50.580]  比較清醒
[00:13:50.580 --> 00:13:52.580]  旁觀者清
[00:13:52.580 --> 00:13:56.540]  就建議把她扔在山邊找泥塞
[00:13:56.540 --> 00:13:57.860]  變成沒有人知道
[00:13:57.860 --> 00:13:58.980]  大家又不知道這件事
[00:13:58.980 --> 00:14:00.860]  幾十年後都是你我他
[00:14:00.860 --> 00:14:03.020]  三個知道就算了
[00:14:03.020 --> 00:14:05.340]  誰知道下雨沖走泥
[00:14:05.340 --> 00:14:08.020]  屍體就出來了
[00:14:08.020 --> 00:14:09.740]  警察知道
[00:14:09.740 --> 00:14:14.700]  那女的已經到了抓女孩子的時間
[00:14:14.700 --> 00:14:17.620]  都嘔吐了
[00:14:17.620 --> 00:14:20.300]  原來裏面有個邪惡的想法
[00:14:20.300 --> 00:14:22.060]  惡念曾經做過的事
[00:14:22.060 --> 00:14:23.140]  不可殺人
[00:14:23.140 --> 00:14:24.500]  她殺了人
[00:14:24.500 --> 00:14:27.500]  裏面原來是很難過很難過的
[00:14:27.500 --> 00:14:29.540]  去到一個地步
[00:14:29.540 --> 00:14:31.340]  她完全沒有辦法
[00:14:31.340 --> 00:14:32.780]  我用一個比較粗俗的說法
[00:14:32.780 --> 00:14:33.700]  頂不住了
[00:14:33.700 --> 00:14:35.980]  她不可以再頂下去了
[00:14:35.980 --> 00:14:37.540]  撐不下去了
[00:14:37.540 --> 00:14:40.500]  根本就整個崩潰了心靈裏面
[00:14:40.500 --> 00:14:42.620]  當然這是很不幸的事
[00:14:42.620 --> 00:14:46.140]  我還記得2007年
[00:14:46.140 --> 00:14:50.340]  在美國有一個叫Opera
[00:14:50.340 --> 00:14:51.540]  是一個黑人
[00:14:51.540 --> 00:14:54.420]  很喜歡做talk show的
[00:14:54.420 --> 00:14:55.620]  很出名的
[00:14:55.620 --> 00:14:57.260]  他的節目在芝加哥
[00:14:57.260 --> 00:15:00.420]  但你知道他家在加利福尼亞
[00:15:00.420 --> 00:15:02.660]  每天坐直升機上班
[00:15:02.660 --> 00:15:04.660]  這樣去
[00:15:04.660 --> 00:15:06.380]  他又不是每天都需要上班
[00:15:06.380 --> 00:15:07.220]  所以不用擔心
[00:15:07.220 --> 00:15:10.180]  他在馬利堡那間大屋當然好住很多
[00:15:10.180 --> 00:15:11.220]  近海邊
[00:15:11.220 --> 00:15:14.180]  芝加哥比較沒那麼舒服
[00:15:14.180 --> 00:15:17.900]  他有一次訪問一個在監獄裏面的女犯
[00:15:17.900 --> 00:15:19.100]  15歲
[00:15:19.100 --> 00:15:20.100]  未婚
[00:15:20.100 --> 00:15:21.380]  生了小孩
[00:15:21.380 --> 00:15:24.260]  在房裏生了小孩之後
[00:15:24.260 --> 00:15:25.340]  插了嬰兒
[00:15:25.340 --> 00:15:26.580]  但他自己插
[00:15:26.580 --> 00:15:27.660]  插了一刀
[00:15:27.660 --> 00:15:31.780]  後來那個Defense lawyer都說
[00:15:31.780 --> 00:15:33.380]  不知道是插一刀之前
[00:15:33.380 --> 00:15:35.420]  嬰兒已經死了
[00:15:35.420 --> 00:15:38.380]  還是插完才引致她死亡
[00:15:38.380 --> 00:15:41.700]  在這件事上就減少了一點刑罰
[00:15:41.700 --> 00:15:45.020]  Anyway這些Defense lawyer很厲害
[00:15:45.020 --> 00:15:46.380]  但是
[00:15:46.380 --> 00:15:50.900]  減刑不等於減低那個女生心裏的難過
[00:15:50.900 --> 00:15:53.500]  Opera去訪問他的時間
[00:15:53.500 --> 00:15:55.620]  他直接一開始問
[00:15:55.620 --> 00:15:57.860]  已經由頭哭到尾
[00:15:57.860 --> 00:16:00.020]  直接有些時間要停下
[00:16:00.020 --> 00:16:01.300]  他不可以再回答
[00:16:01.300 --> 00:16:03.380]  那個訪問
[00:16:03.380 --> 00:16:05.500]  因為是世界直播
[00:16:05.500 --> 00:16:07.580]  全世界都震驚
[00:16:07.580 --> 00:16:09.180]  究竟一個人
[00:16:09.180 --> 00:16:10.780]  他有Evil desire
[00:16:10.780 --> 00:16:12.380]  對一個人的
[00:16:12.380 --> 00:16:15.420]  本身的integrity的傷害
[00:16:15.420 --> 00:16:16.940]  有多大呢
[00:16:16.940 --> 00:16:18.140]  我做牧師告訴你
[00:16:18.140 --> 00:16:20.420]  這個傷害很大
[00:16:20.420 --> 00:16:22.700]  經常都很大
[00:16:22.700 --> 00:16:23.980]  我試過有一次
[00:16:23.980 --> 00:16:25.500]  兩點多收到一個電話
[00:16:25.500 --> 00:16:26.940]  是一個男的打來
[00:16:26.940 --> 00:16:29.060]  因為他家裏拿起電話
[00:16:29.060 --> 00:16:31.700]  發覺他家裏是三層樓
[00:16:31.700 --> 00:16:33.700]  在美國加州三層樓
[00:16:33.700 --> 00:16:35.180]  他拿起電話
[00:16:35.180 --> 00:16:38.220]  太太在頂層睡房
[00:16:38.220 --> 00:16:40.300]  原來正在用電話
[00:16:40.300 --> 00:16:42.180]  他不知道他拿起電話聽
[00:16:42.180 --> 00:16:44.660]  原來電話已經通了
[00:16:44.660 --> 00:16:46.420]  那時還未流行手提電話
[00:16:46.420 --> 00:16:48.540]  手提電話可能沒有這個問題
[00:16:48.540 --> 00:16:50.780]  家裏的LAN LINE就有
[00:16:50.780 --> 00:16:51.620]  一聽
[00:16:51.620 --> 00:16:59.260]  原來太太在跟男人在聊天
[00:16:59.260 --> 00:17:02.180]  總之依依我我
[00:17:02.180 --> 00:17:03.820]  他就不出聲
[00:17:03.820 --> 00:17:06.020]  又是受不了
[00:17:06.020 --> 00:17:08.900]  叫我千萬不要去任何地方
[00:17:08.900 --> 00:17:10.700]  雖然我不喝咖啡
[00:17:10.700 --> 00:17:13.700]  但現在馬上約你去星巴克
[00:17:13.700 --> 00:17:15.980]  馬上給他一些工作
[00:17:15.980 --> 00:17:18.980]  他整個人已經崩潰了
[00:17:18.980 --> 00:17:22.660]  Evil desire對自己有傷害
[00:17:22.660 --> 00:17:25.660]  原來對身邊的人也有很大傷害
[00:17:25.660 --> 00:17:31.020]  所以打出維護他人的生存權利
[00:17:31.020 --> 00:17:33.220]  而非一己的利益
[00:17:33.220 --> 00:17:36.380]  其實不是很容易做到
[00:17:36.380 --> 00:17:41.260]  實際上真的很困難
[00:17:41.260 --> 00:17:42.580]  但你想想
[00:17:42.580 --> 00:17:44.380]  「蛤蟆」這個字
[00:17:44.380 --> 00:17:47.620]  在希伯來文的直譯
[00:17:47.620 --> 00:17:48.900]  貪戀
[00:17:48.900 --> 00:17:51.500]  Evil desire惡念
[00:17:51.500 --> 00:17:54.780]  做人第一要很小心
[00:17:54.780 --> 00:17:56.620]  如果你能夠在你的品格裏
[00:17:56.620 --> 00:17:59.100]  拔掉這個東西
[00:17:59.100 --> 00:18:03.740]  你算是比較懂得玩人生的棋
[00:18:03.740 --> 00:18:05.220]  能夠玩得久一點
[00:18:05.220 --> 00:18:06.860]  能夠玩得遠一點
[00:18:06.860 --> 00:18:08.540]  雖然可能被人害
[00:18:08.540 --> 00:18:11.900]  但你自己人心清靜的時間
[00:18:11.900 --> 00:18:16.020]  走的路是比較不一樣的
[00:18:16.020 --> 00:18:18.500]  這是第一個在十誡裏
[00:18:18.500 --> 00:18:21.580]  我反過來從後面那幾誡來說的事情
[00:18:21.580 --> 00:18:27.740]  第二件事我想說的是甚麼呢
[00:18:27.740 --> 00:18:32.260]  聖經提醒我們要建立一個純愛的家庭
[00:18:32.260 --> 00:18:34.620]  你會說牧師這個很困難
[00:18:34.620 --> 00:18:37.780]  現在建立一個純愛的家庭很困難
[00:18:37.780 --> 00:18:39.780]  我剛才也說了
[00:18:39.780 --> 00:18:42.620]  我說了一個新聞
