
[00:00:00.000 --> 00:00:03.360]  今天很想和大家一起看一段聖經
[00:04:07.920 --> 00:04:09.120]  如果大家詳細一點
[00:04:09.120 --> 00:04:11.720]  其實可以看回馬克福音的23章
[00:04:11.720 --> 00:04:14.160]  在那裡特別更加詳細
[00:04:14.160 --> 00:04:16.600]  而在十二章馬克福音裡面
[00:04:16.600 --> 00:04:19.400]  特別提到這班法利賽人文士
[00:04:19.400 --> 00:04:22.160]  他們很喜歡坐高位
[00:04:22.160 --> 00:04:25.040]  或者是賢直上高的首座
[00:04:25.040 --> 00:04:26.720]  不知道大家還有沒有印象
[00:04:26.720 --> 00:04:28.800]  記得在早上我們在說
[00:04:28.800 --> 00:04:31.480]  路加福音第十四章的時候
[00:04:31.480 --> 00:04:34.840]  提到耶穌有一個賦賢直的教導
[00:04:34.840 --> 00:04:36.600]  提醒我們去喝酒的時候
[00:04:36.600 --> 00:04:38.240]  要注意一些事情
[00:04:38.240 --> 00:04:40.240]  當然重點不是去喝酒
[00:04:40.240 --> 00:04:42.840]  不過其中一個也提到當時的文化背景
[00:04:42.840 --> 00:04:45.120]  這班猶太人當中
[00:04:45.120 --> 00:04:47.800]  他們很看重賢直的時候
[00:04:47.800 --> 00:04:49.560]  坐在一些最重要的位置
[00:04:49.560 --> 00:04:51.800]  當然可能甚至是坐在主家席
[00:04:51.800 --> 00:04:52.800]  他們也不介意
[00:04:52.800 --> 00:04:55.200]  很想讓人看到他們的重要性
[00:04:55.200 --> 00:04:57.760]  這個首座的意義
[00:04:57.760 --> 00:05:00.280]  同樣他們也有一些做得好不好的
[00:05:00.280 --> 00:05:02.440]  侵吞寡婦的家產
[00:05:02.440 --> 00:05:03.640]  耶穌就提醒他們
[00:05:03.640 --> 00:05:06.720]  責備他們要受更重的刑罰
[00:05:06.720 --> 00:05:10.160]  這個更重其實就是一個多的意思
[00:05:10.160 --> 00:05:13.240]  然後在十二章四十三到四十四節
[00:05:13.240 --> 00:05:16.960]  耶穌跟這班門徒說了一個很實際的例子
[00:05:16.960 --> 00:05:19.840]  正正是發生在他們在會堂的時候
[00:05:19.840 --> 00:05:21.120]  在這個聖殿的時候
[00:05:21.120 --> 00:05:24.400]  他們怎樣來看見有人進來做奉獻
[00:05:24.400 --> 00:05:25.240]  在聖殿當中
[00:05:25.240 --> 00:05:28.040]  當人進去看奉獻的時候
[00:05:28.040 --> 00:05:29.320]  其實是很特別的
[00:05:29.320 --> 00:05:33.240]  有機會大家可以多一點去認識一下
[00:05:33.240 --> 00:05:35.760]  其實奉獻是很容易被人知道
[00:05:35.760 --> 00:05:37.760]  你的奉獻是奉獻多少的
[00:05:37.760 --> 00:05:40.720]  他們用了寡婦去扔兩個小錢
[00:05:40.720 --> 00:05:42.840]  到奉獻箱的時候
[00:05:42.840 --> 00:05:48.960]  憑聲音就可以知道這個奉獻有多少的數目
[00:05:48.960 --> 00:05:51.560]  但是耶穌就用了寡婦的奉獻
[00:05:51.560 --> 00:05:54.040]  來提醒人的多
[00:05:54.040 --> 00:05:56.880]  但是他更加提醒的是那個盡是什麼呢?
[00:05:56.880 --> 00:06:00.040]  就是一切的養生都投上了
[00:06:00.040 --> 00:06:02.440]  這個一切其實就是盡的意思
[00:06:02.440 --> 00:06:06.040]  但是他提到有些人將他的有餘
[00:06:06.040 --> 00:06:07.520]  其實都是一個多的意思
[00:06:07.520 --> 00:06:08.680]  只是投得
[00:06:08.680 --> 00:06:10.960]  他們所投的雖然叫做多
[00:06:10.960 --> 00:06:14.240]  但只不過是對他們來說微不足道
[00:06:14.240 --> 00:06:18.320]  而這個寡婦是比眾人投得更多
[00:06:18.320 --> 00:06:19.200]  所以在這裡說
[00:06:19.200 --> 00:06:22.480]  第一要緊是藉著這個手座
[00:06:22.480 --> 00:06:26.640]  當人很想去坐這些重要位置的時候
[00:06:26.640 --> 00:06:28.160]  來表達
[00:06:28.160 --> 00:06:31.440]  甚至是這群文士或者法律學人
[00:06:31.440 --> 00:06:33.680]  其實有時候他們做事都做得很盡
[00:06:33.680 --> 00:06:36.240]  很想爭取一些最重要
[00:06:36.240 --> 00:06:37.280]  第一的
[00:06:37.280 --> 00:06:39.600]  優先說第一的要緊
[00:06:39.600 --> 00:06:41.120]  然後這個盡
[00:06:41.120 --> 00:06:44.600]  在盡心、盡性、盡義、盡力的時候
[00:06:44.600 --> 00:06:46.080]  說到的盡是什麼呢?
[00:06:46.080 --> 00:06:47.840]  是可以說一切
[00:06:47.840 --> 00:06:50.000]  其實是在說第一的
[00:06:50.000 --> 00:06:52.000]  其實這個盡也有一個第一的意思
[00:06:52.000 --> 00:06:53.760]  但是又是包含了一切
[00:06:53.760 --> 00:06:56.520]  完全所有的意思
[00:06:56.520 --> 00:06:58.160]  這個就是盡的意思
[00:06:58.160 --> 00:06:59.360]  然後多
[00:06:59.360 --> 00:07:00.560]  在當中來到比
[00:07:00.560 --> 00:07:02.840]  無論是更重、更多、有餘
[00:07:02.840 --> 00:07:04.640]  都是在說一個多
[00:07:04.640 --> 00:07:07.440]  我想耶穌是透過兩種不同
[00:07:07.440 --> 00:07:08.560]  待會我會多說一點
[00:07:08.560 --> 00:07:10.080]  就是希伯來的文化背景
[00:07:10.080 --> 00:07:12.280]  和希臘文化的背景
[00:07:12.280 --> 00:07:14.280]  來幫他們認識一下
[00:07:14.280 --> 00:07:16.480]  怎樣才算第一要緊
[00:07:16.480 --> 00:07:19.320]  耶穌很明確、清楚、正確的教導
[00:07:19.320 --> 00:07:22.520]  告訴他們什麼是第一要緊
[00:07:22.520 --> 00:07:25.360]  文士有一個挺好的回應
[00:07:25.360 --> 00:07:29.320]  但也不是耶穌覺得一個最好的答案
[00:07:29.320 --> 00:07:30.800]  待會我們會再看
[00:07:30.800 --> 00:07:33.320]  這個幫助我們反省一下
[00:07:33.320 --> 00:07:34.240]  其實今天
[00:07:34.240 --> 00:07:36.320]  如果我們要想什麼叫做
[00:07:36.320 --> 00:07:37.840]  信仰的第一要緊
[00:07:37.840 --> 00:07:39.720]  其實我們會怎樣回應呢?
[00:07:39.720 --> 00:07:43.400]  而耶穌對於這個文士的回應
[00:07:43.400 --> 00:07:47.040]  又有一個再進一步的回應
[00:07:47.040 --> 00:07:48.320]  這個是很特別的
[00:07:48.320 --> 00:07:51.720]  耶穌提醒要盡心、盡性、盡義
[00:07:51.720 --> 00:07:54.640]  盡力愛神和愛人如己
[00:07:54.640 --> 00:07:57.680]  是一個第一要緊的誡明
[00:07:57.680 --> 00:07:59.280]  這個文士說到
[00:07:59.280 --> 00:08:01.440]  他很明白愛神、愛人
[00:08:01.440 --> 00:08:04.400]  以至做到的時候
[00:08:04.400 --> 00:08:09.240]  是比一切繁祭和各樣的祭祀好得多
[00:08:09.240 --> 00:08:11.000]  重要得多
[00:08:11.000 --> 00:08:13.840]  所以這個文士某個程度
[00:08:13.840 --> 00:08:16.440]  我們有一些叫做他已經捉到
[00:08:16.440 --> 00:08:18.000]  他捉到那個意思
[00:08:18.000 --> 00:08:20.920]  但耶穌看他的回答是在說什麼呢?
[00:08:20.920 --> 00:08:22.080]  有智慧
[00:08:22.080 --> 00:08:23.200]  然後用了一句就是
[00:08:23.200 --> 00:08:25.560]  「你離神的國不遠了」
[00:08:25.560 --> 00:08:27.360]  其實這個是想提醒
[00:08:27.360 --> 00:08:29.840]  藉著這個文士他的回應是在說什麼呢?
[00:08:29.840 --> 00:08:34.240]  文士只不過是一個有頭腦上的知識
[00:08:34.240 --> 00:08:37.560]  他對於這個誡明的重要性
[00:08:37.560 --> 00:08:38.720]  是哪些第一要緊
[00:08:38.720 --> 00:08:40.360]  其實他都某程度知道
[00:08:40.360 --> 00:08:42.320]  但耶穌正正就是很想提醒
[00:08:42.320 --> 00:08:44.000]  其實你有智慧
[00:08:44.000 --> 00:08:45.360]  你認識到了
[00:08:45.360 --> 00:08:48.360]  但其實還差一點
[00:08:48.360 --> 00:08:52.080]  所以他用了一個「你離神的國不遠了」
[00:08:52.080 --> 00:08:53.320]  其實還差一點
[00:08:53.320 --> 00:08:54.800]  差一點什麼呢?
[00:08:54.800 --> 00:08:58.120]  這個「你離神的國不遠了」
[00:08:58.120 --> 00:08:59.840]  我想用另一個表達
[00:08:59.840 --> 00:09:01.600]  我不知道大家有沒有想過
[00:09:01.600 --> 00:09:03.240]  今天如果你和耶穌對話
[00:09:03.240 --> 00:09:04.960]  如果耶穌和你說了一句
[00:09:04.960 --> 00:09:06.440]  類似的對話當中
[00:09:06.440 --> 00:09:07.560]  帶出一句
[00:09:07.560 --> 00:09:12.200]  其實你和神國的距離有多少呢?
[00:09:12.200 --> 00:09:13.200]  我不知道大家有沒有想過
[00:09:13.200 --> 00:09:14.640]  今天在你的信仰
[00:09:14.640 --> 00:09:16.680]  在你的生活當中
[00:09:16.680 --> 00:09:21.160]  我們和神國的距離是怎樣呢?
[00:09:21.160 --> 00:09:22.480]  是不遠呢?
[00:09:22.480 --> 00:09:25.400]  還是還有一段的路呢?
[00:09:25.400 --> 00:09:27.400]  有多長
[00:09:27.400 --> 00:09:28.480]  有多短
[00:09:28.480 --> 00:09:29.120]  有多近
[00:09:29.120 --> 00:09:29.760]  有多遠
[00:09:29.760 --> 00:09:31.520]  可能每個人都不同
[00:09:31.520 --> 00:09:33.800]  但可能我們可以去想
[00:09:33.800 --> 00:09:35.440]  或者去思想一下
[00:09:35.440 --> 00:09:40.280]  我們和神國的距離是怎樣的呢?
[00:09:40.280 --> 00:09:43.080]  其實這個是正正回到
[00:09:43.080 --> 00:09:44.760]  這個問題的重點
[00:09:44.760 --> 00:09:48.600]  就是什麼才是我們的第一要緊
[00:09:48.600 --> 00:09:51.800]  第一重要和優先呢?
[00:09:51.800 --> 00:09:52.760]  和神國的距離
[00:09:52.760 --> 00:09:56.240]  其實不是說有些人可能是病患
[00:09:56.240 --> 00:09:58.880]  好像覺得自己快要離世了
[00:09:58.880 --> 00:10:02.240]  和神的國和天堂越來越近
[00:10:02.240 --> 00:10:06.760]  不是說我們的身體要面對死亡
[00:10:06.760 --> 00:10:10.320]  要離開天家的狀況
[00:10:10.320 --> 00:10:12.440]  我們和神的距離其實是在問
[00:10:12.440 --> 00:10:14.880]  什麼才是我們的第一要緊
[00:10:14.880 --> 00:10:17.920]  什麼才是我們的最重要優先
[00:10:17.920 --> 00:10:19.280]  其實剛才提到
[00:10:19.280 --> 00:10:21.400]  馬克宏十二章四十三到四十四節
[00:10:21.400 --> 00:10:24.560]  提到窮寡婦的奉獻
[00:10:24.560 --> 00:10:27.040]  窮寡婦就是一個很明白
[00:10:27.040 --> 00:10:29.520]  很清楚什麼才是第一要緊
[00:10:29.520 --> 00:10:33.280]  所以她將她自己一切的養生
[00:10:33.280 --> 00:10:37.800]  都投入到奉獻箱裡面
[00:10:37.800 --> 00:10:40.760]  這個寡婦不單單是知道
[00:10:40.760 --> 00:10:42.280]  不單單有智慧
[00:10:42.280 --> 00:10:44.160]  她更加是實踐
[00:10:44.160 --> 00:10:46.160]  她做得到
[00:10:46.160 --> 00:10:48.400]  所以如果你說用
[00:10:48.400 --> 00:10:52.440]  和神國的距離來形容這個寡婦的話
[00:10:52.440 --> 00:10:54.320]  我相信距離是什麼呢?
[00:10:54.320 --> 00:10:56.320]  是零
[00:10:56.320 --> 00:11:00.080]  這個寡婦是知道什麼是信仰中
[00:11:00.080 --> 00:11:02.080]  誡命中的第一要緊
[00:11:02.080 --> 00:11:06.040]  同樣她願意實踐去走出來
[00:11:06.040 --> 00:11:09.720]  所以我們先從什麼是我們的第一要緊
[00:11:09.720 --> 00:11:11.720]  可以來開始
[00:11:11.720 --> 00:11:15.240]  這個有一點我會用一個例子
[00:11:15.240 --> 00:11:18.840]  可能你可以去作為一個參考
[00:11:18.840 --> 00:11:20.320]  講完今天的道
[00:11:20.320 --> 00:11:23.240]  不知道會不會給到你一個參考的答案
[00:11:23.240 --> 00:11:27.240]  什麼是我們生命或者人生當中的第一要緊呢?
[00:11:27.240 --> 00:11:29.440]  有一個可能在歷史裡面
[00:11:29.440 --> 00:11:35.520]  對不同的男士帶來一些難題的問題
[00:11:35.520 --> 00:11:37.720]  可能你也聽過
[00:11:37.720 --> 00:11:39.720]  你被人問過,你問過人
[00:11:39.720 --> 00:11:42.000]  當兩個人掉進水裡的時候
[00:11:42.000 --> 00:11:43.320]  問一個男士
[00:11:43.320 --> 00:11:45.320]  你會先救誰呢?
[00:11:45.320 --> 00:11:47.320]  大家有沒有聽過這個問題?
[00:11:47.320 --> 00:11:49.840]  有兩個人掉進水裡,問一個男士
[00:11:49.840 --> 00:11:51.840]  你會先救你太太嗎?
[00:11:51.840 --> 00:11:54.320]  還是先救媽媽呢?
[00:11:54.320 --> 00:11:56.320]  這個好像在歷史當中
[00:11:56.320 --> 00:12:00.960]  我不知道有沒有男士已經很有智慧找到答案
[00:12:00.960 --> 00:12:04.640]  其實這個正正關乎到底誰是第一優先
[00:12:04.640 --> 00:12:06.640]  你要先救誰
[00:12:06.640 --> 00:12:10.120]  這個第一優先在面對這個難題
[00:12:10.120 --> 00:12:12.440]  掉進水裡的時候怎麼算好呢?
[00:12:12.440 --> 00:12:14.440]  希望我們講到最後的時候
[00:12:14.440 --> 00:12:17.560]  有機會去作一個參考的答案
[00:12:17.560 --> 00:12:20.360]  或者你可能已經有一個好的答案
[00:12:20.360 --> 00:12:22.360]  這段經文其實有兩個重點
[00:12:22.360 --> 00:12:26.440]  第一個是耶穌彰顯著上主的權威
[00:12:26.440 --> 00:12:29.520]  也是在我們講信仰的第一要緊的時候
[00:12:29.520 --> 00:12:31.520]  一個很重要的開始
[00:12:31.520 --> 00:12:34.280]  去講到主我們神是獨一的主
[00:12:34.280 --> 00:12:36.760]  耶穌先回答這個問題的時候
[00:12:36.760 --> 00:12:40.640]  不是一回答就是盡心盡性盡義盡力愛神
[00:12:40.640 --> 00:12:42.240]  而是一講的時候是什麼呢?
[00:12:42.240 --> 00:12:44.960]  他說我們的主,我們的神是獨一的主
[00:12:44.960 --> 00:12:50.640]  其實是引用了十誡裡面最重要開始的誡命
[00:12:50.640 --> 00:12:53.320]  所以在這個基礎上是提醒我們
[00:12:53.320 --> 00:12:57.480]  耶穌也是最高的權威
[00:12:57.480 --> 00:13:00.680]  我們的神耶穌基督也是一樣
[00:13:00.680 --> 00:13:03.600]  是獨一的主,是最高的權威
[00:13:03.600 --> 00:13:07.960]  而這個最高其實是盡裡面一個同樣的意思
[00:13:07.960 --> 00:13:13.160]  是一個最完全、最盡的意思,這個最高
[00:13:13.160 --> 00:13:16.920]  耶穌在馬科漢十二章另外一段的經文
[00:13:16.920 --> 00:13:21.440]  其實是用了一個詩篇去提到一個教訓
[00:13:21.440 --> 00:13:25.120]  這個其實是接著我們剛才讀到三十四節
[00:13:25.120 --> 00:13:29.880]  三十五節耶穌就講到大衛的詩篇裡面
[00:13:29.880 --> 00:13:34.560]  怎樣形容他和這位尼賽亞君王的關係
[00:13:34.560 --> 00:13:38.800]  這個詩篇其實一開始講到主對我主說
[00:13:38.800 --> 00:13:42.360]  這個主就是指上主,指到神
[00:13:42.360 --> 00:13:47.600]  我主就是指到神要差派給以色列人的尼賽亞
[00:13:47.600 --> 00:13:50.880]  而當時候他們所能夠認識
[00:13:50.880 --> 00:13:53.400]  在以色列人當中他們所期望的尼賽亞
[00:13:53.400 --> 00:13:55.560]  是大衛的子孫
[00:13:55.560 --> 00:13:57.760]  但是耶穌就提醒他們告訴他們
[00:13:57.760 --> 00:14:02.960]  真正大衛王在以色列人裡面是最重要的一個皇帝
[00:14:02.960 --> 00:14:07.640]  但是這位尼賽亞君王怎麼可能是大衛王的子孫呢?
[00:14:07.640 --> 00:14:11.280]  連大衛自己在詩篇裡面的詩歌裡面所表達
[00:14:11.280 --> 00:14:13.520]  都是主對我主說
[00:14:13.520 --> 00:14:15.400]  所以其實這個很重要是提醒什麼呢?
[00:14:15.400 --> 00:14:21.720]  尼賽亞耶穌基督的身份、他的權力是高於一切
[00:14:21.720 --> 00:14:24.320]  他是得到這個至高的權威
[00:14:24.320 --> 00:14:27.600]  所以耶穌是要來彰顯上主的權威
[00:14:27.600 --> 00:14:32.480]  而我們要去跟從上主的吩咐
[00:14:32.480 --> 00:14:34.760]  或者這個文士要講
[00:14:34.760 --> 00:14:38.680]  怎樣可以在這個誡命中的第一要緊呢?
[00:14:38.680 --> 00:14:42.080]  是要先我們有沒有願意以耶穌基督
[00:14:42.080 --> 00:14:46.280]  作為我們至高的權威來開始
[00:14:46.280 --> 00:14:49.080]  而當耶穌基督是我們至高的權威
[00:14:49.080 --> 00:14:51.440]  神是我們的神的時候
[00:14:51.440 --> 00:14:53.040]  神對我們的要求
[00:14:53.040 --> 00:14:57.720]  我們就應該來去信服、聽從
[00:14:57.720 --> 00:14:59.720]  所以神對我們的要求是什麼呢?
[00:14:59.720 --> 00:15:07.080]  就是要我們盡心、盡性、盡力去愛神
[00:15:07.080 --> 00:15:13.600]  在耶穌的回應其實是來自《生命記》裡面的經文
[00:15:13.600 --> 00:15:17.440]  過去我們大概兩三年前教會的崇拜
[00:15:17.440 --> 00:15:21.240]  就是以《生命記》作為我們講道的經文
[00:15:21.240 --> 00:15:23.440]  希望大家還有一點印象
[00:15:23.440 --> 00:15:25.160]  其中一段在《生命記》第六章
[00:15:25.160 --> 00:15:29.160]  就是耶穌引用出來回應這個文士
[00:15:29.160 --> 00:15:30.800]  同樣在《生命記》第十一章
[00:15:30.800 --> 00:15:33.640]  和《文述記》第十五章這兩段經文
[00:15:33.640 --> 00:15:37.160]  都是以色列人耳熟能詳的經文
[00:15:37.160 --> 00:15:38.560]  因為他們一開始的時候
[00:15:38.560 --> 00:15:39.760]  這段經文是什麼呢?
[00:15:39.760 --> 00:15:41.480]  也有一個叫做「你要聽」
[00:15:41.480 --> 00:15:43.480]  在希伯來文裡面說到「smart」
[00:15:43.480 --> 00:15:45.360]  就是他們一定要聽的
[00:15:45.360 --> 00:15:47.280]  而是代表著這三段經文
[00:15:47.280 --> 00:15:49.680]  是以色列人他們要背了
[00:15:49.680 --> 00:15:51.000]  記在心裡面
[00:15:51.000 --> 00:15:52.840]  耳熟能詳
[00:15:52.840 --> 00:15:55.200]  或者我們讀一下第六章四到九節的時候
[00:15:55.200 --> 00:15:57.280]  大家可能會更加明白多一點
[00:15:57.280 --> 00:15:58.200]  為什麼這段經文
[00:15:58.200 --> 00:16:02.440]  或者連同十一章、文述記十五章是這麼重要呢?
[00:16:02.440 --> 00:16:06.120]  我們一起試試讀《生命記》第六章四到九節
[00:16:06.120 --> 00:16:07.520]  預備起
[00:16:07.520 --> 00:16:09.880]  以色列你要聽
[00:16:09.880 --> 00:16:13.400]  耶和華我們神是獨一的主
[00:16:13.400 --> 00:16:16.440]  你要盡心盡性盡力
[00:16:16.440 --> 00:16:18.840]  愛耶和華你的神
[00:16:18.840 --> 00:16:21.520]  我今日所吩咐你的話
[00:16:21.520 --> 00:16:23.960]  都要記在心上
[00:16:23.960 --> 00:16:27.320]  也要殷勤教訓你的兒女
[00:16:27.320 --> 00:16:29.760]  無論你坐在家裡
[00:16:29.760 --> 00:16:33.320]  行在路上、躺下、起來
[00:16:33.320 --> 00:16:35.200]  都要談論
[00:16:35.200 --> 00:16:38.600]  也要繫在手上為記號
[00:16:38.600 --> 00:16:41.360]  拜在額上為經文
[00:16:41.360 --> 00:16:45.160]  又要寫在你房屋的門窗上
[00:16:45.160 --> 00:16:47.560]  定你的城門上
[00:16:47.560 --> 00:16:51.160]  所以這些經文是他們要聽的
[00:16:51.160 --> 00:16:54.120]  這三段經文的開始都是「smart」你要聽
[00:16:54.120 --> 00:16:55.560]  所以他聽之外
[00:16:55.560 --> 00:16:58.160]  就要吩咐你到處都要有
[00:16:58.160 --> 00:16:59.800]  你怎麼會不記得呢
[00:16:59.800 --> 00:17:01.280]  所以對這個文士來說
[00:17:01.280 --> 00:17:05.520]  其實對問這個問題是很簡單的
[00:17:05.520 --> 00:17:10.000]  不過他可能要求請耶穌那邊幫他確認
[00:17:10.000 --> 00:17:11.600]  所以這段經文
[00:17:11.600 --> 00:17:13.080]  這個文士
[00:17:13.080 --> 00:17:14.920]  甚至是所有的以色列人
[00:17:14.920 --> 00:17:17.680]  對他們來說是一個耳熟能詳
[00:17:17.680 --> 00:17:19.360]  倒轉頭都應該會背
[00:17:19.360 --> 00:17:21.600]  因為天天都看,去到哪裡都看得到
[00:17:21.600 --> 00:17:24.720]  所以這個經文有一點特別
[00:17:24.720 --> 00:17:28.760]  在《生命記》用的這三個「盡」
[00:17:28.760 --> 00:17:32.560]  和耶穌的回應是有一點點不同的
[00:17:32.560 --> 00:17:34.440]  耶穌回應的時候用了多少個?
[00:17:34.440 --> 00:17:35.960]  用了四個「盡」
[00:17:35.960 --> 00:17:37.160]  耶穌回應的時候
[00:17:37.160 --> 00:17:38.400]  如果大家看回馬克福音
[00:17:38.400 --> 00:17:41.280]  就說到盡心、盡性
[00:17:41.280 --> 00:17:42.240]  然後是什麼?
[00:17:42.240 --> 00:17:44.480]  盡義、盡力
[00:17:44.480 --> 00:17:45.560]  所以這個是馬克福音
[00:17:45.560 --> 00:17:47.760]  大家都記得
[00:17:47.760 --> 00:17:49.560]  但是在《生命記》其實主要是說到
[00:17:49.560 --> 00:17:52.040]  盡心、盡性、盡力
[00:17:52.040 --> 00:17:54.400]  其實文士的回應又改了一點
[00:17:54.400 --> 00:17:56.560]  會加多一個「盡」字
[00:17:56.560 --> 00:17:58.720]  其實盡義和盡智
[00:17:58.720 --> 00:18:02.480]  最主要都是想多一點明白盡心的意思
[00:18:02.480 --> 00:18:04.360]  一會兒我們會說這三個
[00:18:04.360 --> 00:18:08.040]  盡心、盡性、盡力
[00:18:08.040 --> 00:18:10.000]  在《生命記》十一章十三節
[00:18:10.000 --> 00:18:11.320]  我也想和大家提一提
[00:18:11.320 --> 00:18:14.640]  這個其實也是文士的一個體會
[00:18:14.640 --> 00:18:16.240]  我覺得這個回應和這段經文
[00:18:16.240 --> 00:18:18.080]  是一個很好的回應
[00:18:18.080 --> 00:18:19.360]  在這裡再一次
[00:18:19.360 --> 00:18:21.440]  他們要聽的是什麼呢?
[00:18:21.440 --> 00:18:24.240]  要聽從他今天所吩咐的誡明
[00:18:24.240 --> 00:18:26.920]  神透過摩西所說的
[00:18:26.920 --> 00:18:28.200]  最重要的開始就是
[00:18:28.200 --> 00:18:30.680]  「愛耶和華,你們的神」
[00:18:30.680 --> 00:18:32.200]  然後是怎樣呢?
[00:18:32.200 --> 00:18:35.600]  盡心、盡性、侍奉祂
[00:18:35.600 --> 00:18:39.160]  我們的侍奉同樣都要盡心、盡性
