
[00:00:00.000 --> 00:00:03.080]  今天和大家分享一個題目
[00:02:42.860 --> 00:02:47.500]  就是有人說這個星球大戰是新紀元的思想
[00:02:47.500 --> 00:02:51.300]  特別有一句我想不知大家會不會很熟悉的一句
[00:02:51.300 --> 00:02:53.820]  不過又不熟悉的
[00:02:53.820 --> 00:02:56.460]  May the force be with you
[00:02:56.460 --> 00:03:00.580]  就是說我不知道大家熟不熟悉這句話
[00:03:00.580 --> 00:03:02.220]  那個是講到
[00:03:02.220 --> 00:03:05.300]  今天我們講的May the law be with you
[00:03:05.300 --> 00:03:06.900]  但是他講的是那個force
[00:03:06.900 --> 00:03:09.180]  特別你在電影裏面一直打
[00:03:09.180 --> 00:03:10.580]  叮叮噹噹
[00:03:10.580 --> 00:03:14.980]  就是你看整個這個打的暴力武力
[00:03:14.980 --> 00:03:18.460]  我願意和大家先從聖經裏面看一看
[00:03:18.460 --> 00:03:20.860]  那個黑暗究竟是指到什麼一回事
[00:03:20.860 --> 00:03:24.460]  我想和大家來看在聖經裏面講黑白是怎麼回事
[00:03:24.460 --> 00:03:30.100]  在聖經裏面用黑暗這個中文字有129次
[00:03:30.100 --> 00:03:35.500]  在聖經裏面用黑暗就用了129次
[00:03:35.500 --> 00:03:37.700]  在舊約裏面88次
[00:03:37.700 --> 00:03:39.060]  新約裏面41次
[00:03:39.060 --> 00:03:40.500]  在舊約裏面88次
[00:03:40.500 --> 00:03:42.900]  新約裏面41次
[00:03:42.900 --> 00:03:45.500]  聖經在用黑暗這個字
[00:03:45.500 --> 00:03:49.580]  有時是講到真正的黑暗
[00:03:49.580 --> 00:03:51.500]  也有一個寓意的代表
[00:03:51.500 --> 00:03:53.180]  有的是講真正的黑暗
[00:03:53.180 --> 00:03:54.780]  有的是講寓意的代表
[00:03:54.780 --> 00:03:57.340]  有沒有人經歷過真正的黑暗
[00:03:57.340 --> 00:03:59.140]  有沒有人經歷過真正的黑暗
[00:03:59.140 --> 00:04:01.140]  我想在城市住開的人
[00:04:01.140 --> 00:04:03.780]  你不會感覺到那個黑暗是什麼一回事
[00:04:03.780 --> 00:04:05.060]  請問一下城市住的人
[00:04:05.060 --> 00:04:06.980]  可能會不會感覺到黑暗是怎麼回事
[00:04:06.980 --> 00:04:10.220]  十多年前我去到非洲嘉納一個地方
[00:04:10.220 --> 00:04:12.100]  一個農村裏面
[00:04:12.100 --> 00:04:15.820]  十多年前我去到非洲嘉納一個農村地方
[00:04:15.820 --> 00:04:18.220]  那個農村都有電力供應的
[00:04:18.220 --> 00:04:20.020]  農村都有電力供應的
[00:04:20.020 --> 00:04:23.180]  只不過我去到那次
[00:04:23.180 --> 00:04:26.100]  有一天他說那天晚上會沒有電
[00:04:26.100 --> 00:04:28.780]  我去是說那天晚上沒有電
[00:04:28.780 --> 00:04:30.660]  他就說你要好好準備好了
[00:04:30.660 --> 00:04:31.860]  你要好好準備好
[00:04:31.860 --> 00:04:33.100]  我說怎麼準備呢
[00:04:33.100 --> 00:04:34.700]  我拿了電筒出來
[00:04:34.700 --> 00:04:35.700]  我怎麼準備呢
[00:04:35.700 --> 00:04:37.060]  把電筒拿出來
[00:04:37.060 --> 00:04:39.460]  到那天晚上我們五點多吃完飯
[00:04:39.460 --> 00:04:42.300]  隨著天黑就真的黑了
[00:04:42.300 --> 00:04:44.300]  就是那天五點多吃完飯
[00:04:44.300 --> 00:04:46.180]  天黑以後真的全部都黑暗了
[00:04:46.180 --> 00:04:46.860]  當然了
[00:04:46.860 --> 00:04:50.340]  城市人住慣了有燈光的情況之下
[00:04:50.340 --> 00:04:52.300]  就算天黑之後
[00:04:52.300 --> 00:04:53.460]  你都有燈的時間
[00:04:53.460 --> 00:04:55.020]  你不會覺得是一回事
[00:04:55.020 --> 00:04:56.740]  就是在城市住慣了
[00:04:56.740 --> 00:04:58.500]  到天黑了有燈光
[00:04:58.500 --> 00:04:59.940]  你都沒有感覺是怎麼回事
[00:04:59.940 --> 00:05:04.340]  那一次對我來說是一個很驚恐的時間
[00:05:04.340 --> 00:05:07.260]  就是那天晚上對我來說是非常驚恐的時間
[00:05:07.260 --> 00:05:09.500]  你真的什麼光都沒有
[00:05:09.500 --> 00:05:10.940]  什麼光都沒有
[00:05:10.940 --> 00:05:12.420]  最多你
[00:05:12.420 --> 00:05:13.220]  如果
[00:05:13.220 --> 00:05:15.060]  我忘記那天晚上天上有沒有月光了
[00:05:15.060 --> 00:05:17.180]  但是你在家裡就什麼都看不到的
[00:05:17.180 --> 00:05:19.740]  我忘了那天晚上有沒有月光
[00:05:19.740 --> 00:05:21.700]  但是在家裡什麼都看不見
[00:05:21.700 --> 00:05:25.100]  但是更加令人
[00:05:25.100 --> 00:05:28.580]  令我呢令我去驚恐的就是
[00:05:28.580 --> 00:05:33.300]  因為我有那種的敏感
[00:05:33.300 --> 00:05:34.220]  被敏感
[00:05:34.220 --> 00:05:35.820]  就是讓我更加驚恐是因為
[00:05:35.820 --> 00:05:37.860]  我有鼻敏感
[00:05:37.860 --> 00:05:40.820]  我呼吸在那天晚上很辛苦
[00:05:40.820 --> 00:05:43.100]  因為我那天晚上呼吸非常辛苦
[00:05:43.100 --> 00:05:45.660]  再加上又沒有風扇什麼都沒有
[00:05:45.660 --> 00:05:46.780]  因為家裡沒有風扇
[00:05:46.780 --> 00:05:47.380]  我住在
[00:05:47.380 --> 00:05:49.820]  我睡在一個地方是沒有窗的
[00:05:49.820 --> 00:05:51.620]  我睡在一個地方是沒有窗戶的
[00:05:51.620 --> 00:05:54.380]  那天晚上就真的好像有一種窒息的感覺
[00:05:54.380 --> 00:05:56.980]  就是那天晚上真是有窒息的感覺
[00:05:56.980 --> 00:05:59.660]  到最後我要靠著一面牆
[00:05:59.660 --> 00:06:03.900]  然後我就這樣去睡覺
[00:06:03.900 --> 00:06:06.100]  然後我就這樣去睡覺
[00:06:06.100 --> 00:06:09.020]  原來當沒有了光的情況之下
[00:06:09.020 --> 00:06:10.580]  但沒有光的情況之下
[00:06:10.580 --> 00:06:12.620]  人可以經歷的
[00:06:12.620 --> 00:06:14.620]  這是一種可以去到這樣的地步
[00:06:14.620 --> 00:06:17.340]  人所經歷的到這種地步
[00:06:17.340 --> 00:06:19.540]  不過我想幾年前
[00:06:19.540 --> 00:06:22.380]  如果大家經歷了那個大停電之後
[00:06:22.380 --> 00:06:24.580]  就是幾年前大停電之後
[00:06:24.580 --> 00:06:26.220]  你都可以有一點點的經歷
[00:06:26.220 --> 00:06:27.060]  你一個人也有經歷
[00:06:27.060 --> 00:06:28.420]  不過看你住在什麼區呢
[00:06:28.420 --> 00:06:30.980]  我住的區就很長時間
[00:06:30.980 --> 00:06:32.500]  好像兩三個禮拜
[00:06:32.500 --> 00:06:34.620]  差不多兩個禮拜才有一點
[00:06:34.620 --> 00:06:38.060]  我住的區就兩個禮拜才有一點
[00:06:38.060 --> 00:06:42.780]  沒有光的情況之下來到一個
[00:06:42.780 --> 00:06:43.580]  Thank you
[00:06:43.580 --> 00:06:46.900]  在沒有光的情況之下
[00:06:46.900 --> 00:06:48.260]  當我們看回聖經
[00:06:48.260 --> 00:06:50.420]  聖經說黑暗是什麼一回事
[00:06:50.420 --> 00:06:52.140]  當我們講黑暗是一種回事
[00:06:52.140 --> 00:06:54.340]  我想大家一想就想起
[00:06:54.340 --> 00:06:55.900]  創世的時間
[00:06:55.900 --> 00:06:57.820]  大家都可能想到創世紀
[00:06:57.820 --> 00:07:01.420]  神在創世開始的時間
[00:07:01.420 --> 00:07:04.380]  將黑暗和光明了分開
[00:07:04.380 --> 00:07:08.380]  則神將黑暗與光明分開
[00:07:08.380 --> 00:07:10.300]  當時聖經說
[00:07:10.300 --> 00:07:11.740]  起初神創造天地
[00:07:11.740 --> 00:07:13.060]  地是空虛混沌
[00:07:13.060 --> 00:07:14.020]  於面黑暗
[00:07:14.020 --> 00:07:16.460]  神的靈魂運行在水面上面
[00:07:16.460 --> 00:07:17.860]  起初神創造天地
[00:07:17.860 --> 00:07:19.380]  地是空虛混沌
[00:07:19.380 --> 00:07:20.380]  圓面黑暗
[00:07:20.380 --> 00:07:22.300]  神的靈運運行在水面上
[00:07:22.300 --> 00:07:24.620]  神就造了光出來
[00:07:24.620 --> 00:07:25.700]  神造了光
[00:07:25.700 --> 00:07:28.060]  將光暗了分開
[00:07:28.060 --> 00:07:30.700]  將光與黑暗分開
[00:07:30.700 --> 00:07:33.500]  第二段經文我們看到的是
[00:07:33.500 --> 00:07:36.740]  當摩西跟法老說
[00:07:36.740 --> 00:07:39.980]  他要將以色列人帶來埃及的時間
[00:07:39.980 --> 00:07:42.060]  第二段經文是講
[00:07:42.060 --> 00:07:44.060]  在出埃及記
[00:07:44.060 --> 00:07:45.820]  摩西說跟法老講
[00:07:45.820 --> 00:07:48.140]  他要將以色列人帶出埃及
[00:07:48.140 --> 00:07:50.460]  其中第九的第九災
[00:07:50.460 --> 00:07:51.900]  就是講到黑暗之災
[00:07:51.900 --> 00:07:53.940]  第九災就是黑暗之災
[00:07:53.940 --> 00:07:54.780]  曾經講到
[00:07:54.780 --> 00:07:57.500]  三天之久人不能相見
[00:07:57.500 --> 00:08:00.780]  誰也不敢起來離開本處
[00:08:00.780 --> 00:08:03.580]  唯有以色列人家中有亮光
[00:08:03.580 --> 00:08:05.740]  三天之久人不能相見
[00:08:05.740 --> 00:08:08.220]  誰也不敢離開本處
[00:08:08.220 --> 00:08:11.460]  唯有以色列人家都有光
[00:08:11.460 --> 00:08:16.340]  我想這種黑暗不是我們可以想像得到
[00:08:16.340 --> 00:08:18.300]  這個黑暗不是我們能想像到的
[00:08:18.300 --> 00:08:20.300]  但是當黑暗來到的時間
[00:08:20.300 --> 00:08:21.740]  當黑暗來到的時間
[00:08:21.740 --> 00:08:23.620]  人那種的經歷
[00:08:23.620 --> 00:08:27.420]  或者是一種很令他震驚的
[00:08:27.420 --> 00:08:31.620]  人的經歷是一種很令他震驚的
[00:08:31.620 --> 00:08:33.900]  在聖經裏面也都講到
[00:08:33.900 --> 00:08:37.380]  實際那個黑暗有兩處的地方
[00:08:37.380 --> 00:08:40.140]  聖經講的黑暗也有兩處地方
[00:08:40.140 --> 00:08:40.940]  第一處
[00:08:40.940 --> 00:08:45.420]  第一處是講到耶穌被釘在十字架上面
[00:08:45.420 --> 00:08:48.300]  的確是在耶穌被釘在十字架上
[00:08:48.300 --> 00:08:52.460]  從正午到下午大概三點
[00:08:52.460 --> 00:08:53.740]  一共有三個小時
[00:08:53.740 --> 00:08:55.620]  從中午十二點到下午三點
[00:08:55.620 --> 00:08:56.620]  大約有三個小時
[00:08:56.620 --> 00:09:00.020]  三處聖經在福音書裏面都講到
[00:09:00.020 --> 00:09:02.620]  遍地都黯然無光
[00:09:02.620 --> 00:09:04.380]  遍地都黯然無光
[00:09:04.380 --> 00:09:08.220]  在三道書裏面都講到
[00:09:08.220 --> 00:09:13.260]  耶穌被釘到祂死的這段時間
[00:09:13.260 --> 00:09:15.180]  在地上是完全無光
[00:09:15.180 --> 00:09:17.220]  耶穌被釘到祂死
[00:09:17.220 --> 00:09:18.940]  地上完全無光
[00:09:18.940 --> 00:09:20.300]  另外在聖經裏面
[00:09:20.300 --> 00:09:23.380]  新約也講到當耶穌再來的時間
[00:09:23.380 --> 00:09:25.140]  其中一個徵兆就是
[00:09:25.140 --> 00:09:28.140]  日頭就變黑了,月亮也不放光
[00:09:28.140 --> 00:09:30.260]  另一句講耶穌再來的時候
[00:09:30.260 --> 00:09:33.660]  正道是日頭就變黑暗了,月亮也不放光
[00:09:33.660 --> 00:09:36.260]  這個是耶穌講祂要回來的時間
[00:09:36.260 --> 00:09:38.420]  會有這樣的出現
[00:09:38.420 --> 00:09:41.780]  正是講耶穌回來的時候會有這種局限
[00:09:41.780 --> 00:09:42.980]  當然在黑暗裏面
[00:09:42.980 --> 00:09:44.300]  在聖經裏面講很多
[00:09:44.300 --> 00:09:47.540]  我只是講是一個寓意的
[00:09:47.540 --> 00:09:48.260]  來的講法
[00:09:48.260 --> 00:09:51.180]  或者是一個比喻象徵的方式來講
[00:09:51.180 --> 00:09:54.380]  在黑暗裏面還有一個寓意的方法
[00:09:54.380 --> 00:09:55.460]  由於時間所限
[00:09:55.460 --> 00:09:57.980]  我不能夠和大家逐段經文去看
[00:09:57.980 --> 00:10:01.300]  不過在聖經裏面有幾處的地方講到
[00:10:01.300 --> 00:10:05.180]  一般來講黑暗是代表了不認識神的意思
[00:10:05.180 --> 00:10:08.620]  一般來講黑暗是代表不認識神的意思
[00:10:08.620 --> 00:10:11.620]  他說既然如果認識神是光明
[00:10:11.620 --> 00:10:15.060]  其實講到是一些如果不認識神的
[00:10:15.060 --> 00:10:17.420]  就是處於一個黑暗之中
[00:10:17.420 --> 00:10:18.660]  認識神的為光明
[00:10:18.660 --> 00:10:21.100]  那麼不認識神的就處於黑暗之中
[00:10:21.100 --> 00:10:26.380]  黑暗亦都講到象徵苦難和憂慮的情況出現
[00:10:26.380 --> 00:10:33.300]  或者代表惡人遭遇這種災害或者毀滅
[00:10:33.300 --> 00:10:36.420]  黑暗亦經常代表苦難與憂慮
[00:10:36.420 --> 00:10:39.860]  或者代表惡人所遭受的遭遇
[00:10:39.860 --> 00:10:43.420]  第三個講到一個比喻黑暗的是甚麼
[00:10:43.420 --> 00:10:45.900]  就是講到道德敗落
[00:10:45.900 --> 00:10:48.380]  第三個是指道德敗落
[00:10:48.380 --> 00:10:50.980]  當人去到一個地步
[00:10:50.980 --> 00:10:52.140]  當人去到一個地步
[00:10:52.140 --> 00:10:54.540]  他們行出來的所有都是惡
[00:10:54.540 --> 00:10:56.020]  他們所行的都是惡
[00:10:56.020 --> 00:10:58.220]  我們講到這個就是黑暗的時代
[00:10:58.220 --> 00:11:00.060]  我們稱之為黑暗的時代
[00:11:00.060 --> 00:11:02.180]  當然約伯
[00:11:02.180 --> 00:11:04.900]  特別在約伯記裏面約伯的經歷
[00:11:04.900 --> 00:11:08.420]  他講到黑暗就好像
[00:11:08.420 --> 00:11:12.260]  講到他生日的時間就好像被黑暗吞食了一樣
[00:11:12.260 --> 00:11:16.220]  約伯走到他生日好像就被黑暗吞沒
[00:11:16.220 --> 00:11:19.300]  黑暗就好像一個虛無的意思
[00:11:19.300 --> 00:11:21.140]  黑暗就是虛無的意思
[00:11:21.140 --> 00:11:23.380]  約伯從一個擁有所有
[00:11:23.380 --> 00:11:26.060]  有兒有孫有財產有很多的東西
[00:11:26.060 --> 00:11:29.460]  甚至所有東西都是平順的時間
[00:11:29.460 --> 00:11:31.460]  但是到最後他甚麼都沒有了
[00:11:31.460 --> 00:11:35.380]  即是他開始有兒有女有財產
[00:11:35.380 --> 00:11:37.740]  到變成一切都沒有的時候
[00:11:37.740 --> 00:11:40.740]  約伯就講到一切都沒有了
[00:11:40.740 --> 00:11:43.340]  一切都沒有
[00:11:43.340 --> 00:11:45.260]  黑暗亦都代表死亡
[00:11:45.260 --> 00:11:49.980]  代表遠離日光的日子
[00:11:49.980 --> 00:11:51.460]  黑暗亦代表死亡
[00:11:51.460 --> 00:11:55.300]  亦代表離開日光死亡之所
[00:11:55.300 --> 00:12:01.060]  約伯講到我的日子不是甚少
[00:12:01.060 --> 00:12:04.740]  求你停手寬容我
[00:12:04.740 --> 00:12:07.820]  要我在往而不返之先
[00:12:07.820 --> 00:12:10.700]  就是在黑暗和死暗之地
[00:12:10.700 --> 00:12:13.620]  以先可以笑得暢快
[00:12:13.620 --> 00:12:18.660]  我的日子不是甚麼求你停手寬容我
[00:12:18.660 --> 00:12:22.820]  要我在往而不返之先
[00:12:22.820 --> 00:12:24.900]  就是往黑暗和死暗之地
[00:12:24.900 --> 00:12:28.340]  以先可以得到暢快
[00:12:28.340 --> 00:12:31.940]  當然剛才都提過當主來的日子
[00:12:31.940 --> 00:12:33.580]  當主再來的日子
[00:12:33.580 --> 00:12:36.500]  那日子來臨的時候必有黑暗的出現
[00:12:36.500 --> 00:12:38.620]  必有黑暗的出現
[00:12:38.620 --> 00:12:41.580]  在幾個先知書裏面都有預言到
[00:12:41.580 --> 00:12:46.460]  主回來的日子會有這些黑暗的出現
[00:12:46.460 --> 00:12:53.220]  主來的日子有黑暗局限
[00:12:53.220 --> 00:12:57.860]  反過來我們嘗試從聖經裏面所講的光明
[00:12:57.860 --> 00:12:59.660]  在聖經裏面所講的光明
[00:12:59.660 --> 00:13:02.740]  當然光明那兩個字在聖經裏面的翻譯
[00:13:02.740 --> 00:13:05.580]  是用了不同的字眼來講
[00:13:05.580 --> 00:13:07.980]  在聖經裏面它會用了不同字眼
[00:13:07.980 --> 00:13:13.260]  如果單單利用光明這兩個中文字
[00:13:13.260 --> 00:13:18.820]  如果光明這兩個中文字出現了七十二次
[00:13:18.820 --> 00:13:23.300]  舊曰三十九次新曰三十三次
[00:13:23.300 --> 00:13:30.340]  當然字眼上也不能完全代表聖經裏面的意思
[00:13:30.340 --> 00:13:33.260]  這個字眼不能完全代表聖經的意思
[00:13:33.260 --> 00:13:35.140]  但是光可以這樣講
[00:13:35.140 --> 00:13:36.580]  光可以這麼講
[00:13:36.580 --> 00:13:40.780]  光可以講是一種好的
[00:13:40.780 --> 00:13:42.780]  當人看見光的時間
[00:13:42.780 --> 00:13:46.300]  是一個朝向一個美好的時間
[00:13:46.300 --> 00:13:50.300]  就是光是代表人朝向一個美好的時間
[00:13:50.300 --> 00:13:54.940]  神所造的光是他自己創造出來
[00:13:54.940 --> 00:13:57.020]  神所造的光是他自己創造出來
[00:13:57.020 --> 00:14:01.900]  第一個就是神創造有第四天的時間
[00:14:01.900 --> 00:14:04.660]  他創造這些光體
[00:14:04.660 --> 00:14:07.220]  就是神在第四創造著光體
[00:14:07.220 --> 00:14:09.860]  譬如太陽月亮星宿一樣
[00:14:09.860 --> 00:14:12.140]  太陽月亮星宿一樣
[00:14:12.140 --> 00:14:14.540]  神說我要有光就有光
[00:14:14.540 --> 00:14:16.580]  神看光是好的
[00:14:16.580 --> 00:14:18.620]  神將光暗了分開
[00:14:18.620 --> 00:14:20.620]  神說我要有光就有光
[00:14:20.620 --> 00:14:24.660]  我看是好的就將光暗分開
[00:14:24.660 --> 00:14:27.540]  光也都是代表一個喜悅
[00:14:27.540 --> 00:14:32.620]  一個美好或者甚至一個令人鼓舞的情景
[00:14:32.620 --> 00:14:36.380]  光也象徵著喜悅美好和鼓舞的情景
[00:14:36.380 --> 00:14:39.220]  光也都是講到耶和華的賜福
[00:14:39.220 --> 00:14:41.700]  光也講到耶和華的賜福
[00:14:41.700 --> 00:14:47.660]  當然光直至耶在聖經裏面所講
[00:14:47.660 --> 00:14:52.060]  約翰講到神就是光在他裏面毫無黑暗
[00:14:52.060 --> 00:14:56.820]  使徒約翰寫道神就是光在他那毫無黑暗
[00:14:56.820 --> 00:14:59.100]  耶穌也都講我是世界的光
[00:14:59.100 --> 00:15:00.820]  耶穌說我是世界的光
[00:15:00.820 --> 00:15:05.860]  我們在世上凡是要凡信我的不在黑暗裏面
[00:15:05.860 --> 00:15:15.300]  使徒約翰來到這個世界他最主要的目的
[00:15:15.300 --> 00:15:17.180]  他就是要為光作見證
[00:15:17.180 --> 00:15:20.460]  使徒約翰來到這個世界就是要為光作見證
[00:15:20.460 --> 00:15:22.900]  目的是帶領人相信這個光
[00:15:22.900 --> 00:15:24.700]  目的是帶領人相信光
[00:15:24.700 --> 00:15:28.220]  所以光其實是可以講就是神
[00:15:28.220 --> 00:15:29.940]  光就是神
[00:15:29.940 --> 00:15:31.500]  剛才我們看到黑暗
[00:15:31.500 --> 00:15:33.420]  黑暗可以指的是離棄神
[00:15:33.420 --> 00:15:35.100]  不認識神的意思
[00:15:35.100 --> 00:15:36.420]  我們講的黑暗
[00:15:36.420 --> 00:15:39.340]  黑暗是指不認識神離棄神的意思
[00:15:39.340 --> 00:15:40.580]  可以講到死亡
[00:15:40.580 --> 00:15:42.300]  可以講到苦難憂慮
[00:15:42.300 --> 00:15:43.620]  道德的敗落
[00:15:43.620 --> 00:15:47.180]  可以講到死亡苦難憂慮道德的敗落
[00:15:47.180 --> 00:15:50.100]  神和那個在靈裏面的無知
[00:15:50.100 --> 00:15:51.540]  和靈力的無知
[00:15:51.540 --> 00:15:54.740]  相反光明是講到神
[00:15:54.740 --> 00:15:57.420]  其實直接講到神就是那個光
[00:15:57.420 --> 00:15:59.460]  光明講到神就是光
[00:15:59.460 --> 00:16:02.340]  叫人不住在黑暗裏成為神的兒女
[00:16:02.340 --> 00:16:06.060]  叫人不住在黑暗裏成為神的兒女
[00:16:06.060 --> 00:16:10.060]  約翰福音講到你們應當趁著有光
[00:16:10.060 --> 00:16:12.500]  叫人不住在黑暗裏成為神的兒女
[00:16:12.500 --> 00:16:15.940]  順從這個光使你們成為光明之子
[00:16:15.940 --> 00:16:19.380]  順從這個光使你們成為光明之子
[00:16:19.380 --> 00:16:23.820]  耶穌說了這些就開始隱藏了
[00:16:23.820 --> 00:16:27.180]  耶穌說了這些就開始隱藏了
[00:16:27.180 --> 00:16:30.100]  同樣地希伯羅里加保羅講到
[00:16:30.100 --> 00:16:32.540]  你們都是光明之子是白晝之子
[00:16:32.540 --> 00:16:35.860]  我們不是屬於黑暗的也不是屬於幽暗的
[00:16:35.860 --> 00:16:38.580]  在希伯羅里加前書裏面
[00:16:38.580 --> 00:16:39.340]  保羅也這麼說
[00:16:39.340 --> 00:16:41.620]  你們都是光明之子都是白晝之子
[00:16:41.620 --> 00:16:46.100]  我們不是黑夜的也不是幽暗的
[00:16:46.100 --> 00:16:48.020]  從黑暗到光明
[00:16:48.020 --> 00:16:50.540]  剛才我們所念的那兩段經文
[00:16:50.540 --> 00:16:51.860]  從黑暗到光明
[00:16:51.860 --> 00:16:54.260]  我們剛才所念的兩段經文
[00:16:54.260 --> 00:16:57.060]  我們可不可以再讀多一次
[00:16:57.060 --> 00:16:59.180]  我希望你讀的時候留意一下
[00:16:59.180 --> 00:17:04.700]  當中有什麼重複或者是相同的字眼
[00:17:04.700 --> 00:17:07.060]  我們希望大家再重新讀一次
[00:17:07.060 --> 00:17:08.780]  當你讀到的時候
[00:17:08.780 --> 00:17:12.700]  看有什麼重複或再侷限的字
[00:17:12.700 --> 00:17:18.700]  我們先讀哥羅西書一章十二到十四節
[00:17:18.700 --> 00:17:23.740]  我們先讀哥羅西書一章十二節
[00:17:23.740 --> 00:17:25.580]  如果找到的話我們一同讀
[00:17:25.580 --> 00:17:27.460]  你留意一下有些
[00:17:27.460 --> 00:17:30.500]  這兩段經文有些什麼重複的字眼
[00:17:30.500 --> 00:17:34.900]  只要你讀的時候留意看有什麼重複的字眼
[00:17:34.900 --> 00:17:38.060]  OK哥羅西書一章十二到十四節
[00:17:38.060 --> 00:17:40.980]  哥羅西書一章十二節
[00:17:40.980 --> 00:17:45.580]  由感謝父教我們能與眾生同
[00:17:45.580 --> 00:17:48.820]  在光明中不棄
[00:17:48.820 --> 00:17:52.860]  他救了我們脫離黑暗的權勢
[00:17:52.860 --> 00:17:55.620]  幫我們前到他愛字的國度
[00:17:55.620 --> 00:18:01.580]  我們在愛字裡我們在救守最得以勝利
[00:18:01.580 --> 00:18:04.220]  最遠
[00:18:04.220 --> 00:18:06.620]  接著我們再讀十六行註
[00:18:06.620 --> 00:18:08.220]  我們再讀十六行註
[00:18:08.220 --> 00:18:09.860]  十六到十八節
[00:18:09.860 --> 00:18:16.980]  十六到十八節
[00:18:16.980 --> 00:18:18.380]  找到之後我們一同讀
[00:18:18.380 --> 00:18:19.580]  找到我們一同讀
[00:18:19.580 --> 00:18:22.140]  你站住
[00:18:22.140 --> 00:18:24.420]  我特意向你顯現
[00:18:24.420 --> 00:18:27.940]  要派你做證事做見證
[00:18:27.940 --> 00:18:30.060]  將你所看見的事
[00:18:30.060 --> 00:18:33.940]  和我家要辭職你的事證明出來
