
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 大家平安
[00:03:32.000 --> 00:03:34.000]  他用很簡單的文字
[00:03:34.000 --> 00:03:39.000]  來表達他跟隨主耶穌的
[00:03:39.000 --> 00:03:41.000]  這樣的經歷
[00:03:41.000 --> 00:03:44.000]  當然這很多的內容
[00:03:44.000 --> 00:03:46.000]  可能是從彼得那裡聽來的
[00:03:46.000 --> 00:03:48.000]  馬可他在描述的時候
[00:03:48.000 --> 00:03:50.000]  我們看見
[00:03:50.000 --> 00:03:53.000]  耶穌祂的侍奉
[00:03:53.000 --> 00:03:56.000]  首先是祂先受洗
[00:03:56.000 --> 00:03:57.000]  耶穌受洗
[00:03:57.000 --> 00:04:00.000]  然後祂在加利利海這一帶服侍
[00:04:00.000 --> 00:04:03.000]  在加利利沿海這地方傳福音
[00:04:03.000 --> 00:04:06.000]  大概花了八張的篇幅
[00:04:06.000 --> 00:04:08.000]  到了第九張黑門山
[00:04:08.000 --> 00:04:10.000]  那裡是一個高潮
[00:04:10.000 --> 00:04:13.000]  接下來耶穌就下山
[00:04:13.000 --> 00:04:14.000]  不是下山
[00:04:14.000 --> 00:04:16.000]  祂就往耶路撒冷去
[00:04:16.000 --> 00:04:17.000]  這馬可福音
[00:04:17.000 --> 00:04:20.000]  祂把祂分成兩個段落
[00:04:20.000 --> 00:04:21.000]  前面兩年半的
[00:04:21.000 --> 00:04:22.000]  耶穌傳道的時間
[00:04:22.000 --> 00:04:25.000]  耶穌是以一個僕人的身分
[00:04:25.000 --> 00:04:26.000]  但是祂這個僕人的身分
[00:04:26.000 --> 00:04:29.000]  受到很多人的歡迎
[00:04:29.000 --> 00:04:35.000]  特別是當耶穌
[00:04:35.000 --> 00:04:37.000]  祂在施行神兒子的權柄的時候
[00:04:37.000 --> 00:04:41.000]  祂叫很多被鬼附的人得到醫治
[00:04:41.000 --> 00:04:45.000]  那耶穌祂也行了很多的神蹟
[00:04:45.000 --> 00:04:48.000]  比如說祂帶領耶穌的門徒
[00:04:48.000 --> 00:04:51.000]  經歷風和海兩次
[00:04:51.000 --> 00:04:56.000]  那耶穌也使得千人得到餅吃
[00:04:56.000 --> 00:04:58.000]  一個是五餅二魚
[00:04:58.000 --> 00:05:01.000]  一個是七餅兩魚
[00:05:01.000 --> 00:05:05.000]  叫四千個人吃到飽
[00:05:05.000 --> 00:05:06.000]  耶穌行了很多神蹟
[00:05:06.000 --> 00:05:08.000]  門徒還是不認識祂
[00:05:08.000 --> 00:05:11.000]  直到我們看到黑門山
[00:05:11.000 --> 00:05:13.000]  當耶穌帶著祂的十二個門徒
[00:05:13.000 --> 00:05:16.000]  到了蓋薩利亞菲利比的時候
[00:05:16.000 --> 00:05:19.000]  在那裡彼得終於知道
[00:05:19.000 --> 00:05:20.000]  受了啟示知道
[00:05:20.000 --> 00:05:22.000]  耶穌是基督
[00:05:22.000 --> 00:05:23.000]  在此之前
[00:05:23.000 --> 00:05:25.000]  耶穌所做的神蹟
[00:05:25.000 --> 00:05:28.000]  祂都不要讓人來傳揚
[00:05:28.000 --> 00:05:30.000]  祂是彌賽亞
[00:05:30.000 --> 00:05:32.000]  是神的兒子的身分
[00:05:32.000 --> 00:05:34.000]  就算巫鬼認出來了
[00:05:34.000 --> 00:05:36.000]  耶穌都不要他們傳揚
[00:05:36.000 --> 00:05:39.000]  但是一旦耶穌的門徒
[00:05:39.000 --> 00:05:42.000]  認識主耶穌是誰的時候
[00:05:42.000 --> 00:05:43.000]  主的身分
[00:05:43.000 --> 00:05:45.000]  祂就從一個僕人
[00:05:45.000 --> 00:05:49.000]  轉化好像成為一個君王
[00:05:49.000 --> 00:05:51.000]  原來祂是一個受人擁戴
[00:05:51.000 --> 00:05:52.000]  服侍人的僕人
[00:05:52.000 --> 00:05:54.000]  但是耶穌的身分
[00:05:54.000 --> 00:05:55.000]  從黑門山那裡
[00:05:55.000 --> 00:05:57.000]  有一個轉換的時候
[00:05:57.000 --> 00:05:59.000]  祂的身分好像
[00:05:59.000 --> 00:06:00.000]  祂可以承認
[00:06:00.000 --> 00:06:02.000]  一直到第十五章
[00:06:02.000 --> 00:06:03.000]  我們看見這位君王
[00:06:03.000 --> 00:06:06.000]  當大祭司問祂說
[00:06:06.000 --> 00:06:07.000]  祢是猶太人的王嗎
[00:06:07.000 --> 00:06:08.000]  祂說是的
[00:06:08.000 --> 00:06:10.000]  耶穌承認祂的身分
[00:06:10.000 --> 00:06:11.000]  耶穌從一個僕人
[00:06:11.000 --> 00:06:13.000]  轉換到一個君王
[00:06:13.000 --> 00:06:14.000]  從一個服侍的
[00:06:14.000 --> 00:06:16.000]  成為一個君王的身分
[00:06:16.000 --> 00:06:17.000]  但是君王卻為我們
[00:06:17.000 --> 00:06:20.000]  死在十字架上
[00:06:20.000 --> 00:06:21.000]  在耶穌身上我們看見
[00:06:21.000 --> 00:06:26.000]  有僕人也有君王
[00:06:26.000 --> 00:06:28.000]  雖然這是一個背景
[00:06:28.000 --> 00:06:30.000]  這是一個整個的overview
[00:06:30.000 --> 00:06:32.000]  但是對於我今天要傳講的經文
[00:06:32.000 --> 00:06:34.000]  是有一些的關聯的
[00:06:34.000 --> 00:06:36.000]  我們看見耶穌
[00:06:36.000 --> 00:06:39.000]  祂在剛剛開始出來
[00:06:39.000 --> 00:06:40.000]  傳道的時候
[00:06:40.000 --> 00:06:42.000]  祂受洗之後
[00:06:42.000 --> 00:06:44.000]  我們看見祂是在哪裡
[00:06:44.000 --> 00:06:46.000]  祂在約旦河裡受洗
[00:06:46.000 --> 00:06:47.000]  然後祂回到加利利
[00:06:47.000 --> 00:06:48.000]  祂在那裡宣傳說
[00:06:48.000 --> 00:06:50.000]  人應當悔改
[00:06:50.000 --> 00:06:51.000]  要聽信福音
[00:06:51.000 --> 00:06:53.000]  宣傳神的國已臨近
[00:06:53.000 --> 00:06:55.000]  然後祂呼召祂的門徒
[00:06:55.000 --> 00:06:58.000]  要來得人如得魚
[00:06:58.000 --> 00:06:59.000]  耶穌選擇了一個城市
[00:06:59.000 --> 00:07:01.000]  叫做加百儂
[00:07:01.000 --> 00:07:02.000]  我們知道
[00:07:02.000 --> 00:07:03.000]  耶穌進入加百儂裡面
[00:07:03.000 --> 00:07:04.000]  做什麼呢
[00:07:04.000 --> 00:07:06.000]  祂趕烏鬼
[00:07:06.000 --> 00:07:10.000]  於是眾人就稀奇也很驚訝
[00:07:10.000 --> 00:07:13.000]  耶穌的名聲就傳遍了加利利
[00:07:13.000 --> 00:07:15.000]  在今天的經文裡面
[00:07:15.000 --> 00:07:16.000]  我們讀到
[00:07:16.000 --> 00:07:19.000]  耶穌又進入到加百儂
[00:07:19.000 --> 00:07:23.000]  祂在方芝裡面講福音
[00:07:23.000 --> 00:07:26.000]  在馬可用的這些語句裡面
[00:07:26.000 --> 00:07:28.000]  他常常用到權柄
[00:07:28.000 --> 00:07:29.000]  常常用到眾人
[00:07:29.000 --> 00:07:31.000]  常常用到佑
[00:07:31.000 --> 00:07:34.000]  常常用到
[00:07:34.000 --> 00:07:37.000]  眾人都感受到驚奇
[00:07:37.000 --> 00:07:39.000]  祂也常常用一個字
[00:07:39.000 --> 00:07:40.000]  立即
[00:07:40.000 --> 00:07:41.000]  那這幾個字
[00:07:41.000 --> 00:07:43.000]  都在我們今天所讀的經文裡面
[00:07:43.000 --> 00:07:45.000]  有意義的呈現
[00:07:45.000 --> 00:07:47.000]  那我們來看一下
[00:07:47.000 --> 00:07:49.000]  加百儂是個什麼樣的城市
[00:07:49.000 --> 00:07:50.000]  這是一張
[00:07:50.000 --> 00:07:53.000]  好像是假想圖
[00:07:53.000 --> 00:07:54.000]  在一世紀的時候
[00:07:54.000 --> 00:07:56.000]  加百儂大概長什麼樣子
[00:07:56.000 --> 00:08:00.000]  加百儂是一個沿海很大的城市
[00:08:00.000 --> 00:08:03.000]  那在加百儂
[00:08:03.000 --> 00:08:05.000]  當時他們的建築
[00:08:05.000 --> 00:08:08.000]  我們看見它是一個一層樓的建築
[00:08:08.000 --> 00:08:11.000]  但是右邊有一個梯子
[00:08:11.000 --> 00:08:14.000]  有一個梯子可以是到樓頂
[00:08:14.000 --> 00:08:16.000]  這個房頂上的
[00:08:16.000 --> 00:08:18.000]  那加百儂它本身
[00:08:18.000 --> 00:08:21.000]  它是一個城鄉的
[00:08:21.000 --> 00:08:26.000]  它是在通往敘利亞和埃及的一個要道
[00:08:26.000 --> 00:08:30.000]  所以有人說條條大路通羅馬
[00:08:30.000 --> 00:08:33.000]  這個羅馬大道有經過這裡
[00:08:33.000 --> 00:08:34.000]  那上個禮拜呢
[00:08:34.000 --> 00:08:37.000]  宇康傳道在講那個馬太那個立位
[00:08:37.000 --> 00:08:40.000]  他就是坐在這個稅官上面收稅的這一位
[00:08:40.000 --> 00:08:44.000]  所以其實今天我們講到的這個背景
[00:08:44.000 --> 00:08:47.000]  就是在馬太被呼召之前
[00:08:47.000 --> 00:08:48.000]  發生的事情
[00:08:48.000 --> 00:08:50.000]  在加百儂
[00:08:50.000 --> 00:08:53.000]  在這裡我們看見
[00:08:53.000 --> 00:08:57.000]  有耶穌來到加百儂進入一個人的房子裡面
[00:08:57.000 --> 00:09:01.000]  在那裡傳講神國的道
[00:09:01.000 --> 00:09:03.000]  耶穌在跟他們講道
[00:09:03.000 --> 00:09:07.000]  突然有人就帶著一個攤子來見耶穌
[00:09:07.000 --> 00:09:08.000]  攤子
[00:09:08.000 --> 00:09:09.000]  弟兄姊妹
[00:09:09.000 --> 00:09:12.000]  你見過攤子嗎
[00:09:12.000 --> 00:09:13.000]  攤子
[00:09:13.000 --> 00:09:16.000]  現在的攤子
[00:09:16.000 --> 00:09:17.000]  現在的攤子
[00:09:17.000 --> 00:09:19.000]  它可能可以用輪椅
[00:09:19.000 --> 00:09:20.000]  對不對
[00:09:20.000 --> 00:09:21.000]  它可以坐輪椅
[00:09:21.000 --> 00:09:22.000]  它沒有辦法自己走路
[00:09:22.000 --> 00:09:23.000]  但是以前那個時候呢
[00:09:23.000 --> 00:09:24.000]  沒辦法
[00:09:24.000 --> 00:09:26.000]  它就只能在家裡
[00:09:26.000 --> 00:09:27.000]  在家裡呢
[00:09:27.000 --> 00:09:33.000]  我們能夠想像一個攤子在家裡面的一個心情嗎
[00:09:33.000 --> 00:09:34.000]  有些弟兄姊妹可以
[00:09:34.000 --> 00:09:36.000]  有照顧這樣的病患
[00:09:36.000 --> 00:09:40.000]  家人就實在可以體會
[00:09:40.000 --> 00:09:41.000]  那我自己有一次
[00:09:41.000 --> 00:09:43.000]  在家裡面
[00:09:43.000 --> 00:09:45.000]  我因為這個落枕
[00:09:45.000 --> 00:09:47.000]  那這個落枕的原因是因為
[00:09:47.000 --> 00:09:50.000]  我之前打排球的時候
[00:09:50.000 --> 00:09:52.000]  這個受了傷
[00:09:52.000 --> 00:09:53.000]  就是突然抬頭
[00:09:53.000 --> 00:09:54.000]  然後那個傷呢
[00:09:54.000 --> 00:09:57.000]  就讓我好像這個錯位之後
[00:09:57.000 --> 00:09:59.000]  沒有辦法恢復
[00:09:59.000 --> 00:10:02.000]  所以常常都會有落枕這個問題
[00:10:02.000 --> 00:10:04.000]  一直到我來美國之前
[00:10:04.000 --> 00:10:06.000]  有經過一個這個診護師
[00:10:06.000 --> 00:10:07.000]  他告訴我說
[00:10:07.000 --> 00:10:09.000]  你這樣不會很難過嗎
[00:10:09.000 --> 00:10:10.000]  不會很痛苦嗎
[00:10:10.000 --> 00:10:13.000]  他就幫我三兩下就幫我復位了
[00:10:13.000 --> 00:10:15.000]  所以當我開始要服事之前的時候
[00:10:15.000 --> 00:10:18.000]  連骨頭都被主叫陣
[00:10:18.000 --> 00:10:19.000]  那我要講到就是說
[00:10:19.000 --> 00:10:22.000]  當時那時候的這個落枕的情況呢
[00:10:22.000 --> 00:10:25.000]  我非常的辛苦
[00:10:25.000 --> 00:10:27.000]  沒有辦法起床
[00:10:27.000 --> 00:10:29.000]  沒有辦法起床你要怎麼辦呢
[00:10:29.000 --> 00:10:32.000]  你只能用滾的
[00:10:32.000 --> 00:10:33.000]  用滾的滾下床
[00:10:33.000 --> 00:10:35.000]  然後用爬的
[00:10:35.000 --> 00:10:38.000]  所以我知道這個攤子的一個辛苦
[00:10:38.000 --> 00:10:40.000]  當時我心裡面想
[00:10:40.000 --> 00:10:44.000]  我該不會永遠都沒辦法起床了吧
[00:10:44.000 --> 00:10:46.000]  我想到一些
[00:10:46.000 --> 00:10:48.000]  想到我以前在當兵的一個朋友
[00:10:48.000 --> 00:10:51.000]  他得了僵直性脊椎炎
[00:10:51.000 --> 00:10:54.000]  他必須要靠止痛藥來過一生
[00:10:54.000 --> 00:10:59.000]  他躺在床上的時間是越躺越久
[00:10:59.000 --> 00:11:02.000]  沒有辦法很自由的活動
[00:11:02.000 --> 00:11:06.000]  攤子在現代的社會裡面
[00:11:06.000 --> 00:11:08.000]  非常的多
[00:11:08.000 --> 00:11:11.000]  除了本身的這個攤子之外
[00:11:11.000 --> 00:11:13.000]  我要講的是心靈的攤子
[00:11:13.000 --> 00:11:17.000]  有沒有人感受到他是孤單的呢
[00:11:17.000 --> 00:11:19.000]  他是感受到被藐視的呢
[00:11:19.000 --> 00:11:24.000]  他是被感受到被這個社會所放棄的呢
[00:11:24.000 --> 00:11:26.000]  生活沒有目標
[00:11:26.000 --> 00:11:30.000]  甚至他的一個結果就是放縱他的生命
[00:11:30.000 --> 00:11:32.000]  有一個故事講到
[00:11:32.000 --> 00:11:38.000]  有一首詩叫做
[00:11:38.000 --> 00:11:40.000]  它是一個奧地利的民謠
[00:11:40.000 --> 00:11:43.000]  它這個詩歌名
[00:11:43.000 --> 00:11:47.000]  就是類似當我們同在一起
[00:11:47.000 --> 00:11:48.000]  它內容說
[00:11:48.000 --> 00:11:51.000]  親愛的奧古斯丁
[00:11:51.000 --> 00:11:52.000]  親愛的奧古斯丁
[00:11:52.000 --> 00:11:54.000]  所有一切都消失了
[00:11:54.000 --> 00:11:55.000]  錢不見了
[00:11:55.000 --> 00:11:56.000]  女友不見了
[00:11:56.000 --> 00:11:58.000]  一切都失去了
[00:11:58.000 --> 00:12:00.000]  奧古斯丁
[00:12:00.000 --> 00:12:02.000]  親愛的奧古斯丁
[00:12:02.000 --> 00:12:03.000]  沒有了
[00:12:03.000 --> 00:12:04.000]  外套不見了
[00:12:04.000 --> 00:12:06.000]  員工不見了
[00:12:06.000 --> 00:12:11.000]  奧古斯丁躺在泥土裡
[00:12:11.000 --> 00:12:12.000]  親愛的奧古斯丁
[00:12:12.000 --> 00:12:13.000]  沒有了
[00:12:13.000 --> 00:12:16.000]  即使是維也納那個富裕的城市
[00:12:16.000 --> 00:12:19.000]  就像奧古斯丁一樣都折斷了
[00:12:19.000 --> 00:12:21.000]  每一天都是盛宴
[00:12:21.000 --> 00:12:24.000]  但現在只有瘟疫
[00:12:24.000 --> 00:12:27.000]  只是一個偉大的屍體的盛宴
[00:12:27.000 --> 00:12:29.000]  剩下的就是這樣了
[00:12:29.000 --> 00:12:30.000]  奧古斯丁
[00:12:30.000 --> 00:12:33.000]  奧古斯丁躺在你的墳墓裡
[00:12:33.000 --> 00:12:35.000]  奧古斯丁都沒了
[00:12:35.000 --> 00:12:36.000]  親愛的兄弟姐妹
[00:12:36.000 --> 00:12:39.000]  這是一個在鼠疫的情況之下
[00:12:39.000 --> 00:12:41.000]  17世紀中的時候
[00:12:41.000 --> 00:12:42.000]  這個作家寫的
[00:12:42.000 --> 00:12:45.000]  他為什麼寫這首詩呢
[00:12:45.000 --> 00:12:47.000]  是因為有一天
[00:12:47.000 --> 00:12:50.000]  這個詩人他喝酒喝醉了
[00:12:50.000 --> 00:12:53.000]  他就暈倒還是醉倒
[00:12:53.000 --> 00:12:55.000]  在這個維也納的大街上面
[00:12:55.000 --> 00:12:58.000]  結果撿屍員
[00:12:58.000 --> 00:13:00.000]  就以為他是死人之一
[00:13:00.000 --> 00:13:04.000]  就把他帶到棄屍場去丟棄了
[00:13:04.000 --> 00:13:07.000]  但是他醒來的時候
[00:13:07.000 --> 00:13:09.000]  他被屍體掩埋
[00:13:09.000 --> 00:13:10.000]  他爬不出來
[00:13:10.000 --> 00:13:13.000]  他出不來了
[00:13:13.000 --> 00:13:15.000]  於是他想辦法呼救
[00:13:15.000 --> 00:13:19.000]  最後有人伸出援手幫助他
[00:13:19.000 --> 00:13:20.000]  他就被拯救出來了
[00:13:20.000 --> 00:13:22.000]  寫了這首歌
[00:13:22.000 --> 00:13:25.000]  那這首歌就是我們剛剛唱的
[00:13:25.000 --> 00:13:28.000]  當我們同在一起
[00:13:28.000 --> 00:13:31.000]  在一起 在一起
[00:13:31.000 --> 00:13:35.000]  那當然這個作者他寫的時候
[00:13:35.000 --> 00:13:36.000]  他沒有想到我們的情境
[00:13:36.000 --> 00:13:37.000]  可是如果我們知道
[00:13:37.000 --> 00:13:40.000]  這個處境是你跟很多的屍體
[00:13:40.000 --> 00:13:42.000]  在一起的時候
[00:13:42.000 --> 00:13:43.000]  你所唱的歌
[00:13:43.000 --> 00:13:50.000]  你心裡面還會歡喜嗎
[00:13:50.000 --> 00:13:54.000]  這位奧古斯丁呢
[00:13:54.000 --> 00:13:55.000]  他被拯救出來了
[00:13:55.000 --> 00:13:58.000]  他才有辦法繼續發揮他的才能
[00:13:58.000 --> 00:14:02.000]  他才有辦法繼續發揮他的長才
[00:14:02.000 --> 00:14:03.000]  那我們說
[00:14:03.000 --> 00:14:05.000]  現在我們這個疫情時代
[00:14:05.000 --> 00:14:07.000]  像現在這樣
[00:14:07.000 --> 00:14:09.000]  誰是我們的好朋友
[00:14:09.000 --> 00:14:12.000]  誰會為我們伸出援手呢
[00:14:12.000 --> 00:14:19.000]  這個卡通的人物裡面有一個
[00:14:19.000 --> 00:14:22.000]  他是人們的好朋友
[00:14:22.000 --> 00:14:23.000]  你們猜猜看他是誰
[00:14:23.000 --> 00:14:24.000]  只要你跟他猜拳
[00:14:24.000 --> 00:14:26.000]  你一定會贏
[00:14:26.000 --> 00:14:27.000]  他會輸
[00:14:27.000 --> 00:14:33.000]  因為他總是會伸出援手
[00:14:33.000 --> 00:14:34.000]  這一位呢
[00:14:34.000 --> 00:14:37.000]  就是哆啦A夢
[00:14:37.000 --> 00:14:38.000]  給大家看這個
[00:14:38.000 --> 00:14:40.000]  為什麼他猜拳他會輸呢
[00:14:40.000 --> 00:14:42.000]  因為他的手是圓的
[00:14:42.000 --> 00:14:44.000]  他只要伸出手來就是圓的
[00:14:44.000 --> 00:14:46.000]  那只要大雄每次有求於他
[00:14:46.000 --> 00:14:52.000]  有求他就一定有求必應
[00:14:52.000 --> 00:14:57.000]  那弟兄姊妹回到我們剛剛這個圖
[00:14:57.000 --> 00:15:00.000]  如果我們的手不伸出來的話
[00:15:00.000 --> 00:15:02.000]  如果我們的手不伸出來
[00:15:02.000 --> 00:15:05.000]  沒有人會握到我們的手
[00:15:05.000 --> 00:15:08.000]  但是當我們的手一伸出來的時候
[00:15:08.000 --> 00:15:09.000]  我們的弟兄姊妹
[00:15:09.000 --> 00:15:13.000]  會感受到這樣的一個溫暖
[00:15:13.000 --> 00:15:15.000]  當那個攤子的朋友
[00:15:15.000 --> 00:15:19.000]  他們伸出手來抬這個攤子的時候
[00:15:19.000 --> 00:15:22.000]  他們是一個人大概要負責
[00:15:22.000 --> 00:15:26.000]  45磅左右的這個重量
[00:15:26.000 --> 00:15:29.000]  要抬著這個攤子來見耶穌
[00:15:29.000 --> 00:15:32.000]  在他們心裡面呢
[00:15:32.000 --> 00:15:34.000]  有一個目標
[00:15:34.000 --> 00:15:35.000]  在這一群夥伴裡面
[00:15:35.000 --> 00:15:37.000]  他們有一個目標是什麼
[00:15:37.000 --> 00:15:39.000]  就是要把這個攤子
[00:15:39.000 --> 00:15:41.000]  帶到耶穌的面前
[00:15:41.000 --> 00:15:44.000]  而且要把握時機
[00:15:44.000 --> 00:15:47.000]  因為耶穌那時候可是很熱門的
[00:15:47.000 --> 00:15:50.000]  因為有許多的人聽見耶穌
[00:15:50.000 --> 00:15:54.000]  就聚集要聽耶穌的話
[00:15:54.000 --> 00:15:56.000]  那耶穌如果離開了他們
[00:15:56.000 --> 00:15:58.000]  他們就失去了這個機會
[00:15:58.000 --> 00:16:02.000]  所以他們要把握這樣的一個時機
[00:16:02.000 --> 00:16:07.000]  把攤子抬到耶穌面前
[00:16:07.000 --> 00:16:09.000]  也許這些人出來的時候
[00:16:09.000 --> 00:16:11.000]  他的家人會說
[00:16:11.000 --> 00:16:15.000]  你可不可以這時候幫我去做什麼事
[00:16:15.000 --> 00:16:18.000]  不要去幫我市場上買一條魚回來
[00:16:18.000 --> 00:16:20.000]  為什麼你跑去抬一個
[00:16:20.000 --> 00:16:23.000]  你的朋友去跑去抬一個攤子呢
[00:16:23.000 --> 00:16:26.000]  這樣的服事是需要花時間
[00:16:26.000 --> 00:16:29.000]  花體力的
