
[00:00:00.000 --> 00:00:05.380]  今日我的主題是「奇妙無比的基督」
[00:09:24.900 --> 00:09:25.900]  包括人類在內
[00:09:25.900 --> 00:09:27.900]  都是為了基督而創造
[00:09:27.900 --> 00:09:29.900]  你有沒有想到
[00:09:29.900 --> 00:09:31.900]  你說我又沒有什麼用
[00:09:31.900 --> 00:09:33.900]  我又老又殘
[00:09:33.900 --> 00:09:34.900]  其實不是
[00:09:34.900 --> 00:09:36.900]  在上帝眼中你很重要
[00:09:36.900 --> 00:09:38.900]  因為上帝造你
[00:09:38.900 --> 00:09:40.900]  你今天出現在世上
[00:09:40.900 --> 00:09:41.900]  是為了基督
[00:09:41.900 --> 00:09:43.900]  你有目的
[00:09:43.900 --> 00:09:46.900]  很多哲學家研究人的價值
[00:09:46.900 --> 00:09:48.900]  人有什麼價值呢?
[00:09:48.900 --> 00:09:49.900]  其實這裡已經說了
[00:09:49.900 --> 00:09:50.900]  人有價值
[00:09:50.900 --> 00:09:53.900]  因為你是為耶穌基督而造
[00:09:53.900 --> 00:09:56.900]  萬有都要信服耶穌基督
[00:09:56.900 --> 00:09:58.900]  祂就是萬主之主
[00:09:58.900 --> 00:10:00.900]  萬王之王
[00:10:00.900 --> 00:10:02.900]  聖經裡面說
[00:10:02.900 --> 00:10:05.900]  「使天上地上和地底下的一切
[00:10:05.900 --> 00:10:08.900]  因著耶穌基督的名都要屈膝
[00:10:08.900 --> 00:10:11.900]  並且考慮承認耶穌基督為主」
[00:10:11.900 --> 00:10:14.900]  厲害嗎?
[00:10:14.900 --> 00:10:16.900]  第三點
[00:10:16.900 --> 00:10:19.900]  「基督是那不能看見的神的形象
[00:10:19.900 --> 00:10:20.900]  基督是首先的
[00:10:20.900 --> 00:10:23.900]  在一切被造的以先
[00:10:23.900 --> 00:10:25.900]  萬物都是祂創造
[00:10:25.900 --> 00:10:27.900]  都是為祂而造」
[00:10:27.900 --> 00:10:28.900]  第四點
[00:10:28.900 --> 00:10:31.900]  「萬物也是靠祂而得存在
[00:10:31.900 --> 00:10:34.900]  In Him all things are held together」
[00:10:34.900 --> 00:10:36.900]  你有沒有想到整個宇宙的運行
[00:10:36.900 --> 00:10:38.900]  月球圍繞著太陽
[00:10:38.900 --> 00:10:39.900]  圍繞著地球
[00:10:39.900 --> 00:10:41.900]  地球圍繞著太陽
[00:10:41.900 --> 00:10:46.900]  太陽其實在銀河系裡面
[00:10:46.900 --> 00:10:48.900]  也圍繞著其他東西轉動
[00:10:48.900 --> 00:10:50.900]  這個宇宙很奇妙
[00:10:50.900 --> 00:10:53.900]  還有你的身體各樣的器官
[00:10:53.900 --> 00:10:56.900]  你的心臟每一分鐘跳多少次
[00:10:56.900 --> 00:10:57.900]  你呼吸
[00:10:57.900 --> 00:10:58.900]  你吃東西
[00:10:58.900 --> 00:10:59.900]  你睡覺
[00:10:59.900 --> 00:11:03.900]  所有這些是耶穌基督維繫的
[00:11:03.900 --> 00:11:05.900]  如果耶穌基督的手一拿走
[00:11:05.900 --> 00:11:07.900]  整個宇宙就散了
[00:11:07.900 --> 00:11:08.900]  你也會散了
[00:11:08.900 --> 00:11:11.900]  每一個時刻
[00:11:11.900 --> 00:11:12.900]  每一天
[00:11:12.900 --> 00:11:14.900]  耶穌基督都托著這個宇宙
[00:11:14.900 --> 00:11:17.900]  上帝不是造完宇宙就走了去
[00:11:17.900 --> 00:11:18.900]  讓你自生自滅
[00:11:18.900 --> 00:11:19.900]  上帝是托著的
[00:11:19.900 --> 00:11:21.900]  所以我們在神面前
[00:11:21.900 --> 00:11:22.900]  要存一個敬虔的心
[00:11:23.900 --> 00:11:25.900]  現在很多AI
[00:11:25.900 --> 00:11:29.900]  那些快要坐的士就不用見司機了
[00:11:29.900 --> 00:11:31.900]  有些AI的士來接你
[00:11:31.900 --> 00:11:33.900]  聽說快要看醫生
[00:11:33.900 --> 00:11:37.900]  頭一站那些普通科醫生是AI的
[00:11:37.900 --> 00:11:39.900]  當然到專科的時候就要看雷醫生
[00:11:39.900 --> 00:11:40.900]  但是
[00:11:40.900 --> 00:11:44.900]  但是所有這些都是耶穌基督做的
[00:11:44.900 --> 00:11:45.900]  都是他托著的
[00:11:45.900 --> 00:11:47.900]  耶穌基督的手一拿走
[00:11:47.900 --> 00:11:48.900]  連AI都沒有了
[00:11:48.900 --> 00:11:50.900]  這個全世界
[00:11:50.900 --> 00:11:52.900]  全個宇宙都是耶穌基督
[00:11:52.900 --> 00:11:54.900]  這些是真理
[00:11:54.900 --> 00:11:57.900]  如果你真的相信明白的話
[00:11:57.900 --> 00:11:59.900]  這八點就改變你的人生
[00:11:59.900 --> 00:12:05.900]  第五點
[00:12:05.900 --> 00:12:07.900]  基督是教會的元首
[00:12:07.900 --> 00:12:10.900]  Christ is the head of the body of the church
[00:12:10.900 --> 00:12:11.900]  聖經告訴我們
[00:12:11.900 --> 00:12:13.900]  耶穌基督建立了教會
[00:12:13.900 --> 00:12:16.900]  基督是頭掌管身體
[00:12:16.900 --> 00:12:19.900]  所以迫害教會就是迫害基督
[00:12:19.900 --> 00:12:22.900]  你記不記得蘇羅未信耶穌之前
[00:12:22.900 --> 00:12:24.900]  向主的門徒
[00:12:24.900 --> 00:12:27.900]  發了一個兇嚇的說話
[00:12:27.900 --> 00:12:30.900]  他到大馬士革的時候
[00:12:30.900 --> 00:12:32.900]  忽然間有光在天上
[00:12:32.900 --> 00:12:33.900]  向他四面照射
[00:12:33.900 --> 00:12:35.900]  他仆著土在地
[00:12:35.900 --> 00:12:36.900]  有聲音對他說
[00:12:36.900 --> 00:12:39.900]  蘇羅蘇羅你為什麼迫害我
[00:12:39.900 --> 00:12:40.900]  基督跟他說話
[00:12:40.900 --> 00:12:41.900]  那時候基督已經升了天
[00:12:41.900 --> 00:12:43.900]  但是蘇羅迫害教會
[00:12:43.900 --> 00:12:45.900]  就是迫害基督
[00:12:45.900 --> 00:12:46.900]  所以弟兄姊妹
[00:12:46.900 --> 00:12:47.900]  在教會裡面
[00:12:47.900 --> 00:12:49.900]  我們弟兄姊妹彼此迫害
[00:12:49.900 --> 00:12:51.900]  有沒有這樣的事情發生
[00:12:51.900 --> 00:12:53.900]  有,每間教會都有
[00:12:53.900 --> 00:12:54.900]  這個不喜歡那個
[00:12:54.900 --> 00:12:55.900]  那個不喜歡那個
[00:12:55.900 --> 00:12:57.900]  有些教會
[00:12:57.900 --> 00:12:59.900]  我記得有一次講道
[00:12:59.900 --> 00:13:01.900]  我說我們傳道人
[00:13:01.900 --> 00:13:03.900]  我們牧人其實就是滿身傷痕
[00:13:03.900 --> 00:13:05.900]  一些傷痕
[00:13:05.900 --> 00:13:06.900]  就是被餓咬的
[00:13:06.900 --> 00:13:07.900]  要保護羊群
[00:13:07.900 --> 00:13:09.900]  一些傷痕是被羊咬的
[00:13:09.900 --> 00:13:11.900]  所以我們穿西裝
[00:13:11.900 --> 00:13:12.900]  就是遮住傷痕
[00:13:12.900 --> 00:13:14.900]  免得你們被嚇到
[00:13:14.900 --> 00:13:17.900]  其實我們有時迫害傳道人
[00:13:17.900 --> 00:13:21.900]  有些傳道人就迫害羊群
[00:13:21.900 --> 00:13:23.900]  這個教會就很麻煩
[00:13:23.900 --> 00:13:25.900]  其實每個教會都有麻煩
[00:13:25.900 --> 00:13:26.900]  我們傳恩堂
[00:13:26.900 --> 00:13:28.900]  如果要給分應該是9.5
[00:13:28.900 --> 00:13:30.900]  就是10分9.5
[00:13:30.900 --> 00:13:31.900]  這樣算很好
[00:13:31.900 --> 00:13:33.900]  不過仍然美中不足
[00:13:33.900 --> 00:13:37.900]  所以基督是很重要的教會
[00:13:37.900 --> 00:13:38.900]  很重要的教會
[00:13:38.900 --> 00:13:43.900]  我們真的要在教會裡面彼此相愛
[00:13:43.900 --> 00:13:45.900]  因為這是基督的
[00:13:45.900 --> 00:13:48.900]  基督是我們的頭
[00:13:48.900 --> 00:13:50.900]  這個教會是屬於基督的
[00:13:50.900 --> 00:13:53.900]  第六
[00:13:53.900 --> 00:13:55.900]  基督是死人中首先復活的
[00:13:55.900 --> 00:14:02.900]  為什麼耶穌基督之前都有復活的
[00:14:02.900 --> 00:14:04.900]  耶穌基督叫阿拉撒路復活的
[00:14:04.900 --> 00:14:06.900]  不過耶穌基督的復活
[00:14:06.900 --> 00:14:08.900]  是永恆的復活
[00:14:08.900 --> 00:14:09.900]  有一個榮耀的身體
[00:14:09.900 --> 00:14:11.900]  阿拉撒路復活了之後都死了
[00:14:11.900 --> 00:14:17.900]  以利亞叫婦人的兒子復活
[00:14:17.900 --> 00:14:18.900]  復活了之後都死了
[00:14:18.900 --> 00:14:20.900]  真正第一次復活
[00:14:20.900 --> 00:14:22.900]  有榮耀的身體
[00:14:22.900 --> 00:14:24.900]  將來會活到永遠的
[00:14:24.900 --> 00:14:25.900]  就是耶穌基督
[00:14:25.900 --> 00:14:26.900]  這個很厲害
[00:14:26.900 --> 00:14:28.900]  將來你和我都會這樣
[00:14:28.900 --> 00:14:30.900]  今天有位姐妹說
[00:14:30.900 --> 00:14:32.900]  我好像肺又不好
[00:14:32.900 --> 00:14:34.900]  好像走路又喘氣
[00:14:34.900 --> 00:14:36.900]  其實每個人都是
[00:14:39.900 --> 00:14:41.900]  但是將來你有榮耀的身體
[00:14:41.900 --> 00:14:43.900]  你就沒事了
[00:14:43.900 --> 00:14:45.900]  將來天國裏面
[00:14:45.900 --> 00:14:47.900]  耶路撒冷不知道有多大
[00:14:47.900 --> 00:14:49.900]  二千里長
[00:14:49.900 --> 00:14:50.900]  二千里闊
[00:14:50.900 --> 00:14:51.900]  二千里高
[00:14:51.900 --> 00:14:53.900]  將來如果喘氣你怎樣走路
[00:14:53.900 --> 00:14:55.900]  但是有榮耀的身體
[00:14:55.900 --> 00:14:57.900]  就可以飛得很快
[00:14:57.900 --> 00:14:59.900]  所以這個是很厲害
[00:14:59.900 --> 00:15:01.900]  記得很多年前我寫過一篇文章
[00:15:01.900 --> 00:15:04.900]  基督復活的重要性和證據
[00:15:04.900 --> 00:15:06.900]  還在我們傳音網上
[00:15:06.900 --> 00:15:08.900]  鼓勵大家去看
[00:15:08.900 --> 00:15:11.900]  這個是很顛覆性的真理
[00:15:11.900 --> 00:15:14.900]  耶穌基督的復活和你有密切關係
[00:15:14.900 --> 00:15:20.900]  第七點
[00:15:20.900 --> 00:15:24.900]  所有的豐盛都在基督裏面
[00:15:24.900 --> 00:15:31.900]  所有的好東西都在基督裏面
[00:15:31.900 --> 00:15:33.900]  即是說基督之外
[00:15:33.900 --> 00:15:35.900]  就沒有好東西
[00:15:37.900 --> 00:15:39.900]  其實耶穌基督講了
[00:15:39.900 --> 00:15:41.900]  就表達到這一點
[00:15:41.900 --> 00:15:43.900]  耶穌說我就是道路真理生命
[00:15:43.900 --> 00:15:45.900]  如果不透過我
[00:15:45.900 --> 00:15:47.900]  沒有人到天父那裏去
[00:15:47.900 --> 00:15:50.900]  耶穌說我就是道路
[00:15:50.900 --> 00:15:52.900]  很多宗教都指那條路你走
[00:15:52.900 --> 00:15:54.900]  但他自己都沒有走過
[00:15:54.900 --> 00:15:56.900]  但耶穌基督說我是那條路
[00:15:56.900 --> 00:15:57.900]  我是那條路的起點
[00:15:57.900 --> 00:15:59.900]  我是那條路的終點
[00:15:59.900 --> 00:16:00.900]  你來到我那裏
[00:16:00.900 --> 00:16:02.900]  你就到達了目的地
[00:16:02.900 --> 00:16:04.900]  耶穌基督說我是真理
[00:16:04.900 --> 00:16:07.900]  所有的真理都在耶穌基督裏面
[00:16:07.900 --> 00:16:10.900]  耶穌基督之外沒有真理
[00:16:10.900 --> 00:16:12.900]  生命
[00:16:12.900 --> 00:16:14.900]  所有生命都是從耶穌基督而來
[00:16:14.900 --> 00:16:16.900]  你有耶穌基督
[00:16:16.900 --> 00:16:18.900]  你就有生命
[00:16:18.900 --> 00:16:20.900]  所以
[00:16:20.900 --> 00:16:22.900]  耶穌說
[00:16:22.900 --> 00:16:24.900]  我就是復活和生命
[00:16:24.900 --> 00:16:26.900]  信我的人雖然死了
[00:16:26.900 --> 00:16:27.900]  也要活著
[00:16:27.900 --> 00:16:29.900]  所有活著又信我的人
[00:16:29.900 --> 00:16:31.900]  必定永遠不死
[00:16:31.900 --> 00:16:34.900]  將來你的榮耀身體在天國裏面永恆
[00:16:34.900 --> 00:16:37.900]  這個救恩其實真的很奇妙
[00:16:37.900 --> 00:16:39.900]  這個福氣真的很大
[00:16:39.900 --> 00:16:41.900]  所以我們不信耶穌是不行的
[00:16:41.900 --> 00:16:43.900]  我們不傳耶穌基督是不行的
[00:16:43.900 --> 00:16:45.900]  所以今天下午大家出去派擔將
[00:16:45.900 --> 00:16:46.900]  是吧
[00:16:46.900 --> 00:16:48.900]  就是為了叫多些人信耶穌
[00:16:48.900 --> 00:16:50.900]  今天你願意在教會裏面服事
[00:16:50.900 --> 00:16:52.900]  就是為了那些人要信耶穌
[00:16:52.900 --> 00:16:57.900]  秦始皇求長生藥
[00:16:57.900 --> 00:17:00.900]  香港很多人都吃補品
[00:17:00.900 --> 00:17:02.900]  但是如果你信耶穌
[00:17:02.900 --> 00:17:05.900]  你連補品都不用吃
[00:17:05.900 --> 00:17:07.900]  我不是叫你不可以吃
[00:17:07.900 --> 00:17:11.900]  不過補品就叫你維持多一兩年
[00:17:11.900 --> 00:17:14.900]  或者在養和醫院裏面住多幾個月
[00:17:14.900 --> 00:17:17.900]  但是你信耶穌
[00:17:17.900 --> 00:17:21.900]  你將來就會有榮耀的身體
[00:17:21.900 --> 00:17:25.900]  第八 最後一點
[00:17:25.900 --> 00:17:29.900]  基督在十字架上流血成就了和平
[00:17:29.900 --> 00:17:34.900]  God reconciled all things to himself through Christ's blood
[00:17:34.900 --> 00:17:36.900]  shed on the cross
[00:17:36.900 --> 00:17:39.900]  人犯罪和神對立
[00:17:39.900 --> 00:17:40.900]  神是聖潔的
[00:17:40.900 --> 00:17:41.900]  人犯罪有污穢
[00:17:41.900 --> 00:17:44.900]  這兩樣東西不可以混在一起
[00:17:44.900 --> 00:17:46.900]  神是公義的
[00:17:46.900 --> 00:17:48.900]  萬不二有罪的為無罪
[00:17:48.900 --> 00:17:50.900]  但神也是憐憫的
[00:17:50.900 --> 00:17:52.900]  祂不願一人沉淪
[00:17:52.900 --> 00:17:53.900]  那怎麼辦呢?
[00:17:53.900 --> 00:17:54.900]  這樣的對立
[00:17:54.900 --> 00:17:56.900]  耶穌基督來到這個世界
