
[00:00:00.000 --> 00:00:01.420]  頂梓媚平安
[00:08:27.800 --> 00:08:29.600]  報道或者關懷
[00:08:29.600 --> 00:08:30.400]  或者是牧養
[00:08:30.400 --> 00:08:31.800]  都帶來很多的迫害
[00:08:31.800 --> 00:08:33.300]  剛才保羅就是其中一個例子
[00:08:33.300 --> 00:08:35.600]  他們提摩泰都是面對
[00:08:35.600 --> 00:08:37.800]  還有第三就是教會的內部
[00:08:37.800 --> 00:08:39.100]  都有他的困難
[00:08:39.100 --> 00:08:40.400]  在一種張力的裡面
[00:08:40.400 --> 00:08:41.900]  譬如第二章講到
[00:08:41.900 --> 00:08:45.100]  這個教會群體有一些假教師
[00:08:45.100 --> 00:08:46.500]  背離了真道
[00:08:46.500 --> 00:08:48.100]  但是他又留在這裡
[00:08:48.100 --> 00:08:50.100]  然後他又繼續教一些錯誤的東西
[00:08:50.100 --> 00:08:51.300]  真的很難搞
[00:08:51.300 --> 00:08:52.700]  第三章就講到
[00:08:52.700 --> 00:08:54.700]  弟兄姊妹都已經慢慢有一種
[00:08:54.700 --> 00:08:56.800]  逐世的空談
[00:08:56.800 --> 00:08:59.400]  一些無知的一種辯論
[00:08:59.400 --> 00:09:01.000]  也有一些弟兄姊妹在行為上
[00:09:01.000 --> 00:09:03.000]  都已經開始有背道的情況
[00:09:03.000 --> 00:09:04.700]  自誇愛自己
[00:09:04.700 --> 00:09:06.200]  心不勝結
[00:09:06.200 --> 00:09:07.500]  講人壞話
[00:09:07.500 --> 00:09:08.600]  愛燕諾
[00:09:08.600 --> 00:09:09.700]  自高自大
[00:09:09.700 --> 00:09:10.800]  有敬虔的外貌
[00:09:10.800 --> 00:09:12.400]  但是沒有敬虔的實質
[00:09:12.400 --> 00:09:13.600]  等等這些
[00:09:13.600 --> 00:09:14.400]  哇
[00:09:14.400 --> 00:09:15.300]  提摩泰
[00:09:15.300 --> 00:09:17.300]  或者作為一個屬靈人
[00:09:17.300 --> 00:09:18.700]  生命工程
[00:09:18.700 --> 00:09:20.500]  生命建立的一個人
[00:09:20.500 --> 00:09:22.300]  其實就在這種內憂外患
[00:09:22.300 --> 00:09:25.100]  甚至乎連自己都有困難的時候
[00:09:25.100 --> 00:09:26.500]  談何容易啊
[00:09:26.500 --> 00:09:28.000]  根本是撒旦就在這裡
[00:09:28.000 --> 00:09:29.800]  繼續擄掠人心
[00:09:29.800 --> 00:09:30.800]  你看不看到
[00:09:30.800 --> 00:09:32.600]  撒旦在這裡擄掠人心
[00:09:32.600 --> 00:09:33.700]  包括其他人
[00:09:33.700 --> 00:09:35.300]  甚至乎包括你自己
[00:09:35.300 --> 00:09:37.600]  讓你覺得我們做不到事情的
[00:09:37.600 --> 00:09:39.100]  我們不想在這裡做的
[00:09:39.100 --> 00:09:39.900]  等等
[00:09:39.900 --> 00:09:41.100]  其實今天
[00:09:41.100 --> 00:09:42.700]  柴鎮的弟兄姊妹
[00:09:42.700 --> 00:09:44.200]  今天柴鎮
[00:09:44.200 --> 00:09:46.100]  屬於誰的呢?
[00:09:46.100 --> 00:09:47.500]  屬於上帝的
[00:09:47.500 --> 00:09:48.400]  上帝興起
[00:09:48.400 --> 00:09:49.300]  上帝拯救
[00:09:49.300 --> 00:09:50.400]  上帝呼召
[00:09:50.400 --> 00:09:52.300]  上帝差遣
[00:09:52.300 --> 00:09:54.100]  實際上我們都是面對一個
[00:09:54.100 --> 00:09:56.100]  我們繼續建立一種生命工程
[00:09:56.100 --> 00:09:57.200]  包括我們個人
[00:09:57.200 --> 00:09:59.700]  也包括這個群體
[00:09:59.700 --> 00:10:04.000]  剛剛昨晚我才跟師母聊天
[00:10:04.000 --> 00:10:05.700]  再一次體會
[00:10:05.700 --> 00:10:08.700]  我們現在面對一個叫做Z世代
[00:10:08.700 --> 00:10:09.600]  Z世代
[00:10:09.600 --> 00:10:10.500]  有沒有聽過?
[00:10:10.500 --> 00:10:12.500]  又或者有多幾個名詞
[00:10:12.500 --> 00:10:14.500]  有可能叫做M世代
[00:10:14.500 --> 00:10:16.500]  就是千禧世代
[00:10:16.500 --> 00:10:18.500]  又或者是網絡世代
[00:10:18.500 --> 00:10:19.000]  等等
[00:10:19.000 --> 00:10:21.100]  這個大概是在描述
[00:10:21.100 --> 00:10:24.900]  是從1990年中期
[00:10:24.900 --> 00:10:28.300]  大概是93、94、95
[00:10:28.300 --> 00:10:29.000]  出生
[00:10:29.000 --> 00:10:35.800]  直到2000年之後出生的這一群
[00:10:35.800 --> 00:10:37.600]  這一群如果到今天來說
[00:10:37.600 --> 00:10:40.100]  就是二十幾歲
[00:10:40.100 --> 00:10:41.300]  23、24歲
[00:10:41.300 --> 00:10:44.300]  22歲再之下的那一群
[00:10:44.300 --> 00:10:45.700]  這一群人
[00:10:45.700 --> 00:10:49.100]  全香港原來都有14%
[00:10:49.100 --> 00:10:51.100]  大概有100萬
[00:10:51.100 --> 00:10:52.800]  或者110萬
[00:10:52.800 --> 00:10:54.200]  大概這麼多
[00:10:54.200 --> 00:10:57.300]  這一群人的特性是什麼呢?
[00:10:57.300 --> 00:10:59.900]  一出生就是拿著手機那種
[00:10:59.900 --> 00:11:00.900]  一出生
[00:11:00.900 --> 00:11:01.800]  先看看
[00:11:01.800 --> 00:11:03.600]  不知道誰說的
[00:11:03.600 --> 00:11:06.600]  是有一個我們很熟悉的
[00:11:06.600 --> 00:11:08.700]  另外是教會的導師
[00:11:08.700 --> 00:11:09.800]  他說
[00:11:09.800 --> 00:11:12.100]  他的兒子是九個月大
[00:11:12.100 --> 00:11:16.000]  他就可以懂得開他的手機了
[00:11:16.000 --> 00:11:17.500]  九個月
[00:11:17.500 --> 00:11:20.900]  連雞翼都還沒懂得打開來吃
[00:11:20.900 --> 00:11:22.200]  但是手機就用到了
[00:11:22.200 --> 00:11:25.200]  一出生他們就在這種文化裡面長大了
[00:11:25.200 --> 00:11:31.300]  網絡要宣傳已經再也不是印出來的了
[00:11:31.300 --> 00:11:32.600]  不需要印出來的
[00:11:32.600 --> 00:11:33.500]  自己上網吧
[00:11:33.500 --> 00:11:35.500]  你放在網上看吧
[00:11:35.500 --> 00:11:37.200]  整整一年Facebook
[00:11:37.200 --> 00:11:38.500]  原來都過了
[00:11:38.500 --> 00:11:39.300]  過時了
[00:11:39.300 --> 00:11:41.600]  他們現在基本上不看Facebook了
[00:11:41.600 --> 00:11:44.700]  是用了另外一些的網上平台了
[00:11:44.700 --> 00:11:47.300]  這一群人當然他在生活裡面
[00:11:47.300 --> 00:11:48.000]  也是
[00:11:48.000 --> 00:11:49.800]  又容易轉工
[00:11:49.800 --> 00:11:52.300]  覺得現在做多兩年
[00:11:52.300 --> 00:11:53.900]  我要轉工才可以賺錢
[00:11:53.900 --> 00:11:57.100]  賺多一點日積加薪
[00:11:57.100 --> 00:12:00.100]  又或者是轉思想
[00:12:00.100 --> 00:12:02.300]  因為好像網頁那樣
[00:12:02.300 --> 00:12:03.500]  你一看那個網頁
[00:12:03.500 --> 00:12:06.200]  看著看著都還沒看完那篇文章
[00:12:06.200 --> 00:12:08.500]  中間就有個link
[00:12:08.500 --> 00:12:11.000]  就可以跳去另外一些地方了
[00:12:11.000 --> 00:12:13.100]  所以興趣是跳來跳去的
[00:12:13.100 --> 00:12:16.200]  搞到現在很多人的思想都是這樣
[00:12:16.200 --> 00:12:18.000]  然後就是他們
[00:12:18.000 --> 00:12:22.300]  越來越多人不是喜歡拿著書來看的
[00:12:22.300 --> 00:12:24.200]  但是就說上網看資料
[00:12:24.200 --> 00:12:26.200]  他是不是真的上網看真的
[00:12:26.200 --> 00:12:27.200]  是不是好的資料呢?
[00:12:27.200 --> 00:12:28.100]  又未必的
[00:12:28.100 --> 00:12:29.000]  所以
[00:12:29.000 --> 00:12:32.700]  越來越彷彿好像沒有閱讀
[00:12:32.700 --> 00:12:34.700]  沒有一種深入詳盡的閱讀
[00:12:34.700 --> 00:12:37.900]  自然思考就越來越浮淺
[00:12:37.900 --> 00:12:39.100]  當然我這麼說
[00:12:39.100 --> 00:12:41.500]  不等於所有的年輕人都是這樣
[00:12:41.500 --> 00:12:42.000]  不是的
[00:12:42.000 --> 00:12:44.600]  很多現在有一種反動
[00:12:44.600 --> 00:12:47.500]  是越來越爭取要裝備自己
[00:12:47.500 --> 00:12:49.300]  包括屬靈上面
[00:12:49.300 --> 00:12:52.600]  然後青年青少年的宣教
[00:12:52.600 --> 00:12:53.800]  成為一種運動
[00:12:53.800 --> 00:12:55.700]  現在是慢慢越來越是這樣了
[00:12:55.700 --> 00:12:58.900]  但總是有一群是一種這樣的青少年
[00:12:58.900 --> 00:13:01.200]  他們價值又顛倒
[00:13:01.200 --> 00:13:03.100]  沒有絕對的
[00:13:03.100 --> 00:13:03.900]  所以其實
[00:13:03.900 --> 00:13:06.600]  今天做青少年士工確實是很難的
[00:13:06.600 --> 00:13:08.000]  我們這個
[00:13:08.000 --> 00:13:10.500]  如果我們說我們這裡都難呢
[00:13:10.500 --> 00:13:11.400]  其實我們很開心
[00:13:11.400 --> 00:13:13.500]  因為不單止我們覺得難
[00:13:13.500 --> 00:13:15.100]  是很多教會都覺得難
[00:13:15.100 --> 00:13:17.600]  那是不是開心一點呢?
[00:13:17.600 --> 00:13:19.300]  不只是我們做不到
[00:13:19.300 --> 00:13:21.400]  是每一間教會都做不到
[00:13:21.400 --> 00:13:22.100]  不是我
[00:13:22.100 --> 00:13:23.300]  是其中一些原因
[00:13:23.300 --> 00:13:25.900]  當然我們要反省和重新建立
[00:13:25.900 --> 00:13:26.800]  要盡力的
[00:13:26.800 --> 00:13:27.600]  但是呢
[00:13:27.600 --> 00:13:28.500]  是我們知道
[00:13:28.500 --> 00:13:31.000]  其實這個世界是在這樣變的
[00:13:31.000 --> 00:13:32.000]  撒旦
[00:13:32.000 --> 00:13:33.500]  在擄掠人心
[00:13:33.500 --> 00:13:35.800]  當然不單止是21世代
[00:13:35.800 --> 00:13:36.300]  還是
[00:13:36.300 --> 00:13:37.400]  其實我們成為青年一樣
[00:13:37.400 --> 00:13:39.400]  面對我們很多生活的艱難
[00:13:39.400 --> 00:13:40.800]  信仰越來越受挑戰
[00:13:40.800 --> 00:13:42.400]  我們越來越
[00:13:42.400 --> 00:13:44.600]  總是繼續在掙扎當中
[00:13:44.600 --> 00:13:45.900]  但這樣不就是
[00:13:45.900 --> 00:13:48.900]  連撒旦都擄掠了我們的心嗎?
[00:13:48.900 --> 00:13:50.600]  連撒旦都擄掠了我們的心
[00:13:50.600 --> 00:13:51.400]  讓我們覺得
[00:13:51.400 --> 00:13:52.000]  哎呀
[00:13:52.000 --> 00:13:52.900]  好累啊
[00:13:52.900 --> 00:13:54.600]  哎呀我們沒什麼可以做了
[00:13:54.600 --> 00:13:58.800]  哎呀我寧願自己安樂一點好一點吧
[00:13:58.800 --> 00:14:00.900]  個人的限制和困難
[00:14:00.900 --> 00:14:03.200]  無論是性格上的限制
[00:14:03.200 --> 00:14:04.700]  或者是操練的限制
[00:14:04.700 --> 00:14:06.700]  或者是因此的限制
[00:14:06.700 --> 00:14:07.800]  這一類
[00:14:07.800 --> 00:14:10.200]  我們都是要承認的
[00:14:10.200 --> 00:14:11.500]  或者要面對的
[00:14:11.500 --> 00:14:13.400]  另外就是生活上的限制
[00:14:13.400 --> 00:14:16.100]  譬如說我們根本生活都是艱難的
[00:14:16.100 --> 00:14:18.000]  要早出晚歸
[00:14:18.000 --> 00:14:19.900]  下班越來越晚
[00:14:19.900 --> 00:14:21.400]  回到家裡
[00:14:21.400 --> 00:14:24.000]  家裡的關係也未必很好
[00:14:24.000 --> 00:14:25.800]  這一類我們都要面對
[00:14:25.800 --> 00:14:28.600]  而且需要上帝更大的幫助
[00:14:28.600 --> 00:14:30.300]  就在這些同時間
[00:14:30.300 --> 00:14:31.500]  不要忘記
[00:14:31.500 --> 00:14:33.700]  不要忘記上帝其實在這裡
[00:14:33.700 --> 00:14:34.900]  所以為什麼呢?
[00:14:34.900 --> 00:14:36.700]  提摩泰他也面對很多問題
[00:14:36.700 --> 00:14:39.000]  我們也面對很多的難處
[00:14:39.000 --> 00:14:40.200]  但是
[00:14:40.200 --> 00:14:41.700]  保羅怎麼說呢?
[00:14:41.700 --> 00:14:43.700]  我們一起再讀一次第一節
[00:14:43.700 --> 00:14:47.300]  第一節我們一起讀吧
[00:14:47.300 --> 00:14:48.800]  預備起
[00:14:48.800 --> 00:14:49.900]  我以亞
[00:14:49.900 --> 00:14:53.300]  你要在基督耶穌的恩典上
[00:14:53.300 --> 00:14:55.100]  剛強起來
[00:14:55.100 --> 00:14:56.700]  是啊
[00:14:56.700 --> 00:14:57.700]  實際上呢
[00:14:57.700 --> 00:14:59.500]  我們都會怯懦的
[00:14:59.500 --> 00:15:02.800]  我們都會退一步的
[00:15:02.800 --> 00:15:05.900]  就算你不是膽怯也好
[00:15:05.900 --> 00:15:07.700]  都會退一步的
[00:15:07.700 --> 00:15:10.000]  都會留多一些精力給自己的
[00:15:10.000 --> 00:15:13.300]  這個可能是一種
[00:15:13.300 --> 00:15:15.500]  就好像我們碰到火會縮手
[00:15:15.500 --> 00:15:17.100]  一種這麼自然的反應
[00:15:17.100 --> 00:15:19.100]  不過耶穌基督在這裡
[00:15:19.100 --> 00:15:20.900]  保羅就勸勉我們
[00:15:20.900 --> 00:15:23.800]  繼續剛強起來
[00:15:23.800 --> 00:15:26.400]  而剛強不是我們說好,我剛強
[00:15:26.400 --> 00:15:28.700]  而是靠耶穌基督的恩典
[00:15:28.700 --> 00:15:31.600]  這個是指向與耶穌聯合
[00:15:31.600 --> 00:15:33.900]  是跟耶穌聯合在一起之下
[00:15:33.900 --> 00:15:36.500]  我們就去經歷耶穌基督在這方面
