
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,主愛平安
[00:02:34.000 --> 00:02:37.000]  這個事蹟裡面其實有很多很不明白
[00:02:37.000 --> 00:02:40.000]  或者很難解的地方
[00:02:40.000 --> 00:02:43.000]  還有難的地方就是在四福音裡面
[00:02:43.000 --> 00:02:44.000]  只有一行福音記載
[00:02:44.000 --> 00:02:46.000]  還有其他福音雖然沒有記載
[00:02:46.000 --> 00:02:47.000]  隨便走的神蹟
[00:02:47.000 --> 00:02:49.000]  所以我們沒有什麼參考
[00:02:49.000 --> 00:02:51.000]  可以知道其實那些難解的位置
[00:02:51.000 --> 00:02:55.000]  究竟其他的門徒有沒有其他的觀點在裡面
[00:02:55.000 --> 00:02:57.000]  所以在這個講題
[00:02:57.000 --> 00:02:58.000]  就是隨便走的神蹟
[00:02:58.000 --> 00:03:00.000]  沒有離規矩的耶穌
[00:03:00.000 --> 00:03:01.000]  這個是約翰福音
[00:03:01.000 --> 00:03:03.000]  籌七個神蹟的第一個
[00:03:03.000 --> 00:03:06.000]  約翰福音其實不單止七件神奇的事情
[00:03:06.000 --> 00:03:08.000]  但是約翰特意選了
[00:03:08.000 --> 00:03:12.000]  七個特別的神蹟作為記號
[00:03:12.000 --> 00:03:15.000]  也不同人因為那些難解的地方
[00:03:15.000 --> 00:03:19.000]  其實經文是有很不同的詮釋出來的
[00:03:21.000 --> 00:03:25.000]  第一個本經文難解的地方就是
[00:03:25.000 --> 00:03:28.000]  酒用盡了
[00:03:28.000 --> 00:03:30.000]  接著耶穌的母親就對耶穌說
[00:03:30.000 --> 00:03:32.000]  他們沒有了酒
[00:03:32.000 --> 00:03:34.000]  難解的地方就是
[00:03:34.000 --> 00:03:37.000]  耶穌的母親為什麼要告訴耶穌他們沒有酒呢
[00:03:37.000 --> 00:03:42.000]  我有不同的推斷
[00:03:42.000 --> 00:03:45.000]  第一就是暗示耶穌和門徒喝光了酒
[00:03:45.000 --> 00:03:47.000]  因為原本剛才講過了
[00:03:47.000 --> 00:03:51.000]  原本耶穌和門徒不應該在這個婚宴裡面
[00:03:51.000 --> 00:03:54.000]  他們因為耶穌的母親的緣故
[00:03:54.000 --> 00:03:56.000]  接著才被請
[00:03:56.000 --> 00:04:00.000]  所以他們中間才加入這個宴席裡面
[00:04:00.000 --> 00:04:03.000]  會不會是因為耶穌和門徒太大吃了
[00:04:03.000 --> 00:04:05.000]  他們喝得太多酒了
[00:04:05.000 --> 00:04:06.000]  所以耶穌的母親就說
[00:04:06.000 --> 00:04:09.000]  喂 你們門徒要收下口了
[00:04:09.000 --> 00:04:11.000]  不要再繼續吃和喝了
[00:04:11.000 --> 00:04:13.000]  現在人家沒有酒了
[00:04:13.000 --> 00:04:14.000]  有沒有根據呢
[00:04:14.000 --> 00:04:15.000]  都有些根據的
[00:04:15.000 --> 00:04:20.000]  因為曾經法律賽人指控耶穌是貪吃好酒之人
[00:04:20.000 --> 00:04:25.000]  所以耶穌理論上喝酒方面會是多一點的
[00:04:25.000 --> 00:04:27.000]  對比在哪一個人多
[00:04:27.000 --> 00:04:30.000]  我一會兒就會講一下後面
[00:04:30.000 --> 00:04:32.000]  其實耶穌是喝得多酒的
[00:04:32.000 --> 00:04:34.000]  所以是不是這樣暗示說
[00:04:34.000 --> 00:04:36.000]  你們喝得太多了
[00:04:36.000 --> 00:04:38.000]  現在喝到人家沒有酒了
[00:04:38.000 --> 00:04:41.000]  第二就是希望耶穌變出神色
[00:04:41.000 --> 00:04:45.000]  我們很多時候可能聽到其他講道
[00:04:45.000 --> 00:04:49.000]  都會覺得是用B那個立場去講的
[00:04:49.000 --> 00:04:51.000]  就是耶穌會變成神色
[00:04:51.000 --> 00:04:53.000]  但是我們要知道
[00:04:53.000 --> 00:04:57.000]  其實耶穌的母親對於耶穌基督的身份
[00:04:57.000 --> 00:04:59.000]  那種超然的認知
[00:04:59.000 --> 00:05:01.000]  其實不是約翰福音的主題
[00:05:01.000 --> 00:05:03.000]  這個是路加福音的主題
[00:05:03.000 --> 00:05:06.000]  特別在路加福音才有記載過
[00:05:06.000 --> 00:05:08.000]  就是耶穌母親懷耶穌的時候
[00:05:08.000 --> 00:05:12.000]  對於耶穌的身份那種超然的認知
[00:05:12.000 --> 00:05:16.000]  相反約翰福音其實有另一種的主題
[00:05:16.000 --> 00:05:18.000]  就是無論是耶穌的門徒
[00:05:18.000 --> 00:05:20.000]  或者耶穌的母親
[00:05:20.000 --> 00:05:22.000]  或者耶穌身邊的人都好
[00:05:22.000 --> 00:05:24.000]  在耶穌在世的日子
[00:05:24.000 --> 00:05:26.000]  其實都是不太明白
[00:05:26.000 --> 00:05:28.000]  耶穌其實那個身份
[00:05:28.000 --> 00:05:30.000]  和距離是做些什麼
[00:05:30.000 --> 00:05:33.000]  所以在耶穌的那個超然
[00:05:33.000 --> 00:05:35.000]  或者祂那種的神聖
[00:05:35.000 --> 00:05:37.000]  或者祂那種特獨特的能力
[00:05:37.000 --> 00:05:41.000]  我們這麼快就放在約翰福音第一個神跡裡面
[00:05:41.000 --> 00:05:43.000]  其實可能似乎是有點牽強
[00:05:43.000 --> 00:05:45.000]  更何況這個是第一個神跡
[00:05:45.000 --> 00:05:47.000]  就是耶穌的母親
[00:05:47.000 --> 00:05:49.000]  是沒有見過耶穌變任何的神跡
[00:05:49.000 --> 00:05:51.000]  那祂會不會這一刻就突然覺得
[00:05:51.000 --> 00:05:53.000]  耶穌這一刻是會變一個神跡出來呢
[00:05:53.000 --> 00:05:55.000]  其實又不太合理
[00:05:55.000 --> 00:05:57.000]  那剛才講過了
[00:05:57.000 --> 00:05:59.000]  耶穌喝很多酒
[00:05:59.000 --> 00:06:01.000]  其實是相對於哪一個人呢
[00:06:01.000 --> 00:06:03.000]  其實在約翰福音裡面
[00:06:03.000 --> 00:06:06.000]  不斷強調有另一個人的身份
[00:06:06.000 --> 00:06:10.000]  是當時大家都很含糊地去
[00:06:10.000 --> 00:06:12.000]  將祂比較於耶穌的
[00:06:12.000 --> 00:06:14.000]  另外那個就是獅子約翰
[00:06:14.000 --> 00:06:18.000]  那你記得這個是耶穌的表哥
[00:06:18.000 --> 00:06:20.000]  那所以耶穌的母親
[00:06:20.000 --> 00:06:23.000]  其實在耶穌再世的日子的時候
[00:06:23.000 --> 00:06:25.000]  或者耶穌傳道之前
[00:06:25.000 --> 00:06:28.000]  祂對於耶穌的身份的誤明
[00:06:28.000 --> 00:06:29.000]  是因為第一
[00:06:29.000 --> 00:06:33.000]  耶穌的母親是一個嚴格遵守舊約律法的人
[00:06:33.000 --> 00:06:35.000]  祂是一個虔誠人
[00:06:35.000 --> 00:06:37.000]  那所以祂會覺得
[00:06:37.000 --> 00:06:39.000]  這個耶穌其實是一個
[00:06:39.000 --> 00:06:41.000]  特殊教育的兒童來的
[00:06:41.000 --> 00:06:43.000]  因為耶穌經常都
[00:06:43.000 --> 00:06:45.000]  由祂開始的時候
[00:06:45.000 --> 00:06:46.000]  經常搞破壞的嘛
[00:06:46.000 --> 00:06:47.000]  經常不守規矩的嘛
[00:06:47.000 --> 00:06:49.000]  經常不守舊約的規條
[00:06:49.000 --> 00:06:50.000]  我會這樣講
[00:06:50.000 --> 00:06:52.000]  但是另一個
[00:06:52.000 --> 00:06:54.000]  很模範的標準的
[00:06:54.000 --> 00:06:55.000]  穩學兼優生
[00:06:55.000 --> 00:06:57.000]  叫做獅子約翰
[00:06:57.000 --> 00:07:00.000]  他是嚴格遵守舊約的規條的
[00:07:00.000 --> 00:07:01.000]  他是拿世以仁來的
[00:07:01.000 --> 00:07:03.000]  他是所有人認知
[00:07:03.000 --> 00:07:07.000]  覺得這個就是應該要學習的榜樣來的
[00:07:07.000 --> 00:07:09.000]  所以當你有一個表哥
[00:07:09.000 --> 00:07:11.000]  是完完全全
[00:07:11.000 --> 00:07:14.000]  是所有人都認知是最好的榜樣
[00:07:14.000 --> 00:07:15.000]  而你自己
[00:07:15.000 --> 00:07:16.000]  就是耶穌
[00:07:16.000 --> 00:07:18.000]  就是耶穌的母親就會覺得
[00:07:18.000 --> 00:07:20.000]  為什麼我的耶穌
[00:07:20.000 --> 00:07:23.000]  在世的日子是一個這麼不合群的人來的呢
[00:07:23.000 --> 00:07:25.000]  為什麼是一個這麼不符合
[00:07:25.000 --> 00:07:28.000]  世間大家的眼光和標準的人呢
[00:07:28.000 --> 00:07:29.000]  所以這一刻其實
[00:07:29.000 --> 00:07:32.000]  耶穌的母親應該不會去到
[00:07:32.000 --> 00:07:34.000]  覺得耶穌是可以變成神職出來的
[00:07:34.000 --> 00:07:36.000]  然後就是
[00:07:36.000 --> 00:07:39.000]  期望耶穌去買酒或者找酒回來
[00:07:39.000 --> 00:07:41.000]  無論借也好買也好什麼都好
[00:07:41.000 --> 00:07:44.000]  那為什麼期望是一個合理呢
[00:07:44.000 --> 00:07:47.000]  就是耶穌剛剛呼召了第一章
[00:07:47.000 --> 00:07:49.000]  其實說的耶穌呼召了幾個門徒
[00:07:49.000 --> 00:07:50.000]  其中一個門徒
[00:07:50.000 --> 00:07:53.000]  他的鄉下就是加拿大
[00:07:53.000 --> 00:07:54.000]  就是拿丹葉了
[00:07:54.000 --> 00:07:55.000]  所以呢
[00:07:55.000 --> 00:07:57.000]  耶穌的門徒當中
[00:07:57.000 --> 00:07:59.000]  就有一個門徒
[00:07:59.000 --> 00:08:01.000]  他是加拿人來的
[00:08:01.000 --> 00:08:02.000]  他就是加拿大
[00:08:02.000 --> 00:08:04.000]  就是他熟悉的地方
[00:08:04.000 --> 00:08:07.000]  除了有一個門徒是熟悉這個地方之外
[00:08:07.000 --> 00:08:10.000]  當時其實在加拿大這個地方
[00:08:10.000 --> 00:08:13.000]  要找乾淨的水其實是不容易的
[00:08:13.000 --> 00:08:14.000]  所以他們在家裡
[00:08:14.000 --> 00:08:17.000]  他們都會儲藏了某一些酒在這裡
[00:08:17.000 --> 00:08:18.000]  那所以每家每戶
[00:08:18.000 --> 00:08:21.000]  其實他們都會儲藏一些酒
[00:08:21.000 --> 00:08:22.000]  給他們日常的時候
[00:08:22.000 --> 00:08:24.000]  無論是混水去用
[00:08:24.000 --> 00:08:26.000]  或者他們會飲用酒
[00:08:26.000 --> 00:08:28.000]  因為乾淨水
[00:08:28.000 --> 00:08:31.000]  很視乎那個天氣和季節
[00:08:31.000 --> 00:08:33.000]  那他們可能打倒乾淨水
[00:08:33.000 --> 00:08:34.000]  有雨水就有
[00:08:34.000 --> 00:08:35.000]  但是如果沒有的話
[00:08:35.000 --> 00:08:36.000]  他們飲用
[00:08:36.000 --> 00:08:38.000]  其實家裡日常都會備一些酒
[00:08:38.000 --> 00:08:39.000]  給他們日常生活用的
[00:08:39.000 --> 00:08:40.000]  那所以
[00:08:40.000 --> 00:08:42.000]  耶穌有機會可能是
[00:08:42.000 --> 00:08:43.000]  可以買到酒
[00:08:43.000 --> 00:08:45.000]  又或者借到酒
[00:08:45.000 --> 00:08:47.000]  甚至透過拿丹葉這個門徒
[00:08:47.000 --> 00:08:49.000]  他本身就是這個家鄉的
[00:08:49.000 --> 00:08:51.000]  看有沒有方法去處理這個問題
[00:08:51.000 --> 00:08:53.000]  那D就是單純只是
[00:08:53.000 --> 00:08:55.000]  因為講出他們沒有酒
[00:08:55.000 --> 00:08:57.000]  沒什麼特別的意思
[00:08:57.000 --> 00:08:58.000]  那接著呢
[00:08:58.000 --> 00:09:00.000]  我們先不解答這個問題的答案
[00:09:00.000 --> 00:09:01.000]  所以我們再看下去
[00:09:01.000 --> 00:09:02.000]  就是
[00:09:02.000 --> 00:09:03.000]  剛剛講過了
[00:09:03.000 --> 00:09:04.000]  很難解的地方
[00:09:04.000 --> 00:09:05.000]  耶穌就說了
[00:09:05.000 --> 00:09:06.000]  母親
[00:09:06.000 --> 00:09:07.000]  原文叫婦人
[00:09:07.000 --> 00:09:09.000]  我與你有什麼相幹
[00:09:09.000 --> 00:09:11.000]  我的時候還沒有到
[00:09:11.000 --> 00:09:12.000]  那這句話呢
[00:09:12.000 --> 00:09:14.000]  我們很多時候就是
[00:09:14.000 --> 00:09:15.000]  就是覺得
[00:09:15.000 --> 00:09:17.000]  為什麼和合本譯得這麼粗俗的
[00:09:17.000 --> 00:09:18.000]  好像就是媽媽
[00:09:18.000 --> 00:09:19.000]  關你什麼事啊
[00:09:19.000 --> 00:09:20.000]  那我們呢
[00:09:20.000 --> 00:09:22.000]  就是嘗試都盡量去用
[00:09:22.000 --> 00:09:24.000]  不同的翻譯的方法
[00:09:24.000 --> 00:09:26.000]  或者去怎樣去潤飾
[00:09:26.000 --> 00:09:28.000]  究竟耶穌是不是一個
[00:09:28.000 --> 00:09:30.000]  這麼不禮貌的意思在裡面
[00:09:30.000 --> 00:09:32.000]  那第二樣難解的那句就是
[00:09:32.000 --> 00:09:35.000]  耶穌說我的時候還沒有到
[00:09:35.000 --> 00:09:37.000]  那其實原文呢
[00:09:37.000 --> 00:09:38.000]  這句
[00:09:38.000 --> 00:09:40.000]  母親或者婦人
[00:09:40.000 --> 00:09:42.000]  我與你何干
[00:09:42.000 --> 00:09:44.000]  那其實原文那裡
[00:09:44.000 --> 00:09:46.000]  只有那裡有五個字
[00:09:46.000 --> 00:09:48.000]  就是一個問題的字
[00:09:48.000 --> 00:09:49.000]  就是可以表達
[00:09:49.000 --> 00:09:50.000]  其實什麼問題都可以
[00:09:50.000 --> 00:09:51.000]  什麼啦
[00:09:51.000 --> 00:09:52.000]  誰啦
[00:09:52.000 --> 00:09:53.000]  為何啦
[00:09:53.000 --> 00:09:54.000]  如何啦
[00:09:54.000 --> 00:09:55.000]  那接著我啦
[00:09:55.000 --> 00:09:56.000]  接著就是婦人
[00:09:56.000 --> 00:09:57.000]  其實只有五個字而已
[00:09:57.000 --> 00:09:58.000]  那以下呢
[00:09:58.000 --> 00:09:59.000]  有四個翻譯呢
[00:09:59.000 --> 00:10:00.000]  是我在上網呢
[00:10:00.000 --> 00:10:01.000]  其實有不同的牧師啊
[00:10:01.000 --> 00:10:03.000]  或者有不同的學者
[00:10:03.000 --> 00:10:04.000]  他們去支持的
[00:10:04.000 --> 00:10:05.000]  四種不同的翻譯
[00:10:05.000 --> 00:10:06.000]  那A呢
[00:10:06.000 --> 00:10:07.000]  就是婦人
[00:10:07.000 --> 00:10:09.000]  我與你有什麼關係
[00:10:09.000 --> 00:10:10.000]  那這個呢
[00:10:10.000 --> 00:10:11.000]  就有少少比較貼近一點
[00:10:11.000 --> 00:10:12.000]  我們和合本那個
[00:10:12.000 --> 00:10:14.000]  就是與你何干那種的關係
[00:10:14.000 --> 00:10:15.000]  那
[00:10:15.000 --> 00:10:17.000]  但都是有少少不同的
[00:10:17.000 --> 00:10:18.000]  就是我與你之間
[00:10:18.000 --> 00:10:20.000]  究竟是什麼關係呢
[00:10:20.000 --> 00:10:21.000]  就不是
[00:10:21.000 --> 00:10:24.000]  說這件事關我們什麼事
[00:10:24.000 --> 00:10:25.000]  那B呢
[00:10:25.000 --> 00:10:26.000]  就是婦人
[00:10:26.000 --> 00:10:29.000]  我與你應該如何去處理呢
[00:10:29.000 --> 00:10:30.000]  那C呢
[00:10:30.000 --> 00:10:32.000]  就是為什麼來找我呢
[00:10:32.000 --> 00:10:33.000]  為什麼來找我呢
[00:10:33.000 --> 00:10:35.000]  是比較多些人
[00:10:35.000 --> 00:10:36.000]  現在支持呢
[00:10:36.000 --> 00:10:39.000]  去潤飾這一句的句子
[00:10:39.000 --> 00:10:40.000]  應有的翻譯
[00:10:40.000 --> 00:10:42.000]  你為什麼來找我呢
[00:10:42.000 --> 00:10:43.000]  接著D呢
[00:10:43.000 --> 00:10:44.000]  就是者與我和你
[00:10:44.000 --> 00:10:46.000]  究竟有什麼關係呢
[00:10:46.000 --> 00:10:47.000]  D那裡呢
[00:10:47.000 --> 00:10:49.000]  其實我覺得在那個
[00:10:49.000 --> 00:10:51.000]  墨落常高都幾合理的
[00:10:51.000 --> 00:10:53.000]  因為究竟沒有走
[00:10:53.000 --> 00:10:56.000]  關耶穌的母親和耶穌什麼事呢
[00:10:56.000 --> 00:10:57.000]  是不是
[00:10:57.000 --> 00:10:59.000]  因為經文在後面告訴我們
[00:10:59.000 --> 00:11:00.000]  這裡有一個叫做
[00:11:00.000 --> 00:11:02.000]  管賢直的人
[00:11:02.000 --> 00:11:03.000]  那沒有走
[00:11:03.000 --> 00:11:07.000]  應該最直接是關管賢直那個人的事
[00:11:07.000 --> 00:11:09.000]  而不是關耶穌的母親事
[00:11:09.000 --> 00:11:10.000]  也不關耶穌事
[00:11:10.000 --> 00:11:12.000]  除非我們剛才覺得
[00:11:12.000 --> 00:11:13.000]  就是因為耶穌的母親
[00:11:13.000 --> 00:11:15.000]  指責耶穌喝光那些酒
[00:11:15.000 --> 00:11:16.000]  否則其實
[00:11:16.000 --> 00:11:19.000]  理論上是不太關耶穌事
[00:11:19.000 --> 00:11:20.000]  所以耶穌
[00:11:20.000 --> 00:11:21.000]  如果這樣去看
[00:11:21.000 --> 00:11:22.000]  耶穌都可以很自覺地說
[00:11:22.000 --> 00:11:25.000]  其實沒有酒關我們什麼事呢
[00:11:25.000 --> 00:11:26.000]  是不是
[00:11:26.000 --> 00:11:27.000]  母親我和你都沒有酒
[00:11:27.000 --> 00:11:28.000]  究竟關什麼事呢
[00:11:28.000 --> 00:11:29.000]  是不是
[00:11:29.000 --> 00:11:31.000]  那我們先不去答這個問題
[00:11:31.000 --> 00:11:32.000]  我們繼續看下去
[00:11:32.000 --> 00:11:35.000]  看看有什麼提示給我們
[00:11:35.000 --> 00:11:37.000]  其中一個提示就是
[00:11:37.000 --> 00:11:38.000]  後面講到
[00:11:38.000 --> 00:11:41.000]  耶穌的母親是吩咐用人
[00:11:41.000 --> 00:11:42.000]  就跟他們說
[00:11:42.000 --> 00:11:44.000]  就是耶穌告訴你們什麼
[00:11:44.000 --> 00:11:46.000]  你們就做什麼
[00:11:46.000 --> 00:11:49.000]  原文其實只有一個問題詞
[00:11:49.000 --> 00:11:50.000]  第一個就是
[00:11:50.000 --> 00:11:52.000]  耶穌告訴你們什麼
[00:11:52.000 --> 00:11:53.000]  你們就做
[00:11:53.000 --> 00:11:55.000]  那麼這個什麼
[00:11:55.000 --> 00:11:58.000]  其實和月上高那句經文的什麼
[00:11:58.000 --> 00:12:01.000]  其實是同一個字
[00:12:01.000 --> 00:12:03.000]  那麼我們可以想想
[00:12:03.000 --> 00:12:05.000]  其實耶穌的母親
[00:12:05.000 --> 00:12:07.000]  在這個位置期望
[00:12:07.000 --> 00:12:11.000]  耶穌說什麼給那些用人聽呢
[00:12:11.000 --> 00:12:13.000]  其實這裡比較大機會
[00:12:13.000 --> 00:12:15.000]  就是耶穌告訴你們
[00:12:15.000 --> 00:12:17.000]  怎樣處理
[00:12:17.000 --> 00:12:19.000]  你們就照著做
[00:12:19.000 --> 00:12:22.000]  那個什麼應該比較像是
[00:12:22.000 --> 00:12:24.000]  一個這樣的解釋
[00:12:24.000 --> 00:12:26.000]  因為如果我們把關係放進去
[00:12:26.000 --> 00:12:28.000]  不會說耶穌告訴你們什麼關係
[00:12:28.000 --> 00:12:30.000]  你們就做
[00:12:30.000 --> 00:12:33.000]  所以一定是其實期望著
[00:12:33.000 --> 00:12:36.000]  用人有一個處理的方法
[00:12:36.000 --> 00:12:39.000]  和耶穌一起去處理
[00:12:39.000 --> 00:12:40.000]  所以我們如果
[00:12:40.000 --> 00:12:42.000]  想這裡的什麼是翻譯做
[00:12:42.000 --> 00:12:45.000]  耶穌告訴你們怎樣處理
[00:12:45.000 --> 00:12:48.000]  你們就怎樣做的話
[00:12:48.000 --> 00:12:50.000]  那麼如何處理呢
[00:12:50.000 --> 00:12:52.000]  就似乎是上一個問題
[00:12:52.000 --> 00:12:53.000]  比較好的翻譯
[00:12:53.000 --> 00:12:55.000]  也都通順的
[00:12:55.000 --> 00:12:57.000]  一開始如果耶穌
[00:12:57.000 --> 00:12:59.000]  這個講就是婦人
[00:12:59.000 --> 00:13:01.000]  我與你如何去處理
[00:13:01.000 --> 00:13:03.000]  但是耶穌的母親就說
[00:13:03.000 --> 00:13:04.000]  不是我與你去處理
[00:13:04.000 --> 00:13:08.000]  你現在和用人去處理這個問題
[00:13:08.000 --> 00:13:11.000]  所以整個翻譯其實是比較合理一點的
[00:13:11.000 --> 00:13:13.000]  那麼如果這個翻譯是
[00:13:13.000 --> 00:13:16.000]  婦人我與你如何去處理
[00:13:16.000 --> 00:13:18.000]  然後後面就是說
[00:13:18.000 --> 00:13:20.000]  如何去處理的話
[00:13:20.000 --> 00:13:24.000]  那麼我們知道後面就應該是
[00:13:24.000 --> 00:13:27.000]  期望耶穌去買酒或者去找些酒回來
[00:13:27.000 --> 00:13:30.000]  因為如果耶穌要變神蹟的話
[00:13:30.000 --> 00:13:33.000]  其實他是不需要靠用人去變神蹟的
[00:13:33.000 --> 00:13:35.000]  如果耶穌的母親是期望
[00:13:35.000 --> 00:13:37.000]  耶穌變一個神蹟出來的話
[00:13:37.000 --> 00:13:39.000]  那麼耶穌自己可以變神蹟
[00:13:39.000 --> 00:13:42.000]  他為什麼要靠用人去變神蹟出來呢
[00:13:42.000 --> 00:13:44.000]  耶穌是可以用說話去
[00:13:44.000 --> 00:13:46.000]  耶穌是神來的嘛
[00:13:46.000 --> 00:13:48.000]  他用說話去創造世界的嘛
[00:13:48.000 --> 00:13:51.000]  所以耶穌只要說有酒了
[00:13:51.000 --> 00:13:54.000]  酒就像水喉一樣噴出來的
[00:13:54.000 --> 00:13:56.000]  不需要用人去幫忙的
[00:13:56.000 --> 00:14:00.000]  所以真正我自己覺得比較合理一點
[00:14:00.000 --> 00:14:03.000]  其實耶穌的母親當時是期望
[00:14:03.000 --> 00:14:05.000]  耶穌無論透過拿旦葉
[00:14:05.000 --> 00:14:08.000]  在這裡加拿的鄉下的關係
[00:14:08.000 --> 00:14:10.000]  又或者透過給多些用人去
[00:14:10.000 --> 00:14:11.000]  因為你要搬走
[00:14:11.000 --> 00:14:12.000]  如果你要去買的話
[00:14:12.000 --> 00:14:13.000]  你一定要搬
[00:14:13.000 --> 00:14:16.000]  所以你要多些人手去搬些酒回來
[00:14:16.000 --> 00:14:17.000]  或者去找些酒回來
[00:14:17.000 --> 00:14:20.000]  所以其實耶穌的母親是希望
[00:14:20.000 --> 00:14:22.000]  耶穌可能去買
[00:14:22.000 --> 00:14:23.000]  或者去借
[00:14:23.000 --> 00:14:24.000]  或者怎樣都好
[00:14:24.000 --> 00:14:26.000]  就在加拿這個地方去找些酒
[00:14:26.000 --> 00:14:31.000]  解決當下沒有酒這個問題
[00:14:31.000 --> 00:14:33.000]  接著又去到
[00:14:33.000 --> 00:14:35.000]  經文裡面其中一個難解的地方
[00:14:35.000 --> 00:14:38.000]  就是我的時候還沒又到
[00:14:38.000 --> 00:14:42.000]  他似乎跟上一句好像不是太相干
[00:14:42.000 --> 00:14:46.000]  就是關係不太看到那個關係
[00:14:46.000 --> 00:14:48.000]  究竟耶穌說我的時候還沒又到
[00:14:48.000 --> 00:14:50.000]  又是什麼意思呢
[00:14:50.000 --> 00:14:52.000]  我們很多時候因為我們知道
[00:14:52.000 --> 00:14:54.000]  耶穌基督最後的結局
[00:14:54.000 --> 00:14:55.000]  就是三年之後
[00:14:55.000 --> 00:14:57.000]  他就會受死 埋葬
