
[00:00:00.000 --> 00:00:01.600]  大家季度你平安
[00:03:43.000 --> 00:03:44.160]  能忍耐
[00:03:44.160 --> 00:03:47.340]  這在神看是可喜愛的
[00:03:47.340 --> 00:03:50.040]  你們夢照原是為止
[00:03:50.040 --> 00:03:53.140]  因基督也為你們受過苦
[00:03:53.140 --> 00:03:55.440]  給你們留下榜樣
[00:03:55.440 --> 00:03:58.500]  叫你們跟隨他的腳蹤行
[00:03:58.500 --> 00:04:00.400]  他並沒有犯罪
[00:04:00.400 --> 00:04:02.500]  口裡也沒有詭詐
[00:04:02.500 --> 00:04:04.240]  他被罵不還口
[00:04:04.240 --> 00:04:06.860]  受害不說威嚇的話
[00:04:06.860 --> 00:04:11.500]  只將自己交托那案公義審判人的主
[00:04:11.500 --> 00:04:13.660]  他被掛在木頭上
[00:04:13.660 --> 00:04:16.360]  親身擔當了我們的罪
[00:04:16.360 --> 00:04:18.960]  使我們既然在罪上死
[00:04:18.960 --> 00:04:21.340]  就得以在意上活
[00:04:21.340 --> 00:04:23.140]  因他受的鞭傷
[00:04:23.140 --> 00:04:25.560]  你們便得了醫治
[00:04:25.560 --> 00:04:28.400]  你們從前好像迷路的人
[00:04:28.400 --> 00:04:33.100]  如今卻歸到你們靈魂的牧人監督了
[00:04:33.100 --> 00:04:38.360]  我們上一段
[00:04:38.360 --> 00:04:40.040]  按照我們的聖經
[00:04:40.040 --> 00:04:42.240]  我們看上一段的標題是
[00:04:42.240 --> 00:04:43.800]  做神的僕人
[00:04:43.800 --> 00:04:45.600]  我們看看這段經文
[00:04:45.600 --> 00:04:47.900]  上一段是說做神的僕人
[00:04:47.900 --> 00:04:51.060]  但是這一段經文的中文標題是
[00:04:51.060 --> 00:04:52.960]  基督受苦的榜樣
[00:04:52.960 --> 00:04:58.100]  那也就是說
[00:04:58.100 --> 00:05:01.340]  它上下文都是在談基督徒的生活
[00:05:01.340 --> 00:05:07.140]  那談到基督徒的生活
[00:05:07.140 --> 00:05:09.100]  就要先談我們的身份
[00:05:09.100 --> 00:05:13.560]  所以我們的身份有很多
[00:05:13.560 --> 00:05:15.760]  但是最基本的是神的僕人
[00:05:18.900 --> 00:05:21.500]  那在今天所讀的經文裡面
[00:05:21.500 --> 00:05:24.560]  就是講到基督作為我們受苦的榜樣
[00:05:24.560 --> 00:05:30.240]  榜樣就是我們要效法的
[00:05:30.240 --> 00:05:35.260]  但是在我們談效法基督之前
[00:05:35.260 --> 00:05:41.360]  我們要來談為何我們要受苦
[00:05:41.360 --> 00:05:45.700]  為何我們會受苦
[00:05:47.240 --> 00:05:48.740]  我們回到我們的經文
[00:05:48.740 --> 00:05:55.640]  大家看這個第21節
[00:05:55.640 --> 00:06:00.640]  我們先看第20節好了
[00:06:00.640 --> 00:06:02.600]  你們若因犯罪受責打
[00:06:02.600 --> 00:06:04.540]  能忍耐有什麼可誇的呢
[00:06:04.540 --> 00:06:12.540]  但你們若因行善受苦能忍耐
[00:06:12.540 --> 00:06:14.240]  這在神看是可喜愛的
[00:06:17.240 --> 00:06:19.500]  但你們若因犯罪受苦能忍耐
[00:06:19.500 --> 00:06:23.100]  這在神看是可喜愛的
[00:06:23.100 --> 00:06:24.040]  21節
[00:06:24.040 --> 00:06:26.840]  你們蒙招言是為此
[00:06:26.840 --> 00:06:28.200]  這是什麼意思
[00:06:28.200 --> 00:06:29.440]  是什麼意思呢
[00:06:29.440 --> 00:06:33.900]  就是基督徒受苦是蒙招受苦
[00:06:33.900 --> 00:06:36.900]  基督徒受苦是蒙招受苦
[00:06:36.900 --> 00:06:38.700]  這個話有點難理解
[00:06:38.700 --> 00:06:40.700]  這個話有點難明白
[00:06:40.700 --> 00:06:43.240]  為什麼上帝呼召我們來受苦
[00:06:43.240 --> 00:06:45.500]  為什麼上帝呼召我們來受苦
[00:06:45.500 --> 00:06:48.700]  所以我們先要思想一下什麼叫蒙招
[00:06:48.700 --> 00:06:52.200]  所以我們先要思想一下什麼叫蒙招
[00:06:52.200 --> 00:06:57.600]  上帝呼召我們一般是呼召我們來得救我們
[00:06:57.600 --> 00:06:59.100]  來領受祝福
[00:06:59.100 --> 00:07:01.800]  上帝呼召我們一般是呼召我們得救因
[00:07:01.800 --> 00:07:03.700]  領受祝福
[00:07:03.700 --> 00:07:06.100]  但是這裡卻說呼召我們來受苦
[00:07:06.100 --> 00:07:08.300]  但是這裡卻說呼召我們來受苦
[00:07:08.300 --> 00:07:10.800]  這是對於我們很多人來說很難理解的
[00:07:10.800 --> 00:07:12.900]  這是對於我們很多人來說很難理解的
[00:07:12.900 --> 00:07:14.100]  甚至很多人認為
[00:07:14.100 --> 00:07:16.800]  我信耶穌就是來享福來領受祝福的
[00:07:16.800 --> 00:07:20.200]  很多人就說我信耶穌就是領受祝福來享福的
[00:07:20.200 --> 00:07:23.100]  如果信耶穌不能領受祝福我為什麼要信呢
[00:07:23.100 --> 00:07:26.100]  信耶穌不能領受祝福我為什麼要信
[00:07:26.100 --> 00:07:30.500]  所以很多人信耶穌就是為了健康平安幸福長壽
[00:07:30.500 --> 00:07:34.500]  所以很多人信耶穌就是為了健康平安幸福長壽
[00:07:34.500 --> 00:07:37.000]  沒有一個人信耶穌是為了受苦而來的
[00:07:37.000 --> 00:07:39.500]  沒有一個人信耶穌是為了受苦而來的
[00:07:39.500 --> 00:07:41.100]  但是聖經卻這樣告訴我們
[00:07:41.100 --> 00:07:43.300]  但是聖經就是這樣跟我們說
[00:07:43.300 --> 00:07:46.300]  所以我們必須的思想 訴苦這個主題
[00:07:46.300 --> 00:07:51.100]  所以我們必須的思想 訴苦這個主題
[00:07:51.100 --> 00:07:54.800]  苦難對於人生來說是一個奧秘
[00:07:54.800 --> 00:07:59.200]  苦難對於人生來說是一個奧秘
[00:07:59.200 --> 00:08:03.800]  但是苦難又伴隨著每一個人的人生
[00:08:03.800 --> 00:08:06.800]  但是苦難又伴隨著每一個人的人生
[00:08:06.800 --> 00:08:09.800]  約伯記有一句經文這樣說
[00:08:09.800 --> 00:08:12.300]  約伯記有一句經文這樣說
[00:08:12.300 --> 00:08:15.000]  「人生在世 日子短少」
[00:08:15.000 --> 00:08:17.800]  「人生在世 日子短少」
[00:08:17.800 --> 00:08:18.900]  「多有苦難」
[00:08:18.900 --> 00:08:21.100]  「多有苦難」
[00:08:21.100 --> 00:08:24.300]  「初來如花 又被割下」
[00:08:24.300 --> 00:08:26.100]  「初來如花 又被割下」
[00:08:26.100 --> 00:08:28.600]  「飛去如影 不能存留」
[00:08:28.600 --> 00:08:31.200]  「飛去如影 不能存留」
[00:08:31.200 --> 00:08:34.200]  那這一句經文就是告訴我們
[00:08:34.200 --> 00:08:34.200]  那這一句經文就是告訴我們
[00:08:34.200 --> 00:08:37.000]  人生在世的日子是很短的
[00:08:37.000 --> 00:08:38.200]  那這一句經文就是告訴我們
[00:08:38.200 --> 00:08:41.000]  人生在世的日子是很短的
[00:08:41.000 --> 00:08:43.400]  但是苦難卻是很多的
[00:08:43.400 --> 00:08:44.900]  但是苦難卻是很多
[00:08:44.900 --> 00:08:46.500]  也就是說
[00:08:46.500 --> 00:08:51.200]  我們活在世上這短暫的幾十年的時間裡面
[00:08:51.200 --> 00:08:54.200]  大部分的時間都是苦難伴隨的
[00:08:54.200 --> 00:08:56.900]  也就是說我們活在世上這短暫的幾十年的時間裡面
[00:08:56.900 --> 00:09:01.100]  大部分時間都是苦難伴隨的
[00:09:01.100 --> 00:09:03.800]  所以沒有一個人能夠逃避苦難
[00:09:03.800 --> 00:09:06.200]  所以沒有一個人能夠逃避苦難
[00:09:06.200 --> 00:09:08.100]  也沒有一個人能夠解決苦難
[00:09:08.100 --> 00:09:10.400]  也沒有一個人能夠解決苦難
[00:09:10.400 --> 00:09:14.000]  但是人們都在嘗試躲避苦難
[00:09:14.000 --> 00:09:16.400]  但是人們都嘗試躲避苦難
[00:09:16.400 --> 00:09:18.700]  逃避苦難
[00:09:18.700 --> 00:09:21.700]  想要解決苦難
[00:09:21.700 --> 00:09:24.700]  想要消除苦難
[00:09:24.700 --> 00:09:27.200]  但是苦難卻如影隨行
[00:09:27.200 --> 00:09:31.200]  但是苦難卻如影隨形
[00:09:31.200 --> 00:09:34.100]  而且我們知道我們的福音是什麼
[00:09:34.100 --> 00:09:36.100]  而且我們知道我們的福音是什麼
[00:09:36.100 --> 00:09:37.700]  我們福音的核心就是
[00:09:37.700 --> 00:09:40.900]  耶穌基督替我們受苦 替我們受死
[00:09:40.900 --> 00:09:42.200]  我們福音的特點就是
[00:09:42.200 --> 00:09:45.300]  耶穌基督替我們受苦 替我們受死
[00:09:45.300 --> 00:09:48.800]  所以耶穌基督為我們換來了生命和平安
[00:09:48.800 --> 00:09:53.400]  所以耶穌基督為我們換來了生命和平安
[00:09:53.400 --> 00:09:57.000]  既然耶穌為我們換來了生命和平安
[00:09:57.000 --> 00:09:59.900]  我們為什麼信了耶穌以後還有苦難呢
[00:09:59.900 --> 00:10:03.400]  既然耶穌基督為我們換來了生命和平安
[00:10:03.400 --> 00:10:04.900]  換來了這兩樣東西
[00:10:04.900 --> 00:10:07.000]  我們為什麼還會受苦呢
[00:10:07.000 --> 00:10:09.700]  這個問題必須認真地來思考
[00:10:09.700 --> 00:10:13.300]  這個問題必須認真地來思考
[00:10:13.300 --> 00:10:14.800]  那我們來談三個點
[00:10:14.800 --> 00:10:16.800]  那我們來談三個點
[00:10:16.800 --> 00:10:20.700]  第一 苦難來源於罪
[00:10:20.700 --> 00:10:23.800]  第一 苦難來源於罪
[00:10:23.800 --> 00:10:27.000]  不是說源頭是罪
[00:10:27.000 --> 00:10:28.400]  不是說源頭是罪
[00:10:28.400 --> 00:10:30.200]  而是因罪而來
[00:10:30.200 --> 00:10:31.900]  而是因罪而來
[00:10:31.900 --> 00:10:34.000]  苦難的源頭仍然是上帝
[00:10:34.000 --> 00:10:37.300]  苦難的源頭仍然是上帝
[00:10:37.300 --> 00:10:41.400]  只不過是因為人的罪進入到世界
[00:10:41.400 --> 00:10:44.300]  因為罪進入到我們的生命裡面
[00:10:44.300 --> 00:10:47.300]  因為罪破壞了我們以神之間的關係
[00:10:47.300 --> 00:10:48.800]  所以人就必須要受苦
[00:10:48.800 --> 00:10:50.700]  因為罪進入了我們裡面
[00:10:50.700 --> 00:10:53.200]  因為罪破壞了原有的關係
[00:10:53.200 --> 00:10:56.100]  因為罪也破壞了我們和神的關係
[00:10:56.100 --> 00:10:58.500]  所以我們會受苦
[00:10:58.500 --> 00:11:02.000]  那從這一層上來看
[00:11:02.000 --> 00:11:04.300]  每一個人受苦都是被動的
[00:11:04.300 --> 00:11:05.300]  都是消極的
[00:11:05.300 --> 00:11:06.900]  都是沒有盼望的
[00:11:06.900 --> 00:11:08.100]  從這個層面來看
[00:11:08.100 --> 00:11:10.200]  每一個人的受苦都是被動的
[00:11:10.200 --> 00:11:11.100]  是消極的
[00:11:11.100 --> 00:11:13.000]  是沒有盼望的
[00:11:13.000 --> 00:11:15.500]  第二個點
[00:11:15.500 --> 00:11:20.100]  第二個點是耶穌基督的受苦
[00:11:20.100 --> 00:11:24.500]  耶穌基督的受苦是無辜的
[00:11:24.500 --> 00:11:27.800]  是主動為我們受苦
[00:11:27.800 --> 00:11:31.900]  是代替我們受苦
[00:11:31.900 --> 00:11:35.800]  那祂受苦以罪有關
[00:11:35.800 --> 00:11:37.100]  但是不是祂的罪
[00:11:37.100 --> 00:11:38.200]  是我們的罪
[00:11:38.200 --> 00:11:39.700]  祂受苦和罪有關
[00:11:39.700 --> 00:11:40.900]  但不是祂的罪
[00:11:40.900 --> 00:11:42.400]  是我們的罪
[00:11:42.400 --> 00:11:44.200]  我們要為我們的罪受苦
[00:11:44.200 --> 00:11:46.100]  而基督也為我們的罪受苦
[00:11:46.100 --> 00:11:47.700]  我們為我們的罪受苦
[00:11:47.700 --> 00:11:50.700]  基督也為我們的罪受苦
[00:11:50.700 --> 00:11:52.700]  但是我們為我們的罪受苦
[00:11:52.700 --> 00:11:55.000]  不能解決我們罪的問題
[00:11:55.000 --> 00:11:56.600]  但是我們為我們的罪受苦
[00:11:56.600 --> 00:11:58.300]  不可以解決罪的問題
[00:11:58.300 --> 00:12:00.200]  但基督為我們的罪受苦
[00:12:00.200 --> 00:12:02.000]  卻能夠解決我們罪的問題
[00:12:02.000 --> 00:12:03.600]  但是基督為我們的罪受苦
[00:12:03.600 --> 00:12:05.700]  就可以解決我們罪的問題
[00:12:05.700 --> 00:12:09.000]  所以第一就是罪人所受的苦
[00:12:09.000 --> 00:12:11.300]  所以第一就是罪人所受的苦
[00:12:11.300 --> 00:12:13.500]  第二是基督所受的苦
[00:12:13.500 --> 00:12:15.400]  第二是基督所受的苦
[00:12:15.400 --> 00:12:18.500]  基督所受的苦屬於義人所受的苦
[00:12:18.500 --> 00:12:21.300]  基督所受的苦屬於義人所受的苦
[00:12:21.300 --> 00:12:23.500]  屬於為罪人所受的苦
[00:12:23.500 --> 00:12:25.500]  是為罪人所受的苦
[00:12:25.500 --> 00:12:27.400]  下面我們來講第三個點
[00:12:27.400 --> 00:12:29.000]  下面我們講第三點
[00:12:29.000 --> 00:12:31.600]  第三個點就是基督徒的受苦
[00:12:31.600 --> 00:12:35.300]  第三點是基督徒的受苦
[00:12:35.300 --> 00:12:38.700]  那基督徒信了耶穌
[00:12:38.700 --> 00:12:40.700]  罪的問題被耶穌解決了
[00:12:40.700 --> 00:12:42.000]  為什麼還要受苦呢
[00:12:42.000 --> 00:12:43.700]  基督徒信了耶穌
[00:12:43.700 --> 00:12:45.900]  罪的問題又被耶穌解決了
[00:12:45.900 --> 00:12:47.400]  為什麼還會受苦
[00:12:47.400 --> 00:12:51.300]  所以我今天給這篇講道起的題目
[00:12:51.300 --> 00:12:54.600]  就叫基督徒的受苦使命
[00:12:54.600 --> 00:12:57.100]  所以我今天這個講道的主題
[00:12:57.100 --> 00:13:00.000]  就叫基督徒受苦的使命
[00:13:00.000 --> 00:13:02.000]  也就是說
[00:13:02.000 --> 00:13:04.800]  受苦是基督徒的一個使命
[00:13:04.800 --> 00:13:08.300]  也就是說受苦是基督徒的一個使命
[00:13:08.300 --> 00:13:09.100]  為什麼呢
[00:13:09.100 --> 00:13:10.700]  為什麼呢
[00:13:10.700 --> 00:13:14.100]  上帝仍然要讓基督徒受苦
[00:13:14.100 --> 00:13:17.600]  上帝仍然要讓基督徒受苦
[00:13:17.600 --> 00:13:19.400]  那就有幾方面的原因了
[00:13:19.400 --> 00:13:21.700]  有幾方面的原因
[00:13:21.700 --> 00:13:22.700]  第一
[00:13:22.700 --> 00:13:25.300]  因為我們還活在肉身當中
[00:13:25.300 --> 00:13:27.200]  所以必須要受苦
[00:13:27.200 --> 00:13:29.500]  因為我們仍然活在肉身之中
[00:13:29.500 --> 00:13:31.200]  所以我們必須要受苦
[00:13:31.200 --> 00:13:34.000]  因為基督對我們的救贖是一個過程
[00:13:34.000 --> 00:13:36.800]  基督對我們的救贖是一個過程
[00:13:36.800 --> 00:13:39.800]  那現在還在救贖我們的過程裡面
[00:13:39.800 --> 00:13:43.100]  現在我們還在救贖我們的過程裡面
[00:13:43.100 --> 00:13:45.100]  我們要等待祂的二次再來
[00:13:45.100 --> 00:13:46.700]  我們要等待祂第二次再來
[00:13:46.700 --> 00:13:47.500]  祂二次再來
[00:13:47.500 --> 00:13:49.800]  使我們的身體從墳墓裡復活以後
[00:13:49.800 --> 00:13:52.100]  我們才完全擺脫苦難
[00:13:52.100 --> 00:13:53.700]  完全結束苦難
[00:13:53.700 --> 00:13:55.300]  祂第二次來的時候
[00:13:55.300 --> 00:13:57.700]  我們才能夠完全擺脫苦難
[00:13:57.700 --> 00:13:59.300]  完全離開苦難
[00:13:59.300 --> 00:14:03.000]  也就是說人類因罪所帶來的苦
[00:14:03.000 --> 00:14:05.900]  要一直等到基督二次再來
[00:14:05.900 --> 00:14:08.300]  實現完美救恩的時候
[00:14:08.300 --> 00:14:10.300]  才完全確定的消除
[00:14:10.300 --> 00:14:12.100]  也就是說我們所受的苦
[00:14:12.100 --> 00:14:15.300]  是需要等待基督第二次再來的時候
[00:14:15.300 --> 00:14:18.400]  我們才能夠完全擺脫這個苦
[00:14:18.400 --> 00:14:20.800]  從我們個人的角度來說
[00:14:20.800 --> 00:14:24.500]  我們的受苦是到死的那一天才結束
[00:14:24.500 --> 00:14:32.800]  第二
[00:14:32.800 --> 00:14:40.400]  上帝要藉著苦難來試煉我們
[00:14:40.400 --> 00:14:45.300]  或者說藉著苦難來考驗我們
[00:14:45.300 --> 00:14:50.400]  或者說藉著苦難來潔淨我們
[00:14:50.400 --> 00:14:52.800]  所以基督徒所受的苦難
[00:14:52.800 --> 00:14:56.100]  跟我們信耶穌以前所受的苦難已經有變化了
[00:14:56.100 --> 00:15:04.800]  我們信耶穌以後我們所受的苦難
[00:15:04.800 --> 00:15:09.100]  成為了上帝手中的一個工具
[00:15:09.100 --> 00:15:18.700]  上帝用這樣的一個工具來考驗我們
[00:15:20.600 --> 00:15:22.700]  來熬煉我們
[00:15:22.700 --> 00:15:24.600]  來潔淨我們
[00:15:24.600 --> 00:15:29.000]  讓我們的生命不斷的成長更成熟更豐富
[00:15:29.000 --> 00:15:35.600]  讓我們的信心更堅固更成長
[00:15:35.600 --> 00:15:40.800]  讓我們更敬畏主更愛上帝
[00:15:40.800 --> 00:15:49.000]  讓我們更加遠離罪惡也更加渴慕聖潔
[00:15:51.400 --> 00:15:54.500]  所以基督徒所受的苦難
[00:15:54.500 --> 00:15:57.300]  就成為上帝祝福我們的工具
[00:15:57.300 --> 00:15:58.800]  祝福我們的方式
[00:15:58.800 --> 00:16:00.300]  祝福我們的管道
[00:16:00.300 --> 00:16:08.800]  所以當這樣講
[00:16:08.800 --> 00:16:10.400]  你就能夠理解說
[00:16:10.400 --> 00:16:14.100]  基督徒受苦是出於神的招命
[00:16:19.000 --> 00:16:21.900]  而且整本聖經沒有一齣經文說
[00:16:21.900 --> 00:16:23.700]  我們信了耶穌就沒有苦難
[00:16:23.700 --> 00:16:29.200]  主耶穌說若有人要跟從我
[00:16:29.200 --> 00:16:33.900]  就要天天背起祂的十字架
[00:16:33.900 --> 00:16:38.100]  來跟從我
[00:16:38.100 --> 00:16:39.600]  而且要捨己
[00:16:39.600 --> 00:16:44.200]  對於我們一個罪人來說
[00:16:44.200 --> 00:16:45.900]  捨己和背十字架
[00:16:45.900 --> 00:16:47.700]  這就是一個受苦的過程
[00:16:49.000 --> 00:16:50.900]  對於我們一個罪人來說
[00:16:50.900 --> 00:16:53.600]  捨己和背十字架就去受苦了
[00:16:53.600 --> 00:16:59.400]  我們信了耶穌以後
[00:16:59.400 --> 00:17:01.400]  要遠離罪惡
[00:17:01.400 --> 00:17:05.600]  要對付我們生命中的罪
[00:17:05.600 --> 00:17:09.200]  這就是受苦的過程
[00:17:09.200 --> 00:17:17.200]  我們要跟我們的舊生命
[00:17:17.200 --> 00:17:18.900]  跟撒旦
[00:17:18.900 --> 00:17:21.400]  跟這個文化潮流來對抗
[00:17:21.400 --> 00:17:22.700]  這就是個受苦的過程
[00:17:22.700 --> 00:17:33.800]  舊約的時代
[00:17:33.800 --> 00:17:38.500]  當上帝把以色列人從埃及救出來以後
[00:17:38.500 --> 00:17:41.600]  他們是不是立刻就進入迦南地了
[00:17:48.900 --> 00:17:51.800]  他們是不是立刻就進入迦南地了
[00:17:51.800 --> 00:17:52.700]  並非如此
[00:17:52.700 --> 00:17:53.700]  並不是這樣
[00:17:53.700 --> 00:17:56.000]  上帝把他們帶到曠野
[00:17:56.000 --> 00:17:59.700]  大家注意
[00:17:59.700 --> 00:18:02.900]  離開埃及進入迦南對不對
[00:18:02.900 --> 00:18:08.700]  但是他們離開埃及
[00:18:08.700 --> 00:18:10.700]  以後不是立刻就進入迦南
[00:18:10.700 --> 00:18:15.900]  上帝先把他們帶到曠野
[00:18:18.800 --> 00:18:19.600]  大家有沒有發現
[00:18:19.600 --> 00:18:21.200]  我們也不是今天信耶穌
[00:18:21.200 --> 00:18:23.000]  明天就進天堂了對不對
[00:18:23.000 --> 00:18:28.600]  上帝仍然讓我們活在這個世界上
[00:18:28.600 --> 00:18:34.400]  所以上帝把那些以色列人帶到曠野
[00:18:34.400 --> 00:18:36.400]  在曠野繞了四十年
[00:18:36.400 --> 00:18:44.800]  只需要四十天就走完的路
[00:18:44.800 --> 00:18:45.900]  走了四十年
[00:18:48.900 --> 00:18:49.600]  為什麼
[00:18:49.600 --> 00:18:51.600]  因為上帝說
[00:18:51.600 --> 00:18:54.500]  上帝要讓他們在曠野
[00:18:54.500 --> 00:18:57.200]  用各樣的苦難來試驗他們
[00:18:57.200 --> 00:18:58.300]  考驗他們
[00:18:58.300 --> 00:19:06.600]  那從人的角度來說呢
[00:19:06.600 --> 00:19:10.500]  因為那一群以色列人
[00:19:10.500 --> 00:19:12.500]  他們背叛上帝
[00:19:12.500 --> 00:19:16.200]  他們不信靠上帝
[00:19:17.700 --> 00:19:20.400]  他們不信服上帝
[00:19:20.400 --> 00:19:22.300]  上帝要管教他們
