
[00:00:00.000 --> 00:00:07.160]  每次聽到新婆加入教會前所分享的得救見證
[00:03:25.720 --> 00:03:29.160]  但是也可能越軟弱的生命
[00:03:29.160 --> 00:03:34.400]  就懂得更懂得依靠神
[00:03:34.400 --> 00:03:39.640]  不過之後呢?
[00:03:39.640 --> 00:03:43.120]  之後是怎樣?
[00:03:43.120 --> 00:03:45.520]  有時是會頗深刻的
[00:03:45.520 --> 00:03:47.080]  因為有時真的見到
[00:03:47.080 --> 00:03:51.440]  有些頂姐妹像今天般歡喜快樂去受浸禮
[00:03:51.440 --> 00:03:54.080]  但是受浸之後
[00:03:54.080 --> 00:03:58.320]  就好像一些人過了一個蜜月期
[00:03:58.320 --> 00:04:02.800]  跟神的關係會慢慢淡忘
[00:04:02.800 --> 00:04:05.880]  甚至可能會迷惘起來
[00:04:05.880 --> 00:04:09.400]  自以為受浸是去到一個靈情的最高點
[00:04:09.400 --> 00:04:14.800]  誰知在屬靈路上會變得越來越迷惘
[00:04:14.800 --> 00:04:16.240]  失去了目標
[00:04:16.240 --> 00:04:18.040]  因為失去了意象
[00:04:18.040 --> 00:04:21.320]  跟神的關係變得越來越疏離
[00:04:21.320 --> 00:04:27.720]  有時可以在這些生活的細節裡反映得到
[00:04:27.720 --> 00:04:29.840]  我真的聽不少很多初信
[00:04:29.840 --> 00:04:33.600]  反而他的靈修生活 他的禱告
[00:04:33.600 --> 00:04:36.000]  是會更加豐富
[00:04:36.000 --> 00:04:38.520]  更加願意付出時間
[00:04:38.520 --> 00:04:41.440]  但是當日子一日過去
[00:04:41.440 --> 00:04:43.080]  搞著搞著又少一天
[00:04:43.080 --> 00:04:45.440]  來著來著又少一天
[00:04:45.440 --> 00:04:48.000]  終於應該是每天的靈量
[00:04:48.000 --> 00:04:52.720]  就變成了好像有空才吃的零食
[00:04:52.720 --> 00:04:57.120]  零食 真是零蛋的零
[00:04:57.120 --> 00:05:01.680]  自然跟神的關係就會慢慢疏離
[00:05:01.680 --> 00:05:04.000]  於是當再遇上困難的時候
[00:05:04.000 --> 00:05:10.720]  突然間好像失去了當初信主那份單純信靠的心
[00:05:10.720 --> 00:05:15.280]  只是靠自己的方法去嘗試去解決問題
[00:05:15.280 --> 00:05:18.720]  而最終可能會走回自己的路
[00:05:18.720 --> 00:05:21.600]  回復老我
[00:05:21.600 --> 00:05:24.560]  今天這麼高興的日子
[00:05:24.560 --> 00:05:27.040]  說這些
[00:05:27.040 --> 00:05:30.720]  要說這麼掃興的話
[00:05:30.720 --> 00:05:34.480]  但事實上我們真的看到
[00:05:34.480 --> 00:05:38.880]  很多時候都成為我們一些信徒的寫照
[00:05:38.880 --> 00:05:42.880]  當然有很多人都是很好的見證
[00:05:42.880 --> 00:05:44.880]  他的生命成長得很好
[00:05:44.880 --> 00:05:46.720]  有很多很好的見證
[00:05:46.720 --> 00:05:49.600]  時刻可以跟我們分享
[00:05:49.600 --> 00:05:51.680]  但是同樣
[00:05:51.680 --> 00:05:57.360]  都有一些人因著不同的理由離開了
[00:05:57.360 --> 00:05:59.360]  究竟為什麼?
[00:05:59.360 --> 00:06:02.640]  為什麼會發生這些事?
[00:06:02.640 --> 00:06:05.200]  今天也很想在聖經裏面
[00:06:05.200 --> 00:06:08.240]  藉著這些歷史的故事
[00:06:08.240 --> 00:06:10.720]  神話語的提醒
[00:06:10.720 --> 00:06:16.160]  當然不單止很希望勉勵到我們今天的新婆
[00:06:16.160 --> 00:06:20.080]  也是鼓勵我們所有在座的弟兄姊妹
[00:06:20.080 --> 00:06:23.520]  願意我們一生都可以為主而活
[00:06:23.520 --> 00:06:27.600]  要為主keep fighting
[00:06:27.600 --> 00:06:32.080]  我們想跟大家先有個祈禱
[00:06:32.080 --> 00:06:35.600]  祭天相父感謝你
[00:06:35.600 --> 00:06:36.320]  感謝你
[00:06:36.320 --> 00:06:40.800]  此下你的話語也記錄了有很多
[00:06:40.800 --> 00:06:43.120]  好像雲彩一樣的見證
[00:06:43.120 --> 00:06:46.480]  聖經裏面的成功的人物
[00:06:46.480 --> 00:06:49.280]  但我們同樣也看到
[00:06:49.280 --> 00:06:51.600]  有很多歷史裏面
[00:06:51.600 --> 00:06:53.600]  有跌倒的、有軟弱的
[00:06:53.600 --> 00:06:55.920]  又或者可能
[00:06:55.920 --> 00:07:00.400]  你覺得很欣賞的人背後也試過跌倒的時候
[00:07:00.400 --> 00:07:04.560]  但我們更看到你從來沒有放棄他們
[00:07:04.560 --> 00:07:08.240]  只要我們繼續像他們一樣
[00:07:08.240 --> 00:07:11.920]  懂得來到神的私人寶座裏面
[00:07:11.920 --> 00:07:14.880]  願意接受聖靈的提醒
[00:07:14.880 --> 00:07:18.960]  我們可以重新走入正路裏面
[00:07:18.960 --> 00:07:23.200]  主正如今天也想藉著你的話語
[00:07:23.200 --> 00:07:27.040]  一些聖經人物的故事裏面
[00:07:27.040 --> 00:07:32.400]  我們反映著我們的生命究竟是什麼光景
[00:07:32.400 --> 00:07:34.640]  叫聖靈也喚醒我們
[00:07:34.640 --> 00:07:37.040]  叫我們也重新得力
[00:07:37.040 --> 00:07:38.880]  繼續上路
[00:07:38.880 --> 00:07:42.960]  也願意我們新加入教會的這六位的媳婦
[00:07:42.960 --> 00:07:46.160]  同樣也有領袖
[00:07:46.160 --> 00:07:50.640]  一生也不偏離在你當行的路裏面
[00:07:50.640 --> 00:07:53.840]  繼續為主而活
[00:07:53.840 --> 00:07:55.440]  多謝你聽我們的祈禱
[00:07:55.440 --> 00:07:57.680]  奉靠著耶穌德性的命祈求
[00:07:57.680 --> 00:07:59.680]  阿們
[00:08:16.480 --> 00:08:19.360]  可能大家都很少聽聞
[00:08:19.360 --> 00:08:23.040]  這個阿撒王的事跡
[00:08:23.040 --> 00:08:27.200]  不過當然他真的沒有祖宗
[00:08:27.200 --> 00:08:32.000]  大衛或者所羅門等等那麼出名
[00:08:32.000 --> 00:08:36.160]  但是這位王值得我們留意的地方
[00:08:36.160 --> 00:08:39.200]  其實他大概在歷代志裏面
[00:08:39.200 --> 00:08:42.800]  是記載了有三章
[00:08:42.800 --> 00:08:46.080]  我們看到原來他也可以在南國裏面
[00:08:46.080 --> 00:08:49.440]  統治了差不多有四十一年
[00:08:49.440 --> 00:08:52.800]  而他也是南國的猶大
[00:08:52.800 --> 00:08:58.320]  第一位信仰虔誠的君王
[00:08:58.320 --> 00:09:02.160]  而猶大王有十九位的君王裏面
[00:09:02.160 --> 00:09:05.760]  有八位都是合神心意的
[00:09:05.760 --> 00:09:08.960]  相對北國同樣是十九位
[00:09:08.960 --> 00:09:12.640]  不過一個都沒有過是好
[00:09:12.640 --> 00:09:17.760]  於是兩個國家南北國就成了一個很強烈的對比
[00:09:17.760 --> 00:09:21.760]  而這八位的君王裏面都有一個相同的地方
[00:09:21.760 --> 00:09:24.800]  就是他們都存心按摩西的律法
[00:09:24.800 --> 00:09:29.200]  引導他們自己和國家
[00:09:29.200 --> 00:09:32.960]  阿撒是歷史上少數好的王
[00:09:32.960 --> 00:09:37.680]  他做了很多神眼中看為善看為正的事
[00:09:37.680 --> 00:09:42.720]  所以神都賜福給猶大國太平十年
[00:09:42.720 --> 00:09:48.400]  所以阿撒王曾經都可以非常有信心地跟百姓說
[00:09:48.400 --> 00:09:50.160]  我們既尋求他
[00:09:50.160 --> 00:09:53.840]  他就賜我們四境平安
[00:09:53.840 --> 00:09:56.080]  而阿撒王的興起
[00:09:56.080 --> 00:09:58.320]  不可以不提的
[00:09:58.320 --> 00:10:02.000]  就是在宗教上的改革
[00:10:02.000 --> 00:10:05.760]  他的興起就是看到他做得好的地方
[00:10:05.760 --> 00:10:09.040]  在歷代字剛才看到十四章的裏面
[00:10:09.040 --> 00:10:13.680]  以至於你看到他是除掉愛邦神的譚和丘譚
[00:10:13.680 --> 00:10:15.200]  打碎柱像
[00:10:15.200 --> 00:10:16.960]  陷下木偶
[00:10:16.960 --> 00:10:21.520]  意思即是說他除去他們當時所愛邦神
[00:10:21.520 --> 00:10:24.960]  巴力、亞瑟拉的一些神像
[00:10:24.960 --> 00:10:28.560]  而且吩咐猶太人要尋求他列祖神
[00:10:28.560 --> 00:10:33.040]  進行他的律法、誡命
[00:10:33.040 --> 00:10:35.600]  在第十五章甚至提到
[00:10:35.600 --> 00:10:39.520]  阿撒為了進行神的律法
[00:10:39.520 --> 00:10:42.800]  連太后都不怕得罪
[00:10:42.800 --> 00:10:45.920]  如果你有時間都可以繼續看完之後
[00:10:45.920 --> 00:10:48.000]  十五、十六章的情況
[00:10:48.000 --> 00:10:50.400]  在十五章十節的時候
[00:10:50.400 --> 00:10:54.160]  大概阿撒王做了十五年王的時候
[00:10:54.160 --> 00:10:57.440]  在他十五年的三月
[00:10:57.440 --> 00:11:01.040]  他們聚集在耶路撒冷獻祭
[00:11:01.040 --> 00:11:04.240]  這是第一次可以說以王為首
[00:11:04.240 --> 00:11:08.480]  帶領著他的百姓正式地向耶和華神獻祭
[00:11:08.480 --> 00:11:10.480]  十五章十五節提到
[00:11:10.480 --> 00:11:13.840]  猶太眾人為所喜的誓歡喜
[00:11:13.840 --> 00:11:15.760]  因為他盡心喜誓
[00:11:15.760 --> 00:11:17.760]  盡意尋求耶和華
[00:11:17.760 --> 00:11:20.640]  耶和華就被他們尋見
[00:11:20.640 --> 00:11:24.240]  且賜他們四境平安
[00:11:24.240 --> 00:11:26.080]  也因為神喜悅
[00:11:26.080 --> 00:11:30.640]  也令到阿撒王繼續有得力
[00:11:30.640 --> 00:11:34.880]  勇敢面對和處理太后拜偶像的問題
[00:11:34.880 --> 00:11:38.320]  雖然這裏不是很詳細的形容
[00:11:38.320 --> 00:11:40.640]  但我想我們也估計到
[00:11:40.640 --> 00:11:43.680]  這不是一件容易的事
[00:11:43.680 --> 00:11:46.640]  但是他靠著神做得到
[00:11:46.640 --> 00:11:49.440]  當他登基十五年之後
[00:11:49.440 --> 00:11:53.920]  終於將拜偶像這個最大的勢力剷除
[00:11:53.920 --> 00:12:01.840]  夠膽將祂的祖母太后的位置也變去
[00:12:01.840 --> 00:12:05.440]  當我們提到他最高峰的時候
[00:12:05.440 --> 00:12:06.640]  不得不提
[00:12:06.640 --> 00:12:09.600]  剛才大家也有看過一段經文
[00:12:09.600 --> 00:12:15.200]  他可以戰勝百萬大軍的古實王
[00:12:15.200 --> 00:12:19.280]  我們看到阿撒王也是一個很努力的王
[00:12:19.280 --> 00:12:24.400]  但他同樣也有機會遇到一些不是努力
[00:12:24.400 --> 00:12:27.760]  就可以克服的困難
[00:12:27.760 --> 00:12:33.920]  第九節提到古實王謝拉率領的軍隊有過百萬
[00:12:33.920 --> 00:12:35.920]  戰車有三百輛
[00:12:35.920 --> 00:12:38.000]  他要攻擊猶大
[00:12:38.000 --> 00:12:41.360]  他去到瑪麗莎這個地方
[00:12:41.360 --> 00:12:47.120]  古實是一個非洲的種族
[00:12:47.120 --> 00:12:51.760]  他們的地盤原本是在埃及的南部
[00:12:51.760 --> 00:12:54.800]  在一段時間他也非常強盛
[00:12:54.800 --> 00:12:58.320]  聖經提到他已經去到一個瑪麗莎的地方
[00:12:58.320 --> 00:13:01.120]  如果你有機會查地圖來看
[00:13:01.120 --> 00:13:04.880]  也差不多已經去到猶大國的中心
[00:13:04.880 --> 00:13:08.640]  也就是說古實百萬的大軍已經侵犯到
[00:13:08.640 --> 00:13:11.600]  猶大國的境內
[00:13:11.600 --> 00:13:16.480]  當時形容他的猶大國拿盾拿槍
[00:13:16.480 --> 00:13:21.760]  我們現在來形容就是一個防禦部隊
[00:13:21.760 --> 00:13:25.280]  這裡所說的大概有三十萬
[00:13:25.280 --> 00:13:30.000]  三十萬怎樣去面對過百萬的攻擊呢
[00:13:30.000 --> 00:13:33.040]  相信也難以抵擋
[00:13:33.040 --> 00:13:37.600]  於是就想我們有多少攻擊的部隊呢
[00:13:37.600 --> 00:13:39.760]  就是拿盾拉弓的
[00:13:39.760 --> 00:13:43.280]  今天來說就是一些攻擊的戰鬥部隊
[00:13:43.280 --> 00:13:46.720]  都是只有二十八萬
[00:13:46.720 --> 00:13:53.920]  更加很難跟他們過百萬的紅軍去硬碰硬
[00:13:53.920 --> 00:13:57.840]  似乎好像沒什麼勝算
[00:13:57.840 --> 00:14:04.800]  這次阿薩要面對一個不是他能力所能夠承擔的困難
[00:14:04.800 --> 00:14:08.080]  如果換作你是他的話
[00:14:08.080 --> 00:14:11.920]  正常來說會怎樣做呢
[00:14:11.920 --> 00:14:16.400]  可能會想這樣死定了
[00:14:16.400 --> 00:14:21.760]  可能會像他爺爺羅波安那樣投降
[00:14:21.760 --> 00:14:26.240]  然後甚至乎在聖殿內拿出金銀財寶
[00:14:26.240 --> 00:14:31.360]  向古實軍隊稱臣進貢
[00:14:31.360 --> 00:14:36.000]  不過這一刻你看到的阿薩王並不是一個向臣抱怨
[00:14:36.000 --> 00:14:39.040]  為什麼讓他遇到如此的危難呢
[00:14:39.040 --> 00:14:42.640]  為什麼我會這麼慘呢
[00:14:42.640 --> 00:14:45.040]  他也在這一刻面對的困難
[00:14:45.040 --> 00:14:48.000]  他不是依靠一些戰術策略
[00:14:48.000 --> 00:14:50.240]  又或者陷入一個恐懼
[00:14:50.240 --> 00:14:54.480]  恐懼到一個地步他還沒戰已經輸定了
[00:14:54.480 --> 00:15:00.480]  這一刻他所選擇的就是要緊緊的抓住臣
[00:15:00.480 --> 00:15:03.360]  仰望臣的幫助
[00:15:03.360 --> 00:15:11.040]  因為他知道唯有臣才能夠幫助軟弱可以勝過強勝的
[00:15:11.040 --> 00:15:15.520]  最後你看到的結果也證明了
[00:15:15.520 --> 00:15:20.640]  臣從來沒有令真心信靠的人失望
[00:15:20.640 --> 00:15:24.480]  他真的令到阿薩大軍
[00:15:24.480 --> 00:15:28.000]  他們這個國家大獲全勝
[00:15:28.000 --> 00:15:34.560]  他親身經歷過勝敗在乎在臣的內
[00:15:34.560 --> 00:15:37.440]  所以我們可以看到
[00:15:37.440 --> 00:15:41.440]  當我們面對一個很順利的環境
[00:15:41.440 --> 00:15:46.960]  我們固然是很開心很歡喜的讚美臣
[00:15:46.960 --> 00:15:48.560]  但相反
[00:15:48.560 --> 00:15:52.400]  如果我們又遇到的情況
[00:15:52.400 --> 00:15:58.160]  好像一樣那麼大我們能力做不到的困難
[00:15:58.160 --> 00:16:05.760]  我們在一個順利的環境是察驗不到自己的信心有多少
[00:16:05.760 --> 00:16:11.600]  當你一刻阿薩遇到這個大軍侵襲的時候
[00:16:11.600 --> 00:16:14.160]  就真正試驗到他的信心
[00:16:14.160 --> 00:16:19.520]  可以建基在臣的真理上面
[00:16:19.520 --> 00:16:22.080]  不過我們看到
[00:16:22.080 --> 00:16:26.240]  如果有時間我們今天看不完那麼多章
[00:16:26.240 --> 00:16:28.240]  有時間我們再看下去
[00:16:28.240 --> 00:16:32.320]  因為只是三章講關於這個王的興衰
[00:16:32.320 --> 00:16:35.520]  我們再看下去的時候
[00:16:35.520 --> 00:16:38.160]  他雖然已經進入一個強盛的時期
[00:16:38.160 --> 00:16:41.040]  他在最強盛的時期除了打洋仗
[00:16:41.040 --> 00:16:46.400]  他也可以吸引到北國的人都走來南國的裏邊
[00:16:46.400 --> 00:16:51.520]  因為他看到這個王臣和他同在
[00:16:51.520 --> 00:16:55.920]  不過衰落的日子開始出現
[00:16:55.920 --> 00:16:58.320]  不過也有一段時間
[00:16:58.320 --> 00:17:00.320]  日子一段一段的過去
[00:17:00.320 --> 00:17:03.440]  到了他第36年
[00:17:03.440 --> 00:17:07.520]  以色列王巴沙尼攻擊猶大
[00:17:07.520 --> 00:17:10.080]  但我們看到這次
[00:17:10.080 --> 00:17:17.840]  阿薩他不是再選擇以前的方法去面對這個困難
[00:17:17.840 --> 00:17:24.880]  他這次居然選擇了用金銀去求助隔離的國家
[00:17:24.880 --> 00:17:27.360]  阿蘭王
[00:17:27.360 --> 00:17:32.080]  甚至乎那一刻他也自以為這是最好的方法
[00:17:32.080 --> 00:17:35.280]  不過我們又知道在歷史上
[00:17:35.280 --> 00:17:40.240]  他這一刻只能夠解決了短暫的危機
[00:17:40.240 --> 00:17:42.800]  不過他沒有悔改
[00:17:42.800 --> 00:17:51.120]  因為他將那位跟他說真心話進諫的先知哈拿尼囚禁了
[00:17:51.120 --> 00:17:54.720]  在這一刻我們看到經文甚至乎形容
[00:17:54.720 --> 00:17:59.040]  他是一個會惡待百姓的王
[00:17:59.040 --> 00:18:04.320]  結果我們看到他最後是甚麼結果
[00:18:04.320 --> 00:18:11.040]  原來他是在他的第39年死於一個嚴重的腳病
[00:18:11.040 --> 00:18:16.880]  嚴重腳病大概是在第66章記載
[00:18:16.880 --> 00:18:22.000]  在12節說到他病的時候沒有求神
[00:18:22.000 --> 00:18:25.120]  只求醫生
[00:18:25.120 --> 00:18:26.720]  我們就這樣看
[00:18:26.720 --> 00:18:31.040]  以我們現在的想法去看
[00:18:31.040 --> 00:18:33.360]  也很適合,很科學
[00:18:33.360 --> 00:18:37.040]  有病去看醫生很合乎常理
[00:18:37.040 --> 00:18:42.800]  你問我我都不會叫你祈禱不看醫生
[00:18:42.800 --> 00:18:47.040]  但原來我們要用當時來理解
[00:18:47.040 --> 00:18:49.200]  不是用現在的觀念
[00:18:49.200 --> 00:18:51.600]  原來在當時來說
[00:18:51.600 --> 00:18:55.120]  在聖經裏面提到當生病去尋求耶和華
[00:18:55.120 --> 00:18:58.960]  也跟當時來說尋求醫生有不同
[00:18:58.960 --> 00:19:01.520]  跟今天的意義是很不同
[00:19:01.520 --> 00:19:09.520]  因為原來在當時來說尋求耶和華也就是說會去到聖殿裏面去找祭司
[00:19:09.520 --> 00:19:11.120]  在舊約的時代
[00:19:11.120 --> 00:19:14.160]  祭司當然會為病人禱告
[00:19:14.160 --> 00:19:18.880]  但同時他也會擔任一些醫療的角色
[00:19:18.880 --> 00:19:21.200]  相反在當時來說
[00:19:21.200 --> 00:19:24.640]  醫生其實很多時候是在一些坊間
[00:19:24.640 --> 00:19:28.560]  盛行一些迷信的醫術或者一些所謂土方
[00:19:28.560 --> 00:19:33.200]  甚至乎可能是一些異教神廟裏面的巫醫
[00:19:33.200 --> 00:19:37.520]  用一些所謂的法術來治療病人
[00:19:37.520 --> 00:19:39.680]  像不像我們現代所說的
[00:19:39.680 --> 00:19:42.400]  要去廟宇喝符水
[00:19:42.400 --> 00:19:44.000]  那就會好
[00:19:44.000 --> 00:19:46.560]  如果我們聽到這裏就會更加明白
[00:19:46.560 --> 00:19:48.320]  如果是這樣的方法
[00:19:48.320 --> 00:19:50.080]  就真的不行了
[00:19:50.080 --> 00:19:56.240]  即是想像這個王不是去祈禱去喝符水
[00:19:56.240 --> 00:20:00.560]  他不是找到一個正確的途徑去醫治
[00:20:00.560 --> 00:20:09.200]  最後我們看到他大概病了兩年就去世了
[00:20:09.200 --> 00:20:15.680]  究竟阿薩王的生命又給了甚麼提醒給我們呢?
[00:20:15.680 --> 00:20:20.000]  如果將他的一生作為我們信徒生命成長的借鑒
[00:20:20.000 --> 00:20:23.040]  真的給了一些反思和提醒
[00:20:23.040 --> 00:20:27.120]  我們看到早年阿薩真是一個充滿信靠的心
[00:20:27.120 --> 00:20:30.320]  他可以帶領百姓重過律法的生活
[00:20:30.320 --> 00:20:32.240]  不再拜偶像
[00:20:32.240 --> 00:20:34.480]  而早年阿薩亦都好像我們
[00:20:34.480 --> 00:20:37.600]  好像剛剛信主的人受浸
[00:20:37.600 --> 00:20:39.360]  加入神家之後
[00:20:39.360 --> 00:20:41.120]  我們就要立志
[00:20:41.120 --> 00:20:45.040]  要再過一個分別為性的生活
[00:20:45.040 --> 00:20:46.560]  我們為了主
[00:20:46.560 --> 00:20:49.920]  就要拒絕拜任何的偶像
[00:20:49.920 --> 00:20:53.920]  這個偶像包括不再做金錢的奴隸
[00:20:53.920 --> 00:20:57.200]  即是我們不再拜麻木
[00:20:57.200 --> 00:21:00.640]  雖然我們信主之後
[00:21:00.640 --> 00:21:03.520]  沒有保證過不會遇到困難
[00:21:03.520 --> 00:21:05.200]  但是我們又有信心
[00:21:05.200 --> 00:21:07.760]  好像當日的阿薩王那樣
[00:21:07.760 --> 00:21:11.440]  有倪蘭嫂我們懂得去倚靠神
[00:21:11.440 --> 00:21:16.800]  深信這位神一定會幫助我們
[00:21:16.800 --> 00:21:22.880]  而且這些難處有時正是讓我們經歷到神
[00:21:22.880 --> 00:21:26.480]  看到神更多的大能
[00:21:26.480 --> 00:21:29.360]  以致我們更深的認識祂
[00:21:29.360 --> 00:21:32.640]  所以如果我們未軟弱過
[00:21:32.640 --> 00:21:36.480]  又怎知道原來神的恩典是夠用
[00:21:36.480 --> 00:21:39.280]  從來都未遭遇到麻煩
[00:21:39.280 --> 00:21:42.720]  又怎樣可以經歷到神大能的幫助呢?
[00:21:42.720 --> 00:21:44.720]  當我們坦然來到神的面前
[00:21:44.720 --> 00:21:47.760]  承認自己軟弱和不足
[00:21:47.760 --> 00:21:52.080]  神就必定用祂的傍臂來保護我們
[00:21:52.080 --> 00:21:58.480]  就好像當日同樣經歷過神的傍臂的保羅所說
[00:21:58.480 --> 00:22:00.160]  甚麼時候軟弱
[00:22:00.160 --> 00:22:04.400]  甚麼時候祂就知道要剛強
[00:22:04.400 --> 00:22:06.080]  好像剛才看到的阿薩王一樣
[00:22:06.080 --> 00:22:08.240]  他也靠神戰勝了一場
[00:22:08.240 --> 00:22:14.080]  原本在人眼中捍衛不可能的戰役
[00:22:14.080 --> 00:22:17.280]  不過我們又看到晚年的他
[00:22:17.280 --> 00:22:21.280]  很明顯他的信心真的有一個大倒退
[00:22:21.280 --> 00:22:23.280]  雖然經文沒有詳述
[00:22:23.280 --> 00:22:27.680]  說到為甚麼他會變成這樣
[00:22:27.680 --> 00:22:30.240]  不過我們很相信
[00:22:30.240 --> 00:22:34.240]  信心的倒退不是一兩天就可以造成
[00:22:34.240 --> 00:22:39.040]  難道是因為他享受太平的日子太久
[00:22:39.040 --> 00:22:44.400]  反而導致他靈命太散亡?
[00:22:44.400 --> 00:22:45.840]  在經文裏面提到
[00:22:45.840 --> 00:22:49.600]  阿薩王經歷了二十四年太平的日子之後
[00:22:49.600 --> 00:22:53.840]  他再遇到一次軍事上的威脅
[00:22:53.840 --> 00:22:54.960]  剛才大家看到
[00:22:54.960 --> 00:23:00.000]  馬祖有以色列的人來攻打他們
[00:23:00.000 --> 00:23:06.720]  我想他的腳病也差不多時間開始了
[00:23:06.720 --> 00:23:08.720]  他可能身心靈的軟弱
[00:23:08.720 --> 00:23:10.720]  以致他的行為表現出來
[00:23:10.720 --> 00:23:15.760]  我們看到他已經不再是一個依靠神的人
[00:23:15.760 --> 00:23:17.040]  他再靠甚麼呢?
[00:23:17.040 --> 00:23:21.520]  你看到他可能靠他自己人所認為好的方法
[00:23:21.520 --> 00:23:23.520]  靠錢
[00:23:23.520 --> 00:23:25.040]  靠權勢
[00:23:25.040 --> 00:23:28.720]  可能覺得阿蘭王夠有力量
[00:23:28.720 --> 00:23:30.320]  所以就幫到他
[00:23:30.320 --> 00:23:33.520]  甚至乎他治病的時候
[00:23:33.520 --> 00:23:35.920]  他要靠邪術
[00:23:35.920 --> 00:23:41.040]  他用了這些期望可以擺脫他生命的難處
[00:23:41.040 --> 00:23:43.920]  他的痛苦
[00:23:43.920 --> 00:23:45.040]  或者
[00:23:45.040 --> 00:23:45.840]  回看經文
[00:23:45.840 --> 00:23:48.560]  可能一時三刻可以解決得到的
[00:23:48.560 --> 00:23:51.600]  這些外來的倚靠
[00:23:51.600 --> 00:23:53.680]  不過只是一個暫時
[00:23:53.680 --> 00:23:56.640]  短時間度過難關
[00:23:56.640 --> 00:23:58.480]  最後
[00:23:58.480 --> 00:24:01.520]  不能夠帶著一個平安
[00:24:01.520 --> 00:24:03.520]  而是一個沉重
[00:24:03.520 --> 00:24:08.160]  的裡邊離開這個世界
[00:24:08.160 --> 00:24:10.240]  看來我們跟神的關係
[00:24:10.240 --> 00:24:11.520]  其實
