
[00:00:00.000 --> 00:00:03.760]  感謝神讓我有機會再一次回到這裡
[00:04:51.280 --> 00:04:59.280]  裏面的很多句子的重點都是在於我們控制自己的脾氣
[00:04:59.280 --> 00:05:00.280]  控制我們的怒氣
[00:05:00.280 --> 00:05:03.280]  不要任意將這個怒氣發出來
[00:05:03.280 --> 00:05:06.280]  所以今天我嘗試在《針研》裏面
[00:05:06.280 --> 00:05:09.280]  用三方面去看這個題目
[00:05:09.280 --> 00:05:13.280]  第一方面是不受控制的怒氣是怎樣的
[00:05:13.280 --> 00:05:14.280]  表現是怎樣的
[00:05:14.280 --> 00:05:17.280]  第二是不控制怒氣有甚麼後果
[00:05:17.280 --> 00:05:22.280]  第三是控制怒氣有甚麼好處
[00:05:22.280 --> 00:05:26.280]  首先我們來看看不控制怒氣是怎樣的
[00:05:26.280 --> 00:05:28.280]  在《針研》十二章十六節這樣說
[00:05:28.280 --> 00:05:31.280]  漁網人的腦露
[00:05:31.280 --> 00:05:33.280]  立時的顯露
[00:05:33.280 --> 00:05:36.280]  通達人能忍辱藏羞
[00:05:36.280 --> 00:05:39.280]  不受控制的怒氣最明顯的表現是甚麼呢
[00:05:39.280 --> 00:05:41.280]  是立時顯露
[00:05:41.280 --> 00:05:45.280]  一下子就發出來了
[00:05:45.280 --> 00:05:49.280]  輕易發露是
[00:05:49.280 --> 00:05:55.280]  人表示他沒有好好地控制自己的脾氣
[00:05:55.280 --> 00:05:57.280]  可能有人會說
[00:05:57.280 --> 00:06:00.280]  我天生性急
[00:06:00.280 --> 00:06:02.280]  很容易發脾氣
[00:06:02.280 --> 00:06:05.280]  我不能夠控制我自己
[00:06:05.280 --> 00:06:08.280]  其實我都同意有些人的個性
[00:06:08.280 --> 00:06:12.280]  的確是比其他人更加容易發脾氣
[00:06:12.280 --> 00:06:15.280]  這是一個不能否認的事實
[00:06:15.280 --> 00:06:16.280]  的確是這樣
[00:06:16.280 --> 00:06:18.280]  但是我們要想想
[00:06:18.280 --> 00:06:21.280]  真的不能控制嗎
[00:06:21.280 --> 00:06:27.280]  真的一生氣就立刻要發出來嗎
[00:06:27.280 --> 00:06:30.280]  我相信每個心理健全的人
[00:06:30.280 --> 00:06:34.280]  其實都應該可以控制怒氣
[00:06:34.280 --> 00:06:41.280]  你想想我們最容易發脾氣的對象是甚麼人
[00:06:41.280 --> 00:06:43.280]  你想想
[00:06:43.280 --> 00:06:45.280]  你的對象
[00:06:45.280 --> 00:06:48.280]  如果你在公司那裏
[00:06:48.280 --> 00:06:51.280]  遇到一些不開心的事
[00:06:51.280 --> 00:06:53.280]  或者是
[00:06:53.280 --> 00:06:56.280]  你老闆對你不好
[00:06:56.280 --> 00:06:59.280]  你會不會向他發脾氣呢
[00:06:59.280 --> 00:07:01.280]  多數人很少
[00:07:01.280 --> 00:07:03.280]  為甚麼
[00:07:03.280 --> 00:07:06.280]  因為你發脾氣就沒了工作
[00:07:06.280 --> 00:07:08.280]  所以你都會忍的
[00:07:08.280 --> 00:07:11.280]  但是大部分我們發脾氣的對象
[00:07:11.280 --> 00:07:13.280]  是我們的家人
[00:07:13.280 --> 00:07:15.280]  特別是我們比較親近的人
[00:07:15.280 --> 00:07:17.280]  這表示甚麼呢
[00:07:17.280 --> 00:07:21.280]  表示其實我們不是可以忍的
[00:07:21.280 --> 00:07:23.280]  主要是我們覺得
[00:07:23.280 --> 00:07:25.280]  有某些對象
[00:07:25.280 --> 00:07:27.280]  我們可以發出來
[00:07:27.280 --> 00:07:32.280]  而沒有負面的影響
[00:07:32.280 --> 00:07:34.280]  所以在某些情況某些場合
[00:07:34.280 --> 00:07:36.280]  在某些人面前
[00:07:36.280 --> 00:07:38.280]  雖然很生氣
[00:07:38.280 --> 00:07:40.280]  但是我們仍然可以忍下來
[00:07:40.280 --> 00:07:42.280]  但是對於某些人
[00:07:42.280 --> 00:07:44.280]  我們不忍
[00:07:44.280 --> 00:07:46.280]  其實是因為我們沒有盡力
[00:07:46.280 --> 00:07:48.280]  或者是沒有用心
[00:07:48.280 --> 00:07:51.280]  去控制自己的脾氣
[00:07:51.280 --> 00:07:53.280]  一會兒我會說到
[00:07:53.280 --> 00:07:56.280]  不控制脾氣的後果是怎樣
[00:07:56.280 --> 00:07:58.280]  現在我們看到
[00:07:58.280 --> 00:08:00.280]  第一個方面就是
[00:08:00.280 --> 00:08:02.280]  馬上發出來
[00:08:02.280 --> 00:08:04.280]  你愛不受控制的怒氣
[00:08:04.280 --> 00:08:06.280]  除了立刻發出來之外
[00:08:06.280 --> 00:08:08.280]  而且是會一發不可收拾
[00:08:08.280 --> 00:08:10.280]  在《針研二十九章》
[00:08:10.280 --> 00:08:12.280]  十一節裏這樣說
[00:08:12.280 --> 00:08:14.280]  愚妄人怒氣全發
[00:08:14.280 --> 00:08:17.280]  智慧人忍氣含怒
[00:08:17.280 --> 00:08:19.280]  愚妄人怒氣全發
[00:08:19.280 --> 00:08:21.280]  全部發出來
[00:08:21.280 --> 00:08:23.280]  沒有保留的
[00:08:23.280 --> 00:08:28.280]  我是一個很容易嘔吐的人
[00:08:28.280 --> 00:08:31.280]  我小時候一生病就會嘔吐
[00:08:31.280 --> 00:08:34.280]  所以我媽媽也很煩
[00:08:34.280 --> 00:08:36.280]  我一生病就很容易
[00:08:36.280 --> 00:08:39.280]  經常都要去嘔吐
[00:08:39.280 --> 00:08:40.280]  我可以告訴你
[00:08:40.280 --> 00:08:42.280]  嘔吐
[00:08:42.280 --> 00:08:46.280]  有時候嘔得很厲害的時候
[00:08:46.280 --> 00:08:48.280]  好像將裏面所有的東西都要
[00:08:48.280 --> 00:08:49.280]  翻出來那樣
[00:08:49.280 --> 00:08:51.280]  我不知道你有沒有試過
[00:08:51.280 --> 00:08:53.280]  可能每個人都試過
[00:08:53.280 --> 00:08:56.280]  吐出來的東西
[00:08:56.280 --> 00:08:59.280]  是很令人反胃的
[00:08:59.280 --> 00:09:01.280]  很有趣的
[00:09:01.280 --> 00:09:02.280]  我們就是因為反胃
[00:09:02.280 --> 00:09:03.280]  所以會嘔吐
[00:09:03.280 --> 00:09:04.280]  但嘔吐出來的東西
[00:09:04.280 --> 00:09:06.280]  也是很令人反胃的
[00:09:06.280 --> 00:09:09.280]  其實我發覺我們生氣的時候
[00:09:09.280 --> 00:09:11.280]  有時候真的好像
[00:09:11.280 --> 00:09:12.280]  要將裏面的東西
[00:09:12.280 --> 00:09:14.280]  全部發出來那樣
[00:09:14.280 --> 00:09:15.280]  而發出來的東西
[00:09:15.280 --> 00:09:19.280]  其實也是很令人反胃的
[00:09:19.280 --> 00:09:21.280]  我經常在想
[00:09:21.280 --> 00:09:24.280]  如果有人在我們大發脾氣的時候
[00:09:24.280 --> 00:09:26.280]  將它錄下來
[00:09:26.280 --> 00:09:28.280]  我們自己再看的時候
[00:09:28.280 --> 00:09:29.280]  我們很可能不相信
[00:09:29.280 --> 00:09:31.280]  那個是我們自己
[00:09:31.280 --> 00:09:34.280]  我們的樣子是多麼可怕
[00:09:34.280 --> 00:09:35.280]  我們所說出來的說話
[00:09:35.280 --> 00:09:37.280]  是多麼惡毒
[00:09:37.280 --> 00:09:39.280]  而我們自己可能都
[00:09:39.280 --> 00:09:42.280]  不會相信自己是這樣
[00:09:42.280 --> 00:09:44.280]  不受控制的怒氣
[00:09:44.280 --> 00:09:46.280]  不單止是臨時的顯露
[00:09:46.280 --> 00:09:48.280]  而且是會全部發出來
[00:09:48.280 --> 00:09:50.280]  毫無保留
[00:09:50.280 --> 00:09:52.280]  更加麻煩的是什麼呢?
[00:09:52.280 --> 00:09:53.280]  不受控制的怒氣
[00:09:53.280 --> 00:09:55.280]  是會經常發作
[00:09:55.280 --> 00:09:58.280]  不只是一次,不只是兩次
[00:09:58.280 --> 00:10:00.280]  而是很多次
[00:10:00.280 --> 00:10:03.280]  在《針研十九章》十九節這樣說
[00:10:03.280 --> 00:10:05.280]  暴露的人必受刑罰
[00:10:05.280 --> 00:10:09.280]  你若救他,必須再救
[00:10:09.280 --> 00:10:10.280]  所謂必受刑罰
[00:10:10.280 --> 00:10:13.280]  就是指有不好的後果
[00:10:13.280 --> 00:10:15.280]  這個等一下我們再說
[00:10:15.280 --> 00:10:16.280]  但是在下半節那裡
[00:10:16.280 --> 00:10:19.280]  他說你若救他,必須再救
[00:10:19.280 --> 00:10:20.280]  換言之
[00:10:20.280 --> 00:10:23.280]  假如我們不控制我們的怒氣的話
[00:10:23.280 --> 00:10:25.280]  不要以為只是一次
[00:10:25.280 --> 00:10:27.280]  平息就沒事
[00:10:27.280 --> 00:10:31.280]  因為肯定會再有下一次
[00:10:31.280 --> 00:10:33.280]  這個可以說是
[00:10:33.280 --> 00:10:35.280]  很令人沮喪的一件事
[00:10:35.280 --> 00:10:38.280]  就好像屋頂漏水
[00:10:38.280 --> 00:10:40.280]  沒有修好
[00:10:40.280 --> 00:10:42.280]  這次下完雨
[00:10:42.280 --> 00:10:45.280]  你知道還有下一次下雨
[00:10:45.280 --> 00:10:48.280]  一個不控制脾氣的人
[00:10:48.280 --> 00:10:51.280]  發完也會再發
[00:10:51.280 --> 00:10:55.280]  是一個沒有窮盡的問題
[00:10:55.280 --> 00:10:57.280]  剛才讀的這些
[00:10:57.280 --> 00:10:59.280]  《針研》裡面的經文裡
[00:10:59.280 --> 00:11:02.280]  大家可能都有注意到
[00:11:02.280 --> 00:11:04.280]  不受控制的怒氣
[00:11:04.280 --> 00:11:07.280]  和愚妄人是有關的
[00:11:07.280 --> 00:11:08.280]  在《針研》裡面
[00:11:08.280 --> 00:11:10.280]  其中有一節的聖經
[00:11:10.280 --> 00:11:11.280]  講得更清楚
[00:11:11.280 --> 00:11:14.280]  在第十四章的十七節
[00:11:14.280 --> 00:11:16.280]  他說輕易發怒的
[00:11:16.280 --> 00:11:18.280]  行事愚妄
[00:11:18.280 --> 00:11:21.280]  設立詭計的被人恨惡
[00:11:21.280 --> 00:11:23.280]  不控制怒氣的人
[00:11:23.280 --> 00:11:26.280]  顯明他是一個愚妄的人
[00:11:26.280 --> 00:11:28.280]  英文是foolish
[00:11:28.280 --> 00:11:31.280]  是一個愚妄的人
[00:11:31.280 --> 00:11:32.280]  所以這個其實
[00:11:32.280 --> 00:11:36.280]  不只是講到發脾氣的問題
[00:11:36.280 --> 00:11:39.280]  這個其實是一個整個人的
[00:11:39.280 --> 00:11:43.280]  缺乏智慧的一個表現
[00:11:43.280 --> 00:11:44.280]  《雅各書》
[00:11:44.280 --> 00:11:48.280]  其中有一個很多人都知道的
[00:11:48.280 --> 00:11:49.280]  一段經文講到
[00:11:49.280 --> 00:11:52.280]  人如果可以控制自己的舌頭的話
[00:11:52.280 --> 00:11:54.280]  就可以控制整個人
[00:11:54.280 --> 00:11:56.280]  其實在這裡講到怒氣
[00:11:56.280 --> 00:11:59.280]  那個原則是類似的
[00:11:59.280 --> 00:12:02.280]  似乎這裡所講的是
[00:12:02.280 --> 00:12:04.280]  能夠控制怒氣的人
[00:12:04.280 --> 00:12:05.280]  在其他方面
[00:12:05.280 --> 00:12:09.280]  也都比較能夠約束自己
[00:12:09.280 --> 00:12:11.280]  不約束怒氣的人
[00:12:11.280 --> 00:12:16.280]  是立時顯露盡情的發作
[00:12:16.280 --> 00:12:17.280]  犯了又犯
[00:12:17.280 --> 00:12:23.280]  而且是一個愚妄人的一個表現
[00:12:23.280 --> 00:12:25.280]  現在我們來看看
[00:12:25.280 --> 00:12:31.280]  這樣的結果是怎樣呢
[00:12:31.280 --> 00:12:32.280]  第一
[00:12:32.280 --> 00:12:33.280]  不控制自己的怒氣
[00:12:33.280 --> 00:12:35.280]  結果是成為
[00:12:35.280 --> 00:12:40.280]  周圍的人的一個沉重的負擔
[00:12:40.280 --> 00:12:43.280]  在《尊賢二十七章》第三節這樣說
[00:12:43.280 --> 00:12:45.280]  石頭重沙土沉
[00:12:45.280 --> 00:12:51.280]  愚妄人的腦露比這兩樣更重
[00:12:51.280 --> 00:12:54.280]  原來在以色列的地方
[00:12:54.280 --> 00:12:55.280]  很多石頭
[00:12:55.280 --> 00:12:57.280]  周圍都是石頭
[00:12:57.280 --> 00:13:03.280]  所以如果人要在一塊地上耕種的話
[00:13:03.280 --> 00:13:06.280]  他們就要將這些石頭搬走
[00:13:06.280 --> 00:13:08.280]  一塊一塊的石頭搬走
[00:13:08.280 --> 00:13:10.280]  其實是很費時費力的一件事
[00:13:10.280 --> 00:13:14.280]  因為石頭很重
[00:13:14.280 --> 00:13:17.280]  另外沙土也是對當時的人
[00:13:17.280 --> 00:13:21.280]  每一天都要面對的一個問題
[00:13:21.280 --> 00:13:23.280]  在中東的地方
[00:13:23.280 --> 00:13:25.280]  氣候很乾
[00:13:25.280 --> 00:13:26.280]  風又大
[00:13:26.280 --> 00:13:28.280]  有時我們住在南加州
[00:13:28.280 --> 00:13:30.280]  都有少少這樣的感覺
[00:13:30.280 --> 00:13:32.280]  所以他們行路的時候
[00:13:32.280 --> 00:13:36.280]  經常會有沙土吹在臉上
[00:13:36.280 --> 00:13:38.280]  很不舒服
[00:13:38.280 --> 00:13:40.280]  很令人討厭的一件事
[00:13:40.280 --> 00:13:41.280]  在這裡說
[00:13:41.280 --> 00:13:46.280]  愚妄人的腦露比這兩樣更重
[00:13:46.280 --> 00:13:49.280]  比石頭比沙土更重
[00:13:49.280 --> 00:13:52.280]  不受控制的怒氣
[00:13:52.280 --> 00:13:58.280]  是成為別人的一個重擔
[00:13:58.280 --> 00:14:00.280]  一個容易發脾氣的父親或母親
[00:14:00.280 --> 00:14:04.280]  會令到兒女缺乏自信心
[00:14:04.280 --> 00:14:10.280]  令到兒女對別人充滿敵意的態度
[00:14:10.280 --> 00:14:12.280]  一個不控制怒氣的配偶
[00:14:12.280 --> 00:14:17.280]  會令到她的先生或太太的精神有很大的壓力
[00:14:17.280 --> 00:14:20.280]  不能建立一個親密的關係
[00:14:20.280 --> 00:14:22.280]  一個經常生氣的人
[00:14:22.280 --> 00:14:27.280]  會令到他的朋友不敢和他很坦誠的交往
[00:14:27.280 --> 00:14:30.280]  會怕有少少的事來得罪他
[00:14:30.280 --> 00:14:32.280]  他就會發脾氣
[00:14:32.280 --> 00:14:34.280]  所以記得
[00:14:34.280 --> 00:14:35.280]  今年這句說話
[00:14:35.280 --> 00:14:38.280]  石頭重,沙土沉
[00:14:38.280 --> 00:14:43.280]  愚妄人的腦露比這兩樣更重
[00:14:43.280 --> 00:14:47.280]  我們不要讓我們的怒氣成為其他人的重擔
[00:14:47.280 --> 00:14:49.280]  特別是那些和我們很親
[00:14:49.280 --> 00:14:51.280]  很愛我們的人
[00:14:51.280 --> 00:14:55.280]  更加會成為他們的重擔
[00:14:55.280 --> 00:15:00.280]  第二方面的結果是什麼呢?
[00:15:00.280 --> 00:15:03.280]  不受控制的怒氣
[00:15:03.280 --> 00:15:09.280]  很明顯的就是會觸動其他人的怒氣
[00:15:09.280 --> 00:15:14.280]  幾乎所有的人都不喜歡別人對自己發脾氣
[00:15:14.280 --> 00:15:17.280]  所以當別人任意向自己發脾氣的時候
[00:15:17.280 --> 00:15:19.280]  我們心裏都會很生氣
[00:15:19.280 --> 00:15:23.280]  所以發脾氣會觸動對方
[00:15:23.280 --> 00:15:25.280]  亦會有很大的脾氣
[00:15:25.280 --> 00:15:29.280]  在《針研十五章》第一節
[00:15:29.280 --> 00:15:32.280]  回答由和、始、怒、消、退
[00:15:32.280 --> 00:15:33.280]  言、語、步、慮
[00:15:33.280 --> 00:15:37.280]  觸動怒氣
[00:15:37.280 --> 00:15:42.280]  前幾天我和太太討論一些事
[00:15:42.280 --> 00:15:44.280]  我們的看法不同
[00:15:44.280 --> 00:15:45.280]  說著說著
[00:15:45.280 --> 00:15:47.280]  我太太突然對我說
[00:15:47.280 --> 00:15:52.280]  你用不著這麼大聲
[00:15:52.280 --> 00:15:54.280]  我馬上的反應是
[00:15:54.280 --> 00:15:58.280]  其實是你先大聲
[00:15:58.280 --> 00:16:02.280]  你可以看到這是很容易發生的一件事
[00:16:02.280 --> 00:16:05.280]  當我們的言語開始暴戾的時候
[00:16:05.280 --> 00:16:07.280]  對方亦都開始暴戾
[00:16:07.280 --> 00:16:10.280]  這是很正常的反應
[00:16:10.280 --> 00:16:13.280]  所以這是不單止告訴我們
[00:16:13.280 --> 00:16:15.280]  應付正在發怒的人
[00:16:15.280 --> 00:16:19.280]  而且是警告我們自己小心
[00:16:19.280 --> 00:16:24.280]  我們的脾氣會引起其他人的怒氣
[00:16:24.280 --> 00:16:27.280]  所以當雙方動怒的時候
[00:16:27.280 --> 00:16:30.280]  爭吵就會開始
[00:16:30.280 --> 00:16:32.280]  第三方面
[00:16:32.280 --> 00:16:35.280]  在《針研十五章》第18節這樣說
[00:16:35.280 --> 00:16:38.280]  暴怒的人挑起爭端
[00:16:38.280 --> 00:16:41.280]  忍怒的人止息紛爭
[00:16:41.280 --> 00:16:44.280]  這裏和剛才所說的有類似的
[00:16:44.280 --> 00:16:46.280]  但這裏特別說到
[00:16:46.280 --> 00:16:50.280]  會挑起紛爭
[00:16:50.280 --> 00:16:52.280]  其實無論在家庭裏
[00:16:52.280 --> 00:16:54.280]  無論在教會裏
[00:16:54.280 --> 00:16:58.280]  以至所有人際關係裏
[00:16:58.280 --> 00:17:02.280]  紛爭從來都不可以建立任何東西
[00:17:02.280 --> 00:17:06.280]  而是一種拆毀的力量
[00:17:06.280 --> 00:17:08.280]  我不是說人與人之間
[00:17:08.280 --> 00:17:12.280]  不可以彼此有不同的意見
[00:17:12.280 --> 00:17:16.280]  我不是說我們不可以討論事情的立場
[00:17:16.280 --> 00:17:18.280]  或者特別是不同立場的人
[00:17:18.280 --> 00:17:20.280]  不可以討論
[00:17:20.280 --> 00:17:21.280]  是可以的
[00:17:21.280 --> 00:17:24.280]  但是討論和辯論
[00:17:24.280 --> 00:17:27.280]  和紛爭是不同的
[00:17:27.280 --> 00:17:29.280]  這兩件事可能是一線之隔
[00:17:29.280 --> 00:17:32.280]  但其實是兩件完全不同的事情
[00:17:32.280 --> 00:17:35.280]  討論是要找出事情的真相
[00:17:35.280 --> 00:17:37.280]  是要知道什麼是合理
[00:17:37.280 --> 00:17:38.280]  什麼是不合理
[00:17:38.280 --> 00:17:40.280]  所以我們才要討論
[00:17:40.280 --> 00:17:43.280]  為了要了解對方的立場
[00:17:43.280 --> 00:17:46.280]  為何他會和我有不同的看法
[00:17:46.280 --> 00:17:47.280]  要了解
[00:17:47.280 --> 00:17:49.280]  但是紛爭是什麼
[00:17:49.280 --> 00:17:52.280]  紛爭的目的不是去找出事情的真相
[00:17:52.280 --> 00:17:55.280]  紛爭的目的是要贏
[00:17:55.280 --> 00:17:57.280]  是要打敗對方
[00:17:57.280 --> 00:18:01.280]  是要證明我對你不對
[00:18:01.280 --> 00:18:02.280]  討論
[00:18:02.280 --> 00:18:04.280]  討論如果做得好的話
[00:18:04.280 --> 00:18:07.280]  可以增加彼此的了解
[00:18:07.280 --> 00:18:09.280]  可以建立更好的關係
[00:18:09.280 --> 00:18:13.280]  紛爭卻是會彼此的傷害
[00:18:13.280 --> 00:18:16.280]  令人越來越疏遠
[00:18:16.280 --> 00:18:19.280]  當然因為我們人是很自我中心的
[00:18:19.280 --> 00:18:21.280]  所以有時本來是討論
[00:18:21.280 --> 00:18:23.280]  後來變成紛爭
[00:18:23.280 --> 00:18:25.280]  是會有這件事發生
[00:18:25.280 --> 00:18:27.280]  所以我們要控制
[00:18:27.280 --> 00:18:30.280]  控制我們的怒氣
[00:18:30.280 --> 00:18:32.280]  因為怒氣帶來紛爭
[00:18:32.280 --> 00:18:36.280]  是一個很常見的原因
[00:18:36.280 --> 00:18:38.280]  有個小朋友問他爸爸
[00:18:38.280 --> 00:18:42.280]  爸爸到底戰爭是怎麼開始的呢
[00:18:42.280 --> 00:18:47.280]  父親就用一個專家的口氣回答
[00:18:47.280 --> 00:18:49.280]  我告訴你
[00:18:49.280 --> 00:18:51.280]  用第一次世界大戰來說
[00:18:51.280 --> 00:18:52.280]  這個戰爭開始的時候
[00:18:52.280 --> 00:18:55.280]  是因為德國來侵略比利時
[00:18:55.280 --> 00:18:57.280]  他太太在旁邊聽到的時候
[00:18:57.280 --> 00:18:59.280]  馬上插嘴說
[00:18:59.280 --> 00:19:01.280]  哪裡是啊
[00:19:01.280 --> 00:19:03.280]  第一次世界大戰開始的時候
[00:19:03.280 --> 00:19:05.280]  是有人被謀殺
[00:19:05.280 --> 00:19:07.280]  所以會這樣開始的
[00:19:07.280 --> 00:19:08.280]  這個做丈夫的
[00:19:08.280 --> 00:19:10.280]  馬上用一種神態說
[00:19:10.280 --> 00:19:13.280]  現在是我回答還是你回答
[00:19:13.280 --> 00:19:15.280]  那位太太
[00:19:15.280 --> 00:19:17.280]  轉身一走
[00:19:17.280 --> 00:19:19.280]  出去了
[00:19:19.280 --> 00:19:22.280]  然後那個小朋友就說
[00:19:22.280 --> 00:19:23.280]  爸爸你不用告訴我
[00:19:23.280 --> 00:19:27.280]  我現在知道戰爭是怎麼開始的
[00:19:27.280 --> 00:19:34.280]  成為周圍的人的重擔
[00:19:34.280 --> 00:19:36.280]  觸動別人的怒氣
[00:19:36.280 --> 00:19:39.280]  還有挑起紛爭
[00:19:39.280 --> 00:19:42.280]  這些都是不受控制的怒氣
[00:19:42.280 --> 00:19:45.280]  所帶來的結果
[00:19:45.280 --> 00:19:47.280]  但我希望能夠從一個
[00:19:47.280 --> 00:19:50.280]  比較正面的方式去看這件事
[00:19:50.280 --> 00:19:53.280]  就是當我們控制怒氣的時候
[00:19:53.280 --> 00:19:55.280]  有什麼好處呢
[00:19:55.280 --> 00:19:57.280]  其實剛才一直說的時候
[00:19:57.280 --> 00:20:00.280]  你可能都已經注意到了
[00:20:00.280 --> 00:20:02.280]  我們忍怒
[00:20:02.280 --> 00:20:05.280]  可以平息別人的怒氣
[00:20:05.280 --> 00:20:07.280]  可以止息紛爭
[00:20:07.280 --> 00:20:09.280]  我們不會傷害別人
[00:20:09.280 --> 00:20:12.280]  不會成為別人的重擔
[00:20:12.280 --> 00:20:14.280]  但除此之外
[00:20:14.280 --> 00:20:17.280]  其實《針研》裏有兩句說話
[00:20:17.280 --> 00:20:19.280]  我覺得非常寶貴
[00:20:19.280 --> 00:20:22.280]  我希望在今天這個訊息裏
[00:20:22.280 --> 00:20:23.280]  跟大家分享
[00:20:23.280 --> 00:20:25.280]  第一句說話是在
[00:20:25.280 --> 00:20:28.280]  《針研》十六章第三十二節
