
[00:00:00.000 --> 00:00:04.800]  開始之前我們一起祈禱吧
[00:01:20.040 --> 00:01:25.600]  他教我們在亡祿裏面怎樣安靜
[00:01:25.600 --> 00:01:29.680]  我很喜歡在學院退休的時候
[00:01:29.680 --> 00:01:31.600]  脈觀的時候就看著樹
[00:01:31.600 --> 00:01:36.760]  這是忠臣裏面的其中一個場景
[00:01:36.760 --> 00:01:38.400]  看著那棵樹
[00:01:38.400 --> 00:01:42.320]  或者在樹下坐著的時候
[00:01:42.320 --> 00:01:44.440]  看到它們凍在那裏
[00:01:44.440 --> 00:01:47.960]  只有有風的時候才會輕輕地移動
[00:01:47.960 --> 00:01:52.520]  看著它們自己都彷彿覺得悠閒了
[00:01:52.520 --> 00:01:57.760]  甚至很想可以像那棵樹一樣悠閒就好了
[00:01:57.760 --> 00:02:01.520]  不過其實樹是很忙的
[00:02:01.520 --> 00:02:05.000]  我們可能會覺得忙不是很好
[00:02:05.000 --> 00:02:08.200]  忙其實是一個很負面的字
[00:02:08.200 --> 00:02:10.800]  它的意思是沒有空閒
[00:02:10.800 --> 00:02:11.800]  急迫
[00:02:11.800 --> 00:02:13.680]  慌張
[00:02:13.680 --> 00:02:16.640]  不過如果樹不忙
[00:02:16.640 --> 00:02:19.280]  就運作不了
[00:02:19.280 --> 00:02:23.200]  樹根要深入地裏面吸收水分
[00:02:23.200 --> 00:02:27.360]  樹葉要和陽光進行光合作用
[00:02:27.360 --> 00:02:30.120]  整棵樹都要不斷吸入二氧化碳
[00:02:30.120 --> 00:02:32.160]  吐出氧氣
[00:02:32.160 --> 00:02:35.040]  樹很忙
[00:02:35.040 --> 00:02:39.240]  在疫情之下我們似乎有突如其來的空閒
[00:02:39.240 --> 00:02:43.240]  但漸漸發覺又不是那麼有空閒
[00:02:43.240 --> 00:02:46.600]  香港人真的很忙
[00:02:46.600 --> 00:02:50.440]  我們忙著上班、旅行、讀書
[00:02:50.440 --> 00:02:53.240]  吃好東西、侍奉
[00:02:53.240 --> 00:02:56.080]  現在還要抗疫
[00:02:56.080 --> 00:03:00.800]  對抗不正常的制度和病毒
[00:03:00.800 --> 00:03:02.680]  活在忙碌裏面
[00:03:02.680 --> 00:03:04.880]  我們作為耶穌的門徒
[00:03:04.880 --> 00:03:08.760]  如何去迎見上帝呢?
[00:03:08.760 --> 00:03:13.120]  今天的經文是在《馬可福音》六章三十到三十四節
[00:03:13.120 --> 00:03:16.320]  不過我想和大家看到四十四節
[00:03:16.320 --> 00:03:20.120]  因為六章三十到四十四節是一個段落
[00:03:20.120 --> 00:03:24.600]  都是大家都很熟悉的五餅二魚的神蹟
[00:03:24.600 --> 00:03:28.240]  這件事在四卷福音書裏面都有記載
[00:03:28.240 --> 00:03:32.160]  當中有豐富的信仰含義
[00:03:32.160 --> 00:03:33.720]  按照《馬可》的記載
[00:03:33.720 --> 00:03:35.800]  在六章三十節開始
[00:03:35.800 --> 00:03:39.200]  是講到耶穌的全道旅程
[00:03:39.200 --> 00:03:40.560]  而這個段落
[00:03:40.560 --> 00:03:45.000]  就是第一次全道旅程的開始
[00:03:45.000 --> 00:03:47.760]  耶穌三年半的全道生涯
[00:03:47.760 --> 00:03:50.440]  都是超級忙的
[00:03:50.440 --> 00:03:54.000]  祂教導、醫治、趕鬼
[00:03:54.000 --> 00:03:58.160]  還要和不同背景的人密切往來
[00:03:58.160 --> 00:04:00.320]  但聖經幾次提到
[00:04:00.320 --> 00:04:05.320]  祂在忙碌裏面去到曠野裏祈禱
[00:04:05.320 --> 00:04:07.400]  跟隨耶穌的門徒
[00:04:07.400 --> 00:04:11.960]  又如何在忙碌裏面去迎見上帝呢?
[00:04:11.960 --> 00:04:14.120]  究竟在忙碌的生活裏面
[00:04:14.120 --> 00:04:16.480]  我們可以怎樣呢?
[00:04:16.480 --> 00:04:18.840]  我們會從三方面去看
[00:04:18.840 --> 00:04:22.800]  如何在忙碌裏面去迎見上帝
[00:04:22.800 --> 00:04:24.400]  首先在忙碌裏面
[00:04:24.400 --> 00:04:27.680]  我們要有休息
[00:04:27.680 --> 00:04:29.680]  經文一開始說
[00:04:29.680 --> 00:04:32.320]  使徒完成全道工作之後
[00:04:32.320 --> 00:04:34.440]  回到耶穌身邊
[00:04:34.440 --> 00:04:36.160]  將一切所做的事
[00:04:36.160 --> 00:04:37.360]  所傳的道
[00:04:37.360 --> 00:04:40.360]  全部講給耶穌聽
[00:04:40.360 --> 00:04:42.200]  《馬可福音》只有兩次
[00:04:42.200 --> 00:04:45.200]  稱呼十二門徒為「使徒」
[00:04:45.200 --> 00:04:48.520]  六章三十節是其中一次
[00:04:48.520 --> 00:04:51.480]  這裏特別用到「使徒」的稱呼
[00:04:51.480 --> 00:04:54.640]  提及他們向耶穌報告的行為
[00:04:54.640 --> 00:04:56.360]  表明了這十二個人
[00:04:56.360 --> 00:04:59.840]  和耶穌的依附關係
[00:04:59.840 --> 00:05:02.480]  門徒受耶穌差遣
[00:05:02.480 --> 00:05:05.160]  被賜予權並去工作
[00:05:05.160 --> 00:05:06.320]  差他們的主
[00:05:06.320 --> 00:05:09.120]  是他們能力的來源
[00:05:09.120 --> 00:05:13.400]  門徒的工作和供應全部廉於主
[00:05:13.400 --> 00:05:17.800]  所以他們需要依靠耶穌
[00:05:17.800 --> 00:05:19.360]  耶穌的回應
[00:05:19.360 --> 00:05:24.800]  是叫他們私下到荒野的地方歇一歇
[00:05:24.800 --> 00:05:26.560]  因為來往的人多
[00:05:26.560 --> 00:05:29.480]  英文譯本的意思更加清楚
[00:05:29.480 --> 00:05:35.760]  因為有需要的群眾不斷持續來
[00:05:35.760 --> 00:05:39.000]  門徒忙到連吃飯的時間也沒有
[00:05:39.000 --> 00:05:42.680]  他們需要休息
[00:05:42.680 --> 00:05:45.640]  在這裏「你們」這個字原文
[00:05:45.640 --> 00:05:47.520]  是有「自己」在後面
[00:05:47.520 --> 00:05:51.000]  即是說「你們自己來」
[00:05:51.000 --> 00:05:54.240]  它強調耶穌要門徒自己出來
[00:05:54.240 --> 00:05:58.200]  放下工作和休息
[00:05:58.200 --> 00:05:59.960]  「來」和「歇一歇」
[00:05:59.960 --> 00:06:04.400]  這兩個字原文都是有命令的語氣
[00:06:04.400 --> 00:06:08.280]  這是耶穌對門徒的要求
[00:06:08.280 --> 00:06:11.080]  祂要他們在忙碌的工作後
[00:06:11.080 --> 00:06:14.040]  能夠去一個沒有人干擾的地方
[00:06:14.040 --> 00:06:15.400]  徹底休息
[00:06:15.400 --> 00:06:17.880]  更新一下
[00:06:17.880 --> 00:06:21.240]  荒野的地方其實是指一些沒有人打擾
[00:06:21.240 --> 00:06:23.320]  可以休息養神
[00:06:23.320 --> 00:06:25.800]  都可以安靜聚在一起
[00:06:25.800 --> 00:06:26.880]  退休
[00:06:26.880 --> 00:06:29.800]  親近上帝的地方
[00:06:29.800 --> 00:06:33.000]  其實耶穌自己在忙碌的服事裏面
[00:06:33.000 --> 00:06:37.160]  都經常去山上和海邊親近上帝
[00:06:37.160 --> 00:06:39.480]  在六章45到46節
[00:06:39.480 --> 00:06:41.840]  我們都見到群眾吃飽後
[00:06:41.840 --> 00:06:46.520]  耶穌就獨自去了山上祈禱
[00:06:46.520 --> 00:06:49.800]  為何休息都要命令呢?
[00:06:49.800 --> 00:06:51.600]  我想因為忙碌的人
[00:06:51.600 --> 00:06:54.680]  其實是很難停下來的
[00:06:54.680 --> 00:06:56.160]  我教書的時候
[00:06:56.160 --> 00:06:58.800]  病了都不敢請假
[00:06:58.800 --> 00:07:02.480]  就算多累多辛苦都會去上班
[00:07:02.480 --> 00:07:05.360]  其實我不是不喜歡放假
[00:07:05.360 --> 00:07:08.520]  只是怕病假後要追上進度
[00:07:08.520 --> 00:07:10.880]  和改好所有功課
[00:07:10.880 --> 00:07:13.520]  就更加難受
[00:07:13.520 --> 00:07:15.640]  所以我那時候練成了
[00:07:15.640 --> 00:07:19.360]  失聲也能教書
[00:07:19.360 --> 00:07:20.160]  不過
[00:07:20.160 --> 00:07:23.120]  不休息的我終於被下令要休息
[00:07:23.120 --> 00:07:24.320]  有一次
[00:07:24.320 --> 00:07:25.400]  因為意外
[00:07:25.400 --> 00:07:28.600]  我的眼角膜受傷了
[00:07:28.600 --> 00:07:31.400]  去到醫院醫生要我休息一個星期
[00:07:31.400 --> 00:07:33.040]  讓眼睛休息
[00:07:33.040 --> 00:07:35.800]  讓眼角膜可以癒合
[00:07:35.800 --> 00:07:39.880]  他好像看穿了我是一個很喜歡上班的員工
[00:07:39.880 --> 00:07:41.280]  他一再叮囑我
[00:07:41.280 --> 00:07:43.960]  那個星期你一定要讓眼睛休息
[00:07:43.960 --> 00:07:45.480]  盡量閉上眼睛
[00:07:45.480 --> 00:07:47.120]  不要用雙眼
[00:07:47.120 --> 00:07:50.320]  因為如果傷口不能癒合的話
[00:07:50.320 --> 00:07:51.560]  就會很嚴重
[00:07:51.560 --> 00:07:54.160]  要回來做手術
[00:07:54.160 --> 00:07:55.280]  不過
[00:07:55.280 --> 00:07:57.560]  我就沒有聽到醫生的吩咐
[00:07:57.560 --> 00:07:58.800]  第一天病假
[00:07:58.800 --> 00:08:02.520]  我就在家擔著眼睛改文
[00:08:02.520 --> 00:08:03.240]  有一天
[00:08:03.240 --> 00:08:06.560]  我還偷偷地回到學校
[00:08:06.560 --> 00:08:08.880]  結果我開始覺得眼睛怪怪的
[00:08:08.880 --> 00:08:10.320]  不太舒服
[00:08:10.320 --> 00:08:12.480]  我就開始想起醫生說過的話
[00:08:12.480 --> 00:08:14.040]  就開始擔心
[00:08:14.040 --> 00:08:16.240]  傷口會不會不能癒合
[00:08:16.240 --> 00:08:18.320]  會不會要回去做手術
[00:08:18.320 --> 00:08:19.880]  於是我就乖乖地
[00:08:19.880 --> 00:08:21.120]  終於留在家裡休息
[00:08:21.120 --> 00:08:22.760]  讓眼睛休息一下
[00:08:22.760 --> 00:08:26.280]  讓心靈也能休息一下
[00:08:26.280 --> 00:08:28.520]  最後我不需要做手術
[00:08:28.520 --> 00:08:30.760]  眼睛也好了
[00:08:30.760 --> 00:08:33.400]  不過因為當時不願意休息
[00:08:33.400 --> 00:08:36.400]  影響了眼睛的癒合
[00:08:36.400 --> 00:08:38.000]  得不太好
[00:08:38.000 --> 00:08:39.600]  所以今天你走過來
[00:08:39.600 --> 00:08:41.840]  看到我的眼睛有一點紅紅的
[00:08:41.840 --> 00:08:47.280]  就是後遺症其中的一件事
[00:08:47.280 --> 00:08:53.440]  你會不會忙到放假也放不了呢
[00:08:53.440 --> 00:08:55.200]  不過就算放假了
[00:08:55.200 --> 00:08:59.080]  也不代表我們可以休息
[00:08:59.080 --> 00:09:02.560]  我們本身已經忙在功課或者工作
[00:09:02.560 --> 00:09:03.880]  進修
[00:09:03.880 --> 00:09:05.920]  甚至照顧孫子
[00:09:05.920 --> 00:09:08.280]  做家務
[00:09:08.280 --> 00:09:10.440]  現在更加忙在追新聞
[00:09:10.440 --> 00:09:11.400]  脫口罩
[00:09:11.400 --> 00:09:13.520]  抗疫
[00:09:13.520 --> 00:09:14.520]  在疫情之下
[00:09:14.520 --> 00:09:17.160]  我們不能去旅行吃好東西
[00:09:17.160 --> 00:09:18.720]  讓我們再次去想一下
[00:09:18.720 --> 00:09:22.600]  什麼叫休息呢
[00:09:22.600 --> 00:09:25.160]  今天你是不是忙到
[00:09:25.160 --> 00:09:31.240]  連親近上帝的時間也沒有了
[00:09:31.240 --> 00:09:34.040]  甚或你會不會已經忙到
[00:09:34.040 --> 00:09:39.440]  忘記了要回來找耶穌了
[00:09:39.440 --> 00:09:41.080]  耶穌跟你說
[00:09:41.080 --> 00:09:42.000]  來
[00:09:42.000 --> 00:09:48.640]  你自己到荒野的地方揭一揭吧
[00:09:48.640 --> 00:09:51.720]  我不是說叫大家一起做行山銀行
[00:09:51.720 --> 00:09:54.560]  在home office的時候去行山
[00:09:54.560 --> 00:09:57.840]  事實上也不一定要上山
[00:09:57.840 --> 00:10:00.280]  耶穌是想我們在忙碌裡
[00:10:00.280 --> 00:10:03.880]  在忙到連飯也沒時間吃的時候
[00:10:03.880 --> 00:10:08.440]  在忙到連親近上帝的時間也沒有的時候
[00:10:08.440 --> 00:10:12.880]  在忙到連上帝也快要忘記的時候
[00:10:12.880 --> 00:10:15.560]  可以去沒有人干擾的地方
[00:10:15.560 --> 00:10:16.800]  徹底休息
[00:10:16.800 --> 00:10:18.200]  更新一下
[00:10:18.200 --> 00:10:20.920]  親近上帝
[00:10:20.920 --> 00:10:25.560]  我們需要經常和賜我們能力的主親近
[00:10:25.560 --> 00:10:28.880]  向祂傾討自己的憂鬱喜
[00:10:28.880 --> 00:10:30.680]  聆聽祂的教導
[00:10:30.680 --> 00:10:32.520]  享受主裡面的休息
[00:10:32.520 --> 00:10:33.520]  更新
[00:10:33.520 --> 00:10:36.480]  和支取力量
[00:10:36.480 --> 00:10:39.080]  不過耶穌叫你去休息的時候
[00:10:39.080 --> 00:10:42.640]  你又願不願意放下你的娛樂
[00:10:42.640 --> 00:10:44.280]  成就
[00:10:44.280 --> 00:10:45.440]  工作
[00:10:45.440 --> 00:10:47.600]  甚或只是你的侍奉
[00:10:47.600 --> 00:10:53.080]  就起行去休息呢?
[00:10:53.080 --> 00:10:57.000]  耶穌在做的是拯救靈魂的工作
[00:10:57.000 --> 00:10:59.640]  祂忙到連飯也沒時間吃
[00:10:59.640 --> 00:11:02.960]  但是祂也需要休息
[00:11:02.960 --> 00:11:04.360]  的確在每一天
[00:11:04.360 --> 00:11:07.440]  每一個要面對的挑戰都很重要
[00:11:07.440 --> 00:11:09.680]  不能夠鬆懈
[00:11:09.680 --> 00:11:13.440]  不過耶穌和使徒都需要休息
[00:11:13.440 --> 00:11:17.360]  我們又怎會沒有這個需要呢?
[00:11:17.360 --> 00:11:21.320]  我們真的很需要有休息的空間
[00:11:21.320 --> 00:11:25.800]  讓我們在這段抗疫期間找空間去休息一下
[00:11:25.800 --> 00:11:27.720]  這也是一個好的機會
[00:11:27.720 --> 00:11:29.080]  可以和家人
[00:11:29.080 --> 00:11:30.800]  嘗試安靜聚在一起
[00:11:30.800 --> 00:11:32.280]  去退休
[00:11:32.280 --> 00:11:36.760]  建立家庭祭壇
[00:11:36.760 --> 00:11:40.120]  在盲鹿裡面我們要有休息
[00:11:40.120 --> 00:11:42.080]  同時盲鹿裡面
[00:11:42.080 --> 00:11:45.600]  我們也要去實踐信仰
[00:11:45.600 --> 00:11:48.440]  於是他們就坐船
[00:11:48.440 --> 00:11:52.560]  悄悄地離開了去荒野的地方
[00:11:52.560 --> 00:11:55.080]  怎知群眾就跟著他們
[00:11:55.080 --> 00:11:57.960]  還要跑到他們要去的地方
[00:11:57.960 --> 00:12:00.960]  早過耶穌他們趕到
[00:12:00.960 --> 00:12:03.760]  耶穌一步步見到一大群的人
[00:12:03.760 --> 00:12:05.560]  就憐憫他們
[00:12:05.560 --> 00:12:06.800]  因為他們如同羊
[00:12:06.800 --> 00:12:08.920]  沒有牧人一般
[00:12:08.920 --> 00:12:12.320]  於是開始教導他們
[00:12:12.320 --> 00:12:16.320]  不知道你們看到這裡會不會覺得有些奇怪呢?
[00:12:16.320 --> 00:12:18.240]  耶穌那邊叫大家休息
[00:12:18.240 --> 00:12:21.560]  那邊就要開工了
[00:12:21.560 --> 00:12:22.800]  群眾的出現
[00:12:22.800 --> 00:12:27.600]  妨礙了耶穌的休息和原定計劃
[00:12:27.600 --> 00:12:29.280]  他們走到荒野
[00:12:29.280 --> 00:12:32.840]  都是見到這群有需要的群眾
[00:12:32.840 --> 00:12:36.800]  不過耶穌對群眾產生憐憫的心
[00:12:36.800 --> 00:12:38.240]  因為他們如同羊
[00:12:38.240 --> 00:12:41.120]  沒有牧人
[00:12:41.120 --> 00:12:43.240]  耶穌見到百姓沒有領袖
[00:12:43.240 --> 00:12:45.320]  沒有方向和目的
[00:12:45.320 --> 00:12:48.040]  好像困苦流離的羊一樣
[00:12:48.040 --> 00:12:53.040]  可能反映當時社會領袖的無能和不義
[00:12:53.040 --> 00:12:56.440]  地上的黃不能秉公保護百姓
[00:12:56.440 --> 00:12:58.960]  不能給他們真實的教導
[00:12:58.960 --> 00:13:02.600]  不能滿足他們的身心、個人的需要
[00:13:02.600 --> 00:13:06.480]  百姓的心靈乾渴、空虛
[00:13:06.480 --> 00:13:08.840]  耶穌是個好牧人
[00:13:08.840 --> 00:13:11.160]  他本身需要休息的時候
[00:13:11.160 --> 00:13:15.680]  卻為門徒立下牧人領袖的榜樣
[00:13:15.680 --> 00:13:17.760]  他寧願犧牲自己的需要
[00:13:17.760 --> 00:13:21.880]  先去關心上帝給他的百姓的需要
[00:13:21.880 --> 00:13:24.640]  他不單止知道百姓的需要
[00:13:24.640 --> 00:13:28.560]  也實際作出行動
[00:13:28.560 --> 00:13:32.560]  耶穌希望儘量爭取休息和安靜的時間
[00:13:32.560 --> 00:13:37.080]  但他總是向尋求祂幫助的人讓步
[00:13:37.080 --> 00:13:40.120]  他沒有說這是午飯時間暫停服務
[00:13:40.120 --> 00:13:42.200]  明天請早
[00:13:42.200 --> 00:13:45.280]  而是去憐憫每一個有需要的人
[00:13:45.280 --> 00:13:48.560]  竭盡所能去幫助他們
[00:13:48.560 --> 00:13:53.160]  耶穌珍惜每一個休息和禱告的時間
[00:13:53.160 --> 00:13:58.560]  但祂的優先次序仍然是實踐使命
[00:13:58.560 --> 00:14:00.640]  祂是安息日的主
[00:14:00.640 --> 00:14:03.560]  即是回應人的需要
[00:14:03.560 --> 00:14:07.920]  我們的上帝是工作的上帝
[00:14:07.920 --> 00:14:11.280]  耶穌基督介紹父上帝的時候這樣說
[00:14:11.280 --> 00:14:16.440]  「我父做事,直到如今我也做事」
[00:14:16.440 --> 00:14:20.000]  上帝仍然積極照管著世界
[00:14:20.000 --> 00:14:24.160]  引導世界朝祂所設定的方向去走
[00:14:24.160 --> 00:14:29.280]  並且祂恆常加入宇宙人間裡各樣的人士
[00:14:29.280 --> 00:14:33.720]  從廢黃、臘黃到聆聽我們每個人的祈禱
[00:14:33.720 --> 00:14:39.280]  父上帝的工作永不歇息
[00:14:39.280 --> 00:14:44.800]  近來我找回之前買下的小盆栽種
[00:14:44.800 --> 00:14:46.560]  種植物其實不簡單
[00:14:46.560 --> 00:14:49.280]  因為很需要花時間去鬆肚
[00:14:49.280 --> 00:14:50.680]  定時澆水
[00:14:50.680 --> 00:14:53.120]  給適當的陽光
[00:14:53.120 --> 00:14:55.440]  你知道盆栽在你手上
[00:14:55.440 --> 00:14:57.120]  就算你多忙碌
[00:14:57.120 --> 00:15:01.240]  你的植物也需要你定時澆水
[00:15:01.240 --> 00:15:04.520]  照顧它的需要是你的責任
[00:15:04.520 --> 00:15:08.160]  你不可以只顧著忙工作或娛樂
[00:15:08.160 --> 00:15:09.600]  你多忙碌也好
[00:15:09.600 --> 00:15:15.000]  植物仍然需要你定時澆水
[00:15:15.000 --> 00:15:16.800]  不過我們又知道
[00:15:16.800 --> 00:15:20.560]  唯有天父能使盆栽成長
[00:15:20.560 --> 00:15:25.400]  因為是天父賜下陽光、雨水、養分
[00:15:25.400 --> 00:15:28.280]  我現在每天看著我的盆栽
[00:15:28.280 --> 00:15:30.040]  一天比一天高
[00:15:30.040 --> 00:15:32.240]  覺得很奇妙
[00:15:32.240 --> 00:15:37.000]  我看到在背後那位似生命的主在工作
[00:15:37.000 --> 00:15:40.240]  我要做的就是盡本份
[00:15:40.240 --> 00:15:44.040]  去照顧盆栽的需要
[00:15:44.040 --> 00:15:49.320]  其實生命、靈命就好像盆栽一樣
[00:15:49.320 --> 00:15:53.960]  工作和靈命不應該是對立的
[00:15:53.960 --> 00:16:01.000]  忙碌和上帝或信仰更不應該是對立
[00:16:01.000 --> 00:16:04.360]  耶穌和使徒的生活也很忙
[00:16:04.360 --> 00:16:08.200]  所以其實忙並不是問題
[00:16:08.200 --> 00:16:13.840]  而是我們有沒有在忙碌中實踐信仰呢?
[00:16:13.840 --> 00:16:18.920]  我們不要把信仰實踐和日常生活對立
[00:16:18.920 --> 00:16:21.400]  不要把禱告、靈命操練
[00:16:21.400 --> 00:16:25.360]  和工作、忙碌生活去對立
[00:16:25.360 --> 00:16:29.560]  忙碌絕對不應該是靈命的敵人
[00:16:29.560 --> 00:16:32.600]  而是實踐靈命操練的背景
[00:16:32.600 --> 00:16:36.720]  甚至是必要的前提
[00:16:36.720 --> 00:16:39.400]  信仰不是吃飽飯沒事做
[00:16:39.400 --> 00:16:43.800]  或者退休之後的精神寄託
[00:16:43.800 --> 00:16:46.360]  而是在你撲口罩、廁紙
[00:16:46.360 --> 00:16:49.240]  喜怒哀樂前身的處境之下
[00:16:49.240 --> 00:16:55.760]  你去尋求上帝的垂憐和指引
[00:16:55.760 --> 00:17:01.160]  我們的工作真的特別忙嗎?
[00:17:01.160 --> 00:17:02.920]  或者我們會不會想一下
[00:17:02.920 --> 00:17:06.600]  我們還有時間可以去喝下茶
[00:17:06.600 --> 00:17:08.080]  打下球
[00:17:08.080 --> 00:17:10.760]  打機去旅行
[00:17:10.760 --> 00:17:11.560]  不過你又會說
[00:17:11.560 --> 00:17:13.520]  其實我是忙碌偷閒而已
[00:17:13.520 --> 00:17:15.360]  苦中作樂
[00:17:15.360 --> 00:17:20.520]  不過最少也有閒可偷
[00:17:20.520 --> 00:17:24.320]  但為什麼忙碌就無法親近上帝
[00:17:24.320 --> 00:17:30.280]  靈命不佳呢?
[00:17:30.280 --> 00:17:32.400]  如果靈命追求只能夠
[00:17:32.400 --> 00:17:34.440]  或者主要靠每年幾天的
[00:17:34.440 --> 00:17:36.760]  一些特別的活動的話
[00:17:36.760 --> 00:17:39.280]  我們每天朝九晚七的生活
[00:17:39.280 --> 00:17:42.960]  就只能夠和上帝絕緣
[00:17:42.960 --> 00:17:45.840]  難道上帝只會出現在教會
[00:17:45.840 --> 00:17:49.720]  修道院、神學院嗎?
[00:17:49.720 --> 00:17:51.160]  上帝是否只是
[00:17:51.160 --> 00:17:55.800]  我們公餘消閒活動的交往對象呢?
[00:17:55.800 --> 00:17:58.640]  我們是否放假才見耶穌
[00:17:58.640 --> 00:18:04.160]  還是有空才見耶穌呢?
[00:18:04.160 --> 00:18:07.120]  信仰關乎生活
[00:18:07.120 --> 00:18:09.280]  生活的主要部分
[00:18:09.280 --> 00:18:12.760]  應該就是信仰的主要部分
[00:18:12.760 --> 00:18:15.920]  如果忙碌是我們生活的真實寫照的話
[00:18:15.920 --> 00:18:19.600]  那忙碌就不可能是信仰的敵人
[00:18:19.600 --> 00:18:22.440]  只能夠是信仰的夥伴
[00:18:22.440 --> 00:18:26.920]  並且是實踐信仰的主要場景
[00:18:26.920 --> 00:18:28.720]  我們活在忙碌裡
[00:18:28.720 --> 00:18:31.280]  就在忙碌裡去敬拜主
[00:18:31.280 --> 00:18:33.440]  親近主
[00:18:33.440 --> 00:18:34.440]  操練靈命
[00:18:34.440 --> 00:18:37.480]  實踐信仰
[00:18:37.480 --> 00:18:40.840]  我們可以在工作的時候服侍上帝
[00:18:40.840 --> 00:18:45.240]  在會議裡去學習聽上帝的聲音
[00:18:45.240 --> 00:18:47.400]  我們不需要擺脫了忙碌的生活
[00:18:47.400 --> 00:18:49.880]  才能夠尋見上帝
[00:18:49.880 --> 00:18:52.080]  不需要等到有財務自由
[00:18:52.080 --> 00:18:53.000]  退休了
[00:18:53.000 --> 00:18:54.560]  或者子女都長大了
[00:18:54.560 --> 00:19:00.280]  才可以得享靈女的安息
[00:19:00.280 --> 00:19:02.240]  就在今天
[00:19:02.240 --> 00:19:06.040]  正正是在忙碌的今天裡
[00:19:06.040 --> 00:19:13.320]  你仍然看見上帝在工作嗎?
[00:19:13.320 --> 00:19:18.000]  我們今天的境況其實跟群眾差不多
[00:19:18.000 --> 00:19:20.720]  或者你現在對未來沒有盼望
[00:19:20.720 --> 00:19:22.840]  對於前路覺得迷茫
[00:19:22.840 --> 00:19:25.680]  沒有方向和目的
[00:19:25.680 --> 00:19:28.960]  耶和華是你的目者
[00:19:28.960 --> 00:19:32.160]  祂仍然在工作
[00:19:32.160 --> 00:19:33.840]  祂知道我們的需要
[00:19:33.840 --> 00:19:35.320]  祂憐憫我們
[00:19:35.320 --> 00:19:37.840]  願意教導我們
[00:19:37.840 --> 00:19:41.640]  我們又願不願意在我們忙亂不安裡
[00:19:41.640 --> 00:19:46.760]  仍然相信上帝在掌權呢?
[00:19:46.760 --> 00:19:50.600]  你看見生命的需要嗎?
[00:19:50.600 --> 00:19:51.840]  在忙碌裡
[00:19:51.840 --> 00:19:53.800]  你願不願意像耶穌那樣
[00:19:53.800 --> 00:19:57.400]  去回應他們的需要呢?
[00:19:57.400 --> 00:19:59.880]  上帝交付給我們的責任
[00:19:59.880 --> 00:20:01.000]  工作
[00:20:01.000 --> 00:20:02.080]  照命
[00:20:02.080 --> 00:20:09.080]  我們應該盡心竭力去完成
[00:20:09.080 --> 00:20:12.280]  我們明白到在忙碌裡要有休息
[00:20:12.280 --> 00:20:14.560]  同時要實踐信仰
[00:20:14.560 --> 00:20:19.720]  在忙碌裡我們還需要定精在上帝那裡
[00:20:19.720 --> 00:20:21.080]  大概傍晚的時候
[00:20:21.080 --> 00:20:23.280]  應該是晚飯的時間
[00:20:23.280 --> 00:20:25.080]  門徒就指出已經夜了
[00:20:25.080 --> 00:20:26.960]  那個地方偏僻
[00:20:26.960 --> 00:20:30.000]  意思是他們那裡是荒野
[00:20:30.000 --> 00:20:31.520]  什麼都沒有
[00:20:31.520 --> 00:20:32.480]  就建議耶穌
[00:20:32.480 --> 00:20:33.880]  不如叫眾人離開
[00:20:33.880 --> 00:20:36.920]  去附近的村莊買食物
