
[00:00:00.000 --> 00:00:04.480]  今天是父親節,我要跟大家講阿伯拉罕這個父親
[00:06:56.240 --> 00:07:00.240]  這件事就很嚴重
[00:07:00.240 --> 00:07:04.240]  等於你生命裏面有沒有一些東西很寶貴
[00:07:04.240 --> 00:07:07.240]  甚至愛他多於愛上帝
[00:07:07.240 --> 00:07:11.240]  通常到了這個地步
[00:07:11.240 --> 00:07:13.240]  上帝就會出手
[00:07:13.240 --> 00:07:15.240]  上帝就會叫Alister
[00:07:15.240 --> 00:07:19.240]  或者阿時先生
[00:07:19.240 --> 00:07:25.240]  你將你的東西交出來
[00:07:25.240 --> 00:07:27.240]  獻給我
[00:07:27.240 --> 00:07:32.240]  今天我們講到阿伯拉罕收到這個命令
[00:07:32.240 --> 00:07:34.240]  上帝這樣叫他
[00:07:34.240 --> 00:07:38.240]  聖經只記載阿伯拉罕的行動
[00:07:38.240 --> 00:07:39.240]  他信服
[00:07:39.240 --> 00:07:41.240]  但沒有講到他的心情
[00:07:41.240 --> 00:07:42.240]  他的感受是怎樣
[00:07:42.240 --> 00:07:44.240]  你覺得他的感受好不好過呢
[00:07:44.240 --> 00:07:47.240]  如果那晚他睡得好嗎
[00:07:47.240 --> 00:07:49.240]  肯定不好
[00:07:49.240 --> 00:07:50.240]  他可能心裏說
[00:07:50.240 --> 00:07:53.240]  這個兒子上帝是你賜給我的
[00:07:53.240 --> 00:07:55.240]  為何要我殺了他呢
[00:07:55.240 --> 00:08:03.240]  上帝從來沒有叫人將自己的子女殺了來奉獻給你
[00:08:03.240 --> 00:08:05.240]  這是違反你的命令
[00:08:05.240 --> 00:08:10.240]  還有你應許我的後裔會成為天的星星
[00:08:10.240 --> 00:08:12.240]  你殺了我的獨生子
[00:08:12.240 --> 00:08:14.240]  哪裡還有後裔呢
[00:08:14.240 --> 00:08:18.240]  你估計魔鬼會不會袖手旁觀
[00:08:18.240 --> 00:08:21.240]  魔鬼會不會來試探阿伯拉罕
[00:08:21.240 --> 00:08:24.240]  魔鬼是一個最喜歡試探人的人
[00:08:24.240 --> 00:08:29.240]  在伊甸園他第一時間就試探阿當夏娃
[00:08:29.240 --> 00:08:31.240]  耶穌基督都未出來傳道
[00:08:31.240 --> 00:08:33.240]  剛剛開始他就試探他
[00:08:33.240 --> 00:08:37.240]  我估計魔鬼會趁這個機會試探阿伯拉罕
[00:08:37.240 --> 00:08:38.240]  雖然聖經沒有提到
[00:08:38.240 --> 00:08:40.240]  但魔鬼想
[00:08:40.240 --> 00:08:43.240]  這個阿伯拉罕如果我整定了他
[00:08:43.240 --> 00:08:46.240]  變了上帝的救贖計劃都沒有了
[00:08:46.240 --> 00:08:52.240]  所以阿伯拉罕當時的心情的掙扎可想而知
[00:08:52.240 --> 00:08:54.240]  但聖經告訴他
[00:08:54.240 --> 00:08:55.240]  阿伯拉罕信服
[00:08:55.240 --> 00:08:59.240]  他早上起來就執行上帝的命令
[00:08:59.240 --> 00:09:05.240]  他預備好一隻驢子
[00:09:05.240 --> 00:09:08.240]  帶著兩個僕人和自己的兒子二剎
[00:09:08.240 --> 00:09:10.240]  又斬好柴
[00:09:10.240 --> 00:09:13.240]  就起程到神指示去的地方
[00:09:13.240 --> 00:09:16.240]  第六節有一句話值得我們去想
[00:09:16.240 --> 00:09:21.240]  阿伯拉罕把獻祭的柴放在他兒子二剎身上
[00:09:21.240 --> 00:09:25.240]  自己手裡拿著火與刀
[00:09:25.240 --> 00:09:28.240]  我們可以將二剎和耶穌基督做一個對照
[00:09:28.240 --> 00:09:31.240]  耶穌基督去伽略山的時候
[00:09:31.240 --> 00:09:33.240]  是他自己背十字架的
[00:09:33.240 --> 00:09:35.240]  十字架是他自己背的
[00:09:35.240 --> 00:09:38.240]  現在二剎上摩利亞山的時候
[00:09:38.240 --> 00:09:41.240]  那些柴都是他自己背的
[00:09:41.240 --> 00:09:43.240]  他去到山上
[00:09:43.240 --> 00:09:45.240]  阿伯拉罕就拿著一把刀出來
[00:09:45.240 --> 00:09:47.240]  要斬他兒子的時候
[00:09:47.240 --> 00:09:50.240]  上帝的使者天相就呼叫他
[00:09:50.240 --> 00:09:52.240]  阿伯拉罕
[00:09:52.240 --> 00:09:53.240]  阿伯拉罕回答說
[00:09:53.240 --> 00:09:54.240]  「我在這裡」
[00:09:54.240 --> 00:09:57.240]  這個「我在這裡」的意思就是說
[00:09:57.240 --> 00:09:58.240]  我正在聽你的話
[00:09:58.240 --> 00:10:00.240]  我願意順服執行
[00:10:00.240 --> 00:10:02.240]  記不記得以賽亞書
[00:10:02.240 --> 00:10:04.240]  以賽亞在殿裡見到上帝
[00:10:04.240 --> 00:10:05.240]  以賽亞也說
[00:10:05.240 --> 00:10:09.240]  「我在這裡,請差獻我」
[00:10:09.240 --> 00:10:11.240]  阿伯拉罕說
[00:10:11.240 --> 00:10:13.240]  「獨人Ready」
[00:10:13.240 --> 00:10:15.240]  天使說
[00:10:15.240 --> 00:10:17.240]  「不要殺這個孩子」
[00:10:17.240 --> 00:10:19.240]  「我知道你是敬畏神」
[00:10:19.240 --> 00:10:21.240]  「因為你沒有留下你的兒子」
[00:10:21.240 --> 00:10:23.240]  「你的獨身子不給我」
[00:10:23.240 --> 00:10:26.240]  原來上帝是要試驗阿伯拉罕
[00:10:26.240 --> 00:10:30.240]  看看會不會將他最心愛的兒子留下來
[00:10:30.240 --> 00:10:32.240]  不給上帝
[00:10:32.240 --> 00:10:34.240]  阿伯拉罕舉目觀看
[00:10:34.240 --> 00:10:37.240]  原來見到有隻公綿羊
[00:10:37.240 --> 00:10:41.240]  兩角扣在樹上等待
[00:10:41.240 --> 00:10:44.240]  阿伯拉罕一開始看不到
[00:10:44.240 --> 00:10:45.240]  現在就看到了
[00:10:45.240 --> 00:10:48.240]  阿伯拉罕就拿了一隻公綿羊
[00:10:48.240 --> 00:10:52.240]  將牠獻為繁祭代替自己的兒子
[00:10:52.240 --> 00:10:57.240]  這隻羊是阿伯拉罕順服之後才看到
[00:10:57.240 --> 00:11:05.240]  他就將地方改名為耶和華爾納
[00:11:05.240 --> 00:11:07.240]  直到今天
[00:11:07.240 --> 00:11:09.240]  人們都說在耶和華的山上
[00:11:09.240 --> 00:11:12.240]  是必有預備的
[00:11:12.240 --> 00:11:15.240]  這是一個歷史事件
[00:11:15.240 --> 00:11:17.240]  我們現在做一些分析
[00:11:17.240 --> 00:11:19.240]  第一
[00:11:19.240 --> 00:11:24.240]  呼召的前後呼應
[00:11:24.240 --> 00:11:29.240]  我們看上帝第一次危機的時候
[00:11:29.240 --> 00:11:31.240]  他對阿伯拉罕說
[00:11:31.240 --> 00:11:33.240]  離開本地本族父家
[00:11:33.240 --> 00:11:36.240]  到我要你去的地方
[00:11:36.240 --> 00:11:41.240]  到第四次危機的時候
[00:11:41.240 --> 00:11:43.240]  他就說帶著你的兒子
[00:11:43.240 --> 00:11:45.240]  你的獨生子
[00:11:45.240 --> 00:11:48.240]  到摩尼亞山上
[00:11:48.240 --> 00:11:51.240]  如果我們看看這兩個命令
[00:11:51.240 --> 00:11:52.240]  第一
[00:11:52.240 --> 00:11:54.240]  本地本族父家
[00:11:54.240 --> 00:11:57.240]  本族比本地更加貼身
[00:11:57.240 --> 00:12:01.240]  而這個父家比本族更加貼身
[00:12:01.240 --> 00:12:04.240]  第四次在和合本就說
[00:12:04.240 --> 00:12:07.240]  你的獨生子是你所愛的
[00:12:07.240 --> 00:12:10.240]  獨生子就比兒子貼身
[00:12:10.240 --> 00:12:12.240]  所愛的就比獨生子貼身
[00:12:12.240 --> 00:12:15.240]  這兩個呼召都看到
[00:12:15.240 --> 00:12:19.240]  上帝為何要試驗阿伯拉罕
[00:12:19.240 --> 00:12:21.240]  為何有四次危機
[00:12:21.240 --> 00:12:24.240]  上帝看到他生命裏有些東西他很愛
[00:12:24.240 --> 00:12:26.240]  我們有時有危險
[00:12:26.240 --> 00:12:28.240]  我心裏有些東西很愛的時候
[00:12:28.240 --> 00:12:33.240]  越愛越愛越愛就愛他多於愛上帝
[00:12:33.240 --> 00:12:38.240]  你有沒有些東西是你愛多於愛上帝
[00:12:38.240 --> 00:12:42.240]  或者是你的愛人
[00:12:42.240 --> 00:12:45.240]  或者是你的事業
[00:12:45.240 --> 00:12:47.240]  或者是你的錢
[00:12:47.240 --> 00:12:50.240]  你的兒女
[00:12:50.240 --> 00:12:55.240]  很多人說我年紀大最重要是身體健康
[00:12:55.240 --> 00:12:58.240]  是否最重要是身體健康
[00:12:58.240 --> 00:13:01.240]  身體健康是否你所愛的
[00:13:01.240 --> 00:13:03.240]  是否愛他多於愛上帝
[00:13:03.240 --> 00:13:07.240]  如果是的時候就開始出現問題
[00:13:07.240 --> 00:13:13.240]  我們就來看看愛的優先次序
[00:13:13.240 --> 00:13:25.240]  這個梵濟原文就是Holocaust
[00:13:25.240 --> 00:13:27.240]  大屠殺的意思
[00:13:27.240 --> 00:13:30.240]  希臘拉薩猶太人就是大屠殺
[00:13:30.240 --> 00:13:31.240]  Holocaust
[00:13:31.240 --> 00:13:38.240]  這個Holocaust的意思就是燒盡全部沒有留的
[00:13:38.240 --> 00:13:42.240]  梵濟獻給神的羊羔要全部燒到沒有了
[00:13:42.240 --> 00:13:44.240]  什麼都沒有了
[00:13:44.240 --> 00:13:47.240]  神要試驗阿伯拉罕
[00:13:47.240 --> 00:13:50.240]  就是你是不是將心裏最寶貴的
[00:13:50.240 --> 00:13:54.240]  完全不保留的奉獻給上帝
[00:13:54.240 --> 00:13:58.240]  這個考試是100分
[00:13:58.240 --> 00:14:01.240]  愛的優先次序
[00:14:01.240 --> 00:14:03.240]  第三,復活的遠像
[00:14:03.240 --> 00:14:05.240]  或者你會問
[00:14:05.240 --> 00:14:09.240]  阿伯拉罕這把刀要殺這個兒子的時候
[00:14:09.240 --> 00:14:12.240]  他心裏有沒有想法
[00:14:12.240 --> 00:14:16.240]  最後關頭上帝會收回命令呢?
[00:14:16.240 --> 00:14:19.240]  聖經約翰世紀沒有說
[00:14:19.240 --> 00:14:21.240]  但是希伯來斯有說
[00:14:21.240 --> 00:14:23.240]  希伯來斯告訴他
[00:14:23.240 --> 00:14:25.240]  那時候阿伯拉罕在想什麼
[00:14:25.240 --> 00:14:28.240]  希伯來斯第十一章說
[00:14:28.240 --> 00:14:31.240]  因著信阿伯拉罕在受試驗的時候
[00:14:31.240 --> 00:14:33.240]  就把耳朵獻上
[00:14:33.240 --> 00:14:35.240]  阿伯拉罕認定
[00:14:35.240 --> 00:14:38.240]  神能叫人從死裏復活
[00:14:38.240 --> 00:14:43.240]  因此他差不多在死裏得到自己的兒子
[00:14:43.240 --> 00:14:46.240]  四千年前是沒有復活這個觀念
[00:14:46.240 --> 00:14:48.240]  為什麼我們現在有復活觀念
[00:14:48.240 --> 00:14:50.240]  就是耶穌基督復活
[00:14:50.240 --> 00:14:52.240]  我們有復活節就有復活觀念
[00:14:52.240 --> 00:14:55.240]  耶穌基督又叫一些死人復活
[00:14:55.240 --> 00:14:58.240]  但是再早二千年
[00:14:58.240 --> 00:14:59.240]  就是四千年前
[00:14:59.240 --> 00:15:02.240]  阿伯拉罕的年代沒有人說過復活這兩個字
[00:15:02.240 --> 00:15:04.240]  你不知道什麼叫復活
[00:15:04.240 --> 00:15:08.240]  因為他的信心竟然能夠超越時空
[00:15:08.240 --> 00:15:10.240]  想到上帝要我殺這個兒子
[00:15:10.240 --> 00:15:11.240]  我一定要殺
[00:15:11.240 --> 00:15:12.240]  他一定會死
[00:15:12.240 --> 00:15:13.240]  他會燒盡
[00:15:13.240 --> 00:15:15.240]  但是上帝會叫他從死裏復活
[00:15:15.240 --> 00:15:16.240]  因為上帝應許我
[00:15:16.240 --> 00:15:18.240]  這個信心很大
[00:15:18.240 --> 00:15:20.240]  這個信心令他看到一些
[00:15:20.240 --> 00:15:22.240]  二千年後才出現的東西
[00:15:22.240 --> 00:15:25.240]  但是如果你憑信心依靠上帝的話
[00:15:25.240 --> 00:15:28.240]  你上帝給你的vision
[00:15:28.240 --> 00:15:30.240]  那個遠像
[00:15:30.240 --> 00:15:33.240]  是非你所能夠想像
[00:15:33.240 --> 00:15:37.240]  還有一些分析
[00:15:37.240 --> 00:15:38.240]  我們看看
[00:15:38.240 --> 00:15:40.240]  以撒亦都是預表基督
[00:15:40.240 --> 00:15:41.240]  我剛才提到
[00:15:41.240 --> 00:15:44.240]  那些柴是以撒自己揹著
[00:15:44.240 --> 00:15:47.240]  十字架也是耶穌基督揹著
[00:15:47.240 --> 00:15:50.240]  阿伯拉罕獻以撒這個故事
[00:15:50.240 --> 00:15:51.240]  其實有個預表
[00:15:51.240 --> 00:15:54.240]  就是將來上帝將自己的童生節拿出來
[00:15:54.240 --> 00:15:57.240]  賜給我們
[00:15:57.240 --> 00:15:59.240]  所以阿伯拉罕那時候的心
[00:15:59.240 --> 00:16:00.240]  那個感受
[00:16:00.240 --> 00:16:01.240]  那個痛苦
[00:16:01.240 --> 00:16:03.240]  是給我們看到
[00:16:03.240 --> 00:16:06.240]  給我們一個像一個窗門那樣打開
[00:16:06.240 --> 00:16:07.240]  給我們看到
[00:16:07.240 --> 00:16:11.240]  上帝將他的兒子交出來
[00:16:11.240 --> 00:16:12.240]  釘十字架
[00:16:12.240 --> 00:16:15.240]  上帝自己的心情是怎樣
[00:16:15.240 --> 00:16:23.240]  以撒沒有死
[00:16:23.240 --> 00:16:26.240]  因為上帝預備了一隻羊羔
[00:16:26.240 --> 00:16:29.240]  耶穌基督就是那隻羊羔
[00:16:29.240 --> 00:16:31.240]  耶穌基督死了
[00:16:31.240 --> 00:16:32.240]  就是為我們死
[00:16:32.240 --> 00:16:36.240]  又說以撒
[00:16:36.240 --> 00:16:40.240]  以撒那個原文的意思就是看到的意思
[00:16:40.240 --> 00:16:42.240]  以撒就是看見
[00:16:42.240 --> 00:16:44.240]  上帝看到了
[00:16:44.240 --> 00:16:46.240]  又說以撒的意思就是上帝看到了
[00:16:46.240 --> 00:16:48.240]  上帝看顧我們
[00:16:48.240 --> 00:16:50.240]  上帝有預備
[00:16:50.240 --> 00:16:56.240]  試驗之後的祝福
[00:16:57.240 --> 00:17:00.240]  阿伯拉罕的信服帶來很大的祝福
[00:17:00.240 --> 00:17:01.240]  上帝對他說
[00:17:01.240 --> 00:17:03.240]  我必定賜福給你
[00:17:03.240 --> 00:17:05.240]  叫你的後裔繁多
[00:17:05.240 --> 00:17:07.240]  像天上的星星海邊的沙
[00:17:07.240 --> 00:17:09.240]  你的後裔必佔領受敵的門
[00:17:09.240 --> 00:17:11.240]  地上萬族都因你後裔得福
[00:17:11.240 --> 00:17:13.240]  因為你聽了我的話
[00:17:13.240 --> 00:17:15.240]  這裡我們看到四重的祝福
[00:17:15.240 --> 00:17:17.240]  上帝賜福給阿伯拉罕自己
[00:17:17.240 --> 00:17:18.240]  他的後裔繁多
[00:17:18.240 --> 00:17:20.240]  他會勝過敵人
[00:17:20.240 --> 00:17:23.240]  他會成為普世得福的渠道
[00:17:24.240 --> 00:17:28.240]  還有一個分析我們看到
[00:17:28.240 --> 00:17:30.240]  就是以撒的信服
[00:17:30.240 --> 00:17:33.240]  那時以撒大約是十五到二十歲
[00:17:33.240 --> 00:17:38.240]  阿伯拉罕是一百一十五到一百二十歲
[00:17:38.240 --> 00:17:42.240]  如果你想一個一百二十歲的人
[00:17:42.240 --> 00:17:44.240]  想將一個二十歲的人綁住
[00:17:44.240 --> 00:17:46.240]  容易嗎?
[00:17:46.240 --> 00:17:49.240]  不容易吧?
[00:17:49.240 --> 00:17:50.240]  不容易
[00:17:50.240 --> 00:17:51.240]  根本不可能
[00:17:51.240 --> 00:17:53.240]  如果他不信服的話不可能
[00:17:53.240 --> 00:17:58.240]  但以撒竟然願意被爸爸綁住
[00:17:58.240 --> 00:18:00.240]  他看到那些柴
[00:18:00.240 --> 00:18:02.240]  看到那些柴鋪好了
[00:18:02.240 --> 00:18:04.240]  又將他綁住
[00:18:04.240 --> 00:18:07.240]  這個年輕人很信服
[00:18:07.240 --> 00:18:09.240]  信服
[00:18:09.240 --> 00:18:12.240]  以致上帝祝福他
[00:18:12.240 --> 00:18:15.240]  在這件事之後
[00:18:15.240 --> 00:18:19.240]  上帝沒有和阿伯拉罕面對面對話
[00:18:19.240 --> 00:18:22.240]  上帝對話的對象就是以撒
[00:18:22.240 --> 00:18:25.240]  從這件事之後就轉到以撒
[00:18:25.240 --> 00:18:30.240]  所以這個試驗成為了以撒成長的一個里程碑
[00:18:30.240 --> 00:18:37.240]  對以撒來說是一個很重要的轉捩點
[00:18:37.240 --> 00:18:43.240]  所以這個故事不單止講到阿伯拉罕的信服
[00:18:43.240 --> 00:18:45.240]  也講到以撒的信服
[00:18:45.240 --> 00:18:48.240]  我們看完這幾項分析
[00:18:48.240 --> 00:18:49.240]  我們看看應用
[00:18:49.240 --> 00:18:53.240]  對你對我今日父親節有什麼我們可以學到
[00:18:53.240 --> 00:18:56.240]  我們可以實踐在我們的生命裡面
[00:18:56.240 --> 00:18:59.240]  第一感謝基督的救贖
[00:18:59.240 --> 00:19:03.240]  我剛才提到阿伯拉罕獻以撒
[00:19:03.240 --> 00:19:07.240]  是以表上帝犧牲自己的獨身子來救贖人類
[00:19:07.240 --> 00:19:10.240]  希伯來書第十章有一句很厲害的話
[00:19:10.240 --> 00:19:12.240]  耶穌基督來到這個世上
[00:19:12.240 --> 00:19:14.240]  祂對上帝說
[00:19:14.240 --> 00:19:18.240]  祂說製品和禮物不是你所要的
[00:19:18.240 --> 00:19:21.240]  你卻為我預備了身體
[00:19:21.240 --> 00:19:23.240]  為什麼耶穌基督這麼得意
[00:19:23.240 --> 00:19:25.240]  對上帝說你為我預備身體
[00:19:25.240 --> 00:19:27.240]  這個身體是用來做什麼的
[00:19:27.240 --> 00:19:28.240]  用來做繁祭
[00:19:28.240 --> 00:19:29.240]  用來釘十字架
[00:19:29.240 --> 00:19:31.240]  用來為你為我贖罪
[00:19:31.240 --> 00:19:36.240]  繁祭和贖罪祭不是你所喜悅的
[00:19:36.240 --> 00:19:37.240]  那時候我說
[00:19:37.240 --> 00:19:38.240]  看啊我來了
[00:19:38.240 --> 00:19:41.240]  經典上已經記載我的事
[00:19:41.240 --> 00:19:43.240]  神啊我來是要遵行你的旨意
[00:19:43.240 --> 00:19:45.240]  基督對上帝說
[00:19:45.240 --> 00:19:46.240]  我來遵行你的旨意
[00:19:46.240 --> 00:19:48.240]  為人類贖罪
[00:19:48.240 --> 00:19:49.240]  被釘十字架
[00:19:49.240 --> 00:19:53.240]  所以耶穌基督在聖經約翰福音三章十六節說
[00:19:53.240 --> 00:19:55.240]  神愛世人
[00:19:55.240 --> 00:19:58.240]  甚至將祂的獨身子賜給他們
[00:19:58.240 --> 00:20:00.240]  叫一切信祂的不致滅亡
[00:20:00.240 --> 00:20:01.240]  反得永生
[00:20:01.240 --> 00:20:04.240]  這個很厲害
[00:20:04.240 --> 00:20:06.240]  阿伯拉罕我想像
