
[00:00:00.000 --> 00:00:04.600]  能夠在聖誕節的崇拜和大家在港台見面
[00:03:14.200 --> 00:03:15.000]  它只會改變
[00:03:15.000 --> 00:03:17.400]  從一種能量轉去另一種能量
[00:03:17.400 --> 00:03:19.600]  從一種能量轉到另一種能量
[00:03:19.600 --> 00:03:21.600]  好像很高深的科學
[00:03:21.600 --> 00:03:22.800]  看起來好像很高深的科學
[00:03:22.800 --> 00:03:24.000]  其實就不是很高深
[00:03:24.000 --> 00:03:25.200]  其實也不是這麼高深
[00:03:25.200 --> 00:03:28.800]  每次你開著燈的時候
[00:03:28.800 --> 00:03:34.200]  每回你打開燈的開關的時候
[00:03:34.200 --> 00:03:35.400]  其實是什麼
[00:03:35.400 --> 00:03:37.600]  其實就是那個電的能量
[00:03:37.600 --> 00:03:39.200]  其實就是電的能量
[00:03:39.200 --> 00:03:41.000]  化為一個光的能量
[00:03:41.000 --> 00:03:42.600]  化為那個光的能量
[00:03:42.600 --> 00:03:44.000]  還有一點熱的能量
[00:03:44.000 --> 00:03:45.600]  還有一點熱的能量
[00:03:45.600 --> 00:03:47.400]  因為你摸一下燈泡會熱的
[00:03:47.400 --> 00:03:50.200]  你去摸摸那個燈泡它是熱的
[00:03:50.200 --> 00:03:53.000]  但能量是沒有說增加了也沒有減少
[00:03:53.000 --> 00:03:55.400]  能量沒有增加也沒有減少
[00:03:55.400 --> 00:03:56.400]  只不過是改變了
[00:03:56.400 --> 00:03:57.400]  只不過是改變了
[00:03:57.400 --> 00:04:01.000]  當我看到這個科學定義的時候
[00:04:01.000 --> 00:04:03.000]  當我看到這個科學定義的時候
[00:04:03.000 --> 00:04:05.600]  我想一下原來我們開不開心呢
[00:04:05.600 --> 00:04:07.400]  我們在現場我們究竟開不開心
[00:04:07.400 --> 00:04:10.200]  或者我們周圍的環境開不開心呢
[00:04:10.200 --> 00:04:13.400]  或者我們周遭的環境開不開心
[00:04:13.400 --> 00:04:15.000]  這個周圍開心量
[00:04:15.000 --> 00:04:17.800]  如果我們可以量度到的話
[00:04:17.800 --> 00:04:19.400]  這個所謂的開心量
[00:04:19.400 --> 00:04:21.400]  如果我們可以去衡量的話
[00:04:21.400 --> 00:04:23.600]  其實都不會有增加不會有減少的
[00:04:23.600 --> 00:04:25.600]  其實也不會有增加或是減少的
[00:04:25.600 --> 00:04:27.600]  舉個很簡單的例子就明白了
[00:04:27.600 --> 00:04:29.000]  比如說
[00:04:29.000 --> 00:04:31.000]  有些人可能去投資
[00:04:31.000 --> 00:04:32.200]  有些人去投資
[00:04:32.200 --> 00:04:34.000]  投資譬如你買股票的話
[00:04:34.000 --> 00:04:35.600]  比如說去買那個股票
[00:04:35.600 --> 00:04:36.600]  當是投資吧
[00:04:36.600 --> 00:04:38.600]  我不是當你不要說賭博
[00:04:38.600 --> 00:04:41.200]  就把它先當作一個投資
[00:04:41.200 --> 00:04:43.400]  大家都知道那個理論
[00:04:43.400 --> 00:04:44.400]  大家都知道那個理論
[00:04:44.400 --> 00:04:45.800]  你最開心的時候是什麼
[00:04:45.800 --> 00:04:46.800]  你最開心的時候
[00:04:46.800 --> 00:04:48.600]  就是你低價的時候買入
[00:04:48.600 --> 00:04:50.200]  就是低價的時候買入
[00:04:50.200 --> 00:04:51.800]  高價的時候買出
[00:04:51.800 --> 00:04:53.000]  高價的時候買出
[00:04:53.000 --> 00:04:54.600]  那當然賺多點錢
[00:04:54.600 --> 00:04:55.800]  當然是多賺
[00:04:55.800 --> 00:04:56.800]  但你有沒有想過
[00:04:56.800 --> 00:04:57.800]  可是我想
[00:04:57.800 --> 00:04:59.800]  你低價買入的時候
[00:04:59.800 --> 00:05:00.800]  低價買入的時候
[00:05:00.800 --> 00:05:01.800]  你跟誰買入
[00:05:01.800 --> 00:05:02.800]  你跟誰買入
[00:05:02.800 --> 00:05:05.800]  你跟那個低價賣出的人買入
[00:05:05.800 --> 00:05:08.600]  你跟那個低價賣出的人去買入
[00:05:08.600 --> 00:05:10.800]  同樣你高價賣出的時候
[00:05:10.800 --> 00:05:12.800]  同樣你高價賣出的時候
[00:05:12.800 --> 00:05:14.800]  你賣出給那個人呢
[00:05:14.800 --> 00:05:16.800]  你賣出去的那個對方
[00:05:16.800 --> 00:05:19.400]  他是用高價來買你的股票
[00:05:19.400 --> 00:05:21.400]  他是用那個高價來買你的股票
[00:05:21.400 --> 00:05:23.400]  所以你開心不代表他開心
[00:05:23.400 --> 00:05:25.800]  因為你開心並不等於說他開心
[00:05:25.800 --> 00:05:27.600]  不會雙方面都開心的
[00:05:27.600 --> 00:05:29.000]  因為雙方面都開心
[00:05:29.000 --> 00:05:32.000]  只不過你的開心就帶來他的憂愁
[00:05:32.000 --> 00:05:34.600]  只不過你的開心帶來他的憂愁
[00:05:34.600 --> 00:05:37.000]  所以有一句中文說話
[00:05:37.000 --> 00:05:38.200]  所以中文裡有一句說話
[00:05:38.200 --> 00:05:40.600]  就說有人快活有人愁就是這個意思
[00:05:40.600 --> 00:05:42.600]  就是有人快活有人愁
[00:05:42.600 --> 00:05:44.800]  說個簡單的例子就可以了
[00:05:44.800 --> 00:05:46.000]  舉個簡單的例子
[00:05:46.000 --> 00:05:47.400]  在一個比賽當中
[00:05:47.400 --> 00:05:48.800]  在一個比賽當中
[00:05:48.800 --> 00:05:49.800]  有人會贏是不是
[00:05:49.800 --> 00:05:50.600]  有人會贏
[00:05:50.600 --> 00:05:52.000]  贏的當然是開心的是不是
[00:05:52.000 --> 00:05:53.000]  贏的當然會開心
[00:05:53.000 --> 00:05:55.000]  自然就有人輸的了是不是
[00:05:55.000 --> 00:05:56.200]  自然也會有人輸
[00:05:56.200 --> 00:05:58.000]  是不是你不會兩個都贏的是不是
[00:05:58.000 --> 00:05:59.000]  而且你不會兩個都贏
[00:05:59.000 --> 00:06:00.600]  是不是你看那些選美
[00:06:00.600 --> 00:06:02.000]  選港姐就知道了
[00:06:02.000 --> 00:06:04.400]  你去看那些選美的
[00:06:04.400 --> 00:06:06.400]  第三名是誰
[00:06:06.400 --> 00:06:08.200]  就先看那個第三名是誰
[00:06:08.200 --> 00:06:10.400]  桂君鏡頭拍著桂君是不是
[00:06:10.400 --> 00:06:13.400]  然後季君鏡頭拍著季君
[00:06:13.400 --> 00:06:15.400]  那就剩下兩個了是不是
[00:06:15.400 --> 00:06:16.400]  然後剩下兩個
[00:06:16.400 --> 00:06:18.200]  然後她就宣佈亞軍了
[00:06:18.200 --> 00:06:19.600]  然後宣佈亞軍
[00:06:19.600 --> 00:06:21.000]  鏡頭就不是拍著亞軍的
[00:06:21.000 --> 00:06:23.200]  那個鏡頭卻不是拍著亞軍的
[00:06:23.200 --> 00:06:25.000]  因為宣佈了亞軍
[00:06:25.000 --> 00:06:26.600]  自然就知道誰是冠軍了是不是
[00:06:26.600 --> 00:06:28.000]  因為宣佈了亞軍
[00:06:28.000 --> 00:06:29.400]  自然就知道誰是冠軍
[00:06:29.400 --> 00:06:31.200]  鏡頭一定是拍著那個冠軍
[00:06:31.200 --> 00:06:32.400]  很開心的樣子
[00:06:32.400 --> 00:06:35.400]  鏡頭肯定會拍著冠軍很開心的樣子
[00:06:35.400 --> 00:06:37.400]  是不是亞軍其實是最不值的
[00:06:37.400 --> 00:06:38.400]  沒有人拍他的
[00:06:38.400 --> 00:06:40.400]  亞軍是最吃虧的
[00:06:40.400 --> 00:06:41.400]  因為沒有人去拍他
[00:06:41.400 --> 00:06:42.400]  因為他輸了
[00:06:42.400 --> 00:06:43.400]  因為他輸了
[00:06:43.400 --> 00:06:45.400]  有人快活有人愁
[00:06:45.400 --> 00:06:47.400]  有人快活有人愁
[00:06:47.400 --> 00:06:48.400]  是不是
[00:06:48.400 --> 00:06:52.400]  早陣子我都說過這個很怪的現象
[00:06:52.400 --> 00:06:55.400]  前陣子Andrew也說過一個很奇怪的現象
[00:06:55.400 --> 00:06:56.400]  是香港人一個很怪的現象
[00:06:56.400 --> 00:06:58.400]  是一個香港人很奇怪的現象
[00:06:58.400 --> 00:07:00.400]  就是香港人很喜歡打風的
[00:07:00.400 --> 00:07:02.400]  香港人很喜歡打風的
[00:07:02.400 --> 00:07:03.400]  就是打大風
[00:07:03.400 --> 00:07:04.400]  就是掛大風
[00:07:04.400 --> 00:07:05.400]  為什麼
[00:07:05.400 --> 00:07:07.400]  特別是打公仔怎樣
[00:07:07.400 --> 00:07:09.400]  可以打公仔
[00:07:09.400 --> 00:07:11.400]  特別是那個上班族
[00:07:11.400 --> 00:07:13.400]  上班族就不用上班
[00:07:13.400 --> 00:07:15.400]  他們就不用上班
[00:07:15.400 --> 00:07:19.400]  你看那些風暴還沒來的時候
[00:07:19.400 --> 00:07:20.400]  風暴還沒來
[00:07:20.400 --> 00:07:21.400]  那些傳媒就在說
[00:07:21.400 --> 00:07:23.400]  什麼時候什麼時候會殺到你
[00:07:23.400 --> 00:07:26.400]  傳媒就一直在緊張地說
[00:07:26.400 --> 00:07:27.400]  什麼時候會來到
[00:07:27.400 --> 00:07:29.400]  打中香港機會是多少多少
[00:07:29.400 --> 00:07:32.400]  就是爭取香港的機會
[00:07:32.400 --> 00:07:33.400]  用很多電腦去分析
[00:07:33.400 --> 00:07:34.400]  用很多的電腦
[00:07:34.400 --> 00:07:37.400]  說到如果白天打到來就不用上班了
[00:07:37.400 --> 00:07:38.400]  說到了
[00:07:38.400 --> 00:07:41.400]  早上颱風到的時候就不用上班了
[00:07:41.400 --> 00:07:43.400]  似乎很想風暴打到來
[00:07:43.400 --> 00:07:46.400]  似乎很想風暴去爭取香港的機會
[00:07:46.400 --> 00:07:48.400]  但是沒想過打風帶來的災害
[00:07:48.400 --> 00:07:49.400]  有沒有想過呢
[00:07:49.400 --> 00:07:50.400]  那刮風帶來的災害
[00:07:50.400 --> 00:07:52.400]  如果你的房子不是這麼穩當的話
[00:07:52.400 --> 00:07:54.400]  如果你的房子不是這麼穩當的話
[00:07:54.400 --> 00:07:56.400]  你會無家可歸
[00:07:56.400 --> 00:07:57.400]  那你就會無家可歸
[00:07:57.400 --> 00:07:58.400]  很多人都忘記了
[00:07:58.400 --> 00:08:00.400]  以前風暴來的時候死了多少人
[00:08:00.400 --> 00:08:01.400]  很多人都忘記了
[00:08:01.400 --> 00:08:03.400]  風暴來的時候死了多少人
[00:08:03.400 --> 00:08:05.400]  你不用上班多一天你會開心
[00:08:05.400 --> 00:08:08.400]  你不用上班一天你會開心
[00:08:08.400 --> 00:08:09.400]  你約了幾個朋友去打麻將
[00:08:09.400 --> 00:08:11.400]  在室內
[00:08:11.400 --> 00:08:13.400]  可能約了朋友去打麻將
[00:08:13.400 --> 00:08:15.400]  新界菜園的菜農怎麼樣
[00:08:15.400 --> 00:08:18.400]  新界菜園的菜農
[00:08:18.400 --> 00:08:19.400]  他就懷孕了
[00:08:19.400 --> 00:08:20.400]  他們就醜了
[00:08:20.400 --> 00:08:21.400]  他就憂愁了
[00:08:21.400 --> 00:08:22.400]  他們就醜了
[00:08:22.400 --> 00:08:23.400]  是這樣的
[00:08:23.400 --> 00:08:24.400]  就是這樣的
[00:08:24.400 --> 00:08:25.400]  經常有朋友跟我說
[00:08:25.400 --> 00:08:26.400]  我的朋友都跟你說
[00:08:26.400 --> 00:08:28.400]  我說Andrew你為什麼不回香港做醫生
[00:08:28.400 --> 00:08:29.400]  你會發達
[00:08:29.400 --> 00:08:30.400]  問Andrew
[00:08:30.400 --> 00:08:32.400]  為什麼他不回去香港做醫生
[00:08:32.400 --> 00:08:34.400]  醫生在香港是挺發達的
[00:08:34.400 --> 00:08:36.400]  香港醫生蠻發達的
[00:08:36.400 --> 00:08:37.400]  為什麼這麼發達
[00:08:37.400 --> 00:08:38.400]  為什麼這麼發達
[00:08:38.400 --> 00:08:40.400]  因為很多病人很痛苦
[00:08:40.400 --> 00:08:41.400]  因為很多病人很痛苦
[00:08:41.400 --> 00:08:43.400]  你做醫生就開心
[00:08:43.400 --> 00:08:45.400]  你當醫生的當然開心
[00:08:45.400 --> 00:08:46.400]  有多少病人
[00:08:46.400 --> 00:08:47.400]  有多少病人
[00:08:47.400 --> 00:08:50.400]  你做醫生想不想沒有病人來找你
[00:08:50.400 --> 00:08:52.400]  你當醫生的想不想沒有病人來找你
[00:08:52.400 --> 00:08:53.400]  你會不會祈禱
[00:08:53.400 --> 00:08:54.400]  每個人都健康
[00:08:54.400 --> 00:08:55.400]  你會不會禱告
[00:08:55.400 --> 00:08:56.400]  每個人都健康
[00:08:56.400 --> 00:08:58.400]  按理說應該的
[00:08:58.400 --> 00:09:00.400]  為身邊的人祈禱
[00:09:00.400 --> 00:09:02.400]  當然健康一點
[00:09:02.400 --> 00:09:04.400]  為身邊的人每個人都禱告
[00:09:04.400 --> 00:09:06.400]  讓他們健康一點
[00:09:06.400 --> 00:09:08.400]  我不知道香港醫生怎麼祈禱
[00:09:08.400 --> 00:09:09.400]  不知道
[00:09:09.400 --> 00:09:11.400]  是不是祈自己的生意好一點
[00:09:11.400 --> 00:09:13.400]  禱告自得順其心容嗎
[00:09:13.400 --> 00:09:14.400]  那個定律就是這樣
[00:09:14.400 --> 00:09:15.400]  定律就是這樣
[00:09:15.400 --> 00:09:17.400]  有人快樂有人愁
[00:09:17.400 --> 00:09:18.400]  有人快樂有人愁
[00:09:18.400 --> 00:09:20.400]  所以今天我們所謂的歡樂
[00:09:20.400 --> 00:09:22.400]  所以今天我們所謂的快樂
[00:09:22.400 --> 00:09:23.400]  不是普世的
[00:09:23.400 --> 00:09:24.400]  不是普世的
[00:09:24.400 --> 00:09:25.400]  是我自己個人的
[00:09:25.400 --> 00:09:26.400]  是我們個人的
[00:09:26.400 --> 00:09:29.400]  我歡樂不代表你開心的
[00:09:29.400 --> 00:09:31.400]  我歡樂不代表你開心的
[00:09:31.400 --> 00:09:35.400]  你開心不代表我也要跟你一起開心
[00:09:35.400 --> 00:09:38.400]  你開心不等於我跟你一起開心
[00:09:38.400 --> 00:09:41.400]  我最記得的印象就是大學畢業放榜的時候
[00:09:41.400 --> 00:09:44.400]  他最記得就是大學畢業放榜的時候
[00:09:44.400 --> 00:09:46.400]  當時在倫敦讀了五年的書
[00:09:46.400 --> 00:09:48.400]  當時在倫敦念了五年
[00:09:48.400 --> 00:09:50.400]  以前就不是很流行課程
[00:09:50.400 --> 00:09:51.400]  平時分沒有這個東西的
[00:09:51.400 --> 00:09:53.400]  是考試的
[00:09:53.400 --> 00:09:57.400]  以前那個年代沒有平常分的
[00:09:57.400 --> 00:10:00.400]  到最後那年最後的學期
[00:10:00.400 --> 00:10:02.400]  一考就考五六個試
[00:10:02.400 --> 00:10:04.400]  到最後一年最後一個學期
[00:10:04.400 --> 00:10:08.400]  一考就考五六個考卷
[00:10:08.400 --> 00:10:10.400]  你要是考到
[00:10:10.400 --> 00:10:13.400]  要就是考過了
[00:10:13.400 --> 00:10:14.400]  那你就做醫生了
[00:10:14.400 --> 00:10:15.400]  那你就去當醫生了
[00:10:15.400 --> 00:10:16.400]  考不到
[00:10:16.400 --> 00:10:17.400]  考不過的話
[00:10:17.400 --> 00:10:19.400]  如果是肥佬一科的話
[00:10:19.400 --> 00:10:21.400]  你可以讀多半年
[00:10:21.400 --> 00:10:24.400]  如果不及格一科的話
[00:10:24.400 --> 00:10:26.400]  可以多讀一半年
[00:10:26.400 --> 00:10:29.400]  肥佬一科以上的
[00:10:29.400 --> 00:10:32.400]  如果不及格一科以上的
[00:10:32.400 --> 00:10:33.400]  就沒有了
[00:10:33.400 --> 00:10:35.400]  讀了五年什麼都沒有了
[00:10:35.400 --> 00:10:37.400]  念了五年什麼都沒有了
[00:10:37.400 --> 00:10:39.400]  那很重要的事
[00:10:39.400 --> 00:10:42.400]  大家可以想像
[00:10:42.400 --> 00:10:45.400]  那些父母或者自己放榜之前的緊張
[00:10:45.400 --> 00:10:47.400]  大家可以想像
[00:10:47.400 --> 00:10:50.400]  放榜之前的父母和學生是多緊張
[00:10:50.400 --> 00:10:53.400]  合格和不合格是天與地的分別
[00:10:53.400 --> 00:10:55.400]  及格和不及格是天與地的分別
[00:10:55.400 --> 00:10:57.400]  那放榜那天
[00:10:57.400 --> 00:10:59.400]  是不是全部人都合格
[00:10:59.400 --> 00:11:00.400]  是不是全部人都及格
[00:11:00.400 --> 00:11:01.400]  當然不是
[00:11:01.400 --> 00:11:02.400]  當然不是
[00:11:02.400 --> 00:11:03.400]  有部分人是不及格
[00:11:03.400 --> 00:11:04.400]  有部分人是不及格
[00:11:04.400 --> 00:11:06.400]  當我們很開心在慶祝的時候
[00:11:06.400 --> 00:11:09.400]  當我們很開心在慶祝的時候
[00:11:09.400 --> 00:11:10.400]  那幾個不及格怎麼辦呢
[00:11:10.400 --> 00:11:12.400]  那幾個不及格的怎麼辦呢
[00:11:12.400 --> 00:11:15.400]  他們根本一早就回家了
[00:11:15.400 --> 00:11:17.400]  他們根本一大早就回家了
[00:11:17.400 --> 00:11:18.400]  所以我們的歡樂
[00:11:18.400 --> 00:11:23.400]  不是一個所謂普及的普世的
[00:11:23.400 --> 00:11:26.400]  所以我們的所謂的歡樂並不是普世的
[00:11:26.400 --> 00:11:28.400]  第二 人的歡樂是暫時的
[00:11:28.400 --> 00:11:30.400]  第二 人的歡樂是暫時的
[00:11:30.400 --> 00:11:32.400]  你個人的歡樂也是很暫時的
[00:11:32.400 --> 00:11:34.400]  你個人的歡樂也是很暫時的
[00:11:34.400 --> 00:11:37.400]  今天你可能有一份很穩定的工作
[00:11:37.400 --> 00:11:40.400]  今天你可能有一份很穩定的工作
[00:11:40.400 --> 00:11:41.400]  明天可能你失業
[00:11:41.400 --> 00:11:43.400]  明天你可能會失業
[00:11:43.400 --> 00:11:45.400]  今天可能你很健康
[00:11:45.400 --> 00:11:46.400]  今天你可能很健康
[00:11:46.400 --> 00:11:48.400]  最近去身體檢查
[00:11:48.400 --> 00:11:50.400]  驗身都沒事很開心
[00:11:50.400 --> 00:11:53.400]  最近去身體檢查
[00:11:53.400 --> 00:11:55.400]  好像沒什麼大事很開心
[00:11:55.400 --> 00:11:57.400]  三個月後突然間有大病了
[00:11:57.400 --> 00:11:59.400]  三個月之後突然間就大病了
[00:11:59.400 --> 00:12:00.400]  驗一下什麼事
[00:12:00.400 --> 00:12:01.400]  去檢查什麼事
[00:12:01.400 --> 00:12:03.400]  原來那些是不治之症
[00:12:03.400 --> 00:12:04.400]  原來是不治之症
[00:12:04.400 --> 00:12:06.400]  怎麼辦呢
[00:12:06.400 --> 00:12:07.400]  你的開心的指數
[00:12:07.400 --> 00:12:09.400]  會由最頂跌到谷底
[00:12:09.400 --> 00:12:10.400]  你的開心的指數
[00:12:10.400 --> 00:12:13.400]  從最頂跌到谷底
[00:12:13.400 --> 00:12:14.400]  今天你賺很多錢
[00:12:14.400 --> 00:12:15.400]  今天你賺很多錢
[00:12:15.400 --> 00:12:17.400]  你喜歡怎麼用都行的錢
[00:12:17.400 --> 00:12:19.400]  你喜歡怎麼去花呢
[00:12:19.400 --> 00:12:20.400]  很開心是不是
[00:12:20.400 --> 00:12:21.400]  很開心
[00:12:21.400 --> 00:12:23.400]  有一天你生命沒了
[00:12:23.400 --> 00:12:24.400]  有一天你生命沒了
[00:12:24.400 --> 00:12:25.400]  到時怎麼辦
[00:12:25.400 --> 00:12:27.400]  到時人就在天堂
[00:12:27.400 --> 00:12:28.400]  錢就在銀行
[00:12:28.400 --> 00:12:30.400]  到時人在天堂
[00:12:30.400 --> 00:12:31.400]  錢在銀行
[00:12:31.400 --> 00:12:33.400]  帶不走
[00:12:33.400 --> 00:12:36.400]  所以我們今天的開心
[00:12:36.400 --> 00:12:38.400]  個人的開心不會永恆
[00:12:38.400 --> 00:12:39.400]  所以今天我們的開心
[00:12:39.400 --> 00:12:41.400]  個人的開心不會永恆
[00:12:41.400 --> 00:12:44.400]  聖誕節期間我們都很開心
[00:12:44.400 --> 00:12:46.400]  聖誕節期間我們都很開心
[00:12:46.400 --> 00:12:47.400]  為什麼這麼開心
[00:12:47.400 --> 00:12:48.400]  為什麼這麼開心
[00:12:48.400 --> 00:12:51.400]  是不是因為主耶穌基督誕生
[00:12:51.400 --> 00:12:53.400]  是不是因為主耶穌基督誕生
[00:12:53.400 --> 00:12:54.400]  我相信你問很多人
[00:12:54.400 --> 00:12:55.400]  他都忘記了這件事
[00:12:55.400 --> 00:12:57.400]  我相信很多人都忘記了
[00:12:57.400 --> 00:12:58.400]  尤其是教會以外
[00:12:58.400 --> 00:13:00.400]  今天沒有回教會的那些
[00:13:00.400 --> 00:13:02.400]  特別沒有教會以外
[00:13:02.400 --> 00:13:03.400]  沒有來教會的人
[00:13:03.400 --> 00:13:05.400]  他開心是因為放幾天假
[00:13:05.400 --> 00:13:07.400]  他開心是因為放幾天假
[00:13:07.400 --> 00:13:09.400]  他開心是因為有很多派對去
[00:13:09.400 --> 00:13:11.400]  他開心是因為有很多派對去
[00:13:11.400 --> 00:13:13.400]  他開心是因為可以吃喝玩樂
[00:13:13.400 --> 00:13:15.400]  他開心是因為可以吃喝玩樂
[00:13:15.400 --> 00:13:17.400]  可以收到很多禮物
[00:13:17.400 --> 00:13:19.400]  可以收到很多禮物
[00:13:19.400 --> 00:13:22.400]  他開心是記載在物質上
[00:13:22.400 --> 00:13:26.400]  他們開心是記載在物質上
[00:13:26.400 --> 00:13:27.400]  我們很開心
[00:13:27.400 --> 00:13:28.400]  因為我們兒女回來
[00:13:28.400 --> 00:13:30.400]  我們的家一起慶祝聖誕
[00:13:30.400 --> 00:13:31.400]  我們很開心
[00:13:31.400 --> 00:13:32.400]  因為兒女回家來
[00:13:32.400 --> 00:13:33.400]  一起來慶祝聖誕
[00:13:33.400 --> 00:13:36.400]  當然親情是多錢買不到的
[00:13:36.400 --> 00:13:39.400]  當然親情是多少錢也買不到
[00:13:39.400 --> 00:13:41.400]  但是聖誕過後怎樣呢
[00:13:41.400 --> 00:13:42.400]  聖誕過後怎樣呢
[00:13:42.400 --> 00:13:45.400]  他說話就是post Christmas blue
[00:13:45.400 --> 00:13:47.400]  聖誕過後的憂鬱症
