
[00:00:00.000 --> 00:00:05.000]  大家早晨好 願大家平安
[00:02:43.000 --> 00:02:44.000]  他的統治永無窮盡
[00:02:44.000 --> 00:02:45.000]  然後他說
[00:02:45.000 --> 00:02:48.000]  他的統治永無窮盡
[00:02:48.000 --> 00:02:49.000]  他的國度直到萬代
[00:02:49.000 --> 00:02:51.000]  他的國度直到萬代
[00:02:51.000 --> 00:02:53.000]  你看三跟三十四
[00:02:53.000 --> 00:02:56.000]  基本上是章節的頭跟尾
[00:02:56.000 --> 00:02:58.000]  你看到三跟三十四
[00:02:58.000 --> 00:03:02.000]  基本上是這一章的頭跟尾
[00:03:02.000 --> 00:03:03.000]  說的話差不多
[00:03:03.000 --> 00:03:04.000]  說的話差不多
[00:03:04.000 --> 00:03:06.000]  他是頌讚為開始
[00:03:06.000 --> 00:03:07.000]  頌讚作結束
[00:03:07.000 --> 00:03:09.000]  他是頌讚開始
[00:03:09.000 --> 00:03:10.000]  頌讚結束
[00:03:10.000 --> 00:03:13.000]  中間再講解這個事情的經過
[00:03:13.000 --> 00:03:16.000]  中間再講解這個事情的經過
[00:03:16.000 --> 00:03:17.000]  它是一個對稱結構
[00:03:17.000 --> 00:03:19.000]  它是一個對稱結構
[00:03:19.000 --> 00:03:20.000]  那個時候的文學
[00:03:20.000 --> 00:03:21.000]  那個時候的文學
[00:03:21.000 --> 00:03:23.000]  當他這樣寫東西的時候
[00:03:23.000 --> 00:03:24.000]  當他這樣寫的時候
[00:03:24.000 --> 00:03:27.000]  它更類似是一個公開的宣佈
[00:03:27.000 --> 00:03:29.000]  它更類似是一個公開的宣佈
[00:03:29.000 --> 00:03:30.000]  它更類似是一個公開的宣佈
[00:03:30.000 --> 00:03:32.000]  不像是第三者在旁邊記錄
[00:03:32.000 --> 00:03:35.000]  不像是第三者在旁邊記錄
[00:03:35.000 --> 00:03:37.000]  不像是第三者在旁邊記錄
[00:03:37.000 --> 00:03:39.000]  尼泊爾賈尼薩王
[00:03:39.000 --> 00:03:42.000]  他把他這番經歷記下來
[00:03:42.000 --> 00:03:44.000]  尼泊爾賈尼薩王
[00:03:44.000 --> 00:03:46.000]  他把這番經歷記錄下來
[00:03:46.000 --> 00:03:48.000]  他這番經歷的頭跟尾
[00:03:48.000 --> 00:03:50.000]  他卻是在頌讚上帝
[00:03:50.000 --> 00:03:52.000]  他這番經歷的頭跟尾
[00:03:52.000 --> 00:03:55.000]  他卻是在頌讚上帝
[00:03:55.000 --> 00:03:59.000]  他是怎麼能夠有這樣的一個心意出來呢
[00:03:59.000 --> 00:04:02.000]  他是怎麼能夠有這樣的一個心意出來呢
[00:04:02.000 --> 00:04:04.000]  這就是今天我們要講的一個主題了
[00:04:04.000 --> 00:04:05.000]  這就是今天我們要講的一個主題了
[00:04:05.000 --> 00:04:06.000]  這就是我們今天要講的一個主題了
[00:04:06.000 --> 00:04:09.000]  就是這個王他從驕傲到謙卑
[00:04:09.000 --> 00:04:12.000]  就是這個王他從驕傲到謙卑
[00:04:12.000 --> 00:04:16.000]  都是這個王出自於我
[00:04:16.000 --> 00:04:18.000]  都是這個王出自於我
[00:04:18.000 --> 00:04:19.000]  就是他自己這個我
[00:04:19.000 --> 00:04:21.000]  就是他自己的這個我
[00:04:21.000 --> 00:04:25.000]  你們看這張聖經中有三處很重要的我
[00:04:25.000 --> 00:04:30.000]  你們看這張聖經中有三處很重要的我
[00:04:30.000 --> 00:04:35.000]  你們可以看到他這個人的觀念被改變
[00:04:35.000 --> 00:04:37.000]  你們可以看到他這個人的觀念被改變
[00:04:37.000 --> 00:04:39.000]  他的新生命被改變
[00:04:39.000 --> 00:04:41.000]  他的新生命被改變
[00:04:41.000 --> 00:04:44.000]  四章四節你看這個我是什麼
[00:04:44.000 --> 00:04:46.000]  四章四節你看這個我是什麼
[00:04:46.000 --> 00:04:47.000]  四章四節你看這個我是什麼
[00:04:47.000 --> 00:04:49.000]  我尼布賈尼撒
[00:04:49.000 --> 00:04:52.000]  我尼布賈尼撒
[00:04:52.000 --> 00:04:54.000]  我安居在宮中
[00:04:54.000 --> 00:04:56.000]  我安居在宮中
[00:04:56.000 --> 00:04:57.000]  平順在殿內
[00:04:57.000 --> 00:04:58.000]  平順在殿內
[00:04:58.000 --> 00:04:59.000]  平順在殿內
[00:04:59.000 --> 00:05:00.000]  這話什麼意思
[00:05:00.000 --> 00:05:01.000]  這話什麼意思
[00:05:01.000 --> 00:05:02.000]  這個話是什麼意思呢
[00:05:02.000 --> 00:05:03.000]  安居這個詞
[00:05:03.000 --> 00:05:04.000]  安居這個詞
[00:05:04.000 --> 00:05:07.000]  在原文裡就是安穩
[00:05:07.000 --> 00:05:09.000]  在原文裡就是安穩
[00:05:09.000 --> 00:05:13.000]  就是說我安安穩穩在我的宮殿裡統治著
[00:05:13.000 --> 00:05:17.000]  就是我安安穩穩在我的宮殿裡做統治者
[00:05:17.000 --> 00:05:19.000]  平順這個翻譯呢
[00:05:19.000 --> 00:05:20.000]  平順這個翻譯呢
[00:05:20.000 --> 00:05:23.000]  這個詞原本的意思是茂盛
[00:05:23.000 --> 00:05:25.000]  這個詞原本的意思是茂盛
[00:05:25.000 --> 00:05:27.000]  就是講植物嘛
[00:05:27.000 --> 00:05:28.000]  就是講植物茂盛
[00:05:28.000 --> 00:05:30.000]  樹就是可以用這個詞
[00:05:30.000 --> 00:05:31.000]  樹就是可以用這個詞
[00:05:31.000 --> 00:05:33.000]  你看跟他做這個夢不是有關係嗎
[00:05:33.000 --> 00:05:36.000]  你看他跟做這個夢是不是有關係呢
[00:05:36.000 --> 00:05:37.000]  他在夢裡不就夢見一棵樹嘛
[00:05:37.000 --> 00:05:40.000]  他在這個夢裡就是夢見了一棵樹
[00:05:40.000 --> 00:05:44.000]  他就是說他在他的殿裡他很茂盛地在生長著
[00:05:44.000 --> 00:05:48.000]  就是說他在這個殿裡很茂盛地在生長著
[00:05:48.000 --> 00:05:50.000]  其實他是很驕傲
[00:05:50.000 --> 00:05:52.000]  其實他是很驕傲的
[00:05:52.000 --> 00:05:53.000]  我的王國非常穩固
[00:05:53.000 --> 00:05:55.000]  我的王國非常穩固
[00:05:55.000 --> 00:05:58.000]  我的統治像樹一樣不斷地在成長
[00:05:58.000 --> 00:06:01.000]  我的統治像樹一樣不斷地在成長
[00:06:01.000 --> 00:06:02.000]  你看我很厲害啊
[00:06:02.000 --> 00:06:03.000]  你看我很厲害啊
[00:06:03.000 --> 00:06:06.000]  我的王朝非常的強盛
[00:06:06.000 --> 00:06:08.000]  我的王朝非常的強盛
[00:06:08.000 --> 00:06:09.000]  沒有人能打敗我
[00:06:09.000 --> 00:06:10.000]  沒有人能打敗我
[00:06:10.000 --> 00:06:11.000]  我沒有什麼可擔心的
[00:06:11.000 --> 00:06:12.000]  我沒有什麼可擔心的
[00:06:12.000 --> 00:06:14.000]  他其實就是這麼一個心情
[00:06:14.000 --> 00:06:15.000]  他其實就是這麼一個心情
[00:06:15.000 --> 00:06:17.000]  他其實就是這麼一個心情
[00:06:17.000 --> 00:06:19.000]  但是呢
[00:06:19.000 --> 00:06:20.000]  但是呢
[00:06:20.000 --> 00:06:23.000]  你們來看這個四章三十節
[00:06:23.000 --> 00:06:26.000]  但是呢你們來看到四章三十節
[00:06:26.000 --> 00:06:27.000]  但是呢你們來看到四章三十節
[00:06:27.000 --> 00:06:29.000]  四章三十節說
[00:06:29.000 --> 00:06:30.000]  四章三十節說
[00:06:30.000 --> 00:06:31.000]  四章三十節說
[00:06:31.000 --> 00:06:33.000]  這大巴比倫
[00:06:33.000 --> 00:06:35.000]  這大巴比倫
[00:06:35.000 --> 00:06:38.000]  不是我用大能大力建為京都嗎
[00:06:38.000 --> 00:06:42.000]  不是我用大能大力建為京都嗎
[00:06:42.000 --> 00:06:44.000]  要顯我威嚴的榮耀嗎
[00:06:44.000 --> 00:06:47.000]  要顯我威嚴的榮耀嗎
[00:06:47.000 --> 00:06:51.000]  就是剛才讀聖經讀完的這段
[00:06:51.000 --> 00:06:53.000]  就是剛讀聖經讀完的這段
[00:06:53.000 --> 00:06:55.000]  接下來他就說了這樣的話
[00:06:55.000 --> 00:06:57.000]  接下來他就說了這樣的話
[00:06:57.000 --> 00:07:00.000]  但依你給他解釋這個夢是怎麼樣的
[00:07:00.000 --> 00:07:03.000]  但依你給他解釋這個夢是怎麼樣的
[00:07:03.000 --> 00:07:07.000]  你會經歷那樣的一個狀況
[00:07:07.000 --> 00:07:09.000]  你會經歷那樣的一個狀況
[00:07:09.000 --> 00:07:11.000]  你都不像個人了像個野獸
[00:07:11.000 --> 00:07:13.000]  你都不像個人了像個野獸
[00:07:13.000 --> 00:07:14.000]  你都不像個人了像個野獸
[00:07:14.000 --> 00:07:15.000]  現在的醫學的眼光看的話
[00:07:15.000 --> 00:07:16.000]  現在的醫學的眼光看的話
[00:07:16.000 --> 00:07:17.000]  這可能就是一段時間的精神病
[00:07:17.000 --> 00:07:18.000]  這可能就是一段時間的精神病
[00:07:18.000 --> 00:07:19.000]  用現在的醫學的眼光來看
[00:07:19.000 --> 00:07:21.000]  就好像是一段時間的精神病
[00:07:21.000 --> 00:07:24.000]  他根本就失去理智失去自我意識
[00:07:24.000 --> 00:07:27.000]  他根本就失去了理智失去了自我意識
[00:07:27.000 --> 00:07:29.000]  他好了以後恢復了以後
[00:07:29.000 --> 00:07:31.000]  他好了以後恢復了以後
[00:07:31.000 --> 00:07:33.000]  他的所有的這些經歷都是別人跟他講
[00:07:33.000 --> 00:07:34.000]  他的所有的這些經歷都是別人跟他講
[00:07:34.000 --> 00:07:37.000]  他的所有的這些經歷都是別人跟他講
[00:07:37.000 --> 00:07:39.000]  他在那段時間他都不會有自我認知
[00:07:39.000 --> 00:07:40.000]  他在那段時間他都不會有自我認知
[00:07:40.000 --> 00:07:42.000]  他在那段時間他都不會有自我認知
[00:07:42.000 --> 00:07:44.000]  但以你都已經這樣告訴他了
[00:07:44.000 --> 00:07:46.000]  但以你都已經這樣告訴他了
[00:07:46.000 --> 00:07:47.000]  可是呢
[00:07:47.000 --> 00:07:48.000]  可是呢
[00:07:48.000 --> 00:07:49.000]  但是呢
[00:07:49.000 --> 00:07:51.000]  他過了一年以後
[00:07:51.000 --> 00:07:52.000]  他過了一年以後
[00:07:52.000 --> 00:07:58.000]  他在王宮裡他又是這樣驕傲的一個感慨
[00:07:58.000 --> 00:07:59.000]  他在王宮裡他又是這樣驕傲的一個感慨
[00:07:59.000 --> 00:08:00.000]  他在王宮裡他又是這樣驕傲的一個感慨
[00:08:00.000 --> 00:08:01.000]  他在王宮裡他又是這樣驕傲的一個感慨
[00:08:01.000 --> 00:08:02.000]  他在王宮裡他又是這樣驕傲的一個感慨
[00:08:02.000 --> 00:08:04.000]  他在王宮裡他又是這樣驕傲的一個感慨
[00:08:04.000 --> 00:08:05.000]  兩個我字
[00:08:05.000 --> 00:08:06.000]  兩個我字
[00:08:06.000 --> 00:08:07.000]  這不是我建的嗎
[00:08:07.000 --> 00:08:08.000]  這不是我建的嗎
[00:08:08.000 --> 00:08:09.000]  這不是我建的嗎
[00:08:09.000 --> 00:08:10.000]  這不是要顯我的榮耀嗎
[00:08:10.000 --> 00:08:11.000]  這不是要顯我的榮耀嗎
[00:08:11.000 --> 00:08:12.000]  這不是要顯我的榮耀嗎
[00:08:12.000 --> 00:08:13.000]  這不是要顯我的榮耀嗎
[00:08:13.000 --> 00:08:14.000]  這不是要顯我的榮耀嗎
[00:08:14.000 --> 00:08:15.000]  他就是一年以後他還是這樣一個觀念
[00:08:15.000 --> 00:08:16.000]  他就是一年以後他還是這樣一個觀念
[00:08:16.000 --> 00:08:17.000]  他就是一年以後他還是這樣一個觀念
[00:08:17.000 --> 00:08:18.000]  一年之後他仍然是這樣的一個觀念
[00:08:18.000 --> 00:08:19.000]  一年之後他仍然是這樣的一個觀念
[00:08:19.000 --> 00:08:20.000]  所以跟他那個安居啊平順啊一樣
[00:08:20.000 --> 00:08:21.000]  所以跟他那個安居啊平順啊一樣
[00:08:21.000 --> 00:08:33.000]  所以跟他那個安居啊平順啊一樣
[00:08:33.000 --> 00:08:34.000]  所以跟他那個安居啊平順啊一樣
[00:08:34.000 --> 00:08:35.000]  所以跟他那個安居啊平順啊一樣
[00:08:35.000 --> 00:08:36.000]  所以跟他那個安居啊平順啊一樣
[00:08:36.000 --> 00:08:37.000]  所以跟他那個安居啊平順啊一樣
[00:08:37.000 --> 00:08:38.000]  所以跟他那個安居啊平順啊一樣
[00:08:38.000 --> 00:08:39.000]  所以跟他那個安居啊平順啊一樣
[00:08:39.000 --> 00:08:40.000]  所以跟他那個安居啊平順啊一樣
[00:08:40.000 --> 00:08:41.000]  所以跟他那個安居啊平順啊一樣
[00:08:41.000 --> 00:08:42.000]  所以跟他那個安居啊平順啊一樣
[00:08:42.000 --> 00:08:43.000]  所以跟他那個安居啊平順啊一樣
[00:08:43.000 --> 00:08:44.000]  所以跟他那個安居啊平順啊一樣
[00:08:44.000 --> 00:08:45.000]  所以跟他那個安居啊平順啊一樣
[00:08:45.000 --> 00:08:46.000]  所以跟他那個安居啊平順啊一樣
[00:08:46.000 --> 00:08:51.000]  所以跟他那個安居啊平順啊一樣
[00:08:51.000 --> 00:08:52.000]  所以跟他那個安居啊平順啊一樣
[00:08:52.000 --> 00:08:53.000]  所以跟他那個安居啊平順啊一樣
[00:08:53.000 --> 00:08:54.000]  所以跟他那個安居啊平順啊一樣
[00:08:54.000 --> 00:08:55.000]  所以跟他那個安居啊平順啊一樣
[00:08:55.000 --> 00:08:56.000]  所以跟他那個安居啊平順啊一樣
[00:08:56.000 --> 00:08:57.000]  所以跟他那個安居啊平順啊一樣
[00:08:57.000 --> 00:08:58.000]  所以跟他那個安居啊平順啊一樣
[00:08:58.000 --> 00:08:59.000]  所以跟他那個安居啊平順啊一樣
[00:08:59.000 --> 00:09:00.000]  所以跟他那個安居啊平順啊一樣
[00:09:00.000 --> 00:09:01.000]  所以跟他那個安居啊平順啊一樣
[00:09:01.000 --> 00:09:02.000]  所以跟他那個安居啊平順啊一樣
[00:09:02.000 --> 00:09:03.000]  所以跟他那個安居啊平順啊一樣
[00:09:03.000 --> 00:09:04.000]  所以跟他那個安居啊平順啊一樣
[00:09:04.000 --> 00:09:17.000]  所以跟他那個安居啊平順啊一樣
[00:09:17.000 --> 00:09:18.000]  所以跟他那個安居啊平順啊一樣
[00:09:18.000 --> 00:09:19.000]  所以跟他那個安居啊平順啊一樣
[00:09:19.000 --> 00:09:20.000]  所以跟他那個安居啊平順啊一樣
[00:09:20.000 --> 00:09:21.000]  所以跟他那個安居啊平順啊一樣
[00:09:21.000 --> 00:09:22.000]  所以跟他那個安居啊平順啊一樣
[00:09:22.000 --> 00:09:23.000]  所以跟他那個安居啊平順啊一樣
[00:09:23.000 --> 00:09:24.000]  所以跟他那個安居啊平順啊一樣
[00:09:24.000 --> 00:09:25.000]  所以跟他那個安居啊平順啊一樣
[00:09:25.000 --> 00:09:26.000]  所以跟他那個安居啊平順啊一樣
[00:09:26.000 --> 00:09:27.000]  所以跟他那個安居啊平順啊一樣
[00:09:27.000 --> 00:09:28.000]  所以跟他那個安居啊平順啊一樣
[00:09:28.000 --> 00:09:29.000]  所以跟他那個安居啊平順啊一樣
[00:09:29.000 --> 00:09:30.000]  所以跟他那個安居啊平順啊一樣
[00:09:30.000 --> 00:09:36.000]  所以跟他那個安居啊平順啊一樣
[00:09:36.000 --> 00:09:37.000]  所以跟他那個安居啊平順啊一樣
[00:09:37.000 --> 00:09:38.000]  所以跟他那個安居啊平順啊一樣
[00:09:38.000 --> 00:09:39.000]  所以跟他那個安居啊平順啊一樣
[00:09:39.000 --> 00:09:40.000]  所以跟他那個安居啊平順啊一樣
[00:09:40.000 --> 00:09:41.000]  所以跟他那個安居啊平順啊一樣
[00:09:41.000 --> 00:09:42.000]  所以跟他那個安居啊平順啊一樣
[00:09:42.000 --> 00:09:43.000]  所以跟他那個安居啊平順啊一樣
[00:09:43.000 --> 00:09:44.000]  所以跟他那個安居啊平順啊一樣
[00:09:44.000 --> 00:09:45.000]  所以跟他那個安居啊平順啊一樣
[00:09:45.000 --> 00:09:46.000]  所以跟他那個安居啊平順啊一樣
[00:09:46.000 --> 00:09:47.000]  所以跟他那個安居啊平順啊一樣
[00:09:47.000 --> 00:09:48.000]  所以跟他那個安居啊平順啊一樣
[00:09:48.000 --> 00:09:49.000]  所以跟他那個安居啊平順啊一樣
[00:09:49.000 --> 00:10:18.000]  所以跟他那個安居啊平順啊一樣
[00:10:19.000 --> 00:10:20.000]  所以跟他那個安居啊平順啊一樣
[00:10:20.000 --> 00:10:21.000]  所以跟他那個安居啊平順啊一樣
[00:10:21.000 --> 00:10:22.000]  所以跟他那個安居啊平順啊一樣
[00:10:22.000 --> 00:10:23.000]  所以跟他那個安居啊平順啊一樣
[00:10:23.000 --> 00:10:24.000]  所以跟他那個安居啊平順啊一樣
[00:10:24.000 --> 00:10:25.000]  所以跟他那個安居啊平順啊一樣
[00:10:25.000 --> 00:10:26.000]  所以跟他那個安居啊平順啊一樣
[00:10:26.000 --> 00:10:27.000]  所以跟他那個安居啊平順啊一樣
[00:10:27.000 --> 00:10:28.000]  所以跟他那個安居啊平順啊一樣
[00:10:28.000 --> 00:10:29.000]  所以跟他那個安居啊平順啊一樣
[00:10:29.000 --> 00:10:30.000]  所以跟他那個安居啊平順啊一樣
[00:10:30.000 --> 00:10:58.000]  所以跟他那個安居啊平順啊一樣
[00:11:00.000 --> 00:11:01.000]  所以跟他那個安居啊平順啊一樣
[00:11:01.000 --> 00:11:02.000]  所以跟他那個安居啊平順啊一樣
[00:11:02.000 --> 00:11:31.000]  所以跟他那個安居啊平順啊一樣
[00:11:32.000 --> 00:11:37.000]  所以跟他那個安居啊平順啊一樣
[00:11:37.000 --> 00:11:38.000]  所以跟他那個安居啊平順啊一樣
[00:11:38.000 --> 00:11:39.000]  所以跟他那個安居啊平順啊一樣
[00:11:39.000 --> 00:11:40.000]  所以跟他那個安居啊平順啊一樣
[00:11:40.000 --> 00:11:41.000]  所以跟他那個安居啊平順啊一樣
[00:11:41.000 --> 00:11:42.000]  所以跟他那個安居啊平順啊一樣
[00:11:42.000 --> 00:11:43.000]  所以跟他那個安居啊平順啊一樣
[00:11:43.000 --> 00:11:44.000]  所以跟他那個安居啊平順啊一樣
[00:11:44.000 --> 00:11:45.000]  所以跟他那個安居啊平順啊一樣
[00:11:45.000 --> 00:11:46.000]  所以跟他那個安居啊平順啊一樣
[00:11:46.000 --> 00:11:47.000]  所以跟他那個安居啊平順啊一樣
[00:11:47.000 --> 00:11:48.000]  所以跟他那個安居啊平順啊一樣
[00:11:48.000 --> 00:11:49.000]  所以跟他那個安居啊平順啊一樣
[00:11:49.000 --> 00:11:50.000]  所以跟他那個安居啊平順啊一樣
[00:11:50.000 --> 00:12:02.000]  所以跟他那個安居啊平順啊一樣
[00:12:02.000 --> 00:12:03.000]  所以跟他那個安居啊平順啊一樣
[00:12:03.000 --> 00:12:04.000]  所以跟他那個安居啊平順啊一樣
[00:12:04.000 --> 00:12:05.000]  所以跟他那個安居啊平順啊一樣
[00:12:05.000 --> 00:12:06.000]  所以跟他那個安居啊平順啊一樣
[00:12:06.000 --> 00:12:07.000]  所以跟他那個安居啊平順啊一樣
[00:12:07.000 --> 00:12:08.000]  所以跟他那個安居啊平順啊一樣
[00:12:08.000 --> 00:12:09.000]  所以跟他那個安居啊平順啊一樣
[00:12:09.000 --> 00:12:10.000]  所以跟他那個安居啊平順啊一樣
[00:12:10.000 --> 00:12:11.000]  所以跟他那個安居啊平順啊一樣
[00:12:11.000 --> 00:12:12.000]  所以跟他那個安居啊平順啊一樣
[00:12:12.000 --> 00:12:13.000]  所以跟他那個安居啊平順啊一樣
[00:12:13.000 --> 00:12:14.000]  所以跟他那個安居啊平順啊一樣
[00:12:14.000 --> 00:12:15.000]  所以跟他那個安居啊平順啊一樣
[00:12:15.000 --> 00:12:22.000]  所以跟他那個安居啊平順啊一樣
[00:12:22.000 --> 00:12:23.000]  所以跟他那個安居啊平順啊一樣
[00:12:23.000 --> 00:12:24.000]  所以跟他那個安居啊平順啊一樣
[00:12:24.000 --> 00:12:25.000]  所以跟他那個安居啊平順啊一樣
[00:12:25.000 --> 00:12:26.000]  所以跟他那個安居啊平順啊一樣
[00:12:26.000 --> 00:12:27.000]  所以跟他那個安居啊平順啊一樣
[00:12:27.000 --> 00:12:28.000]  所以跟他那個安居啊平順啊一樣
[00:12:28.000 --> 00:12:29.000]  所以跟他那個安居啊平順啊一樣
[00:12:29.000 --> 00:12:30.000]  所以跟他那個安居啊平順啊一樣
[00:12:30.000 --> 00:12:31.000]  所以跟他那個安居啊平順啊一樣
[00:12:31.000 --> 00:12:32.000]  所以跟他那個安居啊平順啊一樣
[00:12:32.000 --> 00:12:33.000]  所以跟他那個安居啊平順啊一樣
[00:12:33.000 --> 00:12:34.000]  所以跟他那個安居啊平順啊一樣
[00:12:34.000 --> 00:12:35.000]  所以跟他那個安居啊平順啊一樣
[00:12:35.000 --> 00:12:46.000]  所以跟他那個安居啊平順啊一樣
[00:12:46.000 --> 00:12:47.000]  所以跟他那個安居啊平順啊一樣
[00:12:47.000 --> 00:12:48.000]  所以跟他那個安居啊平順啊一樣
[00:12:48.000 --> 00:12:49.000]  所以跟他那個安居啊平順啊一樣
[00:12:49.000 --> 00:12:50.000]  所以跟他那個安居啊平順啊一樣
[00:12:50.000 --> 00:12:51.000]  所以跟他那個安居啊平順啊一樣
[00:12:51.000 --> 00:12:52.000]  所以跟他那個安居啊平順啊一樣
[00:12:52.000 --> 00:12:53.000]  所以跟他那個安居啊平順啊一樣
[00:12:53.000 --> 00:12:54.000]  所以跟他那個安居啊平順啊一樣
[00:12:54.000 --> 00:12:55.000]  所以跟他那個安居啊平順啊一樣
[00:12:55.000 --> 00:12:56.000]  所以跟他那個安居啊平順啊一樣
[00:12:56.000 --> 00:12:57.000]  所以跟他那個安居啊平順啊一樣
[00:12:57.000 --> 00:12:58.000]  所以跟他那個安居啊平順啊一樣
[00:12:58.000 --> 00:12:59.000]  所以跟他那個安居啊平順啊一樣
[00:12:59.000 --> 00:13:05.000]  所以跟他那個安居啊平順啊一樣
[00:13:05.000 --> 00:13:06.000]  所以跟他那個安居啊平順啊一樣
[00:13:06.000 --> 00:13:07.000]  所以跟他那個安居啊平順啊一樣
[00:13:07.000 --> 00:13:08.000]  所以跟他那個安居啊平順啊一樣
[00:13:08.000 --> 00:13:09.000]  所以跟他那個安居啊平順啊一樣
[00:13:09.000 --> 00:13:10.000]  所以跟他那個安居啊平順啊一樣
[00:13:10.000 --> 00:13:11.000]  所以跟他那個安居啊平順啊一樣
[00:13:11.000 --> 00:13:12.000]  所以跟他那個安居啊平順啊一樣
[00:13:12.000 --> 00:13:13.000]  所以跟他那個安居啊平順啊一樣
[00:13:13.000 --> 00:13:14.000]  所以跟他那個安居啊平順啊一樣
[00:13:14.000 --> 00:13:15.000]  所以跟他那個安居啊平順啊一樣
[00:13:15.000 --> 00:13:16.000]  所以跟他那個安居啊平順啊一樣
[00:13:16.000 --> 00:13:17.000]  所以跟他那個安居啊平順啊一樣
[00:13:17.000 --> 00:13:18.000]  所以跟他那個安居啊平順啊一樣
[00:13:18.000 --> 00:13:44.000]  所以跟他那個安居啊平順啊一樣
[00:13:48.000 --> 00:13:49.000]  回頭看那段歷史
[00:13:49.000 --> 00:13:50.000]  回頭看那段歷史
[00:13:50.000 --> 00:13:51.000]  回頭看那段歷史
[00:13:51.000 --> 00:13:52.000]  回頭看那段歷史
[00:13:52.000 --> 00:13:53.000]  回頭看那段歷史
[00:13:53.000 --> 00:13:54.000]  回頭看那段歷史
[00:13:54.000 --> 00:13:55.000]  回頭看那段歷史
[00:13:55.000 --> 00:13:56.000]  回頭看那段歷史
[00:13:56.000 --> 00:13:57.000]  回頭看那段歷史
[00:13:57.000 --> 00:13:58.000]  回頭看那段歷史
[00:13:58.000 --> 00:13:59.000]  回頭看那段歷史
[00:13:59.000 --> 00:14:00.000]  回頭看那段歷史
