
[00:00:00.000 --> 00:00:02.000]  好,各位頂姐妹們,平安!
[00:09:08.000 --> 00:09:14.000]  我們可能會想為什麼有這麼勁的神都要去拜其他的神明呢
[00:09:14.000 --> 00:09:20.000]  大概一個原因是在當時他們住的加南地的宗教觀念裡面
[00:09:20.000 --> 00:09:24.000]  其實拜神這回事或者去獻祭給神
[00:09:24.000 --> 00:09:26.000]  其實只是換東西的方法
[00:09:26.000 --> 00:09:28.000]  至於這個神是不是真的
[00:09:28.000 --> 00:09:30.000]  這個神到底教你的東西是不是對的
[00:09:30.000 --> 00:09:33.000]  他們不會很懷疑甚至不是很留意
[00:09:33.000 --> 00:09:37.000]  例如當時有一個加南神明叫巴力
[00:09:37.000 --> 00:09:41.000]  你敬拜他就會有很豐盛的農業生產
[00:09:41.000 --> 00:09:44.000]  甚至可以生育很多子女
[00:09:44.000 --> 00:09:46.000]  所以很多以色列人為了生活保障
[00:09:46.000 --> 00:09:49.000]  他們就會一邊拜神一邊拜著耶和華
[00:09:49.000 --> 00:09:52.000]  一邊就拜其他的神
[00:09:52.000 --> 00:09:56.000]  當然這些神明他們會做一些很邪惡
[00:09:56.000 --> 00:09:59.000]  甚至是很違反神所吩咐的事情
[00:09:59.000 --> 00:10:03.000]  例如其中一個最明顯就是以自己的初生兒女
[00:10:03.000 --> 00:10:05.000]  當作是動物一樣去獻祭
[00:10:05.000 --> 00:10:10.000]  所以當詩人第四節說他們所消滅的血
[00:10:10.000 --> 00:10:15.000]  我不獻上是可能都在想這一種這樣的行徑
[00:10:15.000 --> 00:10:19.000]  對他們來說敬拜耶和華是一個傳統
[00:10:19.000 --> 00:10:22.000]  敬拜其他神就是換我想要的東西
[00:10:22.000 --> 00:10:23.000]  就沒有衝突了
[00:10:23.000 --> 00:10:27.000]  但是對詩人來說這個不是他的信念
[00:10:27.000 --> 00:10:32.000]  對他來說他不會去到犧牲這個對神的依靠
[00:10:32.000 --> 00:10:35.000]  當然今天的生活或者在現代的社會
[00:10:35.000 --> 00:10:39.000]  我們不會有剛才說過一些恐怖的行徑
[00:10:39.000 --> 00:10:41.000]  又或者一些恐怖的行為
[00:10:41.000 --> 00:10:47.000]  但是大概我們快速追著其他神明去跑這件事
[00:10:47.000 --> 00:10:51.000]  可能在不少人的心中或者現實當中是有出現
[00:10:51.000 --> 00:10:56.000]  當年最明顯或者負面的例子是不同形式的沉溺
[00:10:56.000 --> 00:10:59.000]  例如可能有些人說他們沉迷在毒品
[00:10:59.000 --> 00:11:00.000]  沉迷在賭博
[00:11:00.000 --> 00:11:04.000]  諸如此類都會讓到驅使他們為了這些事情
[00:11:04.000 --> 00:11:08.000]  可能會去到去賠上朋友家人的關係
[00:11:08.000 --> 00:11:10.000]  為了滿足他們自己
[00:11:10.000 --> 00:11:14.000]  但是大概我相信我們在座都不會有這個問題
[00:11:14.000 --> 00:11:19.000]  但是這裡其實就算生命我們以為好的事物
[00:11:19.000 --> 00:11:24.000]  剛才詩人說我的好處不在你以外或者以上
[00:11:24.000 --> 00:11:27.000]  有時生命我們看為好的事物
[00:11:27.000 --> 00:11:32.000]  可能都是會蒙蔽了我們生命焦點的事物來的
[00:11:32.000 --> 00:11:37.000]  可能讓我們忘記了我們生命的限制和本質
[00:11:37.000 --> 00:11:39.000]  在學青區有大不同的小組
[00:11:39.000 --> 00:11:41.000]  當然有一些是初中
[00:11:41.000 --> 00:11:43.000]  有一些是大專的團契
[00:11:43.000 --> 00:11:47.000]  當中在初中的一個小組都有不少學生
[00:11:47.000 --> 00:11:51.000]  就是不少的學青他們都是出生在名校當中
[00:11:51.000 --> 00:11:54.000]  當然名校其中一個特徵就是很勤力讀書
[00:11:54.000 --> 00:11:58.000]  基本上他們9月開學就說我要讀書我要溫習
[00:11:58.000 --> 00:12:01.000]  好像年頭到年尾通常你問他有什麼為他祈禱
[00:12:01.000 --> 00:12:03.000]  他都是跟你說讀書
[00:12:03.000 --> 00:12:05.000]  有一個男孩子很勤力
[00:12:05.000 --> 00:12:08.000]  我每次問他做什麼
[00:12:08.000 --> 00:12:13.000]  他就特別是我們自從在對面海闊中心
[00:12:13.000 --> 00:12:15.000]  有一個14樓的青城園中心之後
[00:12:15.000 --> 00:12:17.000]  他常常上來就是讀書
[00:12:17.000 --> 00:12:19.000]  每次他上來我問他你做什麼
[00:12:19.000 --> 00:12:22.000]  他說我讀書 讀書 總之就是讀書
[00:12:22.000 --> 00:12:24.000]  因為實在聽了太多次了
[00:12:24.000 --> 00:12:26.000]  有一次我忍不住問他
[00:12:26.000 --> 00:12:28.000]  你常常說讀書
[00:12:28.000 --> 00:12:30.000]  讀書為了什麼
[00:12:30.000 --> 00:12:34.000]  接著他就回答讀書就是為了考到一個好成績
[00:12:34.000 --> 00:12:36.000]  去到一個好一點的學校讀書
[00:12:36.000 --> 00:12:38.000]  就是進了大學讀書
[00:12:38.000 --> 00:12:41.000]  我再問他進大學讀書之後
[00:12:41.000 --> 00:12:44.000]  他就說不就是在裡面拿高一點的分數
[00:12:44.000 --> 00:12:46.000]  當然他不知道什麼是GPA
[00:12:46.000 --> 00:12:48.000]  他只知道成績 拿高一點的分數
[00:12:48.000 --> 00:12:51.000]  我再問他 之後呢
[00:12:51.000 --> 00:12:54.000]  你之後想做什麼
[00:12:54.000 --> 00:12:58.000]  我不知道是不是可能沒有人問過他這個問題
[00:12:58.000 --> 00:13:01.000]  所以他那時候都呆了一會
[00:13:01.000 --> 00:13:02.000]  呆了一會答什麼呢
[00:13:02.000 --> 00:13:07.000]  他的答案就是說讀書就是我的人生意義
[00:13:07.000 --> 00:13:09.000]  好像很好笑
[00:13:09.000 --> 00:13:12.000]  沒錯我們可能青少年就覺得好像笑一下
[00:13:12.000 --> 00:13:15.000]  但是我想就算是大人也好
[00:13:15.000 --> 00:13:16.000]  可能那樣東西不是讀書
[00:13:16.000 --> 00:13:20.000]  我們可能都會知道讀書不是人生的全部
[00:13:20.000 --> 00:13:24.000]  但是有些事物可能我們都以為是我們生命的全部
[00:13:24.000 --> 00:13:28.000]  我們就追著他們去跑
[00:13:28.000 --> 00:13:30.000]  就好像一隻倉鼠那樣
[00:13:30.000 --> 00:13:32.000]  不知道在座有沒有人養過倉鼠
[00:13:32.000 --> 00:13:34.000]  倉鼠其中一個特性就是
[00:13:34.000 --> 00:13:36.000]  牠看到跑輪就會跑
[00:13:36.000 --> 00:13:39.000]  我記得去了解這件事的時候
[00:13:39.000 --> 00:13:40.000]  去看網上的資料
[00:13:40.000 --> 00:13:45.000]  有一些研究說一隻倉鼠一晚可以跑十公里
[00:13:45.000 --> 00:13:47.000]  就是牠跑跑跑跑跑跑
[00:13:47.000 --> 00:13:49.000]  牠就不會問那個終點在哪裡
[00:13:49.000 --> 00:13:52.000]  還有一些研究他們好像一看到這樣的東西
[00:13:52.000 --> 00:13:54.000]  我就會跳上去跑
[00:13:54.000 --> 00:13:56.000]  當然這隻倉鼠
[00:13:56.000 --> 00:13:57.000]  倉鼠跑沒什麼問題
[00:13:57.000 --> 00:14:00.000]  也不會有人要求牠做什麼
[00:14:00.000 --> 00:14:02.000]  但是如果這個是一個人
[00:14:02.000 --> 00:14:04.000]  一個人為了牠心目中覺得好
[00:14:04.000 --> 00:14:08.000]  或者那些吸引牠的東西而不惜一切
[00:14:08.000 --> 00:14:11.000]  好像一隻倉鼠那樣跑的時候
[00:14:11.000 --> 00:14:14.000]  到底這個追趕的過程裡面
[00:14:14.000 --> 00:14:16.000]  牠會得到什麼呢
[00:14:16.000 --> 00:14:19.000]  牠會失去什麼呢
[00:14:19.000 --> 00:14:22.000]  沒錯 我們在教會上的生活裡面
[00:14:22.000 --> 00:14:24.000]  我們時常都談論神
[00:14:24.000 --> 00:14:26.000]  我們聽關於神的說話
[00:14:26.000 --> 00:14:28.000]  但是宗教活動是不會
[00:14:28.000 --> 00:14:34.000]  自動令我們的生命變得合乎神的心意
[00:14:34.000 --> 00:14:36.000]  如果我們出了這個門口
[00:14:36.000 --> 00:14:39.000]  我們其實我們在這裡敬拜
[00:14:39.000 --> 00:14:42.000]  然後出去就追著其他的東西跑的話
[00:14:42.000 --> 00:14:49.000]  那我們跟那些追著神明去跑的人有什麼分別呢
[00:14:49.000 --> 00:14:51.000]  大概這個都是私人
[00:14:51.000 --> 00:14:53.000]  他第一方面的認訊就是
[00:14:53.000 --> 00:14:59.000]  他認訊那些事物不是他人生終極的意義
[00:14:59.000 --> 00:15:02.000]  當然今天的題目是生命的常數
[00:15:02.000 --> 00:15:04.000]  所以說完負面都要說正面的
[00:15:04.000 --> 00:15:06.000]  那正面是什麼呢
[00:15:06.000 --> 00:15:09.000]  來到詩篇的第二個部分
[00:15:09.000 --> 00:15:12.000]  就是經文第五到第六節
[00:15:12.000 --> 00:15:14.000]  經文第五到六節他這樣說
[00:15:14.000 --> 00:15:16.000]  他說耶和華是我的產業
[00:15:16.000 --> 00:15:18.000]  是我杯中的份
[00:15:18.000 --> 00:15:21.000]  我所得的你為我持守
[00:15:21.000 --> 00:15:23.000]  用醒良給我的地界
[00:15:23.000 --> 00:15:25.000]  坐落在皆美之處
[00:15:25.000 --> 00:15:29.000]  我的產業實在美好
[00:15:29.000 --> 00:15:33.000]  這段有幾個字是跟土地有關
[00:15:33.000 --> 00:15:34.000]  土地包括什麼呢
[00:15:34.000 --> 00:15:36.000]  用了紅色的字去highlight的
[00:15:36.000 --> 00:15:38.000]  例如產業
[00:15:38.000 --> 00:15:41.000]  例如杯中的份那個份那個字
[00:15:41.000 --> 00:15:43.000]  例如地界
[00:15:43.000 --> 00:15:44.000]  皆美之處
[00:15:44.000 --> 00:15:47.000]  特別第六節最後用產業那個字
[00:15:47.000 --> 00:15:51.000]  其實無論在摩西五經和約書亞記
[00:15:51.000 --> 00:15:53.000]  都時常出現的
[00:15:53.000 --> 00:15:55.000]  它出現的地方就是分配加南地
[00:15:55.000 --> 00:16:00.000]  給以色列人的時候用的產業那個字眼
[00:16:00.000 --> 00:16:03.000]  當然我們今天身處一個知識型社會
[00:16:03.000 --> 00:16:07.000]  大概對大自然和土地的接觸未必很多
[00:16:07.000 --> 00:16:10.000]  但是在舊約以色列的農業社會裡面
[00:16:10.000 --> 00:16:12.000]  土地是一個很重要的資源
[00:16:12.000 --> 00:16:16.000]  大概有點像今天我們說的學位或者能力等等
[00:16:16.000 --> 00:16:17.000]  為什麼這樣說呢
[00:16:17.000 --> 00:16:19.000]  因為只有擁有土地
[00:16:19.000 --> 00:16:21.000]  人可以去耕種
[00:16:21.000 --> 00:16:23.000]  他才可以有植物
[00:16:23.000 --> 00:16:25.000]  他可以養一些生畜
[00:16:25.000 --> 00:16:28.000]  例如我們一個很熟悉牧羊人的比喻
[00:16:28.000 --> 00:16:31.000]  都有土地才能養羊
[00:16:31.000 --> 00:16:34.000]  所以土地對以色列人來說是很重要
[00:16:34.000 --> 00:16:38.000]  他們可以去賺取他們的生活所需
[00:16:38.000 --> 00:16:43.000]  甚至可以有更加多的農作物和動植物等等
[00:16:43.000 --> 00:16:45.000]  換言之越多地的人
[00:16:45.000 --> 00:16:49.000]  就有越穩定越舒服的生活
[00:16:49.000 --> 00:16:51.000]  相反沒有土地的人
[00:16:51.000 --> 00:16:53.000]  當時就不是像我們現在社會那樣
[00:16:53.000 --> 00:16:55.000]  我們當年可以有不同的行業
[00:16:55.000 --> 00:16:57.000]  但是在當時的社會裡面
[00:16:57.000 --> 00:16:59.000]  其實除了農業和一些商業之外
[00:16:59.000 --> 00:17:03.000]  大概沒有土地的人要謀生是比較困難
[00:17:03.000 --> 00:17:07.000]  他們的生活也都會很容易受到影響
[00:17:07.000 --> 00:17:10.000]  在開始的部分我們有一點分析
[00:17:10.000 --> 00:17:12.000]  可能學者認為這首詩的寫作者
[00:17:12.000 --> 00:17:16.000]  至少對祭司和利美人的背景有一定認識
[00:17:16.000 --> 00:17:18.000]  當然我們可能會覺得
[00:17:18.000 --> 00:17:21.000]  侍奉神的人聽起來應該是很尊貴的
[00:17:21.000 --> 00:17:24.000]  為什麼事實是這樣呢
[00:17:24.000 --> 00:17:27.000]  或者事實是否必然是這樣呢
[00:17:27.000 --> 00:17:32.000]  剛才說到以色列人有上帝分配土地給他們
[00:17:32.000 --> 00:17:35.000]  要考一考大家的聖經知識了
[00:17:35.000 --> 00:17:37.000]  我們說十二支派分配土地
[00:17:37.000 --> 00:17:40.000]  十二支派裡面包不包利美人呢
[00:17:40.000 --> 00:17:43.000]  好 覺得有的請舉手
[00:17:43.000 --> 00:17:46.000]  覺得沒有的請舉手
[00:17:46.000 --> 00:17:48.000]  好 要揭曉答案的
[00:17:48.000 --> 00:17:50.000]  沒錯 這個是有些細節
[00:17:50.000 --> 00:17:53.000]  是我們讀的時候很容易會被迫留意的
[00:17:53.000 --> 00:17:55.000]  所以就算是否正確都無所謂的
[00:17:55.000 --> 00:17:57.000]  在這個地方裡面
[00:17:57.000 --> 00:18:00.000]  我們看看生命記十八章一到五節
[00:18:00.000 --> 00:18:02.000]  神就這樣說
[00:18:02.000 --> 00:18:05.000]  祭司利美人和利美全支派
[00:18:05.000 --> 00:18:08.000]  必在以色列中無份無業
[00:18:08.000 --> 00:18:12.000]  他們所吃用的就是獻給耶和華的火祭和一切所捐的
[00:18:12.000 --> 00:18:15.000]  他們在帝興中必活有產業
[00:18:15.000 --> 00:18:17.000]  耶和華是他們的產業
[00:18:17.000 --> 00:18:21.000]  正如耶和華所應許他們的
[00:18:21.000 --> 00:18:23.000]  所以在十二支派裡面
[00:18:23.000 --> 00:18:27.000]  的確是沒有利美人的
[00:18:27.000 --> 00:18:29.000]  但是他們怎麼生活呢
[00:18:29.000 --> 00:18:31.000]  難道真的吃風嗎
[00:18:31.000 --> 00:18:32.000]  今天用俗語說的
[00:18:32.000 --> 00:18:34.000]  無論吃風還是生存
[00:18:34.000 --> 00:18:35.000]  所以神都有說的
[00:18:35.000 --> 00:18:38.000]  就是說他們可以得到什麼呢
[00:18:38.000 --> 00:18:41.000]  就是凡以色列人獻牛羊為祭
[00:18:41.000 --> 00:18:45.000]  就要將前腿和兩腮、脾胃給祭司
[00:18:45.000 --> 00:18:47.000]  一些初修的五穀
[00:18:47.000 --> 00:18:50.000]  新酒和油和羊毛都要給祭司
[00:18:50.000 --> 00:18:53.000]  因為耶和華神將他們揀出來
[00:18:53.000 --> 00:18:57.000]  令他們和子孫可以永遠奉耶和華的名
[00:18:57.000 --> 00:19:00.000]  去到侍立和侍奉
[00:19:00.000 --> 00:19:03.000]  當然這是一個好的安排
[00:19:03.000 --> 00:19:04.000]  在聖經裡面
[00:19:04.000 --> 00:19:05.000]  至少他們有一定的生活
[00:19:05.000 --> 00:19:08.000]  但是按照我們很簡單的分析
[00:19:08.000 --> 00:19:11.000]  在當時的社會沒有土地
[00:19:11.000 --> 00:19:16.000]  他們就真的要很依賴同胞的憲制和供養
[00:19:16.000 --> 00:19:20.000]  他們的生活並不像我們想像的穩定
[00:19:20.000 --> 00:19:23.000]  而是想像如果我們是一個以色列人
[00:19:23.000 --> 00:19:26.000]  我們會期待做其他的支派
[00:19:26.000 --> 00:19:29.000]  就好像我們沒有這個復仕神的身份
[00:19:29.000 --> 00:19:31.000]  但是我們就可以有些土地
[00:19:31.000 --> 00:19:35.000]  我們可能要給一些糧食或者資源給這些祭司
[00:19:35.000 --> 00:19:37.000]  但是我有個土地在我生活
[00:19:37.000 --> 00:19:39.000]  或者是我復仕上帝
[00:19:39.000 --> 00:19:41.000]  但是我是要依賴別人的
[00:19:41.000 --> 00:19:43.000]  我是有機會生活不穩定
[00:19:43.000 --> 00:19:46.000]  到底我們選擇哪一樣呢?
[00:19:46.000 --> 00:19:49.000]  當然屬靈的答案或者似乎好的答案
[00:19:49.000 --> 00:19:51.000]  我們都會說復仕神是好的
[00:19:51.000 --> 00:19:54.000]  但是如果我們誠實去問自己的時候
[00:19:54.000 --> 00:19:56.000]  大概如果我們在當時的處境
[00:19:56.000 --> 00:19:58.000]  我們可能有不同的考慮
[00:19:58.000 --> 00:20:01.000]  當然你出生在哪個支派對他們來說是沒得選擇
[00:20:01.000 --> 00:20:04.000]  就是你沒得說選擇我的父母是哪個
[00:20:04.000 --> 00:20:05.000]  我們沒得說選擇我們的父母
[00:20:05.000 --> 00:20:07.000]  我們的家人是哪個
[00:20:07.000 --> 00:20:10.000]  但是大概如果用這個角度去思考
[00:20:10.000 --> 00:20:14.000]  這首詩歌據說耶和華是我的份
[00:20:14.000 --> 00:20:17.000]  就是耶和華我的產業是我杯中的份
[00:20:17.000 --> 00:20:20.000]  就不僅僅是一些所謂屬靈的套語
[00:20:20.000 --> 00:20:23.000]  我們或者叫Jagan就是這樣說出來
[00:20:23.000 --> 00:20:25.000]  如果可能是作者自己
