
[00:00:00.000 --> 00:00:03.400]  這個艾瑟將軍呢,他是太平洋的司令
[00:05:25.660 --> 00:05:28.760]  聖經就說他們有疑問了,他們說為什麼
[00:05:28.760 --> 00:05:31.820]  會跟這個婦人說話,但是他們沒有問出來
[00:05:31.820 --> 00:05:34.900]  那也沒有人說要什麼
[00:05:34.900 --> 00:05:37.960]  都沒有說,但是那個婦人就走了
[00:05:37.960 --> 00:05:40.760]  走了以後,那個門徒呢,就來跟
[00:05:40.760 --> 00:05:42.820]  聽耶穌說話了,他說拉比
[00:05:42.820 --> 00:05:46.460]  事情辦完了齁,你已經跟這個婦人講完了
[00:05:46.460 --> 00:05:49.680]  拉比請吃,再把她買回來的食物要給
[00:05:49.680 --> 00:05:52.720]  耶穌吃,那耶穌就回答了一句呢
[00:05:52.720 --> 00:05:55.760]  很特別的話,耶穌說
[00:05:55.760 --> 00:05:58.660]  我有食物吃,是你們不知道的
[00:05:58.660 --> 00:06:02.340]  所以耶穌就跟他們說,我已經吃過了
[00:06:02.340 --> 00:06:05.700]  的意思齁,我有食物吃了,所以這門徒就很納悶齁
[00:06:05.700 --> 00:06:09.720]  有一次呢,我就跟一個孔公
[00:06:09.720 --> 00:06:12.920]  其實有一些人認識,叫李巨森
[00:06:12.920 --> 00:06:16.000]  在香港被號稱為
[00:06:16.000 --> 00:06:18.340]  很愛傳福音,很會傳福音
[00:06:18.340 --> 00:06:21.160]  很逼迫人家傳福音的人
[00:06:21.160 --> 00:06:24.140]  所以他真的有一個經歷,他就是坐那個
[00:06:24.140 --> 00:06:26.760]  機車,坐機車呢,然後就
[00:06:26.760 --> 00:06:30.000]  就不小心呢,因為啟動了就跌倒了
[00:06:30.000 --> 00:06:33.160]  就,不是跌倒了,就坐在機車上面
[00:06:33.160 --> 00:06:35.060]  然後呢,因為
[00:06:35.060 --> 00:06:37.660]  不小心他就
[00:06:37.880 --> 00:06:39.980]  迴轉的時候呢
[00:06:39.980 --> 00:06:42.960]  他就撞到旁邊一個人,就是這樣撞到隔壁一個人
[00:06:42.960 --> 00:06:45.920]  撞到隔壁一個人,他就跟他說對不起
[00:06:45.920 --> 00:06:49.100]  就開始跟他聊天
[00:06:49.100 --> 00:06:51.940]  結果三分鐘之後呢,就帶那個人
[00:06:51.940 --> 00:06:54.460]  覺識新耶穌,所以就很
[00:06:54.460 --> 00:06:56.740]  精彩,就是他撞到一個人,他就跟人家對不起
[00:06:56.740 --> 00:07:00.000]  然後想說既然跟你對不起,而且我撞了你,我應該把一份禮物給你
[00:07:00.000 --> 00:07:02.860]  就跟人家講了福音,結果那個人竟然也信了
[00:07:02.860 --> 00:07:05.000]  因為那個人就剛好說,他好像是
[00:07:05.000 --> 00:07:07.960]  當天,還是最近生日,他說哇我剛好
[00:07:07.960 --> 00:07:10.980]  送一個生日大禮給你,所以那個人就信了耶穌
[00:07:10.980 --> 00:07:13.980]  那有一次呢,我就跟他出去呢,我們就在一個地方
[00:07:13.980 --> 00:07:16.920]  那因為我們安排好了,安排就是我們
[00:07:16.920 --> 00:07:19.920]  已經設計好時間,就是那個中午呢,我們要去
[00:07:19.920 --> 00:07:23.040]  一個地方,叫做永和豆漿,去吃飯
[00:07:23.040 --> 00:07:26.060]  我們去永和豆漿,去吃東西
[00:07:26.060 --> 00:07:28.940]  那是午餐,我們兩個要減肥,所以我們就
[00:07:28.940 --> 00:07:31.780]  午餐去永和豆漿,我們就去了
[00:07:31.780 --> 00:07:34.820]  那走到路上的時候呢,走到路上的時候
[00:07:34.820 --> 00:07:37.160]  碰到,就有一個店,有一個店
[00:07:37.160 --> 00:07:39.560]  有一個店呢,那我們就
[00:07:39.560 --> 00:07:43.020]  那個店我就覺得很特別
[00:07:43.020 --> 00:07:45.820]  為什麼特別,因為那個店呢,是小家喜歡的
[00:07:45.820 --> 00:07:48.820]  所以我要進去,看他有沒有小家喜歡的東西,可以帶回來給他
[00:07:48.820 --> 00:07:51.820]  所以就進去裡面,那我們就在裡面看看
[00:07:51.820 --> 00:07:54.820]  他看到一個年輕老闆,大概二十幾歲
[00:07:54.820 --> 00:07:57.820]  他就開了這個店,開了這個店,然後我們就跟他講話
[00:07:57.820 --> 00:08:00.820]  講話,講話的過程中,講講講,就剛剛講到福音
[00:08:00.820 --> 00:08:03.820]  就邀請那個人來信耶穌,他講一講
[00:08:03.820 --> 00:08:06.820]  那個人就說他目前沒有考慮,所以不要信
[00:08:06.820 --> 00:08:09.820]  可是就後來就進來一個,因為已經到了中午
[00:08:09.820 --> 00:08:12.820]  就進來一個呢,高中女生
[00:08:12.820 --> 00:08:15.820]  高中女生一進來的時候呢,那個女巨聲呢
[00:08:15.820 --> 00:08:18.820]  就眼睛就一亮,就看到他逛東西
[00:08:18.820 --> 00:08:21.820]  就要跟他分享,就跟他分享福音
[00:08:21.820 --> 00:08:24.820]  就不得了,那一場分享福音,分享了快一個鐘頭
[00:08:24.820 --> 00:08:27.820]  那我只好繼續跟這個老闆呢,來談話
[00:08:27.820 --> 00:08:30.820]  那我就瞭解他的一些狀況,原來他是一個足球隊員
[00:08:30.820 --> 00:08:33.820]  後來他覺得就不要做足球了,因為他說
[00:08:33.820 --> 00:08:36.820]  足球太黑暗了,所以他就開了一個
[00:08:36.820 --> 00:08:39.820]  一個那個精品店
[00:08:39.820 --> 00:08:42.820]  精品店這樣子,那就講講講
[00:08:42.820 --> 00:08:45.820]  時間就過了,過了後來我們約的時間已經來不及了
[00:08:45.820 --> 00:08:48.820]  我們就只好就回到酒店
[00:08:48.820 --> 00:08:51.820]  我們就走了,我們就跟約個人去
[00:08:51.820 --> 00:08:54.820]  他跟每次中國人碰到見面的時候,都會講一句話
[00:08:54.820 --> 00:08:57.820]  就是說吃飽了沒,吃飽了沒
[00:08:57.820 --> 00:09:00.820]  他們就問我說你們吃飽了沒,我們就說
[00:09:00.820 --> 00:09:03.820]  對方講我們有食物吃,是你們所不知道的
[00:09:03.820 --> 00:09:06.820]  其實真的感覺上不餓了
[00:09:06.820 --> 00:09:09.820]  就是發現我們在跟他傳福音的過程裡面,我們就覺得很精彩
[00:09:09.820 --> 00:09:12.820]  肚子也不餓
[00:09:12.820 --> 00:09:15.820]  就不覺得餓,就覺得很好很好
[00:09:15.820 --> 00:09:18.820]  直到晚上還覺得餓
[00:09:18.820 --> 00:09:21.820]  那我要說的一件事情是,耶穌是這樣子跟門徒說
[00:09:21.820 --> 00:09:24.820]  我有食物吃,是你們不知道的
[00:09:24.820 --> 00:09:27.820]  這些門徒就傻眼
[00:09:27.820 --> 00:09:30.820]  他們就彼此怎麼樣對望說
[00:09:30.820 --> 00:09:33.820]  莫非有人拿什麼給他吃嗎
[00:09:33.820 --> 00:09:36.820]  所以門徒想的是什麼
[00:09:36.820 --> 00:09:39.820]  是真的可以餵飽我們身體的這些食物
[00:09:39.820 --> 00:09:42.820]  那耶穌就回答了,耶穌說
[00:09:42.820 --> 00:09:45.820]  我的食物就是遵行差我來者的旨意
[00:09:45.820 --> 00:09:48.820]  做成他的什麼,供
[00:09:48.820 --> 00:09:51.820]  所以耶穌在表達一件事
[00:09:51.820 --> 00:09:54.820]  耶穌在表達什麼呢
[00:09:54.820 --> 00:09:57.820]  他說呢,他有一個工作
[00:09:57.820 --> 00:10:00.820]  那工作是收割,就是要完成神的託付
[00:10:00.820 --> 00:10:03.820]  所以在這段經文裡面呢
[00:10:03.820 --> 00:10:06.820]  整個經文我們提到,耶穌提到這是一個收割的時候
[00:10:06.820 --> 00:10:09.820]  所以我就用收割這個字眼來貫穿整個
[00:10:09.820 --> 00:10:12.820]  其實正常來講應該是
[00:10:12.820 --> 00:10:15.820]  耶穌有一個工作,那個工作每一個人有一個工作
[00:10:15.820 --> 00:10:18.820]  那工作就是完成神的託付
[00:10:18.820 --> 00:10:21.820]  所以在這裡我們就看見耶穌就給我們表明了
[00:10:21.820 --> 00:10:24.820]  他說耶穌呢,說耶穌的食物是什麼
[00:10:24.820 --> 00:10:27.820]  他是完成天父的什麼,託付
[00:10:27.820 --> 00:10:30.820]  完成上帝要他做的工作
[00:10:30.820 --> 00:10:33.820]  每一個人是有使命的
[00:10:33.820 --> 00:10:36.820]  每一個人在這個生活當中是有方向的
[00:10:36.820 --> 00:10:39.820]  每一個人神是給我們一個使命,一個工作,一個託付
[00:10:39.820 --> 00:10:42.820]  就要完成了,食物重不重要,重要
[00:10:42.820 --> 00:10:45.820]  如果沒有食物呢,我們就不會
[00:10:45.820 --> 00:10:48.820]  就不會成長
[00:10:48.820 --> 00:10:51.820]  沒有食物呢,我們就活不下去
[00:10:51.820 --> 00:10:54.820]  所以食物呢,裡面有蛋白質,裡面有纖維
[00:10:54.820 --> 00:10:57.820]  裡面有這些糖分,糖分可以少一點
[00:10:57.820 --> 00:11:00.820]  多一點會變脂肪,糖分少一點
[00:11:00.820 --> 00:11:03.820]  所以沒有很多的食物,但是它可以供給我們什麼
[00:11:03.820 --> 00:11:06.820]  生命的氣力,所以我們可以有氣力
[00:11:06.820 --> 00:11:09.820]  是因為有食物,我們可以喜樂
[00:11:09.820 --> 00:11:12.820]  是因為有食物,我們生命當中有一些很美好的感覺
[00:11:12.820 --> 00:11:15.820]  是因為有食物在裡頭,讓你可以有氣力
[00:11:15.820 --> 00:11:18.820]  可是耶穌說,我有一個食物是超於
[00:11:18.820 --> 00:11:21.820]  你所看見,所想像的那個食物
[00:11:21.820 --> 00:11:24.820]  不是那個麵包
[00:11:24.820 --> 00:11:27.820]  耶穌說我有一個食物是上帝託付的工作
[00:11:27.820 --> 00:11:30.820]  所以在我們的生命裡面
[00:11:30.820 --> 00:11:33.820]  有一個食物是超過
[00:11:33.820 --> 00:11:36.820]  這些麵包,超過這些更重要的
[00:11:36.820 --> 00:11:39.820]  它餵養我們的靈性,它餵養我們生命
[00:11:39.820 --> 00:11:42.820]  成為有價值的
[00:11:42.820 --> 00:11:45.820]  有一個馬斯洛他做了一個
[00:11:45.820 --> 00:11:48.820]  一個圖表
[00:11:48.820 --> 00:11:51.820]  他提出一個人需要的層次
[00:11:51.820 --> 00:11:54.820]  他提到人有五大個需要
[00:11:54.820 --> 00:11:57.820]  但最大的需要是什麼
[00:11:57.820 --> 00:12:00.820]  就是自我的價值可以呈現
[00:12:00.820 --> 00:12:03.820]  但是其實耶穌在講的這件事
[00:12:03.820 --> 00:12:06.820]  不只是自我的價值
[00:12:06.820 --> 00:12:09.820]  而是我們有存在的目的跟意義
[00:12:09.820 --> 00:12:12.820]  我很喜歡三福福音講述裡面
[00:12:12.820 --> 00:12:15.820]  有一段話很精彩
[00:12:15.820 --> 00:12:18.820]  我覺得那是很特別
[00:12:18.820 --> 00:12:21.820]  他是提到上帝的創造
[00:12:21.820 --> 00:12:24.820]  他說上帝創造我們
[00:12:24.820 --> 00:12:29.820]  讓我們可以有靈魂、有意志、有情感、有良心
[00:12:29.820 --> 00:12:34.820]  可以追尋豐盛的生命跟永遠的人生
[00:12:34.820 --> 00:12:36.820]  他在提到一件事
[00:12:36.820 --> 00:12:38.820]  他說上帝創造這個宇宙萬物
[00:12:38.820 --> 00:12:41.820]  上帝創造我們人是有目的的
[00:12:41.820 --> 00:12:44.820]  他渴望每一個人有豐盛的生命
[00:12:44.820 --> 00:12:46.820]  他渴望每一個人有永遠的生命
[00:12:46.820 --> 00:12:47.820]  他渴望每一個人
[00:12:47.820 --> 00:12:50.820]  所以他給我們很多意義、很多智慧、很多才能
[00:12:50.820 --> 00:12:53.820]  很多良心跟情感
[00:12:53.820 --> 00:12:55.820]  這些都是為了一個目的
[00:12:55.820 --> 00:12:59.820]  讓我們可以知道哪一個是永遠的生命跟豐盛的人生
[00:12:59.820 --> 00:13:03.820]  這是人在生命當中一個很重要的一個職分
[00:13:03.820 --> 00:13:06.820]  這是我們可以明白
[00:13:06.820 --> 00:13:08.820]  所以耶穌的實務是完成天父的託付
[00:13:08.820 --> 00:13:11.820]  當然我們的實務一定是完成什麼
[00:13:11.820 --> 00:13:13.820]  耶穌的託付
[00:13:13.820 --> 00:13:14.820]  耶穌在我們生命當中
[00:13:14.820 --> 00:13:18.820]  他幫助我們看見原來我人生是有價值的
[00:13:18.820 --> 00:13:24.820]  原來許多人可以因為耶穌有人生的價值
[00:13:24.820 --> 00:13:27.820]  有一個牧師叫做布永康
[00:13:27.820 --> 00:13:32.820]  這布永康他在非洲他帶領很多人信耶穌
[00:13:32.820 --> 00:13:36.820]  有時候他的聚會有一百萬人、兩百萬人來聚集
[00:13:36.820 --> 00:13:38.820]  在非洲的曠野
[00:13:38.820 --> 00:13:41.820]  他剛剛開始早期的時候
[00:13:41.820 --> 00:13:44.820]  神就呼召他到非洲去
[00:13:44.820 --> 00:13:46.820]  但是因為他也不出名
[00:13:46.820 --> 00:13:48.820]  他也沒有做什麼工作
[00:13:48.820 --> 00:13:51.820]  不過神就給他一些空工
[00:13:51.820 --> 00:13:53.820]  好像可以跟他一起做一些事情
[00:13:53.820 --> 00:13:56.820]  他就發現非洲那麼大
[00:13:56.820 --> 00:13:58.820]  如果他要辦佈道會
[00:13:58.820 --> 00:14:00.820]  他要做很多活動
[00:14:00.820 --> 00:14:03.820]  他需要很多的金錢
[00:14:03.820 --> 00:14:07.820]  他發現真的沒有錢辦不了事情
[00:14:07.820 --> 00:14:09.820]  如果他要把音響運送到一個地方
[00:14:09.820 --> 00:14:10.820]  他就要卡車
[00:14:10.820 --> 00:14:13.820]  他要跟人家租借音響
[00:14:13.820 --> 00:14:16.820]  他要給那些音響的工程人員工資
[00:14:16.820 --> 00:14:20.820]  他就發現他需要很多的資金
[00:14:20.820 --> 00:14:22.820]  所以有一次他就跟上帝求說
[00:14:22.820 --> 00:14:25.820]  上帝我真的需要錢做福音的工作
[00:14:25.820 --> 00:14:27.820]  請祢可以給我很多很多的錢
[00:14:27.820 --> 00:14:31.820]  讓我扣過這些錢可以傳福音給許多的人
[00:14:31.820 --> 00:14:36.820]  搞到神真的讓他看見一個異象
[00:14:36.820 --> 00:14:39.820]  好像看見神就是說
[00:14:39.820 --> 00:14:42.820]  讓我給你一百萬美金好了
[00:14:42.820 --> 00:14:46.820]  所以他在異象當中就很興奮
[00:14:46.820 --> 00:14:49.820]  上帝應許了給我一百萬美金
[00:14:49.820 --> 00:14:52.820]  讓我很多的計畫都可以實現了
[00:14:52.820 --> 00:14:54.820]  但他醒過來以後
[00:14:54.820 --> 00:15:00.820]  突然他說主我可不可以不要一百萬美金
[00:15:00.820 --> 00:15:04.820]  他說我要一百萬的靈魂
[00:15:04.820 --> 00:15:07.820]  他說我要錢是為了傳福音
[00:15:07.820 --> 00:15:09.820]  但是乾脆你給我靈魂
[00:15:09.820 --> 00:15:13.820]  你給我一百萬靈魂
[00:15:13.820 --> 00:15:15.820]  從那時候開始
[00:15:15.820 --> 00:15:18.820]  他的佈道會可以有兩百萬人參加
[00:15:18.820 --> 00:15:22.820]  他佈道會可以有一百萬的絕世新耶穌
[00:15:22.820 --> 00:15:24.820]  在這個地方在那個地方
[00:15:24.820 --> 00:15:27.820]  他就發現當他禮口跟神求
[00:15:27.820 --> 00:15:29.820]  對主要的東西的時候
[00:15:29.820 --> 00:15:31.820]  神真的給了他
[00:15:31.820 --> 00:15:33.820]  他完成上帝的託付
[00:15:33.820 --> 00:15:36.820]  他的食物不在那個金錢
[00:15:36.820 --> 00:15:40.820]  他食物在完成上帝託付的工作
[00:15:40.820 --> 00:15:43.820]  很多宣孝是會問一個問題
[00:15:43.820 --> 00:15:46.820]  他每次很多宣孝是來到一個教會
[00:15:46.820 --> 00:15:49.820]  告訴那些弟兄姊妹說
[00:15:49.820 --> 00:15:51.820]  一件事會挑戰他們
[00:15:51.820 --> 00:15:52.820]  他們常常這樣問的
[00:15:52.820 --> 00:15:57.820]  他們說到底誰該漂洋過海
[00:15:57.820 --> 00:15:58.820]  我們都很知道
[00:15:58.820 --> 00:16:02.820]  在很多地方有很多人沒有人性耶穌
[00:16:02.820 --> 00:16:05.820]  然後他就問很多在座弟兄妹說
[00:16:05.820 --> 00:16:08.820]  誰該漂洋過海
[00:16:08.820 --> 00:16:11.820]  誰應該去
[00:16:11.820 --> 00:16:15.820]  你會發現要漂洋過海不容易
[00:16:15.820 --> 00:16:18.820]  真的要回應上帝的宣教的負擔
[00:16:18.820 --> 00:16:22.820]  去到各處去傳福音不容易耶
[00:16:22.820 --> 00:16:24.820]  那跟觀光不一樣
[00:16:24.820 --> 00:16:27.820]  那在這裡把根拔起來
[00:16:27.820 --> 00:16:28.820]  把什麼根拔起來
[00:16:28.820 --> 00:16:31.820]  他切斷所有跟他
[00:16:31.820 --> 00:16:34.820]  很多的那個親戚朋友的關係
[00:16:34.820 --> 00:16:35.820]  因為不容易他們聯絡了
[00:16:35.820 --> 00:16:37.820]  你說現在呢
[00:16:37.820 --> 00:16:38.820]  那個skype那麼發達
[00:16:38.820 --> 00:16:40.820]  網路那麼發達
[00:16:40.820 --> 00:16:42.820]  很多地方skype也沒有辦法了
[00:16:42.820 --> 00:16:44.820]  網路也沒有辦法了
[00:16:44.820 --> 00:16:45.820]  電話也沒有辦法了
[00:16:45.820 --> 00:16:47.820]  你說要去文明的國家
[00:16:47.820 --> 00:16:49.820]  那有時候去文明國家就發現
[00:16:49.820 --> 00:16:50.820]  也不是那麼容易的
[00:16:50.820 --> 00:16:53.820]  不是只有那個關係網
[00:16:53.820 --> 00:16:55.820]  而是他的所有的工作
[00:16:55.820 --> 00:16:57.820]  所有的一些東西都要暫停
[00:16:57.820 --> 00:16:59.820]  都要停止下來
[00:16:59.820 --> 00:17:00.820]  然後拔起來
[00:17:00.820 --> 00:17:03.820]  去到神要託付他們的地方
[00:17:03.820 --> 00:17:06.820]  這些宣教士沒有家人嗎
[00:17:06.820 --> 00:17:07.820]  這些宣教士跟我們一樣
[00:17:07.820 --> 00:17:08.820]  他們有工作嗎
[00:17:08.820 --> 00:17:11.820]  這些宣教士他們人際關係很差
[00:17:11.820 --> 00:17:13.820]  所以沒有關係走了就走了嗎
[00:17:13.820 --> 00:17:16.820]  這些宣教士沒有經濟的壓力嗎
[00:17:16.820 --> 00:17:19.820]  那為什麼他們可以飄洋過海呢
[00:17:19.820 --> 00:17:21.820]  他們只有一件事
[00:17:21.820 --> 00:17:26.820]  因為他們看見靈魂的需要在哪裡
[00:17:26.820 --> 00:17:29.820]  基隆教會的意象是傳遍各方
[00:17:29.820 --> 00:17:31.820]  傳遍各方不是喊假的
[00:17:31.820 --> 00:17:34.820]  傳遍各方的意思是說呢
[00:17:34.820 --> 00:17:35.820]  哪裡有需要
[00:17:35.820 --> 00:17:38.820]  哪裡都是我們的宣教工廠
[00:17:38.820 --> 00:17:41.820]  所以我們積極來回應主
[00:17:41.820 --> 00:17:43.820]  幫助我們進入那個意象的裡面
[00:17:43.820 --> 00:17:44.820]  什麼意思呢
[00:17:44.820 --> 00:17:46.820]  原來在我們一生的日子當中
[00:17:46.820 --> 00:17:48.820]  我鼓勵你兄姊妹
[00:17:48.820 --> 00:17:49.820]  在一生的當中
[00:17:49.820 --> 00:17:53.820]  你好不好多出一個禮拜的時間
[00:17:53.820 --> 00:17:54.820]  兩個禮拜的時間
[00:17:54.820 --> 00:17:57.820]  你不論長期的宣教士
[00:17:57.820 --> 00:18:00.820]  你也很難成為一個月的宣教士
[00:18:00.820 --> 00:18:03.820]  那你當兩個禮拜的宣教士好不好
