
[00:00:00.000 --> 00:00:02.680]  讓我們一起有祈禱的時間
[00:03:27.640 --> 00:03:29.240]  我們就要再加一句
[00:03:29.240 --> 00:03:32.480]  我們是一個蒙因的罪人
[00:03:32.480 --> 00:03:33.400]  事實上
[00:03:33.400 --> 00:03:36.440]  卻在當時
[00:03:36.440 --> 00:03:38.200]  就是在教會的圈子裡面
[00:03:38.200 --> 00:03:40.560]  特別約翰一二三書
[00:03:40.560 --> 00:03:41.760]  其實我們都知道
[00:03:41.760 --> 00:03:45.560]  其實就是使徒約翰去所寫的
[00:03:45.560 --> 00:03:47.360]  當時的頂姐妹
[00:03:47.360 --> 00:03:49.280]  原來不是這樣看的
[00:03:49.280 --> 00:03:53.120]  剛才競派隊都為我們讀出
[00:03:53.120 --> 00:03:54.480]  其中這一節的經文
[00:03:54.480 --> 00:03:56.400]  我們約說自己沒有罪
[00:03:56.400 --> 00:03:58.600]  就是欺騙自己真理
[00:03:58.600 --> 00:04:00.960]  就不在我們裡面了
[00:04:00.960 --> 00:04:04.360]  司徒約翰這句話似乎在暗示
[00:04:04.360 --> 00:04:08.160]  當時有人以為自己沒有罪
[00:04:08.160 --> 00:04:09.480]  如果不信主人
[00:04:09.480 --> 00:04:11.960]  就不覺得有什麼稀奇
[00:04:11.960 --> 00:04:13.680]  但是原來當時
[00:04:13.680 --> 00:04:17.280]  是針對著一班在教會裡面的人
[00:04:17.280 --> 00:04:20.280]  那些自居為信徒的人
[00:04:20.280 --> 00:04:22.920]  所以約翰非常嚴厲地
[00:04:22.920 --> 00:04:26.520]  去說這一班的人在自欺
[00:04:26.520 --> 00:04:29.240]  真理不在他們心裡面
[00:04:29.240 --> 00:04:32.240]  如果我們看回第一節這麼說
[00:04:32.240 --> 00:04:33.720]  這一封書信
[00:04:33.720 --> 00:04:35.080]  其實就是寫給那些
[00:04:35.080 --> 00:04:38.080]  信奉神兒子的名的人
[00:04:38.080 --> 00:04:39.280]  所以很明顯
[00:04:39.280 --> 00:04:44.040]  是跟當時已經信了的基督徒
[00:04:44.040 --> 00:04:45.920]  不過原來他們都會有軟弱
[00:04:45.920 --> 00:04:48.360]  會有遠離神的光
[00:04:48.360 --> 00:04:51.680]  而落在黑暗的時刻
[00:04:51.680 --> 00:04:54.600]  當我們去看罪這個字
[00:04:54.600 --> 00:04:56.400]  中文字很特別
[00:04:56.400 --> 00:04:58.280]  是怎樣組成的
[00:04:58.280 --> 00:04:59.400]  上面有個「四」
[00:04:59.400 --> 00:05:00.720]  下面有個「非」
[00:05:00.720 --> 00:05:02.360]  就是「四非」
[00:05:02.360 --> 00:05:04.040]  是「四非」
[00:05:04.040 --> 00:05:07.640]  那你立刻會想到哪四非呢
[00:05:07.640 --> 00:05:08.800]  非禮勿視
[00:05:08.800 --> 00:05:10.480]  非禮勿言
[00:05:10.480 --> 00:05:11.480]  非禮勿聽
[00:05:11.480 --> 00:05:12.520]  還有一樣東西
[00:05:12.520 --> 00:05:13.880]  特別聖經所強調
[00:05:13.880 --> 00:05:17.280]  就是非禮勿想
[00:05:17.280 --> 00:05:19.080]  如果你想想一個人
[00:05:19.080 --> 00:05:22.440]  完全要做到這四非
[00:05:22.440 --> 00:05:23.080]  非禮勿想
[00:05:23.080 --> 00:05:23.640]  非禮勿聽
[00:05:23.640 --> 00:05:24.280]  非禮勿言
[00:05:24.280 --> 00:05:27.480]  非禮勿想的話
[00:05:27.480 --> 00:05:28.560]  其實都不容易
[00:05:28.560 --> 00:05:30.160]  很困難的
[00:05:30.160 --> 00:05:32.120]  所以一個誠實的人
[00:05:32.120 --> 00:05:35.960]  他必定會承認自己是
[00:05:35.960 --> 00:05:37.640]  就是無論如何都有些瑕疵
[00:05:37.640 --> 00:05:39.560]  不是完美的
[00:05:39.560 --> 00:05:43.760]  不過我們一般都不會看到自己
[00:05:43.760 --> 00:05:46.840]  通常都會看到隔壁那個會比較容易
[00:05:46.840 --> 00:05:48.640]  可能你在這一刻會想
[00:05:48.640 --> 00:05:49.160]  哎呀
[00:05:49.160 --> 00:05:51.840]  為什麼今天誰誰不在
[00:05:51.840 --> 00:05:55.360]  今天這篇信息很適合他聽
[00:05:55.360 --> 00:05:56.440]  很可惜
[00:05:56.440 --> 00:05:57.840]  你可能就會想
[00:05:57.840 --> 00:05:58.600]  誰誰
[00:05:58.600 --> 00:05:59.520]  如果在這一刻
[00:05:59.520 --> 00:06:00.400]  那就好了
[00:06:00.400 --> 00:06:02.360]  今天牧師跟他說的每一句話
[00:06:02.360 --> 00:06:03.760]  都是為他預備
[00:06:03.760 --> 00:06:04.800]  那我就要問一個問題
[00:06:04.800 --> 00:06:07.480]  那你呢
[00:06:07.480 --> 00:06:10.680]  神會跟你說什麼話
[00:06:10.680 --> 00:06:11.840]  從聖經裡面
[00:06:11.840 --> 00:06:14.240]  罪可以從兩個層面
[00:06:14.240 --> 00:06:15.600]  你去理解
[00:06:15.600 --> 00:06:16.640]  第一
[00:06:16.640 --> 00:06:19.160]  人是有罪性的
[00:06:19.160 --> 00:06:23.520]  罪性是指人會犯罪的一個性情
[00:06:23.520 --> 00:06:24.600]  這個罪性
[00:06:24.600 --> 00:06:28.440]  如果看回在詩篇裡面
[00:06:28.440 --> 00:06:29.720]  經文說
[00:06:29.720 --> 00:06:32.320]  我是在罪孽裡生的
[00:06:32.320 --> 00:06:34.720]  在我母親懷胎的時候
[00:06:34.720 --> 00:06:36.920]  就有了罪
[00:06:36.920 --> 00:06:40.000]  原來我們知道從創世以來
[00:06:40.000 --> 00:06:42.400]  我們人類的始祖
[00:06:42.400 --> 00:06:45.720]  起初上帝創造亞當和夏娃的時候
[00:06:45.720 --> 00:06:49.440]  其實是沒有為他們創造罪性的
[00:06:49.440 --> 00:06:51.720]  當時他們是很完全的
[00:06:51.720 --> 00:06:54.320]  而後來他們因為經不起考驗
[00:06:54.320 --> 00:06:58.280]  他們聽了魔鬼的話
[00:06:58.280 --> 00:06:59.800]  不聽上帝的話
[00:06:59.800 --> 00:07:03.360]  去吃了分辨事的果子
[00:07:03.360 --> 00:07:05.720]  最後他們被定罪
[00:07:05.720 --> 00:07:09.040]  所以他們的生命就規決了上帝給他們
[00:07:09.040 --> 00:07:12.200]  本來完全的生命
[00:07:12.200 --> 00:07:15.560]  這個就是人類有罪的開始
[00:07:15.560 --> 00:07:18.000]  而在羅馬書五章十二次裡面說
[00:07:18.000 --> 00:07:19.800]  為此正如罪
[00:07:19.800 --> 00:07:22.600]  是從一人進入世界
[00:07:22.600 --> 00:07:24.600]  死又從罪而來
[00:07:24.600 --> 00:07:28.080]  於是死就臨到所有的人
[00:07:28.080 --> 00:07:31.800]  因為人人都犯了罪
[00:07:31.800 --> 00:07:33.560]  所以其實我們每一個
[00:07:33.560 --> 00:07:37.040]  都懂得犯罪的一個罪性
[00:07:37.040 --> 00:07:40.280]  其實就是在我們裡面
[00:07:40.280 --> 00:07:45.240]  而罪所帶來的結果就是死亡
[00:07:45.240 --> 00:07:47.920]  羅馬書六章二十三次說
[00:07:47.920 --> 00:07:51.880]  罪的公駕乃是死
[00:07:51.880 --> 00:07:54.480]  所以原來人有罪性
[00:07:54.480 --> 00:07:58.360]  與此同時人也有罪行
[00:07:58.360 --> 00:08:01.000]  因為罪性帶來的就是罪行
[00:08:01.000 --> 00:08:04.280]  意思就是犯罪的行為
[00:08:04.280 --> 00:08:07.040]  剛才也說了 罪很多時候都在說
[00:08:07.040 --> 00:08:10.680]  不僅僅是犯錯 缺失
[00:08:10.680 --> 00:08:14.720]  更加不表示做錯了什麼
[00:08:14.720 --> 00:08:17.960]  如果在聖經裡面同時也在表達
[00:08:17.960 --> 00:08:20.120]  沒有做對的事情
[00:08:20.120 --> 00:08:22.280]  其實都是罪
[00:08:22.280 --> 00:08:24.280]  在亞國書四章十七次裡面
[00:08:24.280 --> 00:08:25.280]  我們一起讀出
[00:08:25.280 --> 00:08:26.480]  預備起
[00:08:26.480 --> 00:08:31.360]  所以人若知道該行善而不去行
[00:08:31.360 --> 00:08:34.240]  這就是他的罪了
[00:08:34.240 --> 00:08:38.320]  而主耶穌更加在《馬口福音》裡面
[00:08:38.320 --> 00:08:39.560]  再次強調
[00:08:39.560 --> 00:08:42.720]  原來人的心思意念
[00:08:42.720 --> 00:08:44.160]  當你還沒有做出來的時候
[00:08:44.160 --> 00:08:46.360]  你的心思意念
[00:08:46.360 --> 00:08:48.720]  原來都會令到
[00:08:48.720 --> 00:08:52.880]  都是一個罪的表徵
[00:08:52.880 --> 00:08:55.080]  更加 耶穌就說了
[00:08:55.080 --> 00:08:58.320]  凡漢堅婦女動淫念
[00:08:58.320 --> 00:09:00.160]  這個人心裡面
[00:09:00.160 --> 00:09:03.160]  其實就已經同他犯姦淫
[00:09:03.160 --> 00:09:06.840]  所以耶穌說到心裡面的罪
[00:09:06.840 --> 00:09:08.680]  通常心裡面的罪
[00:09:08.680 --> 00:09:10.080]  沒有人知道
[00:09:10.080 --> 00:09:11.640]  不過神知道
[00:09:11.640 --> 00:09:17.520]  所以惡念是一個邪惡的傾向和慾望
[00:09:17.520 --> 00:09:21.360]  惡念也是一個罪惡的動機
[00:09:21.360 --> 00:09:23.360]  如果我們被它控制了
[00:09:23.360 --> 00:09:25.360]  我們的心思意念的時候
[00:09:25.360 --> 00:09:26.560]  就會怎樣
[00:09:26.560 --> 00:09:28.640]  就會導致我們
[00:09:28.640 --> 00:09:32.200]  接下來很多的行動行為而去犯罪
[00:09:32.200 --> 00:09:34.720]  所以耶穌在這裡很清楚地表明
[00:09:34.720 --> 00:09:39.360]  導致犯罪的慾望本身就是罪
[00:09:39.360 --> 00:09:42.160]  所以當我們再去想
[00:09:42.160 --> 00:09:45.080]  從聖經裡面怎樣去看罪的時候
[00:09:45.080 --> 00:09:47.480]  除了從剛才的經文之外
[00:09:47.480 --> 00:09:50.400]  也可以從以下兩個的意象
[00:09:50.400 --> 00:09:56.360]  犯罪其實就好像是越過了一個泥巴
[00:09:56.360 --> 00:10:00.960]  本來羊在泥巴裡面是很安全的
[00:10:00.960 --> 00:10:03.760]  但是當牠試圖走出了泥巴的時候
[00:10:03.760 --> 00:10:04.760]  就會怎樣
[00:10:04.760 --> 00:10:06.760]  危險就跟著來
[00:10:06.760 --> 00:10:08.640]  所以 think out of the box
[00:10:08.640 --> 00:10:09.960]  是一件好事
[00:10:09.960 --> 00:10:12.720]  但如果當我們 think out of the fence
[00:10:12.720 --> 00:10:14.400]  那就要小心了
[00:10:14.400 --> 00:10:16.920]  第二個意象
[00:10:16.920 --> 00:10:19.480]  之前我有印象
[00:10:19.480 --> 00:10:21.640]  Pastor Daniel 也跟我們分享過
[00:10:21.640 --> 00:10:22.760]  就好像射飛鏢
[00:10:22.760 --> 00:10:24.440]  不知道你喜不喜歡射飛鏢
[00:10:24.440 --> 00:10:27.600]  通常我都是射中間那個
[00:10:27.600 --> 00:10:32.320]  但是原來這也是一個去解釋什麼是罪
[00:10:32.320 --> 00:10:35.000]  就是當我們不中目標的時候
[00:10:35.000 --> 00:10:36.720]  就好像犯罪一樣
[00:10:36.720 --> 00:10:38.840]  不能夠活出一種
[00:10:38.840 --> 00:10:44.080]  神對我們的生命的順傳
[00:10:44.080 --> 00:10:46.760]  我們沒有去正確理解
[00:10:46.760 --> 00:10:48.560]  聖經對我們的吩咐
[00:10:48.560 --> 00:10:52.960]  一直都不中那個雄心
[00:10:52.960 --> 00:10:55.040]  所以在一章十節裡面說
[00:10:55.040 --> 00:10:58.240]  我們若說自己沒有犯過罪
[00:10:58.240 --> 00:11:01.440]  就是把神當作說方的
[00:11:01.440 --> 00:11:05.320]  他的道就不在我們裡面了
[00:11:05.320 --> 00:11:08.520]  我們每一個都不能夠跟自己說
[00:11:08.520 --> 00:11:10.720]  我們沒有犯過罪
[00:11:10.720 --> 00:11:13.600]  我相信我問這個問題
[00:11:13.600 --> 00:11:15.880]  我猜大家都不會舉手的
[00:11:15.880 --> 00:11:17.080]  你有沒有犯罪
[00:11:17.080 --> 00:11:20.480]  立刻來當然不會舉手
[00:11:20.480 --> 00:11:22.960]  很怕被人知道
[00:11:22.960 --> 00:11:26.320]  但是我們千萬不要漠視神的道
[00:11:26.320 --> 00:11:27.160]  過去的時代
[00:11:27.160 --> 00:11:29.280]  可能我們中國人都會特別喜歡問
[00:11:29.280 --> 00:11:32.920]  你今天吃了飯沒有
[00:11:32.920 --> 00:11:34.240]  作為主裡面的弟兄姊妹
[00:11:34.240 --> 00:11:38.400]  我覺得我們更加需要去彼此提醒
[00:11:38.400 --> 00:11:42.400]  你今天認了罪沒有
[00:11:42.400 --> 00:11:44.240]  此刻我們認了罪沒有
[00:11:44.240 --> 00:11:47.280]  我們有沒有去認罪
[00:11:47.280 --> 00:11:49.360]  不單止這個是必要
[00:11:49.360 --> 00:11:51.800]  而且更需要仔細
[00:11:51.800 --> 00:11:54.880]  亦都需要即時
[00:11:54.880 --> 00:11:56.760]  當我們說我們很想去到
[00:11:56.760 --> 00:12:00.440]  屬靈的生命能夠去突破去成長嗎
[00:12:00.440 --> 00:12:04.440]  就是我們需要在犯罪的事情裡面
[00:12:04.440 --> 00:12:05.920]  改變過來
[00:12:05.920 --> 00:12:07.600]  我們第一很需要醒覺
[00:12:07.600 --> 00:12:09.880]  先不要走回來
[00:12:09.880 --> 00:12:13.520]  即是很多時候我們都是這樣
[00:12:13.520 --> 00:12:15.240]  醒覺了一會
[00:12:15.240 --> 00:12:17.480]  然後就加通暴擊
[00:12:17.480 --> 00:12:19.440]  又走了去不知哪裏
[00:12:19.440 --> 00:12:21.200]  我們需要去醒覺
[00:12:21.200 --> 00:12:23.200]  去認出究竟這一刻
[00:12:23.200 --> 00:12:27.840]  究竟我們面對著什麼樣的軟弱
[00:12:27.840 --> 00:12:30.800]  我不知道你花了多少時間
[00:12:30.800 --> 00:12:34.120]  你去到上上在神的跟前
[00:12:34.120 --> 00:12:36.000]  你去到為自己認罪悔改
[00:12:36.000 --> 00:12:39.240]  去認出自己的軟弱自己的罪
[00:12:39.240 --> 00:12:43.080]  第二方面我們需要去悔改
[00:12:43.080 --> 00:12:46.680]  我們需要很認真地去對付自己的罪
[00:12:46.680 --> 00:12:49.480]  以至到我們能夠去成長
[00:12:49.480 --> 00:12:51.440]  努力地靠著主
[00:12:51.440 --> 00:12:54.000]  給我們有屬靈的能力
[00:12:54.000 --> 00:12:57.240]  去脫離自己的罪
[00:12:57.240 --> 00:13:02.200]  當我們願意去接受神的標準真理的時候
[00:13:02.200 --> 00:13:04.400]  我們就能夠看見
[00:13:04.400 --> 00:13:06.760]  我們自己的軟弱限制
[00:13:06.760 --> 00:13:11.720]  同時間亦都去接受這個罪
[00:13:11.720 --> 00:13:13.080]  原來就是一直
[00:13:13.080 --> 00:13:14.400]  可能在這段時間
[00:13:14.400 --> 00:13:16.560]  原來存在在我們的心裡面
[00:13:16.560 --> 00:13:18.720]  甚至乎可能在我們的行為裡面
[00:13:18.720 --> 00:13:20.400]  已經表現出來的時候
[00:13:20.400 --> 00:13:23.080]  我們就要馬上去認罪
[00:13:23.080 --> 00:13:25.440]  最後去悔改
[00:13:25.440 --> 00:13:28.800]  使我們能夠靠著上帝
[00:13:28.800 --> 00:13:29.920]  除去我們的不義
[00:13:29.920 --> 00:13:35.960]  使我們將來無愧地來到神的面前
[00:13:35.960 --> 00:13:38.760]  可能中國人都會有句說話
[00:13:38.760 --> 00:13:41.760]  他說什麼人死如燈滅
[00:13:41.760 --> 00:13:45.480]  人一死就一了百了
[00:13:45.480 --> 00:13:47.920]  我不知道你有沒有一個這樣的人生觀
[00:13:47.920 --> 00:13:50.560]  過去都藉在你的腦海裡面
[00:13:50.560 --> 00:13:53.160]  究竟這句說話對不對呢
[00:13:53.160 --> 00:13:56.760]  死就是人人都必須要去接受的事情
[00:13:56.760 --> 00:13:58.160]  沒有人可以逃避
[00:13:58.160 --> 00:13:59.320]  不過
[00:13:59.320 --> 00:14:03.200]  死原來不是人生的終局
[00:14:03.200 --> 00:14:05.400]  剛才我們都讀到這一字的經文
[00:14:05.400 --> 00:14:06.320]  讓我們一起讀出來
[00:14:06.320 --> 00:14:06.720]  預備
[00:14:06.720 --> 00:14:08.160]  一二三
[00:14:08.160 --> 00:14:09.840]  按著命定
[00:14:09.840 --> 00:14:11.760]  人人都有一死
[00:14:11.760 --> 00:14:14.960]  死後且有審判
[00:14:14.960 --> 00:14:17.400]  所以無論你是什麼樣的人
[00:14:17.400 --> 00:14:22.880]  我們每一個都要接受上帝的審判
[00:14:22.880 --> 00:14:24.800]  在耶穌再回來的時候
[00:14:24.800 --> 00:14:26.200]  在現實的生活裡面
[00:14:26.200 --> 00:14:27.920]  我們都會明白
[00:14:27.920 --> 00:14:32.400]  只有法官才有資格去審判案件
[00:14:32.400 --> 00:14:35.160]  不過原來我們都很喜歡做法官
[00:14:35.160 --> 00:14:37.280]  我們都很喜歡去評價一些事
[00:14:37.280 --> 00:14:39.400]  人一些的做法
[00:14:39.400 --> 00:14:43.400]  所以當我們回到法庭裡面
[00:14:43.400 --> 00:14:45.240]  我們都會期望
[00:14:45.240 --> 00:14:47.840]  法庭的審判是依據法律
[00:14:47.840 --> 00:14:50.720]  而不是個人自己的標準
[00:14:50.720 --> 00:14:54.640]  審判必須要維持公平公正
[00:14:54.640 --> 00:14:57.560]  這是應有的制度
[00:14:57.560 --> 00:14:59.600]  同樣審判的神
[00:14:59.600 --> 00:15:03.360]  他也會維持公義的必須制度
[00:15:03.360 --> 00:15:05.360]  所以當我們有時候看到
[00:15:05.360 --> 00:15:06.800]  為什麼這個世界上
[00:15:06.800 --> 00:15:08.360]  有這麼不公平的事
[00:15:08.360 --> 00:15:09.920]  不公義的事發生的時候
[00:15:09.920 --> 00:15:11.600]  你會想什麼
[00:15:11.600 --> 00:15:13.400]  你會想什麼
[00:15:13.400 --> 00:15:15.480]  還有王法的
[00:15:15.480 --> 00:15:17.920]  還有天理的
[00:15:17.920 --> 00:15:22.320]  究竟我們的神為什麼不出手
[00:15:22.320 --> 00:15:23.960]  沒錯的確神
[00:15:23.960 --> 00:15:26.680]  好像剛才經文我們一路去看的時候
[00:15:26.680 --> 00:15:32.480]  他會有一天親自去審判全世界全人類
[00:15:32.480 --> 00:15:35.240]  他現在沒審判是因為
[00:15:35.240 --> 00:15:37.400]  因為他愛我們
[00:15:37.400 --> 00:15:39.760]  他給我們有機會
[00:15:39.760 --> 00:15:42.760]  時間去悔改
[00:15:42.760 --> 00:15:43.800]  讓我們一起讀
[00:15:43.800 --> 00:15:46.240]  彼得厚書三章九節預備起
[00:15:46.240 --> 00:16:04.480]  所以在這節的經文裡面
[00:16:04.480 --> 00:16:06.320]  再一次提醒我們
[00:16:06.320 --> 00:16:09.080]  神不是在擔言時間
[00:16:09.080 --> 00:16:12.080]  我們就以為他為什麼還不來
[00:16:12.080 --> 00:16:13.800]  快點就好了
[00:16:13.800 --> 00:16:15.920]  其實他是在寬容我們
[00:16:15.920 --> 00:16:17.160]  原來神的心意是
[00:16:17.160 --> 00:16:19.560]  不願一人沉淪
[00:16:19.560 --> 00:16:22.440]  乃願萬人得救
[00:16:22.440 --> 00:16:26.120]  很盼望每個人都能夠有機會聽過福音
[00:16:26.120 --> 00:16:28.200]  至少一次
[00:16:28.200 --> 00:16:30.440]  也能夠在過程當中
[00:16:30.440 --> 00:16:33.080]  他能夠有機會去悔改
[00:16:33.080 --> 00:16:37.000]  不過原來神是會審判
[00:16:37.000 --> 00:16:40.440]  我們知道將來所有不法不義的
[00:16:40.440 --> 00:16:43.040]  他都會去審判
[00:16:43.040 --> 00:16:44.920]  帶來給我們一個
[00:16:44.920 --> 00:16:48.600]  生天生地一個永遠的和平
[00:16:48.600 --> 00:16:50.440]  神是會依據他的標準
[00:16:50.440 --> 00:16:53.360]  而這個標準我們都知道
[00:16:53.360 --> 00:16:58.160]  就是在我們手握的這本聖經裡面
[00:16:58.160 --> 00:17:01.440]  白紙黑字其實都寫得很清楚
[00:17:01.440 --> 00:17:03.520]  差在我們不清楚
[00:17:03.520 --> 00:17:06.920]  我們看完之後有沒有去實踐
[00:17:06.920 --> 00:17:09.960]  所以通常我們都會想審判的時候
[00:17:09.960 --> 00:17:13.200]  你過去不知道會有什麼反應
[00:17:13.200 --> 00:17:16.160]  希望你接下來的反應會有些改變
[00:17:16.160 --> 00:17:17.480]  有些不同
[00:17:17.480 --> 00:17:18.880]  如果沒有估計錯的話
[00:17:18.880 --> 00:17:21.000]  最經常的反應
[00:17:21.000 --> 00:17:22.920]  可能你未必會說出口
[00:17:22.920 --> 00:17:24.640]  就是哎呀
[00:17:24.640 --> 00:17:26.600]  不關我的事
[00:17:26.600 --> 00:17:29.120]  這些東西不會淋在我裡面的
[00:17:29.120 --> 00:17:33.120]  通常我們都會抱著一個好像很僥倖的心理
[00:17:33.120 --> 00:17:35.280]  去看待一些不好的事情
[00:17:35.280 --> 00:17:36.520]  因為這些不好的事情
[00:17:36.520 --> 00:17:39.280]  怎麼會淋在我們裡面
[00:17:39.280 --> 00:17:41.080]  但是我們憑什麼
[00:17:41.080 --> 00:17:43.160]  覺得這些不好的事情
[00:17:43.160 --> 00:17:46.960]  必定不會淋在我們生命當中
[00:17:46.960 --> 00:17:48.040]  在世界裡面
[00:17:48.040 --> 00:17:52.560]  其實我們都看到很多不幸的遭遇
[00:17:52.560 --> 00:17:55.280]  我們怎麼能夠說我們會例外
[00:17:55.280 --> 00:17:59.960]  好像在過去我們都有機會打過COVID的預防針
[00:17:59.960 --> 00:18:01.760]  但是我們能不能夠寫包單說
[00:18:01.760 --> 00:18:03.200]  我們打完針
[00:18:03.200 --> 00:18:06.120]  就能夠得到保護
[00:18:06.120 --> 00:18:08.120]  就不會中招
[00:18:08.120 --> 00:18:13.200]  其實有時候我們都會有一種這樣的僥倖的心理
[00:18:13.200 --> 00:18:15.240]  在我們的內心裡面
[00:18:15.240 --> 00:18:17.080]  不過我們沒有說出來
[00:18:17.080 --> 00:18:19.720]  事實上並不是我們所想的
[00:18:19.720 --> 00:18:21.760]  當我們面對審判這個話題的時候
