
[00:00:00.000 --> 00:00:01.640]  各位鼎姊妹 早安
[00:02:53.340 --> 00:02:55.700]  人算什麼
[00:02:55.700 --> 00:02:59.540]  你竟眷顧他
[00:02:59.540 --> 00:03:03.100]  主當我們每一個在主耶穌裡面的時候
[00:03:03.100 --> 00:03:05.700]  我們深深體會
[00:03:05.700 --> 00:03:10.460]  能夠在主裡面得著那份穩妥
[00:03:10.460 --> 00:03:12.860]  主讓我們都能夠去學習
[00:03:12.860 --> 00:03:14.700]  成為聰明人
[00:03:14.700 --> 00:03:17.420]  讓我們的房屋
[00:03:17.420 --> 00:03:22.460]  能夠建立在盤石的上面
[00:03:22.460 --> 00:03:23.900]  讓我們的生命
[00:03:23.900 --> 00:03:26.980]  能夠建立在主的話語裡面
[00:03:26.980 --> 00:03:29.020]  在任何的處境
[00:03:29.020 --> 00:03:32.660]  我們仍然站立得穩
[00:03:32.660 --> 00:03:34.100]  求你藉著你的話語
[00:03:34.100 --> 00:03:37.900]  再一次來向我們顯明你的心意
[00:03:37.900 --> 00:03:41.020]  使我們能夠的生命得著轉化
[00:03:41.020 --> 00:03:41.940]  多謝主
[00:03:41.940 --> 00:03:43.220]  誰聽我們的禱告
[00:03:43.220 --> 00:03:45.540]  奉耶穌基督得勝的名球
[00:03:45.540 --> 00:03:47.420]  阿門
[00:03:47.420 --> 00:03:49.900]  來到提摩太前書第五章
[00:03:49.900 --> 00:03:54.300]  保羅在這裡仔細地教導提摩太
[00:03:54.300 --> 00:03:55.700]  在教會裡面
[00:03:55.700 --> 00:03:58.340]  如何與不同的人相處
[00:03:58.340 --> 00:03:59.100]  俗語說
[00:03:59.100 --> 00:04:02.180]  有人的地方
[00:04:02.180 --> 00:04:05.500]  就有很多的問題
[00:04:05.500 --> 00:04:09.500]  教會當然也不例外
[00:04:09.500 --> 00:04:10.700]  今天這段經文
[00:04:10.700 --> 00:04:12.060]  十四字經文裡面
[00:04:12.060 --> 00:04:13.740]  詳盡地論述
[00:04:13.740 --> 00:04:18.300]  照顧寡婦的一些原則
[00:04:18.300 --> 00:04:19.220]  指引
[00:04:19.220 --> 00:04:21.740]  顯示當時已不所教會
[00:04:21.740 --> 00:04:24.980]  一個頗迫切的問題
[00:04:24.980 --> 00:04:26.780]  剛才陳牧師為我們讀出
[00:04:26.780 --> 00:04:28.980]  這十四字的經文
[00:04:28.980 --> 00:04:30.500]  盼望從經文裡面
[00:04:30.500 --> 00:04:32.980]  都讓我們一起來學習
[00:04:32.980 --> 00:04:34.580]  在2018年
[00:04:34.580 --> 00:04:37.580]  香港成為了全世界
[00:04:37.580 --> 00:04:40.900]  最長壽的一個城市
[00:04:40.900 --> 00:04:42.740]  男人平均的年紀
[00:04:42.740 --> 00:04:46.500]  可以活到81.3歲
[00:04:46.500 --> 00:04:48.780]  女人就比較長命一點
[00:04:48.780 --> 00:04:52.980]  可以活到87.3歲
[00:04:52.980 --> 00:04:54.900]  但在古羅馬帝國的時候
[00:04:54.900 --> 00:04:57.140]  人的生命很短暫
[00:04:57.140 --> 00:05:01.740]  四十多歲已經被視為年老
[00:05:01.740 --> 00:05:02.940]  在帝國裡面
[00:05:02.940 --> 00:05:05.620]  都比較少關乎
[00:05:05.620 --> 00:05:07.540]  普遍來說可能因為當時
[00:05:07.540 --> 00:05:11.140]  男人都比女人早死
[00:05:11.140 --> 00:05:13.340]  當時的社會不像今天
[00:05:13.340 --> 00:05:15.820]  這麼有社會保障的制度
[00:05:15.820 --> 00:05:18.940]  沒有所謂的退休金、保險
[00:05:18.940 --> 00:05:21.580]  女性的地位也很低微
[00:05:21.580 --> 00:05:26.420]  丈夫就是她唯一的倚靠
[00:05:26.420 --> 00:05:28.220]  一旦喪夫的話
[00:05:28.220 --> 00:05:31.820]  他們就會失去了經濟的來源
[00:05:31.820 --> 00:05:35.620]  成為在當時社會裡面
[00:05:35.620 --> 00:05:38.660]  一個被邊緣的群體
[00:05:38.660 --> 00:05:40.620]  所以孤兒寡婦
[00:05:40.620 --> 00:05:41.940]  在聖經的時代
[00:05:41.940 --> 00:05:45.340]  是貧窮人的代表
[00:05:45.340 --> 00:05:47.540]  這群人無依無靠
[00:05:47.540 --> 00:05:49.540]  如果用現代的術語
[00:05:49.540 --> 00:05:53.140]  即是說他們是一群弱勢社群
[00:05:53.140 --> 00:05:55.660]  所以在今天這段經文裡面
[00:05:55.660 --> 00:05:58.820]  藉著保羅讓我們知道
[00:05:58.820 --> 00:06:03.700]  如何對當時教會一群寡婦照顧的教導
[00:06:03.700 --> 00:06:08.580]  讓我們能夠實踐在我們身邊的論社的身上
[00:06:08.580 --> 00:06:09.900]  保羅首先提醒我們
[00:06:09.900 --> 00:06:12.540]  我們要調教自己的目光
[00:06:12.540 --> 00:06:16.820]  以主的心腸來看見他們
[00:06:16.820 --> 00:06:18.620]  保羅一開始在這裡說
[00:06:18.620 --> 00:06:23.140]  「要尊敬那真為寡婦的」
[00:06:23.140 --> 00:06:24.260]  要尊敬
[00:06:24.260 --> 00:06:27.580]  愚民的意思是一個命令語
[00:06:27.580 --> 00:06:29.460]  不是一個建議
[00:06:29.460 --> 00:06:31.900]  而是我們要去做
[00:06:31.900 --> 00:06:33.020]  這個動詞
[00:06:33.020 --> 00:06:34.300]  我們稍後會讀到
[00:06:34.300 --> 00:06:36.620]  「已忽所書六章三節」
[00:06:36.620 --> 00:06:42.540]  「要孝敬父母」孝敬是同一個字
[00:06:42.540 --> 00:06:44.020]  尊敬這裡的意思
[00:06:44.020 --> 00:06:47.780]  不單是說我們的心去敬愛他們
[00:06:47.780 --> 00:06:50.380]  也不只是用口去說
[00:06:50.380 --> 00:06:54.060]  而是有實際的行動回應
[00:06:54.060 --> 00:06:56.300]  這些有需要的人
[00:06:56.300 --> 00:06:59.540]  作出一些幫助
[00:06:59.540 --> 00:07:03.180]  今天我們怎麼看弱勢的呢?
[00:07:03.180 --> 00:07:07.100]  對於貧窮無聲無權無勢
[00:07:07.100 --> 00:07:10.220]  我們會不會視而不見?
[00:07:10.220 --> 00:07:13.380]  抑或我們真的看不到?
[00:07:13.380 --> 00:07:18.580]  我們有沒有認真地去看他們
[00:07:18.580 --> 00:07:21.300]  去關心他們呢?
[00:07:21.300 --> 00:07:22.380]  保羅在這裡說
[00:07:22.380 --> 00:07:26.220]  「要尊敬那真為寡婦的」
[00:07:26.220 --> 00:07:30.460]  稍後我們會很詳盡地去描述
[00:07:30.460 --> 00:07:32.060]  什麼是真寡婦?
[00:07:32.060 --> 00:07:33.820]  如果從上海文的推論
[00:07:33.820 --> 00:07:34.980]  在這裡簡單地說
[00:07:34.980 --> 00:07:38.380]  就是那群無依無靠生活艱難
[00:07:38.380 --> 00:07:42.900]  非常貧窮的寡婦
[00:07:42.900 --> 00:07:44.020]  保羅在這裡說
[00:07:44.020 --> 00:07:46.980]  是要尊敬那些真正的弱勢
[00:07:46.980 --> 00:07:50.020]  關顧寡婦在猶太人的傳統
[00:07:50.020 --> 00:07:52.340]  是相當重要的
[00:07:52.340 --> 00:07:54.500]  如果從整本聖經裡面
[00:07:54.500 --> 00:07:55.900]  在舊約裡面
[00:07:55.900 --> 00:07:56.620]  讓我們知道
[00:07:56.620 --> 00:07:58.340]  「臣誤以貌取人」
[00:07:58.340 --> 00:08:03.860]  亦不會按人的能力地位去選擇他愛顧的對象
[00:08:03.860 --> 00:08:05.620]  在舊約裡面形容
[00:08:05.620 --> 00:08:11.340]  「臣是為孤兒寡婦伸冤的那位臣」
[00:08:11.340 --> 00:08:12.740]  在早期教會的時候
[00:08:12.740 --> 00:08:15.260]  因為教會忽略了那些寡婦
[00:08:15.260 --> 00:08:18.140]  以致教會要設立執事
[00:08:18.140 --> 00:08:21.980]  去管理飯食、去關顧他們
[00:08:21.980 --> 00:08:24.060]  相信這就是自古流傳下來
[00:08:24.060 --> 00:08:27.300]  一個優良傳統所致
[00:08:27.300 --> 00:08:29.860]  所以從整本聖經的教導
[00:08:29.860 --> 00:08:31.500]  我們可以看見
[00:08:31.500 --> 00:08:36.580]  神是相當重視慈善和救濟的工作
[00:08:36.580 --> 00:08:38.940]  聖經《雅各書》一章二十七節裡面這樣說
[00:08:38.940 --> 00:08:41.700]  「在神我們的父面前
[00:08:41.700 --> 00:08:44.220]  那清潔沒有玷污的虔誠
[00:08:44.220 --> 00:08:47.820]  就是看顧在患難中的孤兒寡婦
[00:08:47.820 --> 00:08:48.900]  並且保守自己
[00:08:48.900 --> 00:08:50.780]  不沾染世俗」
[00:08:50.780 --> 00:08:54.140]  在這裡提到屬靈的敬虔
[00:08:54.140 --> 00:08:56.620]  其中一個重點
[00:08:56.620 --> 00:09:03.260]  就是看顧患難中的孤兒寡婦
[00:09:03.260 --> 00:09:04.980]  在二次世界大戰裡面
[00:09:04.980 --> 00:09:06.860]  香港淪陷
[00:09:06.860 --> 00:09:08.820]  當時住在教會附近
[00:09:08.820 --> 00:09:11.380]  大概三十多位會友
[00:09:11.380 --> 00:09:14.780]  都相繼走進教會避難
[00:09:14.780 --> 00:09:16.220]  因為他們認為
[00:09:16.220 --> 00:09:19.740]  日軍應該不會轟炸教會
[00:09:19.740 --> 00:09:21.820]  所以棲身在教會
[00:09:21.820 --> 00:09:25.540]  是一個相當安全的地方
[00:09:25.540 --> 00:09:27.100]  在這群人裡面
[00:09:27.100 --> 00:09:29.060]  有不少年青人
[00:09:29.060 --> 00:09:30.940]  因為學校停課
[00:09:30.940 --> 00:09:34.220]  以致他們不能繼續上課
[00:09:34.220 --> 00:09:37.380]  為了讓這群年青人能夠繼續學習
[00:09:37.380 --> 00:09:40.780]  當時劉牧師的父親劉月星牧師
[00:09:40.780 --> 00:09:42.420]  就在教會裡面
[00:09:42.420 --> 00:09:44.660]  開辦了一些古文班
[00:09:44.660 --> 00:09:47.820]  由他親自來執教
[00:09:47.820 --> 00:09:50.940]  如果街坊有年青人想來上課的話
[00:09:50.940 --> 00:09:54.260]  劉牧師都歡迎他們來到
[00:09:54.260 --> 00:09:56.340]  他帶領教會
[00:09:56.340 --> 00:10:00.260]  去看見這群年青人的需要
[00:10:00.260 --> 00:10:01.500]  讓他們來到教會
[00:10:01.500 --> 00:10:04.900]  在神的家裡面學習
[00:10:04.900 --> 00:10:06.100]  在那時候
[00:10:06.100 --> 00:10:09.340]  市面缺水缺糧
[00:10:09.340 --> 00:10:11.340]  我們教會五十二號
[00:10:11.340 --> 00:10:14.380]  當時稱為活泉流的地下
[00:10:14.380 --> 00:10:17.620]  即是今天停車場的位置裡面
[00:10:17.620 --> 00:10:20.460]  原來那裡有一口水井
[00:10:20.460 --> 00:10:21.620]  如果鑿開它
[00:10:21.620 --> 00:10:24.020]  應該那口井還在
[00:10:24.020 --> 00:10:25.580]  水量豐富
[00:10:25.580 --> 00:10:27.540]  水質清甜
[00:10:27.540 --> 00:10:31.860]  正好來解救當時街坊水荒之苦
[00:10:31.860 --> 00:10:34.220]  就在這個艱難的時刻
[00:10:34.220 --> 00:10:36.780]  教會大開方便之門
[00:10:36.780 --> 00:10:40.180]  讓街坊進來取水
[00:10:40.180 --> 00:10:44.940]  就是因為神讓這群敬虔的領袖
[00:10:44.940 --> 00:10:46.940]  以主的心腸
[00:10:46.940 --> 00:10:50.780]  看見淪捨的需要
[00:10:50.780 --> 00:10:54.140]  今天我們以什麼心腸
[00:10:54.140 --> 00:10:58.500]  來看我們身邊的淪捨
[00:10:58.500 --> 00:11:01.220]  可能在我們身邊當中
[00:11:01.220 --> 00:11:04.220]  都有不少心靈破碎
[00:11:04.220 --> 00:11:06.180]  無家可歸
[00:11:06.180 --> 00:11:08.260]  可能面對著家暴
[00:11:08.260 --> 00:11:11.540]  面對著經濟的壓力
[00:11:11.540 --> 00:11:14.300]  面對著飢餓
[00:11:14.300 --> 00:11:15.580]  耶穌說
[00:11:15.580 --> 00:11:19.860]  「我來了是要叫楊得生命
[00:11:19.860 --> 00:11:25.260]  並且得的更豐盛」
[00:11:25.260 --> 00:11:29.100]  當我們以主的心腸看見之後
[00:11:29.100 --> 00:11:34.060]  我們怎樣能夠按主的心意去回應呢?
[00:11:34.060 --> 00:11:34.660]  在第二點
[00:11:34.660 --> 00:11:37.820]  我們需要調教我們的行動
[00:11:37.820 --> 00:11:38.980]  在耶穌所教會
[00:11:38.980 --> 00:11:42.660]  當面對這麼多寡婦的需要
[00:11:42.660 --> 00:11:47.700]  如果教會每一個都去接濟救助的話
[00:11:47.700 --> 00:11:52.700]  可能會耗盡教會當時的人力和財力
[00:11:52.700 --> 00:11:55.140]  如果只是關心某幾個人
[00:11:55.140 --> 00:12:00.220]  可能也會落入一個大勢超的情況
[00:12:00.220 --> 00:12:02.500]  究竟怎麼辦呢?
[00:12:02.500 --> 00:12:06.380]  保羅在此列出不同類別的寡婦
[00:12:06.380 --> 00:12:10.060]  作出一些合宜的回應原則
[00:12:10.060 --> 00:12:14.940]  在此可能也成為了我們對每一個情況的淪捨的需要
[00:12:14.940 --> 00:12:19.980]  給予我們一些指引和方向
[00:12:19.980 --> 00:12:21.260]  第一
[00:12:21.260 --> 00:12:23.660]  保羅提醒我們要行孝
[00:12:23.660 --> 00:12:27.140]  照顧我們家中的寡婦
[00:12:27.140 --> 00:12:28.100]  在第四節
[00:12:28.100 --> 00:12:32.220]  「若寡婦有兒女或有孫子孫女
[00:12:32.220 --> 00:12:36.380]  便叫他們先在自己家中學著行孝
[00:12:36.380 --> 00:12:38.180]  報答親恩
[00:12:38.180 --> 00:12:42.820]  因為在神面前是可悅立的」
[00:12:42.820 --> 00:12:43.340]  在此
[00:12:43.340 --> 00:12:47.100]  保羅希望每一個信主的家庭
[00:12:47.100 --> 00:12:52.740]  倘若他們家中的寡婦有兒女或孫子孫女
[00:12:52.740 --> 00:12:54.500]  就鼓勵他們起來
[00:12:54.500 --> 00:12:56.620]  去學著行孝
[00:12:56.620 --> 00:12:58.140]  報答親恩
[00:12:58.140 --> 00:13:02.140]  原文的意思是要過一個敬虔的生活
[00:13:02.140 --> 00:13:06.860]  去回報父母
[00:13:06.860 --> 00:13:08.140]  在此
[00:13:08.140 --> 00:13:12.580]  猶如在神的面前獻上祭物一樣
[00:13:12.580 --> 00:13:14.180]  是蒙神悅立
[00:13:14.180 --> 00:13:17.900]  是合父神心意的事情
[00:13:17.900 --> 00:13:20.220]  聖經十誡裡其中一誡
[00:13:20.220 --> 00:13:21.820]  我們都已熟能詳
[00:13:21.820 --> 00:13:24.060]  就是關乎孝敬父母
[00:13:24.060 --> 00:13:26.340]  已忽所書六章二節裡
[00:13:26.340 --> 00:13:27.180]  我們一起讀出來
[00:13:27.180 --> 00:13:28.260]  預備起
[00:13:28.260 --> 00:13:31.740]  「要孝敬父母使你得福
[00:13:31.740 --> 00:13:33.540]  在世長壽
[00:13:33.540 --> 00:13:37.700]  這是第一條大應許的誡命」
[00:13:37.700 --> 00:13:39.100]  十誡裡每一誡
[00:13:39.100 --> 00:13:42.780]  都吩咐人不可以做什麼
[00:13:42.780 --> 00:13:45.340]  唯有孝敬父母
[00:13:45.340 --> 00:13:47.460]  是可以得福
[00:13:47.460 --> 00:13:50.940]  是這一條大應許的誡命
[00:13:50.940 --> 00:13:51.820]  由此可見
[00:13:51.820 --> 00:13:56.700]  聖經是很著重孝道
[00:13:56.700 --> 00:13:58.140]  有人說
[00:13:58.140 --> 00:14:00.580]  一個窮父親
[00:14:00.580 --> 00:14:03.940]  養大十個兒子
[00:14:03.940 --> 00:14:09.100]  給十個有錢的兒子供養一個父親
[00:14:09.100 --> 00:14:13.580]  是來得更容易的
[00:14:13.580 --> 00:14:15.740]  顧念家人所說的
[00:14:15.740 --> 00:14:18.420]  就是我們要以實際的行動
[00:14:18.420 --> 00:14:23.140]  去回應他們物質和心靈的需要
[00:14:23.140 --> 00:14:25.620]  當我們信了主之後
[00:14:25.620 --> 00:14:28.660]  我們對家人和親屬
[00:14:28.660 --> 00:14:32.420]  是否應該比以前更加樂意
[00:14:32.420 --> 00:14:35.460]  去關心他們
[00:14:35.460 --> 00:14:42.620]  抑或是更冷漠和疏遠
[00:14:42.620 --> 00:14:43.780]  在第八節裡
[00:14:43.780 --> 00:14:44.260]  保羅說
[00:14:44.260 --> 00:14:47.460]  「人若不看顧親屬
[00:14:47.460 --> 00:14:48.900]  就是背了真道
[00:14:48.900 --> 00:14:51.020]  比不信的人還不好
[00:14:51.020 --> 00:14:56.820]  不看顧自己家裡的人更是如此」
[00:14:56.820 --> 00:14:58.660]  如果我們每一個月
[00:14:58.660 --> 00:15:06.140]  經歷到救恩的滋味
[00:15:06.140 --> 00:15:06.940]  我們很體會
[00:15:06.940 --> 00:15:09.900]  我們原來是一個很蒙恩的人
[00:15:09.900 --> 00:15:13.860]  我們必定越是一個有恩情
[00:15:13.860 --> 00:15:17.620]  有親情的人
[00:15:17.620 --> 00:15:20.020]  如果經文裡所說
[00:15:20.020 --> 00:15:22.900]  信主的人連回報親恩都沒有去實踐
[00:15:22.900 --> 00:15:25.500]  豈不是比外方世界的標準
[00:15:25.500 --> 00:15:27.540]  都不及得上
[00:15:27.540 --> 00:15:28.700]  在保羅這裡
[00:15:28.700 --> 00:15:35.020]  給我們呈現了信仰和生活不能分割
[00:15:35.020 --> 00:15:36.460]  真正的敬虔
[00:15:36.460 --> 00:15:40.860]  是我們和親人關係緊扣在一起
[00:15:40.860 --> 00:15:42.020]  不少人信了主之後
[00:15:42.020 --> 00:15:45.220]  沒錯,他們的生命得著更新改變
[00:15:45.220 --> 00:15:48.180]  但不知為何和家人的關係
[00:15:48.180 --> 00:15:51.220]  仍然好像有一個距離
[00:15:51.220 --> 00:15:53.700]  仍然有一個很大的鴻溝
[00:15:53.700 --> 00:15:57.300]  甚至關係仍然很惡劣
[00:15:57.300 --> 00:15:58.460]  其中一個可能是
[00:15:58.460 --> 00:16:03.300]  他們很嚮往在教會裡充滿著愛心的生活
[00:16:03.300 --> 00:16:06.820]  於是將教會變成了自己的避難所
[00:16:06.820 --> 00:16:10.940]  對於家人反而變得疏離
[00:16:10.940 --> 00:16:12.420]  在神的眼中
[00:16:12.420 --> 00:16:18.220]  你和我都是主安放在家庭裡的守護天使
[00:16:18.220 --> 00:16:25.020]  我們有沒有成為家裡的幫助者
[00:16:25.020 --> 00:16:28.420]  我們是否愛的出口
[00:16:28.420 --> 00:16:31.100]  藉著我們生命的轉變
[00:16:31.100 --> 00:16:33.420]  我們是否在影響我們家人
[00:16:33.420 --> 00:16:38.300]  是否將福音的好處帶給他們
[00:16:38.300 --> 00:16:44.340]  我們有沒有盡我們的本份去照顧家人
[00:16:44.340 --> 00:16:47.980]  很多時候我們都將人生很重要的事情
[00:16:47.980 --> 00:16:51.860]  記錄在我們的行事曆裡
[00:16:51.860 --> 00:16:54.420]  我們也會規劃一下我們的人生
[00:16:54.420 --> 00:16:59.940]  無論是讀書、就業、結婚、生孩子
[00:16:59.940 --> 00:17:03.220]  但很多時候我們卻沒有好好
[00:17:03.220 --> 00:17:08.980]  為著要照顧我們的家人去規劃
[00:17:08.980 --> 00:17:10.580]  有時候都很可悲
[00:17:10.580 --> 00:17:13.940]  一個明明有很多弟兄姊妹的家庭
[00:17:13.940 --> 00:17:18.180]  但大家都為著要照顧年老的家人
[00:17:18.180 --> 00:17:20.780]  大家在理推我讓
[00:17:20.780 --> 00:17:22.060]  當被選上的時候
[00:17:22.060 --> 00:17:26.980]  就不甘心地問為什麼是我
[00:17:26.980 --> 00:17:27.820]  上兩個星期
[00:17:27.820 --> 00:17:32.340]  我有機會參加一個長者的安息聚會
[00:17:32.340 --> 00:17:37.260]  主耶穌再一次提醒我
[00:17:37.260 --> 00:17:41.820]  當我仍然能夠有能力去服侍
[00:17:41.820 --> 00:17:47.260]  有機會去關心我的家人、我的親人
[00:17:47.260 --> 00:17:52.700]  豈不是一個福分?
[00:17:52.700 --> 00:17:56.300]  對於母兒孫、母親屬
[00:17:56.300 --> 00:17:57.340]  保羅在此提出
[00:17:57.340 --> 00:18:05.660]  這班真寡婦就是教會需要著力去幫助
[00:18:05.660 --> 00:18:06.780]  在第五節
[00:18:06.780 --> 00:18:10.740]  「那獨居無靠真為寡婦的是仰賴神
[00:18:10.740 --> 00:18:14.780]  晝夜不住地祈求禱告」
[00:18:14.780 --> 00:18:17.420]  保羅所說的這班真正的寡婦
[00:18:17.420 --> 00:18:21.660]  是獨居無靠、仰賴神的一班人
[00:18:21.660 --> 00:18:23.260]  仰賴神的意思是
[00:18:23.260 --> 00:18:27.980]  將他們所有的指望都投放在上帝裡面
[00:18:27.980 --> 00:18:34.180]  以上帝為他們生命的供應的源頭
[00:18:34.180 --> 00:18:38.140]  他們晝夜不住祈求禱告
[00:18:38.140 --> 00:18:39.340]  呈現一幅
[00:18:39.340 --> 00:18:43.540]  他們經常與上帝保持一個很親密的關係
[00:18:43.540 --> 00:18:51.140]  過著一種像住在主裡面生活的人一樣
[00:18:51.140 --> 00:18:54.100]  在他們生命除了上帝以外
[00:18:54.100 --> 00:18:59.740]  就再沒有其他的依靠
[00:18:59.740 --> 00:19:05.100]  人經常到山窮水盡的時候
[00:19:05.100 --> 00:19:10.380]  才懂得去到神的面前去依靠祂
[00:19:10.380 --> 00:19:13.420]  很多人以前都不信神
[00:19:13.420 --> 00:19:17.220]  當自己或最愛的親人重病
[00:19:17.220 --> 00:19:21.820]  連醫生都出手無策的時候
[00:19:21.820 --> 00:19:23.060]  在那一刻
[00:19:23.060 --> 00:19:28.860]  他們懂得來到神的面前去禱告
[00:19:28.860 --> 00:19:30.780]  聖經告訴我們
[00:19:30.780 --> 00:19:32.300]  上上提醒我們
[00:19:32.300 --> 00:19:34.660]  要不住禱告
[00:19:34.660 --> 00:19:36.740]  無論環境順易
[00:19:36.740 --> 00:19:39.500]  我們都要禱告
[00:19:39.500 --> 00:19:42.540]  當一個人願意謙卑地去禱告的時候
[00:19:42.540 --> 00:19:47.140]  就表明他的心是多麼的仰賴神
[00:19:47.140 --> 00:19:48.100]  當我們經常說
[00:19:48.100 --> 00:19:49.140]  我們很忙
[00:19:49.140 --> 00:19:51.100]  連禱告的時間都沒有
[00:19:51.100 --> 00:19:51.900]  不要說查經
[00:19:51.900 --> 00:19:55.020]  禱告也沒有時間的時候
[00:19:55.020 --> 00:19:57.900]  可能都呈現了我們的心
[00:19:57.900 --> 00:20:02.860]  依靠世界多過依靠神
[00:20:02.860 --> 00:20:07.140]  保羅說那真正的寡婦是仰賴神
[00:20:07.140 --> 00:20:12.020]  是晝夜不住祈求禱告的人
[00:20:12.020 --> 00:20:14.540]  許我們不是寡婦
[00:20:14.540 --> 00:20:20.660]  但我們是不是仰賴神的人
[00:20:20.660 --> 00:20:22.660]  這一班的真寡婦
[00:20:22.660 --> 00:20:27.780]  在當時耶福斯多教會是有名冊去登記
[00:20:27.780 --> 00:20:31.420]  保羅都很有智慧去作出
[00:20:31.420 --> 00:20:35.420]  究竟教會要對哪些真正有需要的人
[00:20:35.420 --> 00:20:37.780]  去全力支援
[00:20:37.780 --> 00:20:40.940]  在第九和第十節給我們看到
[00:20:40.940 --> 00:20:43.340]  有資格登記在教會冊子上
[00:20:43.340 --> 00:20:47.060]  寡婦的年紀必須要到六十歲
[00:20:47.060 --> 00:20:50.780]  而且只作一個丈夫的妻子
[00:20:50.780 --> 00:20:54.220]  以表他們對婚姻的忠貞
[00:20:54.220 --> 00:20:59.620]  而且他們的生命、生活是很有見證的
[00:20:59.620 --> 00:21:03.140]  沒錯,雖然他們有他們的限制
[00:21:03.140 --> 00:21:08.380]  但他們仍然很樂意去熱心行善
[00:21:08.380 --> 00:21:10.020]  從經文給我們看到
[00:21:10.020 --> 00:21:11.980]  他們盡他們自己所能
